Orthogroup	Prat	Syaj
OG0001110	Prat.g_00901	Syaj.g_00866
OG0001111	Prat.g_00902	Syaj.g_00864
OG0001112	Prat.g_00903	Syaj.g_00862
OG0001113	Prat.g_00904	Syaj.g_00861
OG0001114	Prat.g_00905	Syaj.g_00860
OG0001115	Prat.g_00907	Syaj.g_00856
OG0001116	Prat.g_00908	Syaj.g_00854
OG0001117	Prat.g_00909	Syaj.g_00853
OG0001118	Prat.g_00910	Syaj.g_00852
OG0001119	Prat.g_00911	Syaj.g_00850
OG0001120	Prat.g_00913	Syaj.g_00846
OG0001122	Prat.g_00932	Syaj.g_00817
OG0001123	Prat.g_00937	Syaj.g_00810
OG0001124	Prat.g_00939	Syaj.g_00808
OG0001125	Prat.g_00941	Syaj.g_00806
OG0001126	Prat.g_00955	Syaj.g_00413
OG0001127	Prat.g_00956	Syaj.g_00414
OG0001128	Prat.g_00957	Syaj.g_00417
OG0001129	Prat.g_00958	Syaj.g_00419
OG0001130	Prat.g_00959	Syaj.g_00420
OG0001131	Prat.g_01204	Syaj.g_01070
OG0001132	Prat.g_01479	Syaj.g_01166
OG0001133	Prat.g_01211	Syaj.g_01302
OG0001134	Prat.g_01495, Prat.g_01561	Syaj.g_00645
OG0001135	Prat.g_01557	Syaj.g_00647
OG0001136	Prat.g_01158	Syaj.g_00300
OG0001137	Prat.g_01147	Syaj.g_00318
OG0001138	Prat.g_01126	Syaj.g_00620
OG0001139	Prat.g_01124	Syaj.g_00618
OG0001141	Prat.g_01123	Syaj.g_00616
OG0001142	Prat.g_01122	Syaj.g_00615
OG0001143	Prat.g_01115	Syaj.g_00602
OG0001144	Prat.g_01110	Syaj.g_00588
OG0001145	Prat.g_01241	Syaj.g_00276
OG0001146	Prat.g_01253	Syaj.g_01518
OG0001147	Prat.g_01287	Syaj.g_01438
OG0001148	Prat.g_01293	Syaj.g_00057
OG0001149	Prat.g_01294	Syaj.g_00056
OG0001150	Prat.g_01295	Syaj.g_00055
OG0001151	Prat.g_01306	Syaj.g_00043
OG0001152	Prat.g_01307	Syaj.g_00040
OG0001153	Prat.g_01387	Syaj.g_01425
OG0001154	Prat.g_01388	Syaj.g_01426
OG0001155	Prat.g_01407	Syaj.g_01637
OG0001156	Prat.g_01410	Syaj.g_01640
OG0001157	Prat.g_01411	Syaj.g_01641
OG0001158	Prat.g_01412	Syaj.g_01643
OG0001159	Prat.g_01413	Syaj.g_01644
OG0001160	Prat.g_01439	Syaj.g_01697
OG0001161	Prat.g_01502	Syaj.g_02148
OG0001162	Prat.g_01500	Syaj.g_00979
OG0001163	Prat.g_01583	Syaj.g_01705
OG0001164	Prat.g_01587	Syaj.g_01711
OG0001165	Prat.g_01590	Syaj.g_01716
OG0001166	Prat.g_01610	Syaj.g_01746
OG0001167	Prat.g_01628	Syaj.g_01592
OG0001168	Prat.g_01630	Syaj.g_01594
OG0001169	Prat.g_01632	Syaj.g_01596
OG0001170	Prat.g_01634	Syaj.g_01597
OG0001171	Prat.g_01645	Syaj.g_01607
OG0001172	Prat.g_01660	Syaj.g_02641
OG0001173	Prat.g_01661	Syaj.g_02642
OG0001174	Prat.g_01669	Syaj.g_02650
OG0001175	Prat.g_01670	Syaj.g_02651
OG0001176	Prat.g_01678	Syaj.g_02688
OG0001177	Prat.g_01680	Syaj.g_02685
OG0001178	Prat.g_01597	Syaj.g_01726
OG0001179	Prat.g_01710	Syaj.g_02719
OG0001180	Prat.g_01732	Syaj.g_02744
OG0001181	Prat.g_01736	Syaj.g_02748
OG0001182	Prat.g_01745	Syaj.g_02757
OG0001183	Prat.g_01749	Syaj.g_02762
OG0001184	Prat.g_01766	Syaj.g_02449
OG0001185	Prat.g_01783	Syaj.g_02423
OG0001186	Prat.g_01807	Syaj.g_02339
OG0001187	Prat.g_01810	Syaj.g_02369
OG0001188	Prat.g_01812	Syaj.g_02336
OG0001189	Prat.g_01829	Syaj.g_02318
OG0001190	Prat.g_01834	Syaj.g_02111
OG0001191	Prat.g_01844	Syaj.g_02128
OG0001192	Prat.g_01849	Syaj.g_02138
OG0001193	Prat.g_01863	Syaj.g_02178
OG0001194	Prat.g_01864	Syaj.g_02180
OG0001195	Prat.g_01865	Syaj.g_02181
OG0001196	Prat.g_01881	Syaj.g_02244
OG0001197	Prat.g_01883	Syaj.g_02246
OG0001198	Prat.g_01890	Syaj.g_02259
OG0001200	Prat.g_00073	Syaj.g_01827
OG0001201	Prat.g_00105	Syaj.g_01888
OG0001202	Prat.g_00201	Syaj.g_02032
OG0001203	Prat.g_00243	Syaj.g_02877
OG0001205	Prat.g_00406	Syaj.g_01545
OG0001206	Prat.g_00425	Syaj.g_01484
OG0001207	Prat.g_00436	Syaj.g_00061
OG0001208	Prat.g_00442	Syaj.g_00074
OG0001209	Prat.g_00497	Syaj.g_00147
OG0001210	Prat.g_00501	Syaj.g_00158
OG0001211	Prat.g_00511	Syaj.g_00184
OG0001212	Prat.g_00558	Syaj.g_00246
OG0001214	Prat.g_01088	Syaj.g_01281
OG0001215	Prat.g_00764	Syaj.g_00492
OG0001216	Prat.g_00790	Syaj.g_00958
OG0001218	Prat.g_01217	Syaj.g_01434
OG0001219	Prat.g_00863	Syaj.g_00782
OG0001220	Prat.g_00984	Syaj.g_00345
OG0001221	Prat.g_00728	Syaj.g_01067
OG0001222	Prat.g_00944	Syaj.g_00911
OG0001223	Prat.g_00914	Syaj.g_00844
OG0001224	Prat.g_00961	Syaj.g_00423
OG0001225	Prat.g_00963	Syaj.g_00425
OG0001227	Prat.g_01197	Syaj.g_02152
OG0001228	Prat.g_01106	Syaj.g_01565
OG0001229	Prat.g_01228	Syaj.g_00451
OG0001232	Prat.g_01614	Syaj.g_01757
OG0001233	Prat.g_01635	Syaj.g_01598
OG0001234	Prat.g_01672	Syaj.g_02655
OG0001235	Prat.g_01676	Syaj.g_02679
OG0001236	Prat.g_01763	Syaj.g_02453
OG0001237	Prat.g_01767	Syaj.g_02447
OG0001239	Prat.g_00068	Syaj.g_01822
OG0001240	Prat.g_00090	Syaj.g_01871
OG0001243	Prat.g_00125	Syaj.g_01926
OG0001244	Prat.g_00140	Syaj.g_01960
OG0001246	Prat.g_01485, Prat.g_00467	Syaj.g_00100
OG0001247	Prat.g_00757	Syaj.g_00973
OG0001248	Prat.g_00759	Syaj.g_00978
OG0001250	Prat.g_00997	Syaj.g_00375
OG0001251	Prat.g_00695	Syaj.g_02187
OG0001253	Prat.g_01480	Syaj.g_01165
OG0001254	Prat.g_01559	Syaj.g_00646
OG0001256	Prat.g_01446	Syaj.g_01704
OG0001258	Prat.g_01588	Syaj.g_01714
OG0001260	Prat.g_01651	Syaj.g_01617
OG0001261	Prat.g_01717	Syaj.g_02728
OG0001262	Prat.g_01827	Syaj.g_02320
OG0001263	Prat.g_00127	Syaj.g_01929
OG0001265	Prat.g_00117	Syaj.g_01911
OG0001266	Prat.g_00205	Syaj.g_02036
OG0001267	Prat.g_00287	Syaj.g_02565
OG0001268	Prat.g_00353	Syaj.g_02811
OG0001270	Prat.g_00394	Syaj.g_01558
OG0001271	Prat.g_00431	Syaj.g_01447
OG0001272	Prat.g_00446	Syaj.g_00078
OG0001273	Prat.g_01095	Syaj.g_01288
OG0001274	Prat.g_00228	Syaj.g_02077
OG0001275	Prat.g_00922	Syaj.g_00827
OG0001276	Prat.g_00936	Syaj.g_00811
OG0001277	Prat.g_00817	Syaj.g_02227
OG0001278	Prat.g_01102	Syaj.g_00575
OG0001279	Prat.g_00828	Syaj.g_01356
OG0001280	Prat.g_01248	Syaj.g_01508
OG0001281	Prat.g_01254	Syaj.g_01519
OG0001282	Prat.g_01292	Syaj.g_00058
OG0001283	Prat.g_01877	Syaj.g_02238
OG0001284	Prat.g_01433	Syaj.g_01688
OG0001285	Prat.g_01617	Syaj.g_01170
OG0001286	Prat.g_01730	Syaj.g_02742
OG0001287	Prat.g_01790	Syaj.g_02415
OG0001288	Prat.g_01800	Syaj.g_02394
OG0001289	Prat.g_00085	Syaj.g_01845
OG0001290	Prat.g_00098	Syaj.g_01880
OG0001291	Prat.g_00135	Syaj.g_01939
OG0001292	Prat.g_00254	Syaj.g_02616
OG0001293	Prat.g_00268	Syaj.g_02594
OG0001294	Prat.g_01546	Syaj.g_00722
OG0001295	Prat.g_01215	Syaj.g_00161
OG0001296	Prat.g_00472	Syaj.g_00106
OG0001297	Prat.g_00477	Syaj.g_00110
OG0001298	Prat.g_00541	Syaj.g_00221
OG0001299	Prat.g_01057	Syaj.g_00716
OG0001300	Prat.g_00768	Syaj.g_00479
OG0001301	Prat.g_00773	Syaj.g_00440
OG0001302	Prat.g_00859	Syaj.g_01251
OG0001303	Prat.g_01550	Syaj.g_00784
OG0001304	Prat.g_00949	Syaj.g_00795
OG0001305	Prat.g_00969	Syaj.g_00433
OG0001306	Prat.g_01170	Syaj.g_00285
OG0001307	Prat.g_01283	Syaj.g_02672
OG0001309	Prat.g_00481	Syaj.g_00116
OG0001310	Prat.g_01604	Syaj.g_01735
OG0001311	Prat.g_00938	Syaj.g_00809
OG0001312	Prat.g_00872	Syaj.g_00931
OG0001313	Prat.g_00849	Syaj.g_01471, Syaj.g_01472
OG0001316	Prat.g_00139	Syaj.g_01946
OG0001317	Prat.g_00239	Syaj.g_02857
OG0001319	Prat.g_00280	Syaj.g_02576
OG0001321	Prat.g_00413	Syaj.g_01528
OG0001322	Prat.g_00414	Syaj.g_01527
OG0001324	Prat.g_00769	Syaj.g_00478
OG0001325	Prat.g_00793	Syaj.g_00953
OG0001327	Prat.g_00704	Syaj.g_00729
OG0001329	Prat.g_01542	Syaj.g_00028
OG0001330	Prat.g_01468	Syaj.g_01501
OG0001332	Prat.g_01403	Syaj.g_01631
OG0001333	Prat.g_01629	Syaj.g_01593
OG0001334	Prat.g_01752	Syaj.g_02770
OG0001335	Prat.g_01753	Syaj.g_02771
OG0001336	Prat.g_01878	Syaj.g_02239
OG0001337	Prat.g_00339	Syaj.g_02795, Syaj.g_02786
OG0001338	Prat.g_00342	Syaj.g_02780, Syaj.g_02767, Syaj.g_00584, Syaj.g_02790
OG0001339	Prat.g_00101	Syaj.g_01883
OG0001340	Prat.g_00340	Syaj.g_02787
OG0001341	Prat.g_01225	Syaj.g_00449
OG0001343	Prat.g_00692	Syaj.g_02184
OG0001344	Prat.g_01152	Syaj.g_00307
OG0001346	Prat.g_01250	Syaj.g_01512
OG0001348	Prat.g_00827	Syaj.g_00393
OG0001350	Prat.g_00242	Syaj.g_02876
OG0001351	Prat.g_00416	Syaj.g_00272
OG0001352	Prat.g_00753	Syaj.g_00136
OG0001353	Prat.g_01005	Syaj.g_00386
OG0001354	Prat.g_00906	Syaj.g_00857
OG0001359	Prat.g_00693	Syaj.g_02183
OG0001361	Prat.g_01138	Syaj.g_00334
OG0001362	Prat.g_01367	Syaj.g_01396
OG0001363	Prat.g_01369	Syaj.g_01398
OG0001364	Prat.g_01755	Syaj.g_02473
OG0001368	Prat.g_00632, Prat.g_00818	Syaj.g_02622
OG0001369	Prat.g_01269	Syaj.g_01870
OG0001370	Prat.g_00422	Syaj.g_01672, Syaj.g_01171, Syaj.g_01252
OG0001375	Prat.g_00691	Syaj.g_02185
OG0001379	Prat.g_01243	Syaj.g_01503
OG0001381	Prat.g_01181	Syaj.g_00405, Syaj.g_02663
OG0001394	Prat.g_00732	Syaj.g_01059
OG0001397	Prat.g_01368	Syaj.g_01397
OG0001398	Prat.g_00810	Syaj.g_01116
OG0001401	Prat.g_00850	Syaj.g_00381
OG0001402	Prat.g_00588	Syaj.g_01304
OG0001403	Prat.g_00032	Syaj.g_02297
OG0001404	Prat.g_00065	Syaj.g_01817
OG0001405	Prat.g_00333	Syaj.g_02773
OG0001407	Prat.g_01521	Syaj.g_00137
OG0001410	Prat.g_01284	Syaj.g_02673
OG0001414	Prat.g_00233	Syaj.g_02664
OG0001416	Prat.g_00421	Syaj.g_01516
OG0001419	Prat.g_01522	Syaj.g_00138
OG0001421	Prat.g_01447	Syaj.g_01235, Syaj.g_01167
OG0001425	Prat.g_01848	Syaj.g_02137
OG0001428	Prat.g_00173	Syaj.g_01993
OG0001430	Prat.g_01216	Syaj.g_02104
OG0001434	Prat.g_00737	Syaj.g_01054
OG0001435	Prat.g_00711	Syaj.g_00736
OG0001438	Prat.g_00301	Syaj.g_02550
OG0001443	Prat.g_01227	Syaj.g_02145
OG0001446	Prat.g_01504	Syaj.g_00527
OG0001448	Prat.g_00658	Syaj.g_01813
OG0001452	Prat.g_00697	Syaj.g_02607
OG0001463	Prat.g_00294	Syaj.g_00403
OG0001464	Prat.g_00341	Syaj.g_02788
OG0001465	Prat.g_00779	Syaj.g_00968
OG0001477	Prat.g_01515, Prat.g_01514	Syaj.g_00444
OG0001487	Prat.g_01395	Syaj.g_01433
OG0001489	Prat.g_01741	Syaj.g_02753
OG0001494	Prat.g_01271	Syaj.g_02353
OG0001496	Prat.g_01512	Syaj.g_00446
OG0001497	Prat.g_01513	Syaj.g_00445
OG0001498	Prat.g_00371	Syaj.g_02830
OG0001499	Prat.g_00667	Syaj.g_01211
OG0001510	Prat.g_01794	Syaj.g_02410
OG0001511	Prat.g_00109	Syaj.g_01896
OG0001512	Prat.g_01231	Syaj.g_02878
OG0001514	Prat.g_01511	Syaj.g_00447
OG0001515	Prat.g_00766	Syaj.g_00483
OG0001516	Prat.g_01060	Syaj.g_00713
OG0001517	Prat.g_01328, Prat.g_00349	Syaj.g_02806
OG0001518	Prat.g_01847	Syaj.g_02132
OG0001519	Prat.g_01852	Syaj.g_02147
OG0001523	Prat.g_01555	Syaj.g_00673
OG0001524	Prat.g_01554	Syaj.g_00672
OG0001527	Prat.g_00526	Syaj.g_00198
OG0001529	Prat.g_00043	Syaj.g_02311
OG0001530	Prat.g_00108	Syaj.g_01894
OG0001531	Prat.g_00244	Syaj.g_02879
OG0001532	Prat.g_01125	Syaj.g_00619
OG0001534	Prat.g_00950	Syaj.g_00794
OG0001535	Prat.g_00935	Syaj.g_00813
OG0001536	Prat.g_00892	Syaj.g_00903
OG0001537	Prat.g_00729	Syaj.g_01066
OG0001538	Prat.g_01032	Syaj.g_01018
OG0001539	Prat.g_00706	Syaj.g_00731
OG0001540	Prat.g_00129	Syaj.g_01931
OG0001541	Prat.g_00181	Syaj.g_02002
OG0001542	Prat.g_00187	Syaj.g_02011
OG0001543	Prat.g_01221	Syaj.g_02057
OG0001544	Prat.g_01851	Syaj.g_02146
OG0001545	Prat.g_01868	Syaj.g_02226
OG0001548	Prat.g_00643	Syaj.g_01222
OG0001557	Prat.g_00733	Syaj.g_01058
OG0001559	Prat.g_00107	Syaj.g_01893
OG0001560	Prat.g_00097	Syaj.g_01879
OG0001561	Prat.g_00940	Syaj.g_00807
OG0001562	Prat.g_00927	Syaj.g_00821
OG0001563	Prat.g_01725	Syaj.g_02737
OG0001574	Prat.g_00524	Syaj.g_00196
OG0001575	Prat.g_00529	Syaj.g_00201
OG0001576	Prat.g_01262	Syaj.g_00266
OG0001577	Prat.g_01160	Syaj.g_00298
OG0001579	Prat.g_00337	Syaj.g_02777
OG0001580	Prat.g_00050	Syaj.g_02100
OG0001589	Prat.g_01638	Syaj.g_01600
OG0001592	Prat.g_00049	Syaj.g_02101
OG0001602	Prat.g_00778	Syaj.g_00969
OG0001614	Prat.g_01782	Syaj.g_02425
OG0001616	Prat.g_01133	Syaj.g_00642
OG0001617	Prat.g_00770	Syaj.g_00475
OG0001619	Prat.g_00882	Syaj.g_00914
OG0001620	Prat.g_00357	Syaj.g_02818
OG0001621	Prat.g_00259	Syaj.g_02606
OG0001622	Prat.g_01876	Syaj.g_02237
OG0001625	Prat.g_00265	Syaj.g_02600
OG0001636	Prat.g_00035	Syaj.g_02303
OG0001639	Prat.g_01406	Syaj.g_01636
OG0001640	Prat.g_00954	Syaj.g_00411
OG0001642	Prat.g_00986	Syaj.g_00347
OG0001643	Prat.g_01085	Syaj.g_01278
OG0001644	Prat.g_00806	Syaj.g_00941
OG0001652	Prat.g_00844	Syaj.g_02280
OG0001654	Prat.g_01404	Syaj.g_01634
OG0001655	Prat.g_01230	Syaj.g_01238
OG0001656	Prat.g_00336	Syaj.g_02776
OG0001657	Prat.g_00155	Syaj.g_01976
OG0001658	Prat.g_00045	Syaj.g_02110
OG0001671	Prat.g_00837	Syaj.g_02062
OG0001673	Prat.g_00237	Syaj.g_02855
OG0001676	Prat.g_00338	Syaj.g_02779
OG0001678	Prat.g_01659	Syaj.g_02640
OG0001679	Prat.g_00343	Syaj.g_00205
OG0001691	Prat.g_00952	Syaj.g_01312
OG0001692	Prat.g_01347	Syaj.g_01374
OG0001693	Prat.g_00625	Syaj.g_00428
OG0001694	Prat.g_00289	Syaj.g_02563
OG0001703	Prat.g_00437	Syaj.g_00062
OG0001713	Prat.g_01149	Syaj.g_00314
OG0001717	Prat.g_00168	Syaj.g_01988
OG0001729	Prat.g_00247	Syaj.g_02885
OG0001731	Prat.g_01419	Syaj.g_01663
OG0001737	Prat.g_00836	Syaj.g_02544
OG0001748	Prat.g_00838	Syaj.g_02064
OG0001749	Prat.g_01325	Syaj.g_02489
OG0001752	Prat.g_01653	Syaj.g_01621
OG0001761	Prat.g_00578	Syaj.g_01328
OG0001769	Prat.g_01222	Syaj.g_01264
OG0001770	Prat.g_01553	Syaj.g_02409
OG0001771	Prat.g_01576	Syaj.g_00669
OG0001782	Prat.g_01498	Syaj.g_02355
OG0001795	Prat.g_00675	Syaj.g_02873
OG0001803	Prat.g_00402	Syaj.g_01549
OG0001810	Prat.g_00832	Syaj.g_01944
OG0001813	Prat.g_01855	Syaj.g_02164
OG0001816	Prat.g_00703	Syaj.g_00728
OG0001835	Prat.g_01543	Syaj.g_01801
OG0001837	Prat.g_00839	Syaj.g_02063
OG0001907	Prat.g_01459	Syaj.g_01955
OG0001916	Prat.g_00457	Syaj.g_00089
OG0001956	Prat.g_00979	Syaj.g_02662
OG0002097	Prat.g_01321	Syaj.g_02340
OG0002154	Prat.g_01289	Syaj.g_01956
OG0002247	Prat.g_00535	Syaj.g_00210
OG0002274	Prat.g_01319	Syaj.g_02341
OG0002296	Prat.g_01377	Syaj.g_01411
OG0002397	Prat.g_00853	Syaj.g_01136
OG0002490	Prat.g_01531	Syaj.g_02350
OG0002579	Prat.g_01288	Syaj.g_01957
