Orthogroup	Syal	Syas
OG0001184	Syal.g_01359	Syas.g_02188
OG0001185	Syal.g_01453	Syas.g_02162
OG0001186	Syal.g_00179	Syas.g_02113
OG0001187	Syal.g_00175	Syas.g_02111
OG0001189	Syal.g_00152	Syas.g_02089
OG0001190	Syal.g_01067	Syas.g_01881
OG0001191	Syal.g_01083	Syas.g_01900
OG0001193	Syal.g_01128	Syas.g_01952
OG0001194	Syal.g_01130	Syas.g_01953
OG0001195	Syal.g_01131	Syas.g_01954
OG0001196	Syal.g_00078	Syas.g_02010
OG0001197	Syal.g_00080	Syas.g_02012
OG0001198	Syal.g_00093	Syas.g_02031
OG0001199	Syal.g_00757	Syas.g_02516
OG0001200	Syal.g_00759	Syas.g_02514
OG0001201	Syal.g_00821	Syas.g_02419
OG0001202	Syal.g_00956	Syas.g_02270
OG0001203	Syal.g_00683	Syas.g_02557
OG0001204	Syal.g_01201	Syas.g_01687
OG0001205	Syal.g_00515	Syas.g_02745
OG0001207	Syal.g_02889	Syas.g_01260
OG0001208	Syal.g_02899	Syas.g_01251
OG0001209	Syal.g_02835	Syas.g_00065
OG0001210	Syal.g_02827	Syas.g_00761
OG0001211	Syal.g_02811	Syas.g_00788
OG0001212	Syal.g_02754	Syas.g_00847
OG0001213	Syal.g_02701	Syas.g_00100
OG0001214	Syal.g_02634	Syas.g_00744
OG0001215	Syal.g_01786	Syas.g_02245
OG0001217	Syal.g_02067	Syas.g_01397
OG0001218	Syal.g_00429	Syas.g_01309
OG0001219	Syal.g_02036	Syas.g_00399
OG0001220	Syal.g_02494	Syas.g_02447
OG0001221	Syal.g_02258	Syas.g_02669
OG0001222	Syal.g_02006	Syas.g_00448
OG0001223	Syal.g_01960	Syas.g_00541
OG0001224	Syal.g_01827	Syas.g_01015
OG0001225	Syal.g_01825	Syas.g_01017
OG0001226	Syal.g_00767	Syas.g_02506
OG0001227	Syal.g_01575	Syas.g_00824
OG0001228	Syal.g_02451	Syas.g_02195
OG0001229	Syal.g_01801	Syas.g_00285
OG0001230	Syal.g_00029	Syas.g_02806
OG0001231	Syal.g_00114	Syas.g_02050
OG0001232	Syal.g_00622	Syas.g_02649
OG0001233	Syal.g_00645	Syas.g_02592
OG0001234	Syal.g_00212	Syas.g_01310
OG0001236	Syal.g_01352	Syas.g_02191
OG0001237	Syal.g_01362	Syas.g_02187
OG0001238	Syal.g_01085	Syas.g_01901
OG0001239	Syal.g_00754	Syas.g_02519
OG0001240	Syal.g_00804	Syas.g_02435
OG0001241	Syal.g_00814	Syas.g_02427
OG0001242	Syal.g_00844	Syas.g_02398
OG0001243	Syal.g_00852	Syas.g_02391
OG0001244	Syal.g_00882	Syas.g_02370
OG0001245	Syal.g_02522	Syas.g_00524
OG0001246	Syal.g_02927	Syas.g_01224, Syas.g_01829
OG0001249	Syal.g_00337	Syas.g_01547
OG0001250	Syal.g_02469	Syas.g_00239
OG0001251	Syal.g_02576	Syas.g_00516, Syas.g_00408
OG0001252	Syal.g_01834	Syas.g_00994
OG0001253	Syal.g_02521	Syas.g_00143
OG0001255	Syal.g_02609	Syas.g_00492
OG0001256	Syal.g_00571	Syas.g_02698
OG0001257	Syal.g_02262	Syas.g_01407
OG0001258	Syal.g_00582	Syas.g_02688
OG0001259	Syal.g_00643	Syas.g_02594
OG0001260	Syal.g_00665	Syas.g_02572
OG0001261	Syal.g_00265	Syas.g_01599
OG0001262	Syal.g_00154	Syas.g_02091
OG0001263	Syal.g_00856	Syas.g_02388
OG0001265	Syal.g_00842	Syas.g_02399
OG0001266	Syal.g_00960	Syas.g_02266
OG0001267	Syal.g_01263	Syas.g_01753
OG0001268	Syal.g_00353	Syas.g_01535
OG0001269	Syal.g_02116, Syal.g_02567	Syas.g_00510
OG0001270	Syal.g_00528	Syas.g_01499
OG0001271	Syal.g_00466	Syas.g_01336
OG0001272	Syal.g_02903	Syas.g_01247
OG0001273	Syal.g_02641	Syas.g_00751
OG0001274	Syal.g_01007	Syas.g_01849
OG0001275	Syal.g_01932	Syas.g_00554
OG0001276	Syal.g_01914	Syas.g_00215
OG0001277	Syal.g_02963	Syas.g_00110
OG0001278	Syal.g_01766	Syas.g_01074
OG0001279	Syal.g_02565	Syas.g_02792
OG0001280	Syal.g_01604	Syas.g_01095
OG0001281	Syal.g_01592	Syas.g_02845
OG0001282	Syal.g_02887	Syas.g_01262
OG0001284	Syal.g_03007	Syas.g_02124, Syas.g_02713
OG0001286	Syal.g_00280	Syas.g_01585
OG0001287	Syal.g_01461	Syas.g_00136
OG0001288	Syal.g_01513	Syas.g_02144
OG0001289	Syal.g_00781	Syas.g_02474
OG0001290	Syal.g_00813	Syas.g_02428
OG0001291	Syal.g_00866	Syas.g_02378
OG0001292	Syal.g_01206	Syas.g_01693
OG0001293	Syal.g_01236	Syas.g_01720
OG0001294	Syal.g_02207	Syas.g_00692
OG0001295	Syal.g_01828	Syas.g_00770
OG0001296	Syal.g_02933	Syas.g_01217
OG0001298	Syal.g_02777	Syas.g_00829
OG0001299	Syal.g_02200	Syas.g_00700
OG0001303	Syal.g_02033	Syas.g_00400
OG0001304	Syal.g_01899	Syas.g_00199
OG0001305	Syal.g_01817	Syas.g_01027
OG0001306	Syal.g_01626	Syas.g_01202
OG0001307	Syal.g_02195	Syas.g_01923
OG0001308	Syal.g_00392	Syas.g_02830
OG0001309	Syal.g_02943	Syas.g_00003
OG0001310	Syal.g_00605	Syas.g_02666
OG0001311	Syal.g_01912	Syas.g_00213
OG0001312	Syal.g_02024	Syas.g_00414
OG0001315	Syal.g_00300	Syas.g_01566
OG0001317	Syal.g_00687	Syas.g_02553
OG0001318	Syal.g_01228	Syas.g_01706
OG0001319	Syal.g_01252	Syas.g_01736
OG0001323	Syal.g_02946	Syas.g_00006
OG0001325	Syal.g_01865	Syas.g_00179
OG0001326	Syal.g_01138, Syal.g_02405	Syas.g_01960, Syas.g_01961
OG0001327	Syal.g_02296	Syas.g_00687
OG0001329	Syal.g_01188	Syas.g_00773
OG0001330	Syal.g_01611	Syas.g_02865
OG0001333	Syal.g_00639	Syas.g_02598
OG0001336	Syal.g_01180	Syas.g_02003
OG0001337	Syal.g_00308, Syal.g_00327	Syas.g_01548
OG0001339	Syal.g_00816	Syas.g_02425
OG0001345	Syal.g_01694	Syas.g_01132
OG0001346	Syal.g_01600	Syas.g_02853
OG0001347	Syal.g_01531	Syas.g_01950
OG0001348	Syal.g_01849	Syas.g_00119
OG0001349	Syal.g_01426	Syas.g_02643
OG0001351	Syal.g_00501	Syas.g_01280
OG0001353	Syal.g_02457	Syas.g_00228
OG0001354	Syal.g_01973	Syas.g_00526
OG0001358	Syal.g_02715	Syas.g_00122
OG0001360	Syal.g_01696	Syas.g_01130
OG0001361	Syal.g_01691	Syas.g_01135
OG0001364	Syal.g_01342	Syas.g_02212
OG0001365	Syal.g_01072	Syas.g_01886
OG0001366	Syal.g_00616	Syas.g_02655
OG0001373	Syal.g_01137	Syas.g_01959
OG0001374	Syal.g_01145	Syas.g_01968
OG0001376	Syal.g_01095	Syas.g_00468
OG0001377	Syal.g_01094	Syas.g_00467
OG0001378	Syal.g_00529	Syas.g_01500
OG0001379	Syal.g_01609	Syas.g_02861
OG0001383	Syal.g_01023	Syas.g_02563
OG0001383	Syal.g_00678	Syas.g_00522
OG0001385	Syal.g_01134	Syas.g_01956
OG0001386	Syal.g_01135	Syas.g_01957
OG0001387	Syal.g_01136	Syas.g_01958
OG0001388	Syal.g_01139	Syas.g_01962
OG0001389	Syal.g_01140	Syas.g_01963
OG0001390	Syal.g_01141	Syas.g_01964
OG0001391	Syal.g_01142	Syas.g_01965
OG0001392	Syal.g_01143	Syas.g_01966
OG0001393	Syal.g_01144	Syas.g_01967
OG0001394	Syal.g_02250	Syas.g_00627
OG0001395	Syal.g_00001, Syal.g_02432	Syas.g_00195
OG0001396	Syal.g_01532	Syas.g_01949
OG0001398	Syal.g_00774	Syas.g_02481
OG0001399	Syal.g_00434	Syas.g_02459
OG0001401	Syal.g_02463	Syas.g_00233
OG0001402	Syal.g_02711	Syas.g_00112
OG0001406	Syal.g_01096	Syas.g_00469
OG0001408	Syal.g_02589	Syas.g_00142
OG0001409	Syal.g_01671	Syas.g_00154
OG0001411	Syal.g_01399	Syas.g_01156
OG0001412	Syal.g_01530	Syas.g_01951
OG0001413	Syal.g_02570	Syas.g_01481
OG0001416	Syal.g_01595	Syas.g_01061
OG0001417	Syal.g_01974	Syas.g_00507
OG0001420	Syal.g_02955	Syas.g_00017
OG0001423	Syal.g_00726	Syas.g_02532
OG0001428	Syal.g_00915	Syas.g_02325
OG0001432	Syal.g_02578	Syas.g_01484
OG0001433	Syal.g_02212	Syas.g_01398
OG0001435	Syal.g_02290	Syas.g_00678
OG0001438	Syal.g_01278	Syas.g_01767
OG0001439	Syal.g_01306	Syas.g_01809
OG0001443	Syal.g_01101	Syas.g_01910
OG0001444	Syal.g_01506	Syas.g_02442
OG0001444	Syal.g_00798	Syas.g_02439
OG0001447	Syal.g_00853	Syas.g_02390
OG0001449	Syal.g_01198	Syas.g_02567
OG0001452	Syal.g_01223	Syas.g_01700
OG0001454	Syal.g_02566	Syas.g_01483
OG0001456	Syal.g_01146	Syas.g_01969
OG0001457	Syal.g_01147	Syas.g_01970
OG0001458	Syal.g_01148	Syas.g_01971
OG0001459	Syal.g_01493, Syal.g_02104	Syas.g_02778
OG0001460	Syal.g_02211	Syas.g_01399
OG0001461	Syal.g_02091	Syas.g_00566
OG0001471	Syal.g_01301	Syas.g_01819
OG0001473	Syal.g_02571	Syas.g_00323
OG0001474	Syal.g_00354	Syas.g_01534
OG0001475	Syal.g_00184	Syas.g_02120
OG0001476	Syal.g_01667	Syas.g_00155
OG0001477	Syal.g_01807	Syas.g_00934
OG0001478	Syal.g_00481	Syas.g_01344
OG0001479	Syal.g_00351	Syas.g_01537
OG0001480	Syal.g_02599	Syas.g_00771
OG0001482	Syal.g_01964	Syas.g_00535
OG0001486	Syal.g_01651	Syas.g_01186
OG0001488	Syal.g_01677	Syas.g_01142
OG0001489	Syal.g_00291	Syas.g_01574
OG0001492	Syal.g_01769	Syas.g_01077
OG0001493	Syal.g_01760	Syas.g_01069
OG0001495	Syal.g_00223	Syas.g_01641
OG0001496	Syal.g_01804	Syas.g_00936
OG0001497	Syal.g_01806	Syas.g_00935
OG0001498	Syal.g_00554	Syas.g_01511
OG0001502	Syal.g_02489	Syas.g_00290
OG0001504	Syal.g_02103, Syal.g_01492	Syas.g_02777
OG0001505	Syal.g_01370, Syal.g_01371	Syas.g_02135
OG0001507	Syal.g_02094	Syas.g_01183
OG0001508	Syal.g_00180	Syas.g_02114
OG0001510	Syal.g_01489	Syas.g_02151
OG0001511	Syal.g_00829	Syas.g_02413
OG0001512	Syal.g_00682	Syas.g_02559
OG0001514	Syal.g_01803	Syas.g_00937
OG0001515	Syal.g_01791	Syas.g_00734
OG0001516	Syal.g_02197	Syas.g_00703
OG0001517	Syal.g_00348	Syas.g_01540
OG0001518	Syal.g_01087, Syal.g_02309	Syas.g_01903
OG0001519	Syal.g_01103	Syas.g_01912
OG0001520	Syal.g_02790	Syas.g_00828
OG0001527	Syal.g_02796	Syas.g_00803
OG0001528	Syal.g_00182	Syas.g_02116
OG0001529	Syal.g_00145	Syas.g_02082
OG0001530	Syal.g_00827	Syas.g_02415
OG0001531	Syal.g_00681	Syas.g_02560
OG0001532	Syal.g_01710	Syas.g_01113
OG0001533	Syal.g_00494	Syas.g_00476
OG0001534	Syal.g_01898	Syas.g_00198
OG0001535	Syal.g_01917	Syas.g_00218
OG0001536	Syal.g_01996	Syas.g_00456
OG0001537	Syal.g_02257	Syas.g_00651
OG0001538	Syal.g_01870	Syas.g_00591
OG0001539	Syal.g_02294	Syas.g_00683
OG0001540	Syal.g_00858	Syas.g_02386
OG0001541	Syal.g_00924	Syas.g_02316
OG0001542	Syal.g_00935	Syas.g_02294
OG0001543	Syal.g_00988	Syas.g_02230
OG0001544	Syal.g_01102	Syas.g_01911
OG0001545	Syal.g_01170	Syas.g_01982
OG0001546	Syal.g_02950	Syas.g_00011
OG0001547	Syal.g_02050	Syas.g_00300
OG0001554	Syal.g_01065	Syas.g_00153
OG0001555	Syal.g_02484	Syas.g_00654
OG0001557	Syal.g_02249	Syas.g_00626
OG0001558	Syal.g_00117	Syas.g_02053
OG0001559	Syal.g_00826	Syas.g_02416
OG0001560	Syal.g_00812	Syas.g_02429
OG0001561	Syal.g_01910	Syas.g_00211
OG0001562	Syal.g_01926	Syas.g_00560
OG0001563	Syal.g_00274	Syas.g_01590
OG0001565	Syal.g_02600	Syas.g_00351
OG0001567	Syal.g_02051	Syas.g_00294
OG0001568	Syal.g_02049	Syas.g_00368
OG0001570	Syal.g_02053	Syas.g_00309
OG0001574	Syal.g_02798	Syas.g_00801
OG0001575	Syal.g_02793	Syas.g_00806
OG0001576	Syal.g_01582	Syas.g_02834
OG0001577	Syal.g_01648	Syas.g_01189
OG0001578	Syal.g_01562	Syas.g_01979
OG0001580	Syal.g_01052	Syas.g_01875
OG0001589	Syal.g_00647	Syas.g_02589
OG0001590	Syal.g_02511, Syal.g_02642	Syas.g_00752
OG0001591	Syal.g_02209	Syas.g_00690
OG0001592	Syal.g_01053	Syas.g_01877
OG0001594	Syal.g_00056, Syal.g_00057	Syas.g_00074, Syas.g_00260
OG0001614	Syal.g_01451	Syas.g_02165
OG0001615	Syal.g_02482	Syas.g_00778
OG0001616	Syal.g_01699	Syas.g_01127
OG0001617	Syal.g_01800	Syas.g_00076
OG0001618	Syal.g_02420	Syas.g_00185
OG0001619	Syal.g_02009	Syas.g_00445
OG0001620	Syal.g_00360	Syas.g_01528
OG0001621	Syal.g_01224	Syas.g_01702
OG0001622	Syal.g_01178	Syas.g_02002
OG0001623	Syal.g_00331	Syas.g_00977, Syas.g_01554
OG0001624	Syal.g_02606	Syas.g_01926
OG0001625	Syal.g_01230	Syas.g_01708
OG0001634	Syal.g_02203	Syas.g_00697
OG0001635	Syal.g_01517	Syas.g_02140
OG0001636	Syal.g_00137	Syas.g_02075
OG0001637	Syal.g_00659	Syas.g_02242, Syas.g_02547
OG0001638	Syal.g_00599	Syas.g_02670
OG0001639	Syal.g_02968	Syas.g_01477
OG0001640	Syal.g_01839	Syas.g_00989
OG0001641	Syal.g_01955	Syas.g_00545
OG0001643	Syal.g_02631	Syas.g_00741
OG0001644	Syal.g_02426	Syas.g_00921, Syas.g_00767
OG0001645	Syal.g_02826	Syas.g_00769
OG0001645	Syal.g_02825	Syas.g_01410
OG0001647	Syal.g_01254	Syas.g_01738
OG0001652	Syal.g_00115	Syas.g_02051
OG0001653	Syal.g_00801	Syas.g_02436
OG0001654	Syal.g_02966	Syas.g_01475
OG0001655	Syal.g_00703, Syal.g_02854	Syas.g_01854
OG0001657	Syal.g_00897	Syas.g_02355
OG0001659	Syal.g_01706	Syas.g_01118
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Syas.g_02785
OG0001671	Syal.g_00993	Syas.g_01830
OG0001672	Syal.g_00765	Syas.g_02508
OG0001673	Syal.g_00689	Syas.g_02551
OG0001674	Syal.g_00044, Syal.g_01890, Syal.g_00045	Syas.g_01745, Syas.g_01744, Syas.g_02533
OG0001675	Syal.g_01928	Syas.g_00558
OG0001677	Syal.g_00303	Syas.g_01563
OG0001678	Syal.g_00197	Syas.g_01666
OG0001679	Syal.g_02034, Syal.g_00794	Syas.g_02407
OG0001680	Syal.g_00607	Syas.g_02664
OG0001682	Syal.g_02407, Syal.g_02418	Syas.g_00183
OG0001692	Syal.g_00024	Syas.g_02810
OG0001693	Syal.g_01822	Syas.g_01022
OG0001694	Syal.g_01265	Syas.g_01755
OG0001695	Syal.g_01165	Syas.g_01980
OG0001702	Syal.g_00786	Syas.g_02468
OG0001703	Syal.g_02890	Syas.g_01259
OG0001704	Syal.g_01020	Syas.g_00425, Syas.g_00426
OG0001715	Syal.g_02550	Syas.g_01409
OG0001716	Syal.g_02491	Syas.g_00512
OG0001716	Syal.g_01503	Syas.g_01406
OG0001717	Syal.g_00910	Syas.g_02330
OG0001726	Syal.g_00536	Syas.g_00337
OG0001728	Syal.g_00855	Syas.g_00776
OG0001729	Syal.g_00676	Syas.g_02564
OG0001730	Syal.g_00672	Syas.g_00954
OG0001731	Syal.g_02986	Syas.g_02729
OG0001732	Syal.g_01730	Syas.g_02021, Syas.g_01088
OG0001733	Syal.g_02213	Syas.g_00974
OG0001735	Syal.g_02179	Syas.g_00711
OG0001737	Syal.g_01284	Syas.g_01777
OG0001738	Syal.g_01320	Syas.g_01792
OG0001739	Syal.g_01163	Syas.g_01978
OG0001741	Syal.g_00708, Syal.g_02278, Syal.g_02961	Syas.g_01927
OG0001748	Syal.g_00995	Syas.g_01832
OG0001750	Syal.g_00799	Syas.g_02438
OG0001751	Syal.g_00690	Syas.g_02550
OG0001752	Syal.g_00669	Syas.g_02570
OG0001753	Syal.g_00662	Syas.g_00364
OG0001754	Syal.g_00661	Syas.g_02545, Syas.g_02244
OG0001755	Syal.g_02942	Syas.g_01208
OG0001756	Syal.g_01093	Syas.g_01905
OG0001761	Syal.g_02727	Syas.g_01040
OG0001762	Syal.g_01947	Syas.g_00552
OG0001763	Syal.g_01961	Syas.g_00540
OG0001764	Syal.g_02046	Syas.g_00374
OG0001765	Syal.g_02105, Syal.g_01106, Syal.g_01854	Syas.g_00314
OG0001766	Syal.g_01296	Syas.g_01870
OG0001768	Syal.g_00941	Syas.g_02696
OG0001783	Syal.g_01456	Syas.g_02159
OG0001784	Syal.g_00795	Syas.g_02445
OG0001786	Syal.g_03009	Syas.g_02710
OG0001787	Syal.g_02839	Syas.g_00060
OG0001788	Syal.g_02836	Syas.g_00064
OG0001789	Syal.g_01602	Syas.g_02855
OG0001790	Syal.g_01633	Syas.g_01195
OG0001792	Syal.g_01737	Syas.g_01083
OG0001794	Syal.g_01902, Syal.g_01901	Syas.g_00201
OG0001796	Syal.g_01923	Syas.g_00227
OG0001797	Syal.g_02017	Syas.g_02249
OG0001798	Syal.g_02709	Syas.g_00108
OG0001799	Syal.g_02336	Syas.g_00726
OG0001800	Syal.g_01539	Syas.g_00955
OG0001801	Syal.g_00038	Syas.g_02801
OG0001803	Syal.g_00519	Syas.g_02741
OG0001804	Syal.g_00553	Syas.g_01510
OG0001805	Syal.g_01211	Syas.g_00304
OG0001806	Syal.g_01253	Syas.g_01737
OG0001808	Syal.g_01344	Syas.g_02210
OG0001811	Syal.g_00933	Syas.g_02297
OG0001812	Syal.g_01054	Syas.g_01878
OG0001813	Syal.g_01117	Syas.g_01936
OG0001814	Syal.g_00081	Syas.g_02013
OG0001815	Syal.g_00091	Syas.g_02022
OG0001816	Syal.g_02297	Syas.g_00688
OG0001837	Syal.g_00994	Syas.g_01831
OG0001838	Syal.g_00105	Syas.g_02042
OG0001839	Syal.g_00133	Syas.g_02071
OG0001840	Syal.g_00151	Syas.g_02088
OG0001841	Syal.g_00158	Syas.g_02095
OG0001843	Syal.g_01450	Syas.g_02166
OG0001844	Syal.g_01449	Syas.g_02167
OG0001845	Syal.g_01448	Syas.g_02169
OG0001846	Syal.g_00845	Syas.g_02397
OG0001848	Syal.g_00839	Syas.g_02402
OG0001849	Syal.g_00780	Syas.g_02475
OG0001850	Syal.g_00768	Syas.g_02505
OG0001851	Syal.g_00761	Syas.g_02512
OG0001852	Syal.g_00760	Syas.g_02513
OG0001853	Syal.g_00753	Syas.g_02520
OG0001854	Syal.g_00685	Syas.g_02555
OG0001855	Syal.g_00050	Syas.g_00256, Syas.g_01747
OG0001856	Syal.g_00563	Syas.g_02706
OG0001857	Syal.g_00560	Syas.g_02709
OG0001858	Syal.g_02981	Syas.g_02734
OG0001859	Syal.g_02879	Syas.g_01271
OG0001860	Syal.g_02892	Syas.g_01257
OG0001861	Syal.g_02904	Syas.g_01246
OG0001862	Syal.g_02916	Syas.g_01233
OG0001863	Syal.g_02922	Syas.g_01229
OG0001864	Syal.g_02829	Syas.g_00092
OG0001866	Syal.g_02740	Syas.g_00862
OG0001867	Syal.g_02729	Syas.g_00866
OG0001868	Syal.g_01596	Syas.g_02851
OG0001869	Syal.g_01647	Syas.g_01190
OG0001870	Syal.g_01656	Syas.g_01180
OG0001871	Syal.g_01661	Syas.g_01173
OG0001872	Syal.g_01742	Syas.g_01078
OG0001873	Syal.g_01700	Syas.g_01126
OG0001874	Syal.g_01697	Syas.g_01129
OG0001877	Syal.g_01792	Syas.g_00735
OG0001878	Syal.g_01931	Syas.g_00555
OG0001879	Syal.g_01950	Syas.g_00550
OG0001880	Syal.g_01987	Syas.g_00465
OG0001881	Syal.g_01988	Syas.g_00464
OG0001882	Syal.g_02014	Syas.g_02252
OG0001883	Syal.g_02018	Syas.g_00423
OG0001884	Syal.g_02564	Syas.g_00412
OG0001885	Syal.g_02041	Syas.g_00395
OG0001886	Syal.g_02045	Syas.g_00375
OG0001887	Syal.g_02267	Syas.g_00661, Syas.g_00664
OG0001888	Syal.g_02243	Syas.g_00622
OG0001889	Syal.g_01880	Syas.g_00581
OG0001890	Syal.g_02476	Syas.g_00283
OG0001891	Syal.g_02480	Syas.g_00289
OG0001892	Syal.g_02601	Syas.g_00422
OG0001893	Syal.g_02708	Syas.g_00863, Syas.g_00107
OG0001894	Syal.g_02637	Syas.g_00747
OG0001895	Syal.g_00063	Syas.g_02798
OG0001896	Syal.g_00535	Syas.g_01502
OG0001897	Syal.g_00357	Syas.g_01531
OG0001898	Syal.g_00336	Syas.g_01549
OG0001899	Syal.g_00263	Syas.g_01601
OG0001900	Syal.g_01238	Syas.g_01722
OG0001901	Syal.g_01239	Syas.g_01723
OG0001902	Syal.g_01270	Syas.g_01759
OG0001903	Syal.g_01279	Syas.g_01768
OG0001904	Syal.g_01340	Syas.g_02214
OG0001905	Syal.g_01346	Syas.g_02198
OG0001906	Syal.g_00859	Syas.g_02385
OG0001908	Syal.g_00926	Syas.g_02314
OG0001909	Syal.g_00939	Syas.g_02289
OG0001910	Syal.g_00999	Syas.g_01836
OG0001912	Syal.g_01077	Syas.g_01895
OG0001913	Syal.g_01081	Syas.g_01898
OG0001914	Syal.g_02509	Syas.g_00098
OG0001915	Syal.g_00088	Syas.g_02019
OG0001918	Syal.g_02068	Syas.g_00759
OG0001924	Syal.g_02722	Syas.g_00040
OG0001925	Syal.g_02723	Syas.g_00041
OG0001926	Syal.g_02724	Syas.g_00042
OG0001927	Syal.g_02725	Syas.g_00043
OG0001929	Syal.g_00165	Syas.g_02102
OG0001932	Syal.g_01452	Syas.g_02164
OG0001933	Syal.g_00823	Syas.g_02418
OG0001934	Syal.g_00808	Syas.g_02430
OG0001936	Syal.g_02069	Syas.g_00945
OG0001937	Syal.g_02994	Syas.g_02721
OG0001938	Syal.g_02894	Syas.g_01255
OG0001939	Syal.g_02608	Syas.g_01526
OG0001940	Syal.g_02778	Syas.g_00826
OG0001941	Syal.g_01591	Syas.g_02844
OG0001942	Syal.g_01625	Syas.g_00175
OG0001943	Syal.g_01670	Syas.g_00388
OG0001944	Syal.g_02052	Syas.g_02794
OG0001946	Syal.g_01793	Syas.g_00928
OG0001947	Syal.g_01043	Syas.g_00172
OG0001948	Syal.g_01959	Syas.g_00542
OG0001949	Syal.g_01978	Syas.g_00502
OG0001950	Syal.g_01980	Syas.g_00499
OG0001951	Syal.g_01989	Syas.g_00463
OG0001952	Syal.g_02015	Syas.g_02251
OG0001953	Syal.g_02016	Syas.g_02250
OG0001954	Syal.g_02517	Syas.g_01433
OG0001957	Syal.g_02703	Syas.g_00102
OG0001958	Syal.g_02181	Syas.g_00709
OG0001961	Syal.g_00468	Syas.g_01338
OG0001964	Syal.g_00210	Syas.g_01653
OG0001966	Syal.g_01232	Syas.g_01710
OG0001967	Syal.g_01234	Syas.g_01712
OG0001968	Syal.g_01235	Syas.g_01713
OG0001969	Syal.g_01303	Syas.g_01818
OG0001970	Syal.g_00861	Syas.g_02383
OG0001971	Syal.g_00937	Syas.g_02291
OG0001972	Syal.g_01011	Syas.g_01853
OG0001975	Syal.g_02508	Syas.g_00097
OG0001976	Syal.g_02510	Syas.g_00099
OG0001979	Syal.g_01787, Syal.g_01777	Syas.g_01412
OG0001980	Syal.g_00333	Syas.g_01045
OG0001990	Syal.g_01168	Syas.g_01973
OG0001993	Syal.g_02720	Syas.g_00038
OG0001994	Syal.g_02721	Syas.g_00039
OG0001995	Syal.g_01208	Syas.g_00916
OG0001997	Syal.g_00797	Syas.g_02440
OG0001998	Syal.g_00049	Syas.g_00371
OG0001999	Syal.g_00637	Syas.g_02599
OG0002000	Syal.g_02944	Syas.g_00004
OG0002002	Syal.g_02337, Syal.g_01741	Syas.g_01079
OG0002003	Syal.g_01790	Syas.g_00491
OG0002004	Syal.g_01354	Syas.g_01906
OG0002006	Syal.g_01842	Syas.g_00171
OG0002007	Syal.g_01843	Syas.g_00988
OG0002009	Syal.g_02254	Syas.g_00631
OG0002013	Syal.g_00773	Syas.g_02488
OG0002016	Syal.g_00992	Syas.g_02222
OG0002017	Syal.g_01124	Syas.g_01946
OG0002018	Syal.g_01166	Syas.g_01974
OG0002019	Syal.g_01425	Syas.g_02163
OG0002020	Syal.g_01161	Syas.g_01987
OG0002021	Syal.g_01159	Syas.g_01989
OG0002022	Syal.g_01158	Syas.g_01990
OG0002023	Syal.g_01157	Syas.g_01991
OG0002024	Syal.g_01151	Syas.g_01985
OG0002029	Syal.g_00704	Syas.g_01930, Syas.g_02786
OG0002038	Syal.g_01663	Syas.g_02793
OG0002039	Syal.g_01682	Syas.g_01141
OG0002040	Syal.g_01685	Syas.g_01047
OG0002041	Syal.g_01963	Syas.g_00538
OG0002042	Syal.g_01984	Syas.g_00495
OG0002043	Syal.g_02032	Syas.g_00404
OG0002045	Syal.g_00472	Syas.g_01341
OG0002046	Syal.g_00476	Syas.g_01346
OG0002048	Syal.g_00299	Syas.g_01567
OG0002049	Syal.g_00216	Syas.g_01648
OG0002051	Syal.g_00923	Syas.g_02317
OG0002054	Syal.g_01150	Syas.g_01986
OG0002055	Syal.g_01153	Syas.g_01983
OG0002056	Syal.g_01280	Syas.g_01769
OG0002098	Syal.g_01386	Syas.g_02608
OG0002113	Syal.g_00134	Syas.g_02072
OG0002114	Syal.g_00048	Syas.g_00085
OG0002116	Syal.g_02999	Syas.g_02716
OG0002117	Syal.g_01672	Syas.g_02864
OG0002119	Syal.g_00982	Syas.g_00170
OG0002121	Syal.g_00035	Syas.g_02491
OG0002123	Syal.g_01863	Syas.g_00177
OG0002129	Syal.g_00395	Syas.g_02752
OG0002130	Syal.g_01603	Syas.g_02856
OG0002131	Syal.g_01160	Syas.g_01988
OG0002133	Syal.g_01152	Syas.g_01984
OG0002134	Syal.g_01442	Syas.g_02175
OG0002135	Syal.g_00620	Syas.g_02651
OG0002136	Syal.g_00619	Syas.g_02652
OG0002138	Syal.g_02586	Syas.g_00386
OG0002139	Syal.g_01755	Syas.g_01065
OG0002142	Syal.g_00037	Syas.g_02802
OG0002143	Syal.g_00550	Syas.g_02248
OG0002144	Syal.g_00221	Syas.g_00956
OG0002159	Syal.g_01505	Syas.g_02441
OG0002161	Syal.g_00054	Syas.g_01746
OG0002163	Syal.g_01092	Syas.g_01913
OG0002166	Syal.g_01784	Syas.g_00144, Syas.g_01056
OG0002167	Syal.g_00003	Syas.g_00168
OG0002170	Syal.g_00344	Syas.g_01545
OG0002172	Syal.g_00996	Syas.g_01833
OG0002173	Syal.g_00980	Syas.g_02232
OG0002174	Syal.g_01125	Syas.g_01947
OG0002178	Syal.g_01156	Syas.g_01981
OG0002179	Syal.g_01349	Syas.g_02196
OG0002180	Syal.g_01271	Syas.g_01760
OG0002181	Syal.g_01241	Syas.g_01726
