Orthogroup	Syal	Prbj
OG0001124	Syal.g_01911	Prbj.g_02207
OG0001125	Syal.g_01909	Prbj.g_02205
OG0001126	Syal.g_01837	Prbj.g_01850
OG0001127	Syal.g_01836	Prbj.g_01849
OG0001128	Syal.g_01833	Prbj.g_01846
OG0001129	Syal.g_01831	Prbj.g_01845
OG0001130	Syal.g_01830	Prbj.g_01844
OG0001131	Syal.g_02260	Prbj.g_02687
OG0001132	Syal.g_02553	Prbj.g_02537
OG0001133	Syal.g_02710	Prbj.g_02555
OG0001134	Syal.g_02506	Prbj.g_01990
OG0001135	Syal.g_02505	Prbj.g_01992
OG0001136	Syal.g_01650	Prbj.g_00969
OG0001137	Syal.g_01673	Prbj.g_00832
OG0001138	Syal.g_01709	Prbj.g_00004
OG0001139	Syal.g_01711	Prbj.g_00006
OG0001140	Syal.g_01712	Prbj.g_00007
OG0001141	Syal.g_01713	Prbj.g_00008
OG0001142	Syal.g_01714	Prbj.g_00009
OG0001143	Syal.g_01722	Prbj.g_01907
OG0001144	Syal.g_01736	Prbj.g_02153
OG0001145	Syal.g_01614	Prbj.g_01717
OG0001146	Syal.g_01593	Prbj.g_01733
OG0001147	Syal.g_00458	Prbj.g_00121
OG0001148	Syal.g_02886	Prbj.g_01640
OG0001149	Syal.g_02885	Prbj.g_01641
OG0001150	Syal.g_02884	Prbj.g_01642
OG0001151	Syal.g_02872	Prbj.g_01654
OG0001152	Syal.g_02871	Prbj.g_01655
OG0001153	Syal.g_00421	Prbj.g_00651
OG0001154	Syal.g_00422	Prbj.g_00652
OG0001155	Syal.g_02969	Prbj.g_01686
OG0001156	Syal.g_02972	Prbj.g_01689
OG0001157	Syal.g_02973	Prbj.g_02538
OG0001158	Syal.g_02974	Prbj.g_01690
OG0001159	Syal.g_02975	Prbj.g_01691
OG0001160	Syal.g_00564	Prbj.g_00884
OG0001161	Syal.g_01104	Prbj.g_02535
OG0001162	Syal.g_01577	Prbj.g_00780
OG0001163	Syal.g_00573	Prbj.g_00870
OG0001164	Syal.g_00579	Prbj.g_00865
OG0001165	Syal.g_00584	Prbj.g_00862
OG0001166	Syal.g_00613	Prbj.g_00482
OG0001167	Syal.g_00638	Prbj.g_00461
OG0001168	Syal.g_00640	Prbj.g_00459
OG0001169	Syal.g_00642	Prbj.g_00457
OG0001170	Syal.g_00644	Prbj.g_00455
OG0001172	Syal.g_00198	Prbj.g_02653
OG0001173	Syal.g_00199	Prbj.g_02652
OG0001174	Syal.g_00207	Prbj.g_02644
OG0001175	Syal.g_00208	Prbj.g_02643
OG0001176	Syal.g_00226	Prbj.g_01028
OG0001177	Syal.g_00224	Prbj.g_01030
OG0001178	Syal.g_00592	Prbj.g_00851
OG0001179	Syal.g_00256	Prbj.g_00999
OG0001180	Syal.g_00282	Prbj.g_00407
OG0001182	Syal.g_00295	Prbj.g_00394
OG0001183	Syal.g_00302	Prbj.g_00367
OG0001184	Syal.g_01359	Prbj.g_01509
OG0001185	Syal.g_01453	Prbj.g_01592
OG0001186	Syal.g_00179	Prbj.g_01253
OG0001187	Syal.g_00175	Prbj.g_01249
OG0001188	Syal.g_00172	Prbj.g_01245
OG0001189	Syal.g_00152	Prbj.g_01223
OG0001190	Syal.g_01067	Prbj.g_01955
OG0001191	Syal.g_01083	Prbj.g_01968
OG0001192	Syal.g_01090	Prbj.g_01975
OG0001193	Syal.g_01128	Prbj.g_02013
OG0001194	Syal.g_01130	Prbj.g_02019
OG0001195	Syal.g_01131	Prbj.g_02020
OG0001196	Syal.g_00078	Prbj.g_02056
OG0001197	Syal.g_00080	Prbj.g_02058
OG0001198	Syal.g_00093	Prbj.g_02070
OG0001199	Syal.g_00757	Prbj.g_00570
OG0001200	Syal.g_00759	Prbj.g_00572
OG0001201	Syal.g_00821	Prbj.g_00621
OG0001202	Syal.g_00956	Prbj.g_01164
OG0001203	Syal.g_00683	Prbj.g_02610
OG0001204	Syal.g_01201	Prbj.g_01340
OG0001205	Syal.g_00515	Prbj.g_00110
OG0001206	Syal.g_00490	Prbj.g_00151
OG0001207	Syal.g_02889	Prbj.g_01638
OG0001208	Syal.g_02899	Prbj.g_01628
OG0001209	Syal.g_02835	Prbj.g_02130
OG0001210	Syal.g_02827	Prbj.g_02142
OG0001211	Syal.g_02811	Prbj.g_01864
OG0001212	Syal.g_02754	Prbj.g_01771
OG0001213	Syal.g_02701	Prbj.g_02565
OG0001214	Syal.g_02634	Prbj.g_02575
OG0001215	Syal.g_01786	Prbj.g_00932
OG0001216	Syal.g_01861	Prbj.g_02181
OG0001217	Syal.g_02067	Prbj.g_01884
OG0001218	Syal.g_00429	Prbj.g_00663
OG0001219	Syal.g_02036	Prbj.g_02311
OG0001220	Syal.g_02494	Prbj.g_02503
OG0001221	Syal.g_02258	Prbj.g_02364
OG0001222	Syal.g_02006	Prbj.g_01984
OG0001223	Syal.g_01960	Prbj.g_02243
OG0001224	Syal.g_01827	Prbj.g_01842
OG0001225	Syal.g_01825	Prbj.g_01840
OG0001226	Syal.g_00767	Prbj.g_00678
OG0001227	Syal.g_01575	Prbj.g_01669
OG0001228	Syal.g_02451	Prbj.g_02158
OG0001229	Syal.g_01801	Prbj.g_00873
OG0001230	Syal.g_00029	Prbj.g_01046
OG0001231	Syal.g_00114	Prbj.g_01184
OG0001232	Syal.g_00622	Prbj.g_00477
OG0001233	Syal.g_00645	Prbj.g_00454
OG0001234	Syal.g_00212	Prbj.g_02640
OG0001236	Syal.g_01352	Prbj.g_01505
OG0001237	Syal.g_01362	Prbj.g_01512
OG0001238	Syal.g_01085	Prbj.g_01969
OG0001239	Syal.g_00754	Prbj.g_00567
OG0001240	Syal.g_00804	Prbj.g_00604
OG0001241	Syal.g_00814	Prbj.g_00614
OG0001242	Syal.g_00844	Prbj.g_01560
OG0001243	Syal.g_00852	Prbj.g_01529
OG0001245	Syal.g_02522	Prbj.g_00689
OG0001246	Syal.g_02927	Prbj.g_02091
OG0001247	Syal.g_01126	Prbj.g_02453
OG0001248	Syal.g_01778	Prbj.g_00943
OG0001249	Syal.g_00337	Prbj.g_00347
OG0001250	Syal.g_02469	Prbj.g_02482
OG0001252	Syal.g_01834	Prbj.g_01847
OG0001253	Syal.g_02521	Prbj.g_00696
OG0001254	Syal.g_02507	Prbj.g_01991
OG0001255	Syal.g_02609	Prbj.g_00769
OG0001258	Syal.g_00582	Prbj.g_00864
OG0001259	Syal.g_00643	Prbj.g_00456
OG0001260	Syal.g_00665	Prbj.g_00426
OG0001261	Syal.g_00265	Prbj.g_00990
OG0001262	Syal.g_00154	Prbj.g_01226
OG0001263	Syal.g_00856	Prbj.g_01531
OG0001265	Syal.g_00842	Prbj.g_01558
OG0001266	Syal.g_00960	Prbj.g_01168
OG0001267	Syal.g_01263	Prbj.g_01405
OG0001268	Syal.g_00353	Prbj.g_00335
OG0001269	Syal.g_02567	Prbj.g_02500
OG0001270	Syal.g_00528	Prbj.g_00098
OG0001271	Syal.g_00466	Prbj.g_00131
OG0001272	Syal.g_02903	Prbj.g_01624
OG0001273	Syal.g_02641	Prbj.g_02568
OG0001274	Syal.g_01007	Prbj.g_00269
OG0001275	Syal.g_01932	Prbj.g_02227
OG0001276	Syal.g_01914	Prbj.g_02210
OG0001277	Syal.g_02963	Prbj.g_02042
OG0001278	Syal.g_01766	Prbj.g_02165
OG0001279	Syal.g_02565	Prbj.g_01299
OG0001280	Syal.g_01604	Prbj.g_01725
OG0001281	Syal.g_01592	Prbj.g_01734
OG0001283	Syal.g_01179	Prbj.g_02051
OG0001285	Syal.g_00625	Prbj.g_00473
OG0001286	Syal.g_00280	Prbj.g_00409
OG0001288	Syal.g_01513	Prbj.g_01286
OG0001290	Syal.g_00813	Prbj.g_00613
OG0001291	Syal.g_00866	Prbj.g_01541
OG0001292	Syal.g_01206	Prbj.g_01346
OG0001293	Syal.g_01236	Prbj.g_01369
OG0001294	Syal.g_02207	Prbj.g_00826
OG0001295	Syal.g_01828	Prbj.g_02145
OG0001298	Syal.g_02777	Prbj.g_01797
OG0001300	Syal.g_01795	Prbj.g_00947
OG0001301	Syal.g_01941, Syal.g_01810	Prbj.g_00755
OG0001302	Syal.g_02607	Prbj.g_01337
OG0001303	Syal.g_02033	Prbj.g_02309
OG0001307	Syal.g_02195	Prbj.g_00670
OG0001308	Syal.g_00392	Prbj.g_01074
OG0001309	Syal.g_02943	Prbj.g_02106
OG0001310	Syal.g_00605	Prbj.g_00488
OG0001311	Syal.g_01912	Prbj.g_02208
OG0001312	Syal.g_02024	Prbj.g_02298
OG0001313	Syal.g_00482	Prbj.g_00142
OG0001316	Syal.g_00872	Prbj.g_01548
OG0001319	Syal.g_01252	Prbj.g_01395
OG0001321	Syal.g_00508	Prbj.g_00119
OG0001322	Syal.g_00507	Prbj.g_00120
OG0001323	Syal.g_02946	Prbj.g_02109
OG0001324	Syal.g_01796	Prbj.g_00948
OG0001326	Syal.g_01138	Prbj.g_02026
OG0001328	Syal.g_02266	Prbj.g_02357
OG0001329	Syal.g_01188	Prbj.g_00043
OG0001330	Syal.g_01611	Prbj.g_01718
OG0001332	Syal.g_02965	Prbj.g_01674
OG0001333	Syal.g_00639	Prbj.g_00460
OG0001334	Syal.g_00311	Prbj.g_00363
OG0001335	Syal.g_00312	Prbj.g_00362
OG0001336	Syal.g_01180	Prbj.g_02052
OG0001337	Syal.g_00308, Syal.g_00327	Prbj.g_00353
OG0001339	Syal.g_00816	Prbj.g_00616
OG0001340	Syal.g_00328	Prbj.g_00352
OG0001341	Syal.g_02538	Prbj.g_02463
OG0001344	Syal.g_01658	Prbj.g_00845
OG0001347	Syal.g_01531	Prbj.g_01278
OG0001348	Syal.g_01849	Prbj.g_00249
OG0001351	Syal.g_00501	Prbj.g_01893
OG0001353	Syal.g_02457	Prbj.g_02473
OG0001354	Syal.g_01973	Prbj.g_02252
OG0001357	Syal.g_00433	Prbj.g_01897
OG0001358	Syal.g_02715	Prbj.g_02549
OG0001360	Syal.g_01696	Prbj.g_00018
OG0001361	Syal.g_01691	Prbj.g_00309
OG0001362	Syal.g_00397	Prbj.g_01078
OG0001363	Syal.g_00399	Prbj.g_01080
OG0001365	Syal.g_01072	Prbj.g_01960
OG0001367	Syal.g_01621	Prbj.g_02147
OG0001367	Syal.g_00010	Prbj.g_00505, Prbj.g_01133
OG0001369	Syal.g_00803	Prbj.g_00603
OG0001373	Syal.g_01137	Prbj.g_02025
OG0001374	Syal.g_01145	Prbj.g_02033
OG0001376	Syal.g_01095	Prbj.g_01978
OG0001377	Syal.g_01094	Prbj.g_01977
OG0001378	Syal.g_00529	Prbj.g_00091
OG0001379	Syal.g_01609	Prbj.g_01720
OG0001382	Syal.g_00220	Prbj.g_02174
OG0001383	Syal.g_00678	Prbj.g_02616
OG0001383	Syal.g_00677	Prbj.g_02617
OG0001385	Syal.g_01134	Prbj.g_02022
OG0001386	Syal.g_01135	Prbj.g_02023
OG0001387	Syal.g_01136	Prbj.g_02024
OG0001388	Syal.g_01139	Prbj.g_02027
OG0001389	Syal.g_01140	Prbj.g_02028
OG0001390	Syal.g_01141	Prbj.g_02029
OG0001391	Syal.g_01142	Prbj.g_02030
OG0001392	Syal.g_01143	Prbj.g_02031
OG0001393	Syal.g_01144	Prbj.g_02032
OG0001394	Syal.g_02250	Prbj.g_02381
OG0001395	Syal.g_02432	Prbj.g_02197
OG0001396	Syal.g_01532	Prbj.g_01277
OG0001397	Syal.g_00398	Prbj.g_01079
OG0001398	Syal.g_00774	Prbj.g_00690
OG0001400	Syal.g_00877	Prbj.g_00547
OG0001401	Syal.g_02463	Prbj.g_02477
OG0001402	Syal.g_02711	Prbj.g_02554
OG0001405	Syal.g_00314	Prbj.g_00360
OG0001406	Syal.g_01096	Prbj.g_01979
OG0001409	Syal.g_01671	Prbj.g_00834
OG0001410	Syal.g_02194	Prbj.g_00671
OG0001412	Syal.g_01530	Prbj.g_01279
OG0001416	Syal.g_01595	Prbj.g_01731
OG0001423	Syal.g_00726	Prbj.g_02711, Prbj.g_01102
OG0001425	Syal.g_01089	Prbj.g_01972
OG0001426	Syal.g_00731	Prbj.g_01661
OG0001434	Syal.g_02245	Prbj.g_02385
OG0001435	Syal.g_02290	Prbj.g_02336
OG0001436	Syal.g_01335	Prbj.g_01484
OG0001436	Syal.g_01336	Prbj.g_01485
OG0001438	Syal.g_01278	Prbj.g_01420
OG0001442	Syal.g_02234	Prbj.g_02389
OG0001443	Syal.g_01101	Prbj.g_00872
OG0001444	Syal.g_01506	Prbj.g_01810
OG0001444	Syal.g_00798	Prbj.g_00598
OG0001449	Syal.g_01198	Prbj.g_01327
OG0001461	Syal.g_02091	Prbj.g_01889
OG0001462	Syal.g_00138	Prbj.g_01210
OG0001470	Syal.g_00181	Prbj.g_01255
OG0001474	Syal.g_00354	Prbj.g_00334
OG0001475	Syal.g_00184	Prbj.g_01257
OG0001476	Syal.g_01667	Prbj.g_00839
OG0001477	Syal.g_01807	Prbj.g_00750
OG0001478	Syal.g_00481	Prbj.g_00137
OG0001479	Syal.g_00351	Prbj.g_00337
OG0001481	Syal.g_00504	Prbj.g_01896
OG0001488	Syal.g_01677	Prbj.g_00828
OG0001489	Syal.g_00291	Prbj.g_00398
OG0001495	Syal.g_00223	Prbj.g_01031
OG0001496	Syal.g_01804	Prbj.g_00746
OG0001497	Syal.g_01806	Prbj.g_00749
OG0001498	Syal.g_00554	Prbj.g_00065
OG0001508	Syal.g_00180	Prbj.g_01254
OG0001509	Syal.g_00189	Prbj.g_01273
OG0001509	Syal.g_00190	Prbj.g_01275, Prbj.g_01584
OG0001510	Syal.g_01489	Prbj.g_01818
OG0001511	Syal.g_00829	Prbj.g_00628
OG0001512	Syal.g_00682	Prbj.g_02612
OG0001513	Syal.g_00298	Prbj.g_00676
OG0001514	Syal.g_01803	Prbj.g_00745
OG0001515	Syal.g_01791	Prbj.g_00939
OG0001516	Syal.g_02197	Prbj.g_00817
OG0001517	Syal.g_00348	Prbj.g_00340
OG0001518	Syal.g_01087	Prbj.g_01971
OG0001519	Syal.g_01103	Prbj.g_01982
OG0001525	Syal.g_02585	Prbj.g_02626
OG0001527	Syal.g_02796	Prbj.g_01878
OG0001528	Syal.g_00182	Prbj.g_01251
OG0001529	Syal.g_00145	Prbj.g_01216
OG0001530	Syal.g_00827	Prbj.g_00626
OG0001531	Syal.g_00681	Prbj.g_02613
OG0001532	Syal.g_01710	Prbj.g_00005
OG0001533	Syal.g_00533	Prbj.g_00090
OG0001533	Syal.g_00494	Prbj.g_00683
OG0001534	Syal.g_01898	Prbj.g_02200
OG0001535	Syal.g_01917	Prbj.g_02212
OG0001536	Syal.g_01996	Prbj.g_02272
OG0001537	Syal.g_02257	Prbj.g_02372
OG0001538	Syal.g_01870	Prbj.g_02417
OG0001539	Syal.g_02294	Prbj.g_02522
OG0001540	Syal.g_00858	Prbj.g_01533
OG0001541	Syal.g_00924	Prbj.g_00507
OG0001542	Syal.g_00935	Prbj.g_01142
OG0001543	Syal.g_00988	Prbj.g_00247
OG0001544	Syal.g_01102	Prbj.g_01981
OG0001545	Syal.g_01170	Prbj.g_02041
OG0001555	Syal.g_02484	Prbj.g_01316
OG0001558	Syal.g_00117	Prbj.g_01187
OG0001559	Syal.g_00826	Prbj.g_00625
OG0001560	Syal.g_00812	Prbj.g_00612
OG0001561	Syal.g_01910	Prbj.g_02206
OG0001562	Syal.g_01926	Prbj.g_02220
OG0001563	Syal.g_00274	Prbj.g_00982
OG0001565	Syal.g_02600	Prbj.g_02457
OG0001572	Syal.g_03017	Prbj.g_00213
OG0001574	Syal.g_02798	Prbj.g_01876
OG0001575	Syal.g_02793	Prbj.g_01881
OG0001576	Syal.g_01582	Prbj.g_01743
OG0001577	Syal.g_01648	Prbj.g_00967
OG0001579	Syal.g_00318	Prbj.g_00356
OG0001580	Syal.g_01052	Prbj.g_01944
OG0001589	Syal.g_00647	Prbj.g_00452
OG0001590	Syal.g_02511	Prbj.g_02501
OG0001591	Syal.g_02209	Prbj.g_02526
OG0001592	Syal.g_01053	Prbj.g_01945
OG0001614	Syal.g_01451	Prbj.g_01590
OG0001615	Syal.g_02482	Prbj.g_02667
OG0001616	Syal.g_01699	Prbj.g_01911
OG0001617	Syal.g_01800	Prbj.g_01092
OG0001618	Syal.g_02420	Prbj.g_02188
OG0001619	Syal.g_02009	Prbj.g_02282
OG0001620	Syal.g_00360	Prbj.g_00326
OG0001621	Syal.g_01224	Prbj.g_01358
OG0001622	Syal.g_01178	Prbj.g_02050
OG0001634	Syal.g_02203	Prbj.g_00823
OG0001635	Syal.g_01517	Prbj.g_02633
OG0001636	Syal.g_00137	Prbj.g_01209
OG0001637	Syal.g_00659	Prbj.g_00436
OG0001638	Syal.g_00599	Prbj.g_00490
OG0001639	Syal.g_02968	Prbj.g_01685
OG0001640	Syal.g_01839	Prbj.g_01851
OG0001641	Syal.g_01955	Prbj.g_02238
OG0001643	Syal.g_02631	Prbj.g_02578
OG0001652	Syal.g_00115	Prbj.g_01185
OG0001653	Syal.g_00801	Prbj.g_00601
OG0001654	Syal.g_02966	Prbj.g_01683
OG0001655	Syal.g_00703, Syal.g_02854	Prbj.g_00229, Prbj.g_00072
OG0001656	Syal.g_00317	Prbj.g_00357
OG0001657	Syal.g_00897	Prbj.g_00532
OG0001658	Syal.g_01066	Prbj.g_01954
OG0001671	Syal.g_00993	Prbj.g_00254
OG0001672	Syal.g_00765	Prbj.g_00578
OG0001673	Syal.g_00689	Prbj.g_00178
OG0001674	Syal.g_00044, Syal.g_01890	Prbj.g_00432
OG0001674	Syal.g_00045	Prbj.g_00431
OG0001675	Syal.g_01928	Prbj.g_02223, Prbj.g_02221
OG0001676	Syal.g_00320	Prbj.g_00354
OG0001677	Syal.g_00303	Prbj.g_00366
OG0001692	Syal.g_00024	Prbj.g_01051
OG0001693	Syal.g_01822	Prbj.g_00070
OG0001694	Syal.g_01265	Prbj.g_01407
OG0001695	Syal.g_01165	Prbj.g_02036
OG0001702	Syal.g_00786	Prbj.g_00591
OG0001703	Syal.g_02890	Prbj.g_01637
OG0001712	Syal.g_02524	Prbj.g_02465
OG0001714	Syal.g_01529	Prbj.g_01265
OG0001715	Syal.g_02550	Prbj.g_00707
OG0001716	Syal.g_02491	Prbj.g_02495
OG0001726	Syal.g_00536	Prbj.g_02321
OG0001728	Syal.g_00855	Prbj.g_01256
OG0001729	Syal.g_00676	Prbj.g_02618
OG0001730	Syal.g_00672	Prbj.g_00421
OG0001731	Syal.g_02986	Prbj.g_01698
OG0001732	Syal.g_01730	Prbj.g_01904
OG0001734	Syal.g_02492	Prbj.g_02497
OG0001735	Syal.g_02179	Prbj.g_00808
OG0001737	Syal.g_01284	Prbj.g_01425
OG0001738	Syal.g_01320	Prbj.g_01458
OG0001740	Syal.g_01167	Prbj.g_02039
OG0001748	Syal.g_00995	Prbj.g_00256
OG0001750	Syal.g_00799	Prbj.g_00599
OG0001751	Syal.g_00690	Prbj.g_00179
OG0001752	Syal.g_00669	Prbj.g_00424
OG0001753	Syal.g_00662	Prbj.g_00430
OG0001754	Syal.g_00661	Prbj.g_00433
OG0001755	Syal.g_02942	Prbj.g_02105
OG0001759	Syal.g_02108, Syal.g_02141	Prbj.g_01108
OG0001761	Syal.g_02727	Prbj.g_00901
OG0001762	Syal.g_01947	Prbj.g_02230
OG0001763	Syal.g_01961	Prbj.g_02244
OG0001764	Syal.g_02046	Prbj.g_02318
OG0001765	Syal.g_02105, Syal.g_01106, Syal.g_01854	Prbj.g_02532
OG0001766	Syal.g_01296	Prbj.g_01435
OG0001767	Syal.g_01334	Prbj.g_01483
OG0001768	Syal.g_00941	Prbj.g_01149
OG0001783	Syal.g_01456	Prbj.g_01595
OG0001784	Syal.g_00795	Prbj.g_00594
OG0001785	Syal.g_00660	Prbj.g_00435, Prbj.g_00434
OG0001786	Syal.g_03009	Prbj.g_01714
OG0001787	Syal.g_02839	Prbj.g_02126
OG0001788	Syal.g_02836	Prbj.g_02129
OG0001789	Syal.g_01602	Prbj.g_01727
OG0001790	Syal.g_01633	Prbj.g_00960
OG0001791	Syal.g_01669	Prbj.g_00837
OG0001792	Syal.g_01737	Prbj.g_02154
OG0001794	Syal.g_01902, Syal.g_01901	Prbj.g_00718
OG0001796	Syal.g_01923	Prbj.g_02218
OG0001797	Syal.g_02017	Prbj.g_02289
OG0001798	Syal.g_02709	Prbj.g_02556
OG0001799	Syal.g_02616	Prbj.g_02595
OG0001800	Syal.g_01539	Prbj.g_01295
OG0001801	Syal.g_00038	Prbj.g_01042
OG0001803	Syal.g_00519	Prbj.g_00106
OG0001804	Syal.g_00553	Prbj.g_00066
OG0001805	Syal.g_01211	Prbj.g_01351
OG0001806	Syal.g_01253	Prbj.g_01396
OG0001807	Syal.g_01337	Prbj.g_01486
OG0001808	Syal.g_01344	Prbj.g_01497
OG0001809	Syal.g_00869	Prbj.g_01544
OG0001810	Syal.g_00878	Prbj.g_01546
OG0001811	Syal.g_00933	Prbj.g_01139
OG0001812	Syal.g_01054	Prbj.g_01946
OG0001813	Syal.g_01117	Prbj.g_02001
OG0001814	Syal.g_00081	Prbj.g_02059
OG0001815	Syal.g_00091	Prbj.g_02068
OG0001835	Syal.g_00713	Prbj.g_00753
OG0001837	Syal.g_00994	Prbj.g_00255
OG0001838	Syal.g_00105	Prbj.g_02081
OG0001839	Syal.g_00133	Prbj.g_01205
OG0001840	Syal.g_00151	Prbj.g_01222
OG0001841	Syal.g_00158	Prbj.g_01230
OG0001843	Syal.g_01450	Prbj.g_01589
OG0001844	Syal.g_01449	Prbj.g_01588
OG0001845	Syal.g_01448	Prbj.g_01582
OG0001846	Syal.g_00845	Prbj.g_01561
OG0001847	Syal.g_00843	Prbj.g_01559
OG0001848	Syal.g_00839	Prbj.g_01555
OG0001849	Syal.g_00780	Prbj.g_00586
OG0001850	Syal.g_00768	Prbj.g_00579
OG0001851	Syal.g_00761	Prbj.g_00574
OG0001852	Syal.g_00760	Prbj.g_00573
OG0001853	Syal.g_00753	Prbj.g_00566
OG0001854	Syal.g_00685	Prbj.g_00175
OG0001855	Syal.g_00050	Prbj.g_00437
OG0001856	Syal.g_00563	Prbj.g_00886
OG0001857	Syal.g_00560	Prbj.g_00889
OG0001858	Syal.g_02981	Prbj.g_01695
OG0001859	Syal.g_02879	Prbj.g_01648
OG0001860	Syal.g_02892	Prbj.g_01636
OG0001861	Syal.g_02904	Prbj.g_01623
OG0001862	Syal.g_02916	Prbj.g_01611
OG0001863	Syal.g_02922	Prbj.g_01606
OG0001864	Syal.g_02829	Prbj.g_02140
OG0001865	Syal.g_02562, Syal.g_02764	Prbj.g_01784
OG0001866	Syal.g_02740	Prbj.g_01759
OG0001867	Syal.g_02729	Prbj.g_01749
OG0001868	Syal.g_01596	Prbj.g_01730
OG0001869	Syal.g_01647	Prbj.g_00966
OG0001870	Syal.g_01656	Prbj.g_00974
OG0001871	Syal.g_01661	Prbj.g_00842
OG0001872	Syal.g_01742	Prbj.g_02161
OG0001873	Syal.g_01700	Prbj.g_01912
OG0001874	Syal.g_01697	Prbj.g_00017
OG0001877	Syal.g_01792	Prbj.g_00940
OG0001878	Syal.g_01931	Prbj.g_02226
OG0001879	Syal.g_01950	Prbj.g_02234
OG0001880	Syal.g_01987	Prbj.g_02265
OG0001881	Syal.g_01988	Prbj.g_02266
OG0001882	Syal.g_02014	Prbj.g_02286
OG0001883	Syal.g_02018	Prbj.g_02291
OG0001884	Syal.g_02564	Prbj.g_02300
OG0001885	Syal.g_02041	Prbj.g_02313
OG0001886	Syal.g_02045	Prbj.g_02317
OG0001887	Syal.g_02267	Prbj.g_02356
OG0001888	Syal.g_02243	Prbj.g_02398
OG0001889	Syal.g_01880	Prbj.g_02426
OG0001890	Syal.g_02476	Prbj.g_02489
OG0001891	Syal.g_02480	Prbj.g_02493
OG0001892	Syal.g_02601	Prbj.g_02506
OG0001893	Syal.g_02708	Prbj.g_02557
OG0001894	Syal.g_02637	Prbj.g_02572
OG0001895	Syal.g_00063	Prbj.g_01292
OG0001896	Syal.g_00535	Prbj.g_00088
OG0001897	Syal.g_00357	Prbj.g_00332
OG0001898	Syal.g_00336	Prbj.g_00349
OG0001899	Syal.g_00263	Prbj.g_00992
OG0001900	Syal.g_01238	Prbj.g_01370
OG0001901	Syal.g_01239	Prbj.g_01371
OG0001902	Syal.g_01270	Prbj.g_01412
OG0001903	Syal.g_01279	Prbj.g_01421
OG0001904	Syal.g_01340	Prbj.g_01489
OG0001905	Syal.g_01346	Prbj.g_01499
OG0001906	Syal.g_00859	Prbj.g_01534
OG0001908	Syal.g_00926	Prbj.g_00506
OG0001909	Syal.g_00939	Prbj.g_01147
OG0001910	Syal.g_00999	Prbj.g_00260
OG0001912	Syal.g_01077	Prbj.g_01965
OG0001913	Syal.g_01081	Prbj.g_01967
OG0001914	Syal.g_02509	Prbj.g_01995
OG0001929	Syal.g_00165	Prbj.g_01237
OG0001932	Syal.g_01452	Prbj.g_01591
OG0001933	Syal.g_00823	Prbj.g_00623
OG0001934	Syal.g_00808	Prbj.g_00608
OG0001936	Syal.g_02069	Prbj.g_01323
OG0001937	Syal.g_02994	Prbj.g_01706
OG0001938	Syal.g_02894	Prbj.g_01634
OG0001939	Syal.g_02608	Prbj.g_02669
OG0001940	Syal.g_02778	Prbj.g_01798
OG0001941	Syal.g_01591	Prbj.g_01735
OG0001943	Syal.g_01670	Prbj.g_00836
OG0001944	Syal.g_02052	Prbj.g_00052
OG0001945	Syal.g_02307	Prbj.g_00704, Prbj.g_00216, Prbj.g_00716, Prbj.g_00734
OG0001946	Syal.g_01793	Prbj.g_00945
OG0001947	Syal.g_01841	Prbj.g_01853
OG0001948	Syal.g_01959	Prbj.g_02242
OG0001949	Syal.g_01978	Prbj.g_02256
OG0001950	Syal.g_01980	Prbj.g_02258
OG0001951	Syal.g_01989	Prbj.g_02267
OG0001952	Syal.g_02015	Prbj.g_02287
OG0001953	Syal.g_02016	Prbj.g_02288
OG0001954	Syal.g_02517	Prbj.g_02452
OG0001957	Syal.g_02703	Prbj.g_02562
OG0001958	Syal.g_02181	Prbj.g_00811
OG0001961	Syal.g_00468	Prbj.g_00133
OG0001962	Syal.g_01012	Prbj.g_00223
OG0001964	Syal.g_00210	Prbj.g_02642
OG0001965	Syal.g_02842	Prbj.g_01357
OG0001966	Syal.g_01232	Prbj.g_01365
OG0001967	Syal.g_01234	Prbj.g_01367
OG0001968	Syal.g_01235	Prbj.g_01368
OG0001969	Syal.g_01303	Prbj.g_01440
OG0001970	Syal.g_00861	Prbj.g_01536
OG0001971	Syal.g_00937	Prbj.g_01145
OG0001972	Syal.g_01011	Prbj.g_00273
OG0001974	Syal.g_01063	Prbj.g_01952
OG0001975	Syal.g_02508	Prbj.g_01994
OG0001976	Syal.g_02510	Prbj.g_01996
OG0001995	Syal.g_01208	Prbj.g_02136
OG0001997	Syal.g_00797	Prbj.g_00597
OG0001998	Syal.g_00049	Prbj.g_00439
OG0001999	Syal.g_00637	Prbj.g_00462
OG0002000	Syal.g_02944	Prbj.g_02107
OG0002002	Syal.g_02337, Syal.g_01741	Prbj.g_02160
OG0002003	Syal.g_01790	Prbj.g_00935
OG0002004	Syal.g_01354, Syal.g_00586	Prbj.g_00922
OG0002006	Syal.g_01842	Prbj.g_01854
OG0002007	Syal.g_01843	Prbj.g_01855
OG0002008	Syal.g_01933	Prbj.g_02228
OG0002009	Syal.g_02254	Prbj.g_02375
OG0002011	Syal.g_00547	Prbj.g_00069
OG0002012	Syal.g_00505	Prbj.g_01899
OG0002013	Syal.g_00773	Prbj.g_01462
OG0002016	Syal.g_00992	Prbj.g_00253
OG0002017	Syal.g_01124	Prbj.g_02010
OG0002018	Syal.g_01166	Prbj.g_02038
