Orthogroup	Syal	Syai
OG0001155	Syal.g_02969	Syai.g_02298
OG0001156	Syal.g_02972	Syai.g_02301
OG0001157	Syal.g_02973	Syai.g_02302
OG0001158	Syal.g_02974	Syai.g_02303
OG0001159	Syal.g_02975	Syai.g_02304
OG0001160	Syal.g_00564	Syai.g_02355
OG0001161	Syal.g_01104	Syai.g_02803
OG0001162	Syal.g_01577	Syai.g_01374
OG0001163	Syal.g_00573	Syai.g_02363
OG0001164	Syal.g_00579	Syai.g_02369
OG0001165	Syal.g_00584	Syai.g_02374
OG0001166	Syal.g_00613	Syai.g_02400
OG0001167	Syal.g_00638	Syai.g_02254
OG0001168	Syal.g_00640	Syai.g_02256
OG0001169	Syal.g_00642	Syai.g_02258
OG0001170	Syal.g_00644	Syai.g_02260
OG0001172	Syal.g_00198	Syai.g_00323
OG0001173	Syal.g_00199	Syai.g_00324
OG0001174	Syal.g_00207	Syai.g_00332
OG0001175	Syal.g_00208	Syai.g_00333
OG0001176	Syal.g_00226	Syai.g_00352
OG0001177	Syal.g_00224	Syai.g_00350
OG0001178	Syal.g_00592	Syai.g_02383
OG0001179	Syal.g_00256	Syai.g_00385
OG0001180	Syal.g_00282	Syai.g_00410
OG0001182	Syal.g_00295	Syai.g_00423
OG0001183	Syal.g_00302	Syai.g_00429
OG0001184	Syal.g_01359	Syai.g_00156
OG0001185	Syal.g_01453	Syai.g_00117
OG0001186	Syal.g_00179	Syai.g_00084
OG0001187	Syal.g_00175	Syai.g_00081
OG0001188	Syal.g_00172	Syai.g_00078
OG0001189	Syal.g_00152	Syai.g_00061
OG0001190	Syal.g_01067	Syai.g_02776
OG0001191	Syal.g_01083	Syai.g_02788
OG0001192	Syal.g_01090	Syai.g_02793
OG0001193	Syal.g_01128	Syai.g_02835
OG0001194	Syal.g_01130	Syai.g_02838
OG0001195	Syal.g_01131	Syai.g_02839
OG0001196	Syal.g_00078	Syai.g_02913
OG0001197	Syal.g_00080	Syai.g_02915
OG0001198	Syal.g_00093	Syai.g_02930
OG0001199	Syal.g_00757	Syai.g_02480
OG0001200	Syal.g_00759	Syai.g_02482
OG0001202	Syal.g_00956	Syai.g_02674
OG0001203	Syal.g_00683	Syai.g_00540
OG0001204	Syal.g_01201	Syai.g_00312
OG0001205	Syal.g_00515	Syai.g_02212
OG0001206	Syal.g_00490	Syai.g_00853
OG0001207	Syal.g_02889	Syai.g_00629
OG0001208	Syal.g_02899	Syai.g_00640
OG0001209	Syal.g_02835	Syai.g_00711
OG0001210	Syal.g_02827	Syai.g_00720
OG0001211	Syal.g_02811	Syai.g_00735
OG0001212	Syal.g_02754	Syai.g_00799
OG0001213	Syal.g_02701	Syai.g_01082
OG0001214	Syal.g_02634	Syai.g_01106
OG0001215	Syal.g_01786	Syai.g_01958
OG0001216	Syal.g_01861	Syai.g_01388
OG0001217	Syal.g_02067	Syai.g_01185
OG0001218	Syal.g_00429	Syai.g_00893
OG0001219	Syal.g_02036	Syai.g_01561
OG0001220	Syal.g_02494	Syai.g_02087
OG0001221	Syal.g_02258	Syai.g_01284
OG0001222	Syal.g_02006	Syai.g_01516
OG0001223	Syal.g_01960	Syai.g_01463
OG0001224	Syal.g_01827	Syai.g_02011
OG0001225	Syal.g_01825	Syai.g_02009
OG0001226	Syal.g_00767	Syai.g_01154
OG0001227	Syal.g_01575	Syai.g_02806
OG0001228	Syal.g_02451	Syai.g_02218
OG0001229	Syal.g_01801	Syai.g_01986
OG0001230	Syal.g_00029	Syai.g_00964
OG0001231	Syal.g_00114	Syai.g_00017
OG0001232	Syal.g_00622	Syai.g_02410
OG0001233	Syal.g_00645	Syai.g_02261
OG0001234	Syal.g_00212	Syai.g_00337
OG0001236	Syal.g_01352	Syai.g_00159
OG0001237	Syal.g_01362	Syai.g_00137
OG0001238	Syal.g_01085	Syai.g_02789
OG0001239	Syal.g_00754	Syai.g_02477
OG0001240	Syal.g_00804	Syai.g_02527
OG0001241	Syal.g_00814	Syai.g_02537
OG0001242	Syal.g_00844	Syai.g_02566
OG0001243	Syal.g_00852	Syai.g_02573
OG0001244	Syal.g_00882	Syai.g_02605
OG0001245	Syal.g_02522	Syai.g_02091
OG0001246	Syal.g_02927	Syai.g_00666
OG0001247	Syal.g_01126	Syai.g_01380
OG0001248	Syal.g_01778	Syai.g_01377
OG0001249	Syal.g_00337	Syai.g_00464
OG0001250	Syal.g_02469	Syai.g_02053
OG0001251	Syal.g_02576	Syai.g_02845
OG0001252	Syal.g_01834	Syai.g_02018
OG0001254	Syal.g_02507	Syai.g_01744
OG0001255	Syal.g_02609	Syai.g_01915
OG0001256	Syal.g_00571	Syai.g_02362
OG0001257	Syal.g_02262	Syai.g_00848
OG0001258	Syal.g_00582	Syai.g_02372
OG0001259	Syal.g_00643	Syai.g_02259
OG0001260	Syal.g_00665	Syai.g_02281
OG0001261	Syal.g_00265	Syai.g_00394
OG0001262	Syal.g_00154	Syai.g_00063
OG0001263	Syal.g_00856	Syai.g_02576
OG0001265	Syal.g_00842	Syai.g_02563
OG0001266	Syal.g_00960	Syai.g_02679
OG0001267	Syal.g_01263	Syai.g_00259
OG0001268	Syal.g_00353	Syai.g_00492
OG0001269	Syal.g_02567	Syai.g_01699
OG0001270	Syal.g_00528	Syai.g_02231
OG0001271	Syal.g_00466	Syai.g_00862
OG0001272	Syal.g_02903	Syai.g_00644
OG0001273	Syal.g_02641	Syai.g_01099
OG0001274	Syal.g_01007	Syai.g_02706
OG0001275	Syal.g_01932	Syai.g_01447
OG0001276	Syal.g_01914	Syai.g_01431
OG0001277	Syal.g_02963	Syai.g_02899
OG0001278	Syal.g_01766	Syai.g_01799
OG0001279	Syal.g_02565	Syai.g_00991
OG0001280	Syal.g_01604	Syai.g_02176
OG0001281	Syal.g_01592	Syai.g_02186
OG0001282	Syal.g_02887	Syai.g_00627
OG0001283	Syal.g_01179	Syai.g_02908
OG0001284	Syal.g_03007	Syai.g_02338
OG0001285	Syal.g_00625	Syai.g_02866
OG0001286	Syal.g_00280	Syai.g_00408
OG0001287	Syal.g_01461	Syai.g_00109
OG0001289	Syal.g_00781	Syai.g_02504
OG0001290	Syal.g_00813	Syai.g_02536
OG0001291	Syal.g_00866	Syai.g_02587
OG0001292	Syal.g_01206	Syai.g_00306
OG0001293	Syal.g_01236	Syai.g_00285
OG0001294	Syal.g_02207	Syai.g_01242
OG0001295	Syal.g_01828	Syai.g_00722
OG0001296	Syal.g_02933	Syai.g_00672
OG0001298	Syal.g_02777	Syai.g_00773
OG0001299	Syal.g_02200	Syai.g_01236
OG0001300	Syal.g_01795	Syai.g_01982
OG0001301	Syal.g_01941, Syal.g_01810	Syai.g_01995
OG0001302	Syal.g_02607	Syai.g_01142
OG0001303	Syal.g_02033	Syai.g_01559
OG0001304	Syal.g_01899	Syai.g_01418
OG0001305	Syal.g_01817	Syai.g_02001
OG0001306	Syal.g_01626	Syai.g_02160
OG0001307	Syal.g_02195	Syai.g_01717
OG0001308	Syal.g_00392	Syai.g_00943
OG0001309	Syal.g_02943	Syai.g_00682
OG0001311	Syal.g_01912	Syai.g_01429
OG0001312	Syal.g_02024	Syai.g_01549
OG0001315	Syal.g_00300	Syai.g_00427
OG0001316	Syal.g_00872	Syai.g_02593
OG0001317	Syal.g_00687	Syai.g_00534
OG0001318	Syal.g_01228	Syai.g_00293
OG0001319	Syal.g_01252	Syai.g_00270
OG0001321	Syal.g_00508	Syai.g_02195
OG0001322	Syal.g_00507	Syai.g_02194
OG0001323	Syal.g_02946	Syai.g_00685
OG0001324	Syal.g_01796	Syai.g_01983
OG0001325	Syal.g_01865	Syai.g_01392
OG0001326	Syal.g_01138, Syal.g_02405	Syai.g_02856
OG0001327	Syal.g_02296	Syai.g_01250
OG0001328	Syal.g_02266	Syai.g_01278
OG0001330	Syal.g_01611	Syai.g_02167
OG0001332	Syal.g_02965	Syai.g_02293
OG0001333	Syal.g_00639	Syai.g_02255
OG0001334	Syal.g_00311	Syai.g_00438
OG0001335	Syal.g_00312	Syai.g_00439
OG0001336	Syal.g_01180	Syai.g_02909
OG0001337	Syal.g_00308	Syai.g_00434
OG0001337	Syal.g_00327	Syai.g_00452
OG0001338	Syal.g_00330	Syai.g_00456
OG0001339	Syal.g_00816	Syai.g_02539
OG0001340	Syal.g_00328	Syai.g_00453
OG0001343	Syal.g_01190	Syai.g_02842
OG0001344	Syal.g_01658	Syai.g_02139
OG0001345	Syal.g_01694	Syai.g_02110
OG0001346	Syal.g_01600	Syai.g_02180
OG0001347	Syal.g_01531	Syai.g_02766
OG0001348	Syal.g_01849	Syai.g_02033
OG0001349	Syal.g_01426	Syai.g_02417
OG0001351	Syal.g_00501	Syai.g_00843
OG0001353	Syal.g_02457	Syai.g_02042
OG0001354	Syal.g_01973	Syai.g_01477
OG0001357	Syal.g_00433, Syal.g_02584	Syai.g_00918, Syai.g_01612
OG0001359	Syal.g_01189	Syai.g_02841
OG0001360	Syal.g_01696	Syai.g_02107
OG0001361	Syal.g_01691	Syai.g_02113
OG0001362	Syal.g_00397	Syai.g_00938
OG0001363	Syal.g_00399	Syai.g_00936
OG0001364	Syal.g_01342	Syai.g_00173
OG0001366	Syal.g_00616	Syai.g_02403
OG0001368	Syal.g_01200	Syai.g_00313
OG0001373	Syal.g_01137	Syai.g_02855
OG0001374	Syal.g_01145	Syai.g_02863
OG0001375	Syal.g_01191	Syai.g_02843
OG0001376	Syal.g_01095	Syai.g_02795
OG0001377	Syal.g_01094	Syai.g_02794
OG0001378	Syal.g_00529	Syai.g_02232
OG0001379	Syal.g_01609	Syai.g_02169
OG0001383	Syal.g_01023	Syai.g_02731
OG0001385	Syal.g_01134	Syai.g_02852
OG0001386	Syal.g_01135	Syai.g_02853
OG0001387	Syal.g_01136	Syai.g_02854
OG0001388	Syal.g_01139	Syai.g_02857
OG0001389	Syal.g_01140	Syai.g_02858
OG0001390	Syal.g_01141	Syai.g_02859
OG0001391	Syal.g_01142	Syai.g_02860
OG0001392	Syal.g_01143	Syai.g_02861
OG0001393	Syal.g_01144	Syai.g_02862
OG0001394	Syal.g_02250	Syai.g_01290
OG0001395	Syal.g_02432	Syai.g_01410
OG0001396	Syal.g_01532	Syai.g_02765
OG0001397	Syal.g_00398	Syai.g_00937
OG0001398	Syal.g_00774	Syai.g_01587
OG0001400	Syal.g_00877	Syai.g_02602, Syai.g_01928
OG0001401	Syal.g_02463	Syai.g_02046, Syai.g_02047
OG0001402	Syal.g_02711	Syai.g_01070
OG0001404	Syal.g_00750	Syai.g_02473
OG0001405	Syal.g_00314	Syai.g_00441
OG0001406	Syal.g_01096	Syai.g_02796
OG0001407	Syal.g_01774	Syai.g_00701
OG0001408	Syal.g_02589	Syai.g_01831
OG0001412	Syal.g_01530	Syai.g_02767
OG0001413	Syal.g_02570	Syai.g_01148
OG0001416	Syal.g_01595	Syai.g_02183
OG0001417	Syal.g_01974	Syai.g_01478
OG0001419	Syal.g_01775	Syai.g_00702
OG0001420	Syal.g_02955	Syai.g_00697
OG0001423	Syal.g_00726	Syai.g_02822
OG0001425	Syal.g_01089	Syai.g_02792
OG0001426	Syal.g_00694	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693
OG0001428	Syal.g_00915	Syai.g_02637
OG0001430	Syal.g_01055	Syai.g_02768
OG0001432	Syal.g_02578	Syai.g_01943
OG0001433	Syal.g_02212	Syai.g_02031
OG0001435	Syal.g_02290	Syai.g_01256
OG0001436	Syal.g_01335	Syai.g_00179
OG0001436	Syal.g_01336	Syai.g_00178
OG0001438	Syal.g_01278	Syai.g_00244
OG0001439	Syal.g_01306	Syai.g_00219
OG0001442	Syal.g_02234	Syai.g_01305
OG0001443	Syal.g_01101	Syai.g_02800
OG0001444	Syal.g_00798	Syai.g_02521
OG0001447	Syal.g_00853	Syai.g_02574
OG0001448	Syal.g_02552	Syai.g_02808
OG0001449	Syal.g_01198	Syai.g_00315
OG0001452	Syal.g_01223	Syai.g_00298
OG0001454	Syal.g_02566	Syai.g_01153
OG0001456	Syal.g_01146	Syai.g_02873
OG0001457	Syal.g_01147	Syai.g_02874
OG0001458	Syal.g_01148	Syai.g_02875
OG0001459	Syal.g_01493, Syal.g_02104	Syai.g_01712
OG0001460	Syal.g_02211	Syai.g_02030
OG0001461	Syal.g_02091	Syai.g_01730
OG0001462	Syal.g_00138	Syai.g_00045
OG0001470	Syal.g_00181	Syai.g_02235
OG0001471	Syal.g_01301	Syai.g_00224
OG0001473	Syal.g_02571	Syai.g_01130
OG0001474	Syal.g_00354	Syai.g_00493
OG0001475	Syal.g_00184	Syai.g_02237
OG0001476	Syal.g_01667	Syai.g_02131
OG0001477	Syal.g_01807	Syai.g_01992
OG0001479	Syal.g_00351	Syai.g_00490
OG0001480	Syal.g_02599	Syai.g_02088
OG0001482	Syal.g_01964	Syai.g_01468
OG0001488	Syal.g_01677	Syai.g_02121
OG0001489	Syal.g_00291	Syai.g_00419
OG0001492	Syal.g_01769	Syai.g_01796
OG0001493	Syal.g_01760	Syai.g_01820
OG0001495	Syal.g_00223	Syai.g_00349
OG0001496	Syal.g_01804	Syai.g_01990
OG0001497	Syal.g_01806	Syai.g_01991
OG0001498	Syal.g_00554	Syai.g_00518
OG0001499	Syal.g_00086	Syai.g_00831, Syai.g_01189
OG0001502	Syal.g_02489	Syai.g_02079
OG0001504	Syal.g_02103, Syal.g_01492	Syai.g_01713
OG0001507	Syal.g_02094	Syai.g_01671
OG0001508	Syal.g_00180	Syai.g_02234
OG0001510	Syal.g_01489	Syai.g_00105
OG0001511	Syal.g_00829	Syai.g_02549
OG0001512	Syal.g_00682	Syai.g_00541
OG0001513	Syal.g_01361	Syai.g_00138
OG0001514	Syal.g_01803	Syai.g_01989
OG0001515	Syal.g_01791	Syai.g_01978
OG0001516	Syal.g_02197	Syai.g_01233
OG0001517	Syal.g_00348	Syai.g_00487
OG0001518	Syal.g_01087, Syal.g_02309	Syai.g_02791
OG0001519	Syal.g_01103	Syai.g_02802
OG0001520	Syal.g_02790	Syai.g_00757
OG0001527	Syal.g_02796	Syai.g_00749
OG0001528	Syal.g_00182	Syai.g_02236
OG0001529	Syal.g_00145	Syai.g_00054
OG0001530	Syal.g_00827	Syai.g_02547
OG0001531	Syal.g_00681	Syai.g_00542
OG0001532	Syal.g_01710	Syai.g_01764
OG0001533	Syal.g_00533	Syai.g_00821
OG0001533	Syal.g_00494	Syai.g_00849
OG0001534	Syal.g_01898	Syai.g_01417
OG0001535	Syal.g_01917	Syai.g_01433
OG0001536	Syal.g_01996	Syai.g_01508
OG0001537	Syal.g_02257	Syai.g_01285
OG0001538	Syal.g_01870	Syai.g_01326
OG0001539	Syal.g_02294	Syai.g_01252
OG0001540	Syal.g_00858	Syai.g_02578
OG0001541	Syal.g_00924	Syai.g_02646
OG0001542	Syal.g_00935	Syai.g_02655
OG0001543	Syal.g_00988	Syai.g_02692
OG0001544	Syal.g_01102	Syai.g_02801
OG0001545	Syal.g_01170	Syai.g_02898
OG0001546	Syal.g_02950	Syai.g_00690
OG0001547	Syal.g_02050	Syai.g_01580
OG0001551	Syal.g_01781	Syai.g_02028
OG0001554	Syal.g_01065	Syai.g_02774
OG0001555	Syal.g_02484	Syai.g_01645
OG0001557	Syal.g_02249	Syai.g_01291
OG0001558	Syal.g_00117	Syai.g_00020, Syai.g_00021
OG0001559	Syal.g_00826	Syai.g_02546
OG0001560	Syal.g_00812	Syai.g_02535
OG0001561	Syal.g_01910	Syai.g_01427
OG0001562	Syal.g_01926	Syai.g_01441
OG0001563	Syal.g_00274	Syai.g_00403
OG0001567	Syal.g_02051	Syai.g_01581
OG0001568	Syal.g_02049	Syai.g_01578
OG0001572	Syal.g_03017	Syai.g_00564
OG0001574	Syal.g_02798	Syai.g_00747
OG0001575	Syal.g_02793	Syai.g_00752
OG0001576	Syal.g_01582	Syai.g_00817
OG0001577	Syal.g_01648	Syai.g_02148
OG0001579	Syal.g_00318	Syai.g_00447
OG0001580	Syal.g_01052	Syai.g_02758
OG0001582	Syal.g_02644	Syai.g_01500
OG0001585	Syal.g_00712	Syai.g_01635
OG0001589	Syal.g_00647	Syai.g_02263
OG0001590	Syal.g_02642	Syai.g_01098
OG0001591	Syal.g_02209	Syai.g_01244
OG0001592	Syal.g_01053	Syai.g_02760
OG0001593	Syal.g_02118	Syai.g_01846, Syai.g_01909, Syai.g_01907, Syai.g_02100
OG0001614	Syal.g_01451	Syai.g_00119
OG0001615	Syal.g_02820	Syai.g_00727
OG0001616	Syal.g_01699	Syai.g_01751
OG0001617	Syal.g_01800	Syai.g_01985
OG0001618	Syal.g_02420	Syai.g_01399
OG0001619	Syal.g_02009	Syai.g_01519
OG0001620	Syal.g_00360	Syai.g_00499
OG0001621	Syal.g_01224	Syai.g_00297
OG0001622	Syal.g_01178	Syai.g_02907
OG0001623	Syal.g_00331	Syai.g_00457
OG0001624	Syal.g_02606	Syai.g_02807
OG0001625	Syal.g_01230	Syai.g_00291
OG0001634	Syal.g_02203	Syai.g_01239
OG0001635	Syal.g_01517	Syai.g_00091
OG0001637	Syal.g_00659	Syai.g_02274
OG0001638	Syal.g_00599	Syai.g_02390
OG0001639	Syal.g_02968	Syai.g_02297
OG0001640	Syal.g_01839	Syai.g_02022
OG0001641	Syal.g_01955	Syai.g_01457
OG0001643	Syal.g_02631	Syai.g_01109
OG0001644	Syal.g_02426	Syai.g_01406
OG0001647	Syal.g_01254	Syai.g_00268
OG0001652	Syal.g_00115	Syai.g_00018
OG0001653	Syal.g_00801	Syai.g_02924
OG0001654	Syal.g_02966	Syai.g_02295
OG0001655	Syal.g_00703	Syai.g_01926
OG0001655	Syal.g_02854	Syai.g_02094
OG0001656	Syal.g_00317	Syai.g_00445
OG0001657	Syal.g_00897	Syai.g_02619
OG0001658	Syal.g_01066	Syai.g_02775
OG0001659	Syal.g_01706	Syai.g_01759
OG0001667	Syal.g_02863	Syai.g_01923
OG0001672	Syal.g_00765	Syai.g_02488, Syai.g_02489
OG0001673	Syal.g_00689	Syai.g_00532
OG0001674	Syal.g_00044	Syai.g_00975, Syai.g_00974
OG0001674	Syal.g_00045	Syai.g_00976
OG0001675	Syal.g_01928	Syai.g_01443
OG0001676	Syal.g_00320	Syai.g_00444
OG0001677	Syal.g_00303	Syai.g_00430
OG0001678	Syal.g_00197	Syai.g_00322
OG0001679	Syal.g_00794	Syai.g_00756
OG0001680	Syal.g_00607	Syai.g_02394
OG0001682	Syal.g_02407	Syai.g_01152
OG0001692	Syal.g_00024	Syai.g_00959
OG0001694	Syal.g_01265	Syai.g_00257
OG0001695	Syal.g_01165	Syai.g_02894
OG0001702	Syal.g_00786	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syal.g_02890	Syai.g_00630
OG0001712	Syal.g_02524	Syai.g_01634
OG0001713	Syal.g_01668	Syai.g_02130
OG0001715	Syal.g_02550	Syai.g_01166
OG0001716	Syal.g_02491, Syal.g_01503	Syai.g_02081, Syai.g_02082
OG0001717	Syal.g_00910	Syai.g_02632
OG0001726	Syal.g_00536	Syai.g_01593, Syai.g_01594
OG0001729	Syal.g_00676	Syai.g_00545
OG0001730	Syal.g_00672	Syai.g_00552
OG0001731	Syal.g_02986	Syai.g_02315
OG0001732	Syal.g_01730	Syai.g_01781
OG0001733	Syal.g_02213	Syai.g_01247
OG0001735	Syal.g_02179	Syai.g_02925, Syai.g_01226
OG0001737	Syal.g_01284	Syai.g_00238
OG0001738	Syal.g_01320	Syai.g_00204
OG0001739	Syal.g_01163	Syai.g_02892
OG0001740	Syal.g_01167	Syai.g_02896
OG0001741	Syal.g_00708, Syal.g_02278	Syai.g_01677
OG0001741	Syal.g_02961	Syai.g_01165
OG0001750	Syal.g_00799	Syai.g_02522
OG0001751	Syal.g_00690	Syai.g_00531, Syai.g_01577
OG0001752	Syal.g_00669	Syai.g_02283
OG0001753	Syal.g_00662	Syai.g_02277
OG0001754	Syal.g_00661	Syai.g_02276
OG0001755	Syal.g_02942	Syai.g_00681
OG0001756	Syal.g_01093	Syai.g_02799
OG0001759	Syal.g_02108	Syai.g_01659, Syai.g_01660
OG0001761	Syal.g_02727	Syai.g_01050
OG0001762	Syal.g_01947	Syai.g_01450
OG0001763	Syal.g_01961	Syai.g_01464, Syai.g_01465
OG0001764	Syal.g_02046	Syai.g_01572
OG0001765	Syal.g_02105	Syai.g_01711
OG0001765	Syal.g_01106, Syal.g_01854	Syai.g_01026
OG0001766	Syal.g_01296	Syai.g_00228
OG0001767	Syal.g_01334	Syai.g_00180
OG0001768	Syal.g_00941	Syai.g_02661
OG0001783	Syal.g_01456	Syai.g_00114
OG0001784	Syal.g_00795	Syai.g_02513
OG0001785	Syal.g_00660	Syai.g_02275
OG0001786	Syal.g_03009	Syai.g_02340
OG0001787	Syal.g_02839	Syai.g_00706
OG0001788	Syal.g_02836	Syai.g_00710, Syai.g_00709
OG0001789	Syal.g_01602	Syai.g_02178
OG0001790	Syal.g_01633	Syai.g_02153
OG0001791	Syal.g_01669	Syai.g_02129
OG0001792	Syal.g_01737	Syai.g_01789
OG0001794	Syal.g_01902	Syai.g_01420
OG0001796	Syal.g_01923	Syai.g_01439
OG0001797	Syal.g_02017	Syai.g_01541
OG0001798	Syal.g_02709	Syai.g_01073
OG0001799	Syal.g_02616	Syai.g_01120
OG0001800	Syal.g_01539	Syai.g_00990
OG0001801	Syal.g_00038	Syai.g_00982
OG0001803	Syal.g_00519	Syai.g_02216
OG0001804	Syal.g_00553	Syai.g_00519
OG0001805	Syal.g_01211	Syai.g_00302
OG0001806	Syal.g_01253	Syai.g_00269
OG0001807	Syal.g_01337	Syai.g_00177
OG0001808	Syal.g_01344	Syai.g_00167
OG0001810	Syal.g_00878	Syai.g_02591
OG0001811	Syal.g_00933	Syai.g_02652
OG0001812	Syal.g_01054	Syai.g_02761
OG0001813	Syal.g_01117	Syai.g_02824
OG0001814	Syal.g_00081	Syai.g_02917, Syai.g_02916
OG0001815	Syal.g_00091	Syai.g_02928
OG0001816	Syal.g_02297	Syai.g_01249
OG0001817	Syal.g_02537	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489
OG0001835	Syal.g_00713	Syai.g_00585, Syai.g_01690
OG0001838	Syal.g_00105	Syai.g_00008
OG0001839	Syal.g_00133	Syai.g_00039
OG0001840	Syal.g_00151	Syai.g_00060
OG0001841	Syal.g_00158	Syai.g_00068
OG0001843	Syal.g_01450	Syai.g_00120
OG0001844	Syal.g_01449	Syai.g_00121
OG0001845	Syal.g_01448	Syai.g_00122
OG0001846	Syal.g_00845	Syai.g_02567
OG0001847	Syal.g_00843	Syai.g_02564, Syai.g_02565
OG0001848	Syal.g_00839	Syai.g_02560
OG0001849	Syal.g_00780	Syai.g_02503
OG0001850	Syal.g_00768	Syai.g_02491
OG0001851	Syal.g_00761	Syai.g_02484
OG0001852	Syal.g_00760	Syai.g_02483
OG0001853	Syal.g_00753	Syai.g_02476
OG0001854	Syal.g_00685	Syai.g_00536
OG0001855	Syal.g_00050	Syai.g_00889
OG0001856	Syal.g_00563	Syai.g_02354
OG0001857	Syal.g_00560	Syai.g_02351
OG0001858	Syal.g_02981	Syai.g_02309
OG0001859	Syal.g_02879	Syai.g_00618
OG0001860	Syal.g_02892	Syai.g_00632
OG0001861	Syal.g_02904	Syai.g_00645
OG0001862	Syal.g_02916	Syai.g_00656
OG0001863	Syal.g_02922	Syai.g_00661
OG0001864	Syal.g_02829	Syai.g_00718
OG0001865	Syal.g_02562	Syai.g_00785
OG0001866	Syal.g_02740	Syai.g_00813
OG0001867	Syal.g_02729	Syai.g_01048
OG0001868	Syal.g_01596	Syai.g_02182
OG0001869	Syal.g_01647	Syai.g_02149
OG0001870	Syal.g_01656	Syai.g_02141
OG0001871	Syal.g_01661	Syai.g_02136
OG0001872	Syal.g_01742	Syai.g_01795
OG0001873	Syal.g_01700	Syai.g_01752
OG0001874	Syal.g_01697	Syai.g_01749
OG0001877	Syal.g_01792	Syai.g_01979
OG0001878	Syal.g_01931	Syai.g_01446
OG0001879	Syal.g_01950	Syai.g_01452
OG0001880	Syal.g_01987	Syai.g_01498
OG0001881	Syal.g_01988	Syai.g_01501
OG0001882	Syal.g_02014	Syai.g_01524
OG0001883	Syal.g_02018	Syai.g_01542
OG0001884	Syal.g_02564	Syai.g_01551
OG0001885	Syal.g_02041	Syai.g_01567
OG0001886	Syal.g_02045	Syai.g_01571
OG0001887	Syal.g_02267	Syai.g_01277
OG0001888	Syal.g_02243	Syai.g_01298
OG0001889	Syal.g_01880	Syai.g_01354
OG0001890	Syal.g_02476	Syai.g_02060
OG0001891	Syal.g_02480	Syai.g_02064
OG0001892	Syal.g_02601	Syai.g_02089
OG0001893	Syal.g_02708	Syai.g_01074
OG0001894	Syal.g_02637	Syai.g_01103
OG0001895	Syal.g_00063	Syai.g_00986
OG0001896	Syal.g_00535	Syai.g_02222
OG0001897	Syal.g_00357	Syai.g_00496
OG0001898	Syal.g_00336	Syai.g_00463
OG0001899	Syal.g_00263	Syai.g_00392
OG0001900	Syal.g_01238	Syai.g_00284
OG0001901	Syal.g_01239	Syai.g_00283
OG0001902	Syal.g_01270	Syai.g_00252
OG0001903	Syal.g_01279	Syai.g_00243
OG0001904	Syal.g_01340	Syai.g_00175
OG0001905	Syal.g_01346	Syai.g_00165
OG0001906	Syal.g_00859	Syai.g_02579
OG0001908	Syal.g_00926	Syai.g_02648
OG0001909	Syal.g_00939	Syai.g_02659
OG0001910	Syal.g_00999	Syai.g_02698
OG0001912	Syal.g_01077	Syai.g_02785
OG0001913	Syal.g_01081	Syai.g_02787
OG0001914	Syal.g_02509	Syai.g_01739
OG0001915	Syal.g_00088	Syai.g_02922
OG0001924	Syal.g_02722	Syai.g_01058
OG0001925	Syal.g_02723	Syai.g_01057
OG0001926	Syal.g_02724	Syai.g_01056
OG0001927	Syal.g_02725	Syai.g_01055
OG0001929	Syal.g_00165	Syai.g_00075
OG0001932	Syal.g_01452	Syai.g_00118
OG0001933	Syal.g_00823	Syai.g_02543
OG0001934	Syal.g_00808	Syai.g_02531
OG0001936	Syal.g_02069	Syai.g_01653
OG0001937	Syal.g_02994	Syai.g_02329
OG0001938	Syal.g_02894	Syai.g_00634
OG0001939	Syal.g_02608	Syai.g_01960
OG0001940	Syal.g_02778	Syai.g_00771
OG0001941	Syal.g_01591	Syai.g_02187
OG0001943	Syal.g_01670	Syai.g_01920
OG0001944	Syal.g_02052	Syai.g_01932
OG0001946	Syal.g_01793	Syai.g_01980
OG0001947	Syal.g_01841	Syai.g_02024
OG0001948	Syal.g_01959	Syai.g_01462
OG0001949	Syal.g_01978	Syai.g_01483
OG0001950	Syal.g_01980	Syai.g_01485
OG0001951	Syal.g_01989	Syai.g_01502
OG0001952	Syal.g_02015	Syai.g_01525
OG0001953	Syal.g_02016	Syai.g_01526
OG0001954	Syal.g_02517	Syai.g_01600
OG0001957	Syal.g_02703	Syai.g_01079
OG0001958	Syal.g_02181	Syai.g_01228
OG0001961	Syal.g_00468	Syai.g_00860
OG0001962	Syal.g_01012	Syai.g_01809
OG0001964	Syal.g_00210	Syai.g_00335
OG0001965	Syal.g_02842	Syai.g_01131
OG0001966	Syal.g_01232	Syai.g_00289
OG0001967	Syal.g_01234	Syai.g_00287
OG0001968	Syal.g_01235	Syai.g_00286
OG0001969	Syal.g_01303	Syai.g_00222
OG0001970	Syal.g_00861	Syai.g_02581
OG0001971	Syal.g_00937	Syai.g_02657
OG0001972	Syal.g_01011	Syai.g_02710
OG0001974	Syal.g_01063	Syai.g_02772
OG0001975	Syal.g_02508	Syai.g_01740
OG0001976	Syal.g_02510	Syai.g_01738
OG0001979	Syal.g_01777	Syai.g_01961
