Orthogroup	Syal	Syah
OG0001156	Syal.g_02972	Syah.g_02316
OG0001157	Syal.g_02973	Syah.g_02317
OG0001158	Syal.g_02974	Syah.g_02318
OG0001159	Syal.g_02975	Syah.g_02319
OG0001161	Syal.g_01104	Syah.g_00475
OG0001162	Syal.g_01577	Syah.g_01745
OG0001163	Syal.g_00573	Syah.g_02370
OG0001164	Syal.g_00579	Syah.g_02376
OG0001165	Syal.g_00584	Syah.g_02381
OG0001166	Syal.g_00613	Syah.g_02410
OG0001167	Syal.g_00638	Syah.g_02259
OG0001168	Syal.g_00640	Syah.g_02261
OG0001169	Syal.g_00642	Syah.g_02263
OG0001170	Syal.g_00644	Syah.g_02265
OG0001172	Syal.g_00198	Syah.g_00692
OG0001173	Syal.g_00199	Syah.g_00693
OG0001174	Syal.g_00207	Syah.g_00701
OG0001175	Syal.g_00208	Syah.g_00702
OG0001176	Syal.g_00226	Syah.g_00738
OG0001177	Syal.g_00224	Syah.g_00736
OG0001178	Syal.g_00592	Syah.g_02390
OG0001179	Syal.g_00256	Syah.g_00767
OG0001180	Syal.g_00282	Syah.g_00792
OG0001182	Syal.g_00295	Syah.g_00805
OG0001183	Syal.g_00302	Syah.g_00810
OG0001184	Syal.g_01359	Syah.g_00192
OG0001185	Syal.g_01453	Syah.g_00244
OG0001186	Syal.g_00179	Syah.g_00294
OG0001187	Syal.g_00175	Syah.g_00289
OG0001188	Syal.g_00172	Syah.g_00299
OG0001189	Syal.g_00152	Syah.g_00316
OG0001190	Syal.g_01067	Syah.g_00512
OG0001191	Syal.g_01083	Syah.g_00491
OG0001192	Syal.g_01090	Syah.g_00485
OG0001193	Syal.g_01128	Syah.g_00456
OG0001194	Syal.g_01130	Syah.g_00454
OG0001195	Syal.g_01131	Syah.g_00453
OG0001196	Syal.g_00078	Syah.g_00390
OG0001197	Syal.g_00080	Syah.g_00388
OG0001198	Syal.g_00093	Syah.g_00376
OG0001199	Syal.g_00757	Syah.g_02488
OG0001200	Syal.g_00759	Syah.g_02490
OG0001201	Syal.g_00821	Syah.g_02538
OG0001202	Syal.g_00956	Syah.g_00594
OG0001203	Syal.g_00683	Syah.g_00909
OG0001204	Syal.g_01201	Syah.g_00676
OG0001205	Syal.g_00515	Syah.g_02222
OG0001206	Syal.g_00490	Syah.g_01208
OG0001207	Syal.g_02889	Syah.g_00987
OG0001208	Syal.g_02899	Syah.g_00999
OG0001209	Syal.g_02835	Syah.g_01067
OG0001210	Syal.g_02827	Syah.g_01074
OG0001211	Syal.g_02811	Syah.g_01092
OG0001212	Syal.g_02754	Syah.g_01150
OG0001213	Syal.g_02701	Syah.g_01946
OG0001214	Syal.g_02634	Syah.g_01933
OG0001215	Syal.g_01786	Syah.g_01996
OG0001216	Syal.g_01861	Syah.g_01727
OG0001217	Syal.g_02067	Syah.g_01869
OG0001218	Syal.g_00429	Syah.g_01244
OG0001219	Syal.g_02036	Syah.g_01578
OG0001220	Syal.g_02494	Syah.g_02113
OG0001221	Syal.g_02258	Syah.g_01816
OG0001223	Syal.g_01960	Syah.g_01654
OG0001224	Syal.g_01827	Syah.g_02034
OG0001225	Syal.g_01825	Syah.g_02032
OG0001226	Syal.g_00767	Syah.g_01887
OG0001227	Syal.g_01575	Syah.g_00472
OG0001228	Syal.g_02451	Syah.g_02228
OG0001229	Syal.g_01801	Syah.g_02009
OG0001230	Syal.g_00029	Syah.g_01302
OG0001231	Syal.g_00114	Syah.g_00356
OG0001232	Syal.g_00622	Syah.g_02422
OG0001233	Syal.g_00645	Syah.g_02266
OG0001234	Syal.g_00212	Syah.g_00706
OG0001236	Syal.g_01352	Syah.g_00189
OG0001237	Syal.g_01362	Syah.g_00201
OG0001238	Syal.g_01085	Syah.g_00490
OG0001240	Syal.g_00804	Syah.g_02523
OG0001241	Syal.g_00814	Syah.g_02532
OG0001242	Syal.g_00844	Syah.g_00011
OG0001243	Syal.g_00852	Syah.g_00017
OG0001244	Syal.g_00882	Syah.g_00049
OG0001245	Syal.g_02522	Syah.g_01848
OG0001246	Syal.g_02927	Syah.g_01025
OG0001247	Syal.g_01126	Syah.g_01741
OG0001248	Syal.g_01778	Syah.g_01744
OG0001249	Syal.g_00337	Syah.g_00849
OG0001250	Syal.g_02469	Syah.g_02090
OG0001251	Syal.g_02576	Syah.g_00448
OG0001252	Syal.g_01834	Syah.g_02041
OG0001253	Syal.g_02521	Syah.g_01849
OG0001254	Syal.g_02507	Syah.g_01438
OG0001255	Syal.g_02609	Syah.g_00919
OG0001256	Syal.g_00571	Syah.g_02369
OG0001257	Syal.g_02262	Syah.g_01237
OG0001258	Syal.g_00582	Syah.g_02379
OG0001259	Syal.g_00643	Syah.g_02264
OG0001260	Syal.g_00665	Syah.g_02286
OG0001262	Syal.g_00154	Syah.g_00314
OG0001263	Syal.g_00856	Syah.g_00020
OG0001265	Syal.g_00842	Syah.g_00009
OG0001266	Syal.g_00960	Syah.g_00590
OG0001267	Syal.g_01263	Syah.g_00624
OG0001268	Syal.g_00353	Syah.g_00864
OG0001269	Syal.g_02567	Syah.g_00916
OG0001270	Syal.g_00528	Syah.g_02238
OG0001271	Syal.g_00466	Syah.g_01218
OG0001272	Syal.g_02903	Syah.g_01003
OG0001273	Syal.g_02641	Syah.g_01940
OG0001274	Syal.g_01007	Syah.g_00537
OG0001275	Syal.g_01932	Syah.g_01669
OG0001276	Syal.g_01914	Syah.g_01685
OG0001277	Syal.g_02963	Syah.g_00404
OG0001278	Syal.g_01766	Syah.g_01390
OG0001279	Syal.g_02565	Syah.g_01323
OG0001280	Syal.g_01604	Syah.g_02197
OG0001281	Syal.g_01592	Syah.g_02207
OG0001282	Syal.g_02887	Syah.g_00985
OG0001283	Syal.g_01179	Syah.g_00395
OG0001284	Syal.g_03007	Syah.g_02348
OG0001286	Syal.g_00280	Syah.g_00790
OG0001287	Syal.g_01461	Syah.g_00252
OG0001288	Syal.g_01513	Syah.g_00266
OG0001289	Syal.g_00781	Syah.g_02508
OG0001291	Syal.g_00866	Syah.g_00032
OG0001292	Syal.g_01206	Syah.g_00671
OG0001293	Syal.g_01236	Syah.g_00650
OG0001294	Syal.g_02207	Syah.g_01507
OG0001295	Syal.g_01828	Syah.g_01076
OG0001296	Syal.g_02933	Syah.g_01030
OG0001298	Syal.g_02777	Syah.g_01128
OG0001299	Syal.g_02200	Syah.g_01501
OG0001300	Syal.g_01795	Syah.g_02005
OG0001301	Syal.g_01941, Syal.g_01810	Syah.g_02018
OG0001302	Syal.g_02607	Syah.g_01901
OG0001303	Syal.g_02033	Syah.g_01580
OG0001304	Syal.g_01899	Syah.g_01698
OG0001305	Syal.g_01817	Syah.g_02024
OG0001306	Syal.g_01626	Syah.g_02179
OG0001307	Syal.g_02195	Syah.g_00724
OG0001309	Syal.g_02943	Syah.g_01040
OG0001310	Syal.g_00605	Syah.g_02402
OG0001311	Syal.g_01912	Syah.g_01687
OG0001312	Syal.g_02024	Syah.g_01590
OG0001313	Syal.g_00482	Syah.g_00564
OG0001315	Syal.g_00300	Syah.g_00808
OG0001316	Syal.g_00872	Syah.g_00039
OG0001317	Syal.g_00687	Syah.g_00905
OG0001318	Syal.g_01228	Syah.g_00658
OG0001319	Syal.g_01252	Syah.g_00635
OG0001321	Syal.g_00508	Syah.g_02216
OG0001322	Syal.g_00507	Syah.g_02215
OG0001323	Syal.g_02946	Syah.g_01043
OG0001324	Syal.g_01796	Syah.g_02006
OG0001325	Syal.g_01865	Syah.g_01723
OG0001326	Syal.g_01138	Syah.g_00443
OG0001327	Syal.g_02296	Syah.g_01519
OG0001328	Syal.g_02266	Syah.g_01822
OG0001329	Syal.g_01188	Syah.g_01906
OG0001330	Syal.g_01611	Syah.g_02190
OG0001332	Syal.g_02965	Syah.g_02308
OG0001333	Syal.g_00639	Syah.g_02260
OG0001334	Syal.g_00311	Syah.g_00818
OG0001335	Syal.g_00312	Syah.g_00819
OG0001336	Syal.g_01180	Syah.g_00394
OG0001337	Syal.g_00308	Syah.g_00815
OG0001337	Syal.g_00327	Syah.g_00837
OG0001338	Syal.g_00330	Syah.g_00841
OG0001340	Syal.g_00328	Syah.g_00838
OG0001341	Syal.g_02538	Syah.g_02011
OG0001343	Syal.g_01190	Syah.g_00450
OG0001344	Syal.g_01658	Syah.g_02153
OG0001345	Syal.g_01694	Syah.g_02124
OG0001346	Syal.g_01600	Syah.g_02200
OG0001348	Syal.g_01849	Syah.g_02073
OG0001349	Syal.g_01426	Syah.g_02427
OG0001353	Syal.g_02457	Syah.g_02079
OG0001354	Syal.g_01973	Syah.g_01641
OG0001357	Syal.g_00433	Syah.g_00935
OG0001358	Syal.g_02715	Syah.g_01963
OG0001359	Syal.g_01189	Syah.g_00451
OG0001360	Syal.g_01696	Syah.g_02122
OG0001361	Syal.g_01691	Syah.g_02127
OG0001362	Syal.g_00397	Syah.g_01275
OG0001363	Syal.g_00399	Syah.g_01273
OG0001364	Syal.g_01342	Syah.g_00174
OG0001366	Syal.g_00616	Syah.g_02413
OG0001368	Syal.g_01200	Syah.g_00677
OG0001373	Syal.g_01137	Syah.g_00444
OG0001374	Syal.g_01145	Syah.g_00436
OG0001375	Syal.g_01191	Syah.g_00449
OG0001376	Syal.g_01095	Syah.g_00483
OG0001377	Syal.g_01094	Syah.g_00484
OG0001378	Syal.g_00529	Syah.g_02239
OG0001379	Syal.g_01609	Syah.g_02192
OG0001382	Syal.g_00220	Syah.g_00258
OG0001385	Syal.g_01134	Syah.g_00447
OG0001386	Syal.g_01135	Syah.g_00446
OG0001387	Syal.g_01136	Syah.g_00445
OG0001388	Syal.g_01139	Syah.g_00442
OG0001389	Syal.g_01140	Syah.g_00441
OG0001390	Syal.g_01141	Syah.g_00440
OG0001391	Syal.g_01142	Syah.g_00439
OG0001392	Syal.g_01143	Syah.g_00438
OG0001393	Syal.g_01144	Syah.g_00437
OG0001394	Syal.g_02250	Syah.g_01810
OG0001395	Syal.g_02432	Syah.g_01705
OG0001396	Syal.g_01532	Syah.g_00149, Syah.g_00286
OG0001397	Syal.g_00398	Syah.g_01274
OG0001398	Syal.g_00774	Syah.g_01563
OG0001400	Syal.g_00877	Syah.g_00045
OG0001401	Syal.g_02463	Syah.g_02084
OG0001402	Syal.g_02711	Syah.g_01958
OG0001404	Syal.g_00750	Syah.g_02482
OG0001405	Syal.g_00314	Syah.g_00821
OG0001406	Syal.g_01096	Syah.g_00482
OG0001407	Syal.g_01774	Syah.g_01059
OG0001408	Syal.g_02589	Syah.g_01378
OG0001410	Syal.g_02194	Syah.g_00725
OG0001412	Syal.g_01530	Syah.g_00151
OG0001413	Syal.g_02570	Syah.g_01894
OG0001416	Syal.g_01595	Syah.g_02204
OG0001417	Syal.g_01974	Syah.g_01640
OG0001419	Syal.g_01775	Syah.g_01060
OG0001420	Syal.g_02955	Syah.g_01053
OG0001423	Syal.g_00726	Syah.g_00965
OG0001425	Syal.g_01089	Syah.g_00486
OG0001426	Syal.g_00694	Syah.g_02449
OG0001428	Syal.g_00915	Syah.g_00081
OG0001430	Syal.g_01055	Syah.g_00518
OG0001432	Syal.g_02578	Syah.g_01348
OG0001433	Syal.g_02212	Syah.g_01513
OG0001434	Syal.g_02245	Syah.g_01805
OG0001435	Syal.g_02290	Syah.g_01525
OG0001436	Syal.g_01335	Syah.g_00168
OG0001436	Syal.g_01336	Syah.g_00169
OG0001438	Syal.g_01278	Syah.g_00102
OG0001439	Syal.g_01306	Syah.g_00128
OG0001442	Syal.g_02234	Syah.g_01795
OG0001443	Syal.g_01101	Syah.g_00478
OG0001444	Syal.g_00798	Syah.g_02519
OG0001447	Syal.g_00853	Syah.g_00018
OG0001448	Syal.g_02552	Syah.g_01540
OG0001449	Syal.g_01198	Syah.g_00679
OG0001452	Syal.g_01223	Syah.g_00663
OG0001454	Syal.g_02566	Syah.g_01888
OG0001456	Syal.g_01146	Syah.g_00434
OG0001457	Syal.g_01147	Syah.g_00433
OG0001458	Syal.g_01148	Syah.g_00432
OG0001459	Syal.g_01493, Syal.g_02104	Syah.g_01456
OG0001460	Syal.g_02211	Syah.g_01512
OG0001461	Syal.g_02091	Syah.g_00711
OG0001462	Syal.g_00138	Syah.g_00335
OG0001470	Syal.g_00181	Syah.g_02242
OG0001471	Syal.g_01301	Syah.g_00123
OG0001473	Syal.g_02571	Syah.g_01903
OG0001474	Syal.g_00354	Syah.g_00865
OG0001475	Syal.g_00184	Syah.g_02244
OG0001476	Syal.g_01667	Syah.g_02145
OG0001477	Syal.g_01807	Syah.g_02015
OG0001478	Syal.g_00474	Syah.g_01211
OG0001479	Syal.g_00351	Syah.g_00862
OG0001480	Syal.g_02599	Syah.g_02114
OG0001481	Syal.g_00504	Syah.g_01703
OG0001482	Syal.g_01964	Syah.g_01650
OG0001488	Syal.g_01677	Syah.g_02136
OG0001489	Syal.g_00291	Syah.g_00801
OG0001492	Syal.g_01769	Syah.g_01393
OG0001493	Syal.g_01760	Syah.g_01385
OG0001495	Syal.g_00223	Syah.g_00735
OG0001496	Syal.g_01804	Syah.g_02013
OG0001497	Syal.g_01806	Syah.g_02014
OG0001498	Syal.g_00554	Syah.g_00889
OG0001499	Syal.g_00086	Syah.g_01463, Syah.g_01462
OG0001502	Syal.g_02489	Syah.g_02109
OG0001504	Syal.g_02103, Syal.g_01492	Syah.g_01455
OG0001507	Syal.g_02094	Syah.g_02464
OG0001508	Syal.g_00180	Syah.g_02241
OG0001509	Syal.g_00189	Syah.g_00282
OG0001509	Syal.g_00190	Syah.g_00148
OG0001510	Syal.g_01489	Syah.g_00256
OG0001511	Syal.g_00829	Syah.g_02546
OG0001512	Syal.g_00682	Syah.g_00910
OG0001513	Syal.g_01361	Syah.g_00200
OG0001514	Syal.g_01803	Syah.g_02012
OG0001515	Syal.g_01791	Syah.g_02001
OG0001516	Syal.g_02197	Syah.g_01498
OG0001517	Syal.g_00348	Syah.g_00859
OG0001518	Syal.g_01087, Syal.g_02309	Syah.g_00488
OG0001519	Syal.g_01103	Syah.g_00476
OG0001520	Syal.g_02790	Syah.g_01115
OG0001527	Syal.g_02796	Syah.g_01107
OG0001528	Syal.g_00182	Syah.g_02243
OG0001529	Syal.g_00145	Syah.g_00328
OG0001530	Syal.g_00827	Syah.g_02544
OG0001531	Syal.g_00681	Syah.g_00911
OG0001532	Syal.g_01710	Syah.g_01420
OG0001533	Syal.g_00533	Syah.g_01174
OG0001534	Syal.g_01898	Syah.g_01699
OG0001535	Syal.g_01917	Syah.g_01683
OG0001536	Syal.g_01996	Syah.g_01617
OG0001537	Syal.g_02257	Syah.g_01815
OG0001538	Syal.g_01870	Syah.g_01774
OG0001539	Syal.g_02294	Syah.g_01521
OG0001540	Syal.g_00858	Syah.g_00022
OG0001541	Syal.g_00924	Syah.g_00621
OG0001542	Syal.g_00935	Syah.g_00612
OG0001543	Syal.g_00988	Syah.g_00568
OG0001544	Syal.g_01102	Syah.g_00477
OG0001545	Syal.g_01170	Syah.g_00405
OG0001546	Syal.g_02950	Syah.g_01047
OG0001547	Syal.g_02050	Syah.g_01565
OG0001551	Syal.g_01781	Syah.g_02068
OG0001557	Syal.g_02249	Syah.g_01809
OG0001558	Syal.g_00117	Syah.g_00562
OG0001559	Syal.g_00826	Syah.g_02543
OG0001560	Syal.g_00812	Syah.g_02531
OG0001561	Syal.g_01910	Syah.g_01689
OG0001562	Syal.g_01926	Syah.g_01675
OG0001563	Syal.g_00274	Syah.g_00784
OG0001567	Syal.g_02051	Syah.g_01564
OG0001568	Syal.g_02049	Syah.g_01567
OG0001570	Syal.g_02053	Syah.g_01553
OG0001572	Syal.g_03017	Syah.g_01333
OG0001574	Syal.g_02798	Syah.g_01105
OG0001575	Syal.g_02793	Syah.g_01110
OG0001576	Syal.g_01582	Syah.g_01172
OG0001577	Syal.g_01648	Syah.g_02162
OG0001578	Syal.g_01562	Syah.g_01371
OG0001579	Syal.g_00318	Syah.g_00824, Syah.g_00828
OG0001580	Syal.g_01052	Syah.g_00523, Syah.g_00522
OG0001582	Syal.g_02644	Syah.g_02442
OG0001585	Syal.g_00712	Syah.g_01840
OG0001589	Syal.g_00647	Syah.g_02269
OG0001590	Syal.g_02642	Syah.g_01941
OG0001591	Syal.g_02209	Syah.g_01509
OG0001592	Syal.g_01053	Syah.g_00521
OG0001593	Syal.g_02118	Syah.g_01329
OG0001614	Syal.g_01451	Syah.g_00242
OG0001615	Syal.g_02482	Syah.g_02103
OG0001615	Syal.g_02820	Syah.g_01081
OG0001616	Syal.g_01699	Syah.g_01430
OG0001617	Syal.g_01800	Syah.g_02008
OG0001618	Syal.g_02420	Syah.g_01717
OG0001619	Syal.g_02009	Syah.g_01607
OG0001620	Syal.g_00360	Syah.g_00871
OG0001621	Syal.g_01224	Syah.g_00662
OG0001622	Syal.g_01178	Syah.g_00396
OG0001623	Syal.g_00331	Syah.g_00842
OG0001624	Syal.g_02606	Syah.g_00471
OG0001625	Syal.g_01230	Syah.g_00656
OG0001634	Syal.g_02203	Syah.g_01504
OG0001635	Syal.g_01517	Syah.g_00270
OG0001636	Syal.g_00137	Syah.g_00336
OG0001637	Syal.g_00659	Syah.g_02280
OG0001638	Syal.g_00599	Syah.g_02399
OG0001639	Syal.g_02968	Syah.g_02312
OG0001640	Syal.g_01839	Syah.g_02060
OG0001641	Syal.g_01955	Syah.g_01660
OG0001643	Syal.g_02631	Syah.g_01930
OG0001644	Syal.g_02426	Syah.g_01709
OG0001645	Syal.g_02825	Syah.g_01568
OG0001652	Syal.g_00115	Syah.g_00560
OG0001654	Syal.g_02966	Syah.g_02310
OG0001655	Syal.g_02854	Syah.g_02446
OG0001656	Syal.g_00317	Syah.g_00827
OG0001657	Syal.g_00897	Syah.g_00063
OG0001658	Syal.g_01066	Syah.g_00513
OG0001659	Syal.g_01706	Syah.g_01424
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Syah.g_01450
OG0001667	Syal.g_02863	Syah.g_02458
OG0001671	Syal.g_00993	Syah.g_00550
OG0001672	Syal.g_00765	Syah.g_02497, Syah.g_02496
OG0001673	Syal.g_00689	Syah.g_01195, Syah.g_00903
OG0001674	Syal.g_00044	Syah.g_01308
OG0001674	Syal.g_00045	Syah.g_01309
OG0001675	Syal.g_01928	Syah.g_01673
OG0001676	Syal.g_00320	Syah.g_00826
OG0001677	Syal.g_00303	Syah.g_00811
OG0001678	Syal.g_00197	Syah.g_00691
OG0001679	Syal.g_00794	Syah.g_01114
OG0001680	Syal.g_00607	Syah.g_02404
OG0001681	Syal.g_01109	Syah.g_00957, Syah.g_01366
OG0001682	Syal.g_02407	Syah.g_02306
OG0001692	Syal.g_00024	Syah.g_01297
OG0001693	Syal.g_01822	Syah.g_02029
OG0001694	Syal.g_01265	Syah.g_00622
OG0001695	Syal.g_01165	Syah.g_00409
OG0001702	Syal.g_00786	Syah.g_02513
OG0001703	Syal.g_02890	Syah.g_00988
OG0001712	Syal.g_02524	Syah.g_01847
OG0001713	Syal.g_01668	Syah.g_02144
OG0001714	Syal.g_01529	Syah.g_00276
OG0001715	Syal.g_02550	Syah.g_01877
OG0001716	Syal.g_02491, Syal.g_01503	Syah.g_02110
OG0001717	Syal.g_00910	Syah.g_00076
OG0001729	Syal.g_00676	Syah.g_00914
OG0001730	Syal.g_00672	Syah.g_00921
OG0001731	Syal.g_02986	Syah.g_02332
OG0001733	Syal.g_02213	Syah.g_01514
OG0001734	Syal.g_02492	Syah.g_02111
OG0001735	Syal.g_02179	Syah.g_01491
OG0001737	Syal.g_01284	Syah.g_00108
OG0001738	Syal.g_01320	Syah.g_00142
OG0001739	Syal.g_01163	Syah.g_00411
OG0001740	Syal.g_01167	Syah.g_00407
OG0001741	Syal.g_00708, Syal.g_02278	Syah.g_00938, Syah.g_02444
OG0001741	Syal.g_02961	Syah.g_01867
OG0001748	Syal.g_00995	Syah.g_00549
OG0001750	Syal.g_00799	Syah.g_02520
OG0001751	Syal.g_00690	Syah.g_00902
OG0001752	Syal.g_00669	Syah.g_02289
OG0001754	Syal.g_00661	Syah.g_02282
OG0001755	Syal.g_02942	Syah.g_01039
OG0001756	Syal.g_01093	Syah.g_00479
OG0001760	Syal.g_02096	Syah.g_01861
OG0001761	Syal.g_02727	Syah.g_01971
OG0001762	Syal.g_01947	Syah.g_01666
OG0001763	Syal.g_01961	Syah.g_01653
OG0001764	Syal.g_02046	Syah.g_01571
OG0001766	Syal.g_01296	Syah.g_00119
OG0001767	Syal.g_01334	Syah.g_00167
OG0001768	Syal.g_00941	Syah.g_00606
OG0001770	Syal.g_02501	Syah.g_01448
OG0001783	Syal.g_01456	Syah.g_00247
OG0001784	Syal.g_00795	Syah.g_02515
OG0001785	Syal.g_00660	Syah.g_02281
OG0001786	Syal.g_03009	Syah.g_02350
OG0001787	Syal.g_02839	Syah.g_01063
OG0001788	Syal.g_02836	Syah.g_01066
OG0001789	Syal.g_01602	Syah.g_02198
OG0001790	Syal.g_01633	Syah.g_02171
OG0001791	Syal.g_02431	Syah.g_01197
OG0001791	Syal.g_01669	Syah.g_02143
OG0001792	Syal.g_01737	Syah.g_01398
OG0001794	Syal.g_01901	Syah.g_01696
OG0001796	Syal.g_01923	Syah.g_01677
OG0001797	Syal.g_02017	Syah.g_01598
OG0001798	Syal.g_02709	Syah.g_01956
OG0001799	Syal.g_02616	Syah.g_01919
OG0001800	Syal.g_01539	Syah.g_01322
OG0001801	Syal.g_00038	Syah.g_01314
OG0001803	Syal.g_00519	Syah.g_02226
OG0001804	Syal.g_00553	Syah.g_00890
OG0001805	Syal.g_01211	Syah.g_00667
OG0001806	Syal.g_01253	Syah.g_00634
OG0001807	Syal.g_01337	Syah.g_00170
OG0001808	Syal.g_01344	Syah.g_00180
OG0001809	Syal.g_00869	Syah.g_00035
OG0001810	Syal.g_00878	Syah.g_00037
OG0001811	Syal.g_00933	Syah.g_00615
OG0001812	Syal.g_01054	Syah.g_00520
OG0001813	Syal.g_01117	Syah.g_00467
OG0001814	Syal.g_00081	Syah.g_00387
OG0001815	Syal.g_00091	Syah.g_00378
OG0001816	Syal.g_02297	Syah.g_01518
OG0001817	Syal.g_02537	Syah.g_00428
OG0001835	Syal.g_00713	Syah.g_01363
OG0001837	Syal.g_00994	Syah.g_00555
OG0001838	Syal.g_00105	Syah.g_00365
OG0001839	Syal.g_00133	Syah.g_00339
OG0001840	Syal.g_00151	Syah.g_00317
OG0001841	Syal.g_00158	Syah.g_00309
OG0001843	Syal.g_01450	Syah.g_00241
OG0001844	Syal.g_01449	Syah.g_00240
OG0001845	Syal.g_01448	Syah.g_00239
OG0001847	Syal.g_00843	Syah.g_00010
OG0001848	Syal.g_00839	Syah.g_00006
OG0001849	Syal.g_00780	Syah.g_02507
OG0001850	Syal.g_00768	Syah.g_02498
OG0001851	Syal.g_00761	Syah.g_02492
OG0001852	Syal.g_00760	Syah.g_02491
OG0001853	Syal.g_00753	Syah.g_02485
OG0001854	Syal.g_00685	Syah.g_00907
OG0001856	Syal.g_00563	Syah.g_02361
OG0001857	Syal.g_00560	Syah.g_02358
OG0001858	Syal.g_02981	Syah.g_02326
OG0001859	Syal.g_02879	Syah.g_00977
OG0001860	Syal.g_02892	Syah.g_00990
OG0001861	Syal.g_02904	Syah.g_01004
OG0001862	Syal.g_02916	Syah.g_01015
OG0001863	Syal.g_02922	Syah.g_01020
OG0001864	Syal.g_02829	Syah.g_01072
OG0001865	Syal.g_02562	Syah.g_01140
OG0001866	Syal.g_02740	Syah.g_01164
OG0001867	Syal.g_02729	Syah.g_01973
OG0001868	Syal.g_01596	Syah.g_02203
OG0001869	Syal.g_01647	Syah.g_02163
OG0001870	Syal.g_01656	Syah.g_02155
OG0001871	Syal.g_01661	Syah.g_02149
OG0001872	Syal.g_01742	Syah.g_01394
OG0001873	Syal.g_01700	Syah.g_01429
OG0001874	Syal.g_01697	Syah.g_01432
OG0001877	Syal.g_01792	Syah.g_02002
OG0001878	Syal.g_01931	Syah.g_01670
OG0001879	Syal.g_01950	Syah.g_01664
OG0001880	Syal.g_01987	Syah.g_01626
OG0001881	Syal.g_01988	Syah.g_01625
OG0001882	Syal.g_02014	Syah.g_01601
OG0001883	Syal.g_02018	Syah.g_01597
OG0001884	Syal.g_02564	Syah.g_01588
OG0001885	Syal.g_02041	Syah.g_01576
OG0001886	Syal.g_02045	Syah.g_01572
OG0001887	Syal.g_02267	Syah.g_01823
OG0001888	Syal.g_02243	Syah.g_01803
OG0001889	Syal.g_01880	Syah.g_01763
OG0001890	Syal.g_02476	Syah.g_02097
OG0001891	Syal.g_02480	Syah.g_02101
OG0001892	Syal.g_02601	Syah.g_02115
OG0001893	Syal.g_02708	Syah.g_01955
OG0001894	Syal.g_02637	Syah.g_01936
OG0001895	Syal.g_00063	Syah.g_01318
OG0001896	Syal.g_00535	Syah.g_02230
OG0001897	Syal.g_00357	Syah.g_00868
OG0001898	Syal.g_00336	Syah.g_00848
OG0001899	Syal.g_00263	Syah.g_00774
OG0001900	Syal.g_01238	Syah.g_00649
OG0001901	Syal.g_01239	Syah.g_00648
OG0001902	Syal.g_01270	Syah.g_00093
OG0001903	Syal.g_01279	Syah.g_00103
OG0001904	Syal.g_01340	Syah.g_00172
OG0001905	Syal.g_01346	Syah.g_00182
OG0001906	Syal.g_00859	Syah.g_00024
OG0001908	Syal.g_00926	Syah.g_00619
OG0001909	Syal.g_00939	Syah.g_00608
OG0001910	Syal.g_00999	Syah.g_00545
OG0001912	Syal.g_01077	Syah.g_00495
OG0001913	Syal.g_01081	Syah.g_00493
OG0001914	Syal.g_02509	Syah.g_01442
OG0001915	Syal.g_00088	Syah.g_00381
OG0001929	Syal.g_00165	Syah.g_00302
OG0001932	Syal.g_01452	Syah.g_00243
OG0001933	Syal.g_00823	Syah.g_02540
OG0001934	Syal.g_00808	Syah.g_02527
OG0001936	Syal.g_02069	Syah.g_01889
OG0001937	Syal.g_02994	Syah.g_02340
OG0001938	Syal.g_02894	Syah.g_00992
OG0001939	Syal.g_02608	Syah.g_01998
OG0001940	Syal.g_02778	Syah.g_01127
OG0001941	Syal.g_01591	Syah.g_02208
OG0001943	Syal.g_01670	Syah.g_01844
OG0001944	Syal.g_02052	Syah.g_01560
OG0001946	Syal.g_01793	Syah.g_02003
OG0001948	Syal.g_01959	Syah.g_01655
OG0001949	Syal.g_01978	Syah.g_01635
OG0001950	Syal.g_01980	Syah.g_01633
OG0001951	Syal.g_01989	Syah.g_01624
OG0001952	Syal.g_02015	Syah.g_01600
OG0001953	Syal.g_02016	Syah.g_01599
OG0001954	Syal.g_02517	Syah.g_01545
OG0001957	Syal.g_02703	Syah.g_01950
OG0001958	Syal.g_02181	Syah.g_01493
OG0001961	Syal.g_00468	Syah.g_01216
OG0001964	Syal.g_00210	Syah.g_00704
OG0001965	Syal.g_02842	Syah.g_01902
OG0001966	Syal.g_01232	Syah.g_00654
OG0001967	Syal.g_01234	Syah.g_00652
OG0001968	Syal.g_01235	Syah.g_00651
OG0001969	Syal.g_01303	Syah.g_00125
OG0001970	Syal.g_00861	Syah.g_00026
OG0001971	Syal.g_00937	Syah.g_00610
OG0001972	Syal.g_01011	Syah.g_00533
OG0001974	Syal.g_01063	Syah.g_00515
OG0001975	Syal.g_02508	Syah.g_01441
OG0001976	Syal.g_02510	Syah.g_01443
OG0001979	Syal.g_01777	Syah.g_01999
OG0001980	Syal.g_00333	Syah.g_00844, Syah.g_01834
OG0001990	Syal.g_01168	Syah.g_00406
OG0001995	Syal.g_01208	Syah.g_01988
OG0001997	Syal.g_00797	Syah.g_02518
OG0002000	Syal.g_02944	Syah.g_01041
OG0002007	Syal.g_01843	Syah.g_02062
OG0002008	Syal.g_01933	Syah.g_01668
OG0002009	Syal.g_02254	Syah.g_01813
OG0002011	Syal.g_00547	Syah.g_00896
