Orthogroup	Syal	Syag
OG0001144	Syal.g_01736	Syag.g_01064
OG0001145	Syal.g_01614	Syag.g_01169
OG0001146	Syal.g_01593	Syag.g_01218
OG0001147	Syal.g_00458	Syag.g_01360
OG0001148	Syal.g_02886	Syag.g_01539
OG0001149	Syal.g_02885	Syag.g_01540
OG0001150	Syal.g_02884	Syag.g_01541
OG0001151	Syal.g_02872	Syag.g_01554
OG0001152	Syal.g_02871	Syag.g_01555
OG0001153	Syal.g_00421	Syag.g_01375
OG0001154	Syal.g_00422	Syag.g_01374
OG0001155	Syal.g_02969	Syag.g_01616
OG0001156	Syal.g_02972	Syag.g_01619
OG0001157	Syal.g_02973	Syag.g_01620
OG0001158	Syal.g_02974	Syag.g_01621
OG0001159	Syal.g_02975	Syag.g_01622, Syag.g_01625
OG0001160	Syal.g_00564	Syag.g_01666
OG0001161	Syal.g_01104	Syag.g_02163
OG0001162	Syal.g_01577	Syag.g_01238
OG0001163	Syal.g_00573	Syag.g_01674
OG0001164	Syal.g_00579	Syag.g_01680
OG0001165	Syal.g_00584	Syag.g_01685
OG0001166	Syal.g_00613	Syag.g_01715
OG0001167	Syal.g_00638	Syag.g_02383
OG0001168	Syal.g_00640	Syag.g_01740
OG0001169	Syal.g_00642	Syag.g_01742
OG0001170	Syal.g_00644	Syag.g_01744
OG0001172	Syal.g_00198	Syag.g_02693
OG0001173	Syal.g_00199	Syag.g_02694
OG0001174	Syal.g_00207	Syag.g_02703
OG0001175	Syal.g_00208	Syag.g_02704
OG0001176	Syal.g_00226	Syag.g_02723
OG0001177	Syal.g_00224	Syag.g_02720
OG0001178	Syal.g_00592	Syag.g_01694
OG0001179	Syal.g_00256	Syag.g_02754
OG0001180	Syal.g_00282	Syag.g_02780
OG0001182	Syal.g_00295	Syag.g_02793
OG0001183	Syal.g_00302	Syag.g_02798
OG0001184	Syal.g_01359	Syag.g_02428
OG0001185	Syal.g_01453	Syag.g_02399
OG0001186	Syal.g_00179	Syag.g_02364
OG0001187	Syal.g_00175	Syag.g_02361
OG0001188	Syal.g_00172	Syag.g_02359
OG0001189	Syal.g_00152	Syag.g_02334
OG0001190	Syal.g_01067	Syag.g_02126
OG0001191	Syal.g_01083	Syag.g_02142
OG0001192	Syal.g_01090	Syag.g_02149
OG0001193	Syal.g_01128	Syag.g_02182
OG0001194	Syal.g_01130	Syag.g_02185
OG0001195	Syal.g_01131	Syag.g_02186
OG0001196	Syal.g_00078	Syag.g_02254
OG0001197	Syal.g_00080	Syag.g_02256
OG0001198	Syal.g_00093	Syag.g_02269
OG0001199	Syal.g_00757	Syag.g_01825
OG0001200	Syal.g_00759	Syag.g_01827
OG0001201	Syal.g_00821	Syag.g_01886
OG0001202	Syal.g_00956	Syag.g_02032
OG0001203	Syal.g_00683	Syag.g_01783
OG0001204	Syal.g_01201	Syag.g_02673
OG0001206	Syal.g_00490	Syag.g_01328
OG0001207	Syal.g_02889	Syag.g_01536
OG0001208	Syal.g_02899	Syag.g_01526
OG0001209	Syal.g_02835	Syag.g_01451
OG0001210	Syal.g_02827	Syag.g_01442
OG0001211	Syal.g_02811	Syag.g_00272
OG0001212	Syal.g_02754	Syag.g_00334
OG0001213	Syal.g_02701	Syag.g_00394
OG0001214	Syal.g_02634	Syag.g_00412
OG0001215	Syal.g_01786	Syag.g_01014
OG0001216	Syal.g_01861	Syag.g_00920
OG0001217	Syal.g_02067	Syag.g_00151
OG0001218	Syal.g_00429	Syag.g_01364
OG0001219	Syal.g_02036	Syag.g_00767
OG0001220	Syal.g_02494	Syag.g_00743
OG0001221	Syal.g_02258	Syag.g_00628
OG0001222	Syal.g_02006	Syag.g_00797
OG0001223	Syal.g_01960	Syag.g_00843
OG0001224	Syal.g_01827	Syag.g_00969
OG0001225	Syal.g_01825	Syag.g_00971
OG0001226	Syal.g_00767	Syag.g_01835
OG0001227	Syal.g_01575	Syag.g_01240
OG0001228	Syal.g_02451	Syag.g_00709
OG0001229	Syal.g_01801	Syag.g_00997
OG0001230	Syal.g_00029	Syag.g_01430
OG0001231	Syal.g_00114	Syag.g_02289
OG0001232	Syal.g_00622	Syag.g_01724
OG0001233	Syal.g_00645	Syag.g_01745
OG0001234	Syal.g_00212	Syag.g_02708
OG0001236	Syal.g_01352	Syag.g_02432
OG0001237	Syal.g_01362	Syag.g_02426
OG0001238	Syal.g_01085	Syag.g_02144
OG0001239	Syal.g_00754	Syag.g_01822
OG0001240	Syal.g_00804	Syag.g_01869
OG0001241	Syal.g_00814	Syag.g_01879
OG0001243	Syal.g_00852	Syag.g_01920
OG0001244	Syal.g_00882	Syag.g_01948
OG0001245	Syal.g_02522	Syag.g_00213
OG0001246	Syal.g_02927	Syag.g_01498
OG0001247	Syal.g_01126	Syag.g_00710
OG0001248	Syal.g_01778	Syag.g_00175
OG0001249	Syal.g_00337	Syag.g_02837
OG0001250	Syal.g_02469	Syag.g_00725
OG0001251	Syal.g_02576	Syag.g_00472
OG0001252	Syal.g_01834	Syag.g_00960
OG0001253	Syal.g_02521	Syag.g_00094
OG0001254	Syal.g_02507	Syag.g_02165
OG0001255	Syal.g_02609	Syag.g_00440
OG0001256	Syal.g_00571	Syag.g_01673
OG0001257	Syal.g_02262	Syag.g_00176
OG0001258	Syal.g_00582	Syag.g_01683
OG0001259	Syal.g_00643	Syag.g_01743
OG0001260	Syal.g_00665	Syag.g_01763
OG0001261	Syal.g_00265	Syag.g_02763
OG0001262	Syal.g_00154	Syag.g_02336
OG0001263	Syal.g_00856	Syag.g_01923
OG0001265	Syal.g_00842	Syag.g_01910
OG0001266	Syal.g_00960	Syag.g_02036
OG0001267	Syal.g_01263	Syag.g_02598
OG0001268	Syal.g_00353	Syag.g_02850
OG0001269	Syal.g_02567	Syag.g_00480
OG0001270	Syal.g_00528	Syag.g_00030
OG0001271	Syal.g_00466	Syag.g_01353
OG0001272	Syal.g_02903	Syag.g_01522
OG0001273	Syal.g_02641	Syag.g_00405
OG0001274	Syal.g_01007	Syag.g_02076
OG0001275	Syal.g_01932	Syag.g_00857
OG0001276	Syal.g_01914	Syag.g_00874
OG0001278	Syal.g_01766	Syag.g_01054
OG0001279	Syal.g_02565	Syag.g_00490
OG0001280	Syal.g_01604	Syag.g_01189
OG0001281	Syal.g_01592	Syag.g_01219
OG0001282	Syal.g_02887	Syag.g_01538
OG0001283	Syal.g_01179	Syag.g_02248
OG0001284	Syal.g_03007	Syag.g_01656
OG0001285	Syal.g_00625	Syag.g_00142, Syag.g_02205
OG0001286	Syal.g_00280	Syag.g_02778
OG0001287	Syal.g_01461	Syag.g_02391
OG0001288	Syal.g_01513	Syag.g_02373
OG0001289	Syal.g_00781	Syag.g_01850
OG0001290	Syal.g_00813	Syag.g_01878
OG0001291	Syal.g_00866	Syag.g_01933
OG0001292	Syal.g_01206	Syag.g_02667
OG0001293	Syal.g_01236	Syag.g_02625
OG0001294	Syal.g_02207	Syag.g_00593
OG0001295	Syal.g_01828	Syag.g_00968
OG0001296	Syal.g_02933	Syag.g_01492
OG0001298	Syal.g_02777	Syag.g_00309
OG0001299	Syal.g_02200	Syag.g_00582
OG0001300	Syal.g_01795	Syag.g_01003
OG0001301	Syal.g_01941, Syal.g_01810	Syag.g_00987
OG0001302	Syal.g_02607	Syag.g_00442
OG0001303	Syal.g_02033	Syag.g_00769
OG0001304	Syal.g_01899	Syag.g_00890
OG0001305	Syal.g_01817	Syag.g_00981
OG0001306	Syal.g_01626	Syag.g_01160
OG0001307	Syal.g_02195	Syag.g_00577
OG0001308	Syal.g_00392	Syag.g_01406
OG0001309	Syal.g_02943	Syag.g_01482
OG0001311	Syal.g_01912	Syag.g_00876
OG0001312	Syal.g_02024	Syag.g_00779
OG0001313	Syal.g_00482	Syag.g_01336
OG0001315	Syal.g_00300	Syag.g_02796
OG0001316	Syal.g_00872	Syag.g_01940
OG0001317	Syal.g_00687	Syag.g_01787
OG0001318	Syal.g_01228	Syag.g_02633
OG0001319	Syal.g_01252	Syag.g_02609
OG0001321	Syal.g_00508	Syag.g_00050
OG0001322	Syal.g_00507	Syag.g_00051
OG0001323	Syal.g_02946	Syag.g_01479
OG0001324	Syal.g_01796	Syag.g_01002
OG0001325	Syal.g_01865	Syag.g_00916
OG0001326	Syal.g_01138	Syag.g_02190, Syag.g_02195
OG0001328	Syal.g_02266	Syag.g_00620
OG0001329	Syal.g_01188	Syag.g_00498
OG0001330	Syal.g_01611	Syag.g_01181
OG0001332	Syal.g_02965	Syag.g_01611
OG0001333	Syal.g_00639	Syag.g_01739
OG0001334	Syal.g_00311	Syag.g_02807
OG0001335	Syal.g_00312	Syag.g_02808
OG0001336	Syal.g_01180	Syag.g_02249
OG0001337	Syal.g_00308	Syag.g_02804
OG0001337	Syal.g_00327	Syag.g_02824
OG0001338	Syal.g_00330	Syag.g_02827
OG0001339	Syal.g_00816	Syag.g_01881
OG0001341	Syal.g_02538	Syag.g_00233
OG0001343	Syal.g_01190	Syag.g_00562
OG0001344	Syal.g_01658	Syag.g_01136
OG0001345	Syal.g_01694	Syag.g_01108
OG0001346	Syal.g_01600	Syag.g_01193
OG0001347	Syal.g_01531	Syag.g_02350
OG0001348	Syal.g_01849	Syag.g_00941
OG0001349	Syal.g_01426	Syag.g_02479
OG0001351	Syal.g_00501	Syag.g_00055
OG0001353	Syal.g_02457	Syag.g_00716
OG0001354	Syal.g_01973	Syag.g_00830
OG0001357	Syal.g_02584	Syag.g_00465
OG0001358	Syal.g_02715	Syag.g_00374
OG0001359	Syal.g_01189	Syag.g_00561
OG0001360	Syal.g_01696	Syag.g_01106
OG0001361	Syal.g_01691	Syag.g_01111
OG0001364	Syal.g_01342	Syag.g_02448
OG0001365	Syal.g_01072	Syag.g_02131
OG0001366	Syal.g_00616	Syag.g_01718
OG0001367	Syal.g_01621, Syal.g_00010, Syal.g_01215	Syag.g_02657
OG0001368	Syal.g_01200	Syag.g_02674
OG0001369	Syal.g_00803	Syag.g_01868
OG0001373	Syal.g_01137	Syag.g_02194
OG0001374	Syal.g_01145	Syag.g_02202
OG0001375	Syal.g_01191	Syag.g_00563
OG0001376	Syal.g_01095	Syag.g_02153
OG0001377	Syal.g_01094	Syag.g_02152
OG0001378	Syal.g_00529	Syag.g_00028
OG0001379	Syal.g_01609	Syag.g_01183
OG0001383	Syal.g_01023	Syag.g_02087, Syag.g_02090
OG0001383	Syal.g_00678	Syag.g_01776
OG0001383	Syal.g_00677	Syag.g_01775
OG0001385	Syal.g_01134	Syag.g_02191
OG0001386	Syal.g_01135	Syag.g_02192
OG0001387	Syal.g_01136	Syag.g_02193
OG0001388	Syal.g_01139	Syag.g_02196
OG0001389	Syal.g_01140	Syag.g_02197
OG0001390	Syal.g_01141	Syag.g_02198
OG0001391	Syal.g_01142	Syag.g_02199
OG0001392	Syal.g_01143	Syag.g_02200
OG0001393	Syal.g_01144	Syag.g_02201
OG0001394	Syal.g_02250	Syag.g_00635
OG0001395	Syal.g_02432	Syag.g_00898
OG0001396	Syal.g_01532	Syag.g_02349
OG0001398	Syal.g_00774	Syag.g_00751
OG0001401	Syal.g_02463	Syag.g_00720
OG0001402	Syal.g_02711	Syag.g_00379
OG0001404	Syal.g_00750	Syag.g_01818
OG0001405	Syal.g_00314	Syag.g_02810
OG0001406	Syal.g_01096	Syag.g_02154
OG0001408	Syal.g_02589	Syag.g_00450
OG0001409	Syal.g_01671	Syag.g_01125
OG0001410	Syal.g_02194	Syag.g_00576
OG0001411	Syal.g_01399	Syag.g_02424
OG0001412	Syal.g_01530	Syag.g_02351
OG0001413	Syal.g_02570	Syag.g_00224
OG0001416	Syal.g_01595	Syag.g_01198
OG0001417	Syal.g_01974	Syag.g_00829
OG0001419	Syal.g_01775	Syag.g_01466
OG0001420	Syal.g_02955	Syag.g_01465
OG0001425	Syal.g_01089	Syag.g_02148
OG0001426	Syal.g_00694	Syag.g_00073, Syag.g_00197
OG0001426	Syal.g_00731	Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601
OG0001428	Syal.g_00915	Syag.g_01981
OG0001432	Syal.g_02578	Syag.g_00448
OG0001433	Syal.g_02212	Syag.g_00943
OG0001435	Syal.g_02290	Syag.g_00605
OG0001436	Syal.g_01335	Syag.g_02454
OG0001436	Syal.g_01336	Syag.g_02453
OG0001438	Syal.g_01278	Syag.g_02583
OG0001439	Syal.g_01306	Syag.g_02554
OG0001442	Syal.g_02234	Syag.g_00648
OG0001443	Syal.g_01101	Syag.g_02157
OG0001444	Syal.g_01506	Syag.g_02380
OG0001444	Syal.g_00798	Syag.g_01863
OG0001447	Syal.g_00853	Syag.g_01921
OG0001448	Syal.g_02552	Syag.g_01350
OG0001449	Syal.g_01198	Syag.g_02676
OG0001452	Syal.g_01223	Syag.g_02638
OG0001454	Syal.g_02566	Syag.g_00204
OG0001456	Syal.g_01146	Syag.g_02212
OG0001457	Syal.g_01147	Syag.g_02213
OG0001458	Syal.g_01148	Syag.g_02214
OG0001459	Syal.g_01493	Syag.g_00535
OG0001460	Syal.g_02211	Syag.g_00944
OG0001461	Syal.g_02091	Syag.g_00521
OG0001462	Syal.g_00138	Syag.g_02315
OG0001470	Syal.g_00181	Syag.g_02420
OG0001471	Syal.g_01301	Syag.g_02563
OG0001473	Syal.g_02571	Syag.g_00471
OG0001474	Syal.g_00354	Syag.g_02851
OG0001475	Syal.g_00184	Syag.g_02418
OG0001477	Syal.g_01807	Syag.g_00990
OG0001478	Syal.g_00481	Syag.g_01337
OG0001478	Syal.g_00474	Syag.g_01344
OG0001479	Syal.g_00351	Syag.g_02848
OG0001480	Syal.g_02599	Syag.g_00451
OG0001482	Syal.g_01964	Syag.g_00839
OG0001486	Syal.g_01651	Syag.g_01143
OG0001488	Syal.g_01677	Syag.g_01119
OG0001489	Syal.g_00291	Syag.g_02789
OG0001492	Syal.g_01769	Syag.g_01057
OG0001493	Syal.g_01760	Syag.g_01045
OG0001495	Syal.g_00223	Syag.g_02719
OG0001496	Syal.g_01804	Syag.g_00993
OG0001497	Syal.g_01806	Syag.g_00991
OG0001498	Syal.g_00554	Syag.g_00006
OG0001502	Syal.g_02489	Syag.g_00739
OG0001504	Syal.g_01492	Syag.g_00534
OG0001507	Syal.g_02094	Syag.g_01794, Syag.g_00083
OG0001508	Syal.g_00180	Syag.g_02421
OG0001510	Syal.g_01489	Syag.g_02386
OG0001511	Syal.g_00829	Syag.g_01893
OG0001512	Syal.g_00682	Syag.g_01781
OG0001513	Syal.g_01361	Syag.g_02427
OG0001514	Syal.g_01803	Syag.g_00994
OG0001515	Syal.g_01791	Syag.g_01007
OG0001516	Syal.g_02197	Syag.g_00579
OG0001517	Syal.g_00348	Syag.g_02844
OG0001518	Syal.g_01087	Syag.g_02146
OG0001519	Syal.g_01103	Syag.g_02161
OG0001520	Syal.g_02790	Syag.g_00294
OG0001525	Syal.g_02585	Syag.g_00464
OG0001527	Syal.g_02796	Syag.g_00287
OG0001528	Syal.g_00182	Syag.g_02419
OG0001529	Syal.g_00145	Syag.g_02327
OG0001530	Syal.g_00827	Syag.g_01891
OG0001531	Syal.g_00681	Syag.g_01780
OG0001532	Syal.g_01710	Syag.g_01089
OG0001533	Syal.g_00533	Syag.g_00026
OG0001533	Syal.g_00494	Syag.g_01324
OG0001534	Syal.g_01898	Syag.g_00891
OG0001535	Syal.g_01917	Syag.g_00871
OG0001536	Syal.g_01996	Syag.g_00805
OG0001537	Syal.g_02257	Syag.g_00629
OG0001538	Syal.g_01870	Syag.g_00672
OG0001539	Syal.g_02294	Syag.g_00601
OG0001540	Syal.g_00858	Syag.g_01925
OG0001541	Syal.g_00924	Syag.g_01990
OG0001542	Syal.g_00935	Syag.g_01999
OG0001543	Syal.g_00988	Syag.g_02058
OG0001544	Syal.g_01102	Syag.g_02158
OG0001545	Syal.g_01170	Syag.g_02238
OG0001546	Syal.g_02950	Syag.g_01473
OG0001547	Syal.g_02050	Syag.g_00753
OG0001551	Syal.g_01781	Syag.g_01019
OG0001554	Syal.g_01065	Syag.g_02124
OG0001557	Syal.g_02249	Syag.g_00636
OG0001558	Syal.g_00117	Syag.g_02292
OG0001559	Syal.g_00826	Syag.g_01890
OG0001560	Syal.g_00812	Syag.g_01877
OG0001561	Syal.g_01910	Syag.g_00878
OG0001562	Syal.g_01926	Syag.g_00863
OG0001563	Syal.g_00274	Syag.g_02772
OG0001565	Syal.g_02600	Syag.g_00449
OG0001567	Syal.g_02051	Syag.g_00752
OG0001568	Syal.g_02049	Syag.g_00754
OG0001572	Syal.g_03017	Syag.g_00086
OG0001574	Syal.g_02798	Syag.g_00285
OG0001575	Syal.g_02793	Syag.g_00290
OG0001576	Syal.g_01582	Syag.g_01233
OG0001577	Syal.g_01648	Syag.g_01146
OG0001578	Syal.g_01562	Syag.g_00226
OG0001579	Syal.g_00318	Syag.g_02813, Syag.g_02817
OG0001580	Syal.g_01052	Syag.g_02112
OG0001582	Syal.g_02644	Syag.g_00198
OG0001589	Syal.g_00647	Syag.g_01748
OG0001590	Syal.g_02511	Syag.g_00497
OG0001590	Syal.g_02642	Syag.g_00404
OG0001591	Syal.g_02209	Syag.g_00595
OG0001592	Syal.g_01053	Syag.g_02113
OG0001594	Syal.g_00056, Syal.g_00057	Syag.g_01304
OG0001614	Syal.g_01451	Syag.g_02401
OG0001615	Syal.g_02820	Syag.g_00256
OG0001616	Syal.g_01699	Syag.g_01102
OG0001617	Syal.g_01800	Syag.g_00998
OG0001618	Syal.g_02420	Syag.g_00909
OG0001619	Syal.g_02009	Syag.g_00794
OG0001620	Syal.g_00360	Syag.g_02857
OG0001621	Syal.g_01224	Syag.g_02637
OG0001622	Syal.g_01178	Syag.g_02247
OG0001623	Syal.g_00331	Syag.g_02828
OG0001624	Syal.g_02962	Syag.g_00164
OG0001624	Syal.g_02606	Syag.g_00443
OG0001625	Syal.g_01230	Syag.g_02631
OG0001634	Syal.g_02203	Syag.g_00585
OG0001635	Syal.g_01517	Syag.g_02369
OG0001636	Syal.g_00137	Syag.g_02314
OG0001637	Syal.g_00659	Syag.g_00020
OG0001638	Syal.g_00599	Syag.g_01700
OG0001639	Syal.g_02968	Syag.g_01615
OG0001640	Syal.g_01839	Syag.g_00955
OG0001641	Syal.g_01955	Syag.g_00847
OG0001643	Syal.g_02631	Syag.g_00415
OG0001644	Syal.g_02426	Syag.g_00902
OG0001645	Syal.g_02826	Syag.g_01441
OG0001645	Syal.g_02825	Syag.g_00559
OG0001647	Syal.g_01254	Syag.g_02607
OG0001652	Syal.g_00115	Syag.g_02290
OG0001653	Syal.g_00801	Syag.g_01866
OG0001654	Syal.g_02966	Syag.g_01613
OG0001656	Syal.g_00317	Syag.g_02816
OG0001657	Syal.g_00897	Syag.g_01962
OG0001658	Syal.g_01066	Syag.g_02125
OG0001659	Syal.g_01706	Syag.g_01093
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Syag.g_00218
OG0001671	Syal.g_00993	Syag.g_02063
OG0001672	Syal.g_00765	Syag.g_01833
OG0001673	Syal.g_00689	Syag.g_01789
OG0001674	Syal.g_00044	Syag.g_01317
OG0001674	Syal.g_00045	Syag.g_01316
OG0001675	Syal.g_01928	Syag.g_00861
OG0001676	Syal.g_00320	Syag.g_02815
OG0001677	Syal.g_00303	Syag.g_02800
OG0001678	Syal.g_00197	Syag.g_02692
OG0001680	Syal.g_00607	Syag.g_01709
OG0001681	Syal.g_01109, Syal.g_01544	Syag.g_00193
OG0001682	Syal.g_02407, Syal.g_02418	Syag.g_00911
OG0001692	Syal.g_00024	Syag.g_01426
OG0001693	Syal.g_01822	Syag.g_00976
OG0001694	Syal.g_01265	Syag.g_02596
OG0001695	Syal.g_01165	Syag.g_02232
OG0001702	Syal.g_00786	Syag.g_01855
OG0001703	Syal.g_02890	Syag.g_01535
OG0001704	Syal.g_01020	Syag.g_02512
OG0001712	Syal.g_02524	Syag.g_00089
OG0001713	Syal.g_01668	Syag.g_01128
OG0001715	Syal.g_02550	Syag.g_00114
OG0001717	Syal.g_00910	Syag.g_01976
OG0001726	Syal.g_00536	Syag.g_00747
OG0001729	Syal.g_00676	Syag.g_01774
OG0001730	Syal.g_00672	Syag.g_01769
OG0001731	Syal.g_02986	Syag.g_01640
OG0001732	Syal.g_01730	Syag.g_01069
OG0001733	Syal.g_02213	Syag.g_00597
OG0001734	Syal.g_02492	Syag.g_00740
OG0001735	Syal.g_02179	Syag.g_00555
OG0001737	Syal.g_01284	Syag.g_02577
OG0001738	Syal.g_01320	Syag.g_02539
OG0001739	Syal.g_01163	Syag.g_02230
OG0001740	Syal.g_01167	Syag.g_02235
OG0001741	Syal.g_02961	Syag.g_00163
OG0001748	Syal.g_00995	Syag.g_02065
OG0001750	Syal.g_00799	Syag.g_01864
OG0001752	Syal.g_00669	Syag.g_01766
OG0001753	Syal.g_00662	Syag.g_01760
OG0001754	Syal.g_00661	Syag.g_00022
OG0001755	Syal.g_02942	Syag.g_01483
OG0001756	Syal.g_01093	Syag.g_02151
OG0001761	Syal.g_02727	Syag.g_00361
OG0001762	Syal.g_01947	Syag.g_00854
OG0001763	Syal.g_01961	Syag.g_00842
OG0001764	Syal.g_02046	Syag.g_00758
OG0001765	Syal.g_02105, Syal.g_01106, Syal.g_01854	Syag.g_00080
OG0001766	Syal.g_01296	Syag.g_02567
OG0001767	Syal.g_01334	Syag.g_02455
OG0001768	Syal.g_00941	Syag.g_02008
OG0001770	Syal.g_02501	Syag.g_00523
OG0001783	Syal.g_01456	Syag.g_02396
OG0001784	Syal.g_00795	Syag.g_01860
OG0001786	Syal.g_03009	Syag.g_01658
OG0001787	Syal.g_02839	Syag.g_01455
OG0001788	Syal.g_02836	Syag.g_01452
OG0001789	Syal.g_01602	Syag.g_01191
OG0001790	Syal.g_01633	Syag.g_01153
OG0001791	Syal.g_01669	Syag.g_01127
OG0001792	Syal.g_01737	Syag.g_01063
OG0001794	Syal.g_01902	Syag.g_00887
OG0001794	Syal.g_01901	Syag.g_00888
OG0001796	Syal.g_01923	Syag.g_00865
OG0001797	Syal.g_02017	Syag.g_00786
OG0001798	Syal.g_02709	Syag.g_00381
OG0001799	Syal.g_02616	Syag.g_00430
OG0001800	Syal.g_01539	Syag.g_01287
OG0001801	Syal.g_00038	Syag.g_01440
OG0001803	Syal.g_00519	Syag.g_00039
OG0001804	Syal.g_00553	Syag.g_00007
OG0001805	Syal.g_01211	Syag.g_02661
OG0001806	Syal.g_01253	Syag.g_02608
OG0001807	Syal.g_01337	Syag.g_02452
OG0001808	Syal.g_01344	Syag.g_02441
OG0001809	Syal.g_00869	Syag.g_01936
OG0001810	Syal.g_00878	Syag.g_01938
OG0001811	Syal.g_00933	Syag.g_01997
OG0001812	Syal.g_01054	Syag.g_02114
OG0001813	Syal.g_01117	Syag.g_02168
OG0001814	Syal.g_00081	Syag.g_02257
OG0001815	Syal.g_00091	Syag.g_02267
OG0001816	Syal.g_02297	Syag.g_00599
OG0001835	Syal.g_00713	Syag.g_01028
OG0001837	Syal.g_00994	Syag.g_02064
OG0001838	Syal.g_00105	Syag.g_02280
OG0001839	Syal.g_00133	Syag.g_02310
OG0001840	Syal.g_00151	Syag.g_02333
OG0001841	Syal.g_00158	Syag.g_02342
OG0001843	Syal.g_01450	Syag.g_02402
OG0001844	Syal.g_01449	Syag.g_02403
OG0001845	Syal.g_01448	Syag.g_02404
OG0001846	Syal.g_00845	Syag.g_01913
OG0001847	Syal.g_00843	Syag.g_01911
OG0001848	Syal.g_00839	Syag.g_01907
OG0001849	Syal.g_00780	Syag.g_01849
OG0001850	Syal.g_00768	Syag.g_01836
OG0001851	Syal.g_00761	Syag.g_01829
OG0001852	Syal.g_00760	Syag.g_01828
OG0001853	Syal.g_00753	Syag.g_01821
OG0001854	Syal.g_00685	Syag.g_01785
OG0001855	Syal.g_00050	Syag.g_01313
OG0001856	Syal.g_00563	Syag.g_01665
OG0001857	Syal.g_00560	Syag.g_01662
OG0001858	Syal.g_02981	Syag.g_01634
OG0001859	Syal.g_02879	Syag.g_01547
OG0001860	Syal.g_02892	Syag.g_01533
OG0001861	Syal.g_02904	Syag.g_01521
OG0001862	Syal.g_02916	Syag.g_01509
OG0001863	Syal.g_02922	Syag.g_01503
OG0001864	Syal.g_02829	Syag.g_01444
OG0001865	Syal.g_02764	Syag.g_00323
OG0001866	Syal.g_02740	Syag.g_00349
OG0001867	Syal.g_02729	Syag.g_00359
OG0001868	Syal.g_01596	Syag.g_01197
OG0001869	Syal.g_01647	Syag.g_01147
OG0001870	Syal.g_01656	Syag.g_01138
OG0001871	Syal.g_01661	Syag.g_01133
OG0001872	Syal.g_01742	Syag.g_01058
OG0001873	Syal.g_01700	Syag.g_01101
OG0001874	Syal.g_01697	Syag.g_01104
OG0001877	Syal.g_01792	Syag.g_01006
OG0001878	Syal.g_01931	Syag.g_00858
OG0001879	Syal.g_01950	Syag.g_00852
OG0001880	Syal.g_01987	Syag.g_00815
OG0001881	Syal.g_01988	Syag.g_00813
OG0001882	Syal.g_02014	Syag.g_00789
OG0001883	Syal.g_02018	Syag.g_00785
OG0001884	Syal.g_02564	Syag.g_00483
OG0001885	Syal.g_02041	Syag.g_00764
OG0001886	Syal.g_02045	Syag.g_00760
OG0001887	Syal.g_02267	Syag.g_00619
OG0001888	Syal.g_02243	Syag.g_00640
OG0001889	Syal.g_01880	Syag.g_00682
OG0001890	Syal.g_02476	Syag.g_00732
OG0001891	Syal.g_02480	Syag.g_00736
OG0001892	Syal.g_02601	Syag.g_00447
OG0001893	Syal.g_02708	Syag.g_00382
OG0001894	Syal.g_02637	Syag.g_00409
OG0001895	Syal.g_00063	Syag.g_01296
OG0001896	Syal.g_00535	Syag.g_00024
OG0001897	Syal.g_00357	Syag.g_02854
OG0001898	Syal.g_00336	Syag.g_02836
OG0001899	Syal.g_00263	Syag.g_02761
OG0001900	Syal.g_01238	Syag.g_02623
OG0001901	Syal.g_01239	Syag.g_02622
OG0001902	Syal.g_01270	Syag.g_02591
OG0001903	Syal.g_01279	Syag.g_02582
OG0001904	Syal.g_01340	Syag.g_02450
OG0001905	Syal.g_01346	Syag.g_02438
OG0001906	Syal.g_00859	Syag.g_01926
OG0001908	Syal.g_00926	Syag.g_01992
OG0001909	Syal.g_00939	Syag.g_02006
OG0001910	Syal.g_00999	Syag.g_02068
OG0001912	Syal.g_01077	Syag.g_02139
OG0001913	Syal.g_01081	Syag.g_02141
OG0001914	Syal.g_02509	Syag.g_00149
OG0001915	Syal.g_00088	Syag.g_02264
OG0001918	Syal.g_02068	Syag.g_00209
OG0001924	Syal.g_02722	Syag.g_00366
OG0001925	Syal.g_02723	Syag.g_00365
OG0001926	Syal.g_02724	Syag.g_00364
OG0001927	Syal.g_02725	Syag.g_00363
OG0001929	Syal.g_00165	Syag.g_02352
OG0001932	Syal.g_01452	Syag.g_02400
OG0001933	Syal.g_00823	Syag.g_01888
OG0001934	Syal.g_00808	Syag.g_01873
OG0001936	Syal.g_02069	Syag.g_00111
OG0001937	Syal.g_02994	Syag.g_01648
OG0001938	Syal.g_02894	Syag.g_01531
OG0001939	Syal.g_02608	Syag.g_00441
OG0001940	Syal.g_02778	Syag.g_00307
OG0001941	Syal.g_01591	Syag.g_01220
OG0001942	Syal.g_01625	Syag.g_01161
OG0001943	Syal.g_01670	Syag.g_01126
OG0001944	Syal.g_02052	Syag.g_00746
OG0001946	Syal.g_01793	Syag.g_01005
OG0001947	Syal.g_01841	Syag.g_00953
OG0001948	Syal.g_01959	Syag.g_00844
OG0001949	Syal.g_01978	Syag.g_00824
OG0001950	Syal.g_01980	Syag.g_00822
OG0001951	Syal.g_01989	Syag.g_00812
OG0001952	Syal.g_02015	Syag.g_00788
OG0001953	Syal.g_02016	Syag.g_00787
