Orthogroup	Syal	Praz
OG0001173	Syal.g_00199	Praz.g_00331
OG0001174	Syal.g_00207	Praz.g_00323
OG0001175	Syal.g_00208	Praz.g_00322
OG0001176	Syal.g_00226	Praz.g_00315
OG0001177	Syal.g_00224	Praz.g_00312
OG0001178	Syal.g_00592	Praz.g_00307
OG0001179	Syal.g_00256	Praz.g_00279
OG0001180	Syal.g_00282	Praz.g_00257
OG0001182	Syal.g_00295	Praz.g_00246
OG0001183	Syal.g_00302	Praz.g_00241
OG0001184	Syal.g_01359	Praz.g_00225
OG0001185	Syal.g_01453	Praz.g_00211
OG0001186	Syal.g_00179	Praz.g_00187
OG0001187	Syal.g_00175	Praz.g_00183
OG0001188	Syal.g_00172	Praz.g_00180
OG0001189	Syal.g_00152	Praz.g_00163
OG0001190	Syal.g_01067	Praz.g_00159
OG0001191	Syal.g_01083	Praz.g_00149
OG0001192	Syal.g_01090	Praz.g_00144
OG0001193	Syal.g_01128	Praz.g_00134
OG0001194	Syal.g_01130	Praz.g_00133
OG0001195	Syal.g_01131	Praz.g_00132
OG0001196	Syal.g_00078	Praz.g_00119
OG0001197	Syal.g_00080	Praz.g_00118
OG0001198	Syal.g_00093	Praz.g_00362
OG0001199	Syal.g_00757	Praz.g_00434
OG0001200	Syal.g_00759	Praz.g_00436
OG0001201	Syal.g_00821	Praz.g_00468
OG0001202	Syal.g_00956	Praz.g_00559
OG0001203	Syal.g_00683	Praz.g_00598
OG0001204	Syal.g_01201	Praz.g_00603
OG0001205	Syal.g_00515	Praz.g_01883
OG0001206	Syal.g_00490	Praz.g_01866
OG0001207	Syal.g_02889	Praz.g_01851
OG0001208	Syal.g_02899	Praz.g_01846
OG0001209	Syal.g_02835	Praz.g_01793
OG0001210	Syal.g_02827	Praz.g_01788
OG0001211	Syal.g_02811	Praz.g_01778
OG0001212	Syal.g_02754	Praz.g_01734
OG0001213	Syal.g_02701	Praz.g_01701
OG0001214	Syal.g_02634	Praz.g_01693
OG0001215	Syal.g_01786	Praz.g_01640
OG0001216	Syal.g_01861	Praz.g_01605
OG0001217	Syal.g_02067	Praz.g_01567
OG0001218	Syal.g_00429	Praz.g_01560
OG0001219	Syal.g_02036	Praz.g_01523
OG0001220	Syal.g_02494	Praz.g_01460
OG0001221	Syal.g_02258	Praz.g_01397
OG0001222	Syal.g_02006	Praz.g_01358
OG0001223	Syal.g_01960	Praz.g_01332
OG0001224	Syal.g_01827	Praz.g_01280
OG0001225	Syal.g_01825	Praz.g_00064
OG0001226	Syal.g_00767	Praz.g_00090
OG0001227	Syal.g_01575	Praz.g_00108
OG0001228	Syal.g_02451	Praz.g_00709
OG0001229	Syal.g_01801	Praz.g_01141
OG0001230	Syal.g_00029	Praz.g_01049
OG0001231	Syal.g_00114	Praz.g_00944
OG0001232	Syal.g_00622	Praz.g_00854
OG0001233	Syal.g_00645	Praz.g_00834
OG0001234	Syal.g_00212	Praz.g_00320
OG0001236	Syal.g_01352	Praz.g_00228
OG0001237	Syal.g_01362	Praz.g_00224
OG0001238	Syal.g_01085	Praz.g_00148
OG0001239	Syal.g_00754	Praz.g_00431
OG0001240	Syal.g_00804	Praz.g_00453
OG0001241	Syal.g_00814	Praz.g_00461
OG0001242	Syal.g_00844	Praz.g_00479
OG0001243	Syal.g_00852	Praz.g_00485
OG0001244	Syal.g_00882	Praz.g_00501
OG0001245	Syal.g_02522	Praz.g_00794
OG0001246	Syal.g_02927	Praz.g_01824
OG0001247	Syal.g_01126	Praz.g_01647
OG0001248	Syal.g_01778	Praz.g_01645
OG0001249	Syal.g_00337	Praz.g_01534
OG0001250	Syal.g_02469	Praz.g_01471
OG0001251	Syal.g_02576	Praz.g_01423
OG0001252	Syal.g_01834	Praz.g_01285
OG0001253	Syal.g_02521	Praz.g_00109
OG0001254	Syal.g_02507	Praz.g_00023
OG0001255	Syal.g_02609	Praz.g_00008
OG0001256	Syal.g_00571	Praz.g_00951
OG0001257	Syal.g_02262	Praz.g_00945
OG0001258	Syal.g_00582	Praz.g_00880
OG0001259	Syal.g_00643	Praz.g_00836
OG0001260	Syal.g_00665	Praz.g_00820
OG0001261	Syal.g_00265	Praz.g_00271
OG0001262	Syal.g_00154	Praz.g_00165
OG0001263	Syal.g_00856	Praz.g_00488
OG0001264	Syal.g_00191	Praz.g_00404
OG0001265	Syal.g_00842	Praz.g_00478
OG0001266	Syal.g_00960	Praz.g_00563
OG0001267	Syal.g_01263	Praz.g_00638
OG0001268	Syal.g_00353	Praz.g_00341
OG0001269	Syal.g_02567	Praz.g_00815
OG0001270	Syal.g_00528	Praz.g_01894
OG0001271	Syal.g_00466	Praz.g_01856
OG0001272	Syal.g_02903	Praz.g_01842
OG0001273	Syal.g_02641	Praz.g_01699
OG0001274	Syal.g_01007	Praz.g_01627
OG0001275	Syal.g_01932	Praz.g_01322
OG0001276	Syal.g_01914	Praz.g_01302
OG0001277	Syal.g_02963	Praz.g_00098
OG0001278	Syal.g_01766	Praz.g_00704
OG0001279	Syal.g_02565	Praz.g_01236
OG0001280	Syal.g_01604	Praz.g_01181
OG0001281	Syal.g_01592	Praz.g_01175
OG0001282	Syal.g_02887	Praz.g_01138
OG0001283	Syal.g_01179	Praz.g_01119
OG0001284	Syal.g_03007	Praz.g_00971
OG0001285	Syal.g_00625	Praz.g_00851
OG0001286	Syal.g_00280	Praz.g_00259
OG0001287	Syal.g_01461	Praz.g_00203
OG0001288	Syal.g_01513	Praz.g_00194
OG0001289	Syal.g_00781	Praz.g_00447
OG0001290	Syal.g_00813	Praz.g_00460
OG0001291	Syal.g_00866	Praz.g_00495
OG0001292	Syal.g_01206	Praz.g_00608
OG0001293	Syal.g_01236	Praz.g_00620
OG0001294	Syal.g_02207	Praz.g_00796
OG0001295	Syal.g_01828	Praz.g_01861
OG0001296	Syal.g_02933	Praz.g_01819
OG0001298	Syal.g_02777	Praz.g_01752
OG0001299	Syal.g_02200	Praz.g_01664
OG0001300	Syal.g_01795	Praz.g_01637
OG0001301	Syal.g_01941, Syal.g_01810	Praz.g_01634
OG0001302	Syal.g_02607	Praz.g_01525
OG0001303	Syal.g_02033	Praz.g_01318
OG0001304	Syal.g_01899	Praz.g_01291
OG0001305	Syal.g_01817	Praz.g_00070
OG0001306	Syal.g_01626	Praz.g_00006
OG0001307	Syal.g_02195	Praz.g_01156
OG0001308	Syal.g_00392	Praz.g_01031
OG0001309	Syal.g_02943	Praz.g_00947
OG0001310	Syal.g_00605	Praz.g_00865
OG0001311	Syal.g_01912	Praz.g_01300
OG0001312	Syal.g_02024	Praz.g_01369
OG0001315	Syal.g_00300	Praz.g_00422
OG0001316	Syal.g_00872	Praz.g_00500
OG0001317	Syal.g_00687	Praz.g_00594
OG0001318	Syal.g_01228	Praz.g_00616
OG0001319	Syal.g_01252	Praz.g_00631
OG0001321	Syal.g_00508	Praz.g_01877
OG0001322	Syal.g_00507	Praz.g_01876
OG0001323	Syal.g_02946	Praz.g_01809
OG0001324	Syal.g_01796	Praz.g_01636
OG0001325	Syal.g_01865	Praz.g_01602
OG0001326	Syal.g_01138	Praz.g_01435
OG0001327	Syal.g_02296	Praz.g_00082
OG0001328	Syal.g_02266	Praz.g_00107
OG0001329	Syal.g_01188	Praz.g_00032
OG0001330	Syal.g_01611	Praz.g_01206
OG0001332	Syal.g_02965	Praz.g_00998
OG0001333	Syal.g_00639	Praz.g_00840
OG0001334	Syal.g_00311	Praz.g_00238
OG0001335	Syal.g_00312	Praz.g_00237
OG0001336	Syal.g_01180	Praz.g_00122
OG0001339	Syal.g_00816	Praz.g_00463
OG0001340	Syal.g_00328	Praz.g_00685
OG0001341	Syal.g_02538	Praz.g_01569
OG0001343	Syal.g_01190	Praz.g_01426
OG0001344	Syal.g_01658	Praz.g_00750
OG0001345	Syal.g_01694	Praz.g_00735
OG0001346	Syal.g_01600	Praz.g_01179
OG0001349	Syal.g_01426	Praz.g_01060
OG0001351	Syal.g_00501	Praz.g_01874
OG0001353	Syal.g_02457	Praz.g_01480
OG0001354	Syal.g_01973	Praz.g_01340
OG0001358	Syal.g_02715	Praz.g_01710
OG0001359	Syal.g_01189	Praz.g_01425
OG0001360	Syal.g_01696	Praz.g_00110
OG0001361	Syal.g_01691	Praz.g_00738
OG0001362	Syal.g_00397	Praz.g_01027
OG0001363	Syal.g_00399	Praz.g_01025
OG0001364	Syal.g_01342	Praz.g_00235
OG0001365	Syal.g_01072	Praz.g_00155
OG0001369	Syal.g_00803	Praz.g_00452
OG0001373	Syal.g_01137	Praz.g_01436
OG0001374	Syal.g_01145	Praz.g_01428
OG0001375	Syal.g_01191	Praz.g_01427
OG0001376	Syal.g_01095	Praz.g_00076
OG0001377	Syal.g_01094	Praz.g_00077
OG0001378	Syal.g_00529	Praz.g_00061
OG0001379	Syal.g_01609	Praz.g_01186
OG0001382	Syal.g_00220	Praz.g_00930
OG0001385	Syal.g_01134	Praz.g_01439
OG0001386	Syal.g_01135	Praz.g_01438
OG0001387	Syal.g_01136	Praz.g_01437
OG0001388	Syal.g_01139	Praz.g_01434
OG0001389	Syal.g_01140	Praz.g_01433
OG0001390	Syal.g_01141	Praz.g_01432
OG0001391	Syal.g_01142	Praz.g_01431
OG0001392	Syal.g_01143	Praz.g_01430
OG0001393	Syal.g_01144	Praz.g_01429
OG0001395	Syal.g_02432	Praz.g_01289
OG0001397	Syal.g_00398	Praz.g_01026
OG0001398	Syal.g_00774	Praz.g_00917
OG0001399	Syal.g_00434	Praz.g_00318
OG0001402	Syal.g_02711	Praz.g_01553
OG0001404	Syal.g_00750	Praz.g_00428
OG0001405	Syal.g_00314	Praz.g_00683
OG0001406	Syal.g_01096	Praz.g_00075
OG0001407	Syal.g_01774	Praz.g_00088
OG0001408	Syal.g_02589	Praz.g_00093
OG0001409	Syal.g_01671	Praz.g_00747
OG0001410	Syal.g_02194	Praz.g_01155
OG0001411	Syal.g_01399	Praz.g_01094
OG0001413	Syal.g_02570	Praz.g_00956
OG0001416	Syal.g_01595	Praz.g_01869
OG0001417	Syal.g_01974	Praz.g_01859
OG0001419	Syal.g_01775	Praz.g_00089
OG0001420	Syal.g_02955	Praz.g_00052
OG0001425	Syal.g_01089	Praz.g_00145
OG0001428	Syal.g_00915	Praz.g_00532
OG0001430	Syal.g_01055	Praz.g_01211
OG0001432	Syal.g_02578	Praz.g_00958
OG0001433	Syal.g_02212	Praz.g_01549
OG0001434	Syal.g_02245	Praz.g_01389
OG0001439	Syal.g_01306	Praz.g_00664
OG0001442	Syal.g_02234	Praz.g_01577
OG0001447	Syal.g_00853	Praz.g_00486
OG0001448	Syal.g_02552	Praz.g_00808
OG0001449	Syal.g_01198	Praz.g_00772
OG0001452	Syal.g_01223	Praz.g_01421
OG0001454	Syal.g_02566	Praz.g_00103
OG0001456	Syal.g_01146	Praz.g_00015
OG0001457	Syal.g_01147	Praz.g_00014
OG0001458	Syal.g_01148	Praz.g_00013
OG0001459	Syal.g_01493, Syal.g_02104	Praz.g_01222
OG0001460	Syal.g_02211	Praz.g_01550
OG0001462	Syal.g_00138	Praz.g_00399
OG0001471	Syal.g_01301	Praz.g_00955
OG0001473	Syal.g_02571	Praz.g_00186
OG0001474	Syal.g_00354	Praz.g_00342
OG0001475	Syal.g_00184	Praz.g_01105
OG0001479	Syal.g_00351	Praz.g_01934
OG0001480	Syal.g_02599	Praz.g_00806
OG0001481	Syal.g_00504	Praz.g_00801
OG0001482	Syal.g_01964	Praz.g_01871
OG0001486	Syal.g_01651	Praz.g_00757
OG0001492	Syal.g_01769	Praz.g_00707
OG0001493	Syal.g_01760	Praz.g_00699
OG0001499	Syal.g_00086	Praz.g_00421
OG0001502	Syal.g_02489	Praz.g_01542
OG0001504	Syal.g_02103, Syal.g_01492	Praz.g_01221
OG0001507	Syal.g_02094	Praz.g_00902
OG0001508	Syal.g_00180	Praz.g_01117
OG0001520	Syal.g_02790	Praz.g_00780
OG0001525	Syal.g_02585	Praz.g_00939
OG0001546	Syal.g_02950	Praz.g_01804
OG0001547	Syal.g_02050	Praz.g_01540
OG0001551	Syal.g_01781	Praz.g_00016
OG0001554	Syal.g_01065	Praz.g_00949
OG0001555	Syal.g_02484	Praz.g_00934
OG0001565	Syal.g_02600	Praz.g_01909
OG0001567	Syal.g_02051	Praz.g_01541
OG0001568	Syal.g_02049	Praz.g_01539
OG0001570	Syal.g_02053	Praz.g_00049
OG0001582	Syal.g_02644	Praz.g_01860
OG0001585	Syal.g_00712	Praz.g_01232
OG0001635	Syal.g_01517	Praz.g_00895
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Praz.g_01223
OG0001667	Syal.g_02863	Praz.g_01203
OG0001704	Syal.g_01020	Praz.g_00419, Praz.g_00420
OG0001712	Syal.g_02524	Praz.g_01917
OG0001719	Syal.g_01472	Praz.g_00783
OG0001726	Syal.g_00536	Praz.g_01920
OG0001744	Syal.g_00735	Praz.g_01194
OG0001745	Syal.g_02530	Praz.g_00959
OG0002029	Syal.g_00704	Praz.g_01224
OG0002032	Syal.g_02367	Praz.g_00146
OG0002098	Syal.g_01386	Praz.g_01090
OG0002112	Syal.g_01292	Praz.g_01926
OG0002157	Syal.g_01293	Praz.g_01925
OG0002158	Syal.g_01291	Praz.g_01927
OG0002249	Syal.g_02368, Syal.g_02383, Syal.g_00722	Praz.g_01263
OG0002560	Syal.g_02077	Praz.g_00778
OG0002666	Syal.g_02157	Praz.g_01265
OG0003059	Syal.g_01388	Praz.g_01620
