Orthogroup	Syal	Syae
OG0001151	Syal.g_02872	Syae.g_02282
OG0001152	Syal.g_02871	Syae.g_02281
OG0001153	Syal.g_00421	Syae.g_02613
OG0001155	Syal.g_02969	Syae.g_01083
OG0001156	Syal.g_02972	Syae.g_01093
OG0001157	Syal.g_02973	Syae.g_01094
OG0001158	Syal.g_02974	Syae.g_01100
OG0001159	Syal.g_02975	Syae.g_01103
OG0001160	Syal.g_00564	Syae.g_01142
OG0001161	Syal.g_01104	Syae.g_01597
OG0001162	Syal.g_01577	Syae.g_00487
OG0001163	Syal.g_00573	Syae.g_01150
OG0001164	Syal.g_00579	Syae.g_01156
OG0001165	Syal.g_00584	Syae.g_01161
OG0001166	Syal.g_00613	Syae.g_01186
OG0001167	Syal.g_00638	Syae.g_01031
OG0001168	Syal.g_00640	Syae.g_01033
OG0001169	Syal.g_00642	Syae.g_01035
OG0001170	Syal.g_00644	Syae.g_01037
OG0001172	Syal.g_00198	Syae.g_02036
OG0001173	Syal.g_00199	Syae.g_02037
OG0001174	Syal.g_00207	Syae.g_02045
OG0001175	Syal.g_00208	Syae.g_02046
OG0001176	Syal.g_00226	Syae.g_02076
OG0001177	Syal.g_00224	Syae.g_02073
OG0001178	Syal.g_00592	Syae.g_01168
OG0001179	Syal.g_00256	Syae.g_02106
OG0001180	Syal.g_00282	Syae.g_02130
OG0001182	Syal.g_00295	Syae.g_02143
OG0001183	Syal.g_00302	Syae.g_02147
OG0001184	Syal.g_01359	Syae.g_01862
OG0001185	Syal.g_01453	Syae.g_01835
OG0001188	Syal.g_00172	Syae.g_01783
OG0001189	Syal.g_00152	Syae.g_01767
OG0001190	Syal.g_01067	Syae.g_01567
OG0001191	Syal.g_01083	Syae.g_01580
OG0001192	Syal.g_01090	Syae.g_01587
OG0001193	Syal.g_01128	Syae.g_01617
OG0001194	Syal.g_01130	Syae.g_01625
OG0001195	Syal.g_01131	Syae.g_01626
OG0001196	Syal.g_00078	Syae.g_01695
OG0001197	Syal.g_00080	Syae.g_01697
OG0001198	Syal.g_00093	Syae.g_01709
OG0001199	Syal.g_00757	Syae.g_01291
OG0001200	Syal.g_00759	Syae.g_01293
OG0001201	Syal.g_00821	Syae.g_01364
OG0001202	Syal.g_00956	Syae.g_01494
OG0001203	Syal.g_00683	Syae.g_02240
OG0001204	Syal.g_01201	Syae.g_02022
OG0001205	Syal.g_00515	Syae.g_00984
OG0001206	Syal.g_00490	Syae.g_02502
OG0001207	Syal.g_02889	Syae.g_02300
OG0001208	Syal.g_02899	Syae.g_02311
OG0001209	Syal.g_02835	Syae.g_02377
OG0001210	Syal.g_02827	Syae.g_02387
OG0001211	Syal.g_02811	Syae.g_02403
OG0001212	Syal.g_02754	Syae.g_02460
OG0001213	Syal.g_02701	Syae.g_00062
OG0001214	Syal.g_02634	Syae.g_00076
OG0001215	Syal.g_01786	Syae.g_00757
OG0001216	Syal.g_01861	Syae.g_00470
OG0001217	Syal.g_02067	Syae.g_00151
OG0001218	Syal.g_00429	Syae.g_02605
OG0001219	Syal.g_02036	Syae.g_00312
OG0001220	Syal.g_02494	Syae.g_00880
OG0001221	Syal.g_02258	Syae.g_00559
OG0001222	Syal.g_02006	Syae.g_00347
OG0001223	Syal.g_01960	Syae.g_00392
OG0001224	Syal.g_01827	Syae.g_00797
OG0001225	Syal.g_01825	Syae.g_00795
OG0001226	Syal.g_00767	Syae.g_00135
OG0001227	Syal.g_01575	Syae.g_01600
OG0001228	Syal.g_02451	Syae.g_01004
OG0001229	Syal.g_01801	Syae.g_00771
OG0001230	Syal.g_00029	Syae.g_02662
OG0001231	Syal.g_00114	Syae.g_01729
OG0001232	Syal.g_00622	Syae.g_01197
OG0001233	Syal.g_00645	Syae.g_01038
OG0001234	Syal.g_00212	Syae.g_02050
OG0001236	Syal.g_01352	Syae.g_01867
OG0001237	Syal.g_01362	Syae.g_01860
OG0001238	Syal.g_01085	Syae.g_01582
OG0001239	Syal.g_00754	Syae.g_01288
OG0001240	Syal.g_00804	Syae.g_01347
OG0001241	Syal.g_00814	Syae.g_01357
OG0001242	Syal.g_00844	Syae.g_01387
OG0001243	Syal.g_00852	Syae.g_01395
OG0001244	Syal.g_00882	Syae.g_01425
OG0001245	Syal.g_02522	Syae.g_00149
OG0001246	Syal.g_02927	Syae.g_02337
OG0001247	Syal.g_01126	Syae.g_00482
OG0001248	Syal.g_01778	Syae.g_00485
OG0001249	Syal.g_00337	Syae.g_02186
OG0001250	Syal.g_02469	Syae.g_00841
OG0001251	Syal.g_02576	Syae.g_01632
OG0001252	Syal.g_01834	Syae.g_00804
OG0001253	Syal.g_02521	Syae.g_00243
OG0001254	Syal.g_02507	Syae.g_00637
OG0001255	Syal.g_02609	Syae.g_00667
OG0001256	Syal.g_00571	Syae.g_01149
OG0001257	Syal.g_02262	Syae.g_00295
OG0001258	Syal.g_00582	Syae.g_01159
OG0001259	Syal.g_00643	Syae.g_01036
OG0001260	Syal.g_00665	Syae.g_01058
OG0001261	Syal.g_00265	Syae.g_02115
OG0001262	Syal.g_00154	Syae.g_01769
OG0001263	Syal.g_00856	Syae.g_01399
OG0001264	Syal.g_00191	Syae.g_01222
OG0001265	Syal.g_00842	Syae.g_01385
OG0001266	Syal.g_00960	Syae.g_01498
OG0001267	Syal.g_01263	Syae.g_01969
OG0001268	Syal.g_00353	Syae.g_02198
OG0001269	Syal.g_02567	Syae.g_00225
OG0001270	Syal.g_00528	Syae.g_00997
OG0001271	Syal.g_00466	Syae.g_02527
OG0001272	Syal.g_02903	Syae.g_02315
OG0001273	Syal.g_02641	Syae.g_00069
OG0001274	Syal.g_01007	Syae.g_01535
OG0001275	Syal.g_01932	Syae.g_00407
OG0001276	Syal.g_01914	Syae.g_00423
OG0001277	Syal.g_02963	Syae.g_01677
OG0001278	Syal.g_01766	Syae.g_00697
OG0001279	Syal.g_02565	Syae.g_00007
OG0001280	Syal.g_01604	Syae.g_00958
OG0001281	Syal.g_01592	Syae.g_00969
OG0001282	Syal.g_02887	Syae.g_02298
OG0001283	Syal.g_01179	Syae.g_01688
OG0001284	Syal.g_03007	Syae.g_01132
OG0001285	Syal.g_00625	Syae.g_00237
OG0001287	Syal.g_01461	Syae.g_01827
OG0001288	Syal.g_01513	Syae.g_01815
OG0001289	Syal.g_00781	Syae.g_01330
OG0001290	Syal.g_00813	Syae.g_01356
OG0001291	Syal.g_00866	Syae.g_01409
OG0001292	Syal.g_01206	Syae.g_02017
OG0001293	Syal.g_01236	Syae.g_01996
OG0001294	Syal.g_02207	Syae.g_00593
OG0001295	Syal.g_01828	Syae.g_02389
OG0001296	Syal.g_02933	Syae.g_02343
OG0001298	Syal.g_02777	Syae.g_02439
OG0001299	Syal.g_02200	Syae.g_00599
OG0001300	Syal.g_01795	Syae.g_00766
OG0001301	Syal.g_01941, Syal.g_01810	Syae.g_00780
OG0001302	Syal.g_02607	Syae.g_00110
OG0001303	Syal.g_02033	Syae.g_00314
OG0001304	Syal.g_01899	Syae.g_00436
OG0001305	Syal.g_01817	Syae.g_00786
OG0001306	Syal.g_01626	Syae.g_00943
OG0001307	Syal.g_02195	Syae.g_02059
OG0001310	Syal.g_00605	Syae.g_01178
OG0001311	Syal.g_01912	Syae.g_00425
OG0001312	Syal.g_02024	Syae.g_00326
OG0001315	Syal.g_00300	Syae.g_02145
OG0001316	Syal.g_00872	Syae.g_01415
OG0001317	Syal.g_00687	Syae.g_02235
OG0001318	Syal.g_01228	Syae.g_02004
OG0001319	Syal.g_01252	Syae.g_01980
OG0001321	Syal.g_00508	Syae.g_00978
OG0001322	Syal.g_00507	Syae.g_00977
OG0001323	Syal.g_02946	Syae.g_02355
OG0001324	Syal.g_01796	Syae.g_00767
OG0001325	Syal.g_01865	Syae.g_00465
OG0001326	Syal.g_01138, Syal.g_02405	Syae.g_01641
OG0001327	Syal.g_02296	Syae.g_00586
OG0001328	Syal.g_02266	Syae.g_00565
OG0001330	Syal.g_01611	Syae.g_00950
OG0001332	Syal.g_02965	Syae.g_01077
OG0001333	Syal.g_00639	Syae.g_01032
OG0001334	Syal.g_00311	Syae.g_02156
OG0001335	Syal.g_00312	Syae.g_02157
OG0001336	Syal.g_01180	Syae.g_01689
OG0001337	Syal.g_00308	Syae.g_02153
OG0001337	Syal.g_00327	Syae.g_02175
OG0001338	Syal.g_00330	Syae.g_02178
OG0001339	Syal.g_00816	Syae.g_01359
OG0001340	Syal.g_00328	Syae.g_02176
OG0001341	Syal.g_02538	Syae.g_00737
OG0001343	Syal.g_01190	Syae.g_01629
OG0001344	Syal.g_01658	Syae.g_00916
OG0001345	Syal.g_01694	Syae.g_00886
OG0001346	Syal.g_01600	Syae.g_00962
OG0001347	Syal.g_01531	Syae.g_01907
OG0001348	Syal.g_01849	Syae.g_00821
OG0001349	Syal.g_01426	Syae.g_01245
OG0001351	Syal.g_00501	Syae.g_02492
OG0001353	Syal.g_02457	Syae.g_00831
OG0001354	Syal.g_01973	Syae.g_00379
OG0001358	Syal.g_02715	Syae.g_00046
OG0001359	Syal.g_01189	Syae.g_01628
OG0001360	Syal.g_01696	Syae.g_00883
OG0001361	Syal.g_01691	Syae.g_00889
OG0001362	Syal.g_00397	Syae.g_02637
OG0001363	Syal.g_00399	Syae.g_02635
OG0001364	Syal.g_01342	Syae.g_01883
OG0001366	Syal.g_00616	Syae.g_01189
OG0001368	Syal.g_01200	Syae.g_02023
OG0001369	Syal.g_00803	Syae.g_01346
OG0001373	Syal.g_01137	Syae.g_01640
OG0001374	Syal.g_01145	Syae.g_01648
OG0001375	Syal.g_01191	Syae.g_01630
OG0001376	Syal.g_01095	Syae.g_01589
OG0001377	Syal.g_01094	Syae.g_01588
OG0001378	Syal.g_00529	Syae.g_00998
OG0001379	Syal.g_01609	Syae.g_00952
OG0001382	Syal.g_00220	Syae.g_02490
OG0001383	Syal.g_00677	Syae.g_02246
OG0001385	Syal.g_01134	Syae.g_01637
OG0001386	Syal.g_01135	Syae.g_01638
OG0001387	Syal.g_01136	Syae.g_01639
OG0001388	Syal.g_01139	Syae.g_01642
OG0001389	Syal.g_01140	Syae.g_01643
OG0001390	Syal.g_01141	Syae.g_01644
OG0001391	Syal.g_01142	Syae.g_01645
OG0001392	Syal.g_01143	Syae.g_01646
OG0001393	Syal.g_01144	Syae.g_01647
OG0001394	Syal.g_02250	Syae.g_00553
OG0001395	Syal.g_02432	Syae.g_00446
OG0001396	Syal.g_01532	Syae.g_01908, Syae.g_01791, Syae.g_01238
OG0001397	Syal.g_00398	Syae.g_02636
OG0001398	Syal.g_00774	Syae.g_00289
OG0001400	Syal.g_00877	Syae.g_01423
OG0001401	Syal.g_02463	Syae.g_00835
OG0001402	Syal.g_02711	Syae.g_00051
OG0001404	Syal.g_00750	Syae.g_01283
OG0001405	Syal.g_00314	Syae.g_02159
OG0001406	Syal.g_01096	Syae.g_01590
OG0001407	Syal.g_01774	Syae.g_02368
OG0001408	Syal.g_02589	Syae.g_00712
OG0001410	Syal.g_02194	Syae.g_02060
OG0001412	Syal.g_01530	Syae.g_01906
OG0001413	Syal.g_02570	Syae.g_00123
OG0001416	Syal.g_01595	Syae.g_00966
OG0001417	Syal.g_01974	Syae.g_00378
OG0001419	Syal.g_01775	Syae.g_02369
OG0001420	Syal.g_02955	Syae.g_02365
OG0001425	Syal.g_01089	Syae.g_01586
OG0001426	Syal.g_00694	Syae.g_00718, Syae.g_01277
OG0001428	Syal.g_00915	Syae.g_01456
OG0001430	Syal.g_01055	Syae.g_01560
OG0001432	Syal.g_02578	Syae.g_00742
OG0001433	Syal.g_02212	Syae.g_00819
OG0001434	Syal.g_02245	Syae.g_00548
OG0001435	Syal.g_02290	Syae.g_00579
OG0001436	Syal.g_01335	Syae.g_01889
OG0001436	Syal.g_01336	Syae.g_01888
OG0001438	Syal.g_01278	Syae.g_01954
OG0001439	Syal.g_01306	Syae.g_01929
OG0001442	Syal.g_02234	Syae.g_00538
OG0001443	Syal.g_01101	Syae.g_01594
OG0001444	Syal.g_00798	Syae.g_01342
OG0001445	Syal.g_01467	Syae.g_02524
OG0001447	Syal.g_00853	Syae.g_01396
OG0001449	Syal.g_01198	Syae.g_02253
OG0001452	Syal.g_01223	Syae.g_02009
OG0001454	Syal.g_02566	Syae.g_00131
OG0001456	Syal.g_01146	Syae.g_01650
OG0001457	Syal.g_01147	Syae.g_01651
OG0001458	Syal.g_01148	Syae.g_01652
OG0001459	Syal.g_02104	Syae.g_00621
OG0001460	Syal.g_02211	Syae.g_00818
OG0001461	Syal.g_02091	Syae.g_00063
OG0001462	Syal.g_00138	Syae.g_01754
OG0001470	Syal.g_00181	Syae.g_01006
OG0001471	Syal.g_01301	Syae.g_01934
OG0001473	Syal.g_02571	Syae.g_00107
OG0001474	Syal.g_00354	Syae.g_02199
OG0001475	Syal.g_00184	Syae.g_01008
OG0001476	Syal.g_01667	Syae.g_00908
OG0001477	Syal.g_01807	Syae.g_00776
OG0001478	Syal.g_00481	Syae.g_02512
OG0001478	Syal.g_00474	Syae.g_02519
OG0001479	Syal.g_00351	Syae.g_02196
OG0001482	Syal.g_01964	Syae.g_00388
OG0001488	Syal.g_01677	Syae.g_00898
OG0001489	Syal.g_00291	Syae.g_02139
OG0001492	Syal.g_01769	Syae.g_00694
OG0001493	Syal.g_01760	Syae.g_00702
OG0001495	Syal.g_00223	Syae.g_02072
OG0001496	Syal.g_01804	Syae.g_00774
OG0001497	Syal.g_01806	Syae.g_00775
OG0001498	Syal.g_00554	Syae.g_02220
OG0001499	Syal.g_00086	Syae.g_00216
OG0001502	Syal.g_02489	Syae.g_00874
OG0001504	Syal.g_02103, Syal.g_01492	Syae.g_00622
OG0001505	Syal.g_01370, Syal.g_01371	Syae.g_01204
OG0001507	Syal.g_02094	Syae.g_00192
OG0001508	Syal.g_00180	Syae.g_01005
OG0001509	Syal.g_00189	Syae.g_01796
OG0001509	Syal.g_00190	Syae.g_01909
OG0001510	Syal.g_01489	Syae.g_01823
OG0001511	Syal.g_00829	Syae.g_01372
OG0001512	Syal.g_00682	Syae.g_02241
OG0001513	Syal.g_01361	Syae.g_01861
OG0001514	Syal.g_01803	Syae.g_00773
OG0001515	Syal.g_01791	Syae.g_00762
OG0001516	Syal.g_02197	Syae.g_00602
OG0001517	Syal.g_00348	Syae.g_02193
OG0001518	Syal.g_01087, Syal.g_02309	Syae.g_01584
OG0001519	Syal.g_01103	Syae.g_01596
OG0001520	Syal.g_02790	Syae.g_02425
OG0001527	Syal.g_02796	Syae.g_02417
OG0001528	Syal.g_00182	Syae.g_01007
OG0001529	Syal.g_00145	Syae.g_01760
OG0001530	Syal.g_00827	Syae.g_01370
OG0001531	Syal.g_00681	Syae.g_02242
OG0001532	Syal.g_01710	Syae.g_00655
OG0001533	Syal.g_00494	Syae.g_02499
OG0001534	Syal.g_01898	Syae.g_00437
OG0001535	Syal.g_01917	Syae.g_00421
OG0001536	Syal.g_01996	Syae.g_00355
OG0001537	Syal.g_02257	Syae.g_00558
OG0001538	Syal.g_01870	Syae.g_00516
OG0001539	Syal.g_02294	Syae.g_00584
OG0001540	Syal.g_00858	Syae.g_01401
OG0001541	Syal.g_00924	Syae.g_01465
OG0001542	Syal.g_00935	Syae.g_01474
OG0001543	Syal.g_00988	Syae.g_01516
OG0001544	Syal.g_01102	Syae.g_01595
OG0001545	Syal.g_01170	Syae.g_01676
OG0001546	Syal.g_02950	Syae.g_02359
OG0001547	Syal.g_02050	Syae.g_00293
OG0001551	Syal.g_01781	Syae.g_00815
OG0001554	Syal.g_01065	Syae.g_01565
OG0001557	Syal.g_02249	Syae.g_00552
OG0001558	Syal.g_00117	Syae.g_01732
OG0001559	Syal.g_00826	Syae.g_01369
OG0001560	Syal.g_00812	Syae.g_01355
OG0001561	Syal.g_01910	Syae.g_00427
OG0001562	Syal.g_01926	Syae.g_00413
OG0001563	Syal.g_00274	Syae.g_02124
OG0001567	Syal.g_02051	Syae.g_00291
OG0001568	Syal.g_02049	Syae.g_00297
OG0001570	Syal.g_02053	Syae.g_00278
OG0001572	Syal.g_03017	Syae.g_00134
OG0001574	Syal.g_02798	Syae.g_02415
OG0001575	Syal.g_02793	Syae.g_02420
OG0001576	Syal.g_01582	Syae.g_02478
OG0001577	Syal.g_01648	Syae.g_00925
OG0001579	Syal.g_00318	Syae.g_02165
OG0001580	Syal.g_01052	Syae.g_01556
OG0001582	Syal.g_02644	Syae.g_00443
OG0001585	Syal.g_00712	Syae.g_00440
OG0001589	Syal.g_00647	Syae.g_01040
OG0001590	Syal.g_02642	Syae.g_00068
OG0001592	Syal.g_01053	Syae.g_01557
OG0001594	Syal.g_00056	Syae.g_01546
OG0001614	Syal.g_01451	Syae.g_01837
OG0001615	Syal.g_02482	Syae.g_00854
OG0001615	Syal.g_02820	Syae.g_02393
OG0001616	Syal.g_01699	Syae.g_00642
OG0001617	Syal.g_01800	Syae.g_00769
OG0001618	Syal.g_02420	Syae.g_00459
OG0001619	Syal.g_02009	Syae.g_00344
OG0001620	Syal.g_00360	Syae.g_02205
OG0001621	Syal.g_01224	Syae.g_02008
OG0001622	Syal.g_01178	Syae.g_01687
OG0001623	Syal.g_00331	Syae.g_02179
OG0001624	Syal.g_02962	Syae.g_00124
OG0001624	Syal.g_02606	Syae.g_01601
OG0001625	Syal.g_01230	Syae.g_02002
OG0001634	Syal.g_02203	Syae.g_00596
OG0001635	Syal.g_01517	Syae.g_01811
OG0001636	Syal.g_00137	Syae.g_01753
OG0001637	Syal.g_00659	Syae.g_00477, Syae.g_01051
OG0001638	Syal.g_00599	Syae.g_01175
OG0001639	Syal.g_02968	Syae.g_01082
OG0001640	Syal.g_01839	Syae.g_00809
OG0001641	Syal.g_01955	Syae.g_00397
OG0001643	Syal.g_02631	Syae.g_00079
OG0001644	Syal.g_02426	Syae.g_00452
OG0001645	Syal.g_02825	Syae.g_00298
OG0001647	Syal.g_01254	Syae.g_01978
OG0001652	Syal.g_00115	Syae.g_01730
OG0001654	Syal.g_02966	Syae.g_01080
OG0001655	Syal.g_00703, Syal.g_02854	Syae.g_00125
OG0001656	Syal.g_00317	Syae.g_02164
OG0001657	Syal.g_00897	Syae.g_01439
OG0001658	Syal.g_01066	Syae.g_01566
OG0001659	Syal.g_01706	Syae.g_00650
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Syae.g_00214
OG0001667	Syal.g_02863	Syae.g_00731
OG0001671	Syal.g_00993	Syae.g_01521
OG0001672	Syal.g_00765	Syae.g_01318, Syae.g_01299
OG0001673	Syal.g_00689	Syae.g_02233
OG0001674	Syal.g_00044	Syae.g_02672
OG0001674	Syal.g_00045	Syae.g_02673
OG0001675	Syal.g_01928	Syae.g_00411
OG0001676	Syal.g_00320	Syae.g_02167
OG0001677	Syal.g_00303	Syae.g_02148
OG0001678	Syal.g_00197	Syae.g_02035
OG0001679	Syal.g_00794	Syae.g_02424
OG0001680	Syal.g_00607	Syae.g_01180
OG0001681	Syal.g_01109, Syal.g_01544	Syae.g_00860
OG0001682	Syal.g_02407	Syae.g_00130
OG0001692	Syal.g_00024	Syae.g_02657
OG0001693	Syal.g_01822	Syae.g_00792
OG0001694	Syal.g_01265	Syae.g_01967
OG0001695	Syal.g_01165	Syae.g_01670
OG0001702	Syal.g_00786	Syae.g_01335
OG0001703	Syal.g_02890	Syae.g_02301
OG0001712	Syal.g_02524	Syae.g_00150
OG0001713	Syal.g_01668	Syae.g_00907
OG0001714	Syal.g_01529	Syae.g_01803
OG0001715	Syal.g_02550	Syae.g_00148
OG0001716	Syal.g_02491, Syal.g_01503	Syae.g_00875
OG0001717	Syal.g_00910	Syae.g_01451
OG0001728	Syal.g_00855	Syae.g_01619
OG0001729	Syal.g_00676	Syae.g_02247
OG0001730	Syal.g_00672	Syae.g_02260
OG0001731	Syal.g_02986	Syae.g_01117
OG0001732	Syal.g_01730	Syae.g_00678
OG0001733	Syal.g_02213	Syae.g_00589
OG0001734	Syal.g_02492	Syae.g_00876
OG0001735	Syal.g_02179	Syae.g_00611
OG0001737	Syal.g_01284	Syae.g_01948
OG0001738	Syal.g_01320	Syae.g_01915
OG0001739	Syal.g_01163	Syae.g_01668
OG0001740	Syal.g_01167	Syae.g_01673
OG0001741	Syal.g_00708, Syal.g_02278, Syal.g_02961	Syae.g_00250
OG0001748	Syal.g_00995	Syae.g_01523
OG0001750	Syal.g_00799	Syae.g_01343
OG0001751	Syal.g_00690	Syae.g_02232
OG0001752	Syal.g_00669	Syae.g_01060
OG0001753	Syal.g_00662	Syae.g_01054
OG0001754	Syal.g_00661	Syae.g_01053
OG0001755	Syal.g_02942	Syae.g_02352
OG0001756	Syal.g_01093	Syae.g_01593
OG0001759	Syal.g_02141	Syae.g_00217
OG0001760	Syal.g_02096	Syae.g_00223
OG0001761	Syal.g_02727	Syae.g_00026
OG0001762	Syal.g_01947	Syae.g_00404
OG0001763	Syal.g_01961	Syae.g_00391
OG0001764	Syal.g_02046	Syae.g_00301
OG0001765	Syal.g_02105	Syae.g_00725
OG0001765	Syal.g_01106, Syal.g_01854	Syae.g_00726
OG0001766	Syal.g_01296	Syae.g_01938
OG0001767	Syal.g_01334	Syae.g_01890
OG0001768	Syal.g_00941	Syae.g_01482
OG0001770	Syal.g_02501	Syae.g_00617
OG0001783	Syal.g_01456	Syae.g_01832
OG0001784	Syal.g_00795	Syae.g_01338
OG0001785	Syal.g_00660	Syae.g_00478, Syae.g_01052
OG0001786	Syal.g_03009	Syae.g_01134
OG0001787	Syal.g_02839	Syae.g_02373
OG0001788	Syal.g_02836	Syae.g_02376
OG0001789	Syal.g_01602	Syae.g_00960
OG0001790	Syal.g_01633	Syae.g_00936
OG0001791	Syal.g_02431	Syae.g_00447
OG0001791	Syal.g_01669	Syae.g_00906
OG0001792	Syal.g_01737	Syae.g_00685
OG0001794	Syal.g_01902	Syae.g_00434
OG0001796	Syal.g_01923	Syae.g_00415
OG0001797	Syal.g_02017	Syae.g_00335
OG0001798	Syal.g_02709	Syae.g_00054
OG0001799	Syal.g_02616	Syae.g_00090
OG0001800	Syal.g_01539	Syae.g_00006
OG0001801	Syal.g_00038	Syae.g_02679
OG0001803	Syal.g_00519	Syae.g_00988
OG0001804	Syal.g_00553	Syae.g_02221
OG0001805	Syal.g_01211	Syae.g_02013
OG0001806	Syal.g_01253	Syae.g_01979
OG0001807	Syal.g_01337	Syae.g_01887
OG0001808	Syal.g_01344	Syae.g_01877
OG0001810	Syal.g_00878	Syae.g_01413
OG0001811	Syal.g_00933	Syae.g_01472
OG0001812	Syal.g_01054	Syae.g_01558
OG0001813	Syal.g_01117	Syae.g_01605
OG0001814	Syal.g_00081	Syae.g_01698
OG0001815	Syal.g_00091	Syae.g_01707
OG0001816	Syal.g_02297	Syae.g_00587
OG0001817	Syal.g_02537	Syae.g_00162
OG0001835	Syal.g_00713	Syae.g_00862
OG0001837	Syal.g_00994	Syae.g_01522
OG0001838	Syal.g_00105	Syae.g_01720
OG0001839	Syal.g_00133	Syae.g_01749
OG0001840	Syal.g_00151	Syae.g_01766
OG0001841	Syal.g_00158	Syae.g_01773
OG0001843	Syal.g_01450	Syae.g_01838
OG0001844	Syal.g_01449	Syae.g_01839
OG0001845	Syal.g_01448	Syae.g_01840
OG0001846	Syal.g_00845	Syae.g_01388
OG0001847	Syal.g_00843	Syae.g_01386
OG0001848	Syal.g_00839	Syae.g_01382
OG0001849	Syal.g_00780	Syae.g_01329
OG0001850	Syal.g_00768	Syae.g_01320
OG0001851	Syal.g_00761	Syae.g_01295
OG0001852	Syal.g_00760	Syae.g_01294
OG0001853	Syal.g_00753	Syae.g_01287
OG0001854	Syal.g_00685	Syae.g_02237
OG0001855	Syal.g_00050	Syae.g_02666
OG0001856	Syal.g_00563	Syae.g_01141
OG0001857	Syal.g_00560	Syae.g_01138
OG0001858	Syal.g_02981	Syae.g_01110
OG0001859	Syal.g_02879	Syae.g_02289
OG0001860	Syal.g_02892	Syae.g_02303
OG0001861	Syal.g_02904	Syae.g_02316
OG0001862	Syal.g_02916	Syae.g_02327
OG0001863	Syal.g_02922	Syae.g_02332
OG0001864	Syal.g_02829	Syae.g_02385
OG0001865	Syal.g_02562, Syal.g_02764	Syae.g_02451
OG0001866	Syal.g_02740	Syae.g_02474
OG0001867	Syal.g_02729	Syae.g_00024
OG0001868	Syal.g_01596	Syae.g_00965
OG0001869	Syal.g_01647	Syae.g_00926
OG0001870	Syal.g_01656	Syae.g_00918
OG0001871	Syal.g_01661	Syae.g_00913
OG0001872	Syal.g_01742	Syae.g_00693
OG0001873	Syal.g_01700	Syae.g_00643
OG0001874	Syal.g_01697	Syae.g_00640
OG0001877	Syal.g_01792	Syae.g_00763
OG0001878	Syal.g_01931	Syae.g_00408
OG0001879	Syal.g_01950	Syae.g_00402
OG0001880	Syal.g_01987	Syae.g_00364
OG0001881	Syal.g_01988	Syae.g_00363
OG0001882	Syal.g_02014	Syae.g_00338
OG0001883	Syal.g_02018	Syae.g_00333
OG0001884	Syal.g_02564	Syae.g_00324
OG0001885	Syal.g_02041	Syae.g_00309
OG0001886	Syal.g_02045	Syae.g_00302
OG0001887	Syal.g_02267	Syae.g_00566
OG0001888	Syal.g_02243	Syae.g_00546
OG0001889	Syal.g_01880	Syae.g_00505
OG0001890	Syal.g_02476	Syae.g_00848
OG0001891	Syal.g_02480	Syae.g_00852
OG0001892	Syal.g_02601	Syae.g_00881
OG0001893	Syal.g_02708	Syae.g_00055
OG0001894	Syal.g_02637	Syae.g_00073
OG0001895	Syal.g_00063	Syae.g_02684
OG0001896	Syal.g_00535	Syae.g_01001
OG0001897	Syal.g_00357	Syae.g_02202
OG0001898	Syal.g_00336	Syae.g_02185
OG0001899	Syal.g_00263	Syae.g_02113
OG0001900	Syal.g_01238	Syae.g_01994
OG0001901	Syal.g_01239	Syae.g_01993
OG0001902	Syal.g_01270	Syae.g_01962
OG0001903	Syal.g_01279	Syae.g_01953
OG0001904	Syal.g_01340	Syae.g_01885
OG0001905	Syal.g_01346	Syae.g_01875
OG0001906	Syal.g_00859	Syae.g_01402
OG0001908	Syal.g_00926	Syae.g_01467
OG0001909	Syal.g_00939	Syae.g_01480
OG0001910	Syal.g_00999	Syae.g_01527
OG0001912	Syal.g_01077	Syae.g_01576
OG0001913	Syal.g_01081	Syae.g_01578
OG0001914	Syal.g_02509	Syae.g_00633
OG0001915	Syal.g_00088	Syae.g_01704
OG0001924	Syal.g_02722	Syae.g_00038
OG0001925	Syal.g_02723	Syae.g_00037
OG0001926	Syal.g_02724	Syae.g_00036
OG0001927	Syal.g_02725	Syae.g_00035
OG0001929	Syal.g_00165	Syae.g_01780
OG0001932	Syal.g_01452	Syae.g_01836
OG0001933	Syal.g_00823	Syae.g_01366
OG0001934	Syal.g_00808	Syae.g_01351
OG0001936	Syal.g_02069	Syae.g_00129
OG0001938	Syal.g_02894	Syae.g_02305
OG0001939	Syal.g_02608	Syae.g_00271
OG0001940	Syal.g_02778	Syae.g_02438
OG0001941	Syal.g_01591	Syae.g_00970
OG0001943	Syal.g_01670	Syae.g_00247
OG0001944	Syal.g_02052	Syae.g_00282
OG0001946	Syal.g_01793	Syae.g_00764
OG0001947	Syal.g_01841	Syae.g_00811
OG0001948	Syal.g_01959	Syae.g_00393
OG0001949	Syal.g_01978	Syae.g_00373
OG0001950	Syal.g_01980	Syae.g_00371
OG0001951	Syal.g_01989	Syae.g_00362
OG0001952	Syal.g_02015	Syae.g_00337
OG0001953	Syal.g_02016	Syae.g_00336
OG0001954	Syal.g_02517	Syae.g_00273
OG0001957	Syal.g_02703	Syae.g_00060
OG0001958	Syal.g_02181	Syae.g_00609
OG0001961	Syal.g_00468	Syae.g_02525
OG0001964	Syal.g_00210	Syae.g_02048
OG0001965	Syal.g_02842	Syae.g_00108
