Orthogroup	Syal	Prbc
OG0001118	Syal.g_01968	Prbc.g_02050
OG0001119	Syal.g_01966	Prbc.g_02051
OG0001120	Syal.g_01962	Prbc.g_02052
OG0001121	Syal.g_02960	Prbc.g_00645
OG0001122	Syal.g_01921	Prbc.g_02081
OG0001123	Syal.g_01913	Prbc.g_02086
OG0001124	Syal.g_01911	Prbc.g_02088
OG0001125	Syal.g_01909	Prbc.g_02090
OG0001126	Syal.g_01837	Prbc.g_02101
OG0001127	Syal.g_01836	Prbc.g_02102
OG0001128	Syal.g_01833	Prbc.g_02105
OG0001129	Syal.g_01831	Prbc.g_02106
OG0001130	Syal.g_01830	Prbc.g_02107
OG0001131	Syal.g_02260	Prbc.g_01941
OG0001132	Syal.g_02553	Prbc.g_02152
OG0001133	Syal.g_02710	Prbc.g_02128
OG0001134	Syal.g_02506	Prbc.g_00896
OG0001136	Syal.g_01650	Prbc.g_01449
OG0001137	Syal.g_01673	Prbc.g_01436
OG0001138	Syal.g_01709	Prbc.g_01416
OG0001139	Syal.g_01711	Prbc.g_01414
OG0001140	Syal.g_01712	Prbc.g_01413
OG0001141	Syal.g_01713	Prbc.g_01412
OG0001142	Syal.g_01714	Prbc.g_01411
OG0001143	Syal.g_01722	Prbc.g_01404
OG0001144	Syal.g_01736	Prbc.g_01399
OG0001145	Syal.g_01614	Prbc.g_00558
OG0001146	Syal.g_01593	Prbc.g_00570
OG0001147	Syal.g_00458	Prbc.g_00589
OG0001148	Syal.g_02886	Prbc.g_00659
OG0001149	Syal.g_02885	Prbc.g_00660
OG0001150	Syal.g_02884	Prbc.g_00661
OG0001151	Syal.g_02872	Prbc.g_00672
OG0001152	Syal.g_02871	Prbc.g_00673
OG0001153	Syal.g_00421	Prbc.g_00739
OG0001154	Syal.g_00422	Prbc.g_00740
OG0001155	Syal.g_02969	Prbc.g_00756
OG0001156	Syal.g_02972	Prbc.g_00759
OG0001157	Syal.g_02973	Prbc.g_00760
OG0001158	Syal.g_02974	Prbc.g_00761
OG0001159	Syal.g_02975	Prbc.g_00762
OG0001160	Syal.g_00564	Prbc.g_00787
OG0001161	Syal.g_01104	Prbc.g_01485
OG0001162	Syal.g_01577	Prbc.g_00799
OG0001163	Syal.g_00573	Prbc.g_00825
OG0001164	Syal.g_00579	Prbc.g_00829
OG0001165	Syal.g_00584	Prbc.g_00831
OG0001166	Syal.g_00613	Prbc.g_00849
OG0001167	Syal.g_00638	Prbc.g_00867
OG0001168	Syal.g_00640	Prbc.g_00868
OG0001169	Syal.g_00642	Prbc.g_00870
OG0001170	Syal.g_00644	Prbc.g_00872
OG0001172	Syal.g_00198	Prbc.g_00937
OG0001173	Syal.g_00199	Prbc.g_00938
OG0001174	Syal.g_00207	Prbc.g_00946
OG0001175	Syal.g_00208	Prbc.g_00947
OG0001176	Syal.g_00226	Prbc.g_00959
OG0001177	Syal.g_00224	Prbc.g_00957
OG0001178	Syal.g_00592	Prbc.g_01309
OG0001179	Syal.g_00256	Prbc.g_00301
OG0001180	Syal.g_00282	Prbc.g_00278
OG0001182	Syal.g_00295	Prbc.g_00266
OG0001183	Syal.g_00302	Prbc.g_00247
OG0001184	Syal.g_01359	Prbc.g_00231
OG0001185	Syal.g_01453	Prbc.g_00216
OG0001186	Syal.g_00179	Prbc.g_00189
OG0001187	Syal.g_00175	Prbc.g_00966
OG0001188	Syal.g_00172	Prbc.g_00968
OG0001189	Syal.g_00152	Prbc.g_00985
OG0001190	Syal.g_01067	Prbc.g_00990
OG0001191	Syal.g_01083	Prbc.g_01000
OG0001192	Syal.g_01090	Prbc.g_01005
OG0001193	Syal.g_01128	Prbc.g_01018
OG0001194	Syal.g_01130	Prbc.g_01019
OG0001195	Syal.g_01131	Prbc.g_01020
OG0001196	Syal.g_00078	Prbc.g_01054
OG0001197	Syal.g_00080	Prbc.g_01056
OG0001198	Syal.g_00093	Prbc.g_01066
OG0001199	Syal.g_00757	Prbc.g_00499
OG0001200	Syal.g_00759	Prbc.g_00497
OG0001201	Syal.g_00821	Prbc.g_00465
OG0001202	Syal.g_00956	Prbc.g_00372
OG0001203	Syal.g_00683	Prbc.g_00332
OG0001204	Syal.g_01201	Prbc.g_01141
OG0001205	Syal.g_00515	Prbc.g_01506
OG0001206	Syal.g_00490	Prbc.g_01525
OG0001207	Syal.g_02889	Prbc.g_01536
OG0001208	Syal.g_02899	Prbc.g_01542
OG0001209	Syal.g_02835	Prbc.g_01614
OG0001210	Syal.g_02827	Prbc.g_01619
OG0001211	Syal.g_02811	Prbc.g_01630
OG0001212	Syal.g_02754	Prbc.g_01672
OG0001213	Syal.g_02701	Prbc.g_01706
OG0001214	Syal.g_02634	Prbc.g_01714
OG0001215	Syal.g_01786	Prbc.g_01772
OG0001216	Syal.g_01861	Prbc.g_01789
OG0001217	Syal.g_02067	Prbc.g_00521
OG0001218	Syal.g_00429	Prbc.g_01829
OG0001219	Syal.g_02036	Prbc.g_02005
OG0001220	Syal.g_02494	Prbc.g_01913
OG0001221	Syal.g_02258	Prbc.g_01989
OG0001222	Syal.g_02006	Prbc.g_01936
OG0001223	Syal.g_01960	Prbc.g_02053
OG0001224	Syal.g_01827	Prbc.g_02109
OG0001225	Syal.g_01825	Prbc.g_02111
OG0001226	Syal.g_00767	Prbc.g_00930
OG0001227	Syal.g_01575	Prbc.g_02133
OG0001228	Syal.g_02451	Prbc.g_01396
OG0001229	Syal.g_01801	Prbc.g_00138
OG0001230	Syal.g_00029	Prbc.g_00700
OG0001231	Syal.g_00114	Prbc.g_01833
OG0001232	Syal.g_00622	Prbc.g_00853
OG0001233	Syal.g_00645	Prbc.g_00873
OG0001234	Syal.g_00212	Prbc.g_00949
OG0001236	Syal.g_01352	Prbc.g_00234
OG0001237	Syal.g_01362	Prbc.g_00230
OG0001238	Syal.g_01085	Prbc.g_01001
OG0001239	Syal.g_00754	Prbc.g_00502
OG0001240	Syal.g_00804	Prbc.g_00480
OG0001241	Syal.g_00814	Prbc.g_00471
OG0001242	Syal.g_00844	Prbc.g_00452
OG0001243	Syal.g_00852	Prbc.g_00445
OG0001244	Syal.g_00882	Prbc.g_00429
OG0001245	Syal.g_02522	Prbc.g_01317
OG0001246	Syal.g_02927	Prbc.g_01584
OG0001247	Syal.g_01126	Prbc.g_01765
OG0001248	Syal.g_01778	Prbc.g_01767
OG0001249	Syal.g_00337	Prbc.g_01230
OG0001251	Syal.g_02576	Prbc.g_00923
OG0001252	Syal.g_01834	Prbc.g_02104
OG0001253	Syal.g_02521	Prbc.g_00804
OG0001254	Syal.g_02507	Prbc.g_00898
OG0001255	Syal.g_02609	Prbc.g_01463
OG0001256	Syal.g_00571	Prbc.g_00795
OG0001257	Syal.g_02262	Prbc.g_00800
OG0001259	Syal.g_00643	Prbc.g_00871
OG0001260	Syal.g_00665	Prbc.g_00888
OG0001261	Syal.g_00265	Prbc.g_00293
OG0001262	Syal.g_00154	Prbc.g_00983
OG0001263	Syal.g_00856	Prbc.g_00442
OG0001269	Syal.g_02567	Prbc.g_01912
OG0001273	Syal.g_02641	Prbc.g_01708
OG0001277	Syal.g_02963	Prbc.g_01042
OG0001279	Syal.g_02565	Prbc.g_00133
OG0001280	Syal.g_01604	Prbc.g_00565
OG0001282	Syal.g_02887	Prbc.g_00658
OG0001283	Syal.g_01179	Prbc.g_01050
OG0001284	Syal.g_03007	Prbc.g_00781
OG0001285	Syal.g_00625	Prbc.g_00856
OG0001286	Syal.g_00280	Prbc.g_00280
OG0001287	Syal.g_01461	Prbc.g_00209
OG0001288	Syal.g_01513	Prbc.g_00198
OG0001289	Syal.g_00781	Prbc.g_00486
OG0001290	Syal.g_00813	Prbc.g_00472
OG0001294	Syal.g_02207	Prbc.g_00646, Prbc.g_01483
OG0001295	Syal.g_01828	Prbc.g_01471
OG0001296	Syal.g_02933	Prbc.g_01589
OG0001299	Syal.g_02200	Prbc.g_01744
OG0001300	Syal.g_01795	Prbc.g_01776
OG0001301	Syal.g_01941, Syal.g_01810	Prbc.g_01778
OG0001302	Syal.g_02607	Prbc.g_02003
OG0001303	Syal.g_02033	Prbc.g_00092
OG0001304	Syal.g_01899	Prbc.g_02095
OG0001305	Syal.g_01817	Prbc.g_01931
OG0001306	Syal.g_01626	Prbc.g_01461
OG0001307	Syal.g_02195	Prbc.g_00586
OG0001308	Syal.g_00392	Prbc.g_00719
OG0001309	Syal.g_02943	Prbc.g_01598
OG0001310	Syal.g_00605	Prbc.g_00843
OG0001311	Syal.g_01912	Prbc.g_02087
OG0001312	Syal.g_02024	Prbc.g_02014
OG0001315	Syal.g_00300	Prbc.g_00249
OG0001316	Syal.g_00872	Prbc.g_00431
OG0001317	Syal.g_00687	Prbc.g_00336
OG0001318	Syal.g_01228	Prbc.g_01152
OG0001321	Syal.g_00508	Prbc.g_01512
OG0001322	Syal.g_00507	Prbc.g_01513
OG0001324	Syal.g_01796	Prbc.g_01777
OG0001325	Syal.g_01865	Prbc.g_01792
OG0001326	Syal.g_01138	Prbc.g_00915
OG0001327	Syal.g_02296	Prbc.g_01966
OG0001328	Syal.g_02266	Prbc.g_01985
OG0001329	Syal.g_01188	Prbc.g_00803
OG0001330	Syal.g_01611	Prbc.g_00559
OG0001332	Syal.g_02965	Prbc.g_00754
OG0001334	Syal.g_00311	Prbc.g_00244
OG0001335	Syal.g_00312	Prbc.g_00243
OG0001336	Syal.g_01180	Prbc.g_01051
OG0001337	Syal.g_00308, Syal.g_00327	Prbc.g_01224
OG0001339	Syal.g_00816	Prbc.g_00469
OG0001340	Syal.g_00328	Prbc.g_01225
OG0001341	Syal.g_02538	Prbc.g_00539
OG0001343	Syal.g_01190	Prbc.g_01956, Prbc.g_01957
OG0001344	Syal.g_01658	Prbc.g_01441
OG0001345	Syal.g_01694	Prbc.g_01425
OG0001346	Syal.g_01600	Prbc.g_00567
OG0001348	Syal.g_01849	Prbc.g_02169
OG0001351	Syal.g_00501	Prbc.g_01515
OG0001354	Syal.g_01973	Prbc.g_02046
OG0001357	Syal.g_00433	Prbc.g_01294
OG0001358	Syal.g_02715	Prbc.g_01697
OG0001359	Syal.g_01189	Prbc.g_01958
OG0001360	Syal.g_01696	Prbc.g_01423
OG0001362	Syal.g_00397	Prbc.g_00723
OG0001363	Syal.g_00399	Prbc.g_01521
OG0001365	Syal.g_01072	Prbc.g_00994
OG0001368	Syal.g_01200	Prbc.g_00149, Prbc.g_00130
OG0001369	Syal.g_00803	Prbc.g_00481
OG0001373	Syal.g_01137	Prbc.g_00914
OG0001374	Syal.g_01145	Prbc.g_00922
OG0001375	Syal.g_01191	Prbc.g_01955
OG0001376	Syal.g_01095	Prbc.g_01943
OG0001377	Syal.g_01094	Prbc.g_01944
OG0001378	Syal.g_00529	Prbc.g_01495
OG0001385	Syal.g_01134	Prbc.g_00911
OG0001386	Syal.g_01135	Prbc.g_00912
OG0001387	Syal.g_01136	Prbc.g_00913
OG0001388	Syal.g_01139	Prbc.g_00916
OG0001389	Syal.g_01140	Prbc.g_00917
OG0001390	Syal.g_01141	Prbc.g_00918
OG0001391	Syal.g_01142	Prbc.g_00919
OG0001392	Syal.g_01143	Prbc.g_00920
OG0001393	Syal.g_01144	Prbc.g_00921
OG0001394	Syal.g_02250	Prbc.g_01993
OG0001395	Syal.g_02432	Prbc.g_02098
OG0001396	Syal.g_01532	Prbc.g_00180
OG0001397	Syal.g_00398	Prbc.g_00724
OG0001398	Syal.g_00774	Prbc.g_01806
OG0001399	Syal.g_00434	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235
OG0001401	Syal.g_02463	Prbc.g_01896
OG0001402	Syal.g_02711	Prbc.g_01701
OG0001404	Syal.g_00750	Prbc.g_00505
OG0001405	Syal.g_00314	Prbc.g_01218
OG0001406	Syal.g_01096	Prbc.g_01942
OG0001407	Syal.g_01774	Prbc.g_01947
OG0001408	Syal.g_02589	Prbc.g_02187
OG0001409	Syal.g_01671	Prbc.g_01437
OG0001410	Syal.g_02194	Prbc.g_00587
OG0001413	Syal.g_02570	Prbc.g_01834
OG0001417	Syal.g_01974	Prbc.g_01482
OG0001419	Syal.g_01775	Prbc.g_01825
OG0001420	Syal.g_02955	Prbc.g_00119
OG0001425	Syal.g_01089	Prbc.g_01004
OG0001430	Syal.g_01055	Prbc.g_01945
OG0001432	Syal.g_02578	Prbc.g_02076
OG0001433	Syal.g_02212	Prbc.g_00602
OG0001434	Syal.g_02245	Prbc.g_01998
OG0001435	Syal.g_02290	Prbc.g_01973
OG0001439	Syal.g_01306	Prbc.g_01199
OG0001442	Syal.g_02234	Prbc.g_00689
OG0001443	Syal.g_01101	Prbc.g_00905
OG0001445	Syal.g_01467	Prbc.g_02191, Prbc.g_00550
OG0001447	Syal.g_00853	Prbc.g_00444
OG0001454	Syal.g_02566	Prbc.g_01310
OG0001456	Syal.g_01146	Prbc.g_01489
OG0001457	Syal.g_01147	Prbc.g_01488
OG0001458	Syal.g_01148	Prbc.g_01487
OG0001460	Syal.g_02211	Prbc.g_00601
OG0001461	Syal.g_02091	Prbc.g_00014
OG0001470	Syal.g_00181	Prbc.g_00187
OG0001471	Syal.g_01301	Prbc.g_01484
OG0001473	Syal.g_02571	Prbc.g_00642
OG0001474	Syal.g_00354	Prbc.g_01251
OG0001475	Syal.g_00184	Prbc.g_00185
OG0001476	Syal.g_01667	Prbc.g_01438
OG0001477	Syal.g_01807	Prbc.g_00010
OG0001480	Syal.g_02599	Prbc.g_00151
OG0001481	Syal.g_00504	Prbc.g_02120
OG0001482	Syal.g_01964	Prbc.g_02132
OG0001486	Syal.g_01651	Prbc.g_01448
OG0001488	Syal.g_01677	Prbc.g_01432
OG0001489	Syal.g_00291	Prbc.g_00269
OG0001495	Syal.g_00223	Prbc.g_00956
OG0001496	Syal.g_01804	Prbc.g_00008
OG0001497	Syal.g_01806	Prbc.g_00009
OG0001498	Syal.g_00554	Prbc.g_01269
OG0001499	Syal.g_00086	Prbc.g_00519
OG0001507	Syal.g_02094	Prbc.g_00117
OG0001508	Syal.g_00180	Prbc.g_00188
OG0001510	Syal.g_01489	Prbc.g_00205
OG0001511	Syal.g_00829	Prbc.g_00461
OG0001512	Syal.g_00682	Prbc.g_00820
OG0001513	Syal.g_00298	Prbc.g_01112
OG0001514	Syal.g_01803	Prbc.g_00007
OG0001515	Syal.g_01791	Prbc.g_01774
OG0001516	Syal.g_02197	Prbc.g_01741
OG0001517	Syal.g_00348	Prbc.g_01247
OG0001518	Syal.g_01087	Prbc.g_01003
OG0001519	Syal.g_01103	Prbc.g_01008
OG0001528	Syal.g_00182	Prbc.g_00186
OG0001529	Syal.g_00145	Prbc.g_01119
OG0001530	Syal.g_00827	Prbc.g_00462
OG0001531	Syal.g_00681	Prbc.g_00331
OG0001532	Syal.g_01710	Prbc.g_01415
OG0001534	Syal.g_01898	Prbc.g_02096
OG0001535	Syal.g_01917	Prbc.g_02084
OG0001536	Syal.g_01996	Prbc.g_02032
OG0001537	Syal.g_02257	Prbc.g_01990
OG0001538	Syal.g_01870	Prbc.g_01863
OG0001539	Syal.g_02294	Prbc.g_01968
OG0001540	Syal.g_00858	Prbc.g_00440
OG0001541	Syal.g_00924	Prbc.g_00392
OG0001542	Syal.g_00935	Prbc.g_00386
OG0001543	Syal.g_00988	Prbc.g_01939
OG0001544	Syal.g_01102	Prbc.g_01007
OG0001545	Syal.g_01170	Prbc.g_01041
OG0001551	Syal.g_01781	Prbc.g_00908
OG0001555	Syal.g_02484	Prbc.g_01362, Prbc.g_00822
OG0001557	Syal.g_02249	Prbc.g_01994
OG0001559	Syal.g_00826	Prbc.g_00463
OG0001560	Syal.g_00812	Prbc.g_00473
OG0001561	Syal.g_01910	Prbc.g_02089
OG0001562	Syal.g_01926	Prbc.g_02078
OG0001563	Syal.g_00274	Prbc.g_00285
OG0001570	Syal.g_02053	Prbc.g_00639
OG0001572	Syal.g_03017	Prbc.g_00019, Prbc.g_00096
OG0001575	Syal.g_02793	Prbc.g_01645
OG0001576	Syal.g_01582	Prbc.g_00578
OG0001577	Syal.g_01648	Prbc.g_01451
OG0001578	Syal.g_01562	Prbc.g_00003
OG0001579	Syal.g_00318	Prbc.g_01222
OG0001582	Syal.g_02644	Prbc.g_01480
OG0001585	Syal.g_00712	Prbc.g_01334
OG0001589	Syal.g_00647	Prbc.g_00875
OG0001591	Syal.g_02209	Prbc.g_01751
OG0001623	Syal.g_00331	Prbc.g_01226
OG0001634	Syal.g_02203	Prbc.g_01747
OG0001635	Syal.g_01517	Prbc.g_01559
OG0001644	Syal.g_02426	Prbc.g_01802
OG0001656	Syal.g_00317	Prbc.g_01221
OG0001659	Syal.g_01706	Prbc.g_01419
OG0001667	Syal.g_02863	Prbc.g_00142
OG0001673	Syal.g_00689	Prbc.g_00338
OG0001676	Syal.g_00320	Prbc.g_01223
OG0001692	Syal.g_00024	Prbc.g_00704
OG0001694	Syal.g_01265	Prbc.g_01174
OG0001695	Syal.g_01165	Prbc.g_01024
OG0001703	Syal.g_02890	Prbc.g_01537
OG0001704	Syal.g_01020	Prbc.g_01369, Prbc.g_01131
OG0001713	Syal.g_01668	Prbc.g_02175
OG0001715	Syal.g_02550	Prbc.g_00154
OG0001719	Syal.g_01472	Prbc.g_01297, Prbc.g_00032
OG0001722	Syal.g_00730	Prbc.g_01961
OG0001728	Syal.g_00855	Prbc.g_02201
OG0001738	Syal.g_01320	Prbc.g_01212
OG0001739	Syal.g_01163	Prbc.g_01023
OG0001740	Syal.g_01167	Prbc.g_01026
OG0001744	Syal.g_00735	Prbc.g_01291
OG0001770	Syal.g_02501	Prbc.g_00021, Prbc.g_01364
OG0001810	Syal.g_00878	Prbc.g_01783
OG0001816	Syal.g_02297	Prbc.g_01965
OG0001835	Syal.g_00713	Prbc.g_00026
OG0001915	Syal.g_00088	Prbc.g_01058
OG0001954	Syal.g_02517	Prbc.g_00145
OG0001974	Syal.g_01063	Prbc.g_00534
OG0001990	Syal.g_01168	Prbc.g_00535
OG0002018	Syal.g_01166	Prbc.g_01025
OG0002020	Syal.g_01161	Prbc.g_01028
OG0002021	Syal.g_01159	Prbc.g_01030
OG0002022	Syal.g_01158	Prbc.g_01031
OG0002023	Syal.g_01157	Prbc.g_01032
OG0002024	Syal.g_01151	Prbc.g_01034
OG0002054	Syal.g_01150	Prbc.g_01035
OG0002055	Syal.g_01153	Prbc.g_01040
OG0002131	Syal.g_01160	Prbc.g_01029
OG0002132	Syal.g_01154	Prbc.g_01033
OG0002133	Syal.g_01152	Prbc.g_01039
OG0002177	Syal.g_02864	Prbc.g_01385
OG0002178	Syal.g_01156	Prbc.g_01038
OG0002229	Syal.g_00187	Prbc.g_00191
OG0002380	Syal.g_00701	Prbc.g_00039
OG0002434	Syal.g_02802	Prbc.g_01639
OG0002631	Syal.g_00791	Prbc.g_00258
OG0002665	Syal.g_01500	Prbc.g_00084, Prbc.g_01558, Prbc.g_01578, Prbc.g_00081, Prbc.g_00083, Prbc.g_00080
OG0002704	Syal.g_00188	Prbc.g_00192
OG0002808	Syal.g_00139	Prbc.g_01103
OG0002938	Syal.g_01520	Prbc.g_00183
OG0003247	Syal.g_02117	Prbc.g_01570
OG0003656	Syal.g_00727	Prbc.g_00012
OG0003818	Syal.g_01526	Prbc.g_00184
