Orthogroup	Syal	Syaq
OG0001121	Syal.g_02960	Syaq.g_01919
OG0001122	Syal.g_01921	Syaq.g_00069
OG0001123	Syal.g_01913	Syaq.g_00061
OG0001124	Syal.g_01911	Syaq.g_00060
OG0001125	Syal.g_01909	Syaq.g_00058
OG0001126	Syal.g_01837	Syaq.g_02693
OG0001127	Syal.g_01836	Syaq.g_02692
OG0001128	Syal.g_01833	Syaq.g_02689
OG0001129	Syal.g_01831	Syaq.g_02687
OG0001130	Syal.g_01830	Syaq.g_02686
OG0001131	Syal.g_02260	Syaq.g_02284
OG0001132	Syal.g_02553	Syaq.g_01872
OG0001133	Syal.g_02710	Syaq.g_02063
OG0001134	Syal.g_02506	Syaq.g_02213
OG0001135	Syal.g_02505	Syaq.g_02212
OG0001136	Syal.g_01650	Syaq.g_00252
OG0001137	Syal.g_01673	Syaq.g_00228
OG0001138	Syal.g_01709	Syaq.g_00196
OG0001139	Syal.g_01711	Syaq.g_00194
OG0001140	Syal.g_01712	Syaq.g_00193
OG0001141	Syal.g_01713	Syaq.g_00192
OG0001142	Syal.g_01714	Syaq.g_00191
OG0001143	Syal.g_01722	Syaq.g_00182
OG0001144	Syal.g_01736	Syaq.g_00166
OG0001145	Syal.g_01614	Syaq.g_00284
OG0001146	Syal.g_01593	Syaq.g_00305
OG0001147	Syal.g_00458	Syaq.g_00438
OG0001148	Syal.g_02886	Syaq.g_01761
OG0001149	Syal.g_02885	Syaq.g_01760
OG0001150	Syal.g_02884	Syaq.g_01759
OG0001151	Syal.g_02872	Syaq.g_01746
OG0001152	Syal.g_02871	Syaq.g_01745
OG0001153	Syal.g_00421	Syaq.g_00413
OG0001154	Syal.g_00422	Syaq.g_00414
OG0001155	Syal.g_02969	Syaq.g_01739
OG0001156	Syal.g_02972	Syaq.g_01729
OG0001157	Syal.g_02973	Syaq.g_01728
OG0001158	Syal.g_02974	Syaq.g_01727
OG0001159	Syal.g_02975	Syaq.g_01726
OG0001160	Syal.g_00564	Syaq.g_01693
OG0001161	Syal.g_01104	Syaq.g_01233
OG0001162	Syal.g_01577	Syaq.g_00331
OG0001163	Syal.g_00573	Syaq.g_01685
OG0001164	Syal.g_00579	Syaq.g_01679
OG0001165	Syal.g_00584	Syaq.g_01674
OG0001166	Syal.g_00613	Syaq.g_01652
OG0001167	Syal.g_00638	Syaq.g_01039
OG0001169	Syal.g_00642	Syaq.g_01620
OG0001170	Syal.g_00644	Syaq.g_01618
OG0001172	Syal.g_00198	Syaq.g_00690
OG0001173	Syal.g_00199	Syaq.g_00689
OG0001174	Syal.g_00207	Syaq.g_00681
OG0001175	Syal.g_00208	Syaq.g_00680
OG0001176	Syal.g_00226	Syaq.g_00656
OG0001177	Syal.g_00224	Syaq.g_00658
OG0001178	Syal.g_00592	Syaq.g_01667
OG0001179	Syal.g_00256	Syaq.g_00626
OG0001180	Syal.g_00282	Syaq.g_00600
OG0001182	Syal.g_00295	Syaq.g_00587
OG0001183	Syal.g_00302	Syaq.g_00579
OG0001184	Syal.g_01359	Syaq.g_00995
OG0001185	Syal.g_01453	Syaq.g_01022
OG0001186	Syal.g_00179	Syaq.g_01058
OG0001187	Syal.g_00175	Syaq.g_01061
OG0001188	Syal.g_00172	Syaq.g_01065
OG0001189	Syal.g_00152	Syaq.g_01095
OG0001190	Syal.g_01067	Syaq.g_01264
OG0001191	Syal.g_01083	Syaq.g_01248
OG0001192	Syal.g_01090	Syaq.g_01242
OG0001193	Syal.g_01128	Syaq.g_01217
OG0001194	Syal.g_01130	Syaq.g_01214
OG0001195	Syal.g_01131	Syaq.g_01213
OG0001196	Syal.g_00078	Syaq.g_01169
OG0001197	Syal.g_00080	Syaq.g_01167
OG0001198	Syal.g_00093	Syaq.g_01153
OG0001199	Syal.g_00757	Syaq.g_01553
OG0001200	Syal.g_00759	Syaq.g_01551
OG0001201	Syal.g_00821	Syaq.g_01486
OG0001202	Syal.g_00956	Syaq.g_01358
OG0001203	Syal.g_00683	Syaq.g_01581
OG0001204	Syal.g_01201	Syaq.g_00709
OG0001205	Syal.g_00515	Syaq.g_00491
OG0001206	Syal.g_00490	Syaq.g_00468
OG0001207	Syal.g_02889	Syaq.g_01764
OG0001208	Syal.g_02899	Syaq.g_01774
OG0001209	Syal.g_02835	Syaq.g_01841
OG0001210	Syal.g_02827	Syaq.g_01852
OG0001211	Syal.g_02811	Syaq.g_01932
OG0001212	Syal.g_02754	Syaq.g_01990
OG0001213	Syal.g_02701	Syaq.g_02072
OG0001214	Syal.g_02634	Syaq.g_02084
OG0001215	Syal.g_01786	Syaq.g_02580
OG0001216	Syal.g_01861	Syaq.g_00026
OG0001217	Syal.g_02067	Syaq.g_01885
OG0001218	Syal.g_00429	Syaq.g_00423
OG0001219	Syal.g_02036	Syaq.g_02434
OG0001220	Syal.g_02494	Syaq.g_02412
OG0001221	Syal.g_02258	Syaq.g_02300
OG0001222	Syal.g_02006	Syaq.g_02472
OG0001223	Syal.g_01960	Syaq.g_02516
OG0001224	Syal.g_01827	Syaq.g_02683
OG0001225	Syal.g_01825	Syaq.g_02681
OG0001226	Syal.g_00767	Syaq.g_01543
OG0001227	Syal.g_01575	Syaq.g_00333
OG0001230	Syal.g_00029	Syaq.g_00361
OG0001231	Syal.g_00114	Syaq.g_01133
OG0001232	Syal.g_00622	Syaq.g_01643
OG0001233	Syal.g_00645	Syaq.g_01617
OG0001234	Syal.g_00212	Syaq.g_00676
OG0001236	Syal.g_01352	Syaq.g_00990
OG0001237	Syal.g_01362	Syaq.g_00999
OG0001238	Syal.g_01085	Syaq.g_01246
OG0001239	Syal.g_00754	Syaq.g_01556
OG0001240	Syal.g_00804	Syaq.g_01502
OG0001241	Syal.g_00814	Syaq.g_01492
OG0001243	Syal.g_00852	Syaq.g_01457
OG0001244	Syal.g_00882	Syaq.g_01430
OG0001245	Syal.g_02522	Syaq.g_01916
OG0001246	Syal.g_02927	Syaq.g_01802
OG0001248	Syal.g_01778	Syaq.g_01891
OG0001249	Syal.g_00337	Syaq.g_00563
OG0001250	Syal.g_02469	Syaq.g_02389
OG0001251	Syal.g_02576	Syaq.g_02135
OG0001252	Syal.g_01834	Syaq.g_02690
OG0001253	Syal.g_02521	Syaq.g_01918
OG0001254	Syal.g_02507	Syaq.g_02214
OG0001255	Syal.g_02609	Syaq.g_02111
OG0001256	Syal.g_00571	Syaq.g_01686
OG0001258	Syal.g_00582	Syaq.g_01676
OG0001259	Syal.g_00643	Syaq.g_01619
OG0001260	Syal.g_00665	Syaq.g_01595
OG0001261	Syal.g_00265	Syaq.g_00617
OG0001262	Syal.g_00154	Syaq.g_01093
OG0001263	Syal.g_00856	Syaq.g_01454
OG0001264	Syal.g_00191	Syaq.g_01513
OG0001265	Syal.g_00842	Syaq.g_01466
OG0001266	Syal.g_00960	Syaq.g_01354
OG0001267	Syal.g_01263	Syaq.g_00763
OG0001268	Syal.g_00353	Syaq.g_00553
OG0001269	Syal.g_02567	Syaq.g_01866
OG0001270	Syal.g_00528	Syaq.g_00504
OG0001271	Syal.g_00466	Syaq.g_00445
OG0001272	Syal.g_02903	Syaq.g_01778
OG0001273	Syal.g_02641	Syaq.g_02077
OG0001274	Syal.g_01007	Syaq.g_01303
OG0001275	Syal.g_01932	Syaq.g_02531
OG0001276	Syal.g_01914	Syaq.g_00062
OG0001278	Syal.g_01766	Syaq.g_00155
OG0001279	Syal.g_02565	Syaq.g_01867
OG0001280	Syal.g_01604	Syaq.g_00294
OG0001281	Syal.g_01592	Syaq.g_00306
OG0001282	Syal.g_02887	Syaq.g_01762
OG0001283	Syal.g_01179	Syaq.g_01175
OG0001284	Syal.g_03007	Syaq.g_01700
OG0001285	Syal.g_00625	Syaq.g_01639
OG0001286	Syal.g_00280	Syaq.g_00602
OG0001287	Syal.g_01461	Syaq.g_01030
OG0001289	Syal.g_00781	Syaq.g_01528
OG0001290	Syal.g_00813	Syaq.g_01493
OG0001291	Syal.g_00866	Syaq.g_01444
OG0001293	Syal.g_01236	Syaq.g_00736
OG0001294	Syal.g_02207	Syaq.g_02252
OG0001296	Syal.g_02933	Syaq.g_01808
OG0001298	Syal.g_02777	Syaq.g_01967
OG0001299	Syal.g_02200	Syaq.g_02246
OG0001300	Syal.g_01795	Syaq.g_02589
OG0001301	Syal.g_01941, Syal.g_01810	Syaq.g_02602
OG0001302	Syal.g_02607	Syaq.g_02115
OG0001303	Syal.g_02033	Syaq.g_02437
OG0001304	Syal.g_01899	Syaq.g_00049
OG0001305	Syal.g_01817	Syaq.g_02673
OG0001306	Syal.g_01626	Syaq.g_00267
OG0001308	Syal.g_00392	Syaq.g_00385
OG0001312	Syal.g_02024	Syaq.g_02449
OG0001313	Syal.g_00482	Syaq.g_00458
OG0001315	Syal.g_00300	Syaq.g_00581
OG0001316	Syal.g_00872	Syaq.g_01437
OG0001317	Syal.g_00687	Syaq.g_01576
OG0001318	Syal.g_01228	Syaq.g_00728
OG0001319	Syal.g_01252	Syaq.g_00751
OG0001321	Syal.g_00508	Syaq.g_00483
OG0001322	Syal.g_00507	Syaq.g_00482
OG0001323	Syal.g_02946	Syaq.g_01820
OG0001324	Syal.g_01796	Syaq.g_02590
OG0001325	Syal.g_01865	Syaq.g_00030
OG0001326	Syal.g_01138	Syaq.g_01205
OG0001327	Syal.g_02296	Syaq.g_02259
OG0001328	Syal.g_02266	Syaq.g_02280
OG0001329	Syal.g_01188	Syaq.g_02113
OG0001330	Syal.g_01611	Syaq.g_00287
OG0001333	Syal.g_00639	Syaq.g_01622
OG0001336	Syal.g_01180	Syaq.g_01174
OG0001337	Syal.g_00308, Syal.g_00327	Syaq.g_00564
OG0001343	Syal.g_01190	Syaq.g_00700
OG0001345	Syal.g_01694	Syaq.g_00213
OG0001346	Syal.g_01600	Syaq.g_00298
OG0001347	Syal.g_01531	Syaq.g_01063
OG0001348	Syal.g_01849	Syaq.g_02703
OG0001349	Syal.g_01426	Syaq.g_00942
OG0001351	Syal.g_00501	Syaq.g_00476
OG0001353	Syal.g_02457	Syaq.g_02379
OG0001354	Syal.g_01973	Syaq.g_02503
OG0001357	Syal.g_02584	Syaq.g_02130
OG0001358	Syal.g_02715	Syaq.g_02056
OG0001359	Syal.g_01189	Syaq.g_00699
OG0001360	Syal.g_01696	Syaq.g_00211
OG0001361	Syal.g_01691	Syaq.g_00216
OG0001364	Syal.g_01342	Syaq.g_00972
OG0001365	Syal.g_01072	Syaq.g_01259
OG0001366	Syal.g_00616	Syaq.g_01649
OG0001368	Syal.g_01200	Syaq.g_00708
OG0001369	Syal.g_00803	Syaq.g_01503
OG0001373	Syal.g_01137	Syaq.g_01206
OG0001374	Syal.g_01145	Syaq.g_01198
OG0001375	Syal.g_01191	Syaq.g_00701
OG0001378	Syal.g_00529	Syaq.g_00506
OG0001379	Syal.g_01609	Syaq.g_00289
OG0001382	Syal.g_00220	Syaq.g_00662
OG0001383	Syal.g_01023	Syaq.g_01292
OG0001383	Syal.g_00678	Syaq.g_01587
OG0001383	Syal.g_00677	Syaq.g_01588
OG0001385	Syal.g_01134	Syaq.g_01209
OG0001386	Syal.g_01135	Syaq.g_01208
OG0001387	Syal.g_01136	Syaq.g_01207
OG0001388	Syal.g_01139	Syaq.g_01204
OG0001389	Syal.g_01140	Syaq.g_01203
OG0001390	Syal.g_01141	Syaq.g_01202
OG0001391	Syal.g_01142	Syaq.g_01201
OG0001392	Syal.g_01143	Syaq.g_01200
OG0001393	Syal.g_01144	Syaq.g_01199
OG0001394	Syal.g_02250	Syaq.g_02307
OG0001395	Syal.g_02432	Syaq.g_00045
OG0001396	Syal.g_01532	Syaq.g_01064
OG0001401	Syal.g_02463	Syaq.g_02383
OG0001402	Syal.g_02711	Syaq.g_02061
OG0001408	Syal.g_02589	Syaq.g_02125
OG0001409	Syal.g_01671	Syaq.g_00229
OG0001412	Syal.g_01530	Syaq.g_01062
OG0001413	Syal.g_02570	Syaq.g_00139
OG0001416	Syal.g_01595	Syaq.g_00303
OG0001417	Syal.g_01974	Syaq.g_02502
OG0001420	Syal.g_02955	Syaq.g_01833
OG0001428	Syal.g_00915	Syaq.g_01396
OG0001430	Syal.g_01055	Syaq.g_01271
OG0001432	Syal.g_02578	Syaq.g_01862
OG0001433	Syal.g_02212	Syaq.g_00128
OG0001434	Syal.g_02245	Syaq.g_02312
OG0001435	Syal.g_02290	Syaq.g_02265
OG0001436	Syal.g_01335	Syaq.g_00966
OG0001436	Syal.g_01336	Syaq.g_00967
OG0001438	Syal.g_01278	Syaq.g_00778
OG0001439	Syal.g_01306	Syaq.g_00863
OG0001442	Syal.g_02234	Syaq.g_02322
OG0001443	Syal.g_01101	Syaq.g_01236
OG0001444	Syal.g_01506	Syaq.g_01042
OG0001444	Syal.g_00798	Syaq.g_01508
OG0001447	Syal.g_00853	Syaq.g_01456
OG0001448	Syal.g_02552	Syaq.g_01873
OG0001449	Syal.g_01198	Syaq.g_00698
OG0001452	Syal.g_01223	Syaq.g_00723
OG0001454	Syal.g_02566	Syaq.g_01917
OG0001456	Syal.g_01146	Syaq.g_01196
OG0001457	Syal.g_01147	Syaq.g_01195
OG0001458	Syal.g_01148	Syaq.g_01194
OG0001460	Syal.g_02211	Syaq.g_00129
OG0001461	Syal.g_02091	Syaq.g_02163
OG0001462	Syal.g_00138	Syaq.g_01108
OG0001470	Syal.g_00181	Syaq.g_00903
OG0001471	Syal.g_01301	Syaq.g_00859
OG0001473	Syal.g_02571	Syaq.g_02134
OG0001474	Syal.g_00354	Syaq.g_00552
OG0001475	Syal.g_00184	Syaq.g_00905
OG0001476	Syal.g_01667	Syaq.g_00233
OG0001477	Syal.g_01807	Syaq.g_02599
OG0001478	Syal.g_00481	Syaq.g_00457
OG0001479	Syal.g_00351	Syaq.g_00555
OG0001480	Syal.g_02599	Syaq.g_02121
OG0001482	Syal.g_01964	Syaq.g_02512
OG0001486	Syal.g_01651	Syaq.g_00251
OG0001488	Syal.g_01677	Syaq.g_00224
OG0001489	Syal.g_00291	Syaq.g_00591
OG0001492	Syal.g_01769	Syaq.g_00158
OG0001493	Syal.g_01760	Syaq.g_00150
OG0001495	Syal.g_00223	Syaq.g_00659
OG0001496	Syal.g_01804	Syaq.g_02596
OG0001497	Syal.g_01806	Syaq.g_02598
OG0001498	Syal.g_00554	Syaq.g_00528
OG0001502	Syal.g_02489	Syaq.g_02407
OG0001505	Syal.g_01370, Syal.g_01371	Syaq.g_00906
OG0001508	Syal.g_00180	Syaq.g_00902
OG0001510	Syal.g_01489	Syaq.g_01034
OG0001511	Syal.g_00829	Syaq.g_01478
OG0001512	Syal.g_00682	Syaq.g_01583
OG0001513	Syal.g_01361	Syaq.g_00998
OG0001514	Syal.g_01803	Syaq.g_02595
OG0001515	Syal.g_01791	Syaq.g_02585
OG0001516	Syal.g_02197	Syaq.g_02243
OG0001517	Syal.g_00348	Syaq.g_00558
OG0001518	Syal.g_01087, Syal.g_02309	Syaq.g_01244
OG0001519	Syal.g_01103	Syaq.g_01234
OG0001520	Syal.g_02790	Syaq.g_01953
OG0001525	Syal.g_02585	Syaq.g_02129
OG0001527	Syal.g_02796	Syaq.g_01946
OG0001528	Syal.g_00182	Syaq.g_00904
OG0001529	Syal.g_00145	Syaq.g_01102
OG0001530	Syal.g_00827	Syaq.g_01480
OG0001531	Syal.g_00681	Syaq.g_01584
OG0001532	Syal.g_01710	Syaq.g_00195
OG0001533	Syal.g_00533	Syaq.g_00508
OG0001533	Syal.g_00494	Syaq.g_00470
OG0001534	Syal.g_01898	Syaq.g_00048
OG0001535	Syal.g_01917	Syaq.g_00065
OG0001536	Syal.g_01996	Syaq.g_02480
OG0001537	Syal.g_02257	Syaq.g_02301
OG0001538	Syal.g_01870	Syaq.g_02345
OG0001539	Syal.g_02294	Syaq.g_02261
OG0001540	Syal.g_00858	Syaq.g_01452
OG0001541	Syal.g_00924	Syaq.g_01387
OG0001542	Syal.g_00935	Syaq.g_01379
OG0001544	Syal.g_01102	Syaq.g_01235
OG0001545	Syal.g_01170	Syaq.g_01185
OG0001546	Syal.g_02950	Syaq.g_01825
OG0001547	Syal.g_02050	Syaq.g_02422
OG0001551	Syal.g_01781	Syaq.g_02572
OG0001554	Syal.g_01065	Syaq.g_01266
OG0001557	Syal.g_02249	Syaq.g_02308
OG0001558	Syal.g_00117	Syaq.g_01130
OG0001559	Syal.g_00826	Syaq.g_01481
OG0001560	Syal.g_00812	Syaq.g_01494
OG0001561	Syal.g_01910	Syaq.g_00059
OG0001562	Syal.g_01926	Syaq.g_00073
OG0001563	Syal.g_00274	Syaq.g_00608
OG0001565	Syal.g_02600	Syaq.g_02120
OG0001567	Syal.g_02051	Syaq.g_02421
OG0001568	Syal.g_02049	Syaq.g_02424
OG0001570	Syal.g_02053	Syaq.g_02417
OG0001574	Syal.g_02798	Syaq.g_01944
OG0001575	Syal.g_02793	Syaq.g_01949
OG0001576	Syal.g_01582	Syaq.g_00326
OG0001577	Syal.g_01648	Syaq.g_00254
OG0001580	Syal.g_01052	Syaq.g_01275
OG0001590	Syal.g_02511	Syaq.g_02166
OG0001590	Syal.g_02642	Syaq.g_02076
OG0001591	Syal.g_02209	Syaq.g_02254
OG0001592	Syal.g_01053	Syaq.g_01274
OG0001614	Syal.g_01451	Syaq.g_01020
OG0001615	Syal.g_02482	Syaq.g_02404
OG0001615	Syal.g_02820	Syaq.g_01923
OG0001616	Syal.g_01699	Syaq.g_00208
OG0001617	Syal.g_01800	Syaq.g_02593
OG0001618	Syal.g_02420	Syaq.g_00036
OG0001619	Syal.g_02009	Syaq.g_02469
OG0001620	Syal.g_00360	Syaq.g_00546
OG0001621	Syal.g_01224	Syaq.g_00724
OG0001622	Syal.g_01178	Syaq.g_01176
OG0001623	Syal.g_00331	Syaq.g_00571
OG0001624	Syal.g_02606	Syaq.g_02116
OG0001625	Syal.g_01230	Syaq.g_00730
OG0001634	Syal.g_02203	Syaq.g_02249
OG0001636	Syal.g_00137	Syaq.g_01109
OG0001637	Syal.g_00659	Syaq.g_01603
OG0001638	Syal.g_00599	Syaq.g_01660
OG0001639	Syal.g_02968	Syaq.g_01738
OG0001640	Syal.g_01839	Syaq.g_02695
OG0001641	Syal.g_01955	Syaq.g_02520
OG0001643	Syal.g_02631	Syaq.g_02087
OG0001645	Syal.g_02826	Syaq.g_01853
OG0001647	Syal.g_01254	Syaq.g_00753
OG0001652	Syal.g_00115	Syaq.g_01132
OG0001653	Syal.g_00801	Syaq.g_01505
OG0001654	Syal.g_02966	Syaq.g_01736
OG0001657	Syal.g_00897	Syaq.g_01413
OG0001658	Syal.g_01066	Syaq.g_01265
OG0001659	Syal.g_01706	Syaq.g_00199
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Syaq.g_02653
OG0001671	Syal.g_00993	Syaq.g_01316
OG0001672	Syal.g_00765	Syaq.g_01545
OG0001673	Syal.g_00689	Syaq.g_01569
OG0001675	Syal.g_01928	Syaq.g_02535
OG0001677	Syal.g_00303	Syaq.g_00578
OG0001678	Syal.g_00197	Syaq.g_00691
OG0001679	Syal.g_02034	Syaq.g_02436
OG0001682	Syal.g_02407, Syal.g_02418	Syaq.g_00034
OG0001692	Syal.g_00024	Syaq.g_00366
OG0001693	Syal.g_01822	Syaq.g_02678
OG0001694	Syal.g_01265	Syaq.g_00765
OG0001695	Syal.g_01165	Syaq.g_01191
OG0001702	Syal.g_00786	Syaq.g_01523
OG0001703	Syal.g_02890	Syaq.g_01765
OG0001713	Syal.g_01668	Syaq.g_00232
OG0001715	Syal.g_02550	Syaq.g_01875
OG0001716	Syal.g_02491	Syaq.g_02409
OG0001716	Syal.g_01503	Syaq.g_01334
OG0001726	Syal.g_00536	Syaq.g_02419
OG0001729	Syal.g_00676	Syaq.g_01589
OG0001730	Syal.g_00672	Syaq.g_01591
OG0001731	Syal.g_02986	Syaq.g_01717
OG0001732	Syal.g_01730	Syaq.g_00173
OG0001733	Syal.g_02213	Syaq.g_02256
OG0001734	Syal.g_02492	Syaq.g_02661
OG0001735	Syal.g_02179	Syaq.g_02236
OG0001737	Syal.g_01284	Syaq.g_00843
OG0001738	Syal.g_01320	Syaq.g_00879
OG0001739	Syal.g_01163	Syaq.g_01192
OG0001740	Syal.g_01167	Syaq.g_01188
OG0001748	Syal.g_00995	Syaq.g_01314
OG0001750	Syal.g_00799	Syaq.g_01507
OG0001751	Syal.g_00690	Syaq.g_01568
OG0001752	Syal.g_00669	Syaq.g_01593
OG0001753	Syal.g_00662	Syaq.g_00238
OG0001754	Syal.g_00661	Syaq.g_01598
OG0001755	Syal.g_02942	Syaq.g_01817
OG0001759	Syal.g_02108, Syal.g_02141	Syaq.g_00114
OG0001761	Syal.g_02727	Syaq.g_02021
OG0001762	Syal.g_01947	Syaq.g_02528
OG0001763	Syal.g_01961	Syaq.g_02515
OG0001764	Syal.g_02046	Syaq.g_02427
OG0001765	Syal.g_02105, Syal.g_01106, Syal.g_01854	Syaq.g_02655
OG0001766	Syal.g_01296	Syaq.g_00854
OG0001767	Syal.g_01334	Syaq.g_00965
OG0001768	Syal.g_00941	Syaq.g_01373
OG0001770	Syal.g_02501	Syaq.g_02165
OG0001783	Syal.g_01456	Syaq.g_01025
OG0001784	Syal.g_00795	Syaq.g_01512
OG0001785	Syal.g_00660	Syaq.g_01602
OG0001786	Syal.g_03009	Syaq.g_01698
OG0001787	Syal.g_02839	Syaq.g_01837
OG0001788	Syal.g_02836	Syaq.g_01840
OG0001789	Syal.g_01602	Syaq.g_00296
OG0001790	Syal.g_01633	Syaq.g_00260
OG0001791	Syal.g_01669	Syaq.g_00231
OG0001792	Syal.g_01737	Syaq.g_00165
OG0001794	Syal.g_01902	Syaq.g_00051
OG0001796	Syal.g_01923	Syaq.g_00071
OG0001797	Syal.g_02017	Syaq.g_02461
OG0001798	Syal.g_02709	Syaq.g_02064
OG0001799	Syal.g_02616	Syaq.g_02103
OG0001800	Syal.g_01539	Syaq.g_00346
OG0001801	Syal.g_00038	Syaq.g_00356
OG0001803	Syal.g_00519	Syaq.g_00495
OG0001804	Syal.g_00553	Syaq.g_00527
OG0001805	Syal.g_01211	Syaq.g_00719
OG0001806	Syal.g_01253	Syaq.g_00752
OG0001807	Syal.g_01337	Syaq.g_00968
OG0001808	Syal.g_01344	Syaq.g_00979
OG0001809	Syal.g_00869	Syaq.g_01441
OG0001810	Syal.g_00878	Syaq.g_01439
OG0001811	Syal.g_00933	Syaq.g_01381
OG0001812	Syal.g_01054	Syaq.g_01273
OG0001813	Syal.g_01117	Syaq.g_01230
OG0001814	Syal.g_00081	Syaq.g_01166
OG0001815	Syal.g_00091	Syaq.g_01155
OG0001816	Syal.g_02297	Syaq.g_02258
OG0001817	Syal.g_02537	Syaq.g_00076
OG0001837	Syal.g_00994	Syaq.g_01315
OG0001838	Syal.g_00105	Syaq.g_01142
OG0001839	Syal.g_00133	Syaq.g_01113
OG0001840	Syal.g_00151	Syaq.g_01096
OG0001841	Syal.g_00158	Syaq.g_01087
OG0001843	Syal.g_01450	Syaq.g_01019
OG0001844	Syal.g_01449	Syaq.g_01018
OG0001845	Syal.g_01448	Syaq.g_01017
OG0001846	Syal.g_00845	Syaq.g_01464
OG0001847	Syal.g_00843	Syaq.g_01465
OG0001848	Syal.g_00839	Syaq.g_01469
OG0001849	Syal.g_00780	Syaq.g_01529
OG0001850	Syal.g_00768	Syaq.g_01542
OG0001851	Syal.g_00761	Syaq.g_01549
OG0001852	Syal.g_00760	Syaq.g_01550
OG0001853	Syal.g_00753	Syaq.g_01557
OG0001854	Syal.g_00685	Syaq.g_01578
OG0001856	Syal.g_00563	Syaq.g_01694
OG0001857	Syal.g_00560	Syaq.g_01697
OG0001858	Syal.g_02981	Syaq.g_01722
OG0001859	Syal.g_02879	Syaq.g_01753
OG0001860	Syal.g_02892	Syaq.g_01767
OG0001861	Syal.g_02904	Syaq.g_01779
OG0001862	Syal.g_02916	Syaq.g_01791
OG0001863	Syal.g_02922	Syaq.g_01797
OG0001864	Syal.g_02829	Syaq.g_01850
OG0001865	Syal.g_02764	Syaq.g_01980
OG0001866	Syal.g_02740	Syaq.g_02004
OG0001867	Syal.g_02729	Syaq.g_02019
OG0001868	Syal.g_01596	Syaq.g_00302
OG0001869	Syal.g_01647	Syaq.g_00255
OG0001870	Syal.g_01656	Syaq.g_00246
OG0001871	Syal.g_01661	Syaq.g_00240
OG0001872	Syal.g_01742	Syaq.g_00160
OG0001873	Syal.g_01700	Syaq.g_00207
OG0001874	Syal.g_01697	Syaq.g_00210
OG0001877	Syal.g_01792	Syaq.g_02586
OG0001878	Syal.g_01931	Syaq.g_02532
OG0001879	Syal.g_01950	Syaq.g_02525
OG0001880	Syal.g_01987	Syaq.g_02489
OG0001881	Syal.g_01988	Syaq.g_02488
OG0001882	Syal.g_02014	Syaq.g_02464
OG0001883	Syal.g_02018	Syaq.g_02455
OG0001884	Syal.g_02564	Syaq.g_01869
OG0001885	Syal.g_02041	Syaq.g_02432
OG0001886	Syal.g_02045	Syaq.g_02428
OG0001887	Syal.g_02267	Syaq.g_02279
OG0001888	Syal.g_02243	Syaq.g_02314
OG0001889	Syal.g_01880	Syaq.g_02355
OG0001890	Syal.g_02476	Syaq.g_02396
OG0001891	Syal.g_02480	Syaq.g_02402
OG0001892	Syal.g_02601	Syaq.g_02119
OG0001893	Syal.g_02708	Syaq.g_02065
OG0001894	Syal.g_02637	Syaq.g_02081
OG0001895	Syal.g_00063	Syaq.g_00351
OG0001896	Syal.g_00535	Syaq.g_00511
OG0001897	Syal.g_00357	Syaq.g_00549
OG0001898	Syal.g_00336	Syaq.g_00566
OG0001899	Syal.g_00263	Syaq.g_00619
OG0001900	Syal.g_01238	Syaq.g_00737
OG0001901	Syal.g_01239	Syaq.g_00738
OG0001902	Syal.g_01270	Syaq.g_00770
OG0001903	Syal.g_01279	Syaq.g_00779
OG0001904	Syal.g_01340	Syaq.g_00970
OG0001905	Syal.g_01346	Syaq.g_00982
OG0001906	Syal.g_00859	Syaq.g_01451
OG0001908	Syal.g_00926	Syaq.g_01385
OG0001909	Syal.g_00939	Syaq.g_01375
OG0001910	Syal.g_00999	Syaq.g_01311
OG0001912	Syal.g_01077	Syaq.g_01252
OG0001913	Syal.g_01081	Syaq.g_01250
OG0001914	Syal.g_02509	Syaq.g_02168
OG0001915	Syal.g_00088	Syaq.g_01158
OG0001924	Syal.g_02722	Syaq.g_02038
OG0001925	Syal.g_02723	Syaq.g_02037
OG0001926	Syal.g_02724	Syaq.g_02036
OG0001927	Syal.g_02725	Syaq.g_02035
OG0001929	Syal.g_00165	Syaq.g_01080
OG0001932	Syal.g_01452	Syaq.g_01021
OG0001933	Syal.g_00823	Syaq.g_01484
OG0001934	Syal.g_00808	Syaq.g_01498
OG0001937	Syal.g_02994	Syaq.g_01709
OG0001938	Syal.g_02894	Syaq.g_01769
OG0001939	Syal.g_02608	Syaq.g_02112
OG0001940	Syal.g_02778	Syaq.g_01966
OG0001941	Syal.g_01591	Syaq.g_00307
OG0001942	Syal.g_01625	Syaq.g_00280
OG0001942	Syal.g_01037	Syaq.g_01278
OG0001943	Syal.g_01670	Syaq.g_00230
OG0001944	Syal.g_02052	Syaq.g_02418
OG0001946	Syal.g_01793	Syaq.g_02587
OG0001947	Syal.g_01841	Syaq.g_02697
OG0001948	Syal.g_01959	Syaq.g_02517
OG0001949	Syal.g_01978	Syaq.g_02498
OG0001950	Syal.g_01980	Syaq.g_02496
OG0001951	Syal.g_01989	Syaq.g_02487
OG0001952	Syal.g_02015	Syaq.g_02463
OG0001953	Syal.g_02016	Syaq.g_02462
OG0001954	Syal.g_02517	Syaq.g_02716
OG0001957	Syal.g_02703	Syaq.g_02070
OG0001958	Syal.g_02181	Syaq.g_02238
