Orthogroup	Syal	Prbf
OG0001125	Syal.g_01909	Prbf.g_01070
OG0001126	Syal.g_01837	Prbf.g_01159
OG0001127	Syal.g_01836	Prbf.g_01160
OG0001128	Syal.g_01833	Prbf.g_01162
OG0001129	Syal.g_01831	Prbf.g_01163
OG0001130	Syal.g_01830	Prbf.g_01164
OG0001131	Syal.g_02260	Prbf.g_01705
OG0001132	Syal.g_02553	Prbf.g_00296
OG0001133	Syal.g_02710	Prbf.g_00094
OG0001134	Syal.g_02506	Prbf.g_00788
OG0001136	Syal.g_01650	Prbf.g_00915
OG0001137	Syal.g_01673	Prbf.g_00927
OG0001138	Syal.g_01709	Prbf.g_00948
OG0001139	Syal.g_01711	Prbf.g_00950
OG0001140	Syal.g_01712	Prbf.g_00951
OG0001141	Syal.g_01713	Prbf.g_00952
OG0001142	Syal.g_01714	Prbf.g_00953
OG0001143	Syal.g_01722	Prbf.g_00960
OG0001144	Syal.g_01736	Prbf.g_00965
OG0001145	Syal.g_01614	Prbf.g_00034
OG0001146	Syal.g_01593	Prbf.g_00022
OG0001147	Syal.g_00458	Prbf.g_00002
OG0001148	Syal.g_02886	Prbf.g_00097
OG0001149	Syal.g_02885	Prbf.g_00098
OG0001150	Syal.g_02884	Prbf.g_00099
OG0001151	Syal.g_02872	Prbf.g_00110
OG0001152	Syal.g_02871	Prbf.g_00111
OG0001153	Syal.g_00421	Prbf.g_00189
OG0001154	Syal.g_00422	Prbf.g_00190
OG0001155	Syal.g_02969	Prbf.g_00207
OG0001156	Syal.g_02972	Prbf.g_00210
OG0001157	Syal.g_02973	Prbf.g_00211
OG0001158	Syal.g_02974	Prbf.g_00212
OG0001159	Syal.g_02975	Prbf.g_00213
OG0001160	Syal.g_00564	Prbf.g_00239
OG0001161	Syal.g_01104	Prbf.g_00750
OG0001162	Syal.g_01577	Prbf.g_00812
OG0001163	Syal.g_00573	Prbf.g_00702
OG0001164	Syal.g_00579	Prbf.g_00698
OG0001165	Syal.g_00584	Prbf.g_00695
OG0001166	Syal.g_00613	Prbf.g_00674
OG0001167	Syal.g_00638	Prbf.g_00657
OG0001168	Syal.g_00640	Prbf.g_00655
OG0001169	Syal.g_00642	Prbf.g_00653
OG0001170	Syal.g_00644	Prbf.g_00651
OG0001172	Syal.g_00198	Prbf.g_00625
OG0001173	Syal.g_00199	Prbf.g_00624
OG0001174	Syal.g_00207	Prbf.g_00616
OG0001175	Syal.g_00208	Prbf.g_00615
OG0001176	Syal.g_00226	Prbf.g_00607
OG0001177	Syal.g_00224	Prbf.g_00605
OG0001178	Syal.g_00592	Prbf.g_00688
OG0001179	Syal.g_00256	Prbf.g_00575
OG0001180	Syal.g_00282	Prbf.g_00552
OG0001182	Syal.g_00295	Prbf.g_00540
OG0001183	Syal.g_00302	Prbf.g_00535
OG0001184	Syal.g_01359	Prbf.g_00517
OG0001185	Syal.g_01453	Prbf.g_00501
OG0001186	Syal.g_00179	Prbf.g_00476
OG0001187	Syal.g_00175	Prbf.g_00473
OG0001188	Syal.g_00172	Prbf.g_00471
OG0001189	Syal.g_00152	Prbf.g_00455
OG0001190	Syal.g_01067	Prbf.g_00450
OG0001191	Syal.g_01083	Prbf.g_00440
OG0001192	Syal.g_01090	Prbf.g_00435
OG0001193	Syal.g_01128	Prbf.g_00423
OG0001194	Syal.g_01130	Prbf.g_00422
OG0001195	Syal.g_01131	Prbf.g_00421
OG0001196	Syal.g_00078	Prbf.g_00405
OG0001197	Syal.g_00080	Prbf.g_00403
OG0001198	Syal.g_00093	Prbf.g_00396
OG0001199	Syal.g_00757	Prbf.g_01401
OG0001200	Syal.g_00759	Prbf.g_01403
OG0001201	Syal.g_00821	Prbf.g_01436
OG0001202	Syal.g_00956	Prbf.g_01534
OG0001203	Syal.g_00683	Prbf.g_01576
OG0001204	Syal.g_01201	Prbf.g_01582
OG0001205	Syal.g_00515	Prbf.g_01729
OG0001206	Syal.g_00490	Prbf.g_01749
OG0001207	Syal.g_02889	Prbf.g_01760
OG0001208	Syal.g_02899	Prbf.g_01765
OG0001209	Syal.g_02835	Prbf.g_01816
OG0001210	Syal.g_02827	Prbf.g_01821
OG0001211	Syal.g_02811	Prbf.g_01831
OG0001212	Syal.g_02754	Prbf.g_01878
OG0001213	Syal.g_02701	Prbf.g_01913
OG0001214	Syal.g_02634	Prbf.g_00984
OG0001215	Syal.g_01786	Prbf.g_01272
OG0001216	Syal.g_01861	Prbf.g_01251
OG0001217	Syal.g_02067	Prbf.g_00280
OG0001218	Syal.g_00429	Prbf.g_00855
OG0001219	Syal.g_02036	Prbf.g_01146
OG0001220	Syal.g_02494	Prbf.g_01189
OG0001221	Syal.g_02258	Prbf.g_01309
OG0001222	Syal.g_02006	Prbf.g_01067
OG0001223	Syal.g_01960	Prbf.g_01099
OG0001224	Syal.g_01827	Prbf.g_01166
OG0001225	Syal.g_01825	Prbf.g_01168
OG0001226	Syal.g_00767	Prbf.g_01921
OG0001227	Syal.g_01575	Prbf.g_00870
OG0001228	Syal.g_02451	Prbf.g_00968
OG0001229	Syal.g_01801	Prbf.g_00856
OG0001230	Syal.g_00029	Prbf.g_00150
OG0001231	Syal.g_00114	Prbf.g_01706
OG0001232	Syal.g_00622	Prbf.g_00670
OG0001233	Syal.g_00645	Prbf.g_00650
OG0001234	Syal.g_00212	Prbf.g_00613
OG0001236	Syal.g_01352	Prbf.g_00520
OG0001237	Syal.g_01362	Prbf.g_00516
OG0001238	Syal.g_01085	Prbf.g_00439
OG0001239	Syal.g_00754	Prbf.g_01398
OG0001240	Syal.g_00804	Prbf.g_01419
OG0001241	Syal.g_00814	Prbf.g_01429
OG0001242	Syal.g_00844	Prbf.g_01449
OG0001243	Syal.g_00852	Prbf.g_01456
OG0001244	Syal.g_00882	Prbf.g_01471
OG0001245	Syal.g_02522	Prbf.g_00879
OG0001247	Syal.g_01126	Prbf.g_01279
OG0001248	Syal.g_01778	Prbf.g_01277
OG0001249	Syal.g_00337	Prbf.g_01675
OG0001250	Syal.g_02469	Prbf.g_01202
OG0001251	Syal.g_02576	Prbf.g_00837
OG0001252	Syal.g_01834	Prbf.g_01161
OG0001253	Syal.g_02521	Prbf.g_01924
OG0001254	Syal.g_02507	Prbf.g_00786
OG0001255	Syal.g_02609	Prbf.g_00900
OG0001256	Syal.g_00571	Prbf.g_00246
OG0001258	Syal.g_00582	Prbf.g_00697
OG0001259	Syal.g_00643	Prbf.g_00652
OG0001260	Syal.g_00665	Prbf.g_00635
OG0001261	Syal.g_00265	Prbf.g_00567
OG0001263	Syal.g_00856	Prbf.g_01458
OG0001265	Syal.g_00842	Prbf.g_01448
OG0001266	Syal.g_00960	Prbf.g_01538
OG0001267	Syal.g_01263	Prbf.g_01620
OG0001268	Syal.g_00353	Prbf.g_01683
OG0001269	Syal.g_02567	Prbf.g_01190
OG0001270	Syal.g_00528	Prbf.g_01718
OG0001271	Syal.g_00466	Prbf.g_01755
OG0001272	Syal.g_02903	Prbf.g_01769
OG0001273	Syal.g_02641	Prbf.g_00978
OG0001274	Syal.g_01007	Prbf.g_01562
OG0001275	Syal.g_01932	Prbf.g_01089
OG0001276	Syal.g_01914	Prbf.g_01075
OG0001277	Syal.g_02963	Prbf.g_00417
OG0001278	Syal.g_01766	Prbf.g_00972
OG0001279	Syal.g_02565	Prbf.g_00339
OG0001280	Syal.g_01604	Prbf.g_00027
OG0001281	Syal.g_01592	Prbf.g_00021
OG0001282	Syal.g_02887	Prbf.g_00096
OG0001283	Syal.g_01179	Prbf.g_00408
OG0001284	Syal.g_03007	Prbf.g_00232
OG0001285	Syal.g_00625	Prbf.g_00667
OG0001286	Syal.g_00280	Prbf.g_00554
OG0001287	Syal.g_01461	Prbf.g_00494
OG0001288	Syal.g_01513	Prbf.g_00483
OG0001289	Syal.g_00781	Prbf.g_01413
OG0001290	Syal.g_00813	Prbf.g_01428
OG0001291	Syal.g_00866	Prbf.g_01466
OG0001292	Syal.g_01206	Prbf.g_01587
OG0001293	Syal.g_01236	Prbf.g_01600
OG0001295	Syal.g_01828	Prbf.g_00824
OG0001296	Syal.g_02933	Prbf.g_01792
OG0001298	Syal.g_02777	Prbf.g_01858
OG0001299	Syal.g_02200	Prbf.g_01015
OG0001300	Syal.g_01795	Prbf.g_01268
OG0001301	Syal.g_01941, Syal.g_01810	Prbf.g_01263
OG0001302	Syal.g_02607	Prbf.g_01150
OG0001303	Syal.g_02033	Prbf.g_00731
OG0001304	Syal.g_01899	Prbf.g_01062
OG0001305	Syal.g_01817	Prbf.g_01174
OG0001306	Syal.g_01626	Prbf.g_00903
OG0001307	Syal.g_02195	Prbf.g_00070
OG0001308	Syal.g_00392	Prbf.g_00167
OG0001309	Syal.g_02943	Prbf.g_00274
OG0001310	Syal.g_00605	Prbf.g_00680
OG0001311	Syal.g_01912	Prbf.g_01073
OG0001312	Syal.g_02024	Prbf.g_01137
OG0001315	Syal.g_00300	Prbf.g_00865
OG0001316	Syal.g_00872	Prbf.g_01470
OG0001317	Syal.g_00687	Prbf.g_01572
OG0001318	Syal.g_01228	Prbf.g_01596
OG0001319	Syal.g_01252	Prbf.g_01613
OG0001321	Syal.g_00508	Prbf.g_01735
OG0001322	Syal.g_00507	Prbf.g_01736
OG0001323	Syal.g_02946	Prbf.g_01802
OG0001324	Syal.g_01796	Prbf.g_01267
OG0001325	Syal.g_01865	Prbf.g_01032
OG0001327	Syal.g_02296	Prbf.g_01332
OG0001328	Syal.g_02266	Prbf.g_00045
OG0001329	Syal.g_01188	Prbf.g_00734
OG0001330	Syal.g_01611	Prbf.g_00263
OG0001332	Syal.g_02965	Prbf.g_00203
OG0001333	Syal.g_00639	Prbf.g_00656
OG0001334	Syal.g_00311	Prbf.g_00532
OG0001335	Syal.g_00312	Prbf.g_00531
OG0001337	Syal.g_00308, Syal.g_00327	Prbf.g_01670
OG0001338	Syal.g_02003, Syal.g_00330	Prbf.g_01673
OG0001339	Syal.g_00816	Prbf.g_01431
OG0001340	Syal.g_00328	Prbf.g_01671
OG0001341	Syal.g_02538	Prbf.g_00863
OG0001343	Syal.g_01190	Prbf.g_00840
OG0001344	Syal.g_01658	Prbf.g_00922
OG0001345	Syal.g_01694	Prbf.g_00938
OG0001346	Syal.g_01600	Prbf.g_00025
OG0001348	Syal.g_01849	Prbf.g_00826
OG0001349	Syal.g_01426	Prbf.g_00119
OG0001351	Syal.g_00501	Prbf.g_01741
OG0001353	Syal.g_02457	Prbf.g_01212
OG0001354	Syal.g_01973	Prbf.g_01107
OG0001359	Syal.g_01189	Prbf.g_00839
OG0001362	Syal.g_00397	Prbf.g_00171
OG0001363	Syal.g_00399	Prbf.g_00173
OG0001364	Syal.g_01342	Prbf.g_00529
OG0001365	Syal.g_01072	Prbf.g_00446
OG0001368	Syal.g_01200	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374
OG0001369	Syal.g_00803	Prbf.g_01418
OG0001375	Syal.g_01191	Prbf.g_00841
OG0001379	Syal.g_01609	Prbf.g_00032
OG0001382	Syal.g_00220	Prbf.g_00063
OG0001394	Syal.g_02250	Prbf.g_01305
OG0001397	Syal.g_00398	Prbf.g_00172
OG0001398	Syal.g_00774	Prbf.g_00801
OG0001401	Syal.g_02463	Prbf.g_01207
OG0001402	Syal.g_02711	Prbf.g_01907
OG0001404	Syal.g_00750	Prbf.g_01395
OG0001407	Syal.g_01774	Prbf.g_00059
OG0001409	Syal.g_01671	Prbf.g_00926
OG0001410	Syal.g_02194	Prbf.g_00069
OG0001411	Syal.g_01399	Prbf.g_01388
OG0001419	Syal.g_01775	Prbf.g_00060
OG0001423	Syal.g_00726	Prbf.g_00361
OG0001425	Syal.g_01089	Prbf.g_00436
OG0001428	Syal.g_00915	Prbf.g_01506
OG0001430	Syal.g_01055	Prbf.g_00854
OG0001433	Syal.g_02212	Prbf.g_00706
OG0001434	Syal.g_02245	Prbf.g_01300
OG0001435	Syal.g_02290	Prbf.g_01324
OG0001443	Syal.g_01101	Prbf.g_00857
OG0001448	Syal.g_02552	Prbf.g_01739
OG0001460	Syal.g_02211	Prbf.g_00707
OG0001461	Syal.g_02091	Prbf.g_01379
OG0001476	Syal.g_01667	Prbf.g_00925
OG0001477	Syal.g_01807	Prbf.g_00316
OG0001481	Syal.g_00504	Prbf.g_00046
OG0001486	Syal.g_01651	Prbf.g_00916
OG0001488	Syal.g_01677	Prbf.g_00931
OG0001489	Syal.g_00291	Prbf.g_00543
OG0001496	Syal.g_01804	Prbf.g_00318
OG0001497	Syal.g_01806	Prbf.g_00317
OG0001498	Syal.g_00554	Prbf.g_01702
OG0001505	Syal.g_01370, Syal.g_01371	Prbf.g_00313
OG0001510	Syal.g_01489	Prbf.g_00490, Prbf.g_00489
OG0001511	Syal.g_00829	Prbf.g_01440
OG0001512	Syal.g_00682	Prbf.g_00861
OG0001513	Syal.g_00298	Prbf.g_00761
OG0001514	Syal.g_01803	Prbf.g_00319
OG0001515	Syal.g_01791	Prbf.g_01270
OG0001516	Syal.g_02197	Prbf.g_01012
OG0001517	Syal.g_00348	Prbf.g_01679
OG0001518	Syal.g_01087	Prbf.g_00437
OG0001519	Syal.g_01103	Prbf.g_00432
OG0001525	Syal.g_02585	Prbf.g_00728
OG0001527	Syal.g_02796	Prbf.g_01844
OG0001529	Syal.g_00145	Prbf.g_01363
OG0001530	Syal.g_00827	Prbf.g_01439
OG0001531	Syal.g_00681	Prbf.g_01577
OG0001532	Syal.g_01710	Prbf.g_00949
OG0001534	Syal.g_01898	Prbf.g_01061
OG0001535	Syal.g_01917	Prbf.g_01077
OG0001536	Syal.g_01996	Prbf.g_01121
OG0001537	Syal.g_02257	Prbf.g_01308
OG0001538	Syal.g_01870	Prbf.g_01240
OG0001539	Syal.g_02294	Prbf.g_01330
OG0001540	Syal.g_00858	Prbf.g_01460
OG0001541	Syal.g_00924	Prbf.g_01514
OG0001542	Syal.g_00935	Prbf.g_01520
OG0001543	Syal.g_00988	Prbf.g_00040
OG0001544	Syal.g_01102	Prbf.g_00433
OG0001545	Syal.g_01170	Prbf.g_00418
OG0001557	Syal.g_02249	Prbf.g_01304
OG0001559	Syal.g_00826	Prbf.g_01438
OG0001560	Syal.g_00812	Prbf.g_01427
OG0001561	Syal.g_01910	Prbf.g_01071
OG0001562	Syal.g_01926	Prbf.g_01084
OG0001563	Syal.g_00274	Prbf.g_00559
OG0001565	Syal.g_02600	Prbf.g_00364
OG0001572	Syal.g_03017	Prbf.g_00338
OG0001574	Syal.g_02798	Prbf.g_01842
OG0001575	Syal.g_02793	Prbf.g_01847
OG0001576	Syal.g_01582	Prbf.g_00012
OG0001577	Syal.g_01648	Prbf.g_00913
OG0001579	Syal.g_00318	Prbf.g_01668
OG0001580	Syal.g_01052	Prbf.g_01370
OG0001589	Syal.g_00647	Prbf.g_00648
OG0001591	Syal.g_02209	Prbf.g_01291
OG0001592	Syal.g_01053	Prbf.g_01369
OG0001614	Syal.g_01451	Prbf.g_00502
OG0001616	Syal.g_01699	Prbf.g_00941
OG0001617	Syal.g_01800	Prbf.g_01266
OG0001619	Syal.g_02009	Prbf.g_01128
OG0001620	Syal.g_00360	Prbf.g_01687
OG0001621	Syal.g_01224	Prbf.g_01592
OG0001622	Syal.g_01178	Prbf.g_00409
OG0001636	Syal.g_00137	Prbf.g_01357
OG0001638	Syal.g_00599	Prbf.g_00682
OG0001639	Syal.g_02968	Prbf.g_00206
OG0001640	Syal.g_01839	Prbf.g_01158
OG0001641	Syal.g_01955	Prbf.g_01096
OG0001643	Syal.g_02631	Prbf.g_00987
OG0001644	Syal.g_02426	Prbf.g_01042
OG0001654	Syal.g_02966	Prbf.g_00204
OG0001656	Syal.g_00317	Prbf.g_01667
OG0001657	Syal.g_00897	Prbf.g_01489
OG0001658	Syal.g_01066	Prbf.g_01365
OG0001659	Syal.g_01706	Prbf.g_00821
OG0001676	Syal.g_00320	Prbf.g_01669
OG0001678	Syal.g_00197	Prbf.g_00626
OG0001679	Syal.g_02034, Syal.g_00794	Prbf.g_01674
OG0001693	Syal.g_01822	Prbf.g_00749
OG0001717	Syal.g_00910	Prbf.g_00323
OG0001722	Syal.g_00730	Prbf.g_00834
OG0001733	Syal.g_02213	Prbf.g_00709
OG0001770	Syal.g_02501	Prbf.g_00778
OG0001807	Syal.g_01337	Prbf.g_01381
OG0001965	Syal.g_02842	Prbf.g_00759
OG0002003	Syal.g_01790	Prbf.g_00288
OG0002019	Syal.g_01425	Prbf.g_00818
OG0002098	Syal.g_01386	Prbf.g_00078
OG0002122	Syal.g_01789	Prbf.g_00289
OG0002177	Syal.g_02864	Prbf.g_01918
OG0002246	Syal.g_00542	Prbf.g_00745
OG0002340	Syal.g_00973	Prbf.g_01544
OG0002433	Syal.g_00969	Prbf.g_00802
OG0002518	Syal.g_02172, Syal.g_00737	Prbf.g_01937
