Orthogroup	Prbh	Prab
OG0001117	Prbh.g_01099	Prab.g_00997
OG0001118	Prbh.g_01100	Prab.g_00996
OG0001119	Prbh.g_01101	Prab.g_00995
OG0001120	Prbh.g_01102	Prab.g_00993
OG0001122	Prbh.g_01119	Prab.g_00957
OG0001123	Prbh.g_01124	Prab.g_00953
OG0001124	Prbh.g_01126	Prab.g_00951
OG0001125	Prbh.g_01128	Prab.g_00950
OG0001126	Prbh.g_01042	Prab.g_00940
OG0001127	Prbh.g_01041	Prab.g_00939
OG0001128	Prbh.g_01039	Prab.g_00937
OG0001129	Prbh.g_01038	Prab.g_00936
OG0001130	Prbh.g_01037	Prab.g_00935
OG0001131	Prbh.g_00411	Prab.g_01125
OG0001132	Prbh.g_00827	Prab.g_01135
OG0001133	Prbh.g_00008	Prab.g_01169
OG0001134	Prbh.g_01868	Prab.g_01186
OG0001135	Prbh.g_01865	Prab.g_01189
OG0001136	Prbh.g_01286	Prab.g_01216
OG0001137	Prbh.g_01273	Prab.g_01227
OG0001138	Prbh.g_01252	Prab.g_01245
OG0001139	Prbh.g_01250	Prab.g_01246
OG0001140	Prbh.g_01249	Prab.g_01247
OG0001141	Prbh.g_01248	Prab.g_01248
OG0001142	Prbh.g_01247	Prab.g_01249
OG0001143	Prbh.g_01240	Prab.g_01256
OG0001144	Prbh.g_01235	Prab.g_01261
OG0001145	Prbh.g_01365	Prab.g_01318
OG0001146	Prbh.g_01377	Prab.g_01330
OG0001147	Prbh.g_00002	Prab.g_01347
OG0001148	Prbh.g_00011	Prab.g_01362
OG0001149	Prbh.g_00012	Prab.g_01363
OG0001150	Prbh.g_00013	Prab.g_01364
OG0001151	Prbh.g_00025	Prab.g_01375
OG0001152	Prbh.g_00026	Prab.g_01376
OG0001153	Prbh.g_00131	Prab.g_01498
OG0001154	Prbh.g_00132	Prab.g_01499
OG0001155	Prbh.g_00149	Prab.g_01511
OG0001156	Prbh.g_00152	Prab.g_01514
OG0001157	Prbh.g_00153	Prab.g_01515
OG0001158	Prbh.g_00154	Prab.g_01516
OG0001159	Prbh.g_00155	Prab.g_01517
OG0001160	Prbh.g_00181	Prab.g_01541
OG0001161	Prbh.g_01837	Prab.g_01553
OG0001162	Prbh.g_01824	Prab.g_01567
OG0001163	Prbh.g_01790	Prab.g_01661
OG0001164	Prbh.g_01787	Prab.g_01665
OG0001165	Prbh.g_01784	Prab.g_01668
OG0001166	Prbh.g_01763	Prab.g_01688
OG0001167	Prbh.g_01745	Prab.g_01705
OG0001168	Prbh.g_01743	Prab.g_01707
OG0001169	Prbh.g_01741	Prab.g_01709
OG0001170	Prbh.g_01739	Prab.g_01711
OG0001171	Prbh.g_01729	Prab.g_01720
OG0001172	Prbh.g_01714	Prab.g_01734
OG0001173	Prbh.g_01713	Prab.g_01735
OG0001174	Prbh.g_01705	Prab.g_01743
OG0001175	Prbh.g_01704	Prab.g_01744
OG0001176	Prbh.g_01696	Prab.g_01751
OG0001177	Prbh.g_01694	Prab.g_01753
OG0001178	Prbh.g_01777	Prab.g_01758
OG0001179	Prbh.g_01661	Prab.g_01786
OG0001180	Prbh.g_01638	Prab.g_01808
OG0001181	Prbh.g_01634	Prab.g_01812
OG0001182	Prbh.g_01626	Prab.g_01819
OG0001183	Prbh.g_01620	Prab.g_01823
OG0001184	Prbh.g_01602	Prab.g_01838
OG0001185	Prbh.g_01586	Prab.g_01852
OG0001186	Prbh.g_01562	Prab.g_01875
OG0001187	Prbh.g_01559	Prab.g_01880
OG0001188	Prbh.g_01557	Prab.g_01882
OG0001189	Prbh.g_01540	Prab.g_01899
OG0001190	Prbh.g_01535	Prab.g_01903
OG0001191	Prbh.g_01525	Prab.g_01913
OG0001192	Prbh.g_01520	Prab.g_01918
OG0001193	Prbh.g_01507	Prab.g_01928
OG0001194	Prbh.g_01506	Prab.g_01929
OG0001195	Prbh.g_01505	Prab.g_01930
OG0001196	Prbh.g_01488	Prab.g_01943
OG0001197	Prbh.g_01486	Prab.g_01944
OG0001198	Prbh.g_01479	Prab.g_01952
OG0001199	Prbh.g_00708	Prab.g_00066
OG0001200	Prbh.g_00706	Prab.g_00068
OG0001201	Prbh.g_00675	Prab.g_00099
OG0001202	Prbh.g_00583	Prab.g_00190
OG0001204	Prbh.g_00536	Prab.g_00233
OG0001205	Prbh.g_00387	Prab.g_00448
OG0001206	Prbh.g_00366	Prab.g_00467
OG0001207	Prbh.g_00354	Prab.g_00481
OG0001208	Prbh.g_00349	Prab.g_00486
OG0001209	Prbh.g_00294	Prab.g_00539
OG0001210	Prbh.g_00290	Prab.g_00544
OG0001211	Prbh.g_00280	Prab.g_00554
OG0001212	Prbh.g_00234	Prab.g_00600
OG0001213	Prbh.g_01452	Prab.g_00634
OG0001215	Prbh.g_00925	Prab.g_00695
OG0001216	Prbh.g_00947	Prab.g_00725
OG0001217	Prbh.g_01875	Prab.g_00768
OG0001218	Prbh.g_01339	Prab.g_00776
OG0001219	Prbh.g_01054	Prab.g_00829
OG0001220	Prbh.g_01009	Prab.g_00891
OG0001221	Prbh.g_00889	Prab.g_01057
OG0001222	Prbh.g_01131	Prab.g_01018
OG0001223	Prbh.g_01103	Prab.g_00992
OG0001225	Prbh.g_01033	Prab.g_00931
OG0001226	Prbh.g_01444	Prab.g_01120
OG0001227	Prbh.g_01331	Prab.g_01138
OG0001228	Prbh.g_01232	Prab.g_01264
OG0001229	Prbh.g_01872	Prab.g_01358
OG0001230	Prbh.g_00089	Prab.g_01458
OG0001231	Prbh.g_00410	Prab.g_01565
OG0001232	Prbh.g_01759	Prab.g_01692
OG0001233	Prbh.g_01738	Prab.g_01712
OG0001234	Prbh.g_01702	Prab.g_01746
OG0001235	Prbh.g_01698	Prab.g_01755
OG0001237	Prbh.g_01601	Prab.g_01839
OG0001238	Prbh.g_01524	Prab.g_01914
OG0001239	Prbh.g_00711	Prab.g_00063
OG0001240	Prbh.g_00690	Prab.g_00084
OG0001241	Prbh.g_00681	Prab.g_00092
OG0001242	Prbh.g_00662	Prab.g_00110
OG0001244	Prbh.g_00640	Prab.g_00131
OG0001245	Prbh.g_01320	Prab.g_00368
OG0001246	Prbh.g_00824	Prab.g_00508
OG0001247	Prbh.g_00918	Prab.g_00688
OG0001248	Prbh.g_00920	Prab.g_00690
OG0001249	Prbh.g_00442	Prab.g_00818
OG0001250	Prbh.g_00995	Prab.g_00880
OG0001251	Prbh.g_00858	Prab.g_01083
OG0001252	Prbh.g_01040	Prab.g_00938
OG0001253	Prbh.g_01442	Prab.g_01139
OG0001254	Prbh.g_01866	Prab.g_01188
OG0001255	Prbh.g_01300	Prab.g_01203
OG0001256	Prbh.g_00188	Prab.g_01558
OG0001258	Prbh.g_01786	Prab.g_01666
OG0001259	Prbh.g_01740	Prab.g_01710
OG0001261	Prbh.g_01653	Prab.g_01794
OG0001262	Prbh.g_01542	Prab.g_01897
OG0001265	Prbh.g_00663	Prab.g_00109
OG0001266	Prbh.g_00579	Prab.g_00194
OG0001267	Prbh.g_00499	Prab.g_00268
OG0001268	Prbh.g_00433	Prab.g_00326
OG0001269	Prbh.g_01008	Prab.g_00347
OG0001270	Prbh.g_00398	Prab.g_00437
OG0001271	Prbh.g_00359	Prab.g_00476
OG0001272	Prbh.g_00345	Prab.g_00490
OG0001273	Prbh.g_01222	Prab.g_00636
OG0001274	Prbh.g_00556	Prab.g_00710
OG0001275	Prbh.g_01112	Prab.g_00982
OG0001276	Prbh.g_01123	Prab.g_00954
OG0001278	Prbh.g_01228	Prab.g_01269
OG0001279	Prbh.g_01396	Prab.g_01590
OG0001280	Prbh.g_01372	Prab.g_01325
OG0001281	Prbh.g_01378	Prab.g_01331
OG0001282	Prbh.g_00010	Prab.g_01361
OG0001283	Prbh.g_01492	Prab.g_01381
OG0001284	Prbh.g_00175	Prab.g_01536
OG0001285	Prbh.g_01756	Prab.g_01695
OG0001286	Prbh.g_01640	Prab.g_01806
OG0001287	Prbh.g_01579	Prab.g_01859
OG0001288	Prbh.g_01569	Prab.g_01868
OG0001289	Prbh.g_00696	Prab.g_00079
OG0001290	Prbh.g_00682	Prab.g_00091
OG0001291	Prbh.g_00645	Prab.g_00125
OG0001292	Prbh.g_00531	Prab.g_00238
OG0001293	Prbh.g_00518	Prab.g_00250
OG0001296	Prbh.g_00321	Prab.g_00513
OG0001297	Prbh.g_00316	Prab.g_00518
OG0001298	Prbh.g_00252	Prab.g_00581
OG0001299	Prbh.g_01186	Prab.g_00671
OG0001300	Prbh.g_00929	Prab.g_00698
OG0001301	Prbh.g_00934	Prab.g_00701
OG0001302	Prbh.g_01051	Prab.g_00827
OG0001304	Prbh.g_01136	Prab.g_00944
OG0001305	Prbh.g_01027	Prab.g_00925
OG0001306	Prbh.g_01298	Prab.g_01205
OG0001308	Prbh.g_00109	Prab.g_01476
OG0001309	Prbh.g_00205	Prab.g_01562
OG0001310	Prbh.g_01769	Prab.g_01681
OG0001311	Prbh.g_01125	Prab.g_00952
OG0001312	Prbh.g_01063	Prab.g_01029
OG0001315	Prbh.g_01861	Prab.g_00053
OG0001316	Prbh.g_00641	Prab.g_00130
OG0001317	Prbh.g_00546	Prab.g_00225
OG0001318	Prbh.g_00522	Prab.g_00246
OG0001319	Prbh.g_00506	Prab.g_00261
OG0001320	Prbh.g_01817, Prbh.g_01945, Prbh.g_00806	Prab.g_00370
OG0001321	Prbh.g_00381	Prab.g_00457
OG0001322	Prbh.g_00380	Prab.g_00458
OG0001323	Prbh.g_00310	Prab.g_00523
OG0001324	Prbh.g_00930	Prab.g_00699
OG0001325	Prbh.g_01168	Prab.g_00728
OG0001327	Prbh.g_00867	Prab.g_01112
OG0001328	Prbh.g_01357	Prab.g_01137
OG0001329	Prbh.g_01816	Prab.g_01178
OG0001331	Prbh.g_00015	Prab.g_01366
OG0001332	Prbh.g_00146	Prab.g_01509
OG0001333	Prbh.g_01744	Prab.g_01706
OG0001334	Prbh.g_01617	Prab.g_01826
OG0001335	Prbh.g_01616	Prab.g_01827
OG0001336	Prbh.g_01491	Prab.g_01940
OG0001339	Prbh.g_00679	Prab.g_00094
OG0001340	Prbh.g_00446	Prab.g_00316
OG0001341	Prbh.g_01881	Prab.g_00765
OG0001342	Prbh.g_01870, Prbh.g_00788	Prab.g_00822
OG0001343	Prbh.g_00855	Prab.g_01086
OG0001344	Prbh.g_01278	Prab.g_01223
OG0001346	Prbh.g_01374	Prab.g_01327
OG0001348	Prbh.g_01888	Prab.g_01595
OG0001349	Prbh.g_00076	Prab.g_01395
OG0001352	Prbh.g_00914	Prab.g_00685
OG0001353	Prbh.g_00985	Prab.g_00872
OG0001354	Prbh.g_01096	Prab.g_01000
OG0001358	Prbh.g_01463	Prab.g_00624
OG0001359	Prbh.g_00856	Prab.g_01085
OG0001361	Prbh.g_01264	Prab.g_01235
OG0001362	Prbh.g_00113	Prab.g_01480
OG0001363	Prbh.g_00115	Prab.g_01482
OG0001364	Prbh.g_01614	Prab.g_01829
OG0001365	Prbh.g_01531	Prab.g_01907
OG0001371	Prbh.g_00913	Prab.g_00684
OG0001372	Prbh.g_01897	Prab.g_00775, Prab.g_00803
OG0001375	Prbh.g_00854	Prab.g_01087
OG0001379	Prbh.g_01367	Prab.g_01320
OG0001380	Prbh.g_01341	Prab.g_01349
OG0001381	Prbh.g_01308	Prab.g_01354
OG0001382	Prbh.g_01343	Prab.g_01581
OG0001394	Prbh.g_00893	Prab.g_01053
OG0001397	Prbh.g_00114	Prab.g_01481
OG0001398	Prbh.g_01399	Prab.g_01603
OG0001403	Prbh.g_00750	Prab.g_00030
OG0001404	Prbh.g_00714	Prab.g_00060
OG0001405	Prbh.g_00453	Prab.g_00314
OG0001407	Prbh.g_01345	Prab.g_01118
OG0001409	Prbh.g_01274	Prab.g_01226
OG0001411	Prbh.g_00055, Prbh.g_00721	Prab.g_01391
OG0001414	Prbh.g_00551	Prab.g_00220
OG0001415	Prbh.g_00549	Prab.g_00222
OG0001418	Prbh.g_00919	Prab.g_00689
OG0001421	Prbh.g_00189	Prab.g_01559
OG0001423	Prbh.g_01940	Prab.g_00406
OG0001424	Prbh.g_00825	Prab.g_01082
OG0001425	Prbh.g_01521	Prab.g_01917
OG0001429	Prbh.g_01055	Prab.g_00830
OG0001437	Prbh.g_00550	Prab.g_00221
OG0001440	Prbh.g_01827	Prab.g_00425, Prab.g_00405
OG0001441	Prbh.g_00308	Prab.g_00525
OG0001443	Prbh.g_01871	Prab.g_01604
OG0001446	Prbh.g_01878	Prab.g_00071
OG0001448	Prbh.g_00375	Prab.g_00356
OG0001450	Prbh.g_00922	Prab.g_00692
OG0001451	Prbh.g_01020	Prab.g_00901
OG0001453	Prbh.g_01927	Prab.g_00988
OG0001455	Prbh.g_01334	Prab.g_01634
OG0001460	Prbh.g_01791	Prab.g_00791
OG0001461	Prbh.g_01839	Prab.g_01286
OG0001463	Prbh.g_00492	Prab.g_00274
OG0001464	Prbh.g_00445	Prab.g_00317
OG0001465	Prbh.g_00941	Prab.g_00707
OG0001466	Prbh.g_00775	Prab.g_01297
OG0001468	Prbh.g_00846	Prab.g_01110
OG0001472	Prbh.g_00802	Prab.g_01561
OG0001481	Prbh.g_01356	Prab.g_00362
OG0001484	Prbh.g_00200	Prab.g_00769
OG0001485	Prbh.g_01860	Prab.g_00922, Prab.g_01290
OG0001486	Prbh.g_01285	Prab.g_01217
OG0001491	Prbh.g_01048	Prab.g_00825
OG0001500	Prbh.g_00516	Prab.g_00252
OG0001501	Prbh.g_00864	Prab.g_00712
OG0001503	Prbh.g_00834	Prab.g_01194
OG0001506	Prbh.g_00144	Prab.g_01507
OG0001521	Prbh.g_01046	Prab.g_00766
OG0001523	Prbh.g_01863	Prab.g_01190
OG0001524	Prbh.g_01862	Prab.g_01191
OG0001526	Prbh.g_00726	Prab.g_01729
OG0001527	Prbh.g_00266	Prab.g_00567
OG0001552	Prbh.g_00191	Prab.g_01282
OG0001565	Prbh.g_01838	Prab.g_00426
OG0001566	Prbh.g_00910	Prab.g_00681
OG0001569	Prbh.g_00769	Prab.g_01145
OG0001571	Prbh.g_00792	Prab.g_01167
OG0001581	Prbh.g_01389	Prab.g_00135
OG0001583	Prbh.g_01047	Prab.g_00824
OG0001584	Prbh.g_01175	Prab.g_01037
OG0001587	Prbh.g_01722	Prab.g_01728
OG0001595	Prbh.g_00716	Prab.g_00059
OG0001596	Prbh.g_00707	Prab.g_00067
OG0001597	Prbh.g_00140	Prab.g_00351
OG0001598	Prbh.g_00932	Prab.g_01626
OG0001599	Prbh.g_00368	Prab.g_00465
OG0001600	Prbh.g_00319	Prab.g_00515
OG0001601	Prbh.g_00908	Prab.g_00679
OG0001603	Prbh.g_01050	Prab.g_00826
OG0001604	Prbh.g_00886	Prab.g_01060
OG0001606	Prbh.g_00842	Prab.g_01298
OG0001607	Prbh.g_01905	Prab.g_01192
OG0001608	Prbh.g_01139	Prab.g_01352
OG0001609	Prbh.g_00142	Prab.g_01505
OG0001610	Prbh.g_00145	Prab.g_01508
OG0001611	Prbh.g_01851	Prab.g_01573
OG0001613	Prbh.g_01622	Prab.g_01821
OG0001629	Prbh.g_00804	Prab.g_00779
OG0001630	Prbh.g_00862	Prab.g_01078
OG0001631	Prbh.g_00794	Prab.g_01115
OG0001634	Prbh.g_01183	Prab.g_01589
OG0001649	Prbh.g_00839	Prab.g_01116
OG0001662	Prbh.g_01906	Prab.g_01155
OG0001685	Prbh.g_01440	Prab.g_00902
OG0001686	Prbh.g_01322	Prab.g_00962
OG0001687	Prbh.g_00369	Prab.g_01109
OG0001689	Prbh.g_01571	Prab.g_01866
OG0001697	Prbh.g_01049	Prab.g_01101
OG0001701	Prbh.g_00725	Prab.g_01730
OG0001705	Prbh.g_01720	Prab.g_00390
OG0001707	Prbh.g_01330	Prab.g_01132
OG0001708	Prbh.g_01302	Prab.g_01202
OG0001722	Prbh.g_00860	Prab.g_01080
OG0001725	Prbh.g_00772	Prab.g_00380
OG0001743	Prbh.g_01899	Prab.g_01153
OG0001780	Prbh.g_00056	Prab.g_01401
OG0001782	Prbh.g_01917	Prab.g_01436
OG0001834	Prbh.g_00035	Prab.g_01398
OG0001922	Prbh.g_00078	Prab.g_01341
OG0001987	Prbh.g_01821	Prab.g_00973
OG0001989	Prbh.g_01348	Prab.g_01350
OG0002062	Prbh.g_00774	Prab.g_01177
OG0002097	Prbh.g_00046	Prab.g_01388
OG0002155	Prbh.g_00048	Prab.g_01389
OG0002273	Prbh.g_01859	Prab.g_01342
OG0002274	Prbh.g_00047	Prab.g_01387
OG0002321	Prbh.g_00058	Prab.g_01402
OG0002325	Prbh.g_00770	Prab.g_01183
OG0002420	Prbh.g_01805	Prab.g_01608
OG0002423	Prbh.g_01402	Prab.g_00911
OG0002486	Prbh.g_01916	Prab.g_01435
OG0002778	Prbh.g_01915	Prab.g_01429
OG0002893	Prbh.g_00045	Prab.g_01386
OG0003167	Prbh.g_00004	Prab.g_01659
