Orthogroup	Prbh	Syat
OG0001131	Prbh.g_00411	Syat.g_01674
OG0001132	Prbh.g_00827	Syat.g_00965
OG0001133	Prbh.g_00008	Syat.g_03311
OG0001136	Prbh.g_01286	Syat.g_03257
OG0001137	Prbh.g_01273	Syat.g_00306
OG0001138	Prbh.g_01252	Syat.g_00214
OG0001139	Prbh.g_01250	Syat.g_00209
OG0001140	Prbh.g_01249	Syat.g_00208
OG0001141	Prbh.g_01248	Syat.g_00207
OG0001142	Prbh.g_01247	Syat.g_00206
OG0001143	Prbh.g_01240	Syat.g_00925
OG0001144	Prbh.g_01235	Syat.g_00906
OG0001145	Prbh.g_01365	Syat.g_01117
OG0001146	Prbh.g_01377	Syat.g_01158
OG0001147	Prbh.g_00002	Syat.g_01368
OG0001148	Prbh.g_00011	Syat.g_01297
OG0001149	Prbh.g_00012	Syat.g_01298
OG0001150	Prbh.g_00013	Syat.g_01299
OG0001151	Prbh.g_00025	Syat.g_01420
OG0001152	Prbh.g_00026	Syat.g_01421
OG0001153	Prbh.g_00131	Syat.g_01346
OG0001154	Prbh.g_00132	Syat.g_01347
OG0001155	Prbh.g_00149	Syat.g_02774
OG0001156	Prbh.g_00152	Syat.g_02978
OG0001157	Prbh.g_00153	Syat.g_02977
OG0001158	Prbh.g_00154	Syat.g_02976
OG0001159	Prbh.g_00155	Syat.g_02975
OG0001160	Prbh.g_00181	Syat.g_03104
OG0001161	Prbh.g_01837	Syat.g_02384
OG0001162	Prbh.g_01824	Syat.g_01528
OG0001163	Prbh.g_01790	Syat.g_03112
OG0001164	Prbh.g_01787	Syat.g_03116
OG0001165	Prbh.g_01784	Syat.g_03121
OG0001166	Prbh.g_01763	Syat.g_03050
OG0001167	Prbh.g_01745	Syat.g_03019
OG0001168	Prbh.g_01743	Syat.g_03017
OG0001169	Prbh.g_01741	Syat.g_03015
OG0001170	Prbh.g_01739	Syat.g_03013
OG0001171	Prbh.g_01729	Syat.g_03001
OG0001172	Prbh.g_01714	Syat.g_01858
OG0001173	Prbh.g_01713	Syat.g_01857
OG0001174	Prbh.g_01705	Syat.g_01849
OG0001175	Prbh.g_01704	Syat.g_01848
OG0001176	Prbh.g_01696	Syat.g_01831
OG0001178	Prbh.g_01777	Syat.g_03137
OG0001180	Prbh.g_01638	Syat.g_01654
OG0001181	Prbh.g_01634	Syat.g_01650
OG0001182	Prbh.g_01626	Syat.g_01642
OG0001183	Prbh.g_01620	Syat.g_01632
OG0001184	Prbh.g_01602	Syat.g_02160
OG0001185	Prbh.g_01586	Syat.g_02200
OG0001186	Prbh.g_01562	Syat.g_02235
OG0001187	Prbh.g_01559	Syat.g_02256
OG0001188	Prbh.g_01557	Syat.g_02261
OG0001189	Prbh.g_01540	Syat.g_02287
OG0001190	Prbh.g_01535	Syat.g_02692
OG0001191	Prbh.g_01525	Syat.g_02675
OG0001192	Prbh.g_01520	Syat.g_02663
OG0001193	Prbh.g_01507	Syat.g_02513
OG0001194	Prbh.g_01506	Syat.g_02515
OG0001195	Prbh.g_01505	Syat.g_02516
OG0001196	Prbh.g_01488	Syat.g_02398
OG0001197	Prbh.g_01486	Syat.g_02396
OG0001199	Prbh.g_00708	Syat.g_01475
OG0001200	Prbh.g_00706	Syat.g_01477
OG0001201	Prbh.g_00675	Syat.g_01572
OG0001202	Prbh.g_00583	Syat.g_02812
OG0001203	Prbh.g_00542	Syat.g_01447
OG0001204	Prbh.g_00536	Syat.g_01867
OG0001205	Prbh.g_00387	Syat.g_01287
OG0001206	Prbh.g_00366	Syat.g_03268
OG0001207	Prbh.g_00354	Syat.g_03162
OG0001208	Prbh.g_00349	Syat.g_03172
OG0001209	Prbh.g_00294	Syat.g_03273
OG0001210	Prbh.g_00290	Syat.g_00103
OG0001211	Prbh.g_00280	Syat.g_00078
OG0001213	Prbh.g_01452	Syat.g_03289
OG0001216	Prbh.g_00947	Syat.g_00660
OG0001217	Prbh.g_01875	Syat.g_02587
OG0001218	Prbh.g_01339	Syat.g_01356
OG0001219	Prbh.g_01054	Syat.g_00629
OG0001220	Prbh.g_01009	Syat.g_01534
OG0001222	Prbh.g_01131	Syat.g_00597
OG0001223	Prbh.g_01103	Syat.g_00544
OG0001224	Prbh.g_01035	Syat.g_00804
OG0001225	Prbh.g_01033	Syat.g_00806
OG0001226	Prbh.g_01444	Syat.g_01485
OG0001228	Prbh.g_01232	Syat.g_00938
OG0001229	Prbh.g_01872	Syat.g_00981
OG0001230	Prbh.g_00089	Syat.g_01235
OG0001231	Prbh.g_00410	Syat.g_02327
OG0001232	Prbh.g_01759	Syat.g_03041
OG0001233	Prbh.g_01738	Syat.g_03012
OG0001234	Prbh.g_01702	Syat.g_02092
OG0001235	Prbh.g_01698	Syat.g_01838
OG0001236	Prbh.g_01605	Syat.g_02156
OG0001237	Prbh.g_01601	Syat.g_02161
OG0001238	Prbh.g_01524	Syat.g_02673
OG0001239	Prbh.g_00711	Syat.g_01472
OG0001240	Prbh.g_00690	Syat.g_01554
OG0001241	Prbh.g_00681	Syat.g_01564
OG0001242	Prbh.g_00662	Syat.g_02936
OG0001243	Prbh.g_00655	Syat.g_02928
OG0001244	Prbh.g_00640	Syat.g_02901
OG0001245	Prbh.g_01320	Syat.g_00212
OG0001246	Prbh.g_00824	Syat.g_03209
OG0001247	Prbh.g_00918	Syat.g_01019
OG0001248	Prbh.g_00920	Syat.g_03159
OG0001249	Prbh.g_00442	Syat.g_01620
OG0001250	Prbh.g_00995	Syat.g_00739
OG0001251	Prbh.g_00858	Syat.g_00963, Syat.g_00621
OG0001252	Prbh.g_01040	Syat.g_00787
OG0001255	Prbh.g_01300	Syat.g_00843
OG0001256	Prbh.g_00188	Syat.g_03111
OG0001258	Prbh.g_01786	Syat.g_03119
OG0001259	Prbh.g_01740	Syat.g_03014
OG0001261	Prbh.g_01653	Syat.g_01791
OG0001262	Prbh.g_01542	Syat.g_02285
OG0001263	Prbh.g_00653	Syat.g_02926
OG0001265	Prbh.g_00663	Syat.g_02938
OG0001266	Prbh.g_00579	Syat.g_02808
OG0001267	Prbh.g_00499	Syat.g_02060
OG0001268	Prbh.g_00433	Syat.g_01608
OG0001269	Prbh.g_01008	Syat.g_02369
OG0001270	Prbh.g_00398	Syat.g_02968
OG0001271	Prbh.g_00359	Syat.g_01374
OG0001272	Prbh.g_00345	Syat.g_03176
OG0001274	Prbh.g_00556	Syat.g_02727
OG0001275	Prbh.g_01112	Syat.g_00529
OG0001276	Prbh.g_01123	Syat.g_00705
OG0001278	Prbh.g_01228	Syat.g_00895
OG0001279	Prbh.g_01396	Syat.g_01252
OG0001281	Prbh.g_01378	Syat.g_01159
OG0001282	Prbh.g_00010	Syat.g_02780
OG0001283	Prbh.g_01492	Syat.g_02403
OG0001286	Prbh.g_01640	Syat.g_01656
OG0001287	Prbh.g_01579	Syat.g_02208
OG0001288	Prbh.g_01569	Syat.g_02225
OG0001289	Prbh.g_00696	Syat.g_01527
OG0001290	Prbh.g_00682	Syat.g_01563
OG0001291	Prbh.g_00645	Syat.g_02916
OG0001292	Prbh.g_00531	Syat.g_01873
OG0001293	Prbh.g_00518	Syat.g_01995
OG0001296	Prbh.g_00321	Syat.g_03217
OG0001297	Prbh.g_00316	Syat.g_03221
OG0001298	Prbh.g_00252	Syat.g_00043
OG0001299	Prbh.g_01186	Syat.g_00401
OG0001300	Prbh.g_00929	Syat.g_01025
OG0001304	Prbh.g_01136	Syat.g_00690
OG0001305	Prbh.g_01027	Syat.g_00813
OG0001306	Prbh.g_01298	Syat.g_03234
OG0001307	Prbh.g_01936	Syat.g_02082
OG0001308	Prbh.g_00109	Syat.g_01176
OG0001309	Prbh.g_00205	Syat.g_01113
OG0001310	Prbh.g_01769	Syat.g_03066
OG0001311	Prbh.g_01125	Syat.g_00703
OG0001312	Prbh.g_01063	Syat.g_00615
OG0001314	Prbh.g_01949, Prbh.g_00791	Syat.g_00839, Syat.g_00137
OG0001315	Prbh.g_01861	Syat.g_01634
OG0001317	Prbh.g_00546	Syat.g_01451
OG0001318	Prbh.g_00522	Syat.g_01888
OG0001319	Prbh.g_00506	Syat.g_02048
OG0001323	Prbh.g_00310	Syat.g_01111
OG0001325	Prbh.g_01168	Syat.g_00664
OG0001327	Prbh.g_00867	Syat.g_00414
OG0001329	Prbh.g_01816	Syat.g_00097
OG0001331	Prbh.g_00015	Syat.g_01301
OG0001333	Prbh.g_01744	Syat.g_03018
OG0001336	Prbh.g_01491	Syat.g_02402
OG0001337	Prbh.g_00447	Syat.g_01621
OG0001348	Prbh.g_01888	Syat.g_03316
OG0001351	Prbh.g_00373	Syat.g_01318
OG0001353	Prbh.g_00985	Syat.g_00717
OG0001354	Prbh.g_01096	Syat.g_00558
OG0001355	Prbh.g_01146	Syat.g_02589
OG0001357	Prbh.g_01350	Syat.g_00135
OG0001358	Prbh.g_01463	Syat.g_03319
OG0001361	Prbh.g_01264	Syat.g_00293
OG0001364	Prbh.g_01614	Syat.g_02143
OG0001365	Prbh.g_01531	Syat.g_02687
OG0001371	Prbh.g_00913	Syat.g_01490
OG0001379	Prbh.g_01367	Syat.g_01147
OG0001382	Prbh.g_01343	Syat.g_00101
OG0001394	Prbh.g_00893	Syat.g_00450
OG0001401	Prbh.g_00990	Syat.g_00721
OG0001402	Prbh.g_01458	Syat.g_03314
OG0001403	Prbh.g_00750	Syat.g_02307
OG0001409	Prbh.g_01274	Syat.g_01007
OG0001411	Prbh.g_00721	Syat.g_01188
OG0001415	Prbh.g_00549	Syat.g_00017
OG0001418	Prbh.g_00919	Syat.g_03267
OG0001421	Prbh.g_00189	Syat.g_03056
OG0001429	Prbh.g_01055	Syat.g_00627
OG0001430	Prbh.g_01340	Syat.g_03343
OG0001435	Prbh.g_00874	Syat.g_00422
OG0001437	Prbh.g_00550	Syat.g_00016
OG0001441	Prbh.g_00308	Syat.g_01109
OG0001443	Prbh.g_01871	Syat.g_02649
OG0001451	Prbh.g_01020	Syat.g_02877
OG0001453	Prbh.g_01927	Syat.g_00538
OG0001460	Prbh.g_01791	Syat.g_01430
OG0001461	Prbh.g_01839	Syat.g_01945
OG0001467	Prbh.g_00007	Syat.g_02457
OG0001476	Prbh.g_01275	Syat.g_02579, Syat.g_01012
OG0001477	Prbh.g_01893	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001484	Prbh.g_00200	Syat.g_02443
OG0001486	Prbh.g_01285	Syat.g_03258
OG0001487	Prbh.g_00139	Syat.g_01355
OG0001488	Prbh.g_01269	Syat.g_00301
OG0001489	Prbh.g_01629	Syat.g_01645
OG0001495	Prbh.g_01693	Syat.g_01833
OG0001496	Prbh.g_01895	Syat.g_00316
OG0001497	Prbh.g_01894	Syat.g_00317
OG0001498	Prbh.g_00414	Syat.g_02954
OG0001505	Prbh.g_00063	Syat.g_01215
OG0001510	Prbh.g_01575	Syat.g_02214
OG0001511	Prbh.g_00671	Syat.g_01580
OG0001512	Prbh.g_01335	Syat.g_01445
OG0001514	Prbh.g_01896	Syat.g_00315
OG0001515	Prbh.g_00927	Syat.g_00927
OG0001516	Prbh.g_01189	Syat.g_00398
OG0001517	Prbh.g_00438	Syat.g_01613
OG0001518	Prbh.g_01522	Syat.g_02671
OG0001519	Prbh.g_01517	Syat.g_02646
OG0001522	Prbh.g_00986	Syat.g_00642
OG0001523	Prbh.g_01863	Syat.g_01089
OG0001524	Prbh.g_01862	Syat.g_01088
OG0001526	Prbh.g_00726	Syat.g_02907
OG0001527	Prbh.g_00266	Syat.g_00064
OG0001529	Prbh.g_00742	Syat.g_02294
OG0001530	Prbh.g_00672	Syat.g_01578
OG0001531	Prbh.g_00541	Syat.g_01444
OG0001532	Prbh.g_01251	Syat.g_00213
OG0001534	Prbh.g_01137	Syat.g_00689
OG0001535	Prbh.g_01122	Syat.g_00707
OG0001536	Prbh.g_01082	Syat.g_00589
OG0001537	Prbh.g_00890	Syat.g_00441
OG0001538	Prbh.g_00958	Syat.g_00484
OG0001539	Prbh.g_00869	Syat.g_00417
OG0001540	Prbh.g_00651	Syat.g_02924
OG0001541	Prbh.g_00603	Syat.g_02847
OG0001542	Prbh.g_00597	Syat.g_02837
OG0001543	Prbh.g_01876	Syat.g_03229
OG0001544	Prbh.g_01518	Syat.g_02647
OG0001545	Prbh.g_01502	Syat.g_02444, Syat.g_02433
OG0001549	Prbh.g_01018	Syat.g_00799
OG0001557	Prbh.g_00894	Syat.g_00451
OG0001559	Prbh.g_00673	Syat.g_01577
OG0001560	Prbh.g_00683	Syat.g_01562
OG0001561	Prbh.g_01127	Syat.g_00701
OG0001563	Prbh.g_01645	Syat.g_01662
OG0001574	Prbh.g_00268	Syat.g_00066
OG0001575	Prbh.g_00263	Syat.g_00061
OG0001576	Prbh.g_01386	Syat.g_01169
OG0001580	Prbh.g_00735	Syat.g_02701
OG0001584	Prbh.g_01175	Syat.g_00468
OG0001587	Prbh.g_01722	Syat.g_02990
OG0001591	Prbh.g_00906	Syat.g_00411
OG0001592	Prbh.g_00736	Syat.g_02699
OG0001613	Prbh.g_01622	Syat.g_01635
OG0001614	Prbh.g_01587	Syat.g_02197
OG0001616	Prbh.g_01259	Syat.g_00249
OG0001617	Prbh.g_00931	Syat.g_03212, Syat.g_03299
OG0001619	Prbh.g_01072	Syat.g_00600
OG0001620	Prbh.g_00429	Syat.g_01601
OG0001621	Prbh.g_00526	Syat.g_01883
OG0001622	Prbh.g_01493	Syat.g_02404
OG0001634	Prbh.g_01183	Syat.g_00404
OG0001636	Prbh.g_00747	Syat.g_02302
OG0001638	Prbh.g_01771	Syat.g_03143
OG0001639	Prbh.g_00148	Syat.g_02981
OG0001640	Prbh.g_01043	Syat.g_00792
OG0001641	Prbh.g_01105	Syat.g_00540
OG0001642	Prbh.g_01007	Syat.g_00676
OG0001643	Prbh.g_01214	Syat.g_00131
OG0001644	Prbh.g_01158	Syat.g_00844
OG0001659	Prbh.g_01407	Syat.g_00219
OG0001678	Prbh.g_01715	Syat.g_01859
OG0001679	Prbh.g_00443	Syat.g_02946
OG0001701	Prbh.g_00725	Syat.g_02905
OG0001717	Prbh.g_00822	Syat.g_02860
OG0001731	Prbh.g_00161	Syat.g_03081
OG0001762	Prbh.g_01110	Syat.g_00531
OG0001764	Prbh.g_01152	Syat.g_00639
OG0001771	Prbh.g_01843	Syat.g_01094
OG0001782	Prbh.g_01917	Syat.g_01210
OG0001955	Prbh.g_01873	Syat.g_01670
OG0001956	Prbh.g_01014	Syat.g_00959
OG0001977	Prbh.g_01511	Syat.g_02506
OG0002003	Prbh.g_00832	Syat.g_01980
OG0002019	Prbh.g_01950	Syat.g_02199
OG0002052	Prbh.g_01132	Syat.g_01022
OG0002097	Prbh.g_00046	Syat.g_02176
OG0002109	Prbh.g_00836	Syat.g_01923, Syat.g_01752
OG0002110	Prbh.g_01926	Syat.g_02552
OG0002155	Prbh.g_00048, Prbh.g_00038	Syat.g_02174
OG0002274	Prbh.g_00047	Syat.g_02175
OG0002347	Prbh.g_01753	Syat.g_03036
OG0002348	Prbh.g_01887	Syat.g_02603
OG0002389	Prbh.g_01625	Syat.g_01641
OG0002559	Prbh.g_01428	Syat.g_00145
OG0002565	Prbh.g_01422, Prbh.g_01420	Syat.g_03291
OG0002582	Prbh.g_01922	Syat.g_02247
OG0002664	Prbh.g_01944	Syat.g_02486, Syat.g_00167
OG0002730	Prbh.g_01941	Syat.g_01925, Syat.g_01755, Syat.g_03294
OG0002821	Prbh.g_00724	Syat.g_02904
OG0002822	Prbh.g_00723	Syat.g_02906
OG0002837	Prbh.g_01419	Syat.g_00283
OG0002893	Prbh.g_00045	Syat.g_02173
OG0003490	Prbh.g_01411	Syat.g_00281, Syat.g_02958
OG0003493	Prbh.g_00044	Syat.g_02607, Syat.g_02266
OG0004044	Prbh.g_01942	Syat.g_01924
OG0004257	Prbh.g_01412	Syat.g_00282
