Orthogroup	Prbh	Syai
OG0001114	Prbh.g_01095	Syai.g_01480
OG0001115	Prbh.g_01097	Syai.g_01476
OG0001116	Prbh.g_01098	Syai.g_01474
OG0001117	Prbh.g_01099	Syai.g_01473
OG0001118	Prbh.g_01100	Syai.g_01472
OG0001119	Prbh.g_01101	Syai.g_01470
OG0001120	Prbh.g_01102	Syai.g_01466
OG0001122	Prbh.g_01119	Syai.g_01437
OG0001123	Prbh.g_01124	Syai.g_01430
OG0001124	Prbh.g_01126	Syai.g_01428
OG0001125	Prbh.g_01128	Syai.g_01426
OG0001126	Prbh.g_01042	Syai.g_02021
OG0001127	Prbh.g_01041	Syai.g_02020
OG0001128	Prbh.g_01039	Syai.g_02017
OG0001129	Prbh.g_01038	Syai.g_02015
OG0001130	Prbh.g_01037	Syai.g_02014
OG0001131	Prbh.g_00411	Syai.g_01281
OG0001132	Prbh.g_00827	Syai.g_01620
OG0001133	Prbh.g_00008	Syai.g_01072
OG0001134	Prbh.g_01868	Syai.g_01745
OG0001135	Prbh.g_01865	Syai.g_01742
OG0001136	Prbh.g_01286	Syai.g_02146
OG0001137	Prbh.g_01273	Syai.g_02126
OG0001138	Prbh.g_01252	Syai.g_01763
OG0001139	Prbh.g_01250	Syai.g_01765
OG0001140	Prbh.g_01249	Syai.g_01766
OG0001141	Prbh.g_01248	Syai.g_01767
OG0001142	Prbh.g_01247	Syai.g_01768
OG0001143	Prbh.g_01240	Syai.g_01778
OG0001144	Prbh.g_01235	Syai.g_01788
OG0001145	Prbh.g_01365	Syai.g_02165
OG0001146	Prbh.g_01377	Syai.g_02185
OG0001147	Prbh.g_00002	Syai.g_00869
OG0001148	Prbh.g_00011	Syai.g_00626
OG0001149	Prbh.g_00012	Syai.g_00625
OG0001150	Prbh.g_00013	Syai.g_00624
OG0001151	Prbh.g_00025	Syai.g_00611
OG0001152	Prbh.g_00026	Syai.g_00610
OG0001153	Prbh.g_00131	Syai.g_00903
OG0001154	Prbh.g_00132	Syai.g_00901
OG0001155	Prbh.g_00149	Syai.g_02298
OG0001156	Prbh.g_00152	Syai.g_02301
OG0001157	Prbh.g_00153	Syai.g_02302
OG0001158	Prbh.g_00154	Syai.g_02303
OG0001159	Prbh.g_00155	Syai.g_02304
OG0001160	Prbh.g_00181	Syai.g_02355
OG0001161	Prbh.g_01837	Syai.g_02803
OG0001162	Prbh.g_01824	Syai.g_01374
OG0001163	Prbh.g_01790	Syai.g_02363
OG0001164	Prbh.g_01787	Syai.g_02369
OG0001165	Prbh.g_01784	Syai.g_02374
OG0001166	Prbh.g_01763	Syai.g_02400
OG0001167	Prbh.g_01745	Syai.g_02254
OG0001168	Prbh.g_01743	Syai.g_02256
OG0001169	Prbh.g_01741	Syai.g_02258
OG0001170	Prbh.g_01739	Syai.g_02260
OG0001171	Prbh.g_01729	Syai.g_02270
OG0001172	Prbh.g_01714	Syai.g_00323
OG0001173	Prbh.g_01713	Syai.g_00324
OG0001174	Prbh.g_01705	Syai.g_00332
OG0001175	Prbh.g_01704	Syai.g_00333
OG0001176	Prbh.g_01696	Syai.g_00352
OG0001177	Prbh.g_01694	Syai.g_00350
OG0001178	Prbh.g_01777	Syai.g_02383
OG0001179	Prbh.g_01661	Syai.g_00385
OG0001180	Prbh.g_01638	Syai.g_00410
OG0001181	Prbh.g_01634	Syai.g_00414
OG0001182	Prbh.g_01626	Syai.g_00423
OG0001183	Prbh.g_01620	Syai.g_00429
OG0001184	Prbh.g_01602	Syai.g_00156
OG0001185	Prbh.g_01586	Syai.g_00117
OG0001186	Prbh.g_01562	Syai.g_00084
OG0001187	Prbh.g_01559	Syai.g_00081
OG0001188	Prbh.g_01557	Syai.g_00078
OG0001189	Prbh.g_01540	Syai.g_00061
OG0001190	Prbh.g_01535	Syai.g_02776
OG0001191	Prbh.g_01525	Syai.g_02788
OG0001192	Prbh.g_01520	Syai.g_02793
OG0001193	Prbh.g_01507	Syai.g_02835
OG0001194	Prbh.g_01506	Syai.g_02838
OG0001195	Prbh.g_01505	Syai.g_02839
OG0001196	Prbh.g_01488	Syai.g_02913
OG0001197	Prbh.g_01486	Syai.g_02915
OG0001198	Prbh.g_01479	Syai.g_02930
OG0001199	Prbh.g_00708	Syai.g_02480
OG0001200	Prbh.g_00706	Syai.g_02482
OG0001202	Prbh.g_00583	Syai.g_02674
OG0001203	Prbh.g_00542	Syai.g_00540
OG0001204	Prbh.g_00536	Syai.g_00312
OG0001205	Prbh.g_00387	Syai.g_02212
OG0001206	Prbh.g_00366	Syai.g_00853
OG0001207	Prbh.g_00354	Syai.g_00629
OG0001208	Prbh.g_00349	Syai.g_00640
OG0001209	Prbh.g_00294	Syai.g_00711
OG0001210	Prbh.g_00290	Syai.g_00720
OG0001211	Prbh.g_00280	Syai.g_00735
OG0001212	Prbh.g_00234	Syai.g_00799
OG0001213	Prbh.g_01452	Syai.g_01082
OG0001215	Prbh.g_00925	Syai.g_01958
OG0001216	Prbh.g_00947	Syai.g_01388
OG0001217	Prbh.g_01875	Syai.g_01185
OG0001218	Prbh.g_01339	Syai.g_00893
OG0001219	Prbh.g_01054	Syai.g_01561
OG0001220	Prbh.g_01009	Syai.g_02087
OG0001221	Prbh.g_00889	Syai.g_01284
OG0001222	Prbh.g_01131	Syai.g_01516
OG0001223	Prbh.g_01103	Syai.g_01463
OG0001224	Prbh.g_01035	Syai.g_02011
OG0001225	Prbh.g_01033	Syai.g_02009
OG0001226	Prbh.g_01444	Syai.g_01154
OG0001227	Prbh.g_01331	Syai.g_02806
OG0001228	Prbh.g_01232	Syai.g_02218
OG0001229	Prbh.g_01872	Syai.g_01986
OG0001230	Prbh.g_00089	Syai.g_00964
OG0001231	Prbh.g_00410	Syai.g_00017
OG0001232	Prbh.g_01759	Syai.g_02410
OG0001233	Prbh.g_01738	Syai.g_02261
OG0001234	Prbh.g_01702	Syai.g_00337
OG0001235	Prbh.g_01698	Syai.g_00343
OG0001236	Prbh.g_01605	Syai.g_00159
OG0001237	Prbh.g_01601	Syai.g_00137
OG0001238	Prbh.g_01524	Syai.g_02789
OG0001239	Prbh.g_00711	Syai.g_02477
OG0001240	Prbh.g_00690	Syai.g_02527
OG0001241	Prbh.g_00681	Syai.g_02537
OG0001242	Prbh.g_00662	Syai.g_02566
OG0001243	Prbh.g_00655	Syai.g_02573
OG0001244	Prbh.g_00640	Syai.g_02605
OG0001245	Prbh.g_01320	Syai.g_02091
OG0001246	Prbh.g_00824	Syai.g_00666
OG0001247	Prbh.g_00918	Syai.g_01380
OG0001248	Prbh.g_00920	Syai.g_01377
OG0001249	Prbh.g_00442	Syai.g_00464
OG0001250	Prbh.g_00995	Syai.g_02053
OG0001251	Prbh.g_00858	Syai.g_02845
OG0001252	Prbh.g_01040	Syai.g_02018
OG0001254	Prbh.g_01866	Syai.g_01744
OG0001255	Prbh.g_01300	Syai.g_01915
OG0001256	Prbh.g_00188	Syai.g_02362
OG0001258	Prbh.g_01786	Syai.g_02372
OG0001259	Prbh.g_01740	Syai.g_02259
OG0001261	Prbh.g_01653	Syai.g_00394
OG0001262	Prbh.g_01542	Syai.g_00063
OG0001263	Prbh.g_00653	Syai.g_02576
OG0001265	Prbh.g_00663	Syai.g_02563
OG0001266	Prbh.g_00579	Syai.g_02679
OG0001267	Prbh.g_00499	Syai.g_00259
OG0001268	Prbh.g_00433	Syai.g_00492
OG0001269	Prbh.g_01008	Syai.g_01699
OG0001270	Prbh.g_00398	Syai.g_02231
OG0001271	Prbh.g_00359	Syai.g_00862
OG0001272	Prbh.g_00345	Syai.g_00644
OG0001273	Prbh.g_01222	Syai.g_01099
OG0001274	Prbh.g_00556	Syai.g_02706
OG0001275	Prbh.g_01112	Syai.g_01447
OG0001276	Prbh.g_01123	Syai.g_01431
OG0001278	Prbh.g_01228	Syai.g_01799
OG0001279	Prbh.g_01396	Syai.g_00991
OG0001280	Prbh.g_01372	Syai.g_02176
OG0001281	Prbh.g_01378	Syai.g_02186
OG0001282	Prbh.g_00010	Syai.g_00627
OG0001283	Prbh.g_01492	Syai.g_02908
OG0001284	Prbh.g_00175	Syai.g_02338
OG0001285	Prbh.g_01756	Syai.g_02866
OG0001286	Prbh.g_01640	Syai.g_00408
OG0001287	Prbh.g_01579	Syai.g_00109
OG0001289	Prbh.g_00696	Syai.g_02504
OG0001290	Prbh.g_00682	Syai.g_02536
OG0001291	Prbh.g_00645	Syai.g_02587
OG0001292	Prbh.g_00531	Syai.g_00306
OG0001293	Prbh.g_00518	Syai.g_00285
OG0001296	Prbh.g_00321	Syai.g_00672
OG0001297	Prbh.g_00316	Syai.g_00676
OG0001298	Prbh.g_00252	Syai.g_00773
OG0001299	Prbh.g_01186	Syai.g_01236
OG0001300	Prbh.g_00929	Syai.g_01982
OG0001301	Prbh.g_00934	Syai.g_01995
OG0001302	Prbh.g_01051	Syai.g_01142
OG0001304	Prbh.g_01136	Syai.g_01418
OG0001305	Prbh.g_01027	Syai.g_02001
OG0001306	Prbh.g_01298	Syai.g_02160
OG0001307	Prbh.g_01936	Syai.g_01717
OG0001308	Prbh.g_00109	Syai.g_00943
OG0001309	Prbh.g_00205	Syai.g_00682
OG0001311	Prbh.g_01125	Syai.g_01429
OG0001312	Prbh.g_01063	Syai.g_01549
OG0001315	Prbh.g_01861	Syai.g_00427
OG0001316	Prbh.g_00641	Syai.g_02593
OG0001317	Prbh.g_00546	Syai.g_00534
OG0001318	Prbh.g_00522	Syai.g_00293
OG0001319	Prbh.g_00506	Syai.g_00270
OG0001321	Prbh.g_00381	Syai.g_02195
OG0001322	Prbh.g_00380	Syai.g_02194
OG0001323	Prbh.g_00310	Syai.g_00685
OG0001324	Prbh.g_00930	Syai.g_01983
OG0001325	Prbh.g_01168	Syai.g_01392
OG0001327	Prbh.g_00867	Syai.g_01250
OG0001328	Prbh.g_01357	Syai.g_01278
OG0001330	Prbh.g_00201	Syai.g_02167
OG0001331	Prbh.g_00015	Syai.g_00622
OG0001332	Prbh.g_00146	Syai.g_02293
OG0001333	Prbh.g_01744	Syai.g_02255
OG0001334	Prbh.g_01617	Syai.g_00438
OG0001335	Prbh.g_01616	Syai.g_00439
OG0001336	Prbh.g_01491	Syai.g_02909
OG0001337	Prbh.g_00447	Syai.g_00434, Syai.g_00452
OG0001338	Prbh.g_00444	Syai.g_00448, Syai.g_01658, Syai.g_00456
OG0001339	Prbh.g_00679	Syai.g_02539
OG0001340	Prbh.g_00446	Syai.g_00453
OG0001343	Prbh.g_00855	Syai.g_02842
OG0001344	Prbh.g_01278	Syai.g_02139
OG0001346	Prbh.g_01374	Syai.g_02180
OG0001348	Prbh.g_01888	Syai.g_02033
OG0001350	Prbh.g_00543	Syai.g_00539
OG0001351	Prbh.g_00373	Syai.g_00843
OG0001352	Prbh.g_00914	Syai.g_00700
OG0001353	Prbh.g_00985	Syai.g_02042
OG0001354	Prbh.g_01096	Syai.g_01477
OG0001355	Prbh.g_01146	Syai.g_01698
OG0001357	Prbh.g_01350	Syai.g_00918, Syai.g_01612
OG0001359	Prbh.g_00856	Syai.g_02841
OG0001361	Prbh.g_01264	Syai.g_02113
OG0001362	Prbh.g_00113	Syai.g_00938
OG0001363	Prbh.g_00115	Syai.g_00936
OG0001364	Prbh.g_01614	Syai.g_00173
OG0001368	Prbh.g_00793, Prbh.g_01410, Prbh.g_00768	Syai.g_00313
OG0001375	Prbh.g_00854	Syai.g_02843
OG0001379	Prbh.g_01367	Syai.g_02169
OG0001380	Prbh.g_01341	Syai.g_01168
OG0001381	Prbh.g_01308	Syai.g_02819, Syai.g_01723
OG0001394	Prbh.g_00893	Syai.g_01290
OG0001397	Prbh.g_00114	Syai.g_00937
OG0001398	Prbh.g_01399	Syai.g_01587
OG0001401	Prbh.g_00990	Syai.g_02046, Syai.g_02047
OG0001402	Prbh.g_01458	Syai.g_01070
OG0001404	Prbh.g_00714	Syai.g_02473
OG0001405	Prbh.g_00453	Syai.g_00441
OG0001407	Prbh.g_01345	Syai.g_00701
OG0001414	Prbh.g_00551	Syai.g_01722
OG0001421	Prbh.g_00189	Syai.g_01621
OG0001423	Prbh.g_01940	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Prbh.g_01521	Syai.g_02792
OG0001430	Prbh.g_01340	Syai.g_02768
OG0001435	Prbh.g_00874	Syai.g_01256
OG0001441	Prbh.g_00308	Syai.g_00687
OG0001443	Prbh.g_01871	Syai.g_02800
OG0001446	Prbh.g_01878	Syai.g_00832
OG0001448	Prbh.g_00375	Syai.g_02808
OG0001453	Prbh.g_01927	Syai.g_01455
OG0001460	Prbh.g_01791	Syai.g_02030
OG0001461	Prbh.g_01839	Syai.g_01730
OG0001465	Prbh.g_00941	Syai.g_01384
OG0001467	Prbh.g_00007	Syai.g_01141
OG0001468	Prbh.g_00846	Syai.g_01144
OG0001472	Prbh.g_00802	Syai.g_01931
OG0001476	Prbh.g_01275	Syai.g_02131
OG0001477	Prbh.g_01893	Syai.g_01992
OG0001484	Prbh.g_00200	Syai.g_02864
OG0001487	Prbh.g_00139	Syai.g_00894
OG0001488	Prbh.g_01269	Syai.g_02121
OG0001489	Prbh.g_01629	Syai.g_00419
OG0001494	Prbh.g_01912	Syai.g_02428
OG0001495	Prbh.g_01693	Syai.g_00349
OG0001496	Prbh.g_01895	Syai.g_01990
OG0001497	Prbh.g_01894	Syai.g_01991
OG0001498	Prbh.g_00414	Syai.g_00518
OG0001510	Prbh.g_01575	Syai.g_00105
OG0001511	Prbh.g_00671	Syai.g_02549
OG0001512	Prbh.g_01335	Syai.g_00541
OG0001514	Prbh.g_01896	Syai.g_01989
OG0001515	Prbh.g_00927	Syai.g_01978
OG0001516	Prbh.g_01189	Syai.g_01233
OG0001517	Prbh.g_00438	Syai.g_00487
OG0001518	Prbh.g_01522	Syai.g_02791
OG0001519	Prbh.g_01517	Syai.g_02802
OG0001527	Prbh.g_00266	Syai.g_00749
OG0001529	Prbh.g_00742	Syai.g_00054
OG0001530	Prbh.g_00672	Syai.g_02547
OG0001531	Prbh.g_00541	Syai.g_00542
OG0001532	Prbh.g_01251	Syai.g_01764
OG0001534	Prbh.g_01137	Syai.g_01417
OG0001535	Prbh.g_01122	Syai.g_01433
OG0001536	Prbh.g_01082	Syai.g_01508
OG0001537	Prbh.g_00890	Syai.g_01285
OG0001538	Prbh.g_00958	Syai.g_01326
OG0001539	Prbh.g_00869	Syai.g_01252
OG0001540	Prbh.g_00651	Syai.g_02578
OG0001541	Prbh.g_00603	Syai.g_02646
OG0001542	Prbh.g_00597	Syai.g_02655
OG0001543	Prbh.g_01876	Syai.g_02692
OG0001544	Prbh.g_01518	Syai.g_02801
OG0001545	Prbh.g_01502	Syai.g_02898
OG0001549	Prbh.g_01018	Syai.g_02106
OG0001552	Prbh.g_00191	Syai.g_01018
OG0001557	Prbh.g_00894	Syai.g_01291
OG0001559	Prbh.g_00673	Syai.g_02546
OG0001560	Prbh.g_00683	Syai.g_02535
OG0001561	Prbh.g_01127	Syai.g_01427
OG0001563	Prbh.g_01645	Syai.g_00403
OG0001574	Prbh.g_00268	Syai.g_00747
OG0001575	Prbh.g_00263	Syai.g_00752
OG0001576	Prbh.g_01386	Syai.g_00817
OG0001579	Prbh.g_00449	Syai.g_00447
OG0001580	Prbh.g_00735	Syai.g_02758
OG0001586	Prbh.g_01913	Syai.g_02424
OG0001589	Prbh.g_01736	Syai.g_02263
OG0001591	Prbh.g_00906	Syai.g_01244
OG0001592	Prbh.g_00736	Syai.g_02760
OG0001614	Prbh.g_01587	Syai.g_00119
OG0001616	Prbh.g_01259	Syai.g_01751
OG0001617	Prbh.g_00931	Syai.g_01985
OG0001619	Prbh.g_01072	Syai.g_01519
OG0001620	Prbh.g_00429	Syai.g_00499
OG0001621	Prbh.g_00526	Syai.g_00297
OG0001622	Prbh.g_01493	Syai.g_02907
OG0001634	Prbh.g_01183	Syai.g_01239
OG0001638	Prbh.g_01771	Syai.g_02390
OG0001639	Prbh.g_00148	Syai.g_02297
OG0001640	Prbh.g_01043	Syai.g_02022
OG0001641	Prbh.g_01105	Syai.g_01457
OG0001642	Prbh.g_01007	Syai.g_02085
OG0001643	Prbh.g_01214	Syai.g_01109
OG0001644	Prbh.g_01158	Syai.g_01406
OG0001656	Prbh.g_00450	Syai.g_00445
OG0001658	Prbh.g_00740	Syai.g_02775
OG0001659	Prbh.g_01407	Syai.g_01759
OG0001676	Prbh.g_00448	Syai.g_00444
OG0001678	Prbh.g_01715	Syai.g_00322
OG0001679	Prbh.g_00443	Syai.g_00756
OG0001691	Prbh.g_01045	Syai.g_01064
OG0001713	Prbh.g_01360	Syai.g_02130
OG0001717	Prbh.g_00822	Syai.g_02632
OG0001731	Prbh.g_00161	Syai.g_02315
OG0001758	Prbh.g_01799	Syai.g_01708
OG0001762	Prbh.g_01110	Syai.g_01450
OG0001764	Prbh.g_01152	Syai.g_01572
OG0001771	Prbh.g_01843	Syai.g_01697, Syai.g_01134
OG0001875	Prbh.g_01800	Syai.g_01707
OG0001876	Prbh.g_01801	Syai.g_01706
OG0001916	Prbh.g_00335	Syai.g_00655
OG0001974	Prbh.g_00407	Syai.g_02772
OG0002177	Prbh.g_01447	Syai.g_01182
OG0002293	Prbh.g_00783	Syai.g_00879
OG0002348	Prbh.g_01887	Syai.g_01637
OG0002389	Prbh.g_01625	Syai.g_00424
OG0002663	Prbh.g_01822	Syai.g_02098
OG0002664	Prbh.g_01944	Syai.g_02462, Syai.g_01838
