Orthogroup	Prbh	Prbg
OG0001055	Prbh.g_00313	Prbg.g_00236
OG0001056	Prbh.g_00293	Prbg.g_00253
OG0001057	Prbh.g_00289	Prbg.g_00258
OG0001058	Prbh.g_00281	Prbg.g_00267
OG0001059	Prbh.g_00277	Prbg.g_00271
OG0001060	Prbh.g_00270	Prbg.g_00277
OG0001061	Prbh.g_00255	Prbg.g_00292
OG0001062	Prbh.g_00253	Prbg.g_00294
OG0001063	Prbh.g_00251	Prbg.g_00296
OG0001064	Prbh.g_00250	Prbg.g_00297
OG0001065	Prbh.g_00249	Prbg.g_00298
OG0001066	Prbh.g_00248	Prbg.g_00299
OG0001067	Prbh.g_00247	Prbg.g_00300
OG0001068	Prbh.g_00246	Prbg.g_00301
OG0001069	Prbh.g_00245	Prbg.g_00302
OG0001070	Prbh.g_00243	Prbg.g_00306
OG0001071	Prbh.g_00242	Prbg.g_00307
OG0001072	Prbh.g_00240	Prbg.g_00309
OG0001073	Prbh.g_00226	Prbg.g_00323
OG0001074	Prbh.g_00214	Prbg.g_00335
OG0001075	Prbh.g_00213	Prbg.g_00336
OG0001076	Prbh.g_01459	Prbg.g_00343
OG0001077	Prbh.g_01453	Prbg.g_00349
OG0001078	Prbh.g_01217	Prbg.g_01421
OG0001079	Prbh.g_01206	Prbg.g_01409
OG0001080	Prbh.g_01200	Prbg.g_01403
OG0001081	Prbh.g_01198	Prbg.g_01401
OG0001082	Prbh.g_01197	Prbg.g_01400
OG0001083	Prbh.g_01192	Prbg.g_01395
OG0001084	Prbh.g_01191	Prbg.g_01394
OG0001085	Prbh.g_00904	Prbg.g_01111
OG0001086	Prbh.g_00905	Prbg.g_01112
OG0001087	Prbh.g_00923	Prbg.g_01130
OG0001088	Prbh.g_00924	Prbg.g_01131
OG0001089	Prbh.g_00935	Prbg.g_01142
OG0001090	Prbh.g_00946	Prbg.g_01152
OG0001091	Prbh.g_01170	Prbg.g_01374
OG0001092	Prbh.g_01169	Prbg.g_01373
OG0001093	Prbh.g_01164	Prbg.g_01368
OG0001094	Prbh.g_01171	Prbg.g_01375
OG0001095	Prbh.g_00966	Prbg.g_01172
OG0001096	Prbh.g_00980	Prbg.g_01186
OG0001097	Prbh.g_00999	Prbg.g_01206
OG0001098	Prbh.g_01019	Prbg.g_01225
OG0001099	Prbh.g_00861	Prbg.g_01067
OG0001100	Prbh.g_00870	Prbg.g_01075
OG0001101	Prbh.g_00872	Prbg.g_01078
OG0001102	Prbh.g_00875	Prbg.g_01081
OG0001103	Prbh.g_00877	Prbg.g_01083
OG0001104	Prbh.g_00899	Prbg.g_01106
OG0001105	Prbh.g_00903	Prbg.g_01110
OG0001106	Prbh.g_01074	Prbg.g_01278
OG0001107	Prbh.g_01084	Prbg.g_01285
OG0001108	Prbh.g_01088	Prbg.g_01289
OG0001109	Prbh.g_01089	Prbg.g_01290
OG0001110	Prbh.g_01091	Prbg.g_01292
OG0001111	Prbh.g_01092	Prbg.g_01293
OG0001112	Prbh.g_01093	Prbg.g_01294
OG0001113	Prbh.g_01094	Prbg.g_01295
OG0001114	Prbh.g_01095	Prbg.g_01296
OG0001115	Prbh.g_01097	Prbg.g_01298
OG0001116	Prbh.g_01098	Prbg.g_01299
OG0001117	Prbh.g_01099	Prbg.g_01300
OG0001118	Prbh.g_01100	Prbg.g_01301
OG0001119	Prbh.g_01101	Prbg.g_01302
OG0001120	Prbh.g_01102	Prbg.g_01304
OG0001122	Prbh.g_01119	Prbg.g_01324
OG0001123	Prbh.g_01124	Prbg.g_01330
OG0001124	Prbh.g_01126	Prbg.g_01332
OG0001125	Prbh.g_01128	Prbg.g_01334
OG0001126	Prbh.g_01042	Prbg.g_01245
OG0001127	Prbh.g_01041	Prbg.g_01244
OG0001128	Prbh.g_01039	Prbg.g_01242
OG0001129	Prbh.g_01038	Prbg.g_01241
OG0001130	Prbh.g_01037	Prbg.g_01240
OG0001131	Prbh.g_00411	Prbg.g_00141
OG0001132	Prbh.g_00827	Prbg.g_00022
OG0001133	Prbh.g_00008	Prbg.g_00528
OG0001134	Prbh.g_01868	Prbg.g_00749
OG0001135	Prbh.g_01865	Prbg.g_00752
OG0001136	Prbh.g_01286	Prbg.g_01489
OG0001137	Prbh.g_01273	Prbg.g_01477
OG0001138	Prbh.g_01252	Prbg.g_01456
OG0001139	Prbh.g_01250	Prbg.g_01454
OG0001140	Prbh.g_01249	Prbg.g_01453
OG0001141	Prbh.g_01248	Prbg.g_01452
OG0001142	Prbh.g_01247	Prbg.g_01451
OG0001143	Prbh.g_01240	Prbg.g_01444
OG0001144	Prbh.g_01235	Prbg.g_01439
OG0001145	Prbh.g_01365	Prbg.g_00469
OG0001146	Prbh.g_01377	Prbg.g_00481
OG0001147	Prbh.g_00002	Prbg.g_00501
OG0001148	Prbh.g_00011	Prbg.g_00531
OG0001149	Prbh.g_00012	Prbg.g_00532
OG0001150	Prbh.g_00013	Prbg.g_00533
OG0001151	Prbh.g_00025	Prbg.g_00544
OG0001152	Prbh.g_00026	Prbg.g_00545
OG0001153	Prbh.g_00131	Prbg.g_00623
OG0001154	Prbh.g_00132	Prbg.g_00624
OG0001155	Prbh.g_00149	Prbg.g_00641
OG0001156	Prbh.g_00152	Prbg.g_00644
OG0001157	Prbh.g_00153	Prbg.g_00645
OG0001158	Prbh.g_00154	Prbg.g_00646
OG0001159	Prbh.g_00155	Prbg.g_00647
OG0001160	Prbh.g_00181	Prbg.g_00673
OG0001161	Prbh.g_01837	Prbg.g_01593
OG0001162	Prbh.g_01824	Prbg.g_00726
OG0001163	Prbh.g_01790	Prbg.g_01641
OG0001164	Prbh.g_01787	Prbg.g_01645
OG0001165	Prbh.g_01784	Prbg.g_01648
OG0001166	Prbh.g_01763	Prbg.g_01669
OG0001167	Prbh.g_01745	Prbg.g_01686
OG0001168	Prbh.g_01743	Prbg.g_01688
OG0001169	Prbh.g_01741	Prbg.g_01690
OG0001170	Prbh.g_01739	Prbg.g_01692
OG0001171	Prbh.g_01729	Prbg.g_01702
OG0001172	Prbh.g_01714	Prbg.g_01718
OG0001173	Prbh.g_01713	Prbg.g_01719
OG0001174	Prbh.g_01705	Prbg.g_01727
OG0001175	Prbh.g_01704	Prbg.g_01728
OG0001176	Prbh.g_01696	Prbg.g_01736
OG0001177	Prbh.g_01694	Prbg.g_01738
OG0001178	Prbh.g_01777	Prbg.g_01655
OG0001179	Prbh.g_01661	Prbg.g_01768
OG0001180	Prbh.g_01638	Prbg.g_01791
OG0001181	Prbh.g_01634	Prbg.g_01795
OG0001182	Prbh.g_01626	Prbg.g_01803
OG0001183	Prbh.g_01620	Prbg.g_01808
OG0001184	Prbh.g_01602	Prbg.g_01826
OG0001185	Prbh.g_01586	Prbg.g_01842
OG0001186	Prbh.g_01562	Prbg.g_01866
OG0001187	Prbh.g_01559	Prbg.g_01869
OG0001188	Prbh.g_01557	Prbg.g_01871
OG0001189	Prbh.g_01540	Prbg.g_01888
OG0001190	Prbh.g_01535	Prbg.g_01893
OG0001191	Prbh.g_01525	Prbg.g_01903
OG0001192	Prbh.g_01520	Prbg.g_01908
OG0001193	Prbh.g_01507	Prbg.g_01920
OG0001194	Prbh.g_01506	Prbg.g_01921
OG0001195	Prbh.g_01505	Prbg.g_01922
OG0001196	Prbh.g_01488	Prbg.g_01938
OG0001197	Prbh.g_01486	Prbg.g_01940
OG0001198	Prbh.g_01479	Prbg.g_00764
OG0001199	Prbh.g_00708	Prbg.g_00795
OG0001200	Prbh.g_00706	Prbg.g_00793
OG0001201	Prbh.g_00675	Prbg.g_00880
OG0001202	Prbh.g_00583	Prbg.g_00978
OG0001203	Prbh.g_00542	Prbg.g_01020
OG0001204	Prbh.g_00536	Prbg.g_01026
OG0001205	Prbh.g_00387	Prbg.g_00165
OG0001206	Prbh.g_00366	Prbg.g_00185
OG0001207	Prbh.g_00354	Prbg.g_00196
OG0001208	Prbh.g_00349	Prbg.g_00201
OG0001209	Prbh.g_00294	Prbg.g_00252
OG0001210	Prbh.g_00290	Prbg.g_00257
OG0001211	Prbh.g_00280	Prbg.g_00268
OG0001212	Prbh.g_00234	Prbg.g_00315
OG0001213	Prbh.g_01452	Prbg.g_00350
OG0001215	Prbh.g_00925	Prbg.g_01132
OG0001216	Prbh.g_00947	Prbg.g_01153
OG0001217	Prbh.g_01875	Prbg.g_00006
OG0001218	Prbh.g_01339	Prbg.g_01549
OG0001219	Prbh.g_01054	Prbg.g_01258
OG0001220	Prbh.g_01009	Prbg.g_01215
OG0001221	Prbh.g_00889	Prbg.g_01095
OG0001222	Prbh.g_01131	Prbg.g_01337
OG0001223	Prbh.g_01103	Prbg.g_01305
OG0001224	Prbh.g_01035	Prbg.g_01238
OG0001225	Prbh.g_01033	Prbg.g_01236
OG0001226	Prbh.g_01444	Prbg.g_00358
OG0001227	Prbh.g_01331	Prbg.g_01534
OG0001228	Prbh.g_01232	Prbg.g_01436
OG0001229	Prbh.g_01872	Prbg.g_01548
OG0001230	Prbh.g_00089	Prbg.g_00584
OG0001231	Prbh.g_00410	Prbg.g_00142
OG0001232	Prbh.g_01759	Prbg.g_01673
OG0001233	Prbh.g_01738	Prbg.g_01693
OG0001234	Prbh.g_01702	Prbg.g_01730
OG0001235	Prbh.g_01698	Prbg.g_01734
OG0001236	Prbh.g_01605	Prbg.g_01823
OG0001237	Prbh.g_01601	Prbg.g_01827
OG0001238	Prbh.g_01524	Prbg.g_01904
OG0001239	Prbh.g_00711	Prbg.g_00798
OG0001240	Prbh.g_00690	Prbg.g_00863
OG0001241	Prbh.g_00681	Prbg.g_00873
OG0001242	Prbh.g_00662	Prbg.g_00893
OG0001243	Prbh.g_00655	Prbg.g_00900
OG0001244	Prbh.g_00640	Prbg.g_00915
OG0001245	Prbh.g_01320	Prbg.g_01525
OG0001247	Prbh.g_00918	Prbg.g_01125
OG0001248	Prbh.g_00920	Prbg.g_01127
OG0001249	Prbh.g_00442	Prbg.g_00114
OG0001250	Prbh.g_00995	Prbg.g_01202
OG0001251	Prbh.g_00858	Prbg.g_01063
OG0001252	Prbh.g_01040	Prbg.g_01243
OG0001253	Prbh.g_01442	Prbg.g_00361
OG0001254	Prbh.g_01866	Prbg.g_00751
OG0001255	Prbh.g_01300	Prbg.g_01504
OG0001256	Prbh.g_00188	Prbg.g_00680
OG0001258	Prbh.g_01786	Prbg.g_01646
OG0001259	Prbh.g_01740	Prbg.g_01691
OG0001261	Prbh.g_01653	Prbg.g_01776
OG0001262	Prbh.g_01542	Prbg.g_01886
OG0001263	Prbh.g_00653	Prbg.g_00902
OG0001265	Prbh.g_00663	Prbg.g_00892
OG0001266	Prbh.g_00579	Prbg.g_00982
OG0001267	Prbh.g_00499	Prbg.g_00059
OG0001268	Prbh.g_00433	Prbg.g_00122
OG0001269	Prbh.g_01008	Prbg.g_01214
OG0001270	Prbh.g_00398	Prbg.g_00154
OG0001271	Prbh.g_00359	Prbg.g_00191
OG0001272	Prbh.g_00345	Prbg.g_00205
OG0001273	Prbh.g_01222	Prbg.g_01426
OG0001274	Prbh.g_00556	Prbg.g_01006
OG0001275	Prbh.g_01112	Prbg.g_01315
OG0001276	Prbh.g_01123	Prbg.g_01329
OG0001278	Prbh.g_01228	Prbg.g_01432
OG0001279	Prbh.g_01396	Prbg.g_00407
OG0001280	Prbh.g_01372	Prbg.g_00476
OG0001281	Prbh.g_01378	Prbg.g_00482
OG0001282	Prbh.g_00010	Prbg.g_00530
OG0001283	Prbh.g_01492	Prbg.g_01935
OG0001284	Prbh.g_00175	Prbg.g_00666
OG0001285	Prbh.g_01756	Prbg.g_01676
OG0001286	Prbh.g_01640	Prbg.g_01789
OG0001287	Prbh.g_01579	Prbg.g_01849
OG0001288	Prbh.g_01569	Prbg.g_01859
OG0001289	Prbh.g_00696	Prbg.g_00783
OG0001290	Prbh.g_00682	Prbg.g_00872
OG0001291	Prbh.g_00645	Prbg.g_00910
OG0001292	Prbh.g_00531	Prbg.g_01031
OG0001293	Prbh.g_00518	Prbg.g_01044
OG0001296	Prbh.g_00321	Prbg.g_00228
OG0001297	Prbh.g_00316	Prbg.g_00233
OG0001298	Prbh.g_00252	Prbg.g_00295
OG0001299	Prbh.g_01186	Prbg.g_01389
OG0001300	Prbh.g_00929	Prbg.g_01136
OG0001301	Prbh.g_00934	Prbg.g_01141
OG0001302	Prbh.g_01051	Prbg.g_01254
OG0001304	Prbh.g_01136	Prbg.g_01342
OG0001305	Prbh.g_01027	Prbg.g_01230
OG0001306	Prbh.g_01298	Prbg.g_01501
OG0001307	Prbh.g_01936	Prbg.g_00504
OG0001308	Prbh.g_00109	Prbg.g_00601
OG0001309	Prbh.g_00205	Prbg.g_00708
OG0001310	Prbh.g_01769	Prbg.g_01663
OG0001311	Prbh.g_01125	Prbg.g_01331
OG0001312	Prbh.g_01063	Prbg.g_01267
OG0001314	Prbh.g_01949, Prbh.g_00791	Prbg.g_00439
OG0001315	Prbh.g_01861	Prbg.g_01539
OG0001316	Prbh.g_00641	Prbg.g_00914
OG0001317	Prbh.g_00546	Prbg.g_01016
OG0001318	Prbh.g_00522	Prbg.g_01040
OG0001319	Prbh.g_00506	Prbg.g_00052
OG0001320	Prbh.g_00806	Prbg.g_01578, Prbg.g_01611
OG0001321	Prbh.g_00381	Prbg.g_00171
OG0001322	Prbh.g_00380	Prbg.g_00172
OG0001323	Prbh.g_00310	Prbg.g_00238
OG0001324	Prbh.g_00930	Prbg.g_01137
OG0001325	Prbh.g_01168	Prbg.g_01372
OG0001327	Prbh.g_00867	Prbg.g_01072
OG0001328	Prbh.g_01357	Prbg.g_00458
OG0001329	Prbh.g_01816	Prbg.g_01609
OG0001330	Prbh.g_00201	Prbg.g_00697
OG0001331	Prbh.g_00015	Prbg.g_00535
OG0001332	Prbh.g_00146	Prbg.g_00637
OG0001333	Prbh.g_01744	Prbg.g_01687
OG0001334	Prbh.g_01617	Prbg.g_01811
OG0001335	Prbh.g_01616	Prbg.g_01812
OG0001337	Prbh.g_00447	Prbg.g_00109
OG0001338	Prbh.g_00444	Prbg.g_00112
OG0001339	Prbh.g_00679	Prbg.g_00875
OG0001340	Prbh.g_00446	Prbg.g_00110
OG0001341	Prbh.g_01881	Prbg.g_01541
OG0001342	Prbh.g_00788	Prbg.g_01632
OG0001343	Prbh.g_00855	Prbg.g_01060
OG0001344	Prbh.g_01278	Prbg.g_01482
OG0001346	Prbh.g_01374	Prbg.g_00478
OG0001348	Prbh.g_01888	Prbg.g_00712
OG0001349	Prbh.g_00076	Prbg.g_00553
OG0001350	Prbh.g_00543	Prbg.g_01019
OG0001351	Prbh.g_00373	Prbg.g_00177
OG0001352	Prbh.g_00914	Prbg.g_01121
OG0001353	Prbh.g_00985	Prbg.g_01192
OG0001354	Prbh.g_01096	Prbg.g_01297
OG0001355	Prbh.g_01146	Prbg.g_01351
OG0001357	Prbh.g_01350	Prbg.g_00451
OG0001359	Prbh.g_00856	Prbg.g_01061
OG0001362	Prbh.g_00113	Prbg.g_00605
OG0001363	Prbh.g_00115	Prbg.g_00607
OG0001364	Prbh.g_01614	Prbg.g_01814
OG0001365	Prbh.g_01531	Prbg.g_01897
OG0001368	Prbh.g_00793	Prbg.g_00035
OG0001368	Prbh.g_01410, Prbh.g_00768	Prbg.g_00441
OG0001369	Prbh.g_00691	Prbg.g_00862
OG0001371	Prbh.g_00913	Prbg.g_01120
OG0001372	Prbh.g_01897	Prbg.g_00359
OG0001375	Prbh.g_00854	Prbg.g_01059
OG0001379	Prbh.g_01367	Prbg.g_00471
OG0001380	Prbh.g_01341	Prbg.g_01551
OG0001381	Prbh.g_01308	Prbg.g_01511
OG0001382	Prbh.g_01343	Prbg.g_01554
OG0001394	Prbh.g_00893	Prbg.g_01099
OG0001397	Prbh.g_00114	Prbg.g_00606
OG0001398	Prbh.g_01399	Prbg.g_00737
OG0001401	Prbh.g_00990	Prbg.g_01197
OG0001402	Prbh.g_01458	Prbg.g_00344
OG0001403	Prbh.g_00750	Prbg.g_00843
OG0001404	Prbh.g_00714	Prbg.g_00801
OG0001407	Prbh.g_01345	Prbg.g_01558
OG0001409	Prbh.g_01274	Prbg.g_01478
OG0001410	Prbh.g_01937	Prbg.g_00503
OG0001411	Prbh.g_00721	Prbg.g_00808
OG0001414	Prbh.g_00551	Prbg.g_01011
OG0001415	Prbh.g_00549	Prbg.g_01013
OG0001418	Prbh.g_00919	Prbg.g_01126
OG0001421	Prbh.g_00189	Prbg.g_00681
OG0001423	Prbh.g_01940	Prbg.g_00429
OG0001424	Prbh.g_00825	Prbg.g_00025
OG0001425	Prbh.g_01521	Prbg.g_01907
OG0001429	Prbh.g_01055	Prbg.g_01259
OG0001430	Prbh.g_01340	Prbg.g_01550
OG0001431	Prbh.g_00773	Prbg.g_00722
OG0001431	Prbh.g_01329	Prbg.g_01532
OG0001435	Prbh.g_00874	Prbg.g_01080
OG0001437	Prbh.g_00550	Prbg.g_01012
OG0001440	Prbh.g_01827	Prbg.g_01614
OG0001443	Prbh.g_01871	Prbg.g_01547
OG0001446	Prbh.g_01878	Prbg.g_00017
OG0001448	Prbh.g_00375	Prbg.g_00175
OG0001450	Prbh.g_00922	Prbg.g_01129
OG0001451	Prbh.g_01020	Prbg.g_01226
OG0001455	Prbh.g_01334	Prbg.g_01542
OG0001460	Prbh.g_01791	Prbg.g_01636
OG0001461	Prbh.g_01839	Prbg.g_00817
OG0001463	Prbh.g_00492	Prbg.g_00066
OG0001464	Prbh.g_00445	Prbg.g_00111
OG0001465	Prbh.g_00941	Prbg.g_01148
OG0001467	Prbh.g_00007	Prbg.g_00524
OG0001468	Prbh.g_00846	Prbg.g_01051
OG0001472	Prbh.g_00802	Prbg.g_00367
OG0001476	Prbh.g_01275	Prbg.g_01479
OG0001477	Prbh.g_01893	Prbg.g_00384
OG0001481	Prbh.g_01356	Prbg.g_00457
OG0001483	Prbh.g_01904	Prbg.g_01566
OG0001484	Prbh.g_00200	Prbg.g_00696
OG0001485	Prbh.g_01860	Prbg.g_00414
OG0001486	Prbh.g_01285	Prbg.g_01488
OG0001487	Prbh.g_00139	Prbg.g_00631
OG0001488	Prbh.g_01269	Prbg.g_01473
OG0001489	Prbh.g_01629	Prbg.g_01800
OG0001491	Prbh.g_01048	Prbg.g_01251
OG0001496	Prbh.g_01895	Prbg.g_00386
OG0001497	Prbh.g_01894	Prbg.g_00385
OG0001498	Prbh.g_00414	Prbg.g_00138
OG0001500	Prbh.g_00516	Prbg.g_01046
OG0001501	Prbh.g_00864	Prbg.g_01070
OG0001503	Prbh.g_00834	Prbg.g_00011
OG0001505	Prbh.g_00063	Prbg.g_00039
OG0001506	Prbh.g_00144	Prbg.g_00635
OG0001510	Prbh.g_01575	Prbg.g_01853
OG0001511	Prbh.g_00671	Prbg.g_00884
OG0001512	Prbh.g_01335	Prbg.g_01543
OG0001514	Prbh.g_01896	Prbg.g_00387
OG0001515	Prbh.g_00927	Prbg.g_01134
OG0001516	Prbh.g_01189	Prbg.g_01392
OG0001517	Prbh.g_00438	Prbg.g_00118
OG0001518	Prbh.g_01522	Prbg.g_01906
OG0001519	Prbh.g_01517	Prbg.g_01911
OG0001521	Prbh.g_01046	Prbg.g_01249
OG0001522	Prbh.g_00986	Prbg.g_01193
OG0001523	Prbh.g_01863	Prbg.g_00754
OG0001524	Prbh.g_01862	Prbg.g_00755
OG0001526	Prbh.g_00726	Prbg.g_00813
OG0001527	Prbh.g_00266	Prbg.g_00281
OG0001529	Prbh.g_00742	Prbg.g_00833
OG0001530	Prbh.g_00672	Prbg.g_00883
OG0001531	Prbh.g_00541	Prbg.g_01021
OG0001532	Prbh.g_01251	Prbg.g_01455
OG0001534	Prbh.g_01137	Prbg.g_01343
OG0001535	Prbh.g_01122	Prbg.g_01327
OG0001536	Prbh.g_01082	Prbg.g_01283
OG0001537	Prbh.g_00890	Prbg.g_01096
OG0001538	Prbh.g_00958	Prbg.g_01164
OG0001539	Prbh.g_00869	Prbg.g_01074
OG0001540	Prbh.g_00651	Prbg.g_00904
OG0001541	Prbh.g_00603	Prbg.g_00958
OG0001542	Prbh.g_00597	Prbg.g_00964
OG0001543	Prbh.g_01876	Prbg.g_00463
OG0001544	Prbh.g_01518	Prbg.g_01910
OG0001545	Prbh.g_01502	Prbg.g_01925
OG0001549	Prbh.g_01018	Prbg.g_01224
OG0001552	Prbh.g_00191	Prbg.g_00684
OG0001557	Prbh.g_00894	Prbg.g_01100
OG0001559	Prbh.g_00673	Prbg.g_00882
OG0001560	Prbh.g_00683	Prbg.g_00871
OG0001561	Prbh.g_01127	Prbg.g_01333
OG0001563	Prbh.g_01645	Prbg.g_01784
OG0001565	Prbh.g_01838	Prbg.g_00432
OG0001566	Prbh.g_00910	Prbg.g_01117
OG0001569	Prbh.g_00769	Prbg.g_00442
OG0001571	Prbh.g_00792	Prbg.g_00404
OG0001574	Prbh.g_00268	Prbg.g_00279
OG0001575	Prbh.g_00263	Prbg.g_00284
OG0001576	Prbh.g_01386	Prbg.g_00491
OG0001579	Prbh.g_00449	Prbg.g_00107
OG0001580	Prbh.g_00735	Prbg.g_00826
OG0001581	Prbh.g_01389	Prbg.g_00496
OG0001583	Prbh.g_01047	Prbg.g_01250
OG0001584	Prbh.g_01175	Prbg.g_01379
OG0001587	Prbh.g_01722	Prbg.g_01710
OG0001589	Prbh.g_01736	Prbg.g_01695
OG0001591	Prbh.g_00906	Prbg.g_01113
OG0001592	Prbh.g_00736	Prbg.g_00827
OG0001595	Prbh.g_00716	Prbg.g_00803
OG0001596	Prbh.g_00707	Prbg.g_00794
OG0001597	Prbh.g_00140	Prbg.g_00632
OG0001598	Prbh.g_00932	Prbg.g_01139
OG0001599	Prbh.g_00368	Prbg.g_00183
OG0001600	Prbh.g_00319	Prbg.g_00230
OG0001601	Prbh.g_00908	Prbg.g_01115
OG0001603	Prbh.g_01050	Prbg.g_01253
OG0001604	Prbh.g_00886	Prbg.g_01092
OG0001606	Prbh.g_00842	Prbg.g_00002
OG0001607	Prbh.g_01905	Prbg.g_00416
OG0001608	Prbh.g_01139	Prbg.g_01345
OG0001609	Prbh.g_00142	Prbg.g_00633
OG0001610	Prbh.g_00145	Prbg.g_00636
OG0001611	Prbh.g_01851	Prbg.g_01571
OG0001614	Prbh.g_01587	Prbg.g_01841
OG0001616	Prbh.g_01259	Prbg.g_01463
OG0001617	Prbh.g_00931	Prbg.g_01138
OG0001619	Prbh.g_01072	Prbg.g_01276
OG0001620	Prbh.g_00429	Prbg.g_00126
OG0001621	Prbh.g_00526	Prbg.g_01036
OG0001622	Prbh.g_01493	Prbg.g_01934
OG0001629	Prbh.g_00804	Prbg.g_00395
OG0001630	Prbh.g_00862	Prbg.g_01068
OG0001631	Prbh.g_00794	Prbg.g_00412
OG0001636	Prbh.g_00747	Prbg.g_00839
OG0001638	Prbh.g_01771	Prbg.g_01661
OG0001639	Prbh.g_00148	Prbg.g_00640
OG0001640	Prbh.g_01043	Prbg.g_01246
OG0001641	Prbh.g_01105	Prbg.g_01308
OG0001642	Prbh.g_01007	Prbg.g_01213
OG0001643	Prbh.g_01214	Prbg.g_01417
OG0001644	Prbh.g_01158	Prbg.g_01362
OG0001649	Prbh.g_00839	Prbg.g_00004
OG0001656	Prbh.g_00450	Prbg.g_00106
OG0001658	Prbh.g_00740	Prbg.g_00831
OG0001659	Prbh.g_01407	Prbg.g_00717
OG0001661	Prbh.g_00781	Prbg.g_00425
OG0001663	Prbh.g_01301	Prbg.g_01505
OG0001664	Prbh.g_01353	Prbg.g_00742
OG0001665	Prbh.g_01309	Prbg.g_01512
OG0001676	Prbh.g_00448	Prbg.g_00108
OG0001678	Prbh.g_01715	Prbg.g_01717
OG0001679	Prbh.g_00443	Prbg.g_00113
OG0001685	Prbh.g_01440	Prbg.g_00362
OG0001686	Prbh.g_01322	Prbg.g_01526
OG0001687	Prbh.g_00369	Prbg.g_00181
OG0001689	Prbh.g_01571	Prbg.g_01857
OG0001691	Prbh.g_01045	Prbg.g_01248
OG0001693	Prbh.g_00805	Prbg.g_01594
OG0001697	Prbh.g_01049	Prbg.g_01252
OG0001699	Prbh.g_00405	Prbg.g_00748
OG0001701	Prbh.g_00725	Prbg.g_00812
OG0001705	Prbh.g_01720	Prbg.g_01712
OG0001706	Prbh.g_00785	Prbg.g_00732
OG0001707	Prbh.g_01330	Prbg.g_01533
OG0001709	Prbh.g_00077	Prbg.g_00567
OG0001717	Prbh.g_00822	Prbg.g_00391
OG0001722	Prbh.g_00860	Prbg.g_01066
OG0001725	Prbh.g_00772	Prbg.g_00728
OG0001727	Prbh.g_01852	Prbg.g_01570
OG0001746	Prbh.g_01400	Prbg.g_00731
OG0001758	Prbh.g_01799	Prbg.g_01628
OG0001770	Prbh.g_01802	Prbg.g_01565
OG0001771	Prbh.g_01843	Prbg.g_01577
OG0001780	Prbh.g_00056	Prbg.g_00558
OG0001793	Prbh.g_00790	Prbg.g_00440
OG0001793	Prbh.g_00767	Prbg.g_00034
OG0001795	Prbh.g_00844	Prbg.g_01617, Prbg.g_01049
OG0001802	Prbh.g_00801	Prbg.g_00402
OG0001802	Prbh.g_01337	Prbg.g_01545
OG0001834	Prbh.g_00035	Prbg.g_00555
OG0001875	Prbh.g_01800	Prbg.g_01627
OG0001876	Prbh.g_01801	Prbg.g_01626
OG0001916	Prbh.g_00335	Prbg.g_00215
OG0001922	Prbh.g_00078	Prbg.g_00573
OG0001955	Prbh.g_01873	Prbg.g_00725
OG0001956	Prbh.g_01014	Prbg.g_01220
OG0001963	Prbh.g_00204	Prbg.g_00700
OG0001977	Prbh.g_01511	Prbg.g_01916
OG0002003	Prbh.g_00832	Prbg.g_00014
OG0002019	Prbh.g_01950	Prbg.g_00720
OG0002030	Prbh.g_01882	Prbg.g_01563
OG0002034	Prbh.g_01449	Prbg.g_00353
OG0002036	Prbh.g_00197	Prbg.g_00691
OG0002052	Prbh.g_01132	Prbg.g_01338
OG0002098	Prbh.g_01921	Prbg.g_00512
OG0002109	Prbh.g_00836	Prbg.g_00009
OG0002122	Prbh.g_00831	Prbg.g_00015
OG0002164	Prbh.g_00852	Prbg.g_01056
OG0002165	Prbh.g_00845	Prbg.g_01050
OG0002176	Prbh.g_00820	Prbg.g_00443, Prbg.g_00713
OG0002177	Prbh.g_01447	Prbg.g_00355
OG0002228	Prbh.g_01836	Prbg.g_01613
OG0002232	Prbh.g_00917	Prbg.g_01124
OG0002240	Prbh.g_00660	Prbg.g_00895
OG0002246	Prbh.g_01831	Prbg.g_01598
OG0002282	Prbh.g_00192	Prbg.g_00685
OG0002283	Prbh.g_01889	Prbg.g_01536
OG0002284	Prbh.g_00787	Prbg.g_00400
OG0002293	Prbh.g_00783	Prbg.g_00401
OG0002294	Prbh.g_00853	Prbg.g_01057
OG0002321	Prbh.g_00058	Prbg.g_00559
OG0002344	Prbh.g_00419	Prbg.g_00133
OG0002345	Prbh.g_01823	Prbg.g_00363
OG0002346	Prbh.g_01310	Prbg.g_01513
OG0002348	Prbh.g_01887	Prbg.g_00711
OG0002379	Prbh.g_01832	Prbg.g_01597
OG0002389	Prbh.g_01625	Prbg.g_01804
OG0002397	Prbh.g_00812	Prbg.g_01318
OG0002398	Prbh.g_01312	Prbg.g_00693, Prbg.g_01515
OG0002439	Prbh.g_01850	Prbg.g_00738
OG0002442	Prbh.g_00777	Prbg.g_00420
OG0002453	Prbh.g_01846	Prbg.g_01630
OG0002455	Prbh.g_01886	Prbg.g_00733
OG0002456	Prbh.g_01611	Prbg.g_01817
OG0002497	Prbh.g_00796	Prbg.g_00393
OG0002499	Prbh.g_00208	Prbg.g_00701
OG0002500	Prbh.g_00207	Prbg.g_00704
OG0002501	Prbh.g_01842	Prbg.g_00422
OG0002502	Prbh.g_00847	Prbg.g_01052
