Orthogroup	Prbg	Syaq
OG0001097	Prbg.g_01206	Syaq.g_02393
OG0001098	Prbg.g_01225	Syaq.g_02415
OG0001099	Prbg.g_01067	Syaq.g_01471
OG0001100	Prbg.g_01075	Syaq.g_02262
OG0001101	Prbg.g_01078	Syaq.g_02263
OG0001102	Prbg.g_01081	Syaq.g_02266
OG0001103	Prbg.g_01083	Syaq.g_02268
OG0001104	Prbg.g_01106	Syaq.g_02316
OG0001105	Prbg.g_01110	Syaq.g_02320
OG0001106	Prbg.g_01278	Syaq.g_02471
OG0001108	Prbg.g_01289	Syaq.g_02491
OG0001109	Prbg.g_01290	Syaq.g_02493
OG0001110	Prbg.g_01292	Syaq.g_02495
OG0001111	Prbg.g_01293	Syaq.g_02497
OG0001112	Prbg.g_01294	Syaq.g_02499
OG0001113	Prbg.g_01295	Syaq.g_02539
OG0001114	Prbg.g_01296	Syaq.g_02500
OG0001115	Prbg.g_01298	Syaq.g_02504
OG0001116	Prbg.g_01299	Syaq.g_02506
OG0001117	Prbg.g_01300	Syaq.g_02507
OG0001118	Prbg.g_01301	Syaq.g_02508
OG0001119	Prbg.g_01302	Syaq.g_02510
OG0001120	Prbg.g_01304	Syaq.g_02514
OG0001122	Prbg.g_01324	Syaq.g_00069
OG0001123	Prbg.g_01330	Syaq.g_00061
OG0001124	Prbg.g_01332	Syaq.g_00060
OG0001125	Prbg.g_01334	Syaq.g_00058
OG0001126	Prbg.g_01245	Syaq.g_02693
OG0001127	Prbg.g_01244	Syaq.g_02692
OG0001128	Prbg.g_01242	Syaq.g_02689
OG0001129	Prbg.g_01241	Syaq.g_02687
OG0001130	Prbg.g_01240	Syaq.g_02686
OG0001131	Prbg.g_00141	Syaq.g_02284
OG0001132	Prbg.g_00022	Syaq.g_01872
OG0001133	Prbg.g_00528	Syaq.g_02063
OG0001134	Prbg.g_00749	Syaq.g_02213
OG0001136	Prbg.g_01489	Syaq.g_00252
OG0001137	Prbg.g_01477	Syaq.g_00228
OG0001138	Prbg.g_01456	Syaq.g_00196
OG0001139	Prbg.g_01454	Syaq.g_00194
OG0001140	Prbg.g_01453	Syaq.g_00193
OG0001141	Prbg.g_01452	Syaq.g_00192
OG0001142	Prbg.g_01451	Syaq.g_00191
OG0001143	Prbg.g_01444	Syaq.g_00182
OG0001144	Prbg.g_01439	Syaq.g_00166
OG0001145	Prbg.g_00469	Syaq.g_00284
OG0001146	Prbg.g_00481	Syaq.g_00305
OG0001147	Prbg.g_00501	Syaq.g_00438
OG0001148	Prbg.g_00531	Syaq.g_01761
OG0001149	Prbg.g_00532	Syaq.g_01760
OG0001150	Prbg.g_00533	Syaq.g_01759
OG0001151	Prbg.g_00544	Syaq.g_01746
OG0001152	Prbg.g_00545	Syaq.g_01745
OG0001153	Prbg.g_00623	Syaq.g_00413
OG0001154	Prbg.g_00624	Syaq.g_00414
OG0001155	Prbg.g_00641	Syaq.g_01739
OG0001156	Prbg.g_00644	Syaq.g_01729
OG0001157	Prbg.g_00645	Syaq.g_01728
OG0001158	Prbg.g_00646	Syaq.g_01727
OG0001159	Prbg.g_00647	Syaq.g_01726
OG0001160	Prbg.g_00673	Syaq.g_01693
OG0001161	Prbg.g_01593	Syaq.g_01233
OG0001162	Prbg.g_00726	Syaq.g_00331
OG0001163	Prbg.g_01641	Syaq.g_01685
OG0001164	Prbg.g_01645	Syaq.g_01679
OG0001165	Prbg.g_01648	Syaq.g_01674
OG0001166	Prbg.g_01669	Syaq.g_01652
OG0001167	Prbg.g_01686	Syaq.g_01039
OG0001169	Prbg.g_01690	Syaq.g_01620
OG0001170	Prbg.g_01692	Syaq.g_01618
OG0001171	Prbg.g_01702	Syaq.g_01607
OG0001172	Prbg.g_01718	Syaq.g_00690
OG0001173	Prbg.g_01719	Syaq.g_00689
OG0001174	Prbg.g_01727	Syaq.g_00681
OG0001175	Prbg.g_01728	Syaq.g_00680
OG0001176	Prbg.g_01736	Syaq.g_00656
OG0001177	Prbg.g_01738	Syaq.g_00658
OG0001178	Prbg.g_01655	Syaq.g_01667
OG0001179	Prbg.g_01768	Syaq.g_00626
OG0001180	Prbg.g_01791	Syaq.g_00600
OG0001181	Prbg.g_01795	Syaq.g_00596
OG0001182	Prbg.g_01803	Syaq.g_00587
OG0001183	Prbg.g_01808	Syaq.g_00579
OG0001184	Prbg.g_01826	Syaq.g_00995
OG0001185	Prbg.g_01842	Syaq.g_01022
OG0001186	Prbg.g_01866	Syaq.g_01058
OG0001187	Prbg.g_01869	Syaq.g_01061
OG0001188	Prbg.g_01871	Syaq.g_01065
OG0001189	Prbg.g_01888	Syaq.g_01095
OG0001190	Prbg.g_01893	Syaq.g_01264
OG0001191	Prbg.g_01903	Syaq.g_01248
OG0001192	Prbg.g_01908	Syaq.g_01242
OG0001193	Prbg.g_01920	Syaq.g_01217
OG0001194	Prbg.g_01921	Syaq.g_01214
OG0001195	Prbg.g_01922	Syaq.g_01213
OG0001196	Prbg.g_01938	Syaq.g_01169
OG0001197	Prbg.g_01940	Syaq.g_01167
OG0001198	Prbg.g_00764	Syaq.g_01153
OG0001199	Prbg.g_00795	Syaq.g_01553
OG0001200	Prbg.g_00793	Syaq.g_01551
OG0001201	Prbg.g_00880	Syaq.g_01486
OG0001202	Prbg.g_00978	Syaq.g_01358
OG0001203	Prbg.g_01020	Syaq.g_01581
OG0001204	Prbg.g_01026	Syaq.g_00709
OG0001205	Prbg.g_00165	Syaq.g_00491
OG0001206	Prbg.g_00185	Syaq.g_00468
OG0001207	Prbg.g_00196	Syaq.g_01764
OG0001208	Prbg.g_00201	Syaq.g_01774
OG0001209	Prbg.g_00252	Syaq.g_01841
OG0001210	Prbg.g_00257	Syaq.g_01852
OG0001211	Prbg.g_00268	Syaq.g_01932
OG0001212	Prbg.g_00315	Syaq.g_01990
OG0001213	Prbg.g_00350	Syaq.g_02072
OG0001214	Prbg.g_01420	Syaq.g_02084
OG0001215	Prbg.g_01132	Syaq.g_02580
OG0001216	Prbg.g_01153	Syaq.g_00026
OG0001217	Prbg.g_00006	Syaq.g_01885
OG0001218	Prbg.g_01549	Syaq.g_00423
OG0001219	Prbg.g_01258	Syaq.g_02434
OG0001220	Prbg.g_01215	Syaq.g_02412
OG0001221	Prbg.g_01095	Syaq.g_02300
OG0001222	Prbg.g_01337	Syaq.g_02472
OG0001223	Prbg.g_01305	Syaq.g_02516
OG0001224	Prbg.g_01238	Syaq.g_02683
OG0001225	Prbg.g_01236	Syaq.g_02681
OG0001226	Prbg.g_00358	Syaq.g_01543
OG0001227	Prbg.g_01534	Syaq.g_00333
OG0001230	Prbg.g_00584	Syaq.g_00361
OG0001231	Prbg.g_00142	Syaq.g_01133
OG0001232	Prbg.g_01673	Syaq.g_01643
OG0001233	Prbg.g_01693	Syaq.g_01617
OG0001234	Prbg.g_01730	Syaq.g_00676
OG0001235	Prbg.g_01734	Syaq.g_00665
OG0001236	Prbg.g_01823	Syaq.g_00990
OG0001237	Prbg.g_01827	Syaq.g_00999
OG0001238	Prbg.g_01904	Syaq.g_01246
OG0001239	Prbg.g_00798	Syaq.g_01556
OG0001240	Prbg.g_00863	Syaq.g_01502
OG0001241	Prbg.g_00873	Syaq.g_01492
OG0001243	Prbg.g_00900	Syaq.g_01457
OG0001244	Prbg.g_00915	Syaq.g_01430
OG0001245	Prbg.g_01525	Syaq.g_01916
OG0001248	Prbg.g_01127	Syaq.g_01891
OG0001249	Prbg.g_00114	Syaq.g_00563
OG0001250	Prbg.g_01202	Syaq.g_02389
OG0001251	Prbg.g_01063	Syaq.g_02135
OG0001252	Prbg.g_01243	Syaq.g_02690
OG0001253	Prbg.g_00361	Syaq.g_01918
OG0001254	Prbg.g_00751	Syaq.g_02214
OG0001255	Prbg.g_01504	Syaq.g_02111
OG0001256	Prbg.g_00680	Syaq.g_01686
OG0001258	Prbg.g_01646	Syaq.g_01676
OG0001259	Prbg.g_01691	Syaq.g_01619
OG0001260	Prbg.g_01708	Syaq.g_01595
OG0001261	Prbg.g_01776	Syaq.g_00617
OG0001262	Prbg.g_01886	Syaq.g_01093
OG0001263	Prbg.g_00902	Syaq.g_01454
OG0001265	Prbg.g_00892	Syaq.g_01466
OG0001266	Prbg.g_00982	Syaq.g_01354
OG0001267	Prbg.g_00059	Syaq.g_00763
OG0001268	Prbg.g_00122	Syaq.g_00553
OG0001269	Prbg.g_01214	Syaq.g_01866
OG0001270	Prbg.g_00154	Syaq.g_00504
OG0001271	Prbg.g_00191	Syaq.g_00445
OG0001272	Prbg.g_00205	Syaq.g_01778
OG0001273	Prbg.g_01426	Syaq.g_02077
OG0001274	Prbg.g_01006	Syaq.g_01303
OG0001275	Prbg.g_01315	Syaq.g_02531
OG0001276	Prbg.g_01329	Syaq.g_00062
OG0001278	Prbg.g_01432	Syaq.g_00155
OG0001279	Prbg.g_00407	Syaq.g_01867
OG0001280	Prbg.g_00476	Syaq.g_00294
OG0001281	Prbg.g_00482	Syaq.g_00306
OG0001282	Prbg.g_00530	Syaq.g_01762
OG0001283	Prbg.g_01935	Syaq.g_01175
OG0001284	Prbg.g_00666	Syaq.g_01700
OG0001285	Prbg.g_01676	Syaq.g_01639
OG0001286	Prbg.g_01789	Syaq.g_00602
OG0001287	Prbg.g_01849	Syaq.g_01030
OG0001289	Prbg.g_00783	Syaq.g_01528
OG0001290	Prbg.g_00872	Syaq.g_01493
OG0001291	Prbg.g_00910	Syaq.g_01444
OG0001293	Prbg.g_01044	Syaq.g_00736
OG0001296	Prbg.g_00228	Syaq.g_01808
OG0001297	Prbg.g_00233	Syaq.g_01812
OG0001298	Prbg.g_00295	Syaq.g_01967
OG0001299	Prbg.g_01389	Syaq.g_02246
OG0001300	Prbg.g_01136	Syaq.g_02589
OG0001301	Prbg.g_01141	Syaq.g_02602
OG0001302	Prbg.g_01254	Syaq.g_02115
OG0001303	Prbg.g_01612	Syaq.g_02437
OG0001304	Prbg.g_01342	Syaq.g_00049
OG0001305	Prbg.g_01230	Syaq.g_02673
OG0001306	Prbg.g_01501	Syaq.g_00267
OG0001308	Prbg.g_00601	Syaq.g_00385
OG0001312	Prbg.g_01267	Syaq.g_02449
OG0001314	Prbg.g_00439	Syaq.g_00826
OG0001315	Prbg.g_01539	Syaq.g_00581
OG0001316	Prbg.g_00914	Syaq.g_01437
OG0001317	Prbg.g_01016	Syaq.g_01576
OG0001318	Prbg.g_01040	Syaq.g_00728
OG0001319	Prbg.g_00052	Syaq.g_00751
OG0001321	Prbg.g_00171	Syaq.g_00483
OG0001322	Prbg.g_00172	Syaq.g_00482
OG0001323	Prbg.g_00238	Syaq.g_01820
OG0001324	Prbg.g_01137	Syaq.g_02590
OG0001325	Prbg.g_01372	Syaq.g_00030
OG0001327	Prbg.g_01072	Syaq.g_02259
OG0001328	Prbg.g_00458	Syaq.g_02280
OG0001329	Prbg.g_01609	Syaq.g_02113
OG0001330	Prbg.g_00697	Syaq.g_00287
OG0001331	Prbg.g_00535	Syaq.g_01757
OG0001333	Prbg.g_01687	Syaq.g_01622
OG0001337	Prbg.g_00109	Syaq.g_00564
OG0001343	Prbg.g_01060	Syaq.g_00700
OG0001345	Prbg.g_01466	Syaq.g_00213
OG0001346	Prbg.g_00478	Syaq.g_00298
OG0001348	Prbg.g_00712	Syaq.g_02703
OG0001349	Prbg.g_00553	Syaq.g_00942
OG0001350	Prbg.g_01019	Syaq.g_01580
OG0001351	Prbg.g_00177	Syaq.g_00476
OG0001352	Prbg.g_01121	Syaq.g_01904
OG0001353	Prbg.g_01192	Syaq.g_02379
OG0001354	Prbg.g_01297	Syaq.g_02503
OG0001355	Prbg.g_01351	Syaq.g_00797
OG0001356	Prbg.g_01638	Syaq.g_02555
OG0001359	Prbg.g_01061	Syaq.g_00699
OG0001364	Prbg.g_01814	Syaq.g_00972
OG0001365	Prbg.g_01897	Syaq.g_01259
OG0001368	Prbg.g_00452, Prbg.g_00035, Prbg.g_00441	Syaq.g_00708
OG0001369	Prbg.g_00862	Syaq.g_01503
OG0001375	Prbg.g_01059	Syaq.g_00701
OG0001379	Prbg.g_00471	Syaq.g_00289
OG0001380	Prbg.g_01551	Syaq.g_01915
OG0001382	Prbg.g_01554	Syaq.g_00662
OG0001394	Prbg.g_01099	Syaq.g_02307
OG0001401	Prbg.g_01197	Syaq.g_02383
OG0001402	Prbg.g_00344	Syaq.g_02061
OG0001409	Prbg.g_01478	Syaq.g_00229
OG0001418	Prbg.g_01126	Syaq.g_00243
OG0001428	Prbg.g_00950	Syaq.g_01396
OG0001429	Prbg.g_01259	Syaq.g_02438
OG0001430	Prbg.g_01550	Syaq.g_01271
OG0001433	Prbg.g_01637	Syaq.g_00128
OG0001434	Prbg.g_01104	Syaq.g_02312
OG0001435	Prbg.g_01080	Syaq.g_02265
OG0001443	Prbg.g_01547	Syaq.g_01236
OG0001448	Prbg.g_00175	Syaq.g_01873
OG0001460	Prbg.g_01636	Syaq.g_00129
OG0001461	Prbg.g_00817	Syaq.g_02163
OG0001465	Prbg.g_01148	Syaq.g_02704
OG0001467	Prbg.g_00524	Syaq.g_00354
OG0001476	Prbg.g_01479	Syaq.g_00233
OG0001477	Prbg.g_00384	Syaq.g_02599
OG0001484	Prbg.g_00696	Syaq.g_02628
OG0001486	Prbg.g_01488	Syaq.g_00251
OG0001487	Prbg.g_00631	Syaq.g_00422
OG0001488	Prbg.g_01473	Syaq.g_00224
OG0001489	Prbg.g_01800	Syaq.g_00591
OG0001496	Prbg.g_00386	Syaq.g_02596
OG0001497	Prbg.g_00385	Syaq.g_02598
OG0001498	Prbg.g_00138	Syaq.g_00528
OG0001505	Prbg.g_00039	Syaq.g_00934, Syaq.g_00906
OG0001510	Prbg.g_01853	Syaq.g_01034
OG0001511	Prbg.g_00884	Syaq.g_01478
OG0001512	Prbg.g_01543	Syaq.g_01583
OG0001514	Prbg.g_00387	Syaq.g_02595
OG0001515	Prbg.g_01134	Syaq.g_02585
OG0001516	Prbg.g_01392	Syaq.g_02243
OG0001517	Prbg.g_00118	Syaq.g_00558
OG0001518	Prbg.g_01906	Syaq.g_01244
OG0001519	Prbg.g_01911	Syaq.g_01234
OG0001525	Prbg.g_01615	Syaq.g_02129
OG0001527	Prbg.g_00281	Syaq.g_01946
OG0001529	Prbg.g_00833	Syaq.g_01102
OG0001530	Prbg.g_00883	Syaq.g_01480
OG0001531	Prbg.g_01021	Syaq.g_01584
OG0001532	Prbg.g_01455	Syaq.g_00195
OG0001534	Prbg.g_01343	Syaq.g_00048
OG0001535	Prbg.g_01327	Syaq.g_00065
OG0001536	Prbg.g_01283	Syaq.g_02480
OG0001537	Prbg.g_01096	Syaq.g_02301
OG0001538	Prbg.g_01164	Syaq.g_02345
OG0001539	Prbg.g_01074	Syaq.g_02261
OG0001540	Prbg.g_00904	Syaq.g_01452
OG0001541	Prbg.g_00958	Syaq.g_01387
OG0001542	Prbg.g_00964	Syaq.g_01379
OG0001544	Prbg.g_01910	Syaq.g_01235
OG0001545	Prbg.g_01925	Syaq.g_01185
OG0001549	Prbg.g_01224	Syaq.g_02416
OG0001557	Prbg.g_01100	Syaq.g_02308
OG0001559	Prbg.g_00882	Syaq.g_01481
OG0001560	Prbg.g_00871	Syaq.g_01494
OG0001561	Prbg.g_01333	Syaq.g_00059
OG0001562	Prbg.g_01320	Syaq.g_00073
OG0001563	Prbg.g_01784	Syaq.g_00608
OG0001564	Prbg.g_00814	Syaq.g_02158
OG0001565	Prbg.g_00432	Syaq.g_02120
OG0001574	Prbg.g_00279	Syaq.g_01944
OG0001575	Prbg.g_00284	Syaq.g_01949
OG0001576	Prbg.g_00491	Syaq.g_00326
OG0001577	Prbg.g_01491	Syaq.g_00254
OG0001580	Prbg.g_00826	Syaq.g_01275
OG0001588	Prbg.g_00145	Syaq.g_00974
OG0001591	Prbg.g_01113	Syaq.g_02254
OG0001592	Prbg.g_00827	Syaq.g_01274
OG0001605	Prbg.g_00012	Syaq.g_01892
OG0001614	Prbg.g_01841	Syaq.g_01020
OG0001616	Prbg.g_01463	Syaq.g_00208
OG0001617	Prbg.g_01138	Syaq.g_02593
OG0001619	Prbg.g_01276	Syaq.g_02469
OG0001620	Prbg.g_00126	Syaq.g_00546
OG0001621	Prbg.g_01036	Syaq.g_00724
OG0001622	Prbg.g_01934	Syaq.g_01176
OG0001636	Prbg.g_00839	Syaq.g_01109
OG0001638	Prbg.g_01661	Syaq.g_01660
OG0001639	Prbg.g_00640	Syaq.g_01738
OG0001640	Prbg.g_01246	Syaq.g_02695
OG0001641	Prbg.g_01308	Syaq.g_02520
OG0001642	Prbg.g_01213	Syaq.g_02411
OG0001643	Prbg.g_01417	Syaq.g_02087
OG0001654	Prbg.g_00638	Syaq.g_01736
OG0001657	Prbg.g_00933	Syaq.g_01413
OG0001658	Prbg.g_00831	Syaq.g_01265
OG0001659	Prbg.g_00717	Syaq.g_00199
OG0001678	Prbg.g_01717	Syaq.g_00691
OG0001679	Prbg.g_00113	Syaq.g_02436
OG0001693	Prbg.g_01594	Syaq.g_02678
OG0001709	Prbg.g_00567	Syaq.g_00943
OG0001733	Prbg.g_01634	Syaq.g_02256
OG0001747	Prbg.g_00146	Syaq.g_01432
OG0001770	Prbg.g_01565	Syaq.g_02165
OG0001807	Prbg.g_00815	Syaq.g_00968
OG0001916	Prbg.g_00215	Syaq.g_01790
OG0001917	Prbg.g_01328	Syaq.g_00063
OG0001996	Prbg.g_00845	Syaq.g_01116
OG0002003	Prbg.g_00014	Syaq.g_02584
OG0002019	Prbg.g_00720	Syaq.g_00994
OG0002052	Prbg.g_01338	Syaq.g_02551
OG0002122	Prbg.g_00015	Syaq.g_02583
OG0002246	Prbg.g_01598	Syaq.g_00518
OG0002389	Prbg.g_01804	Syaq.g_00586
