Orthogroup	Prbg	Prab
OG0001119	Prbg.g_01302	Prab.g_00995
OG0001120	Prbg.g_01304	Prab.g_00993
OG0001122	Prbg.g_01324	Prab.g_00957
OG0001123	Prbg.g_01330	Prab.g_00953
OG0001124	Prbg.g_01332	Prab.g_00951
OG0001125	Prbg.g_01334	Prab.g_00950
OG0001126	Prbg.g_01245	Prab.g_00940
OG0001127	Prbg.g_01244	Prab.g_00939
OG0001128	Prbg.g_01242	Prab.g_00937
OG0001129	Prbg.g_01241	Prab.g_00936
OG0001130	Prbg.g_01240	Prab.g_00935
OG0001131	Prbg.g_00141	Prab.g_01125
OG0001132	Prbg.g_00022	Prab.g_01135
OG0001133	Prbg.g_00528	Prab.g_01169
OG0001134	Prbg.g_00749	Prab.g_01186
OG0001135	Prbg.g_00752	Prab.g_01189
OG0001136	Prbg.g_01489	Prab.g_01216
OG0001137	Prbg.g_01477	Prab.g_01227
OG0001138	Prbg.g_01456	Prab.g_01245
OG0001139	Prbg.g_01454	Prab.g_01246
OG0001140	Prbg.g_01453	Prab.g_01247
OG0001141	Prbg.g_01452	Prab.g_01248
OG0001142	Prbg.g_01451	Prab.g_01249
OG0001143	Prbg.g_01444	Prab.g_01256
OG0001144	Prbg.g_01439	Prab.g_01261
OG0001145	Prbg.g_00469	Prab.g_01318
OG0001146	Prbg.g_00481	Prab.g_01330
OG0001147	Prbg.g_00501	Prab.g_01347
OG0001148	Prbg.g_00531	Prab.g_01362
OG0001149	Prbg.g_00532	Prab.g_01363
OG0001150	Prbg.g_00533	Prab.g_01364
OG0001151	Prbg.g_00544	Prab.g_01375
OG0001152	Prbg.g_00545	Prab.g_01376
OG0001153	Prbg.g_00623	Prab.g_01498
OG0001154	Prbg.g_00624	Prab.g_01499
OG0001155	Prbg.g_00641	Prab.g_01511
OG0001156	Prbg.g_00644	Prab.g_01514
OG0001157	Prbg.g_00645	Prab.g_01515
OG0001158	Prbg.g_00646	Prab.g_01516
OG0001159	Prbg.g_00647	Prab.g_01517
OG0001160	Prbg.g_00673	Prab.g_01541
OG0001161	Prbg.g_01593	Prab.g_01553
OG0001162	Prbg.g_00726	Prab.g_01567
OG0001163	Prbg.g_01641	Prab.g_01661
OG0001164	Prbg.g_01645	Prab.g_01665
OG0001165	Prbg.g_01648	Prab.g_01668
OG0001166	Prbg.g_01669	Prab.g_01688
OG0001167	Prbg.g_01686	Prab.g_01705
OG0001168	Prbg.g_01688	Prab.g_01707
OG0001169	Prbg.g_01690	Prab.g_01709
OG0001170	Prbg.g_01692	Prab.g_01711
OG0001171	Prbg.g_01702	Prab.g_01720
OG0001172	Prbg.g_01718	Prab.g_01734
OG0001173	Prbg.g_01719	Prab.g_01735
OG0001174	Prbg.g_01727	Prab.g_01743
OG0001175	Prbg.g_01728	Prab.g_01744
OG0001176	Prbg.g_01736	Prab.g_01751
OG0001177	Prbg.g_01738	Prab.g_01753
OG0001178	Prbg.g_01655	Prab.g_01758
OG0001179	Prbg.g_01768	Prab.g_01786
OG0001180	Prbg.g_01791	Prab.g_01808
OG0001181	Prbg.g_01795	Prab.g_01812
OG0001182	Prbg.g_01803	Prab.g_01819
OG0001183	Prbg.g_01808	Prab.g_01823
OG0001184	Prbg.g_01826	Prab.g_01838
OG0001185	Prbg.g_01842	Prab.g_01852
OG0001186	Prbg.g_01866	Prab.g_01875
OG0001187	Prbg.g_01869	Prab.g_01880
OG0001188	Prbg.g_01871	Prab.g_01882
OG0001189	Prbg.g_01888	Prab.g_01899
OG0001190	Prbg.g_01893	Prab.g_01903
OG0001191	Prbg.g_01903	Prab.g_01913
OG0001192	Prbg.g_01908	Prab.g_01918
OG0001193	Prbg.g_01920	Prab.g_01928
OG0001194	Prbg.g_01921	Prab.g_01929
OG0001195	Prbg.g_01922	Prab.g_01930
OG0001196	Prbg.g_01938	Prab.g_01943
OG0001197	Prbg.g_01940	Prab.g_01944
OG0001198	Prbg.g_00764	Prab.g_01952
OG0001199	Prbg.g_00795	Prab.g_00066
OG0001200	Prbg.g_00793	Prab.g_00068
OG0001201	Prbg.g_00880	Prab.g_00099
OG0001202	Prbg.g_00978	Prab.g_00190
OG0001204	Prbg.g_01026	Prab.g_00233
OG0001205	Prbg.g_00165	Prab.g_00448
OG0001206	Prbg.g_00185	Prab.g_00467
OG0001207	Prbg.g_00196	Prab.g_00481
OG0001208	Prbg.g_00201	Prab.g_00486
OG0001209	Prbg.g_00252	Prab.g_00539
OG0001210	Prbg.g_00257	Prab.g_00544
OG0001211	Prbg.g_00268	Prab.g_00554
OG0001212	Prbg.g_00315	Prab.g_00600
OG0001213	Prbg.g_00350	Prab.g_00634
OG0001214	Prbg.g_01420	Prab.g_00642
OG0001215	Prbg.g_01132	Prab.g_00695
OG0001216	Prbg.g_01153	Prab.g_00725
OG0001217	Prbg.g_00006	Prab.g_00768
OG0001218	Prbg.g_01549	Prab.g_00776
OG0001219	Prbg.g_01258	Prab.g_00829
OG0001220	Prbg.g_01215	Prab.g_00891
OG0001221	Prbg.g_01095	Prab.g_01057
OG0001222	Prbg.g_01337	Prab.g_01018
OG0001223	Prbg.g_01305	Prab.g_00992
OG0001225	Prbg.g_01236	Prab.g_00931
OG0001226	Prbg.g_00358	Prab.g_01120
OG0001227	Prbg.g_01534	Prab.g_01138
OG0001228	Prbg.g_01436	Prab.g_01264
OG0001229	Prbg.g_01548	Prab.g_01358
OG0001230	Prbg.g_00584	Prab.g_01458
OG0001231	Prbg.g_00142	Prab.g_01565
OG0001232	Prbg.g_01673	Prab.g_01692
OG0001233	Prbg.g_01693	Prab.g_01712
OG0001234	Prbg.g_01730	Prab.g_01746
OG0001235	Prbg.g_01734	Prab.g_01755
OG0001237	Prbg.g_01827	Prab.g_01839
OG0001238	Prbg.g_01904	Prab.g_01914
OG0001239	Prbg.g_00798	Prab.g_00063
OG0001240	Prbg.g_00863	Prab.g_00084
OG0001241	Prbg.g_00873	Prab.g_00092
OG0001242	Prbg.g_00893	Prab.g_00110
OG0001244	Prbg.g_00915	Prab.g_00131
OG0001245	Prbg.g_01525	Prab.g_00368
OG0001247	Prbg.g_01125	Prab.g_00688
OG0001248	Prbg.g_01127	Prab.g_00690
OG0001249	Prbg.g_00114	Prab.g_00818
OG0001250	Prbg.g_01202	Prab.g_00880
OG0001251	Prbg.g_01063	Prab.g_01083
OG0001252	Prbg.g_01243	Prab.g_00938
OG0001253	Prbg.g_00361	Prab.g_01139
OG0001254	Prbg.g_00751	Prab.g_01188
OG0001255	Prbg.g_01504	Prab.g_01203
OG0001256	Prbg.g_00680	Prab.g_01558
OG0001258	Prbg.g_01646	Prab.g_01666
OG0001259	Prbg.g_01691	Prab.g_01710
OG0001260	Prbg.g_01708	Prab.g_01726
OG0001261	Prbg.g_01776	Prab.g_01794
OG0001262	Prbg.g_01886	Prab.g_01897
OG0001265	Prbg.g_00892	Prab.g_00109
OG0001266	Prbg.g_00982	Prab.g_00194
OG0001267	Prbg.g_00059	Prab.g_00268
OG0001268	Prbg.g_00122	Prab.g_00326
OG0001269	Prbg.g_01214	Prab.g_00347
OG0001270	Prbg.g_00154	Prab.g_00437
OG0001271	Prbg.g_00191	Prab.g_00476
OG0001272	Prbg.g_00205	Prab.g_00490
OG0001273	Prbg.g_01426	Prab.g_00636
OG0001274	Prbg.g_01006	Prab.g_00710
OG0001275	Prbg.g_01315	Prab.g_00982
OG0001276	Prbg.g_01329	Prab.g_00954
OG0001277	Prbg.g_01926	Prab.g_01127
OG0001278	Prbg.g_01432	Prab.g_01269
OG0001279	Prbg.g_00407	Prab.g_01590
OG0001280	Prbg.g_00476	Prab.g_01325
OG0001281	Prbg.g_00482	Prab.g_01331
OG0001282	Prbg.g_00530	Prab.g_01361
OG0001283	Prbg.g_01935	Prab.g_01381
OG0001284	Prbg.g_00666	Prab.g_01536
OG0001285	Prbg.g_01676	Prab.g_01695
OG0001286	Prbg.g_01789	Prab.g_01806
OG0001287	Prbg.g_01849	Prab.g_01859
OG0001288	Prbg.g_01859	Prab.g_01868
OG0001289	Prbg.g_00783	Prab.g_00079
OG0001290	Prbg.g_00872	Prab.g_00091
OG0001291	Prbg.g_00910	Prab.g_00125
OG0001292	Prbg.g_01031	Prab.g_00238
OG0001293	Prbg.g_01044	Prab.g_00250
OG0001295	Prbg.g_00714	Prab.g_00472
OG0001296	Prbg.g_00228	Prab.g_00513
OG0001297	Prbg.g_00233	Prab.g_00518
OG0001298	Prbg.g_00295	Prab.g_00581
OG0001299	Prbg.g_01389	Prab.g_00671
OG0001300	Prbg.g_01136	Prab.g_00698
OG0001301	Prbg.g_01141	Prab.g_00701
OG0001302	Prbg.g_01254	Prab.g_00827
OG0001303	Prbg.g_01612	Prab.g_00749
OG0001304	Prbg.g_01342	Prab.g_00944
OG0001305	Prbg.g_01230	Prab.g_00925
OG0001306	Prbg.g_01501	Prab.g_01205
OG0001308	Prbg.g_00601	Prab.g_01476
OG0001309	Prbg.g_00708	Prab.g_01562
OG0001310	Prbg.g_01663	Prab.g_01681
OG0001311	Prbg.g_01331	Prab.g_00952
OG0001312	Prbg.g_01267	Prab.g_01029
OG0001315	Prbg.g_01539	Prab.g_00053
OG0001316	Prbg.g_00914	Prab.g_00130
OG0001317	Prbg.g_01016	Prab.g_00225
OG0001318	Prbg.g_01040	Prab.g_00246
OG0001319	Prbg.g_00052	Prab.g_00261
OG0001320	Prbg.g_01578, Prbg.g_01611	Prab.g_00370
OG0001321	Prbg.g_00171	Prab.g_00457
OG0001322	Prbg.g_00172	Prab.g_00458
OG0001323	Prbg.g_00238	Prab.g_00523
OG0001324	Prbg.g_01137	Prab.g_00699
OG0001325	Prbg.g_01372	Prab.g_00728
OG0001327	Prbg.g_01072	Prab.g_01112
OG0001328	Prbg.g_00458	Prab.g_01137
OG0001329	Prbg.g_01609	Prab.g_01178
OG0001331	Prbg.g_00535	Prab.g_01366
OG0001332	Prbg.g_00637	Prab.g_01509
OG0001333	Prbg.g_01687	Prab.g_01706
OG0001334	Prbg.g_01811	Prab.g_01826
OG0001335	Prbg.g_01812	Prab.g_01827
OG0001339	Prbg.g_00875	Prab.g_00094
OG0001340	Prbg.g_00110	Prab.g_00316
OG0001341	Prbg.g_01541	Prab.g_00765
OG0001342	Prbg.g_01632	Prab.g_00822
OG0001343	Prbg.g_01060	Prab.g_01086
OG0001344	Prbg.g_01482	Prab.g_01223
OG0001345	Prbg.g_01466	Prab.g_01238
OG0001346	Prbg.g_00478	Prab.g_01327
OG0001348	Prbg.g_00712	Prab.g_01595
OG0001349	Prbg.g_00553	Prab.g_01395
OG0001350	Prbg.g_01019	Prab.g_00228
OG0001352	Prbg.g_01121	Prab.g_00685
OG0001353	Prbg.g_01192	Prab.g_00872
OG0001354	Prbg.g_01297	Prab.g_01000
OG0001356	Prbg.g_01638	Prab.g_00793
OG0001359	Prbg.g_01061	Prab.g_01085
OG0001362	Prbg.g_00605	Prab.g_01480
OG0001363	Prbg.g_00607	Prab.g_01482
OG0001364	Prbg.g_01814	Prab.g_01829
OG0001365	Prbg.g_01897	Prab.g_01907
OG0001371	Prbg.g_01120	Prab.g_00684
OG0001372	Prbg.g_00359	Prab.g_00775, Prab.g_00803
OG0001375	Prbg.g_01059	Prab.g_01087
OG0001379	Prbg.g_00471	Prab.g_01320
OG0001380	Prbg.g_01551	Prab.g_01349
OG0001381	Prbg.g_01511	Prab.g_01354
OG0001382	Prbg.g_01554	Prab.g_01581
OG0001394	Prbg.g_01099	Prab.g_01053
OG0001397	Prbg.g_00606	Prab.g_01481
OG0001398	Prbg.g_00737	Prab.g_01603
OG0001403	Prbg.g_00843	Prab.g_00030
OG0001404	Prbg.g_00801	Prab.g_00060
OG0001407	Prbg.g_01558	Prab.g_01118
OG0001409	Prbg.g_01478	Prab.g_01226
OG0001411	Prbg.g_00808	Prab.g_01391
OG0001414	Prbg.g_01011	Prab.g_00220
OG0001415	Prbg.g_01013	Prab.g_00222
OG0001418	Prbg.g_01126	Prab.g_00689
OG0001419	Prbg.g_01557	Prab.g_01119
OG0001421	Prbg.g_00681	Prab.g_01559
OG0001422	Prbg.g_01561	Prab.g_01592
OG0001423	Prbg.g_00429	Prab.g_00406
OG0001424	Prbg.g_00025	Prab.g_01134, Prab.g_01082
OG0001425	Prbg.g_01907	Prab.g_01917
OG0001428	Prbg.g_00950	Prab.g_00163
OG0001429	Prbg.g_01259	Prab.g_00830
OG0001433	Prbg.g_01637	Prab.g_00792
OG0001434	Prbg.g_01104	Prab.g_01049
OG0001437	Prbg.g_01012	Prab.g_00221
OG0001440	Prbg.g_01614, Prbg.g_01608	Prab.g_00425, Prab.g_00405
OG0001443	Prbg.g_01547	Prab.g_01604
OG0001446	Prbg.g_00017	Prab.g_00071
OG0001448	Prbg.g_00175	Prab.g_00356
OG0001450	Prbg.g_01129	Prab.g_00692
OG0001451	Prbg.g_01226	Prab.g_00901
OG0001455	Prbg.g_01542	Prab.g_01171, Prab.g_01634
OG0001460	Prbg.g_01636	Prab.g_00791
OG0001461	Prbg.g_00817	Prab.g_01286
OG0001463	Prbg.g_00066	Prab.g_00274
OG0001464	Prbg.g_00111	Prab.g_00317
OG0001465	Prbg.g_01148	Prab.g_00707
OG0001468	Prbg.g_01051	Prab.g_01110
OG0001472	Prbg.g_00367	Prab.g_01561
OG0001481	Prbg.g_00457	Prab.g_00362
OG0001484	Prbg.g_00696	Prab.g_00769
OG0001485	Prbg.g_00414	Prab.g_00922, Prab.g_01290
OG0001486	Prbg.g_01488	Prab.g_01217
OG0001491	Prbg.g_01251	Prab.g_00825
OG0001500	Prbg.g_01046	Prab.g_00252
OG0001501	Prbg.g_01070	Prab.g_00712
OG0001503	Prbg.g_00011	Prab.g_01194
OG0001506	Prbg.g_00635	Prab.g_01507
OG0001521	Prbg.g_01249	Prab.g_00766
OG0001523	Prbg.g_00754	Prab.g_01190
OG0001524	Prbg.g_00755	Prab.g_01191
OG0001525	Prbg.g_01615	Prab.g_01570
OG0001526	Prbg.g_00813	Prab.g_01729
OG0001527	Prbg.g_00281	Prab.g_00567
OG0001550	Prbg.g_00007	Prab.g_01174
OG0001552	Prbg.g_00684	Prab.g_01282
OG0001565	Prbg.g_00432	Prab.g_00426
OG0001566	Prbg.g_01117	Prab.g_00681
OG0001569	Prbg.g_00442	Prab.g_01145
OG0001571	Prbg.g_00404	Prab.g_01167
OG0001572	Prbg.g_00406	Prab.g_00415
OG0001581	Prbg.g_00496	Prab.g_00135
OG0001583	Prbg.g_01250	Prab.g_00824
OG0001584	Prbg.g_01379	Prab.g_01037
OG0001587	Prbg.g_01710	Prab.g_01728
OG0001588	Prbg.g_00145	Prab.g_01384
OG0001595	Prbg.g_00803	Prab.g_00059
OG0001596	Prbg.g_00794	Prab.g_00067
OG0001597	Prbg.g_00632	Prab.g_00351
OG0001598	Prbg.g_01139	Prab.g_01626
OG0001599	Prbg.g_00183	Prab.g_00465
OG0001600	Prbg.g_00230	Prab.g_00515
OG0001601	Prbg.g_01115	Prab.g_00679
OG0001603	Prbg.g_01253	Prab.g_00826
OG0001604	Prbg.g_01092	Prab.g_01060
OG0001605	Prbg.g_00012	Prab.g_00961
OG0001606	Prbg.g_00002	Prab.g_01298
OG0001607	Prbg.g_00416	Prab.g_01192
OG0001608	Prbg.g_01345	Prab.g_01352
OG0001609	Prbg.g_00633	Prab.g_01505
OG0001610	Prbg.g_00636	Prab.g_01508
OG0001611	Prbg.g_01571	Prab.g_01573
OG0001626	Prbg.g_00421	Prab.g_01583, Prab.g_00764
OG0001628	Prbg.g_00357	Prab.g_00778, Prab.g_00420
OG0001629	Prbg.g_00395	Prab.g_00779
OG0001630	Prbg.g_01068	Prab.g_01078
OG0001631	Prbg.g_00412	Prab.g_01115
OG0001648	Prbg.g_01586	Prab.g_00361
OG0001649	Prbg.g_00004	Prab.g_01116
OG0001651	Prbg.g_01522	Prab.g_01571
OG0001668	Prbg.g_01574, Prbg.g_01604	Prab.g_01607
OG0001669	Prbg.g_00495, Prbg.g_01592	Prab.g_01292
OG0001684	Prbg.g_00308	Prab.g_00593
OG0001685	Prbg.g_00362	Prab.g_00902
OG0001686	Prbg.g_01526	Prab.g_00962
OG0001687	Prbg.g_00181	Prab.g_01109
OG0001689	Prbg.g_01857	Prab.g_01866
OG0001697	Prbg.g_01252	Prab.g_01101
OG0001701	Prbg.g_00812	Prab.g_01730
OG0001705	Prbg.g_01712	Prab.g_00390
OG0001707	Prbg.g_01533	Prab.g_01132
OG0001710	Prbg.g_00375	Prab.g_01749
OG0001722	Prbg.g_01066	Prab.g_01080
OG0001725	Prbg.g_00728	Prab.g_00380
OG0001780	Prbg.g_00558	Prab.g_01401
OG0001820	Prbg.g_00023	Prab.g_01301
OG0001834	Prbg.g_00555	Prab.g_01398
OG0001922	Prbg.g_00573	Prab.g_01341
OG0001923	Prbg.g_00566	Prab.g_01407
OG0001988	Prbg.g_00453	Prab.g_00346
OG0002096	Prbg.g_00564	Prab.g_01405
OG0002106	Prbg.g_00449	Prab.g_00374
OG0002270	Prbg.g_00562	Prab.g_01442
OG0002275	Prbg.g_01620	Prab.g_01633
OG0002321	Prbg.g_00559	Prab.g_01402
OG0002326	Prbg.g_01587	Prab.g_01193
OG0002421	Prbg.g_00560	Prab.g_01403
OG0002480	Prbg.g_00556	Prab.g_01399
OG0002487	Prbg.g_00460	Prab.g_01644
OG0002772	Prbg.g_00520	Prab.g_01424
OG0002773	Prbg.g_00515	Prab.g_01419
OG0002774	Prbg.g_00516	Prab.g_01420
OG0002775	Prbg.g_00513	Prab.g_01421
OG0002894	Prbg.g_00554	Prab.g_01396
