Orthogroup	Prbg	Prag
OG0001120	Prbg.g_01304	Prag.g_00981
OG0001122	Prbg.g_01324	Prag.g_01008
OG0001123	Prbg.g_01330	Prag.g_01012
OG0001124	Prbg.g_01332	Prag.g_01014
OG0001125	Prbg.g_01334	Prag.g_01015
OG0001126	Prbg.g_01245	Prag.g_01025
OG0001127	Prbg.g_01244	Prag.g_01026
OG0001128	Prbg.g_01242	Prag.g_01028
OG0001129	Prbg.g_01241	Prag.g_01029
OG0001130	Prbg.g_01240	Prag.g_01030
OG0001131	Prbg.g_00141	Prag.g_01066
OG0001132	Prbg.g_00022	Prag.g_01076
OG0001133	Prbg.g_00528	Prag.g_01106
OG0001134	Prbg.g_00749	Prag.g_01120
OG0001135	Prbg.g_00752	Prag.g_01123
OG0001136	Prbg.g_01489	Prag.g_01150
OG0001137	Prbg.g_01477	Prag.g_01161
OG0001138	Prbg.g_01456	Prag.g_01179
OG0001139	Prbg.g_01454	Prag.g_01180
OG0001140	Prbg.g_01453	Prag.g_01181
OG0001141	Prbg.g_01452	Prag.g_01182
OG0001142	Prbg.g_01451	Prag.g_01183
OG0001143	Prbg.g_01444	Prag.g_01190
OG0001144	Prbg.g_01439	Prag.g_01195
OG0001145	Prbg.g_00469	Prag.g_01345
OG0001146	Prbg.g_00481	Prag.g_01359
OG0001147	Prbg.g_00501	Prag.g_01375
OG0001148	Prbg.g_00531	Prag.g_01391
OG0001149	Prbg.g_00532	Prag.g_01392
OG0001150	Prbg.g_00533	Prag.g_01393
OG0001151	Prbg.g_00544	Prag.g_01404
OG0001152	Prbg.g_00545	Prag.g_01405
OG0001153	Prbg.g_00623	Prag.g_01521
OG0001154	Prbg.g_00624	Prag.g_01523
OG0001155	Prbg.g_00641	Prag.g_01535
OG0001156	Prbg.g_00644	Prag.g_01538
OG0001157	Prbg.g_00645	Prag.g_01539
OG0001158	Prbg.g_00646	Prag.g_01540
OG0001159	Prbg.g_00647	Prag.g_01541
OG0001160	Prbg.g_00673	Prag.g_01565
OG0001161	Prbg.g_01593	Prag.g_01576
OG0001162	Prbg.g_00726	Prag.g_01587
OG0001163	Prbg.g_01641	Prag.g_01661
OG0001164	Prbg.g_01645	Prag.g_01665
OG0001165	Prbg.g_01648	Prag.g_01668
OG0001166	Prbg.g_01669	Prag.g_01688
OG0001167	Prbg.g_01686	Prag.g_01705
OG0001168	Prbg.g_01688	Prag.g_01707
OG0001169	Prbg.g_01690	Prag.g_01709
OG0001170	Prbg.g_01692	Prag.g_01711
OG0001171	Prbg.g_01702	Prag.g_01721
OG0001172	Prbg.g_01718	Prag.g_01735
OG0001173	Prbg.g_01719	Prag.g_01736
OG0001174	Prbg.g_01727	Prag.g_01744
OG0001175	Prbg.g_01728	Prag.g_01745
OG0001176	Prbg.g_01736	Prag.g_01752
OG0001177	Prbg.g_01738	Prag.g_01754
OG0001178	Prbg.g_01655	Prag.g_01759
OG0001179	Prbg.g_01768	Prag.g_01788
OG0001180	Prbg.g_01791	Prag.g_01810
OG0001181	Prbg.g_01795	Prag.g_01814
OG0001182	Prbg.g_01803	Prag.g_01821
OG0001183	Prbg.g_01808	Prag.g_01825
OG0001184	Prbg.g_01826	Prag.g_01841
OG0001185	Prbg.g_01842	Prag.g_01855
OG0001186	Prbg.g_01866	Prag.g_01879
OG0001187	Prbg.g_01869	Prag.g_01883
OG0001188	Prbg.g_01871	Prag.g_01885
OG0001189	Prbg.g_01888	Prag.g_01902
OG0001190	Prbg.g_01893	Prag.g_01906
OG0001191	Prbg.g_01903	Prag.g_01916
OG0001192	Prbg.g_01908	Prag.g_01921
OG0001193	Prbg.g_01920	Prag.g_01931
OG0001194	Prbg.g_01921	Prag.g_01932
OG0001195	Prbg.g_01922	Prag.g_01933
OG0001196	Prbg.g_01938	Prag.g_01946
OG0001197	Prbg.g_01940	Prag.g_01947
OG0001198	Prbg.g_00764	Prag.g_01954
OG0001199	Prbg.g_00795	Prag.g_00068
OG0001200	Prbg.g_00793	Prag.g_00070
OG0001201	Prbg.g_00880	Prag.g_00101
OG0001202	Prbg.g_00978	Prag.g_00192
OG0001203	Prbg.g_01020	Prag.g_00231
OG0001204	Prbg.g_01026	Prag.g_00236
OG0001205	Prbg.g_00165	Prag.g_00424
OG0001206	Prbg.g_00185	Prag.g_00441
OG0001207	Prbg.g_00196	Prag.g_00456
OG0001208	Prbg.g_00201	Prag.g_00461
OG0001209	Prbg.g_00252	Prag.g_00514
OG0001210	Prbg.g_00257	Prag.g_00519
OG0001211	Prbg.g_00268	Prag.g_00529
OG0001212	Prbg.g_00315	Prag.g_00574
OG0001213	Prbg.g_00350	Prag.g_00607
OG0001214	Prbg.g_01420	Prag.g_00615
OG0001215	Prbg.g_01132	Prag.g_00668
OG0001216	Prbg.g_01153	Prag.g_00694
OG0001217	Prbg.g_00006	Prag.g_00744
OG0001218	Prbg.g_01549	Prag.g_00752
OG0001219	Prbg.g_01258	Prag.g_00795
OG0001220	Prbg.g_01215	Prag.g_00856
OG0001221	Prbg.g_01095	Prag.g_00917
OG0001222	Prbg.g_01337	Prag.g_00956
OG0001223	Prbg.g_01305	Prag.g_00982
OG0001224	Prbg.g_01238	Prag.g_01032
OG0001225	Prbg.g_01236	Prag.g_01034
OG0001226	Prbg.g_00358	Prag.g_01060
OG0001227	Prbg.g_01534	Prag.g_01079
OG0001228	Prbg.g_01436	Prag.g_01198
OG0001229	Prbg.g_01548	Prag.g_01387
OG0001230	Prbg.g_00584	Prag.g_01480
OG0001231	Prbg.g_00142	Prag.g_01585
OG0001232	Prbg.g_01673	Prag.g_01692
OG0001233	Prbg.g_01693	Prag.g_01712
OG0001234	Prbg.g_01730	Prag.g_01747
OG0001235	Prbg.g_01734	Prag.g_01756
OG0001236	Prbg.g_01823	Prag.g_01838
OG0001237	Prbg.g_01827	Prag.g_01842
OG0001238	Prbg.g_01904	Prag.g_01917
OG0001239	Prbg.g_00798	Prag.g_00065
OG0001241	Prbg.g_00873	Prag.g_00094
OG0001242	Prbg.g_00893	Prag.g_00112
OG0001243	Prbg.g_00900	Prag.g_00118
OG0001244	Prbg.g_00915	Prag.g_00134
OG0001245	Prbg.g_01525	Prag.g_00373
OG0001247	Prbg.g_01125	Prag.g_00661
OG0001248	Prbg.g_01127	Prag.g_00663
OG0001249	Prbg.g_00114	Prag.g_00784
OG0001250	Prbg.g_01202	Prag.g_00845
OG0001251	Prbg.g_01063	Prag.g_00893
OG0001252	Prbg.g_01243	Prag.g_01027
OG0001253	Prbg.g_00361	Prag.g_01080
OG0001254	Prbg.g_00751	Prag.g_01122
OG0001255	Prbg.g_01504	Prag.g_01137
OG0001256	Prbg.g_00680	Prag.g_01578
OG0001258	Prbg.g_01646	Prag.g_01666
OG0001259	Prbg.g_01691	Prag.g_01710
OG0001260	Prbg.g_01708	Prag.g_01727
OG0001261	Prbg.g_01776	Prag.g_01796
OG0001262	Prbg.g_01886	Prag.g_01900
OG0001263	Prbg.g_00902	Prag.g_00121
OG0001265	Prbg.g_00892	Prag.g_00111
OG0001266	Prbg.g_00982	Prag.g_00196
OG0001267	Prbg.g_00059	Prag.g_00271
OG0001268	Prbg.g_00122	Prag.g_00334
OG0001269	Prbg.g_01214	Prag.g_00353
OG0001270	Prbg.g_00154	Prag.g_00413
OG0001271	Prbg.g_00191	Prag.g_00451
OG0001272	Prbg.g_00205	Prag.g_00465
OG0001273	Prbg.g_01426	Prag.g_00609
OG0001274	Prbg.g_01006	Prag.g_00681
OG0001275	Prbg.g_01315	Prag.g_00992
OG0001276	Prbg.g_01329	Prag.g_01011
OG0001277	Prbg.g_01926	Prag.g_01068
OG0001278	Prbg.g_01432	Prag.g_01203
OG0001279	Prbg.g_00407	Prag.g_01302
OG0001280	Prbg.g_00476	Prag.g_01354
OG0001281	Prbg.g_00482	Prag.g_01360
OG0001282	Prbg.g_00530	Prag.g_01390
OG0001284	Prbg.g_00666	Prag.g_01560
OG0001285	Prbg.g_01676	Prag.g_01695
OG0001286	Prbg.g_01789	Prag.g_01808
OG0001287	Prbg.g_01849	Prag.g_01863
OG0001288	Prbg.g_01859	Prag.g_01872
OG0001289	Prbg.g_00783	Prag.g_00081
OG0001290	Prbg.g_00872	Prag.g_00093
OG0001291	Prbg.g_00910	Prag.g_00128
OG0001292	Prbg.g_01031	Prag.g_00241
OG0001293	Prbg.g_01044	Prag.g_00252
OG0001295	Prbg.g_00714	Prag.g_00446
OG0001296	Prbg.g_00228	Prag.g_00488
OG0001297	Prbg.g_00233	Prag.g_00493
OG0001298	Prbg.g_00295	Prag.g_00555
OG0001299	Prbg.g_01389	Prag.g_00644
OG0001300	Prbg.g_01136	Prag.g_00671
OG0001301	Prbg.g_01141	Prag.g_00674
OG0001302	Prbg.g_01254	Prag.g_00793
OG0001303	Prbg.g_01612	Prag.g_00996
OG0001304	Prbg.g_01342	Prag.g_01021
OG0001305	Prbg.g_01230	Prag.g_01040
OG0001306	Prbg.g_01501	Prag.g_01139
OG0001307	Prbg.g_00504	Prag.g_01372
OG0001308	Prbg.g_00601	Prag.g_01500
OG0001309	Prbg.g_00708	Prag.g_01582
OG0001310	Prbg.g_01663	Prag.g_01681
OG0001312	Prbg.g_01267	Prag.g_00945
OG0001314	Prbg.g_00439	Prag.g_00735
OG0001315	Prbg.g_01539	Prag.g_00055
OG0001316	Prbg.g_00914	Prag.g_00133
OG0001317	Prbg.g_01016	Prag.g_00227
OG0001318	Prbg.g_01040	Prag.g_00248
OG0001319	Prbg.g_00052	Prag.g_00263
OG0001320	Prbg.g_01578, Prbg.g_01611	Prag.g_00374
OG0001321	Prbg.g_00171	Prag.g_00430
OG0001322	Prbg.g_00172	Prag.g_00431
OG0001323	Prbg.g_00238	Prag.g_00498
OG0001324	Prbg.g_01137	Prag.g_00672
OG0001325	Prbg.g_01372	Prag.g_00697
OG0001327	Prbg.g_01072	Prag.g_01051
OG0001328	Prbg.g_00458	Prag.g_01078
OG0001329	Prbg.g_01609	Prag.g_01113
OG0001330	Prbg.g_00697	Prag.g_01327
OG0001331	Prbg.g_00535	Prag.g_01395
OG0001332	Prbg.g_00637	Prag.g_01533
OG0001333	Prbg.g_01687	Prag.g_01706
OG0001334	Prbg.g_01811	Prag.g_01828
OG0001335	Prbg.g_01812	Prag.g_01829
OG0001339	Prbg.g_00875	Prag.g_00096
OG0001340	Prbg.g_00110	Prag.g_00319
OG0001341	Prbg.g_01541	Prag.g_00742
OG0001342	Prbg.g_01632	Prag.g_00788
OG0001343	Prbg.g_01060	Prag.g_00890
OG0001344	Prbg.g_01482	Prag.g_01157
OG0001345	Prbg.g_01466	Prag.g_01172
OG0001346	Prbg.g_00478	Prag.g_01356
OG0001348	Prbg.g_00712	Prag.g_01606
OG0001349	Prbg.g_00553	Prag.g_01489
OG0001350	Prbg.g_01019	Prag.g_00230
OG0001351	Prbg.g_00177	Prag.g_00433
OG0001352	Prbg.g_01121	Prag.g_00658
OG0001353	Prbg.g_01192	Prag.g_00837
OG0001354	Prbg.g_01297	Prag.g_00974
OG0001355	Prbg.g_01351	Prag.g_01616
OG0001356	Prbg.g_01638	Prag.g_00769
OG0001359	Prbg.g_01061	Prag.g_00891
OG0001362	Prbg.g_00605	Prag.g_01504
OG0001363	Prbg.g_00607	Prag.g_01506
OG0001364	Prbg.g_01814	Prag.g_01831
OG0001365	Prbg.g_01897	Prag.g_01910
OG0001369	Prbg.g_00862	Prag.g_00086
OG0001371	Prbg.g_01120	Prag.g_00657
OG0001372	Prbg.g_00359	Prag.g_00751
OG0001375	Prbg.g_01059	Prag.g_00889
OG0001379	Prbg.g_00471	Prag.g_01349
OG0001380	Prbg.g_01551	Prag.g_01377
OG0001381	Prbg.g_01511	Prag.g_01383
OG0001382	Prbg.g_01554	Prag.g_01599
OG0001397	Prbg.g_00606	Prag.g_01505
OG0001398	Prbg.g_00737	Prag.g_01612
OG0001401	Prbg.g_01197	Prag.g_01280
OG0001402	Prbg.g_00344	Prag.g_00759
OG0001403	Prbg.g_00843	Prag.g_00030
OG0001404	Prbg.g_00801	Prag.g_00062
OG0001407	Prbg.g_01558	Prag.g_01058
OG0001409	Prbg.g_01478	Prag.g_01160
OG0001410	Prbg.g_00503	Prag.g_01373
OG0001411	Prbg.g_00808	Prag.g_01426
OG0001414	Prbg.g_01011	Prag.g_00222
OG0001415	Prbg.g_01013	Prag.g_00224
OG0001418	Prbg.g_01126	Prag.g_00662
OG0001419	Prbg.g_01557	Prag.g_01059
OG0001421	Prbg.g_00681	Prag.g_01579
OG0001422	Prbg.g_01561	Prag.g_01604
OG0001424	Prbg.g_00025	Prag.g_01075, Prag.g_01259
OG0001425	Prbg.g_01907	Prag.g_01920
OG0001428	Prbg.g_00950	Prag.g_00165
OG0001429	Prbg.g_01259	Prag.g_00796
OG0001430	Prbg.g_01550	Prag.g_01322
OG0001431	Prbg.g_01532, Prbg.g_00722	Prag.g_01325
OG0001433	Prbg.g_01637	Prag.g_00768
OG0001434	Prbg.g_01104	Prag.g_00925
OG0001437	Prbg.g_01012	Prag.g_00223
OG0001440	Prbg.g_01614, Prbg.g_01608	Prag.g_00396
OG0001443	Prbg.g_01547	Prag.g_01652
OG0001446	Prbg.g_00017	Prag.g_00073
OG0001448	Prbg.g_00175	Prag.g_00361
OG0001450	Prbg.g_01129	Prag.g_00665
OG0001451	Prbg.g_01226	Prag.g_00865
OG0001455	Prbg.g_01542	Prag.g_01108
OG0001460	Prbg.g_01636	Prag.g_00767
OG0001463	Prbg.g_00066	Prag.g_00277
OG0001464	Prbg.g_00111	Prag.g_00320
OG0001465	Prbg.g_01148	Prag.g_00680
OG0001467	Prbg.g_00524	Prag.g_00785
OG0001468	Prbg.g_01051	Prag.g_01049
OG0001472	Prbg.g_00367	Prag.g_01581
OG0001477	Prbg.g_00384	Prag.g_01256
OG0001481	Prbg.g_00457	Prag.g_00367
OG0001485	Prbg.g_00414	Prag.g_01617
OG0001486	Prbg.g_01488	Prag.g_01151
OG0001491	Prbg.g_01251	Prag.g_00791
OG0001496	Prbg.g_00386	Prag.g_01254
OG0001497	Prbg.g_00385	Prag.g_01255
OG0001500	Prbg.g_01046	Prag.g_00254
OG0001501	Prbg.g_01070	Prag.g_00683
OG0001503	Prbg.g_00011	Prag.g_01127
OG0001505	Prbg.g_00039	Prag.g_01417
OG0001506	Prbg.g_00635	Prag.g_01531
OG0001514	Prbg.g_00387	Prag.g_01253
OG0001521	Prbg.g_01249	Prag.g_00743
OG0001523	Prbg.g_00754	Prag.g_01124
OG0001524	Prbg.g_00755	Prag.g_01125
OG0001525	Prbg.g_01615	Prag.g_01589
OG0001526	Prbg.g_00813	Prag.g_01422
OG0001549	Prbg.g_01224	Prag.g_00863
OG0001550	Prbg.g_00007	Prag.g_01111
OG0001552	Prbg.g_00684	Prag.g_01217
OG0001564	Prbg.g_00814	Prag.g_01435
OG0001565	Prbg.g_00432	Prag.g_00395
OG0001566	Prbg.g_01117	Prag.g_00654
OG0001569	Prbg.g_00442	Prag.g_01086
OG0001571	Prbg.g_00404	Prag.g_01104
OG0001581	Prbg.g_00496	Prag.g_00137
OG0001583	Prbg.g_01250	Prag.g_00790
OG0001587	Prbg.g_01710	Prag.g_01729
OG0001595	Prbg.g_00803	Prag.g_00061
OG0001596	Prbg.g_00794	Prag.g_00069
OG0001597	Prbg.g_00632	Prag.g_00356
OG0001598	Prbg.g_01139	Prag.g_01640, Prag.g_01272
OG0001599	Prbg.g_00183	Prag.g_00439
OG0001600	Prbg.g_00230	Prag.g_00490
OG0001601	Prbg.g_01115	Prag.g_00652
OG0001603	Prbg.g_01253	Prag.g_00792
OG0001604	Prbg.g_01092	Prag.g_00914
OG0001605	Prbg.g_00012	Prag.g_01004
OG0001606	Prbg.g_00002	Prag.g_01065
OG0001607	Prbg.g_00416	Prag.g_01126
OG0001608	Prbg.g_01345	Prag.g_01380
OG0001609	Prbg.g_00633	Prag.g_01529
OG0001610	Prbg.g_00636	Prag.g_01532
OG0001611	Prbg.g_01571	Prag.g_01592
OG0001626	Prbg.g_00421	Prag.g_00741
OG0001628	Prbg.g_00357	Prag.g_00754
OG0001629	Prbg.g_00395	Prag.g_00755
OG0001630	Prbg.g_01068	Prag.g_00896
OG0001631	Prbg.g_00412	Prag.g_01054
OG0001648	Prbg.g_01586	Prag.g_00366
OG0001649	Prbg.g_00004	Prag.g_01056
OG0001650	Prbg.g_00719	Prag.g_01628
OG0001651	Prbg.g_01522	Prag.g_01590
OG0001663	Prbg.g_01505	Prag.g_01136
OG0001664	Prbg.g_00742	Prag.g_01268
OG0001665	Prbg.g_01512	Prag.g_01271
OG0001668	Prbg.g_01574, Prbg.g_01604	Prag.g_01244, Prag.g_01653
OG0001684	Prbg.g_00308	Prag.g_00567
OG0001685	Prbg.g_00362	Prag.g_00867
OG0001686	Prbg.g_01526	Prag.g_01003
OG0001687	Prbg.g_00181	Prag.g_01048
OG0001689	Prbg.g_01857	Prag.g_01870
OG0001697	Prbg.g_01252	Prag.g_00875
OG0001701	Prbg.g_00812	Prag.g_01731
OG0001705	Prbg.g_01712	Prag.g_00389
OG0001706	Prbg.g_00732	Prag.g_00716
OG0001707	Prbg.g_01533	Prag.g_01073
OG0001709	Prbg.g_00567	Prag.g_01469
OG0001710	Prbg.g_00375	Prag.g_01750
OG0001725	Prbg.g_00728	Prag.g_00381
OG0001780	Prbg.g_00558	Prag.g_01449, Prag.g_01461
OG0001834	Prbg.g_00555	Prag.g_01447
OG0001836	Prbg.g_00525	Prag.g_01274
OG0001836	Prbg.g_00526	Prag.g_01221
OG0001963	Prbg.g_00700	Prag.g_01642
OG0002030	Prbg.g_01563	Prag.g_00725
OG0002034	Prbg.g_00353	Prag.g_01211
OG0002036	Prbg.g_00691	Prag.g_01643
OG0002275	Prbg.g_01620	Prag.g_01233
OG0002293	Prbg.g_00401	Prag.g_01260
OG0002326	Prbg.g_01587	Prag.g_00717
OG0002377	Prbg.g_00527	Prag.g_01273
OG0002499	Prbg.g_00701	Prag.g_01644
OG0002806	Prbg.g_00427	Prag.g_01261
OG0003060	Prbg.g_00381	Prag.g_01237
OG0003061	Prbg.g_00380	Prag.g_01238
OG0003062	Prbg.g_00379	Prag.g_01239
