Orthogroup	Prbg	Prao
OG0001125	Prbg.g_01334	Prao.g_00953
OG0001126	Prbg.g_01245	Prao.g_00963
OG0001127	Prbg.g_01244	Prao.g_00964
OG0001128	Prbg.g_01242	Prao.g_00966
OG0001129	Prbg.g_01241	Prao.g_00967
OG0001130	Prbg.g_01240	Prao.g_00968
OG0001131	Prbg.g_00141	Prao.g_01007
OG0001132	Prbg.g_00022	Prao.g_01016
OG0001133	Prbg.g_00528	Prao.g_01137
OG0001134	Prbg.g_00749	Prao.g_01122
OG0001135	Prbg.g_00752	Prao.g_01119
OG0001136	Prbg.g_01489	Prao.g_01092
OG0001137	Prbg.g_01477	Prao.g_01081
OG0001138	Prbg.g_01456	Prao.g_01063
OG0001139	Prbg.g_01454	Prao.g_01062
OG0001140	Prbg.g_01453	Prao.g_01061
OG0001141	Prbg.g_01452	Prao.g_01060
OG0001142	Prbg.g_01451	Prao.g_01059
OG0001143	Prbg.g_01444	Prao.g_01052
OG0001144	Prbg.g_01439	Prao.g_01047
OG0001145	Prbg.g_00469	Prao.g_01284
OG0001146	Prbg.g_00481	Prao.g_01272
OG0001147	Prbg.g_00501	Prao.g_01253
OG0001148	Prbg.g_00531	Prao.g_01237
OG0001149	Prbg.g_00532	Prao.g_01236
OG0001150	Prbg.g_00533	Prao.g_01235
OG0001151	Prbg.g_00544	Prao.g_01224
OG0001152	Prbg.g_00545	Prao.g_01223
OG0001153	Prbg.g_00623	Prao.g_01428
OG0001154	Prbg.g_00624	Prao.g_01429
OG0001155	Prbg.g_00641	Prao.g_01441
OG0001156	Prbg.g_00644	Prao.g_01444
OG0001157	Prbg.g_00645	Prao.g_01445
OG0001158	Prbg.g_00646	Prao.g_01446
OG0001159	Prbg.g_00647	Prao.g_01447
OG0001160	Prbg.g_00673	Prao.g_01471
OG0001161	Prbg.g_01593	Prao.g_01484
OG0001162	Prbg.g_00726	Prao.g_01495
OG0001163	Prbg.g_01641	Prao.g_01544
OG0001164	Prbg.g_01645	Prao.g_01548
OG0001165	Prbg.g_01648	Prao.g_01551
OG0001166	Prbg.g_01669	Prao.g_01571
OG0001167	Prbg.g_01686	Prao.g_01588
OG0001168	Prbg.g_01688	Prao.g_01590
OG0001169	Prbg.g_01690	Prao.g_01592
OG0001170	Prbg.g_01692	Prao.g_01594
OG0001171	Prbg.g_01702	Prao.g_01603
OG0001172	Prbg.g_01718	Prao.g_01618
OG0001173	Prbg.g_01719	Prao.g_01619
OG0001174	Prbg.g_01727	Prao.g_01627
OG0001175	Prbg.g_01728	Prao.g_01628
OG0001176	Prbg.g_01736	Prao.g_01635
OG0001177	Prbg.g_01738	Prao.g_01638
OG0001178	Prbg.g_01655	Prao.g_01643
OG0001179	Prbg.g_01768	Prao.g_01671
OG0001180	Prbg.g_01791	Prao.g_01693
OG0001181	Prbg.g_01795	Prao.g_01697
OG0001182	Prbg.g_01803	Prao.g_01704
OG0001183	Prbg.g_01808	Prao.g_01708
OG0001184	Prbg.g_01826	Prao.g_01724
OG0001185	Prbg.g_01842	Prao.g_01738
OG0001186	Prbg.g_01866	Prao.g_01761
OG0001187	Prbg.g_01869	Prao.g_01765
OG0001188	Prbg.g_01871	Prao.g_01768
OG0001189	Prbg.g_01888	Prao.g_01785
OG0001190	Prbg.g_01893	Prao.g_01789
OG0001191	Prbg.g_01903	Prao.g_01799
OG0001192	Prbg.g_01908	Prao.g_01804
OG0001193	Prbg.g_01920	Prao.g_01814
OG0001194	Prbg.g_01921	Prao.g_01815
OG0001195	Prbg.g_01922	Prao.g_01816
OG0001196	Prbg.g_01938	Prao.g_01829
OG0001197	Prbg.g_01940	Prao.g_01830
OG0001198	Prbg.g_00764	Prao.g_01838
OG0001199	Prbg.g_00795	Prao.g_00213
OG0001200	Prbg.g_00793	Prao.g_00215
OG0001201	Prbg.g_00880	Prao.g_00246
OG0001202	Prbg.g_00978	Prao.g_00337
OG0001203	Prbg.g_01020	Prao.g_00376
OG0001204	Prbg.g_01026	Prao.g_00381
OG0001205	Prbg.g_00165	Prao.g_00549
OG0001206	Prbg.g_00185	Prao.g_00568
OG0001207	Prbg.g_00196	Prao.g_00583
OG0001208	Prbg.g_00201	Prao.g_00588
OG0001209	Prbg.g_00252	Prao.g_01856
OG0001210	Prbg.g_00257	Prao.g_01159
OG0001211	Prbg.g_00268	Prao.g_01169
OG0001212	Prbg.g_00315	Prao.g_00034
OG0001213	Prbg.g_00350	Prao.g_00068
OG0001214	Prbg.g_01420	Prao.g_00076
OG0001215	Prbg.g_01132	Prao.g_00128
OG0001216	Prbg.g_01153	Prao.g_00650
OG0001217	Prbg.g_00006	Prao.g_00687
OG0001218	Prbg.g_01549	Prao.g_00694
OG0001219	Prbg.g_01258	Prao.g_00729
OG0001220	Prbg.g_01215	Prao.g_00793
OG0001221	Prbg.g_01095	Prao.g_00856
OG0001222	Prbg.g_01337	Prao.g_00894
OG0001223	Prbg.g_01305	Prao.g_00920
OG0001224	Prbg.g_01238	Prao.g_00970
OG0001225	Prbg.g_01236	Prao.g_00972
OG0001226	Prbg.g_00358	Prao.g_01001
OG0001227	Prbg.g_01534	Prao.g_01019
OG0001228	Prbg.g_01436	Prao.g_01044
OG0001229	Prbg.g_01548	Prao.g_01241
OG0001230	Prbg.g_00584	Prao.g_01389
OG0001231	Prbg.g_00142	Prao.g_01493
OG0001232	Prbg.g_01673	Prao.g_01575
OG0001233	Prbg.g_01693	Prao.g_01595
OG0001234	Prbg.g_01730	Prao.g_01630
OG0001235	Prbg.g_01734	Prao.g_01640
OG0001236	Prbg.g_01823	Prao.g_01721
OG0001238	Prbg.g_01904	Prao.g_01800
OG0001239	Prbg.g_00798	Prao.g_00210
OG0001240	Prbg.g_00863	Prao.g_00232
OG0001241	Prbg.g_00873	Prao.g_00240
OG0001242	Prbg.g_00893	Prao.g_00258
OG0001243	Prbg.g_00900	Prao.g_00264
OG0001244	Prbg.g_00915	Prao.g_00279
OG0001245	Prbg.g_01525	Prao.g_00514
OG0001247	Prbg.g_01125	Prao.g_00121
OG0001248	Prbg.g_01127	Prao.g_00123
OG0001249	Prbg.g_00114	Prao.g_00718
OG0001250	Prbg.g_01202	Prao.g_00782
OG0001251	Prbg.g_01063	Prao.g_00830
OG0001252	Prbg.g_01243	Prao.g_00965
OG0001253	Prbg.g_00361	Prao.g_01020
OG0001254	Prbg.g_00751	Prao.g_01120
OG0001255	Prbg.g_01504	Prao.g_01105
OG0001256	Prbg.g_00680	Prao.g_01486
OG0001258	Prbg.g_01646	Prao.g_01549
OG0001259	Prbg.g_01691	Prao.g_01593
OG0001260	Prbg.g_01708	Prao.g_01609
OG0001261	Prbg.g_01776	Prao.g_01679
OG0001262	Prbg.g_01886	Prao.g_01783
OG0001263	Prbg.g_00902	Prao.g_00267
OG0001265	Prbg.g_00892	Prao.g_00257
OG0001266	Prbg.g_00982	Prao.g_00341
OG0001267	Prbg.g_00059	Prao.g_00417
OG0001268	Prbg.g_00122	Prao.g_00475
OG0001269	Prbg.g_01214	Prao.g_00493
OG0001270	Prbg.g_00154	Prao.g_00538
OG0001271	Prbg.g_00191	Prao.g_00578
OG0001272	Prbg.g_00205	Prao.g_00592
OG0001273	Prbg.g_01426	Prao.g_00070
OG0001274	Prbg.g_01006	Prao.g_00141
OG0001275	Prbg.g_01315	Prao.g_00930
OG0001276	Prbg.g_01329	Prao.g_00949
OG0001277	Prbg.g_01926	Prao.g_01009
OG0001278	Prbg.g_01432	Prao.g_01039
OG0001280	Prbg.g_00476	Prao.g_01277
OG0001281	Prbg.g_00482	Prao.g_01271
OG0001282	Prbg.g_00530	Prao.g_01238
OG0001283	Prbg.g_01935	Prao.g_01216
OG0001284	Prbg.g_00666	Prao.g_01466
OG0001285	Prbg.g_01676	Prao.g_01578
OG0001286	Prbg.g_01789	Prao.g_01691
OG0001287	Prbg.g_01849	Prao.g_01745
OG0001288	Prbg.g_01859	Prao.g_01754
OG0001289	Prbg.g_00783	Prao.g_00226
OG0001290	Prbg.g_00872	Prao.g_00239
OG0001292	Prbg.g_01031	Prao.g_00386
OG0001293	Prbg.g_01044	Prao.g_00399
OG0001295	Prbg.g_00714	Prao.g_00573
OG0001296	Prbg.g_00228	Prao.g_00615
OG0001297	Prbg.g_00233	Prao.g_00620
OG0001298	Prbg.g_00295	Prao.g_01869
OG0001299	Prbg.g_01389	Prao.g_00105
OG0001300	Prbg.g_01136	Prao.g_00131
OG0001301	Prbg.g_01141	Prao.g_00134
OG0001302	Prbg.g_01254	Prao.g_00727
OG0001304	Prbg.g_01342	Prao.g_00959
OG0001305	Prbg.g_01230	Prao.g_00978
OG0001306	Prbg.g_01501	Prao.g_01103
OG0001307	Prbg.g_00504	Prao.g_01256
OG0001308	Prbg.g_00601	Prao.g_01407
OG0001309	Prbg.g_00708	Prao.g_01490
OG0001310	Prbg.g_01663	Prao.g_01564
OG0001311	Prbg.g_01331	Prao.g_00951
OG0001312	Prbg.g_01267	Prao.g_00883
OG0001315	Prbg.g_01539	Prao.g_00200
OG0001316	Prbg.g_00914	Prao.g_00278
OG0001317	Prbg.g_01016	Prao.g_00372
OG0001318	Prbg.g_01040	Prao.g_00394
OG0001319	Prbg.g_00052	Prao.g_00410
OG0001320	Prbg.g_01578, Prbg.g_01611	Prao.g_00515
OG0001321	Prbg.g_00171	Prao.g_00555
OG0001322	Prbg.g_00172	Prao.g_00556
OG0001323	Prbg.g_00238	Prao.g_00625
OG0001324	Prbg.g_01137	Prao.g_00132
OG0001325	Prbg.g_01372	Prao.g_00653
OG0001327	Prbg.g_01072	Prao.g_00993
OG0001328	Prbg.g_00458	Prao.g_01018
OG0001329	Prbg.g_01609	Prao.g_01129
OG0001330	Prbg.g_00697	Prao.g_01306
OG0001331	Prbg.g_00535	Prao.g_01233
OG0001332	Prbg.g_00637	Prao.g_01439
OG0001333	Prbg.g_01687	Prao.g_01589
OG0001334	Prbg.g_01811	Prao.g_01711
OG0001335	Prbg.g_01812	Prao.g_01712
OG0001339	Prbg.g_00875	Prao.g_00242
OG0001340	Prbg.g_00110	Prao.g_00464
OG0001341	Prbg.g_01541	Prao.g_00685
OG0001342	Prbg.g_01632	Prao.g_00722
OG0001343	Prbg.g_01060	Prao.g_00826, Prao.g_00827
OG0001344	Prbg.g_01482	Prao.g_01085
OG0001345	Prbg.g_01466	Prao.g_01070
OG0001346	Prbg.g_00478	Prao.g_01275
OG0001349	Prbg.g_00553	Prao.g_01360
OG0001350	Prbg.g_01019	Prao.g_00375, Prao.g_01537
OG0001351	Prbg.g_00177	Prao.g_00558
OG0001352	Prbg.g_01121	Prao.g_00118
OG0001353	Prbg.g_01192	Prao.g_00773
OG0001354	Prbg.g_01297	Prao.g_00912
OG0001355	Prbg.g_01351	Prao.g_01521
OG0001359	Prbg.g_01061	Prao.g_00828
OG0001362	Prbg.g_00605	Prao.g_01411
OG0001363	Prbg.g_00607	Prao.g_01413
OG0001364	Prbg.g_01814	Prao.g_01714
OG0001365	Prbg.g_01897	Prao.g_01793
OG0001369	Prbg.g_00862	Prao.g_00231
OG0001371	Prbg.g_01120	Prao.g_00117
OG0001372	Prbg.g_00359	Prao.g_00693
OG0001375	Prbg.g_01059	Prao.g_00825
OG0001379	Prbg.g_00471	Prao.g_01282
OG0001380	Prbg.g_01551	Prao.g_01251
OG0001381	Prbg.g_01511	Prao.g_01245
OG0001382	Prbg.g_01554	Prao.g_01505
OG0001397	Prbg.g_00606	Prao.g_01412
OG0001401	Prbg.g_01197	Prao.g_00642
OG0001402	Prbg.g_00344	Prao.g_00702
OG0001404	Prbg.g_00801	Prao.g_00207
OG0001407	Prbg.g_01558	Prao.g_00999
OG0001409	Prbg.g_01478	Prao.g_01082
OG0001410	Prbg.g_00503	Prao.g_01255
OG0001411	Prbg.g_00808	Prao.g_01218
OG0001414	Prbg.g_01011	Prao.g_00367
OG0001415	Prbg.g_01013	Prao.g_00369
OG0001418	Prbg.g_01126	Prao.g_00122
OG0001419	Prbg.g_01557	Prao.g_01000
OG0001421	Prbg.g_00681	Prao.g_01487
OG0001422	Prbg.g_01561	Prao.g_01511
OG0001423	Prbg.g_00429	Prao.g_01368
OG0001424	Prbg.g_00025	Prao.g_01015, Prao.g_00831
OG0001425	Prbg.g_01907	Prao.g_01803
OG0001428	Prbg.g_00950	Prao.g_00310
OG0001429	Prbg.g_01259	Prao.g_00730
OG0001430	Prbg.g_01550	Prao.g_01312
OG0001431	Prbg.g_01532, Prbg.g_00722	Prao.g_01308
OG0001437	Prbg.g_01012	Prao.g_00368
OG0001440	Prbg.g_01614, Prbg.g_01608	Prao.g_00532
OG0001446	Prbg.g_00017	Prao.g_00218
OG0001448	Prbg.g_00175	Prao.g_00502
OG0001450	Prbg.g_01129	Prao.g_00125
OG0001451	Prbg.g_01226	Prao.g_00802
OG0001455	Prbg.g_01542	Prao.g_01135
OG0001463	Prbg.g_00066	Prao.g_00423
OG0001464	Prbg.g_00111	Prao.g_00465
OG0001465	Prbg.g_01148	Prao.g_00140
OG0001467	Prbg.g_00524	Prao.g_00719
OG0001468	Prbg.g_01051	Prao.g_00991
OG0001472	Prbg.g_00367	Prao.g_01489
OG0001477	Prbg.g_00384	Prao.g_00006
OG0001481	Prbg.g_00457	Prao.g_00508
OG0001484	Prbg.g_00696	Prao.g_01298
OG0001485	Prbg.g_00414	Prao.g_01522
OG0001486	Prbg.g_01488	Prao.g_01091
OG0001491	Prbg.g_01251	Prao.g_00725
OG0001496	Prbg.g_00386	Prao.g_00008
OG0001497	Prbg.g_00385	Prao.g_00007
OG0001500	Prbg.g_01046	Prao.g_00401
OG0001501	Prbg.g_01070	Prao.g_00143
OG0001503	Prbg.g_00011	Prao.g_01115
OG0001505	Prbg.g_00039	Prao.g_01205
OG0001506	Prbg.g_00635	Prao.g_01437
OG0001514	Prbg.g_00387	Prao.g_00009
OG0001521	Prbg.g_01249	Prao.g_00686
OG0001522	Prbg.g_01193	Prao.g_00774
OG0001523	Prbg.g_00754	Prao.g_01118
OG0001524	Prbg.g_00755	Prao.g_01117
OG0001526	Prbg.g_00813	Prao.g_01613
OG0001549	Prbg.g_01224	Prao.g_00800
OG0001550	Prbg.g_00007	Prao.g_01132
OG0001552	Prbg.g_00684	Prao.g_00016
OG0001564	Prbg.g_00814	Prao.g_01209
OG0001566	Prbg.g_01117	Prao.g_00115
OG0001569	Prbg.g_00442	Prao.g_01026
OG0001571	Prbg.g_00404	Prao.g_01139
OG0001581	Prbg.g_00496	Prao.g_00282
OG0001583	Prbg.g_01250	Prao.g_00724
OG0001584	Prbg.g_01379	Prao.g_00875
OG0001587	Prbg.g_01710	Prao.g_01611
OG0001595	Prbg.g_00803	Prao.g_00206
OG0001596	Prbg.g_00794	Prao.g_00214
OG0001597	Prbg.g_00632	Prao.g_00497
OG0001599	Prbg.g_00183	Prao.g_00566
OG0001600	Prbg.g_00230	Prao.g_00617
OG0001601	Prbg.g_01115	Prao.g_00113
OG0001603	Prbg.g_01253	Prao.g_00726
OG0001604	Prbg.g_01092	Prao.g_00853
OG0001605	Prbg.g_00012	Prao.g_00942
OG0001606	Prbg.g_00002	Prao.g_01336
OG0001607	Prbg.g_00416	Prao.g_01116
OG0001608	Prbg.g_01345	Prao.g_01248
OG0001609	Prbg.g_00633	Prao.g_01435
OG0001610	Prbg.g_00636	Prao.g_01438
OG0001611	Prbg.g_01571	Prao.g_01499
OG0001626	Prbg.g_00421	Prao.g_00684
OG0001628	Prbg.g_00357	Prao.g_00696
OG0001629	Prbg.g_00395	Prao.g_00697
OG0001630	Prbg.g_01068	Prao.g_00835
OG0001631	Prbg.g_00412	Prao.g_00996
OG0001641	Prbg.g_01308	Prao.g_01200
OG0001648	Prbg.g_01586	Prao.g_00507
OG0001649	Prbg.g_00004	Prao.g_00997
OG0001651	Prbg.g_01522	Prao.g_01498
OG0001663	Prbg.g_01505	Prao.g_01106
OG0001664	Prbg.g_00742	Prao.g_01350
OG0001665	Prbg.g_01512	Prao.g_01347
OG0001669	Prbg.g_00495, Prbg.g_01592	Prao.g_00184
OG0001685	Prbg.g_00362	Prao.g_00804
OG0001686	Prbg.g_01526	Prao.g_00941
OG0001687	Prbg.g_00181	Prao.g_00990
OG0001689	Prbg.g_01857	Prao.g_01752
OG0001697	Prbg.g_01252	Prao.g_00811
OG0001701	Prbg.g_00812	Prao.g_01614
OG0001705	Prbg.g_01712	Prao.g_00528
OG0001706	Prbg.g_00732	Prao.g_00005
OG0001707	Prbg.g_01533	Prao.g_01013
OG0001709	Prbg.g_00567	Prao.g_01196
OG0001710	Prbg.g_00375	Prao.g_01633
OG0001722	Prbg.g_01066	Prao.g_00833
OG0001758	Prbg.g_01628	Prao.g_01541
OG0001875	Prbg.g_01627	Prao.g_01542
OG0001876	Prbg.g_01626	Prao.g_01543
OG0002034	Prbg.g_00353	Prao.g_01031
OG0002098	Prbg.g_00512	Prao.g_01357
OG0002275	Prbg.g_01620	Prao.g_01339
OG0003243	Prbg.g_01619	Prao.g_00001
