Orthogroup	Prbg	Prbe
OG0001043	Prbg.g_00085	Prbe.g_01860
OG0001044	Prbg.g_00116	Prbe.g_01891
OG0001045	Prbg.g_00125	Prbe.g_01900
OG0001046	Prbg.g_01602	Prbe.g_01033
OG0001047	Prbg.g_00159	Prbe.g_01937
OG0001048	Prbg.g_00160	Prbe.g_01938
OG0001049	Prbg.g_00162	Prbe.g_01940
OG0001050	Prbg.g_00163	Prbe.g_01941
OG0001051	Prbg.g_00164	Prbe.g_01942
OG0001052	Prbg.g_00190	Prbe.g_00662
OG0001053	Prbg.g_00202	Prbe.g_00650
OG0001054	Prbg.g_00217	Prbe.g_00635
OG0001055	Prbg.g_00236	Prbe.g_00616
OG0001056	Prbg.g_00253	Prbe.g_00599
OG0001057	Prbg.g_00258	Prbe.g_00594
OG0001058	Prbg.g_00267	Prbe.g_00586
OG0001059	Prbg.g_00271	Prbe.g_00582
OG0001060	Prbg.g_00277	Prbe.g_00576
OG0001061	Prbg.g_00292	Prbe.g_00561
OG0001062	Prbg.g_00294	Prbe.g_00559
OG0001063	Prbg.g_00296	Prbe.g_00557
OG0001064	Prbg.g_00297	Prbe.g_00556
OG0001065	Prbg.g_00298	Prbe.g_00555
OG0001066	Prbg.g_00299	Prbe.g_00554
OG0001067	Prbg.g_00300	Prbe.g_00553
OG0001068	Prbg.g_00301	Prbe.g_00552
OG0001069	Prbg.g_00302	Prbe.g_00551
OG0001070	Prbg.g_00306	Prbe.g_00547
OG0001071	Prbg.g_00307	Prbe.g_00546
OG0001072	Prbg.g_00309	Prbe.g_00544
OG0001073	Prbg.g_00323	Prbe.g_00530
OG0001074	Prbg.g_00335	Prbe.g_00518
OG0001075	Prbg.g_00336	Prbe.g_00517
OG0001076	Prbg.g_00343	Prbe.g_00510
OG0001077	Prbg.g_00349	Prbe.g_00504
OG0001078	Prbg.g_01421	Prbe.g_01484
OG0001079	Prbg.g_01409	Prbe.g_01472
OG0001080	Prbg.g_01403	Prbe.g_01466
OG0001081	Prbg.g_01401	Prbe.g_01464
OG0001082	Prbg.g_01400	Prbe.g_01463
OG0001083	Prbg.g_01395	Prbe.g_01458
OG0001084	Prbg.g_01394	Prbe.g_01457
OG0001085	Prbg.g_01111	Prbe.g_00444
OG0001086	Prbg.g_01112	Prbe.g_00445
OG0001087	Prbg.g_01130	Prbe.g_00463
OG0001088	Prbg.g_01131	Prbe.g_00464
OG0001089	Prbg.g_01142	Prbe.g_01205
OG0001090	Prbg.g_01152	Prbe.g_01215
OG0001091	Prbg.g_01374	Prbe.g_01437
OG0001092	Prbg.g_01373	Prbe.g_01436
OG0001093	Prbg.g_01368	Prbe.g_01431
OG0001094	Prbg.g_01375	Prbe.g_01438
OG0001095	Prbg.g_01172	Prbe.g_01235
OG0001096	Prbg.g_01186	Prbe.g_01249
OG0001097	Prbg.g_01206	Prbe.g_01269
OG0001098	Prbg.g_01225	Prbe.g_01288
OG0001099	Prbg.g_01067	Prbe.g_00110
OG0001100	Prbg.g_01075	Prbe.g_00408
OG0001101	Prbg.g_01078	Prbe.g_00411
OG0001102	Prbg.g_01081	Prbe.g_00414
OG0001103	Prbg.g_01083	Prbe.g_00416
OG0001104	Prbg.g_01106	Prbe.g_00439
OG0001105	Prbg.g_01110	Prbe.g_00443
OG0001106	Prbg.g_01278	Prbe.g_01341
OG0001107	Prbg.g_01285	Prbe.g_01348
OG0001108	Prbg.g_01289	Prbe.g_01352
OG0001109	Prbg.g_01290	Prbe.g_01353
OG0001110	Prbg.g_01292	Prbe.g_01355
OG0001111	Prbg.g_01293	Prbe.g_01356
OG0001112	Prbg.g_01294	Prbe.g_01357
OG0001113	Prbg.g_01295	Prbe.g_01358
OG0001114	Prbg.g_01296	Prbe.g_01359
OG0001115	Prbg.g_01298	Prbe.g_01361
OG0001116	Prbg.g_01299	Prbe.g_01362
OG0001117	Prbg.g_01300	Prbe.g_01363
OG0001118	Prbg.g_01301	Prbe.g_01364
OG0001119	Prbg.g_01302	Prbe.g_01365
OG0001120	Prbg.g_01304	Prbe.g_01367
OG0001122	Prbg.g_01324	Prbe.g_01387
OG0001123	Prbg.g_01330	Prbe.g_01393
OG0001124	Prbg.g_01332	Prbe.g_01395
OG0001125	Prbg.g_01334	Prbe.g_01397
OG0001126	Prbg.g_01245	Prbe.g_01308
OG0001127	Prbg.g_01244	Prbe.g_01307
OG0001128	Prbg.g_01242	Prbe.g_01305
OG0001129	Prbg.g_01241	Prbe.g_01304
OG0001130	Prbg.g_01240	Prbe.g_01303
OG0001131	Prbg.g_00141	Prbe.g_01919
OG0001132	Prbg.g_00022	Prbe.g_00071
OG0001133	Prbg.g_00528	Prbe.g_00374
OG0001134	Prbg.g_00749	Prbe.g_00041
OG0001135	Prbg.g_00752	Prbe.g_00044
OG0001136	Prbg.g_01489	Prbe.g_01552
OG0001137	Prbg.g_01477	Prbe.g_01540
OG0001138	Prbg.g_01456	Prbe.g_01519
OG0001139	Prbg.g_01454	Prbe.g_01517
OG0001140	Prbg.g_01453	Prbe.g_01516
OG0001141	Prbg.g_01452	Prbe.g_01515
OG0001142	Prbg.g_01451	Prbe.g_01514
OG0001143	Prbg.g_01444	Prbe.g_01507
OG0001144	Prbg.g_01439	Prbe.g_01502
OG0001145	Prbg.g_00469	Prbe.g_00901
OG0001146	Prbg.g_00481	Prbe.g_00889
OG0001147	Prbg.g_00501	Prbe.g_00869
OG0001148	Prbg.g_00531	Prbe.g_00371
OG0001149	Prbg.g_00532	Prbe.g_00370
OG0001150	Prbg.g_00533	Prbe.g_00369
OG0001151	Prbg.g_00544	Prbe.g_00358
OG0001152	Prbg.g_00545	Prbe.g_00357
OG0001153	Prbg.g_00623	Prbe.g_00279
OG0001154	Prbg.g_00624	Prbe.g_00278
OG0001155	Prbg.g_00641	Prbe.g_00261
OG0001156	Prbg.g_00644	Prbe.g_00258
OG0001157	Prbg.g_00645	Prbe.g_00257
OG0001158	Prbg.g_00646	Prbe.g_00256
OG0001159	Prbg.g_00647	Prbe.g_00255
OG0001160	Prbg.g_00673	Prbe.g_00229
OG0001161	Prbg.g_01593	Prbe.g_01042
OG0001162	Prbg.g_00726	Prbe.g_00017
OG0001163	Prbg.g_01641	Prbe.g_00994
OG0001164	Prbg.g_01645	Prbe.g_00990
OG0001165	Prbg.g_01648	Prbe.g_00987
OG0001166	Prbg.g_01669	Prbe.g_00966
OG0001167	Prbg.g_01686	Prbe.g_00949
OG0001168	Prbg.g_01688	Prbe.g_00947
OG0001169	Prbg.g_01690	Prbe.g_00945
OG0001170	Prbg.g_01692	Prbe.g_00943
OG0001171	Prbg.g_01702	Prbe.g_00933
OG0001172	Prbg.g_01718	Prbe.g_01113
OG0001173	Prbg.g_01719	Prbe.g_01112
OG0001174	Prbg.g_01727	Prbe.g_01104
OG0001175	Prbg.g_01728	Prbe.g_01103
OG0001176	Prbg.g_01736	Prbe.g_01095
OG0001177	Prbg.g_01738	Prbe.g_01093
OG0001178	Prbg.g_01655	Prbe.g_00980
OG0001179	Prbg.g_01768	Prbe.g_00853
OG0001180	Prbg.g_01791	Prbe.g_00830
OG0001181	Prbg.g_01795	Prbe.g_00826
OG0001182	Prbg.g_01803	Prbe.g_00818
OG0001183	Prbg.g_01808	Prbe.g_00813
OG0001184	Prbg.g_01826	Prbe.g_00795
OG0001185	Prbg.g_01842	Prbe.g_00779
OG0001186	Prbg.g_01866	Prbe.g_00747
OG0001187	Prbg.g_01869	Prbe.g_00750
OG0001188	Prbg.g_01871	Prbe.g_00752
OG0001189	Prbg.g_01888	Prbe.g_01146
OG0001190	Prbg.g_01893	Prbe.g_01151
OG0001191	Prbg.g_01903	Prbe.g_01161
OG0001192	Prbg.g_01908	Prbe.g_01166
OG0001193	Prbg.g_01920	Prbe.g_01178
OG0001194	Prbg.g_01921	Prbe.g_01179
OG0001195	Prbg.g_01922	Prbe.g_01180
OG0001196	Prbg.g_01938	Prbe.g_01196
OG0001197	Prbg.g_01940	Prbe.g_01198
OG0001198	Prbg.g_00764	Prbe.g_01062
OG0001199	Prbg.g_00795	Prbe.g_00179
OG0001200	Prbg.g_00793	Prbe.g_00181
OG0001201	Prbg.g_00880	Prbe.g_01650
OG0001202	Prbg.g_00978	Prbe.g_01748
OG0001203	Prbg.g_01020	Prbe.g_01790
OG0001204	Prbg.g_01026	Prbe.g_01796
OG0001205	Prbg.g_00165	Prbe.g_01943
OG0001206	Prbg.g_00185	Prbe.g_00667
OG0001207	Prbg.g_00196	Prbe.g_00656
OG0001208	Prbg.g_00201	Prbe.g_00651
OG0001209	Prbg.g_00252	Prbe.g_00600
OG0001210	Prbg.g_00257	Prbe.g_00595
OG0001211	Prbg.g_00268	Prbe.g_00585
OG0001212	Prbg.g_00315	Prbe.g_00538
OG0001213	Prbg.g_00350	Prbe.g_00503
OG0001214	Prbg.g_01420	Prbe.g_01483
OG0001215	Prbg.g_01132	Prbe.g_00465
OG0001216	Prbg.g_01153	Prbe.g_01216
OG0001217	Prbg.g_00006	Prbe.g_00055
OG0001218	Prbg.g_01549	Prbe.g_01612
OG0001219	Prbg.g_01258	Prbe.g_01321
OG0001220	Prbg.g_01215	Prbe.g_01278
OG0001221	Prbg.g_01095	Prbe.g_00428
OG0001222	Prbg.g_01337	Prbe.g_01400
OG0001223	Prbg.g_01305	Prbe.g_01368
OG0001224	Prbg.g_01238	Prbe.g_01301
OG0001225	Prbg.g_01236	Prbe.g_01299
OG0001226	Prbg.g_00358	Prbe.g_00495
OG0001227	Prbg.g_01534	Prbe.g_01597
OG0001228	Prbg.g_01436	Prbe.g_01499
OG0001229	Prbg.g_01548	Prbe.g_01611
OG0001230	Prbg.g_00584	Prbe.g_00318
OG0001231	Prbg.g_00142	Prbe.g_01920
OG0001232	Prbg.g_01673	Prbe.g_00962
OG0001233	Prbg.g_01693	Prbe.g_00942
OG0001234	Prbg.g_01730	Prbe.g_01101
OG0001235	Prbg.g_01734	Prbe.g_01097
OG0001236	Prbg.g_01823	Prbe.g_00798
OG0001237	Prbg.g_01827	Prbe.g_00794
OG0001238	Prbg.g_01904	Prbe.g_01162
OG0001239	Prbg.g_00798	Prbe.g_00176
OG0001240	Prbg.g_00863	Prbe.g_01633
OG0001241	Prbg.g_00873	Prbe.g_01643
OG0001242	Prbg.g_00893	Prbe.g_01663
OG0001243	Prbg.g_00900	Prbe.g_01670
OG0001244	Prbg.g_00915	Prbe.g_01685
OG0001245	Prbg.g_01525	Prbe.g_01588
OG0001247	Prbg.g_01125	Prbe.g_00458
OG0001248	Prbg.g_01127	Prbe.g_00460
OG0001249	Prbg.g_00114	Prbe.g_01889
OG0001250	Prbg.g_01202	Prbe.g_01265
OG0001251	Prbg.g_01063	Prbe.g_00106
OG0001252	Prbg.g_01243	Prbe.g_01306
OG0001253	Prbg.g_00361	Prbe.g_00492
OG0001254	Prbg.g_00751	Prbe.g_00043
OG0001255	Prbg.g_01504	Prbe.g_01567
OG0001256	Prbg.g_00680	Prbe.g_00222
OG0001258	Prbg.g_01646	Prbe.g_00989
OG0001259	Prbg.g_01691	Prbe.g_00944
OG0001260	Prbg.g_01708	Prbe.g_00927
OG0001261	Prbg.g_01776	Prbe.g_00845
OG0001262	Prbg.g_01886	Prbe.g_01144
OG0001263	Prbg.g_00902	Prbe.g_01672
OG0001265	Prbg.g_00892	Prbe.g_01662
OG0001266	Prbg.g_00982	Prbe.g_01752
OG0001267	Prbg.g_00059	Prbe.g_01834
OG0001268	Prbg.g_00122	Prbe.g_01897
OG0001269	Prbg.g_01214	Prbe.g_01277
OG0001270	Prbg.g_00154	Prbe.g_01932
OG0001271	Prbg.g_00191	Prbe.g_00661
OG0001272	Prbg.g_00205	Prbe.g_00647
OG0001273	Prbg.g_01426	Prbe.g_01489
OG0001274	Prbg.g_01006	Prbe.g_01776
OG0001275	Prbg.g_01315	Prbe.g_01378
OG0001276	Prbg.g_01329	Prbe.g_01392
OG0001277	Prbg.g_01926	Prbe.g_01184
OG0001278	Prbg.g_01432	Prbe.g_01495
OG0001279	Prbg.g_00407	Prbe.g_00721
OG0001280	Prbg.g_00476	Prbe.g_00894
OG0001281	Prbg.g_00482	Prbe.g_00888
OG0001282	Prbg.g_00530	Prbe.g_00372
OG0001283	Prbg.g_01935	Prbe.g_01193
OG0001284	Prbg.g_00666	Prbe.g_00236
OG0001285	Prbg.g_01676	Prbe.g_00959
OG0001286	Prbg.g_01789	Prbe.g_00832
OG0001287	Prbg.g_01849	Prbe.g_00772
OG0001288	Prbg.g_01859	Prbe.g_00762
OG0001289	Prbg.g_00783	Prbe.g_00191
OG0001290	Prbg.g_00872	Prbe.g_01642
OG0001291	Prbg.g_00910	Prbe.g_01680
OG0001292	Prbg.g_01031	Prbe.g_01801
OG0001293	Prbg.g_01044	Prbe.g_01814
OG0001295	Prbg.g_00714	Prbe.g_00005
OG0001296	Prbg.g_00228	Prbe.g_00624
OG0001297	Prbg.g_00233	Prbe.g_00619
OG0001298	Prbg.g_00295	Prbe.g_00558
OG0001299	Prbg.g_01389	Prbe.g_01452
OG0001300	Prbg.g_01136	Prbe.g_01199
OG0001301	Prbg.g_01141	Prbe.g_01204
OG0001302	Prbg.g_01254	Prbe.g_01317
OG0001303	Prbg.g_01612	Prbe.g_01023
OG0001304	Prbg.g_01342	Prbe.g_01405
OG0001305	Prbg.g_01230	Prbe.g_01293
OG0001306	Prbg.g_01501	Prbe.g_01564
OG0001307	Prbg.g_00504	Prbe.g_00398
OG0001308	Prbg.g_00601	Prbe.g_00301
OG0001309	Prbg.g_00708	Prbe.g_00194
OG0001310	Prbg.g_01663	Prbe.g_00972
OG0001311	Prbg.g_01331	Prbe.g_01394
OG0001312	Prbg.g_01267	Prbe.g_01330
OG0001314	Prbg.g_00439	Prbe.g_00688
OG0001315	Prbg.g_01539	Prbe.g_01602
OG0001316	Prbg.g_00914	Prbe.g_01684
OG0001317	Prbg.g_01016	Prbe.g_01786
OG0001318	Prbg.g_01040	Prbe.g_01810
OG0001319	Prbg.g_00052	Prbe.g_01827
OG0001320	Prbg.g_01578	Prbe.g_01130
OG0001320	Prbg.g_01611	Prbe.g_01024
OG0001321	Prbg.g_00171	Prbe.g_01949
OG0001322	Prbg.g_00172	Prbe.g_01950
OG0001323	Prbg.g_00238	Prbe.g_00614
OG0001324	Prbg.g_01137	Prbe.g_01200
OG0001325	Prbg.g_01372	Prbe.g_01435
OG0001327	Prbg.g_01072	Prbe.g_00405
OG0001328	Prbg.g_00458	Prbe.g_00912
OG0001329	Prbg.g_01609	Prbe.g_01026
OG0001330	Prbg.g_00697	Prbe.g_00205
OG0001331	Prbg.g_00535	Prbe.g_00367
OG0001332	Prbg.g_00637	Prbe.g_00265
OG0001333	Prbg.g_01687	Prbe.g_00948
OG0001334	Prbg.g_01811	Prbe.g_00810
OG0001335	Prbg.g_01812	Prbe.g_00809
OG0001337	Prbg.g_00109	Prbe.g_01884
OG0001338	Prbg.g_00112	Prbe.g_01887
OG0001339	Prbg.g_00875	Prbe.g_01645
OG0001340	Prbg.g_00110	Prbe.g_01885
OG0001341	Prbg.g_01541	Prbe.g_01604
OG0001342	Prbg.g_01632	Prbe.g_01003
OG0001343	Prbg.g_01060	Prbe.g_00103
OG0001344	Prbg.g_01482	Prbe.g_01545
OG0001345	Prbg.g_01466	Prbe.g_01529
OG0001346	Prbg.g_00478	Prbe.g_00892
OG0001348	Prbg.g_00712	Prbe.g_00003
OG0001349	Prbg.g_00553	Prbe.g_00349
OG0001350	Prbg.g_01019	Prbe.g_01789
OG0001351	Prbg.g_00177	Prbe.g_00675
OG0001352	Prbg.g_01121	Prbe.g_00454
OG0001353	Prbg.g_01192	Prbe.g_01255
OG0001354	Prbg.g_01297	Prbe.g_01360
OG0001355	Prbg.g_01351	Prbe.g_01414
OG0001356	Prbg.g_01638	Prbe.g_00997
OG0001357	Prbg.g_00451	Prbe.g_01628
OG0001359	Prbg.g_01061	Prbe.g_00104
OG0001362	Prbg.g_00605	Prbe.g_00297
OG0001363	Prbg.g_00607	Prbe.g_00295
OG0001364	Prbg.g_01814	Prbe.g_00807
OG0001365	Prbg.g_01897	Prbe.g_01155
OG0001368	Prbg.g_00452	Prbe.g_01629
OG0001368	Prbg.g_00035	Prbe.g_00084
OG0001368	Prbg.g_00441	Prbe.g_00686
OG0001369	Prbg.g_00862	Prbe.g_01632
OG0001370	Prbg.g_00182	Prbe.g_00670
OG0001371	Prbg.g_01120	Prbe.g_00453
OG0001372	Prbg.g_00359	Prbe.g_00494
OG0001375	Prbg.g_01059	Prbe.g_00102
OG0001379	Prbg.g_00471	Prbe.g_00899
OG0001380	Prbg.g_01551	Prbe.g_01614
OG0001381	Prbg.g_01511	Prbe.g_01574
OG0001382	Prbg.g_01554	Prbe.g_01617
OG0001394	Prbg.g_01099	Prbe.g_00432
OG0001397	Prbg.g_00606	Prbe.g_00296
OG0001398	Prbg.g_00737	Prbe.g_00028
OG0001401	Prbg.g_01197	Prbe.g_01260
OG0001402	Prbg.g_00344	Prbe.g_00509
OG0001403	Prbg.g_00843	Prbe.g_00131
OG0001404	Prbg.g_00801	Prbe.g_00173
OG0001407	Prbg.g_01558	Prbe.g_01621
OG0001409	Prbg.g_01478	Prbe.g_01541
OG0001410	Prbg.g_00503	Prbe.g_00399
OG0001411	Prbg.g_00808	Prbe.g_00166
OG0001414	Prbg.g_01011	Prbe.g_01781
OG0001415	Prbg.g_01013	Prbe.g_01783
OG0001418	Prbg.g_01126	Prbe.g_00459
OG0001419	Prbg.g_01557	Prbe.g_01620
OG0001421	Prbg.g_00681	Prbe.g_00221
OG0001422	Prbg.g_01561	Prbe.g_01624
OG0001423	Prbg.g_00429	Prbe.g_00698
OG0001424	Prbg.g_00025	Prbe.g_00074
OG0001425	Prbg.g_01907	Prbe.g_01165
OG0001428	Prbg.g_00950	Prbe.g_01720
OG0001429	Prbg.g_01259	Prbe.g_01322
OG0001430	Prbg.g_01550	Prbe.g_01613
OG0001431	Prbg.g_01532	Prbe.g_01595
OG0001431	Prbg.g_00722	Prbe.g_00013
OG0001433	Prbg.g_01637	Prbe.g_00998
OG0001434	Prbg.g_01104	Prbe.g_00437
OG0001435	Prbg.g_01080	Prbe.g_00413
OG0001437	Prbg.g_01012	Prbe.g_01782
OG0001440	Prbg.g_01614	Prbe.g_01021
OG0001440	Prbg.g_01608	Prbe.g_01027
OG0001443	Prbg.g_01547	Prbe.g_01610
OG0001446	Prbg.g_00017	Prbe.g_00066
OG0001448	Prbg.g_00175	Prbe.g_00677
OG0001450	Prbg.g_01129	Prbe.g_00462
OG0001451	Prbg.g_01226	Prbe.g_01289
OG0001455	Prbg.g_01542	Prbe.g_01605
OG0001460	Prbg.g_01636	Prbe.g_00999
OG0001461	Prbg.g_00817	Prbe.g_00157
OG0001463	Prbg.g_00066	Prbe.g_01841
OG0001464	Prbg.g_00111	Prbe.g_01886
OG0001465	Prbg.g_01148	Prbe.g_01211
OG0001467	Prbg.g_00524	Prbe.g_00378
OG0001468	Prbg.g_01051	Prbe.g_00094
OG0001472	Prbg.g_00367	Prbe.g_00486
OG0001476	Prbg.g_01479	Prbe.g_01542
OG0001477	Prbg.g_00384	Prbe.g_00744
OG0001481	Prbg.g_00457	Prbe.g_00913
OG0001483	Prbg.g_01566	Prbe.g_01118
OG0001484	Prbg.g_00696	Prbe.g_00206
OG0001485	Prbg.g_00414	Prbe.g_00714
OG0001486	Prbg.g_01488	Prbe.g_01551
OG0001487	Prbg.g_00631	Prbe.g_00271
OG0001488	Prbg.g_01473	Prbe.g_01536
OG0001489	Prbg.g_01800	Prbe.g_00821
OG0001491	Prbg.g_01251	Prbe.g_01314
OG0001496	Prbg.g_00386	Prbe.g_00742
OG0001497	Prbg.g_00385	Prbe.g_00743
OG0001498	Prbg.g_00138	Prbe.g_01916
OG0001500	Prbg.g_01046	Prbe.g_01816
OG0001501	Prbg.g_01070	Prbe.g_00403
OG0001503	Prbg.g_00011	Prbe.g_00060
OG0001505	Prbg.g_00039	Prbe.g_00088
OG0001506	Prbg.g_00635	Prbe.g_00267
OG0001510	Prbg.g_01853	Prbe.g_00768
OG0001511	Prbg.g_00884	Prbe.g_01654
OG0001512	Prbg.g_01543	Prbe.g_01606
OG0001513	Prbg.g_01582	Prbe.g_01053
OG0001514	Prbg.g_00387	Prbe.g_00741
OG0001515	Prbg.g_01134	Prbe.g_00467
OG0001516	Prbg.g_01392	Prbe.g_01455
OG0001517	Prbg.g_00118	Prbe.g_01893
OG0001518	Prbg.g_01906	Prbe.g_01164
OG0001519	Prbg.g_01911	Prbe.g_01169
OG0001521	Prbg.g_01249	Prbe.g_01312
OG0001522	Prbg.g_01193	Prbe.g_01256
OG0001523	Prbg.g_00754	Prbe.g_00046
OG0001524	Prbg.g_00755	Prbe.g_00047
OG0001525	Prbg.g_01615	Prbe.g_01020
OG0001526	Prbg.g_00813	Prbe.g_00161
OG0001527	Prbg.g_00281	Prbe.g_00572
OG0001529	Prbg.g_00833	Prbe.g_00141
OG0001530	Prbg.g_00883	Prbe.g_01653
OG0001531	Prbg.g_01021	Prbe.g_01791
OG0001532	Prbg.g_01455	Prbe.g_01518
OG0001534	Prbg.g_01343	Prbe.g_01406
OG0001535	Prbg.g_01327	Prbe.g_01390
OG0001536	Prbg.g_01283	Prbe.g_01346
OG0001537	Prbg.g_01096	Prbe.g_00429
OG0001538	Prbg.g_01164	Prbe.g_01227
OG0001539	Prbg.g_01074	Prbe.g_00407
OG0001540	Prbg.g_00904	Prbe.g_01674
OG0001541	Prbg.g_00958	Prbe.g_01728
OG0001542	Prbg.g_00964	Prbe.g_01734
OG0001543	Prbg.g_00463	Prbe.g_00907
OG0001544	Prbg.g_01910	Prbe.g_01168
OG0001545	Prbg.g_01925	Prbe.g_01183
OG0001549	Prbg.g_01224	Prbe.g_01287
OG0001550	Prbg.g_00007	Prbe.g_00056
OG0001552	Prbg.g_00684	Prbe.g_00218
OG0001557	Prbg.g_01100	Prbe.g_00433
OG0001559	Prbg.g_00882	Prbe.g_01652
OG0001560	Prbg.g_00871	Prbe.g_01641
OG0001561	Prbg.g_01333	Prbe.g_01396
OG0001562	Prbg.g_01320	Prbe.g_01383
OG0001563	Prbg.g_01784	Prbe.g_00837
OG0001564	Prbg.g_00814	Prbe.g_00160
OG0001565	Prbg.g_00432	Prbe.g_00695
OG0001566	Prbg.g_01117	Prbe.g_00450
OG0001569	Prbg.g_00442	Prbe.g_00685
OG0001571	Prbg.g_00404	Prbe.g_00724
OG0001572	Prbg.g_00406	Prbe.g_00722
OG0001574	Prbg.g_00279	Prbe.g_00574
OG0001575	Prbg.g_00284	Prbe.g_00569
OG0001576	Prbg.g_00491	Prbe.g_00879
OG0001577	Prbg.g_01491	Prbe.g_01554
OG0001579	Prbg.g_00107	Prbe.g_01882
OG0001580	Prbg.g_00826	Prbe.g_00148
OG0001581	Prbg.g_00496	Prbe.g_00874
OG0001583	Prbg.g_01250	Prbe.g_01313
OG0001584	Prbg.g_01379	Prbe.g_01442
OG0001587	Prbg.g_01710	Prbe.g_00925
OG0001588	Prbg.g_00145	Prbe.g_01923
OG0001589	Prbg.g_01695	Prbe.g_00940
OG0001591	Prbg.g_01113	Prbe.g_00446
OG0001592	Prbg.g_00827	Prbe.g_00147
OG0001595	Prbg.g_00803	Prbe.g_00171
OG0001596	Prbg.g_00794	Prbe.g_00180
OG0001597	Prbg.g_00632	Prbe.g_00270
OG0001598	Prbg.g_01139	Prbe.g_01202
OG0001599	Prbg.g_00183	Prbe.g_00669
OG0001600	Prbg.g_00230	Prbe.g_00622
OG0001601	Prbg.g_01115	Prbe.g_00448
OG0001603	Prbg.g_01253	Prbe.g_01316
OG0001604	Prbg.g_01092	Prbe.g_00425
OG0001605	Prbg.g_00012	Prbe.g_00061
OG0001606	Prbg.g_00002	Prbe.g_00051
OG0001607	Prbg.g_00416	Prbe.g_00712
OG0001608	Prbg.g_01345	Prbe.g_01408
OG0001609	Prbg.g_00633	Prbe.g_00269
OG0001610	Prbg.g_00636	Prbe.g_00266
OG0001611	Prbg.g_01571	Prbe.g_01123
OG0001614	Prbg.g_01841	Prbe.g_00780
OG0001616	Prbg.g_01463	Prbe.g_01526
OG0001617	Prbg.g_01138	Prbe.g_01201
OG0001619	Prbg.g_01276	Prbe.g_01339
OG0001620	Prbg.g_00126	Prbe.g_01901
OG0001621	Prbg.g_01036	Prbe.g_01806
OG0001622	Prbg.g_01934	Prbe.g_01192
OG0001626	Prbg.g_00421	Prbe.g_00707
OG0001628	Prbg.g_00357	Prbe.g_00496
OG0001629	Prbg.g_00395	Prbe.g_00733
OG0001630	Prbg.g_01068	Prbe.g_00111
OG0001631	Prbg.g_00412	Prbe.g_00716
OG0001636	Prbg.g_00839	Prbe.g_00135
OG0001638	Prbg.g_01661	Prbe.g_00974
OG0001639	Prbg.g_00640	Prbe.g_00262
OG0001640	Prbg.g_01246	Prbe.g_01309
OG0001641	Prbg.g_01308	Prbe.g_01371
OG0001642	Prbg.g_01213	Prbe.g_01276
OG0001643	Prbg.g_01417	Prbe.g_01480
OG0001644	Prbg.g_01362	Prbe.g_01425
OG0001648	Prbg.g_01586	Prbe.g_01049
OG0001649	Prbg.g_00004	Prbe.g_00053
OG0001650	Prbg.g_01610	Prbe.g_01025
OG0001650	Prbg.g_00719	Prbe.g_00010
OG0001651	Prbg.g_01522	Prbe.g_01585
OG0001654	Prbg.g_00638	Prbe.g_00264
OG0001656	Prbg.g_00106	Prbe.g_01881
OG0001657	Prbg.g_00933	Prbe.g_01703
OG0001658	Prbg.g_00831	Prbe.g_00143
OG0001659	Prbg.g_00717	Prbe.g_00008
OG0001661	Prbg.g_00425	Prbe.g_00703
OG0001663	Prbg.g_01505	Prbe.g_01568
OG0001664	Prbg.g_00742	Prbe.g_00033
OG0001665	Prbg.g_01512	Prbe.g_01575
OG0001668	Prbg.g_01574	Prbe.g_01126
OG0001668	Prbg.g_01604	Prbe.g_01031
OG0001669	Prbg.g_00495	Prbe.g_00875
OG0001669	Prbg.g_01592	Prbe.g_01043
OG0001676	Prbg.g_00108	Prbe.g_01883
OG0001678	Prbg.g_01717	Prbe.g_00918
OG0001679	Prbg.g_00113	Prbe.g_01888
OG0001684	Prbg.g_00308	Prbe.g_00545
OG0001685	Prbg.g_00362	Prbe.g_00491
OG0001686	Prbg.g_01526	Prbe.g_01589
OG0001687	Prbg.g_00181	Prbe.g_00671
OG0001689	Prbg.g_01857	Prbe.g_00764
OG0001691	Prbg.g_01248	Prbe.g_01311
OG0001693	Prbg.g_01594	Prbe.g_01041
OG0001697	Prbg.g_01252	Prbe.g_01315
OG0001699	Prbg.g_00748	Prbe.g_00040
OG0001701	Prbg.g_00812	Prbe.g_00162
OG0001705	Prbg.g_01712	Prbe.g_00923
OG0001706	Prbg.g_00732	Prbe.g_00023
OG0001707	Prbg.g_01533	Prbe.g_01596
OG0001709	Prbg.g_00567	Prbe.g_00335
OG0001710	Prbg.g_00375	Prbe.g_00478
OG0001717	Prbg.g_00391	Prbe.g_00737
OG0001722	Prbg.g_01066	Prbe.g_00109
OG0001725	Prbg.g_00728	Prbe.g_00019
OG0001727	Prbg.g_01570	Prbe.g_01122
OG0001727	Prbg.g_00024	Prbe.g_00073
OG0001733	Prbg.g_01634	Prbe.g_01001
OG0001746	Prbg.g_00731	Prbe.g_00022
OG0001747	Prbg.g_00146	Prbe.g_01924
OG0001757	Prbg.g_00392	Prbe.g_00736
OG0001757	Prbg.g_00418	Prbe.g_00710
OG0001758	Prbg.g_01628	Prbe.g_01007
OG0001769	Prbg.g_01538	Prbe.g_01601
OG0001770	Prbg.g_01565	Prbe.g_01117
OG0001771	Prbg.g_01577	Prbe.g_01129
OG0001780	Prbg.g_00558	Prbe.g_00344
