Orthogroup	Prbg	Praf
OG0001122	Prbg.g_01324	Praf.g_01340
OG0001123	Prbg.g_01330	Praf.g_01333
OG0001124	Prbg.g_01332	Praf.g_01331
OG0001125	Prbg.g_01334	Praf.g_01329
OG0001126	Prbg.g_01245	Praf.g_01287
OG0001127	Prbg.g_01244	Praf.g_01286
OG0001128	Prbg.g_01242	Praf.g_01283
OG0001129	Prbg.g_01241	Praf.g_01281
OG0001130	Prbg.g_01240	Praf.g_01280
OG0001131	Prbg.g_00141	Praf.g_01296
OG0001132	Prbg.g_00022	Praf.g_01652
OG0001133	Prbg.g_00528	Praf.g_01671
OG0001134	Prbg.g_00749	Praf.g_02690
OG0001136	Prbg.g_01489	Praf.g_00852
OG0001137	Prbg.g_01477	Praf.g_00872
OG0001138	Prbg.g_01456	Praf.g_00923
OG0001139	Prbg.g_01454	Praf.g_00925
OG0001140	Prbg.g_01453	Praf.g_00926
OG0001141	Prbg.g_01452	Praf.g_00927
OG0001142	Prbg.g_01451	Praf.g_00928
OG0001143	Prbg.g_01444	Praf.g_00912
OG0001144	Prbg.g_01439	Praf.g_00904
OG0001145	Prbg.g_00469	Praf.g_00806
OG0001146	Prbg.g_00481	Praf.g_00790
OG0001147	Prbg.g_00501	Praf.g_01897
OG0001148	Prbg.g_00531	Praf.g_00582
OG0001149	Prbg.g_00532	Praf.g_00581
OG0001150	Prbg.g_00533	Praf.g_00580
OG0001151	Prbg.g_00544	Praf.g_00568
OG0001152	Prbg.g_00545	Praf.g_00567
OG0001153	Prbg.g_00623	Praf.g_01842
OG0001154	Prbg.g_00624	Praf.g_01843
OG0001155	Prbg.g_00641	Praf.g_00540
OG0001156	Prbg.g_00644	Praf.g_00537
OG0001157	Prbg.g_00645	Praf.g_01653
OG0001158	Prbg.g_00646	Praf.g_00536
OG0001159	Prbg.g_00647	Praf.g_00535
OG0001160	Prbg.g_00673	Praf.g_00504
OG0001161	Prbg.g_01593	Praf.g_01650
OG0001162	Prbg.g_00726	Praf.g_01145
OG0001163	Prbg.g_01641	Praf.g_00492
OG0001164	Prbg.g_01645	Praf.g_00487
OG0001165	Prbg.g_01648	Praf.g_00484
OG0001166	Prbg.g_01669	Praf.g_00459
OG0001167	Prbg.g_01686	Praf.g_00437
OG0001168	Prbg.g_01688	Praf.g_00435
OG0001169	Prbg.g_01690	Praf.g_00433
OG0001170	Prbg.g_01692	Praf.g_00431
OG0001171	Prbg.g_01702	Praf.g_00421
OG0001172	Prbg.g_01718	Praf.g_02197
OG0001173	Prbg.g_01719	Praf.g_02196
OG0001174	Prbg.g_01727	Praf.g_02188
OG0001175	Prbg.g_01728	Praf.g_02187
OG0001176	Prbg.g_01736	Praf.g_02171
OG0001177	Prbg.g_01738	Praf.g_02173
OG0001178	Prbg.g_01655	Praf.g_00474
OG0001179	Prbg.g_01768	Praf.g_02137
OG0001180	Prbg.g_01791	Praf.g_02109
OG0001181	Prbg.g_01795	Praf.g_02105
OG0001182	Prbg.g_01803	Praf.g_02096
OG0001183	Prbg.g_01808	Praf.g_02081
OG0001184	Prbg.g_01826	Praf.g_02391
OG0001185	Prbg.g_01842	Praf.g_00184
OG0001186	Prbg.g_01866	Praf.g_00091
OG0001187	Prbg.g_01869	Praf.g_00088
OG0001188	Prbg.g_01871	Praf.g_00083
OG0001189	Prbg.g_01888	Praf.g_00058
OG0001190	Prbg.g_01893	Praf.g_02656
OG0001191	Prbg.g_01903	Praf.g_02669
OG0001192	Prbg.g_01908	Praf.g_02674
OG0001193	Prbg.g_01920	Praf.g_02724
OG0001194	Prbg.g_01921	Praf.g_02728
OG0001195	Prbg.g_01922	Praf.g_02729
OG0001196	Prbg.g_01938	Praf.g_02766
OG0001197	Prbg.g_01940	Praf.g_02768
OG0001198	Prbg.g_00764	Praf.g_02780
OG0001199	Prbg.g_00795	Praf.g_00315
OG0001200	Prbg.g_00793	Praf.g_00313
OG0001201	Prbg.g_00880	Praf.g_00243
OG0001203	Prbg.g_01020	Praf.g_00387
OG0001204	Prbg.g_01026	Praf.g_02206
OG0001205	Prbg.g_00165	Praf.g_01979
OG0001206	Prbg.g_00185	Praf.g_01941
OG0001207	Prbg.g_00196	Praf.g_00586
OG0001208	Prbg.g_00201	Praf.g_00597
OG0001209	Prbg.g_00252	Praf.g_00663
OG0001210	Prbg.g_00257	Praf.g_00673
OG0001211	Prbg.g_00268	Praf.g_00690
OG0001212	Prbg.g_00315	Praf.g_00750
OG0001213	Prbg.g_00350	Praf.g_01684
OG0001214	Prbg.g_01420	Praf.g_01694
OG0001215	Prbg.g_01132	Praf.g_01220
OG0001216	Prbg.g_01153	Praf.g_01304
OG0001217	Prbg.g_00006	Praf.g_00710
OG0001218	Prbg.g_01549	Praf.g_01853
OG0001219	Prbg.g_01258	Praf.g_01432
OG0001220	Prbg.g_01215	Praf.g_01619
OG0001221	Prbg.g_01095	Praf.g_01480
OG0001222	Prbg.g_01337	Praf.g_02684
OG0001223	Prbg.g_01305	Praf.g_01364
OG0001224	Prbg.g_01238	Praf.g_01278
OG0001225	Prbg.g_01236	Praf.g_01276
OG0001226	Prbg.g_00358	Praf.g_00991
OG0001227	Prbg.g_01534	Praf.g_00558
OG0001228	Prbg.g_01436	Praf.g_00899
OG0001229	Prbg.g_01548	Praf.g_00494
OG0001230	Prbg.g_00584	Praf.g_01784
OG0001231	Prbg.g_00142	Praf.g_00017
OG0001232	Prbg.g_01673	Praf.g_00454
OG0001233	Prbg.g_01693	Praf.g_00430
OG0001234	Prbg.g_01730	Praf.g_02184
OG0001235	Prbg.g_01734	Praf.g_02176
OG0001236	Prbg.g_01823	Praf.g_02387
OG0001237	Prbg.g_01827	Praf.g_02392
OG0001238	Prbg.g_01904	Praf.g_02670
OG0001239	Prbg.g_00798	Praf.g_00318
OG0001240	Prbg.g_00863	Praf.g_00260
OG0001241	Prbg.g_00873	Praf.g_00250
OG0001243	Prbg.g_00900	Praf.g_02402
OG0001244	Prbg.g_00915	Praf.g_02429
OG0001245	Prbg.g_01525	Praf.g_01003
OG0001247	Prbg.g_01125	Praf.g_01572
OG0001248	Prbg.g_01127	Praf.g_01210
OG0001249	Prbg.g_00114	Praf.g_02063
OG0001250	Prbg.g_01202	Praf.g_01598
OG0001252	Prbg.g_01243	Praf.g_01284
OG0001253	Prbg.g_00361	Praf.g_01008
OG0001254	Prbg.g_00751	Praf.g_02691
OG0001255	Prbg.g_01504	Praf.g_01134
OG0001256	Prbg.g_00680	Praf.g_00497
OG0001258	Prbg.g_01646	Praf.g_00486
OG0001259	Prbg.g_01691	Praf.g_00432
OG0001260	Prbg.g_01708	Praf.g_00403
OG0001261	Prbg.g_01776	Praf.g_02128
OG0001262	Prbg.g_01886	Praf.g_00061
OG0001263	Prbg.g_00902	Praf.g_02404
OG0001265	Prbg.g_00892	Praf.g_00217
OG0001266	Prbg.g_00982	Praf.g_02522
OG0001267	Prbg.g_00059	Praf.g_02279
OG0001268	Prbg.g_00122	Praf.g_02048
OG0001269	Prbg.g_01214	Praf.g_01616
OG0001270	Prbg.g_00154	Praf.g_01991
OG0001271	Prbg.g_00191	Praf.g_01910
OG0001272	Prbg.g_00205	Praf.g_00601
OG0001273	Prbg.g_01426	Praf.g_01687
OG0001274	Prbg.g_01006	Praf.g_02550
OG0001275	Prbg.g_01315	Praf.g_01351
OG0001276	Prbg.g_01329	Praf.g_01334
OG0001277	Prbg.g_01926	Praf.g_02752
OG0001278	Prbg.g_01432	Praf.g_00893
OG0001279	Prbg.g_00407	Praf.g_01769
OG0001280	Prbg.g_00476	Praf.g_00798
OG0001281	Prbg.g_00482	Praf.g_00789
OG0001283	Prbg.g_01935	Praf.g_02762
OG0001285	Prbg.g_01676	Praf.g_00450
OG0001286	Prbg.g_01789	Praf.g_02111
OG0001287	Prbg.g_01849	Praf.g_00176
OG0001288	Prbg.g_01859	Praf.g_00158
OG0001290	Prbg.g_00872	Praf.g_00251
OG0001291	Prbg.g_00910	Praf.g_02414
OG0001292	Prbg.g_01031	Praf.g_02211
OG0001293	Prbg.g_01044	Praf.g_02252
OG0001295	Prbg.g_00714	Praf.g_00676
OG0001298	Prbg.g_00295	Praf.g_00722
OG0001300	Prbg.g_01136	Praf.g_01206
OG0001301	Prbg.g_01141	Praf.g_01122
OG0001302	Prbg.g_01254	Praf.g_00360
OG0001303	Prbg.g_01612	Praf.g_01431
OG0001307	Prbg.g_00504	Praf.g_01893
OG0001308	Prbg.g_00601	Praf.g_01808
OG0001309	Prbg.g_00708	Praf.g_00639
OG0001310	Prbg.g_01663	Praf.g_00465
OG0001311	Prbg.g_01331	Praf.g_01332
OG0001312	Prbg.g_01267	Praf.g_01421
OG0001316	Prbg.g_00914	Praf.g_02421
OG0001319	Prbg.g_00052	Praf.g_02269
OG0001321	Prbg.g_00171	Praf.g_01961
OG0001322	Prbg.g_00172	Praf.g_01960
OG0001323	Prbg.g_00238	Praf.g_00642
OG0001324	Prbg.g_01137	Praf.g_01205
OG0001327	Prbg.g_01072	Praf.g_01640
OG0001328	Prbg.g_00458	Praf.g_01473
OG0001329	Prbg.g_01609	Praf.g_00960
OG0001330	Prbg.g_00697	Praf.g_00805
OG0001331	Prbg.g_00535	Praf.g_00578
OG0001332	Prbg.g_00637	Praf.g_00554
OG0001333	Prbg.g_01687	Praf.g_00436
OG0001334	Prbg.g_01811	Praf.g_02077
OG0001335	Prbg.g_01812	Praf.g_02076
OG0001337	Prbg.g_00109	Praf.g_02067
OG0001339	Prbg.g_00875	Praf.g_00248
OG0001340	Prbg.g_00110	Praf.g_02066
OG0001341	Prbg.g_01541	Praf.g_01580
OG0001344	Prbg.g_01482	Praf.g_00859
OG0001348	Prbg.g_00712	Praf.g_02569
OG0001350	Prbg.g_01019	Praf.g_00386
OG0001351	Prbg.g_00177	Praf.g_01958
OG0001352	Prbg.g_01121	Praf.g_01127
OG0001353	Prbg.g_01192	Praf.g_01589, Praf.g_01588
OG0001354	Prbg.g_01297	Praf.g_01375
OG0001355	Prbg.g_01351	Praf.g_01484
OG0001356	Prbg.g_01638	Praf.g_01026, Praf.g_02686
OG0001357	Prbg.g_00451	Praf.g_02005, Praf.g_01014
OG0001362	Prbg.g_00605	Praf.g_01818
OG0001363	Prbg.g_00607	Praf.g_01820
OG0001365	Prbg.g_01897	Praf.g_02661
OG0001369	Prbg.g_00862	Praf.g_00261
OG0001370	Prbg.g_00182	Praf.g_01578
OG0001371	Prbg.g_01120	Praf.g_00371
OG0001372	Prbg.g_00359	Praf.g_00348
OG0001379	Prbg.g_00471	Praf.g_00803
OG0001380	Prbg.g_01551	Praf.g_01623
OG0001381	Prbg.g_01511	Praf.g_01294
OG0001382	Prbg.g_01554	Praf.g_01298
OG0001394	Prbg.g_01099	Praf.g_01496
OG0001397	Prbg.g_00606	Praf.g_01819
OG0001398	Prbg.g_00737	Praf.g_01004
OG0001401	Prbg.g_01197	Praf.g_01593
OG0001402	Prbg.g_00344	Praf.g_01670
OG0001403	Prbg.g_00843	Praf.g_00036
OG0001409	Prbg.g_01478	Praf.g_00870
OG0001410	Prbg.g_00503	Praf.g_01894
OG0001414	Prbg.g_01011	Praf.g_00374
OG0001415	Prbg.g_01013	Praf.g_00744
OG0001418	Prbg.g_01126	Praf.g_02180
OG0001422	Prbg.g_01561	Praf.g_01950
OG0001423	Prbg.g_00429	Praf.g_00331
OG0001425	Prbg.g_01907	Praf.g_02673
OG0001431	Prbg.g_00722	Praf.g_01082
OG0001433	Prbg.g_01637	Praf.g_01027
OG0001434	Prbg.g_01104	Praf.g_01500
OG0001435	Prbg.g_01080	Praf.g_01457
OG0001437	Prbg.g_01012	Praf.g_00745
OG0001443	Prbg.g_01547	Praf.g_00493
OG0001446	Prbg.g_00017	Praf.g_00962
OG0001450	Prbg.g_01129	Praf.g_01230
OG0001451	Prbg.g_01226	Praf.g_01323
OG0001455	Prbg.g_01542	Praf.g_02587
OG0001460	Prbg.g_01636	Praf.g_01028
OG0001461	Prbg.g_00817	Praf.g_01953
OG0001463	Prbg.g_00066	Praf.g_02287
OG0001464	Prbg.g_00111	Praf.g_02065
OG0001472	Prbg.g_00367	Praf.g_01248
OG0001476	Prbg.g_01479	Praf.g_00865
OG0001477	Prbg.g_00384	Praf.g_01119
OG0001484	Prbg.g_00696	Praf.g_01297
OG0001485	Prbg.g_00414	Praf.g_00549
OG0001487	Prbg.g_00631	Praf.g_01852
OG0001488	Prbg.g_01473	Praf.g_00876
OG0001489	Prbg.g_01800	Praf.g_02100
OG0001491	Prbg.g_01251	Praf.g_00941
OG0001496	Prbg.g_00386	Praf.g_01115
OG0001497	Prbg.g_00385	Praf.g_01118
OG0001498	Prbg.g_00138	Praf.g_02014
OG0001500	Prbg.g_01046	Praf.g_00375
OG0001501	Prbg.g_01070	Praf.g_00817
OG0001503	Prbg.g_00011	Praf.g_00359
OG0001506	Prbg.g_00635	Praf.g_00956
OG0001510	Prbg.g_01853	Praf.g_00172
OG0001511	Prbg.g_00884	Praf.g_00232
OG0001512	Prbg.g_01543	Praf.g_00389
OG0001513	Prbg.g_01582	Praf.g_00988
OG0001514	Prbg.g_00387	Praf.g_01114
OG0001515	Prbg.g_01134	Praf.g_01214
OG0001516	Prbg.g_01392	Praf.g_01740
OG0001517	Prbg.g_00118	Praf.g_02053
OG0001518	Prbg.g_01906	Praf.g_02672
OG0001519	Prbg.g_01911	Praf.g_02682
OG0001522	Prbg.g_01193	Praf.g_02169
OG0001523	Prbg.g_00754	Praf.g_01037
OG0001524	Prbg.g_00755	Praf.g_01038
OG0001525	Prbg.g_01615	Praf.g_00977
OG0001527	Prbg.g_00281	Praf.g_00704
OG0001529	Prbg.g_00833	Praf.g_00051
OG0001530	Prbg.g_00883	Praf.g_00238
OG0001531	Prbg.g_01021	Praf.g_00390
OG0001532	Prbg.g_01455	Praf.g_00924
OG0001534	Prbg.g_01343	Praf.g_01324
OG0001535	Prbg.g_01327	Praf.g_01336
OG0001536	Prbg.g_01283	Praf.g_01396
OG0001537	Prbg.g_01096	Praf.g_01488
OG0001538	Prbg.g_01164	Praf.g_01535
OG0001539	Prbg.g_01074	Praf.g_01637
OG0001540	Prbg.g_00904	Praf.g_02406
OG0001541	Prbg.g_00958	Praf.g_02478
OG0001542	Prbg.g_00964	Praf.g_02496
OG0001543	Prbg.g_00463	Praf.g_02571
OG0001544	Prbg.g_01910	Praf.g_02681
OG0001545	Prbg.g_01925	Praf.g_02751
OG0001550	Prbg.g_00007	Praf.g_02648, Praf.g_01002
OG0001559	Prbg.g_00882	Praf.g_00239
OG0001560	Prbg.g_00871	Praf.g_00252
OG0001561	Prbg.g_01333	Praf.g_01330
OG0001562	Prbg.g_01320	Praf.g_01344
OG0001563	Prbg.g_01784	Praf.g_02120
OG0001565	Prbg.g_00432	Praf.g_01576
OG0001569	Prbg.g_00442	Praf.g_00969
OG0001572	Prbg.g_00406	Praf.g_01094
OG0001574	Prbg.g_00279	Praf.g_00702
OG0001575	Prbg.g_00284	Praf.g_00707
OG0001576	Prbg.g_00491	Praf.g_00778
OG0001577	Prbg.g_01491	Praf.g_00835
OG0001579	Prbg.g_00107	Praf.g_02070
OG0001580	Prbg.g_00826	Praf.g_02612
OG0001588	Prbg.g_00145	Praf.g_02371
OG0001589	Prbg.g_01695	Praf.g_00428
OG0001591	Prbg.g_01113	Praf.g_01642
OG0001592	Prbg.g_00827	Praf.g_02613
OG0001598	Prbg.g_01139	Praf.g_00819
OG0001614	Prbg.g_01841	Praf.g_00186
OG0001616	Prbg.g_01463	Praf.g_00915
OG0001617	Prbg.g_01138	Praf.g_01199
OG0001619	Prbg.g_01276	Praf.g_01406
OG0001620	Prbg.g_00126	Praf.g_02040
OG0001621	Prbg.g_01036	Praf.g_02241
OG0001622	Prbg.g_01934	Praf.g_02761
OG0001636	Prbg.g_00839	Praf.g_00042
OG0001638	Prbg.g_01661	Praf.g_00467
OG0001639	Prbg.g_00640	Praf.g_00541
OG0001640	Prbg.g_01246	Praf.g_01288
OG0001641	Prbg.g_01308	Praf.g_01361
OG0001642	Prbg.g_01213	Praf.g_01615
OG0001643	Prbg.g_01417	Praf.g_01697
OG0001654	Prbg.g_00638	Praf.g_00543
OG0001656	Prbg.g_00106	Praf.g_02071
OG0001657	Prbg.g_00933	Praf.g_02443
OG0001658	Prbg.g_00831	Praf.g_02655
OG0001661	Prbg.g_00425	Praf.g_00966
OG0001676	Prbg.g_00108	Praf.g_02068
OG0001678	Prbg.g_01717	Praf.g_02198
OG0001684	Prbg.g_00308	Praf.g_00737
OG0001691	Prbg.g_01248	Praf.g_01446
OG0001693	Prbg.g_01594	Praf.g_02009
OG0001733	Prbg.g_01634	Praf.g_01029
OG0001746	Prbg.g_00731	Praf.g_02007
OG0001747	Prbg.g_00146	Praf.g_02425
OG0001757	Prbg.g_00392, Prbg.g_00418	Praf.g_00985
OG0001758	Prbg.g_01628	Praf.g_01061
OG0001780	Prbg.g_00558	Praf.g_00099
OG0001793	Prbg.g_00440, Prbg.g_00034	Praf.g_01015
OG0001795	Prbg.g_01617, Prbg.g_01049	Praf.g_01144
OG0001802	Prbg.g_01545, Prbg.g_00402	Praf.g_01903
OG0001807	Prbg.g_00815	Praf.g_02365
OG0001834	Prbg.g_00555	Praf.g_00097
OG0001842	Prbg.g_00020	Praf.g_00168
OG0001875	Prbg.g_01627	Praf.g_01062
OG0001876	Prbg.g_01626	Praf.g_01063
OG0001930	Prbg.g_00019	Praf.g_00169
OG0001931	Prbg.g_00018	Praf.g_00170
OG0001955	Prbg.g_00725	Praf.g_01612
OG0001956	Prbg.g_01220	Praf.g_01628
OG0001963	Prbg.g_00700	Praf.g_02086
OG0001965	Prbg.g_01584	Praf.g_02240
OG0001977	Prbg.g_01916	Praf.g_02718
OG0001996	Prbg.g_00845	Praf.g_00034
OG0002003	Prbg.g_00014	Praf.g_01216
OG0002036	Prbg.g_00691	Praf.g_00482
OG0002052	Prbg.g_01338	Praf.g_02683
OG0002122	Prbg.g_00015	Praf.g_01217
OG0002164	Prbg.g_01056	Praf.g_00954
OG0002165	Prbg.g_01050	Praf.g_00957
OG0002232	Prbg.g_01124	Praf.g_01245
OG0002240	Prbg.g_00895	Praf.g_01899
OG0002282	Prbg.g_00685	Praf.g_00947
OG0002283	Prbg.g_01536	Praf.g_00989
OG0002284	Prbg.g_00400	Praf.g_01211
OG0002321	Prbg.g_00559	Praf.g_00100
OG0002340	Prbg.g_00988	Praf.g_02584
OG0002383	Prbg.g_00026	Praf.g_00890
OG0002384	Prbg.g_01621	Praf.g_00981, Praf.g_00982
OG0002389	Prbg.g_01804	Praf.g_02095
OG0002433	Prbg.g_00736	Praf.g_00562
OG0002436	Prbg.g_01580	Praf.g_01025
OG0002439	Prbg.g_00738	Praf.g_01256
OG0002442	Prbg.g_00420	Praf.g_01644
OG0002497	Prbg.g_00393	Praf.g_01870, Praf.g_02644
OG0002564	Prbg.g_00710	Praf.g_00355
OG0002646	Prbg.g_01818	Praf.g_02339, Praf.g_02340
OG0002702	Prbg.g_01622	Praf.g_01202
