Orthogroup	Prbg	Syaf
OG0001088	Prbg.g_01131	Syaf.g_01478
OG0001089	Prbg.g_01142	Syaf.g_01453
OG0001090	Prbg.g_01152	Syaf.g_01981
OG0001091	Prbg.g_01374	Syaf.g_01979
OG0001092	Prbg.g_01373	Syaf.g_01977
OG0001093	Prbg.g_01368	Syaf.g_01971
OG0001094	Prbg.g_01375	Syaf.g_02055
OG0001095	Prbg.g_01172	Syaf.g_02034
OG0001096	Prbg.g_01186	Syaf.g_02018
OG0001097	Prbg.g_01206	Syaf.g_01373
OG0001098	Prbg.g_01225	Syaf.g_01743
OG0001099	Prbg.g_01067	Syaf.g_00881
OG0001100	Prbg.g_01075	Syaf.g_02110
OG0001101	Prbg.g_01078	Syaf.g_02109
OG0001102	Prbg.g_01081	Syaf.g_02106
OG0001103	Prbg.g_01083	Syaf.g_02104
OG0001104	Prbg.g_01106	Syaf.g_02071
OG0001105	Prbg.g_01110	Syaf.g_02067
OG0001106	Prbg.g_01278	Syaf.g_01847
OG0001107	Prbg.g_01285	Syaf.g_01859
OG0001108	Prbg.g_01289	Syaf.g_01868
OG0001109	Prbg.g_01290	Syaf.g_01877
OG0001110	Prbg.g_01292	Syaf.g_01879
OG0001111	Prbg.g_01293	Syaf.g_01881
OG0001112	Prbg.g_01294	Syaf.g_01883
OG0001113	Prbg.g_01295	Syaf.g_01884
OG0001114	Prbg.g_01296	Syaf.g_01885
OG0001115	Prbg.g_01298	Syaf.g_01889
OG0001116	Prbg.g_01299	Syaf.g_01891
OG0001117	Prbg.g_01300	Syaf.g_01892
OG0001118	Prbg.g_01301	Syaf.g_01893
OG0001119	Prbg.g_01302	Syaf.g_01895
OG0001120	Prbg.g_01304	Syaf.g_01899
OG0001122	Prbg.g_01324	Syaf.g_01927
OG0001123	Prbg.g_01330	Syaf.g_01934
OG0001124	Prbg.g_01332	Syaf.g_01936
OG0001125	Prbg.g_01334	Syaf.g_01938
OG0001126	Prbg.g_01245	Syaf.g_01409
OG0001127	Prbg.g_01244	Syaf.g_01410
OG0001128	Prbg.g_01242	Syaf.g_01413
OG0001129	Prbg.g_01241	Syaf.g_01415
OG0001130	Prbg.g_01240	Syaf.g_01416
OG0001131	Prbg.g_00141	Syaf.g_02090
OG0001132	Prbg.g_00022	Syaf.g_01722
OG0001133	Prbg.g_00528	Syaf.g_02334
OG0001134	Prbg.g_00749	Syaf.g_01616
OG0001136	Prbg.g_01489	Syaf.g_01286
OG0001137	Prbg.g_01477	Syaf.g_01306
OG0001138	Prbg.g_01456	Syaf.g_01596
OG0001139	Prbg.g_01454	Syaf.g_01594
OG0001140	Prbg.g_01453	Syaf.g_01593
OG0001141	Prbg.g_01452	Syaf.g_01592
OG0001142	Prbg.g_01451	Syaf.g_01591
OG0001143	Prbg.g_01444	Syaf.g_01583
OG0001144	Prbg.g_01439	Syaf.g_01573
OG0001145	Prbg.g_00469	Syaf.g_01267
OG0001146	Prbg.g_00481	Syaf.g_01248
OG0001147	Prbg.g_00501	Syaf.g_02489
OG0001148	Prbg.g_00531	Syaf.g_02735
OG0001149	Prbg.g_00532	Syaf.g_02736
OG0001150	Prbg.g_00533	Syaf.g_02737
OG0001151	Prbg.g_00544	Syaf.g_02750
OG0001152	Prbg.g_00545	Syaf.g_02751
OG0001153	Prbg.g_00623	Syaf.g_02463
OG0001154	Prbg.g_00624	Syaf.g_02464
OG0001155	Prbg.g_00641	Syaf.g_01107
OG0001156	Prbg.g_00644	Syaf.g_01104
OG0001157	Prbg.g_00645	Syaf.g_01103
OG0001158	Prbg.g_00646	Syaf.g_01102
OG0001159	Prbg.g_00647	Syaf.g_01101
OG0001160	Prbg.g_00673	Syaf.g_01058
OG0001161	Prbg.g_01593	Syaf.g_00617
OG0001162	Prbg.g_00726	Syaf.g_02015
OG0001163	Prbg.g_01641	Syaf.g_01050
OG0001164	Prbg.g_01645	Syaf.g_01044
OG0001165	Prbg.g_01648	Syaf.g_01039
OG0001166	Prbg.g_01669	Syaf.g_01010
OG0001167	Prbg.g_01686	Syaf.g_01182
OG0001168	Prbg.g_01688	Syaf.g_01180
OG0001169	Prbg.g_01690	Syaf.g_01178
OG0001170	Prbg.g_01692	Syaf.g_01176
OG0001171	Prbg.g_01702	Syaf.g_01166
OG0001172	Prbg.g_01718	Syaf.g_00173
OG0001173	Prbg.g_01719	Syaf.g_00172
OG0001174	Prbg.g_01727	Syaf.g_00164
OG0001175	Prbg.g_01728	Syaf.g_00163
OG0001176	Prbg.g_01736	Syaf.g_00142
OG0001177	Prbg.g_01738	Syaf.g_00144
OG0001178	Prbg.g_01655	Syaf.g_01028
OG0001179	Prbg.g_01768	Syaf.g_00112
OG0001180	Prbg.g_01791	Syaf.g_00087
OG0001181	Prbg.g_01795	Syaf.g_00083
OG0001182	Prbg.g_01803	Syaf.g_00074
OG0001184	Prbg.g_01826	Syaf.g_00360
OG0001185	Prbg.g_01842	Syaf.g_00382
OG0001186	Prbg.g_01866	Syaf.g_00418
OG0001187	Prbg.g_01869	Syaf.g_00422
OG0001188	Prbg.g_01871	Syaf.g_00425
OG0001189	Prbg.g_01888	Syaf.g_00441
OG0001190	Prbg.g_01893	Syaf.g_00646
OG0001191	Prbg.g_01903	Syaf.g_00635
OG0001192	Prbg.g_01908	Syaf.g_00630
OG0001193	Prbg.g_01920	Syaf.g_00596
OG0001194	Prbg.g_01921	Syaf.g_00594
OG0001195	Prbg.g_01922	Syaf.g_00593
OG0001196	Prbg.g_01938	Syaf.g_00519
OG0001197	Prbg.g_01940	Syaf.g_00517
OG0001198	Prbg.g_00764	Syaf.g_00501
OG0001199	Prbg.g_00795	Syaf.g_00957
OG0001200	Prbg.g_00793	Syaf.g_00955
OG0001201	Prbg.g_00880	Syaf.g_00902
OG0001202	Prbg.g_00978	Syaf.g_00764
OG0001203	Prbg.g_01020	Syaf.g_02785
OG0001204	Prbg.g_01026	Syaf.g_00185
OG0001205	Prbg.g_00165	Syaf.g_01229
OG0001206	Prbg.g_00185	Syaf.g_02530
OG0001207	Prbg.g_00196	Syaf.g_02732
OG0001208	Prbg.g_00201	Syaf.g_02719
OG0001209	Prbg.g_00252	Syaf.g_02651
OG0001210	Prbg.g_00257	Syaf.g_02642
OG0001211	Prbg.g_00268	Syaf.g_02623
OG0001212	Prbg.g_00315	Syaf.g_02563
OG0001213	Prbg.g_00350	Syaf.g_02324
OG0001214	Prbg.g_01420	Syaf.g_02308
OG0001215	Prbg.g_01132	Syaf.g_01477
OG0001216	Prbg.g_01153	Syaf.g_01980
OG0001217	Prbg.g_00006	Syaf.g_02237
OG0001218	Prbg.g_01549	Syaf.g_02473
OG0001219	Prbg.g_01258	Syaf.g_01796
OG0001220	Prbg.g_01215	Syaf.g_01335
OG0001221	Prbg.g_01095	Syaf.g_02087
OG0001222	Prbg.g_01337	Syaf.g_01848
OG0001223	Prbg.g_01305	Syaf.g_01902
OG0001224	Prbg.g_01238	Syaf.g_01438
OG0001225	Prbg.g_01236	Syaf.g_01440
OG0001226	Prbg.g_00358	Syaf.g_02262
OG0001227	Prbg.g_01534	Syaf.g_00614
OG0001228	Prbg.g_01436	Syaf.g_01223
OG0001229	Prbg.g_01548	Syaf.g_01464
OG0001230	Prbg.g_00584	Syaf.g_02404
OG0001231	Prbg.g_00142	Syaf.g_00481
OG0001232	Prbg.g_01673	Syaf.g_01000
OG0001234	Prbg.g_01730	Syaf.g_00159
OG0001235	Prbg.g_01734	Syaf.g_00150
OG0001236	Prbg.g_01823	Syaf.g_00357
OG0001237	Prbg.g_01827	Syaf.g_00362
OG0001238	Prbg.g_01904	Syaf.g_00634
OG0001239	Prbg.g_00798	Syaf.g_00960
OG0001240	Prbg.g_00863	Syaf.g_00919
OG0001241	Prbg.g_00873	Syaf.g_00909
OG0001242	Prbg.g_00893	Syaf.g_00874
OG0001243	Prbg.g_00900	Syaf.g_00867
OG0001244	Prbg.g_00915	Syaf.g_00836
OG0001247	Prbg.g_01125	Syaf.g_02004
OG0001248	Prbg.g_01127	Syaf.g_02012
OG0001250	Prbg.g_01202	Syaf.g_01377
OG0001251	Prbg.g_01063	Syaf.g_00588
OG0001252	Prbg.g_01243	Syaf.g_01412
OG0001254	Prbg.g_00751	Syaf.g_01617
OG0001255	Prbg.g_01504	Syaf.g_01070
OG0001256	Prbg.g_00680	Syaf.g_01051
OG0001258	Prbg.g_01646	Syaf.g_01041
OG0001259	Prbg.g_01691	Syaf.g_01177
OG0001260	Prbg.g_01708	Syaf.g_01155
OG0001261	Prbg.g_01776	Syaf.g_00103
OG0001262	Prbg.g_01886	Syaf.g_00439
OG0001263	Prbg.g_00902	Syaf.g_00864
OG0001265	Prbg.g_00892	Syaf.g_00876
OG0001266	Prbg.g_00982	Syaf.g_00760
OG0001267	Prbg.g_00059	Syaf.g_00244
OG0001268	Prbg.g_00122	Syaf.g_00017
OG0001269	Prbg.g_01214	Syaf.g_01653
OG0001270	Prbg.g_00154	Syaf.g_01210
OG0001271	Prbg.g_00191	Syaf.g_02501
OG0001272	Prbg.g_00205	Syaf.g_02715
OG0001273	Prbg.g_01426	Syaf.g_02315
OG0001274	Prbg.g_01006	Syaf.g_00707
OG0001275	Prbg.g_01315	Syaf.g_01917
OG0001276	Prbg.g_01329	Syaf.g_01933
OG0001277	Prbg.g_01926	Syaf.g_00533
OG0001278	Prbg.g_01432	Syaf.g_01562
OG0001279	Prbg.g_00407	Syaf.g_02385
OG0001280	Prbg.g_00476	Syaf.g_01257
OG0001281	Prbg.g_00482	Syaf.g_01247
OG0001282	Prbg.g_00530	Syaf.g_02734
OG0001283	Prbg.g_01935	Syaf.g_02414, Syaf.g_00524
OG0001284	Prbg.g_00666	Syaf.g_01073
OG0001285	Prbg.g_01676	Syaf.g_00568
OG0001286	Prbg.g_01789	Syaf.g_00089
OG0001287	Prbg.g_01849	Syaf.g_00390
OG0001288	Prbg.g_01859	Syaf.g_00408
OG0001289	Prbg.g_00783	Syaf.g_00935
OG0001290	Prbg.g_00872	Syaf.g_00910
OG0001291	Prbg.g_00910	Syaf.g_00853
OG0001292	Prbg.g_01031	Syaf.g_00191
OG0001293	Prbg.g_01044	Syaf.g_00217
OG0001295	Prbg.g_00714	Syaf.g_02637
OG0001296	Prbg.g_00228	Syaf.g_02687
OG0001297	Prbg.g_00233	Syaf.g_02683
OG0001298	Prbg.g_00295	Syaf.g_02584
OG0001299	Prbg.g_01389	Syaf.g_02130
OG0001300	Prbg.g_01136	Syaf.g_01468
OG0001301	Prbg.g_01141	Syaf.g_01454
OG0001302	Prbg.g_01254	Syaf.g_02279
OG0001303	Prbg.g_01612	Syaf.g_01798
OG0001304	Prbg.g_01342	Syaf.g_01950
OG0001305	Prbg.g_01230	Syaf.g_01448
OG0001306	Prbg.g_01501	Syaf.g_01272
OG0001307	Prbg.g_00504	Syaf.g_01638
OG0001308	Prbg.g_00601	Syaf.g_02427
OG0001309	Prbg.g_00708	Syaf.g_02678
OG0001310	Prbg.g_01663	Syaf.g_01018
OG0001311	Prbg.g_01331	Syaf.g_01935
OG0001312	Prbg.g_01267	Syaf.g_01809
OG0001314	Prbg.g_00439	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275
OG0001315	Prbg.g_01539	Syaf.g_00071
OG0001316	Prbg.g_00914	Syaf.g_00847
OG0001317	Prbg.g_01016	Syaf.g_02790
OG0001318	Prbg.g_01040	Syaf.g_00209
OG0001319	Prbg.g_00052	Syaf.g_00232
OG0001321	Prbg.g_00171	Syaf.g_01238
OG0001322	Prbg.g_00172	Syaf.g_01239
OG0001323	Prbg.g_00238	Syaf.g_02675
OG0001324	Prbg.g_01137	Syaf.g_01467
OG0001325	Prbg.g_01372	Syaf.g_01976
OG0001327	Prbg.g_01072	Syaf.g_02116
OG0001328	Prbg.g_00458	Syaf.g_02094
OG0001329	Prbg.g_01609	Syaf.g_02285
OG0001330	Prbg.g_00697	Syaf.g_01264
OG0001331	Prbg.g_00535	Syaf.g_02739
OG0001333	Prbg.g_01687	Syaf.g_01181
OG0001334	Prbg.g_01811	Syaf.g_00060
OG0001335	Prbg.g_01812	Syaf.g_00059
OG0001337	Prbg.g_00109	Syaf.g_00063, Syaf.g_00040
OG0001338	Prbg.g_00112	Syaf.g_00046, Syaf.g_01683, Syaf.g_00036
OG0001339	Prbg.g_00875	Syaf.g_00907
OG0001340	Prbg.g_00110	Syaf.g_00039
OG0001341	Prbg.g_01541	Syaf.g_01463
OG0001343	Prbg.g_01060	Syaf.g_00590
OG0001344	Prbg.g_01482	Syaf.g_01294
OG0001345	Prbg.g_01466	Syaf.g_01323
OG0001346	Prbg.g_00478	Syaf.g_01253
OG0001348	Prbg.g_00712	Syaf.g_01396
OG0001349	Prbg.g_00553	Syaf.g_00995
OG0001350	Prbg.g_01019	Syaf.g_02786
OG0001351	Prbg.g_00177	Syaf.g_02539
OG0001352	Prbg.g_01121	Syaf.g_02661
OG0001353	Prbg.g_01192	Syaf.g_01388
OG0001354	Prbg.g_01297	Syaf.g_01888
OG0001356	Prbg.g_01638	Syaf.g_01397
OG0001357	Prbg.g_00451	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001359	Prbg.g_01061	Syaf.g_00591
OG0001362	Prbg.g_00605	Syaf.g_02432
OG0001363	Prbg.g_00607	Syaf.g_02434
OG0001364	Prbg.g_01814	Syaf.g_00338
OG0001368	Prbg.g_00452, Prbg.g_00035, Prbg.g_00441	Syaf.g_00184
OG0001371	Prbg.g_01120	Syaf.g_00397
OG0001372	Prbg.g_00359	Syaf.g_01682
OG0001375	Prbg.g_01059	Syaf.g_00589
OG0001379	Prbg.g_00471	Syaf.g_01262
OG0001380	Prbg.g_01551	Syaf.g_02247
OG0001394	Prbg.g_01099	Syaf.g_02081
OG0001397	Prbg.g_00606	Syaf.g_02433
OG0001398	Prbg.g_00737	Syaf.g_01758
OG0001401	Prbg.g_01197	Syaf.g_01383
OG0001402	Prbg.g_00344	Syaf.g_02336
OG0001404	Prbg.g_00801	Syaf.g_00964
OG0001407	Prbg.g_01558	Syaf.g_02660
OG0001410	Prbg.g_00503	Syaf.g_01639
OG0001411	Prbg.g_00808	Syaf.g_00310
OG0001419	Prbg.g_01557	Syaf.g_02659
OG0001421	Prbg.g_00681	Syaf.g_01721
OG0001425	Prbg.g_01907	Syaf.g_00631
OG0001428	Prbg.g_00950	Syaf.g_00804
OG0001433	Prbg.g_01637	Syaf.g_01398
OG0001435	Prbg.g_01080	Syaf.g_02107
OG0001443	Prbg.g_01547	Syaf.g_00621
OG0001448	Prbg.g_00175	Syaf.g_00612
OG0001451	Prbg.g_01226	Syaf.g_02183
OG0001460	Prbg.g_01636	Syaf.g_01399
OG0001461	Prbg.g_00817	Syaf.g_01633
OG0001465	Prbg.g_01148	Syaf.g_02000
OG0001467	Prbg.g_00524	Syaf.g_02280
OG0001468	Prbg.g_01051	Syaf.g_02278
OG0001476	Prbg.g_01479	Syaf.g_01302
OG0001477	Prbg.g_00384	Syaf.g_01457
OG0001484	Prbg.g_00696	Syaf.g_00570
OG0001487	Prbg.g_00631	Syaf.g_02472
OG0001488	Prbg.g_01473	Syaf.g_01311
OG0001489	Prbg.g_01800	Syaf.g_00078
OG0001496	Prbg.g_00386	Syaf.g_01459
OG0001497	Prbg.g_00385	Syaf.g_01458
OG0001498	Prbg.g_00138	Syaf.g_02806
OG0001510	Prbg.g_01853	Syaf.g_00394
OG0001511	Prbg.g_00884	Syaf.g_00894
OG0001512	Prbg.g_01543	Syaf.g_02784
OG0001514	Prbg.g_00387	Syaf.g_01460
OG0001515	Prbg.g_01134	Syaf.g_01472
OG0001516	Prbg.g_01392	Syaf.g_02133
OG0001517	Prbg.g_00118	Syaf.g_00022
OG0001518	Prbg.g_01906	Syaf.g_00632
OG0001519	Prbg.g_01911	Syaf.g_00619
OG0001522	Prbg.g_01193	Syaf.g_01387
OG0001527	Prbg.g_00281	Syaf.g_02609
OG0001529	Prbg.g_00833	Syaf.g_00448
OG0001530	Prbg.g_00883	Syaf.g_00896
OG0001531	Prbg.g_01021	Syaf.g_02783
OG0001532	Prbg.g_01455	Syaf.g_01595
OG0001534	Prbg.g_01343	Syaf.g_01951
OG0001535	Prbg.g_01327	Syaf.g_01931
OG0001536	Prbg.g_01283	Syaf.g_01856
OG0001537	Prbg.g_01096	Syaf.g_02086
OG0001538	Prbg.g_01164	Syaf.g_02044
OG0001539	Prbg.g_01074	Syaf.g_02111
OG0001540	Prbg.g_00904	Syaf.g_00862
OG0001541	Prbg.g_00958	Syaf.g_00795
OG0001542	Prbg.g_00964	Syaf.g_00785
OG0001543	Prbg.g_00463	Syaf.g_00726
OG0001544	Prbg.g_01910	Syaf.g_00620
OG0001545	Prbg.g_01925	Syaf.g_00534
OG0001549	Prbg.g_01224	Syaf.g_01326
OG0001552	Prbg.g_00684	Syaf.g_02761, Syaf.g_02762
OG0001557	Prbg.g_01100	Syaf.g_02080
OG0001559	Prbg.g_00882	Syaf.g_00897
OG0001560	Prbg.g_00871	Syaf.g_00911
OG0001561	Prbg.g_01333	Syaf.g_01937
OG0001562	Prbg.g_01320	Syaf.g_01923
OG0001563	Prbg.g_01784	Syaf.g_00094
OG0001564	Prbg.g_00814	Syaf.g_00565
OG0001574	Prbg.g_00279	Syaf.g_02611
OG0001575	Prbg.g_00284	Syaf.g_02606
OG0001576	Prbg.g_00491	Syaf.g_02545
OG0001577	Prbg.g_01491	Syaf.g_01284
OG0001579	Prbg.g_00107	Syaf.g_00047
OG0001580	Prbg.g_00826	Syaf.g_00662
OG0001588	Prbg.g_00145	Syaf.g_00343
OG0001589	Prbg.g_01695	Syaf.g_01173
OG0001591	Prbg.g_01113	Syaf.g_02122
OG0001592	Prbg.g_00827	Syaf.g_00661
OG0001614	Prbg.g_01841	Syaf.g_00380
OG0001616	Prbg.g_01463	Syaf.g_01610
OG0001617	Prbg.g_01138	Syaf.g_01465
OG0001619	Prbg.g_01276	Syaf.g_01845
OG0001620	Prbg.g_00126	Syaf.g_00010
OG0001621	Prbg.g_01036	Syaf.g_00205
OG0001622	Prbg.g_01934	Syaf.g_00525
OG0001636	Prbg.g_00839	Syaf.g_00456
OG0001638	Prbg.g_01661	Syaf.g_01021
OG0001639	Prbg.g_00640	Syaf.g_01108
OG0001640	Prbg.g_01246	Syaf.g_01408
OG0001641	Prbg.g_01308	Syaf.g_01907
OG0001642	Prbg.g_01213	Syaf.g_01336
OG0001643	Prbg.g_01417	Syaf.g_02305
OG0001644	Prbg.g_01362	Syaf.g_01962
OG0001654	Prbg.g_00638	Syaf.g_01110
OG0001656	Prbg.g_00106	Syaf.g_00052
OG0001657	Prbg.g_00933	Syaf.g_00822
OG0001658	Prbg.g_00831	Syaf.g_00647
OG0001659	Prbg.g_00717	Syaf.g_01602
OG0001676	Prbg.g_00108	Syaf.g_00053
OG0001678	Prbg.g_01717	Syaf.g_00174
OG0001679	Prbg.g_00113	Syaf.g_02602, Syaf.g_02601
OG0001691	Prbg.g_01248	Syaf.g_02349
OG0001693	Prbg.g_01594	Syaf.g_01443
OG0001717	Prbg.g_00391	Syaf.g_00809
OG0001733	Prbg.g_01634	Syaf.g_02119
OG0001747	Prbg.g_00146	Syaf.g_00841
OG0001758	Prbg.g_01628	Syaf.g_01645
OG0001769	Prbg.g_01538	Syaf.g_02291
OG0001770	Prbg.g_01565	Syaf.g_01631
OG0001771	Prbg.g_01577	Syaf.g_01656
OG0001807	Prbg.g_00815	Syaf.g_00334
OG0001842	Prbg.g_00020	Syaf.g_01115
OG0001875	Prbg.g_01627	Syaf.g_01646
OG0001876	Prbg.g_01626	Syaf.g_01647
OG0001916	Prbg.g_00215	Syaf.g_02704
OG0001917	Prbg.g_01328	Syaf.g_01932
OG0001930	Prbg.g_00019	Syaf.g_01114
OG0001931	Prbg.g_00018	Syaf.g_01113
OG0001965	Prbg.g_01584	Syaf.g_02281
OG0001996	Prbg.g_00845	Syaf.g_00464
OG0002106	Prbg.g_00449	Syaf.g_02774
OG0002109	Prbg.g_00009	Syaf.g_01983
OG0002177	Prbg.g_00355	Syaf.g_02240
OG0002456	Prbg.g_01817	Syaf.g_01687
