Orthogroup	Prbg	Syam
OG0001129	Prbg.g_01241	Syam.g_00766
OG0001130	Prbg.g_01240	Syam.g_00767
OG0001131	Prbg.g_00141	Syam.g_01337
OG0001132	Prbg.g_00022	Syam.g_01020
OG0001134	Prbg.g_00749	Syam.g_00915
OG0001136	Prbg.g_01489	Syam.g_01797
OG0001137	Prbg.g_01477	Syam.g_01780
OG0001138	Prbg.g_01456	Syam.g_00898
OG0001139	Prbg.g_01454	Syam.g_00896
OG0001140	Prbg.g_01453	Syam.g_00895
OG0001141	Prbg.g_01452	Syam.g_00894
OG0001142	Prbg.g_01451	Syam.g_00892
OG0001143	Prbg.g_01444	Syam.g_00883
OG0001144	Prbg.g_01439	Syam.g_00873
OG0001145	Prbg.g_00469	Syam.g_01817
OG0001146	Prbg.g_00481	Syam.g_01836
OG0001147	Prbg.g_00501	Syam.g_01665
OG0001148	Prbg.g_00531	Syam.g_00573
OG0001149	Prbg.g_00532	Syam.g_00572
OG0001150	Prbg.g_00533	Syam.g_00571
OG0001151	Prbg.g_00544	Syam.g_00558
OG0001152	Prbg.g_00545	Syam.g_00557
OG0001153	Prbg.g_00623	Syam.g_01652
OG0001154	Prbg.g_00624	Syam.g_01654
OG0001155	Prbg.g_00641	Syam.g_01925
OG0001156	Prbg.g_00644	Syam.g_01928
OG0001157	Prbg.g_00645	Syam.g_01929
OG0001158	Prbg.g_00646	Syam.g_01930
OG0001159	Prbg.g_00647	Syam.g_01931
OG0001160	Prbg.g_00673	Syam.g_01969
OG0001161	Prbg.g_01593	Syam.g_02338
OG0001162	Prbg.g_00726	Syam.g_01257
OG0001163	Prbg.g_01641	Syam.g_01977
OG0001164	Prbg.g_01645	Syam.g_01983
OG0001165	Prbg.g_01648	Syam.g_01988
OG0001166	Prbg.g_01669	Syam.g_02011
OG0001167	Prbg.g_01686	Syam.g_01888
OG0001168	Prbg.g_01688	Syam.g_01890
OG0001169	Prbg.g_01690	Syam.g_01892
OG0001170	Prbg.g_01692	Syam.g_01894
OG0001171	Prbg.g_01702	Syam.g_01904
OG0001172	Prbg.g_01718	Syam.g_00292
OG0001173	Prbg.g_01719	Syam.g_00293
OG0001174	Prbg.g_01727	Syam.g_00301
OG0001175	Prbg.g_01728	Syam.g_00302
OG0001176	Prbg.g_01736	Syam.g_00321
OG0001177	Prbg.g_01738	Syam.g_00319
OG0001178	Prbg.g_01655	Syam.g_01995
OG0001179	Prbg.g_01768	Syam.g_00351
OG0001180	Prbg.g_01791	Syam.g_00378
OG0001181	Prbg.g_01795	Syam.g_00382
OG0001182	Prbg.g_01803	Syam.g_00391
OG0001183	Prbg.g_01808	Syam.g_00396
OG0001184	Prbg.g_01826	Syam.g_00143
OG0001185	Prbg.g_01842	Syam.g_00121
OG0001186	Prbg.g_01866	Syam.g_00076
OG0001187	Prbg.g_01869	Syam.g_00073
OG0001188	Prbg.g_01871	Syam.g_00070
OG0001189	Prbg.g_01888	Syam.g_00054
OG0001190	Prbg.g_01893	Syam.g_02313
OG0001191	Prbg.g_01903	Syam.g_02324
OG0001192	Prbg.g_01908	Syam.g_02330
OG0001193	Prbg.g_01920	Syam.g_02355
OG0001194	Prbg.g_01921	Syam.g_02357
OG0001195	Prbg.g_01922	Syam.g_02358
OG0001196	Prbg.g_01938	Syam.g_02429
OG0001197	Prbg.g_01940	Syam.g_02431
OG0001198	Prbg.g_00764	Syam.g_02443
OG0001199	Prbg.g_00795	Syam.g_02068
OG0001200	Prbg.g_00793	Syam.g_02070
OG0001201	Prbg.g_00880	Syam.g_02122
OG0001202	Prbg.g_00978	Syam.g_02255
OG0001203	Prbg.g_01020	Syam.g_00511
OG0001204	Prbg.g_01026	Syam.g_00282
OG0001205	Prbg.g_00165	Syam.g_01852
OG0001206	Prbg.g_00185	Syam.g_01680
OG0001208	Prbg.g_00201	Syam.g_00585
OG0001209	Prbg.g_00252	Syam.g_00654
OG0001210	Prbg.g_00257	Syam.g_00663
OG0001211	Prbg.g_00268	Syam.g_00678
OG0001212	Prbg.g_00315	Syam.g_01717
OG0001213	Prbg.g_00350	Syam.g_01479
OG0001214	Prbg.g_01420	Syam.g_01466
OG0001215	Prbg.g_01132	Syam.g_00808
OG0001216	Prbg.g_01153	Syam.g_01245
OG0001217	Prbg.g_00006	Syam.g_01403
OG0001218	Prbg.g_01549	Syam.g_01662
OG0001219	Prbg.g_01258	Syam.g_01080
OG0001220	Prbg.g_01215	Syam.g_01754
OG0001221	Prbg.g_01095	Syam.g_01334
OG0001222	Prbg.g_01337	Syam.g_01111
OG0001224	Prbg.g_01238	Syam.g_00770
OG0001225	Prbg.g_01236	Syam.g_00772
OG0001226	Prbg.g_00358	Syam.g_01425
OG0001227	Prbg.g_01534	Syam.g_02340
OG0001228	Prbg.g_01436	Syam.g_01858
OG0001229	Prbg.g_01548	Syam.g_00796
OG0001230	Prbg.g_00584	Syam.g_01603
OG0001231	Prbg.g_00142	Syam.g_00017
OG0001232	Prbg.g_01673	Syam.g_02022
OG0001233	Prbg.g_01693	Syam.g_01895
OG0001234	Prbg.g_01730	Syam.g_00306
OG0001235	Prbg.g_01734	Syam.g_00313
OG0001236	Prbg.g_01823	Syam.g_00146
OG0001237	Prbg.g_01827	Syam.g_00141
OG0001238	Prbg.g_01904	Syam.g_02326
OG0001239	Prbg.g_00798	Syam.g_02065
OG0001240	Prbg.g_00863	Syam.g_02105
OG0001241	Prbg.g_00873	Syam.g_02115
OG0001242	Prbg.g_00893	Syam.g_02145
OG0001244	Prbg.g_00915	Syam.g_02188
OG0001245	Prbg.g_01525	Syam.g_01057
OG0001247	Prbg.g_01125	Syam.g_01253
OG0001248	Prbg.g_01127	Syam.g_01256
OG0001249	Prbg.g_00114	Syam.g_00436
OG0001250	Prbg.g_01202	Syam.g_00731
OG0001251	Prbg.g_01063	Syam.g_02365
OG0001252	Prbg.g_01243	Syam.g_00763
OG0001253	Prbg.g_00361	Syam.g_01021
OG0001254	Prbg.g_00751	Syam.g_00916
OG0001255	Prbg.g_01504	Syam.g_01056
OG0001256	Prbg.g_00680	Syam.g_01976
OG0001258	Prbg.g_01646	Syam.g_01986
OG0001259	Prbg.g_01691	Syam.g_01893
OG0001260	Prbg.g_01708	Syam.g_01912
OG0001261	Prbg.g_01776	Syam.g_00360
OG0001262	Prbg.g_01886	Syam.g_00056
OG0001263	Prbg.g_00902	Syam.g_02159
OG0001265	Prbg.g_00892	Syam.g_02143
OG0001266	Prbg.g_00982	Syam.g_02259
OG0001267	Prbg.g_00059	Syam.g_00230
OG0001268	Prbg.g_00122	Syam.g_00463
OG0001269	Prbg.g_01214	Syam.g_00956
OG0001270	Prbg.g_00154	Syam.g_01871
OG0001271	Prbg.g_00191	Syam.g_01671
OG0001272	Prbg.g_00205	Syam.g_00589
OG0001273	Prbg.g_01426	Syam.g_01472
OG0001274	Prbg.g_01006	Syam.g_02285
OG0001275	Prbg.g_01315	Syam.g_01174
OG0001276	Prbg.g_01329	Syam.g_01190
OG0001277	Prbg.g_01926	Syam.g_02415
OG0001278	Prbg.g_01432	Syam.g_00862
OG0001279	Prbg.g_00407	Syam.g_01590
OG0001280	Prbg.g_00476	Syam.g_01827
OG0001281	Prbg.g_00482	Syam.g_01837
OG0001282	Prbg.g_00530	Syam.g_00574
OG0001283	Prbg.g_01935	Syam.g_02424
OG0001284	Prbg.g_00666	Syam.g_01960
OG0001285	Prbg.g_01676	Syam.g_02380
OG0001286	Prbg.g_01789	Syam.g_00376
OG0001287	Prbg.g_01849	Syam.g_00113
OG0001288	Prbg.g_01859	Syam.g_00102
OG0001289	Prbg.g_00783	Syam.g_02089
OG0001290	Prbg.g_00872	Syam.g_02114
OG0001291	Prbg.g_00910	Syam.g_02170
OG0001292	Prbg.g_01031	Syam.g_00276
OG0001293	Prbg.g_01044	Syam.g_00256
OG0001295	Prbg.g_00714	Syam.g_00665
OG0001296	Prbg.g_00228	Syam.g_00617
OG0001297	Prbg.g_00233	Syam.g_00621
OG0001298	Prbg.g_00295	Syam.g_01738
OG0001299	Prbg.g_01389	Syam.g_01371
OG0001300	Prbg.g_01136	Syam.g_00800
OG0001301	Prbg.g_01141	Syam.g_00786
OG0001302	Prbg.g_01254	Syam.g_01437
OG0001303	Prbg.g_01612	Syam.g_01082
OG0001304	Prbg.g_01342	Syam.g_01204
OG0001305	Prbg.g_01230	Syam.g_00780
OG0001306	Prbg.g_01501	Syam.g_01811
OG0001307	Prbg.g_00504	Syam.g_00945
OG0001308	Prbg.g_00601	Syam.g_01623
OG0001309	Prbg.g_00708	Syam.g_00628
OG0001311	Prbg.g_01331	Syam.g_01192
OG0001312	Prbg.g_01267	Syam.g_01092
OG0001314	Prbg.g_00439	Syam.g_00448, Syam.g_00540, Syam.g_01569
OG0001315	Prbg.g_01539	Syam.g_00394
OG0001316	Prbg.g_00914	Syam.g_02176
OG0001317	Prbg.g_01016	Syam.g_00505
OG0001319	Prbg.g_00052	Syam.g_00241
OG0001321	Prbg.g_00171	Syam.g_01846
OG0001322	Prbg.g_00172	Syam.g_01845
OG0001323	Prbg.g_00238	Syam.g_00631
OG0001324	Prbg.g_01137	Syam.g_00799
OG0001325	Prbg.g_01372	Syam.g_01241
OG0001327	Prbg.g_01072	Syam.g_01359
OG0001328	Prbg.g_00458	Syam.g_01340
OG0001330	Prbg.g_00697	Syam.g_01819
OG0001331	Prbg.g_00535	Syam.g_00569
OG0001332	Prbg.g_00637	Syam.g_01919
OG0001333	Prbg.g_01687	Syam.g_01889
OG0001334	Prbg.g_01811	Syam.g_00405
OG0001335	Prbg.g_01812	Syam.g_00406
OG0001337	Prbg.g_00109	Syam.g_00402, Syam.g_00424
OG0001338	Prbg.g_00112	Syam.g_00419, Syam.g_00985, Syam.g_01533, Syam.g_00428
OG0001339	Prbg.g_00875	Syam.g_02117
OG0001340	Prbg.g_00110	Syam.g_00425
OG0001341	Prbg.g_01541	Syam.g_00795
OG0001343	Prbg.g_01060	Syam.g_02361
OG0001344	Prbg.g_01482	Syam.g_01790
OG0001345	Prbg.g_01466	Syam.g_01764
OG0001346	Prbg.g_00478	Syam.g_01831
OG0001348	Prbg.g_00712	Syam.g_00750
OG0001350	Prbg.g_01019	Syam.g_00510
OG0001351	Prbg.g_00177	Syam.g_01695
OG0001352	Prbg.g_01121	Syam.g_00644
OG0001353	Prbg.g_01192	Syam.g_00742
OG0001354	Prbg.g_01297	Syam.g_01145
OG0001355	Prbg.g_01351	Syam.g_00957
OG0001356	Prbg.g_01638	Syam.g_00751
OG0001357	Prbg.g_00451	Syam.g_00449
OG0001359	Prbg.g_01061	Syam.g_02360
OG0001362	Prbg.g_00605	Syam.g_01628
OG0001363	Prbg.g_00607	Syam.g_01630
OG0001364	Prbg.g_01814	Syam.g_00158
OG0001368	Prbg.g_00452, Prbg.g_00035, Prbg.g_00441	Syam.g_00283
OG0001370	Prbg.g_00182	Syam.g_02033, Syam.g_01536, Syam.g_01942
OG0001372	Prbg.g_00359	Syam.g_00450, Syam.g_00984
OG0001375	Prbg.g_01059	Syam.g_02362
OG0001379	Prbg.g_00471	Syam.g_01821
OG0001380	Prbg.g_01551	Syam.g_01409
OG0001381	Prbg.g_01511	Syam.g_00939
OG0001382	Prbg.g_01554	Syam.g_01557
OG0001394	Prbg.g_01099	Syam.g_01321
OG0001397	Prbg.g_00606	Syam.g_01629
OG0001398	Prbg.g_00737	Syam.g_01052
OG0001401	Prbg.g_01197	Syam.g_00738, Syam.g_00737
OG0001402	Prbg.g_00344	Syam.g_01490
OG0001404	Prbg.g_00801	Syam.g_02061
OG0001407	Prbg.g_01558	Syam.g_00645
OG0001414	Prbg.g_01011	Syam.g_00940
OG0001419	Prbg.g_01557	Syam.g_00646
OG0001421	Prbg.g_00681	Syam.g_01019
OG0001422	Prbg.g_01561	Syam.g_01822
OG0001423	Prbg.g_00429	Syam.g_00553, Syam.g_00548
OG0001425	Prbg.g_01907	Syam.g_02329
OG0001428	Prbg.g_00950	Syam.g_02220
OG0001429	Prbg.g_01259	Syam.g_01083
OG0001430	Prbg.g_01550	Syam.g_02305
OG0001433	Prbg.g_01637	Syam.g_00752
OG0001434	Prbg.g_01104	Syam.g_01316
OG0001435	Prbg.g_01080	Syam.g_01353
OG0001443	Prbg.g_01547	Syam.g_02335
OG0001448	Prbg.g_00175	Syam.g_02342
OG0001460	Prbg.g_01636	Syam.g_00753
OG0001461	Prbg.g_00817	Syam.g_00928
OG0001465	Prbg.g_01148	Syam.g_01250
OG0001467	Prbg.g_00524	Syam.g_01438
OG0001468	Prbg.g_01051	Syam.g_01435
OG0001472	Prbg.g_00367	Syam.g_00833
OG0001476	Prbg.g_01479	Syam.g_01784
OG0001477	Prbg.g_00384	Syam.g_00789
OG0001484	Prbg.g_00696	Syam.g_02378
OG0001487	Prbg.g_00631	Syam.g_01661
OG0001488	Prbg.g_01473	Syam.g_01774
OG0001489	Prbg.g_01800	Syam.g_00387
OG0001496	Prbg.g_00386	Syam.g_00791
OG0001497	Prbg.g_00385	Syam.g_00790
OG0001498	Prbg.g_00138	Syam.g_00490
OG0001510	Prbg.g_01853	Syam.g_00109
OG0001511	Prbg.g_00884	Syam.g_02129
OG0001512	Prbg.g_01543	Syam.g_00512
OG0001514	Prbg.g_00387	Syam.g_00792
OG0001515	Prbg.g_01134	Syam.g_00804
OG0001516	Prbg.g_01392	Syam.g_01374
OG0001517	Prbg.g_00118	Syam.g_00458
OG0001518	Prbg.g_01906	Syam.g_02328
OG0001519	Prbg.g_01911	Syam.g_02337
OG0001526	Prbg.g_00813	Syam.g_02183
OG0001527	Prbg.g_00281	Syam.g_00693
OG0001529	Prbg.g_00833	Syam.g_00047
OG0001530	Prbg.g_00883	Syam.g_02127
OG0001531	Prbg.g_01021	Syam.g_00513
OG0001532	Prbg.g_01455	Syam.g_00897
OG0001534	Prbg.g_01343	Syam.g_01205
OG0001535	Prbg.g_01327	Syam.g_01188
OG0001536	Prbg.g_01283	Syam.g_01119
OG0001537	Prbg.g_01096	Syam.g_01333
OG0001538	Prbg.g_01164	Syam.g_01285
OG0001539	Prbg.g_01074	Syam.g_01357
OG0001540	Prbg.g_00904	Syam.g_02161
OG0001541	Prbg.g_00958	Syam.g_02229
OG0001542	Prbg.g_00964	Syam.g_02238
OG0001543	Prbg.g_00463	Syam.g_02271
OG0001544	Prbg.g_01910	Syam.g_02336
OG0001545	Prbg.g_01925	Syam.g_02414
OG0001549	Prbg.g_01224	Syam.g_01761
OG0001557	Prbg.g_01100	Syam.g_01320
OG0001559	Prbg.g_00882	Syam.g_02126
OG0001560	Prbg.g_00871	Syam.g_02113
OG0001561	Prbg.g_01333	Syam.g_01195
OG0001562	Prbg.g_01320	Syam.g_01180
OG0001563	Prbg.g_01784	Syam.g_00370
OG0001564	Prbg.g_00814	Syam.g_02383
OG0001572	Prbg.g_00406	Syam.g_00531
OG0001574	Prbg.g_00279	Syam.g_00691
OG0001575	Prbg.g_00284	Syam.g_00696
OG0001576	Prbg.g_00491	Syam.g_01699
OG0001577	Prbg.g_01491	Syam.g_01799
OG0001579	Prbg.g_00107	Syam.g_00418
OG0001580	Prbg.g_00826	Syam.g_02300
OG0001589	Prbg.g_01695	Syam.g_01897
OG0001591	Prbg.g_01113	Syam.g_01363
OG0001592	Prbg.g_00827	Syam.g_02301
OG0001614	Prbg.g_01841	Syam.g_00123
OG0001616	Prbg.g_01463	Syam.g_00909
OG0001617	Prbg.g_01138	Syam.g_00797
OG0001619	Prbg.g_01276	Syam.g_01108
OG0001620	Prbg.g_00126	Syam.g_00470
OG0001621	Prbg.g_01036	Syam.g_00267
OG0001622	Prbg.g_01934	Syam.g_02423
OG0001636	Prbg.g_00839	Syam.g_00040
OG0001638	Prbg.g_01661	Syam.g_02001
OG0001639	Prbg.g_00640	Syam.g_01924
OG0001640	Prbg.g_01246	Syam.g_00756
OG0001641	Prbg.g_01308	Syam.g_01164
OG0001643	Prbg.g_01417	Syam.g_01463
OG0001644	Prbg.g_01362	Syam.g_01229
OG0001654	Prbg.g_00638	Syam.g_01922
OG0001656	Prbg.g_00106	Syam.g_00413
OG0001657	Prbg.g_00933	Syam.g_02202
OG0001658	Prbg.g_00831	Syam.g_02312
OG0001659	Prbg.g_00717	Syam.g_00901
OG0001669	Prbg.g_00495, Prbg.g_01592	Syam.g_00088
OG0001676	Prbg.g_00108	Syam.g_00412
OG0001678	Prbg.g_01717	Syam.g_00291
OG0001691	Prbg.g_01248	Syam.g_01497
OG0001693	Prbg.g_01594	Syam.g_00775
OG0001717	Prbg.g_00391	Syam.g_02215
OG0001733	Prbg.g_01634	Syam.g_01219
OG0001758	Prbg.g_01628	Syam.g_00551
OG0001769	Prbg.g_01538	Syam.g_01449
OG0001771	Prbg.g_01577	Syam.g_00958
OG0001795	Prbg.g_01617, Prbg.g_01049	Syam.g_01940
OG0001836	Prbg.g_00525, Prbg.g_00526	Syam.g_00760
OG0001875	Prbg.g_01627	Syam.g_00550
OG0001876	Prbg.g_01626	Syam.g_00549
OG0001916	Prbg.g_00215	Syam.g_00600
OG0001917	Prbg.g_01328	Syam.g_01189
OG0001965	Prbg.g_01584	Syam.g_01439
OG0002106	Prbg.g_00449	Syam.g_00522
OG0002177	Prbg.g_00355	Syam.g_01406
OG0002377	Prbg.g_00527	Syam.g_00761
