Orthogroup	Prbg	Syag
OG0001128	Prbg.g_01242	Syag.g_00961
OG0001129	Prbg.g_01241	Syag.g_00963
OG0001130	Prbg.g_01240	Syag.g_00964
OG0001131	Prbg.g_00141	Syag.g_00624
OG0001132	Prbg.g_00022	Syag.g_00096
OG0001133	Prbg.g_00528	Syag.g_00380
OG0001134	Prbg.g_00749	Syag.g_02164
OG0001135	Prbg.g_00752	Syag.g_00147
OG0001136	Prbg.g_01489	Syag.g_01144
OG0001137	Prbg.g_01477	Syag.g_01123
OG0001138	Prbg.g_01456	Syag.g_01090
OG0001139	Prbg.g_01454	Syag.g_01088
OG0001140	Prbg.g_01453	Syag.g_01087
OG0001141	Prbg.g_01452	Syag.g_01086
OG0001142	Prbg.g_01451	Syag.g_01085
OG0001143	Prbg.g_01444	Syag.g_01077
OG0001144	Prbg.g_01439	Syag.g_01064
OG0001145	Prbg.g_00469	Syag.g_01169
OG0001146	Prbg.g_00481	Syag.g_01218
OG0001147	Prbg.g_00501	Syag.g_01360
OG0001148	Prbg.g_00531	Syag.g_01539
OG0001149	Prbg.g_00532	Syag.g_01540
OG0001150	Prbg.g_00533	Syag.g_01541
OG0001151	Prbg.g_00544	Syag.g_01554
OG0001152	Prbg.g_00545	Syag.g_01555
OG0001153	Prbg.g_00623	Syag.g_01375
OG0001154	Prbg.g_00624	Syag.g_01374
OG0001155	Prbg.g_00641	Syag.g_01616
OG0001156	Prbg.g_00644	Syag.g_01619
OG0001157	Prbg.g_00645	Syag.g_01620
OG0001158	Prbg.g_00646	Syag.g_01621
OG0001159	Prbg.g_00647	Syag.g_01622, Syag.g_01625
OG0001160	Prbg.g_00673	Syag.g_01666
OG0001161	Prbg.g_01593	Syag.g_02163
OG0001162	Prbg.g_00726	Syag.g_01238
OG0001163	Prbg.g_01641	Syag.g_01674
OG0001164	Prbg.g_01645	Syag.g_01680
OG0001165	Prbg.g_01648	Syag.g_01685
OG0001166	Prbg.g_01669	Syag.g_01715
OG0001167	Prbg.g_01686	Syag.g_02383
OG0001168	Prbg.g_01688	Syag.g_01740
OG0001169	Prbg.g_01690	Syag.g_01742
OG0001170	Prbg.g_01692	Syag.g_01744
OG0001171	Prbg.g_01702	Syag.g_01755
OG0001172	Prbg.g_01718	Syag.g_02693
OG0001173	Prbg.g_01719	Syag.g_02694
OG0001174	Prbg.g_01727	Syag.g_02703
OG0001175	Prbg.g_01728	Syag.g_02704
OG0001176	Prbg.g_01736	Syag.g_02723
OG0001177	Prbg.g_01738	Syag.g_02720
OG0001178	Prbg.g_01655	Syag.g_01694
OG0001179	Prbg.g_01768	Syag.g_02754
OG0001180	Prbg.g_01791	Syag.g_02780
OG0001181	Prbg.g_01795	Syag.g_02784
OG0001182	Prbg.g_01803	Syag.g_02793
OG0001183	Prbg.g_01808	Syag.g_02798
OG0001184	Prbg.g_01826	Syag.g_02428
OG0001185	Prbg.g_01842	Syag.g_02399
OG0001186	Prbg.g_01866	Syag.g_02364
OG0001187	Prbg.g_01869	Syag.g_02361
OG0001188	Prbg.g_01871	Syag.g_02359
OG0001189	Prbg.g_01888	Syag.g_02334
OG0001190	Prbg.g_01893	Syag.g_02126
OG0001191	Prbg.g_01903	Syag.g_02142
OG0001192	Prbg.g_01908	Syag.g_02149
OG0001193	Prbg.g_01920	Syag.g_02182
OG0001194	Prbg.g_01921	Syag.g_02185
OG0001195	Prbg.g_01922	Syag.g_02186
OG0001196	Prbg.g_01938	Syag.g_02254
OG0001197	Prbg.g_01940	Syag.g_02256
OG0001198	Prbg.g_00764	Syag.g_02269
OG0001199	Prbg.g_00795	Syag.g_01825
OG0001200	Prbg.g_00793	Syag.g_01827
OG0001201	Prbg.g_00880	Syag.g_01886
OG0001202	Prbg.g_00978	Syag.g_02032
OG0001203	Prbg.g_01020	Syag.g_01783
OG0001204	Prbg.g_01026	Syag.g_02673
OG0001206	Prbg.g_00185	Syag.g_01328
OG0001207	Prbg.g_00196	Syag.g_01536
OG0001208	Prbg.g_00201	Syag.g_01526
OG0001209	Prbg.g_00252	Syag.g_01451
OG0001210	Prbg.g_00257	Syag.g_01442
OG0001211	Prbg.g_00268	Syag.g_00272
OG0001212	Prbg.g_00315	Syag.g_00334
OG0001213	Prbg.g_00350	Syag.g_00394
OG0001214	Prbg.g_01420	Syag.g_00412
OG0001215	Prbg.g_01132	Syag.g_01014
OG0001216	Prbg.g_01153	Syag.g_00920
OG0001217	Prbg.g_00006	Syag.g_00151
OG0001218	Prbg.g_01549	Syag.g_01364
OG0001219	Prbg.g_01258	Syag.g_00767
OG0001220	Prbg.g_01215	Syag.g_00743
OG0001221	Prbg.g_01095	Syag.g_00628
OG0001222	Prbg.g_01337	Syag.g_00797
OG0001223	Prbg.g_01305	Syag.g_00843
OG0001224	Prbg.g_01238	Syag.g_00969
OG0001225	Prbg.g_01236	Syag.g_00971
OG0001226	Prbg.g_00358	Syag.g_01835
OG0001227	Prbg.g_01534	Syag.g_01240
OG0001228	Prbg.g_01436	Syag.g_00709
OG0001229	Prbg.g_01548	Syag.g_00997
OG0001230	Prbg.g_00584	Syag.g_01430
OG0001231	Prbg.g_00142	Syag.g_02289
OG0001232	Prbg.g_01673	Syag.g_01724
OG0001233	Prbg.g_01693	Syag.g_01745
OG0001234	Prbg.g_01730	Syag.g_02708
OG0001235	Prbg.g_01734	Syag.g_02715
OG0001236	Prbg.g_01823	Syag.g_02432
OG0001237	Prbg.g_01827	Syag.g_02426
OG0001238	Prbg.g_01904	Syag.g_02144
OG0001239	Prbg.g_00798	Syag.g_01822
OG0001240	Prbg.g_00863	Syag.g_01869
OG0001241	Prbg.g_00873	Syag.g_01879
OG0001243	Prbg.g_00900	Syag.g_01920
OG0001244	Prbg.g_00915	Syag.g_01948
OG0001245	Prbg.g_01525	Syag.g_00213
OG0001247	Prbg.g_01125	Syag.g_00710
OG0001248	Prbg.g_01127	Syag.g_00175
OG0001249	Prbg.g_00114	Syag.g_02837
OG0001250	Prbg.g_01202	Syag.g_00725
OG0001251	Prbg.g_01063	Syag.g_00472
OG0001252	Prbg.g_01243	Syag.g_00960
OG0001253	Prbg.g_00361	Syag.g_00094
OG0001254	Prbg.g_00751	Syag.g_02165
OG0001255	Prbg.g_01504	Syag.g_00440
OG0001256	Prbg.g_00680	Syag.g_01673
OG0001258	Prbg.g_01646	Syag.g_01683
OG0001259	Prbg.g_01691	Syag.g_01743
OG0001260	Prbg.g_01708	Syag.g_01763
OG0001261	Prbg.g_01776	Syag.g_02763
OG0001262	Prbg.g_01886	Syag.g_02336
OG0001263	Prbg.g_00902	Syag.g_01923
OG0001265	Prbg.g_00892	Syag.g_01910
OG0001266	Prbg.g_00982	Syag.g_02036
OG0001267	Prbg.g_00059	Syag.g_02598
OG0001268	Prbg.g_00122	Syag.g_02850
OG0001269	Prbg.g_01214	Syag.g_00480
OG0001270	Prbg.g_00154	Syag.g_00030
OG0001271	Prbg.g_00191	Syag.g_01353
OG0001272	Prbg.g_00205	Syag.g_01522
OG0001273	Prbg.g_01426	Syag.g_00405
OG0001274	Prbg.g_01006	Syag.g_02076
OG0001275	Prbg.g_01315	Syag.g_00857
OG0001276	Prbg.g_01329	Syag.g_00874
OG0001278	Prbg.g_01432	Syag.g_01054
OG0001279	Prbg.g_00407	Syag.g_00490
OG0001280	Prbg.g_00476	Syag.g_01189
OG0001281	Prbg.g_00482	Syag.g_01219
OG0001282	Prbg.g_00530	Syag.g_01538
OG0001283	Prbg.g_01935	Syag.g_02248
OG0001284	Prbg.g_00666	Syag.g_01656
OG0001285	Prbg.g_01676	Syag.g_00142, Syag.g_02205
OG0001286	Prbg.g_01789	Syag.g_02778
OG0001287	Prbg.g_01849	Syag.g_02391
OG0001288	Prbg.g_01859	Syag.g_02373
OG0001289	Prbg.g_00783	Syag.g_01850
OG0001290	Prbg.g_00872	Syag.g_01878
OG0001291	Prbg.g_00910	Syag.g_01933
OG0001292	Prbg.g_01031	Syag.g_02667
OG0001293	Prbg.g_01044	Syag.g_02625
OG0001295	Prbg.g_00714	Syag.g_00968
OG0001296	Prbg.g_00228	Syag.g_01492
OG0001297	Prbg.g_00233	Syag.g_01488
OG0001298	Prbg.g_00295	Syag.g_00309
OG0001299	Prbg.g_01389	Syag.g_00582
OG0001300	Prbg.g_01136	Syag.g_01003
OG0001301	Prbg.g_01141	Syag.g_00987
OG0001302	Prbg.g_01254	Syag.g_00442
OG0001303	Prbg.g_01612	Syag.g_00769
OG0001304	Prbg.g_01342	Syag.g_00890
OG0001305	Prbg.g_01230	Syag.g_00981
OG0001306	Prbg.g_01501	Syag.g_01160
OG0001307	Prbg.g_00504	Syag.g_00577
OG0001308	Prbg.g_00601	Syag.g_01406
OG0001309	Prbg.g_00708	Syag.g_01482
OG0001311	Prbg.g_01331	Syag.g_00876
OG0001312	Prbg.g_01267	Syag.g_00779
OG0001314	Prbg.g_00439	Syag.g_00118
OG0001315	Prbg.g_01539	Syag.g_02796
OG0001316	Prbg.g_00914	Syag.g_01940
OG0001317	Prbg.g_01016	Syag.g_01787
OG0001318	Prbg.g_01040	Syag.g_02633
OG0001319	Prbg.g_00052	Syag.g_02609
OG0001321	Prbg.g_00171	Syag.g_00050
OG0001322	Prbg.g_00172	Syag.g_00051
OG0001323	Prbg.g_00238	Syag.g_01479
OG0001324	Prbg.g_01137	Syag.g_01002
OG0001325	Prbg.g_01372	Syag.g_00916
OG0001328	Prbg.g_00458	Syag.g_00620
OG0001329	Prbg.g_01609	Syag.g_00498
OG0001330	Prbg.g_00697	Syag.g_01181
OG0001331	Prbg.g_00535	Syag.g_01543
OG0001332	Prbg.g_00637	Syag.g_01611
OG0001333	Prbg.g_01687	Syag.g_01739
OG0001334	Prbg.g_01811	Syag.g_02807
OG0001335	Prbg.g_01812	Syag.g_02808
OG0001337	Prbg.g_00109	Syag.g_02804, Syag.g_02824
OG0001338	Prbg.g_00112	Syag.g_02818, Syag.g_02831, Syag.g_01431, Syag.g_02827
OG0001339	Prbg.g_00875	Syag.g_01881
OG0001341	Prbg.g_01541	Syag.g_00233
OG0001343	Prbg.g_01060	Syag.g_00562
OG0001344	Prbg.g_01482	Syag.g_01136
OG0001345	Prbg.g_01466	Syag.g_01108
OG0001346	Prbg.g_00478	Syag.g_01193
OG0001348	Prbg.g_00712	Syag.g_00941
OG0001349	Prbg.g_00553	Syag.g_02479
OG0001351	Prbg.g_00177	Syag.g_00055
OG0001352	Prbg.g_01121	Syag.g_01459
OG0001353	Prbg.g_01192	Syag.g_00716
OG0001354	Prbg.g_01297	Syag.g_00830
OG0001356	Prbg.g_01638	Syag.g_00942
OG0001359	Prbg.g_01061	Syag.g_00561
OG0001364	Prbg.g_01814	Syag.g_02448
OG0001365	Prbg.g_01897	Syag.g_02131
OG0001368	Prbg.g_00452, Prbg.g_00035, Prbg.g_00441	Syag.g_02674
OG0001369	Prbg.g_00862	Syag.g_01868
OG0001370	Prbg.g_00182	Syag.g_01395, Syag.g_01660
OG0001375	Prbg.g_01059	Syag.g_00563
OG0001379	Prbg.g_00471	Syag.g_01183
OG0001380	Prbg.g_01551	Syag.g_00252
OG0001394	Prbg.g_01099	Syag.g_00635
OG0001398	Prbg.g_00737	Syag.g_00751
OG0001401	Prbg.g_01197	Syag.g_00720
OG0001402	Prbg.g_00344	Syag.g_00379
OG0001403	Prbg.g_00843	Syag.g_02308
OG0001404	Prbg.g_00801	Syag.g_01818
OG0001409	Prbg.g_01478	Syag.g_01125
OG0001410	Prbg.g_00503	Syag.g_00576
OG0001411	Prbg.g_00808	Syag.g_02424
OG0001419	Prbg.g_01557	Syag.g_01466
OG0001425	Prbg.g_01907	Syag.g_02148
OG0001428	Prbg.g_00950	Syag.g_01981
OG0001429	Prbg.g_01259	Syag.g_00770
OG0001433	Prbg.g_01637	Syag.g_00943
OG0001435	Prbg.g_01080	Syag.g_00605
OG0001443	Prbg.g_01547	Syag.g_02157
OG0001448	Prbg.g_00175	Syag.g_01350
OG0001460	Prbg.g_01636	Syag.g_00944
OG0001461	Prbg.g_00817	Syag.g_00521
OG0001465	Prbg.g_01148	Syag.g_00940
OG0001467	Prbg.g_00524	Syag.g_01322
OG0001472	Prbg.g_00367	Syag.g_00104
OG0001477	Prbg.g_00384	Syag.g_00990
OG0001484	Prbg.g_00696	Syag.g_02203
OG0001486	Prbg.g_01488	Syag.g_01143
OG0001487	Prbg.g_00631	Syag.g_01365
OG0001488	Prbg.g_01473	Syag.g_01119
OG0001489	Prbg.g_01800	Syag.g_02789
OG0001496	Prbg.g_00386	Syag.g_00993
OG0001497	Prbg.g_00385	Syag.g_00991
OG0001498	Prbg.g_00138	Syag.g_00006
OG0001510	Prbg.g_01853	Syag.g_02386
OG0001511	Prbg.g_00884	Syag.g_01893
OG0001512	Prbg.g_01543	Syag.g_01781
OG0001514	Prbg.g_00387	Syag.g_00994
OG0001515	Prbg.g_01134	Syag.g_01007
OG0001516	Prbg.g_01392	Syag.g_00579
OG0001517	Prbg.g_00118	Syag.g_02844
OG0001518	Prbg.g_01906	Syag.g_02146
OG0001519	Prbg.g_01911	Syag.g_02161
OG0001525	Prbg.g_01615	Syag.g_00464
OG0001527	Prbg.g_00281	Syag.g_00287
OG0001529	Prbg.g_00833	Syag.g_02327
OG0001530	Prbg.g_00883	Syag.g_01891
OG0001531	Prbg.g_01021	Syag.g_01780
OG0001532	Prbg.g_01455	Syag.g_01089
OG0001534	Prbg.g_01343	Syag.g_00891
OG0001535	Prbg.g_01327	Syag.g_00871
OG0001536	Prbg.g_01283	Syag.g_00805
OG0001537	Prbg.g_01096	Syag.g_00629
OG0001538	Prbg.g_01164	Syag.g_00672
OG0001539	Prbg.g_01074	Syag.g_00601
OG0001540	Prbg.g_00904	Syag.g_01925
OG0001541	Prbg.g_00958	Syag.g_01990
OG0001542	Prbg.g_00964	Syag.g_01999
OG0001543	Prbg.g_00463	Syag.g_02058
OG0001544	Prbg.g_01910	Syag.g_02158
OG0001545	Prbg.g_01925	Syag.g_02238
OG0001557	Prbg.g_01100	Syag.g_00636
OG0001559	Prbg.g_00882	Syag.g_01890
OG0001560	Prbg.g_00871	Syag.g_01877
OG0001561	Prbg.g_01333	Syag.g_00878
OG0001562	Prbg.g_01320	Syag.g_00863
OG0001563	Prbg.g_01784	Syag.g_02772
OG0001564	Prbg.g_00814	Syag.g_02208
OG0001565	Prbg.g_00432	Syag.g_00449
OG0001572	Prbg.g_00406	Syag.g_00086
OG0001574	Prbg.g_00279	Syag.g_00285
OG0001575	Prbg.g_00284	Syag.g_00290
OG0001576	Prbg.g_00491	Syag.g_01233
OG0001577	Prbg.g_01491	Syag.g_01146
OG0001579	Prbg.g_00107	Syag.g_02813, Syag.g_02817
OG0001580	Prbg.g_00826	Syag.g_02112
OG0001588	Prbg.g_00145	Syag.g_02446
OG0001589	Prbg.g_01695	Syag.g_01748
OG0001591	Prbg.g_01113	Syag.g_00595
OG0001592	Prbg.g_00827	Syag.g_02113
OG0001614	Prbg.g_01841	Syag.g_02401
OG0001616	Prbg.g_01463	Syag.g_01102
OG0001617	Prbg.g_01138	Syag.g_00998
OG0001619	Prbg.g_01276	Syag.g_00794
OG0001620	Prbg.g_00126	Syag.g_02857
OG0001621	Prbg.g_01036	Syag.g_02637
OG0001622	Prbg.g_01934	Syag.g_02247
OG0001636	Prbg.g_00839	Syag.g_02314
OG0001638	Prbg.g_01661	Syag.g_01700
OG0001639	Prbg.g_00640	Syag.g_01615
OG0001640	Prbg.g_01246	Syag.g_00955
OG0001641	Prbg.g_01308	Syag.g_00847
OG0001642	Prbg.g_01213	Syag.g_00742
OG0001643	Prbg.g_01417	Syag.g_00415
OG0001644	Prbg.g_01362	Syag.g_00902
OG0001654	Prbg.g_00638	Syag.g_01613
OG0001656	Prbg.g_00106	Syag.g_02816
OG0001657	Prbg.g_00933	Syag.g_01962
OG0001658	Prbg.g_00831	Syag.g_02125
OG0001659	Prbg.g_00717	Syag.g_01093
OG0001676	Prbg.g_00108	Syag.g_02815
OG0001678	Prbg.g_01717	Syag.g_02692
OG0001691	Prbg.g_01248	Syag.g_00486
OG0001693	Prbg.g_01594	Syag.g_00976
OG0001709	Prbg.g_00567	Syag.g_02478
OG0001717	Prbg.g_00391	Syag.g_01976
OG0001733	Prbg.g_01634	Syag.g_00597
OG0001747	Prbg.g_00146	Syag.g_01945
OG0001758	Prbg.g_01628	Syag.g_00524
OG0001770	Prbg.g_01565	Syag.g_00523
OG0001771	Prbg.g_01577	Syag.g_00180
OG0001807	Prbg.g_00815	Syag.g_02452
OG0001875	Prbg.g_01627	Syag.g_00525
OG0001876	Prbg.g_01626	Syag.g_00526
OG0001916	Prbg.g_00215	Syag.g_01510
OG0001917	Prbg.g_01328	Syag.g_00873
OG0001965	Prbg.g_01584	Syag.g_01457
OG0001996	Prbg.g_00845	Syag.g_02306
OG0002003	Prbg.g_00014	Syag.g_01009
OG0002019	Prbg.g_00720	Syag.g_02511
OG0002106	Prbg.g_00449	Syag.g_01417
OG0002122	Prbg.g_00015	Syag.g_01010
OG0002177	Prbg.g_00355	Syag.g_01022
OG0002246	Prbg.g_01598	Syag.g_00015
OG0002344	Prbg.g_00133	Syag.g_01900, Syag.g_02869
OG0002348	Prbg.g_00711	Syag.g_00117
OG0002433	Prbg.g_00736	Syag.g_00123
OG0002835	Prbg.g_01601	Syag.g_00135, Syag.g_00247
