Orthogroup	Prbg	Praj
OG0001098	Prbg.g_01225	Praj.g_00835
OG0001099	Prbg.g_01067	Praj.g_00872
OG0001100	Prbg.g_01075	Praj.g_00879
OG0001101	Prbg.g_01078	Praj.g_00881
OG0001102	Prbg.g_01081	Praj.g_00884
OG0001103	Prbg.g_01083	Praj.g_00886
OG0001104	Prbg.g_01106	Praj.g_00749
OG0001105	Prbg.g_01110	Praj.g_00753
OG0001106	Prbg.g_01278	Praj.g_00934
OG0001107	Prbg.g_01285	Praj.g_00944
OG0001108	Prbg.g_01289	Praj.g_00948
OG0001109	Prbg.g_01290	Praj.g_00949
OG0001110	Prbg.g_01292	Praj.g_00951
OG0001111	Prbg.g_01293	Praj.g_00952
OG0001112	Prbg.g_01294	Praj.g_00953
OG0001113	Prbg.g_01295	Praj.g_00954
OG0001114	Prbg.g_01296	Praj.g_00955
OG0001115	Prbg.g_01298	Praj.g_00957
OG0001116	Prbg.g_01299	Praj.g_00958
OG0001117	Prbg.g_01300	Praj.g_00959
OG0001118	Prbg.g_01301	Praj.g_00960
OG0001119	Prbg.g_01302	Praj.g_00961
OG0001120	Prbg.g_01304	Praj.g_00963
OG0001122	Prbg.g_01324	Praj.g_00993
OG0001123	Prbg.g_01330	Praj.g_00997
OG0001124	Prbg.g_01332	Praj.g_00999
OG0001125	Prbg.g_01334	Praj.g_01001
OG0001126	Prbg.g_01245	Praj.g_01012
OG0001127	Prbg.g_01244	Praj.g_01013
OG0001128	Prbg.g_01242	Praj.g_01016
OG0001129	Prbg.g_01241	Praj.g_01017
OG0001130	Prbg.g_01240	Praj.g_01018
OG0001131	Prbg.g_00141	Praj.g_00852
OG0001132	Prbg.g_00022	Praj.g_01063
OG0001133	Prbg.g_00528	Praj.g_01040
OG0001134	Prbg.g_00749	Praj.g_01832
OG0001135	Prbg.g_00752	Praj.g_01835
OG0001136	Prbg.g_01489	Praj.g_01463
OG0001137	Prbg.g_01477	Praj.g_01452
OG0001138	Prbg.g_01456	Praj.g_01432
OG0001139	Prbg.g_01454	Praj.g_01430
OG0001140	Prbg.g_01453	Praj.g_01429
OG0001141	Prbg.g_01452	Praj.g_01428
OG0001142	Prbg.g_01451	Praj.g_01427
OG0001143	Prbg.g_01444	Praj.g_01420
OG0001144	Prbg.g_01439	Praj.g_01415
OG0001145	Prbg.g_00469	Praj.g_01520
OG0001146	Prbg.g_00481	Praj.g_01532
OG0001147	Prbg.g_00501	Praj.g_01550
OG0001148	Prbg.g_00531	Praj.g_01577
OG0001149	Prbg.g_00532	Praj.g_01578
OG0001150	Prbg.g_00533	Praj.g_01579
OG0001151	Prbg.g_00544	Praj.g_01590
OG0001152	Prbg.g_00545	Praj.g_01591
OG0001153	Prbg.g_00623	Praj.g_01662
OG0001154	Prbg.g_00624	Praj.g_01663
OG0001155	Prbg.g_00641	Praj.g_01679
OG0001156	Prbg.g_00644	Praj.g_01682
OG0001157	Prbg.g_00645	Praj.g_01683
OG0001158	Prbg.g_00646	Praj.g_01684
OG0001159	Prbg.g_00647	Praj.g_01685
OG0001160	Prbg.g_00673	Praj.g_01711
OG0001161	Prbg.g_01593	Praj.g_01499
OG0001162	Prbg.g_00726	Praj.g_01723
OG0001163	Prbg.g_01641	Praj.g_01761
OG0001164	Prbg.g_01645	Praj.g_01765
OG0001165	Prbg.g_01648	Praj.g_01767
OG0001166	Prbg.g_01669	Praj.g_01785
OG0001167	Prbg.g_01686	Praj.g_01803
OG0001168	Prbg.g_01688	Praj.g_01804
OG0001169	Prbg.g_01690	Praj.g_01806
OG0001170	Prbg.g_01692	Praj.g_01808
OG0001171	Prbg.g_01702	Praj.g_01818
OG0001172	Prbg.g_01718	Praj.g_01872
OG0001173	Prbg.g_01719	Praj.g_01873
OG0001174	Prbg.g_01727	Praj.g_01881
OG0001175	Prbg.g_01728	Praj.g_01882
OG0001176	Prbg.g_01736	Praj.g_01893
OG0001177	Prbg.g_01738	Praj.g_01891
OG0001178	Prbg.g_01655	Praj.g_01236
OG0001179	Prbg.g_01768	Praj.g_01935
OG0001180	Prbg.g_01791	Praj.g_01958
OG0001181	Prbg.g_01795	Praj.g_01962
OG0001182	Prbg.g_01803	Praj.g_01970
OG0001183	Prbg.g_01808	Praj.g_01976
OG0001184	Prbg.g_01826	Praj.g_01992
OG0001185	Prbg.g_01842	Praj.g_02007
OG0001186	Prbg.g_01866	Praj.g_02046
OG0001187	Prbg.g_01869	Praj.g_02060
OG0001188	Prbg.g_01871	Praj.g_02062
OG0001189	Prbg.g_01888	Praj.g_02079
OG0001190	Prbg.g_01893	Praj.g_02084
OG0001191	Prbg.g_01903	Praj.g_02094
OG0001192	Prbg.g_01908	Praj.g_02099
OG0001193	Prbg.g_01920	Praj.g_02112
OG0001194	Prbg.g_01921	Praj.g_02113
OG0001195	Prbg.g_01922	Praj.g_02114
OG0001196	Prbg.g_01938	Praj.g_02136
OG0001197	Prbg.g_01940	Praj.g_02138
OG0001198	Prbg.g_00764	Praj.g_02146
OG0001199	Prbg.g_00795	Praj.g_00112
OG0001200	Prbg.g_00793	Praj.g_00114
OG0001201	Prbg.g_00880	Praj.g_00146
OG0001202	Prbg.g_00978	Praj.g_00239
OG0001203	Prbg.g_01020	Praj.g_00278
OG0001204	Prbg.g_01026	Praj.g_00284
OG0001205	Prbg.g_00165	Praj.g_00439
OG0001206	Prbg.g_00185	Praj.g_00458
OG0001207	Prbg.g_00196	Praj.g_00469
OG0001208	Prbg.g_00201	Praj.g_00475
OG0001209	Prbg.g_00252	Praj.g_00526
OG0001210	Prbg.g_00257	Praj.g_00531
OG0001211	Prbg.g_00268	Praj.g_00541
OG0001212	Prbg.g_00315	Praj.g_00583
OG0001213	Prbg.g_00350	Praj.g_00617
OG0001214	Prbg.g_01420	Praj.g_00625
OG0001215	Prbg.g_01132	Praj.g_00683
OG0001216	Prbg.g_01153	Praj.g_00700
OG0001217	Prbg.g_00006	Praj.g_00091
OG0001218	Prbg.g_01549	Praj.g_00740
OG0001219	Prbg.g_01258	Praj.g_00915
OG0001220	Prbg.g_01215	Praj.g_00825
OG0001221	Prbg.g_01095	Praj.g_00899
OG0001222	Prbg.g_01337	Praj.g_00847
OG0001223	Prbg.g_01305	Praj.g_00964
OG0001224	Prbg.g_01238	Praj.g_01020
OG0001225	Prbg.g_01236	Praj.g_01022
OG0001227	Prbg.g_01534	Praj.g_01045
OG0001228	Prbg.g_01436	Praj.g_01411
OG0001229	Prbg.g_01548	Praj.g_01160
OG0001230	Prbg.g_00584	Praj.g_01623
OG0001231	Prbg.g_00142	Praj.g_00744
OG0001232	Prbg.g_01673	Praj.g_01789
OG0001233	Prbg.g_01693	Praj.g_01809
OG0001234	Prbg.g_01730	Praj.g_01884
OG0001235	Prbg.g_01734	Praj.g_01888
OG0001236	Prbg.g_01823	Praj.g_01989
OG0001237	Prbg.g_01827	Praj.g_01993
OG0001238	Prbg.g_01904	Praj.g_02095
OG0001239	Prbg.g_00798	Praj.g_00109
OG0001240	Prbg.g_00863	Praj.g_00131
OG0001241	Prbg.g_00873	Praj.g_00140
OG0001242	Prbg.g_00893	Praj.g_00159
OG0001243	Prbg.g_00900	Praj.g_00166
OG0001244	Prbg.g_00915	Praj.g_00182
OG0001245	Prbg.g_01525	Praj.g_01244
OG0001247	Prbg.g_01125	Praj.g_00676
OG0001248	Prbg.g_01127	Praj.g_00678
OG0001249	Prbg.g_00114	Praj.g_00373
OG0001251	Prbg.g_01063	Praj.g_01858
OG0001252	Prbg.g_01243	Praj.g_01015
OG0001253	Prbg.g_00361	Praj.g_01728
OG0001254	Prbg.g_00751	Praj.g_01834
OG0001255	Prbg.g_01504	Praj.g_01477
OG0001256	Prbg.g_00680	Praj.g_01719
OG0001259	Prbg.g_01691	Praj.g_01807
OG0001260	Prbg.g_01708	Praj.g_01824
OG0001261	Prbg.g_01776	Praj.g_01943
OG0001262	Prbg.g_01886	Praj.g_02077
OG0001263	Prbg.g_00902	Praj.g_00169
OG0001269	Prbg.g_01214	Praj.g_00824
OG0001273	Prbg.g_01426	Praj.g_00619
OG0001277	Prbg.g_01926	Praj.g_02123
OG0001279	Prbg.g_00407	Praj.g_01155
OG0001280	Prbg.g_00476	Praj.g_01527
OG0001281	Prbg.g_00482	Praj.g_01533
OG0001282	Prbg.g_00530	Praj.g_01576
OG0001283	Prbg.g_01935	Praj.g_02132
OG0001284	Prbg.g_00666	Praj.g_01705
OG0001285	Prbg.g_01676	Praj.g_01792
OG0001286	Prbg.g_01789	Praj.g_01956
OG0001287	Prbg.g_01849	Praj.g_02014
OG0001288	Prbg.g_01859	Praj.g_02025
OG0001289	Prbg.g_00783	Praj.g_00125
OG0001290	Prbg.g_00872	Praj.g_00139
OG0001295	Prbg.g_00714	Praj.g_01485
OG0001296	Prbg.g_00228	Praj.g_00501
OG0001297	Prbg.g_00233	Praj.g_00506
OG0001299	Prbg.g_01389	Praj.g_00655
OG0001300	Prbg.g_01136	Praj.g_00687
OG0001301	Prbg.g_01141	Praj.g_00689
OG0001302	Prbg.g_01254	Praj.g_00913
OG0001303	Prbg.g_01612	Praj.g_01344
OG0001304	Prbg.g_01342	Praj.g_01006
OG0001305	Prbg.g_01230	Praj.g_00842
OG0001306	Prbg.g_01501	Praj.g_01475
OG0001307	Prbg.g_00504	Praj.g_01547
OG0001308	Prbg.g_00601	Praj.g_01642
OG0001309	Prbg.g_00708	Praj.g_00510
OG0001310	Prbg.g_01663	Praj.g_01779
OG0001311	Prbg.g_01331	Praj.g_00998
OG0001312	Prbg.g_01267	Praj.g_00924
OG0001315	Prbg.g_01539	Praj.g_01974
OG0001316	Prbg.g_00914	Praj.g_00180
OG0001317	Prbg.g_01016	Praj.g_00274
OG0001318	Prbg.g_01040	Praj.g_00295
OG0001321	Prbg.g_00171	Praj.g_00445
OG0001322	Prbg.g_00172	Praj.g_00446
OG0001324	Prbg.g_01137	Praj.g_00688
OG0001325	Prbg.g_01372	Praj.g_00703
OG0001327	Prbg.g_01072	Praj.g_00876
OG0001328	Prbg.g_00458	Praj.g_00895
OG0001329	Prbg.g_01609	Praj.g_01727
OG0001330	Prbg.g_00697	Praj.g_01521
OG0001331	Prbg.g_00535	Praj.g_01581
OG0001332	Prbg.g_00637	Praj.g_01677
OG0001334	Prbg.g_01811	Praj.g_01979
OG0001335	Prbg.g_01812	Praj.g_01980
OG0001337	Prbg.g_00109	Praj.g_00367
OG0001339	Prbg.g_00875	Praj.g_00142
OG0001340	Prbg.g_00110	Praj.g_00368
OG0001341	Prbg.g_01541	Praj.g_00069
OG0001342	Prbg.g_01632	Praj.g_01316, Praj.g_01051
OG0001343	Prbg.g_01060	Praj.g_00867
OG0001344	Prbg.g_01482	Praj.g_01457
OG0001345	Prbg.g_01466	Praj.g_01441
OG0001346	Prbg.g_00478	Praj.g_01529
OG0001348	Prbg.g_00712	Praj.g_01082
OG0001350	Prbg.g_01019	Praj.g_00277
OG0001351	Prbg.g_00177	Praj.g_00448
OG0001352	Prbg.g_01121	Praj.g_00672
OG0001354	Prbg.g_01297	Praj.g_00956
OG0001355	Prbg.g_01351	Praj.g_01726
OG0001356	Prbg.g_01638	Praj.g_01119
OG0001357	Prbg.g_00451	Praj.g_01222
OG0001359	Prbg.g_01061	Praj.g_00868
OG0001362	Prbg.g_00605	Praj.g_01646
OG0001363	Prbg.g_00607	Praj.g_00454
OG0001365	Prbg.g_01897	Praj.g_02088
OG0001368	Prbg.g_00452, Prbg.g_00035, Prbg.g_00441	Praj.g_01171, Praj.g_01152
OG0001369	Prbg.g_00862	Praj.g_00130
OG0001370	Prbg.g_00182	Praj.g_01193
OG0001371	Prbg.g_01120	Praj.g_00671
OG0001372	Prbg.g_00359	Praj.g_00042
OG0001375	Prbg.g_01059	Praj.g_00866
OG0001380	Prbg.g_01551	Praj.g_01484
OG0001381	Prbg.g_01511	Praj.g_01573
OG0001394	Prbg.g_01099	Praj.g_00903
OG0001397	Prbg.g_00606	Praj.g_01647
OG0001398	Prbg.g_00737	Praj.g_00717
OG0001401	Prbg.g_01197	Praj.g_00807
OG0001402	Prbg.g_00344	Praj.g_00612
OG0001403	Prbg.g_00843	Praj.g_00030
OG0001404	Prbg.g_00801	Praj.g_00106
OG0001407	Prbg.g_01558	Praj.g_00858
OG0001409	Prbg.g_01478	Praj.g_01453
OG0001410	Prbg.g_00503	Praj.g_01548
OG0001414	Prbg.g_01011	Praj.g_00268
OG0001415	Prbg.g_01013	Praj.g_00270
OG0001418	Prbg.g_01126	Praj.g_00677
OG0001419	Prbg.g_01557	Praj.g_00736
OG0001421	Prbg.g_00681	Praj.g_01720
OG0001422	Prbg.g_01561	Praj.g_01041
OG0001423	Prbg.g_00429	Praj.g_01598
OG0001424	Prbg.g_00025	Praj.g_01395
OG0001425	Prbg.g_01907	Praj.g_02098
OG0001429	Prbg.g_01259	Praj.g_00916
OG0001430	Prbg.g_01550	Praj.g_00856
OG0001431	Prbg.g_01532, Prbg.g_00722	Praj.g_01165
OG0001433	Prbg.g_01637	Praj.g_01118
OG0001434	Prbg.g_01104	Praj.g_00908
OG0001435	Prbg.g_01080	Praj.g_00883
OG0001437	Prbg.g_01012	Praj.g_00269
OG0001440	Prbg.g_01614, Prbg.g_01608	Praj.g_01242
OG0001443	Prbg.g_01547	Praj.g_01841
OG0001446	Prbg.g_00017	Praj.g_00117
OG0001450	Prbg.g_01129	Praj.g_00680
OG0001451	Prbg.g_01226	Praj.g_00836
OG0001455	Prbg.g_01542	Praj.g_00043
OG0001460	Prbg.g_01636	Praj.g_01117
OG0001461	Prbg.g_00817	Praj.g_01381
OG0001463	Prbg.g_00066	Praj.g_00322
OG0001464	Prbg.g_00111	Praj.g_00724
OG0001467	Prbg.g_00524	Praj.g_00098
OG0001468	Prbg.g_01051	Praj.g_00865
OG0001472	Prbg.g_00367	Praj.g_00851, Praj.g_01327
OG0001476	Prbg.g_01479	Praj.g_01454
OG0001477	Prbg.g_00384	Praj.g_01370
OG0001481	Prbg.g_00457	Praj.g_01031
OG0001483	Prbg.g_01566	Praj.g_00416, Praj.g_01079, Praj.g_01203, Praj.g_01273, Praj.g_01310, Praj.g_01731, Praj.g_01358
OG0001484	Prbg.g_00696	Praj.g_01206
OG0001485	Prbg.g_00414	Praj.g_01166
OG0001487	Prbg.g_00631	Praj.g_01670
OG0001488	Prbg.g_01473	Praj.g_01448
OG0001489	Prbg.g_01800	Praj.g_01967
OG0001491	Prbg.g_01251	Praj.g_00909
OG0001496	Prbg.g_00386	Praj.g_01368
OG0001497	Prbg.g_00385	Praj.g_01369
OG0001498	Prbg.g_00138	Praj.g_00404
OG0001500	Prbg.g_01046	Praj.g_00300
OG0001501	Prbg.g_01070	Praj.g_01218
OG0001503	Prbg.g_00011	Praj.g_01083
OG0001505	Prbg.g_00039	Praj.g_02050
OG0001506	Prbg.g_00635	Praj.g_01674
OG0001510	Prbg.g_01853	Praj.g_02018
OG0001511	Prbg.g_00884	Praj.g_00150
OG0001512	Prbg.g_01543	Praj.g_01746
OG0001513	Prbg.g_01582	Praj.g_00041
OG0001514	Prbg.g_00387	Praj.g_01367
OG0001515	Prbg.g_01134	Praj.g_00685
OG0001516	Prbg.g_01392	Praj.g_00652
OG0001517	Prbg.g_00118	Praj.g_00381
OG0001518	Prbg.g_01906	Praj.g_02097
OG0001519	Prbg.g_01911	Praj.g_02102
OG0001521	Prbg.g_01249	Praj.g_01392, Praj.g_00982
OG0001522	Prbg.g_01193	Praj.g_00803
OG0001523	Prbg.g_00754	Praj.g_01837
OG0001524	Prbg.g_00755	Praj.g_01838
OG0001525	Prbg.g_01615	Praj.g_01760, Praj.g_00060
OG0001526	Prbg.g_00813	Praj.g_00910
OG0001529	Prbg.g_00833	Praj.g_00045
OG0001530	Prbg.g_00883	Praj.g_00149
OG0001531	Prbg.g_01021	Praj.g_00279
OG0001532	Prbg.g_01455	Praj.g_01431
OG0001534	Prbg.g_01343	Praj.g_01007
OG0001535	Prbg.g_01327	Praj.g_00996
OG0001536	Prbg.g_01283	Praj.g_00942
OG0001537	Prbg.g_01096	Praj.g_00900
OG0001538	Prbg.g_01164	Praj.g_00774
OG0001539	Prbg.g_01074	Praj.g_00878
OG0001540	Prbg.g_00904	Praj.g_00171
OG0001541	Prbg.g_00958	Praj.g_00219
OG0001542	Prbg.g_00964	Praj.g_00225
OG0001543	Prbg.g_00463	Praj.g_00850
OG0001544	Prbg.g_01910	Praj.g_02101
OG0001545	Prbg.g_01925	Praj.g_02122
OG0001549	Prbg.g_01224	Praj.g_00834
OG0001550	Prbg.g_00007	Praj.g_01205
OG0001552	Prbg.g_00684	Praj.g_01840
OG0001557	Prbg.g_01100	Praj.g_00904
OG0001559	Prbg.g_00882	Praj.g_00148
OG0001560	Prbg.g_00871	Praj.g_00138
OG0001561	Prbg.g_01333	Praj.g_01000
OG0001562	Prbg.g_01320	Praj.g_00990
OG0001563	Prbg.g_01784	Praj.g_01951
OG0001566	Prbg.g_01117	Praj.g_00667
OG0001569	Prbg.g_00442	Praj.g_01378
OG0001571	Prbg.g_00404	Praj.g_01277
OG0001575	Prbg.g_00284	Praj.g_00556
OG0001576	Prbg.g_00491	Praj.g_01541
OG0001577	Prbg.g_01491	Praj.g_01465
OG0001579	Prbg.g_00107	Praj.g_00365
OG0001581	Prbg.g_00496	Praj.g_01059
OG0001584	Prbg.g_01379	Praj.g_00759
OG0001589	Prbg.g_01695	Praj.g_01811
OG0001591	Prbg.g_01113	Praj.g_00662
OG0001595	Prbg.g_00803	Praj.g_00105
OG0001596	Prbg.g_00794	Praj.g_00113
OG0001597	Prbg.g_00632	Praj.g_01671
OG0001598	Prbg.g_01139	Praj.g_01027
OG0001599	Prbg.g_00183	Praj.g_00456
OG0001600	Prbg.g_00230	Praj.g_00503
OG0001601	Prbg.g_01115	Praj.g_00665
OG0001603	Prbg.g_01253	Praj.g_00912
OG0001604	Prbg.g_01092	Praj.g_00896
OG0001605	Prbg.g_00012	Praj.g_01056
OG0001606	Prbg.g_00002	Praj.g_01094
OG0001607	Prbg.g_00416	Praj.g_01181
OG0001608	Prbg.g_01345	Praj.g_01073
OG0001609	Prbg.g_00633	Praj.g_01672
OG0001610	Prbg.g_00636	Praj.g_01676
OG0001611	Prbg.g_01571	Praj.g_01096
OG0001626	Prbg.g_00421	Praj.g_01230
OG0001629	Prbg.g_00395	Praj.g_01138
OG0001630	Prbg.g_01068	Praj.g_00873
OG0001631	Prbg.g_00412	Praj.g_00725
OG0001642	Prbg.g_01213	Praj.g_01558
OG0001644	Prbg.g_01362	Praj.g_00713
OG0001648	Prbg.g_01586	Praj.g_01741
OG0001649	Prbg.g_00004	Praj.g_00857
OG0001650	Prbg.g_01610	Praj.g_01377
OG0001650	Prbg.g_00719	Praj.g_01228
OG0001651	Prbg.g_01522	Praj.g_01069
OG0001656	Prbg.g_00106	Praj.g_00364
OG0001659	Prbg.g_00717	Praj.g_01435
OG0001661	Prbg.g_00425	Praj.g_01068
OG0001663	Prbg.g_01505	Praj.g_01478
OG0001664	Prbg.g_00742	Praj.g_01570
OG0001665	Prbg.g_01512	Praj.g_01572
OG0001668	Prbg.g_01574, Prbg.g_01604	Praj.g_01500, Praj.g_01831
OG0001676	Prbg.g_00108	Praj.g_00366
OG0001684	Prbg.g_00308	Praj.g_00374
OG0001689	Prbg.g_01857	Praj.g_02023
OG0001691	Prbg.g_01248	Praj.g_01010
OG0001697	Prbg.g_01252	Praj.g_00911
OG0001699	Prbg.g_00748	Praj.g_00453
OG0001706	Prbg.g_00732	Praj.g_01238
OG0001722	Prbg.g_01066	Praj.g_00871
OG0001727	Prbg.g_01570, Prbg.g_00024	Praj.g_01293
OG0001733	Prbg.g_01634	Praj.g_01107
OG0001746	Prbg.g_00731	Praj.g_01168
OG0001757	Prbg.g_00392, Prbg.g_00418	Praj.g_01135
OG0001769	Prbg.g_01538	Praj.g_01387
OG0001793	Prbg.g_00440, Prbg.g_00034	Praj.g_01250
OG0001802	Prbg.g_01545, Prbg.g_00402	Praj.g_01972
OG0001820	Prbg.g_00023	Praj.g_01178
OG0001916	Prbg.g_00215	Praj.g_00488
OG0001955	Prbg.g_00725	Praj.g_00077
OG0001956	Prbg.g_01220	Praj.g_00830
OG0001963	Prbg.g_00700	Praj.g_01895
OG0001977	Prbg.g_01916	Praj.g_02108
OG0001988	Prbg.g_00453	Praj.g_01169
OG0002036	Prbg.g_00691	Praj.g_01211
OG0002052	Prbg.g_01338	Praj.g_00848
OG0002164	Prbg.g_01056	Praj.g_01039
OG0002165	Prbg.g_01050	Praj.g_00096
OG0002176	Prbg.g_00443, Prbg.g_00713	Praj.g_01161
OG0002177	Prbg.g_00355	Praj.g_01400
OG0002232	Prbg.g_01124	Praj.g_00675
OG0002240	Prbg.g_00895	Praj.g_00161
OG0002282	Prbg.g_00685	Praj.g_00860
OG0002283	Prbg.g_01536	Praj.g_01342
OG0002284	Prbg.g_00400	Praj.g_01513
OG0002293	Prbg.g_00401	Praj.g_01033
OG0002294	Prbg.g_01057	Praj.g_00088, Praj.g_01029
OG0002344	Prbg.g_00133	Praj.g_00398
OG0002345	Prbg.g_00363	Praj.g_01254, Praj.g_01364
OG0002346	Prbg.g_01513	Praj.g_01569
OG0002383	Prbg.g_00026	Praj.g_01338
OG0002384	Prbg.g_01621	Praj.g_01262
OG0002453	Prbg.g_01630	Praj.g_01209
OG0002455	Prbg.g_00733	Praj.g_01743
OG0002456	Prbg.g_01817	Praj.g_01984
OG0002497	Prbg.g_00393	Praj.g_01143
OG0002501	Prbg.g_00422	Praj.g_00083
OG0002502	Prbg.g_01052	Praj.g_00090
OG0002503	Prbg.g_00187	Praj.g_00460
OG0002504	Prbg.g_01150	Praj.g_00697
OG0002505	Prbg.g_00723	Praj.g_00838
OG0002508	Prbg.g_00394	Praj.g_01098
OG0002509	Prbg.g_00399	Praj.g_01234
OG0002510	Prbg.g_00016	Praj.g_01240
OG0002511	Prbg.g_00063	Praj.g_01261
OG0002512	Prbg.g_00356	Praj.g_01399
OG0002513	Prbg.g_01519	Praj.g_01491
OG0002514	Prbg.g_00671	Praj.g_01710
OG0002515	Prbg.g_00753	Praj.g_01836
OG0002516	Prbg.g_01517	Praj.g_01864
OG0002517	Prbg.g_00041	Praj.g_01896
OG0002584	Prbg.g_01346	Praj.g_00089
OG0002586	Prbg.g_01118	Praj.g_01566
OG0002587	Prbg.g_01625	Praj.g_01862
OG0002654	Prbg.g_01537	Praj.g_01046
OG0002655	Prbg.g_01553	Praj.g_01050
OG0002656	Prbg.g_00456	Praj.g_01097
OG0002657	Prbg.g_00729	Praj.g_01232
OG0002658	Prbg.g_01509	Praj.g_01483
OG0002659	Prbg.g_01048	Praj.g_01742
OG0002660	Prbg.g_01546	Praj.g_01750
OG0002725	Prbg.g_01607	Praj.g_00070
OG0002727	Prbg.g_01350	Praj.g_01315
OG0002809	Prbg.g_01313	Praj.g_00971
OG0002810	Prbg.g_00705	Praj.g_01087
OG0002811	Prbg.g_00033	Praj.g_01153
OG0002812	Prbg.g_00417	Praj.g_01224
OG0002814	Prbg.g_00426	Praj.g_01297
OG0002815	Prbg.g_01633	Praj.g_01317
OG0002817	Prbg.g_01506	Praj.g_01481
OG0002818	Prbg.g_01047	Praj.g_01486
OG0002819	Prbg.g_01579	Praj.g_01512
OG0002820	Prbg.g_01573	Praj.g_01863
OG0002918	Prbg.g_00413	Praj.g_01194
