Orthogroup	Prbg	Syac
OG0001124	Prbg.g_01332	Syac.g_01247
OG0001125	Prbg.g_01334	Syac.g_01249
OG0001126	Prbg.g_01245	Syac.g_00870
OG0001127	Prbg.g_01244	Syac.g_00871
OG0001128	Prbg.g_01242	Syac.g_00875
OG0001129	Prbg.g_01241	Syac.g_00877
OG0001130	Prbg.g_01240	Syac.g_00878
OG0001131	Prbg.g_00141	Syac.g_01382
OG0001132	Prbg.g_00022	Syac.g_01062
OG0001133	Prbg.g_00528	Syac.g_00958
OG0001134	Prbg.g_00749	Syac.g_01466
OG0001135	Prbg.g_00752	Syac.g_01464
OG0001136	Prbg.g_01489	Syac.g_00767
OG0001137	Prbg.g_01477	Syac.g_00786
OG0001138	Prbg.g_01456	Syac.g_01486
OG0001139	Prbg.g_01454	Syac.g_01488
OG0001140	Prbg.g_01453	Syac.g_01489
OG0001141	Prbg.g_01452	Syac.g_01490
OG0001142	Prbg.g_01451	Syac.g_01491
OG0001143	Prbg.g_01444	Syac.g_01499
OG0001144	Prbg.g_01439	Syac.g_01508
OG0001145	Prbg.g_00469	Syac.g_00740
OG0001146	Prbg.g_00481	Syac.g_00722
OG0001147	Prbg.g_00501	Syac.g_01689
OG0001148	Prbg.g_00531	Syac.g_01918
OG0001149	Prbg.g_00532	Syac.g_01919
OG0001150	Prbg.g_00533	Syac.g_01920
OG0001151	Prbg.g_00544	Syac.g_01932
OG0001152	Prbg.g_00545	Syac.g_01933
OG0001153	Prbg.g_00623	Syac.g_01670
OG0001154	Prbg.g_00624	Syac.g_01671
OG0001155	Prbg.g_00641	Syac.g_00621
OG0001156	Prbg.g_00644	Syac.g_00618
OG0001157	Prbg.g_00645	Syac.g_00617
OG0001158	Prbg.g_00646	Syac.g_00616
OG0001159	Prbg.g_00647	Syac.g_00615
OG0001160	Prbg.g_00673	Syac.g_00570
OG0001161	Prbg.g_01593	Syac.g_02385
OG0001162	Prbg.g_00726	Syac.g_01307
OG0001163	Prbg.g_01641	Syac.g_00562
OG0001164	Prbg.g_01645	Syac.g_00556
OG0001165	Prbg.g_01648	Syac.g_00551
OG0001166	Prbg.g_01669	Syac.g_00520
OG0001167	Prbg.g_01686	Syac.g_00667
OG0001168	Prbg.g_01688	Syac.g_00665
OG0001169	Prbg.g_01690	Syac.g_00663
OG0001170	Prbg.g_01692	Syac.g_00661
OG0001171	Prbg.g_01702	Syac.g_00650
OG0001172	Prbg.g_01718	Syac.g_02187
OG0001173	Prbg.g_01719	Syac.g_02186
OG0001174	Prbg.g_01727	Syac.g_02178
OG0001175	Prbg.g_01728	Syac.g_02177
OG0001176	Prbg.g_01736	Syac.g_02141
OG0001177	Prbg.g_01738	Syac.g_02143
OG0001178	Prbg.g_01655	Syac.g_00539
OG0001179	Prbg.g_01768	Syac.g_02112
OG0001180	Prbg.g_01791	Syac.g_02087
OG0001181	Prbg.g_01795	Syac.g_02083
OG0001182	Prbg.g_01803	Syac.g_02074
OG0001183	Prbg.g_01808	Syac.g_02070
OG0001184	Prbg.g_01826	Syac.g_00186
OG0001185	Prbg.g_01842	Syac.g_00162
OG0001186	Prbg.g_01866	Syac.g_00082
OG0001187	Prbg.g_01869	Syac.g_00085
OG0001188	Prbg.g_01871	Syac.g_00076
OG0001189	Prbg.g_01888	Syac.g_00054
OG0001190	Prbg.g_01893	Syac.g_02353
OG0001191	Prbg.g_01903	Syac.g_02368
OG0001192	Prbg.g_01908	Syac.g_02374
OG0001193	Prbg.g_01920	Syac.g_02406
OG0001194	Prbg.g_01921	Syac.g_02408
OG0001195	Prbg.g_01922	Syac.g_02409
OG0001196	Prbg.g_01938	Syac.g_02477
OG0001197	Prbg.g_01940	Syac.g_02479
OG0001198	Prbg.g_00764	Syac.g_02491
OG0001199	Prbg.g_00795	Syac.g_00445
OG0001200	Prbg.g_00793	Syac.g_00443
OG0001201	Prbg.g_00880	Syac.g_00395
OG0001202	Prbg.g_00978	Syac.g_02285
OG0001203	Prbg.g_01020	Syac.g_01967
OG0001204	Prbg.g_01026	Syac.g_02200
OG0001205	Prbg.g_00165	Syac.g_00706
OG0001206	Prbg.g_00185	Syac.g_01715
OG0001207	Prbg.g_00196	Syac.g_01915
OG0001208	Prbg.g_00201	Syac.g_01902
OG0001209	Prbg.g_00252	Syac.g_01833
OG0001210	Prbg.g_00257	Syac.g_01826
OG0001211	Prbg.g_00268	Syac.g_01809
OG0001212	Prbg.g_00315	Syac.g_01751
OG0001213	Prbg.g_00350	Syac.g_00968
OG0001214	Prbg.g_01420	Syac.g_00981
OG0001215	Prbg.g_01132	Syac.g_00919
OG0001216	Prbg.g_01153	Syac.g_01285
OG0001217	Prbg.g_00006	Syac.g_01043
OG0001218	Prbg.g_01549	Syac.g_01679
OG0001220	Prbg.g_01215	Syac.g_00813
OG0001221	Prbg.g_01095	Syac.g_01379
OG0001223	Prbg.g_01305	Syac.g_01215
OG0001224	Prbg.g_01238	Syac.g_00880
OG0001225	Prbg.g_01236	Syac.g_00882
OG0001226	Prbg.g_00358	Syac.g_01026
OG0001227	Prbg.g_01534	Syac.g_02387
OG0001228	Prbg.g_01436	Syac.g_00700
OG0001229	Prbg.g_01548	Syac.g_00906
OG0001230	Prbg.g_00584	Syac.g_01621
OG0001231	Prbg.g_00142	Syac.g_00017
OG0001232	Prbg.g_01673	Syac.g_00509
OG0001233	Prbg.g_01693	Syac.g_00660
OG0001234	Prbg.g_01730	Syac.g_02173
OG0001235	Prbg.g_01734	Syac.g_02147
OG0001236	Prbg.g_01823	Syac.g_00189
OG0001237	Prbg.g_01827	Syac.g_00184
OG0001238	Prbg.g_01904	Syac.g_02369
OG0001240	Prbg.g_00863	Syac.g_00411
OG0001241	Prbg.g_00873	Syac.g_00402
OG0001242	Prbg.g_00893	Syac.g_00370
OG0001243	Prbg.g_00900	Syac.g_00363
OG0001244	Prbg.g_00915	Syac.g_00333
OG0001245	Prbg.g_01525	Syac.g_01064
OG0001247	Prbg.g_01125	Syac.g_01303
OG0001248	Prbg.g_01127	Syac.g_01306
OG0001249	Prbg.g_00114	Syac.g_02029
OG0001250	Prbg.g_01202	Syac.g_00838
OG0001251	Prbg.g_01063	Syac.g_02415
OG0001252	Prbg.g_01243	Syac.g_00874
OG0001253	Prbg.g_00361	Syac.g_01063
OG0001254	Prbg.g_00751	Syac.g_01465
OG0001255	Prbg.g_01504	Syac.g_01957
OG0001256	Prbg.g_00680	Syac.g_00563
OG0001258	Prbg.g_01646	Syac.g_00553
OG0001259	Prbg.g_01691	Syac.g_00662
OG0001260	Prbg.g_01708	Syac.g_00640
OG0001262	Prbg.g_01886	Syac.g_00056
OG0001263	Prbg.g_00902	Syac.g_00360
OG0001265	Prbg.g_00892	Syac.g_00372
OG0001266	Prbg.g_00982	Syac.g_02289
OG0001267	Prbg.g_00059	Syac.g_02253
OG0001268	Prbg.g_00122	Syac.g_02014
OG0001269	Prbg.g_01214	Syac.g_01960
OG0001270	Prbg.g_00154	Syac.g_00690
OG0001271	Prbg.g_00191	Syac.g_01703
OG0001272	Prbg.g_00205	Syac.g_01898
OG0001273	Prbg.g_01426	Syac.g_00974
OG0001274	Prbg.g_01006	Syac.g_02323
OG0001275	Prbg.g_01315	Syac.g_01228
OG0001276	Prbg.g_01329	Syac.g_01244
OG0001277	Prbg.g_01926	Syac.g_02463
OG0001278	Prbg.g_01432	Syac.g_01517
OG0001279	Prbg.g_00407	Syac.g_01605
OG0001280	Prbg.g_00476	Syac.g_00731
OG0001281	Prbg.g_00482	Syac.g_00721
OG0001282	Prbg.g_00530	Syac.g_01917
OG0001283	Prbg.g_01935	Syac.g_02472
OG0001284	Prbg.g_00666	Syac.g_00586
OG0001285	Prbg.g_01676	Syac.g_01060
OG0001286	Prbg.g_01789	Syac.g_02089
OG0001287	Prbg.g_01849	Syac.g_00154
OG0001288	Prbg.g_01859	Syac.g_00141
OG0001289	Prbg.g_00783	Syac.g_00426
OG0001291	Prbg.g_00910	Syac.g_00349
OG0001292	Prbg.g_01031	Syac.g_02205
OG0001293	Prbg.g_01044	Syac.g_02226
OG0001295	Prbg.g_00714	Syac.g_01824
OG0001296	Prbg.g_00228	Syac.g_01870
OG0001297	Prbg.g_00233	Syac.g_01866
OG0001298	Prbg.g_00295	Syac.g_01774
OG0001299	Prbg.g_01389	Syac.g_01417
OG0001300	Prbg.g_01136	Syac.g_00910
OG0001301	Prbg.g_01141	Syac.g_00897
OG0001302	Prbg.g_01254	Syac.g_01012
OG0001303	Prbg.g_01612	Syac.g_01137
OG0001304	Prbg.g_01342	Syac.g_01257
OG0001305	Prbg.g_01230	Syac.g_00890
OG0001306	Prbg.g_01501	Syac.g_00749
OG0001307	Prbg.g_00504	Syac.g_02156
OG0001309	Prbg.g_00708	Syac.g_01860
OG0001310	Prbg.g_01663	Syac.g_00528
OG0001311	Prbg.g_01331	Syac.g_01246
OG0001312	Prbg.g_01267	Syac.g_01147
OG0001315	Prbg.g_01539	Syac.g_02072
OG0001316	Prbg.g_00914	Syac.g_00342
OG0001317	Prbg.g_01016	Syac.g_01971
OG0001318	Prbg.g_01040	Syac.g_02218
OG0001319	Prbg.g_00052	Syac.g_02242
OG0001321	Prbg.g_00171	Syac.g_00712
OG0001322	Prbg.g_00172	Syac.g_00713
OG0001323	Prbg.g_00238	Syac.g_01857
OG0001324	Prbg.g_01137	Syac.g_00909
OG0001325	Prbg.g_01372	Syac.g_01281
OG0001328	Prbg.g_00458	Syac.g_01385
OG0001329	Prbg.g_01609	Syac.g_01007
OG0001330	Prbg.g_00697	Syac.g_00738
OG0001332	Prbg.g_00637	Syac.g_00625
OG0001333	Prbg.g_01687	Syac.g_00666
OG0001334	Prbg.g_01811	Syac.g_02061
OG0001335	Prbg.g_01812	Syac.g_02060
OG0001337	Prbg.g_00109	Syac.g_02064, Syac.g_02040
OG0001338	Prbg.g_00112	Syac.g_02048, Syac.g_02022, Syac.g_00474, Syac.g_02037
OG0001339	Prbg.g_00875	Syac.g_00400
OG0001340	Prbg.g_00110	Syac.g_02039
OG0001341	Prbg.g_01541	Syac.g_00904
OG0001343	Prbg.g_01060	Syac.g_02413
OG0001344	Prbg.g_01482	Syac.g_00774
OG0001345	Prbg.g_01466	Syac.g_00803
OG0001346	Prbg.g_00478	Syac.g_00728
OG0001348	Prbg.g_00712	Syac.g_00857
OG0001352	Prbg.g_01121	Syac.g_01842
OG0001353	Prbg.g_01192	Syac.g_00850
OG0001354	Prbg.g_01297	Syac.g_01201
OG0001355	Prbg.g_01351	Syac.g_01823
OG0001357	Prbg.g_00451	Syac.g_01943
OG0001359	Prbg.g_01061	Syac.g_02412
OG0001362	Prbg.g_00605	Syac.g_01649
OG0001363	Prbg.g_00607	Syac.g_01651
OG0001364	Prbg.g_01814	Syac.g_00204
OG0001370	Prbg.g_00182	Syac.g_01294, Syac.g_02438
OG0001372	Prbg.g_00359	Syac.g_01845
OG0001375	Prbg.g_01059	Syac.g_02414
OG0001379	Prbg.g_00471	Syac.g_00736
OG0001380	Prbg.g_01551	Syac.g_01589
OG0001381	Prbg.g_01511	Syac.g_02162
OG0001382	Prbg.g_01554	Syac.g_00148
OG0001394	Prbg.g_01099	Syac.g_01373
OG0001398	Prbg.g_00737	Syac.g_01120
OG0001401	Prbg.g_01197	Syac.g_00844, Syac.g_00845
OG0001402	Prbg.g_00344	Syac.g_00957
OG0001403	Prbg.g_00843	Syac.g_00033
OG0001404	Prbg.g_00801	Syac.g_00451
OG0001407	Prbg.g_01558	Syac.g_01841
OG0001410	Prbg.g_00503	Syac.g_02155
OG0001411	Prbg.g_00808	Syac.g_00180
OG0001414	Prbg.g_01011	Syac.g_02161
OG0001419	Prbg.g_01557	Syac.g_01840
OG0001423	Prbg.g_00429	Syac.g_00457
OG0001425	Prbg.g_01907	Syac.g_02373
OG0001428	Prbg.g_00950	Syac.g_00301
OG0001430	Prbg.g_01550	Syac.g_02345
OG0001434	Prbg.g_01104	Syac.g_01368
OG0001435	Prbg.g_01080	Syac.g_01399
OG0001443	Prbg.g_01547	Syac.g_02382
OG0001446	Prbg.g_00017	Syac.g_01293
OG0001448	Prbg.g_00175	Syac.g_01094
OG0001461	Prbg.g_00817	Syac.g_02168
OG0001465	Prbg.g_01148	Syac.g_01299
OG0001468	Prbg.g_01051	Syac.g_01014
OG0001476	Prbg.g_01479	Syac.g_00782
OG0001477	Prbg.g_00384	Syac.g_00900
OG0001481	Prbg.g_00457	Syac.g_01260
OG0001487	Prbg.g_00631	Syac.g_01678
OG0001488	Prbg.g_01473	Syac.g_00791
OG0001489	Prbg.g_01800	Syac.g_02078
OG0001496	Prbg.g_00386	Syac.g_00902
OG0001497	Prbg.g_00385	Syac.g_00901
OG0001498	Prbg.g_00138	Syac.g_01987
OG0001510	Prbg.g_01853	Syac.g_00150
OG0001511	Prbg.g_00884	Syac.g_00387
OG0001512	Prbg.g_01543	Syac.g_01966
OG0001514	Prbg.g_00387	Syac.g_00903
OG0001515	Prbg.g_01134	Syac.g_00914
OG0001516	Prbg.g_01392	Syac.g_01420
OG0001517	Prbg.g_00118	Syac.g_02019
OG0001518	Prbg.g_01906	Syac.g_02371
OG0001519	Prbg.g_01911	Syac.g_02384
OG0001522	Prbg.g_01193	Syac.g_00849
OG0001527	Prbg.g_00281	Syac.g_01794
OG0001529	Prbg.g_00833	Syac.g_00047
OG0001530	Prbg.g_00883	Syac.g_00389
OG0001531	Prbg.g_01021	Syac.g_01965
OG0001532	Prbg.g_01455	Syac.g_01487
OG0001534	Prbg.g_01343	Syac.g_01258
OG0001535	Prbg.g_01327	Syac.g_01242
OG0001536	Prbg.g_01283	Syac.g_01177
OG0001537	Prbg.g_01096	Syac.g_01378
OG0001538	Prbg.g_01164	Syac.g_01336
OG0001539	Prbg.g_01074	Syac.g_01403
OG0001540	Prbg.g_00904	Syac.g_00358
OG0001541	Prbg.g_00958	Syac.g_02256
OG0001542	Prbg.g_00964	Syac.g_02265
OG0001543	Prbg.g_00463	Syac.g_02307
OG0001544	Prbg.g_01910	Syac.g_02383
OG0001545	Prbg.g_01925	Syac.g_02462
OG0001557	Prbg.g_01100	Syac.g_01372
OG0001559	Prbg.g_00882	Syac.g_00390
OG0001560	Prbg.g_00871	Syac.g_00403
OG0001561	Prbg.g_01333	Syac.g_01248
OG0001562	Prbg.g_01320	Syac.g_01234
OG0001563	Prbg.g_01784	Syac.g_02095
OG0001564	Prbg.g_00814	Syac.g_02430
OG0001572	Prbg.g_00406	Syac.g_01584
OG0001574	Prbg.g_00279	Syac.g_01796
OG0001575	Prbg.g_00284	Syac.g_01791
OG0001576	Prbg.g_00491	Syac.g_01729
OG0001577	Prbg.g_01491	Syac.g_00765
OG0001579	Prbg.g_00107	Syac.g_02054, Syac.g_02049
OG0001580	Prbg.g_00826	Syac.g_02341
OG0001588	Prbg.g_00145	Syac.g_00200
OG0001589	Prbg.g_01695	Syac.g_00657
OG0001591	Prbg.g_01113	Syac.g_01409
OG0001592	Prbg.g_00827	Syac.g_02342
OG0001614	Prbg.g_01841	Syac.g_00164
OG0001616	Prbg.g_01463	Syac.g_01472
OG0001617	Prbg.g_01138	Syac.g_00907
OG0001619	Prbg.g_01276	Syac.g_01164
OG0001620	Prbg.g_00126	Syac.g_02007
OG0001621	Prbg.g_01036	Syac.g_02215
OG0001622	Prbg.g_01934	Syac.g_02471
OG0001636	Prbg.g_00839	Syac.g_00038
OG0001639	Prbg.g_00640	Syac.g_00622
OG0001640	Prbg.g_01246	Syac.g_00868
OG0001641	Prbg.g_01308	Syac.g_01219
OG0001643	Prbg.g_01417	Syac.g_00984
OG0001644	Prbg.g_01362	Syac.g_01266
OG0001654	Prbg.g_00638	Syac.g_00624
OG0001656	Prbg.g_00106	Syac.g_02050
OG0001657	Prbg.g_00933	Syac.g_00319
OG0001658	Prbg.g_00831	Syac.g_02352
OG0001659	Prbg.g_00717	Syac.g_01478
OG0001676	Prbg.g_00108	Syac.g_02051
OG0001678	Prbg.g_01717	Syac.g_02188
OG0001679	Prbg.g_00113	Syac.g_01788
OG0001691	Prbg.g_01248	Syac.g_00950
OG0001693	Prbg.g_01594	Syac.g_00885
OG0001717	Prbg.g_00391	Syac.g_00306
OG0001747	Prbg.g_00146	Syac.g_00337
OG0001758	Prbg.g_01628	Syac.g_01440
OG0001769	Prbg.g_01538	Syac.g_00998
OG0001770	Prbg.g_01565	Syac.g_01454
OG0001771	Prbg.g_01577	Syac.g_00851
OG0001795	Prbg.g_01617, Prbg.g_01049	Syac.g_01443
OG0001807	Prbg.g_00815	Syac.g_00208
OG0001842	Prbg.g_00020	Syac.g_00630
OG0001875	Prbg.g_01627	Syac.g_01439
OG0001876	Prbg.g_01626	Syac.g_01438
OG0001916	Prbg.g_00215	Syac.g_01887
OG0001917	Prbg.g_01328	Syac.g_01243
OG0001923	Prbg.g_00566	Syac.g_00128
OG0001930	Prbg.g_00019	Syac.g_00629
OG0001931	Prbg.g_00018	Syac.g_00628
OG0001965	Prbg.g_01584	Syac.g_01011
OG0002106	Prbg.g_00449	Syac.g_02391
OG0002340	Prbg.g_00988	Syac.g_02299
