Orthogroup	Prbg	Syaj
OG0001076	Prbg.g_00343	Syaj.g_01305
OG0001077	Prbg.g_00349	Syaj.g_01294
OG0001078	Prbg.g_01421	Syaj.g_01282
OG0001079	Prbg.g_01409	Syaj.g_01269
OG0001080	Prbg.g_01403	Syaj.g_01135
OG0001081	Prbg.g_01401	Syaj.g_00699
OG0001082	Prbg.g_01400	Syaj.g_00700
OG0001083	Prbg.g_01395	Syaj.g_00709
OG0001084	Prbg.g_01394	Syaj.g_00711
OG0001085	Prbg.g_01111	Syaj.g_00721
OG0001086	Prbg.g_01112	Syaj.g_00723
OG0001087	Prbg.g_01130	Syaj.g_00498
OG0001088	Prbg.g_01131	Syaj.g_00494
OG0001089	Prbg.g_01142	Syaj.g_00439
OG0001090	Prbg.g_01152	Syaj.g_00959
OG0001091	Prbg.g_01374	Syaj.g_00957
OG0001092	Prbg.g_01373	Syaj.g_00954
OG0001093	Prbg.g_01368	Syaj.g_00948
OG0001094	Prbg.g_01375	Syaj.g_01032
OG0001095	Prbg.g_01172	Syaj.g_01008
OG0001096	Prbg.g_01186	Syaj.g_00988
OG0001097	Prbg.g_01206	Syaj.g_00371
OG0001098	Prbg.g_01225	Syaj.g_01132
OG0001099	Prbg.g_01067	Syaj.g_01906
OG0001100	Prbg.g_01075	Syaj.g_00732
OG0001101	Prbg.g_01078	Syaj.g_00734
OG0001102	Prbg.g_01081	Syaj.g_00737
OG0001103	Prbg.g_01083	Syaj.g_00740
OG0001104	Prbg.g_01106	Syaj.g_01050
OG0001105	Prbg.g_01110	Syaj.g_01046
OG0001106	Prbg.g_01278	Syaj.g_00912
OG0001107	Prbg.g_01285	Syaj.g_00900
OG0001108	Prbg.g_01289	Syaj.g_00870
OG0001109	Prbg.g_01290	Syaj.g_00868
OG0001110	Prbg.g_01292	Syaj.g_00866
OG0001111	Prbg.g_01293	Syaj.g_00864
OG0001112	Prbg.g_01294	Syaj.g_00862
OG0001113	Prbg.g_01295	Syaj.g_00861
OG0001114	Prbg.g_01296	Syaj.g_00860
OG0001115	Prbg.g_01298	Syaj.g_00856
OG0001116	Prbg.g_01299	Syaj.g_00854
OG0001117	Prbg.g_01300	Syaj.g_00853
OG0001118	Prbg.g_01301	Syaj.g_00852
OG0001119	Prbg.g_01302	Syaj.g_00850
OG0001120	Prbg.g_01304	Syaj.g_00846
OG0001122	Prbg.g_01324	Syaj.g_00817
OG0001123	Prbg.g_01330	Syaj.g_00810
OG0001124	Prbg.g_01332	Syaj.g_00808
OG0001125	Prbg.g_01334	Syaj.g_00806
OG0001126	Prbg.g_01245	Syaj.g_00413
OG0001127	Prbg.g_01244	Syaj.g_00414
OG0001128	Prbg.g_01242	Syaj.g_00417
OG0001129	Prbg.g_01241	Syaj.g_00419
OG0001130	Prbg.g_01240	Syaj.g_00420
OG0001131	Prbg.g_00141	Syaj.g_01070
OG0001132	Prbg.g_00022	Syaj.g_01166
OG0001133	Prbg.g_00528	Syaj.g_01302
OG0001134	Prbg.g_00749	Syaj.g_00645
OG0001135	Prbg.g_00752	Syaj.g_00647
OG0001136	Prbg.g_01489	Syaj.g_00300
OG0001137	Prbg.g_01477	Syaj.g_00318
OG0001138	Prbg.g_01456	Syaj.g_00620
OG0001139	Prbg.g_01454	Syaj.g_00618
OG0001140	Prbg.g_01453	Syaj.g_00617
OG0001141	Prbg.g_01452	Syaj.g_00616
OG0001142	Prbg.g_01451	Syaj.g_00615
OG0001143	Prbg.g_01444	Syaj.g_00602
OG0001144	Prbg.g_01439	Syaj.g_00588
OG0001145	Prbg.g_00469	Syaj.g_00276
OG0001146	Prbg.g_00481	Syaj.g_01518
OG0001147	Prbg.g_00501	Syaj.g_01438
OG0001148	Prbg.g_00531	Syaj.g_00057
OG0001149	Prbg.g_00532	Syaj.g_00056
OG0001150	Prbg.g_00533	Syaj.g_00055
OG0001151	Prbg.g_00544	Syaj.g_00043
OG0001152	Prbg.g_00545	Syaj.g_00040
OG0001153	Prbg.g_00623	Syaj.g_01425
OG0001154	Prbg.g_00624	Syaj.g_01426
OG0001155	Prbg.g_00641	Syaj.g_01637
OG0001156	Prbg.g_00644	Syaj.g_01640
OG0001157	Prbg.g_00645	Syaj.g_01641
OG0001158	Prbg.g_00646	Syaj.g_01643
OG0001159	Prbg.g_00647	Syaj.g_01644
OG0001160	Prbg.g_00673	Syaj.g_01697
OG0001161	Prbg.g_01593	Syaj.g_02148
OG0001162	Prbg.g_00726	Syaj.g_00979
OG0001163	Prbg.g_01641	Syaj.g_01705
OG0001164	Prbg.g_01645	Syaj.g_01711
OG0001165	Prbg.g_01648	Syaj.g_01716
OG0001166	Prbg.g_01669	Syaj.g_01746
OG0001167	Prbg.g_01686	Syaj.g_01592
OG0001168	Prbg.g_01688	Syaj.g_01594
OG0001169	Prbg.g_01690	Syaj.g_01596
OG0001170	Prbg.g_01692	Syaj.g_01597
OG0001171	Prbg.g_01702	Syaj.g_01607
OG0001172	Prbg.g_01718	Syaj.g_02641
OG0001173	Prbg.g_01719	Syaj.g_02642
OG0001174	Prbg.g_01727	Syaj.g_02650
OG0001175	Prbg.g_01728	Syaj.g_02651
OG0001176	Prbg.g_01736	Syaj.g_02688
OG0001177	Prbg.g_01738	Syaj.g_02685
OG0001178	Prbg.g_01655	Syaj.g_01726
OG0001179	Prbg.g_01768	Syaj.g_02719
OG0001180	Prbg.g_01791	Syaj.g_02744
OG0001181	Prbg.g_01795	Syaj.g_02748
OG0001182	Prbg.g_01803	Syaj.g_02757
OG0001183	Prbg.g_01808	Syaj.g_02762
OG0001184	Prbg.g_01826	Syaj.g_02449
OG0001185	Prbg.g_01842	Syaj.g_02423
OG0001186	Prbg.g_01866	Syaj.g_02339
OG0001187	Prbg.g_01869	Syaj.g_02369
OG0001188	Prbg.g_01871	Syaj.g_02336
OG0001189	Prbg.g_01888	Syaj.g_02318
OG0001190	Prbg.g_01893	Syaj.g_02111
OG0001191	Prbg.g_01903	Syaj.g_02128
OG0001192	Prbg.g_01908	Syaj.g_02138
OG0001193	Prbg.g_01920	Syaj.g_02178
OG0001194	Prbg.g_01921	Syaj.g_02180
OG0001195	Prbg.g_01922	Syaj.g_02181
OG0001196	Prbg.g_01938	Syaj.g_02244
OG0001197	Prbg.g_01940	Syaj.g_02246
OG0001198	Prbg.g_00764	Syaj.g_02259
OG0001199	Prbg.g_00795	Syaj.g_01825
OG0001200	Prbg.g_00793	Syaj.g_01827
OG0001201	Prbg.g_00880	Syaj.g_01888
OG0001202	Prbg.g_00978	Syaj.g_02032
OG0001203	Prbg.g_01020	Syaj.g_02877
OG0001204	Prbg.g_01026	Syaj.g_02621
OG0001205	Prbg.g_00165	Syaj.g_01545
OG0001206	Prbg.g_00185	Syaj.g_01484
OG0001207	Prbg.g_00196	Syaj.g_00061
OG0001208	Prbg.g_00201	Syaj.g_00074
OG0001209	Prbg.g_00252	Syaj.g_00147
OG0001210	Prbg.g_00257	Syaj.g_00158
OG0001211	Prbg.g_00268	Syaj.g_00184
OG0001212	Prbg.g_00315	Syaj.g_00246
OG0001214	Prbg.g_01420	Syaj.g_01281
OG0001215	Prbg.g_01132	Syaj.g_00492
OG0001216	Prbg.g_01153	Syaj.g_00958
OG0001218	Prbg.g_01549	Syaj.g_01434
OG0001219	Prbg.g_01258	Syaj.g_00782
OG0001220	Prbg.g_01215	Syaj.g_00345
OG0001221	Prbg.g_01095	Syaj.g_01067
OG0001222	Prbg.g_01337	Syaj.g_00911
OG0001223	Prbg.g_01305	Syaj.g_00844
OG0001224	Prbg.g_01238	Syaj.g_00423
OG0001225	Prbg.g_01236	Syaj.g_00425
OG0001227	Prbg.g_01534	Syaj.g_02152
OG0001228	Prbg.g_01436	Syaj.g_01565
OG0001229	Prbg.g_01548	Syaj.g_00451
OG0001231	Prbg.g_00142	Syaj.g_02279
OG0001232	Prbg.g_01673	Syaj.g_01757
OG0001233	Prbg.g_01693	Syaj.g_01598
OG0001234	Prbg.g_01730	Syaj.g_02655
OG0001235	Prbg.g_01734	Syaj.g_02679
OG0001236	Prbg.g_01823	Syaj.g_02453
OG0001237	Prbg.g_01827	Syaj.g_02447
OG0001239	Prbg.g_00798	Syaj.g_01822
OG0001240	Prbg.g_00863	Syaj.g_01871
OG0001242	Prbg.g_00893	Syaj.g_01913
OG0001243	Prbg.g_00900	Syaj.g_01926
OG0001244	Prbg.g_00915	Syaj.g_01960
OG0001247	Prbg.g_01125	Syaj.g_00973
OG0001248	Prbg.g_01127	Syaj.g_00978
OG0001250	Prbg.g_01202	Syaj.g_00375
OG0001251	Prbg.g_01063	Syaj.g_02187
OG0001252	Prbg.g_01243	Syaj.g_00416
OG0001253	Prbg.g_00361	Syaj.g_01165
OG0001254	Prbg.g_00751	Syaj.g_00646
OG0001256	Prbg.g_00680	Syaj.g_01704
OG0001258	Prbg.g_01646	Syaj.g_01714
OG0001260	Prbg.g_01708	Syaj.g_01617
OG0001261	Prbg.g_01776	Syaj.g_02728
OG0001262	Prbg.g_01886	Syaj.g_02320
OG0001263	Prbg.g_00902	Syaj.g_01929
OG0001265	Prbg.g_00892	Syaj.g_01911
OG0001266	Prbg.g_00982	Syaj.g_02036
OG0001267	Prbg.g_00059	Syaj.g_02565
OG0001268	Prbg.g_00122	Syaj.g_02811
OG0001270	Prbg.g_00154	Syaj.g_01558
OG0001271	Prbg.g_00191	Syaj.g_01447
OG0001272	Prbg.g_00205	Syaj.g_00078
OG0001273	Prbg.g_01426	Syaj.g_01288
OG0001274	Prbg.g_01006	Syaj.g_02077
OG0001275	Prbg.g_01315	Syaj.g_00827
OG0001276	Prbg.g_01329	Syaj.g_00811
OG0001277	Prbg.g_01926	Syaj.g_02227
OG0001278	Prbg.g_01432	Syaj.g_00575
OG0001279	Prbg.g_00407	Syaj.g_01356
OG0001280	Prbg.g_00476	Syaj.g_01508
OG0001281	Prbg.g_00482	Syaj.g_01519
OG0001282	Prbg.g_00530	Syaj.g_00058
OG0001283	Prbg.g_01935	Syaj.g_02238
OG0001284	Prbg.g_00666	Syaj.g_01688
OG0001285	Prbg.g_01676	Syaj.g_01170
OG0001286	Prbg.g_01789	Syaj.g_02742
OG0001287	Prbg.g_01849	Syaj.g_02415
OG0001288	Prbg.g_01859	Syaj.g_02394
OG0001289	Prbg.g_00783	Syaj.g_01845
OG0001290	Prbg.g_00872	Syaj.g_01880
OG0001291	Prbg.g_00910	Syaj.g_01939
OG0001292	Prbg.g_01031	Syaj.g_02616
OG0001293	Prbg.g_01044	Syaj.g_02594
OG0001295	Prbg.g_00714	Syaj.g_00161
OG0001296	Prbg.g_00228	Syaj.g_00106
OG0001297	Prbg.g_00233	Syaj.g_00110
OG0001298	Prbg.g_00295	Syaj.g_00221
OG0001299	Prbg.g_01389	Syaj.g_00716
OG0001300	Prbg.g_01136	Syaj.g_00479
OG0001301	Prbg.g_01141	Syaj.g_00440
OG0001302	Prbg.g_01254	Syaj.g_01251
OG0001303	Prbg.g_01612	Syaj.g_00784
OG0001304	Prbg.g_01342	Syaj.g_00795
OG0001305	Prbg.g_01230	Syaj.g_00433
OG0001306	Prbg.g_01501	Syaj.g_00285
OG0001307	Prbg.g_00504	Syaj.g_02672
OG0001309	Prbg.g_00708	Syaj.g_00116
OG0001310	Prbg.g_01663	Syaj.g_01735
OG0001311	Prbg.g_01331	Syaj.g_00809
OG0001312	Prbg.g_01267	Syaj.g_00931
OG0001314	Prbg.g_00439	Syaj.g_01258
OG0001315	Prbg.g_01539	Syaj.g_02760
OG0001316	Prbg.g_00914	Syaj.g_01946
OG0001317	Prbg.g_01016	Syaj.g_02857
OG0001319	Prbg.g_00052	Syaj.g_02576
OG0001321	Prbg.g_00171	Syaj.g_01528
OG0001322	Prbg.g_00172	Syaj.g_01527
OG0001323	Prbg.g_00238	Syaj.g_00119
OG0001324	Prbg.g_01137	Syaj.g_00478
OG0001325	Prbg.g_01372	Syaj.g_00953
OG0001327	Prbg.g_01072	Syaj.g_00729
OG0001328	Prbg.g_00458	Syaj.g_00764
OG0001329	Prbg.g_01609	Syaj.g_00028
OG0001330	Prbg.g_00697	Syaj.g_01501
OG0001332	Prbg.g_00637	Syaj.g_01631
OG0001333	Prbg.g_01687	Syaj.g_01593
OG0001334	Prbg.g_01811	Syaj.g_02770
OG0001335	Prbg.g_01812	Syaj.g_02771
OG0001337	Prbg.g_00109	Syaj.g_02795, Syaj.g_02786
OG0001338	Prbg.g_00112	Syaj.g_02780, Syaj.g_02767, Syaj.g_00584, Syaj.g_02790
OG0001339	Prbg.g_00875	Syaj.g_01883
OG0001340	Prbg.g_00110	Syaj.g_02787
OG0001341	Prbg.g_01541	Syaj.g_00449
OG0001343	Prbg.g_01060	Syaj.g_02184
OG0001344	Prbg.g_01482	Syaj.g_00307
OG0001345	Prbg.g_01466	Syaj.g_00337
OG0001346	Prbg.g_00478	Syaj.g_01512
OG0001348	Prbg.g_00712	Syaj.g_00393
OG0001350	Prbg.g_01019	Syaj.g_02876
OG0001351	Prbg.g_00177	Syaj.g_00272
OG0001352	Prbg.g_01121	Syaj.g_00136
OG0001353	Prbg.g_01192	Syaj.g_00386
OG0001354	Prbg.g_01297	Syaj.g_00857
OG0001355	Prbg.g_01351	Syaj.g_01244
OG0001357	Prbg.g_00451	Syaj.g_00629
OG0001359	Prbg.g_01061	Syaj.g_02183
OG0001362	Prbg.g_00605	Syaj.g_01396
OG0001363	Prbg.g_00607	Syaj.g_01398
OG0001364	Prbg.g_01814	Syaj.g_02473
OG0001368	Prbg.g_00452, Prbg.g_00035, Prbg.g_00441	Syaj.g_02622
OG0001369	Prbg.g_00862	Syaj.g_01870
OG0001370	Prbg.g_00182	Syaj.g_01672, Syaj.g_01171, Syaj.g_01252
OG0001375	Prbg.g_01059	Syaj.g_02185
OG0001379	Prbg.g_00471	Syaj.g_01503
OG0001381	Prbg.g_01511	Syaj.g_00405, Syaj.g_02663
OG0001382	Prbg.g_01554	Syaj.g_00685
OG0001394	Prbg.g_01099	Syaj.g_01059
OG0001397	Prbg.g_00606	Syaj.g_01397
OG0001398	Prbg.g_00737	Syaj.g_01116
OG0001401	Prbg.g_01197	Syaj.g_00381
OG0001402	Prbg.g_00344	Syaj.g_01304
OG0001403	Prbg.g_00843	Syaj.g_02297
OG0001404	Prbg.g_00801	Syaj.g_01817
OG0001407	Prbg.g_01558	Syaj.g_00137
OG0001410	Prbg.g_00503	Syaj.g_02673
OG0001414	Prbg.g_01011	Syaj.g_02664
OG0001419	Prbg.g_01557	Syaj.g_00138
OG0001421	Prbg.g_00681	Syaj.g_01235, Syaj.g_01167
OG0001425	Prbg.g_01907	Syaj.g_02137
OG0001428	Prbg.g_00950	Syaj.g_01993
OG0001430	Prbg.g_01550	Syaj.g_02104
OG0001434	Prbg.g_01104	Syaj.g_01054
OG0001435	Prbg.g_01080	Syaj.g_00736
OG0001443	Prbg.g_01547	Syaj.g_02145
OG0001446	Prbg.g_00017	Syaj.g_00527
OG0001448	Prbg.g_00175	Syaj.g_01813
OG0001463	Prbg.g_00066	Syaj.g_00403
OG0001464	Prbg.g_00111	Syaj.g_02788
OG0001465	Prbg.g_01148	Syaj.g_00968
OG0001477	Prbg.g_00384	Syaj.g_00444
OG0001487	Prbg.g_00631	Syaj.g_01433
OG0001488	Prbg.g_01473	Syaj.g_00324
OG0001489	Prbg.g_01800	Syaj.g_02753
OG0001496	Prbg.g_00386	Syaj.g_00446
OG0001497	Prbg.g_00385	Syaj.g_00445
OG0001498	Prbg.g_00138	Syaj.g_02830
OG0001510	Prbg.g_01853	Syaj.g_02410
OG0001511	Prbg.g_00884	Syaj.g_01896
OG0001512	Prbg.g_01543	Syaj.g_02878
OG0001513	Prbg.g_01582	Syaj.g_02690
OG0001514	Prbg.g_00387	Syaj.g_00447
OG0001515	Prbg.g_01134	Syaj.g_00483
OG0001516	Prbg.g_01392	Syaj.g_00713
OG0001517	Prbg.g_00118	Syaj.g_02806
OG0001518	Prbg.g_01906	Syaj.g_02132
OG0001519	Prbg.g_01911	Syaj.g_02147
OG0001522	Prbg.g_01193	Syaj.g_00385
OG0001523	Prbg.g_00754	Syaj.g_00673
OG0001524	Prbg.g_00755	Syaj.g_00672
OG0001525	Prbg.g_01615	Syaj.g_02159
OG0001527	Prbg.g_00281	Syaj.g_00198
OG0001529	Prbg.g_00833	Syaj.g_02311
OG0001530	Prbg.g_00883	Syaj.g_01894
OG0001531	Prbg.g_01021	Syaj.g_02879
OG0001532	Prbg.g_01455	Syaj.g_00619
OG0001534	Prbg.g_01343	Syaj.g_00794
OG0001535	Prbg.g_01327	Syaj.g_00813
OG0001536	Prbg.g_01283	Syaj.g_00903
OG0001537	Prbg.g_01096	Syaj.g_01066
OG0001538	Prbg.g_01164	Syaj.g_01018
OG0001539	Prbg.g_01074	Syaj.g_00731
OG0001540	Prbg.g_00904	Syaj.g_01931
OG0001541	Prbg.g_00958	Syaj.g_02002
OG0001542	Prbg.g_00964	Syaj.g_02011
OG0001543	Prbg.g_00463	Syaj.g_02057
OG0001544	Prbg.g_01910	Syaj.g_02146
OG0001545	Prbg.g_01925	Syaj.g_02226
OG0001557	Prbg.g_01100	Syaj.g_01058
OG0001559	Prbg.g_00882	Syaj.g_01893
OG0001560	Prbg.g_00871	Syaj.g_01879
OG0001561	Prbg.g_01333	Syaj.g_00807
OG0001562	Prbg.g_01320	Syaj.g_00821
OG0001563	Prbg.g_01784	Syaj.g_02737
OG0001564	Prbg.g_00814	Syaj.g_00657
OG0001572	Prbg.g_00406	Syaj.g_00522
OG0001574	Prbg.g_00279	Syaj.g_00196
OG0001575	Prbg.g_00284	Syaj.g_00201
OG0001576	Prbg.g_00491	Syaj.g_00266
OG0001577	Prbg.g_01491	Syaj.g_00298
OG0001579	Prbg.g_00107	Syaj.g_02777
OG0001580	Prbg.g_00826	Syaj.g_02100
OG0001588	Prbg.g_00145	Syaj.g_02467
OG0001589	Prbg.g_01695	Syaj.g_01600
OG0001592	Prbg.g_00827	Syaj.g_02101
OG0001614	Prbg.g_01841	Syaj.g_02425
OG0001616	Prbg.g_01463	Syaj.g_00642
OG0001617	Prbg.g_01138	Syaj.g_00475
OG0001619	Prbg.g_01276	Syaj.g_00914
OG0001620	Prbg.g_00126	Syaj.g_02818
OG0001621	Prbg.g_01036	Syaj.g_02606
OG0001622	Prbg.g_01934	Syaj.g_02237
OG0001636	Prbg.g_00839	Syaj.g_02303
OG0001638	Prbg.g_01661	Syaj.g_01733
OG0001639	Prbg.g_00640	Syaj.g_01636
OG0001640	Prbg.g_01246	Syaj.g_00411
OG0001641	Prbg.g_01308	Syaj.g_00840
OG0001642	Prbg.g_01213	Syaj.g_00347
OG0001643	Prbg.g_01417	Syaj.g_01278
OG0001644	Prbg.g_01362	Syaj.g_00941
OG0001654	Prbg.g_00638	Syaj.g_01634
OG0001656	Prbg.g_00106	Syaj.g_02776
OG0001657	Prbg.g_00933	Syaj.g_01976
OG0001658	Prbg.g_00831	Syaj.g_02110
OG0001659	Prbg.g_00717	Syaj.g_00634
OG0001676	Prbg.g_00108	Syaj.g_02779
OG0001678	Prbg.g_01717	Syaj.g_02640
OG0001679	Prbg.g_00113	Syaj.g_00205
OG0001691	Prbg.g_01248	Syaj.g_01312
OG0001693	Prbg.g_01594	Syaj.g_00428
OG0001717	Prbg.g_00391	Syaj.g_01988
OG0001733	Prbg.g_01634	Syaj.g_00726
OG0001747	Prbg.g_00146	Syaj.g_01958
OG0001758	Prbg.g_01628	Syaj.g_00665
OG0001769	Prbg.g_01538	Syaj.g_01264
OG0001770	Prbg.g_01565	Syaj.g_02409
OG0001771	Prbg.g_01577	Syaj.g_00669
OG0001795	Prbg.g_01617, Prbg.g_01049	Syaj.g_02873
OG0001807	Prbg.g_00815	Syaj.g_02477
OG0001842	Prbg.g_00020	Syaj.g_01627
OG0001916	Prbg.g_00215	Syaj.g_00089
OG0001917	Prbg.g_01328	Syaj.g_00812
OG0001930	Prbg.g_00019	Syaj.g_01628
OG0001931	Prbg.g_00018	Syaj.g_01629
OG0001956	Prbg.g_01220	Syaj.g_02662
OG0001965	Prbg.g_01584	Syaj.g_01254
OG0002019	Prbg.g_00720	Syaj.g_01105
OG0002106	Prbg.g_00449	Syaj.g_00365
OG0002384	Prbg.g_01621	Syaj.g_01198
OG0002397	Prbg.g_01318	Syaj.g_01136
OG0002487	Prbg.g_00460	Syaj.g_01800
OG0002663	Prbg.g_01629	Syaj.g_00130
