Orthogroup	Syas	Syaf
OG0001157	Syas.g_01490	Syaf.g_01103
OG0001158	Syas.g_01491	Syaf.g_01102
OG0001159	Syas.g_01492	Syaf.g_01101
OG0001160	Syas.g_02705	Syaf.g_01058
OG0001161	Syas.g_02030	Syaf.g_00617
OG0001162	Syas.g_02473	Syaf.g_02015
OG0001163	Syas.g_02697	Syaf.g_01050
OG0001164	Syas.g_02691	Syaf.g_01044
OG0001165	Syas.g_02686	Syaf.g_01039
OG0001166	Syas.g_02658	Syaf.g_01010
OG0001167	Syas.g_01046	Syaf.g_01182
OG0001168	Syas.g_02597	Syaf.g_01180
OG0001169	Syas.g_02595	Syaf.g_01178
OG0001170	Syas.g_02593	Syaf.g_01176
OG0001171	Syas.g_02580	Syaf.g_01166
OG0001172	Syas.g_01665	Syaf.g_00173
OG0001173	Syas.g_01664	Syaf.g_00172
OG0001174	Syas.g_01656	Syaf.g_00164
OG0001175	Syas.g_01655	Syaf.g_00163
OG0001176	Syas.g_01638	Syaf.g_00142
OG0001177	Syas.g_01640	Syaf.g_00144
OG0001178	Syas.g_02676	Syaf.g_01028
OG0001179	Syas.g_01608	Syaf.g_00112
OG0001180	Syas.g_01583	Syaf.g_00087
OG0001181	Syas.g_01579	Syaf.g_00083
OG0001182	Syas.g_01571	Syaf.g_00074
OG0001184	Syas.g_02188	Syaf.g_00360
OG0001185	Syas.g_02162	Syaf.g_00382
OG0001186	Syas.g_02113	Syaf.g_00418
OG0001187	Syas.g_02111	Syaf.g_00422
OG0001189	Syas.g_02089	Syaf.g_00441
OG0001190	Syas.g_01881	Syaf.g_00646
OG0001191	Syas.g_01900	Syaf.g_00635
OG0001193	Syas.g_01952	Syaf.g_00596
OG0001194	Syas.g_01953	Syaf.g_00594
OG0001195	Syas.g_01954	Syaf.g_00593
OG0001196	Syas.g_02010	Syaf.g_00519
OG0001197	Syas.g_02012	Syaf.g_00517
OG0001198	Syas.g_02031	Syaf.g_00501
OG0001199	Syas.g_02516	Syaf.g_00957
OG0001200	Syas.g_02514	Syaf.g_00955
OG0001201	Syas.g_02419	Syaf.g_00902
OG0001202	Syas.g_02270	Syaf.g_00764
OG0001203	Syas.g_02557	Syaf.g_02785
OG0001204	Syas.g_01687	Syaf.g_00185
OG0001205	Syas.g_02745	Syaf.g_01229
OG0001207	Syas.g_01260	Syaf.g_02732
OG0001208	Syas.g_01251	Syaf.g_02719
OG0001209	Syas.g_00065	Syaf.g_02651
OG0001210	Syas.g_00761	Syaf.g_02642
OG0001211	Syas.g_00788	Syaf.g_02623
OG0001212	Syas.g_00847	Syaf.g_02563
OG0001213	Syas.g_00100	Syaf.g_02324
OG0001214	Syas.g_00744	Syaf.g_02308
OG0001215	Syas.g_02245	Syaf.g_01477
OG0001217	Syas.g_02493	Syaf.g_02237
OG0001218	Syas.g_01309	Syaf.g_02473
OG0001219	Syas.g_00399	Syaf.g_01796
OG0001220	Syas.g_02447	Syaf.g_01335
OG0001221	Syas.g_02669	Syaf.g_02087
OG0001222	Syas.g_00448	Syaf.g_01848
OG0001223	Syas.g_00541	Syaf.g_01902
OG0001224	Syas.g_01015	Syaf.g_01438
OG0001225	Syas.g_01017	Syaf.g_01440
OG0001226	Syas.g_02506	Syaf.g_02262
OG0001227	Syas.g_00824	Syaf.g_00614
OG0001228	Syas.g_02195	Syaf.g_01223
OG0001229	Syas.g_00285	Syaf.g_01464
OG0001230	Syas.g_02806	Syaf.g_02404
OG0001231	Syas.g_02050	Syaf.g_00481
OG0001232	Syas.g_02649	Syaf.g_01000
OG0001234	Syas.g_01310	Syaf.g_00159
OG0001235	Syas.g_01646	Syaf.g_00150
OG0001236	Syas.g_02191	Syaf.g_00357
OG0001237	Syas.g_02187	Syaf.g_00362
OG0001238	Syas.g_01901	Syaf.g_00634
OG0001239	Syas.g_02519	Syaf.g_00960
OG0001240	Syas.g_02435	Syaf.g_00919
OG0001241	Syas.g_02427	Syaf.g_00909
OG0001242	Syas.g_02398	Syaf.g_00874
OG0001243	Syas.g_02391	Syaf.g_00867
OG0001244	Syas.g_02370	Syaf.g_00836
OG0001246	Syas.g_01829, Syas.g_01224	Syaf.g_02693
OG0001250	Syas.g_00239	Syaf.g_01377
OG0001251	Syas.g_00516, Syas.g_00408	Syaf.g_00588
OG0001252	Syas.g_00994	Syaf.g_01412
OG0001255	Syas.g_00492	Syaf.g_01070
OG0001256	Syas.g_02698	Syaf.g_01051
OG0001257	Syas.g_01407, Syas.g_00319, Syas.g_01448	Syaf.g_02534
OG0001258	Syas.g_02688	Syaf.g_01041
OG0001259	Syas.g_02594	Syaf.g_01177
OG0001260	Syas.g_02572	Syaf.g_01155
OG0001261	Syas.g_01599	Syaf.g_00103
OG0001262	Syas.g_02091	Syaf.g_00439
OG0001263	Syas.g_02388	Syaf.g_00864
OG0001265	Syas.g_02399	Syaf.g_00876
OG0001266	Syas.g_02266	Syaf.g_00760
OG0001267	Syas.g_01753	Syaf.g_00244
OG0001268	Syas.g_01535	Syaf.g_00017
OG0001269	Syas.g_00510	Syaf.g_01653
OG0001270	Syas.g_01499	Syaf.g_01210
OG0001271	Syas.g_01336	Syaf.g_02501
OG0001272	Syas.g_01247	Syaf.g_02715
OG0001273	Syas.g_00751	Syaf.g_02315
OG0001274	Syas.g_01849	Syaf.g_00707
OG0001275	Syas.g_00554	Syaf.g_01917
OG0001276	Syas.g_00215	Syaf.g_01933
OG0001277	Syas.g_00110	Syaf.g_00533
OG0001278	Syas.g_01074	Syaf.g_01562
OG0001279	Syas.g_02792	Syaf.g_02385
OG0001280	Syas.g_01095	Syaf.g_01257
OG0001281	Syas.g_02845	Syaf.g_01247
OG0001282	Syas.g_01262	Syaf.g_02734
OG0001284	Syas.g_02713	Syaf.g_01073
OG0001286	Syas.g_01585	Syaf.g_00089
OG0001287	Syas.g_00136	Syaf.g_00390
OG0001288	Syas.g_02144	Syaf.g_00408
OG0001289	Syas.g_02474	Syaf.g_00935
OG0001290	Syas.g_02428	Syaf.g_00910
OG0001291	Syas.g_02378	Syaf.g_00853
OG0001292	Syas.g_01693	Syaf.g_00191
OG0001293	Syas.g_01720	Syaf.g_00217
OG0001294	Syas.g_00692	Syaf.g_02124
OG0001295	Syas.g_00770	Syaf.g_02637
OG0001296	Syas.g_01217	Syaf.g_02687
OG0001297	Syas.g_01213	Syaf.g_02683
OG0001298	Syas.g_00829	Syaf.g_02584
OG0001299	Syas.g_00700	Syaf.g_02130
OG0001303	Syas.g_00400	Syaf.g_01798
OG0001304	Syas.g_00199	Syaf.g_01950
OG0001305	Syas.g_01027	Syaf.g_01448
OG0001306	Syas.g_01202	Syaf.g_01272
OG0001307	Syas.g_01923	Syaf.g_01638
OG0001308	Syas.g_02830	Syaf.g_02427
OG0001309	Syas.g_00003	Syaf.g_02678
OG0001310	Syas.g_02666	Syaf.g_01018
OG0001311	Syas.g_00213	Syaf.g_01935
OG0001312	Syas.g_00414	Syaf.g_01809
OG0001315	Syas.g_01566	Syaf.g_00071
OG0001317	Syas.g_02553	Syaf.g_02790
OG0001318	Syas.g_01706	Syaf.g_00209
OG0001319	Syas.g_01736	Syaf.g_00232
OG0001323	Syas.g_00006	Syaf.g_02675
OG0001325	Syas.g_00179	Syaf.g_01976
OG0001326	Syas.g_01960, Syas.g_01961	Syaf.g_00578
OG0001327	Syas.g_00687	Syaf.g_02116
OG0001329	Syas.g_00773	Syaf.g_02285
OG0001330	Syas.g_02865	Syaf.g_01264
OG0001331	Syas.g_01267	Syaf.g_02739
OG0001333	Syas.g_02598	Syaf.g_01181
OG0001336	Syas.g_02003	Syaf.g_00523
OG0001339	Syas.g_02425	Syaf.g_00907
OG0001345	Syas.g_01132	Syaf.g_01323
OG0001346	Syas.g_02853	Syaf.g_01253
OG0001347	Syas.g_01950	Syaf.g_02400
OG0001348	Syas.g_00119	Syaf.g_01396
OG0001349	Syas.g_02643	Syaf.g_00995
OG0001351	Syas.g_01280	Syaf.g_02539
OG0001353	Syas.g_00228	Syaf.g_01388
OG0001354	Syas.g_00526	Syaf.g_01888
OG0001356	Syas.g_01715	Syaf.g_02177
OG0001356	Syas.g_00972	Syaf.g_01397
OG0001357	Syas.g_00764	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Syas.g_00122	Syaf.g_02341
OG0001360	Syas.g_01130	Syaf.g_01325
OG0001361	Syas.g_01135	Syaf.g_01320
OG0001364	Syas.g_02212	Syaf.g_00338
OG0001366	Syas.g_02655	Syaf.g_01007
OG0001373	Syas.g_01959	Syaf.g_00579
OG0001374	Syas.g_01968	Syaf.g_00571
OG0001376	Syas.g_00468	Syaf.g_00626
OG0001377	Syas.g_00467	Syaf.g_00627
OG0001378	Syas.g_01500	Syaf.g_01209
OG0001379	Syas.g_02861	Syaf.g_01262
OG0001380	Syas.g_00126	Syaf.g_02247
OG0001383	Syas.g_02563	Syaf.g_00688
OG0001385	Syas.g_01956	Syaf.g_00582
OG0001386	Syas.g_01957	Syaf.g_00581
OG0001387	Syas.g_01958	Syaf.g_00580
OG0001388	Syas.g_01962	Syaf.g_00577
OG0001389	Syas.g_01963	Syaf.g_00576
OG0001390	Syas.g_01964	Syaf.g_00575
OG0001391	Syas.g_01965	Syaf.g_00574
OG0001392	Syas.g_01966	Syaf.g_00573
OG0001393	Syas.g_01967	Syaf.g_00572
OG0001394	Syas.g_00627	Syaf.g_02081
OG0001395	Syas.g_00195	Syaf.g_01958
OG0001396	Syas.g_01949	Syaf.g_02399
OG0001398	Syas.g_02481	Syaf.g_01758
OG0001399	Syas.g_02459	Syaf.g_00697
OG0001401	Syas.g_00233	Syaf.g_01383
OG0001402	Syas.g_00112	Syaf.g_02336
OG0001406	Syas.g_00469	Syaf.g_00625
OG0001408	Syas.g_00142	Syaf.g_01546
OG0001411	Syas.g_01156	Syaf.g_00310
OG0001412	Syas.g_01951	Syaf.g_02482, Syaf.g_02401
OG0001413	Syas.g_01481	Syaf.g_02344, Syaf.g_02267
OG0001416	Syas.g_01061	Syaf.g_01250
OG0001417	Syas.g_00507	Syaf.g_01887
OG0001420	Syas.g_00017	Syaf.g_02664
OG0001428	Syas.g_02325	Syaf.g_00804
OG0001432	Syas.g_01484	Syaf.g_01492
OG0001433	Syas.g_01398	Syaf.g_01398
OG0001435	Syas.g_00678	Syaf.g_02107
OG0001438	Syas.g_01767	Syaf.g_00259
OG0001439	Syas.g_01809	Syaf.g_00283
OG0001441	Syas.g_00008	Syaf.g_02673
OG0001443	Syas.g_01910	Syaf.g_00621
OG0001444	Syas.g_02439	Syaf.g_00924
OG0001444	Syas.g_02442	Syaf.g_00401
OG0001447	Syas.g_02390	Syaf.g_00866
OG0001449	Syas.g_02567	Syaf.g_00182
OG0001451	Syas.g_02342, Syas.g_02343	Syaf.g_02183
OG0001452	Syas.g_01700	Syaf.g_00204
OG0001453	Syas.g_00547	Syaf.g_01909
OG0001454	Syas.g_01483	Syaf.g_02263
OG0001456	Syas.g_01969	Syaf.g_00561
OG0001457	Syas.g_01970	Syaf.g_00560
OG0001458	Syas.g_01971	Syaf.g_00559
OG0001459	Syas.g_02778	Syaf.g_01643
OG0001460	Syas.g_01399	Syaf.g_01399
OG0001461	Syas.g_00566	Syaf.g_01633
OG0001470	Syas.g_02115, Syas.g_02627	Syaf.g_01206
OG0001471	Syas.g_01819	Syaf.g_00276
OG0001473	Syas.g_00323	Syaf.g_02282
OG0001474	Syas.g_01534	Syaf.g_00016
OG0001475	Syas.g_02120	Syaf.g_01204
OG0001476	Syas.g_00155	Syaf.g_01302
OG0001477	Syas.g_00934	Syaf.g_01457
OG0001478	Syas.g_01344	Syaf.g_02516
OG0001479	Syas.g_01537	Syaf.g_00019
OG0001480	Syas.g_00771	Syaf.g_01334
OG0001482	Syas.g_00535	Syaf.g_01897
OG0001484	Syas.g_00166, Syas.g_00167	Syaf.g_00570
OG0001488	Syas.g_01142	Syaf.g_01311
OG0001489	Syas.g_01574	Syaf.g_00078
OG0001492	Syas.g_01077	Syaf.g_01565
OG0001493	Syas.g_01069	Syaf.g_01555
OG0001494	Syas.g_02633	Syaf.g_00984
OG0001495	Syas.g_01641	Syaf.g_00145
OG0001496	Syas.g_00936	Syaf.g_01459
OG0001497	Syas.g_00935	Syaf.g_01458
OG0001498	Syas.g_01511	Syaf.g_02806
OG0001502	Syas.g_00290	Syaf.g_01341
OG0001504	Syas.g_02777	Syaf.g_01642
OG0001507	Syas.g_01183	Syaf.g_01664
OG0001508	Syas.g_02114	Syaf.g_01207
OG0001510	Syas.g_02151	Syaf.g_00394
OG0001511	Syas.g_02413	Syaf.g_00894
OG0001512	Syas.g_02559	Syaf.g_02784
OG0001514	Syas.g_00937	Syaf.g_01460
OG0001515	Syas.g_00734	Syaf.g_01472
OG0001516	Syas.g_00703	Syaf.g_02133
OG0001517	Syas.g_01540	Syaf.g_00022
OG0001518	Syas.g_01903	Syaf.g_00632
OG0001519	Syas.g_01912	Syaf.g_00619
OG0001520	Syas.g_00828	Syaf.g_02600
OG0001522	Syas.g_00369	Syaf.g_01387
OG0001527	Syas.g_00803	Syaf.g_02609
OG0001528	Syas.g_02116	Syaf.g_01205
OG0001529	Syas.g_02082	Syaf.g_00448
OG0001530	Syas.g_02415	Syaf.g_00896
OG0001531	Syas.g_02560	Syaf.g_02783
OG0001532	Syas.g_01113	Syaf.g_01595
OG0001533	Syas.g_00476	Syaf.g_02533
OG0001534	Syas.g_00198	Syaf.g_01951
OG0001535	Syas.g_00218	Syaf.g_01931
OG0001536	Syas.g_00456	Syaf.g_01856
OG0001537	Syas.g_00651	Syaf.g_02086
OG0001538	Syas.g_00591	Syaf.g_02044
OG0001539	Syas.g_00683	Syaf.g_02111
OG0001540	Syas.g_02386	Syaf.g_00862
OG0001541	Syas.g_02316	Syaf.g_00795
OG0001542	Syas.g_02294	Syaf.g_00785
OG0001543	Syas.g_02230	Syaf.g_00726
OG0001544	Syas.g_01911	Syaf.g_00620
OG0001545	Syas.g_01982	Syaf.g_00534
OG0001547	Syas.g_00300	Syaf.g_01777
OG0001549	Syas.g_00482	Syaf.g_01326
OG0001554	Syas.g_00153	Syaf.g_00648
OG0001555	Syas.g_00654	Syaf.g_01698
OG0001556	Syas.g_00976, Syas.g_01679	Syaf.g_01604
OG0001557	Syas.g_00626	Syaf.g_02080
OG0001558	Syas.g_02053	Syaf.g_00478
OG0001559	Syas.g_02416	Syaf.g_00897
OG0001560	Syas.g_02429	Syaf.g_00911
OG0001561	Syas.g_00211	Syaf.g_01937
OG0001562	Syas.g_00560	Syaf.g_01923
OG0001563	Syas.g_01590	Syaf.g_00094
OG0001564	Syas.g_01034	Syaf.g_00565
OG0001567	Syas.g_00294	Syaf.g_01776
OG0001568	Syas.g_00368	Syaf.g_01779
OG0001570	Syas.g_00309	Syaf.g_00978
OG0001573	Syas.g_02025	Syaf.g_02415
OG0001574	Syas.g_00801	Syaf.g_02611
OG0001575	Syas.g_00806	Syaf.g_02606
OG0001576	Syas.g_02834	Syaf.g_02545
OG0001577	Syas.g_01189	Syaf.g_01284
OG0001580	Syas.g_01875	Syaf.g_00662
OG0001586	Syas.g_02637	Syaf.g_00988
OG0001589	Syas.g_02589	Syaf.g_01173
OG0001590	Syas.g_00752	Syaf.g_02316, Syaf.g_01632
OG0001591	Syas.g_00690	Syaf.g_02122
OG0001592	Syas.g_01877	Syaf.g_00661
OG0001594	Syas.g_00074, Syas.g_00260	Syaf.g_02389
OG0001614	Syas.g_02165	Syaf.g_00380
OG0001615	Syas.g_00778	Syaf.g_01364
OG0001616	Syas.g_01127	Syaf.g_01610
OG0001617	Syas.g_00076	Syaf.g_01465
OG0001618	Syas.g_00185	Syaf.g_01969
OG0001619	Syas.g_00445	Syaf.g_01845
OG0001620	Syas.g_01528	Syaf.g_00010
OG0001621	Syas.g_01702	Syaf.g_00205
OG0001622	Syas.g_02002	Syaf.g_00525
OG0001623	Syas.g_00977, Syas.g_01554	Syaf.g_00035
OG0001624	Syas.g_01926	Syaf.g_00613
OG0001625	Syas.g_01708	Syaf.g_00211
OG0001634	Syas.g_00697	Syaf.g_02127
OG0001635	Syas.g_02140	Syaf.g_00412
OG0001636	Syas.g_02075	Syaf.g_00456
OG0001637	Syas.g_02242, Syas.g_02547	Syaf.g_01162
OG0001638	Syas.g_02670	Syaf.g_01021
OG0001639	Syas.g_01477	Syaf.g_01108
OG0001640	Syas.g_00989	Syaf.g_01408
OG0001641	Syas.g_00545	Syaf.g_01907
OG0001643	Syas.g_00741	Syaf.g_02305
OG0001644	Syas.g_00921, Syas.g_00767	Syaf.g_01962
OG0001645	Syas.g_01410	Syaf.g_01780, Syaf.g_02272
OG0001647	Syas.g_01738	Syaf.g_00234
OG0001652	Syas.g_02051	Syaf.g_00480
OG0001653	Syas.g_02436	Syaf.g_00921, Syaf.g_00507
OG0001654	Syas.g_01475	Syaf.g_01110
OG0001655	Syas.g_01854	Syaf.g_01507
OG0001657	Syas.g_02355	Syaf.g_00822
OG0001659	Syas.g_01118	Syaf.g_01602
OG0001660	Syas.g_02409, Syas.g_02868	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814
OG0001671	Syas.g_01830	Syaf.g_00721
OG0001672	Syas.g_02508	Syaf.g_00949
OG0001673	Syas.g_02551	Syaf.g_02792
OG0001675	Syas.g_00558	Syaf.g_01921
OG0001677	Syas.g_01563	Syaf.g_00068, Syaf.g_01597
OG0001678	Syas.g_01666	Syaf.g_00174
OG0001679	Syas.g_02407	Syaf.g_02602, Syaf.g_02601
OG0001680	Syas.g_02664	Syaf.g_01016
OG0001682	Syas.g_00183	Syaf.g_02264, Syaf.g_01972
OG0001692	Syas.g_02810	Syaf.g_02408
OG0001693	Syas.g_01022	Syaf.g_01443
OG0001694	Syas.g_01755	Syaf.g_00246
OG0001695	Syas.g_01980	Syaf.g_00540
OG0001700	Syas.g_01390, Syas.g_01391	Syaf.g_02162, Syaf.g_02178
OG0001702	Syas.g_02468, Syas.g_02448	Syaf.g_00930
OG0001703	Syas.g_01259	Syaf.g_02731
OG0001714	Syas.g_02632	Syaf.g_00981
OG0001715	Syas.g_01409	Syaf.g_02249
OG0001716	Syas.g_00512, Syas.g_01406	Syaf.g_01339
OG0001717	Syas.g_02330	Syaf.g_00809
OG0001726	Syas.g_00337	Syaf.g_01751
OG0001729	Syas.g_02564	Syaf.g_02780
OG0001730	Syas.g_00954	Syaf.g_02777
OG0001731	Syas.g_02729	Syaf.g_01089
OG0001732	Syas.g_02021, Syas.g_01088	Syaf.g_01580
OG0001733	Syas.g_00974	Syaf.g_02119
OG0001735	Syas.g_00711	Syaf.g_00506, Syaf.g_02140
OG0001736	Syas.g_00737	Syaf.g_00318
OG0001737	Syas.g_01777	Syaf.g_00265
OG0001738	Syas.g_01792	Syaf.g_00298
OG0001739	Syas.g_01978	Syaf.g_00542
OG0001741	Syas.g_01927	Syaf.g_02250
OG0001748	Syas.g_01832	Syaf.g_00719
OG0001749	Syas.g_02217	Syaf.g_00308, Syaf.g_00322
OG0001750	Syas.g_02438	Syaf.g_00923
OG0001751	Syas.g_02550	Syaf.g_02793, Syaf.g_01781
OG0001752	Syas.g_02570	Syaf.g_01153
OG0001753	Syas.g_00864	Syaf.g_01159
OG0001754	Syas.g_02545, Syas.g_02244	Syaf.g_01160
OG0001755	Syas.g_01208	Syaf.g_02679
OG0001756	Syas.g_01905	Syaf.g_00622
OG0001761	Syas.g_01040	Syaf.g_02366
OG0001762	Syas.g_00552	Syaf.g_01914
OG0001763	Syas.g_00540	Syaf.g_01901
OG0001764	Syas.g_00374	Syaf.g_01784
OG0001765	Syas.g_00314	Syaf.g_01121, Syaf.g_01644
OG0001766	Syas.g_01870	Syaf.g_00271
OG0001768	Syas.g_02696	Syaf.g_00778
OG0001769	Syas.g_00723	Syaf.g_02291
OG0001771	Syas.g_00034	Syaf.g_01656
OG0001783	Syas.g_02159	Syaf.g_00385
OG0001784	Syas.g_02445	Syaf.g_00929
OG0001786	Syas.g_02710	Syaf.g_01071
OG0001787	Syas.g_00060	Syaf.g_02655
OG0001788	Syas.g_00064	Syaf.g_02652
OG0001789	Syas.g_02855	Syaf.g_01255
OG0001790	Syas.g_01195	Syaf.g_01279
OG0001792	Syas.g_01083	Syaf.g_01572
OG0001794	Syas.g_00201	Syaf.g_01944
OG0001796	Syas.g_00227	Syaf.g_01925
OG0001797	Syas.g_02249	Syaf.g_01817
OG0001798	Syas.g_00108	Syaf.g_02333
OG0001799	Syas.g_00726	Syaf.g_02294
OG0001800	Syas.g_00955	Syaf.g_02386
OG0001801	Syas.g_02801	Syaf.g_02394
OG0001803	Syas.g_02741	Syaf.g_01225
OG0001804	Syas.g_01510	Syaf.g_02805
OG0001805	Syas.g_00304	Syaf.g_00195
OG0001806	Syas.g_01737	Syaf.g_00233
OG0001808	Syas.g_02210	Syaf.g_00347
OG0001809	Syas.g_00959	Syaf.g_00967
OG0001811	Syas.g_02297	Syaf.g_00788
OG0001812	Syas.g_01878	Syaf.g_00660
OG0001813	Syas.g_01936	Syaf.g_00607
OG0001814	Syas.g_02013	Syaf.g_00516
OG0001815	Syas.g_02022	Syaf.g_00503
OG0001816	Syas.g_00688	Syaf.g_02117
OG0001837	Syas.g_01831	Syaf.g_00720
OG0001838	Syas.g_02042	Syaf.g_00490
OG0001839	Syas.g_02071	Syaf.g_00460
OG0001840	Syas.g_02088	Syaf.g_00442
OG0001841	Syas.g_02095	Syaf.g_00435
OG0001842	Syas.g_00658	Syaf.g_01115
OG0001843	Syas.g_02166	Syaf.g_00379
OG0001844	Syas.g_02167	Syaf.g_00378
OG0001845	Syas.g_02169	Syaf.g_00377
OG0001846	Syas.g_02397	Syaf.g_00873
OG0001848	Syas.g_02402	Syaf.g_00879
OG0001849	Syas.g_02475	Syaf.g_00936
OG0001850	Syas.g_02505	Syaf.g_00947
OG0001851	Syas.g_02512	Syaf.g_00953
OG0001852	Syas.g_02513	Syaf.g_00954
OG0001853	Syas.g_02520	Syaf.g_00961
OG0001854	Syas.g_02555	Syaf.g_02788
OG0001856	Syas.g_02706	Syaf.g_01059
OG0001857	Syas.g_02709	Syaf.g_01062
OG0001858	Syas.g_02734	Syaf.g_01096
OG0001859	Syas.g_01271	Syaf.g_02743
OG0001860	Syas.g_01257	Syaf.g_02729
OG0001861	Syas.g_01246	Syaf.g_02714
OG0001862	Syas.g_01233	Syaf.g_02703
OG0001863	Syas.g_01229	Syaf.g_02698
OG0001864	Syas.g_00092	Syaf.g_02644
OG0001866	Syas.g_00862	Syaf.g_02549
OG0001867	Syas.g_00866	Syaf.g_02368
OG0001868	Syas.g_02851	Syaf.g_01251
OG0001869	Syas.g_01190	Syaf.g_01283
OG0001870	Syas.g_01180	Syaf.g_01291
OG0001871	Syas.g_01173	Syaf.g_01297
OG0001872	Syas.g_01078	Syaf.g_01566
OG0001873	Syas.g_01126	Syaf.g_01609
OG0001874	Syas.g_01129	Syaf.g_01612
OG0001877	Syas.g_00735	Syaf.g_01471
OG0001878	Syas.g_00555	Syaf.g_01918
OG0001879	Syas.g_00550	Syaf.g_01912
OG0001880	Syas.g_00465	Syaf.g_01866
OG0001881	Syas.g_00464	Syaf.g_01864
OG0001882	Syas.g_02252	Syaf.g_01840
OG0001883	Syas.g_00423	Syaf.g_01816
OG0001884	Syas.g_00412	Syaf.g_01807
OG0001885	Syas.g_00395	Syaf.g_01789
OG0001886	Syas.g_00375	Syaf.g_01785
OG0001887	Syas.g_00661, Syas.g_00664	Syaf.g_02095
OG0001888	Syas.g_00622	Syaf.g_02073
OG0001889	Syas.g_00581	Syaf.g_02033
OG0001890	Syas.g_00283	Syaf.g_01370
OG0001891	Syas.g_00289	Syaf.g_01366
OG0001892	Syas.g_00422	Syaf.g_01333
OG0001893	Syas.g_00863, Syas.g_00107	Syaf.g_02332
OG0001894	Syas.g_00747	Syaf.g_02311
OG0001895	Syas.g_02798	Syaf.g_02390
OG0001896	Syas.g_01502	Syaf.g_01220
OG0001897	Syas.g_01531	Syaf.g_00013
OG0001898	Syas.g_01549	Syaf.g_00029
OG0001899	Syas.g_01601	Syaf.g_00105
OG0001900	Syas.g_01722	Syaf.g_00218
OG0001901	Syas.g_01723	Syaf.g_00219
OG0001902	Syas.g_01759	Syaf.g_00251
OG0001903	Syas.g_01768	Syaf.g_00260
OG0001904	Syas.g_02214	Syaf.g_00336
OG0001905	Syas.g_02198	Syaf.g_00349
OG0001906	Syas.g_02385	Syaf.g_00861
OG0001908	Syas.g_02314	Syaf.g_00793
OG0001909	Syas.g_02289	Syaf.g_00780
OG0001910	Syas.g_01836	Syaf.g_00715
OG0001912	Syas.g_01895	Syaf.g_00638
OG0001913	Syas.g_01898	Syaf.g_00636
OG0001914	Syas.g_00098	Syaf.g_01621
OG0001915	Syas.g_02019	Syaf.g_00509
OG0001917	Syas.g_00216	Syaf.g_01932
OG0001918	Syas.g_00759	Syaf.g_01720, Syaf.g_00547
OG0001924	Syas.g_00040	Syaf.g_02355
OG0001925	Syas.g_00041	Syaf.g_02356
OG0001926	Syas.g_00042	Syaf.g_02357
OG0001927	Syas.g_00043	Syaf.g_02362
OG0001929	Syas.g_02102	Syaf.g_00428
OG0001930	Syas.g_00657	Syaf.g_01114
OG0001931	Syas.g_00656	Syaf.g_01113
OG0001932	Syas.g_02164	Syaf.g_00381
OG0001933	Syas.g_02418	Syaf.g_00900
OG0001934	Syas.g_02430	Syaf.g_00915
OG0001935	Syas.g_02515	Syaf.g_00956
OG0001936	Syas.g_00945	Syaf.g_01689
OG0001937	Syas.g_02721	Syaf.g_01081
OG0001938	Syas.g_01255	Syaf.g_02727
OG0001939	Syas.g_01526	Syaf.g_01475
OG0001940	Syas.g_00826	Syaf.g_02585
OG0001941	Syas.g_02844	Syaf.g_01246
OG0001944	Syas.g_02794	Syaf.g_01498
OG0001946	Syas.g_00928	Syaf.g_01470
OG0001947	Syas.g_00172	Syaf.g_01406
OG0001948	Syas.g_00542	Syaf.g_01903
OG0001949	Syas.g_00502	Syaf.g_01882
OG0001950	Syas.g_00499	Syaf.g_01880
OG0001951	Syas.g_00463	Syaf.g_01863
OG0001952	Syas.g_02251	Syaf.g_01839
OG0001953	Syas.g_02250	Syaf.g_01838
OG0001954	Syas.g_01433	Syaf.g_01746
OG0001957	Syas.g_00102	Syaf.g_02327
OG0001958	Syas.g_00709	Syaf.g_02138
OG0001961	Syas.g_01338	Syaf.g_02503
OG0001964	Syas.g_01653	Syaf.g_00161
OG0001966	Syas.g_01710	Syaf.g_00213
OG0001967	Syas.g_01712	Syaf.g_00215
OG0001968	Syas.g_01713	Syaf.g_00216
OG0001969	Syas.g_01818	Syaf.g_00278
OG0001970	Syas.g_02383	Syaf.g_00859
OG0001971	Syas.g_02291	Syaf.g_00782
OG0001972	Syas.g_01853	Syaf.g_00703
OG0001973	Syas.g_01862, Syas.g_01864	Syaf.g_00666
OG0001975	Syas.g_00097	Syaf.g_01620
OG0001976	Syas.g_00099	Syaf.g_01622
OG0001979	Syas.g_01412	Syaf.g_01474
OG0001980	Syas.g_01045	Syaf.g_00033
OG0001981	Syas.g_00286	Syaf.g_00750, Syaf.g_00744, Syaf.g_02227
OG0001981	Syas.g_01205	Syaf.g_01436
OG0001990	Syas.g_01973	Syaf.g_00536
OG0001993	Syas.g_00038	Syaf.g_02353
OG0001994	Syas.g_00039	Syaf.g_02354
OG0001995	Syas.g_00916	Syaf.g_01487
OG0001996	Syas.g_02067	Syaf.g_00464
OG0001997	Syas.g_02440	Syaf.g_00925
OG0001999	Syas.g_02599	Syaf.g_01184
OG0002000	Syas.g_00004	Syaf.g_02677
OG0002002	Syas.g_01079	Syaf.g_01567
OG0002004	Syas.g_01906	Syaf.g_02764
OG0002006	Syas.g_00171	Syaf.g_01405
