Orthogroup	Syas	Syat
OG0001167	Syas.g_01046	Syat.g_03019
OG0001168	Syas.g_02597	Syat.g_03017
OG0001169	Syas.g_02595	Syat.g_03015
OG0001170	Syas.g_02593	Syat.g_03013
OG0001171	Syas.g_02580	Syat.g_03001
OG0001172	Syas.g_01665	Syat.g_01858
OG0001173	Syas.g_01664	Syat.g_01857
OG0001174	Syas.g_01656	Syat.g_01849
OG0001175	Syas.g_01655	Syat.g_01848
OG0001176	Syas.g_01638	Syat.g_01831
OG0001178	Syas.g_02676	Syat.g_03137
OG0001180	Syas.g_01583	Syat.g_01654
OG0001181	Syas.g_01579	Syat.g_01650
OG0001182	Syas.g_01571	Syat.g_01642
OG0001183	Syas.g_01564	Syat.g_01632
OG0001184	Syas.g_02188	Syat.g_02160
OG0001185	Syas.g_02162	Syat.g_02200
OG0001186	Syas.g_02113	Syat.g_02235
OG0001187	Syas.g_02111	Syat.g_02256
OG0001189	Syas.g_02089	Syat.g_02287
OG0001190	Syas.g_01881	Syat.g_02692
OG0001191	Syas.g_01900	Syat.g_02675
OG0001193	Syas.g_01952	Syat.g_02513
OG0001194	Syas.g_01953	Syat.g_02515
OG0001195	Syas.g_01954	Syat.g_02516
OG0001196	Syas.g_02010	Syat.g_02398
OG0001197	Syas.g_02012	Syat.g_02396
OG0001199	Syas.g_02516	Syat.g_01475
OG0001200	Syas.g_02514	Syat.g_01477
OG0001201	Syas.g_02419	Syat.g_01572
OG0001202	Syas.g_02270	Syat.g_02812
OG0001203	Syas.g_02557	Syat.g_01447
OG0001204	Syas.g_01687	Syat.g_01867
OG0001205	Syas.g_02745	Syat.g_01287
OG0001207	Syas.g_01260	Syat.g_03162
OG0001208	Syas.g_01251	Syat.g_03172
OG0001209	Syas.g_00065	Syat.g_03273
OG0001210	Syas.g_00761	Syat.g_00103
OG0001211	Syas.g_00788	Syat.g_00078
OG0001213	Syas.g_00100	Syat.g_03289
OG0001214	Syas.g_00744	Syat.g_00128
OG0001217	Syas.g_02493	Syat.g_02587
OG0001218	Syas.g_01309	Syat.g_01356
OG0001219	Syas.g_00399	Syat.g_00629
OG0001220	Syas.g_02447	Syat.g_01534
OG0001222	Syas.g_00448	Syat.g_00597
OG0001223	Syas.g_00541	Syat.g_00544
OG0001224	Syas.g_01015	Syat.g_00804
OG0001225	Syas.g_01017	Syat.g_00806
OG0001226	Syas.g_02506	Syat.g_01485
OG0001228	Syas.g_02195	Syat.g_00938
OG0001229	Syas.g_00285	Syat.g_00981
OG0001230	Syas.g_02806	Syat.g_01235
OG0001231	Syas.g_02050	Syat.g_02327
OG0001232	Syas.g_02649	Syat.g_03041
OG0001233	Syas.g_02592	Syat.g_03012
OG0001234	Syas.g_01310	Syat.g_02092
OG0001235	Syas.g_01646	Syat.g_01838
OG0001236	Syas.g_02191	Syat.g_02156
OG0001237	Syas.g_02187	Syat.g_02161
OG0001238	Syas.g_01901	Syat.g_02673
OG0001239	Syas.g_02519	Syat.g_01472
OG0001240	Syas.g_02435	Syat.g_01554
OG0001241	Syas.g_02427	Syat.g_01564
OG0001242	Syas.g_02398	Syat.g_02936
OG0001243	Syas.g_02391	Syat.g_02928
OG0001244	Syas.g_02370	Syat.g_02901
OG0001245	Syas.g_00524	Syat.g_00212
OG0001246	Syas.g_01224	Syat.g_03209
OG0001249	Syas.g_01547	Syat.g_01620
OG0001250	Syas.g_00239	Syat.g_00739
OG0001251	Syas.g_00516	Syat.g_00963
OG0001251	Syas.g_00408	Syat.g_00621
OG0001252	Syas.g_00994	Syat.g_00787
OG0001255	Syas.g_00492	Syat.g_00843
OG0001256	Syas.g_02698	Syat.g_03111
OG0001257	Syas.g_01407	Syat.g_01716
OG0001257	Syas.g_00319	Syat.g_00438
OG0001257	Syas.g_01448	Syat.g_00729, Syat.g_00918
OG0001258	Syas.g_02688	Syat.g_03119
OG0001259	Syas.g_02594	Syat.g_03014
OG0001261	Syas.g_01599	Syat.g_01791
OG0001262	Syas.g_02091	Syat.g_02285
OG0001263	Syas.g_02388	Syat.g_02926
OG0001265	Syas.g_02399	Syat.g_02938
OG0001266	Syas.g_02266	Syat.g_02808
OG0001267	Syas.g_01753	Syat.g_02060
OG0001268	Syas.g_01535	Syat.g_01608
OG0001269	Syas.g_00510	Syat.g_02369
OG0001270	Syas.g_01499	Syat.g_02968
OG0001271	Syas.g_01336	Syat.g_01374
OG0001272	Syas.g_01247	Syat.g_03176
OG0001274	Syas.g_01849	Syat.g_02727
OG0001275	Syas.g_00554	Syat.g_00529
OG0001276	Syas.g_00215	Syat.g_00705
OG0001277	Syas.g_00110	Syat.g_03312
OG0001278	Syas.g_01074	Syat.g_00895
OG0001279	Syas.g_02792	Syat.g_01252
OG0001281	Syas.g_02845	Syat.g_01159
OG0001282	Syas.g_01262	Syat.g_02780
OG0001286	Syas.g_01585	Syat.g_01656
OG0001287	Syas.g_00136	Syat.g_02208
OG0001288	Syas.g_02144	Syat.g_02225
OG0001289	Syas.g_02474	Syat.g_01527
OG0001290	Syas.g_02428	Syat.g_01563
OG0001291	Syas.g_02378	Syat.g_02916
OG0001292	Syas.g_01693	Syat.g_01873
OG0001293	Syas.g_01720	Syat.g_01995
OG0001294	Syas.g_00692	Syat.g_00409
OG0001295	Syas.g_00770	Syat.g_00945
OG0001296	Syas.g_01217	Syat.g_03217
OG0001297	Syas.g_01213	Syat.g_03221
OG0001298	Syas.g_00829	Syat.g_00043
OG0001299	Syas.g_00700	Syat.g_00401
OG0001303	Syas.g_00400	Syat.g_00628
OG0001304	Syas.g_00199	Syat.g_00690
OG0001305	Syas.g_01027	Syat.g_00813
OG0001306	Syas.g_01202	Syat.g_03234
OG0001307	Syas.g_01923	Syat.g_02082
OG0001308	Syas.g_02830	Syat.g_01176
OG0001309	Syas.g_00003	Syat.g_01113
OG0001310	Syas.g_02666	Syat.g_03066
OG0001311	Syas.g_00213	Syat.g_00703
OG0001312	Syas.g_00414	Syat.g_00615
OG0001314	Syas.g_01925	Syat.g_00839, Syat.g_00137
OG0001315	Syas.g_01566	Syat.g_01634
OG0001317	Syas.g_02553	Syat.g_01451
OG0001318	Syas.g_01706	Syat.g_01888
OG0001319	Syas.g_01736	Syat.g_02048
OG0001323	Syas.g_00006	Syat.g_01111
OG0001325	Syas.g_00179	Syat.g_00664
OG0001326	Syas.g_01960, Syas.g_01961	Syat.g_02525
OG0001327	Syas.g_00687	Syat.g_00414
OG0001329	Syas.g_00773	Syat.g_00097
OG0001331	Syas.g_01267	Syat.g_01301
OG0001333	Syas.g_02598	Syat.g_03018
OG0001336	Syas.g_02003	Syat.g_02402
OG0001337	Syas.g_01548	Syat.g_01621
OG0001345	Syas.g_01132	Syat.g_00290
OG0001347	Syas.g_01950	Syat.g_02666
OG0001348	Syas.g_00119	Syat.g_03316
OG0001349	Syas.g_02643	Syat.g_01220
OG0001351	Syas.g_01280	Syat.g_01318
OG0001353	Syas.g_00228	Syat.g_00717
OG0001354	Syas.g_00526	Syat.g_00558
OG0001355	Syas.g_01057	Syat.g_02589
OG0001356	Syas.g_01715	Syat.g_01035
OG0001356	Syas.g_00972	Syat.g_01428
OG0001357	Syas.g_00764	Syat.g_00135
OG0001358	Syas.g_00122	Syat.g_03319
OG0001360	Syas.g_01130	Syat.g_00256
OG0001361	Syas.g_01135	Syat.g_00293
OG0001364	Syas.g_02212	Syat.g_02143
OG0001365	Syas.g_01886	Syat.g_02687
OG0001366	Syas.g_02655	Syat.g_03047
OG0001371	Syas.g_02499	Syat.g_01490
OG0001373	Syas.g_01959	Syat.g_02524
OG0001374	Syas.g_01968	Syat.g_02541
OG0001376	Syas.g_00468	Syat.g_00841
OG0001377	Syas.g_00467	Syat.g_00842
OG0001378	Syas.g_01500	Syat.g_02967
OG0001379	Syas.g_02861	Syat.g_01147
OG0001383	Syas.g_00522	Syat.g_01092
OG0001383	Syas.g_02563	Syat.g_01441
OG0001385	Syas.g_01956	Syat.g_02521
OG0001386	Syas.g_01957	Syat.g_02522
OG0001387	Syas.g_01958	Syat.g_02523
OG0001388	Syas.g_01962	Syat.g_02526
OG0001389	Syas.g_01963	Syat.g_02531
OG0001390	Syas.g_01964	Syat.g_02532
OG0001391	Syas.g_01965	Syat.g_02533
OG0001392	Syas.g_01966	Syat.g_02539
OG0001393	Syas.g_01967	Syat.g_02540
OG0001394	Syas.g_00627	Syat.g_00450
OG0001396	Syas.g_01949	Syat.g_02665
OG0001401	Syas.g_00233	Syat.g_00721
OG0001402	Syas.g_00112	Syat.g_03314
OG0001403	Syas.g_02069	Syat.g_02307
OG0001406	Syas.g_00469	Syat.g_00840
OG0001408	Syas.g_00142	Syat.g_00211
OG0001409	Syas.g_00154	Syat.g_01007
OG0001412	Syas.g_01951	Syat.g_01135, Syat.g_00584, Syat.g_02667
OG0001413	Syas.g_01481	Syat.g_02775, Syat.g_00853
OG0001416	Syas.g_01061	Syat.g_02491
OG0001417	Syas.g_00507	Syat.g_01705
OG0001418	Syas.g_01177	Syat.g_03267
OG0001420	Syas.g_00017	Syat.g_01099
OG0001429	Syas.g_00401	Syat.g_00627
OG0001432	Syas.g_01484	Syat.g_00846
OG0001433	Syas.g_01398	Syat.g_01429
OG0001435	Syas.g_00678	Syat.g_00422
OG0001438	Syas.g_01767	Syat.g_02076
OG0001439	Syas.g_01809	Syat.g_02105
OG0001441	Syas.g_00008	Syat.g_01109
OG0001443	Syas.g_01910	Syat.g_02649
OG0001444	Syas.g_02439	Syat.g_01550
OG0001444	Syas.g_02442	Syat.g_01547
OG0001449	Syas.g_02567	Syat.g_00800
OG0001451	Syas.g_02342, Syas.g_02343	Syat.g_02877
OG0001452	Syas.g_01700	Syat.g_01881
OG0001453	Syas.g_00547	Syat.g_00538
OG0001454	Syas.g_01483	Syat.g_00189
OG0001456	Syas.g_01969	Syat.g_02545
OG0001457	Syas.g_01970	Syat.g_02546
OG0001458	Syas.g_01971	Syat.g_02547
OG0001459	Syas.g_02778	Syat.g_03357, Syat.g_03358
OG0001460	Syas.g_01399	Syat.g_01430
OG0001461	Syas.g_00566	Syat.g_01945
OG0001470	Syas.g_02627	Syat.g_02252
OG0001473	Syas.g_00323	Syat.g_00190
OG0001474	Syas.g_01534	Syat.g_01607
OG0001475	Syas.g_02120	Syat.g_01116
OG0001476	Syas.g_00155	Syat.g_01012
OG0001477	Syas.g_00934	Syat.g_00318
OG0001478	Syas.g_01345, Syas.g_01344	Syat.g_01385
OG0001479	Syas.g_01537	Syat.g_01610
OG0001480	Syas.g_00771	Syat.g_00100
OG0001482	Syas.g_00535	Syat.g_00549
OG0001484	Syas.g_00166, Syas.g_00167	Syat.g_02443
OG0001486	Syas.g_01186	Syat.g_03258
OG0001488	Syas.g_01142	Syat.g_00301
OG0001489	Syas.g_01574	Syat.g_01645
OG0001492	Syas.g_01077	Syat.g_00898
OG0001493	Syas.g_01069	Syat.g_00890
OG0001495	Syas.g_01641	Syat.g_01833
OG0001496	Syas.g_00936	Syat.g_00316
OG0001497	Syas.g_00935	Syat.g_00317
OG0001498	Syas.g_01511	Syat.g_02954
OG0001502	Syas.g_00290	Syat.g_00757
OG0001504	Syas.g_02777	Syat.g_03356
OG0001505	Syas.g_02135	Syat.g_01215
OG0001507	Syas.g_01183	Syat.g_03261
OG0001508	Syas.g_02114	Syat.g_02258
OG0001510	Syas.g_02151	Syat.g_02214
OG0001511	Syas.g_02413	Syat.g_01580
OG0001512	Syas.g_02559	Syat.g_01445
OG0001514	Syas.g_00937	Syat.g_00315
OG0001515	Syas.g_00734	Syat.g_00927
OG0001516	Syas.g_00703	Syat.g_00398
OG0001517	Syas.g_01540	Syat.g_01613
OG0001518	Syas.g_01903	Syat.g_02671
OG0001519	Syas.g_01912	Syat.g_02646
OG0001520	Syas.g_00828	Syat.g_00852
OG0001522	Syas.g_00369	Syat.g_00642
OG0001527	Syas.g_00803	Syat.g_00064
OG0001528	Syas.g_02116	Syat.g_01115
OG0001529	Syas.g_02082	Syat.g_02294
OG0001530	Syas.g_02415	Syat.g_01578
OG0001531	Syas.g_02560	Syat.g_01444
OG0001532	Syas.g_01113	Syat.g_00213
OG0001533	Syas.g_00476	Syat.g_02786
OG0001534	Syas.g_00198	Syat.g_00689
OG0001535	Syas.g_00218	Syat.g_00707
OG0001536	Syas.g_00456	Syat.g_00589
OG0001537	Syas.g_00651	Syat.g_00441
OG0001538	Syas.g_00591	Syat.g_00484
OG0001539	Syas.g_00683	Syat.g_00417
OG0001540	Syas.g_02386	Syat.g_02924
OG0001541	Syas.g_02316	Syat.g_02847
OG0001542	Syas.g_02294	Syat.g_02837
OG0001543	Syas.g_02230	Syat.g_03229
OG0001544	Syas.g_01911	Syat.g_02647
OG0001545	Syas.g_01982	Syat.g_02444, Syat.g_02433
OG0001546	Syas.g_00011	Syat.g_01106
OG0001547	Syas.g_00300	Syat.g_00645
OG0001549	Syas.g_00482	Syat.g_00799
OG0001554	Syas.g_00153	Syat.g_01005
OG0001556	Syas.g_00976	Syat.g_01046
OG0001556	Syas.g_01679	Syat.g_03334
OG0001557	Syas.g_00626	Syat.g_00451
OG0001558	Syas.g_02053	Syat.g_02323
OG0001559	Syas.g_02416	Syat.g_01577
OG0001560	Syas.g_02429	Syat.g_01562
OG0001561	Syas.g_00211	Syat.g_00701
OG0001562	Syas.g_00560	Syat.g_00523
OG0001563	Syas.g_01590	Syat.g_01662
OG0001567	Syas.g_00294	Syat.g_00651
OG0001568	Syas.g_00368	Syat.g_00643
OG0001570	Syas.g_00309	Syat.g_03269
OG0001573	Syas.g_02025	Syat.g_01835
OG0001574	Syas.g_00801	Syat.g_00066
OG0001575	Syas.g_00806	Syat.g_00061
OG0001576	Syas.g_02834	Syat.g_01169
OG0001577	Syas.g_01189	Syat.g_03255
OG0001578	Syas.g_01979	Syat.g_00192
OG0001580	Syas.g_01875	Syat.g_02701
OG0001584	Syas.g_00607	Syat.g_00468
OG0001587	Syas.g_02569	Syat.g_02990
OG0001590	Syas.g_00752	Syat.g_00112
OG0001591	Syas.g_00690	Syat.g_00411
OG0001592	Syas.g_01877	Syat.g_02699
OG0001594	Syas.g_00074, Syas.g_00260	Syat.g_01365
OG0001614	Syas.g_02165	Syat.g_02197
OG0001615	Syas.g_00778	Syat.g_00091
OG0001616	Syas.g_01127	Syat.g_00249
OG0001617	Syas.g_00076	Syat.g_03212, Syat.g_03299
OG0001618	Syas.g_00185	Syat.g_00670
OG0001619	Syas.g_00445	Syat.g_00600
OG0001620	Syas.g_01528	Syat.g_01601
OG0001621	Syas.g_01702	Syat.g_01883
OG0001622	Syas.g_02002	Syat.g_02404
OG0001623	Syas.g_01550	Syat.g_01623
OG0001623	Syas.g_00977	Syat.g_01666
OG0001624	Syas.g_01926	Syat.g_00188
OG0001625	Syas.g_01708	Syat.g_01938
OG0001634	Syas.g_00697	Syat.g_00404
OG0001635	Syas.g_02140	Syat.g_02229, Syat.g_01993
OG0001636	Syas.g_02075	Syat.g_02302
OG0001637	Syas.g_02242	Syat.g_02788
OG0001638	Syas.g_02670	Syat.g_03143
OG0001639	Syas.g_01477	Syat.g_02981
OG0001640	Syas.g_00989	Syat.g_00792
OG0001641	Syas.g_00545	Syat.g_00540
OG0001643	Syas.g_00741	Syat.g_00131
OG0001644	Syas.g_00921, Syas.g_00767	Syat.g_00844
OG0001645	Syas.g_01410	Syat.g_01719
OG0001647	Syas.g_01738	Syat.g_02051
OG0001652	Syas.g_02051	Syat.g_02326
OG0001653	Syas.g_02436	Syat.g_01553
OG0001654	Syas.g_01475	Syat.g_02983
OG0001657	Syas.g_02355	Syat.g_02887
OG0001659	Syas.g_01118	Syat.g_00219
OG0001660	Syas.g_02409, Syas.g_02868	Syat.g_01585, Syat.g_02948
OG0001666	Syas.g_02785	Syat.g_03349
OG0001671	Syas.g_01830	Syat.g_02742
OG0001672	Syas.g_02508	Syat.g_01483
OG0001673	Syas.g_02551	Syat.g_01454
OG0001675	Syas.g_00558	Syat.g_00525
OG0001677	Syas.g_01563	Syat.g_01631
OG0001678	Syas.g_01666	Syat.g_01859
OG0001679	Syas.g_02407	Syat.g_02946
OG0001680	Syas.g_02664	Syat.g_03064
OG0001682	Syas.g_00183	Syat.g_00668
OG0001683	Syas.g_02537	Syat.g_00319, Syat.g_00154, Syat.g_00275, Syat.g_02615
OG0001692	Syas.g_02810	Syat.g_01231
OG0001694	Syas.g_01755	Syat.g_02062
OG0001695	Syas.g_01980	Syat.g_02434
OG0001700	Syas.g_01390, Syas.g_01391	Syat.g_01074
OG0001702	Syas.g_02468	Syat.g_01533
OG0001703	Syas.g_01259	Syat.g_03164
OG0001715	Syas.g_01409	Syat.g_01717
OG0001716	Syas.g_01406	Syat.g_02002
OG0001717	Syas.g_02330	Syat.g_02860
OG0001726	Syas.g_00337	Syat.g_02003
OG0001729	Syas.g_02564	Syat.g_01440
OG0001730	Syas.g_00954	Syat.g_01676
OG0001731	Syas.g_02729	Syat.g_03081
OG0001732	Syas.g_02021	Syat.g_02387
OG0001732	Syas.g_01088	Syat.g_00911
OG0001733	Syas.g_00974	Syat.g_01048
OG0001735	Syas.g_00711	Syat.g_00345
OG0001736	Syas.g_00737	Syat.g_01254
OG0001737	Syas.g_01777	Syat.g_02084
OG0001738	Syas.g_01792	Syat.g_02127
OG0001739	Syas.g_01978	Syat.g_02435, Syat.g_02445
OG0001748	Syas.g_01832	Syat.g_02740
OG0001750	Syas.g_02438	Syat.g_01551
OG0001751	Syas.g_02550	Syat.g_01455
OG0001752	Syas.g_02570	Syat.g_02991
OG0001753	Syas.g_00864	Syat.g_01542, Syat.g_01710
OG0001754	Syas.g_02244	Syat.g_02790
OG0001755	Syas.g_01208	Syat.g_03226
OG0001756	Syas.g_01905	Syat.g_01277, Syat.g_00731
OG0001756	Syas.g_01914	Syat.g_02643, Syat.g_01461
OG0001761	Syas.g_01040	Syat.g_00819
OG0001762	Syas.g_00552	Syat.g_00531
OG0001763	Syas.g_00540	Syat.g_00545
OG0001764	Syas.g_00374	Syat.g_00639
OG0001766	Syas.g_01870	Syat.g_02711
OG0001768	Syas.g_02696	Syat.g_02831
OG0001769	Syas.g_00723	Syat.g_00373
OG0001771	Syas.g_00034	Syat.g_01094
OG0001783	Syas.g_02159	Syat.g_02203
OG0001784	Syas.g_02445	Syat.g_01536
OG0001786	Syas.g_02710	Syat.g_03099
OG0001787	Syas.g_00060	Syat.g_01076
OG0001788	Syas.g_00064	Syat.g_03272
OG0001789	Syas.g_02855	Syat.g_01152
OG0001790	Syas.g_01195	Syat.g_03249
OG0001792	Syas.g_01083	Syat.g_00905
OG0001796	Syas.g_00227	Syat.g_00716
OG0001797	Syas.g_02249	Syat.g_00605, Syat.g_01062
OG0001798	Syas.g_00108	Syat.g_03310
OG0001799	Syas.g_00726	Syat.g_00376
OG0001800	Syas.g_00955	Syat.g_01091, Syat.g_01660
OG0001801	Syas.g_02801	Syat.g_01240
OG0001803	Syas.g_02741	Syat.g_01291
OG0001804	Syas.g_01510	Syat.g_02955
OG0001805	Syas.g_00304	Syat.g_02770
OG0001806	Syas.g_01737	Syat.g_02050, Syat.g_02049
OG0001808	Syas.g_02210	Syat.g_02145
OG0001809	Syas.g_00685, Syas.g_00959	Syat.g_00435
OG0001811	Syas.g_02297	Syat.g_02839
OG0001812	Syas.g_01878	Syat.g_02698
OG0001813	Syas.g_01936	Syat.g_02490
OG0001814	Syas.g_02013	Syat.g_02395
OG0001815	Syas.g_02022	Syat.g_01886, Syat.g_00954
OG0001816	Syas.g_00688	Syat.g_00413
OG0001818	Syas.g_02536	Syat.g_00153, Syat.g_00276, Syat.g_00320
OG0001837	Syas.g_01831	Syat.g_02741
OG0001839	Syas.g_02071	Syat.g_02305
OG0001840	Syas.g_02088	Syat.g_02288
OG0001841	Syas.g_02095	Syat.g_02280
OG0001842	Syas.g_00658	Syat.g_02421
OG0001843	Syas.g_02166	Syat.g_02196
OG0001844	Syas.g_02167	Syat.g_02195
OG0001845	Syas.g_02169	Syat.g_02193
OG0001846	Syas.g_02397	Syat.g_03123, Syat.g_02935
OG0001848	Syas.g_02402	Syat.g_02941
OG0001849	Syas.g_02475	Syat.g_01526
OG0001850	Syas.g_02505	Syat.g_01486
OG0001851	Syas.g_02512	Syat.g_01479
OG0001852	Syas.g_02513	Syat.g_01478
OG0001853	Syas.g_02520	Syat.g_01471
OG0001854	Syas.g_02555	Syat.g_01449
OG0001855	Syas.g_00081	Syat.g_01363
OG0001855	Syas.g_01747	Syat.g_01273
OG0001856	Syas.g_02706	Syat.g_03103
OG0001857	Syas.g_02709	Syat.g_03100
OG0001858	Syas.g_02734	Syat.g_03076
OG0001859	Syas.g_01271	Syat.g_01305
OG0001860	Syas.g_01257	Syat.g_03166
OG0001861	Syas.g_01246	Syat.g_03177
OG0001862	Syas.g_01233	Syat.g_03190
OG0001863	Syas.g_01229	Syat.g_03203
OG0001864	Syas.g_00092	Syat.g_03282
OG0001866	Syas.g_00862	Syat.g_00002
OG0001867	Syas.g_00866	Syat.g_03410
OG0001868	Syas.g_02851	Syat.g_01156
OG0001869	Syas.g_01190	Syat.g_03254
OG0001870	Syas.g_01180	Syat.g_03264
OG0001871	Syas.g_01173	Syat.g_00312
OG0001872	Syas.g_01078	Syat.g_00899
OG0001873	Syas.g_01126	Syat.g_00228
OG0001874	Syas.g_01129	Syat.g_00251
OG0001877	Syas.g_00735	Syat.g_00926
OG0001878	Syas.g_00555	Syat.g_00528
OG0001879	Syas.g_00550	Syat.g_00533
OG0001880	Syas.g_00465	Syat.g_00574
OG0001881	Syas.g_00464	Syat.g_00575
OG0001882	Syas.g_02252	Syat.g_00602
OG0001883	Syas.g_00423	Syat.g_00608
OG0001884	Syas.g_00412	Syat.g_00617
OG0001885	Syas.g_00395	Syat.g_00632
OG0001886	Syas.g_00375	Syat.g_00638
OG0001888	Syas.g_00622	Syat.g_00456
OG0001889	Syas.g_00581	Syat.g_00498
OG0001890	Syas.g_00283	Syat.g_00748
OG0001891	Syas.g_00289	Syat.g_00756
OG0001892	Syas.g_00422	Syat.g_00982
OG0001893	Syas.g_00863, Syas.g_00107	Syat.g_03309
OG0001894	Syas.g_00747	Syat.g_00116
OG0001895	Syas.g_02798	Syat.g_01244
OG0001896	Syas.g_01502	Syat.g_02964
OG0001897	Syas.g_01531	Syat.g_01604
OG0001898	Syas.g_01549	Syat.g_01622
OG0001899	Syas.g_01601	Syat.g_01793
OG0001900	Syas.g_01722	Syat.g_01997
OG0001901	Syas.g_01723	Syat.g_01998
OG0001902	Syas.g_01759	Syat.g_02068
OG0001903	Syas.g_01768	Syat.g_02077
OG0001904	Syas.g_02214	Syat.g_02141
OG0001905	Syas.g_02198	Syat.g_02147
OG0001906	Syas.g_02385	Syat.g_02923
OG0001908	Syas.g_02314	Syat.g_02845
OG0001909	Syas.g_02289	Syat.g_02833
OG0001910	Syas.g_01836	Syat.g_02736
OG0001912	Syas.g_01895	Syat.g_02679
OG0001913	Syas.g_01898	Syat.g_02677
OG0001914	Syas.g_00098	Syat.g_03287
OG0001915	Syas.g_02019	Syat.g_02389
OG0001924	Syas.g_00040	Syat.g_02767
OG0001925	Syas.g_00041	Syat.g_02766
OG0001926	Syas.g_00042	Syat.g_02765
OG0001927	Syas.g_00043	Syat.g_02764
OG0001929	Syas.g_02102	Syat.g_02273
OG0001930	Syas.g_00657	Syat.g_02422
OG0001931	Syas.g_00656	Syat.g_02424
OG0001932	Syas.g_02164	Syat.g_02198
OG0001933	Syas.g_02418	Syat.g_01573
OG0001934	Syas.g_02430	Syat.g_01559
OG0001935	Syas.g_02515	Syat.g_01476
OG0001936	Syas.g_00945	Syat.g_00178
OG0001937	Syas.g_02721	Syat.g_03089
OG0001938	Syas.g_01255	Syat.g_03168
OG0001940	Syas.g_00826	Syat.g_00044
OG0001941	Syas.g_02844	Syat.g_01160
OG0001942	Syas.g_00175	Syat.g_02534
OG0001942	Syas.g_02274	Syat.g_01929
OG0001943	Syas.g_00388	Syat.g_00405
OG0001944	Syas.g_02794	Syat.g_01250
OG0001946	Syas.g_00928	Syat.g_00972
OG0001947	Syas.g_00172	Syat.g_02750
OG0001948	Syas.g_00542	Syat.g_00543
OG0001949	Syas.g_00502	Syat.g_00563
OG0001950	Syas.g_00499	Syat.g_00565
OG0001951	Syas.g_00463	Syat.g_00576
OG0001952	Syas.g_02251	Syat.g_00603
OG0001953	Syas.g_02250	Syat.g_00604
OG0001955	Syas.g_00480	Syat.g_01670
OG0001956	Syas.g_00971	Syat.g_00959
OG0001957	Syas.g_00102	Syat.g_03304
OG0001958	Syas.g_00709	Syat.g_00343
OG0001960	Syas.g_01313	Syat.g_01358
OG0001961	Syas.g_01338	Syat.g_01376
OG0001964	Syas.g_01653	Syat.g_01846
OG0001966	Syas.g_01710	Syat.g_01940
OG0001967	Syas.g_01712	Syat.g_01942
OG0001968	Syas.g_01713	Syat.g_01943
OG0001969	Syas.g_01818	Syat.g_02102
OG0001970	Syas.g_02383	Syat.g_02921
OG0001971	Syas.g_02291	Syat.g_02835
OG0001972	Syas.g_01853	Syat.g_02723
OG0001973	Syas.g_01862	Syat.g_02714
OG0001973	Syas.g_01864	Syat.g_02718
OG0001975	Syas.g_00097	Syat.g_03286
OG0001976	Syas.g_00099	Syat.g_03288
OG0001977	Syas.g_01942	Syat.g_02506
OG0001979	Syas.g_01412	Syat.g_03155
OG0001980	Syas.g_01045	Syat.g_00836
OG0001981	Syas.g_00286	Syat.g_02550
OG0001981	Syas.g_01205	Syat.g_00252
OG0001981	Syas.g_01204	Syat.g_02423, Syat.g_03071
OG0001993	Syas.g_00038	Syat.g_02769
OG0001995	Syas.g_00916	Syat.g_02221
OG0001996	Syas.g_02067	Syat.g_02309
OG0001997	Syas.g_02440	Syat.g_01549
OG0001999	Syas.g_02599	Syat.g_03020
OG0002000	Syas.g_00004	Syat.g_01112
OG0002002	Syas.g_01079	Syat.g_00900
OG0002003	Syas.g_00491	Syat.g_01980
OG0002004	Syas.g_01906	Syat.g_02268
OG0002005	Syas.g_00080, Syas.g_00036, Syas.g_00926	Syat.g_01992, Syat.g_02596, Syat.g_01991
OG0002006	Syas.g_00171	Syat.g_02751
OG0002007	Syas.g_00988	Syat.g_00984
OG0002009	Syas.g_00631	Syat.g_00446
OG0002010	Syas.g_01293	Syat.g_01337
OG0002013	Syas.g_02488	Syat.g_01504
OG0002016	Syas.g_02222	Syat.g_02743
OG0002019	Syas.g_02163	Syat.g_02199
OG0002020	Syas.g_01987	Syat.g_02597
OG0002021	Syas.g_01989	Syat.g_02450
OG0002022	Syas.g_01990	Syat.g_02448
OG0002023	Syas.g_01991	Syat.g_02447
OG0002024	Syas.g_01985	Syat.g_02554
OG0002025	Syas.g_02130	Syat.g_02463
OG0002029	Syas.g_01930, Syas.g_02786	Syat.g_03352
OG0002038	Syas.g_02793	Syat.g_01251
OG0002039	Syas.g_01141	Syat.g_00299
OG0002040	Syas.g_01047	Syat.g_02427
OG0002041	Syas.g_00538	Syat.g_00547
OG0002042	Syas.g_00495	Syat.g_00569
OG0002043	Syas.g_00404	Syat.g_00625
OG0002045	Syas.g_01341	Syat.g_01381
OG0002046	Syas.g_01346	Syat.g_01397
OG0002047	Syas.g_01514	Syat.g_02951
OG0002048	Syas.g_01567	Syat.g_01636
OG0002049	Syas.g_01648	Syat.g_01840
OG0002051	Syas.g_02317	Syat.g_02848
OG0002054	Syas.g_01986	Syat.g_02555
OG0002055	Syas.g_01983	Syat.g_02428
OG0002056	Syas.g_01769	Syat.g_02078
OG0002097	Syas.g_02623	Syat.g_02176
OG0002107	Syas.g_00272	Syat.g_02014, Syat.g_03230, Syat.g_00994
OG0002109	Syas.g_02770	Syat.g_01923, Syat.g_01752
OG0002114	Syas.g_00085	Syat.g_01366
