Orthogroup	Syas	Prah
OG0001183	Syas.g_01564	Prah.g_01965
OG0001184	Syas.g_02188	Prah.g_02239
OG0001185	Syas.g_02162	Prah.g_00156
OG0001186	Syas.g_02113	Prah.g_00088
OG0001187	Syas.g_02111	Prah.g_00085
OG0001189	Syas.g_02089	Prah.g_00057
OG0001190	Syas.g_01881	Prah.g_02490
OG0001191	Syas.g_01900	Prah.g_02503
OG0001193	Syas.g_01952	Prah.g_02548
OG0001194	Syas.g_01953	Prah.g_02550
OG0001195	Syas.g_01954	Prah.g_02551
OG0001196	Syas.g_02010	Prah.g_02587
OG0001197	Syas.g_02012	Prah.g_02589
OG0001198	Syas.g_02031	Prah.g_02601
OG0001199	Syas.g_02516	Prah.g_01844
OG0001200	Syas.g_02514	Prah.g_01846
OG0001201	Syas.g_02419	Prah.g_01898
OG0001202	Syas.g_02270	Prah.g_02359
OG0001204	Syas.g_01687	Prah.g_02077
OG0001205	Syas.g_02745	Prah.g_00240
OG0001207	Syas.g_01260	Prah.g_01575
OG0001208	Syas.g_01251	Prah.g_01564
OG0001209	Syas.g_00065	Prah.g_01498
OG0001210	Syas.g_00761	Prah.g_01484
OG0001211	Syas.g_00788	Prah.g_01467
OG0001212	Syas.g_00847	Prah.g_01407
OG0001213	Syas.g_00100	Prah.g_00510
OG0001214	Syas.g_00744	Prah.g_00499
OG0001215	Syas.g_02245	Prah.g_00973
OG0001217	Syas.g_01397, Syas.g_02493	Prah.g_01447
OG0001218	Syas.g_01309	Prah.g_00356
OG0001219	Syas.g_00399	Prah.g_00755
OG0001220	Syas.g_02447	Prah.g_00575
OG0001221	Syas.g_02669	Prah.g_00715
OG0001222	Syas.g_00448	Prah.g_02517
OG0001223	Syas.g_00541	Prah.g_00824
OG0001224	Syas.g_01015	Prah.g_00911
OG0001225	Syas.g_01017	Prah.g_00913
OG0001226	Syas.g_02506	Prah.g_01192
OG0001227	Syas.g_00824	Prah.g_01601
OG0001228	Syas.g_02195	Prah.g_01278
OG0001229	Syas.g_00285	Prah.g_01663
OG0001230	Syas.g_02806	Prah.g_00418
OG0001231	Syas.g_02050	Prah.g_00018
OG0001232	Syas.g_02649	Prah.g_01704
OG0001233	Syas.g_02592	Prah.g_01732
OG0001234	Syas.g_01310	Prah.g_02055
OG0001235	Syas.g_01646	Prah.g_02047
OG0001236	Syas.g_02191	Prah.g_02235
OG0001237	Syas.g_02187	Prah.g_02240
OG0001238	Syas.g_01901	Prah.g_02504
OG0001239	Syas.g_02519	Prah.g_01841
OG0001240	Syas.g_02435	Prah.g_01881
OG0001241	Syas.g_02427	Prah.g_01891
OG0001242	Syas.g_02398	Prah.g_00185
OG0001243	Syas.g_02391	Prah.g_02251
OG0001244	Syas.g_02370	Prah.g_02279
OG0001245	Syas.g_00524	Prah.g_01181
OG0001246	Syas.g_01829, Syas.g_01224	Prah.g_01537
OG0001249	Syas.g_01547	Prah.g_01946
OG0001250	Syas.g_00239	Prah.g_00597
OG0001252	Syas.g_00994	Prah.g_00906
OG0001253	Syas.g_00143	Prah.g_01176
OG0001255	Syas.g_00492	Prah.g_01037
OG0001256	Syas.g_02698	Prah.g_01658
OG0001258	Syas.g_02688	Prah.g_01671
OG0001259	Syas.g_02594	Prah.g_01730
OG0001260	Syas.g_02572	Prah.g_01761
OG0001261	Syas.g_01599	Prah.g_02004
OG0001262	Syas.g_02091	Prah.g_00060
OG0001263	Syas.g_02388	Prah.g_02253
OG0001265	Syas.g_02399	Prah.g_00187
OG0001266	Syas.g_02266	Prah.g_02363
OG0001267	Syas.g_01753	Prah.g_02134
OG0001268	Syas.g_01535	Prah.g_01934
OG0001269	Syas.g_00510	Prah.g_00579
OG0001270	Syas.g_01499	Prah.g_00228
OG0001271	Syas.g_01336	Prah.g_00309
OG0001272	Syas.g_01247	Prah.g_01560
OG0001273	Syas.g_00751	Prah.g_00506
OG0001274	Syas.g_01849	Prah.g_02393
OG0001275	Syas.g_00554	Prah.g_00837
OG0001276	Syas.g_00215	Prah.g_00855
OG0001277	Syas.g_00110	Prah.g_02573
OG0001278	Syas.g_01074	Prah.g_01284
OG0001279	Syas.g_02792	Prah.g_00431
OG0001280	Syas.g_01095	Prah.g_01361
OG0001281	Syas.g_02845	Prah.g_01370
OG0001286	Syas.g_01585	Prah.g_01990
OG0001287	Syas.g_00136	Prah.g_00148
OG0001288	Syas.g_02144	Prah.g_00130
OG0001290	Syas.g_02428	Prah.g_01890
OG0001291	Syas.g_02378	Prah.g_02263
OG0001292	Syas.g_01693	Prah.g_02083
OG0001293	Syas.g_01720	Prah.g_02108
OG0001294	Syas.g_00692	Prah.g_00443
OG0001295	Syas.g_00770	Prah.g_01481
OG0001296	Syas.g_01217	Prah.g_01531
OG0001297	Syas.g_01213	Prah.g_01527
OG0001298	Syas.g_00829	Prah.g_01435
OG0001303	Syas.g_00400	Prah.g_00756
OG0001307	Syas.g_01923	Prah.g_00326
OG0001308	Syas.g_02830	Prah.g_00396
OG0001309	Syas.g_00003	Prah.g_01521
OG0001310	Syas.g_02666	Prah.g_01693
OG0001311	Syas.g_00213	Prah.g_00857
OG0001312	Syas.g_00414	Prah.g_00766
OG0001319	Syas.g_01736	Prah.g_02124
OG0001323	Syas.g_00006	Prah.g_01518
OG0001326	Syas.g_01960, Syas.g_01961	Prah.g_02557
OG0001327	Syas.g_00687	Prah.g_00555
OG0001329	Syas.g_00773	Prah.g_01213
OG0001330	Syas.g_02865	Prah.g_01354
OG0001331	Syas.g_01267	Prah.g_01581
OG0001333	Syas.g_02598	Prah.g_01726
OG0001336	Syas.g_02003	Prah.g_02583
OG0001337	Syas.g_01548	Prah.g_01950
OG0001339	Syas.g_02425	Prah.g_01893
OG0001347	Syas.g_01950	Prah.g_00082
OG0001348	Syas.g_00119	Prah.g_02412
OG0001351	Syas.g_01280	Prah.g_00256
OG0001353	Syas.g_00228	Prah.g_00606
OG0001354	Syas.g_00526	Prah.g_00813
OG0001355	Syas.g_01057	Prah.g_00710
OG0001356	Syas.g_01715	Prah.g_02519
OG0001356	Syas.g_00972	Prah.g_01163
OG0001358	Syas.g_00122	Prah.g_00527
OG0001360	Syas.g_01130	Prah.g_01240
OG0001361	Syas.g_01135	Prah.g_01294
OG0001365	Syas.g_01886	Prah.g_02495
OG0001366	Syas.g_02655	Prah.g_01702
OG0001371	Syas.g_02499	Prah.g_01789
OG0001373	Syas.g_01959	Prah.g_02556
OG0001374	Syas.g_01968	Prah.g_02564
OG0001376	Syas.g_00468	Prah.g_02511
OG0001377	Syas.g_00467	Prah.g_02510
OG0001378	Syas.g_01500	Prah.g_00223
OG0001379	Syas.g_02861	Prah.g_01356
OG0001380	Syas.g_00126	Prah.g_00571
OG0001383	Syas.g_00522	Prah.g_01771
OG0001385	Syas.g_01956	Prah.g_02553
OG0001386	Syas.g_01957	Prah.g_02554
OG0001387	Syas.g_01958	Prah.g_02555
OG0001388	Syas.g_01962	Prah.g_02558
OG0001389	Syas.g_01963	Prah.g_02559
OG0001390	Syas.g_01964	Prah.g_02560
OG0001391	Syas.g_01965	Prah.g_02561
OG0001392	Syas.g_01966	Prah.g_02562
OG0001393	Syas.g_01967	Prah.g_02563
OG0001394	Syas.g_00627	Prah.g_00700
OG0001395	Syas.g_00195	Prah.g_00868
OG0001396	Syas.g_01949	Prah.g_00081
OG0001398	Syas.g_02481	Prah.g_01180
OG0001401	Syas.g_00233	Prah.g_00602
OG0001402	Syas.g_00112	Prah.g_00522
OG0001403	Syas.g_02069	Prah.g_00037
OG0001406	Syas.g_00469	Prah.g_02512
OG0001409	Syas.g_00154	Prah.g_01307
OG0001416	Syas.g_01061	Prah.g_01367
OG0001418	Syas.g_01177	Prah.g_02051
OG0001423	Syas.g_02532	Prah.g_01078
OG0001433	Syas.g_01398	Prah.g_01162
OG0001435	Syas.g_00678	Prah.g_00737
OG0001438	Syas.g_01767	Prah.g_02149
OG0001441	Syas.g_00008	Prah.g_01516
OG0001443	Syas.g_01910	Prah.g_01664
OG0001444	Syas.g_02439	Prah.g_01875
OG0001444	Syas.g_02442	Prah.g_00137
OG0001449	Syas.g_02567	Prah.g_01806
OG0001450	Syas.g_02208, Syas.g_00474	Prah.g_00965
OG0001451	Syas.g_02342, Syas.g_02343	Prah.g_00866
OG0001452	Syas.g_01700	Prah.g_01220
OG0001460	Syas.g_01399	Prah.g_01161
OG0001461	Syas.g_00566	Prah.g_00260
OG0001470	Syas.g_02115, Syas.g_02627	Prah.g_00119
OG0001475	Syas.g_02120	Prah.g_00121
OG0001477	Syas.g_00934	Prah.g_01020
OG0001479	Syas.g_01537	Prah.g_01936
OG0001484	Syas.g_00166, Syas.g_00167	Prah.g_00892
OG0001488	Syas.g_01142	Prah.g_01301
OG0001489	Syas.g_01574	Prah.g_01979
OG0001495	Syas.g_01641	Prah.g_02045
OG0001496	Syas.g_00936	Prah.g_01016
OG0001497	Syas.g_00935	Prah.g_01019
OG0001498	Syas.g_01511	Prah.g_00206
OG0001508	Syas.g_02114	Prah.g_00118
OG0001510	Syas.g_02151	Prah.g_00143
OG0001511	Syas.g_02413	Prah.g_01906
OG0001512	Syas.g_02559	Prah.g_01775
OG0001514	Syas.g_00937	Prah.g_01015
OG0001515	Syas.g_00734	Prah.g_00978
OG0001516	Syas.g_00703	Prah.g_00453
OG0001517	Syas.g_01540	Prah.g_01939
OG0001518	Syas.g_01903	Prah.g_02506
OG0001519	Syas.g_01912	Prah.g_02515
OG0001527	Syas.g_00803	Prah.g_01453
OG0001528	Syas.g_02116	Prah.g_00120
OG0001529	Syas.g_02082	Prah.g_00050
OG0001530	Syas.g_02415	Prah.g_01903
OG0001531	Syas.g_02560	Prah.g_01774
OG0001532	Syas.g_01113	Prah.g_01252
OG0001533	Syas.g_00476	Prah.g_01187
OG0001534	Syas.g_00198	Prah.g_00865
OG0001535	Syas.g_00218	Prah.g_00853
OG0001536	Syas.g_00456	Prah.g_00792
OG0001537	Syas.g_00651	Prah.g_00707
OG0001538	Syas.g_00591	Prah.g_00662
OG0001539	Syas.g_00683	Prah.g_00559
OG0001540	Syas.g_02386	Prah.g_02255
OG0001541	Syas.g_02316	Prah.g_02318
OG0001542	Syas.g_02294	Prah.g_02335
OG0001543	Syas.g_02230	Prah.g_02414
OG0001544	Syas.g_01911	Prah.g_02514
OG0001545	Syas.g_01982	Prah.g_02572
OG0001555	Syas.g_00654	Prah.g_01817
OG0001556	Syas.g_00976, Syas.g_01679	Prah.g_01158, Prah.g_01157
OG0001558	Syas.g_02053	Prah.g_00021
OG0001559	Syas.g_02416	Prah.g_01902
OG0001560	Syas.g_02429	Prah.g_01889
OG0001561	Syas.g_00211	Prah.g_00859
OG0001562	Syas.g_00560	Prah.g_00845
OG0001563	Syas.g_01590	Prah.g_01996
OG0001565	Syas.g_00351	Prah.g_00621
OG0001574	Syas.g_00801	Prah.g_01456
OG0001575	Syas.g_00806	Prah.g_01450
OG0001576	Syas.g_02834	Prah.g_01379
OG0001577	Syas.g_01189	Prah.g_01326
OG0001580	Syas.g_01875	Prah.g_02479
OG0001589	Syas.g_02589	Prah.g_01735
OG0001590	Syas.g_00752	Prah.g_00578
OG0001591	Syas.g_00690	Prah.g_00552
OG0001592	Syas.g_01877	Prah.g_02480
OG0001614	Syas.g_02165	Prah.g_00158
OG0001615	Syas.g_00778	Prah.g_01475
OG0001616	Syas.g_01127	Prah.g_01261
OG0001617	Syas.g_00076	Prah.g_00989
OG0001618	Syas.g_00185	Prah.g_00877
OG0001619	Syas.g_00445	Prah.g_00782
OG0001620	Syas.g_01528	Prah.g_01924
OG0001621	Syas.g_01702	Prah.g_02097
OG0001622	Syas.g_02002	Prah.g_02581
OG0001627	Syas.g_01474	Prah.g_01613
OG0001634	Syas.g_00697	Prah.g_00447
OG0001635	Syas.g_02140	Prah.g_01206
OG0001636	Syas.g_02075	Prah.g_00043
OG0001637	Syas.g_02242, Syas.g_02547	Prah.g_01751
OG0001638	Syas.g_02670	Prah.g_01691
OG0001639	Syas.g_01477	Prah.g_01616
OG0001640	Syas.g_00989	Prah.g_00902
OG0001641	Syas.g_00545	Prah.g_00827
OG0001643	Syas.g_00741	Prah.g_00496
OG0001652	Syas.g_02051	Prah.g_00019
OG0001653	Syas.g_02436	Prah.g_01878
OG0001654	Syas.g_01475	Prah.g_01614
OG0001655	Syas.g_01854	Prah.g_00214, Prah.g_02423
OG0001657	Syas.g_02355	Prah.g_02293
OG0001671	Syas.g_01830	Prah.g_02407
OG0001672	Syas.g_02508	Prah.g_01855, Prah.g_01853
OG0001673	Syas.g_02551	Prah.g_01783
OG0001674	Syas.g_01744, Syas.g_02533, Syas.g_01745	Prah.g_01756
OG0001675	Syas.g_00558	Prah.g_00841, Prah.g_00843
OG0001677	Syas.g_01563	Prah.g_01964
OG0001678	Syas.g_01666	Prah.g_02069
OG0001692	Syas.g_02810	Prah.g_00413
OG0001693	Syas.g_01022	Prah.g_00212
OG0001694	Syas.g_01755	Prah.g_02136
OG0001695	Syas.g_01980	Prah.g_02568
OG0001703	Syas.g_01259	Prah.g_01574
OG0001715	Syas.g_01409	Prah.g_01165
OG0001716	Syas.g_00512, Syas.g_01406	Prah.g_00584
OG0001726	Syas.g_00337	Prah.g_00745
OG0001728	Syas.g_00753	Prah.g_00093
OG0001729	Syas.g_02564	Prah.g_01769
OG0001730	Syas.g_00954	Prah.g_01766
OG0001731	Syas.g_02729	Prah.g_01630
OG0001732	Syas.g_02021, Syas.g_01088	Prah.g_01267
OG0001735	Syas.g_00711	Prah.g_00461
OG0001737	Syas.g_01777	Prah.g_02154
OG0001738	Syas.g_01792	Prah.g_02185
OG0001739	Syas.g_01978	Prah.g_02566
OG0001748	Syas.g_01832	Prah.g_02405
OG0001749	Syas.g_02217	Prah.g_02203
OG0001750	Syas.g_02438	Prah.g_01876
OG0001751	Syas.g_02550	Prah.g_01784
OG0001752	Syas.g_02570	Prah.g_01763
OG0001753	Syas.g_00864, Syas.g_00364	Prah.g_01757
OG0001754	Syas.g_02545, Syas.g_02244	Prah.g_01754
OG0001755	Syas.g_01208	Prah.g_01522
OG0001761	Syas.g_01040	Prah.g_00944
OG0001762	Syas.g_00552	Prah.g_00834
OG0001763	Syas.g_00540	Prah.g_00822, Prah.g_00823
OG0001764	Syas.g_00374	Prah.g_00748
OG0001766	Syas.g_01870	Prah.g_02161
OG0001768	Syas.g_02696	Prah.g_02342
OG0001783	Syas.g_02159	Prah.g_00153
OG0001784	Syas.g_02445	Prah.g_01871
OG0001786	Syas.g_02710	Prah.g_01646
OG0001787	Syas.g_00060	Prah.g_01502
OG0001788	Syas.g_00064	Prah.g_01499
OG0001789	Syas.g_02855	Prah.g_01363
OG0001790	Syas.g_01195	Prah.g_01334
OG0001792	Syas.g_01083	Prah.g_01274
OG0001794	Syas.g_00201	Prah.g_01129
OG0001796	Syas.g_00227	Prah.g_00847
OG0001797	Syas.g_02249	Prah.g_00775
OG0001798	Syas.g_00108	Prah.g_00520
OG0001799	Syas.g_00726	Prah.g_00479
OG0001800	Syas.g_00955	Prah.g_00429
OG0001801	Syas.g_02801	Prah.g_00422
OG0001803	Syas.g_02741	Prah.g_00236
OG0001804	Syas.g_01510	Prah.g_00207
OG0001805	Syas.g_00304	Prah.g_02088
OG0001806	Syas.g_01737	Prah.g_02125
OG0001808	Syas.g_02210	Prah.g_02226
OG0001809	Syas.g_00685, Syas.g_00959	Prah.g_02266
OG0001811	Syas.g_02297	Prah.g_02325
OG0001812	Syas.g_01878	Prah.g_02481
OG0001813	Syas.g_01936	Prah.g_02535
OG0001814	Syas.g_02013	Prah.g_02590
OG0001815	Syas.g_02022	Prah.g_02599
OG0001816	Syas.g_00688	Prah.g_00554
OG0001837	Syas.g_01831	Prah.g_02406
OG0001838	Syas.g_02042	Prah.g_00009
OG0001839	Syas.g_02071	Prah.g_00039
OG0001840	Syas.g_02088	Prah.g_00056
OG0001841	Syas.g_02095	Prah.g_00064
OG0001842	Syas.g_00658	Prah.g_00139
OG0001843	Syas.g_02166	Prah.g_00159
OG0001844	Syas.g_02167	Prah.g_00160
OG0001845	Syas.g_02169	Prah.g_00162
OG0001846	Syas.g_02397	Prah.g_00184
OG0001848	Syas.g_02402	Prah.g_00190
OG0001849	Syas.g_02475	Prah.g_01865
OG0001850	Syas.g_02505	Prah.g_01858
OG0001851	Syas.g_02512	Prah.g_01848
OG0001852	Syas.g_02513	Prah.g_01847
OG0001853	Syas.g_02520	Prah.g_01840
OG0001854	Syas.g_02555	Prah.g_01780
OG0001856	Syas.g_02706	Prah.g_01650
OG0001857	Syas.g_02709	Prah.g_01647
OG0001858	Syas.g_02734	Prah.g_01626
OG0001859	Syas.g_01271	Prah.g_01585
OG0001860	Syas.g_01257	Prah.g_01573
OG0001861	Syas.g_01246	Prah.g_01559
OG0001862	Syas.g_01233	Prah.g_01547
OG0001863	Syas.g_01229	Prah.g_01542
OG0001864	Syas.g_00092	Prah.g_01487
OG0001866	Syas.g_00862	Prah.g_01395
OG0001867	Syas.g_00866	Prah.g_01386
OG0001868	Syas.g_02851	Prah.g_01366
OG0001869	Syas.g_01190	Prah.g_01327
OG0001870	Syas.g_01180	Prah.g_01319
OG0001871	Syas.g_01173	Prah.g_01314
OG0001872	Syas.g_01078	Prah.g_01281
OG0001873	Syas.g_01126	Prah.g_01260
OG0001874	Syas.g_01129	Prah.g_01241
OG0001877	Syas.g_00735	Prah.g_00979
OG0001878	Syas.g_00555	Prah.g_00838
OG0001879	Syas.g_00550	Prah.g_00831
OG0001880	Syas.g_00465	Prah.g_00799
OG0001881	Syas.g_00464	Prah.g_00798
OG0001882	Syas.g_02252	Prah.g_00778
OG0001883	Syas.g_00423	Prah.g_00774
OG0001884	Syas.g_00412	Prah.g_00764
OG0001885	Syas.g_00395	Prah.g_00753
OG0001886	Syas.g_00375	Prah.g_00749
OG0001887	Syas.g_00661, Syas.g_00664	Prah.g_00723
OG0001888	Syas.g_00622	Prah.g_00682
OG0001889	Syas.g_00581	Prah.g_00653
OG0001890	Syas.g_00283	Prah.g_00590
OG0001891	Syas.g_00289	Prah.g_00586
OG0001892	Syas.g_00422	Prah.g_00573
OG0001893	Syas.g_00863, Syas.g_00107	Prah.g_00519
OG0001894	Syas.g_00747	Prah.g_00502
OG0001895	Syas.g_02798	Prah.g_00426
OG0001896	Syas.g_01502	Prah.g_00220
OG0001897	Syas.g_01531	Prah.g_01931
OG0001898	Syas.g_01549	Prah.g_01947
OG0001899	Syas.g_01601	Prah.g_02006
OG0001900	Syas.g_01722	Prah.g_02109
OG0001901	Syas.g_01723	Prah.g_02110
OG0001902	Syas.g_01759	Prah.g_02141
OG0001903	Syas.g_01768	Prah.g_02150
OG0001904	Syas.g_02214	Prah.g_02220
OG0001905	Syas.g_02198	Prah.g_02228
OG0001906	Syas.g_02385	Prah.g_02256
OG0001908	Syas.g_02314	Prah.g_02319
OG0001909	Syas.g_02289	Prah.g_02340
OG0001910	Syas.g_01836	Prah.g_02401
OG0001912	Syas.g_01895	Prah.g_02500
OG0001913	Syas.g_01898	Prah.g_02502
OG0001914	Syas.g_00098	Prah.g_02529, Prah.g_02530
OG0001915	Syas.g_02019	Prah.g_01199
OG0001929	Syas.g_02102	Prah.g_00072
OG0001930	Syas.g_00657	Prah.g_00140
OG0001931	Syas.g_00656	Prah.g_00141
OG0001932	Syas.g_02164	Prah.g_00157
OG0001933	Syas.g_02418	Prah.g_01900
OG0001934	Syas.g_02430	Prah.g_01885
OG0001935	Syas.g_02515	Prah.g_01845
OG0001936	Syas.g_00945	Prah.g_01813
OG0001937	Syas.g_02721	Prah.g_01638
OG0001938	Syas.g_01255	Prah.g_01571
OG0001939	Syas.g_01526	Prah.g_01477
OG0001940	Syas.g_00826	Prah.g_01436
OG0001941	Syas.g_02844	Prah.g_01371
OG0001943	Syas.g_00388	Prah.g_01308
OG0001944	Syas.g_02794	Prah.g_01207
OG0001946	Syas.g_00928	Prah.g_00984
OG0001947	Syas.g_00172	Prah.g_00900
OG0001948	Syas.g_00542	Prah.g_00825
OG0001949	Syas.g_00502	Prah.g_00809
OG0001950	Syas.g_00499	Prah.g_00807
OG0001951	Syas.g_00463	Prah.g_00797
OG0001952	Syas.g_02251	Prah.g_00777
OG0001953	Syas.g_02250	Prah.g_00776
OG0001954	Syas.g_01433	Prah.g_00626
OG0001955	Syas.g_00480	Prah.g_00583
OG0001956	Syas.g_00971	Prah.g_00565
OG0001957	Syas.g_00102	Prah.g_00514
OG0001958	Syas.g_00709	Prah.g_00458
OG0001960	Syas.g_01327, Syas.g_01313	Prah.g_00330, Prah.g_00329
OG0001961	Syas.g_01338	Prah.g_00307
OG0001964	Syas.g_01653	Prah.g_02057
OG0001966	Syas.g_01710	Prah.g_02104
OG0001967	Syas.g_01712	Prah.g_02106
OG0001968	Syas.g_01713	Prah.g_02107
OG0001969	Syas.g_01818	Prah.g_02169
OG0001970	Syas.g_02383	Prah.g_02258
OG0001971	Syas.g_02291	Prah.g_02338
OG0001972	Syas.g_01853	Prah.g_02389
OG0001973	Syas.g_01862, Syas.g_01864	Prah.g_02464
OG0001975	Syas.g_00097	Prah.g_02528
OG0001976	Syas.g_00099	Prah.g_02531
OG0001977	Syas.g_01942	Prah.g_02542
OG0001995	Syas.g_00916	Prah.g_01492
OG0001996	Syas.g_02067	Prah.g_00035
OG0001997	Syas.g_02440	Prah.g_01874
OG0001998	Syas.g_00371	Prah.g_01748
OG0001999	Syas.g_02599	Prah.g_01721
OG0002000	Syas.g_00004	Prah.g_01520
OG0002002	Syas.g_01079	Prah.g_01280
OG0002003	Syas.g_00491	Prah.g_00976
OG0002004	Syas.g_01906	Prah.g_00966
OG0002005	Syas.g_00080, Syas.g_00036, Syas.g_00926	Prah.g_00963
OG0002006	Syas.g_00171	Prah.g_00899
OG0002007	Syas.g_00988	Prah.g_00898
OG0002009	Syas.g_00631	Prah.g_00704
OG0002010	Syas.g_01293	Prah.g_00373
OG0002013	Syas.g_02488	Prah.g_02189
OG0002015	Syas.g_02219	Prah.g_02215
OG0002016	Syas.g_02222	Prah.g_02408
OG0002017	Syas.g_01946	Prah.g_02545
OG0002018	Syas.g_01974	Prah.g_02570
OG0002038	Syas.g_02793	Prah.g_01312
OG0002039	Syas.g_01141	Prah.g_01300
OG0002040	Syas.g_01047	Prah.g_01299
OG0002041	Syas.g_00538	Prah.g_00820
OG0002042	Syas.g_00495	Prah.g_00802
OG0002043	Syas.g_00404	Prah.g_00757
OG0002045	Syas.g_01341	Prah.g_00305
OG0002046	Syas.g_01346	Prah.g_00302
OG0002047	Syas.g_01514	Prah.g_00203
OG0002048	Syas.g_01567	Prah.g_01967
OG0002049	Syas.g_01648	Prah.g_02049
OG0002051	Syas.g_02317	Prah.g_02317
OG0002053	Syas.g_00291	Prah.g_02523
OG0002113	Syas.g_02072	Prah.g_00040
OG0002114	Syas.g_00085	Prah.g_01747
OG0002117	Syas.g_02864	Prah.g_01306
OG0002119	Syas.g_00170	Prah.g_01242
OG0002120	Syas.g_00127	Prah.g_01197
OG0002121	Syas.g_02491	Prah.g_01107
OG0002123	Syas.g_00177	Prah.g_00883
OG0002129	Syas.g_02752	Prah.g_00392
OG0002130	Syas.g_02856	Prah.g_01362
OG0002159	Syas.g_02441	Prah.g_00138
OG0002160	Syas.g_02576	Prah.g_01792
OG0002161	Syas.g_01746, Syas.g_01909	Prah.g_01749
OG0002166	Syas.g_00144, Syas.g_01056	Prah.g_00971
OG0002167	Syas.g_00168	Prah.g_00960
OG0002169	Syas.g_01515	Prah.g_00202
OG0002170	Syas.g_01545	Prah.g_01943
OG0002171	Syas.g_02220	Prah.g_02200
OG0002172	Syas.g_01833	Prah.g_02404
OG0002173	Syas.g_02232	Prah.g_02416
OG0002174	Syas.g_01947	Prah.g_02546
OG0002229	Syas.g_02128	Prah.g_00113
OG0002231	Syas.g_01444, Syas.g_00772	Prah.g_00961
OG0002235	Syas.g_00616	Prah.g_00690
OG0002238	Syas.g_00306	Prah.g_00469
OG0002239	Syas.g_00024	Prah.g_00355
OG0002242	Syas.g_02218	Prah.g_02201
OG0002245	Syas.g_02246	Prah.g_00210
OG0002276	Syas.g_00095	Prah.g_00933
OG0002277	Syas.g_02105	Prah.g_00075
OG0002280	Syas.g_00014	Prah.g_01511
OG0002285	Syas.g_00418	Prah.g_00769
OG0002289	Syas.g_01349	Prah.g_00301
OG0002292	Syas.g_02280	Prah.g_02351
OG0002330	Syas.g_00035	Prah.g_01018
OG0002332	Syas.g_00305	Prah.g_00470
OG0002333	Syas.g_00307	Prah.g_00468
OG0002341	Syas.g_01860	Prah.g_02465, Prah.g_02474
OG0002343	Syas.g_01691	Prah.g_02081
OG0002382	Syas.g_01244	Prah.g_01557
OG0002390	Syas.g_02287	Prah.g_02343
OG0002394	Syas.g_01869	Prah.g_02470
OG0002429	Syas.g_02444	Prah.g_01872
OG0002430	Syas.g_02816	Prah.g_01507
OG0002431	Syas.g_02815	Prah.g_01508
OG0002440	Syas.g_00217	Prah.g_00854
OG0002443	Syas.g_00470	Prah.g_00488
OG0002444	Syas.g_01685, Syas.g_00084	Prah.g_00405
OG0002449	Syas.g_01975	Prah.g_02569
OG0002452	Syas.g_01976	Prah.g_02567
OG0002494	Syas.g_00838	Prah.g_01611
OG0002495	Syas.g_02299	Prah.g_00995
OG0002563	Syas.g_00428	Prah.g_00387
OG0002566	Syas.g_00160	Prah.g_01708
OG0002571	Syas.g_00165	Prah.g_00561
OG0002572	Syas.g_00156	Prah.g_00533
OG0002573	Syas.g_00083	Prah.g_00404
OG0002634	Syas.g_02558	Prah.g_01776
OG0002635	Syas.g_00117	Prah.g_01330
OG0002637	Syas.g_00895	Prah.g_01186
OG0002638	Syas.g_00953	Prah.g_00988
OG0002643	Syas.g_00924	Prah.g_00623
OG0002648	Syas.g_00058	Prah.g_02482
OG0002649	Syas.g_00057	Prah.g_02483
OG0002650	Syas.g_00056	Prah.g_02484
OG0002711	Syas.g_01097	Prah.g_00535
OG0002714	Syas.g_00925	Prah.g_00440
OG0002720	Syas.g_00630	Prah.g_00695
OG0002800	Syas.g_00131	Prah.g_01195
OG0002906	Syas.g_00115	Prah.g_01204
OG0002913	Syas.g_01714	Prah.g_02520
OG0002914	Syas.g_02757	Prah.g_02521
OG0003036	Syas.g_00483	Prah.g_00142
OG0003037	Syas.g_00521	Prah.g_01907
OG0003040	Syas.g_02754	Prah.g_01384
OG0003063	Syas.g_02119	Prah.g_00122, Prah.g_00090
OG0003064	Syas.g_01392	Prah.g_01072
OG0003066	Syas.g_01339	Prah.g_02347
OG0003216	Syas.g_02129	Prah.g_00114
OG0003785	Syas.g_00354	Prah.g_01823
