Orthogroup	Syas	Syaj
OG0001149	Syas.g_01264	Syaj.g_00056
OG0001150	Syas.g_01265	Syaj.g_00055
OG0001151	Syas.g_01366	Syaj.g_00043
OG0001152	Syas.g_01367	Syaj.g_00040
OG0001153	Syas.g_01301	Syaj.g_01425
OG0001154	Syas.g_01302	Syaj.g_01426
OG0001155	Syas.g_01478	Syaj.g_01637
OG0001156	Syas.g_01489	Syaj.g_01640
OG0001157	Syas.g_01490	Syaj.g_01641
OG0001158	Syas.g_01491	Syaj.g_01643
OG0001159	Syas.g_01492	Syaj.g_01644
OG0001160	Syas.g_02705	Syaj.g_01697
OG0001161	Syas.g_02030	Syaj.g_02148
OG0001162	Syas.g_02473	Syaj.g_00979
OG0001163	Syas.g_02697	Syaj.g_01705
OG0001164	Syas.g_02691	Syaj.g_01711
OG0001165	Syas.g_02686	Syaj.g_01716
OG0001166	Syas.g_02658	Syaj.g_01746
OG0001167	Syas.g_01046	Syaj.g_01592
OG0001168	Syas.g_02597	Syaj.g_01594
OG0001169	Syas.g_02595	Syaj.g_01596
OG0001170	Syas.g_02593	Syaj.g_01597
OG0001171	Syas.g_02580	Syaj.g_01607
OG0001172	Syas.g_01665	Syaj.g_02641
OG0001173	Syas.g_01664	Syaj.g_02642
OG0001174	Syas.g_01656	Syaj.g_02650
OG0001175	Syas.g_01655	Syaj.g_02651
OG0001176	Syas.g_01638	Syaj.g_02688
OG0001177	Syas.g_01640	Syaj.g_02685
OG0001178	Syas.g_02676	Syaj.g_01726
OG0001179	Syas.g_01608	Syaj.g_02719
OG0001180	Syas.g_01583	Syaj.g_02744
OG0001181	Syas.g_01579	Syaj.g_02748
OG0001182	Syas.g_01571	Syaj.g_02757
OG0001183	Syas.g_01564	Syaj.g_02762
OG0001184	Syas.g_02188	Syaj.g_02449
OG0001185	Syas.g_02162	Syaj.g_02423
OG0001186	Syas.g_02113	Syaj.g_02339
OG0001187	Syas.g_02111	Syaj.g_02369
OG0001189	Syas.g_02089	Syaj.g_02318
OG0001190	Syas.g_01881	Syaj.g_02111
OG0001191	Syas.g_01900	Syaj.g_02128
OG0001193	Syas.g_01952	Syaj.g_02178
OG0001194	Syas.g_01953	Syaj.g_02180
OG0001195	Syas.g_01954	Syaj.g_02181
OG0001196	Syas.g_02010	Syaj.g_02244
OG0001197	Syas.g_02012	Syaj.g_02246
OG0001198	Syas.g_02031	Syaj.g_02259
OG0001199	Syas.g_02516	Syaj.g_01825
OG0001200	Syas.g_02514	Syaj.g_01827
OG0001201	Syas.g_02419	Syaj.g_01888
OG0001202	Syas.g_02270	Syaj.g_02032
OG0001203	Syas.g_02557	Syaj.g_02877
OG0001204	Syas.g_01687	Syaj.g_02621
OG0001205	Syas.g_02745	Syaj.g_01545
OG0001207	Syas.g_01260	Syaj.g_00061
OG0001208	Syas.g_01251	Syaj.g_00074
OG0001209	Syas.g_00065	Syaj.g_00147
OG0001210	Syas.g_00761	Syaj.g_00158
OG0001211	Syas.g_00788	Syaj.g_00184
OG0001212	Syas.g_00847	Syaj.g_00246
OG0001214	Syas.g_00744	Syaj.g_01281
OG0001215	Syas.g_02245	Syaj.g_00492
OG0001218	Syas.g_01309	Syaj.g_01434
OG0001219	Syas.g_00399	Syaj.g_00782
OG0001220	Syas.g_02447	Syaj.g_00345
OG0001221	Syas.g_02669	Syaj.g_01067
OG0001222	Syas.g_00448	Syaj.g_00911
OG0001223	Syas.g_00541	Syaj.g_00844
OG0001224	Syas.g_01015	Syaj.g_00423
OG0001225	Syas.g_01017	Syaj.g_00425
OG0001227	Syas.g_00824	Syaj.g_02152
OG0001228	Syas.g_02195	Syaj.g_01565
OG0001229	Syas.g_00285	Syaj.g_00451
OG0001231	Syas.g_02050	Syaj.g_02279
OG0001232	Syas.g_02649	Syaj.g_01757
OG0001233	Syas.g_02592	Syaj.g_01598
OG0001234	Syas.g_01310	Syaj.g_02655
OG0001235	Syas.g_01646	Syaj.g_02679
OG0001236	Syas.g_02191	Syaj.g_02453
OG0001237	Syas.g_02187	Syaj.g_02447
OG0001239	Syas.g_02519	Syaj.g_01822
OG0001240	Syas.g_02435	Syaj.g_01871
OG0001242	Syas.g_02398	Syaj.g_01913
OG0001243	Syas.g_02391	Syaj.g_01926
OG0001244	Syas.g_02370	Syaj.g_01960
OG0001246	Syas.g_01829, Syas.g_01224	Syaj.g_00100
OG0001250	Syas.g_00239	Syaj.g_00375
OG0001251	Syas.g_00516, Syas.g_00408	Syaj.g_02187
OG0001252	Syas.g_00994	Syaj.g_00416
OG0001253	Syas.g_00143	Syaj.g_01165
OG0001256	Syas.g_02698	Syaj.g_01704
OG0001257	Syas.g_01407, Syas.g_00319, Syas.g_01448	Syaj.g_01342
OG0001258	Syas.g_02688	Syaj.g_01714
OG0001260	Syas.g_02572	Syaj.g_01617
OG0001261	Syas.g_01599	Syaj.g_02728
OG0001262	Syas.g_02091	Syaj.g_02320
OG0001263	Syas.g_02388	Syaj.g_01929
OG0001265	Syas.g_02399	Syaj.g_01911
OG0001266	Syas.g_02266	Syaj.g_02036
OG0001267	Syas.g_01753	Syaj.g_02565
OG0001268	Syas.g_01535	Syaj.g_02811
OG0001270	Syas.g_01499	Syaj.g_01558
OG0001271	Syas.g_01336	Syaj.g_01447
OG0001272	Syas.g_01247	Syaj.g_00078
OG0001273	Syas.g_00751	Syaj.g_01288
OG0001274	Syas.g_01849	Syaj.g_02077
OG0001275	Syas.g_00554	Syaj.g_00827
OG0001276	Syas.g_00215	Syaj.g_00811
OG0001277	Syas.g_00110	Syaj.g_02227
OG0001278	Syas.g_01074	Syaj.g_00575
OG0001279	Syas.g_02792	Syaj.g_01356
OG0001280	Syas.g_01095	Syaj.g_01508
OG0001281	Syas.g_02845	Syaj.g_01519
OG0001282	Syas.g_01262	Syaj.g_00058
OG0001284	Syas.g_02713	Syaj.g_01688
OG0001286	Syas.g_01585	Syaj.g_02742
OG0001287	Syas.g_00136	Syaj.g_02415
OG0001288	Syas.g_02144	Syaj.g_02394
OG0001289	Syas.g_02474	Syaj.g_01845
OG0001290	Syas.g_02428	Syaj.g_01880
OG0001291	Syas.g_02378	Syaj.g_01939
OG0001292	Syas.g_01693	Syaj.g_02616
OG0001293	Syas.g_01720	Syaj.g_02594
OG0001294	Syas.g_00692	Syaj.g_00722
OG0001295	Syas.g_00770	Syaj.g_00161
OG0001296	Syas.g_01217	Syaj.g_00106
OG0001297	Syas.g_01213	Syaj.g_00110
OG0001298	Syas.g_00829	Syaj.g_00221
OG0001299	Syas.g_00700	Syaj.g_00716
OG0001303	Syas.g_00400	Syaj.g_00784
OG0001304	Syas.g_00199	Syaj.g_00795
OG0001305	Syas.g_01027	Syaj.g_00433
OG0001306	Syas.g_01202	Syaj.g_00285
OG0001307	Syas.g_01923	Syaj.g_02672
OG0001309	Syas.g_00003	Syaj.g_00116
OG0001310	Syas.g_02666	Syaj.g_01735
OG0001311	Syas.g_00213	Syaj.g_00809
OG0001312	Syas.g_00414	Syaj.g_00931
OG0001314	Syas.g_01925	Syaj.g_01258
OG0001315	Syas.g_01566	Syaj.g_02760
OG0001317	Syas.g_02553	Syaj.g_02857
OG0001319	Syas.g_01736	Syaj.g_02576
OG0001323	Syas.g_00006	Syaj.g_00119
OG0001325	Syas.g_00179	Syaj.g_00953
OG0001326	Syas.g_01960, Syas.g_01961	Syaj.g_02196
OG0001327	Syas.g_00687	Syaj.g_00729
OG0001329	Syas.g_00773	Syaj.g_00028
OG0001330	Syas.g_02865	Syaj.g_01501
OG0001333	Syas.g_02598	Syaj.g_01593
OG0001336	Syas.g_02003	Syaj.g_02239
OG0001337	Syas.g_01548	Syaj.g_02795
OG0001339	Syas.g_02425	Syaj.g_01883
OG0001345	Syas.g_01132	Syaj.g_00337
OG0001346	Syas.g_02853	Syaj.g_01512
OG0001347	Syas.g_01950	Syaj.g_02497
OG0001348	Syas.g_00119	Syaj.g_00393
OG0001349	Syas.g_02643	Syaj.g_01763
OG0001351	Syas.g_01280	Syaj.g_00272
OG0001353	Syas.g_00228	Syaj.g_00386
OG0001354	Syas.g_00526	Syaj.g_00857
OG0001355	Syas.g_01057	Syaj.g_01244
OG0001358	Syas.g_00122	Syaj.g_01309
OG0001360	Syas.g_01130	Syaj.g_00340
OG0001361	Syas.g_01135	Syaj.g_00334
OG0001364	Syas.g_02212	Syaj.g_02473
OG0001366	Syas.g_02655	Syaj.g_01749
OG0001373	Syas.g_01959	Syaj.g_02195
OG0001374	Syas.g_01968	Syaj.g_02203
OG0001376	Syas.g_00468	Syaj.g_02140
OG0001377	Syas.g_00467	Syaj.g_02139
OG0001378	Syas.g_01500	Syaj.g_01559
OG0001379	Syas.g_02861	Syaj.g_01503
OG0001385	Syas.g_01956	Syaj.g_02192
OG0001386	Syas.g_01957	Syaj.g_02193
OG0001387	Syas.g_01958	Syaj.g_02194
OG0001388	Syas.g_01962	Syaj.g_02197
OG0001389	Syas.g_01963	Syaj.g_02198
OG0001390	Syas.g_01964	Syaj.g_02199
OG0001391	Syas.g_01965	Syaj.g_02200
OG0001392	Syas.g_01966	Syaj.g_02201
OG0001393	Syas.g_01967	Syaj.g_02202
OG0001394	Syas.g_00627	Syaj.g_01059
OG0001395	Syas.g_00195	Syaj.g_00935
OG0001396	Syas.g_01949	Syaj.g_02498
OG0001398	Syas.g_02481	Syaj.g_01116
OG0001401	Syas.g_00233	Syaj.g_00381
OG0001402	Syas.g_00112	Syaj.g_01304
OG0001403	Syas.g_02069	Syaj.g_02297
OG0001406	Syas.g_00469	Syaj.g_02141
OG0001408	Syas.g_00142	Syaj.g_00561
OG0001412	Syas.g_01951	Syaj.g_02496
OG0001413	Syas.g_01481	Syaj.g_01241
OG0001416	Syas.g_01061	Syaj.g_01516
OG0001417	Syas.g_00507	Syaj.g_00858
OG0001420	Syas.g_00017	Syaj.g_00131
OG0001428	Syas.g_02325	Syaj.g_01993
OG0001432	Syas.g_01484	Syaj.g_00509
OG0001435	Syas.g_00678	Syaj.g_00736
OG0001438	Syas.g_01767	Syaj.g_02550
OG0001439	Syas.g_01809	Syaj.g_02520
OG0001443	Syas.g_01910	Syaj.g_02145
OG0001444	Syas.g_02439	Syaj.g_01865
OG0001444	Syas.g_02442	Syaj.g_02403
OG0001447	Syas.g_02390	Syaj.g_01927
OG0001449	Syas.g_02567	Syaj.g_02625
OG0001452	Syas.g_01700	Syaj.g_02607
OG0001453	Syas.g_00547	Syaj.g_00838
OG0001454	Syas.g_01483	Syaj.g_01231
OG0001456	Syas.g_01969	Syaj.g_02205
OG0001457	Syas.g_01970	Syaj.g_02206
OG0001458	Syas.g_01971	Syaj.g_02207
OG0001459	Syas.g_02778	Syaj.g_00653
OG0001470	Syas.g_02115, Syas.g_02627	Syaj.g_01567
OG0001471	Syas.g_01819	Syaj.g_02526
OG0001473	Syas.g_00323	Syaj.g_01255
OG0001474	Syas.g_01534	Syaj.g_02812
OG0001475	Syas.g_02120	Syaj.g_01569
OG0001477	Syas.g_00934	Syaj.g_00444
OG0001478	Syas.g_01344	Syaj.g_01470
OG0001479	Syas.g_01537	Syaj.g_02809
OG0001480	Syas.g_00771	Syaj.g_00343
OG0001482	Syas.g_00535	Syaj.g_00848
OG0001488	Syas.g_01142	Syaj.g_00324
OG0001489	Syas.g_01574	Syaj.g_02753
OG0001492	Syas.g_01077	Syaj.g_00578
OG0001493	Syas.g_01069	Syaj.g_00569
OG0001494	Syas.g_02633	Syaj.g_01773
OG0001496	Syas.g_00936	Syaj.g_00446
OG0001497	Syas.g_00935	Syaj.g_00445
OG0001498	Syas.g_01511	Syaj.g_02830
OG0001502	Syas.g_00290	Syaj.g_00351
OG0001504	Syas.g_02777	Syaj.g_00652
OG0001508	Syas.g_02114	Syaj.g_01566
OG0001510	Syas.g_02151	Syaj.g_02410
OG0001511	Syas.g_02413	Syaj.g_01896
OG0001512	Syas.g_02559	Syaj.g_02878
OG0001514	Syas.g_00937	Syaj.g_00447
OG0001515	Syas.g_00734	Syaj.g_00483
OG0001516	Syas.g_00703	Syaj.g_00713
OG0001517	Syas.g_01540	Syaj.g_02806
OG0001518	Syas.g_01903	Syaj.g_02132
OG0001519	Syas.g_01912	Syaj.g_02147
OG0001520	Syas.g_00828	Syaj.g_00206
OG0001522	Syas.g_00369	Syaj.g_00385
OG0001527	Syas.g_00803	Syaj.g_00198
OG0001528	Syas.g_02116	Syaj.g_01568
OG0001529	Syas.g_02082	Syaj.g_02311
OG0001530	Syas.g_02415	Syaj.g_01894
OG0001531	Syas.g_02560	Syaj.g_02879
OG0001532	Syas.g_01113	Syaj.g_00619
OG0001533	Syas.g_00476	Syaj.g_01487
OG0001534	Syas.g_00198	Syaj.g_00794
OG0001535	Syas.g_00218	Syaj.g_00813
OG0001536	Syas.g_00456	Syaj.g_00903
OG0001537	Syas.g_00651	Syaj.g_01066
OG0001538	Syas.g_00591	Syaj.g_01018
OG0001539	Syas.g_00683	Syaj.g_00731
OG0001540	Syas.g_02386	Syaj.g_01931
OG0001541	Syas.g_02316	Syaj.g_02002
OG0001542	Syas.g_02294	Syaj.g_02011
OG0001543	Syas.g_02230	Syaj.g_02057
OG0001544	Syas.g_01911	Syaj.g_02146
OG0001545	Syas.g_01982	Syaj.g_02226
OG0001546	Syas.g_00011	Syaj.g_00124
OG0001547	Syas.g_00300	Syaj.g_01106
OG0001554	Syas.g_00153	Syaj.g_02109
OG0001556	Syas.g_00976, Syas.g_01679	Syaj.g_00636
OG0001557	Syas.g_00626	Syaj.g_01058
OG0001558	Syas.g_02053	Syaj.g_02282
OG0001559	Syas.g_02416	Syaj.g_01893
OG0001560	Syas.g_02429	Syaj.g_01879
OG0001561	Syas.g_00211	Syaj.g_00807
OG0001562	Syas.g_00560	Syaj.g_00821
OG0001563	Syas.g_01590	Syaj.g_02737
OG0001564	Syas.g_01034	Syaj.g_00657
OG0001567	Syas.g_00294	Syaj.g_01108
OG0001568	Syas.g_00368	Syaj.g_01104
OG0001570	Syas.g_00309	Syaj.g_01124
OG0001573	Syas.g_02025	Syaj.g_02533
OG0001574	Syas.g_00801	Syaj.g_00196
OG0001575	Syas.g_00806	Syaj.g_00201
OG0001576	Syas.g_02834	Syaj.g_00266
OG0001577	Syas.g_01189	Syaj.g_00298
OG0001580	Syas.g_01875	Syaj.g_02100
OG0001586	Syas.g_02637	Syaj.g_01769
OG0001589	Syas.g_02589	Syaj.g_01600
OG0001590	Syas.g_00752	Syaj.g_01289
OG0001592	Syas.g_01877	Syaj.g_02101
OG0001594	Syas.g_00074, Syas.g_00260	Syaj.g_00701, Syaj.g_01360
OG0001614	Syas.g_02165	Syaj.g_02425
OG0001615	Syas.g_00778	Syaj.g_00354
OG0001616	Syas.g_01127	Syaj.g_00642
OG0001617	Syas.g_00076	Syaj.g_00475
OG0001618	Syas.g_00185	Syaj.g_00947
OG0001619	Syas.g_00445	Syaj.g_00914
OG0001620	Syas.g_01528	Syaj.g_02818
OG0001621	Syas.g_01702	Syaj.g_02606
OG0001622	Syas.g_02002	Syaj.g_02237
OG0001623	Syas.g_01550, Syas.g_00977, Syas.g_01554	Syaj.g_02791
OG0001624	Syas.g_01926	Syaj.g_02153
OG0001625	Syas.g_01708	Syaj.g_02600
OG0001627	Syas.g_01474	Syaj.g_01633
OG0001634	Syas.g_00697	Syaj.g_00719
OG0001635	Syas.g_02140	Syaj.g_02390
OG0001636	Syas.g_02075	Syaj.g_02303
OG0001637	Syas.g_02242, Syas.g_02547	Syaj.g_01611
OG0001638	Syas.g_02670	Syaj.g_01733
OG0001639	Syas.g_01477	Syaj.g_01636
OG0001640	Syas.g_00989	Syaj.g_00411
OG0001641	Syas.g_00545	Syaj.g_00840
OG0001643	Syas.g_00741	Syaj.g_01278
OG0001644	Syas.g_00921, Syas.g_00767	Syaj.g_00941
OG0001645	Syas.g_01410	Syaj.g_01809
OG0001647	Syas.g_01738	Syaj.g_02574
OG0001652	Syas.g_02051	Syaj.g_02280
OG0001653	Syas.g_02436	Syaj.g_01868
OG0001654	Syas.g_01475	Syaj.g_01634
OG0001655	Syas.g_01854	Syaj.g_01238
OG0001657	Syas.g_02355	Syaj.g_01976
OG0001659	Syas.g_01118	Syaj.g_00634
OG0001660	Syas.g_02409, Syas.g_02868	Syaj.g_01902
OG0001666	Syas.g_02785	Syaj.g_00654
OG0001671	Syas.g_01830	Syaj.g_02062
OG0001672	Syas.g_02508	Syaj.g_01833
OG0001673	Syas.g_02551	Syaj.g_02855
OG0001675	Syas.g_00558	Syaj.g_00823
OG0001677	Syas.g_01563	Syaj.g_02763, Syaj.g_00624
OG0001678	Syas.g_01666	Syaj.g_02640
OG0001679	Syas.g_02407	Syaj.g_00205
OG0001682	Syas.g_00183	Syaj.g_01232, Syaj.g_00949
OG0001692	Syas.g_02810	Syaj.g_01374
OG0001693	Syas.g_01022	Syaj.g_00428
OG0001694	Syas.g_01755	Syaj.g_02563
OG0001695	Syas.g_01980	Syaj.g_02223
OG0001700	Syas.g_01390, Syas.g_01391	Syaj.g_01115
OG0001702	Syas.g_02468, Syas.g_02448	Syaj.g_01851, Syaj.g_01857
OG0001703	Syas.g_01259	Syaj.g_00062
OG0001714	Syas.g_02632	Syaj.g_02364, Syaj.g_01775
OG0001715	Syas.g_01409	Syaj.g_01213
OG0001716	Syas.g_00512, Syas.g_01406	Syaj.g_00350
OG0001717	Syas.g_02330	Syaj.g_01988
OG0001728	Syas.g_00776	Syaj.g_00244, Syaj.g_00011
OG0001728	Syas.g_00753	Syaj.g_02518, Syaj.g_01164
OG0001729	Syas.g_02564	Syaj.g_02885
OG0001730	Syas.g_00954	Syaj.g_02887
OG0001731	Syas.g_02729	Syaj.g_01663
OG0001732	Syas.g_02021, Syas.g_01088	Syaj.g_00595
OG0001733	Syas.g_00974	Syaj.g_00726
OG0001735	Syas.g_00711	Syaj.g_00704
OG0001736	Syas.g_00737	Syaj.g_02493
OG0001737	Syas.g_01777	Syaj.g_02544
OG0001738	Syas.g_01792	Syaj.g_02505
OG0001739	Syas.g_01978	Syaj.g_02222
OG0001748	Syas.g_01832	Syaj.g_02064
OG0001749	Syas.g_02217	Syaj.g_02489
OG0001750	Syas.g_02438	Syaj.g_01866
OG0001751	Syas.g_02550	Syaj.g_02854
OG0001752	Syas.g_02570	Syaj.g_01621
OG0001753	Syas.g_00864	Syaj.g_01614
OG0001754	Syas.g_02545, Syas.g_02244	Syaj.g_01613
OG0001755	Syas.g_01208	Syaj.g_00115
OG0001756	Syas.g_01905	Syaj.g_02144
OG0001761	Syas.g_01040	Syaj.g_01328
OG0001762	Syas.g_00552	Syaj.g_00833
OG0001763	Syas.g_00540	Syaj.g_00845
OG0001764	Syas.g_00374	Syaj.g_00767
OG0001765	Syas.g_00314	Syaj.g_00030, Syaj.g_00664
OG0001766	Syas.g_01870	Syaj.g_02532
OG0001768	Syas.g_02696	Syaj.g_02018
OG0001769	Syas.g_00723	Syaj.g_01264
OG0001771	Syas.g_00034	Syaj.g_00669
OG0001783	Syas.g_02159	Syaj.g_02420
OG0001784	Syas.g_02445	Syaj.g_01859
OG0001786	Syas.g_02710	Syaj.g_01690
OG0001787	Syas.g_00060	Syaj.g_00143
OG0001788	Syas.g_00064	Syaj.g_00146
OG0001789	Syas.g_02855	Syaj.g_01510
OG0001790	Syas.g_01195	Syaj.g_00292
OG0001792	Syas.g_01083	Syaj.g_00587
OG0001794	Syas.g_00201	Syaj.g_00797
OG0001796	Syas.g_00227	Syaj.g_00819
OG0001797	Syas.g_02249	Syaj.g_00922
OG0001798	Syas.g_00108	Syaj.g_01301
OG0001799	Syas.g_00726	Syaj.g_01267
OG0001800	Syas.g_00955	Syaj.g_01357
OG0001801	Syas.g_02801	Syaj.g_00471, Syaj.g_01364
OG0001803	Syas.g_02741	Syaj.g_01549
OG0001804	Syas.g_01510	Syaj.g_02831
OG0001805	Syas.g_00304	Syaj.g_02611
OG0001806	Syas.g_01737	Syaj.g_02575
OG0001808	Syas.g_02210	Syaj.g_02463
OG0001809	Syas.g_00685, Syas.g_00959	Syaj.g_01942
OG0001811	Syas.g_02297	Syaj.g_02009
OG0001812	Syas.g_01878	Syaj.g_02102
OG0001813	Syas.g_01936	Syaj.g_02164
OG0001814	Syas.g_02013	Syaj.g_02247
OG0001815	Syas.g_02022	Syaj.g_02257
OG0001816	Syas.g_00688	Syaj.g_00728
OG0001837	Syas.g_01831	Syaj.g_02063
OG0001838	Syas.g_02042	Syaj.g_02270
OG0001839	Syas.g_02071	Syaj.g_02299
OG0001840	Syas.g_02088	Syaj.g_02317
OG0001841	Syas.g_02095	Syaj.g_02325
OG0001842	Syas.g_00658	Syaj.g_01627
OG0001843	Syas.g_02166	Syaj.g_02426
OG0001844	Syas.g_02167	Syaj.g_02427
OG0001845	Syas.g_02169	Syaj.g_02428
OG0001846	Syas.g_02397	Syaj.g_01914
OG0001848	Syas.g_02402	Syaj.g_01908
OG0001849	Syas.g_02475	Syaj.g_01844
OG0001850	Syas.g_02505	Syaj.g_01834
OG0001851	Syas.g_02512	Syaj.g_01829
OG0001852	Syas.g_02513	Syaj.g_01828
OG0001853	Syas.g_02520	Syaj.g_01821
OG0001854	Syas.g_02555	Syaj.g_02874
OG0001856	Syas.g_02706	Syaj.g_01696
OG0001857	Syas.g_02709	Syaj.g_01693
OG0001858	Syas.g_02734	Syaj.g_01651
OG0001859	Syas.g_01271	Syaj.g_00050
OG0001860	Syas.g_01257	Syaj.g_00064
OG0001861	Syas.g_01246	Syaj.g_00079
OG0001862	Syas.g_01233	Syaj.g_00090
OG0001863	Syas.g_01229	Syaj.g_00095
OG0001864	Syas.g_00092	Syaj.g_00156
OG0001866	Syas.g_00862	Syaj.g_00262
OG0001867	Syas.g_00866	Syaj.g_01332
OG0001868	Syas.g_02851	Syaj.g_01515
OG0001869	Syas.g_01190	Syaj.g_00297
OG0001870	Syas.g_01180	Syaj.g_00305
OG0001871	Syas.g_01173	Syaj.g_00310
OG0001872	Syas.g_01078	Syaj.g_00580
OG0001873	Syas.g_01126	Syaj.g_00641
OG0001874	Syas.g_01129	Syaj.g_00644
OG0001877	Syas.g_00735	Syaj.g_00482
OG0001878	Syas.g_00555	Syaj.g_00826
OG0001879	Syas.g_00550	Syaj.g_00835
OG0001880	Syas.g_00465	Syaj.g_00873
OG0001881	Syas.g_00464	Syaj.g_00895
OG0001882	Syas.g_02252	Syaj.g_00919
OG0001883	Syas.g_00423	Syaj.g_00925
OG0001884	Syas.g_00412	Syaj.g_00933
OG0001885	Syas.g_00395	Syaj.g_00772
OG0001886	Syas.g_00375	Syaj.g_00768
OG0001887	Syas.g_00661, Syas.g_00664	Syaj.g_00763
OG0001888	Syas.g_00622	Syaj.g_01052
OG0001889	Syas.g_00581	Syaj.g_01007
OG0001890	Syas.g_00283	Syaj.g_00368
OG0001891	Syas.g_00289	Syaj.g_00356
OG0001892	Syas.g_00422	Syaj.g_00342
OG0001893	Syas.g_00863, Syas.g_00107	Syaj.g_01300
OG0001894	Syas.g_00747	Syaj.g_01284
OG0001895	Syas.g_02798	Syaj.g_01361
OG0001896	Syas.g_01502	Syaj.g_01562
OG0001897	Syas.g_01531	Syaj.g_02815
OG0001898	Syas.g_01549	Syaj.g_02800
OG0001899	Syas.g_01601	Syaj.g_02726
OG0001900	Syas.g_01722	Syaj.g_02592
OG0001901	Syas.g_01723	Syaj.g_02591
OG0001902	Syas.g_01759	Syaj.g_02558
OG0001903	Syas.g_01768	Syaj.g_02549
OG0001904	Syas.g_02214	Syaj.g_02475
OG0001905	Syas.g_02198	Syaj.g_02461
OG0001906	Syas.g_02385	Syaj.g_01932
OG0001908	Syas.g_02314	Syaj.g_02004
OG0001909	Syas.g_02289	Syaj.g_02016
OG0001910	Syas.g_01836	Syaj.g_02069
OG0001912	Syas.g_01895	Syaj.g_02124
OG0001913	Syas.g_01898	Syaj.g_02126
OG0001914	Syas.g_00098	Syaj.g_00650
OG0001915	Syas.g_02019	Syaj.g_02253
OG0001917	Syas.g_00216	Syaj.g_00812
OG0001918	Syas.g_00759	Syaj.g_01172
OG0001924	Syas.g_00040	Syaj.g_01318
OG0001925	Syas.g_00041	Syaj.g_01319
OG0001926	Syas.g_00042	Syaj.g_01320
OG0001927	Syas.g_00043	Syaj.g_01321
OG0001929	Syas.g_02102	Syaj.g_02332
OG0001930	Syas.g_00657	Syaj.g_01628
OG0001931	Syas.g_00656	Syaj.g_01629
OG0001932	Syas.g_02164	Syaj.g_02424
OG0001933	Syas.g_02418	Syaj.g_01890
OG0001934	Syas.g_02430	Syaj.g_01875
OG0001935	Syas.g_02515	Syaj.g_01826
OG0001936	Syas.g_00945	Syaj.g_01233
OG0001937	Syas.g_02721	Syaj.g_01679
OG0001938	Syas.g_01255	Syaj.g_00066
OG0001939	Syas.g_01526	Syaj.g_00488, Syaj.g_00487
OG0001940	Syas.g_00826	Syaj.g_00220
OG0001941	Syas.g_02844	Syaj.g_01520
OG0001943	Syas.g_00388	Syaj.g_01162
OG0001944	Syas.g_02794	Syaj.g_01120
OG0001946	Syas.g_00928	Syaj.g_00481
OG0001947	Syas.g_00172	Syaj.g_00409
OG0001948	Syas.g_00542	Syaj.g_00843
OG0001949	Syas.g_00502	Syaj.g_00863
OG0001950	Syas.g_00499	Syaj.g_00865
OG0001951	Syas.g_00463	Syaj.g_00896
OG0001952	Syas.g_02251	Syaj.g_00920
OG0001953	Syas.g_02250	Syaj.g_00921
OG0001954	Syas.g_01433	Syaj.g_01128
OG0001956	Syas.g_00971	Syaj.g_02662
OG0001957	Syas.g_00102	Syaj.g_01295
OG0001958	Syas.g_00709	Syaj.g_00706
OG0001961	Syas.g_01338	Syaj.g_01449
OG0001964	Syas.g_01653	Syaj.g_02653
OG0001966	Syas.g_01710	Syaj.g_02598
OG0001967	Syas.g_01712	Syaj.g_02596
OG0001968	Syas.g_01713	Syaj.g_02595
OG0001969	Syas.g_01818	Syaj.g_02524
OG0001970	Syas.g_02383	Syaj.g_01934
OG0001971	Syas.g_02291	Syaj.g_02014
OG0001972	Syas.g_01853	Syaj.g_02081
OG0001973	Syas.g_01862, Syas.g_01864	Syaj.g_02048
OG0001975	Syas.g_00097	Syaj.g_00649
OG0001976	Syas.g_00099	Syaj.g_00651
OG0001979	Syas.g_01412	Syaj.g_00486
OG0001980	Syas.g_01045	Syaj.g_02796, Syaj.g_02669
OG0001993	Syas.g_00038	Syaj.g_01316
OG0001994	Syas.g_00039	Syaj.g_01317
OG0001995	Syas.g_00916	Syaj.g_00503
OG0001997	Syas.g_02440	Syaj.g_01864
OG0001998	Syas.g_00371	Syaj.g_00798, Syaj.g_00799
OG0001999	Syas.g_02599	Syaj.g_01590
OG0002000	Syas.g_00004	Syaj.g_00117
OG0002002	Syas.g_01079	Syaj.g_00581
OG0002005	Syas.g_00080, Syas.g_00036, Syas.g_00926	Syaj.g_00268, Syaj.g_00269
OG0002006	Syas.g_00171	Syaj.g_00398
OG0002007	Syas.g_00988	Syaj.g_00397
OG0002009	Syas.g_00631	Syaj.g_01062
OG0002010	Syas.g_01293	Syaj.g_01416
OG0002015	Syas.g_02219	Syaj.g_02486
OG0002016	Syas.g_02222	Syaj.g_02061
OG0002017	Syas.g_01946	Syaj.g_02176
OG0002019	Syas.g_02163	Syaj.g_01105
OG0002020	Syas.g_01987	Syaj.g_02220
OG0002021	Syas.g_01989	Syaj.g_02219
OG0002022	Syas.g_01990	Syaj.g_02217
OG0002023	Syas.g_01991	Syaj.g_02216
OG0002024	Syas.g_01985	Syaj.g_02211
OG0002038	Syas.g_02793	Syaj.g_00311
OG0002039	Syas.g_01141	Syaj.g_00325
OG0002040	Syas.g_01047	Syaj.g_00326
OG0002041	Syas.g_00538	Syaj.g_00847
OG0002043	Syas.g_00404	Syaj.g_00785
