Orthogroup	Syas	Syap
OG0001376	Syas.g_00468	Syap.g_01991
OG0001377	Syas.g_00467	Syap.g_01992
OG0001378	Syas.g_01500	Syap.g_02055
OG0001379	Syas.g_02861	Syap.g_01474
OG0001383	Syas.g_00522	Syap.g_02665
OG0001385	Syas.g_01956	Syap.g_02650
OG0001386	Syas.g_01957	Syap.g_02649
OG0001387	Syas.g_01958	Syap.g_02648
OG0001388	Syas.g_01962	Syap.g_02645
OG0001389	Syas.g_01963	Syap.g_02644
OG0001390	Syas.g_01964	Syap.g_02643
OG0001391	Syas.g_01965	Syap.g_01833
OG0001392	Syas.g_01966	Syap.g_01832
OG0001393	Syas.g_01967	Syap.g_01831
OG0001394	Syas.g_00627	Syap.g_00159
OG0001395	Syas.g_00195	Syap.g_00531
OG0001396	Syas.g_01949	Syap.g_02537
OG0001398	Syas.g_02481	Syap.g_02356
OG0001401	Syas.g_00233	Syap.g_01844
OG0001406	Syas.g_00469	Syap.g_01989
OG0001408	Syas.g_00142	Syap.g_01862
OG0001411	Syas.g_01156	Syap.g_00853
OG0001412	Syas.g_01951	Syap.g_02535
OG0001418	Syas.g_01177	Syap.g_00221
OG0001420	Syas.g_00017	Syap.g_02736
OG0001428	Syas.g_02325	Syap.g_01196
OG0001432	Syas.g_01484	Syap.g_01967
OG0001433	Syas.g_01398	Syap.g_00790
OG0001435	Syas.g_00678	Syap.g_01259
OG0001438	Syas.g_01767	Syap.g_01346, Syap.g_01630
OG0001439	Syas.g_01809	Syap.g_01674
OG0001441	Syas.g_00008	Syap.g_02749
OG0001443	Syas.g_01910	Syap.g_01006
OG0001444	Syas.g_02439, Syas.g_02442	Syap.g_00761
OG0001447	Syas.g_02390	Syap.g_02218
OG0001452	Syas.g_01700	Syap.g_01590
OG0001453	Syas.g_00547	Syap.g_02687
OG0001456	Syas.g_01969	Syap.g_01828
OG0001457	Syas.g_01970	Syap.g_01826
OG0001458	Syas.g_01971	Syap.g_01825
OG0001459	Syas.g_02778	Syap.g_00351
OG0001460	Syas.g_01399	Syap.g_00789
OG0001461	Syas.g_00566	Syap.g_02707
OG0001470	Syas.g_02115	Syap.g_01138
OG0001470	Syas.g_02627	Syap.g_00709
OG0001474	Syas.g_01534	Syap.g_00562
OG0001475	Syas.g_02120	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001478	Syas.g_01345, Syas.g_01344	Syap.g_01790
OG0001479	Syas.g_01537	Syap.g_00565
OG0001488	Syas.g_01142	Syap.g_00209
OG0001489	Syas.g_01574	Syap.g_00603
OG0001492	Syas.g_01077	Syap.g_02441
OG0001493	Syas.g_01069	Syap.g_02433
OG0001495	Syas.g_01641	Syap.g_01921
OG0001498	Syas.g_01511	Syap.g_02044, Syap.g_02043
OG0001502	Syas.g_00290	Syap.g_00833
OG0001504	Syas.g_02777	Syap.g_00350
OG0001507	Syas.g_01183	Syap.g_00227
OG0001508	Syas.g_02114	Syap.g_01139
OG0001510	Syas.g_02151	Syap.g_01117
OG0001511	Syas.g_02413	Syap.g_02629, Syap.g_02676
OG0001512	Syas.g_02559	Syap.g_01151, Syap.g_01152
OG0001515	Syas.g_00734	Syap.g_00906
OG0001516	Syas.g_00703	Syap.g_01964
OG0001517	Syas.g_01540	Syap.g_00568
OG0001518	Syas.g_01903	Syap.g_01026
OG0001519	Syas.g_01912	Syap.g_02079
OG0001527	Syas.g_00803	Syap.g_00287, Syap.g_00292
OG0001528	Syas.g_02116	Syap.g_00806, Syap.g_01137, Syap.g_02464
OG0001529	Syas.g_02082	Syap.g_01809
OG0001530	Syas.g_02415	Syap.g_02627
OG0001531	Syas.g_02560	Syap.g_01150
OG0001533	Syas.g_00476	Syap.g_02326
OG0001534	Syas.g_00198	Syap.g_00534
OG0001535	Syas.g_00218	Syap.g_01875
OG0001536	Syas.g_00456	Syap.g_02018
OG0001537	Syas.g_00651	Syap.g_00153
OG0001538	Syas.g_00591	Syap.g_00199
OG0001539	Syas.g_00683	Syap.g_02370
OG0001540	Syas.g_02386	Syap.g_02214
OG0001541	Syas.g_02316	Syap.g_01187
OG0001542	Syas.g_02294	Syap.g_01177
OG0001543	Syas.g_02230	Syap.g_01417, Syap.g_01416
OG0001546	Syas.g_00011	Syap.g_02745
OG0001547	Syas.g_00300	Syap.g_00840, Syap.g_00839
OG0001556	Syas.g_00976	Syap.g_00796
OG0001556	Syas.g_01679	Syap.g_00041, Syap.g_00411
OG0001557	Syas.g_00626	Syap.g_00162
OG0001558	Syas.g_02053	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Syas.g_00560	Syap.g_02700
OG0001563	Syas.g_01590	Syap.g_00473
OG0001564	Syas.g_01034	Syap.g_00876
OG0001567	Syas.g_00294	Syap.g_00838
OG0001568	Syas.g_00368	Syap.g_00842
OG0001570	Syas.g_00309	Syap.g_00438
OG0001574	Syas.g_00801	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Syas.g_01189	Syap.g_00232
OG0001578	Syas.g_01979	Syap.g_01818
OG0001580	Syas.g_01875	Syap.g_01340, Syap.g_01341
OG0001584	Syas.g_00607	Syap.g_00183
OG0001587	Syas.g_02569	Syap.g_02669
OG0001590	Syas.g_00752	Syap.g_00889
OG0001592	Syas.g_01877	Syap.g_01342
OG0001614	Syas.g_02165	Syap.g_01101
OG0001615	Syas.g_00778	Syap.g_01937
OG0001616	Syas.g_01127	Syap.g_01884
OG0001618	Syas.g_00185	Syap.g_00518
OG0001619	Syas.g_00445	Syap.g_01752
OG0001620	Syas.g_01528	Syap.g_00557
OG0001621	Syas.g_01702	Syap.g_01592
OG0001622	Syas.g_02002	Syap.g_02601
OG0001623	Syas.g_01550	Syap.g_00578
OG0001623	Syas.g_01554	Syap.g_00582, Syap.g_00585
OG0001624	Syas.g_01926	Syap.g_02494
OG0001634	Syas.g_00697	Syap.g_01956
OG0001635	Syas.g_02140	Syap.g_01127
OG0001636	Syas.g_02075	Syap.g_01797
OG0001637	Syas.g_02242	Syap.g_01945
OG0001637	Syas.g_02547	Syap.g_01946
OG0001638	Syas.g_02670	Syap.g_01778
OG0001639	Syas.g_01477	Syap.g_00751
OG0001641	Syas.g_00545	Syap.g_02685
OG0001643	Syas.g_00741	Syap.g_00902
OG0001644	Syas.g_00921, Syas.g_00767	Syap.g_00346
OG0001645	Syas.g_01410	Syap.g_00668
OG0001647	Syas.g_01738	Syap.g_01370
OG0001652	Syas.g_02051	Syap.g_02634
OG0001654	Syas.g_01475	Syap.g_00753
OG0001657	Syas.g_02355	Syap.g_02175
OG0001659	Syas.g_01118	Syap.g_01892
OG0001660	Syas.g_02409, Syas.g_02868	Syap.g_02148, Syap.g_02632, Syap.g_02673
OG0001672	Syas.g_02508	Syap.g_02553, Syap.g_02554
OG0001673	Syas.g_02551	Syap.g_01163
OG0001675	Syas.g_00558	Syap.g_02698
OG0001677	Syas.g_01563	Syap.g_00592
OG0001678	Syas.g_01666	Syap.g_02678
OG0001679	Syas.g_02407	Syap.g_02521
OG0001680	Syas.g_02664	Syap.g_01772
OG0001682	Syas.g_00183	Syap.g_00516
OG0001683	Syas.g_02537	Syap.g_00702
OG0001692	Syas.g_02810	Syap.g_02120
OG0001694	Syas.g_01755	Syap.g_01358
OG0001700	Syas.g_01390, Syas.g_01391	Syap.g_00975
OG0001714	Syas.g_02632	Syap.g_01040
OG0001715	Syas.g_01409	Syap.g_00665
OG0001717	Syas.g_02330	Syap.g_01200
OG0001729	Syas.g_02564	Syap.g_02666
OG0001730	Syas.g_00954	Syap.g_00770
OG0001731	Syas.g_02729	Syap.g_00029
OG0001732	Syas.g_02021	Syap.g_02315
OG0001733	Syas.g_00974	Syap.g_00794
OG0001735	Syas.g_00711	Syap.g_00095
OG0001737	Syas.g_01777	Syap.g_01637
OG0001738	Syas.g_01792	Syap.g_01657
OG0001739	Syas.g_01978	Syap.g_01815, Syap.g_01816
OG0001741	Syas.g_01927	Syap.g_02493
OG0001748	Syas.g_01832	Syap.g_01911
OG0001749	Syas.g_02217	Syap.g_02067
OG0001750	Syas.g_02438	Syap.g_00764
OG0001751	Syas.g_02550	Syap.g_01164
OG0001752	Syas.g_02570	Syap.g_02670
OG0001753	Syas.g_00864	Syap.g_02534
OG0001754	Syas.g_02545	Syap.g_01949
OG0001754	Syas.g_02244	Syap.g_01948
OG0001755	Syas.g_01208	Syap.g_00250
OG0001762	Syas.g_00552	Syap.g_02692
OG0001764	Syas.g_00374	Syap.g_02336
OG0001766	Syas.g_01870	Syap.g_01328
OG0001768	Syas.g_02696	Syap.g_00610
OG0001769	Syas.g_00723	Syap.g_00643
OG0001771	Syas.g_00034	Syap.g_00329
OG0001783	Syas.g_02159	Syap.g_01108, Syap.g_01471
OG0001786	Syas.g_02710	Syap.g_00311, Syap.g_01210
OG0001787	Syas.g_00060	Syap.g_01454
OG0001788	Syas.g_00064	Syap.g_01449
OG0001789	Syas.g_02855	Syap.g_01482, Syap.g_01481
OG0001790	Syas.g_01195	Syap.g_00238
OG0001796	Syas.g_00227	Syap.g_01850, Syap.g_01852
OG0001797	Syas.g_02249	Syap.g_00947
OG0001798	Syas.g_00108	Syap.g_01291
OG0001799	Syas.g_00726	Syap.g_00638
OG0001800	Syas.g_00955	Syap.g_00771
OG0001801	Syas.g_02801	Syap.g_02110
OG0001804	Syas.g_01510	Syap.g_02045, Syap.g_02046
OG0001806	Syas.g_01737	Syap.g_02337
OG0001808	Syas.g_02210	Syap.g_01055
OG0001809	Syas.g_00685	Syap.g_00322
OG0001809	Syas.g_00959	Syap.g_01685
OG0001811	Syas.g_02297	Syap.g_01180
OG0001812	Syas.g_01878	Syap.g_01343
OG0001813	Syas.g_01936	Syap.g_02086
OG0001814	Syas.g_02013	Syap.g_01166, Syap.g_00125
OG0001815	Syas.g_02022	Syap.g_01801
OG0001818	Syas.g_02536	Syap.g_00703
OG0001838	Syas.g_02042	Syap.g_00064, Syap.g_00537
OG0001839	Syas.g_02071	Syap.g_01794
OG0001840	Syas.g_02088	Syap.g_00978
OG0001841	Syas.g_02095	Syap.g_00987
OG0001842	Syas.g_00658	Syap.g_00147, Syap.g_00146
OG0001843	Syas.g_02166	Syap.g_01100
OG0001844	Syas.g_02167	Syap.g_01099
OG0001845	Syas.g_02169	Syap.g_01094
OG0001846	Syas.g_02397	Syap.g_02228, Syap.g_02226
OG0001848	Syas.g_02402	Syap.g_02236
OG0001849	Syas.g_02475	Syap.g_02364
OG0001850	Syas.g_02505	Syap.g_02550
OG0001851	Syas.g_02512	Syap.g_01700
OG0001852	Syas.g_02513	Syap.g_01699
OG0001853	Syas.g_02520	Syap.g_01691
OG0001854	Syas.g_02555	Syap.g_01157
OG0001855	Syas.g_00081	Syap.g_01986
OG0001855	Syas.g_00256, Syas.g_01747	Syap.g_01462
OG0001856	Syas.g_02706	Syap.g_01216
OG0001857	Syas.g_02709	Syap.g_01212
OG0001858	Syas.g_02734	Syap.g_00025
OG0001859	Syas.g_01271	Syap.g_02516
OG0001860	Syas.g_01257	Syap.g_02262
OG0001861	Syas.g_01246	Syap.g_02248
OG0001862	Syas.g_01233	Syap.g_00276
OG0001863	Syas.g_01229	Syap.g_00272
OG0001864	Syas.g_00092	Syap.g_01974
OG0001866	Syas.g_00862	Syap.g_01522
OG0001867	Syas.g_00866	Syap.g_01524
OG0001868	Syas.g_02851	Syap.g_01495
OG0001869	Syas.g_01190	Syap.g_00233
OG0001870	Syas.g_01180	Syap.g_00224
OG0001871	Syas.g_01173	Syap.g_00217
OG0001872	Syas.g_01078	Syap.g_02442
OG0001873	Syas.g_01126	Syap.g_01885
OG0001874	Syas.g_01129	Syap.g_01882
OG0001877	Syas.g_00735	Syap.g_00905
OG0001878	Syas.g_00555	Syap.g_02695
OG0001879	Syas.g_00550	Syap.g_02690
OG0001883	Syas.g_00423	Syap.g_01741
OG0001884	Syas.g_00412	Syap.g_01733
OG0001885	Syas.g_00395	Syap.g_02792
OG0001886	Syas.g_00375	Syap.g_02335
OG0001887	Syas.g_00661, Syas.g_00664	Syap.g_01245
OG0001888	Syas.g_00622	Syap.g_00168
OG0001889	Syas.g_00581	Syap.g_02724
OG0001890	Syas.g_00283	Syap.g_00825
OG0001891	Syas.g_00289	Syap.g_00832
OG0001893	Syas.g_00107	Syap.g_01290
OG0001894	Syas.g_00747	Syap.g_00893
OG0001895	Syas.g_02798	Syap.g_02658
OG0001896	Syas.g_01502	Syap.g_02053
OG0001897	Syas.g_01531	Syap.g_00559
OG0001898	Syas.g_01549	Syap.g_00577
OG0001899	Syas.g_01601	Syap.g_00484
OG0001900	Syas.g_01722	Syap.g_02355
OG0001901	Syas.g_01723	Syap.g_02354
OG0001902	Syas.g_01759	Syap.g_01354
OG0001903	Syas.g_01768	Syap.g_01631
OG0001904	Syas.g_02214	Syap.g_02063
OG0001905	Syas.g_02198	Syap.g_01060
OG0001906	Syas.g_02385	Syap.g_02213
OG0001908	Syas.g_02314	Syap.g_01185
OG0001909	Syas.g_02289	Syap.g_02279
OG0001910	Syas.g_01836	Syap.g_01907
OG0001912	Syas.g_01895	Syap.g_01042
OG0001913	Syas.g_01898	Syap.g_01032
OG0001915	Syas.g_02019	Syap.g_02313
OG0001924	Syas.g_00040	Syap.g_00381
OG0001925	Syas.g_00041	Syap.g_00382
OG0001926	Syas.g_00042	Syap.g_00383
OG0001927	Syas.g_00043	Syap.g_00384
OG0001929	Syas.g_02102	Syap.g_00994
OG0001930	Syas.g_00657	Syap.g_00148
OG0001931	Syas.g_00656	Syap.g_00149
OG0001932	Syas.g_02164	Syap.g_01102
OG0001935	Syas.g_02515	Syap.g_01697
OG0001937	Syas.g_02721	Syap.g_00037
OG0001938	Syas.g_01255	Syap.g_00731, Syap.g_02259
OG0001942	Syas.g_00175	Syap.g_00831
OG0001943	Syas.g_00388	Syap.g_00645
OG0001944	Syas.g_02794	Syap.g_02662
OG0001946	Syas.g_00928	Syap.g_01058
OG0001947	Syas.g_00172	Syap.g_01412
OG0001956	Syas.g_00971	Syap.g_01978
OG0001959	Syas.g_01814	Syap.g_02163
OG0001970	Syas.g_02383	Syap.g_02212
OG0001973	Syas.g_01862, Syas.g_01864	Syap.g_01332
OG0001977	Syas.g_01942	Syap.g_02094
OG0001979	Syas.g_01412	Syap.g_00662
OG0001994	Syas.g_00039	Syap.g_00380
OG0001998	Syas.g_00371	Syap.g_00747, Syap.g_00748
OG0001999	Syas.g_02599	Syap.g_01375
OG0002002	Syas.g_01079	Syap.g_02443
OG0002005	Syas.g_00080, Syas.g_00036, Syas.g_00926	Syap.g_02284, Syap.g_02283
OG0002006	Syas.g_00171	Syap.g_01384, Syap.g_01413
OG0002009	Syas.g_00631	Syap.g_00155
OG0002010	Syas.g_01293	Syap.g_00002
OG0002013	Syas.g_02488	Syap.g_02542
OG0002015	Syas.g_02219	Syap.g_02069
OG0002016	Syas.g_02222	Syap.g_00102
OG0002017	Syas.g_01946	Syap.g_02099
OG0002019	Syas.g_02163	Syap.g_01103
OG0002020	Syas.g_01987	Syap.g_02581
OG0002021	Syas.g_01989	Syap.g_02584
OG0002022	Syas.g_01990	Syap.g_02585
OG0002023	Syas.g_01991	Syap.g_02588
OG0002025	Syas.g_02130	Syap.g_02468
OG0002029	Syas.g_01930, Syas.g_02786	Syap.g_00356
OG0002039	Syas.g_01141	Syap.g_00208
OG0002046	Syas.g_01346	Syap.g_02164
OG0002047	Syas.g_01514	Syap.g_02039, Syap.g_02154
OG0002048	Syas.g_01567	Syap.g_00598
OG0002049	Syas.g_01648	Syap.g_01926
OG0002053	Syas.g_00291	Syap.g_00836, Syap.g_00835
OG0002056	Syas.g_01769	Syap.g_01633, Syap.g_01632
OG0002097	Syas.g_02623	Syap.g_00711
OG0002098	Syas.g_02608	Syap.g_02161
OG0002107	Syas.g_00272	Syap.g_00420
OG0002113	Syas.g_02072	Syap.g_01795
OG0002114	Syas.g_00085	Syap.g_01982
OG0002116	Syas.g_02716	Syap.g_00044
OG0002129	Syas.g_02752	Syap.g_02529
OG0002130	Syas.g_02856	Syap.g_01480
OG0002131	Syas.g_01988	Syap.g_02582
OG0002134	Syas.g_02175	Syap.g_01088, Syap.g_01087
OG0002135	Syas.g_02651	Syap.g_01395, Syap.g_01402
OG0002136	Syas.g_02652	Syap.g_01396, Syap.g_01403
OG0002139	Syas.g_01065	Syap.g_02429
OG0002142	Syas.g_02802	Syap.g_02112, Syap.g_02111
OG0002143	Syas.g_02248	Syap.g_02578
OG0002144	Syas.g_00956	Syap.g_00772, Syap.g_00773
OG0002145	Syas.g_01274, Syas.g_01376, Syas.g_00756	Syap.g_02737
OG0002160	Syas.g_02576	Syap.g_01501
OG0002161	Syas.g_01746	Syap.g_01463
OG0002161	Syas.g_01909	Syap.g_00649
OG0002167	Syas.g_00168	Syap.g_01318
OG0002169	Syas.g_01515	Syap.g_02038, Syap.g_02152
OG0002170	Syas.g_01545	Syap.g_00573
OG0002171	Syas.g_02220	Syap.g_02070
OG0002172	Syas.g_01833	Syap.g_01910
OG0002173	Syas.g_02232	Syap.g_01420
OG0002174	Syas.g_01947	Syap.g_02100
OG0002179	Syas.g_02196	Syap.g_01062
OG0002180	Syas.g_01760	Syap.g_01353
OG0002181	Syas.g_01726	Syap.g_02350
OG0002182	Syas.g_02712	Syap.g_00309
OG0002184	Syas.g_02476	Syap.g_02363
OG0002185	Syas.g_02504	Syap.g_02549
OG0002186	Syas.g_02653	Syap.g_01404
OG0002187	Syas.g_02654	Syap.g_01398
OG0002188	Syas.g_02689	Syap.g_00616
OG0002189	Syas.g_02690	Syap.g_00615
OG0002190	Syas.g_02730	Syap.g_00028
OG0002191	Syas.g_00477	Syap.g_02327, Syap.g_02329
OG0002192	Syas.g_01140	Syap.g_00207
OG0002194	Syas.g_01068	Syap.g_02432
OG0002195	Syas.g_00669	Syap.g_01249
OG0002196	Syas.g_00611	Syap.g_00179
OG0002197	Syas.g_00544	Syap.g_02684
OG0002198	Syas.g_00722	Syap.g_00644, Syap.g_00405
OG0002199	Syas.g_00728	Syap.g_00637
OG0002200	Syas.g_02819	Syap.g_02466
OG0002201	Syas.g_00860	Syap.g_01520
OG0002202	Syas.g_00859	Syap.g_01519
OG0002203	Syas.g_00858	Syap.g_01518
OG0002204	Syas.g_00843	Syap.g_00440
OG0002205	Syas.g_00820	Syap.g_01315
OG0002206	Syas.g_00809, Syas.g_02759	Syap.g_01301
OG0002207	Syas.g_00799	Syap.g_00297
OG0002208	Syas.g_01258	Syap.g_02263
OG0002209	Syas.g_01533	Syap.g_00561
OG0002210	Syas.g_01559	Syap.g_00588
OG0002211	Syas.g_01597	Syap.g_00480
OG0002212	Syas.g_01874	Syap.g_01338
OG0002214	Syas.g_02005	Syap.g_02604
OG0002225	Syas.g_00273	Syap.g_00419
OG0002227	Syas.g_01904	Syap.g_01023, Syap.g_01022
OG0002229	Syas.g_02128	Syap.g_00858
OG0002235	Syas.g_00616	Syap.g_00176
OG0002238	Syas.g_00306	Syap.g_02235, Syap.g_02000
OG0002241	Syas.g_01347	Syap.g_02165
OG0002242	Syas.g_02218	Syap.g_02068
OG0002247	Syas.g_00813	Syap.g_01305
OG0002257	Syas.g_01101	Syap.g_00660
OG0002260	Syas.g_01064	Syap.g_02428
OG0002274	Syas.g_02624	Syap.g_00710
OG0002277	Syas.g_02105	Syap.g_00997
OG0002292	Syas.g_02280	Syap.g_02266
OG0002301	Syas.g_01416	Syap.g_00675
OG0002302	Syas.g_01273	Syap.g_02512
OG0002309	Syas.g_00234	Syap.g_01843
OG0002335	Syas.g_00357	Syap.g_01161
OG0002341	Syas.g_01860	Syap.g_01330
OG0002343	Syas.g_01691	Syap.g_01581
OG0002349	Syas.g_02590	Syap.g_01515
OG0002352	Syas.g_00978	Syap.g_00801
OG0002355	Syas.g_00484	Syap.g_02330
OG0002357	Syas.g_02694	Syap.g_01434, Syap.g_01433
OG0002359	Syas.g_01295	Syap.g_00006
OG0002369	Syas.g_02628	Syap.g_00708, Syap.g_00707, Syap.g_00730
OG0002382	Syas.g_01244	Syap.g_02246
OG0002389	Syas.g_01570	Syap.g_00600
OG0002390	Syas.g_02287	Syap.g_02274
OG0002394	Syas.g_01869	Syap.g_02490
OG0002396	Syas.g_01624	Syap.g_00507
OG0002404	Syas.g_01695	Syap.g_01585
OG0002409	Syas.g_01941	Syap.g_02093
OG0002410	Syas.g_01997	Syap.g_02593
OG0002411	Syas.g_00564	Syap.g_02704
OG0002430	Syas.g_02816	Syap.g_00317
OG0002431	Syas.g_02815	Syap.g_02126
OG0002440	Syas.g_00217	Syap.g_01874
OG0002443	Syas.g_00470	Syap.g_01627
OG0002444	Syas.g_01685, Syas.g_00084	Syap.g_01983
OG0002464	Syas.g_02507	Syap.g_02552
OG0002466	Syas.g_02575	Syap.g_01500
OG0002473	Syas.g_00018	Syap.g_01119
OG0002474	Syas.g_00224	Syap.g_01855, Syap.g_02768
OG0002495	Syas.g_02299	Syap.g_00398
OG0002506	Syas.g_01019	Syap.g_01555
OG0002519	Syas.g_00963	Syap.g_00778
OG0002525	Syas.g_02739	Syap.g_02158
OG0002527	Syas.g_02762	Syap.g_02372
OG0002528	Syas.g_02760	Syap.g_02374
OG0002537	Syas.g_02284	Syap.g_02270
OG0002541	Syas.g_01560	Syap.g_00589
OG0002543	Syas.g_01899	Syap.g_01031
OG0002547	Syas.g_00292	Syap.g_00837
OG0002548	Syas.g_01916	Syap.g_00409
OG0002573	Syas.g_00083	Syap.g_01984
OG0002592	Syas.g_01868	Syap.g_01327
OG0002593	Syas.g_01437	Syap.g_00754
OG0002601	Syas.g_02761	Syap.g_02373
OG0002611	Syas.g_02193	Syap.g_01065
OG0002612	Syas.g_00885, Syas.g_01932, Syas.g_02780	Syap.g_00353
OG0002615	Syas.g_00639	Syap.g_00714, Syap.g_00695, Syap.g_00713
OG0002622	Syas.g_01892	Syap.g_01448
OG0002634	Syas.g_02558	Syap.g_01153
OG0002635	Syas.g_00117	Syap.g_00937
OG0002638	Syas.g_00953	Syap.g_00768, Syap.g_00769
OG0002643	Syas.g_00924	Syap.g_00320
OG0002648	Syas.g_00058	Syap.g_01456
OG0002649	Syas.g_00057	Syap.g_01457
OG0002650	Syas.g_00056	Syap.g_01458
OG0002666	Syas.g_01383	Syap.g_02425
OG0002668	Syas.g_00079, Syas.g_01447	Syap.g_01445
OG0002669	Syas.g_01158	Syap.g_02105, Syap.g_02106
OG0002670	Syas.g_01165	Syap.g_02305
OG0002675	Syas.g_02310	Syap.g_01751
OG0002678	Syas.g_00653	Syap.g_00151
OG0002683	Syas.g_01358	Syap.g_02139, Syap.g_02140
OG0002684	Syas.g_00347, Syas.g_02812	Syap.g_02123
OG0002687	Syas.g_01360	Syap.g_02131
OG0002699	Syas.g_02123	Syap.g_01710
OG0002714	Syas.g_00925	Syap.g_01624
OG0002720	Syas.g_00630	Syap.g_00156
OG0002730	Syas.g_02772	Syap.g_02414
OG0002731	Syas.g_00197	Syap.g_00533
OG0002734	Syas.g_02587	Syap.g_00718
OG0002735	Syas.g_02544	Syap.g_00781
OG0002736	Syas.g_02133	Syap.g_01708
OG0002743	Syas.g_01400	Syap.g_00782
OG0002753	Syas.g_00958	Syap.g_00775
OG0002755	Syas.g_00087	Syap.g_01980
OG0002760	Syas.g_00870	Syap.g_01529
OG0002761	Syas.g_00927	Syap.g_00388
OG0002763	Syas.g_01486	Syap.g_00366, Syap.g_01973
OG0002764	Syas.g_00387	Syap.g_01993
OG0002765	Syas.g_02779	Syap.g_00352
OG0002800	Syas.g_00131	Syap.g_00658
OG0002808	Syas.g_02076	Syap.g_01798
OG0002838	Syas.g_00345	Syap.g_00629
OG0002870	Syas.g_02498	Syap.g_02543
OG0002872	Syas.g_02283	Syap.g_02269
OG0002879	Syas.g_02775	Syap.g_02107
OG0002880	Syas.g_02771	Syap.g_00685
OG0002916	Syas.g_00615	Syap.g_00866
OG0002994	Syas.g_01417	Syap.g_00676
OG0002996	Syas.g_02238	Syap.g_00104
OG0002999	Syas.g_01125	Syap.g_01886
OG0003000	Syas.g_02750	Syap.g_02532
OG0003006	Syas.g_00261	Syap.g_00692
OG0003007	Syas.g_00962	Syap.g_00777
OG0003064	Syas.g_01392	Syap.g_00924, Syap.g_00960
OG0003090	Syas.g_02619	Syap.g_01712
OG0003127	Syas.g_01893	Syap.g_01447
OG0003128	Syas.g_00614	Syap.g_00177
OG0003135	Syas.g_02281	Syap.g_02267
OG0003141	Syas.g_00061	Syap.g_01453, Syap.g_01452
OG0003146	Syas.g_00082	Syap.g_01985
OG0003154	Syas.g_01428	Syap.g_02299, Syap.g_02303
OG0003159	Syas.g_02117	Syap.g_01270
OG0003216	Syas.g_02129	Syap.g_00855
OG0003223	Syas.g_02125	Syap.g_01709
OG0003260	Syas.g_01432	Syap.g_02297, Syap.g_02559
OG0003293	Syas.g_01944	Syap.g_00847
OG0003303	Syas.g_00032	Syap.g_01950
OG0003305	Syas.g_01307	Syap.g_00018
OG0003315	Syas.g_01371	Syap.g_02426
OG0003318	Syas.g_01873, Syas.g_00662	Syap.g_01951
OG0003319	Syas.g_01149	Syap.g_00214
OG0003322	Syas.g_00965	Syap.g_00783
OG0003323	Syas.g_00226	Syap.g_01851, Syap.g_01853
OG0003324	Syas.g_00822	Syap.g_01317
OG0003325	Syas.g_02487	Syap.g_00819
OG0003327	Syas.g_01161	Syap.g_02540
OG0003329	Syas.g_02015	Syap.g_00123, Syap.g_02309
OG0003330	Syas.g_02200	Syap.g_01057
OG0003332	Syas.g_01194	Syap.g_00237
OG0003333	Syas.g_00655	Syap.g_00150
OG0003546	Syas.g_01059	Syap.g_01988
OG0003547	Syas.g_01058	Syap.g_02322
OG0003574	Syas.g_00365	Syap.g_02324, Syap.g_02323
OG0003578	Syas.g_00906, Syas.g_02484	Syap.g_02378
OG0003579	Syas.g_00225	Syap.g_01854
OG0003580	Syas.g_00266	Syap.g_00816
OG0003581	Syas.g_00267	Syap.g_00817
OG0003582	Syas.g_00268	Syap.g_00818
OG0003583	Syas.g_00704	Syap.g_01965
OG0003584	Syas.g_00755	Syap.g_00887
OG0003585	Syas.g_00780	Syap.g_01935
OG0003586	Syas.g_00798	Syap.g_00298
OG0003587	Syas.g_00817	Syap.g_01312
OG0003589	Syas.g_01396	Syap.g_01431
OG0003591	Syas.g_00857	Syap.g_01517
OG0003593	Syas.g_02836	Syap.g_02282
OG0003596	Syas.g_02131	Syap.g_02130, Syap.g_00857
OG0003597	Syas.g_02168	Syap.g_01096
OG0003598	Syas.g_01724	Syap.g_02353
OG0003599	Syas.g_01551	Syap.g_00579
OG0003602	Syas.g_01089	Syap.g_02622
OG0003603	Syas.g_01179	Syap.g_00223
OG0003604	Syas.g_01203	Syap.g_00246
OG0003605	Syas.g_02431	Syap.g_02762
OG0003606	Syas.g_01919	Syap.g_00917, Syap.g_00955
OG0003608	Syas.g_02765	Syap.g_02396
OG0003609	Syas.g_01414, Syas.g_01434, Syas.g_00048	Syap.g_02579
OG0003928	Syas.g_02843	Syap.g_01824
OG0003939	Syas.g_01277	Syap.g_02508
OG0003948	Syas.g_00316	Syap.g_00390
OG0003950	Syas.g_00905	Syap.g_02377
OG0003951	Syas.g_00904	Syap.g_02376
OG0003971	Syas.g_01420	Syap.g_00804
OG0003972	Syas.g_00443	Syap.g_00800
OG0003973	Syas.g_01527	Syap.g_02526
OG0003977	Syas.g_00949	Syap.g_01820
OG0003979	Syas.g_01701	Syap.g_01591
OG0003981	Syas.g_00141	Syap.g_00357
OG0003983	Syas.g_01172	Syap.g_00216
OG0003988	Syas.g_00334, Syas.g_00774	Syap.g_00407, Syap.g_00406
OG0003989	Syas.g_02313	Syap.g_00437
OG0003990	Syas.g_02209	Syap.g_01056
