Orthogroup	Syae	Prau
OG0001174	Syae.g_02045	Prau.g_01806
OG0001175	Syae.g_02046	Prau.g_01807
OG0001176	Syae.g_02076	Prau.g_01814
OG0001177	Syae.g_02073	Prau.g_01817
OG0001178	Syae.g_01168	Prau.g_01822
OG0001179	Syae.g_02106	Prau.g_01853
OG0001180	Syae.g_02130	Prau.g_01875
OG0001181	Syae.g_02134	Prau.g_01879
OG0001182	Syae.g_02143	Prau.g_01886
OG0001183	Syae.g_02147	Prau.g_01890
OG0001184	Syae.g_01862	Prau.g_01906
OG0001185	Syae.g_01835	Prau.g_01920
OG0001188	Syae.g_01783	Prau.g_01950
OG0001189	Syae.g_01767	Prau.g_01967
OG0001190	Syae.g_01567	Prau.g_01971
OG0001191	Syae.g_01580	Prau.g_01981
OG0001192	Syae.g_01587	Prau.g_01985
OG0001193	Syae.g_01617	Prau.g_01995
OG0001194	Syae.g_01625	Prau.g_01996
OG0001195	Syae.g_01626	Prau.g_01997
OG0001196	Syae.g_01695	Prau.g_02010
OG0001197	Syae.g_01697	Prau.g_02011
OG0001198	Syae.g_01709	Prau.g_02019
OG0001199	Syae.g_01291	Prau.g_00075
OG0001200	Syae.g_01293	Prau.g_00077
OG0001201	Syae.g_01364	Prau.g_00109
OG0001202	Syae.g_01494	Prau.g_00200
OG0001203	Syae.g_02240	Prau.g_00239
OG0001204	Syae.g_02022	Prau.g_00245
OG0001205	Syae.g_00984	Prau.g_00486
OG0001206	Syae.g_02502	Prau.g_00504
OG0001207	Syae.g_02300	Prau.g_00518
OG0001208	Syae.g_02311	Prau.g_00523
OG0001209	Syae.g_02377	Prau.g_00575
OG0001210	Syae.g_02387	Prau.g_00580
OG0001211	Syae.g_02403	Prau.g_00590
OG0001212	Syae.g_02460	Prau.g_00634
OG0001213	Syae.g_00062	Prau.g_00669
OG0001214	Syae.g_00076	Prau.g_00677
OG0001215	Syae.g_00757	Prau.g_00730
OG0001216	Syae.g_00470	Prau.g_00757
OG0001217	Syae.g_00151	Prau.g_00800
OG0001218	Syae.g_02605	Prau.g_00809
OG0001219	Syae.g_00312	Prau.g_00843
OG0001220	Syae.g_00880	Prau.g_00906
OG0001221	Syae.g_00559	Prau.g_00967
OG0001222	Syae.g_00347	Prau.g_01007
OG0001223	Syae.g_00392	Prau.g_01033
OG0001224	Syae.g_00797	Prau.g_01085
OG0001225	Syae.g_00795	Prau.g_01087
OG0001226	Syae.g_00135	Prau.g_01112
OG0001227	Syae.g_01600	Prau.g_01130
OG0001228	Syae.g_01004	Prau.g_01251
OG0001229	Syae.g_00771	Prau.g_01407
OG0001230	Syae.g_02662	Prau.g_01520
OG0001231	Syae.g_01729	Prau.g_01628
OG0001232	Syae.g_01197	Prau.g_01755
OG0001233	Syae.g_01038	Prau.g_01775
OG0001234	Syae.g_02050	Prau.g_01809
OG0001235	Syae.g_02066	Prau.g_01819
OG0001236	Syae.g_01867	Prau.g_01903
OG0001237	Syae.g_01860	Prau.g_01907
OG0001238	Syae.g_01582	Prau.g_01982
OG0001240	Syae.g_01347	Prau.g_00094
OG0001241	Syae.g_01357	Prau.g_00102
OG0001242	Syae.g_01387	Prau.g_00120
OG0001243	Syae.g_01395	Prau.g_00126
OG0001244	Syae.g_01425	Prau.g_00142
OG0001245	Syae.g_00149	Prau.g_00383
OG0001246	Syae.g_02337	Prau.g_00545
OG0001247	Syae.g_00482	Prau.g_00723
OG0001248	Syae.g_00485	Prau.g_00725
OG0001249	Syae.g_02186	Prau.g_00832
OG0001250	Syae.g_00841	Prau.g_00894
OG0001251	Syae.g_01632	Prau.g_00943
OG0001252	Syae.g_00804	Prau.g_01080
OG0001253	Syae.g_00243	Prau.g_01131
OG0001254	Syae.g_00637	Prau.g_01176
OG0001255	Syae.g_00667	Prau.g_01191
OG0001256	Syae.g_01149	Prau.g_01621
OG0001257	Syae.g_00295	Prau.g_01627
OG0001258	Syae.g_01159	Prau.g_01729
OG0001259	Syae.g_01036	Prau.g_01773
OG0001260	Syae.g_01058	Prau.g_01789
OG0001261	Syae.g_02115	Prau.g_01861
OG0001262	Syae.g_01769	Prau.g_01965
OG0001263	Syae.g_01399	Prau.g_00129
OG0001264	Syae.g_01222	Prau.g_01268
OG0001265	Syae.g_01385	Prau.g_00119
OG0001266	Syae.g_01498	Prau.g_00204
OG0001267	Syae.g_01969	Prau.g_00282
OG0001268	Syae.g_02198	Prau.g_00341
OG0001269	Syae.g_00225	Prau.g_00361
OG0001270	Syae.g_00997	Prau.g_00475
OG0001271	Syae.g_02527	Prau.g_00513
OG0001272	Syae.g_02315	Prau.g_00527
OG0001273	Syae.g_00069	Prau.g_00671
OG0001274	Syae.g_01535	Prau.g_00743
OG0001275	Syae.g_00407	Prau.g_01043
OG0001276	Syae.g_00423	Prau.g_01064
OG0001277	Syae.g_01677	Prau.g_01120
OG0001278	Syae.g_00697	Prau.g_01256
OG0001279	Syae.g_00007	Prau.g_01320
OG0001280	Syae.g_00958	Prau.g_01370
OG0001281	Syae.g_00969	Prau.g_01376
OG0001282	Syae.g_02298	Prau.g_01410
OG0001283	Syae.g_01688	Prau.g_01429
OG0001284	Syae.g_01132	Prau.g_01601
OG0001285	Syae.g_00237	Prau.g_01758
OG0001287	Syae.g_01827	Prau.g_01927
OG0001288	Syae.g_01815	Prau.g_01936
OG0001289	Syae.g_01330	Prau.g_00088
OG0001290	Syae.g_01356	Prau.g_00101
OG0001291	Syae.g_01409	Prau.g_00136
OG0001292	Syae.g_02017	Prau.g_00250
OG0001293	Syae.g_01996	Prau.g_00263
OG0001294	Syae.g_00593	Prau.g_00381
OG0001295	Syae.g_02389	Prau.g_00509
OG0001296	Syae.g_02343	Prau.g_00550
OG0001297	Syae.g_02347	Prau.g_00555
OG0001298	Syae.g_02439	Prau.g_00616
OG0001299	Syae.g_00599	Prau.g_00706
OG0001300	Syae.g_00766	Prau.g_00733
OG0001301	Syae.g_00780	Prau.g_00736
OG0001302	Syae.g_00110	Prau.g_00841
OG0001303	Syae.g_00314	Prau.g_01047
OG0001304	Syae.g_00436	Prau.g_01074
OG0001305	Syae.g_00786	Prau.g_01093
OG0001306	Syae.g_00943	Prau.g_01193
OG0001307	Syae.g_02059	Prau.g_01392
OG0001310	Syae.g_01178	Prau.g_01744
OG0001311	Syae.g_00425	Prau.g_01066
OG0001313	Syae.g_02509	Prau.g_00752
OG0001315	Syae.g_02145	Prau.g_00063
OG0001316	Syae.g_01415	Prau.g_00141
OG0001317	Syae.g_02235	Prau.g_00235
OG0001318	Syae.g_02004	Prau.g_00258
OG0001319	Syae.g_01980	Prau.g_00274
OG0001321	Syae.g_00978	Prau.g_00492
OG0001322	Syae.g_00977	Prau.g_00493
OG0001323	Syae.g_02355	Prau.g_00560
OG0001324	Syae.g_00767	Prau.g_00734
OG0001325	Syae.g_00465	Prau.g_00760
OG0001326	Syae.g_01641	Prau.g_00931
OG0001327	Syae.g_00586	Prau.g_01104
OG0001328	Syae.g_00565	Prau.g_01129
OG0001330	Syae.g_00950	Prau.g_01345
OG0001331	Syae.g_02293	Prau.g_01415
OG0001332	Syae.g_01077	Prau.g_01574
OG0001333	Syae.g_01032	Prau.g_01769
OG0001334	Syae.g_02156	Prau.g_01893
OG0001335	Syae.g_02157	Prau.g_01894
OG0001336	Syae.g_01689	Prau.g_02007
OG0001339	Syae.g_01359	Prau.g_00104
OG0001340	Syae.g_02176	Prau.g_00330
OG0001341	Syae.g_00737	Prau.g_00798
OG0001342	Syae.g_02559	Prau.g_00836
OG0001343	Syae.g_01629	Prau.g_00940
OG0001344	Syae.g_00916	Prau.g_01210
OG0001345	Syae.g_00886	Prau.g_01225
OG0001346	Syae.g_00962	Prau.g_01372
OG0001349	Syae.g_01228, Syae.g_01245	Prau.g_01530
OG0001350	Syae.g_02239	Prau.g_00784
OG0001351	Syae.g_02492	Prau.g_00495
OG0001352	Syae.g_00666	Prau.g_00720
OG0001355	Syae.g_00120	Prau.g_01657, Prau.g_01309
OG0001358	Syae.g_00046	Prau.g_00660
OG0001359	Syae.g_01628	Prau.g_00941
OG0001360	Syae.g_00883	Prau.g_01132
OG0001361	Syae.g_00889	Prau.g_01222
OG0001362	Syae.g_02637	Prau.g_01545
OG0001363	Syae.g_02635	Prau.g_01547
OG0001364	Syae.g_01883	Prau.g_01896
OG0001369	Syae.g_01346	Prau.g_00093
OG0001370	Syae.g_01270, Syae.g_00109	Prau.g_00501
OG0001373	Syae.g_01640	Prau.g_00930
OG0001374	Syae.g_01648	Prau.g_00938
OG0001375	Syae.g_01630	Prau.g_00939
OG0001376	Syae.g_01589	Prau.g_01098
OG0001377	Syae.g_01588	Prau.g_01099
OG0001378	Syae.g_00998	Prau.g_01141
OG0001382	Syae.g_02490	Prau.g_01640
OG0001385	Syae.g_01637	Prau.g_00927
OG0001386	Syae.g_01638	Prau.g_00928
OG0001387	Syae.g_01639	Prau.g_00929
OG0001388	Syae.g_01642	Prau.g_00932
OG0001389	Syae.g_01643	Prau.g_00933
OG0001390	Syae.g_01644	Prau.g_00934
OG0001391	Syae.g_01645	Prau.g_00935
OG0001392	Syae.g_01646	Prau.g_00936
OG0001393	Syae.g_01647	Prau.g_00937
OG0001394	Syae.g_00553	Prau.g_00971
OG0001395	Syae.g_00446	Prau.g_01076
OG0001397	Syae.g_02636	Prau.g_01546
OG0001398	Syae.g_00289	Prau.g_01653
OG0001404	Syae.g_01283	Prau.g_00070
OG0001405	Syae.g_02159	Prau.g_00328
OG0001406	Syae.g_01590	Prau.g_01097
OG0001407	Syae.g_02368	Prau.g_01110
OG0001408	Syae.g_00712	Prau.g_01115
OG0001410	Syae.g_02060	Prau.g_01393
OG0001413	Syae.g_00123	Prau.g_01616
OG0001416	Syae.g_00966	Prau.g_00500
OG0001417	Syae.g_00378	Prau.g_00511
OG0001419	Syae.g_02369	Prau.g_01111
OG0001420	Syae.g_00727, Syae.g_02365	Prau.g_01150
OG0001421	Syae.g_00241	Prau.g_01622
OG0001422	Syae.g_00953	Prau.g_01645
OG0001428	Syae.g_01456	Prau.g_00173
OG0001429	Syae.g_00315	Prau.g_00844
OG0001430	Syae.g_01560	Prau.g_01341
OG0001432	Syae.g_00742	Prau.g_01614
OG0001434	Syae.g_00548	Prau.g_00976
OG0001436	Syae.g_01889, Syae.g_01888	Prau.g_01480
OG0001438	Syae.g_01954	Prau.g_00295
OG0001439	Syae.g_01929	Prau.g_00309
OG0001442	Syae.g_00538	Prau.g_00791
OG0001447	Syae.g_01396	Prau.g_00127
OG0001449	Syae.g_02253	Prau.g_00405
OG0001452	Syae.g_02009	Prau.g_00944
OG0001453	Syae.g_00399	Prau.g_01037
OG0001454	Syae.g_00131	Prau.g_01125
OG0001456	Syae.g_01650	Prau.g_01184
OG0001457	Syae.g_01651	Prau.g_01185
OG0001458	Syae.g_01652	Prau.g_01186
OG0001462	Syae.g_01754	Prau.g_00033
OG0001465	Syae.g_00475	Prau.g_00742
OG0001468	Syae.g_00113	Prau.g_01102
OG0001470	Syae.g_01006	Prau.g_01463, Prau.g_01472
OG0001471	Syae.g_01934	Prau.g_01617
OG0001473	Syae.g_00107	Prau.g_01944
OG0001474	Syae.g_02199	Prau.g_00342
OG0001475	Syae.g_01008	Prau.g_01474
OG0001479	Syae.g_02196	Prau.g_00339
OG0001482	Syae.g_00388	Prau.g_00498
OG0001484	Syae.g_01649	Prau.g_01709
OG0001492	Syae.g_00694	Prau.g_01253
OG0001493	Syae.g_00702	Prau.g_01261
OG0001495	Syae.g_02072	Prau.g_01816
OG0001499	Syae.g_00216	Prau.g_00062
OG0001502	Syae.g_00874	Prau.g_00824
OG0001507	Syae.g_00192	Prau.g_01664
OG0001508	Syae.g_01005	Prau.g_01462
OG0001520	Syae.g_02425	Prau.g_00397
OG0001528	Syae.g_01007	Prau.g_01473, Prau.g_01464
OG0001547	Syae.g_00293	Prau.g_00826
OG0001548	Syae.g_00142	Prau.g_01719, Prau.g_00830
OG0001549	Syae.g_00882	Prau.g_00913
OG0001551	Syae.g_00815	Prau.g_01183
OG0001554	Syae.g_01565	Prau.g_01623
OG0001557	Syae.g_00552	Prau.g_00972
OG0001564	Syae.g_02485	Prau.g_01501, Prau.g_01505
OG0001567	Syae.g_00291	Prau.g_00825
OG0001568	Syae.g_00297	Prau.g_00827
OG0001570	Syae.g_00278	Prau.g_01152
OG0001572	Syae.g_00134	Prau.g_01308
OG0001582	Syae.g_00443	Prau.g_00510
OG0001585	Syae.g_02396, Syae.g_00440	Prau.g_01323
OG0001586	Syae.g_01215	Prau.g_01467, Prau.g_01484
OG0001602	Syae.g_00476	Prau.g_00741
OG0001625	Syae.g_02002	Prau.g_00260
OG0001627	Syae.g_01079	Prau.g_00805
OG0001647	Syae.g_01978	Prau.g_00275
OG0001667	Syae.g_00731	Prau.g_01348
OG0001712	Syae.g_00150	Prau.g_00418
OG0001746	Syae.g_01064	Prau.g_01296
OG0001897	Syae.g_02202	Prau.g_01280
OG0001924	Syae.g_00038	Prau.g_01691
OG0001925	Syae.g_00037	Prau.g_01692
OG0001926	Syae.g_00036	Prau.g_01693
OG0001927	Syae.g_00035	Prau.g_01694
OG0001993	Syae.g_00040	Prau.g_01689
OG0001994	Syae.g_00039	Prau.g_01690
OG0002001	Syae.g_01315	Prau.g_01712
OG0002063	Syae.g_00714	Prau.g_01671
OG0002112	Syae.g_01941	Prau.g_00409
OG0002156	Syae.g_02681	Prau.g_00045
OG0002157	Syae.g_01940	Prau.g_00410
OG0002158	Syae.g_01942	Prau.g_00408
OG0002244	Syae.g_00191	Prau.g_01663
OG0002248	Syae.g_00768	Prau.g_01722
OG0002478	Syae.g_01214	Prau.g_00421
OG0002488	Syae.g_01882	Prau.g_01497
OG0002518	Syae.g_00206	Prau.g_00454
OG0002651	Syae.g_01225, Syae.g_01209	Prau.g_01490
OG0002934	Syae.g_02546	Prau.g_00450
OG0002935	Syae.g_01807	Prau.g_01314
OG0003814	Syae.g_01863	Prau.g_01493
