Orthogroup	Syae	Syac
OG0001156	Syae.g_01093	Syac.g_00618
OG0001157	Syae.g_01094	Syac.g_00617
OG0001158	Syae.g_01100	Syac.g_00616
OG0001159	Syae.g_01103	Syac.g_00615
OG0001160	Syae.g_01142	Syac.g_00570
OG0001161	Syae.g_01597	Syac.g_02385
OG0001162	Syae.g_00487	Syac.g_01307
OG0001163	Syae.g_01150	Syac.g_00562
OG0001164	Syae.g_01156	Syac.g_00556
OG0001165	Syae.g_01161	Syac.g_00551
OG0001166	Syae.g_01186	Syac.g_00520
OG0001167	Syae.g_01031	Syac.g_00667
OG0001168	Syae.g_01033	Syac.g_00665
OG0001169	Syae.g_01035	Syac.g_00663
OG0001170	Syae.g_01037	Syac.g_00661
OG0001171	Syae.g_01047	Syac.g_00650
OG0001172	Syae.g_02036	Syac.g_02187
OG0001173	Syae.g_02037	Syac.g_02186
OG0001174	Syae.g_02045	Syac.g_02178
OG0001175	Syae.g_02046	Syac.g_02177
OG0001176	Syae.g_02076	Syac.g_02141
OG0001177	Syae.g_02073	Syac.g_02143
OG0001178	Syae.g_01168	Syac.g_00539
OG0001179	Syae.g_02106	Syac.g_02112
OG0001180	Syae.g_02130	Syac.g_02087
OG0001181	Syae.g_02134	Syac.g_02083
OG0001182	Syae.g_02143	Syac.g_02074
OG0001183	Syae.g_02147	Syac.g_02070
OG0001184	Syae.g_01862	Syac.g_00186
OG0001185	Syae.g_01835	Syac.g_00162
OG0001188	Syae.g_01783	Syac.g_00076
OG0001189	Syae.g_01767	Syac.g_00054
OG0001190	Syae.g_01567	Syac.g_02353
OG0001191	Syae.g_01580	Syac.g_02368
OG0001192	Syae.g_01587	Syac.g_02374
OG0001193	Syae.g_01617	Syac.g_02406
OG0001194	Syae.g_01625	Syac.g_02408
OG0001195	Syae.g_01626	Syac.g_02409
OG0001196	Syae.g_01695	Syac.g_02477
OG0001197	Syae.g_01697	Syac.g_02479
OG0001198	Syae.g_01709	Syac.g_02491
OG0001199	Syae.g_01291	Syac.g_00445
OG0001200	Syae.g_01293	Syac.g_00443
OG0001201	Syae.g_01364	Syac.g_00395
OG0001202	Syae.g_01494	Syac.g_02285
OG0001203	Syae.g_02240	Syac.g_01967
OG0001204	Syae.g_02022	Syac.g_02200
OG0001205	Syae.g_00984	Syac.g_00706
OG0001206	Syae.g_02502	Syac.g_01715
OG0001207	Syae.g_02300	Syac.g_01915
OG0001208	Syae.g_02311	Syac.g_01902
OG0001209	Syae.g_02377	Syac.g_01833
OG0001210	Syae.g_02387	Syac.g_01826
OG0001211	Syae.g_02403	Syac.g_01809
OG0001212	Syae.g_02460	Syac.g_01751
OG0001213	Syae.g_00062	Syac.g_00968
OG0001214	Syae.g_00076	Syac.g_00981
OG0001215	Syae.g_00757	Syac.g_00919
OG0001216	Syae.g_00470	Syac.g_01285
OG0001217	Syae.g_00151	Syac.g_01043
OG0001218	Syae.g_02605	Syac.g_01679
OG0001220	Syae.g_00880	Syac.g_00813
OG0001221	Syae.g_00559	Syac.g_01379
OG0001223	Syae.g_00392	Syac.g_01215
OG0001224	Syae.g_00797	Syac.g_00880
OG0001225	Syae.g_00795	Syac.g_00882
OG0001226	Syae.g_00135	Syac.g_01026
OG0001227	Syae.g_01600	Syac.g_02387
OG0001228	Syae.g_01004	Syac.g_00700
OG0001229	Syae.g_00771	Syac.g_00906
OG0001230	Syae.g_02662	Syac.g_01621
OG0001231	Syae.g_01729	Syac.g_00017
OG0001232	Syae.g_01197	Syac.g_00509
OG0001233	Syae.g_01038	Syac.g_00660
OG0001234	Syae.g_02050	Syac.g_02173
OG0001235	Syae.g_02066	Syac.g_02147
OG0001236	Syae.g_01867	Syac.g_00189
OG0001237	Syae.g_01860	Syac.g_00184
OG0001238	Syae.g_01582	Syac.g_02369
OG0001240	Syae.g_01347	Syac.g_00411
OG0001241	Syae.g_01357	Syac.g_00402
OG0001242	Syae.g_01387	Syac.g_00370
OG0001243	Syae.g_01395	Syac.g_00363
OG0001244	Syae.g_01425	Syac.g_00333
OG0001245	Syae.g_00149	Syac.g_01064
OG0001246	Syae.g_02337	Syac.g_01876
OG0001247	Syae.g_00482	Syac.g_01303
OG0001248	Syae.g_00485	Syac.g_01306
OG0001249	Syae.g_02186	Syac.g_02029
OG0001250	Syae.g_00841	Syac.g_00838
OG0001251	Syae.g_01632	Syac.g_02415
OG0001252	Syae.g_00804	Syac.g_00874
OG0001253	Syae.g_00243	Syac.g_01063
OG0001254	Syae.g_00637	Syac.g_01465
OG0001255	Syae.g_00667	Syac.g_01957
OG0001256	Syae.g_01149	Syac.g_00563
OG0001257	Syae.g_00295	Syac.g_01686
OG0001258	Syae.g_01159	Syac.g_00553
OG0001259	Syae.g_01036	Syac.g_00662
OG0001260	Syae.g_01058	Syac.g_00640
OG0001262	Syae.g_01769	Syac.g_00056
OG0001263	Syae.g_01399	Syac.g_00360
OG0001264	Syae.g_01222	Syac.g_01468
OG0001265	Syae.g_01385	Syac.g_00372
OG0001266	Syae.g_01498	Syac.g_02289
OG0001267	Syae.g_01969	Syac.g_02253
OG0001268	Syae.g_02198	Syac.g_02014
OG0001269	Syae.g_00225	Syac.g_01960
OG0001270	Syae.g_00997	Syac.g_00690
OG0001271	Syae.g_02527	Syac.g_01703
OG0001272	Syae.g_02315	Syac.g_01898
OG0001273	Syae.g_00069	Syac.g_00974
OG0001274	Syae.g_01535	Syac.g_02323
OG0001275	Syae.g_00407	Syac.g_01228
OG0001276	Syae.g_00423	Syac.g_01244
OG0001277	Syae.g_01677	Syac.g_02463
OG0001278	Syae.g_00697	Syac.g_01517
OG0001279	Syae.g_00007	Syac.g_01605
OG0001280	Syae.g_00958	Syac.g_00731
OG0001281	Syae.g_00969	Syac.g_00721
OG0001282	Syae.g_02298	Syac.g_01917
OG0001283	Syae.g_01688	Syac.g_02472
OG0001284	Syae.g_01132	Syac.g_00586
OG0001285	Syae.g_00237	Syac.g_01060
OG0001287	Syae.g_01827	Syac.g_00154
OG0001288	Syae.g_01815	Syac.g_00141
OG0001289	Syae.g_01330	Syac.g_00426
OG0001291	Syae.g_01409	Syac.g_00349
OG0001292	Syae.g_02017	Syac.g_02205
OG0001293	Syae.g_01996	Syac.g_02226
OG0001294	Syae.g_00593	Syac.g_01411
OG0001295	Syae.g_02389	Syac.g_01824
OG0001296	Syae.g_02343	Syac.g_01870
OG0001297	Syae.g_02347	Syac.g_01866
OG0001298	Syae.g_02439	Syac.g_01774
OG0001299	Syae.g_00599	Syac.g_01417
OG0001300	Syae.g_00766	Syac.g_00910
OG0001301	Syae.g_00780	Syac.g_00897
OG0001302	Syae.g_00110	Syac.g_01012
OG0001303	Syae.g_00314	Syac.g_01137
OG0001304	Syae.g_00436	Syac.g_01257
OG0001305	Syae.g_00786	Syac.g_00890
OG0001306	Syae.g_00943	Syac.g_00749
OG0001307	Syae.g_02059	Syac.g_02156
OG0001310	Syae.g_01178	Syac.g_00528
OG0001311	Syae.g_00425	Syac.g_01246
OG0001312	Syae.g_00326	Syac.g_01147
OG0001314	Syae.g_00097	Syac.g_00809, Syac.g_00460
OG0001315	Syae.g_02145	Syac.g_02072
OG0001316	Syae.g_01415	Syac.g_00342
OG0001317	Syae.g_02235	Syac.g_01971
OG0001318	Syae.g_02004	Syac.g_02218
OG0001319	Syae.g_01980	Syac.g_02242
OG0001321	Syae.g_00978	Syac.g_00712
OG0001322	Syae.g_00977	Syac.g_00713
OG0001323	Syae.g_02355	Syac.g_01857
OG0001324	Syae.g_00767	Syac.g_00909
OG0001325	Syae.g_00465	Syac.g_01281
OG0001326	Syae.g_01641	Syac.g_02420
OG0001328	Syae.g_00565	Syac.g_01385
OG0001330	Syae.g_00950	Syac.g_00738
OG0001332	Syae.g_01077	Syac.g_00625
OG0001333	Syae.g_01032	Syac.g_00666
OG0001334	Syae.g_02156	Syac.g_02061
OG0001335	Syae.g_02157	Syac.g_02060
OG0001336	Syae.g_01689	Syac.g_02473
OG0001337	Syae.g_02153	Syac.g_02064
OG0001337	Syae.g_02175	Syac.g_02040
OG0001338	Syae.g_02162	Syac.g_02022
OG0001338	Syae.g_00689	Syac.g_00474
OG0001338	Syae.g_02178	Syac.g_02037
OG0001339	Syae.g_01359	Syac.g_00400
OG0001340	Syae.g_02176	Syac.g_02039
OG0001341	Syae.g_00737	Syac.g_00904
OG0001343	Syae.g_01629	Syac.g_02413
OG0001344	Syae.g_00916	Syac.g_00774
OG0001345	Syae.g_00886	Syac.g_00803
OG0001346	Syae.g_00962	Syac.g_00728
OG0001347	Syae.g_01907	Syac.g_00228
OG0001347	Syae.g_01237, Syae.g_01794	Syac.g_00123
OG0001348	Syae.g_00821	Syac.g_00857
OG0001349	Syae.g_01245	Syac.g_00504
OG0001352	Syae.g_00666	Syac.g_01842
OG0001353	Syae.g_00831	Syac.g_00850
OG0001354	Syae.g_00379	Syac.g_01201
OG0001355	Syae.g_00120	Syac.g_01823
OG0001358	Syae.g_00046	Syac.g_00952
OG0001359	Syae.g_01628	Syac.g_02412
OG0001360	Syae.g_00883	Syac.g_00805
OG0001361	Syae.g_00889	Syac.g_00800
OG0001362	Syae.g_02637	Syac.g_01649
OG0001363	Syae.g_02635	Syac.g_01651
OG0001364	Syae.g_01883	Syac.g_00204
OG0001366	Syae.g_01189	Syac.g_00517
OG0001373	Syae.g_01640	Syac.g_02419
OG0001374	Syae.g_01648	Syac.g_02427
OG0001375	Syae.g_01630	Syac.g_02414
OG0001376	Syae.g_01589	Syac.g_02376
OG0001377	Syae.g_01588	Syac.g_02375
OG0001378	Syae.g_00998	Syac.g_00689
OG0001379	Syae.g_00952	Syac.g_00736
OG0001382	Syae.g_02490	Syac.g_00148
OG0001385	Syae.g_01637	Syac.g_02416
OG0001386	Syae.g_01638	Syac.g_02417
OG0001387	Syae.g_01639	Syac.g_02418
OG0001388	Syae.g_01642	Syac.g_02421
OG0001389	Syae.g_01643	Syac.g_02422
OG0001390	Syae.g_01644	Syac.g_02423
OG0001391	Syae.g_01645	Syac.g_02424
OG0001392	Syae.g_01646	Syac.g_02425
OG0001393	Syae.g_01647	Syac.g_02426
OG0001394	Syae.g_00553	Syac.g_01373
OG0001395	Syae.g_00446	Syac.g_01262
OG0001396	Syae.g_01908	Syac.g_00229
OG0001396	Syae.g_01791, Syae.g_01238	Syac.g_00124
OG0001398	Syae.g_00289	Syac.g_01120
OG0001400	Syae.g_01423	Syac.g_00336
OG0001401	Syae.g_00835	Syac.g_00844, Syac.g_00845
OG0001402	Syae.g_00051	Syac.g_00957
OG0001404	Syae.g_01283	Syac.g_00451
OG0001405	Syae.g_02159	Syac.g_02058
OG0001406	Syae.g_01590	Syac.g_02377
OG0001407	Syae.g_02368	Syac.g_01841
OG0001408	Syae.g_00712	Syac.g_01530
OG0001410	Syae.g_02060	Syac.g_02155
OG0001412	Syae.g_01240	Syac.g_00122
OG0001412	Syae.g_01906	Syac.g_00227
OG0001413	Syae.g_00123	Syac.g_01019
OG0001416	Syae.g_00966	Syac.g_00724
OG0001417	Syae.g_00378	Syac.g_01200
OG0001419	Syae.g_02369	Syac.g_01840
OG0001420	Syae.g_02365	Syac.g_01847
OG0001425	Syae.g_01586	Syac.g_02373
OG0001426	Syae.g_00718, Syae.g_01277	Syac.g_00483
OG0001428	Syae.g_01456	Syac.g_00301
OG0001430	Syae.g_01560	Syac.g_02345
OG0001432	Syae.g_00742	Syac.g_01572
OG0001434	Syae.g_00548	Syac.g_01368
OG0001435	Syae.g_00579	Syac.g_01399
OG0001436	Syae.g_01889	Syac.g_00210
OG0001436	Syae.g_01888	Syac.g_00209
OG0001438	Syae.g_01954	Syac.g_00280
OG0001439	Syae.g_01929	Syac.g_00250
OG0001442	Syae.g_00538	Syac.g_01358
OG0001443	Syae.g_01594	Syac.g_02382
OG0001444	Syae.g_01342	Syac.g_00415
OG0001447	Syae.g_01396	Syac.g_00362
OG0001449	Syae.g_02253	Syac.g_02197
OG0001452	Syae.g_02009	Syac.g_02214
OG0001456	Syae.g_01650	Syac.g_02434
OG0001457	Syae.g_01651	Syac.g_02435
OG0001458	Syae.g_01652	Syac.g_02436
OG0001459	Syae.g_00621	Syac.g_01445
OG0001461	Syae.g_00063	Syac.g_02168
OG0001462	Syae.g_01754	Syac.g_00039
OG0001465	Syae.g_00475	Syac.g_01299
OG0001468	Syae.g_00113	Syac.g_01014
OG0001470	Syae.g_01006	Syac.g_00683
OG0001471	Syae.g_01934	Syac.g_00257
OG0001473	Syae.g_00107	Syac.g_01010
OG0001474	Syae.g_02199	Syac.g_02013
OG0001475	Syae.g_01008	Syac.g_00681
OG0001476	Syae.g_00908	Syac.g_00782
OG0001477	Syae.g_00776	Syac.g_00900
OG0001478	Syae.g_02519	Syac.g_01710
OG0001479	Syae.g_02196	Syac.g_02016
OG0001482	Syae.g_00388	Syac.g_01210
OG0001487	Syae.g_02606	Syac.g_01678
OG0001488	Syae.g_00898	Syac.g_00791
OG0001489	Syae.g_02139	Syac.g_02078
OG0001492	Syae.g_00694	Syac.g_01514
OG0001493	Syae.g_00702	Syac.g_01522
OG0001494	Syae.g_01255	Syac.g_00494
OG0001495	Syae.g_02072	Syac.g_02144
OG0001496	Syae.g_00774	Syac.g_00902
OG0001497	Syae.g_00775	Syac.g_00901
OG0001498	Syae.g_02220	Syac.g_01987
OG0001499	Syae.g_00216	Syac.g_01441
OG0001502	Syae.g_00874	Syac.g_00818
OG0001504	Syae.g_00622	Syac.g_01446
OG0001508	Syae.g_01005	Syac.g_00684
OG0001509	Syae.g_01796	Syac.g_00117
OG0001509	Syae.g_01242	Syac.g_00114
OG0001509	Syae.g_01909	Syac.g_00230
OG0001510	Syae.g_01823	Syac.g_00150
OG0001511	Syae.g_01372	Syac.g_00387
OG0001512	Syae.g_02241	Syac.g_01966
OG0001513	Syae.g_01861	Syac.g_00185
OG0001514	Syae.g_00773	Syac.g_00903
OG0001515	Syae.g_00762	Syac.g_00914
OG0001516	Syae.g_00602	Syac.g_01420
OG0001517	Syae.g_02193	Syac.g_02019
OG0001518	Syae.g_01584	Syac.g_02371
OG0001519	Syae.g_01596	Syac.g_02384
OG0001520	Syae.g_02425	Syac.g_01787
OG0001527	Syae.g_02417	Syac.g_01794
OG0001528	Syae.g_01007	Syac.g_00682
OG0001529	Syae.g_01760	Syac.g_00047
OG0001530	Syae.g_01370	Syac.g_00389
OG0001531	Syae.g_02242	Syac.g_01965
OG0001532	Syae.g_00655	Syac.g_01487
OG0001534	Syae.g_00437	Syac.g_01258
OG0001535	Syae.g_00421	Syac.g_01242
OG0001536	Syae.g_00355	Syac.g_01177
OG0001537	Syae.g_00558	Syac.g_01378
OG0001538	Syae.g_00516	Syac.g_01336
OG0001539	Syae.g_00584	Syac.g_01403
OG0001540	Syae.g_01401	Syac.g_00358
OG0001541	Syae.g_01465	Syac.g_02256
OG0001542	Syae.g_01474	Syac.g_02265
OG0001543	Syae.g_01516	Syac.g_02307
OG0001544	Syae.g_01595	Syac.g_02383
OG0001545	Syae.g_01676	Syac.g_02462
OG0001546	Syae.g_02359	Syac.g_01853
OG0001547	Syae.g_00293	Syac.g_01122
OG0001548	Syae.g_00142	Syac.g_01030
OG0001551	Syae.g_00815	Syac.g_00861
OG0001557	Syae.g_00552	Syac.g_01372
OG0001559	Syae.g_01369	Syac.g_00390
OG0001560	Syae.g_01355	Syac.g_00403
OG0001561	Syae.g_00427	Syac.g_01248
OG0001562	Syae.g_00413	Syac.g_01234
OG0001563	Syae.g_02124	Syac.g_02095
OG0001564	Syae.g_02485	Syac.g_02430
OG0001567	Syae.g_00291	Syac.g_01121
OG0001568	Syae.g_00297	Syac.g_01124
OG0001570	Syae.g_00278	Syac.g_01108
OG0001572	Syae.g_00134	Syac.g_01584
OG0001574	Syae.g_02415	Syac.g_01796
OG0001575	Syae.g_02420	Syac.g_01791
OG0001576	Syae.g_02478	Syac.g_01729
OG0001577	Syae.g_00925	Syac.g_00765
OG0001578	Syae.g_00625	Syac.g_01457
OG0001579	Syae.g_02165	Syac.g_02054, Syac.g_02049
OG0001580	Syae.g_01556	Syac.g_02341
OG0001585	Syae.g_02396, Syae.g_00440	Syac.g_01072
OG0001586	Syae.g_01251	Syac.g_00498
OG0001588	Syae.g_01880	Syac.g_00200
OG0001589	Syae.g_01040	Syac.g_00657
OG0001590	Syae.g_00068	Syac.g_00973
OG0001592	Syae.g_01557	Syac.g_02342
OG0001594	Syae.g_02685, Syae.g_02067, Syae.g_01107	Syac.g_01609
OG0001594	Syae.g_01574	Syac.g_02362
OG0001602	Syae.g_00476	Syac.g_01300
OG0001614	Syae.g_01837	Syac.g_00164
OG0001615	Syae.g_00854	Syac.g_00825
OG0001615	Syae.g_02393	Syac.g_01819
OG0001616	Syae.g_00642	Syac.g_01472
OG0001617	Syae.g_00769	Syac.g_00907
OG0001618	Syae.g_00459	Syac.g_01274
OG0001619	Syae.g_00344	Syac.g_01164
OG0001620	Syae.g_02205	Syac.g_02007
OG0001621	Syae.g_02008	Syac.g_02215
OG0001622	Syae.g_01687	Syac.g_02471
OG0001623	Syae.g_02179	Syac.g_02036
OG0001624	Syae.g_01601	Syac.g_02388
OG0001625	Syae.g_02002	Syac.g_02220
OG0001634	Syae.g_00596	Syac.g_01414
OG0001635	Syae.g_01811	Syac.g_00137
OG0001636	Syae.g_01753	Syac.g_00038
OG0001637	Syae.g_00477, Syae.g_01051	Syac.g_00646
OG0001639	Syae.g_01082	Syac.g_00622
OG0001640	Syae.g_00809	Syac.g_00868
OG0001641	Syae.g_00397	Syac.g_01219
OG0001643	Syae.g_00079	Syac.g_00984
OG0001644	Syae.g_00452	Syac.g_01266
OG0001645	Syae.g_00298	Syac.g_01125
OG0001645	Syae.g_00665	Syac.g_01548
OG0001646	Syae.g_00248, Syae.g_00170	Syac.g_00475
OG0001647	Syae.g_01978	Syac.g_02244
OG0001653	Syae.g_01345	Syac.g_00412
OG0001654	Syae.g_01080	Syac.g_00624
OG0001655	Syae.g_00125	Syac.g_00487
OG0001656	Syae.g_02164	Syac.g_02050
OG0001657	Syae.g_01439	Syac.g_00319
OG0001658	Syae.g_01566	Syac.g_02352
OG0001659	Syae.g_00650	Syac.g_01478
OG0001660	Syae.g_01376, Syae.g_02215	Syac.g_00381, Syac.g_01997
OG0001666	Syae.g_00214	Syac.g_01452
OG0001667	Syae.g_00731	Syac.g_00472
OG0001672	Syae.g_01318, Syae.g_01299	Syac.g_00437
OG0001673	Syae.g_02233	Syac.g_01973
OG0001675	Syae.g_00411	Syac.g_01232
OG0001676	Syae.g_02167	Syac.g_02051
OG0001677	Syae.g_02148	Syac.g_02069
OG0001677	Syae.g_00653	Syac.g_01450
OG0001678	Syae.g_02035	Syac.g_02188
OG0001679	Syae.g_02424	Syac.g_01788
OG0001680	Syae.g_00901	Syac.g_00788
OG0001680	Syae.g_01180	Syac.g_00526
OG0001681	Syae.g_01268	Syac.g_01449, Syac.g_00488
OG0001681	Syae.g_00860	Syac.g_00807, Syac.g_00468
OG0001682	Syae.g_00130	Syac.g_00627
OG0001682	Syae.g_00461	Syac.g_01277
OG0001691	Syae.g_00044	Syac.g_00950
OG0001692	Syae.g_02657	Syac.g_01626
OG0001693	Syae.g_00792	Syac.g_00885
OG0001694	Syae.g_01967	Syac.g_02255
OG0001695	Syae.g_01670	Syac.g_02457
OG0001702	Syae.g_01335	Syac.g_00421
OG0001703	Syae.g_02301	Syac.g_01914
OG0001712	Syae.g_00150	Syac.g_01065
OG0001713	Syae.g_00907	Syac.g_00783
OG0001714	Syae.g_01257	Syac.g_00491
OG0001715	Syae.g_00148	Syac.g_01035
OG0001716	Syae.g_00875	Syac.g_00816
OG0001717	Syae.g_01451	Syac.g_00306
OG0001728	Syae.g_01619	Syac.g_00061
OG0001729	Syae.g_02247	Syac.g_01962
OG0001730	Syae.g_02260	Syac.g_01955
OG0001731	Syae.g_01117	Syac.g_00602
OG0001734	Syae.g_00876	Syac.g_00815
OG0001735	Syae.g_00611	Syac.g_01428
OG0001736	Syae.g_01903	Syac.g_00224
OG0001737	Syae.g_01948	Syac.g_00274
OG0001738	Syae.g_01915	Syac.g_00236
OG0001739	Syae.g_01668	Syac.g_02455
OG0001740	Syae.g_01673	Syac.g_02459
OG0001741	Syae.g_00250	Syac.g_01939, Syac.g_00489, Syac.g_01045
OG0001747	Syae.g_01422	Syac.g_00337
OG0001749	Syae.g_01899	Syac.g_00220
OG0001750	Syae.g_01343	Syac.g_00414
OG0001751	Syae.g_02232	Syac.g_01974
OG0001752	Syae.g_01060	Syac.g_00637
OG0001754	Syae.g_01053	Syac.g_00644
OG0001755	Syae.g_02352	Syac.g_01861
OG0001756	Syae.g_01593	Syac.g_02381
OG0001758	Syae.g_00620	Syac.g_01440
OG0001760	Syae.g_00223	Syac.g_01051
OG0001761	Syae.g_00026	Syac.g_00944
OG0001762	Syae.g_00404	Syac.g_01225
OG0001763	Syae.g_00391	Syac.g_01214
OG0001764	Syae.g_00301	Syac.g_01128
OG0001766	Syae.g_01938	Syac.g_00262
OG0001767	Syae.g_01890	Syac.g_00211
OG0001768	Syae.g_01482	Syac.g_02271
OG0001769	Syae.g_00093	Syac.g_00998
OG0001770	Syae.g_00617	Syac.g_01454
OG0001771	Syae.g_00183	Syac.g_00851
OG0001783	Syae.g_01832	Syac.g_00159
OG0001784	Syae.g_01338	Syac.g_00419
OG0001785	Syae.g_01052	Syac.g_00645
OG0001786	Syae.g_01134	Syac.g_00584
OG0001787	Syae.g_02373	Syac.g_01837
OG0001788	Syae.g_02376	Syac.g_01834
OG0001789	Syae.g_00960	Syac.g_00730
OG0001790	Syae.g_00936	Syac.g_00756
OG0001791	Syae.g_00906	Syac.g_00784
OG0001792	Syae.g_00685	Syac.g_01509
OG0001796	Syae.g_00415	Syac.g_01236
OG0001797	Syae.g_00335	Syac.g_01155
OG0001798	Syae.g_00054	Syac.g_00959
OG0001799	Syae.g_00090	Syac.g_00995
OG0001800	Syae.g_00006	Syac.g_01606
OG0001801	Syae.g_02679	Syac.g_01614
OG0001803	Syae.g_00988	Syac.g_00702
OG0001804	Syae.g_02221	Syac.g_01986
OG0001805	Syae.g_02013	Syac.g_02209
OG0001806	Syae.g_01979	Syac.g_02243
OG0001807	Syae.g_01887	Syac.g_00208
OG0001808	Syae.g_01877	Syac.g_00197
OG0001810	Syae.g_01413	Syac.g_00344
OG0001811	Syae.g_01472	Syac.g_02262
OG0001812	Syae.g_01558	Syac.g_02343
OG0001814	Syae.g_01698	Syac.g_02480
OG0001815	Syae.g_01707	Syac.g_02489
OG0001816	Syae.g_00587	Syac.g_01405
OG0001817	Syae.g_00162	Syac.g_02439
OG0001835	Syae.g_00862	Syac.g_01587
OG0001838	Syae.g_01720	Syac.g_00008
OG0001839	Syae.g_01749	Syac.g_00035
OG0001840	Syae.g_01766	Syac.g_00053
OG0001841	Syae.g_01773	Syac.g_00060
OG0001842	Syae.g_01072	Syac.g_00630
OG0001843	Syae.g_01838	Syac.g_00165
OG0001844	Syae.g_01839	Syac.g_00166
OG0001845	Syae.g_01840	Syac.g_00167
OG0001847	Syae.g_01386	Syac.g_00371
OG0001848	Syae.g_01382	Syac.g_00375
OG0001849	Syae.g_01329	Syac.g_00427
OG0001850	Syae.g_01320	Syac.g_00436
OG0001851	Syae.g_01295	Syac.g_00441
OG0001852	Syae.g_01294	Syac.g_00442
OG0001853	Syae.g_01287	Syac.g_00448
OG0001854	Syae.g_02237	Syac.g_01969
OG0001856	Syae.g_01141	Syac.g_00571
OG0001857	Syae.g_01138	Syac.g_00574
OG0001858	Syae.g_01110	Syac.g_00608
OG0001859	Syae.g_02289	Syac.g_01925
OG0001860	Syae.g_02303	Syac.g_01912
OG0001861	Syae.g_02316	Syac.g_01897
OG0001862	Syae.g_02327	Syac.g_01886
OG0001863	Syae.g_02332	Syac.g_01881
OG0001864	Syae.g_02385	Syac.g_01828
OG0001865	Syae.g_02451	Syac.g_01762
OG0001866	Syae.g_02474	Syac.g_01737
OG0001867	Syae.g_00024	Syac.g_00942
OG0001868	Syae.g_00965	Syac.g_00725
OG0001869	Syae.g_00926	Syac.g_00764
OG0001870	Syae.g_00918	Syac.g_00772
OG0001871	Syae.g_00913	Syac.g_00778
OG0001872	Syae.g_00693	Syac.g_01513
OG0001873	Syae.g_00643	Syac.g_01473
OG0001874	Syae.g_00640	Syac.g_01470
OG0001875	Syae.g_00619	Syac.g_01439
OG0001876	Syae.g_00618	Syac.g_01438
OG0001877	Syae.g_00763	Syac.g_00913
OG0001878	Syae.g_00408	Syac.g_01229
OG0001879	Syae.g_00402	Syac.g_01223
OG0001880	Syae.g_00364	Syac.g_01186
OG0001881	Syae.g_00363	Syac.g_01185
OG0001882	Syae.g_00338	Syac.g_01158
OG0001883	Syae.g_00333	Syac.g_01154
OG0001884	Syae.g_00324	Syac.g_01145
OG0001885	Syae.g_00309	Syac.g_01133
OG0001886	Syae.g_00302	Syac.g_01129
OG0001887	Syae.g_00566	Syac.g_01386
OG0001888	Syae.g_00546	Syac.g_01366
OG0001889	Syae.g_00505	Syac.g_01325
OG0001890	Syae.g_00848	Syac.g_00831
OG0001891	Syae.g_00852	Syac.g_00827
OG0001892	Syae.g_00881	Syac.g_00811
OG0001893	Syae.g_00055	Syac.g_00960
OG0001894	Syae.g_00073	Syac.g_00978
OG0001895	Syae.g_02684	Syac.g_01610
OG0001896	Syae.g_01001	Syac.g_00698
OG0001897	Syae.g_02202	Syac.g_02010
OG0001898	Syae.g_02185	Syac.g_02030
OG0001899	Syae.g_02113	Syac.g_02105
OG0001900	Syae.g_01994	Syac.g_02228
OG0001901	Syae.g_01993	Syac.g_02229
OG0001902	Syae.g_01962	Syac.g_00289
OG0001903	Syae.g_01953	Syac.g_00279
OG0001904	Syae.g_01885	Syac.g_00206
OG0001905	Syae.g_01875	Syac.g_00195
OG0001906	Syae.g_01402	Syac.g_00357
OG0001907	Syae.g_01419	Syac.g_00338
OG0001908	Syae.g_01467	Syac.g_02258
OG0001909	Syae.g_01480	Syac.g_02269
OG0001910	Syae.g_01527	Syac.g_02315
OG0001912	Syae.g_01576	Syac.g_02364
OG0001913	Syae.g_01578	Syac.g_02366
OG0001914	Syae.g_00633	Syac.g_01460
OG0001915	Syae.g_01704	Syac.g_02486
OG0001916	Syae.g_02326	Syac.g_01887
OG0001917	Syae.g_00422	Syac.g_01243
OG0001918	Syae.g_00235	Syac.g_01059
OG0001930	Syae.g_01073	Syac.g_00629
OG0001931	Syae.g_01074	Syac.g_00628
OG0001932	Syae.g_01836	Syac.g_00163
OG0001933	Syae.g_01366	Syac.g_00393
OG0001934	Syae.g_01351	Syac.g_00407
OG0001935	Syae.g_01292	Syac.g_00444
OG0001936	Syae.g_00129	Syac.g_01024
OG0001938	Syae.g_02305	Syac.g_01910
OG0001939	Syae.g_00271	Syac.g_00917
OG0001940	Syae.g_02438	Syac.g_01775
OG0001941	Syae.g_00970	Syac.g_00720
OG0001943	Syae.g_00247	Syac.g_01068
OG0001944	Syae.g_00282	Syac.g_01116
OG0001946	Syae.g_00764	Syac.g_00912
OG0001948	Syae.g_00393	Syac.g_01216
OG0001949	Syae.g_00373	Syac.g_01195
OG0001950	Syae.g_00371	Syac.g_01193
OG0001951	Syae.g_00362	Syac.g_01184
OG0001952	Syae.g_00337	Syac.g_01157
OG0001953	Syae.g_00336	Syac.g_01156
OG0001954	Syae.g_00273	Syac.g_01099
OG0001957	Syae.g_00060	Syac.g_00965
OG0001958	Syae.g_00609	Syac.g_01426
OG0001960	Syae.g_02537	Syac.g_01688
OG0001961	Syae.g_02525	Syac.g_01705
OG0001964	Syae.g_02048	Syac.g_02175
OG0001965	Syae.g_00108	Syac.g_01011
OG0001966	Syae.g_02000	Syac.g_02222
