Orthogroup	Syae	Praq
OG0001182	Syae.g_02143	Praq.g_00863
OG0001183	Syae.g_02147	Praq.g_00728
OG0001184	Syae.g_01862	Praq.g_00744
OG0001185	Syae.g_01835	Praq.g_00758
OG0001188	Syae.g_01783	Praq.g_00690
OG0001189	Syae.g_01767	Praq.g_00707
OG0001190	Syae.g_01567	Praq.g_00711
OG0001191	Syae.g_01580	Praq.g_00721
OG0001192	Syae.g_01587	Praq.g_00390
OG0001193	Syae.g_01617	Praq.g_00400
OG0001194	Syae.g_01625	Praq.g_00401
OG0001195	Syae.g_01626	Praq.g_00402
OG0001196	Syae.g_01695	Praq.g_00415
OG0001197	Syae.g_01697	Praq.g_00416
OG0001198	Syae.g_01709	Praq.g_00423
OG0001199	Syae.g_01291	Praq.g_01929
OG0001200	Syae.g_01293	Praq.g_01927
OG0001201	Syae.g_01364	Praq.g_01895
OG0001202	Syae.g_01494	Praq.g_01803
OG0001203	Syae.g_02240	Praq.g_01764
OG0001204	Syae.g_02022	Praq.g_01759
OG0001205	Syae.g_00984	Praq.g_01112
OG0001206	Syae.g_02502	Praq.g_00512
OG0001207	Syae.g_02300	Praq.g_00528
OG0001208	Syae.g_02311	Praq.g_00533
OG0001209	Syae.g_02377	Praq.g_01067
OG0001210	Syae.g_02387	Praq.g_01062
OG0001211	Syae.g_02403	Praq.g_01052
OG0001212	Syae.g_02460	Praq.g_01006
OG0001213	Syae.g_00062	Praq.g_00973
OG0001214	Syae.g_00076	Praq.g_00965
OG0001215	Syae.g_00757	Praq.g_00819
OG0001216	Syae.g_00470	Praq.g_00585
OG0001217	Syae.g_00151	Praq.g_00622
OG0001218	Syae.g_02605	Praq.g_00630
OG0001219	Syae.g_00312	Praq.g_00658
OG0001220	Syae.g_00880	Praq.g_01449
OG0001221	Syae.g_00559	Praq.g_01501
OG0001222	Syae.g_00347	Praq.g_01540
OG0001223	Syae.g_00392	Praq.g_01566
OG0001224	Syae.g_00797	Praq.g_01615
OG0001225	Syae.g_00795	Praq.g_01617
OG0001226	Syae.g_00135	Praq.g_01642
OG0001227	Syae.g_01600	Praq.g_01661
OG0001228	Syae.g_01004	Praq.g_01378
OG0001229	Syae.g_00771	Praq.g_00173
OG0001230	Syae.g_02662	Praq.g_00286
OG0001231	Syae.g_01729	Praq.g_00003
OG0001232	Syae.g_01197	Praq.g_00474
OG0001233	Syae.g_01038	Praq.g_00454
OG0001234	Syae.g_02050	Praq.g_00936
OG0001235	Syae.g_02066	Praq.g_00926
OG0001236	Syae.g_01867	Praq.g_00741
OG0001237	Syae.g_01860	Praq.g_00745
OG0001238	Syae.g_01582	Praq.g_00722
OG0001239	Syae.g_01288	Praq.g_01932
OG0001240	Syae.g_01347	Praq.g_01910
OG0001241	Syae.g_01357	Praq.g_01902
OG0001242	Syae.g_01387	Praq.g_01884
OG0001243	Syae.g_01395	Praq.g_01878
OG0001244	Syae.g_01425	Praq.g_01862
OG0001245	Syae.g_00149	Praq.g_01163
OG0001246	Syae.g_02337	Praq.g_01098
OG0001247	Syae.g_00482	Praq.g_00812
OG0001248	Syae.g_00485	Praq.g_00814
OG0001249	Syae.g_02186	Praq.g_00647
OG0001250	Syae.g_00841	Praq.g_01438
OG0001251	Syae.g_01632	Praq.g_01474
OG0001252	Syae.g_00804	Praq.g_01610
OG0001253	Syae.g_00243	Praq.g_01662
OG0001254	Syae.g_00637	Praq.g_01302
OG0001255	Syae.g_00667	Praq.g_01317
OG0001256	Syae.g_01149	Praq.g_00384
OG0001257	Syae.g_00295	Praq.g_00002
OG0001259	Syae.g_01036	Praq.g_00456
OG0001260	Syae.g_01058	Praq.g_00440
OG0001261	Syae.g_02115	Praq.g_00887
OG0001262	Syae.g_01769	Praq.g_00705
OG0001263	Syae.g_01399	Praq.g_01875
OG0001264	Syae.g_01222	Praq.g_01242
OG0001265	Syae.g_01385	Praq.g_01885
OG0001266	Syae.g_01498	Praq.g_01799
OG0001267	Syae.g_01969	Praq.g_01723
OG0001268	Syae.g_02198	Praq.g_01206
OG0001269	Syae.g_00225	Praq.g_01185
OG0001270	Syae.g_00997	Praq.g_01123
OG0001271	Syae.g_02527	Praq.g_00523
OG0001272	Syae.g_02315	Praq.g_00537
OG0001273	Syae.g_00069	Praq.g_00971
OG0001274	Syae.g_01535	Praq.g_00832
OG0001275	Syae.g_00407	Praq.g_01575
OG0001276	Syae.g_00423	Praq.g_01594
OG0001277	Syae.g_01677	Praq.g_01651
OG0001278	Syae.g_00697	Praq.g_01383
OG0001280	Syae.g_00958	Praq.g_00132
OG0001281	Syae.g_00969	Praq.g_00138
OG0001282	Syae.g_02298	Praq.g_00178
OG0001283	Syae.g_01688	Praq.g_00197
OG0001284	Syae.g_01132	Praq.g_00364
OG0001285	Syae.g_00237	Praq.g_00471
OG0001287	Syae.g_01827	Praq.g_00765
OG0001288	Syae.g_01815	Praq.g_00773
OG0001289	Syae.g_01330	Praq.g_01916
OG0001290	Syae.g_01356	Praq.g_01903
OG0001291	Syae.g_01409	Praq.g_01868
OG0001292	Syae.g_02017	Praq.g_01754
OG0001293	Syae.g_01996	Praq.g_01742
OG0001294	Syae.g_00593	Praq.g_01165
OG0001295	Syae.g_02389	Praq.g_00517
OG0001296	Syae.g_02343	Praq.g_01093
OG0001297	Syae.g_02347	Praq.g_01088
OG0001298	Syae.g_02439	Praq.g_01026
OG0001299	Syae.g_00599	Praq.g_00795
OG0001300	Syae.g_00766	Praq.g_00822
OG0001301	Syae.g_00780	Praq.g_00825
OG0001302	Syae.g_00110	Praq.g_00656
OG0001303	Syae.g_00314	Praq.g_01579
OG0001304	Syae.g_00436	Praq.g_01604
OG0001305	Syae.g_00786	Praq.g_01623
OG0001306	Syae.g_00943	Praq.g_01319
OG0001307	Syae.g_02059	Praq.g_00158
OG0001310	Syae.g_01178	Praq.g_00485
OG0001311	Syae.g_00425	Praq.g_01596
OG0001312	Syae.g_00326	Praq.g_01529
OG0001315	Syae.g_02145	Praq.g_01942
OG0001316	Syae.g_01415	Praq.g_01863
OG0001317	Syae.g_02235	Praq.g_01768
OG0001318	Syae.g_02004	Praq.g_01747
OG0001319	Syae.g_01980	Praq.g_01731
OG0001321	Syae.g_00978	Praq.g_00500
OG0001322	Syae.g_00977	Praq.g_00501
OG0001323	Syae.g_02355	Praq.g_01083
OG0001324	Syae.g_00767	Praq.g_00823
OG0001325	Syae.g_00465	Praq.g_00588
OG0001326	Syae.g_01641	Praq.g_00846
OG0001327	Syae.g_00586	Praq.g_01634
OG0001328	Syae.g_00565	Praq.g_01660
OG0001330	Syae.g_00950	Praq.g_00111
OG0001331	Syae.g_02293	Praq.g_00183
OG0001332	Syae.g_01077	Praq.g_00337
OG0001333	Syae.g_01032	Praq.g_00460
OG0001334	Syae.g_02156	Praq.g_00731
OG0001335	Syae.g_02157	Praq.g_00732
OG0001336	Syae.g_01689	Praq.g_00412
OG0001339	Syae.g_01359	Praq.g_01900
OG0001340	Syae.g_02176	Praq.g_01674
OG0001341	Syae.g_00737	Praq.g_00620
OG0001342	Syae.g_02559	Praq.g_00651
OG0001343	Syae.g_01629	Praq.g_01471
OG0001344	Syae.g_00916	Praq.g_01337
OG0001345	Syae.g_00886	Praq.g_01352
OG0001346	Syae.g_00962	Praq.g_00134
OG0001348	Syae.g_00821	Praq.g_00023
OG0001349	Syae.g_01228, Syae.g_01245	Praq.g_00221
OG0001351	Syae.g_02492	Praq.g_00503
OG0001352	Syae.g_00666	Praq.g_00809
OG0001355	Syae.g_00120	Praq.g_00033, Praq.g_00044
OG0001356	Syae.g_00820	Praq.g_00067
OG0001358	Syae.g_00046	Praq.g_00982
OG0001359	Syae.g_01628	Praq.g_01472
OG0001360	Syae.g_00883	Praq.g_01663
OG0001361	Syae.g_00889	Praq.g_01349
OG0001362	Syae.g_02637	Praq.g_00308
OG0001363	Syae.g_02635	Praq.g_00310
OG0001364	Syae.g_01883	Praq.g_00734
OG0001369	Syae.g_01346	Praq.g_01911
OG0001370	Syae.g_01270, Syae.g_00109	Praq.g_00509
OG0001373	Syae.g_01640	Praq.g_00847
OG0001374	Syae.g_01648	Praq.g_00839
OG0001375	Syae.g_01630	Praq.g_01470
OG0001376	Syae.g_01589	Praq.g_01628
OG0001377	Syae.g_01588	Praq.g_01629
OG0001378	Syae.g_00998	Praq.g_01272
OG0001382	Syae.g_02490	Praq.g_00016
OG0001385	Syae.g_01637	Praq.g_00850
OG0001386	Syae.g_01638	Praq.g_00849
OG0001387	Syae.g_01639	Praq.g_00848
OG0001388	Syae.g_01642	Praq.g_00845
OG0001389	Syae.g_01643	Praq.g_00844
OG0001390	Syae.g_01644	Praq.g_00843
OG0001391	Syae.g_01645	Praq.g_00842
OG0001392	Syae.g_01646	Praq.g_00841
OG0001393	Syae.g_01647	Praq.g_00840
OG0001395	Syae.g_00446	Praq.g_01606
OG0001397	Syae.g_02636	Praq.g_00309
OG0001400	Syae.g_01423	Praq.g_00265
OG0001404	Syae.g_01283	Praq.g_01935
OG0001405	Syae.g_02159	Praq.g_01676
OG0001406	Syae.g_01590	Praq.g_01627
OG0001407	Syae.g_02368	Praq.g_01640
OG0001408	Syae.g_00712	Praq.g_01646, Praq.g_01645
OG0001410	Syae.g_02060	Praq.g_00159
OG0001413	Syae.g_00123	Praq.g_00379
OG0001416	Syae.g_00966	Praq.g_00508
OG0001417	Syae.g_00378	Praq.g_00519, Praq.g_00520
OG0001419	Syae.g_02369	Praq.g_01641
OG0001420	Syae.g_00727, Syae.g_02365	Praq.g_01280
OG0001421	Syae.g_00241	Praq.g_00385
OG0001422	Syae.g_00953	Praq.g_00021
OG0001425	Syae.g_01586	Praq.g_00389
OG0001428	Syae.g_01456	Praq.g_01830
OG0001429	Syae.g_00315	Praq.g_00659
OG0001430	Syae.g_01560	Praq.g_00106
OG0001432	Syae.g_00742	Praq.g_00377
OG0001433	Syae.g_00819	Praq.g_00066
OG0001434	Syae.g_00548	Praq.g_01509
OG0001435	Syae.g_00579	Praq.g_01486
OG0001438	Syae.g_01954	Praq.g_01709
OG0001439	Syae.g_01929	Praq.g_01695
OG0001442	Syae.g_00538	Praq.g_00613
OG0001447	Syae.g_01396	Praq.g_01877
OG0001452	Syae.g_02009	Praq.g_01476
OG0001453	Syae.g_00399	Praq.g_01569
OG0001454	Syae.g_00131	Praq.g_01656
OG0001456	Syae.g_01650	Praq.g_01310
OG0001457	Syae.g_01651	Praq.g_01311
OG0001458	Syae.g_01652	Praq.g_01312
OG0001459	Syae.g_00621	Praq.g_00092
OG0001462	Syae.g_01754	Praq.g_01238
OG0001465	Syae.g_00475	Praq.g_00831
OG0001468	Syae.g_00113	Praq.g_01632
OG0001470	Syae.g_01006	Praq.g_00199
OG0001471	Syae.g_01934	Praq.g_00380
OG0001473	Syae.g_00107	Praq.g_00685
OG0001474	Syae.g_02199	Praq.g_01205
OG0001475	Syae.g_01008	Praq.g_00201
OG0001479	Syae.g_02196	Praq.g_01208
OG0001482	Syae.g_00388	Praq.g_00506
OG0001492	Syae.g_00694	Praq.g_01380
OG0001493	Syae.g_00702	Praq.g_01388
OG0001499	Syae.g_00216	Praq.g_01943
OG0001502	Syae.g_00874	Praq.g_00643
OG0001504	Syae.g_00622	Praq.g_00093
OG0001507	Syae.g_00192	Praq.g_01957
OG0001508	Syae.g_01005	Praq.g_00198
OG0001520	Syae.g_02425	Praq.g_01151, Praq.g_01150
OG0001528	Syae.g_01007	Praq.g_00200
OG0001546	Syae.g_02359	Praq.g_01078
OG0001548	Syae.g_00142	Praq.g_00645
OG0001551	Syae.g_00815	Praq.g_01309
OG0001554	Syae.g_01565	Praq.g_00386
OG0001572	Syae.g_00134	Praq.g_00078
OG0001582	Syae.g_00443	Praq.g_00518
OG0001585	Syae.g_02396, Syae.g_00440	Praq.g_00089
OG0001588	Syae.g_01880	Praq.g_00270
OG0001602	Syae.g_00476	Praq.g_00830
OG0001625	Syae.g_02002	Praq.g_01745
OG0001627	Syae.g_01079	Praq.g_00628
OG0001647	Syae.g_01978	Praq.g_01730
OG0001667	Syae.g_00731	Praq.g_00113
OG0001712	Syae.g_00150	Praq.g_01133
OG0001713	Syae.g_00907	Praq.g_01946
OG0001746	Syae.g_01064	Praq.g_00074
OG0001924	Syae.g_00038	Praq.g_00559
OG0001925	Syae.g_00037	Praq.g_00558
OG0001926	Syae.g_00036	Praq.g_00557
OG0001927	Syae.g_00035	Praq.g_00556
OG0001993	Syae.g_00040	Praq.g_00561
OG0001994	Syae.g_00039	Praq.g_00560
OG0002156	Syae.g_02681	Praq.g_01252, Praq.g_01253
OG0002478	Syae.g_01214	Praq.g_01131
OG0002488	Syae.g_01882	Praq.g_00256
OG0002627	Syae.g_01895	Praq.g_00259
