Orthogroup	Syae	Syao
OG0001188	Syae.g_01783	Syao.g_02169
OG0001189	Syae.g_01767	Syao.g_02215
OG0001190	Syae.g_01567	Syao.g_02436
OG0001191	Syae.g_01580	Syao.g_02449
OG0001192	Syae.g_01587	Syao.g_02367
OG0001193	Syae.g_01617	Syao.g_02284
OG0001194	Syae.g_01625	Syao.g_02285
OG0001195	Syae.g_01626	Syao.g_02286
OG0001196	Syae.g_01695	Syao.g_02341
OG0001197	Syae.g_01697	Syao.g_02343
OG0001198	Syae.g_01709	Syao.g_02158
OG0001199	Syae.g_01291	Syao.g_02623
OG0001200	Syae.g_01293	Syao.g_02625
OG0001201	Syae.g_01364	Syao.g_02601
OG0001202	Syae.g_01494	Syao.g_02461
OG0001203	Syae.g_02240	Syao.g_00296, Syao.g_01705
OG0001204	Syae.g_02022	Syao.g_02117
OG0001205	Syae.g_00984	Syao.g_01620
OG0001206	Syae.g_02502	Syao.g_02701, Syao.g_02702
OG0001207	Syae.g_02300	Syao.g_00035
OG0001208	Syae.g_02311	Syao.g_00026
OG0001209	Syae.g_02377	Syao.g_01415
OG0001210	Syae.g_02387	Syao.g_00882
OG0001211	Syae.g_02403	Syao.g_00861
OG0001212	Syae.g_02460	Syao.g_01001
OG0001213	Syae.g_00062	Syao.g_01322
OG0001214	Syae.g_00076	Syao.g_00896
OG0001215	Syae.g_00757	Syao.g_00700
OG0001216	Syae.g_00470	Syao.g_00492
OG0001218	Syae.g_02605	Syao.g_00092
OG0001219	Syae.g_00312	Syao.g_00651
OG0001220	Syae.g_00880	Syao.g_00393
OG0001221	Syae.g_00559	Syao.g_01657
OG0001222	Syae.g_00347	Syao.g_00687
OG0001223	Syae.g_00392	Syao.g_00820
OG0001224	Syae.g_00797	Syao.g_00427
OG0001226	Syae.g_00135	Syao.g_02633
OG0001227	Syae.g_01600	Syao.g_01047
OG0001228	Syae.g_01004	Syao.g_02256
OG0001229	Syae.g_00771	Syao.g_00220
OG0001230	Syae.g_02662	Syao.g_01503
OG0001231	Syae.g_01729	Syao.g_02254
OG0001232	Syae.g_01197	Syao.g_01664
OG0001233	Syae.g_01038	Syao.g_01643
OG0001234	Syae.g_02050	Syao.g_02035
OG0001235	Syae.g_02066	Syao.g_01863
OG0001236	Syae.g_01867	Syao.g_02261
OG0001237	Syae.g_01860	Syao.g_02265
OG0001238	Syae.g_01582	Syao.g_02451
OG0001239	Syae.g_01288	Syao.g_02620
OG0001240	Syae.g_01347	Syao.g_02669
OG0001242	Syae.g_01387	Syao.g_02576
OG0001243	Syae.g_01395	Syao.g_02584
OG0001244	Syae.g_01425	Syao.g_02477
OG0001245	Syae.g_00149	Syao.g_00362
OG0001247	Syae.g_00482	Syao.g_00390
OG0001249	Syae.g_02186	Syao.g_01882
OG0001250	Syae.g_00841	Syao.g_00556
OG0001251	Syae.g_01632	Syao.g_00641
OG0001252	Syae.g_00804	Syao.g_00507
OG0001253	Syae.g_00243	Syao.g_01220
OG0001254	Syae.g_00637	Syao.g_01426
OG0001255	Syae.g_00667	Syao.g_00920
OG0001256	Syae.g_01149	Syao.g_01572
OG0001258	Syae.g_01159	Syao.g_01561
OG0001259	Syae.g_01036	Syao.g_01645
OG0001260	Syae.g_01058	Syao.g_01623
OG0001261	Syae.g_02115	Syao.g_01814
OG0001262	Syae.g_01769	Syao.g_02213
OG0001263	Syae.g_01399	Syao.g_02541
OG0001265	Syae.g_01385	Syao.g_02574
OG0001266	Syae.g_01498	Syao.g_02465
OG0001267	Syae.g_01969	Syao.g_02063
OG0001268	Syae.g_02198	Syao.g_01871
OG0001270	Syae.g_00997	Syao.g_01733
OG0001271	Syae.g_02527	Syao.g_02685
OG0001272	Syae.g_02315	Syao.g_00120
OG0001274	Syae.g_01535	Syao.g_02401
OG0001275	Syae.g_00407	Syao.g_00806
OG0001276	Syae.g_00423	Syao.g_00450
OG0001277	Syae.g_01677	Syao.g_01334
OG0001278	Syae.g_00697	Syao.g_00265
OG0001279	Syae.g_00007	Syao.g_01528
OG0001281	Syae.g_00969	Syao.g_01454
OG0001282	Syae.g_02298	Syao.g_00037
OG0001283	Syae.g_01688	Syao.g_02335
OG0001284	Syae.g_01132	Syao.g_01587
OG0001285	Syae.g_00237	Syao.g_01010
OG0001288	Syae.g_01815	Syao.g_02187
OG0001289	Syae.g_01330	Syao.g_02649
OG0001291	Syae.g_01409	Syao.g_02551
OG0001292	Syae.g_02017	Syao.g_02111
OG0001293	Syae.g_01996	Syao.g_02091
OG0001294	Syae.g_00593	Syao.g_00948
OG0001295	Syae.g_02389	Syao.g_00878
OG0001296	Syae.g_02343	Syao.g_00163
OG0001297	Syae.g_02347	Syao.g_00159
OG0001298	Syae.g_02439	Syao.g_01043
OG0001299	Syae.g_00599	Syao.g_00942
OG0001302	Syae.g_00110	Syao.g_02711
OG0001303	Syae.g_00314	Syao.g_00649
OG0001304	Syae.g_00436	Syao.g_00466
OG0001305	Syae.g_00786	Syao.g_00382
OG0001306	Syae.g_00943	Syao.g_00141
OG0001310	Syae.g_01178	Syao.g_01681
OG0001311	Syae.g_00425	Syao.g_00452
OG0001312	Syae.g_00326	Syao.g_00635
OG0001313	Syae.g_02509, Syae.g_02511	Syao.g_02692
OG0001314	Syae.g_00097	Syao.g_01276
OG0001315	Syae.g_02145	Syao.g_01853
OG0001317	Syae.g_02235	Syao.g_01701
OG0001318	Syae.g_02004	Syao.g_02099
OG0001319	Syae.g_01980	Syao.g_02075
OG0001323	Syae.g_02355	Syao.g_01392
OG0001325	Syae.g_00465	Syao.g_00487
OG0001326	Syae.g_01641	Syao.g_02293
OG0001327	Syae.g_00586	Syao.g_00953
OG0001328	Syae.g_00565	Syao.g_00198
OG0001330	Syae.g_00950	Syao.g_01444
OG0001331	Syae.g_02293	Syao.g_00042
OG0001332	Syae.g_01077	Syao.g_01244
OG0001333	Syae.g_01032	Syao.g_01649
OG0001335	Syae.g_02157	Syao.g_01913
OG0001336	Syae.g_01689	Syao.g_02336
OG0001337	Syae.g_02175	Syao.g_01893
OG0001338	Syae.g_02162, Syae.g_00689, Syae.g_02178	Syao.g_01890
OG0001340	Syae.g_02176	Syao.g_01892
OG0001341	Syae.g_00737	Syao.g_00602
OG0001343	Syae.g_01629	Syao.g_01235
OG0001345	Syae.g_00886	Syao.g_00179
OG0001347	Syae.g_01907, Syae.g_01237, Syae.g_01794	Syao.g_02725
OG0001349	Syae.g_01245	Syao.g_01074
OG0001351	Syae.g_02492	Syao.g_00060
OG0001353	Syae.g_00831	Syao.g_00439
OG0001354	Syae.g_00379	Syao.g_00833
OG0001356	Syae.g_00820	Syao.g_00301
OG0001358	Syae.g_00046	Syao.g_01343
OG0001359	Syae.g_01628	Syao.g_01234
OG0001360	Syae.g_00883	Syao.g_00177
OG0001361	Syae.g_00889	Syao.g_00182
OG0001364	Syae.g_01883	Syao.g_01969
OG0001368	Syae.g_02023	Syao.g_02118
OG0001369	Syae.g_01346	Syao.g_02668
OG0001373	Syae.g_01640	Syao.g_02291, Syao.g_02292
OG0001374	Syae.g_01648	Syao.g_02300
OG0001375	Syae.g_01630	Syao.g_01236
OG0001376	Syae.g_01589	Syao.g_00617
OG0001377	Syae.g_01588	Syao.g_00618
OG0001378	Syae.g_00998	Syao.g_01732
OG0001379	Syae.g_00952	Syao.g_01441
OG0001382	Syae.g_02490	Syao.g_00766
OG0001383	Syae.g_02246, Syae.g_02245	Syao.g_01291
OG0001385	Syae.g_01637	Syao.g_02288
OG0001386	Syae.g_01638	Syao.g_02289
OG0001387	Syae.g_01639	Syao.g_02290
OG0001388	Syae.g_01642	Syao.g_02294
OG0001389	Syae.g_01643	Syao.g_02295
OG0001390	Syae.g_01644	Syao.g_02296
OG0001391	Syae.g_01645	Syao.g_02297
OG0001392	Syae.g_01646	Syao.g_02298
OG0001393	Syae.g_01647	Syao.g_02299
OG0001394	Syae.g_00553	Syao.g_00983
OG0001395	Syae.g_00446	Syao.g_00470
OG0001396	Syae.g_01791, Syae.g_01238	Syao.g_02726
OG0001398	Syae.g_00289	Syao.g_02641
OG0001401	Syae.g_00835	Syao.g_00434
OG0001402	Syae.g_00051	Syao.g_01338
OG0001405	Syae.g_02159	Syao.g_01911
OG0001406	Syae.g_01590	Syao.g_00616
OG0001407	Syae.g_02368	Syao.g_00519
OG0001408	Syae.g_00712	Syao.g_01384
OG0001412	Syae.g_01240	Syao.g_02122
OG0001416	Syae.g_00966	Syao.g_01223
OG0001417	Syae.g_00378	Syao.g_00657
OG0001419	Syae.g_02369	Syao.g_00520
OG0001420	Syae.g_00727, Syae.g_02365	Syao.g_01403
OG0001422	Syae.g_00953	Syao.g_00284
OG0001425	Syae.g_01586	Syao.g_02366
OG0001426	Syae.g_00718, Syae.g_01277	Syao.g_00517
OG0001429	Syae.g_00315	Syao.g_00648
OG0001432	Syae.g_00742	Syao.g_01219
OG0001433	Syae.g_00819	Syao.g_00300
OG0001434	Syae.g_00548	Syao.g_00988
OG0001435	Syae.g_00579	Syao.g_00961
OG0001436	Syae.g_01888	Syao.g_01990
OG0001438	Syae.g_01954	Syao.g_02049
OG0001439	Syae.g_01929	Syao.g_02026
OG0001442	Syae.g_00538	Syao.g_00738
OG0001443	Syae.g_01594	Syao.g_02369
OG0001445	Syae.g_02524	Syao.g_02275
OG0001447	Syae.g_01396	Syao.g_02585
OG0001449	Syae.g_02253	Syao.g_01691
OG0001452	Syae.g_02009	Syao.g_02104
OG0001453	Syae.g_00399	Syao.g_00814
OG0001454	Syae.g_00131	Syao.g_01295
OG0001456	Syae.g_01650	Syao.g_00708
OG0001457	Syae.g_01651	Syao.g_00709
OG0001458	Syae.g_01652	Syao.g_00710
OG0001459	Syae.g_00621	Syao.g_00583
OG0001460	Syae.g_00818	Syao.g_00299
OG0001461	Syae.g_00063	Syao.g_00788
OG0001462	Syae.g_01754	Syao.g_02228
OG0001468	Syae.g_00113	Syao.g_00604
OG0001471	Syae.g_01934	Syao.g_02031
OG0001473	Syae.g_00107	Syao.g_00621
OG0001474	Syae.g_02199	Syao.g_01870
OG0001475	Syae.g_01008	Syao.g_02177
OG0001476	Syae.g_00908	Syao.g_00324
OG0001477	Syae.g_00776	Syao.g_00408
OG0001479	Syae.g_02196	Syao.g_01873
OG0001487	Syae.g_02606	Syao.g_00091
OG0001488	Syae.g_00898	Syao.g_00190
OG0001489	Syae.g_02139	Syao.g_01823
OG0001492	Syae.g_00694	Syao.g_00268
OG0001493	Syae.g_00702	Syao.g_00260
OG0001495	Syae.g_02072	Syao.g_01803
OG0001496	Syae.g_00774	Syao.g_00410
OG0001497	Syae.g_00775	Syao.g_00409
OG0001498	Syae.g_02220	Syao.g_01717
OG0001502	Syae.g_00874	Syao.g_00526
OG0001505	Syae.g_01204	Syao.g_01138
OG0001507	Syae.g_00192	Syao.g_00874
OG0001508	Syae.g_01005	Syao.g_02174
OG0001509	Syae.g_01796, Syae.g_01242, Syae.g_01909	Syao.g_02727
OG0001510	Syae.g_01823	Syao.g_01944
OG0001511	Syae.g_01372	Syao.g_02593
OG0001512	Syae.g_02241	Syao.g_01707
OG0001513	Syae.g_01861	Syao.g_02457
OG0001514	Syae.g_00773	Syao.g_00411
OG0001515	Syae.g_00762	Syao.g_00626
OG0001516	Syae.g_00602	Syao.g_00939
OG0001517	Syae.g_02193	Syao.g_01876
OG0001518	Syae.g_01584	Syao.g_02365
OG0001519	Syae.g_01596	Syao.g_02371
OG0001520	Syae.g_02425	Syao.g_01044
OG0001527	Syae.g_02417	Syao.g_00846
OG0001528	Syae.g_01007	Syao.g_02176
OG0001529	Syae.g_01760	Syao.g_02222
OG0001530	Syae.g_01370	Syao.g_02591
OG0001532	Syae.g_00655	Syao.g_00226
OG0001533	Syae.g_02499	Syao.g_01731
OG0001534	Syae.g_00437	Syao.g_00467
OG0001535	Syae.g_00421	Syao.g_00448
OG0001536	Syae.g_00355	Syao.g_00679
OG0001537	Syae.g_00558	Syao.g_00977
OG0001538	Syae.g_00516	Syao.g_00761
OG0001539	Syae.g_00584	Syao.g_00956
OG0001540	Syae.g_01401	Syao.g_02543
OG0001541	Syae.g_01465	Syao.g_02518
OG0001542	Syae.g_01474	Syao.g_02527
OG0001543	Syae.g_01516	Syao.g_02382
OG0001544	Syae.g_01595	Syao.g_02370
OG0001545	Syae.g_01676	Syao.g_02312
OG0001547	Syae.g_00293	Syao.g_00570
OG0001554	Syae.g_01565	Syao.g_00323
OG0001556	Syae.g_00648	Syao.g_00311
OG0001557	Syae.g_00552	Syao.g_00984
OG0001558	Syae.g_01732	Syao.g_02251
OG0001559	Syae.g_01369	Syao.g_02590
OG0001560	Syae.g_01355	Syao.g_02595
OG0001561	Syae.g_00427	Syao.g_00454
OG0001562	Syae.g_00413	Syao.g_00795
OG0001563	Syae.g_02124	Syao.g_01841
OG0001564	Syae.g_02485	Syao.g_00883, Syao.g_01231
OG0001567	Syae.g_00291	Syao.g_00571
OG0001568	Syae.g_00297	Syao.g_00569
OG0001570	Syae.g_00278	Syao.g_00286
OG0001572	Syae.g_00134	Syao.g_00721
OG0001574	Syae.g_02415	Syao.g_00848
OG0001575	Syae.g_02420	Syao.g_00843
OG0001576	Syae.g_02478	Syao.g_01474
OG0001577	Syae.g_00925	Syao.g_00128
OG0001578	Syae.g_00625	Syao.g_02304
OG0001579	Syae.g_02165	Syao.g_01907
OG0001580	Syae.g_01556	Syao.g_02425
OG0001588	Syae.g_01880	Syao.g_01998
OG0001589	Syae.g_01040	Syao.g_01639, Syao.g_01640
OG0001590	Syae.g_00068	Syao.g_00889
OG0001592	Syae.g_01557	Syao.g_02426
OG0001594	Syae.g_01546	Syao.g_01359
OG0001614	Syae.g_01837	Syao.g_02144
OG0001616	Syae.g_00642	Syao.g_00174
OG0001617	Syae.g_00769	Syao.g_01201
OG0001618	Syae.g_00459	Syao.g_00282, Syao.g_01153, Syao.g_00481
OG0001619	Syae.g_00344	Syao.g_00690
OG0001620	Syae.g_02205	Syao.g_01864
OG0001621	Syae.g_02008	Syao.g_02103
OG0001622	Syae.g_01687	Syao.g_02334
OG0001623	Syae.g_02179	Syao.g_00405
OG0001624	Syae.g_01601	Syao.g_01257
OG0001625	Syae.g_02002	Syao.g_02097
OG0001627	Syae.g_01079	Syao.g_01698
OG0001634	Syae.g_00596	Syao.g_00945
OG0001635	Syae.g_01811	Syao.g_02183
OG0001636	Syae.g_01753	Syao.g_02229
OG0001637	Syae.g_00477, Syae.g_01051	Syao.g_01361
OG0001638	Syae.g_01175	Syao.g_01684
OG0001640	Syae.g_00809	Syao.g_00502
OG0001641	Syae.g_00397	Syao.g_00816
OG0001642	Syae.g_00878	Syao.g_00233
OG0001643	Syae.g_00079	Syao.g_00899
OG0001644	Syae.g_00452	Syao.g_00474
OG0001645	Syae.g_00298, Syae.g_00665	Syao.g_01270
OG0001647	Syae.g_01978	Syao.g_02073
OG0001652	Syae.g_01730	Syao.g_02253
OG0001654	Syae.g_01080	Syao.g_01697
OG0001655	Syae.g_00125	Syao.g_02660
OG0001656	Syae.g_02164	Syao.g_01908
OG0001657	Syae.g_01439	Syao.g_02491
OG0001658	Syae.g_01566	Syao.g_02435
OG0001659	Syae.g_00650	Syao.g_00020
OG0001660	Syae.g_01376, Syae.g_02215	Syao.g_02724
OG0001671	Syae.g_01521	Syao.g_02387
OG0001672	Syae.g_01318, Syae.g_01299	Syao.g_02631
OG0001673	Syae.g_02233	Syao.g_02713
OG0001675	Syae.g_00411	Syao.g_00802, Syao.g_01175
OG0001676	Syae.g_02167	Syao.g_01895
OG0001677	Syae.g_02148, Syae.g_00653	Syao.g_01850
OG0001678	Syae.g_02035	Syao.g_01938
OG0001679	Syae.g_02424	Syao.g_02566, Syao.g_02565
OG0001680	Syae.g_00901, Syae.g_01180	Syao.g_01679
OG0001681	Syae.g_01268	Syao.g_01906
OG0001681	Syae.g_00860	Syao.g_01285
OG0001682	Syae.g_00130, Syae.g_00461	Syao.g_00483
OG0001691	Syae.g_00044	Syao.g_00729
OG0001692	Syae.g_02657	Syao.g_01508
OG0001693	Syae.g_00792	Syao.g_00389
OG0001694	Syae.g_01967	Syao.g_02061
OG0001695	Syae.g_01670	Syao.g_02308
OG0001700	Syae.g_00290	Syao.g_00307
OG0001702	Syae.g_01335	Syao.g_02655
OG0001703	Syae.g_02301	Syao.g_00034
OG0001712	Syae.g_00150	Syao.g_00712
OG0001714	Syae.g_01257	Syao.g_01099
OG0001715	Syae.g_00148	Syao.g_00278
OG0001717	Syae.g_01451	Syao.g_02505
OG0001728	Syae.g_01619	Syao.g_02277
OG0001729	Syae.g_02247	Syao.g_01711
OG0001730	Syae.g_02260	Syao.g_01008
OG0001731	Syae.g_01117	Syao.g_01603
OG0001732	Syae.g_00678	Syao.g_02197, Syao.g_00232
OG0001733	Syae.g_00589	Syao.g_00310
OG0001734	Syae.g_00876	Syao.g_00421, Syao.g_00418
OG0001735	Syae.g_00611	Syao.g_00929
OG0001737	Syae.g_01948	Syao.g_02042
OG0001738	Syae.g_01915	Syao.g_02011
OG0001739	Syae.g_01668	Syao.g_02306
OG0001740	Syae.g_01673	Syao.g_02310
OG0001741	Syae.g_00250	Syao.g_01258
OG0001748	Syae.g_01523	Syao.g_02389
OG0001750	Syae.g_01343	Syao.g_01324
OG0001751	Syae.g_02232	Syao.g_02714
OG0001752	Syae.g_01060	Syao.g_01694
OG0001753	Syae.g_01054	Syao.g_01364
OG0001754	Syae.g_01053	Syao.g_01363
OG0001755	Syae.g_02352	Syao.g_00153
OG0001760	Syae.g_00223	Syao.g_00294
OG0001761	Syae.g_00026	Syao.g_00400
OG0001762	Syae.g_00404	Syao.g_00809
OG0001763	Syae.g_00391	Syao.g_00821
OG0001764	Syae.g_00301	Syao.g_00565
OG0001765	Syae.g_00726	Syao.g_02679
OG0001766	Syae.g_01938	Syao.g_02036
OG0001769	Syae.g_00093	Syao.g_00916
OG0001771	Syae.g_00183	Syao.g_01406
OG0001783	Syae.g_01832	Syao.g_01952
OG0001784	Syae.g_01338	Syao.g_02662
OG0001785	Syae.g_00478, Syae.g_01052	Syao.g_01362
OG0001786	Syae.g_01134	Syao.g_01584
OG0001787	Syae.g_02373	Syao.g_01411
OG0001788	Syae.g_02376	Syao.g_01414
OG0001789	Syae.g_00960	Syao.g_01434
OG0001790	Syae.g_00936	Syao.g_00134
OG0001791	Syae.g_00447, Syae.g_00906	Syao.g_01522
OG0001792	Syae.g_00685	Syao.g_00275
OG0001794	Syae.g_00434	Syao.g_00464
OG0001796	Syae.g_00415	Syao.g_00440
OG0001797	Syae.g_00335	Syao.g_00698
OG0001798	Syae.g_00054	Syao.g_01332
OG0001799	Syae.g_00090	Syao.g_00913
OG0001800	Syae.g_00006	Syao.g_01529
OG0001801	Syae.g_02679	Syao.g_01535
OG0001803	Syae.g_00988	Syao.g_01615
OG0001804	Syae.g_02221	Syao.g_01718
OG0001805	Syae.g_02013	Syao.g_01352
OG0001806	Syae.g_01979	Syao.g_02074
OG0001808	Syae.g_01877	Syao.g_01964
OG0001811	Syae.g_01472	Syao.g_02525
OG0001812	Syae.g_01558	Syao.g_02427
OG0001813	Syae.g_01605	Syao.g_02360
OG0001814	Syae.g_01698	Syao.g_02344
OG0001815	Syae.g_01707	Syao.g_00732
OG0001816	Syae.g_00587	Syao.g_00952
OG0001837	Syae.g_01522	Syao.g_02388
OG0001838	Syae.g_01720	Syao.g_02153
OG0001839	Syae.g_01749	Syao.g_02233
OG0001840	Syae.g_01766	Syao.g_02216
OG0001841	Syae.g_01773	Syao.g_02209
OG0001843	Syae.g_01838	Syao.g_02143
OG0001844	Syae.g_01839	Syao.g_02142
OG0001845	Syae.g_01840	Syao.g_02140
OG0001846	Syae.g_01388	Syao.g_02577
OG0001847	Syae.g_01386	Syao.g_02575
OG0001848	Syae.g_01382	Syao.g_02571
OG0001849	Syae.g_01329	Syao.g_02648
OG0001850	Syae.g_01320	Syao.g_02634
OG0001851	Syae.g_01295	Syao.g_02627
OG0001852	Syae.g_01294	Syao.g_02626
OG0001853	Syae.g_01287	Syao.g_02619
OG0001854	Syae.g_02237	Syao.g_01703
OG0001856	Syae.g_01141	Syao.g_01580
OG0001857	Syae.g_01138	Syao.g_01583
OG0001858	Syae.g_01110	Syao.g_01608
OG0001859	Syae.g_02289	Syao.g_00046
OG0001860	Syae.g_02303	Syao.g_00032
OG0001861	Syae.g_02316	Syao.g_00119
OG0001862	Syae.g_02327	Syao.g_00107
OG0001863	Syae.g_02332	Syao.g_00101
OG0001864	Syae.g_02385	Syao.g_01420
OG0001865	Syae.g_02451	Syao.g_01030
OG0001866	Syae.g_02474	Syao.g_01058
OG0001867	Syae.g_00024	Syao.g_01056
OG0001868	Syae.g_00965	Syao.g_01468
OG0001869	Syae.g_00926	Syao.g_00129
OG0001870	Syae.g_00918	Syao.g_00215
OG0001871	Syae.g_00913	Syao.g_00207
OG0001872	Syae.g_00693	Syao.g_00269
OG0001873	Syae.g_00643	Syao.g_00173
OG0001874	Syae.g_00640	Syao.g_00176
OG0001877	Syae.g_00763	Syao.g_00627
OG0001878	Syae.g_00408	Syao.g_00805
OG0001879	Syae.g_00402	Syao.g_00811
OG0001880	Syae.g_00364	Syao.g_00671
OG0001881	Syae.g_00363	Syao.g_00672
OG0001882	Syae.g_00338	Syao.g_00695
OG0001883	Syae.g_00333	Syao.g_00713
OG0001884	Syae.g_00324	Syao.g_00637
OG0001885	Syae.g_00309	Syao.g_00586
OG0001886	Syae.g_00302	Syao.g_00564
OG0001887	Syae.g_00566	Syao.g_00200
OG0001888	Syae.g_00546	Syao.g_00989
OG0001889	Syae.g_00505	Syao.g_00772
OG0001890	Syae.g_00848	Syao.g_00533
OG0001891	Syae.g_00852	Syao.g_00528
OG0001892	Syae.g_00881	Syao.g_00610
OG0001893	Syae.g_00055	Syao.g_01331
OG0001894	Syae.g_00073	Syao.g_00893
OG0001895	Syae.g_02684	Syao.g_01532
OG0001896	Syae.g_01001	Syao.g_01729
OG0001897	Syae.g_02202	Syao.g_01867
OG0001898	Syae.g_02185	Syao.g_01883
OG0001899	Syae.g_02113	Syao.g_01816
OG0001900	Syae.g_01994	Syao.g_02090
OG0001901	Syae.g_01993	Syao.g_02089
OG0001902	Syae.g_01962	Syao.g_02057
OG0001903	Syae.g_01953	Syao.g_02048
OG0001904	Syae.g_01885	Syao.g_01971
OG0001905	Syae.g_01875	Syao.g_01961
OG0001906	Syae.g_01402	Syao.g_02544
OG0001908	Syae.g_01467	Syao.g_02521
OG0001909	Syae.g_01480	Syao.g_02531
OG0001910	Syae.g_01527	Syao.g_02393
OG0001912	Syae.g_01576	Syao.g_02446
OG0001913	Syae.g_01578	Syao.g_02448
OG0001914	Syae.g_00633	Syao.g_01430
OG0001915	Syae.g_01704	Syao.g_02195
OG0001917	Syae.g_00422	Syao.g_00449
OG0001918	Syae.g_00235	Syao.g_01904
OG0001924	Syae.g_00038	Syao.g_01347
OG0001925	Syae.g_00037	Syao.g_01348
OG0001926	Syae.g_00036	Syao.g_01349
OG0001927	Syae.g_00035	Syao.g_01350
OG0001929	Syae.g_01780	Syao.g_02202
OG0001932	Syae.g_01836	Syao.g_02145
OG0001933	Syae.g_01366	Syao.g_02587
OG0001934	Syae.g_01351	Syao.g_02674
OG0001935	Syae.g_01292	Syao.g_02624
OG0001936	Syae.g_00129	Syao.g_01296
OG0001938	Syae.g_02305	Syao.g_00030
OG0001939	Syae.g_00271	Syao.g_01025
OG0001940	Syae.g_02438	Syao.g_01046
OG0001941	Syae.g_00970	Syao.g_01453
OG0001943	Syae.g_00247	Syao.g_00219
OG0001944	Syae.g_00282	Syao.g_00203
OG0001946	Syae.g_00764	Syao.g_00622
OG0001947	Syae.g_00811	Syao.g_02380
OG0001948	Syae.g_00393	Syao.g_00819
OG0001949	Syae.g_00373	Syao.g_00662
OG0001950	Syae.g_00371	Syao.g_00664
OG0001951	Syae.g_00362	Syao.g_00673
OG0001952	Syae.g_00337	Syao.g_00696
OG0001953	Syae.g_00336	Syao.g_00697
OG0001954	Syae.g_00273	Syao.g_00921
OG0001957	Syae.g_00060	Syao.g_01326
OG0001958	Syae.g_00609	Syao.g_00931
OG0001961	Syae.g_02525	Syao.g_02687
OG0001964	Syae.g_02048	Syao.g_01926
OG0001966	Syae.g_02000	Syao.g_02095
OG0001967	Syae.g_01998	Syao.g_02093
OG0001968	Syae.g_01997	Syao.g_02092
OG0001969	Syae.g_01932	Syao.g_02029
OG0001970	Syae.g_01404	Syao.g_02546
OG0001971	Syae.g_01478	Syao.g_02529
OG0001972	Syae.g_01540	Syao.g_02405
OG0001974	Syae.g_01563	Syao.g_00320
OG0001975	Syae.g_00634	Syao.g_01429
OG0001976	Syae.g_00632	Syao.g_01319
OG0001979	Syae.g_00760	Syao.g_00525
OG0001980	Syae.g_02181	Syao.g_01887
OG0001990	Syae.g_01674	Syao.g_02311
OG0001993	Syae.g_00040	Syao.g_01345
OG0001994	Syae.g_00039	Syao.g_01346
OG0001996	Syae.g_01746	Syao.g_02237
OG0001999	Syae.g_01029	Syao.g_01650
OG0002000	Syae.g_02353	Syao.g_01390
OG0002001	Syae.g_01315	Syao.g_02352
OG0002002	Syae.g_00692	Syao.g_00270
OG0002008	Syae.g_00406	Syao.g_00807
OG0002009	Syae.g_00556	Syao.g_00980
OG0002010	Syae.g_02622	Syao.g_00074
OG0002011	Syae.g_00292	Syao.g_00258
OG0002012	Syae.g_00287	Syao.g_00150
OG0002015	Syae.g_01894	Syao.g_01091
OG0002016	Syae.g_01520	Syao.g_02386
OG0002017	Syae.g_01614	Syao.g_02281
OG0002018	Syae.g_01672	Syao.g_02309
OG0002019	Syae.g_00294	Syao.g_02146
OG0002020	Syae.g_01666	Syao.g_02320
OG0002021	Syae.g_01664	Syao.g_02322
OG0002022	Syae.g_01662	Syao.g_02323
OG0002023	Syae.g_01661	Syao.g_02324
OG0002024	Syae.g_01655	Syao.g_02317
OG0002035	Syae.g_02670	Syao.g_01369
OG0002038	Syae.g_00912	Syao.g_00204
OG0002040	Syae.g_00897	Syao.g_00187
OG0002042	Syae.g_00367	Syao.g_00668
OG0002043	Syae.g_00316	Syao.g_00645
OG0002044	Syae.g_00827	Syao.g_00793
OG0002046	Syae.g_02517	Syao.g_02693
OG0002049	Syae.g_02064	Syao.g_01932
OG0002050	Syae.g_01988	Syao.g_02083
OG0002051	Syae.g_01464	Syao.g_02517
OG0002054	Syae.g_01654	Syao.g_02318
OG0002055	Syae.g_01657	Syao.g_02315
OG0002056	Syae.g_01952	Syao.g_02046
OG0002092	Syae.g_01477, Syae.g_01105	Syao.g_01357
OG0002107	Syae.g_00156	Syao.g_00544
OG0002114	Syae.g_02675, Syae.g_02668	Syao.g_01360
OG0002115	Syae.g_01155	Syao.g_01565
OG0002116	Syae.g_01129	Syao.g_01590
OG0002117	Syae.g_00905	Syao.g_00196
OG0002120	Syae.g_00270	Syao.g_00601
OG0002123	Syae.g_00467	Syao.g_00490
OG0002124	Syae.g_00873	Syao.g_00527
OG0002128	Syae.g_00635	Syao.g_01425
OG0002129	Syae.g_02639	Syao.g_01516
OG0002130	Syae.g_00959	Syao.g_01435
OG0002131	Syae.g_01665	Syao.g_02321
OG0002132	Syae.g_01658	Syao.g_02314
OG0002133	Syae.g_01656	Syao.g_02316
OG0002134	Syae.g_01846	Syao.g_02134
OG0002135	Syae.g_01193	Syao.g_01666
OG0002136	Syae.g_01192	Syao.g_01667
OG0002138	Syae.g_00758	Syao.g_00195
OG0002139	Syae.g_00707	Syao.g_00289
OG0002141	Syae.g_00114	Syao.g_01457
OG0002142	Syae.g_02678	Syao.g_01536
OG0002143	Syae.g_02224	Syao.g_00701
OG0002144	Syae.g_02070	Syao.g_01325
OG0002154	Syae.g_01420	Syao.g_00867
