Orthogroup	Syae	Syam
OG0001159	Syae.g_01103	Syam.g_01931
OG0001160	Syae.g_01142	Syam.g_01969
OG0001161	Syae.g_01597	Syam.g_02338
OG0001162	Syae.g_00487	Syam.g_01257
OG0001163	Syae.g_01150	Syam.g_01977
OG0001164	Syae.g_01156	Syam.g_01983
OG0001165	Syae.g_01161	Syam.g_01988
OG0001166	Syae.g_01186	Syam.g_02011
OG0001167	Syae.g_01031	Syam.g_01888
OG0001168	Syae.g_01033	Syam.g_01890
OG0001169	Syae.g_01035	Syam.g_01892
OG0001170	Syae.g_01037	Syam.g_01894
OG0001171	Syae.g_01047	Syam.g_01904
OG0001172	Syae.g_02036	Syam.g_00292
OG0001173	Syae.g_02037	Syam.g_00293
OG0001174	Syae.g_02045	Syam.g_00301
OG0001175	Syae.g_02046	Syam.g_00302
OG0001176	Syae.g_02076	Syam.g_00321
OG0001177	Syae.g_02073	Syam.g_00319
OG0001178	Syae.g_01168	Syam.g_01995
OG0001179	Syae.g_02106	Syam.g_00351
OG0001180	Syae.g_02130	Syam.g_00378
OG0001181	Syae.g_02134	Syam.g_00382
OG0001182	Syae.g_02143	Syam.g_00391
OG0001183	Syae.g_02147	Syam.g_00396
OG0001184	Syae.g_01862	Syam.g_00143
OG0001185	Syae.g_01835	Syam.g_00121
OG0001188	Syae.g_01783	Syam.g_00070
OG0001189	Syae.g_01767	Syam.g_00054
OG0001190	Syae.g_01567	Syam.g_02313
OG0001191	Syae.g_01580	Syam.g_02324
OG0001192	Syae.g_01587	Syam.g_02330
OG0001193	Syae.g_01617	Syam.g_02355
OG0001194	Syae.g_01625	Syam.g_02357
OG0001195	Syae.g_01626	Syam.g_02358
OG0001196	Syae.g_01695	Syam.g_02429
OG0001197	Syae.g_01697	Syam.g_02431
OG0001198	Syae.g_01709	Syam.g_02443
OG0001199	Syae.g_01291	Syam.g_02068
OG0001200	Syae.g_01293	Syam.g_02070
OG0001201	Syae.g_01364	Syam.g_02122
OG0001202	Syae.g_01494	Syam.g_02255
OG0001203	Syae.g_02240	Syam.g_00511
OG0001204	Syae.g_02022	Syam.g_00282
OG0001205	Syae.g_00984	Syam.g_01852
OG0001206	Syae.g_02502	Syam.g_01680
OG0001208	Syae.g_02311	Syam.g_00585
OG0001209	Syae.g_02377	Syam.g_00654
OG0001210	Syae.g_02387	Syam.g_00663
OG0001211	Syae.g_02403	Syam.g_00678
OG0001212	Syae.g_02460	Syam.g_01717
OG0001213	Syae.g_00062	Syam.g_01479
OG0001214	Syae.g_00076	Syam.g_01466
OG0001215	Syae.g_00757	Syam.g_00808
OG0001216	Syae.g_00470	Syam.g_01245
OG0001217	Syae.g_00151	Syam.g_01403
OG0001218	Syae.g_02605	Syam.g_01662
OG0001219	Syae.g_00312	Syam.g_01080
OG0001220	Syae.g_00880	Syam.g_01754
OG0001221	Syae.g_00559	Syam.g_01334
OG0001222	Syae.g_00347	Syam.g_01111
OG0001224	Syae.g_00797	Syam.g_00770
OG0001225	Syae.g_00795	Syam.g_00772
OG0001226	Syae.g_00135	Syam.g_01425
OG0001227	Syae.g_01600	Syam.g_02340
OG0001228	Syae.g_01004	Syam.g_01858
OG0001229	Syae.g_00771	Syam.g_00796
OG0001230	Syae.g_02662	Syam.g_01603
OG0001231	Syae.g_01729	Syam.g_00017
OG0001232	Syae.g_01197	Syam.g_02022
OG0001233	Syae.g_01038	Syam.g_01895
OG0001234	Syae.g_02050	Syam.g_00306
OG0001235	Syae.g_02066	Syam.g_00313
OG0001236	Syae.g_01867	Syam.g_00146
OG0001237	Syae.g_01860	Syam.g_00141
OG0001238	Syae.g_01582	Syam.g_02326
OG0001239	Syae.g_01288	Syam.g_02065
OG0001240	Syae.g_01347	Syam.g_02105
OG0001241	Syae.g_01357	Syam.g_02115
OG0001242	Syae.g_01387	Syam.g_02145
OG0001244	Syae.g_01425	Syam.g_02188
OG0001245	Syae.g_00149	Syam.g_01057
OG0001246	Syae.g_02337	Syam.g_00611
OG0001247	Syae.g_00482	Syam.g_01253
OG0001248	Syae.g_00485	Syam.g_01256
OG0001249	Syae.g_02186	Syam.g_00436
OG0001250	Syae.g_00841	Syam.g_00731
OG0001251	Syae.g_01632	Syam.g_02365
OG0001252	Syae.g_00804	Syam.g_00763
OG0001253	Syae.g_00243	Syam.g_01021
OG0001254	Syae.g_00637	Syam.g_00916
OG0001255	Syae.g_00667	Syam.g_01056
OG0001256	Syae.g_01149	Syam.g_01976
OG0001257	Syae.g_00295	Syam.g_01683
OG0001258	Syae.g_01159	Syam.g_01986
OG0001259	Syae.g_01036	Syam.g_01893
OG0001260	Syae.g_01058	Syam.g_01912
OG0001261	Syae.g_02115	Syam.g_00360
OG0001262	Syae.g_01769	Syam.g_00056
OG0001263	Syae.g_01399	Syam.g_02159
OG0001265	Syae.g_01385	Syam.g_02143
OG0001266	Syae.g_01498	Syam.g_02259
OG0001267	Syae.g_01969	Syam.g_00230
OG0001268	Syae.g_02198	Syam.g_00463
OG0001269	Syae.g_00225	Syam.g_00956
OG0001270	Syae.g_00997	Syam.g_01871
OG0001271	Syae.g_02527	Syam.g_01671
OG0001272	Syae.g_02315	Syam.g_00589
OG0001273	Syae.g_00069	Syam.g_01472
OG0001274	Syae.g_01535	Syam.g_02285
OG0001275	Syae.g_00407	Syam.g_01174
OG0001276	Syae.g_00423	Syam.g_01190
OG0001277	Syae.g_01677	Syam.g_02415
OG0001278	Syae.g_00697	Syam.g_00862
OG0001279	Syae.g_00007	Syam.g_01590
OG0001280	Syae.g_00958	Syam.g_01827
OG0001281	Syae.g_00969	Syam.g_01837
OG0001282	Syae.g_02298	Syam.g_00574
OG0001283	Syae.g_01688	Syam.g_02424
OG0001284	Syae.g_01132	Syam.g_01960
OG0001285	Syae.g_00237	Syam.g_02380
OG0001287	Syae.g_01827	Syam.g_00113
OG0001288	Syae.g_01815	Syam.g_00102
OG0001289	Syae.g_01330	Syam.g_02089
OG0001290	Syae.g_01356	Syam.g_02114
OG0001291	Syae.g_01409	Syam.g_02170
OG0001292	Syae.g_02017	Syam.g_00276
OG0001293	Syae.g_01996	Syam.g_00256
OG0001294	Syae.g_00593	Syam.g_01365
OG0001295	Syae.g_02389	Syam.g_00665
OG0001296	Syae.g_02343	Syam.g_00617
OG0001297	Syae.g_02347	Syam.g_00621
OG0001298	Syae.g_02439	Syam.g_01738
OG0001299	Syae.g_00599	Syam.g_01371
OG0001300	Syae.g_00766	Syam.g_00800
OG0001301	Syae.g_00780	Syam.g_00786
OG0001302	Syae.g_00110	Syam.g_01437
OG0001303	Syae.g_00314	Syam.g_01082
OG0001304	Syae.g_00436	Syam.g_01204
OG0001305	Syae.g_00786	Syam.g_00780
OG0001306	Syae.g_00943	Syam.g_01811
OG0001307	Syae.g_02059	Syam.g_00945
OG0001311	Syae.g_00425	Syam.g_01192
OG0001312	Syae.g_00326	Syam.g_01092
OG0001314	Syae.g_00097	Syam.g_00448, Syam.g_00540, Syam.g_01569, Syam.g_01445
OG0001315	Syae.g_02145	Syam.g_00394
OG0001316	Syae.g_01415	Syam.g_02176
OG0001317	Syae.g_02235	Syam.g_00505
OG0001319	Syae.g_01980	Syam.g_00241
OG0001321	Syae.g_00978	Syam.g_01846
OG0001322	Syae.g_00977	Syam.g_01845
OG0001323	Syae.g_02355	Syam.g_00631
OG0001324	Syae.g_00767	Syam.g_00799
OG0001325	Syae.g_00465	Syam.g_01241
OG0001326	Syae.g_01641	Syam.g_02370
OG0001327	Syae.g_00586	Syam.g_01359
OG0001328	Syae.g_00565	Syam.g_01340
OG0001330	Syae.g_00950	Syam.g_01819
OG0001331	Syae.g_02293	Syam.g_00569
OG0001332	Syae.g_01077	Syam.g_01919
OG0001333	Syae.g_01032	Syam.g_01889
OG0001334	Syae.g_02156	Syam.g_00405
OG0001335	Syae.g_02157	Syam.g_00406
OG0001336	Syae.g_01689	Syam.g_02425
OG0001337	Syae.g_02153	Syam.g_00402
OG0001337	Syae.g_02175	Syam.g_00424
OG0001338	Syae.g_02162	Syam.g_00985
OG0001338	Syae.g_00689	Syam.g_01533
OG0001338	Syae.g_02178	Syam.g_00428
OG0001339	Syae.g_01359	Syam.g_02117
OG0001340	Syae.g_02176	Syam.g_00425
OG0001341	Syae.g_00737	Syam.g_00795
OG0001343	Syae.g_01629	Syam.g_02361
OG0001344	Syae.g_00916	Syam.g_01790
OG0001345	Syae.g_00886	Syam.g_01764
OG0001346	Syae.g_00962	Syam.g_01831
OG0001347	Syae.g_01907	Syam.g_00081
OG0001348	Syae.g_00821	Syam.g_00750
OG0001350	Syae.g_02239	Syam.g_00510
OG0001351	Syae.g_02492	Syam.g_01695
OG0001352	Syae.g_00666	Syam.g_00644
OG0001353	Syae.g_00831	Syam.g_00742
OG0001354	Syae.g_00379	Syam.g_01145
OG0001355	Syae.g_00120	Syam.g_00957
OG0001356	Syae.g_00820	Syam.g_00751
OG0001358	Syae.g_00046	Syam.g_01495
OG0001359	Syae.g_01628	Syam.g_02360
OG0001360	Syae.g_00883	Syam.g_01762
OG0001361	Syae.g_00889	Syam.g_01767
OG0001362	Syae.g_02637	Syam.g_01628
OG0001363	Syae.g_02635	Syam.g_01630
OG0001364	Syae.g_01883	Syam.g_00158
OG0001366	Syae.g_01189	Syam.g_02014
OG0001368	Syae.g_02023	Syam.g_00283
OG0001370	Syae.g_01270	Syam.g_02033
OG0001373	Syae.g_01640	Syam.g_02369
OG0001374	Syae.g_01648	Syam.g_02377
OG0001375	Syae.g_01630	Syam.g_02362
OG0001376	Syae.g_01589	Syam.g_02332
OG0001377	Syae.g_01588	Syam.g_02331
OG0001378	Syae.g_00998	Syam.g_01872
OG0001379	Syae.g_00952	Syam.g_01821
OG0001382	Syae.g_02490	Syam.g_01557
OG0001385	Syae.g_01637	Syam.g_02366
OG0001386	Syae.g_01638	Syam.g_02367
OG0001387	Syae.g_01639	Syam.g_02368
OG0001388	Syae.g_01642	Syam.g_02371
OG0001389	Syae.g_01643	Syam.g_02372
OG0001390	Syae.g_01644	Syam.g_02373
OG0001391	Syae.g_01645	Syam.g_02374
OG0001392	Syae.g_01646	Syam.g_02375
OG0001393	Syae.g_01647	Syam.g_02376
OG0001394	Syae.g_00553	Syam.g_01321
OG0001395	Syae.g_00446	Syam.g_01225
OG0001396	Syae.g_01908	Syam.g_00080
OG0001397	Syae.g_02636	Syam.g_01629
OG0001398	Syae.g_00289	Syam.g_01052
OG0001400	Syae.g_01423	Syam.g_00836
OG0001401	Syae.g_00835	Syam.g_00738, Syam.g_00737
OG0001402	Syae.g_00051	Syam.g_01490
OG0001404	Syae.g_01283	Syam.g_02061
OG0001405	Syae.g_02159	Syam.g_00408
OG0001406	Syae.g_01590	Syam.g_02333
OG0001407	Syae.g_02368	Syam.g_00645
OG0001408	Syae.g_00712	Syam.g_00848
OG0001412	Syae.g_01906	Syam.g_00082
OG0001413	Syae.g_00123	Syam.g_01430
OG0001416	Syae.g_00966	Syam.g_01834
OG0001417	Syae.g_00378	Syam.g_01144
OG0001419	Syae.g_02369	Syam.g_00646
OG0001420	Syae.g_00727, Syae.g_02365	Syam.g_00642
OG0001421	Syae.g_00241	Syam.g_01019
OG0001422	Syae.g_00953	Syam.g_01822
OG0001425	Syae.g_01586	Syam.g_02329
OG0001426	Syae.g_00718	Syam.g_00961
OG0001428	Syae.g_01456	Syam.g_02220
OG0001429	Syae.g_00315	Syam.g_01083
OG0001430	Syae.g_01560	Syam.g_02305
OG0001432	Syae.g_00742	Syam.g_00822
OG0001433	Syae.g_00819	Syam.g_00752
OG0001434	Syae.g_00548	Syam.g_01316
OG0001435	Syae.g_00579	Syam.g_01353
OG0001438	Syae.g_01954	Syam.g_00215
OG0001439	Syae.g_01929	Syam.g_00190
OG0001442	Syae.g_00538	Syam.g_01306
OG0001443	Syae.g_01594	Syam.g_02335
OG0001444	Syae.g_01342	Syam.g_02100
OG0001445	Syae.g_02524	Syam.g_00090
OG0001447	Syae.g_01396	Syam.g_02152
OG0001449	Syae.g_02253	Syam.g_00285
OG0001452	Syae.g_02009	Syam.g_00268
OG0001453	Syae.g_00399	Syam.g_01166
OG0001454	Syae.g_00131	Syam.g_01426
OG0001456	Syae.g_01650	Syam.g_02387
OG0001457	Syae.g_01651	Syam.g_02388
OG0001458	Syae.g_01652	Syam.g_02389
OG0001459	Syae.g_00621	Syam.g_00949
OG0001460	Syae.g_00818	Syam.g_00753
OG0001461	Syae.g_00063	Syam.g_00928
OG0001462	Syae.g_01754	Syam.g_00041
OG0001465	Syae.g_00475	Syam.g_01250
OG0001468	Syae.g_00113	Syam.g_01435
OG0001470	Syae.g_01006	Syam.g_01874
OG0001471	Syae.g_01934	Syam.g_00195
OG0001473	Syae.g_00107	Syam.g_01440
OG0001474	Syae.g_02199	Syam.g_00464
OG0001475	Syae.g_01008	Syam.g_01876
OG0001476	Syae.g_00908	Syam.g_01784
OG0001477	Syae.g_00776	Syam.g_00789
OG0001479	Syae.g_02196	Syam.g_00461
OG0001482	Syae.g_00388	Syam.g_01154
OG0001484	Syae.g_01649	Syam.g_02378
OG0001487	Syae.g_02606	Syam.g_01661
OG0001488	Syae.g_00898	Syam.g_01774
OG0001489	Syae.g_02139	Syam.g_00387
OG0001492	Syae.g_00694	Syam.g_00865
OG0001493	Syae.g_00702	Syam.g_00857
OG0001495	Syae.g_02072	Syam.g_00318
OG0001496	Syae.g_00774	Syam.g_00791
OG0001497	Syae.g_00775	Syam.g_00790
OG0001498	Syae.g_02220	Syam.g_00490
OG0001499	Syae.g_00216	Syam.g_02154, Syam.g_01397
OG0001502	Syae.g_00874	Syam.g_00705
OG0001504	Syae.g_00622	Syam.g_00948
OG0001507	Syae.g_00192	Syam.g_00975
OG0001508	Syae.g_01005	Syam.g_01873
OG0001509	Syae.g_01909	Syam.g_00091
OG0001510	Syae.g_01823	Syam.g_00109
OG0001511	Syae.g_01372	Syam.g_02129
OG0001512	Syae.g_02241	Syam.g_00512
OG0001513	Syae.g_01861	Syam.g_00142
OG0001514	Syae.g_00773	Syam.g_00792
OG0001515	Syae.g_00762	Syam.g_00804
OG0001516	Syae.g_00602	Syam.g_01374
OG0001517	Syae.g_02193	Syam.g_00458
OG0001518	Syae.g_01584	Syam.g_02328
OG0001519	Syae.g_01596	Syam.g_02337
OG0001520	Syae.g_02425	Syam.g_01752
OG0001527	Syae.g_02417	Syam.g_00693
OG0001528	Syae.g_01007	Syam.g_01875
OG0001529	Syae.g_01760	Syam.g_00047
OG0001530	Syae.g_01370	Syam.g_02127
OG0001531	Syae.g_02242	Syam.g_00513
OG0001532	Syae.g_00655	Syam.g_00897
OG0001534	Syae.g_00437	Syam.g_01205
OG0001535	Syae.g_00421	Syam.g_01188
OG0001536	Syae.g_00355	Syam.g_01119
OG0001537	Syae.g_00558	Syam.g_01333
OG0001538	Syae.g_00516	Syam.g_01285
OG0001539	Syae.g_00584	Syam.g_01357
OG0001540	Syae.g_01401	Syam.g_02161
OG0001541	Syae.g_01465	Syam.g_02229
OG0001542	Syae.g_01474	Syam.g_02238
OG0001543	Syae.g_01516	Syam.g_02271
OG0001544	Syae.g_01595	Syam.g_02336
OG0001545	Syae.g_01676	Syam.g_02414
OG0001546	Syae.g_02359	Syam.g_00636
OG0001547	Syae.g_00293	Syam.g_01059
OG0001548	Syae.g_00142	Syam.g_01420
OG0001549	Syae.g_00882	Syam.g_01761
OG0001551	Syae.g_00815	Syam.g_00755
OG0001554	Syae.g_01565	Syam.g_02311
OG0001556	Syae.g_00648	Syam.g_00903
OG0001557	Syae.g_00552	Syam.g_01320
OG0001558	Syae.g_01732	Syam.g_00019
OG0001559	Syae.g_01369	Syam.g_02126
OG0001560	Syae.g_01355	Syam.g_02113
OG0001561	Syae.g_00427	Syam.g_01195
OG0001562	Syae.g_00413	Syam.g_01180
OG0001563	Syae.g_02124	Syam.g_00370
OG0001564	Syae.g_02485	Syam.g_02383
OG0001567	Syae.g_00291	Syam.g_01058
OG0001568	Syae.g_00297	Syam.g_01061
OG0001572	Syae.g_00134	Syam.g_00531
OG0001574	Syae.g_02415	Syam.g_00691
OG0001575	Syae.g_02420	Syam.g_00696
OG0001576	Syae.g_02478	Syam.g_01699
OG0001577	Syae.g_00925	Syam.g_01799
OG0001578	Syae.g_00625	Syam.g_00924
OG0001579	Syae.g_02165	Syam.g_00418
OG0001580	Syae.g_01556	Syam.g_02300
OG0001582	Syae.g_00443	Syam.g_01128
OG0001585	Syae.g_00440	Syam.g_01008
OG0001589	Syae.g_01040	Syam.g_01897
OG0001590	Syae.g_00068	Syam.g_01473
OG0001592	Syae.g_01557	Syam.g_02301
OG0001594	Syae.g_02685, Syae.g_02067, Syae.g_01107	Syam.g_01593
OG0001602	Syae.g_00476	Syam.g_01251
OG0001614	Syae.g_01837	Syam.g_00123
OG0001615	Syae.g_02393	Syam.g_00669
OG0001616	Syae.g_00642	Syam.g_00909
OG0001617	Syae.g_00769	Syam.g_00797
OG0001619	Syae.g_00344	Syam.g_01108
OG0001620	Syae.g_02205	Syam.g_00470
OG0001621	Syae.g_02008	Syam.g_00267
OG0001622	Syae.g_01687	Syam.g_02423
OG0001623	Syae.g_02179	Syam.g_00429
OG0001624	Syae.g_01601	Syam.g_02341
OG0001625	Syae.g_02002	Syam.g_00262
OG0001627	Syae.g_01079	Syam.g_01921
OG0001634	Syae.g_00596	Syam.g_01368
OG0001636	Syae.g_01753	Syam.g_00040
OG0001637	Syae.g_01051	Syam.g_01909, Syam.g_01908
OG0001638	Syae.g_01175	Syam.g_02001
OG0001639	Syae.g_01082	Syam.g_01924
OG0001640	Syae.g_00809	Syam.g_00756
OG0001641	Syae.g_00397	Syam.g_01164
OG0001643	Syae.g_00079	Syam.g_01463
OG0001644	Syae.g_00452	Syam.g_01229
OG0001645	Syae.g_00298	Syam.g_01062
OG0001645	Syae.g_00665	Syam.g_01534
OG0001646	Syae.g_00248	Syam.g_00966
OG0001646	Syae.g_00170	Syam.g_01002
OG0001647	Syae.g_01978	Syam.g_00239
OG0001652	Syae.g_01730	Syam.g_00018
OG0001654	Syae.g_01080	Syam.g_01922
OG0001655	Syae.g_00125	Syam.g_00838, Syam.g_01691
OG0001656	Syae.g_02164	Syam.g_00413
OG0001657	Syae.g_01439	Syam.g_02202
OG0001658	Syae.g_01566	Syam.g_02312
OG0001659	Syae.g_00650	Syam.g_00901
OG0001660	Syae.g_01376	Syam.g_00480
OG0001660	Syae.g_01376	Syam.g_02134
OG0001660	Syae.g_02215	Syam.g_00480
OG0001660	Syae.g_02215	Syam.g_02134
OG0001667	Syae.g_00731	Syam.g_00840
OG0001672	Syae.g_01318, Syae.g_01299	Syam.g_02076
OG0001673	Syae.g_02233	Syam.g_00503
OG0001675	Syae.g_00411	Syam.g_01178
OG0001676	Syae.g_02167	Syam.g_00412
OG0001677	Syae.g_02148	Syam.g_00397
OG0001678	Syae.g_02035	Syam.g_00291
OG0001680	Syae.g_00901	Syam.g_01778, Syam.g_01777
OG0001680	Syae.g_01180	Syam.g_02005
OG0001681	Syae.g_00860	Syam.g_01330, Syam.g_01653
OG0001682	Syae.g_00130	Syam.g_01427
OG0001682	Syae.g_00461	Syam.g_01237
OG0001690	Syae.g_02534, Syae.g_00716, Syae.g_00816, Syae.g_00790, Syae.g_01620, Syae.g_02603, Syae.g_00005	Syam.g_00538
OG0001691	Syae.g_00044	Syam.g_01497
OG0001692	Syae.g_02657	Syam.g_01608
OG0001693	Syae.g_00792	Syam.g_00775
OG0001694	Syae.g_01967	Syam.g_00228
OG0001695	Syae.g_01670	Syam.g_02408
OG0001700	Syae.g_00290	Syam.g_01388
OG0001702	Syae.g_01335	Syam.g_02094, Syam.g_02095
OG0001703	Syae.g_02301	Syam.g_00577
OG0001712	Syae.g_00150	Syam.g_01009
OG0001713	Syae.g_00907	Syam.g_01783
OG0001715	Syae.g_00148	Syam.g_01411
OG0001716	Syae.g_00875	Syam.g_00703
OG0001717	Syae.g_01451	Syam.g_02215
OG0001729	Syae.g_02247	Syam.g_00516
OG0001730	Syae.g_02260	Syam.g_00519
OG0001732	Syae.g_00678	Syam.g_00880
OG0001733	Syae.g_00589	Syam.g_01219
OG0001734	Syae.g_00876	Syam.g_00702
OG0001735	Syae.g_00611	Syam.g_01381, Syam.g_01382
OG0001736	Syae.g_01903	Syam.g_00166, Syam.g_00167
OG0001737	Syae.g_01948	Syam.g_00209
OG0001738	Syae.g_01915	Syam.g_00175
OG0001739	Syae.g_01668	Syam.g_02406
OG0001740	Syae.g_01673	Syam.g_02411
OG0001741	Syae.g_00250	Syam.g_01537, Syam.g_01560, Syam.g_01412
OG0001750	Syae.g_01343	Syam.g_02101
OG0001751	Syae.g_02232	Syam.g_00502, Syam.g_01063
OG0001752	Syae.g_01060	Syam.g_01914
OG0001755	Syae.g_02352	Syam.g_00627
OG0001758	Syae.g_00620	Syam.g_00551
OG0001761	Syae.g_00026	Syam.g_01505
OG0001762	Syae.g_00404	Syam.g_01171
OG0001763	Syae.g_00391	Syam.g_01158, Syam.g_01157
OG0001764	Syae.g_00301	Syam.g_01068
OG0001765	Syae.g_00725	Syam.g_00950
OG0001766	Syae.g_01938	Syam.g_00199
OG0001769	Syae.g_00093	Syam.g_01449
OG0001771	Syae.g_00183	Syam.g_00958
OG0001783	Syae.g_01832	Syam.g_00118
OG0001784	Syae.g_01338	Syam.g_02096
OG0001786	Syae.g_01134	Syam.g_01962
OG0001787	Syae.g_02373	Syam.g_00650
OG0001788	Syae.g_02376	Syam.g_00653
OG0001789	Syae.g_00960	Syam.g_01829
OG0001790	Syae.g_00936	Syam.g_01804
OG0001791	Syae.g_00906	Syam.g_01782
OG0001792	Syae.g_00685	Syam.g_00872
OG0001794	Syae.g_00434	Syam.g_01202
OG0001796	Syae.g_00415	Syam.g_01182
OG0001797	Syae.g_00335	Syam.g_01100
OG0001798	Syae.g_00054	Syam.g_01487
OG0001799	Syae.g_00090	Syam.g_01452
OG0001801	Syae.g_02679	Syam.g_01598
OG0001803	Syae.g_00988	Syam.g_01856
OG0001804	Syae.g_02221	Syam.g_00491
OG0001805	Syae.g_02013	Syam.g_00272
OG0001806	Syae.g_01979	Syam.g_00240
OG0001808	Syae.g_01877	Syam.g_00154
OG0001810	Syae.g_01413	Syam.g_02174
OG0001811	Syae.g_01472	Syam.g_02235
OG0001812	Syae.g_01558	Syam.g_02302
OG0001813	Syae.g_01605	Syam.g_02345
OG0001814	Syae.g_01698	Syam.g_02432
OG0001815	Syae.g_01707	Syam.g_02441
OG0001816	Syae.g_00587	Syam.g_01360
OG0001817	Syae.g_00162	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827
OG0001835	Syae.g_00862	Syam.g_00964
OG0001838	Syae.g_01720	Syam.g_00008
OG0001839	Syae.g_01749	Syam.g_00036
OG0001840	Syae.g_01766	Syam.g_00053
OG0001841	Syae.g_01773	Syam.g_00060
OG0001843	Syae.g_01838	Syam.g_00124
OG0001844	Syae.g_01839	Syam.g_00125
OG0001845	Syae.g_01840	Syam.g_00126
OG0001846	Syae.g_01388	Syam.g_02146
OG0001847	Syae.g_01386	Syam.g_02144
OG0001848	Syae.g_01382	Syam.g_02140
OG0001849	Syae.g_01329	Syam.g_02088
OG0001850	Syae.g_01320	Syam.g_02078
OG0001851	Syae.g_01295	Syam.g_02072
OG0001852	Syae.g_01294	Syam.g_02071
OG0001853	Syae.g_01287	Syam.g_02064
OG0001854	Syae.g_02237	Syam.g_00507
OG0001856	Syae.g_01141	Syam.g_01968
OG0001857	Syae.g_01138	Syam.g_01965
OG0001858	Syae.g_01110	Syam.g_01935
OG0001859	Syae.g_02289	Syam.g_00565
OG0001860	Syae.g_02303	Syam.g_00579
OG0001861	Syae.g_02316	Syam.g_00590
OG0001862	Syae.g_02327	Syam.g_00601
OG0001863	Syae.g_02332	Syam.g_00606
OG0001864	Syae.g_02385	Syam.g_00661
OG0001865	Syae.g_02451	Syam.g_01726
OG0001866	Syae.g_02474	Syam.g_01703
OG0001867	Syae.g_00024	Syam.g_01507
OG0001868	Syae.g_00965	Syam.g_01833
OG0001869	Syae.g_00926	Syam.g_01800
OG0001870	Syae.g_00918	Syam.g_01792
OG0001871	Syae.g_00913	Syam.g_01787
OG0001872	Syae.g_00693	Syam.g_00866
OG0001873	Syae.g_00643	Syam.g_00908
OG0001874	Syae.g_00640	Syam.g_00911
OG0001875	Syae.g_00619	Syam.g_00550
OG0001876	Syae.g_00618	Syam.g_00549
OG0001877	Syae.g_00763	Syam.g_00803
OG0001878	Syae.g_00408	Syam.g_01175
OG0001879	Syae.g_00402	Syam.g_01169
OG0001880	Syae.g_00364	Syam.g_01130
OG0001881	Syae.g_00363	Syam.g_01127
OG0001882	Syae.g_00338	Syam.g_01103
OG0001883	Syae.g_00333	Syam.g_01099
OG0001884	Syae.g_00324	Syam.g_01090
OG0001885	Syae.g_00309	Syam.g_01073
OG0001886	Syae.g_00302	Syam.g_01069
OG0001887	Syae.g_00566	Syam.g_01341
OG0001888	Syae.g_00546	Syam.g_01313
OG0001889	Syae.g_00505	Syam.g_01275
OG0001890	Syae.g_00848	Syam.g_00724
OG0001891	Syae.g_00852	Syam.g_00720
OG0001892	Syae.g_00881	Syam.g_01756
OG0001895	Syae.g_02684	Syam.g_01594
OG0001896	Syae.g_01001	Syam.g_01861
OG0001898	Syae.g_02185	Syam.g_00435
OG0001899	Syae.g_02113	Syam.g_00358
OG0001900	Syae.g_01994	Syam.g_00255
OG0001901	Syae.g_01993	Syam.g_00254
OG0001902	Syae.g_01962	Syam.g_00223
OG0001903	Syae.g_01953	Syam.g_00214
OG0001904	Syae.g_01885	Syam.g_00160
OG0001905	Syae.g_01875	Syam.g_00152
OG0001906	Syae.g_01402	Syam.g_02162
OG0001907	Syae.g_01419	Syam.g_02180
OG0001908	Syae.g_01467	Syam.g_02231
OG0001909	Syae.g_01480	Syam.g_02242
OG0001910	Syae.g_01527	Syam.g_02277
OG0001912	Syae.g_01576	Syam.g_02321
OG0001913	Syae.g_01578	Syam.g_02323
OG0001914	Syae.g_00633	Syam.g_00920
OG0001915	Syae.g_01704	Syam.g_02437
OG0001916	Syae.g_02326	Syam.g_00600
OG0001917	Syae.g_00422	Syam.g_01189
OG0001918	Syae.g_00235	Syam.g_01017
OG0001929	Syae.g_01780	Syam.g_00067
OG0001932	Syae.g_01836	Syam.g_00122
OG0001933	Syae.g_01366	Syam.g_02124
OG0001934	Syae.g_01351	Syam.g_02109
OG0001935	Syae.g_01292	Syam.g_02069
OG0001936	Syae.g_00129	Syam.g_00990
OG0001940	Syae.g_02438	Syam.g_01739
OG0001941	Syae.g_00970	Syam.g_01838
OG0001943	Syae.g_00247	Syam.g_00842
OG0001946	Syae.g_00764	Syam.g_00802
OG0001948	Syae.g_00393	Syam.g_01159
OG0001949	Syae.g_00373	Syam.g_01139
OG0001950	Syae.g_00371	Syam.g_01137
OG0001951	Syae.g_00362	Syam.g_01126
OG0001952	Syae.g_00337	Syam.g_01102
OG0001953	Syae.g_00336	Syam.g_01101
OG0001954	Syae.g_00273	Syam.g_01040
OG0001957	Syae.g_00060	Syam.g_01482
OG0001958	Syae.g_00609	Syam.g_01379
OG0001960	Syae.g_02537	Syam.g_01664
OG0001961	Syae.g_02525	Syam.g_01673
OG0001964	Syae.g_02048	Syam.g_00304
OG0001965	Syae.g_00108	Syam.g_01439
OG0001966	Syae.g_02000	Syam.g_00260
OG0001967	Syae.g_01998	Syam.g_00258
OG0001968	Syae.g_01997	Syam.g_00257
OG0001969	Syae.g_01932	Syam.g_00193
OG0001971	Syae.g_01478	Syam.g_02240
OG0001972	Syae.g_01540	Syam.g_02289
OG0001974	Syae.g_01563	Syam.g_02309
OG0001975	Syae.g_00634	Syam.g_00919
