Orthogroup	Syae	Praa
OG0001176	Syae.g_02076	Praa.g_01719
OG0001177	Syae.g_02073	Praa.g_01722
OG0001178	Syae.g_01168	Praa.g_01727
OG0001179	Syae.g_02106	Praa.g_01759
OG0001180	Syae.g_02130	Praa.g_01781
OG0001181	Syae.g_02134	Praa.g_01785
OG0001182	Syae.g_02143	Praa.g_01792
OG0001183	Syae.g_02147	Praa.g_01797
OG0001184	Syae.g_01862	Praa.g_01813
OG0001185	Syae.g_01835	Praa.g_01827
OG0001188	Syae.g_01783	Praa.g_01857
OG0001189	Syae.g_01767	Praa.g_01874
OG0001190	Syae.g_01567	Praa.g_01878
OG0001191	Syae.g_01580	Praa.g_01888
OG0001192	Syae.g_01587	Praa.g_01892
OG0001193	Syae.g_01617	Praa.g_01902
OG0001194	Syae.g_01625	Praa.g_01903
OG0001195	Syae.g_01626	Praa.g_01904
OG0001196	Syae.g_01695	Praa.g_01917
OG0001197	Syae.g_01697	Praa.g_01918
OG0001198	Syae.g_01709	Praa.g_01925
OG0001199	Syae.g_01291	Praa.g_00074
OG0001200	Syae.g_01293	Praa.g_00076
OG0001201	Syae.g_01364	Praa.g_00108
OG0001202	Syae.g_01494	Praa.g_00199
OG0001203	Syae.g_02240	Praa.g_00238
OG0001204	Syae.g_02022	Praa.g_00243
OG0001205	Syae.g_00984	Praa.g_00444
OG0001206	Syae.g_02502	Praa.g_00462
OG0001207	Syae.g_02300	Praa.g_00477
OG0001208	Syae.g_02311	Praa.g_00482
OG0001209	Syae.g_02377	Praa.g_00535
OG0001210	Syae.g_02387	Praa.g_00540
OG0001211	Syae.g_02403	Praa.g_00551
OG0001212	Syae.g_02460	Praa.g_00596
OG0001213	Syae.g_00062	Praa.g_00629
OG0001214	Syae.g_00076	Praa.g_00637
OG0001215	Syae.g_00757	Praa.g_00690
OG0001216	Syae.g_00470	Praa.g_00713
OG0001217	Syae.g_00151	Praa.g_00751
OG0001218	Syae.g_02605	Praa.g_00758
OG0001219	Syae.g_00312	Praa.g_00791
OG0001220	Syae.g_00880	Praa.g_00856
OG0001221	Syae.g_00559	Praa.g_00918
OG0001222	Syae.g_00347	Praa.g_00956
OG0001223	Syae.g_00392	Praa.g_00982
OG0001224	Syae.g_00797	Praa.g_01035
OG0001225	Syae.g_00795	Praa.g_01037
OG0001226	Syae.g_00135	Praa.g_01064
OG0001227	Syae.g_01600	Praa.g_01083
OG0001228	Syae.g_01004	Praa.g_01204
OG0001229	Syae.g_00771	Praa.g_01364
OG0001230	Syae.g_02662	Praa.g_01468
OG0001231	Syae.g_01729	Praa.g_01574
OG0001232	Syae.g_01197	Praa.g_01658
OG0001233	Syae.g_01038	Praa.g_01679
OG0001234	Syae.g_02050	Praa.g_01714
OG0001235	Syae.g_02066	Praa.g_01724
OG0001236	Syae.g_01867	Praa.g_01810
OG0001237	Syae.g_01860	Praa.g_01814
OG0001238	Syae.g_01582	Praa.g_01889
OG0001239	Syae.g_01288	Praa.g_00071
OG0001240	Syae.g_01347	Praa.g_00093
OG0001241	Syae.g_01357	Praa.g_00101
OG0001242	Syae.g_01387	Praa.g_00119
OG0001243	Syae.g_01395	Praa.g_00125
OG0001244	Syae.g_01425	Praa.g_00141
OG0001245	Syae.g_00149	Praa.g_00379
OG0001246	Syae.g_02337	Praa.g_00504
OG0001247	Syae.g_00482	Praa.g_00683
OG0001248	Syae.g_00485	Praa.g_00685
OG0001249	Syae.g_02186	Praa.g_00780
OG0001250	Syae.g_00841	Praa.g_00845
OG0001251	Syae.g_01632	Praa.g_00893
OG0001252	Syae.g_00804	Praa.g_01030
OG0001253	Syae.g_00243	Praa.g_01084
OG0001254	Syae.g_00637	Praa.g_01129
OG0001255	Syae.g_00667	Praa.g_01144
OG0001256	Syae.g_01149	Praa.g_01567
OG0001257	Syae.g_00295	Praa.g_01573
OG0001258	Syae.g_01159	Praa.g_01632
OG0001259	Syae.g_01036	Praa.g_01677
OG0001260	Syae.g_01058	Praa.g_01694
OG0001261	Syae.g_02115	Praa.g_01767
OG0001262	Syae.g_01769	Praa.g_01872
OG0001264	Syae.g_01222	Praa.g_00038, Praa.g_01221
OG0001265	Syae.g_01385	Praa.g_00118
OG0001266	Syae.g_01498	Praa.g_00203
OG0001267	Syae.g_01969	Praa.g_00280
OG0001268	Syae.g_02198	Praa.g_00339
OG0001269	Syae.g_00225	Praa.g_00358
OG0001270	Syae.g_00997	Praa.g_00434
OG0001271	Syae.g_02527	Praa.g_00472
OG0001272	Syae.g_02315	Praa.g_00486
OG0001273	Syae.g_00069	Praa.g_00631
OG0001274	Syae.g_01535	Praa.g_00703
OG0001275	Syae.g_00407	Praa.g_00992
OG0001276	Syae.g_00423	Praa.g_01014
OG0001277	Syae.g_01677	Praa.g_01072
OG0001278	Syae.g_00697	Praa.g_01209
OG0001279	Syae.g_00007	Praa.g_01257
OG0001280	Syae.g_00958	Praa.g_01317
OG0001281	Syae.g_00969	Praa.g_01323
OG0001282	Syae.g_02298	Praa.g_01367
OG0001283	Syae.g_01688	Praa.g_01386
OG0001284	Syae.g_01132	Praa.g_01547
OG0001285	Syae.g_00237	Praa.g_01661
OG0001287	Syae.g_01827	Praa.g_01834
OG0001288	Syae.g_01815	Praa.g_01843
OG0001289	Syae.g_01330	Praa.g_00087
OG0001290	Syae.g_01356	Praa.g_00100
OG0001291	Syae.g_01409	Praa.g_00135
OG0001292	Syae.g_02017	Praa.g_00248
OG0001293	Syae.g_01996	Praa.g_00261
OG0001294	Syae.g_00593	Praa.g_00377
OG0001295	Syae.g_02389	Praa.g_00467
OG0001296	Syae.g_02343	Praa.g_00509
OG0001297	Syae.g_02347	Praa.g_00514
OG0001298	Syae.g_02439	Praa.g_00577
OG0001299	Syae.g_00599	Praa.g_00666
OG0001300	Syae.g_00766	Praa.g_00693
OG0001301	Syae.g_00780	Praa.g_00696
OG0001302	Syae.g_00110	Praa.g_00789
OG0001303	Syae.g_00314	Praa.g_00996
OG0001304	Syae.g_00436	Praa.g_01024
OG0001305	Syae.g_00786	Praa.g_01043
OG0001306	Syae.g_00943	Praa.g_01146
OG0001307	Syae.g_02059	Praa.g_01349
OG0001310	Syae.g_01178	Praa.g_01647
OG0001315	Syae.g_02145	Praa.g_00062
OG0001316	Syae.g_01415	Praa.g_00140
OG0001317	Syae.g_02235	Praa.g_00234
OG0001318	Syae.g_02004	Praa.g_00256
OG0001319	Syae.g_01980	Praa.g_00272
OG0001321	Syae.g_00978	Praa.g_00450
OG0001322	Syae.g_00977	Praa.g_00451
OG0001323	Syae.g_02355	Praa.g_00519
OG0001324	Syae.g_00767	Praa.g_00694
OG0001325	Syae.g_00465	Praa.g_00716
OG0001326	Syae.g_01641	Praa.g_00881
OG0001327	Syae.g_00586	Praa.g_01055
OG0001328	Syae.g_00565	Praa.g_01082
OG0001330	Syae.g_00950	Praa.g_01289
OG0001331	Syae.g_02293	Praa.g_01372
OG0001332	Syae.g_01077	Praa.g_01519
OG0001333	Syae.g_01032	Praa.g_01673
OG0001334	Syae.g_02156	Praa.g_01800
OG0001335	Syae.g_02157	Praa.g_01801
OG0001336	Syae.g_01689	Praa.g_01914
OG0001339	Syae.g_01359	Praa.g_00103
OG0001340	Syae.g_02176	Praa.g_00328
OG0001341	Syae.g_00737	Praa.g_00749
OG0001342	Syae.g_02559	Praa.g_00784
OG0001343	Syae.g_01629	Praa.g_00890
OG0001344	Syae.g_00916	Praa.g_01163
OG0001345	Syae.g_00886	Praa.g_01178
OG0001346	Syae.g_00962	Praa.g_01319
OG0001347	Syae.g_01237, Syae.g_01794	Praa.g_01429
OG0001348	Syae.g_00821	Praa.g_01595
OG0001349	Syae.g_01228, Syae.g_01245	Praa.g_01624, Praa.g_01794
OG0001351	Syae.g_02492	Praa.g_00453
OG0001352	Syae.g_00666	Praa.g_00680
OG0001353	Syae.g_00831	Praa.g_00836
OG0001354	Syae.g_00379	Praa.g_00974
OG0001355	Syae.g_00120	Praa.g_01605
OG0001358	Syae.g_00046	Praa.g_00620
OG0001359	Syae.g_01628	Praa.g_00891
OG0001360	Syae.g_00883	Praa.g_01085
OG0001361	Syae.g_00889	Praa.g_01175
OG0001362	Syae.g_02637	Praa.g_01490
OG0001363	Syae.g_02635	Praa.g_01492
OG0001364	Syae.g_01883	Praa.g_01803
OG0001369	Syae.g_01346	Praa.g_00092
OG0001370	Syae.g_01270, Syae.g_00109	Praa.g_00459
OG0001373	Syae.g_01640	Praa.g_00880
OG0001374	Syae.g_01648	Praa.g_00888
OG0001375	Syae.g_01630	Praa.g_00889
OG0001376	Syae.g_01589	Praa.g_01049
OG0001377	Syae.g_01588	Praa.g_01050
OG0001378	Syae.g_00998	Praa.g_01094
OG0001379	Syae.g_00952	Praa.g_01312
OG0001382	Syae.g_02490	Praa.g_01587
OG0001385	Syae.g_01637	Praa.g_00877
OG0001386	Syae.g_01638	Praa.g_00878
OG0001387	Syae.g_01639	Praa.g_00879
OG0001388	Syae.g_01642	Praa.g_00882
OG0001389	Syae.g_01643	Praa.g_00883
OG0001390	Syae.g_01644	Praa.g_00884
OG0001391	Syae.g_01645	Praa.g_00885
OG0001392	Syae.g_01646	Praa.g_00886
OG0001393	Syae.g_01647	Praa.g_00887
OG0001394	Syae.g_00553	Praa.g_00922
OG0001395	Syae.g_00446	Praa.g_01026
OG0001396	Syae.g_01791, Syae.g_01238	Praa.g_01430
OG0001397	Syae.g_02636	Praa.g_01491
OG0001398	Syae.g_00289	Praa.g_01601
OG0001404	Syae.g_01283	Praa.g_00068
OG0001405	Syae.g_02159	Praa.g_00326
OG0001406	Syae.g_01590	Praa.g_01048
OG0001407	Syae.g_02368	Praa.g_01062
OG0001408	Syae.g_00712	Praa.g_01067
OG0001410	Syae.g_02060	Praa.g_01350
OG0001412	Syae.g_01240	Praa.g_01428
OG0001413	Syae.g_00123	Praa.g_01562
OG0001416	Syae.g_00966	Praa.g_00458
OG0001417	Syae.g_00378	Praa.g_00469
OG0001419	Syae.g_02369	Praa.g_01063
OG0001420	Syae.g_00727, Syae.g_02365	Praa.g_01103
OG0001421	Syae.g_00241	Praa.g_01568
OG0001422	Syae.g_00953	Praa.g_01593
OG0001428	Syae.g_01456	Praa.g_00172
OG0001429	Syae.g_00315	Praa.g_00792
OG0001430	Syae.g_01560	Praa.g_01284
OG0001432	Syae.g_00742	Praa.g_01560
OG0001438	Syae.g_01954	Praa.g_00293
OG0001439	Syae.g_01929	Praa.g_00307
OG0001442	Syae.g_00538	Praa.g_00741
OG0001447	Syae.g_01396	Praa.g_00126
OG0001449	Syae.g_02253	Praa.g_00393
OG0001452	Syae.g_02009	Praa.g_00894
OG0001453	Syae.g_00399	Praa.g_00986
OG0001454	Syae.g_00131	Praa.g_01078
OG0001456	Syae.g_01650	Praa.g_01137
OG0001457	Syae.g_01651	Praa.g_01138
OG0001458	Syae.g_01652	Praa.g_01139
OG0001459	Syae.g_00621	Praa.g_01273
OG0001462	Syae.g_01754	Praa.g_00034
OG0001465	Syae.g_00475	Praa.g_00702
OG0001468	Syae.g_00113	Praa.g_01053
OG0001471	Syae.g_01934	Praa.g_01563
OG0001473	Syae.g_00107	Praa.g_01851
OG0001479	Syae.g_02196	Praa.g_00337
OG0001482	Syae.g_00388	Praa.g_00456
OG0001484	Syae.g_01649	Praa.g_01296
OG0001492	Syae.g_00694	Praa.g_01206
OG0001493	Syae.g_00702	Praa.g_01214
OG0001495	Syae.g_02072	Praa.g_01721
OG0001499	Syae.g_00216	Praa.g_00061
OG0001502	Syae.g_00874	Praa.g_00772
OG0001504	Syae.g_00622	Praa.g_01274
OG0001507	Syae.g_00192	Praa.g_01619
OG0001520	Syae.g_02425	Praa.g_00388
OG0001546	Syae.g_02359	Praa.g_00524
OG0001547	Syae.g_00293	Praa.g_00774
OG0001548	Syae.g_00142	Praa.g_00778
OG0001549	Syae.g_00882	Praa.g_00863
OG0001551	Syae.g_00815	Praa.g_01136
OG0001554	Syae.g_01565	Praa.g_01569
OG0001567	Syae.g_00291	Praa.g_00773
OG0001568	Syae.g_00297	Praa.g_00775
OG0001570	Syae.g_00278	Praa.g_01106
OG0001572	Syae.g_00134	Praa.g_01251
OG0001582	Syae.g_00443	Praa.g_00468
OG0001585	Syae.g_02396, Syae.g_00440	Praa.g_01262
OG0001586	Syae.g_01215	Praa.g_01336
OG0001602	Syae.g_00476	Praa.g_00701
OG0001625	Syae.g_02002	Praa.g_00258
OG0001627	Syae.g_01079	Praa.g_00755
OG0001647	Syae.g_01978	Praa.g_00273
OG0001666	Syae.g_00214	Praa.g_01272
OG0001667	Syae.g_00731	Praa.g_01292
OG0002063	Syae.g_00714	Praa.g_00403
OG0002092	Syae.g_01477, Syae.g_01105	Praa.g_01227
OG0002416	Syae.g_00724	Praa.g_01219
OG0002478	Syae.g_01214	Praa.g_00408
OG0002767	Syae.g_02553	Praa.g_00053
OG0003160	Syae.g_01218	Praa.g_01421
OG0003629	Syae.g_02028, Syae.g_02025	Praa.g_01443
OG0004010	Syae.g_01076	Praa.g_01432
