Orthogroup	Syae	Syaf
OG0001108	Syae.g_00366	Syaf.g_01868
OG0001109	Syae.g_00368	Syaf.g_01877
OG0001110	Syae.g_00370	Syaf.g_01879
OG0001111	Syae.g_00372	Syaf.g_01881
OG0001112	Syae.g_00374	Syaf.g_01883
OG0001113	Syae.g_00375	Syaf.g_01884
OG0001114	Syae.g_00376	Syaf.g_01885
OG0001115	Syae.g_00380	Syaf.g_01889
OG0001116	Syae.g_00382	Syaf.g_01891
OG0001117	Syae.g_00383	Syaf.g_01892
OG0001118	Syae.g_00384	Syaf.g_01893
OG0001119	Syae.g_00386	Syaf.g_01895
OG0001120	Syae.g_00390	Syaf.g_01899
OG0001122	Syae.g_00417	Syaf.g_01927
OG0001123	Syae.g_00424	Syaf.g_01934
OG0001124	Syae.g_00426	Syaf.g_01936
OG0001125	Syae.g_00428	Syaf.g_01938
OG0001126	Syae.g_00807	Syaf.g_01409
OG0001127	Syae.g_00806	Syaf.g_01410
OG0001128	Syae.g_00803	Syaf.g_01413
OG0001129	Syae.g_00801	Syaf.g_01415
OG0001130	Syae.g_00800	Syaf.g_01416
OG0001131	Syae.g_00562	Syaf.g_02090
OG0001132	Syae.g_00242	Syaf.g_01722
OG0001133	Syae.g_00053	Syaf.g_02334
OG0001134	Syae.g_00638	Syaf.g_01616
OG0001135	Syae.g_00636	Syaf.g_01618
OG0001136	Syae.g_00923	Syaf.g_01286
OG0001137	Syae.g_00903	Syaf.g_01306
OG0001138	Syae.g_00654	Syaf.g_01596
OG0001139	Syae.g_00656	Syaf.g_01594
OG0001140	Syae.g_00657	Syaf.g_01593
OG0001141	Syae.g_00658	Syaf.g_01592
OG0001142	Syae.g_00660	Syaf.g_01591
OG0001143	Syae.g_00673	Syaf.g_01583
OG0001144	Syae.g_00684	Syaf.g_01573
OG0001145	Syae.g_00948	Syaf.g_01267
OG0001146	Syae.g_00968	Syaf.g_01248
OG0001147	Syae.g_02536	Syaf.g_02489
OG0001148	Syae.g_02297	Syaf.g_02735
OG0001149	Syae.g_02296	Syaf.g_02736
OG0001150	Syae.g_02295	Syaf.g_02737
OG0001151	Syae.g_02282	Syaf.g_02750
OG0001152	Syae.g_02281	Syaf.g_02751
OG0001153	Syae.g_02613	Syaf.g_02463
OG0001155	Syae.g_01083	Syaf.g_01107
OG0001156	Syae.g_01093	Syaf.g_01104
OG0001157	Syae.g_01094	Syaf.g_01103
OG0001158	Syae.g_01100	Syaf.g_01102
OG0001159	Syae.g_01103	Syaf.g_01101
OG0001160	Syae.g_01142	Syaf.g_01058
OG0001161	Syae.g_01597	Syaf.g_00617
OG0001162	Syae.g_00487	Syaf.g_02015
OG0001163	Syae.g_01150	Syaf.g_01050
OG0001164	Syae.g_01156	Syaf.g_01044
OG0001165	Syae.g_01161	Syaf.g_01039
OG0001166	Syae.g_01186	Syaf.g_01010
OG0001167	Syae.g_01031	Syaf.g_01182
OG0001168	Syae.g_01033	Syaf.g_01180
OG0001169	Syae.g_01035	Syaf.g_01178
OG0001170	Syae.g_01037	Syaf.g_01176
OG0001171	Syae.g_01047	Syaf.g_01166
OG0001172	Syae.g_02036	Syaf.g_00173
OG0001173	Syae.g_02037	Syaf.g_00172
OG0001174	Syae.g_02045	Syaf.g_00164
OG0001175	Syae.g_02046	Syaf.g_00163
OG0001176	Syae.g_02076	Syaf.g_00142
OG0001177	Syae.g_02073	Syaf.g_00144
OG0001178	Syae.g_01168	Syaf.g_01028
OG0001179	Syae.g_02106	Syaf.g_00112
OG0001180	Syae.g_02130	Syaf.g_00087
OG0001181	Syae.g_02134	Syaf.g_00083
OG0001182	Syae.g_02143	Syaf.g_00074
OG0001184	Syae.g_01862	Syaf.g_00360
OG0001185	Syae.g_01835	Syaf.g_00382
OG0001188	Syae.g_01783	Syaf.g_00425
OG0001189	Syae.g_01767	Syaf.g_00441
OG0001190	Syae.g_01567	Syaf.g_00646
OG0001191	Syae.g_01580	Syaf.g_00635
OG0001192	Syae.g_01587	Syaf.g_00630
OG0001193	Syae.g_01617	Syaf.g_00596
OG0001194	Syae.g_01625	Syaf.g_00594
OG0001195	Syae.g_01626	Syaf.g_00593
OG0001196	Syae.g_01695	Syaf.g_00519
OG0001197	Syae.g_01697	Syaf.g_00517
OG0001198	Syae.g_01709	Syaf.g_00501
OG0001199	Syae.g_01291	Syaf.g_00957
OG0001200	Syae.g_01293	Syaf.g_00955
OG0001201	Syae.g_01364	Syaf.g_00902
OG0001202	Syae.g_01494	Syaf.g_00764
OG0001203	Syae.g_02240	Syaf.g_02785
OG0001204	Syae.g_02022	Syaf.g_00185
OG0001205	Syae.g_00984	Syaf.g_01229
OG0001206	Syae.g_02502	Syaf.g_02530
OG0001207	Syae.g_02300	Syaf.g_02732
OG0001208	Syae.g_02311	Syaf.g_02719
OG0001209	Syae.g_02377	Syaf.g_02651
OG0001210	Syae.g_02387	Syaf.g_02642
OG0001211	Syae.g_02403	Syaf.g_02623
OG0001212	Syae.g_02460	Syaf.g_02563
OG0001213	Syae.g_00062	Syaf.g_02324
OG0001214	Syae.g_00076	Syaf.g_02308
OG0001215	Syae.g_00757	Syaf.g_01477
OG0001216	Syae.g_00470	Syaf.g_01980
OG0001217	Syae.g_00151	Syaf.g_02237
OG0001218	Syae.g_02605	Syaf.g_02473
OG0001219	Syae.g_00312	Syaf.g_01796
OG0001220	Syae.g_00880	Syaf.g_01335
OG0001221	Syae.g_00559	Syaf.g_02087
OG0001222	Syae.g_00347	Syaf.g_01848
OG0001223	Syae.g_00392	Syaf.g_01902
OG0001224	Syae.g_00797	Syaf.g_01438
OG0001225	Syae.g_00795	Syaf.g_01440
OG0001226	Syae.g_00135	Syaf.g_02262
OG0001227	Syae.g_01600	Syaf.g_00614
OG0001228	Syae.g_01004	Syaf.g_01223
OG0001229	Syae.g_00771	Syaf.g_01464
OG0001230	Syae.g_02662	Syaf.g_02404
OG0001231	Syae.g_01729	Syaf.g_00481
OG0001232	Syae.g_01197	Syaf.g_01000
OG0001234	Syae.g_02050	Syaf.g_00159
OG0001235	Syae.g_02066	Syaf.g_00150
OG0001236	Syae.g_01867	Syaf.g_00357
OG0001237	Syae.g_01860	Syaf.g_00362
OG0001238	Syae.g_01582	Syaf.g_00634
OG0001239	Syae.g_01288	Syaf.g_00960
OG0001240	Syae.g_01347	Syaf.g_00919
OG0001241	Syae.g_01357	Syaf.g_00909
OG0001242	Syae.g_01387	Syaf.g_00874
OG0001243	Syae.g_01395	Syaf.g_00867
OG0001244	Syae.g_01425	Syaf.g_00836
OG0001246	Syae.g_02337	Syaf.g_02693
OG0001247	Syae.g_00482	Syaf.g_02004
OG0001248	Syae.g_00485	Syaf.g_02012
OG0001250	Syae.g_00841	Syaf.g_01377
OG0001251	Syae.g_01632	Syaf.g_00588
OG0001252	Syae.g_00804	Syaf.g_01412
OG0001254	Syae.g_00637	Syaf.g_01617
OG0001255	Syae.g_00667	Syaf.g_01070
OG0001256	Syae.g_01149	Syaf.g_01051
OG0001257	Syae.g_00295	Syaf.g_02534
OG0001258	Syae.g_01159	Syaf.g_01041
OG0001259	Syae.g_01036	Syaf.g_01177
OG0001260	Syae.g_01058	Syaf.g_01155
OG0001261	Syae.g_02115	Syaf.g_00103
OG0001262	Syae.g_01769	Syaf.g_00439
OG0001263	Syae.g_01399	Syaf.g_00864
OG0001264	Syae.g_01222	Syaf.g_01234
OG0001265	Syae.g_01385	Syaf.g_00876
OG0001266	Syae.g_01498	Syaf.g_00760
OG0001267	Syae.g_01969	Syaf.g_00244
OG0001268	Syae.g_02198	Syaf.g_00017
OG0001269	Syae.g_00225	Syaf.g_01653
OG0001270	Syae.g_00997	Syaf.g_01210
OG0001271	Syae.g_02527	Syaf.g_02501
OG0001272	Syae.g_02315	Syaf.g_02715
OG0001273	Syae.g_00069	Syaf.g_02315
OG0001274	Syae.g_01535	Syaf.g_00707
OG0001275	Syae.g_00407	Syaf.g_01917
OG0001276	Syae.g_00423	Syaf.g_01933
OG0001277	Syae.g_01677	Syaf.g_00533
OG0001278	Syae.g_00697	Syaf.g_01562
OG0001279	Syae.g_00007	Syaf.g_02385
OG0001280	Syae.g_00958	Syaf.g_01257
OG0001281	Syae.g_00969	Syaf.g_01247
OG0001282	Syae.g_02298	Syaf.g_02734
OG0001283	Syae.g_01688	Syaf.g_00524
OG0001284	Syae.g_01132	Syaf.g_01073
OG0001285	Syae.g_00237	Syaf.g_00568
OG0001287	Syae.g_01827	Syaf.g_00390
OG0001288	Syae.g_01815	Syaf.g_00408
OG0001289	Syae.g_01330	Syaf.g_00935
OG0001290	Syae.g_01356	Syaf.g_00910
OG0001291	Syae.g_01409	Syaf.g_00853
OG0001292	Syae.g_02017	Syaf.g_00191
OG0001293	Syae.g_01996	Syaf.g_00217
OG0001294	Syae.g_00593	Syaf.g_02124
OG0001295	Syae.g_02389	Syaf.g_02637
OG0001296	Syae.g_02343	Syaf.g_02687
OG0001297	Syae.g_02347	Syaf.g_02683
OG0001298	Syae.g_02439	Syaf.g_02584
OG0001299	Syae.g_00599	Syaf.g_02130
OG0001300	Syae.g_00766	Syaf.g_01468
OG0001301	Syae.g_00780	Syaf.g_01454
OG0001302	Syae.g_00110	Syaf.g_02279
OG0001303	Syae.g_00314	Syaf.g_01798
OG0001304	Syae.g_00436	Syaf.g_01950
OG0001305	Syae.g_00786	Syaf.g_01448
OG0001306	Syae.g_00943	Syaf.g_01272
OG0001307	Syae.g_02059	Syaf.g_01638
OG0001310	Syae.g_01178	Syaf.g_01018
OG0001311	Syae.g_00425	Syaf.g_01935
OG0001312	Syae.g_00326	Syaf.g_01809
OG0001313	Syae.g_02509	Syaf.g_02523
OG0001314	Syae.g_00097	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275
OG0001315	Syae.g_02145	Syaf.g_00071
OG0001316	Syae.g_01415	Syaf.g_00847
OG0001317	Syae.g_02235	Syaf.g_02790
OG0001318	Syae.g_02004	Syaf.g_00209
OG0001319	Syae.g_01980	Syaf.g_00232
OG0001321	Syae.g_00978	Syaf.g_01238
OG0001322	Syae.g_00977	Syaf.g_01239
OG0001323	Syae.g_02355	Syaf.g_02675
OG0001324	Syae.g_00767	Syaf.g_01467
OG0001325	Syae.g_00465	Syaf.g_01976
OG0001326	Syae.g_01641	Syaf.g_00578
OG0001327	Syae.g_00586	Syaf.g_02116
OG0001328	Syae.g_00565	Syaf.g_02094
OG0001330	Syae.g_00950	Syaf.g_01264
OG0001331	Syae.g_02293	Syaf.g_02739
OG0001333	Syae.g_01032	Syaf.g_01181
OG0001334	Syae.g_02156	Syaf.g_00060
OG0001335	Syae.g_02157	Syaf.g_00059
OG0001336	Syae.g_01689	Syaf.g_00523
OG0001337	Syae.g_02153	Syaf.g_00063
OG0001337	Syae.g_02175	Syaf.g_00040
OG0001338	Syae.g_02162	Syaf.g_01683
OG0001338	Syae.g_02178	Syaf.g_00036
OG0001339	Syae.g_01359	Syaf.g_00907
OG0001340	Syae.g_02176	Syaf.g_00039
OG0001341	Syae.g_00737	Syaf.g_01463
OG0001343	Syae.g_01629	Syaf.g_00590
OG0001344	Syae.g_00916	Syaf.g_01294
OG0001345	Syae.g_00886	Syaf.g_01323
OG0001346	Syae.g_00962	Syaf.g_01253
OG0001347	Syae.g_01907	Syaf.g_02400
OG0001347	Syae.g_01237, Syae.g_01794	Syaf.g_02483
OG0001348	Syae.g_00821	Syaf.g_01396
OG0001349	Syae.g_01245	Syaf.g_00995
OG0001350	Syae.g_02239	Syaf.g_02786
OG0001351	Syae.g_02492	Syaf.g_02539
OG0001352	Syae.g_00666	Syaf.g_02661
OG0001353	Syae.g_00831	Syaf.g_01388
OG0001354	Syae.g_00379	Syaf.g_01888
OG0001356	Syae.g_00820	Syaf.g_02177, Syaf.g_01397
OG0001358	Syae.g_00046	Syaf.g_02341
OG0001359	Syae.g_01628	Syaf.g_00591
OG0001360	Syae.g_00883	Syaf.g_01325
OG0001361	Syae.g_00889	Syaf.g_01320
OG0001362	Syae.g_02637	Syaf.g_02432
OG0001363	Syae.g_02635	Syaf.g_02434
OG0001364	Syae.g_01883	Syaf.g_00338
OG0001366	Syae.g_01189	Syaf.g_01007
OG0001368	Syae.g_02023	Syaf.g_00184
OG0001373	Syae.g_01640	Syaf.g_00579
OG0001374	Syae.g_01648	Syaf.g_00571
OG0001375	Syae.g_01630	Syaf.g_00589
OG0001376	Syae.g_01589	Syaf.g_00626
OG0001377	Syae.g_01588	Syaf.g_00627
OG0001378	Syae.g_00998	Syaf.g_01209
OG0001379	Syae.g_00952	Syaf.g_01262
OG0001385	Syae.g_01637	Syaf.g_00582
OG0001386	Syae.g_01638	Syaf.g_00581
OG0001387	Syae.g_01639	Syaf.g_00580
OG0001388	Syae.g_01642	Syaf.g_00577
OG0001389	Syae.g_01643	Syaf.g_00576
OG0001390	Syae.g_01644	Syaf.g_00575
OG0001391	Syae.g_01645	Syaf.g_00574
OG0001392	Syae.g_01646	Syaf.g_00573
OG0001393	Syae.g_01647	Syaf.g_00572
OG0001394	Syae.g_00553	Syaf.g_02081
OG0001395	Syae.g_00446	Syaf.g_01958
OG0001396	Syae.g_01908	Syaf.g_02399
OG0001397	Syae.g_02636	Syaf.g_02433
OG0001398	Syae.g_00289	Syaf.g_01758
OG0001400	Syae.g_01423	Syaf.g_00839, Syaf.g_01506
OG0001401	Syae.g_00835	Syaf.g_01383
OG0001402	Syae.g_00051	Syaf.g_02336
OG0001404	Syae.g_01283	Syaf.g_00964
OG0001405	Syae.g_02159	Syaf.g_00057
OG0001406	Syae.g_01590	Syaf.g_00625
OG0001407	Syae.g_02368	Syaf.g_02660
OG0001408	Syae.g_00712	Syaf.g_01546
OG0001410	Syae.g_02060	Syaf.g_01639
OG0001412	Syae.g_01240	Syaf.g_02482
OG0001412	Syae.g_01906	Syaf.g_02401
OG0001413	Syae.g_00123	Syaf.g_02267
OG0001416	Syae.g_00966	Syaf.g_01250
OG0001417	Syae.g_00378	Syaf.g_01887
OG0001419	Syae.g_02369	Syaf.g_02659
OG0001420	Syae.g_00727, Syae.g_02365	Syaf.g_02664
OG0001421	Syae.g_00241	Syaf.g_01721
OG0001425	Syae.g_01586	Syaf.g_00631
OG0001428	Syae.g_01456	Syaf.g_00804
OG0001432	Syae.g_00742	Syaf.g_01492
OG0001433	Syae.g_00819	Syaf.g_01398
OG0001435	Syae.g_00579	Syaf.g_02107
OG0001436	Syae.g_01889	Syaf.g_00331
OG0001436	Syae.g_01888	Syaf.g_00332
OG0001438	Syae.g_01954	Syaf.g_00259
OG0001439	Syae.g_01929	Syaf.g_00283
OG0001442	Syae.g_00538	Syaf.g_02066
OG0001443	Syae.g_01594	Syaf.g_00621
OG0001444	Syae.g_01342	Syaf.g_00924
OG0001447	Syae.g_01396	Syaf.g_00866
OG0001449	Syae.g_02253	Syaf.g_00182
OG0001452	Syae.g_02009	Syaf.g_00204
OG0001453	Syae.g_00399	Syaf.g_01909
OG0001454	Syae.g_00131	Syaf.g_02263
OG0001456	Syae.g_01650	Syaf.g_00561
OG0001457	Syae.g_01651	Syaf.g_00560
OG0001458	Syae.g_01652	Syaf.g_00559
OG0001459	Syae.g_00621	Syaf.g_01643
OG0001460	Syae.g_00818	Syaf.g_01399
OG0001461	Syae.g_00063	Syaf.g_01633
OG0001462	Syae.g_01754	Syaf.g_00455
OG0001465	Syae.g_00475	Syaf.g_02000
OG0001468	Syae.g_00113	Syaf.g_02278
OG0001470	Syae.g_01006	Syaf.g_01206
OG0001471	Syae.g_01934	Syaf.g_00276
OG0001473	Syae.g_00107	Syaf.g_02282
OG0001474	Syae.g_02199	Syaf.g_00016
OG0001475	Syae.g_01008	Syaf.g_01204
OG0001476	Syae.g_00908	Syaf.g_01302
OG0001477	Syae.g_00776	Syaf.g_01457
OG0001478	Syae.g_02512	Syaf.g_02516
OG0001478	Syae.g_02519	Syaf.g_02508
OG0001479	Syae.g_02196	Syaf.g_00019
OG0001482	Syae.g_00388	Syaf.g_01897
OG0001484	Syae.g_01649	Syaf.g_00570
OG0001487	Syae.g_02606	Syaf.g_02472
OG0001488	Syae.g_00898	Syaf.g_01311
OG0001489	Syae.g_02139	Syaf.g_00078
OG0001492	Syae.g_00694	Syaf.g_01565
OG0001493	Syae.g_00702	Syaf.g_01555
OG0001494	Syae.g_01255	Syaf.g_00984
OG0001495	Syae.g_02072	Syaf.g_00145
OG0001496	Syae.g_00774	Syaf.g_01459
OG0001497	Syae.g_00775	Syaf.g_01458
OG0001498	Syae.g_02220	Syaf.g_02806
OG0001502	Syae.g_00874	Syaf.g_01341
OG0001504	Syae.g_00622	Syaf.g_01642
OG0001507	Syae.g_00192	Syaf.g_01664
OG0001508	Syae.g_01005	Syaf.g_01207
OG0001510	Syae.g_01823	Syaf.g_00394
OG0001511	Syae.g_01372	Syaf.g_00894
OG0001512	Syae.g_02241	Syaf.g_02784
OG0001513	Syae.g_01861	Syaf.g_00361
OG0001514	Syae.g_00773	Syaf.g_01460
OG0001515	Syae.g_00762	Syaf.g_01472
OG0001516	Syae.g_00602	Syaf.g_02133
OG0001517	Syae.g_02193	Syaf.g_00022
OG0001518	Syae.g_01584	Syaf.g_00632
OG0001519	Syae.g_01596	Syaf.g_00619
OG0001520	Syae.g_02425	Syaf.g_02600
OG0001527	Syae.g_02417	Syaf.g_02609
OG0001528	Syae.g_01007	Syaf.g_01205
OG0001529	Syae.g_01760	Syaf.g_00448
OG0001530	Syae.g_01370	Syaf.g_00896
OG0001531	Syae.g_02242	Syaf.g_02783
OG0001532	Syae.g_00655	Syaf.g_01595
OG0001533	Syae.g_02499	Syaf.g_02533
OG0001534	Syae.g_00437	Syaf.g_01951
OG0001535	Syae.g_00421	Syaf.g_01931
OG0001536	Syae.g_00355	Syaf.g_01856
OG0001537	Syae.g_00558	Syaf.g_02086
OG0001538	Syae.g_00516	Syaf.g_02044
OG0001539	Syae.g_00584	Syaf.g_02111
OG0001540	Syae.g_01401	Syaf.g_00862
OG0001541	Syae.g_01465	Syaf.g_00795
OG0001542	Syae.g_01474	Syaf.g_00785
OG0001543	Syae.g_01516	Syaf.g_00726
OG0001544	Syae.g_01595	Syaf.g_00620
OG0001545	Syae.g_01676	Syaf.g_00534
OG0001546	Syae.g_02359	Syaf.g_02670
OG0001547	Syae.g_00293	Syaf.g_01777
OG0001548	Syae.g_00142	Syaf.g_02258
OG0001549	Syae.g_00882	Syaf.g_01326
OG0001551	Syae.g_00815	Syaf.g_01403
OG0001554	Syae.g_01565	Syaf.g_00648
OG0001556	Syae.g_00648	Syaf.g_01604
OG0001557	Syae.g_00552	Syaf.g_02080
OG0001558	Syae.g_01732	Syaf.g_00478
OG0001559	Syae.g_01369	Syaf.g_00897
OG0001560	Syae.g_01355	Syaf.g_00911
OG0001561	Syae.g_00427	Syaf.g_01937
OG0001562	Syae.g_00413	Syaf.g_01923
OG0001563	Syae.g_02124	Syaf.g_00094
OG0001564	Syae.g_02485	Syaf.g_00565
OG0001567	Syae.g_00291	Syaf.g_01776
OG0001568	Syae.g_00297	Syaf.g_01779
OG0001570	Syae.g_00278	Syaf.g_00978
OG0001574	Syae.g_02415	Syaf.g_02611
OG0001575	Syae.g_02420	Syaf.g_02606
OG0001576	Syae.g_02478	Syaf.g_02545
OG0001577	Syae.g_00925	Syaf.g_01284
OG0001578	Syae.g_00625	Syaf.g_01625
OG0001579	Syae.g_02165	Syaf.g_00047
OG0001580	Syae.g_01556	Syaf.g_00662
OG0001582	Syae.g_00443	Syaf.g_01865
OG0001586	Syae.g_01251	Syaf.g_00988
OG0001588	Syae.g_01880	Syaf.g_00343
OG0001589	Syae.g_01040	Syaf.g_01173
OG0001590	Syae.g_00068	Syaf.g_02316
OG0001592	Syae.g_01557	Syaf.g_00661
OG0001594	Syae.g_02685, Syae.g_02067, Syae.g_01107	Syaf.g_02389
OG0001602	Syae.g_00476	Syaf.g_02001
OG0001614	Syae.g_01837	Syaf.g_00380
OG0001615	Syae.g_00854	Syaf.g_01364
OG0001615	Syae.g_02393	Syaf.g_02632
OG0001616	Syae.g_00642	Syaf.g_01610
OG0001617	Syae.g_00769	Syaf.g_01465
OG0001618	Syae.g_00459	Syaf.g_01969
OG0001619	Syae.g_00344	Syaf.g_01845
OG0001620	Syae.g_02205	Syaf.g_00010
OG0001621	Syae.g_02008	Syaf.g_00205
OG0001622	Syae.g_01687	Syaf.g_00525
OG0001623	Syae.g_02179	Syaf.g_00035
OG0001624	Syae.g_01601	Syaf.g_00613
OG0001625	Syae.g_02002	Syaf.g_00211
OG0001634	Syae.g_00596	Syaf.g_02127
OG0001635	Syae.g_01811	Syaf.g_00412
OG0001636	Syae.g_01753	Syaf.g_00456
OG0001637	Syae.g_01051	Syaf.g_01162
OG0001638	Syae.g_01175	Syaf.g_01021
OG0001639	Syae.g_01082	Syaf.g_01108
OG0001640	Syae.g_00809	Syaf.g_01408
OG0001641	Syae.g_00397	Syaf.g_01907
OG0001642	Syae.g_00878	Syaf.g_01336
OG0001643	Syae.g_00079	Syaf.g_02305
OG0001644	Syae.g_00452	Syaf.g_01962
OG0001645	Syae.g_00298	Syaf.g_01780
OG0001645	Syae.g_00665	Syaf.g_02272
OG0001646	Syae.g_00248	Syaf.g_02765
OG0001646	Syae.g_00170	Syaf.g_01702
OG0001647	Syae.g_01978	Syaf.g_00234
OG0001652	Syae.g_01730	Syaf.g_00480
OG0001653	Syae.g_01345	Syaf.g_00921
OG0001654	Syae.g_01080	Syaf.g_01110
OG0001655	Syae.g_00125	Syaf.g_01507, Syaf.g_02190
OG0001656	Syae.g_02164	Syaf.g_00052
OG0001657	Syae.g_01439	Syaf.g_00822
OG0001658	Syae.g_01566	Syaf.g_00647
OG0001659	Syae.g_00650	Syaf.g_01602
OG0001660	Syae.g_01376	Syaf.g_00885
OG0001660	Syae.g_01376	Syaf.g_00889
OG0001660	Syae.g_01376	Syaf.g_02814
OG0001660	Syae.g_02215	Syaf.g_00885
OG0001660	Syae.g_02215	Syaf.g_00889
OG0001660	Syae.g_02215	Syaf.g_02814
OG0001671	Syae.g_01521	Syaf.g_00721
OG0001672	Syae.g_01318, Syae.g_01299	Syaf.g_00949
OG0001673	Syae.g_02233	Syaf.g_02792
OG0001675	Syae.g_00411	Syaf.g_01921
OG0001676	Syae.g_02167	Syaf.g_00053
OG0001677	Syae.g_02148	Syaf.g_00068
OG0001677	Syae.g_00653	Syaf.g_01597
OG0001678	Syae.g_02035	Syaf.g_00174
OG0001679	Syae.g_02424	Syaf.g_02602, Syaf.g_02601
OG0001680	Syae.g_00901	Syaf.g_01308
OG0001680	Syae.g_01180	Syaf.g_01016
OG0001682	Syae.g_00130	Syaf.g_02264
OG0001682	Syae.g_00461	Syaf.g_01972
OG0001691	Syae.g_00044	Syaf.g_02349
OG0001692	Syae.g_02657	Syaf.g_02408
OG0001693	Syae.g_00792	Syaf.g_01443
OG0001694	Syae.g_01967	Syaf.g_00246
OG0001695	Syae.g_01670	Syaf.g_00540
OG0001700	Syae.g_00290	Syaf.g_02162, Syaf.g_02178
OG0001702	Syae.g_01335	Syaf.g_00930
OG0001703	Syae.g_02301	Syaf.g_02731
OG0001712	Syae.g_00150	Syaf.g_01712
OG0001713	Syae.g_00907	Syaf.g_01303
OG0001714	Syae.g_01257	Syaf.g_00981
OG0001715	Syae.g_00148	Syaf.g_02249
OG0001716	Syae.g_00875	Syaf.g_01339
OG0001717	Syae.g_01451	Syaf.g_00809
OG0001729	Syae.g_02247	Syaf.g_02780
OG0001730	Syae.g_02260	Syaf.g_02777
OG0001731	Syae.g_01117	Syaf.g_01089
OG0001732	Syae.g_00678	Syaf.g_01580
OG0001733	Syae.g_00589	Syaf.g_02119
OG0001735	Syae.g_00611	Syaf.g_02140
OG0001736	Syae.g_01903	Syaf.g_00318
OG0001737	Syae.g_01948	Syaf.g_00265
OG0001738	Syae.g_01915	Syaf.g_00298
OG0001739	Syae.g_01668	Syaf.g_00542
OG0001740	Syae.g_01673	Syaf.g_00537
OG0001741	Syae.g_00250	Syaf.g_02250
OG0001747	Syae.g_01422	Syaf.g_00841
OG0001748	Syae.g_01523	Syaf.g_00719
OG0001749	Syae.g_01899	Syaf.g_00322
OG0001750	Syae.g_01343	Syaf.g_00923
OG0001751	Syae.g_02232	Syaf.g_02793, Syaf.g_01781
OG0001752	Syae.g_01060	Syaf.g_01153
OG0001753	Syae.g_01054	Syaf.g_01159
OG0001754	Syae.g_01053	Syaf.g_01160
OG0001755	Syae.g_02352	Syaf.g_02679
OG0001756	Syae.g_01593	Syaf.g_00622
OG0001758	Syae.g_00620	Syaf.g_01645
OG0001759	Syae.g_00217	Syaf.g_01676
OG0001761	Syae.g_00026	Syaf.g_02366
OG0001762	Syae.g_00404	Syaf.g_01914
OG0001763	Syae.g_00391	Syaf.g_01901
OG0001764	Syae.g_00301	Syaf.g_01784
OG0001765	Syae.g_00725	Syaf.g_01644
OG0001765	Syae.g_00726	Syaf.g_01121
OG0001766	Syae.g_01938	Syaf.g_00271
OG0001767	Syae.g_01890	Syaf.g_00330
OG0001768	Syae.g_01482	Syaf.g_00778
OG0001769	Syae.g_00093	Syaf.g_02291
OG0001770	Syae.g_00617	Syaf.g_01631
OG0001771	Syae.g_00183	Syaf.g_01656
OG0001783	Syae.g_01832	Syaf.g_00385
OG0001784	Syae.g_01338	Syaf.g_00929
OG0001785	Syae.g_01052	Syaf.g_01161
OG0001786	Syae.g_01134	Syaf.g_01071
OG0001787	Syae.g_02373	Syaf.g_02655
OG0001788	Syae.g_02376	Syaf.g_02652
OG0001789	Syae.g_00960	Syaf.g_01255
OG0001790	Syae.g_00936	Syaf.g_01279
OG0001791	Syae.g_00906	Syaf.g_01304
OG0001792	Syae.g_00685	Syaf.g_01572
OG0001794	Syae.g_00434	Syaf.g_01944
OG0001796	Syae.g_00415	Syaf.g_01925
OG0001797	Syae.g_00335	Syaf.g_01817
OG0001798	Syae.g_00054	Syaf.g_02333
OG0001799	Syae.g_00090	Syaf.g_02294
OG0001800	Syae.g_00006	Syaf.g_02386
OG0001801	Syae.g_02679	Syaf.g_02394
OG0001803	Syae.g_00988	Syaf.g_01225
OG0001804	Syae.g_02221	Syaf.g_02805
OG0001805	Syae.g_02013	Syaf.g_00195
OG0001806	Syae.g_01979	Syaf.g_00233
OG0001807	Syae.g_01887	Syaf.g_00334
OG0001808	Syae.g_01877	Syaf.g_00347
OG0001810	Syae.g_01413	Syaf.g_00849
OG0001811	Syae.g_01472	Syaf.g_00788
OG0001812	Syae.g_01558	Syaf.g_00660
OG0001813	Syae.g_01605	Syaf.g_00607
OG0001814	Syae.g_01698	Syaf.g_00516
OG0001815	Syae.g_01707	Syaf.g_00503
OG0001816	Syae.g_00587	Syaf.g_02117
OG0001817	Syae.g_00162	Syaf.g_02239, Syaf.g_01533
OG0001837	Syae.g_01522	Syaf.g_00720
OG0001838	Syae.g_01720	Syaf.g_00490
OG0001839	Syae.g_01749	Syaf.g_00460
OG0001840	Syae.g_01766	Syaf.g_00442
OG0001841	Syae.g_01773	Syaf.g_00435
OG0001842	Syae.g_01072	Syaf.g_01115
OG0001843	Syae.g_01838	Syaf.g_00379
OG0001844	Syae.g_01839	Syaf.g_00378
OG0001845	Syae.g_01840	Syaf.g_00377
OG0001846	Syae.g_01388	Syaf.g_00873
OG0001847	Syae.g_01386	Syaf.g_00875
OG0001848	Syae.g_01382	Syaf.g_00879
OG0001849	Syae.g_01329	Syaf.g_00936
OG0001850	Syae.g_01320	Syaf.g_00947
OG0001851	Syae.g_01295	Syaf.g_00953
OG0001852	Syae.g_01294	Syaf.g_00954
OG0001853	Syae.g_01287	Syaf.g_00961
OG0001854	Syae.g_02237	Syaf.g_02788
OG0001856	Syae.g_01141	Syaf.g_01059
