Orthogroup	Syae	Syai
OG0001145	Syae.g_00948	Syai.g_02165
OG0001146	Syae.g_00968	Syai.g_02185
OG0001147	Syae.g_02536	Syai.g_00869
OG0001148	Syae.g_02297	Syai.g_00626
OG0001149	Syae.g_02296	Syai.g_00625
OG0001150	Syae.g_02295	Syai.g_00624
OG0001151	Syae.g_02282	Syai.g_00611
OG0001152	Syae.g_02281	Syai.g_00610
OG0001153	Syae.g_02613	Syai.g_00903
OG0001155	Syae.g_01083	Syai.g_02298
OG0001156	Syae.g_01093	Syai.g_02301
OG0001157	Syae.g_01094	Syai.g_02302
OG0001158	Syae.g_01100	Syai.g_02303
OG0001159	Syae.g_01103	Syai.g_02304
OG0001160	Syae.g_01142	Syai.g_02355
OG0001161	Syae.g_01597	Syai.g_02803
OG0001162	Syae.g_00487	Syai.g_01374
OG0001163	Syae.g_01150	Syai.g_02363
OG0001164	Syae.g_01156	Syai.g_02369
OG0001165	Syae.g_01161	Syai.g_02374
OG0001166	Syae.g_01186	Syai.g_02400
OG0001167	Syae.g_01031	Syai.g_02254
OG0001168	Syae.g_01033	Syai.g_02256
OG0001169	Syae.g_01035	Syai.g_02258
OG0001170	Syae.g_01037	Syai.g_02260
OG0001171	Syae.g_01047	Syai.g_02270
OG0001172	Syae.g_02036	Syai.g_00323
OG0001173	Syae.g_02037	Syai.g_00324
OG0001174	Syae.g_02045	Syai.g_00332
OG0001175	Syae.g_02046	Syai.g_00333
OG0001176	Syae.g_02076	Syai.g_00352
OG0001177	Syae.g_02073	Syai.g_00350
OG0001178	Syae.g_01168	Syai.g_02383
OG0001179	Syae.g_02106	Syai.g_00385
OG0001180	Syae.g_02130	Syai.g_00410
OG0001181	Syae.g_02134	Syai.g_00414
OG0001182	Syae.g_02143	Syai.g_00423
OG0001183	Syae.g_02147	Syai.g_00429
OG0001184	Syae.g_01862	Syai.g_00156
OG0001185	Syae.g_01835	Syai.g_00117
OG0001188	Syae.g_01783	Syai.g_00078
OG0001189	Syae.g_01767	Syai.g_00061
OG0001190	Syae.g_01567	Syai.g_02776
OG0001191	Syae.g_01580	Syai.g_02788
OG0001192	Syae.g_01587	Syai.g_02793
OG0001193	Syae.g_01617	Syai.g_02835
OG0001194	Syae.g_01625	Syai.g_02838
OG0001195	Syae.g_01626	Syai.g_02839
OG0001196	Syae.g_01695	Syai.g_02913
OG0001197	Syae.g_01697	Syai.g_02915
OG0001198	Syae.g_01709	Syai.g_02930
OG0001199	Syae.g_01291	Syai.g_02480
OG0001200	Syae.g_01293	Syai.g_02482
OG0001202	Syae.g_01494	Syai.g_02674
OG0001203	Syae.g_02240	Syai.g_00540
OG0001204	Syae.g_02022	Syai.g_00312
OG0001205	Syae.g_00984	Syai.g_02212
OG0001206	Syae.g_02502	Syai.g_00853
OG0001207	Syae.g_02300	Syai.g_00629
OG0001208	Syae.g_02311	Syai.g_00640
OG0001209	Syae.g_02377	Syai.g_00711
OG0001210	Syae.g_02387	Syai.g_00720
OG0001211	Syae.g_02403	Syai.g_00735
OG0001212	Syae.g_02460	Syai.g_00799
OG0001213	Syae.g_00062	Syai.g_01082
OG0001214	Syae.g_00076	Syai.g_01106
OG0001215	Syae.g_00757	Syai.g_01958
OG0001216	Syae.g_00470	Syai.g_01388
OG0001217	Syae.g_00151	Syai.g_01185
OG0001218	Syae.g_02605	Syai.g_00893
OG0001219	Syae.g_00312	Syai.g_01561
OG0001220	Syae.g_00880	Syai.g_02087
OG0001221	Syae.g_00559	Syai.g_01284
OG0001222	Syae.g_00347	Syai.g_01516
OG0001223	Syae.g_00392	Syai.g_01463
OG0001224	Syae.g_00797	Syai.g_02011
OG0001225	Syae.g_00795	Syai.g_02009
OG0001226	Syae.g_00135	Syai.g_01154
OG0001227	Syae.g_01600	Syai.g_02806
OG0001228	Syae.g_01004	Syai.g_02218
OG0001229	Syae.g_00771	Syai.g_01986
OG0001230	Syae.g_02662	Syai.g_00964
OG0001231	Syae.g_01729	Syai.g_00017
OG0001232	Syae.g_01197	Syai.g_02410
OG0001233	Syae.g_01038	Syai.g_02261
OG0001234	Syae.g_02050	Syai.g_00337
OG0001235	Syae.g_02066	Syai.g_00343
OG0001236	Syae.g_01867	Syai.g_00159
OG0001237	Syae.g_01860	Syai.g_00137
OG0001238	Syae.g_01582	Syai.g_02789
OG0001239	Syae.g_01288	Syai.g_02477
OG0001240	Syae.g_01347	Syai.g_02527
OG0001241	Syae.g_01357	Syai.g_02537
OG0001242	Syae.g_01387	Syai.g_02566
OG0001243	Syae.g_01395	Syai.g_02573
OG0001244	Syae.g_01425	Syai.g_02605
OG0001245	Syae.g_00149	Syai.g_02091
OG0001246	Syae.g_02337	Syai.g_00666
OG0001247	Syae.g_00482	Syai.g_01380
OG0001248	Syae.g_00485	Syai.g_01377
OG0001249	Syae.g_02186	Syai.g_00464
OG0001250	Syae.g_00841	Syai.g_02053
OG0001251	Syae.g_01632	Syai.g_02845
OG0001252	Syae.g_00804	Syai.g_02018
OG0001254	Syae.g_00637	Syai.g_01744
OG0001255	Syae.g_00667	Syai.g_01915
OG0001256	Syae.g_01149	Syai.g_02362
OG0001257	Syae.g_00295	Syai.g_00848
OG0001258	Syae.g_01159	Syai.g_02372
OG0001259	Syae.g_01036	Syai.g_02259
OG0001260	Syae.g_01058	Syai.g_02281
OG0001261	Syae.g_02115	Syai.g_00394
OG0001262	Syae.g_01769	Syai.g_00063
OG0001263	Syae.g_01399	Syai.g_02576
OG0001265	Syae.g_01385	Syai.g_02563
OG0001266	Syae.g_01498	Syai.g_02679
OG0001267	Syae.g_01969	Syai.g_00259
OG0001268	Syae.g_02198	Syai.g_00492
OG0001269	Syae.g_00225	Syai.g_01699
OG0001270	Syae.g_00997	Syai.g_02231
OG0001271	Syae.g_02527	Syai.g_00862
OG0001272	Syae.g_02315	Syai.g_00644
OG0001273	Syae.g_00069	Syai.g_01099
OG0001274	Syae.g_01535	Syai.g_02706
OG0001275	Syae.g_00407	Syai.g_01447
OG0001276	Syae.g_00423	Syai.g_01431
OG0001277	Syae.g_01677	Syai.g_02899
OG0001278	Syae.g_00697	Syai.g_01799
OG0001279	Syae.g_00007	Syai.g_00991
OG0001280	Syae.g_00958	Syai.g_02176
OG0001281	Syae.g_00969	Syai.g_02186
OG0001282	Syae.g_02298	Syai.g_00627
OG0001283	Syae.g_01688	Syai.g_02908
OG0001284	Syae.g_01132	Syai.g_02338
OG0001285	Syae.g_00237	Syai.g_02866
OG0001287	Syae.g_01827	Syai.g_00109
OG0001289	Syae.g_01330	Syai.g_02504
OG0001290	Syae.g_01356	Syai.g_02536
OG0001291	Syae.g_01409	Syai.g_02587
OG0001292	Syae.g_02017	Syai.g_00306
OG0001293	Syae.g_01996	Syai.g_00285
OG0001294	Syae.g_00593	Syai.g_01242
OG0001295	Syae.g_02389	Syai.g_00722
OG0001296	Syae.g_02343	Syai.g_00672
OG0001297	Syae.g_02347	Syai.g_00676
OG0001298	Syae.g_02439	Syai.g_00773
OG0001299	Syae.g_00599	Syai.g_01236
OG0001300	Syae.g_00766	Syai.g_01982
OG0001301	Syae.g_00780	Syai.g_01995
OG0001302	Syae.g_00110	Syai.g_01142
OG0001303	Syae.g_00314	Syai.g_01559
OG0001304	Syae.g_00436	Syai.g_01418
OG0001305	Syae.g_00786	Syai.g_02001
OG0001306	Syae.g_00943	Syai.g_02160
OG0001307	Syae.g_02059	Syai.g_01717
OG0001311	Syae.g_00425	Syai.g_01429
OG0001312	Syae.g_00326	Syai.g_01549
OG0001314	Syae.g_00097	Syai.g_01341, Syai.g_01810
OG0001315	Syae.g_02145	Syai.g_00427
OG0001316	Syae.g_01415	Syai.g_02593
OG0001317	Syae.g_02235	Syai.g_00534
OG0001318	Syae.g_02004	Syai.g_00293
OG0001319	Syae.g_01980	Syai.g_00270
OG0001321	Syae.g_00978	Syai.g_02195
OG0001322	Syae.g_00977	Syai.g_02194
OG0001323	Syae.g_02355	Syai.g_00685
OG0001324	Syae.g_00767	Syai.g_01983
OG0001325	Syae.g_00465	Syai.g_01392
OG0001326	Syae.g_01641	Syai.g_02856
OG0001327	Syae.g_00586	Syai.g_01250
OG0001328	Syae.g_00565	Syai.g_01278
OG0001330	Syae.g_00950	Syai.g_02167
OG0001331	Syae.g_02293	Syai.g_00622
OG0001332	Syae.g_01077	Syai.g_02293
OG0001333	Syae.g_01032	Syai.g_02255
OG0001334	Syae.g_02156	Syai.g_00438
OG0001335	Syae.g_02157	Syai.g_00439
OG0001336	Syae.g_01689	Syai.g_02909
OG0001337	Syae.g_02153	Syai.g_00434
OG0001337	Syae.g_02175	Syai.g_00452
OG0001338	Syae.g_02162	Syai.g_01658
OG0001338	Syae.g_02178	Syai.g_00456
OG0001339	Syae.g_01359	Syai.g_02539
OG0001340	Syae.g_02176	Syai.g_00453
OG0001343	Syae.g_01629	Syai.g_02842
OG0001344	Syae.g_00916	Syai.g_02139
OG0001345	Syae.g_00886	Syai.g_02110
OG0001346	Syae.g_00962	Syai.g_02180
OG0001347	Syae.g_01907	Syai.g_02766
OG0001348	Syae.g_00821	Syai.g_02033
OG0001349	Syae.g_01245	Syai.g_02417
OG0001350	Syae.g_02239	Syai.g_00539
OG0001351	Syae.g_02492	Syai.g_00843
OG0001352	Syae.g_00666	Syai.g_00700
OG0001353	Syae.g_00831	Syai.g_02042
OG0001354	Syae.g_00379	Syai.g_01477
OG0001355	Syae.g_00120	Syai.g_01698
OG0001356	Syae.g_00820	Syai.g_02032
OG0001359	Syae.g_01628	Syai.g_02841
OG0001360	Syae.g_00883	Syai.g_02107
OG0001361	Syae.g_00889	Syai.g_02113
OG0001362	Syae.g_02637	Syai.g_00938
OG0001363	Syae.g_02635	Syai.g_00936
OG0001364	Syae.g_01883	Syai.g_00173
OG0001366	Syae.g_01189	Syai.g_02403
OG0001368	Syae.g_02023	Syai.g_00313
OG0001373	Syae.g_01640	Syai.g_02855
OG0001374	Syae.g_01648	Syai.g_02863
OG0001375	Syae.g_01630	Syai.g_02843
OG0001376	Syae.g_01589	Syai.g_02795
OG0001377	Syae.g_01588	Syai.g_02794
OG0001378	Syae.g_00998	Syai.g_02232
OG0001379	Syae.g_00952	Syai.g_02169
OG0001385	Syae.g_01637	Syai.g_02852
OG0001386	Syae.g_01638	Syai.g_02853
OG0001387	Syae.g_01639	Syai.g_02854
OG0001388	Syae.g_01642	Syai.g_02857
OG0001389	Syae.g_01643	Syai.g_02858
OG0001390	Syae.g_01644	Syai.g_02859
OG0001391	Syae.g_01645	Syai.g_02860
OG0001392	Syae.g_01646	Syai.g_02861
OG0001393	Syae.g_01647	Syai.g_02862
OG0001394	Syae.g_00553	Syai.g_01290
OG0001395	Syae.g_00446	Syai.g_01410
OG0001396	Syae.g_01908	Syai.g_02765
OG0001397	Syae.g_02636	Syai.g_00937
OG0001398	Syae.g_00289	Syai.g_01587
OG0001400	Syae.g_01423	Syai.g_02602, Syai.g_01928
OG0001401	Syae.g_00835	Syai.g_02046, Syai.g_02047
OG0001402	Syae.g_00051	Syai.g_01070
OG0001404	Syae.g_01283	Syai.g_02473
OG0001405	Syae.g_02159	Syai.g_00441
OG0001406	Syae.g_01590	Syai.g_02796
OG0001407	Syae.g_02368	Syai.g_00701
OG0001408	Syae.g_00712	Syai.g_01831
OG0001412	Syae.g_01906	Syai.g_02767
OG0001413	Syae.g_00123	Syai.g_01148
OG0001416	Syae.g_00966	Syai.g_02183
OG0001417	Syae.g_00378	Syai.g_01478
OG0001419	Syae.g_02369	Syai.g_00702
OG0001420	Syae.g_00727, Syae.g_02365	Syai.g_00697
OG0001421	Syae.g_00241	Syai.g_01621
OG0001422	Syae.g_00953	Syai.g_02171
OG0001425	Syae.g_01586	Syai.g_02792
OG0001426	Syae.g_00718	Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693
OG0001428	Syae.g_01456	Syai.g_02637
OG0001430	Syae.g_01560	Syai.g_02768
OG0001432	Syae.g_00742	Syai.g_01943
OG0001433	Syae.g_00819	Syai.g_02031
OG0001435	Syae.g_00579	Syai.g_01256
OG0001436	Syae.g_01889	Syai.g_00179
OG0001436	Syae.g_01888	Syai.g_00178
OG0001438	Syae.g_01954	Syai.g_00244
OG0001439	Syae.g_01929	Syai.g_00219
OG0001442	Syae.g_00538	Syai.g_01305
OG0001443	Syae.g_01594	Syai.g_02800
OG0001444	Syae.g_01342	Syai.g_02521
OG0001447	Syae.g_01396	Syai.g_02574
OG0001449	Syae.g_02253	Syai.g_00315
OG0001452	Syae.g_02009	Syai.g_00298
OG0001453	Syae.g_00399	Syai.g_01455
OG0001454	Syae.g_00131	Syai.g_01153
OG0001456	Syae.g_01650	Syai.g_02873
OG0001457	Syae.g_01651	Syai.g_02874
OG0001458	Syae.g_01652	Syai.g_02875
OG0001459	Syae.g_00621	Syai.g_01712
OG0001460	Syae.g_00818	Syai.g_02030
OG0001461	Syae.g_00063	Syai.g_01730
OG0001462	Syae.g_01754	Syai.g_00045
OG0001465	Syae.g_00475	Syai.g_01384
OG0001468	Syae.g_00113	Syai.g_01144
OG0001470	Syae.g_01006	Syai.g_02235
OG0001471	Syae.g_01934	Syai.g_00224
OG0001473	Syae.g_00107	Syai.g_01130
OG0001474	Syae.g_02199	Syai.g_00493
OG0001475	Syae.g_01008	Syai.g_02237
OG0001476	Syae.g_00908	Syai.g_02131
OG0001477	Syae.g_00776	Syai.g_01992
OG0001479	Syae.g_02196	Syai.g_00490
OG0001482	Syae.g_00388	Syai.g_01468
OG0001484	Syae.g_01649	Syai.g_02864
OG0001487	Syae.g_02606	Syai.g_00894
OG0001488	Syae.g_00898	Syai.g_02121
OG0001489	Syae.g_02139	Syai.g_00419
OG0001492	Syae.g_00694	Syai.g_01796
OG0001493	Syae.g_00702	Syai.g_01820
OG0001494	Syae.g_01255	Syai.g_02428
OG0001495	Syae.g_02072	Syai.g_00349
OG0001496	Syae.g_00774	Syai.g_01990
OG0001497	Syae.g_00775	Syai.g_01991
OG0001498	Syae.g_02220	Syai.g_00518
OG0001499	Syae.g_00216	Syai.g_00831, Syai.g_01189
OG0001502	Syae.g_00874	Syai.g_02079
OG0001504	Syae.g_00622	Syai.g_01713
OG0001507	Syae.g_00192	Syai.g_01671
OG0001508	Syae.g_01005	Syai.g_02234
OG0001510	Syae.g_01823	Syai.g_00105
OG0001511	Syae.g_01372	Syai.g_02549
OG0001512	Syae.g_02241	Syai.g_00541
OG0001513	Syae.g_01861	Syai.g_00138
OG0001514	Syae.g_00773	Syai.g_01989
OG0001515	Syae.g_00762	Syai.g_01978
OG0001516	Syae.g_00602	Syai.g_01233
OG0001517	Syae.g_02193	Syai.g_00487
OG0001518	Syae.g_01584	Syai.g_02791
OG0001519	Syae.g_01596	Syai.g_02802
OG0001520	Syae.g_02425	Syai.g_00757
OG0001527	Syae.g_02417	Syai.g_00749
OG0001528	Syae.g_01007	Syai.g_02236
OG0001529	Syae.g_01760	Syai.g_00054
OG0001530	Syae.g_01370	Syai.g_02547
OG0001531	Syae.g_02242	Syai.g_00542
OG0001532	Syae.g_00655	Syai.g_01764
OG0001533	Syae.g_02499	Syai.g_00849
OG0001534	Syae.g_00437	Syai.g_01417
OG0001535	Syae.g_00421	Syai.g_01433
OG0001536	Syae.g_00355	Syai.g_01508
OG0001537	Syae.g_00558	Syai.g_01285
OG0001538	Syae.g_00516	Syai.g_01326
OG0001539	Syae.g_00584	Syai.g_01252
OG0001540	Syae.g_01401	Syai.g_02578
OG0001541	Syae.g_01465	Syai.g_02646
OG0001542	Syae.g_01474	Syai.g_02655
OG0001543	Syae.g_01516	Syai.g_02692
OG0001544	Syae.g_01595	Syai.g_02801
OG0001545	Syae.g_01676	Syai.g_02898
OG0001546	Syae.g_02359	Syai.g_00690
OG0001547	Syae.g_00293	Syai.g_01580
OG0001548	Syae.g_00142	Syai.g_01157
OG0001549	Syae.g_00882	Syai.g_02106
OG0001551	Syae.g_00815	Syai.g_02028
OG0001554	Syae.g_01565	Syai.g_02774
OG0001556	Syae.g_00648	Syai.g_01757
OG0001557	Syae.g_00552	Syai.g_01291
OG0001558	Syae.g_01732	Syai.g_00020, Syai.g_00021
OG0001559	Syae.g_01369	Syai.g_02546
OG0001560	Syae.g_01355	Syai.g_02535
OG0001561	Syae.g_00427	Syai.g_01427
OG0001562	Syae.g_00413	Syai.g_01441
OG0001563	Syae.g_02124	Syai.g_00403
OG0001564	Syae.g_02485	Syai.g_02869
OG0001567	Syae.g_00291	Syai.g_01581
OG0001568	Syae.g_00297	Syai.g_01578
OG0001572	Syae.g_00134	Syai.g_00564
OG0001574	Syae.g_02415	Syai.g_00747
OG0001575	Syae.g_02420	Syai.g_00752
OG0001576	Syae.g_02478	Syai.g_00817
OG0001577	Syae.g_00925	Syai.g_02148
OG0001578	Syae.g_00625	Syai.g_01734
OG0001579	Syae.g_02165	Syai.g_00447
OG0001580	Syae.g_01556	Syai.g_02758
OG0001582	Syae.g_00443	Syai.g_01500
OG0001585	Syae.g_00440	Syai.g_01635
OG0001586	Syae.g_01251	Syai.g_02424
OG0001588	Syae.g_01880	Syai.g_00170
OG0001589	Syae.g_01040	Syai.g_02263
OG0001590	Syae.g_00068	Syai.g_01098
OG0001592	Syae.g_01557	Syai.g_02760
OG0001594	Syae.g_02685, Syae.g_02067, Syae.g_01107	Syai.g_00987
OG0001594	Syae.g_01574	Syai.g_02783
OG0001602	Syae.g_00476	Syai.g_01383
OG0001614	Syae.g_01837	Syai.g_00119
OG0001615	Syae.g_02393	Syai.g_00727
OG0001616	Syae.g_00642	Syai.g_01751
OG0001617	Syae.g_00769	Syai.g_01985
OG0001618	Syae.g_00459	Syai.g_01399
OG0001619	Syae.g_00344	Syai.g_01519
OG0001620	Syae.g_02205	Syai.g_00499
OG0001621	Syae.g_02008	Syai.g_00297
OG0001622	Syae.g_01687	Syai.g_02907
OG0001623	Syae.g_02179	Syai.g_00457
OG0001624	Syae.g_01601	Syai.g_02807
OG0001625	Syae.g_02002	Syai.g_00291
OG0001634	Syae.g_00596	Syai.g_01239
OG0001635	Syae.g_01811	Syai.g_00091
OG0001637	Syae.g_01051	Syai.g_02274
OG0001638	Syae.g_01175	Syai.g_02390
OG0001639	Syae.g_01082	Syai.g_02297
OG0001640	Syae.g_00809	Syai.g_02022
OG0001641	Syae.g_00397	Syai.g_01457
OG0001642	Syae.g_00878	Syai.g_02085
OG0001643	Syae.g_00079	Syai.g_01109
OG0001644	Syae.g_00452	Syai.g_01406
OG0001646	Syae.g_00248	Syai.g_01887, Syai.g_01688, Syai.g_00584, Syai.g_01940
OG0001646	Syae.g_00170	Syai.g_01641
OG0001647	Syae.g_01978	Syai.g_00268
OG0001652	Syae.g_01730	Syai.g_00018
OG0001653	Syae.g_01345	Syai.g_02524
OG0001654	Syae.g_01080	Syai.g_02295
OG0001655	Syae.g_00125	Syai.g_01926, Syai.g_02094
OG0001656	Syae.g_02164	Syai.g_00445
OG0001657	Syae.g_01439	Syai.g_02619
OG0001658	Syae.g_01566	Syai.g_02775
OG0001659	Syae.g_00650	Syai.g_01759
OG0001660	Syae.g_01376	Syai.g_00509
OG0001660	Syae.g_01376	Syai.g_02554
OG0001660	Syae.g_02215	Syai.g_00509
OG0001660	Syae.g_02215	Syai.g_02554
OG0001667	Syae.g_00731	Syai.g_01923
OG0001672	Syae.g_01318, Syae.g_01299	Syai.g_02488, Syai.g_02489
OG0001673	Syae.g_02233	Syai.g_00532
OG0001674	Syae.g_02672	Syai.g_00974
OG0001674	Syae.g_02673	Syai.g_00976
OG0001675	Syae.g_00411	Syai.g_01443
OG0001676	Syae.g_02167	Syai.g_00444
OG0001677	Syae.g_02148	Syai.g_00430
OG0001677	Syae.g_00653	Syai.g_01762
OG0001678	Syae.g_02035	Syai.g_00322
OG0001679	Syae.g_02424	Syai.g_00756
OG0001680	Syae.g_00901	Syai.g_02124
OG0001680	Syae.g_01180	Syai.g_02394
OG0001681	Syae.g_00860	Syai.g_00902
OG0001682	Syae.g_00130	Syai.g_01152
OG0001682	Syae.g_00461	Syai.g_01396
OG0001691	Syae.g_00044	Syai.g_01064
OG0001692	Syae.g_02657	Syai.g_00959
OG0001694	Syae.g_01967	Syai.g_00257
OG0001695	Syae.g_01670	Syai.g_02894
OG0001700	Syae.g_00290	Syai.g_01204
OG0001702	Syae.g_01335	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syae.g_02301	Syai.g_00630
OG0001712	Syae.g_00150	Syai.g_01634
OG0001713	Syae.g_00907	Syai.g_02130
OG0001715	Syae.g_00148	Syai.g_01166
OG0001716	Syae.g_00875	Syai.g_02081, Syai.g_02082
OG0001717	Syae.g_01451	Syai.g_02632
OG0001729	Syae.g_02247	Syai.g_00545
OG0001730	Syae.g_02260	Syai.g_00552
OG0001731	Syae.g_01117	Syai.g_02315
OG0001732	Syae.g_00678	Syai.g_01781
OG0001733	Syae.g_00589	Syai.g_01247
OG0001735	Syae.g_00611	Syai.g_01226
OG0001736	Syae.g_01903	Syai.g_00193
OG0001737	Syae.g_01948	Syai.g_00238
OG0001738	Syae.g_01915	Syai.g_00204
OG0001739	Syae.g_01668	Syai.g_02892
OG0001740	Syae.g_01673	Syai.g_02896
OG0001741	Syae.g_00250	Syai.g_01677, Syai.g_01165
OG0001747	Syae.g_01422	Syai.g_02600
OG0001749	Syae.g_01899	Syai.g_00148, Syai.g_00188
OG0001750	Syae.g_01343	Syai.g_02522
OG0001751	Syae.g_02232	Syai.g_00531, Syai.g_01577
OG0001752	Syae.g_01060	Syai.g_02283
OG0001753	Syae.g_01054	Syai.g_02277
OG0001754	Syae.g_01053	Syai.g_02276
OG0001755	Syae.g_02352	Syai.g_00681
OG0001756	Syae.g_01593	Syai.g_02799
OG0001758	Syae.g_00620	Syai.g_01708
OG0001761	Syae.g_00026	Syai.g_01050
OG0001762	Syae.g_00404	Syai.g_01450
OG0001763	Syae.g_00391	Syai.g_01464, Syai.g_01465
OG0001764	Syae.g_00301	Syai.g_01572
OG0001765	Syae.g_00725	Syai.g_01711
OG0001765	Syae.g_00726	Syai.g_01026
OG0001766	Syae.g_01938	Syai.g_00228
OG0001767	Syae.g_01890	Syai.g_00180
OG0001768	Syae.g_01482	Syai.g_02661
OG0001769	Syae.g_00093	Syai.g_01123
OG0001771	Syae.g_00183	Syai.g_01697
OG0001783	Syae.g_01832	Syai.g_00114
OG0001784	Syae.g_01338	Syai.g_02513
OG0001785	Syae.g_01052	Syai.g_02275
OG0001786	Syae.g_01134	Syai.g_02340
OG0001787	Syae.g_02373	Syai.g_00706
OG0001788	Syae.g_02376	Syai.g_00710, Syai.g_00709
OG0001789	Syae.g_00960	Syai.g_02178
OG0001790	Syae.g_00936	Syai.g_02153
OG0001791	Syae.g_00906	Syai.g_02129
OG0001792	Syae.g_00685	Syai.g_01789
OG0001794	Syae.g_00434	Syai.g_01420
OG0001796	Syae.g_00415	Syai.g_01439
OG0001797	Syae.g_00335	Syai.g_01541
OG0001798	Syae.g_00054	Syai.g_01073
OG0001799	Syae.g_00090	Syai.g_01120
OG0001800	Syae.g_00006	Syai.g_00990
OG0001801	Syae.g_02679	Syai.g_00982
OG0001803	Syae.g_00988	Syai.g_02216
OG0001804	Syae.g_02221	Syai.g_00519
OG0001805	Syae.g_02013	Syai.g_00302
OG0001806	Syae.g_01979	Syai.g_00269
OG0001807	Syae.g_01887	Syai.g_00177
OG0001808	Syae.g_01877	Syai.g_00167
OG0001810	Syae.g_01413	Syai.g_02591
OG0001811	Syae.g_01472	Syai.g_02652
OG0001812	Syae.g_01558	Syai.g_02761
OG0001813	Syae.g_01605	Syai.g_02824
OG0001814	Syae.g_01698	Syai.g_02917, Syai.g_02916
OG0001815	Syae.g_01707	Syai.g_02928
OG0001816	Syae.g_00587	Syai.g_01249
OG0001817	Syae.g_00162	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489
OG0001835	Syae.g_00862	Syai.g_00585, Syai.g_01690
OG0001838	Syae.g_01720	Syai.g_00008
OG0001839	Syae.g_01749	Syai.g_00039
OG0001840	Syae.g_01766	Syai.g_00060
OG0001841	Syae.g_01773	Syai.g_00068
OG0001842	Syae.g_01072	Syai.g_02289
OG0001843	Syae.g_01838	Syai.g_00120
OG0001844	Syae.g_01839	Syai.g_00121
OG0001845	Syae.g_01840	Syai.g_00122
OG0001846	Syae.g_01388	Syai.g_02567
OG0001847	Syae.g_01386	Syai.g_02564, Syai.g_02565
OG0001848	Syae.g_01382	Syai.g_02560
OG0001849	Syae.g_01329	Syai.g_02503
OG0001850	Syae.g_01320	Syai.g_02491
OG0001851	Syae.g_01295	Syai.g_02484
OG0001852	Syae.g_01294	Syai.g_02483
OG0001853	Syae.g_01287	Syai.g_02476
OG0001854	Syae.g_02237	Syai.g_00536
OG0001855	Syae.g_02666	Syai.g_00889
OG0001856	Syae.g_01141	Syai.g_02354
OG0001857	Syae.g_01138	Syai.g_02351
OG0001858	Syae.g_01110	Syai.g_02309
OG0001859	Syae.g_02289	Syai.g_00618
OG0001860	Syae.g_02303	Syai.g_00632
OG0001861	Syae.g_02316	Syai.g_00645
OG0001862	Syae.g_02327	Syai.g_00656
OG0001863	Syae.g_02332	Syai.g_00661
OG0001864	Syae.g_02385	Syai.g_00718
OG0001865	Syae.g_02451	Syai.g_00785
OG0001866	Syae.g_02474	Syai.g_00813
OG0001867	Syae.g_00024	Syai.g_01048
OG0001868	Syae.g_00965	Syai.g_02182
OG0001869	Syae.g_00926	Syai.g_02149
OG0001870	Syae.g_00918	Syai.g_02141
OG0001871	Syae.g_00913	Syai.g_02136
OG0001872	Syae.g_00693	Syai.g_01795
OG0001873	Syae.g_00643	Syai.g_01752
OG0001874	Syae.g_00640	Syai.g_01749
OG0001875	Syae.g_00619	Syai.g_01707
OG0001876	Syae.g_00618	Syai.g_01706
OG0001877	Syae.g_00763	Syai.g_01979
OG0001878	Syae.g_00408	Syai.g_01446
OG0001879	Syae.g_00402	Syai.g_01452
OG0001880	Syae.g_00364	Syai.g_01498
OG0001881	Syae.g_00363	Syai.g_01501
OG0001882	Syae.g_00338	Syai.g_01524
OG0001883	Syae.g_00333	Syai.g_01542
OG0001884	Syae.g_00324	Syai.g_01551
OG0001885	Syae.g_00309	Syai.g_01567
OG0001886	Syae.g_00302	Syai.g_01571
OG0001887	Syae.g_00566	Syai.g_01277
OG0001888	Syae.g_00546	Syai.g_01298
OG0001889	Syae.g_00505	Syai.g_01354
OG0001890	Syae.g_00848	Syai.g_02060
OG0001891	Syae.g_00852	Syai.g_02064
OG0001892	Syae.g_00881	Syai.g_02089
OG0001893	Syae.g_00055	Syai.g_01074
OG0001894	Syae.g_00073	Syai.g_01103
OG0001895	Syae.g_02684	Syai.g_00986
OG0001896	Syae.g_01001	Syai.g_02222
OG0001897	Syae.g_02202	Syai.g_00496
OG0001898	Syae.g_02185	Syai.g_00463
OG0001899	Syae.g_02113	Syai.g_00392
OG0001900	Syae.g_01994	Syai.g_00284
OG0001901	Syae.g_01993	Syai.g_00283
OG0001902	Syae.g_01962	Syai.g_00252
OG0001903	Syae.g_01953	Syai.g_00243
OG0001904	Syae.g_01885	Syai.g_00175
OG0001905	Syae.g_01875	Syai.g_00165
OG0001906	Syae.g_01402	Syai.g_02579
OG0001907	Syae.g_01419	Syai.g_02597
OG0001908	Syae.g_01467	Syai.g_02648
OG0001909	Syae.g_01480	Syai.g_02659
OG0001910	Syae.g_01527	Syai.g_02698
OG0001912	Syae.g_01576	Syai.g_02785
OG0001913	Syae.g_01578	Syai.g_02787
OG0001914	Syae.g_00633	Syai.g_01739
OG0001915	Syae.g_01704	Syai.g_02922
OG0001916	Syae.g_02326	Syai.g_00655
OG0001917	Syae.g_00422	Syai.g_01432
