Orthogroup	Syae	Syaq
OG0001125	Syae.g_00428	Syaq.g_00058
OG0001126	Syae.g_00807	Syaq.g_02693
OG0001127	Syae.g_00806	Syaq.g_02692
OG0001128	Syae.g_00803	Syaq.g_02689
OG0001129	Syae.g_00801	Syaq.g_02687
OG0001130	Syae.g_00800	Syaq.g_02686
OG0001131	Syae.g_00562	Syaq.g_02284
OG0001132	Syae.g_00242	Syaq.g_01872
OG0001133	Syae.g_00053	Syaq.g_02063
OG0001134	Syae.g_00638	Syaq.g_02213
OG0001135	Syae.g_00636	Syaq.g_02212
OG0001136	Syae.g_00923	Syaq.g_00252
OG0001137	Syae.g_00903	Syaq.g_00228
OG0001138	Syae.g_00654	Syaq.g_00196
OG0001139	Syae.g_00656	Syaq.g_00194
OG0001140	Syae.g_00657	Syaq.g_00193
OG0001141	Syae.g_00658	Syaq.g_00192
OG0001142	Syae.g_00660	Syaq.g_00191
OG0001143	Syae.g_00673	Syaq.g_00182
OG0001144	Syae.g_00684	Syaq.g_00166
OG0001145	Syae.g_00948	Syaq.g_00284
OG0001146	Syae.g_00968	Syaq.g_00305
OG0001147	Syae.g_02536	Syaq.g_00438
OG0001148	Syae.g_02297	Syaq.g_01761
OG0001149	Syae.g_02296	Syaq.g_01760
OG0001150	Syae.g_02295	Syaq.g_01759
OG0001151	Syae.g_02282	Syaq.g_01746
OG0001152	Syae.g_02281	Syaq.g_01745
OG0001153	Syae.g_02613	Syaq.g_00413
OG0001155	Syae.g_01083	Syaq.g_01739
OG0001156	Syae.g_01093	Syaq.g_01729
OG0001157	Syae.g_01094	Syaq.g_01728
OG0001158	Syae.g_01100	Syaq.g_01727
OG0001159	Syae.g_01103	Syaq.g_01726
OG0001160	Syae.g_01142	Syaq.g_01693
OG0001161	Syae.g_01597	Syaq.g_01233
OG0001162	Syae.g_00487	Syaq.g_00331
OG0001163	Syae.g_01150	Syaq.g_01685
OG0001164	Syae.g_01156	Syaq.g_01679
OG0001165	Syae.g_01161	Syaq.g_01674
OG0001166	Syae.g_01186	Syaq.g_01652
OG0001167	Syae.g_01031	Syaq.g_01039
OG0001169	Syae.g_01035	Syaq.g_01620
OG0001170	Syae.g_01037	Syaq.g_01618
OG0001171	Syae.g_01047	Syaq.g_01607
OG0001172	Syae.g_02036	Syaq.g_00690
OG0001173	Syae.g_02037	Syaq.g_00689
OG0001174	Syae.g_02045	Syaq.g_00681
OG0001175	Syae.g_02046	Syaq.g_00680
OG0001176	Syae.g_02076	Syaq.g_00656
OG0001177	Syae.g_02073	Syaq.g_00658
OG0001178	Syae.g_01168	Syaq.g_01667
OG0001179	Syae.g_02106	Syaq.g_00626
OG0001180	Syae.g_02130	Syaq.g_00600
OG0001181	Syae.g_02134	Syaq.g_00596
OG0001182	Syae.g_02143	Syaq.g_00587
OG0001183	Syae.g_02147	Syaq.g_00579
OG0001184	Syae.g_01862	Syaq.g_00995
OG0001185	Syae.g_01835	Syaq.g_01022
OG0001188	Syae.g_01783	Syaq.g_01065
OG0001189	Syae.g_01767	Syaq.g_01095
OG0001190	Syae.g_01567	Syaq.g_01264
OG0001191	Syae.g_01580	Syaq.g_01248
OG0001192	Syae.g_01587	Syaq.g_01242
OG0001193	Syae.g_01617	Syaq.g_01217
OG0001194	Syae.g_01625	Syaq.g_01214
OG0001195	Syae.g_01626	Syaq.g_01213
OG0001196	Syae.g_01695	Syaq.g_01169
OG0001197	Syae.g_01697	Syaq.g_01167
OG0001198	Syae.g_01709	Syaq.g_01153
OG0001199	Syae.g_01291	Syaq.g_01553
OG0001200	Syae.g_01293	Syaq.g_01551
OG0001201	Syae.g_01364	Syaq.g_01486
OG0001202	Syae.g_01494	Syaq.g_01358
OG0001203	Syae.g_02240	Syaq.g_01581
OG0001204	Syae.g_02022	Syaq.g_00709
OG0001205	Syae.g_00984	Syaq.g_00491
OG0001206	Syae.g_02502	Syaq.g_00468
OG0001207	Syae.g_02300	Syaq.g_01764
OG0001208	Syae.g_02311	Syaq.g_01774
OG0001209	Syae.g_02377	Syaq.g_01841
OG0001210	Syae.g_02387	Syaq.g_01852
OG0001211	Syae.g_02403	Syaq.g_01932
OG0001212	Syae.g_02460	Syaq.g_01990
OG0001213	Syae.g_00062	Syaq.g_02072
OG0001214	Syae.g_00076	Syaq.g_02084
OG0001215	Syae.g_00757	Syaq.g_02580
OG0001216	Syae.g_00470	Syaq.g_00026
OG0001217	Syae.g_00151	Syaq.g_01885
OG0001218	Syae.g_02605	Syaq.g_00423
OG0001219	Syae.g_00312	Syaq.g_02434
OG0001220	Syae.g_00880	Syaq.g_02412
OG0001221	Syae.g_00559	Syaq.g_02300
OG0001222	Syae.g_00347	Syaq.g_02472
OG0001223	Syae.g_00392	Syaq.g_02516
OG0001224	Syae.g_00797	Syaq.g_02683
OG0001225	Syae.g_00795	Syaq.g_02681
OG0001226	Syae.g_00135	Syaq.g_01543
OG0001227	Syae.g_01600	Syaq.g_00333
OG0001230	Syae.g_02662	Syaq.g_00361
OG0001231	Syae.g_01729	Syaq.g_01133
OG0001232	Syae.g_01197	Syaq.g_01643
OG0001233	Syae.g_01038	Syaq.g_01617
OG0001234	Syae.g_02050	Syaq.g_00676
OG0001235	Syae.g_02066	Syaq.g_00665
OG0001236	Syae.g_01867	Syaq.g_00990
OG0001237	Syae.g_01860	Syaq.g_00999
OG0001238	Syae.g_01582	Syaq.g_01246
OG0001239	Syae.g_01288	Syaq.g_01556
OG0001240	Syae.g_01347	Syaq.g_01502
OG0001241	Syae.g_01357	Syaq.g_01492
OG0001243	Syae.g_01395	Syaq.g_01457
OG0001244	Syae.g_01425	Syaq.g_01430
OG0001245	Syae.g_00149	Syaq.g_01916
OG0001246	Syae.g_02337	Syaq.g_01802
OG0001248	Syae.g_00485	Syaq.g_01891
OG0001249	Syae.g_02186	Syaq.g_00563
OG0001250	Syae.g_00841	Syaq.g_02389
OG0001251	Syae.g_01632	Syaq.g_02135
OG0001252	Syae.g_00804	Syaq.g_02690
OG0001253	Syae.g_00243	Syaq.g_01918
OG0001254	Syae.g_00637	Syaq.g_02214
OG0001255	Syae.g_00667	Syaq.g_02111
OG0001256	Syae.g_01149	Syaq.g_01686
OG0001258	Syae.g_01159	Syaq.g_01676
OG0001259	Syae.g_01036	Syaq.g_01619
OG0001260	Syae.g_01058	Syaq.g_01595
OG0001261	Syae.g_02115	Syaq.g_00617
OG0001262	Syae.g_01769	Syaq.g_01093
OG0001263	Syae.g_01399	Syaq.g_01454
OG0001265	Syae.g_01385	Syaq.g_01466
OG0001266	Syae.g_01498	Syaq.g_01354
OG0001267	Syae.g_01969	Syaq.g_00763
OG0001268	Syae.g_02198	Syaq.g_00553
OG0001269	Syae.g_00225	Syaq.g_01866
OG0001270	Syae.g_00997	Syaq.g_00504
OG0001271	Syae.g_02527	Syaq.g_00445
OG0001272	Syae.g_02315	Syaq.g_01778
OG0001273	Syae.g_00069	Syaq.g_02077
OG0001274	Syae.g_01535	Syaq.g_01303
OG0001275	Syae.g_00407	Syaq.g_02531
OG0001276	Syae.g_00423	Syaq.g_00062
OG0001278	Syae.g_00697	Syaq.g_00155
OG0001279	Syae.g_00007	Syaq.g_01867
OG0001280	Syae.g_00958	Syaq.g_00294
OG0001281	Syae.g_00969	Syaq.g_00306
OG0001282	Syae.g_02298	Syaq.g_01762
OG0001283	Syae.g_01688	Syaq.g_01175
OG0001284	Syae.g_01132	Syaq.g_01700
OG0001285	Syae.g_00237	Syaq.g_01639
OG0001287	Syae.g_01827	Syaq.g_01030
OG0001289	Syae.g_01330	Syaq.g_01528
OG0001290	Syae.g_01356	Syaq.g_01493
OG0001291	Syae.g_01409	Syaq.g_01444
OG0001293	Syae.g_01996	Syaq.g_00736
OG0001294	Syae.g_00593	Syaq.g_02252
OG0001296	Syae.g_02343	Syaq.g_01808
OG0001297	Syae.g_02347	Syaq.g_01812
OG0001298	Syae.g_02439	Syaq.g_01967
OG0001299	Syae.g_00599	Syaq.g_02246
OG0001300	Syae.g_00766	Syaq.g_02589
OG0001301	Syae.g_00780	Syaq.g_02602
OG0001302	Syae.g_00110	Syaq.g_02115
OG0001303	Syae.g_00314	Syaq.g_02437
OG0001304	Syae.g_00436	Syaq.g_00049
OG0001305	Syae.g_00786	Syaq.g_02673
OG0001306	Syae.g_00943	Syaq.g_00267
OG0001312	Syae.g_00326	Syaq.g_02449
OG0001313	Syae.g_02509	Syaq.g_00459
OG0001314	Syae.g_00097	Syaq.g_00826
OG0001315	Syae.g_02145	Syaq.g_00581
OG0001316	Syae.g_01415	Syaq.g_01437
OG0001317	Syae.g_02235	Syaq.g_01576
OG0001318	Syae.g_02004	Syaq.g_00728
OG0001319	Syae.g_01980	Syaq.g_00751
OG0001321	Syae.g_00978	Syaq.g_00483
OG0001322	Syae.g_00977	Syaq.g_00482
OG0001323	Syae.g_02355	Syaq.g_01820
OG0001324	Syae.g_00767	Syaq.g_02590
OG0001325	Syae.g_00465	Syaq.g_00030
OG0001326	Syae.g_01641	Syaq.g_01205
OG0001327	Syae.g_00586	Syaq.g_02259
OG0001328	Syae.g_00565	Syaq.g_02280
OG0001330	Syae.g_00950	Syaq.g_00287
OG0001331	Syae.g_02293	Syaq.g_01757
OG0001333	Syae.g_01032	Syaq.g_01622
OG0001336	Syae.g_01689	Syaq.g_01174
OG0001337	Syae.g_02153, Syae.g_02175	Syaq.g_00564
OG0001343	Syae.g_01629	Syaq.g_00700
OG0001345	Syae.g_00886	Syaq.g_00213
OG0001346	Syae.g_00962	Syaq.g_00298
OG0001347	Syae.g_01907	Syaq.g_01063
OG0001348	Syae.g_00821	Syaq.g_02703
OG0001349	Syae.g_01228, Syae.g_01245	Syaq.g_00942
OG0001350	Syae.g_02239	Syaq.g_01580
OG0001351	Syae.g_02492	Syaq.g_00476
OG0001352	Syae.g_00666	Syaq.g_01904
OG0001353	Syae.g_00831	Syaq.g_02379
OG0001354	Syae.g_00379	Syaq.g_02503
OG0001355	Syae.g_00120	Syaq.g_00797
OG0001356	Syae.g_00820	Syaq.g_00127, Syaq.g_02555
OG0001358	Syae.g_00046	Syaq.g_02056
OG0001359	Syae.g_01628	Syaq.g_00699
OG0001360	Syae.g_00883	Syaq.g_00211
OG0001361	Syae.g_00889	Syaq.g_00216
OG0001364	Syae.g_01883	Syaq.g_00972
OG0001366	Syae.g_01189	Syaq.g_01649
OG0001368	Syae.g_02023	Syaq.g_00708
OG0001369	Syae.g_01346	Syaq.g_01503
OG0001373	Syae.g_01640	Syaq.g_01206
OG0001374	Syae.g_01648	Syaq.g_01198
OG0001375	Syae.g_01630	Syaq.g_00701
OG0001378	Syae.g_00998	Syaq.g_00506
OG0001379	Syae.g_00952	Syaq.g_00289
OG0001382	Syae.g_02490	Syaq.g_00662
OG0001383	Syae.g_02246	Syaq.g_01588
OG0001385	Syae.g_01637	Syaq.g_01209
OG0001386	Syae.g_01638	Syaq.g_01208
OG0001387	Syae.g_01639	Syaq.g_01207
OG0001388	Syae.g_01642	Syaq.g_01204
OG0001389	Syae.g_01643	Syaq.g_01203
OG0001390	Syae.g_01644	Syaq.g_01202
OG0001391	Syae.g_01645	Syaq.g_01201
OG0001392	Syae.g_01646	Syaq.g_01200
OG0001393	Syae.g_01647	Syaq.g_01199
OG0001394	Syae.g_00553	Syaq.g_02307
OG0001395	Syae.g_00446	Syaq.g_00045
OG0001396	Syae.g_01908	Syaq.g_01064
OG0001401	Syae.g_00835	Syaq.g_02383
OG0001402	Syae.g_00051	Syaq.g_02061
OG0001408	Syae.g_00712	Syaq.g_02125
OG0001412	Syae.g_01906	Syaq.g_01062
OG0001413	Syae.g_00123	Syaq.g_00139
OG0001416	Syae.g_00966	Syaq.g_00303
OG0001417	Syae.g_00378	Syaq.g_02502
OG0001420	Syae.g_02365	Syaq.g_01833
OG0001428	Syae.g_01456	Syaq.g_01396
OG0001429	Syae.g_00315	Syaq.g_02438
OG0001430	Syae.g_01560	Syaq.g_01271
OG0001432	Syae.g_00742	Syaq.g_01862
OG0001433	Syae.g_00819	Syaq.g_00128
OG0001434	Syae.g_00548	Syaq.g_02312
OG0001435	Syae.g_00579	Syaq.g_02265
OG0001436	Syae.g_01889	Syaq.g_00966
OG0001436	Syae.g_01888	Syaq.g_00967
OG0001438	Syae.g_01954	Syaq.g_00778
OG0001439	Syae.g_01929	Syaq.g_00863
OG0001442	Syae.g_00538	Syaq.g_02322
OG0001443	Syae.g_01594	Syaq.g_01236
OG0001444	Syae.g_01342	Syaq.g_01508
OG0001447	Syae.g_01396	Syaq.g_01456
OG0001449	Syae.g_02253	Syaq.g_00698
OG0001452	Syae.g_02009	Syaq.g_00723
OG0001453	Syae.g_00399	Syaq.g_02522
OG0001454	Syae.g_00131	Syaq.g_01917
OG0001456	Syae.g_01650	Syaq.g_01196
OG0001457	Syae.g_01651	Syaq.g_01195
OG0001458	Syae.g_01652	Syaq.g_01194
OG0001460	Syae.g_00818	Syaq.g_00129
OG0001461	Syae.g_00063	Syaq.g_02163
OG0001462	Syae.g_01754	Syaq.g_01108
OG0001465	Syae.g_00475	Syaq.g_02704
OG0001470	Syae.g_01006	Syaq.g_00903
OG0001471	Syae.g_01934	Syaq.g_00859
OG0001473	Syae.g_00107	Syaq.g_02134
OG0001474	Syae.g_02199	Syaq.g_00552
OG0001475	Syae.g_01008	Syaq.g_00905
OG0001476	Syae.g_00908	Syaq.g_00233
OG0001477	Syae.g_00776	Syaq.g_02599
OG0001478	Syae.g_02512	Syaq.g_00457
OG0001479	Syae.g_02196	Syaq.g_00555
OG0001482	Syae.g_00388	Syaq.g_02512
OG0001484	Syae.g_01649	Syaq.g_02628
OG0001487	Syae.g_02606	Syaq.g_00422
OG0001488	Syae.g_00898	Syaq.g_00224
OG0001489	Syae.g_02139	Syaq.g_00591
OG0001492	Syae.g_00694	Syaq.g_00158
OG0001493	Syae.g_00702	Syaq.g_00150
OG0001495	Syae.g_02072	Syaq.g_00659
OG0001496	Syae.g_00774	Syaq.g_02596
OG0001497	Syae.g_00775	Syaq.g_02598
OG0001498	Syae.g_02220	Syaq.g_00528
OG0001502	Syae.g_00874	Syaq.g_02407
OG0001505	Syae.g_01204	Syaq.g_00906
OG0001508	Syae.g_01005	Syaq.g_00902
OG0001510	Syae.g_01823	Syaq.g_01034
OG0001511	Syae.g_01372	Syaq.g_01478
OG0001512	Syae.g_02241	Syaq.g_01583
OG0001513	Syae.g_01861	Syaq.g_00998
OG0001514	Syae.g_00773	Syaq.g_02595
OG0001515	Syae.g_00762	Syaq.g_02585
OG0001516	Syae.g_00602	Syaq.g_02243
OG0001517	Syae.g_02193	Syaq.g_00558
OG0001518	Syae.g_01584	Syaq.g_01244
OG0001519	Syae.g_01596	Syaq.g_01234
OG0001520	Syae.g_02425	Syaq.g_01953
OG0001527	Syae.g_02417	Syaq.g_01946
OG0001528	Syae.g_01007	Syaq.g_00904
OG0001529	Syae.g_01760	Syaq.g_01102
OG0001530	Syae.g_01370	Syaq.g_01480
OG0001531	Syae.g_02242	Syaq.g_01584
OG0001532	Syae.g_00655	Syaq.g_00195
OG0001533	Syae.g_02499	Syaq.g_00470
OG0001534	Syae.g_00437	Syaq.g_00048
OG0001535	Syae.g_00421	Syaq.g_00065
OG0001536	Syae.g_00355	Syaq.g_02480
OG0001537	Syae.g_00558	Syaq.g_02301
OG0001538	Syae.g_00516	Syaq.g_02345
OG0001539	Syae.g_00584	Syaq.g_02261
OG0001540	Syae.g_01401	Syaq.g_01452
OG0001541	Syae.g_01465	Syaq.g_01387
OG0001542	Syae.g_01474	Syaq.g_01379
OG0001544	Syae.g_01595	Syaq.g_01235
OG0001545	Syae.g_01676	Syaq.g_01185
OG0001546	Syae.g_02359	Syaq.g_01825
OG0001547	Syae.g_00293	Syaq.g_02422
OG0001549	Syae.g_00882	Syaq.g_02416
OG0001551	Syae.g_00815	Syaq.g_02572
OG0001554	Syae.g_01565	Syaq.g_01266
OG0001556	Syae.g_00648	Syaq.g_00202
OG0001557	Syae.g_00552	Syaq.g_02308
OG0001558	Syae.g_01732	Syaq.g_01130
OG0001559	Syae.g_01369	Syaq.g_01481
OG0001560	Syae.g_01355	Syaq.g_01494
OG0001561	Syae.g_00427	Syaq.g_00059
OG0001562	Syae.g_00413	Syaq.g_00073
OG0001563	Syae.g_02124	Syaq.g_00608
OG0001564	Syae.g_02485	Syaq.g_02158
OG0001567	Syae.g_00291	Syaq.g_02421
OG0001568	Syae.g_00297	Syaq.g_02424
OG0001570	Syae.g_00278	Syaq.g_02417
OG0001574	Syae.g_02415	Syaq.g_01944
OG0001575	Syae.g_02420	Syaq.g_01949
OG0001576	Syae.g_02478	Syaq.g_00326
OG0001577	Syae.g_00925	Syaq.g_00254
OG0001580	Syae.g_01556	Syaq.g_01275
OG0001588	Syae.g_01880	Syaq.g_00974
OG0001590	Syae.g_00068	Syaq.g_02076
OG0001592	Syae.g_01557	Syaq.g_01274
OG0001602	Syae.g_00476	Syaq.g_02705
OG0001614	Syae.g_01837	Syaq.g_01020
OG0001615	Syae.g_00854	Syaq.g_02404
OG0001615	Syae.g_02393	Syaq.g_01923
OG0001616	Syae.g_00642	Syaq.g_00208
OG0001617	Syae.g_00769	Syaq.g_02593
OG0001618	Syae.g_00459	Syaq.g_00036
OG0001619	Syae.g_00344	Syaq.g_02469
OG0001620	Syae.g_02205	Syaq.g_00546
OG0001621	Syae.g_02008	Syaq.g_00724
OG0001622	Syae.g_01687	Syaq.g_01176
OG0001623	Syae.g_02179	Syaq.g_00571
OG0001624	Syae.g_01601	Syaq.g_02116
OG0001625	Syae.g_02002	Syaq.g_00730
OG0001627	Syae.g_01079	Syaq.g_01735
OG0001634	Syae.g_00596	Syaq.g_02249
OG0001636	Syae.g_01753	Syaq.g_01109
OG0001637	Syae.g_00477, Syae.g_01051	Syaq.g_01603
OG0001638	Syae.g_01175	Syaq.g_01660
OG0001639	Syae.g_01082	Syaq.g_01738
OG0001640	Syae.g_00809	Syaq.g_02695
OG0001641	Syae.g_00397	Syaq.g_02520
OG0001642	Syae.g_00878	Syaq.g_02411
OG0001643	Syae.g_00079	Syaq.g_02087
OG0001647	Syae.g_01978	Syaq.g_00753
OG0001652	Syae.g_01730	Syaq.g_01132
OG0001654	Syae.g_01080	Syaq.g_01736
OG0001657	Syae.g_01439	Syaq.g_01413
OG0001658	Syae.g_01566	Syaq.g_01265
OG0001659	Syae.g_00650	Syaq.g_00199
OG0001666	Syae.g_00214	Syaq.g_02653
OG0001671	Syae.g_01521	Syaq.g_01316
OG0001672	Syae.g_01318, Syae.g_01299	Syaq.g_01545
OG0001673	Syae.g_02233	Syaq.g_01569
OG0001675	Syae.g_00411	Syaq.g_02535
OG0001677	Syae.g_02148, Syae.g_00653	Syaq.g_00578
OG0001678	Syae.g_02035	Syaq.g_00691
OG0001682	Syae.g_00130, Syae.g_00461	Syaq.g_00034
OG0001690	Syae.g_02534, Syae.g_00716, Syae.g_00816, Syae.g_00790, Syae.g_01620, Syae.g_02603, Syae.g_00005	Syaq.g_01514
OG0001692	Syae.g_02657	Syaq.g_00366
OG0001693	Syae.g_00792	Syaq.g_02678
OG0001694	Syae.g_01967	Syaq.g_00765
OG0001695	Syae.g_01670	Syaq.g_01191
OG0001700	Syae.g_00290	Syaq.g_02420
OG0001702	Syae.g_01335	Syaq.g_01523
OG0001703	Syae.g_02301	Syaq.g_01765
OG0001713	Syae.g_00907	Syaq.g_00232
OG0001715	Syae.g_00148	Syaq.g_01875
OG0001716	Syae.g_00875	Syaq.g_02409, Syaq.g_01334
OG0001729	Syae.g_02247	Syaq.g_01589
OG0001730	Syae.g_02260	Syaq.g_01591
OG0001731	Syae.g_01117	Syaq.g_01717
OG0001732	Syae.g_00678	Syaq.g_00173
OG0001733	Syae.g_00589	Syaq.g_02256
OG0001734	Syae.g_00876	Syaq.g_02661
OG0001735	Syae.g_00611	Syaq.g_02236
OG0001736	Syae.g_01903	Syaq.g_00952
OG0001737	Syae.g_01948	Syaq.g_00843
OG0001738	Syae.g_01915	Syaq.g_00879
OG0001739	Syae.g_01668	Syaq.g_01192
OG0001740	Syae.g_01673	Syaq.g_01188
OG0001747	Syae.g_01422	Syaq.g_01432
OG0001748	Syae.g_01523	Syaq.g_01314
OG0001749	Syae.g_01899	Syaq.g_00959
OG0001750	Syae.g_01343	Syaq.g_01507
OG0001751	Syae.g_02232	Syaq.g_01568
OG0001752	Syae.g_01060	Syaq.g_01593
OG0001753	Syae.g_01054	Syaq.g_00238
OG0001754	Syae.g_01053	Syaq.g_01598
OG0001755	Syae.g_02352	Syaq.g_01817
OG0001759	Syae.g_00254, Syae.g_00217	Syaq.g_00114
OG0001761	Syae.g_00026	Syaq.g_02021
OG0001762	Syae.g_00404	Syaq.g_02528
OG0001763	Syae.g_00391	Syaq.g_02515
OG0001764	Syae.g_00301	Syaq.g_02427
OG0001765	Syae.g_00725, Syae.g_00726	Syaq.g_02655
OG0001766	Syae.g_01938	Syaq.g_00854
OG0001767	Syae.g_01890	Syaq.g_00965
OG0001768	Syae.g_01482	Syaq.g_01373
OG0001770	Syae.g_00617	Syaq.g_02165
OG0001783	Syae.g_01832	Syaq.g_01025
OG0001784	Syae.g_01338	Syaq.g_01512
OG0001785	Syae.g_00478, Syae.g_01052	Syaq.g_01602
OG0001786	Syae.g_01134	Syaq.g_01698
OG0001787	Syae.g_02373	Syaq.g_01837
OG0001788	Syae.g_02376	Syaq.g_01840
OG0001789	Syae.g_00960	Syaq.g_00296
OG0001790	Syae.g_00936	Syaq.g_00260
OG0001791	Syae.g_00906	Syaq.g_00231
OG0001792	Syae.g_00685	Syaq.g_00165
OG0001794	Syae.g_00434	Syaq.g_00051
OG0001796	Syae.g_00415	Syaq.g_00071
OG0001797	Syae.g_00335	Syaq.g_02461
OG0001798	Syae.g_00054	Syaq.g_02064
OG0001799	Syae.g_00090	Syaq.g_02103
OG0001800	Syae.g_00006	Syaq.g_00346
OG0001801	Syae.g_02679	Syaq.g_00356
OG0001803	Syae.g_00988	Syaq.g_00495
OG0001804	Syae.g_02221	Syaq.g_00527
OG0001805	Syae.g_02013	Syaq.g_00719
OG0001806	Syae.g_01979	Syaq.g_00752
OG0001807	Syae.g_01887	Syaq.g_00968
OG0001808	Syae.g_01877	Syaq.g_00979
OG0001810	Syae.g_01413	Syaq.g_01439
OG0001811	Syae.g_01472	Syaq.g_01381
OG0001812	Syae.g_01558	Syaq.g_01273
OG0001813	Syae.g_01605	Syaq.g_01230
OG0001814	Syae.g_01698	Syaq.g_01166
OG0001815	Syae.g_01707	Syaq.g_01155
OG0001816	Syae.g_00587	Syaq.g_02258
OG0001817	Syae.g_00162	Syaq.g_00076
OG0001837	Syae.g_01522	Syaq.g_01315
OG0001838	Syae.g_01720	Syaq.g_01142
OG0001839	Syae.g_01749	Syaq.g_01113
OG0001840	Syae.g_01766	Syaq.g_01096
OG0001841	Syae.g_01773	Syaq.g_01087
OG0001843	Syae.g_01838	Syaq.g_01019
OG0001844	Syae.g_01839	Syaq.g_01018
OG0001845	Syae.g_01840	Syaq.g_01017
OG0001846	Syae.g_01388	Syaq.g_01464
OG0001847	Syae.g_01386	Syaq.g_01465
OG0001848	Syae.g_01382	Syaq.g_01469
OG0001849	Syae.g_01329	Syaq.g_01529
OG0001850	Syae.g_01320	Syaq.g_01542
OG0001851	Syae.g_01295	Syaq.g_01549
OG0001852	Syae.g_01294	Syaq.g_01550
OG0001853	Syae.g_01287	Syaq.g_01557
OG0001854	Syae.g_02237	Syaq.g_01578
OG0001856	Syae.g_01141	Syaq.g_01694
OG0001857	Syae.g_01138	Syaq.g_01697
OG0001858	Syae.g_01110	Syaq.g_01722
OG0001859	Syae.g_02289	Syaq.g_01753
OG0001860	Syae.g_02303	Syaq.g_01767
OG0001861	Syae.g_02316	Syaq.g_01779
OG0001862	Syae.g_02327	Syaq.g_01791
OG0001863	Syae.g_02332	Syaq.g_01797
OG0001864	Syae.g_02385	Syaq.g_01850
OG0001865	Syae.g_02451	Syaq.g_01980
OG0001866	Syae.g_02474	Syaq.g_02004
OG0001867	Syae.g_00024	Syaq.g_02019
OG0001868	Syae.g_00965	Syaq.g_00302
OG0001869	Syae.g_00926	Syaq.g_00255
OG0001870	Syae.g_00918	Syaq.g_00246
OG0001871	Syae.g_00913	Syaq.g_00240
OG0001872	Syae.g_00693	Syaq.g_00160
OG0001873	Syae.g_00643	Syaq.g_00207
OG0001874	Syae.g_00640	Syaq.g_00210
OG0001877	Syae.g_00763	Syaq.g_02586
OG0001878	Syae.g_00408	Syaq.g_02532
OG0001879	Syae.g_00402	Syaq.g_02525
OG0001880	Syae.g_00364	Syaq.g_02489
OG0001881	Syae.g_00363	Syaq.g_02488
OG0001882	Syae.g_00338	Syaq.g_02464
OG0001883	Syae.g_00333	Syaq.g_02455
OG0001884	Syae.g_00324	Syaq.g_01869
OG0001885	Syae.g_00309	Syaq.g_02432
OG0001886	Syae.g_00302	Syaq.g_02428
OG0001887	Syae.g_00566	Syaq.g_02279
OG0001888	Syae.g_00546	Syaq.g_02314
OG0001889	Syae.g_00505	Syaq.g_02355
OG0001890	Syae.g_00848	Syaq.g_02396
OG0001891	Syae.g_00852	Syaq.g_02402
OG0001892	Syae.g_00881	Syaq.g_02119
OG0001893	Syae.g_00055	Syaq.g_02065
OG0001894	Syae.g_00073	Syaq.g_02081
OG0001895	Syae.g_02684	Syaq.g_00351
OG0001896	Syae.g_01001	Syaq.g_00511
OG0001897	Syae.g_02202	Syaq.g_00549
OG0001898	Syae.g_02185	Syaq.g_00566
OG0001899	Syae.g_02113	Syaq.g_00619
OG0001900	Syae.g_01994	Syaq.g_00737
OG0001901	Syae.g_01993	Syaq.g_00738
OG0001902	Syae.g_01962	Syaq.g_00770
OG0001903	Syae.g_01953	Syaq.g_00779
OG0001904	Syae.g_01885	Syaq.g_00970
OG0001905	Syae.g_01875	Syaq.g_00982
OG0001906	Syae.g_01402	Syaq.g_01451
OG0001907	Syae.g_01419	Syaq.g_01433
OG0001908	Syae.g_01467	Syaq.g_01385
OG0001909	Syae.g_01480	Syaq.g_01375
OG0001910	Syae.g_01527	Syaq.g_01311
OG0001912	Syae.g_01576	Syaq.g_01252
OG0001913	Syae.g_01578	Syaq.g_01250
OG0001914	Syae.g_00633	Syaq.g_02168
OG0001915	Syae.g_01704	Syaq.g_01158
OG0001916	Syae.g_02326	Syaq.g_01790
OG0001917	Syae.g_00422	Syaq.g_00063
OG0001924	Syae.g_00038	Syaq.g_02038
OG0001925	Syae.g_00037	Syaq.g_02037
OG0001926	Syae.g_00036	Syaq.g_02036
OG0001927	Syae.g_00035	Syaq.g_02035
OG0001929	Syae.g_01780	Syaq.g_01080
OG0001932	Syae.g_01836	Syaq.g_01021
OG0001933	Syae.g_01366	Syaq.g_01484
OG0001934	Syae.g_01351	Syaq.g_01498
OG0001935	Syae.g_01292	Syaq.g_01552
OG0001938	Syae.g_02305	Syaq.g_01769
OG0001939	Syae.g_00271	Syaq.g_02112
OG0001940	Syae.g_02438	Syaq.g_01966
OG0001941	Syae.g_00970	Syaq.g_00307
OG0001943	Syae.g_00247	Syaq.g_00230
OG0001944	Syae.g_00282	Syaq.g_02418
OG0001946	Syae.g_00764	Syaq.g_02587
OG0001947	Syae.g_00811	Syaq.g_02697
OG0001948	Syae.g_00393	Syaq.g_02517
OG0001949	Syae.g_00373	Syaq.g_02498
OG0001950	Syae.g_00371	Syaq.g_02496
OG0001951	Syae.g_00362	Syaq.g_02487
OG0001952	Syae.g_00337	Syaq.g_02463
OG0001953	Syae.g_00336	Syaq.g_02462
OG0001954	Syae.g_00273	Syaq.g_02716
OG0001957	Syae.g_00060	Syaq.g_02070
OG0001958	Syae.g_00609	Syaq.g_02238
OG0001961	Syae.g_02525	Syaq.g_00447
