Orthogroup	Syae	Pram
OG0001174	Syae.g_02045	Pram.g_01709
OG0001175	Syae.g_02046	Pram.g_01710
OG0001176	Syae.g_02076	Pram.g_01718
OG0001177	Syae.g_02073	Pram.g_01720
OG0001178	Syae.g_01168	Pram.g_01637
OG0001179	Syae.g_02106	Pram.g_01753
OG0001180	Syae.g_02130	Pram.g_01776
OG0001181	Syae.g_02134	Pram.g_01780
OG0001182	Syae.g_02143	Pram.g_01788
OG0001183	Syae.g_02147	Pram.g_01794
OG0001184	Syae.g_01862	Pram.g_01812
OG0001185	Syae.g_01835	Pram.g_01828
OG0001188	Syae.g_01783	Pram.g_01857
OG0001189	Syae.g_01767	Pram.g_01874
OG0001190	Syae.g_01567	Pram.g_01879
OG0001191	Syae.g_01580	Pram.g_01889
OG0001192	Syae.g_01587	Pram.g_01894
OG0001193	Syae.g_01617	Pram.g_01907
OG0001194	Syae.g_01625	Pram.g_01908
OG0001195	Syae.g_01626	Pram.g_01909
OG0001196	Syae.g_01695	Pram.g_01926
OG0001197	Syae.g_01697	Pram.g_01928
OG0001198	Syae.g_01709	Pram.g_01935
OG0001199	Syae.g_01291	Pram.g_00059
OG0001200	Syae.g_01293	Pram.g_00061
OG0001201	Syae.g_01364	Pram.g_00092
OG0001202	Syae.g_01494	Pram.g_00184
OG0001203	Syae.g_02240	Pram.g_00225
OG0001204	Syae.g_02022	Pram.g_00231
OG0001205	Syae.g_00984	Pram.g_00380
OG0001206	Syae.g_02502	Pram.g_00401
OG0001207	Syae.g_02300	Pram.g_00413
OG0001208	Syae.g_02311	Pram.g_00418
OG0001209	Syae.g_02377	Pram.g_00473
OG0001210	Syae.g_02387	Pram.g_00477
OG0001211	Syae.g_02403	Pram.g_00487
OG0001212	Syae.g_02460	Pram.g_00533
OG0001213	Syae.g_00062	Pram.g_00569
OG0001215	Syae.g_00757	Pram.g_00781
OG0001216	Syae.g_00470	Pram.g_00803
OG0001217	Syae.g_00151	Pram.g_01539
OG0001218	Syae.g_02605	Pram.g_01196
OG0001219	Syae.g_00312	Pram.g_00911
OG0001220	Syae.g_00880	Pram.g_00865
OG0001221	Syae.g_00559	Pram.g_00745
OG0001222	Syae.g_00347	Pram.g_00988
OG0001223	Syae.g_00392	Pram.g_00960
OG0001224	Syae.g_00797	Pram.g_00892
OG0001225	Syae.g_00795	Pram.g_00890
OG0001226	Syae.g_00135	Pram.g_00577
OG0001227	Syae.g_01600	Pram.g_01188
OG0001228	Syae.g_01004	Pram.g_01089
OG0001229	Syae.g_00771	Pram.g_01542
OG0001230	Syae.g_02662	Pram.g_01388
OG0001231	Syae.g_01729	Pram.g_00357
OG0001232	Syae.g_01197	Pram.g_01655
OG0001233	Syae.g_01038	Pram.g_01676
OG0001234	Syae.g_02050	Pram.g_01712
OG0001235	Syae.g_02066	Pram.g_01716
OG0001236	Syae.g_01867	Pram.g_01809
OG0001237	Syae.g_01860	Pram.g_01813
OG0001238	Syae.g_01582	Pram.g_01890
OG0001239	Syae.g_01288	Pram.g_00056
OG0001240	Syae.g_01347	Pram.g_00077
OG0001241	Syae.g_01357	Pram.g_00086
OG0001242	Syae.g_01387	Pram.g_00105
OG0001243	Syae.g_01395	Pram.g_00112
OG0001244	Syae.g_01425	Pram.g_00127
OG0001245	Syae.g_00149	Pram.g_01177
OG0001246	Syae.g_02337	Pram.g_00680
OG0001247	Syae.g_00482	Pram.g_00774
OG0001248	Syae.g_00485	Pram.g_00776
OG0001249	Syae.g_02186	Pram.g_00325
OG0001250	Syae.g_00841	Pram.g_00851
OG0001251	Syae.g_01632	Pram.g_00714
OG0001252	Syae.g_00804	Pram.g_00897
OG0001253	Syae.g_00243	Pram.g_00579
OG0001254	Syae.g_00637	Pram.g_01548
OG0001255	Syae.g_00667	Pram.g_01157
OG0001256	Syae.g_01149	Pram.g_01289
OG0001258	Syae.g_01159	Pram.g_01628
OG0001259	Syae.g_01036	Pram.g_01674
OG0001261	Syae.g_02115	Pram.g_01761
OG0001262	Syae.g_01769	Pram.g_01872
OG0001263	Syae.g_01399	Pram.g_00114
OG0001265	Syae.g_01385	Pram.g_00104
OG0001266	Syae.g_01498	Pram.g_00188
OG0001267	Syae.g_01969	Pram.g_00268
OG0001268	Syae.g_02198	Pram.g_00334
OG0001269	Syae.g_00225	Pram.g_00864
OG0001270	Syae.g_00997	Pram.g_00369
OG0001271	Syae.g_02527	Pram.g_00408
OG0001272	Syae.g_02315	Pram.g_00422
OG0001273	Syae.g_00069	Pram.g_01079
OG0001274	Syae.g_01535	Pram.g_00211
OG0001275	Syae.g_00407	Pram.g_00969
OG0001276	Syae.g_00423	Pram.g_00980
OG0001278	Syae.g_00697	Pram.g_01085
OG0001279	Syae.g_00007	Pram.g_01253
OG0001280	Syae.g_00958	Pram.g_01229
OG0001281	Syae.g_00969	Pram.g_01235
OG0001282	Syae.g_02298	Pram.g_01467
OG0001283	Syae.g_01688	Pram.g_01922
OG0001284	Syae.g_01132	Pram.g_01302
OG0001285	Syae.g_00237	Pram.g_01658
OG0001287	Syae.g_01827	Pram.g_01835
OG0001288	Syae.g_01815	Pram.g_01845
OG0001289	Syae.g_01330	Pram.g_00071
OG0001290	Syae.g_01356	Pram.g_00085
OG0001291	Syae.g_01409	Pram.g_00122
OG0001292	Syae.g_02017	Pram.g_00236
OG0001293	Syae.g_01996	Pram.g_00249
OG0001296	Syae.g_02343	Pram.g_00446
OG0001297	Syae.g_02347	Pram.g_00451
OG0001298	Syae.g_02439	Pram.g_00515
OG0001299	Syae.g_00599	Pram.g_01043
OG0001300	Syae.g_00766	Pram.g_00785
OG0001301	Syae.g_00780	Pram.g_00790
OG0001302	Syae.g_00110	Pram.g_00908
OG0001304	Syae.g_00436	Pram.g_00993
OG0001305	Syae.g_00786	Pram.g_00884
OG0001306	Syae.g_00943	Pram.g_01155
OG0001307	Syae.g_02059	Pram.g_01477
OG0001310	Syae.g_01178	Pram.g_01645
OG0001311	Syae.g_00425	Pram.g_00982
OG0001312	Syae.g_00326	Pram.g_00920
OG0001314	Syae.g_00097	Pram.g_00622, Pram.g_00647
OG0001315	Syae.g_02145	Pram.g_01553
OG0001316	Syae.g_01415	Pram.g_00126
OG0001317	Syae.g_02235	Pram.g_00221
OG0001318	Syae.g_02004	Pram.g_00245
OG0001319	Syae.g_01980	Pram.g_00261
OG0001321	Syae.g_00978	Pram.g_00386
OG0001322	Syae.g_00977	Pram.g_00387
OG0001323	Syae.g_02355	Pram.g_00457
OG0001324	Syae.g_00767	Pram.g_00786
OG0001325	Syae.g_00465	Pram.g_01025
OG0001327	Syae.g_00586	Pram.g_00723
OG0001328	Syae.g_00565	Pram.g_01214
OG0001330	Syae.g_00950	Pram.g_01276
OG0001331	Syae.g_02293	Pram.g_01462
OG0001332	Syae.g_01077	Pram.g_01331
OG0001333	Syae.g_01032	Pram.g_01670
OG0001334	Syae.g_02156	Pram.g_01797
OG0001335	Syae.g_02157	Pram.g_01798
OG0001336	Syae.g_01689	Pram.g_01923
OG0001337	Syae.g_02153, Syae.g_02175	Pram.g_00320
OG0001338	Syae.g_02162, Syae.g_00689, Syae.g_02178	Pram.g_00323
OG0001339	Syae.g_01359	Pram.g_00088
OG0001340	Syae.g_02176	Pram.g_00321
OG0001341	Syae.g_00737	Pram.g_01533
OG0001342	Syae.g_02559	Pram.g_00644, Pram.g_01544
OG0001343	Syae.g_01629	Pram.g_00711
OG0001344	Syae.g_00916	Pram.g_01135
OG0001346	Syae.g_00962	Pram.g_01231
OG0001348	Syae.g_00821	Pram.g_01526
OG0001349	Syae.g_01228, Syae.g_01245	Pram.g_01401
OG0001351	Syae.g_02492	Pram.g_00394
OG0001352	Syae.g_00666	Pram.g_00770
OG0001353	Syae.g_00831	Pram.g_00841
OG0001354	Syae.g_00379	Pram.g_00953
OG0001355	Syae.g_00120	Pram.g_01003
OG0001358	Syae.g_00046	Pram.g_00558
OG0001359	Syae.g_01628	Pram.g_00712
OG0001361	Syae.g_00889	Pram.g_01121
OG0001362	Syae.g_02637	Pram.g_01364
OG0001363	Syae.g_02635	Pram.g_01362
OG0001364	Syae.g_01883	Pram.g_01800
OG0001368	Syae.g_02023	Pram.g_00649, Pram.g_00610, Pram.g_00624
OG0001369	Syae.g_01346	Pram.g_00076
OG0001375	Syae.g_01630	Pram.g_00710
OG0001379	Syae.g_00952	Pram.g_01224
OG0001382	Syae.g_02490	Pram.g_01200
OG0001394	Syae.g_00553	Pram.g_00749
OG0001397	Syae.g_02636	Pram.g_01363
OG0001398	Syae.g_00289	Pram.g_01256
OG0001401	Syae.g_00835	Pram.g_00846
OG0001402	Syae.g_00051	Pram.g_00563
OG0001404	Syae.g_01283	Pram.g_00053
OG0001405	Syae.g_02159	Pram.g_00314
OG0001407	Syae.g_02368	Pram.g_01202
OG0001410	Syae.g_02060	Pram.g_01476
OG0001421	Syae.g_00241	Pram.g_01288
OG0001425	Syae.g_01586	Pram.g_01893
OG0001429	Syae.g_00315	Pram.g_00912
OG0001430	Syae.g_01560	Pram.g_01197
OG0001435	Syae.g_00579	Pram.g_00730
OG0001443	Syae.g_01594	Pram.g_01543
OG0001453	Syae.g_00399	Pram.g_01487
OG0001460	Syae.g_00818	Pram.g_01623
OG0001461	Syae.g_00063	Pram.g_01575
OG0001465	Syae.g_00475	Pram.g_00797
OG0001468	Syae.g_00113	Pram.g_00702
OG0001476	Syae.g_00908	Pram.g_01132
OG0001477	Syae.g_00776	Pram.g_01521
OG0001484	Syae.g_01649	Pram.g_01277
OG0001487	Syae.g_02606	Pram.g_01338
OG0001488	Syae.g_00898	Pram.g_01126
OG0001489	Syae.g_02139	Pram.g_01785
OG0001495	Syae.g_02072	Pram.g_01721
OG0001496	Syae.g_00774	Pram.g_01519
OG0001497	Syae.g_00775	Pram.g_01520
OG0001498	Syae.g_02220	Pram.g_00353
OG0001505	Syae.g_01204	Pram.g_01414
OG0001510	Syae.g_01823	Pram.g_01839
OG0001511	Syae.g_01372	Pram.g_00096
OG0001512	Syae.g_02241	Pram.g_01192
OG0001514	Syae.g_00773	Pram.g_01518
OG0001515	Syae.g_00762	Pram.g_00783
OG0001516	Syae.g_00602	Pram.g_01046
OG0001517	Syae.g_02193	Pram.g_00329
OG0001518	Syae.g_01584	Pram.g_01892
OG0001519	Syae.g_01596	Pram.g_01897
OG0001527	Syae.g_02417	Pram.g_00501
OG0001529	Syae.g_01760	Pram.g_00025
OG0001530	Syae.g_01370	Pram.g_00095
OG0001531	Syae.g_02242	Pram.g_00226
OG0001532	Syae.g_00655	Pram.g_01108
OG0001534	Syae.g_00437	Pram.g_00994
OG0001535	Syae.g_00421	Pram.g_00979
OG0001536	Syae.g_00355	Pram.g_00939
OG0001537	Syae.g_00558	Pram.g_00746
OG0001538	Syae.g_00516	Pram.g_00814
OG0001539	Syae.g_00584	Pram.g_00725
OG0001540	Syae.g_01401	Pram.g_00116
OG0001541	Syae.g_01465	Pram.g_00164
OG0001542	Syae.g_01474	Pram.g_00170
OG0001543	Syae.g_01516	Pram.g_01538
OG0001544	Syae.g_01595	Pram.g_01896
OG0001545	Syae.g_01676	Pram.g_01912
OG0001549	Syae.g_00882	Pram.g_00875
OG0001557	Syae.g_00552	Pram.g_00750
OG0001559	Syae.g_01369	Pram.g_00094
OG0001560	Syae.g_01355	Pram.g_00084
OG0001561	Syae.g_00427	Pram.g_00984
OG0001563	Syae.g_02124	Pram.g_01769
OG0001574	Syae.g_02415	Pram.g_00499
OG0001575	Syae.g_02420	Pram.g_00504
OG0001576	Syae.g_02478	Pram.g_01243
OG0001579	Syae.g_02165	Pram.g_00318
OG0001580	Syae.g_01556	Pram.g_00032
OG0001586	Syae.g_01251, Syae.g_01215	Pram.g_01501
OG0001589	Syae.g_01040	Pram.g_01678
OG0001592	Syae.g_01557	Pram.g_00031
OG0001614	Syae.g_01837	Pram.g_01827
OG0001616	Syae.g_00642	Pram.g_01116
OG0001617	Syae.g_00769	Pram.g_00787
OG0001619	Syae.g_00344	Pram.g_00929
OG0001620	Syae.g_02205	Pram.g_00338
OG0001621	Syae.g_02008	Pram.g_00241
OG0001622	Syae.g_01687	Pram.g_01921
OG0001634	Syae.g_00596	Pram.g_01040
OG0001636	Syae.g_01753	Pram.g_00020
OG0001638	Syae.g_01175	Pram.g_01643
OG0001639	Syae.g_01082	Pram.g_01329
OG0001640	Syae.g_00809	Pram.g_00900
OG0001641	Syae.g_00397	Pram.g_00962
OG0001642	Syae.g_00878	Pram.g_00863
OG0001643	Syae.g_00079	Pram.g_01071
OG0001644	Syae.g_00452	Pram.g_01015
OG0001656	Syae.g_02164	Pram.g_00317
OG0001658	Syae.g_01566	Pram.g_00027
OG0001659	Syae.g_00650	Pram.g_01264
OG0001676	Syae.g_02167	Pram.g_00319
OG0001678	Syae.g_02035	Pram.g_01699
OG0001679	Syae.g_02424	Pram.g_00324
OG0001691	Syae.g_00044	Pram.g_00902
OG0001693	Syae.g_00792	Pram.g_00661
OG0001713	Syae.g_00907	Pram.g_01217
OG0001717	Syae.g_01451	Pram.g_00678
OG0001731	Syae.g_01117	Pram.g_01316
OG0001746	Syae.g_01064	Pram.g_01257
OG0001758	Syae.g_00620	Pram.g_01615
OG0001762	Syae.g_00404	Pram.g_00967
OG0001764	Syae.g_00301	Pram.g_01009
OG0001770	Syae.g_00617	Pram.g_01612
OG0001771	Syae.g_00183	Pram.g_01571
OG0001875	Syae.g_00619	Pram.g_01614
OG0001876	Syae.g_00618	Pram.g_01613
OG0001916	Syae.g_02326	Pram.g_00432
OG0001974	Syae.g_01563	Pram.g_00360
OG0002019	Syae.g_00294	Pram.g_01951
OG0002347	Syae.g_01195	Pram.g_01661
