Orthogroup	Syae	Syab
OG0001153	Syae.g_02613	Syab.g_00731
OG0001155	Syae.g_01083	Syab.g_02171
OG0001156	Syae.g_01093	Syab.g_02174
OG0001157	Syae.g_01094	Syab.g_02175
OG0001158	Syae.g_01100	Syab.g_02176
OG0001159	Syae.g_01103	Syab.g_02177
OG0001160	Syae.g_01142	Syab.g_02231
OG0001161	Syae.g_01597	Syab.g_02797
OG0001162	Syae.g_00487	Syab.g_00893
OG0001163	Syae.g_01150	Syab.g_02241
OG0001164	Syae.g_01156	Syab.g_02247
OG0001165	Syae.g_01161	Syab.g_02252
OG0001166	Syae.g_01186	Syab.g_02296
OG0001167	Syae.g_01031	Syab.g_02322
OG0001168	Syae.g_01033	Syab.g_02324
OG0001169	Syae.g_01035	Syab.g_02326
OG0001170	Syae.g_01037	Syab.g_02328
OG0001171	Syae.g_01047	Syab.g_02339
OG0001172	Syae.g_02036	Syab.g_00371
OG0001173	Syae.g_02037	Syab.g_00372
OG0001174	Syae.g_02045	Syab.g_00380
OG0001175	Syae.g_02046	Syab.g_00381
OG0001176	Syae.g_02076	Syab.g_00398
OG0001177	Syae.g_02073	Syab.g_00396
OG0001178	Syae.g_01168	Syab.g_02263
OG0001179	Syae.g_02106	Syab.g_00427
OG0001180	Syae.g_02130	Syab.g_00453
OG0001181	Syae.g_02134	Syab.g_00457
OG0001182	Syae.g_02143	Syab.g_00467
OG0001183	Syae.g_02147	Syab.g_00474
OG0001184	Syae.g_01862	Syab.g_00196
OG0001185	Syae.g_01835	Syab.g_00119
OG0001188	Syae.g_01783	Syab.g_00079
OG0001189	Syae.g_01767	Syab.g_00058
OG0001190	Syae.g_01567	Syab.g_02755
OG0001191	Syae.g_01580	Syab.g_02771
OG0001192	Syae.g_01587	Syab.g_02778
OG0001193	Syae.g_01617	Syab.g_02827
OG0001194	Syae.g_01625	Syab.g_02833
OG0001195	Syae.g_01626	Syab.g_02834
OG0001196	Syae.g_01695	Syab.g_02896
OG0001197	Syae.g_01697	Syab.g_02898
OG0001198	Syae.g_01709	Syab.g_02911
OG0001199	Syae.g_01291	Syab.g_02440
OG0001200	Syae.g_01293	Syab.g_02442
OG0001201	Syae.g_01364	Syab.g_02501
OG0001202	Syae.g_01494	Syab.g_02635
OG0001203	Syae.g_02240	Syab.g_02369
OG0001204	Syae.g_02022	Syab.g_00353
OG0001205	Syae.g_00984	Syab.g_00593
OG0001206	Syae.g_02502	Syab.g_00641
OG0001207	Syae.g_02300	Syab.g_02088
OG0001208	Syae.g_02311	Syab.g_02098
OG0001209	Syae.g_02377	Syab.g_02038
OG0001210	Syae.g_02387	Syab.g_02030
OG0001211	Syae.g_02403	Syab.g_02013
OG0001212	Syae.g_02460	Syab.g_01955
OG0001213	Syae.g_00062	Syab.g_01886
OG0001214	Syae.g_00076	Syab.g_01872
OG0001215	Syae.g_00757	Syab.g_01171
OG0001216	Syae.g_00470	Syab.g_01269
OG0001217	Syae.g_00151	Syab.g_01464
OG0001218	Syae.g_02605	Syab.g_00723
OG0001220	Syae.g_00880	Syab.g_01737
OG0001221	Syae.g_00559	Syab.g_01607
OG0001222	Syae.g_00347	Syab.g_01396
OG0001223	Syae.g_00392	Syab.g_01345
OG0001224	Syae.g_00797	Syab.g_01214
OG0001225	Syae.g_00795	Syab.g_01212
OG0001226	Syae.g_00135	Syab.g_02450
OG0001227	Syae.g_01600	Syab.g_00891
OG0001228	Syae.g_01004	Syab.g_01697
OG0001229	Syae.g_00771	Syab.g_01184
OG0001230	Syae.g_02662	Syab.g_00791
OG0001231	Syae.g_01729	Syab.g_00017
OG0001232	Syae.g_01197	Syab.g_02306
OG0001233	Syae.g_01038	Syab.g_02329
OG0001234	Syae.g_02050	Syab.g_00385
OG0001235	Syae.g_02066	Syab.g_00391
OG0001236	Syae.g_01867	Syab.g_00200
OG0001237	Syae.g_01860	Syab.g_00192
OG0001238	Syae.g_01582	Syab.g_02773
OG0001239	Syae.g_01288	Syab.g_02437
OG0001240	Syae.g_01347	Syab.g_02484
OG0001241	Syae.g_01357	Syab.g_02494
OG0001242	Syae.g_01387	Syab.g_02525
OG0001243	Syae.g_01395	Syab.g_02533
OG0001244	Syae.g_01425	Syab.g_02561
OG0001245	Syae.g_00149	Syab.g_01762
OG0001246	Syae.g_02337	Syab.g_02126
OG0001247	Syae.g_00482	Syab.g_02825
OG0001248	Syae.g_00485	Syab.g_01163
OG0001249	Syae.g_02186	Syab.g_00514
OG0001250	Syae.g_00841	Syab.g_01714
OG0001251	Syae.g_01632	Syab.g_01816
OG0001252	Syae.g_00804	Syab.g_01228
OG0001253	Syae.g_00243	Syab.g_01761
OG0001254	Syae.g_00637	Syab.g_01749
OG0001255	Syae.g_00667	Syab.g_01846
OG0001256	Syae.g_01149	Syab.g_02238
OG0001257	Syae.g_00295	Syab.g_01610
OG0001258	Syae.g_01159	Syab.g_02250
OG0001259	Syae.g_01036	Syab.g_02327
OG0001260	Syae.g_01058	Syab.g_02350
OG0001261	Syae.g_02115	Syab.g_00436
OG0001262	Syae.g_01769	Syab.g_00060
OG0001263	Syae.g_01399	Syab.g_02536
OG0001265	Syae.g_01385	Syab.g_02523
OG0001266	Syae.g_01498	Syab.g_02639
OG0001267	Syae.g_01969	Syab.g_00295
OG0001268	Syae.g_02198	Syab.g_00529
OG0001269	Syae.g_00225	Syab.g_01809
OG0001270	Syae.g_00997	Syab.g_00579
OG0001271	Syae.g_02527	Syab.g_00694
OG0001272	Syae.g_02315	Syab.g_02102
OG0001273	Syae.g_00069	Syab.g_01878
OG0001274	Syae.g_01535	Syab.g_02706
OG0001275	Syae.g_00407	Syab.g_01330
OG0001276	Syae.g_00423	Syab.g_01313
OG0001277	Syae.g_01677	Syab.g_02163
OG0001278	Syae.g_00697	Syab.g_01152
OG0001279	Syae.g_00007	Syab.g_01807
OG0001280	Syae.g_00958	Syab.g_00918
OG0001281	Syae.g_00969	Syab.g_00906
OG0001282	Syae.g_02298	Syab.g_02086
OG0001283	Syae.g_01688	Syab.g_02885
OG0001284	Syae.g_01132	Syab.g_02211
OG0001285	Syae.g_00237	Syab.g_02309
OG0001287	Syae.g_01827	Syab.g_00111
OG0001288	Syae.g_01815	Syab.g_00094
OG0001289	Syae.g_01330	Syab.g_02465
OG0001290	Syae.g_01356	Syab.g_02493
OG0001291	Syae.g_01409	Syab.g_02546
OG0001292	Syae.g_02017	Syab.g_00348
OG0001293	Syae.g_01996	Syab.g_00322
OG0001294	Syae.g_00593	Syab.g_01564
OG0001295	Syae.g_02389	Syab.g_01215
OG0001296	Syae.g_02343	Syab.g_02132
OG0001297	Syae.g_02347	Syab.g_02136
OG0001298	Syae.g_02439	Syab.g_01980
OG0001299	Syae.g_00599	Syab.g_01557
OG0001300	Syae.g_00766	Syab.g_01180
OG0001301	Syae.g_00780	Syab.g_01197
OG0001302	Syae.g_00110	Syab.g_01844
OG0001303	Syae.g_00314	Syab.g_01424
OG0001304	Syae.g_00436	Syab.g_01298
OG0001305	Syae.g_00786	Syab.g_01204
OG0001306	Syae.g_00943	Syab.g_00941
OG0001307	Syae.g_02059	Syab.g_01552
OG0001310	Syae.g_01178	Syab.g_02288
OG0001311	Syae.g_00425	Syab.g_01311
OG0001312	Syae.g_00326	Syab.g_01414
OG0001313	Syae.g_02509	Syab.g_00651, Syab.g_00659
OG0001315	Syae.g_02145	Syab.g_00472
OG0001316	Syae.g_01415	Syab.g_02552
OG0001317	Syae.g_02235	Syab.g_02373
OG0001318	Syae.g_02004	Syab.g_00333
OG0001319	Syae.g_01980	Syab.g_00306
OG0001321	Syae.g_00978	Syab.g_00616
OG0001322	Syae.g_00977	Syab.g_00617
OG0001323	Syae.g_02355	Syab.g_02145
OG0001324	Syae.g_00767	Syab.g_01181
OG0001325	Syae.g_00465	Syab.g_01273
OG0001326	Syae.g_01641	Syab.g_02841
OG0001327	Syae.g_00586	Syab.g_01643
OG0001328	Syae.g_00565	Syab.g_01616
OG0001330	Syae.g_00950	Syab.g_00925
OG0001331	Syae.g_02293	Syab.g_02081
OG0001332	Syae.g_01077	Syab.g_02165
OG0001333	Syae.g_01032	Syab.g_02323
OG0001334	Syae.g_02156	Syab.g_00483
OG0001335	Syae.g_02157	Syab.g_00484
OG0001336	Syae.g_01689	Syab.g_02886
OG0001337	Syae.g_02153	Syab.g_00480
OG0001337	Syae.g_02175	Syab.g_00502
OG0001338	Syae.g_02162	Syab.g_00509
OG0001338	Syae.g_00689	Syab.g_02229
OG0001338	Syae.g_02178	Syab.g_00505
OG0001339	Syae.g_01359	Syab.g_02496
OG0001340	Syae.g_02176	Syab.g_00503
OG0001341	Syae.g_00737	Syab.g_01779
OG0001343	Syae.g_01629	Syab.g_00359
OG0001344	Syae.g_00916	Syab.g_00974
OG0001345	Syae.g_00886	Syab.g_01008
OG0001346	Syae.g_00962	Syab.g_00914
OG0001347	Syae.g_01907	Syab.g_02830
OG0001348	Syae.g_00821	Syab.g_01258
OG0001349	Syae.g_01245	Syab.g_00150
OG0001351	Syae.g_02492	Syab.g_00625
OG0001353	Syae.g_00831	Syab.g_01702
OG0001354	Syae.g_00379	Syab.g_01358
OG0001358	Syae.g_00046	Syab.g_01900
OG0001359	Syae.g_01628	Syab.g_00360
OG0001360	Syae.g_00883	Syab.g_01010
OG0001361	Syae.g_00889	Syab.g_00154, Syab.g_01005
OG0001362	Syae.g_02637	Syab.g_00754
OG0001363	Syae.g_02635	Syab.g_00752
OG0001364	Syae.g_01883	Syab.g_00211
OG0001366	Syae.g_01189	Syab.g_02299
OG0001369	Syae.g_01346	Syab.g_02483
OG0001373	Syae.g_01640	Syab.g_02840
OG0001374	Syae.g_01648	Syab.g_02848
OG0001375	Syae.g_01630	Syab.g_00358
OG0001376	Syae.g_01589	Syab.g_02782
OG0001377	Syae.g_01588	Syab.g_02781
OG0001378	Syae.g_00998	Syab.g_00578
OG0001379	Syae.g_00952	Syab.g_00923
OG0001382	Syae.g_02490	Syab.g_00393
OG0001383	Syae.g_02246	Syab.g_02363
OG0001385	Syae.g_01637	Syab.g_02837
OG0001386	Syae.g_01638	Syab.g_02838
OG0001387	Syae.g_01639	Syab.g_02839
OG0001388	Syae.g_01642	Syab.g_02842
OG0001389	Syae.g_01643	Syab.g_02843
OG0001390	Syae.g_01644	Syab.g_02844
OG0001391	Syae.g_01645	Syab.g_02845
OG0001392	Syae.g_01646	Syab.g_02846
OG0001393	Syae.g_01647	Syab.g_02847
OG0001394	Syae.g_00553	Syab.g_01599
OG0001396	Syae.g_01908	Syab.g_02831
OG0001397	Syae.g_02636	Syab.g_00753
OG0001398	Syae.g_00289	Syab.g_02457
OG0001400	Syae.g_01423	Syab.g_02557
OG0001401	Syae.g_00835	Syab.g_01708
OG0001402	Syae.g_00051	Syab.g_01896
OG0001404	Syae.g_01283	Syab.g_02433
OG0001405	Syae.g_02159	Syab.g_00486
OG0001406	Syae.g_01590	Syab.g_02783
OG0001407	Syae.g_02368	Syab.g_01158
OG0001408	Syae.g_00712	Syab.g_01826
OG0001410	Syae.g_02060	Syab.g_01550
OG0001412	Syae.g_01240	Syab.g_02829
OG0001413	Syae.g_00123	Syab.g_01812
OG0001416	Syae.g_00966	Syab.g_00909
OG0001417	Syae.g_00378	Syab.g_01359
OG0001419	Syae.g_02369	Syab.g_01159
OG0001420	Syae.g_02365	Syab.g_02155
OG0001425	Syae.g_01586	Syab.g_02777
OG0001426	Syae.g_00718, Syae.g_01277	Syab.g_02380
OG0001428	Syae.g_01456	Syab.g_02594
OG0001429	Syae.g_00315	Syab.g_01423
OG0001430	Syae.g_01560	Syab.g_02743
OG0001432	Syae.g_00742	Syab.g_01818
OG0001434	Syae.g_00548	Syab.g_01594
OG0001435	Syae.g_00579	Syab.g_01637
OG0001436	Syae.g_01889	Syab.g_00217
OG0001436	Syae.g_01888	Syab.g_00216
OG0001438	Syae.g_01954	Syab.g_00280
OG0001439	Syae.g_01929	Syab.g_00248
OG0001442	Syae.g_00538	Syab.g_01583
OG0001443	Syae.g_01594	Syab.g_02794
OG0001444	Syae.g_01342	Syab.g_02479
OG0001447	Syae.g_01396	Syab.g_02534
OG0001449	Syae.g_02253	Syab.g_00357
OG0001452	Syae.g_02009	Syab.g_00338
OG0001454	Syae.g_00131	Syab.g_01808
OG0001456	Syae.g_01650	Syab.g_02850
OG0001457	Syae.g_01651	Syab.g_02851
OG0001458	Syae.g_01652	Syab.g_02852
OG0001461	Syae.g_00063	Syab.g_01754
OG0001462	Syae.g_01754	Syab.g_00042
OG0001471	Syae.g_01934	Syab.g_00253
OG0001473	Syae.g_00107	Syab.g_01813
OG0001476	Syae.g_00908	Syab.g_00984
OG0001477	Syae.g_00776	Syab.g_01191
OG0001478	Syae.g_02512	Syab.g_00661
OG0001478	Syae.g_02519	Syab.g_00670
OG0001479	Syae.g_02196	Syab.g_00527
OG0001482	Syae.g_00388	Syab.g_01349
OG0001484	Syae.g_01649	Syab.g_02849
OG0001488	Syae.g_00898	Syab.g_00994
OG0001489	Syae.g_02139	Syab.g_00462
OG0001492	Syae.g_00694	Syab.g_01155
OG0001493	Syae.g_00702	Syab.g_01147
OG0001496	Syae.g_00774	Syab.g_01188
OG0001497	Syae.g_00775	Syab.g_01190
OG0001498	Syae.g_02220	Syab.g_00552
OG0001499	Syae.g_00216	Syab.g_01112
OG0001502	Syae.g_00874	Syab.g_01733
OG0001505	Syae.g_01204	Syab.g_00189
OG0001510	Syae.g_01823	Syab.g_00103
OG0001511	Syae.g_01372	Syab.g_02509
OG0001512	Syae.g_02241	Syab.g_02368
OG0001513	Syae.g_01861	Syab.g_00193
OG0001514	Syae.g_00773	Syab.g_01187
OG0001515	Syae.g_00762	Syab.g_01176
OG0001516	Syae.g_00602	Syab.g_01554
OG0001517	Syae.g_02193	Syab.g_00524
OG0001518	Syae.g_01584	Syab.g_02775
OG0001519	Syae.g_01596	Syab.g_02796
OG0001520	Syae.g_02425	Syab.g_01992
OG0001527	Syae.g_02417	Syab.g_01998
OG0001529	Syae.g_01760	Syab.g_00051
OG0001530	Syae.g_01370	Syab.g_02507
OG0001531	Syae.g_02242	Syab.g_02367
OG0001532	Syae.g_00655	Syab.g_01024
OG0001533	Syae.g_02499	Syab.g_00636
OG0001534	Syae.g_00437	Syab.g_01297
OG0001535	Syae.g_00421	Syab.g_01316
OG0001536	Syae.g_00355	Syab.g_01388
OG0001537	Syae.g_00558	Syab.g_01606
OG0001538	Syae.g_00516	Syab.g_01278
OG0001539	Syae.g_00584	Syab.g_01641
OG0001540	Syae.g_01401	Syab.g_02538
OG0001541	Syae.g_01465	Syab.g_02603
OG0001542	Syae.g_01474	Syab.g_02614
OG0001543	Syae.g_01516	Syab.g_02686
OG0001544	Syae.g_01595	Syab.g_02795
OG0001545	Syae.g_01676	Syab.g_02874
OG0001546	Syae.g_02359	Syab.g_02150
OG0001547	Syae.g_00293	Syab.g_01440
OG0001551	Syae.g_00815	Syab.g_01166
OG0001554	Syae.g_01565	Syab.g_02753
OG0001557	Syae.g_00552	Syab.g_01598
OG0001558	Syae.g_01732	Syab.g_00021
OG0001559	Syae.g_01369	Syab.g_02506
OG0001560	Syae.g_01355	Syab.g_02492
OG0001561	Syae.g_00427	Syab.g_01309
OG0001562	Syae.g_00413	Syab.g_01324
OG0001564	Syae.g_02485	Syab.g_00177
OG0001567	Syae.g_00291	Syab.g_01441
OG0001568	Syae.g_00297	Syab.g_01439
OG0001570	Syae.g_00278	Syab.g_01443
OG0001572	Syae.g_00134	Syab.g_02215
OG0001574	Syae.g_02415	Syab.g_02000
OG0001575	Syae.g_02420	Syab.g_01995
OG0001576	Syae.g_02478	Syab.g_00896
OG0001577	Syae.g_00925	Syab.g_00964
OG0001579	Syae.g_02165	Syab.g_00489, Syab.g_00494
OG0001580	Syae.g_01556	Syab.g_02740
OG0001582	Syae.g_00443	Syab.g_01881
OG0001586	Syae.g_01215	Syab.g_00181
OG0001589	Syae.g_01040	Syab.g_02331
OG0001590	Syae.g_00068	Syab.g_01879
OG0001592	Syae.g_01557	Syab.g_02741
OG0001594	Syae.g_01574	Syab.g_00887
OG0001594	Syae.g_01546	Syab.g_00807
OG0001614	Syae.g_01837	Syab.g_00121
OG0001615	Syae.g_00854	Syab.g_01727
OG0001615	Syae.g_02393	Syab.g_02023
OG0001616	Syae.g_00642	Syab.g_01013
OG0001617	Syae.g_00769	Syab.g_01183
OG0001618	Syae.g_00459	Syab.g_01665
OG0001619	Syae.g_00344	Syab.g_01399
OG0001620	Syae.g_02205	Syab.g_00535
OG0001621	Syae.g_02008	Syab.g_00337
OG0001622	Syae.g_01687	Syab.g_02884
OG0001623	Syae.g_02179	Syab.g_00506
OG0001624	Syae.g_00124	Syab.g_02162
OG0001624	Syae.g_01601	Syab.g_01843
OG0001625	Syae.g_02002	Syab.g_00328
OG0001627	Syae.g_01079	Syab.g_02167
OG0001634	Syae.g_00596	Syab.g_01560
OG0001635	Syae.g_01811	Syab.g_00090
OG0001636	Syae.g_01753	Syab.g_00041
OG0001637	Syae.g_00477, Syae.g_01051	Syab.g_02344
OG0001638	Syae.g_01175	Syab.g_02270
OG0001639	Syae.g_01082	Syab.g_02170
OG0001640	Syae.g_00809	Syab.g_01233
OG0001641	Syae.g_00397	Syab.g_01341
OG0001642	Syae.g_00878	Syab.g_02027
OG0001643	Syae.g_00079	Syab.g_01869
OG0001644	Syae.g_00452	Syab.g_01672
OG0001645	Syae.g_00298	Syab.g_02028
OG0001647	Syae.g_01978	Syab.g_00304
OG0001652	Syae.g_01730	Syab.g_00019
OG0001654	Syae.g_01080	Syab.g_02168
OG0001655	Syae.g_00125	Syab.g_02056, Syab.g_02672
OG0001656	Syae.g_02164	Syab.g_00493
OG0001657	Syae.g_01439	Syab.g_02575
OG0001658	Syae.g_01566	Syab.g_02754
OG0001659	Syae.g_00650	Syab.g_01020
OG0001666	Syae.g_00214	Syab.g_01471
OG0001671	Syae.g_01521	Syab.g_02691
OG0001672	Syae.g_01318, Syae.g_01299	Syab.g_02448
OG0001673	Syae.g_02233	Syab.g_02375
OG0001674	Syae.g_02672	Syab.g_01525
OG0001675	Syae.g_00411	Syab.g_01326
OG0001676	Syae.g_02167	Syab.g_00492
OG0001677	Syae.g_02148	Syab.g_00475
OG0001678	Syae.g_02035	Syab.g_00370
OG0001679	Syae.g_02424	Syab.g_02475
OG0001680	Syae.g_01180	Syab.g_02290
OG0001681	Syae.g_00860	Syab.g_02204, Syab.g_01240, Syab.g_02801, Syab.g_00823, Syab.g_01245
OG0001682	Syae.g_00130	Syab.g_01647
OG0001692	Syae.g_02657	Syab.g_00782
OG0001693	Syae.g_00792	Syab.g_01209
OG0001694	Syae.g_01967	Syab.g_00293
OG0001695	Syae.g_01670	Syab.g_02869
OG0001702	Syae.g_01335	Syab.g_02470
OG0001703	Syae.g_02301	Syab.g_02089
OG0001712	Syae.g_00150	Syab.g_01764
OG0001713	Syae.g_00907	Syab.g_00985
OG0001715	Syae.g_00148	Syab.g_01788
OG0001716	Syae.g_00875	Syab.g_01734
OG0001717	Syae.g_01451	Syab.g_02588
OG0001729	Syae.g_02247	Syab.g_02362
OG0001730	Syae.g_02260	Syab.g_02358
OG0001731	Syae.g_01117	Syab.g_02188
OG0001732	Syae.g_00678	Syab.g_01045
OG0001734	Syae.g_00876	Syab.g_01735
OG0001735	Syae.g_00611	Syab.g_01535
OG0001737	Syae.g_01948	Syab.g_00274
OG0001738	Syae.g_01915	Syab.g_00233
OG0001739	Syae.g_01668	Syab.g_02867
OG0001740	Syae.g_01673	Syab.g_02871
OG0001741	Syae.g_00250	Syab.g_01067, Syab.g_02161
OG0001747	Syae.g_01422	Syab.g_02559
OG0001748	Syae.g_01523	Syab.g_02693
OG0001750	Syae.g_01343	Syab.g_02480
OG0001751	Syae.g_02232	Syab.g_02376
OG0001752	Syae.g_01060	Syab.g_02354
OG0001753	Syae.g_01054	Syab.g_02347
OG0001754	Syae.g_01053	Syab.g_02346
OG0001755	Syae.g_02352	Syab.g_02141
OG0001756	Syae.g_01593	Syab.g_02780
OG0001758	Syae.g_00620	Syab.g_01483
OG0001759	Syae.g_00254, Syae.g_00217	Syab.g_00572, Syab.g_01121
OG0001761	Syae.g_00026	Syab.g_01920
OG0001762	Syae.g_00404	Syab.g_01333
OG0001763	Syae.g_00391	Syab.g_01346
OG0001764	Syae.g_00301	Syab.g_01436
OG0001765	Syae.g_00726	Syab.g_02799, Syab.g_01263
OG0001766	Syae.g_01938	Syab.g_00263
OG0001767	Syae.g_01890	Syab.g_00218
OG0001768	Syae.g_01482	Syab.g_02620
OG0001770	Syae.g_00617	Syab.g_01743
OG0001783	Syae.g_01832	Syab.g_00116
OG0001784	Syae.g_01338	Syab.g_02474, Syab.g_02476
OG0001785	Syae.g_00478, Syae.g_01052	Syab.g_02345
OG0001786	Syae.g_01134	Syab.g_02213
OG0001787	Syae.g_02373	Syab.g_02042
OG0001788	Syae.g_02376	Syab.g_02039
OG0001789	Syae.g_00960	Syab.g_00916
OG0001790	Syae.g_00936	Syab.g_00948
OG0001791	Syae.g_00447	Syab.g_01677
OG0001791	Syae.g_00906	Syab.g_00986
OG0001792	Syae.g_00685	Syab.g_01053
OG0001794	Syae.g_00434	Syab.g_01301
OG0001796	Syae.g_00415	Syab.g_01322
OG0001797	Syae.g_00335	Syab.g_01407
OG0001798	Syae.g_00054	Syab.g_01894
OG0001799	Syae.g_00090	Syab.g_01854
OG0001800	Syae.g_00006	Syab.g_00819
OG0001801	Syae.g_02679	Syab.g_00804
OG0001803	Syae.g_00988	Syab.g_00589
OG0001804	Syae.g_02221	Syab.g_00553
OG0001805	Syae.g_02013	Syab.g_00342
OG0001806	Syae.g_01979	Syab.g_00305
OG0001807	Syae.g_01887	Syab.g_00215
OG0001808	Syae.g_01877	Syab.g_00209
OG0001811	Syae.g_01472	Syab.g_02612
OG0001812	Syae.g_01558	Syab.g_02742
OG0001813	Syae.g_01605	Syab.g_02810
OG0001814	Syae.g_01698	Syab.g_02899
OG0001815	Syae.g_01707	Syab.g_02909
OG0001816	Syae.g_00587	Syab.g_01644
OG0001817	Syae.g_00162	Syab.g_01777
OG0001835	Syae.g_00862	Syab.g_01059
OG0001837	Syae.g_01522	Syab.g_02692
OG0001838	Syae.g_01720	Syab.g_00008
OG0001839	Syae.g_01749	Syab.g_00037
OG0001840	Syae.g_01766	Syab.g_00057
OG0001841	Syae.g_01773	Syab.g_00064
OG0001843	Syae.g_01838	Syab.g_00122
OG0001844	Syae.g_01839	Syab.g_00123
OG0001845	Syae.g_01840	Syab.g_00124
OG0001846	Syae.g_01388	Syab.g_02526
OG0001847	Syae.g_01386	Syab.g_02524
OG0001848	Syae.g_01382	Syab.g_02520
OG0001849	Syae.g_01329	Syab.g_02464
OG0001850	Syae.g_01320	Syab.g_02451
OG0001851	Syae.g_01295	Syab.g_02444
OG0001852	Syae.g_01294	Syab.g_02443
OG0001853	Syae.g_01287	Syab.g_02436
OG0001854	Syae.g_02237	Syab.g_02371
OG0001856	Syae.g_01141	Syab.g_02228
OG0001857	Syae.g_01138	Syab.g_02225
OG0001858	Syae.g_01110	Syab.g_02183
OG0001859	Syae.g_02289	Syab.g_02077
OG0001860	Syae.g_02303	Syab.g_02091
OG0001861	Syae.g_02316	Syab.g_02103
OG0001862	Syae.g_02327	Syab.g_02115
OG0001863	Syae.g_02332	Syab.g_02121
OG0001864	Syae.g_02385	Syab.g_02032
OG0001865	Syae.g_02451	Syab.g_01801, Syab.g_01966
OG0001866	Syae.g_02474	Syab.g_01933
OG0001867	Syae.g_00024	Syab.g_01922
OG0001868	Syae.g_00965	Syab.g_00910
OG0001869	Syae.g_00926	Syab.g_00963
OG0001870	Syae.g_00918	Syab.g_00972
OG0001871	Syae.g_00913	Syab.g_00977
OG0001872	Syae.g_00693	Syab.g_01058
OG0001873	Syae.g_00643	Syab.g_01014
OG0001874	Syae.g_00640	Syab.g_01011
OG0001875	Syae.g_00619	Syab.g_01493
OG0001876	Syae.g_00618	Syab.g_01494
OG0001877	Syae.g_00763	Syab.g_01177
OG0001878	Syae.g_00408	Syab.g_01329
OG0001879	Syae.g_00402	Syab.g_01336
OG0001880	Syae.g_00364	Syab.g_01379
OG0001881	Syae.g_00363	Syab.g_01380
OG0001882	Syae.g_00338	Syab.g_01404
OG0001883	Syae.g_00333	Syab.g_01408
OG0001884	Syae.g_00324	Syab.g_01805
OG0001885	Syae.g_00309	Syab.g_01431
OG0001886	Syae.g_00302	Syab.g_01435
OG0001887	Syae.g_00566	Syab.g_01617
OG0001888	Syae.g_00546	Syab.g_01592
OG0001889	Syae.g_00505	Syab.g_01288
OG0001890	Syae.g_00848	Syab.g_01721
OG0001891	Syae.g_00852	Syab.g_01725
OG0001892	Syae.g_00881	Syab.g_01838
OG0001893	Syae.g_00055	Syab.g_01893
OG0001894	Syae.g_00073	Syab.g_01874
OG0001895	Syae.g_02684	Syab.g_00813
OG0001896	Syae.g_01001	Syab.g_00574
OG0001897	Syae.g_02202	Syab.g_00532
OG0001898	Syae.g_02185	Syab.g_00513
OG0001899	Syae.g_02113	Syab.g_00434
OG0001900	Syae.g_01994	Syab.g_00320
OG0001901	Syae.g_01993	Syab.g_00319
OG0001902	Syae.g_01962	Syab.g_00288
OG0001903	Syae.g_01953	Syab.g_00279
OG0001904	Syae.g_01885	Syab.g_00213
OG0001905	Syae.g_01875	Syab.g_00206
OG0001906	Syae.g_01402	Syab.g_02539
OG0001908	Syae.g_01467	Syab.g_02605
OG0001909	Syae.g_01480	Syab.g_02618
OG0001910	Syae.g_01527	Syab.g_02697
OG0001912	Syae.g_01576	Syab.g_02765
OG0001913	Syae.g_01578	Syab.g_02769
OG0001914	Syae.g_00633	Syab.g_01751
OG0001915	Syae.g_01704	Syab.g_02906
OG0001917	Syae.g_00422	Syab.g_01314
OG0001924	Syae.g_00038	Syab.g_01915
OG0001925	Syae.g_00037	Syab.g_01916
OG0001926	Syae.g_00036	Syab.g_01917
OG0001927	Syae.g_00035	Syab.g_01918
OG0001929	Syae.g_01780	Syab.g_00071
OG0001932	Syae.g_01836	Syab.g_00120
OG0001933	Syae.g_01366	Syab.g_02503
OG0001934	Syae.g_01351	Syab.g_02488
OG0001935	Syae.g_01292	Syab.g_02441
OG0001936	Syae.g_00129	Syab.g_01467
OG0001938	Syae.g_02305	Syab.g_02093
OG0001939	Syae.g_00271	Syab.g_01845
OG0001940	Syae.g_02438	Syab.g_01981
OG0001941	Syae.g_00970	Syab.g_00905
OG0001943	Syae.g_00247	Syab.g_00987
OG0001944	Syae.g_00282	Syab.g_01442
OG0001946	Syae.g_00764	Syab.g_01178
OG0001947	Syae.g_00811	Syab.g_01235
OG0001948	Syae.g_00393	Syab.g_01344
OG0001949	Syae.g_00373	Syab.g_01363
OG0001950	Syae.g_00371	Syab.g_01365
OG0001951	Syae.g_00362	Syab.g_01381
OG0001952	Syae.g_00337	Syab.g_01405
OG0001953	Syae.g_00336	Syab.g_01406
OG0001957	Syae.g_00060	Syab.g_01888
OG0001958	Syae.g_00609	Syab.g_01537
OG0001961	Syae.g_02525	Syab.g_00692
OG0001964	Syae.g_02048	Syab.g_00383
OG0001965	Syae.g_00108	Syab.g_02045
OG0001966	Syae.g_02000	Syab.g_00326
OG0001967	Syae.g_01998	Syab.g_00324
OG0001968	Syae.g_01997	Syab.g_00323
OG0001969	Syae.g_01932	Syab.g_00251
OG0001970	Syae.g_01404	Syab.g_02541
OG0001971	Syae.g_01478	Syab.g_02616
OG0001972	Syae.g_01540	Syab.g_02710
OG0001974	Syae.g_01563	Syab.g_02750
OG0001975	Syae.g_00634	Syab.g_01750
OG0001976	Syae.g_00632	Syab.g_01752
OG0001979	Syae.g_00760	Syab.g_01172, Syab.g_01161
