Orthogroup	Prba	Prae
OG0001148	Prba.g_01065	Prae.g_01785
OG0001149	Prba.g_01067	Prae.g_01787
OG0001150	Prba.g_01068	Prae.g_01788
OG0001151	Prba.g_01070	Prae.g_01790
OG0001152	Prba.g_01071	Prae.g_01791
OG0001153	Prba.g_01072	Prae.g_01792
OG0001154	Prba.g_01074	Prae.g_01794
OG0001155	Prba.g_01076	Prae.g_01796
OG0001156	Prba.g_01078	Prae.g_01798
OG0001157	Prba.g_01079	Prae.g_01799
OG0001158	Prba.g_00753	Prae.g_01801
OG0001159	Prba.g_00754	Prae.g_01802
OG0001160	Prba.g_00755	Prae.g_01803
OG0001161	Prba.g_00756	Prae.g_01804
OG0001162	Prba.g_00757	Prae.g_01805
OG0001163	Prba.g_00758	Prae.g_01806
OG0001164	Prba.g_00759	Prae.g_01807
OG0001165	Prba.g_00760	Prae.g_01808
OG0001166	Prba.g_00761	Prae.g_01809
OG0001167	Prba.g_00762	Prae.g_01810
OG0001168	Prba.g_00763	Prae.g_01811
OG0001169	Prba.g_00764	Prae.g_01812
OG0001170	Prba.g_00766	Prae.g_01813
OG0001171	Prba.g_00767	Prae.g_01814
OG0001172	Prba.g_00769	Prae.g_01816
OG0001173	Prba.g_00771	Prae.g_01818
OG0001174	Prba.g_00772	Prae.g_01819
OG0001175	Prba.g_00773	Prae.g_01820
OG0001176	Prba.g_00774	Prae.g_01821
OG0001177	Prba.g_00776	Prae.g_01823
OG0001178	Prba.g_00779	Prae.g_01826
OG0001179	Prba.g_00780	Prae.g_01827
OG0001180	Prba.g_00781	Prae.g_01828
OG0001181	Prba.g_00782	Prae.g_01829
OG0001182	Prba.g_00783	Prae.g_01830
OG0001183	Prba.g_00784	Prae.g_01831
OG0001184	Prba.g_00786	Prae.g_01833
OG0001185	Prba.g_00789	Prae.g_01836
OG0001186	Prba.g_00790	Prae.g_01837
OG0001187	Prba.g_00792	Prae.g_01838
OG0001188	Prba.g_00793	Prae.g_01839
OG0001189	Prba.g_00794	Prae.g_01840
OG0001190	Prba.g_00795	Prae.g_01841
OG0001191	Prba.g_00796	Prae.g_01842
OG0001192	Prba.g_00797	Prae.g_01843
OG0001193	Prba.g_00798	Prae.g_01844
OG0001194	Prba.g_00799	Prae.g_01845
OG0001195	Prba.g_00800	Prae.g_01846
OG0001196	Prba.g_00801	Prae.g_01847
OG0001197	Prba.g_00802	Prae.g_01848
OG0001198	Prba.g_00803	Prae.g_01849
OG0001199	Prba.g_00804	Prae.g_01850
OG0001200	Prba.g_00805	Prae.g_01851
OG0001201	Prba.g_00806	Prae.g_01852
OG0001202	Prba.g_00807	Prae.g_01853
OG0001203	Prba.g_00809	Prae.g_01855
OG0001204	Prba.g_00811	Prae.g_01857
OG0001205	Prba.g_00812	Prae.g_01858
OG0001206	Prba.g_00813	Prae.g_01859
OG0001207	Prba.g_00814	Prae.g_01860
OG0001208	Prba.g_00815	Prae.g_01861
OG0001209	Prba.g_00816	Prae.g_01862
OG0001210	Prba.g_00817	Prae.g_01863
OG0001211	Prba.g_00818	Prae.g_01864
OG0001212	Prba.g_00819	Prae.g_01865
OG0001213	Prba.g_00820	Prae.g_01866
OG0001214	Prba.g_00822	Prae.g_01868
OG0001215	Prba.g_00823	Prae.g_01869
OG0001216	Prba.g_00824	Prae.g_01870
OG0001217	Prba.g_00825	Prae.g_01871
OG0001218	Prba.g_00826	Prae.g_01872
OG0001219	Prba.g_00829	Prae.g_01875
OG0001220	Prba.g_00830	Prae.g_01876
OG0001221	Prba.g_00833	Prae.g_01879
OG0001222	Prba.g_00834	Prae.g_01880
OG0001223	Prba.g_00835	Prae.g_01881
OG0001224	Prba.g_00836	Prae.g_01882
OG0001225	Prba.g_00837	Prae.g_01883
OG0001226	Prba.g_00838	Prae.g_01884
OG0001227	Prba.g_00839	Prae.g_01885
OG0001228	Prba.g_00840	Prae.g_01886
OG0001229	Prba.g_00841	Prae.g_01887
OG0001230	Prba.g_00842	Prae.g_01888
OG0001231	Prba.g_00843	Prae.g_01889
OG0001232	Prba.g_00844	Prae.g_01890
OG0001233	Prba.g_00845	Prae.g_01891
OG0001234	Prba.g_00846	Prae.g_01892
OG0001235	Prba.g_00847	Prae.g_01893
OG0001236	Prba.g_01777	Prae.g_01895
OG0001237	Prba.g_01778	Prae.g_01896
OG0001238	Prba.g_01780	Prae.g_01898
OG0001239	Prba.g_01781	Prae.g_01899
OG0001240	Prba.g_01782	Prae.g_01900
OG0001241	Prba.g_01784	Prae.g_01902
OG0001242	Prba.g_01785	Prae.g_01903
OG0001243	Prba.g_01786	Prae.g_01904
OG0001244	Prba.g_01787	Prae.g_01905
OG0001245	Prba.g_01788	Prae.g_01906
OG0001246	Prba.g_01789	Prae.g_01907
OG0001247	Prba.g_01790	Prae.g_01908
OG0001248	Prba.g_01791	Prae.g_01909
OG0001249	Prba.g_01792	Prae.g_01910
OG0001250	Prba.g_01793	Prae.g_01911
OG0001251	Prba.g_01880	Prae.g_00092
OG0001252	Prba.g_01926	Prae.g_00138
OG0001253	Prba.g_01938	Prae.g_00153
OG0001254	Prba.g_00498	Prae.g_00282
OG0001255	Prba.g_00549	Prae.g_00334
OG0001256	Prba.g_01165	Prae.g_01291
OG0001257	Prba.g_00979	Prae.g_00456
OG0001258	Prba.g_00963	Prae.g_00472
OG0001259	Prba.g_01727	Prae.g_00564
OG0001260	Prba.g_01555	Prae.g_00751
OG0001261	Prba.g_01464	Prae.g_00840
OG0001262	Prba.g_01448	Prae.g_00856
OG0001263	Prba.g_01427	Prae.g_00876
OG0001264	Prba.g_01396	Prae.g_00907
OG0001265	Prba.g_01288	Prae.g_01016
OG0001266	Prba.g_01240	Prae.g_01066
OG0001267	Prba.g_00080	Prae.g_01147
OG0001268	Prba.g_00067	Prae.g_01160
OG0001269	Prba.g_00213	Prae.g_01351
OG0001270	Prba.g_00348	Prae.g_01499
OG0001271	Prba.g_00337	Prae.g_01510
OG0001272	Prba.g_00295	Prae.g_01552
OG0001273	Prba.g_00294	Prae.g_01553
OG0001274	Prba.g_00289	Prae.g_01558
OG0001275	Prba.g_00272	Prae.g_01576
OG0001277	Prba.g_00251	Prae.g_01597
OG0001278	Prba.g_00234	Prae.g_01615
OG0001279	Prba.g_00230	Prae.g_01619
OG0001280	Prba.g_00227	Prae.g_01622
OG0001281	Prba.g_00360	Prae.g_01689
OG0001282	Prba.g_00385	Prae.g_01714
OG0001283	Prba.g_01077	Prae.g_01797
OG0001284	Prba.g_00778	Prae.g_01825
OG0001285	Prba.g_00810	Prae.g_01856
OG0001286	Prba.g_01783	Prae.g_01901
OG0001288	Prba.g_01024	Prae.g_00411
OG0001290	Prba.g_01823	Prae.g_00030
OG0001291	Prba.g_01859	Prae.g_00071
OG0001292	Prba.g_01862	Prae.g_00074
OG0001293	Prba.g_01864	Prae.g_00076
OG0001294	Prba.g_01881	Prae.g_00093
OG0001295	Prba.g_01907	Prae.g_00119
OG0001296	Prba.g_01913	Prae.g_00125
OG0001297	Prba.g_00655	Prae.g_00202
OG0001298	Prba.g_00462	Prae.g_00246
OG0001299	Prba.g_00471	Prae.g_00255
OG0001300	Prba.g_00867	Prae.g_00373
OG0001301	Prba.g_01680	Prae.g_00611
OG0001302	Prba.g_01551	Prae.g_00755
OG0001303	Prba.g_01547	Prae.g_00759
OG0001304	Prba.g_01273	Prae.g_01031
OG0001305	Prba.g_01268	Prae.g_01036
OG0001306	Prba.g_01232	Prae.g_01074
OG0001307	Prba.g_01223	Prae.g_01083
OG0001308	Prba.g_00737	Prae.g_01107
OG0001309	Prba.g_00735	Prae.g_01109
OG0001310	Prba.g_00724	Prae.g_01119
OG0001311	Prba.g_00035	Prae.g_01191
OG0001312	Prba.g_00212	Prae.g_01352
OG0001313	Prba.g_00291	Prae.g_01556
OG0001314	Prba.g_00597	Prae.g_01646
OG0001315	Prba.g_00563	Prae.g_01680
OG0001316	Prba.g_01073	Prae.g_01793
OG0001318	Prba.g_01929	Prae.g_00141
OG0001319	Prba.g_00457	Prae.g_00241
OG0001320	Prba.g_00994	Prae.g_00441
OG0001321	Prba.g_01545	Prae.g_00761
OG0001322	Prba.g_01518	Prae.g_00787
OG0001323	Prba.g_01248	Prae.g_01057
OG0001324	Prba.g_01215	Prae.g_01091
OG0001325	Prba.g_00731	Prae.g_01113
OG0001326	Prba.g_01164	Prae.g_01290
OG0001327	Prba.g_01166	Prae.g_01292
OG0001328	Prba.g_01197	Prae.g_01334
OG0001329	Prba.g_00176	Prae.g_01388
OG0001330	Prba.g_00298	Prae.g_01549
OG0001331	Prba.g_00229	Prae.g_01620
OG0001333	Prba.g_00433	Prae.g_01762
OG0001334	Prba.g_00770	Prae.g_01817
OG0001335	Prba.g_00808	Prae.g_01854
OG0001336	Prba.g_01916	Prae.g_00128
OG0001337	Prba.g_01906	Prae.g_00118
OG0001338	Prba.g_01932	Prae.g_00147
OG0001339	Prba.g_00659	Prae.g_00206
OG0001340	Prba.g_00467	Prae.g_00251
OG0001341	Prba.g_00479	Prae.g_00264
OG0001342	Prba.g_00497	Prae.g_00281
OG0001343	Prba.g_00555	Prae.g_00339
OG0001344	Prba.g_00872	Prae.g_00378
OG0001345	Prba.g_01027	Prae.g_00408
OG0001346	Prba.g_00989	Prae.g_00446
OG0001347	Prba.g_00975	Prae.g_00460
OG0001348	Prba.g_00957	Prae.g_00478
OG0001349	Prba.g_00952	Prae.g_00483
OG0001350	Prba.g_00947	Prae.g_00488
OG0001351	Prba.g_01739	Prae.g_00551
OG0001352	Prba.g_01635	Prae.g_00656
OG0001353	Prba.g_01614	Prae.g_00677
OG0001354	Prba.g_01515	Prae.g_00790
OG0001355	Prba.g_01458	Prae.g_00846
OG0001356	Prba.g_01413	Prae.g_00890
OG0001357	Prba.g_01309	Prae.g_00992
OG0001358	Prba.g_01289	Prae.g_01015
OG0001359	Prba.g_00093	Prae.g_01134
OG0001360	Prba.g_00092	Prae.g_01135
OG0001361	Prba.g_00013	Prae.g_01213
OG0001362	Prba.g_01136	Prae.g_01265
OG0001363	Prba.g_00152	Prae.g_01438
OG0001364	Prba.g_00318	Prae.g_01529
OG0001365	Prba.g_00355	Prae.g_01684, Prae.g_01425
OG0001366	Prba.g_00583	Prae.g_01660
OG0001367	Prba.g_00374	Prae.g_01703
OG0001368	Prba.g_00777	Prae.g_01824
OG0001369	Prba.g_01287	Prae.g_01017
OG0001371	Prba.g_01855	Prae.g_00067
OG0001372	Prba.g_01856	Prae.g_00068
OG0001373	Prba.g_01863	Prae.g_00075
OG0001374	Prba.g_01875	Prae.g_00087
OG0001375	Prba.g_01923	Prae.g_00135
OG0001376	Prba.g_00453	Prae.g_00237
OG0001377	Prba.g_00475	Prae.g_00259
OG0001378	Prba.g_00490	Prae.g_00275
OG0001379	Prba.g_00855	Prae.g_00361
OG0001381	Prba.g_01007	Prae.g_00428
OG0001382	Prba.g_01001	Prae.g_00434
OG0001383	Prba.g_00950	Prae.g_00485
OG0001384	Prba.g_00942	Prae.g_00493
OG0001385	Prba.g_01651	Prae.g_00640
OG0001386	Prba.g_01643	Prae.g_00648
OG0001387	Prba.g_01641	Prae.g_00650
OG0001388	Prba.g_01631	Prae.g_00660
OG0001389	Prba.g_01589	Prae.g_00716
OG0001390	Prba.g_01556	Prae.g_00750
OG0001391	Prba.g_01513	Prae.g_00792
OG0001392	Prba.g_01414	Prae.g_00889
OG0001393	Prba.g_01412	Prae.g_00891
OG0001394	Prba.g_01390	Prae.g_00913
OG0001395	Prba.g_01387	Prae.g_00916
OG0001396	Prba.g_01305	Prae.g_00996
OG0001397	Prba.g_01279	Prae.g_01025
OG0001398	Prba.g_01260	Prae.g_01044
OG0001399	Prba.g_01250	Prae.g_01054
OG0001400	Prba.g_01242	Prae.g_01064
OG0001401	Prba.g_01235	Prae.g_01071
OG0001402	Prba.g_00078	Prae.g_01149
OG0001403	Prba.g_01193	Prae.g_01330
OG0001404	Prba.g_00205	Prae.g_01359
OG0001405	Prba.g_00195	Prae.g_01369
OG0001406	Prba.g_00349	Prae.g_01498
OG0001407	Prba.g_00346	Prae.g_01501
OG0001408	Prba.g_00297	Prae.g_01550
OG0001409	Prba.g_00283	Prae.g_01564
OG0001411	Prba.g_00259	Prae.g_01590
OG0001414	Prba.g_01850	Prae.g_00061
OG0001415	Prba.g_00542	Prae.g_00327
OG0001416	Prba.g_00940	Prae.g_00495
OG0001417	Prba.g_01642	Prae.g_00649
OG0001418	Prba.g_01544	Prae.g_00762
OG0001419	Prba.g_01509	Prae.g_00795
OG0001420	Prba.g_01410	Prae.g_00893
OG0001421	Prba.g_01406	Prae.g_00898
OG0001422	Prba.g_01245	Prae.g_01060
OG0001423	Prba.g_00091	Prae.g_01136
OG0001424	Prba.g_01082	Prae.g_01225
OG0001425	Prba.g_00277	Prae.g_01570
OG0001426	Prba.g_01779	Prae.g_01897
OG0001427	Prba.g_00866	Prae.g_00372
OG0001429	Prba.g_01327	Prae.g_00974
OG0001430	Prba.g_01296	Prae.g_01008
OG0001431	Prba.g_01244	Prae.g_01062
OG0001432	Prba.g_01241	Prae.g_01065
OG0001433	Prba.g_01139	Prae.g_01267
OG0001435	Prba.g_00285	Prae.g_01562
OG0001436	Prba.g_01535	Prae.g_01231
OG0001438	Prba.g_01697	Prae.g_00594
OG0001439	Prba.g_01467	Prae.g_00838
OG0001440	Prba.g_01285	Prae.g_01019
OG0001441	Prba.g_00744	Prae.g_01101
OG0001442	Prba.g_00104, Prba.g_00721	Prae.g_01122
OG0001443	Prba.g_00081	Prae.g_01146
OG0001444	Prba.g_00044	Prae.g_01182
OG0001448	Prba.g_00265	Prae.g_01583
OG0001452	Prba.g_00828	Prae.g_01874
OG0001454	Prba.g_00860	Prae.g_00366
OG0001457	Prba.g_01615	Prae.g_00676
OG0001458	Prba.g_01557	Prae.g_00749
OG0001459	Prba.g_01520	Prae.g_00785
OG0001460	Prba.g_01436	Prae.g_00868
OG0001462	Prba.g_01297	Prae.g_01007
OG0001463	Prba.g_01251	Prae.g_01053
OG0001464	Prba.g_01246	Prae.g_01059
OG0001465	Prba.g_01161	Prae.g_01287
OG0001467	Prba.g_00716	Prae.g_01456
OG0001468	Prba.g_01066	Prae.g_01786
OG0001469	Prba.g_00066	Prae.g_01161
OG0001470	Prba.g_00536	Prae.g_00321
OG0001472	Prba.g_01437	Prae.g_00867
OG0001474	Prba.g_01426	Prae.g_00877
OG0001475	Prba.g_01255	Prae.g_01049
OG0001476	Prba.g_01254	Prae.g_01050
OG0001477	Prba.g_01253	Prae.g_01051
OG0001478	Prba.g_01247	Prae.g_01058
OG0001479	Prba.g_01220	Prae.g_01086
OG0001480	Prba.g_00750	Prae.g_01095
OG0001481	Prba.g_00047	Prae.g_01179
OG0001483	Prba.g_01186	Prae.g_01323
OG0001484	Prba.g_00151	Prae.g_01439
OG0001485	Prba.g_00353	Prae.g_01682
OG0001487	Prba.g_01540	Prae.g_00767
OG0001488	Prba.g_00628	Prae.g_00175
OG0001489	Prba.g_00869	Prae.g_00375
OG0001490	Prba.g_00897	Prae.g_00395
OG0001491	Prba.g_01523	Prae.g_00782
OG0001493	Prba.g_01425	Prae.g_00878
OG0001494	Prba.g_01424	Prae.g_00879
OG0001495	Prba.g_01423	Prae.g_00880
OG0001496	Prba.g_01422	Prae.g_00881
OG0001497	Prba.g_01421	Prae.g_00882
OG0001498	Prba.g_01420	Prae.g_00883
OG0001499	Prba.g_01419	Prae.g_00884
OG0001500	Prba.g_01418	Prae.g_00885
OG0001501	Prba.g_01417	Prae.g_00886
OG0001502	Prba.g_01416	Prae.g_00887
OG0001503	Prba.g_01415	Prae.g_00888
OG0001506	Prba.g_01228	Prae.g_01078
OG0001507	Prba.g_00082	Prae.g_01145
OG0001508	Prba.g_00286	Prae.g_01561
OG0001509	Prba.g_00375	Prae.g_01704
OG0001510	Prba.g_01058	Prae.g_01778
OG0001514	Prba.g_01173	Prae.g_01309
OG0001515	Prba.g_01553	Prae.g_00753
OG0001516	Prba.g_01315	Prae.g_00986
OG0001517	Prba.g_01237	Prae.g_01069
OG0001518	Prba.g_00246	Prae.g_01599
OG0001520	Prba.g_01536	Prae.g_01232
OG0001521	Prba.g_00356	Prae.g_01685
OG0001523	Prba.g_01849	Prae.g_00060
OG0001524	Prba.g_00870	Prae.g_00376
OG0001525	Prba.g_01002	Prae.g_00433
OG0001527	Prba.g_00746	Prae.g_01099
OG0001528	Prba.g_01137	Prae.g_01266
OG0001529	Prba.g_01140	Prae.g_01269
OG0001530	Prba.g_01537	Prae.g_01233
OG0001532	Prba.g_01827	Prae.g_00034
OG0001534	Prba.g_00279	Prae.g_01568
OG0001535	Prba.g_01440	Prae.g_00864
OG0001536	Prba.g_00748	Prae.g_01097
OG0001537	Prba.g_01141	Prae.g_01256
OG0001538	Prba.g_01163	Prae.g_01289
OG0001539	Prba.g_01178	Prae.g_01314
OG0001540	Prba.g_01179	Prae.g_01315
OG0001541	Prba.g_00163	Prae.g_01421
OG0001542	Prba.g_00281	Prae.g_01566
OG0001543	Prba.g_00271	Prae.g_01577
OG0001549	Prba.g_01914	Prae.g_00126
OG0001550	Prba.g_00523	Prae.g_00308
OG0001551	Prba.g_00547	Prae.g_00332
OG0001552	Prba.g_00862	Prae.g_00368
OG0001553	Prba.g_00885	Prae.g_00387
OG0001554	Prba.g_00886	Prae.g_00388
OG0001555	Prba.g_01004	Prae.g_00431
OG0001556	Prba.g_00992	Prae.g_00443
OG0001557	Prba.g_01640	Prae.g_00651
OG0001559	Prba.g_01552	Prae.g_00754
OG0001560	Prba.g_01531	Prae.g_00774
OG0001561	Prba.g_01435	Prae.g_00869
OG0001562	Prba.g_01298	Prae.g_01006
OG0001563	Prba.g_01239	Prae.g_01067
OG0001564	Prba.g_01238	Prae.g_01068
OG0001565	Prba.g_01236	Prae.g_01070
OG0001566	Prba.g_01233	Prae.g_01073
OG0001567	Prba.g_01227	Prae.g_01079
OG0001568	Prba.g_00751	Prae.g_01094
OG0001569	Prba.g_00747	Prae.g_01098
OG0001570	Prba.g_00741	Prae.g_01104
OG0001571	Prba.g_00728	Prae.g_01116
OG0001572	Prba.g_00101	Prae.g_01125
OG0001573	Prba.g_00098	Prae.g_01129
OG0001575	Prba.g_01158	Prae.g_01284
OG0001576	Prba.g_01169	Prae.g_01295
OG0001577	Prba.g_00199	Prae.g_01365
OG0001578	Prba.g_00197	Prae.g_01367
OG0001582	Prba.g_00305	Prae.g_01542
OG0001583	Prba.g_00303	Prae.g_01544
OG0001584	Prba.g_00302	Prae.g_01545
OG0001585	Prba.g_00292	Prae.g_01555
OG0001586	Prba.g_00787	Prae.g_01834
OG0001591	Prba.g_00856	Prae.g_00362
OG0001592	Prba.g_00896	Prae.g_00394
OG0001594	Prba.g_00993	Prae.g_00442
OG0001595	Prba.g_01611	Prae.g_00680
OG0001596	Prba.g_01550	Prae.g_00756
OG0001597	Prba.g_01433	Prae.g_00871
OG0001598	Prba.g_01408	Prae.g_00895
OG0001599	Prba.g_00088	Prae.g_01139
OG0001600	Prba.g_00087	Prae.g_01140
OG0001601	Prba.g_00086	Prae.g_01141
OG0001602	Prba.g_00085	Prae.g_01142
OG0001604	Prba.g_00607	Prae.g_01636
OG0001606	Prba.g_00556	Prae.g_00340
OG0001609	Prba.g_00861	Prae.g_00367
OG0001610	Prba.g_01616	Prae.g_00675
OG0001611	Prba.g_01569	Prae.g_00736
OG0001612	Prba.g_01522	Prae.g_00783
OG0001613	Prba.g_01429	Prae.g_00875
OG0001614	Prba.g_01311	Prae.g_00990
OG0001615	Prba.g_01150	Prae.g_01277
OG0001616	Prba.g_01155	Prae.g_01243
OG0001618	Prba.g_01209	Prae.g_01346
OG0001619	Prba.g_00207	Prae.g_01357
OG0001621	Prba.g_01542	Prae.g_00765
OG0001624	Prba.g_01431	Prae.g_00873
OG0001625	Prba.g_01303	Prae.g_01001
OG0001626	Prba.g_01151	Prae.g_01278
OG0001627	Prba.g_01210	Prae.g_01347
OG0001628	Prba.g_00263	Prae.g_01586
OG0001629	Prba.g_01211	Prae.g_01348
OG0001639	Prba.g_01898	Prae.g_00109
OG0001640	Prba.g_00636	Prae.g_00183
OG0001641	Prba.g_00857	Prae.g_00363
OG0001642	Prba.g_00859	Prae.g_00365
OG0001643	Prba.g_00892	Prae.g_00390
OG0001644	Prba.g_00893	Prae.g_00391
OG0001645	Prba.g_00895	Prae.g_00393
OG0001647	Prba.g_00995	Prae.g_00440
OG0001648	Prba.g_01756	Prae.g_00534
OG0001649	Prba.g_01750	Prae.g_00540
OG0001650	Prba.g_01595	Prae.g_00710
OG0001651	Prba.g_01560	Prae.g_00745
OG0001652	Prba.g_01559	Prae.g_00747
OG0001653	Prba.g_01530	Prae.g_00775
OG0001654	Prba.g_01524	Prae.g_00781
OG0001655	Prba.g_01516	Prae.g_00789
OG0001656	Prba.g_01494	Prae.g_00811
OG0001657	Prba.g_01442	Prae.g_00862
OG0001658	Prba.g_01430	Prae.g_00874
OG0001659	Prba.g_01383	Prae.g_00920
OG0001660	Prba.g_01302	Prae.g_01002
OG0001661	Prba.g_01299	Prae.g_01005
OG0001662	Prba.g_01294	Prae.g_01010
OG0001663	Prba.g_01277	Prae.g_01027
OG0001664	Prba.g_01276	Prae.g_01028
OG0001665	Prba.g_01256	Prae.g_01048
OG0001666	Prba.g_01252	Prae.g_01052
OG0001667	Prba.g_01249	Prae.g_01056
OG0001668	Prba.g_01243	Prae.g_01063
OG0001669	Prba.g_01231	Prae.g_01075
OG0001670	Prba.g_01230	Prae.g_01076
OG0001671	Prba.g_01224	Prae.g_01082
OG0001672	Prba.g_01219	Prae.g_01087
OG0001673	Prba.g_01218	Prae.g_01088
OG0001674	Prba.g_01217	Prae.g_01089
OG0001675	Prba.g_00730	Prae.g_01114
OG0001676	Prba.g_00725	Prae.g_01118
OG0001677	Prba.g_00089	Prae.g_01138
OG0001678	Prba.g_00016	Prae.g_01210
OG0001679	Prba.g_00008	Prae.g_01218
OG0001680	Prba.g_01134	Prae.g_01262
OG0001681	Prba.g_01170	Prae.g_01296
OG0001682	Prba.g_01176	Prae.g_01312
OG0001684	Prba.g_00306	Prae.g_01541
OG0001685	Prba.g_00299	Prae.g_01548
OG0001686	Prba.g_00296	Prae.g_01551
OG0001687	Prba.g_00290	Prae.g_01557
OG0001688	Prba.g_00287	Prae.g_01560
OG0001689	Prba.g_00282	Prae.g_01565
OG0001690	Prba.g_00280	Prae.g_01567
OG0001691	Prba.g_00278	Prae.g_01569
OG0001692	Prba.g_00615	Prae.g_01628
OG0001693	Prba.g_00827	Prae.g_01873
OG0001698	Prba.g_00965	Prae.g_00470
OG0001699	Prba.g_01610	Prae.g_00681
OG0001700	Prba.g_01566	Prae.g_00739
OG0001701	Prba.g_01564	Prae.g_00741
OG0001702	Prba.g_01546	Prae.g_00760
OG0001703	Prba.g_01529	Prae.g_00776
OG0001704	Prba.g_01301	Prae.g_01003
OG0001705	Prba.g_00738	Prae.g_01106
OG0001706	Prba.g_00726	Prae.g_01117
OG0001707	Prba.g_00084	Prae.g_01143
OG0001708	Prba.g_01160	Prae.g_01286
OG0001710	Prba.g_01300	Prae.g_01004
OG0001722	Prba.g_01568	Prae.g_00737
OG0001723	Prba.g_01561	Prae.g_00743
OG0001725	Prba.g_01434	Prae.g_00870
OG0001726	Prba.g_00742	Prae.g_01103
OG0001727	Prba.g_01146	Prae.g_01273
OG0001728	Prba.g_01177	Prae.g_01313
OG0001731	Prba.g_00274	Prae.g_01574
OG0001732	Prba.g_00255	Prae.g_01596
OG0001733	Prba.g_00881	Prae.g_00386
OG0001734	Prba.g_01596	Prae.g_00709
OG0001783	Prba.g_01835	Prae.g_00043
OG0001784	Prba.g_00937	Prae.g_00498
OG0001785	Prba.g_01549	Prae.g_00757
OG0001786	Prba.g_01470	Prae.g_00835
OG0001787	Prba.g_00722	Prae.g_01121
OG0001789	Prba.g_01152	Prae.g_01279
OG0001790	Prba.g_01154	Prae.g_01281
OG0001791	Prba.g_01156	Prae.g_01282
OG0001796	Prba.g_00102	Prae.g_01124
OG0001806	Prba.g_00871	Prae.g_00377
OG0001807	Prba.g_00888	Prae.g_00389
OG0001810	Prba.g_01528	Prae.g_00777
OG0001811	Prba.g_01527	Prae.g_00778
OG0001812	Prba.g_01526	Prae.g_00779
OG0001813	Prba.g_01525	Prae.g_00780
OG0001814	Prba.g_01432	Prae.g_00872
OG0001816	Prba.g_01257	Prae.g_01047
OG0001817	Prba.g_00739	Prae.g_01105
OG0001818	Prba.g_00736	Prae.g_01108
OG0001820	Prba.g_01162	Prae.g_01288
OG0001824	Prba.g_00288	Prae.g_01559
OG0001825	Prba.g_00264	Prae.g_01584
OG0001829	Prba.g_00260	Prae.g_01589
OG0001838	Prba.g_00894	Prae.g_00392
OG0001839	Prba.g_00916	Prae.g_01271
OG0001840	Prba.g_01147	Prae.g_01274
OG0001841	Prba.g_01159	Prae.g_01285
OG0001842	Prba.g_01180	Prae.g_01316
OG0001843	Prba.g_00166	Prae.g_01420
OG0001845	Prba.g_00692	Prae.g_01480
OG0001846	Prba.g_00304	Prae.g_01543
OG0001848	Prba.g_00258	Prae.g_01593
OG0001849	Prba.g_00273	Prae.g_01575
OG0001850	Prba.g_00100	Prae.g_01126
OG0001861	Prba.g_00733	Prae.g_01111
OG0001862	Prba.g_00732	Prae.g_01112
OG0001863	Prba.g_00723	Prae.g_01120
OG0001865	Prba.g_01123	Prae.g_01257
OG0001867	Prba.g_01149	Prae.g_01276
OG0001868	Prba.g_01153	Prae.g_01280
OG0001870	Prba.g_01831	Prae.g_00038
OG0001881	Prba.g_01091	Prae.g_01260
OG0001882	Prba.g_00244	Prae.g_01601
OG0001907	Prba.g_01096	Prae.g_01608
OG0001909	Prba.g_00257	Prae.g_01594
OG0001911	Prba.g_01539	Prae.g_00768
OG0001912	Prba.g_00915	Prae.g_01345
OG0001950	Prba.g_01213	Prae.g_01093
OG0001954	Prba.g_00879	Prae.g_00384
OG0001958	Prba.g_00103	Prae.g_01123
OG0001989	Prba.g_00863	Prae.g_00369
OG0002024	Prba.g_01148	Prae.g_01275
OG0002027	Prba.g_00284	Prae.g_01563
OG0002030	Prba.g_01380	Prae.g_00923
OG0002142	Prba.g_01608	Prae.g_01344
OG0002199	Prba.g_00248	Prae.g_01592
OG0002356	Prba.g_01090	Prae.g_00059
OG0002381	Prba.g_00902	Prae.g_01255
OG0003101	Prba.g_01040	Prae.g_00683
