Orthogroup	Prba	Prap
OG0001168	Prba.g_00763	Prap.g_01584
OG0001169	Prba.g_00764	Prap.g_01583
OG0001170	Prba.g_00766	Prap.g_01582
OG0001171	Prba.g_00767	Prap.g_01581
OG0001172	Prba.g_00769	Prap.g_01579
OG0001173	Prba.g_00771	Prap.g_01577
OG0001174	Prba.g_00772	Prap.g_01576
OG0001175	Prba.g_00773	Prap.g_01575
OG0001176	Prba.g_00774	Prap.g_01573
OG0001177	Prba.g_00776	Prap.g_01571
OG0001178	Prba.g_00779	Prap.g_01568
OG0001179	Prba.g_00780	Prap.g_01567
OG0001180	Prba.g_00781	Prap.g_01566
OG0001181	Prba.g_00782	Prap.g_01565
OG0001182	Prba.g_00783	Prap.g_01564
OG0001183	Prba.g_00784	Prap.g_01563
OG0001184	Prba.g_00786	Prap.g_01561
OG0001185	Prba.g_00789	Prap.g_01559
OG0001186	Prba.g_00790	Prap.g_01558
OG0001187	Prba.g_00792	Prap.g_01557
OG0001188	Prba.g_00793	Prap.g_01556
OG0001189	Prba.g_00794	Prap.g_01555
OG0001190	Prba.g_00795	Prap.g_01554
OG0001191	Prba.g_00796	Prap.g_01553
OG0001192	Prba.g_00797	Prap.g_01552
OG0001193	Prba.g_00798	Prap.g_01551
OG0001194	Prba.g_00799	Prap.g_01550
OG0001195	Prba.g_00800	Prap.g_01549
OG0001196	Prba.g_00801	Prap.g_01548
OG0001197	Prba.g_00802	Prap.g_01547
OG0001198	Prba.g_00803	Prap.g_01546
OG0001199	Prba.g_00804	Prap.g_01545
OG0001200	Prba.g_00805	Prap.g_01544
OG0001201	Prba.g_00806	Prap.g_01543
OG0001202	Prba.g_00807	Prap.g_01542
OG0001203	Prba.g_00809	Prap.g_01541
OG0001204	Prba.g_00811	Prap.g_01539
OG0001205	Prba.g_00812	Prap.g_01537
OG0001206	Prba.g_00813	Prap.g_01536
OG0001207	Prba.g_00814	Prap.g_01535
OG0001208	Prba.g_00815	Prap.g_01534
OG0001209	Prba.g_00816	Prap.g_01533
OG0001210	Prba.g_00817	Prap.g_01532
OG0001211	Prba.g_00818	Prap.g_01531
OG0001212	Prba.g_00819	Prap.g_01530
OG0001213	Prba.g_00820	Prap.g_01529
OG0001214	Prba.g_00822	Prap.g_01527
OG0001215	Prba.g_00823	Prap.g_01526
OG0001216	Prba.g_00824	Prap.g_01525
OG0001217	Prba.g_00825	Prap.g_01524
OG0001218	Prba.g_00826	Prap.g_01523
OG0001219	Prba.g_00829	Prap.g_01520
OG0001220	Prba.g_00830	Prap.g_01519
OG0001221	Prba.g_00833	Prap.g_01515
OG0001222	Prba.g_00834	Prap.g_01514
OG0001223	Prba.g_00835	Prap.g_01513
OG0001224	Prba.g_00836	Prap.g_01511
OG0001225	Prba.g_00837	Prap.g_01510
OG0001226	Prba.g_00838	Prap.g_01509
OG0001227	Prba.g_00839	Prap.g_01508
OG0001228	Prba.g_00840	Prap.g_01507
OG0001229	Prba.g_00841	Prap.g_01506
OG0001230	Prba.g_00842	Prap.g_01505
OG0001231	Prba.g_00843	Prap.g_01504
OG0001232	Prba.g_00844	Prap.g_01501
OG0001233	Prba.g_00845	Prap.g_01500
OG0001234	Prba.g_00846	Prap.g_01499
OG0001235	Prba.g_00847	Prap.g_01498
OG0001236	Prba.g_01777	Prap.g_01496
OG0001237	Prba.g_01778	Prap.g_01495
OG0001238	Prba.g_01780	Prap.g_01492
OG0001239	Prba.g_01781	Prap.g_01491
OG0001240	Prba.g_01782	Prap.g_01490
OG0001241	Prba.g_01784	Prap.g_01874
OG0001242	Prba.g_01785	Prap.g_01873
OG0001243	Prba.g_01786	Prap.g_01872
OG0001244	Prba.g_01787	Prap.g_01871
OG0001245	Prba.g_01788	Prap.g_01870
OG0001246	Prba.g_01789	Prap.g_01869
OG0001247	Prba.g_01790	Prap.g_01868
OG0001248	Prba.g_01791	Prap.g_00056
OG0001249	Prba.g_01792	Prap.g_00055
OG0001250	Prba.g_01793	Prap.g_00054
OG0001251	Prba.g_01880	Prap.g_01086
OG0001252	Prba.g_01926	Prap.g_01036
OG0001253	Prba.g_01938	Prap.g_01021
OG0001254	Prba.g_00498	Prap.g_01429
OG0001255	Prba.g_00549	Prap.g_01373
OG0001257	Prba.g_00979	Prap.g_01285
OG0001258	Prba.g_00963	Prap.g_01269
OG0001259	Prba.g_01727	Prap.g_01178
OG0001260	Prba.g_01555	Prap.g_00693
OG0001261	Prba.g_01464	Prap.g_00747
OG0001262	Prba.g_01448	Prap.g_00730
OG0001263	Prba.g_01427	Prap.g_00477
OG0001264	Prba.g_01396	Prap.g_00859
OG0001265	Prba.g_01288	Prap.g_00300
OG0001266	Prba.g_01240	Prap.g_01129
OG0001267	Prba.g_00080	Prap.g_00474
OG0001268	Prba.g_00067	Prap.g_00459
OG0001269	Prba.g_00213	Prap.g_01927
OG0001270	Prba.g_00348	Prap.g_00164
OG0001271	Prba.g_00337	Prap.g_00177
OG0001272	Prba.g_00295	Prap.g_01120
OG0001273	Prba.g_00294	Prap.g_00238
OG0001274	Prba.g_00289	Prap.g_01907
OG0001275	Prba.g_00272	Prap.g_00531
OG0001276	Prba.g_00262	Prap.g_00321
OG0001277	Prba.g_00251	Prap.g_01820
OG0001278	Prba.g_00234	Prap.g_01788
OG0001279	Prba.g_00230	Prap.g_01784
OG0001280	Prba.g_00227	Prap.g_01781
OG0001281	Prba.g_00360	Prap.g_01710
OG0001282	Prba.g_00385	Prap.g_01774
OG0001283	Prba.g_01077	Prap.g_01600
OG0001284	Prba.g_00778	Prap.g_01569
OG0001285	Prba.g_00810	Prap.g_01540
OG0001286	Prba.g_01783	Prap.g_01488
OG0001288	Prba.g_01024	Prap.g_01329
OG0001290	Prba.g_01823	Prap.g_00924
OG0001291	Prba.g_01859	Prap.g_00879
OG0001292	Prba.g_01862	Prap.g_00876
OG0001294	Prba.g_01881	Prap.g_01085
OG0001295	Prba.g_01907	Prap.g_01055
OG0001296	Prba.g_01913	Prap.g_01048
OG0001297	Prba.g_00655	Prap.g_00970
OG0001298	Prba.g_00462	Prap.g_01468
OG0001299	Prba.g_00471	Prap.g_01459
OG0001300	Prba.g_00867	Prap.g_00541
OG0001301	Prba.g_01680	Prap.g_00390
OG0001302	Prba.g_01551	Prap.g_01899, Prap.g_01848
OG0001303	Prba.g_01547	Prap.g_00519
OG0001304	Prba.g_01273	Prap.g_00699
OG0001305	Prba.g_01268	Prap.g_00704
OG0001306	Prba.g_01232	Prap.g_01502
OG0001307	Prba.g_01223	Prap.g_00542
OG0001308	Prba.g_00737	Prap.g_00228
OG0001309	Prba.g_00735	Prap.g_01538
OG0001310	Prba.g_00724	Prap.g_00035
OG0001311	Prba.g_00035	Prap.g_00423
OG0001312	Prba.g_00212	Prap.g_01926
OG0001313	Prba.g_00291	Prap.g_01344
OG0001315	Prba.g_00563	Prap.g_01720
OG0001316	Prba.g_01073	Prap.g_01604
OG0001318	Prba.g_01929	Prap.g_01033
OG0001319	Prba.g_00457	Prap.g_01474
OG0001320	Prba.g_00994	Prap.g_01919
OG0001321	Prba.g_01545	Prap.g_01130
OG0001322	Prba.g_01518	Prap.g_00505
OG0001323	Prba.g_01248	Prap.g_00870
OG0001324	Prba.g_01215	Prap.g_00647
OG0001325	Prba.g_00731	Prap.g_00607
OG0001326	Prba.g_01164	Prap.g_01911
OG0001327	Prba.g_01166	Prap.g_00227
OG0001328	Prba.g_01197	Prap.g_00566
OG0001329	Prba.g_00176	Prap.g_01493
OG0001330	Prba.g_00298	Prap.g_00210
OG0001331	Prba.g_00229	Prap.g_01783
OG0001333	Prba.g_00433	Prap.g_01638
OG0001334	Prba.g_00770	Prap.g_01578
OG0001336	Prba.g_01916	Prap.g_01046
OG0001337	Prba.g_01906	Prap.g_01056
OG0001338	Prba.g_01932	Prap.g_00580
OG0001339	Prba.g_00659	Prap.g_00966
OG0001340	Prba.g_00467	Prap.g_01463
OG0001341	Prba.g_00479	Prap.g_01450
OG0001342	Prba.g_00497	Prap.g_01430
OG0001343	Prba.g_00555	Prap.g_01367
OG0001345	Prba.g_01027	Prap.g_01332
OG0001346	Prba.g_00989	Prap.g_01295
OG0001347	Prba.g_00975	Prap.g_01281
OG0001349	Prba.g_00952	Prap.g_01258
OG0001350	Prba.g_00947	Prap.g_01253
OG0001351	Prba.g_01739	Prap.g_01192
OG0001352	Prba.g_01635	Prap.g_00819
OG0001353	Prba.g_01614	Prap.g_00942
OG0001355	Prba.g_01458	Prap.g_00740
OG0001356	Prba.g_01413	Prap.g_00662
OG0001357	Prba.g_01309	Prap.g_00285
OG0001358	Prba.g_01289	Prap.g_00299
OG0001359	Prba.g_00093	Prap.g_01878
OG0001360	Prba.g_00092	Prap.g_01877
OG0001361	Prba.g_00013	Prap.g_00402
OG0001362	Prba.g_01136	Prap.g_00610
OG0001363	Prba.g_00152	Prap.g_00890
OG0001364	Prba.g_00318	Prap.g_00196
OG0001365	Prba.g_00355	Prap.g_00894
OG0001366	Prba.g_00583	Prap.g_01741
OG0001368	Prba.g_00777	Prap.g_01570
OG0001369	Prba.g_01287	Prap.g_00301
OG0001371	Prba.g_01855	Prap.g_00884
OG0001372	Prba.g_01856	Prap.g_00882
OG0001373	Prba.g_01863	Prap.g_00875
OG0001374	Prba.g_01875	Prap.g_01091
OG0001375	Prba.g_01923	Prap.g_01038
OG0001376	Prba.g_00453	Prap.g_01478
OG0001377	Prba.g_00475	Prap.g_01454
OG0001378	Prba.g_00490	Prap.g_01437
OG0001379	Prba.g_00855	Prap.g_00162
OG0001381	Prba.g_01007	Prap.g_01309
OG0001382	Prba.g_01001	Prap.g_01303
OG0001383	Prba.g_00950	Prap.g_01256
OG0001384	Prba.g_00942	Prap.g_01248
OG0001385	Prba.g_01651	Prap.g_00359
OG0001386	Prba.g_01643	Prap.g_00827
OG0001387	Prba.g_01641	Prap.g_00825
OG0001388	Prba.g_01631	Prap.g_00814
OG0001389	Prba.g_01589	Prap.g_00342
OG0001390	Prba.g_01556	Prap.g_00511
OG0001391	Prba.g_01513	Prap.g_00689
OG0001392	Prba.g_01414	Prap.g_00663
OG0001393	Prba.g_01412	Prap.g_00661
OG0001394	Prba.g_01390	Prap.g_00853
OG0001395	Prba.g_01387	Prap.g_00850
OG0001396	Prba.g_01305	Prap.g_01817
OG0001397	Prba.g_01279	Prap.g_00312
OG0001398	Prba.g_01260	Prap.g_00712
OG0001399	Prba.g_01250	Prap.g_00671
OG0001400	Prba.g_01242	Prap.g_00528
OG0001401	Prba.g_01235	Prap.g_00040
OG0001402	Prba.g_00078	Prap.g_00471
OG0001403	Prba.g_01193	Prap.g_00562
OG0001404	Prba.g_00205	Prap.g_00315
OG0001405	Prba.g_00195	Prap.g_00060
OG0001406	Prba.g_00349	Prap.g_00163
OG0001407	Prba.g_00346	Prap.g_00166
OG0001408	Prba.g_00297	Prap.g_00211
OG0001409	Prba.g_00283	Prap.g_01858
OG0001412	Prba.g_01356	Prap.g_00676
OG0001414	Prba.g_01850	Prap.g_00509
OG0001417	Prba.g_01642	Prap.g_00826
OG0001418	Prba.g_01544	Prap.g_00598
OG0001419	Prba.g_01509	Prap.g_00684
OG0001420	Prba.g_01410	Prap.g_00659
OG0001421	Prba.g_01406	Prap.g_00654
OG0001422	Prba.g_01245	Prap.g_00616
OG0001423	Prba.g_00091	Prap.g_00620
OG0001424	Prba.g_01082	Prap.g_00214
OG0001425	Prba.g_00277	Prap.g_00524
OG0001427	Prba.g_00866	Prap.g_01843
OG0001429	Prba.g_01327	Prap.g_00267
OG0001430	Prba.g_01296	Prap.g_00030
OG0001431	Prba.g_01244	Prap.g_00038
OG0001432	Prba.g_01241	Prap.g_00527
OG0001435	Prba.g_00285	Prap.g_00492
OG0001436	Prba.g_01535	Prap.g_01791
OG0001439	Prba.g_01467	Prap.g_00750
OG0001440	Prba.g_01285	Prap.g_00304
OG0001441	Prba.g_00744	Prap.g_01894
OG0001443	Prba.g_00081	Prap.g_00475
OG0001444	Prba.g_00044	Prap.g_00436
OG0001445	Prba.g_01124	Prap.g_01890
OG0001446	Prba.g_01126	Prap.g_01889
OG0001447	Prba.g_01127	Prap.g_00482
OG0001448	Prba.g_00265	Prap.g_01896
OG0001449	Prba.g_00116	Prap.g_00083
OG0001452	Prba.g_00828	Prap.g_01521
OG0001454	Prba.g_00860	Prap.g_01311
OG0001455	Prba.g_00921, Prba.g_01046	Prap.g_00629
OG0001457	Prba.g_01615	Prap.g_00794
OG0001458	Prba.g_01557	Prap.g_00625
OG0001459	Prba.g_01520	Prap.g_01947
OG0001460	Prba.g_01436	Prap.g_01125
OG0001461	Prba.g_01364	Prap.g_00349
OG0001462	Prba.g_01297	Prap.g_00496
OG0001463	Prba.g_01251	Prap.g_01305
OG0001465	Prba.g_01161	Prap.g_00520
OG0001468	Prba.g_01066	Prap.g_01613
OG0001469	Prba.g_00066	Prap.g_00458
OG0001471	Prba.g_01042	Prap.g_00636
OG0001473	Prba.g_01428	Prap.g_00690
OG0001482	Prba.g_00241	Prap.g_01884
OG0001483	Prba.g_01186	Prap.g_00555
OG0001484	Prba.g_00151	Prap.g_00889
OG0001485	Prba.g_00353	Prap.g_01718
OG0001486	Prba.g_01376	Prap.g_00838
OG0001487	Prba.g_01540	Prap.g_01143
OG0001488	Prba.g_00628	Prap.g_00998
OG0001489	Prba.g_00869	Prap.g_01688
OG0001490	Prba.g_00897	Prap.g_01716
OG0001492	Prba.g_01466	Prap.g_00749
OG0001506	Prba.g_01228	Prap.g_00503
OG0001508	Prba.g_00286	Prap.g_01814
OG0001509	Prba.g_00375	Prap.g_01112
OG0001519	Prba.g_00883	Prap.g_01905
OG0001520	Prba.g_01536	Prap.g_01792
OG0001521	Prba.g_00356	Prap.g_00893
OG0001530	Prba.g_01537	Prap.g_01793
OG0001535	Prba.g_01440	Prap.g_00718
OG0001541	Prba.g_00163	Prap.g_00003
OG0001579	Prba.g_00117	Prap.g_00097
OG0001580	Prba.g_00141, Prba.g_00142	Prap.g_00085
OG0001581	Prba.g_00138	Prap.g_00088
OG0001617	Prba.g_01207	Prap.g_00103
OG0001618	Prba.g_01209	Prap.g_00537
OG0001627	Prba.g_01210	Prap.g_01866
OG0001631	Prba.g_00005	Prap.g_01134
OG0001637	Prba.g_01562	Prap.g_00644
OG0001843	Prba.g_00166	Prap.g_00004
OG0001844	Prba.g_00140	Prap.g_00089
OG0001869	Prba.g_00147	Prap.g_01935
OG0001881	Prba.g_01091	Prap.g_01807
OG0001981	Prba.g_00119	Prap.g_00100
