Orthogroup	Prba	Prao
OG0001152	Prba.g_01071	Prao.g_01719
OG0001153	Prba.g_01072	Prao.g_01720
OG0001154	Prba.g_01074	Prao.g_01722
OG0001155	Prba.g_01076	Prao.g_01724
OG0001156	Prba.g_01078	Prao.g_01726
OG0001157	Prba.g_01079	Prao.g_01727
OG0001158	Prba.g_00753	Prao.g_01729
OG0001159	Prba.g_00754	Prao.g_01730
OG0001160	Prba.g_00755	Prao.g_01731
OG0001161	Prba.g_00756	Prao.g_01732
OG0001162	Prba.g_00757	Prao.g_01733
OG0001163	Prba.g_00758	Prao.g_01734
OG0001164	Prba.g_00759	Prao.g_01735
OG0001165	Prba.g_00760	Prao.g_01736
OG0001166	Prba.g_00761	Prao.g_01737
OG0001167	Prba.g_00762	Prao.g_01738
OG0001168	Prba.g_00763	Prao.g_01739
OG0001169	Prba.g_00764	Prao.g_01740
OG0001170	Prba.g_00766	Prao.g_01741
OG0001171	Prba.g_00767	Prao.g_01742
OG0001172	Prba.g_00769	Prao.g_01744
OG0001173	Prba.g_00771	Prao.g_01746
OG0001174	Prba.g_00772	Prao.g_01747
OG0001175	Prba.g_00773	Prao.g_01748
OG0001176	Prba.g_00774	Prao.g_01749
OG0001177	Prba.g_00776	Prao.g_01751
OG0001178	Prba.g_00779	Prao.g_01754
OG0001179	Prba.g_00780	Prao.g_01755
OG0001180	Prba.g_00781	Prao.g_01756
OG0001181	Prba.g_00782	Prao.g_01757
OG0001182	Prba.g_00783	Prao.g_01758
OG0001183	Prba.g_00784	Prao.g_01759
OG0001184	Prba.g_00786	Prao.g_01761
OG0001185	Prba.g_00789	Prao.g_01764
OG0001186	Prba.g_00790	Prao.g_01765
OG0001187	Prba.g_00792	Prao.g_01767
OG0001188	Prba.g_00793	Prao.g_01768
OG0001189	Prba.g_00794	Prao.g_01769
OG0001190	Prba.g_00795	Prao.g_01770
OG0001191	Prba.g_00796	Prao.g_01771
OG0001192	Prba.g_00797	Prao.g_01772
OG0001193	Prba.g_00798	Prao.g_01773
OG0001194	Prba.g_00799	Prao.g_01774
OG0001195	Prba.g_00800	Prao.g_01775
OG0001196	Prba.g_00801	Prao.g_01776
OG0001197	Prba.g_00802	Prao.g_01777
OG0001198	Prba.g_00803	Prao.g_01778
OG0001199	Prba.g_00804	Prao.g_01779
OG0001200	Prba.g_00805	Prao.g_01780
OG0001201	Prba.g_00806	Prao.g_01781
OG0001202	Prba.g_00807	Prao.g_01782
OG0001203	Prba.g_00809	Prao.g_01784
OG0001204	Prba.g_00811	Prao.g_01786
OG0001205	Prba.g_00812	Prao.g_01787
OG0001206	Prba.g_00813	Prao.g_01788
OG0001207	Prba.g_00814	Prao.g_01789
OG0001208	Prba.g_00815	Prao.g_01790
OG0001209	Prba.g_00816	Prao.g_01791
OG0001210	Prba.g_00817	Prao.g_01792
OG0001211	Prba.g_00818	Prao.g_01793
OG0001212	Prba.g_00819	Prao.g_01794
OG0001213	Prba.g_00820	Prao.g_01795
OG0001214	Prba.g_00822	Prao.g_01797
OG0001215	Prba.g_00823	Prao.g_01798
OG0001216	Prba.g_00824	Prao.g_01799
OG0001217	Prba.g_00825	Prao.g_01800
OG0001218	Prba.g_00826	Prao.g_01801
OG0001219	Prba.g_00829	Prao.g_01804
OG0001220	Prba.g_00830	Prao.g_01805
OG0001221	Prba.g_00833	Prao.g_01808
OG0001222	Prba.g_00834	Prao.g_01809
OG0001223	Prba.g_00835	Prao.g_01810
OG0001224	Prba.g_00836	Prao.g_01811
OG0001225	Prba.g_00837	Prao.g_01812
OG0001226	Prba.g_00838	Prao.g_01813
OG0001227	Prba.g_00839	Prao.g_01814
OG0001228	Prba.g_00840	Prao.g_01815
OG0001229	Prba.g_00841	Prao.g_01816
OG0001230	Prba.g_00842	Prao.g_01817
OG0001231	Prba.g_00843	Prao.g_01818
OG0001232	Prba.g_00844	Prao.g_01819
OG0001233	Prba.g_00845	Prao.g_01820
OG0001234	Prba.g_00846	Prao.g_01821
OG0001235	Prba.g_00847	Prao.g_01822
OG0001236	Prba.g_01777	Prao.g_01824
OG0001237	Prba.g_01778	Prao.g_01825
OG0001238	Prba.g_01780	Prao.g_01827
OG0001239	Prba.g_01781	Prao.g_01828
OG0001240	Prba.g_01782	Prao.g_01829
OG0001241	Prba.g_01784	Prao.g_01831
OG0001242	Prba.g_01785	Prao.g_01833
OG0001243	Prba.g_01786	Prao.g_01834
OG0001244	Prba.g_01787	Prao.g_01835
OG0001245	Prba.g_01788	Prao.g_01836
OG0001246	Prba.g_01789	Prao.g_01837
OG0001247	Prba.g_01790	Prao.g_01838
OG0001248	Prba.g_01791	Prao.g_01839
OG0001249	Prba.g_01792	Prao.g_01840
OG0001250	Prba.g_01793	Prao.g_01841
OG0001251	Prba.g_01880	Prao.g_00231
OG0001252	Prba.g_01926	Prao.g_00276
OG0001253	Prba.g_01938	Prao.g_00288
OG0001254	Prba.g_00498	Prao.g_00418
OG0001255	Prba.g_00549	Prao.g_00469
OG0001257	Prba.g_00979	Prao.g_00588
OG0001258	Prba.g_00963	Prao.g_00604
OG0001259	Prba.g_01727	Prao.g_00028
OG0001260	Prba.g_01555	Prao.g_00686
OG0001261	Prba.g_01464	Prao.g_00776
OG0001262	Prba.g_01448	Prao.g_00792
OG0001263	Prba.g_01427	Prao.g_00812
OG0001264	Prba.g_01396	Prao.g_00844
OG0001265	Prba.g_01288	Prao.g_00950
OG0001266	Prba.g_01240	Prao.g_01001
OG0001267	Prba.g_00080	Prao.g_01105
OG0001268	Prba.g_00067	Prao.g_01092
OG0001269	Prba.g_00213	Prao.g_01256
OG0001270	Prba.g_00348	Prao.g_01436
OG0001271	Prba.g_00337	Prao.g_01447
OG0001272	Prba.g_00295	Prao.g_01489
OG0001273	Prba.g_00294	Prao.g_01490
OG0001274	Prba.g_00289	Prao.g_01495
OG0001275	Prba.g_00272	Prao.g_01511
OG0001276	Prba.g_00262	Prao.g_01521
OG0001277	Prba.g_00251	Prao.g_01531
OG0001278	Prba.g_00234	Prao.g_01544
OG0001279	Prba.g_00230	Prao.g_01548
OG0001280	Prba.g_00227	Prao.g_01551
OG0001281	Prba.g_00360	Prao.g_01618
OG0001282	Prba.g_00385	Prao.g_01643
OG0001284	Prba.g_00778	Prao.g_01753
OG0001285	Prba.g_00810	Prao.g_01785
OG0001286	Prba.g_01783	Prao.g_01830
OG0001288	Prba.g_01024	Prao.g_00541
OG0001291	Prba.g_01859	Prao.g_00210
OG0001292	Prba.g_01862	Prao.g_00213
OG0001293	Prba.g_01864	Prao.g_00215
OG0001294	Prba.g_01881	Prao.g_00232
OG0001295	Prba.g_01907	Prao.g_00258
OG0001296	Prba.g_01913	Prao.g_00264
OG0001297	Prba.g_00655	Prao.g_00337
OG0001298	Prba.g_00462	Prao.g_00381
OG0001299	Prba.g_00471	Prao.g_00390
OG0001300	Prba.g_00867	Prao.g_00508
OG0001301	Prba.g_01680	Prao.g_00076
OG0001302	Prba.g_01551	Prao.g_00690
OG0001303	Prba.g_01547	Prao.g_00694
OG0001304	Prba.g_01273	Prao.g_00965
OG0001305	Prba.g_01268	Prao.g_00970
OG0001306	Prba.g_01232	Prao.g_01009
OG0001307	Prba.g_01223	Prao.g_01018
OG0001308	Prba.g_00737	Prao.g_01145
OG0001309	Prba.g_00735	Prao.g_01143
OG0001310	Prba.g_00724	Prao.g_01132
OG0001311	Prba.g_00035	Prao.g_01061
OG0001312	Prba.g_00212	Prao.g_01255
OG0001313	Prba.g_00291	Prao.g_01493
OG0001314	Prba.g_00597	Prao.g_01575
OG0001315	Prba.g_00563	Prao.g_01609
OG0001316	Prba.g_01073	Prao.g_01721
OG0001318	Prba.g_01929	Prao.g_00279
OG0001319	Prba.g_00457	Prao.g_00376
OG0001320	Prba.g_00994	Prao.g_00573
OG0001321	Prba.g_01545	Prao.g_00696
OG0001322	Prba.g_01518	Prao.g_00721
OG0001323	Prba.g_01248	Prao.g_00993
OG0001324	Prba.g_01215	Prao.g_01026
OG0001325	Prba.g_00731	Prao.g_01139
OG0001326	Prba.g_01164	Prao.g_01308
OG0001327	Prba.g_01166	Prao.g_01306
OG0001328	Prba.g_01197	Prao.g_01271
OG0001329	Prba.g_00176	Prao.g_01216
OG0001330	Prba.g_00298	Prao.g_01486
OG0001331	Prba.g_00229	Prao.g_01549
OG0001333	Prba.g_00433	Prao.g_01691
OG0001334	Prba.g_00770	Prao.g_01745
OG0001335	Prba.g_00808	Prao.g_01783
OG0001336	Prba.g_01916	Prao.g_00267
OG0001337	Prba.g_01906	Prao.g_00257
OG0001338	Prba.g_01932	Prao.g_00282
OG0001339	Prba.g_00659	Prao.g_00341
OG0001340	Prba.g_00467	Prao.g_00386
OG0001341	Prba.g_00479	Prao.g_00399
OG0001342	Prba.g_00497	Prao.g_00417
OG0001343	Prba.g_00555	Prao.g_00475
OG0001344	Prba.g_00872	Prao.g_00512
OG0001345	Prba.g_01027	Prao.g_00538
OG0001346	Prba.g_00989	Prao.g_00578
OG0001347	Prba.g_00975	Prao.g_00592
OG0001348	Prba.g_00957	Prao.g_00610
OG0001349	Prba.g_00952	Prao.g_00615
OG0001350	Prba.g_00947	Prao.g_00620
OG0001351	Prba.g_01739	Prao.g_01869
OG0001352	Prba.g_01635	Prao.g_00120
OG0001353	Prba.g_01614	Prao.g_00141
OG0001354	Prba.g_01515	Prao.g_00724
OG0001355	Prba.g_01458	Prao.g_00782
OG0001356	Prba.g_01413	Prao.g_00826
OG0001357	Prba.g_01309	Prao.g_00930
OG0001358	Prba.g_01289	Prao.g_00949
OG0001359	Prba.g_00093	Prao.g_01118
OG0001360	Prba.g_00092	Prao.g_01117
OG0001361	Prba.g_00013	Prao.g_01039
OG0001363	Prba.g_00152	Prao.g_01219
OG0001364	Prba.g_00318	Prao.g_01466
OG0001365	Prba.g_00355	Prao.g_01613
OG0001366	Prba.g_00583	Prao.g_01589
OG0001367	Prba.g_00374	Prao.g_01632
OG0001368	Prba.g_00777	Prao.g_01752
OG0001369	Prba.g_01287	Prao.g_00951
OG0001371	Prba.g_01855	Prao.g_00206
OG0001372	Prba.g_01856	Prao.g_00207
OG0001373	Prba.g_01863	Prao.g_00214
OG0001374	Prba.g_01875	Prao.g_00226
OG0001376	Prba.g_00453	Prao.g_00372
OG0001377	Prba.g_00475	Prao.g_00394
OG0001378	Prba.g_00490	Prao.g_00410
OG0001379	Prba.g_00855	Prao.g_00497
OG0001381	Prba.g_01007	Prao.g_00558
OG0001382	Prba.g_01001	Prao.g_00566
OG0001383	Prba.g_00950	Prao.g_00617
OG0001384	Prba.g_00942	Prao.g_00625
OG0001385	Prba.g_01651	Prao.g_00105
OG0001386	Prba.g_01643	Prao.g_00113
OG0001387	Prba.g_01641	Prao.g_00115
OG0001388	Prba.g_01631	Prao.g_00124
OG0001389	Prba.g_01589	Prao.g_00653
OG0001390	Prba.g_01556	Prao.g_00685
OG0001391	Prba.g_01513	Prao.g_00726
OG0001392	Prba.g_01414	Prao.g_00825
OG0001393	Prba.g_01412	Prao.g_00828
OG0001394	Prba.g_01390	Prao.g_00850
OG0001395	Prba.g_01387	Prao.g_00853
OG0001397	Prba.g_01279	Prao.g_00959
OG0001398	Prba.g_01260	Prao.g_00978
OG0001399	Prba.g_01250	Prao.g_00991
OG0001400	Prba.g_01242	Prao.g_00999
OG0001401	Prba.g_01235	Prao.g_01336
OG0001402	Prba.g_00078	Prao.g_01103
OG0001403	Prba.g_01193	Prao.g_01275
OG0001404	Prba.g_00205	Prao.g_01248
OG0001405	Prba.g_00195	Prao.g_01238
OG0001406	Prba.g_00349	Prao.g_01435
OG0001407	Prba.g_00346	Prao.g_01438
OG0001408	Prba.g_00297	Prao.g_01487
OG0001409	Prba.g_00283	Prao.g_01499
OG0001411	Prba.g_00259	Prao.g_00004
OG0001412	Prba.g_01356	Prao.g_00883
OG0001414	Prba.g_01850	Prao.g_00200
OG0001415	Prba.g_00542	Prao.g_00462
OG0001416	Prba.g_00940	Prao.g_00627
OG0001417	Prba.g_01642	Prao.g_00114
OG0001418	Prba.g_01544	Prao.g_00697
OG0001419	Prba.g_01509	Prao.g_00730
OG0001420	Prba.g_01410	Prao.g_00830
OG0001421	Prba.g_01406	Prao.g_00835
OG0001422	Prba.g_01245	Prao.g_00996
OG0001423	Prba.g_00091	Prao.g_01116
OG0001424	Prba.g_01082	Prao.g_00016
OG0001425	Prba.g_00277	Prao.g_01505
OG0001426	Prba.g_01779	Prao.g_01826
OG0001427	Prba.g_00866	Prao.g_00507
OG0001429	Prba.g_01327	Prao.g_00912
OG0001430	Prba.g_01296	Prao.g_00942
OG0001431	Prba.g_01244	Prao.g_00997
OG0001432	Prba.g_01241	Prao.g_01000
OG0001433	Prba.g_01139	Prao.g_01330
OG0001435	Prba.g_00285	Prao.g_01498
OG0001438	Prba.g_01697	Prao.g_00059
OG0001439	Prba.g_01467	Prao.g_00773
OG0001440	Prba.g_01285	Prao.g_00953
OG0001441	Prba.g_00744	Prao.g_01151
OG0001442	Prba.g_00104, Prba.g_00721	Prao.g_01129
OG0001443	Prba.g_00081	Prao.g_01106
OG0001444	Prba.g_00044	Prao.g_01070
OG0001445	Prba.g_01124	Prao.g_01350
OG0001446	Prba.g_01126	Prao.g_01348
OG0001447	Prba.g_01127	Prao.g_01347
OG0001449	Prba.g_00116	Prao.g_01360
OG0001452	Prba.g_00828	Prao.g_01803
OG0001453	Prba.g_00254	Prao.g_01526
OG0001454	Prba.g_00860	Prao.g_00502
OG0001457	Prba.g_01615	Prao.g_00140
OG0001458	Prba.g_01557	Prao.g_00684
OG0001459	Prba.g_01520	Prao.g_00719
OG0001460	Prba.g_01436	Prao.g_00804
OG0001461	Prba.g_01364	Prao.g_00875
OG0001462	Prba.g_01297	Prao.g_00941
OG0001463	Prba.g_01251	Prao.g_00990
OG0001464	Prba.g_01246	Prao.g_00995
OG0001465	Prba.g_01161	Prao.g_01312
OG0001467	Prba.g_00716	Prao.g_01394
OG0001468	Prba.g_01066	Prao.g_01714
OG0001469	Prba.g_00066	Prao.g_01091
OG0001470	Prba.g_00536	Prao.g_00456
OG0001472	Prba.g_01437	Prao.g_00803
OG0001473	Prba.g_01428	Prao.g_00811
OG0001474	Prba.g_01426	Prao.g_00813
OG0001475	Prba.g_01255	Prao.g_00986
OG0001476	Prba.g_01254	Prao.g_00987
OG0001477	Prba.g_01253	Prao.g_00988
OG0001478	Prba.g_01247	Prao.g_00994
OG0001479	Prba.g_01220	Prao.g_01021
OG0001480	Prba.g_00750	Prao.g_01157
OG0001481	Prba.g_00047	Prao.g_01073
OG0001483	Prba.g_01186	Prao.g_01282
OG0001484	Prba.g_00151	Prao.g_01218
OG0001485	Prba.g_00353	Prao.g_01611
OG0001487	Prba.g_01540	Prao.g_00702
OG0001488	Prba.g_00628	Prao.g_00310
OG0001489	Prba.g_00869	Prao.g_00510
OG0001490	Prba.g_00897	Prao.g_00528
OG0001491	Prba.g_01523	Prao.g_00716
OG0001492	Prba.g_01466	Prao.g_00774
OG0001493	Prba.g_01425	Prao.g_00814
OG0001494	Prba.g_01424	Prao.g_00815
OG0001495	Prba.g_01423	Prao.g_00816
OG0001496	Prba.g_01422	Prao.g_00817
OG0001497	Prba.g_01421	Prao.g_00818
OG0001498	Prba.g_01420	Prao.g_00819
OG0001499	Prba.g_01419	Prao.g_00820
OG0001500	Prba.g_01418	Prao.g_00821
OG0001501	Prba.g_01417	Prao.g_00822
OG0001502	Prba.g_01416	Prao.g_00823
OG0001503	Prba.g_01415	Prao.g_00824
OG0001506	Prba.g_01228	Prao.g_01013
OG0001507	Prba.g_00082	Prao.g_01107
OG0001509	Prba.g_00375	Prao.g_01633
OG0001510	Prba.g_01058	Prao.g_01706
OG0001511	Prba.g_00236	Prao.g_01535
OG0001514	Prba.g_01173	Prao.g_01295
OG0001515	Prba.g_01553	Prao.g_00688
OG0001516	Prba.g_01315	Prao.g_00924
OG0001517	Prba.g_01237	Prao.g_01005
OG0001521	Prba.g_00356	Prao.g_01614
OG0001523	Prba.g_01849	Prao.g_00199
OG0001524	Prba.g_00870	Prao.g_00511
OG0001525	Prba.g_01002	Prao.g_00565
OG0001527	Prba.g_00746	Prao.g_01153
OG0001528	Prba.g_01137	Prao.g_01334
OG0001529	Prba.g_01140	Prao.g_01329
OG0001532	Prba.g_01827	Prao.g_00180
OG0001534	Prba.g_00279	Prao.g_01503
OG0001535	Prba.g_01440	Prao.g_00800
OG0001536	Prba.g_00748	Prao.g_01155
OG0001538	Prba.g_01163	Prao.g_01309
OG0001539	Prba.g_01178	Prao.g_01290
OG0001540	Prba.g_01179	Prao.g_01289
OG0001542	Prba.g_00281	Prao.g_01501
OG0001543	Prba.g_00271	Prao.g_01512
OG0001549	Prba.g_01914	Prao.g_00265
OG0001550	Prba.g_00523	Prao.g_00443
OG0001551	Prba.g_00547	Prao.g_00467
OG0001552	Prba.g_00862	Prao.g_00504
OG0001553	Prba.g_00885	Prao.g_00520
OG0001554	Prba.g_00886	Prao.g_00521
OG0001555	Prba.g_01004	Prao.g_00561
OG0001556	Prba.g_00992	Prao.g_00575
OG0001559	Prba.g_01552	Prao.g_00689
OG0001560	Prba.g_01531	Prao.g_00708
OG0001561	Prba.g_01435	Prao.g_00805
OG0001562	Prba.g_01298	Prao.g_00940
OG0001563	Prba.g_01239	Prao.g_01002
OG0001564	Prba.g_01238	Prao.g_01004
OG0001565	Prba.g_01236	Prao.g_01006
OG0001566	Prba.g_01233	Prao.g_01008
OG0001567	Prba.g_01227	Prao.g_01014
OG0001568	Prba.g_00751	Prao.g_01158
OG0001569	Prba.g_00747	Prao.g_01154
OG0001570	Prba.g_00741	Prao.g_01148
OG0001571	Prba.g_00728	Prao.g_01136
OG0001572	Prba.g_00101	Prao.g_01126
OG0001573	Prba.g_00098	Prao.g_01123
OG0001575	Prba.g_01158	Prao.g_01315
OG0001576	Prba.g_01169	Prao.g_01303
OG0001577	Prba.g_00199	Prao.g_01242
OG0001578	Prba.g_00197	Prao.g_01240
OG0001579	Prba.g_00117	Prao.g_01196
OG0001582	Prba.g_00305	Prao.g_01479
OG0001583	Prba.g_00303	Prao.g_01481
OG0001584	Prba.g_00302	Prao.g_01482
OG0001585	Prba.g_00292	Prao.g_01492
OG0001586	Prba.g_00787	Prao.g_01762
OG0001589	Prba.g_01609	Prao.g_00057
OG0001591	Prba.g_00856	Prao.g_00498
OG0001592	Prba.g_00896	Prao.g_00527
OG0001594	Prba.g_00993	Prao.g_00574
OG0001595	Prba.g_01611	Prao.g_00144
OG0001596	Prba.g_01550	Prao.g_00691
OG0001597	Prba.g_01433	Prao.g_00806
OG0001598	Prba.g_01408	Prao.g_00832
OG0001599	Prba.g_00088	Prao.g_01113
OG0001600	Prba.g_00087	Prao.g_01112
OG0001601	Prba.g_00086	Prao.g_01111
OG0001602	Prba.g_00085	Prao.g_01110
OG0001603	Prba.g_00250	Prao.g_01532
OG0001604	Prba.g_00607	Prao.g_01565
OG0001609	Prba.g_00861	Prao.g_00503
OG0001610	Prba.g_01616	Prao.g_00139
OG0001611	Prba.g_01569	Prao.g_00674
OG0001612	Prba.g_01522	Prao.g_00717
OG0001613	Prba.g_01429	Prao.g_00810
OG0001614	Prba.g_01311	Prao.g_00928
OG0001615	Prba.g_01150	Prao.g_01323
OG0001619	Prba.g_00207	Prao.g_01250
OG0001621	Prba.g_01542	Prao.g_00700
OG0001623	Prba.g_00553	Prao.g_00473
OG0001624	Prba.g_01431	Prao.g_00808
OG0001625	Prba.g_01303	Prao.g_00935
OG0001626	Prba.g_01151	Prao.g_01322
OG0001628	Prba.g_00263	Prao.g_01520
OG0001631	Prba.g_00005	Prao.g_01031
OG0001639	Prba.g_01898	Prao.g_00248
OG0001640	Prba.g_00636	Prao.g_00318
OG0001641	Prba.g_00857	Prao.g_00499
OG0001642	Prba.g_00859	Prao.g_00501
OG0001643	Prba.g_00892	Prao.g_00523
OG0001644	Prba.g_00893	Prao.g_00524
OG0001645	Prba.g_00895	Prao.g_00526
OG0001647	Prba.g_00995	Prao.g_00572
OG0001648	Prba.g_01756	Prao.g_01178
OG0001649	Prba.g_01750	Prao.g_01184
OG0001650	Prba.g_01595	Prao.g_00647
OG0001651	Prba.g_01560	Prao.g_00681
OG0001652	Prba.g_01559	Prao.g_00682
OG0001653	Prba.g_01530	Prao.g_00709
OG0001654	Prba.g_01524	Prao.g_00715
OG0001655	Prba.g_01516	Prao.g_00723
OG0001656	Prba.g_01494	Prao.g_00746
OG0001657	Prba.g_01442	Prao.g_00798
OG0001658	Prba.g_01430	Prao.g_00809
OG0001659	Prba.g_01383	Prao.g_00857
OG0001660	Prba.g_01302	Prao.g_00936
OG0001661	Prba.g_01299	Prao.g_00939
OG0001662	Prba.g_01294	Prao.g_00944
OG0001663	Prba.g_01277	Prao.g_00961
OG0001664	Prba.g_01276	Prao.g_00962
OG0001665	Prba.g_01256	Prao.g_00985
OG0001666	Prba.g_01252	Prao.g_00989
OG0001667	Prba.g_01249	Prao.g_00992
OG0001668	Prba.g_01243	Prao.g_00998
OG0001669	Prba.g_01231	Prao.g_01010
OG0001670	Prba.g_01230	Prao.g_01011
OG0001671	Prba.g_01224	Prao.g_01017
OG0001672	Prba.g_01219	Prao.g_01022
OG0001673	Prba.g_01218	Prao.g_01023
OG0001674	Prba.g_01217	Prao.g_01024
OG0001675	Prba.g_00730	Prao.g_01138
OG0001676	Prba.g_00725	Prao.g_01133
OG0001677	Prba.g_00089	Prao.g_01114
OG0001678	Prba.g_00016	Prao.g_01042
OG0001679	Prba.g_00008	Prao.g_01034
OG0001680	Prba.g_01134	Prao.g_00981
OG0001681	Prba.g_01170	Prao.g_01302
OG0001682	Prba.g_01176	Prao.g_01292
OG0001684	Prba.g_00306	Prao.g_01478
OG0001685	Prba.g_00299	Prao.g_01485
OG0001686	Prba.g_00296	Prao.g_01488
OG0001687	Prba.g_00290	Prao.g_01494
OG0001688	Prba.g_00287	Prao.g_01497
OG0001689	Prba.g_00282	Prao.g_01500
OG0001690	Prba.g_00280	Prao.g_01502
OG0001691	Prba.g_00278	Prao.g_01504
OG0001692	Prba.g_00615	Prao.g_01557
OG0001693	Prba.g_00827	Prao.g_01802
OG0001698	Prba.g_00965	Prao.g_00602
OG0001699	Prba.g_01610	Prao.g_00145
OG0001700	Prba.g_01566	Prao.g_00676
OG0001701	Prba.g_01564	Prao.g_00678
OG0001702	Prba.g_01546	Prao.g_00695
OG0001703	Prba.g_01529	Prao.g_00710
OG0001704	Prba.g_01301	Prao.g_00937
OG0001705	Prba.g_00738	Prao.g_01146
OG0001706	Prba.g_00726	Prao.g_01134
OG0001707	Prba.g_00084	Prao.g_01109
OG0001708	Prba.g_01160	Prao.g_01313
OG0001710	Prba.g_01300	Prao.g_00938
OG0001720	Prba.g_00133	Prao.g_01209
OG0001723	Prba.g_01561	Prao.g_00680
OG0001724	Prba.g_01511	Prao.g_00728
OG0001726	Prba.g_00742	Prao.g_01149
OG0001727	Prba.g_01146, Prba.g_01129	Prao.g_01341
OG0001728	Prba.g_01177	Prao.g_01291
OG0001731	Prba.g_00274	Prao.g_01509
OG0001732	Prba.g_00255	Prao.g_01525
OG0001733	Prba.g_00881	Prao.g_00519
OG0001734	Prba.g_01596	Prao.g_00149
OG0001783	Prba.g_01835	Prao.g_00187
OG0001784	Prba.g_00937	Prao.g_00630
OG0001785	Prba.g_01549	Prao.g_00692
OG0001786	Prba.g_01470	Prao.g_00770
OG0001787	Prba.g_00722	Prao.g_01130
OG0001788	Prba.g_01125	Prao.g_01349
OG0001789	Prba.g_01152	Prao.g_01321
OG0001790	Prba.g_01154	Prao.g_01319
OG0001791	Prba.g_01156	Prao.g_01318
OG0001796	Prba.g_00102	Prao.g_01127
OG0001807	Prba.g_00888	Prao.g_00522
OG0001810	Prba.g_01528	Prao.g_00711
OG0001811	Prba.g_01527	Prao.g_00712
OG0001812	Prba.g_01526	Prao.g_00713
OG0001813	Prba.g_01525	Prao.g_00714
OG0001814	Prba.g_01432	Prao.g_00807
OG0001816	Prba.g_01257	Prao.g_00984
OG0001817	Prba.g_00739	Prao.g_01147
OG0001818	Prba.g_00736	Prao.g_01144
OG0001819	Prba.g_00912	Prao.g_01338
OG0001820	Prba.g_01162	Prao.g_01310
OG0001824	Prba.g_00288	Prao.g_01496
OG0001826	Prba.g_00252	Prao.g_01530
OG0001829	Prba.g_00260	Prao.g_01523
OG0001838	Prba.g_00894	Prao.g_00525
OG0001840	Prba.g_01147	Prao.g_01326
OG0001841	Prba.g_01159	Prao.g_01314
OG0001842	Prba.g_01180	Prao.g_01288
OG0001846	Prba.g_00304	Prao.g_01480
OG0001849	Prba.g_00273	Prao.g_01510
OG0001850	Prba.g_00100	Prao.g_01125
OG0001861	Prba.g_00733	Prao.g_01141
OG0001862	Prba.g_00732	Prao.g_01140
OG0001863	Prba.g_00723	Prao.g_01131
OG0001864	Prba.g_00237	Prao.g_01533
OG0001865	Prba.g_01123	Prao.g_00002
OG0001866	Prba.g_01138	Prao.g_01331
OG0001867	Prba.g_01149	Prao.g_01324
OG0001868	Prba.g_01153	Prao.g_01320
OG0001869	Prba.g_00147	Prao.g_01357
OG0001907	Prba.g_01096	Prao.g_01343
OG0001949	Prba.g_01117	Prao.g_01371
OG0001958	Prba.g_00103	Prao.g_01128
OG0002023	Prba.g_01144	Prao.g_01328
OG0002024	Prba.g_01148	Prao.g_01325
OG0002026	Prba.g_01098	Prao.g_00010
OG0002030	Prba.g_01380	Prao.g_00860
OG0002128	Prba.g_00791	Prao.g_01766
OG0002142	Prba.g_01608	Prao.g_01261
OG0002155	Prba.g_01116	Prao.g_01370
OG0002156	Prba.g_00150	Prao.g_01211
OG0002276	Prba.g_01114	Prao.g_01365
OG0002310	Prba.g_01607	Prao.g_01260
OG0002378	Prba.g_00169	Prao.g_01356
OG0003036	Prba.g_00148	Prao.g_01363
OG0003037	Prba.g_01113	Prao.g_01366
