Orthogroup	Prat	Prab
OG0001162	Prat.g_01500	Prab.g_01567
OG0001163	Prat.g_01583	Prab.g_01661
OG0001164	Prat.g_01587	Prab.g_01665
OG0001165	Prat.g_01590	Prab.g_01668
OG0001166	Prat.g_01610	Prab.g_01688
OG0001167	Prat.g_01628	Prab.g_01705
OG0001168	Prat.g_01630	Prab.g_01707
OG0001169	Prat.g_01632	Prab.g_01709
OG0001170	Prat.g_01634	Prab.g_01711
OG0001171	Prat.g_01645	Prab.g_01720
OG0001172	Prat.g_01660	Prab.g_01734
OG0001173	Prat.g_01661	Prab.g_01735
OG0001174	Prat.g_01669	Prab.g_01743
OG0001175	Prat.g_01670	Prab.g_01744
OG0001176	Prat.g_01678	Prab.g_01751
OG0001177	Prat.g_01680	Prab.g_01753
OG0001178	Prat.g_01597	Prab.g_01758
OG0001179	Prat.g_01710	Prab.g_01786
OG0001180	Prat.g_01732	Prab.g_01808
OG0001181	Prat.g_01736	Prab.g_01812
OG0001182	Prat.g_01745	Prab.g_01819
OG0001183	Prat.g_01749	Prab.g_01823
OG0001184	Prat.g_01766	Prab.g_01838
OG0001185	Prat.g_01783	Prab.g_01852
OG0001186	Prat.g_01807	Prab.g_01875
OG0001187	Prat.g_01810	Prab.g_01880
OG0001188	Prat.g_01812	Prab.g_01882
OG0001189	Prat.g_01829	Prab.g_01899
OG0001190	Prat.g_01834	Prab.g_01903
OG0001191	Prat.g_01844	Prab.g_01913
OG0001192	Prat.g_01849	Prab.g_01918
OG0001193	Prat.g_01863	Prab.g_01928
OG0001194	Prat.g_01864	Prab.g_01929
OG0001195	Prat.g_01865	Prab.g_01930
OG0001196	Prat.g_01881	Prab.g_01943
OG0001197	Prat.g_01883	Prab.g_01944
OG0001198	Prat.g_01890	Prab.g_01952
OG0001200	Prat.g_00073	Prab.g_00068
OG0001201	Prat.g_00105	Prab.g_00099
OG0001202	Prat.g_00201	Prab.g_00190
OG0001205	Prat.g_00406	Prab.g_00448
OG0001206	Prat.g_00425	Prab.g_00467
OG0001207	Prat.g_00436	Prab.g_00481
OG0001208	Prat.g_00442	Prab.g_00486
OG0001209	Prat.g_00497	Prab.g_00539
OG0001210	Prat.g_00501	Prab.g_00544
OG0001211	Prat.g_00511	Prab.g_00554
OG0001212	Prat.g_00558	Prab.g_00600
OG0001213	Prat.g_00593	Prab.g_00634
OG0001214	Prat.g_01088	Prab.g_00642
OG0001215	Prat.g_00764	Prab.g_00695
OG0001216	Prat.g_00790	Prab.g_00725
OG0001217	Prat.g_01486	Prab.g_00768
OG0001218	Prat.g_01217	Prab.g_00776
OG0001219	Prat.g_00863	Prab.g_00829
OG0001220	Prat.g_00984	Prab.g_00891
OG0001221	Prat.g_00728	Prab.g_01057
OG0001222	Prat.g_00944	Prab.g_01018
OG0001223	Prat.g_00914	Prab.g_00992
OG0001225	Prat.g_00963	Prab.g_00931
OG0001226	Prat.g_00078	Prab.g_01120
OG0001227	Prat.g_01197	Prab.g_01138
OG0001228	Prat.g_01106	Prab.g_01264
OG0001229	Prat.g_01228	Prab.g_01358
OG0001230	Prat.g_01343	Prab.g_01458
OG0001232	Prat.g_01614	Prab.g_01692
OG0001233	Prat.g_01635	Prab.g_01712
OG0001234	Prat.g_01672	Prab.g_01746
OG0001235	Prat.g_01676	Prab.g_01755
OG0001237	Prat.g_01767	Prab.g_01839
OG0001238	Prat.g_01845	Prab.g_01914
OG0001239	Prat.g_00068	Prab.g_00063
OG0001240	Prat.g_00090	Prab.g_00084
OG0001241	Prat.g_00099	Prab.g_00092
OG0001244	Prat.g_00140	Prab.g_00131
OG0001245	Prat.g_00671	Prab.g_00368
OG0001246	Prat.g_01485, Prat.g_00467	Prab.g_00508
OG0001247	Prat.g_00757	Prab.g_00688
OG0001248	Prat.g_00759	Prab.g_00690
OG0001249	Prat.g_00345	Prab.g_00818
OG0001250	Prat.g_00997	Prab.g_00880
OG0001251	Prat.g_00695	Prab.g_01083
OG0001253	Prat.g_01480	Prab.g_01139
OG0001254	Prat.g_01559	Prab.g_01188
OG0001255	Prat.g_01172	Prab.g_01203
OG0001256	Prat.g_01446	Prab.g_01558
OG0001258	Prat.g_01588	Prab.g_01666
OG0001259	Prat.g_01633	Prab.g_01710
OG0001260	Prat.g_01651	Prab.g_01726
OG0001261	Prat.g_01717	Prab.g_01794
OG0001262	Prat.g_01827	Prab.g_01897
OG0001264	Prat.g_01473	Prab.g_01280
OG0001265	Prat.g_00117	Prab.g_00109
OG0001266	Prat.g_00205	Prab.g_00194
OG0001267	Prat.g_00287	Prab.g_00268
OG0001268	Prat.g_00353	Prab.g_00326
OG0001269	Prat.g_00985	Prab.g_00347
OG0001270	Prat.g_00394	Prab.g_00437
OG0001271	Prat.g_00431	Prab.g_00476
OG0001272	Prat.g_00446	Prab.g_00490
OG0001273	Prat.g_01095	Prab.g_00636
OG0001274	Prat.g_00228	Prab.g_00710
OG0001275	Prat.g_00922	Prab.g_00982
OG0001276	Prat.g_00936	Prab.g_00954
OG0001277	Prat.g_00817	Prab.g_01127
OG0001278	Prat.g_01102	Prab.g_01269
OG0001279	Prat.g_00828	Prab.g_01590
OG0001280	Prat.g_01248	Prab.g_01325
OG0001281	Prat.g_01254	Prab.g_01331
OG0001282	Prat.g_01292	Prab.g_01361
OG0001283	Prat.g_01877	Prab.g_01381
OG0001284	Prat.g_01433	Prab.g_01536
OG0001285	Prat.g_01617	Prab.g_01695
OG0001286	Prat.g_01730	Prab.g_01806
OG0001287	Prat.g_01790	Prab.g_01859
OG0001288	Prat.g_01800	Prab.g_01868
OG0001289	Prat.g_00085	Prab.g_00079
OG0001290	Prat.g_00098	Prab.g_00091
OG0001291	Prat.g_00135	Prab.g_00125
OG0001292	Prat.g_00254	Prab.g_00238
OG0001293	Prat.g_00268	Prab.g_00250
OG0001294	Prat.g_01546	Prab.g_00366
OG0001295	Prat.g_01215	Prab.g_00472
OG0001296	Prat.g_00472	Prab.g_00513
OG0001297	Prat.g_00477	Prab.g_00518
OG0001298	Prat.g_00541	Prab.g_00581
OG0001299	Prat.g_01057	Prab.g_00671
OG0001300	Prat.g_00768	Prab.g_00698
OG0001301	Prat.g_00773	Prab.g_00701
OG0001302	Prat.g_00859	Prab.g_00827
OG0001303	Prat.g_01550	Prab.g_00749
OG0001304	Prat.g_00949	Prab.g_00944
OG0001305	Prat.g_00969	Prab.g_00925
OG0001306	Prat.g_01170	Prab.g_01205
OG0001308	Prat.g_01363	Prab.g_01476
OG0001309	Prat.g_00481	Prab.g_01562
OG0001310	Prat.g_01604	Prab.g_01681
OG0001311	Prat.g_00938	Prab.g_00952
OG0001312	Prat.g_00872	Prab.g_01029
OG0001316	Prat.g_00139	Prab.g_00130
OG0001317	Prat.g_00239	Prab.g_00225
OG0001318	Prat.g_00263	Prab.g_00246
OG0001319	Prat.g_00280	Prab.g_00261
OG0001320	Prat.g_00615, Prat.g_01580, Prat.g_00639	Prab.g_00370
OG0001321	Prat.g_00413	Prab.g_00457
OG0001322	Prat.g_00414	Prab.g_00458
OG0001324	Prat.g_00769	Prab.g_00699
OG0001325	Prat.g_00793	Prab.g_00728
OG0001327	Prat.g_00704	Prab.g_01112
OG0001329	Prat.g_01542	Prab.g_01178
OG0001331	Prat.g_01297	Prab.g_01366
OG0001332	Prat.g_01403	Prab.g_01509
OG0001333	Prat.g_01629	Prab.g_01706
OG0001334	Prat.g_01752	Prab.g_01826
OG0001335	Prat.g_01753	Prab.g_01827
OG0001336	Prat.g_01878	Prab.g_01940
OG0001339	Prat.g_00101	Prab.g_00094
OG0001340	Prat.g_00340	Prab.g_00316
OG0001341	Prat.g_01225	Prab.g_00765
OG0001343	Prat.g_00692	Prab.g_01086
OG0001344	Prat.g_01152	Prab.g_01223
OG0001346	Prat.g_01250	Prab.g_01327
OG0001348	Prat.g_00827	Prab.g_01595
OG0001350	Prat.g_00242	Prab.g_00228
OG0001352	Prat.g_00753	Prab.g_00685
OG0001353	Prat.g_01005	Prab.g_00872
OG0001354	Prat.g_00906	Prab.g_01000
OG0001359	Prat.g_00693	Prab.g_01085
OG0001361	Prat.g_01138	Prab.g_01235
OG0001362	Prat.g_01367	Prab.g_01480
OG0001363	Prat.g_01369	Prab.g_01482
OG0001364	Prat.g_01755	Prab.g_01829
OG0001365	Prat.g_01838	Prab.g_01907
OG0001371	Prat.g_00752	Prab.g_00684
OG0001372	Prat.g_01503	Prab.g_00775, Prab.g_00803
OG0001375	Prat.g_00691	Prab.g_01087
OG0001379	Prat.g_01243	Prab.g_01320
OG0001380	Prat.g_01178	Prab.g_01349
OG0001381	Prat.g_01181	Prab.g_01354
OG0001394	Prat.g_00732	Prab.g_01053
OG0001397	Prat.g_01368	Prab.g_01481
OG0001398	Prat.g_00810	Prab.g_01603
OG0001403	Prat.g_00032	Prab.g_00030
OG0001404	Prat.g_00065	Prab.g_00060
OG0001405	Prat.g_00333	Prab.g_00314
OG0001407	Prat.g_01521	Prab.g_01118
OG0001409	Prat.g_01148	Prab.g_01226
OG0001414	Prat.g_00233	Prab.g_00220
OG0001415	Prat.g_00235	Prab.g_00222
OG0001416	Prat.g_00421	Prab.g_00464
OG0001418	Prat.g_00758	Prab.g_00689
OG0001419	Prat.g_01522	Prab.g_01119
OG0001421	Prat.g_01447	Prab.g_01559
OG0001422	Prat.g_00660, Prat.g_00659	Prab.g_01592
OG0001424	Prat.g_00657	Prab.g_01134
OG0001425	Prat.g_01848	Prab.g_01917
OG0001428	Prat.g_00173	Prab.g_00163
OG0001429	Prat.g_00864	Prab.g_00830
OG0001434	Prat.g_00737	Prab.g_01049
OG0001437	Prat.g_00234	Prab.g_00221
OG0001438	Prat.g_00301	Prab.g_00281
OG0001440	Prat.g_00613, Prat.g_01552	Prab.g_00425, Prab.g_00405
OG0001441	Prat.g_00484	Prab.g_00525
OG0001443	Prat.g_01227	Prab.g_01604
OG0001446	Prat.g_01504	Prab.g_00071
OG0001448	Prat.g_00658	Prab.g_00356
OG0001450	Prat.g_00761	Prab.g_00692
OG0001451	Prat.g_00973	Prab.g_00901
OG0001452	Prat.g_00697	Prab.g_01081
OG0001455	Prat.g_01463, Prat.g_00666	Prab.g_01634
OG0001461	Prat.g_00378	Prab.g_01286
OG0001463	Prat.g_00294	Prab.g_00274
OG0001464	Prat.g_00341	Prab.g_00317
OG0001465	Prat.g_00779	Prab.g_00707
OG0001468	Prat.g_00679	Prab.g_01110
OG0001481	Prat.g_00375	Prab.g_00362
OG0001484	Prat.g_00635	Prab.g_00769
OG0001485	Prat.g_01539	Prab.g_00922, Prab.g_01290
OG0001490	Prat.g_00614	Prab.g_00038
OG0001491	Prat.g_00856	Prab.g_00825
OG0001499	Prat.g_00667	Prab.g_00052
OG0001500	Prat.g_00270	Prab.g_00252
OG0001501	Prat.g_00826	Prab.g_00712
OG0001503	Prat.g_01175	Prab.g_01194
OG0001506	Prat.g_01399	Prab.g_01507
OG0001521	Prat.g_00831	Prab.g_00766
OG0001523	Prat.g_01555	Prab.g_01190
OG0001524	Prat.g_01554	Prab.g_01191
OG0001526	Prat.g_01460	Prab.g_01729
OG0001527	Prat.g_00526	Prab.g_00567
OG0001548	Prat.g_00643	Prab.g_00816
OG0001552	Prat.g_01449	Prab.g_01282
OG0001553	Prat.g_01349	Prab.g_01463
OG0001566	Prat.g_00750	Prab.g_00681
OG0001571	Prat.g_01234, Prat.g_01492	Prab.g_01167
OG0001581	Prat.g_00379, Prat.g_00385	Prab.g_00135
OG0001583	Prat.g_00855	Prab.g_00824
OG0001584	Prat.g_01047	Prab.g_01037
OG0001595	Prat.g_00063	Prab.g_00059
OG0001596	Prat.g_00072	Prab.g_00067
OG0001597	Prat.g_01396	Prab.g_00351
OG0001598	Prat.g_00771	Prab.g_01626
OG0001599	Prat.g_00423	Prab.g_00465
OG0001600	Prat.g_00474	Prab.g_00515
OG0001601	Prat.g_00748	Prab.g_00679
OG0001602	Prat.g_00778	Prab.g_00706
OG0001603	Prat.g_00858	Prab.g_00826
OG0001604	Prat.g_00724	Prab.g_01060
OG0001606	Prat.g_00655	Prab.g_01298
OG0001607	Prat.g_00624	Prab.g_01192
OG0001608	Prat.g_00825	Prab.g_01352
OG0001609	Prat.g_01397	Prab.g_01505
OG0001610	Prat.g_01402	Prab.g_01508
OG0001611	Prat.g_00646	Prab.g_01573
OG0001612	Prat.g_01533	Prab.g_00755
OG0001613	Prat.g_01747	Prab.g_01821
OG0001628	Prat.g_00600	Prab.g_00778, Prab.g_00420
OG0001629	Prat.g_01524	Prab.g_00779
OG0001630	Prat.g_00700	Prab.g_01078
OG0001631	Prat.g_01226	Prab.g_01115
OG0001632	Prat.g_00668	Prab.g_00977
OG0001651	Prat.g_00649	Prab.g_01571
OG0001662	Prat.g_01523	Prab.g_01155
OG0001669	Prat.g_00041	Prab.g_01292
OG0001685	Prat.g_00833	Prab.g_00902
OG0001686	Prat.g_01194	Prab.g_00962
OG0001687	Prat.g_00420	Prab.g_01109
OG0001688	Prat.g_00654	Prab.g_01114
OG0001689	Prat.g_01798	Prab.g_01866
OG0001697	Prat.g_00857	Prab.g_01101
OG0001707	Prat.g_01198	Prab.g_01132
OG0001708	Prat.g_01174	Prab.g_01202
OG0001721	Prat.g_00652	Prab.g_00771
OG0001722	Prat.g_00698	Prab.g_01080
OG0001723	Prat.g_00830	Prab.g_00972
OG0001742	Prat.g_00620	Prab.g_00364
OG0001776	Prat.g_00631	Prab.g_01151
OG0001835	Prat.g_01543	Prab.g_00398
OG0001985	Prat.g_01454	Prab.g_01102
OG0001986	Prat.g_00920	Prab.g_00984
OG0002096	Prat.g_00782	Prab.g_01405
OG0002097	Prat.g_01321	Prab.g_01388
OG0002154	Prat.g_01289	Prab.g_01383
OG0002273	Prat.g_00621	Prab.g_01342
OG0002274	Prat.g_01319	Prab.g_01387
OG0002275	Prat.g_00608	Prab.g_01633
OG0002372	Prat.g_00077	Prab.g_01582
OG0002486	Prat.g_01497	Prab.g_01435
OG0002893	Prat.g_01322	Prab.g_01386
