Orthogroup	Prat	Syaa
OG0001126	Prat.g_00955	Syaa.g_00864
OG0001127	Prat.g_00956	Syaa.g_00865
OG0001128	Prat.g_00957	Syaa.g_00868
OG0001129	Prat.g_00958	Syaa.g_00870
OG0001130	Prat.g_00959	Syaa.g_00871
OG0001131	Prat.g_01204	Syaa.g_01108
OG0001132	Prat.g_01479	Syaa.g_01468
OG0001133	Prat.g_01211	Syaa.g_01656
OG0001134	Prat.g_01495, Prat.g_01561	Syaa.g_01028
OG0001136	Prat.g_01158	Syaa.g_00767
OG0001137	Prat.g_01147	Syaa.g_00786
OG0001138	Prat.g_01126	Syaa.g_01002
OG0001139	Prat.g_01124	Syaa.g_01000
OG0001141	Prat.g_01123	Syaa.g_00998
OG0001142	Prat.g_01122	Syaa.g_00997
OG0001143	Prat.g_01115	Syaa.g_00987
OG0001144	Prat.g_01110	Syaa.g_00978
OG0001145	Prat.g_01241	Syaa.g_00748
OG0001146	Prat.g_01253	Syaa.g_00729
OG0001147	Prat.g_01287	Syaa.g_01837
OG0001148	Prat.g_01293	Syaa.g_02061
OG0001149	Prat.g_01294	Syaa.g_02062
OG0001150	Prat.g_01295	Syaa.g_02063
OG0001151	Prat.g_01306	Syaa.g_02076
OG0001152	Prat.g_01307	Syaa.g_02077
OG0001153	Prat.g_01387	Syaa.g_01811
OG0001154	Prat.g_01388	Syaa.g_01812
OG0001156	Prat.g_01410	Syaa.g_00623
OG0001157	Prat.g_01411	Syaa.g_00622
OG0001158	Prat.g_01412	Syaa.g_00619
OG0001159	Prat.g_01413	Syaa.g_00618
OG0001160	Prat.g_01439	Syaa.g_00574
OG0001161	Prat.g_01502	Syaa.g_02620
OG0001162	Prat.g_01500	Syaa.g_01203
OG0001163	Prat.g_01583	Syaa.g_00566
OG0001164	Prat.g_01587	Syaa.g_00560
OG0001165	Prat.g_01590	Syaa.g_00555
OG0001166	Prat.g_01610	Syaa.g_00527
OG0001167	Prat.g_01628	Syaa.g_00673
OG0001168	Prat.g_01630	Syaa.g_00672
OG0001169	Prat.g_01632	Syaa.g_00670
OG0001170	Prat.g_01634	Syaa.g_00668
OG0001171	Prat.g_01645	Syaa.g_00655
OG0001172	Prat.g_01660	Syaa.g_02347
OG0001173	Prat.g_01661	Syaa.g_02346
OG0001174	Prat.g_01669	Syaa.g_02338
OG0001175	Prat.g_01670	Syaa.g_02337
OG0001176	Prat.g_01678	Syaa.g_02314
OG0001177	Prat.g_01680	Syaa.g_02316
OG0001178	Prat.g_01597	Syaa.g_00546
OG0001179	Prat.g_01710	Syaa.g_02268
OG0001180	Prat.g_01732	Syaa.g_02243
OG0001181	Prat.g_01736	Syaa.g_02239
OG0001182	Prat.g_01745	Syaa.g_02230
OG0001183	Prat.g_01749	Syaa.g_02224
OG0001184	Prat.g_01766	Syaa.g_00151
OG0001186	Prat.g_01807	Syaa.g_00081
OG0001187	Prat.g_01810	Syaa.g_00082
OG0001188	Prat.g_01812	Syaa.g_00075
OG0001189	Prat.g_01829	Syaa.g_00057
OG0001190	Prat.g_01834	Syaa.g_02592
OG0001191	Prat.g_01844	Syaa.g_02605
OG0001192	Prat.g_01849	Syaa.g_02612
OG0001193	Prat.g_01863	Syaa.g_02658
OG0001194	Prat.g_01864	Syaa.g_02660
OG0001195	Prat.g_01865	Syaa.g_02661
OG0001196	Prat.g_01881	Syaa.g_02741
OG0001197	Prat.g_01883	Syaa.g_02743
OG0001198	Prat.g_01890	Syaa.g_02755
OG0001200	Prat.g_00073	Syaa.g_00345
OG0001201	Prat.g_00105	Syaa.g_02381
OG0001202	Prat.g_00201	Syaa.g_02528
OG0001203	Prat.g_00243	Syaa.g_02106
OG0001205	Prat.g_00406	Syaa.g_00713
OG0001206	Prat.g_00425	Syaa.g_01855
OG0001207	Prat.g_00436	Syaa.g_02058
OG0001208	Prat.g_00442	Syaa.g_02049
OG0001209	Prat.g_00497	Syaa.g_01977
OG0001210	Prat.g_00501	Syaa.g_01967
OG0001211	Prat.g_00511	Syaa.g_01950
OG0001212	Prat.g_00558	Syaa.g_01892
OG0001213	Prat.g_00593	Syaa.g_01646
OG0001214	Prat.g_01088	Syaa.g_01631
OG0001215	Prat.g_00764	Syaa.g_00914
OG0001216	Prat.g_00790	Syaa.g_01238
OG0001217	Prat.g_01486	Syaa.g_01559
OG0001218	Prat.g_01217	Syaa.g_01820
OG0001219	Prat.g_00863	Syaa.g_01404
OG0001220	Prat.g_00984	Syaa.g_00812
OG0001221	Prat.g_00728	Syaa.g_01111
OG0001222	Prat.g_00944	Syaa.g_01371
OG0001223	Prat.g_00914	Syaa.g_01326
OG0001224	Prat.g_00961	Syaa.g_00874
OG0001225	Prat.g_00963	Syaa.g_00876
OG0001226	Prat.g_00078	Syaa.g_01579
OG0001227	Prat.g_01197	Syaa.g_02622
OG0001228	Prat.g_01106	Syaa.g_00695
OG0001229	Prat.g_01228	Syaa.g_00899
OG0001230	Prat.g_01343	Syaa.g_01764
OG0001232	Prat.g_01614	Syaa.g_00508
OG0001233	Prat.g_01635	Syaa.g_00667
OG0001234	Prat.g_01672	Syaa.g_02333
OG0001235	Prat.g_01676	Syaa.g_02323
OG0001236	Prat.g_01763	Syaa.g_00154
OG0001238	Prat.g_01845	Syaa.g_02607
OG0001239	Prat.g_00068	Syaa.g_00350
OG0001240	Prat.g_00090	Syaa.g_02364
OG0001241	Prat.g_00099	Syaa.g_02374
OG0001243	Prat.g_00125	Syaa.g_02415
OG0001244	Prat.g_00140	Syaa.g_02445
OG0001245	Prat.g_00671	Syaa.g_01492
OG0001246	Prat.g_01485, Prat.g_00467	Syaa.g_02023
OG0001247	Prat.g_00757	Syaa.g_01207
OG0001248	Prat.g_00759	Syaa.g_01204
OG0001250	Prat.g_00997	Syaa.g_00832
OG0001251	Prat.g_00695	Syaa.g_02667
OG0001253	Prat.g_01480	Syaa.g_01467
OG0001254	Prat.g_01559	Syaa.g_01029
OG0001255	Prat.g_01172	Syaa.g_01696
OG0001256	Prat.g_01446	Syaa.g_00567
OG0001258	Prat.g_01588	Syaa.g_00557
OG0001259	Prat.g_01633	Syaa.g_00669
OG0001260	Prat.g_01651	Syaa.g_00642
OG0001261	Prat.g_01717	Syaa.g_02259
OG0001262	Prat.g_01827	Syaa.g_00059
OG0001263	Prat.g_00127	Syaa.g_02418
OG0001265	Prat.g_00117	Syaa.g_02405
OG0001266	Prat.g_00205	Syaa.g_02532
OG0001267	Prat.g_00287	Syaa.g_00262
OG0001268	Prat.g_00353	Syaa.g_02176
OG0001269	Prat.g_00985	Syaa.g_01499
OG0001270	Prat.g_00394	Syaa.g_00701
OG0001271	Prat.g_00431	Syaa.g_01845
OG0001272	Prat.g_00446	Syaa.g_02045
OG0001273	Prat.g_01095	Syaa.g_01639
OG0001274	Prat.g_00228	Syaa.g_02563
OG0001275	Prat.g_00922	Syaa.g_01311
OG0001276	Prat.g_00936	Syaa.g_01295
OG0001277	Prat.g_00817	Syaa.g_02724
OG0001278	Prat.g_01102	Syaa.g_00966
OG0001279	Prat.g_00828	Syaa.g_01749
OG0001280	Prat.g_01248	Syaa.g_00738
OG0001281	Prat.g_01254	Syaa.g_00728
OG0001282	Prat.g_01292	Syaa.g_02060
OG0001283	Prat.g_01877	Syaa.g_02734
OG0001284	Prat.g_01433	Syaa.g_00583
OG0001286	Prat.g_01730	Syaa.g_02245
OG0001287	Prat.g_01790	Syaa.g_00121
OG0001289	Prat.g_00085	Syaa.g_00327
OG0001290	Prat.g_00098	Syaa.g_02373
OG0001291	Prat.g_00135	Syaa.g_02428
OG0001292	Prat.g_00254	Syaa.g_00310
OG0001293	Prat.g_00268	Syaa.g_00288
OG0001294	Prat.g_01546	Syaa.g_01076
OG0001295	Prat.g_01215	Syaa.g_01964
OG0001296	Prat.g_00472	Syaa.g_02017
OG0001297	Prat.g_00477	Syaa.g_02013
OG0001298	Prat.g_00541	Syaa.g_01913
OG0001299	Prat.g_01057	Syaa.g_01070
OG0001300	Prat.g_00768	Syaa.g_00905
OG0001301	Prat.g_00773	Syaa.g_00891
OG0001302	Prat.g_00859	Syaa.g_01600
OG0001303	Prat.g_01550	Syaa.g_01402
OG0001304	Prat.g_00949	Syaa.g_01281
OG0001305	Prat.g_00969	Syaa.g_00885
OG0001306	Prat.g_01170	Syaa.g_00753
OG0001309	Prat.g_00481	Syaa.g_02005
OG0001310	Prat.g_01604	Syaa.g_00535
OG0001311	Prat.g_00938	Syaa.g_01293
OG0001312	Prat.g_00872	Syaa.g_01391
OG0001316	Prat.g_00139	Syaa.g_02434
OG0001317	Prat.g_00239	Syaa.g_02112
OG0001318	Prat.g_00263	Syaa.g_00296
OG0001319	Prat.g_00280	Syaa.g_00273
OG0001321	Prat.g_00413	Syaa.g_00719
OG0001322	Prat.g_00414	Syaa.g_00720
OG0001324	Prat.g_00769	Syaa.g_00904
OG0001325	Prat.g_00793	Syaa.g_01243
OG0001327	Prat.g_00704	Syaa.g_01083
OG0001330	Prat.g_01468	Syaa.g_00746
OG0001331	Prat.g_01297	Syaa.g_02065
OG0001334	Prat.g_01752	Syaa.g_02216
OG0001335	Prat.g_01753	Syaa.g_02215
OG0001336	Prat.g_01878	Syaa.g_02735
OG0001337	Prat.g_00339	Syaa.g_02219, Syaa.g_02200
OG0001338	Prat.g_00342	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195
OG0001339	Prat.g_00101	Syaa.g_02376
OG0001340	Prat.g_00340	Syaa.g_02199
OG0001341	Prat.g_01225	Syaa.g_00897
OG0001343	Prat.g_00692	Syaa.g_02664
OG0001344	Prat.g_01152	Syaa.g_00775
OG0001346	Prat.g_01250	Syaa.g_00734
OG0001348	Prat.g_00827	Syaa.g_00847
OG0001351	Prat.g_00416	Syaa.g_01863
OG0001352	Prat.g_00753	Syaa.g_01987
OG0001353	Prat.g_01005	Syaa.g_00841
OG0001354	Prat.g_00906	Syaa.g_01338
OG0001359	Prat.g_00693	Syaa.g_02663
OG0001361	Prat.g_01138	Syaa.g_00800
OG0001362	Prat.g_01367	Syaa.g_01789
OG0001363	Prat.g_01369	Syaa.g_01791
OG0001364	Prat.g_01755	Syaa.g_00171
OG0001368	Prat.g_00632, Prat.g_00818	Syaa.g_00317
OG0001369	Prat.g_01269	Syaa.g_02363
OG0001370	Prat.g_00422	Syaa.g_02140, Syaa.g_01218
OG0001375	Prat.g_00691	Syaa.g_02665
OG0001379	Prat.g_01243	Syaa.g_00744
OG0001394	Prat.g_00732	Syaa.g_01118
OG0001398	Prat.g_00810	Syaa.g_01424
OG0001401	Prat.g_00850	Syaa.g_00837
OG0001402	Prat.g_00588	Syaa.g_01658
OG0001404	Prat.g_00065	Syaa.g_00355
OG0001405	Prat.g_00333	Syaa.g_02213
OG0001407	Prat.g_01521	Syaa.g_01986
OG0001416	Prat.g_00421	Syaa.g_00731
OG0001419	Prat.g_01522	Syaa.g_01985
OG0001421	Prat.g_01447	Syaa.g_01583, Syaa.g_01469
OG0001422	Prat.g_00660, Prat.g_00659	Syaa.g_00743
OG0001428	Prat.g_00173	Syaa.g_02481
OG0001430	Prat.g_01216	Syaa.g_02584
OG0001434	Prat.g_00737	Syaa.g_01123
OG0001435	Prat.g_00711	Syaa.g_01090
OG0001438	Prat.g_00301	Syaa.g_00247
OG0001441	Prat.g_00484	Syaa.g_02000
OG0001443	Prat.g_01227	Syaa.g_02617
OG0001448	Prat.g_00658	Syaa.g_00423
OG0001452	Prat.g_00697	Syaa.g_00301
OG0001461	Prat.g_00378	Syaa.g_02328
OG0001465	Prat.g_00779	Syaa.g_01211
OG0001467	Prat.g_01290	Syaa.g_01601
OG0001468	Prat.g_00679	Syaa.g_01597
OG0001477	Prat.g_01514, Prat.g_01515	Syaa.g_00893
OG0001487	Prat.g_01395	Syaa.g_01819
OG0001488	Prat.g_01143	Syaa.g_00791
OG0001489	Prat.g_01741	Syaa.g_02234
OG0001494	Prat.g_01271	Syaa.g_00483
OG0001495	Prat.g_01681	Syaa.g_02317
OG0001496	Prat.g_01512	Syaa.g_00895
OG0001497	Prat.g_01513	Syaa.g_00894
OG0001498	Prat.g_00371	Syaa.g_02148
OG0001499	Prat.g_00667	Syaa.g_01698
OG0001510	Prat.g_01794	Syaa.g_00116
OG0001511	Prat.g_00109	Syaa.g_02389
OG0001512	Prat.g_01231	Syaa.g_02105
OG0001514	Prat.g_01511	Syaa.g_00896
OG0001515	Prat.g_00766	Syaa.g_00909
OG0001516	Prat.g_01060	Syaa.g_01067
OG0001517	Prat.g_01328, Prat.g_00349	Syaa.g_02181
OG0001518	Prat.g_01847	Syaa.g_02609
OG0001519	Prat.g_01852	Syaa.g_02619
OG0001523	Prat.g_01555	Syaa.g_02713
OG0001524	Prat.g_01554	Syaa.g_02714
OG0001527	Prat.g_00526	Syaa.g_01936
OG0001529	Prat.g_00043	Syaa.g_00050
OG0001530	Prat.g_00108	Syaa.g_02387
OG0001531	Prat.g_00244	Syaa.g_02104
OG0001532	Prat.g_01125	Syaa.g_01001
OG0001534	Prat.g_00950	Syaa.g_01280
OG0001535	Prat.g_00935	Syaa.g_01297
OG0001536	Prat.g_00892	Syaa.g_01362
OG0001537	Prat.g_00729	Syaa.g_01112
OG0001538	Prat.g_01032	Syaa.g_01159
OG0001539	Prat.g_00706	Syaa.g_01085
OG0001540	Prat.g_00129	Syaa.g_02420
OG0001541	Prat.g_00181	Syaa.g_02490
OG0001542	Prat.g_00187	Syaa.g_02499
OG0001543	Prat.g_01221	Syaa.g_02547
OG0001544	Prat.g_01851	Syaa.g_02618
OG0001545	Prat.g_01868	Syaa.g_02723
OG0001548	Prat.g_00643	Syaa.g_01573
OG0001549	Prat.g_00975	Syaa.g_00806
OG0001552	Prat.g_01449	Syaa.g_01229
OG0001557	Prat.g_00733	Syaa.g_01119
OG0001558	Prat.g_00846	Syaa.g_00022
OG0001559	Prat.g_00107	Syaa.g_02386
OG0001560	Prat.g_00097	Syaa.g_02372
OG0001561	Prat.g_00940	Syaa.g_01291
OG0001562	Prat.g_00927	Syaa.g_01305
OG0001563	Prat.g_01725	Syaa.g_02250
OG0001574	Prat.g_00524	Syaa.g_01938
OG0001575	Prat.g_00529	Syaa.g_01933
OG0001577	Prat.g_01160	Syaa.g_00765
OG0001579	Prat.g_00337	Syaa.g_02207
OG0001580	Prat.g_00050	Syaa.g_02580
OG0001589	Prat.g_01638	Syaa.g_00664
OG0001591	Prat.g_00746	Syaa.g_01078
OG0001592	Prat.g_00049	Syaa.g_02581
OG0001602	Prat.g_00778	Syaa.g_01210
OG0001607	Prat.g_00624	Syaa.g_01519
OG0001613	Prat.g_01747	Syaa.g_02227
OG0001614	Prat.g_01782	Syaa.g_00130
OG0001616	Prat.g_01133	Syaa.g_01024
OG0001617	Prat.g_00770	Syaa.g_00901
OG0001619	Prat.g_00882	Syaa.g_01374
OG0001620	Prat.g_00357	Syaa.g_02169
OG0001621	Prat.g_00259	Syaa.g_00300
OG0001622	Prat.g_01876	Syaa.g_02733
OG0001625	Prat.g_00265	Syaa.g_00294
OG0001636	Prat.g_00035	Syaa.g_00043
OG0001639	Prat.g_01406	Syaa.g_00626
OG0001640	Prat.g_00954	Syaa.g_00862
OG0001642	Prat.g_00986	Syaa.g_00814
OG0001643	Prat.g_01085	Syaa.g_01628
OG0001644	Prat.g_00806	Syaa.g_01263
OG0001652	Prat.g_00844	Syaa.g_00018
OG0001654	Prat.g_01404	Syaa.g_00628
OG0001655	Prat.g_01230	Syaa.g_01723, Syaa.g_01223
OG0001656	Prat.g_00336	Syaa.g_02209
OG0001657	Prat.g_00155	Syaa.g_02464
OG0001658	Prat.g_00045	Syaa.g_02591
OG0001671	Prat.g_00837	Syaa.g_02552
OG0001673	Prat.g_00237	Syaa.g_02114
OG0001678	Prat.g_01659	Syaa.g_02348
OG0001691	Prat.g_00952	Syaa.g_01665
OG0001692	Prat.g_01347	Syaa.g_01769
OG0001693	Prat.g_00625	Syaa.g_00880
OG0001694	Prat.g_00289	Syaa.g_00260
OG0001703	Prat.g_00437	Syaa.g_02057
OG0001713	Prat.g_01149	Syaa.g_00783
OG0001717	Prat.g_00168	Syaa.g_02476
OG0001729	Prat.g_00247	Syaa.g_02100
OG0001731	Prat.g_01419	Syaa.g_00599
OG0001737	Prat.g_00836	Syaa.g_00241
OG0001749	Prat.g_01325	Syaa.g_00459
OG0001752	Prat.g_01653	Syaa.g_00639
OG0001761	Prat.g_00578	Syaa.g_01679
OG0001769	Prat.g_01222	Syaa.g_01614
OG0001770	Prat.g_01553	Syaa.g_00115
OG0001771	Prat.g_01576	Syaa.g_01514
OG0001803	Prat.g_00402	Syaa.g_00709
OG0001810	Prat.g_00832	Syaa.g_02432
OG0001813	Prat.g_01855	Syaa.g_02646
OG0001816	Prat.g_00703	Syaa.g_01082
OG0001907	Prat.g_01459	Syaa.g_02441
OG0001916	Prat.g_00457	Syaa.g_02034
OG0001974	Prat.g_01491	Syaa.g_02587
OG0001996	Prat.g_00030	Syaa.g_00036
OG0002001	Prat.g_01568	Syaa.g_02453
OG0002096	Prat.g_00782	Syaa.g_00492
OG0002237	Prat.g_01096	Syaa.g_01641
OG0002247	Prat.g_00535	Syaa.g_01923
OG0002285	Prat.g_00875	Syaa.g_01388
OG0002296	Prat.g_01377	Syaa.g_01799
OG0002445	Prat.g_01279	Syaa.g_02306
OG0002490	Prat.g_01527, Prat.g_01531	Syaa.g_00468
OG0002794	Prat.g_01270	Syaa.g_00484
OG0003034	Prat.g_01313	Syaa.g_00460
OG0003169	Prat.g_01574	Syaa.g_01829
