Orthogroup	Prat	Prbl
OG0001131	Prat.g_01204	Prbl.g_02575
OG0001132	Prat.g_01479	Prbl.g_01603
OG0001133	Prat.g_01211	Prbl.g_01621
OG0001134	Prat.g_01495, Prat.g_01561	Prbl.g_02204
OG0001136	Prat.g_01158	Prbl.g_02082
OG0001137	Prat.g_01147	Prbl.g_02102
OG0001138	Prat.g_01126	Prbl.g_01118
OG0001139	Prat.g_01124	Prbl.g_01116
OG0001141	Prat.g_01123	Prbl.g_01114
OG0001142	Prat.g_01122	Prbl.g_01113
OG0001143	Prat.g_01115	Prbl.g_01376
OG0001144	Prat.g_01110	Prbl.g_02580
OG0001145	Prat.g_01241	Prbl.g_01711
OG0001146	Prat.g_01253	Prbl.g_01727
OG0001147	Prat.g_01287	Prbl.g_01333
OG0001148	Prat.g_01293	Prbl.g_00501
OG0001149	Prat.g_01294	Prbl.g_00500
OG0001150	Prat.g_01295	Prbl.g_00499
OG0001151	Prat.g_01306	Prbl.g_00487
OG0001152	Prat.g_01307	Prbl.g_00486
OG0001153	Prat.g_01387	Prbl.g_00704
OG0001154	Prat.g_01388	Prbl.g_00705
OG0001155	Prat.g_01407	Prbl.g_00454
OG0001156	Prat.g_01410	Prbl.g_00451
OG0001157	Prat.g_01411	Prbl.g_01604
OG0001158	Prat.g_01412	Prbl.g_00450
OG0001159	Prat.g_01413	Prbl.g_00449
OG0001160	Prat.g_01439	Prbl.g_00420
OG0001161	Prat.g_01502	Prbl.g_01601
OG0001162	Prat.g_01500	Prbl.g_00048
OG0001163	Prat.g_01583	Prbl.g_00406
OG0001164	Prat.g_01587	Prbl.g_00401
OG0001165	Prat.g_01590	Prbl.g_00398
OG0001166	Prat.g_01610	Prbl.g_00371
OG0001167	Prat.g_01628	Prbl.g_00350
OG0001168	Prat.g_01630	Prbl.g_00348
OG0001169	Prat.g_01632	Prbl.g_00346
OG0001170	Prat.g_01634	Prbl.g_00344
OG0001171	Prat.g_01645	Prbl.g_00334
OG0001173	Prat.g_01661	Prbl.g_01062
OG0001174	Prat.g_01669	Prbl.g_01054
OG0001175	Prat.g_01670	Prbl.g_01053
OG0001176	Prat.g_01678	Prbl.g_00953
OG0001177	Prat.g_01680	Prbl.g_00951
OG0001179	Prat.g_01710	Prbl.g_00982
OG0001180	Prat.g_01732	Prbl.g_01134
OG0001181	Prat.g_01736	Prbl.g_01138
OG0001182	Prat.g_01745	Prbl.g_01147
OG0001183	Prat.g_01749	Prbl.g_01175
OG0001184	Prat.g_01766	Prbl.g_00848
OG0001185	Prat.g_01783	Prbl.g_01291
OG0001186	Prat.g_01807	Prbl.g_02026
OG0001187	Prat.g_01810	Prbl.g_02022
OG0001188	Prat.g_01812	Prbl.g_02018
OG0001189	Prat.g_01829	Prbl.g_01996
OG0001190	Prat.g_01834	Prbl.g_02239
OG0001191	Prat.g_01844	Prbl.g_02226
OG0001192	Prat.g_01849	Prbl.g_02219
OG0001193	Prat.g_01863	Prbl.g_02181
OG0001194	Prat.g_01864	Prbl.g_02175
OG0001195	Prat.g_01865	Prbl.g_02174
OG0001196	Prat.g_01881	Prbl.g_02138
OG0001197	Prat.g_01883	Prbl.g_02136
OG0001198	Prat.g_01890	Prbl.g_02124
OG0001200	Prat.g_00073	Prbl.g_00600
OG0001201	Prat.g_00105	Prbl.g_00551
OG0001202	Prat.g_00201	Prbl.g_00095
OG0001203	Prat.g_00243	Prbl.g_00197
OG0001205	Prat.g_00406	Prbl.g_00642
OG0001206	Prat.g_00425	Prbl.g_01363
OG0001207	Prat.g_00436	Prbl.g_00503
OG0001208	Prat.g_00442	Prbl.g_00513
OG0001209	Prat.g_00497	Prbl.g_00763
OG0001210	Prat.g_00501	Prbl.g_00751
OG0001211	Prat.g_00511	Prbl.g_01884
OG0001212	Prat.g_00558	Prbl.g_01765
OG0001213	Prat.g_00593	Prbl.g_01631
OG0001214	Prat.g_01088	Prbl.g_01641
OG0001215	Prat.g_00764	Prbl.g_01858
OG0001216	Prat.g_00790	Prbl.g_02564
OG0001217	Prat.g_01486	Prbl.g_01904
OG0001218	Prat.g_01217	Prbl.g_00716
OG0001219	Prat.g_00863	Prbl.g_02435
OG0001220	Prat.g_00984	Prbl.g_01567
OG0001221	Prat.g_00728	Prbl.g_02383
OG0001222	Prat.g_00944	Prbl.g_02210
OG0001223	Prat.g_00914	Prbl.g_02503
OG0001224	Prat.g_00961	Prbl.g_00931
OG0001225	Prat.g_00963	Prbl.g_00929
OG0001226	Prat.g_00078	Prbl.g_01704
OG0001227	Prat.g_01197	Prbl.g_00472
OG0001228	Prat.g_01106	Prbl.g_02585
OG0001229	Prat.g_01228	Prbl.g_00409
OG0001230	Prat.g_01343	Prbl.g_00252
OG0001232	Prat.g_01614	Prbl.g_00366
OG0001233	Prat.g_01635	Prbl.g_00343
OG0001234	Prat.g_01672	Prbl.g_01050
OG0001235	Prat.g_01676	Prbl.g_00948
OG0001236	Prat.g_01763	Prbl.g_00852
OG0001237	Prat.g_01767	Prbl.g_00845
OG0001238	Prat.g_01845	Prbl.g_02225
OG0001239	Prat.g_00068	Prbl.g_00605
OG0001240	Prat.g_00090	Prbl.g_00568
OG0001241	Prat.g_00099	Prbl.g_00558
OG0001243	Prat.g_00125	Prbl.g_00828
OG0001245	Prat.g_00671	Prbl.g_01693
OG0001246	Prat.g_01485, Prat.g_00467	Prbl.g_00803
OG0001247	Prat.g_00757	Prbl.g_02295
OG0001248	Prat.g_00759	Prbl.g_01869
OG0001249	Prat.g_00345	Prbl.g_01195
OG0001250	Prat.g_00997	Prbl.g_01546
OG0001253	Prat.g_01480	Prbl.g_01686
OG0001254	Prat.g_01559	Prbl.g_02203
OG0001255	Prat.g_01172	Prbl.g_00036
OG0001258	Prat.g_01588	Prbl.g_00400
OG0001259	Prat.g_01633	Prbl.g_00345
OG0001260	Prat.g_01651	Prbl.g_00315
OG0001261	Prat.g_01717	Prbl.g_00991
OG0001262	Prat.g_01827	Prbl.g_01999
OG0001263	Prat.g_00127	Prbl.g_00826
OG0001265	Prat.g_00117	Prbl.g_01324
OG0001266	Prat.g_00205	Prbl.g_00099
OG0001267	Prat.g_00287	Prbl.g_01453
OG0001268	Prat.g_00353	Prbl.g_01207
OG0001269	Prat.g_00985	Prbl.g_01564
OG0001270	Prat.g_00394	Prbl.g_00654
OG0001271	Prat.g_00431	Prbl.g_01343
OG0001272	Prat.g_00446	Prbl.g_00517
OG0001273	Prat.g_01095	Prbl.g_01634
OG0001274	Prat.g_00228	Prbl.g_01263
OG0001275	Prat.g_00922	Prbl.g_02518
OG0001276	Prat.g_00936	Prbl.g_02535
OG0001277	Prat.g_00817	Prbl.g_02152
OG0001278	Prat.g_01102	Prbl.g_02592
OG0001279	Prat.g_00828	Prbl.g_00156
OG0001280	Prat.g_01248	Prbl.g_01719
OG0001281	Prat.g_01254	Prbl.g_01728
OG0001283	Prat.g_01877	Prbl.g_02143
OG0001285	Prat.g_01617	Prbl.g_00362
OG0001286	Prat.g_01730	Prbl.g_01132
OG0001288	Prat.g_01800	Prbl.g_02059
OG0001290	Prat.g_00098	Prbl.g_00559
OG0001291	Prat.g_00135	Prbl.g_00816
OG0001292	Prat.g_00254	Prbl.g_01512
OG0001293	Prat.g_00268	Prbl.g_01489
OG0001294	Prat.g_01546	Prbl.g_01393
OG0001295	Prat.g_01215	Prbl.g_00748
OG0001297	Prat.g_00477	Prbl.g_00793
OG0001298	Prat.g_00541	Prbl.g_01791
OG0001300	Prat.g_00768	Prbl.g_01873
OG0001301	Prat.g_00773	Prbl.g_00022
OG0001302	Prat.g_00859	Prbl.g_01930
OG0001303	Prat.g_01550	Prbl.g_02437
OG0001307	Prat.g_01283	Prbl.g_00723
OG0001308	Prat.g_01363	Prbl.g_00224
OG0001309	Prat.g_00481	Prbl.g_00787
OG0001310	Prat.g_01604	Prbl.g_00377
OG0001311	Prat.g_00938	Prbl.g_02537
OG0001312	Prat.g_00872	Prbl.g_02448
OG0001313	Prat.g_00849	Prbl.g_01354, Prbl.g_01355
OG0001316	Prat.g_00139	Prbl.g_00809
OG0001319	Prat.g_00280	Prbl.g_01463
OG0001321	Prat.g_00413	Prbl.g_00633
OG0001322	Prat.g_00414	Prbl.g_00632
OG0001324	Prat.g_00769	Prbl.g_01874
OG0001329	Prat.g_01542	Prbl.g_01079
OG0001330	Prat.g_01468	Prbl.g_01712
OG0001331	Prat.g_01297	Prbl.g_00497
OG0001332	Prat.g_01403	Prbl.g_00466
OG0001333	Prat.g_01629	Prbl.g_00349
OG0001334	Prat.g_01752	Prbl.g_01179
OG0001335	Prat.g_01753	Prbl.g_01180
OG0001336	Prat.g_01878	Prbl.g_02142
OG0001337	Prat.g_00339	Prbl.g_01189
OG0001339	Prat.g_00101	Prbl.g_00556
OG0001340	Prat.g_00340	Prbl.g_01190
OG0001341	Prat.g_01225	Prbl.g_02285
OG0001344	Prat.g_01152	Prbl.g_02089
OG0001348	Prat.g_00827	Prbl.g_01243
OG0001351	Prat.g_00416	Prbl.g_00624
OG0001352	Prat.g_00753	Prbl.g_00027
OG0001353	Prat.g_01005	Prbl.g_01537
OG0001354	Prat.g_00906	Prbl.g_02494
OG0001361	Prat.g_01138	Prbl.g_00182
OG0001362	Prat.g_01367	Prbl.g_00220
OG0001363	Prat.g_01369	Prbl.g_00218
OG0001365	Prat.g_01838	Prbl.g_02234
OG0001369	Prat.g_01269	Prbl.g_00569
OG0001370	Prat.g_00422	Prbl.g_02288
OG0001371	Prat.g_00752	Prbl.g_01915
OG0001372	Prat.g_01503	Prbl.g_01943
OG0001379	Prat.g_01243	Prbl.g_01714
OG0001380	Prat.g_01178	Prbl.g_01572
OG0001381	Prat.g_01181	Prbl.g_02577
OG0001394	Prat.g_00732	Prbl.g_02366
OG0001397	Prat.g_01368	Prbl.g_00219
OG0001398	Prat.g_00810	Prbl.g_01692
OG0001400	Prat.g_01458	Prbl.g_00307
OG0001401	Prat.g_00850	Prbl.g_01541
OG0001402	Prat.g_00588	Prbl.g_01620
OG0001403	Prat.g_00032	Prbl.g_01976
OG0001405	Prat.g_00333	Prbl.g_01182
OG0001409	Prat.g_01148	Prbl.g_02100
OG0001410	Prat.g_01284	Prbl.g_00724
OG0001414	Prat.g_00233	Prbl.g_01918
OG0001415	Prat.g_00235	Prbl.g_01770
OG0001416	Prat.g_00421	Prbl.g_01725
OG0001418	Prat.g_00758	Prbl.g_01046
OG0001422	Prat.g_00660, Prat.g_00659	Prbl.g_01370
OG0001425	Prat.g_01848	Prbl.g_02222
OG0001431	Prat.g_01489	Prbl.g_02617
OG0001434	Prat.g_00737	Prbl.g_02362
OG0001435	Prat.g_00711	Prbl.g_02411
OG0001437	Prat.g_00234	Prbl.g_01769
OG0001438	Prat.g_00301	Prbl.g_01438
OG0001441	Prat.g_00484	Prbl.g_00782
OG0001443	Prat.g_01227	Prbl.g_00408
OG0001446	Prat.g_01504	Prbl.g_01075
OG0001450	Prat.g_00761	Prbl.g_01847
OG0001451	Prat.g_00973	Prbl.g_02546
OG0001455	Prat.g_01463, Prat.g_00666	Prbl.g_00138
OG0001461	Prat.g_00378	Prbl.g_00620
OG0001463	Prat.g_00294	Prbl.g_01445
OG0001464	Prat.g_00341	Prbl.g_01191
OG0001477	Prat.g_01514, Prat.g_01515	Prbl.g_00017
OG0001481	Prat.g_00375	Prbl.g_00627
OG0001484	Prat.g_00635	Prbl.g_02573
OG0001485	Prat.g_01539	Prbl.g_00462
OG0001487	Prat.g_01395	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Prat.g_01143	Prbl.g_02106
OG0001489	Prat.g_01741	Prbl.g_01143
OG0001491	Prat.g_00856	Prbl.g_01099
OG0001495	Prat.g_01681	Prbl.g_00950
OG0001496	Prat.g_01512	Prbl.g_00013
OG0001497	Prat.g_01513	Prbl.g_00016
OG0001498	Prat.g_00371	Prbl.g_02675
OG0001500	Prat.g_00270	Prbl.g_01919
OG0001501	Prat.g_00826	Prbl.g_00120
OG0001503	Prat.g_01175	Prbl.g_01931
OG0001506	Prat.g_01399	Prbl.g_01086
OG0001510	Prat.g_01794	Prbl.g_02635
OG0001511	Prat.g_00109	Prbl.g_00544
OG0001512	Prat.g_01231	Prbl.g_00195
OG0001514	Prat.g_01511	Prbl.g_00012
OG0001515	Prat.g_00766	Prbl.g_01865
OG0001516	Prat.g_01060	Prbl.g_01402
OG0001517	Prat.g_01328, Prat.g_00349	Prbl.g_01202
OG0001518	Prat.g_01847	Prbl.g_02223
OG0001519	Prat.g_01852	Prbl.g_02212
OG0001527	Prat.g_00526	Prbl.g_01898
OG0001529	Prat.g_00043	Prbl.g_01989
OG0001530	Prat.g_00108	Prbl.g_00546
OG0001531	Prat.g_00244	Prbl.g_00194
OG0001532	Prat.g_01125	Prbl.g_01117
OG0001534	Prat.g_00950	Prbl.g_02545
OG0001535	Prat.g_00935	Prbl.g_02533
OG0001536	Prat.g_00892	Prbl.g_02474
OG0001537	Prat.g_00729	Prbl.g_02374
OG0001538	Prat.g_01032	Prbl.g_02330
OG0001539	Prat.g_00706	Prbl.g_01587
OG0001540	Prat.g_00129	Prbl.g_00824
OG0001541	Prat.g_00181	Prbl.g_00267
OG0001542	Prat.g_00187	Prbl.g_00073
OG0001543	Prat.g_01221	Prbl.g_01241
OG0001544	Prat.g_01851	Prbl.g_02213
OG0001545	Prat.g_01868	Prbl.g_02153
OG0001553	Prat.g_01349	Prbl.g_00245
OG0001558	Prat.g_00846	Prbl.g_01960
OG0001559	Prat.g_00107	Prbl.g_00547
OG0001560	Prat.g_00097	Prbl.g_00560
OG0001561	Prat.g_00940	Prbl.g_02539
OG0001562	Prat.g_00927	Prbl.g_02525
OG0001563	Prat.g_01725	Prbl.g_00999
OG0001574	Prat.g_00524	Prbl.g_01896
OG0001575	Prat.g_00529	Prbl.g_01901
OG0001576	Prat.g_01262	Prbl.g_01737
OG0001577	Prat.g_01160	Prbl.g_02080
OG0001579	Prat.g_00337	Prbl.g_01186
OG0001580	Prat.g_00050	Prbl.g_02250
OG0001589	Prat.g_01638	Prbl.g_00341
OG0001591	Prat.g_00746	Prbl.g_01591
OG0001592	Prat.g_00049	Prbl.g_02249
OG0001598	Prat.g_00771	Prbl.g_02064
OG0001614	Prat.g_01782	Prbl.g_01293
OG0001616	Prat.g_01133	Prbl.g_01380
OG0001617	Prat.g_00770	Prbl.g_00728
OG0001619	Prat.g_00882	Prbl.g_02464
OG0001620	Prat.g_00357	Prbl.g_01215
OG0001621	Prat.g_00259	Prbl.g_01500
OG0001622	Prat.g_01876	Prbl.g_02144
OG0001636	Prat.g_00035	Prbl.g_01982
OG0001639	Prat.g_01406	Prbl.g_00455
OG0001640	Prat.g_00954	Prbl.g_00940
OG0001642	Prat.g_00986	Prbl.g_01563
OG0001643	Prat.g_01085	Prbl.g_01644
OG0001652	Prat.g_00844	Prbl.g_01958
OG0001654	Prat.g_01404	Prbl.g_00457
OG0001655	Prat.g_01230	Prbl.g_00136, Prbl.g_00680
OG0001656	Prat.g_00336	Prbl.g_01185
OG0001657	Prat.g_00155	Prbl.g_00292
OG0001658	Prat.g_00045	Prbl.g_02240
OG0001661	Prat.g_01505	Prbl.g_01077, Prbl.g_01071
OG0001671	Prat.g_00837	Prbl.g_01248
OG0001673	Prat.g_00237	Prbl.g_01921
OG0001676	Prat.g_00338	Prbl.g_01188
OG0001691	Prat.g_00952	Prbl.g_02422
OG0001692	Prat.g_01347	Prbl.g_00247
OG0001693	Prat.g_00625	Prbl.g_00682
OG0001694	Prat.g_00289	Prbl.g_01451
OG0001696	Prat.g_00972	Prbl.g_01846
OG0001703	Prat.g_00437	Prbl.g_00504
OG0001729	Prat.g_00247	Prbl.g_00189
OG0001731	Prat.g_01419	Prbl.g_00442
OG0001737	Prat.g_00836	Prbl.g_01433
OG0001746	Prat.g_01517	Prbl.g_00681
OG0001748	Prat.g_00838	Prbl.g_01250
OG0001752	Prat.g_01653	Prbl.g_02621
OG0001757	Prat.g_00630	Prbl.g_02597, Prbl.g_01709
OG0001761	Prat.g_00578	Prbl.g_01826
OG0001795	Prat.g_00675	Prbl.g_00047
OG0001803	Prat.g_00402	Prbl.g_00646
OG0001810	Prat.g_00832	Prbl.g_00811
OG0001813	Prat.g_01855	Prbl.g_02193
OG0001835	Prat.g_01543	Prbl.g_00020
OG0001837	Prat.g_00839	Prbl.g_01249
OG0001907	Prat.g_01459	Prbl.g_00311
OG0001955	Prat.g_01218	Prbl.g_01560
OG0001956	Prat.g_00979	Prbl.g_01578
OG0001963	Prat.g_01466	Prbl.g_01167, Prbl.g_01168
OG0001974	Prat.g_01491	Prbl.g_02242
OG0001977	Prat.g_01859	Prbl.g_02187
OG0001996	Prat.g_00030	Prbl.g_01974
OG0002001	Prat.g_01568	Prbl.g_00176
OG0002036	Prat.g_01467	Prbl.g_00395
OG0002052	Prat.g_00945	Prbl.g_02211
OG0002154	Prat.g_01289	Prbl.g_00829
OG0002164	Prat.g_00687	Prbl.g_01089
OG0002165	Prat.g_01581, Prat.g_00677	Prbl.g_01082
OG0002232	Prat.g_00756	Prbl.g_01834
OG0002237	Prat.g_01096	Prbl.g_01633
OG0002240	Prat.g_00120	Prbl.g_01334
OG0002282	Prat.g_01450	Prbl.g_01093
OG0002283	Prat.g_01207	Prbl.g_01705
OG0002284	Prat.g_00638	Prbl.g_01868
OG0002285	Prat.g_00875	Prbl.g_02451
OG0002383	Prat.g_00623	Prbl.g_02595
OG0002397	Prat.g_00853	Prbl.g_01015
OG0002434	Prat.g_00521	Prbl.g_01893
OG0002437	Prat.g_01224	Prbl.g_01666, Prbl.g_01530, Prbl.g_02607
OG0002439	Prat.g_01220	Prbl.g_00407
OG0002442	Prat.g_00628	Prbl.g_01593
OG0002495	Prat.g_01541	Prbl.g_02614
OG0002500	Prat.g_00664	Prbl.g_00476
OG0002579	Prat.g_01288	Prbl.g_00310
OG0003187	Prat.g_01456	Prbl.g_00119
