Orthogroup	Prat	Prar
OG0001162	Prat.g_01500	Prar.g_00749
OG0001163	Prat.g_01583	Prar.g_01151
OG0001164	Prat.g_01587	Prar.g_01147
OG0001165	Prat.g_01590	Prar.g_01144
OG0001166	Prat.g_01610	Prar.g_01124
OG0001167	Prat.g_01628	Prar.g_01959
OG0001168	Prat.g_01630	Prar.g_01957
OG0001169	Prat.g_01632	Prar.g_00596
OG0001170	Prat.g_01634	Prar.g_00598
OG0001171	Prat.g_01645	Prar.g_00607
OG0001172	Prat.g_01660	Prar.g_01111
OG0001173	Prat.g_01661	Prar.g_01110
OG0001174	Prat.g_01669	Prar.g_01102
OG0001175	Prat.g_01670	Prar.g_01101
OG0001176	Prat.g_01678	Prar.g_01094
OG0001177	Prat.g_01680	Prar.g_01091
OG0001178	Prat.g_01597	Prar.g_01086
OG0001179	Prat.g_01710	Prar.g_01043
OG0001180	Prat.g_01732	Prar.g_01022
OG0001181	Prat.g_01736	Prar.g_01018
OG0001182	Prat.g_01745	Prar.g_01011
OG0001183	Prat.g_01749	Prar.g_00618
OG0001184	Prat.g_01766	Prar.g_00634
OG0001185	Prat.g_01783	Prar.g_00648
OG0001186	Prat.g_01807	Prar.g_00670
OG0001187	Prat.g_01810	Prar.g_00674
OG0001188	Prat.g_01812	Prar.g_00676
OG0001189	Prat.g_01829	Prar.g_00693
OG0001190	Prat.g_01834	Prar.g_00697
OG0001191	Prat.g_01844	Prar.g_00707
OG0001192	Prat.g_01849	Prar.g_00074
OG0001193	Prat.g_01863	Prar.g_00064
OG0001194	Prat.g_01864	Prar.g_00063
OG0001195	Prat.g_01865	Prar.g_00062
OG0001196	Prat.g_01881	Prar.g_00049
OG0001197	Prat.g_01883	Prar.g_00048
OG0001198	Prat.g_01890	Prar.g_00041
OG0001200	Prat.g_00073	Prar.g_00252
OG0001201	Prat.g_00105	Prar.g_00220
OG0001202	Prat.g_00201	Prar.g_00128
OG0001203	Prat.g_00243	Prar.g_00089
OG0001205	Prat.g_00406	Prar.g_00493
OG0001206	Prat.g_00425	Prar.g_00511
OG0001207	Prat.g_00436	Prar.g_00527
OG0001208	Prat.g_00442	Prar.g_00532
OG0001209	Prat.g_00497	Prar.g_01365
OG0001210	Prat.g_00501	Prar.g_01370
OG0001211	Prat.g_00511	Prar.g_01380
OG0001212	Prat.g_00558	Prar.g_01426
OG0001213	Prat.g_00593	Prar.g_01459
OG0001214	Prat.g_01088	Prar.g_01467
OG0001215	Prat.g_00764	Prar.g_01520
OG0001216	Prat.g_00790	Prar.g_01601
OG0001217	Prat.g_01486	Prar.g_01638
OG0001219	Prat.g_00863	Prar.g_01672
OG0001220	Prat.g_00984	Prar.g_01735
OG0001221	Prat.g_00728	Prar.g_01787
OG0001222	Prat.g_00944	Prar.g_01825
OG0001223	Prat.g_00914	Prar.g_01851
OG0001224	Prat.g_00961	Prar.g_01900
OG0001225	Prat.g_00963	Prar.g_01902
OG0001226	Prat.g_00078	Prar.g_01928
OG0001227	Prat.g_01197	Prar.g_01947
OG0001228	Prat.g_01106	Prar.g_01218
OG0001229	Prat.g_01228	Prar.g_00913
OG0001230	Prat.g_01343	Prar.g_00347
OG0001232	Prat.g_01614	Prar.g_01120
OG0001233	Prat.g_01635	Prar.g_00599
OG0001234	Prat.g_01672	Prar.g_01099
OG0001235	Prat.g_01676	Prar.g_01089
OG0001236	Prat.g_01763	Prar.g_00631
OG0001237	Prat.g_01767	Prar.g_00635
OG0001238	Prat.g_01845	Prar.g_00708
OG0001239	Prat.g_00068	Prar.g_00547
OG0001240	Prat.g_00090	Prar.g_00235
OG0001241	Prat.g_00099	Prar.g_00227
OG0001243	Prat.g_00125	Prar.g_00203
OG0001244	Prat.g_00140	Prar.g_00187
OG0001245	Prat.g_00671	Prar.g_00441
OG0001246	Prat.g_01485, Prat.g_00467	Prar.g_01335
OG0001247	Prat.g_00757	Prar.g_01513
OG0001248	Prat.g_00759	Prar.g_01515
OG0001249	Prat.g_00345	Prar.g_01661
OG0001250	Prat.g_00997	Prar.g_01724
OG0001251	Prat.g_00695	Prar.g_01760
OG0001253	Prat.g_01480	Prar.g_01948
OG0001254	Prat.g_01559	Prar.g_01294
OG0001255	Prat.g_01172	Prar.g_01279
OG0001256	Prat.g_01446	Prar.g_00758
OG0001258	Prat.g_01588	Prar.g_01146
OG0001259	Prat.g_01633	Prar.g_00597
OG0001260	Prat.g_01651	Prar.g_00613
OG0001261	Prat.g_01717	Prar.g_01035
OG0001262	Prat.g_01827	Prar.g_00691
OG0001263	Prat.g_00127	Prar.g_00200
OG0001264	Prat.g_01473	Prar.g_00593
OG0001265	Prat.g_00117	Prar.g_00210
OG0001266	Prat.g_00205	Prar.g_00124
OG0001267	Prat.g_00287	Prar.g_00307
OG0001268	Prat.g_00353	Prar.g_00399
OG0001269	Prat.g_00985	Prar.g_00419
OG0001270	Prat.g_00394	Prar.g_00482
OG0001271	Prat.g_00431	Prar.g_00522
OG0001272	Prat.g_00446	Prar.g_00536
OG0001273	Prat.g_01095	Prar.g_01461
OG0001274	Prat.g_00228	Prar.g_01533
OG0001275	Prat.g_00922	Prar.g_01860
OG0001276	Prat.g_00936	Prar.g_01879
OG0001277	Prat.g_00817	Prar.g_01937
OG0001278	Prat.g_01102	Prar.g_01213
OG0001280	Prat.g_01248	Prar.g_00956
OG0001281	Prat.g_01254	Prar.g_00950
OG0001282	Prat.g_01292	Prar.g_00910
OG0001283	Prat.g_01877	Prar.g_00891
OG0001284	Prat.g_01433	Prar.g_00777
OG0001285	Prat.g_01617	Prar.g_01966
OG0001287	Prat.g_01790	Prar.g_00655
OG0001288	Prat.g_01800	Prar.g_00663
OG0001289	Prat.g_00085	Prar.g_00241
OG0001290	Prat.g_00098	Prar.g_00228
OG0001291	Prat.g_00135	Prar.g_00193
OG0001292	Prat.g_00254	Prar.g_00079
OG0001293	Prat.g_00268	Prar.g_00326
OG0001294	Prat.g_01546	Prar.g_00439
OG0001295	Prat.g_01215	Prar.g_00516
OG0001296	Prat.g_00472	Prar.g_01340
OG0001298	Prat.g_00541	Prar.g_01406
OG0001299	Prat.g_01057	Prar.g_01496
OG0001300	Prat.g_00768	Prar.g_01523
OG0001301	Prat.g_00773	Prar.g_01526
OG0001302	Prat.g_00859	Prar.g_01670
OG0001303	Prat.g_01550	Prar.g_01864
OG0001304	Prat.g_00949	Prar.g_01889
OG0001305	Prat.g_00969	Prar.g_01908
OG0001306	Prat.g_01170	Prar.g_01277
OG0001307	Prat.g_01283	Prar.g_00928
OG0001308	Prat.g_01363	Prar.g_00837
OG0001309	Prat.g_00481	Prar.g_00754
OG0001310	Prat.g_01604	Prar.g_01131
OG0001311	Prat.g_00938	Prar.g_01881
OG0001312	Prat.g_00872	Prar.g_01814
OG0001316	Prat.g_00139	Prar.g_00188
OG0001317	Prat.g_00239	Prar.g_00093
OG0001318	Prat.g_00263	Prar.g_00331
OG0001319	Prat.g_00280	Prar.g_00315
OG0001320	Prat.g_00615, Prat.g_01580, Prat.g_00639	Prar.g_00443
OG0001321	Prat.g_00413	Prar.g_00499
OG0001322	Prat.g_00414	Prar.g_00500
OG0001324	Prat.g_00769	Prar.g_01524
OG0001325	Prat.g_00793	Prar.g_01604
OG0001327	Prat.g_00704	Prar.g_01920
OG0001329	Prat.g_01542	Prar.g_01302
OG0001330	Prat.g_01468	Prar.g_00977
OG0001331	Prat.g_01297	Prar.g_00905
OG0001332	Prat.g_01403	Prar.g_00804
OG0001333	Prat.g_01629	Prar.g_01958
OG0001334	Prat.g_01752	Prar.g_00621
OG0001335	Prat.g_01753	Prar.g_00622
OG0001336	Prat.g_01878	Prar.g_00052
OG0001339	Prat.g_00101	Prar.g_00225
OG0001340	Prat.g_00340	Prar.g_00259
OG0001341	Prat.g_01225	Prar.g_01636
OG0001343	Prat.g_00692	Prar.g_01757
OG0001344	Prat.g_01152	Prar.g_01259
OG0001346	Prat.g_01250	Prar.g_00954
OG0001348	Prat.g_00827	Prar.g_00732
OG0001350	Prat.g_00242	Prar.g_00090
OG0001351	Prat.g_00416	Prar.g_00502
OG0001352	Prat.g_00753	Prar.g_01510
OG0001359	Prat.g_00693	Prar.g_01758
OG0001361	Prat.g_01138	Prar.g_01247
OG0001362	Prat.g_01367	Prar.g_00833
OG0001363	Prat.g_01369	Prar.g_00831
OG0001364	Prat.g_01755	Prar.g_00624
OG0001365	Prat.g_01838	Prar.g_00701
OG0001369	Prat.g_01269	Prar.g_00236
OG0001370	Prat.g_00422	Prar.g_00508
OG0001371	Prat.g_00752	Prar.g_01509
OG0001372	Prat.g_01503	Prar.g_01644
OG0001375	Prat.g_00691	Prar.g_01756
OG0001380	Prat.g_01178	Prar.g_00923
OG0001381	Prat.g_01181	Prar.g_00917
OG0001397	Prat.g_01368	Prar.g_00832
OG0001400	Prat.g_01458	Prar.g_00368, Prar.g_00724, Prar.g_01199
OG0001403	Prat.g_00032	Prar.g_00008
OG0001404	Prat.g_00065	Prar.g_00550
OG0001405	Prat.g_00333	Prar.g_00261
OG0001407	Prat.g_01521	Prar.g_01926
OG0001409	Prat.g_01148	Prar.g_01256
OG0001410	Prat.g_01284	Prar.g_00927
OG0001414	Prat.g_00233	Prar.g_00098
OG0001415	Prat.g_00235	Prar.g_00096
OG0001416	Prat.g_00421	Prar.g_00507
OG0001418	Prat.g_00758	Prar.g_01514
OG0001419	Prat.g_01522	Prar.g_01927
OG0001421	Prat.g_01447	Prar.g_00757
OG0001422	Prat.g_00660, Prat.g_00659	Prar.g_00734
OG0001424	Prat.g_00657	Prar.g_01943
OG0001428	Prat.g_00173	Prar.g_00155
OG0001429	Prat.g_00864	Prar.g_01673
OG0001430	Prat.g_01216	Prar.g_00982
OG0001431	Prat.g_01489	Prar.g_00979
OG0001435	Prat.g_00711	Prar.g_01772
OG0001437	Prat.g_00234	Prar.g_00097
OG0001438	Prat.g_00301	Prar.g_00294
OG0001440	Prat.g_00613, Prat.g_01552	Prar.g_00476
OG0001441	Prat.g_00484	Prar.g_01351
OG0001446	Prat.g_01504	Prar.g_00249
OG0001448	Prat.g_00658	Prar.g_00427
OG0001450	Prat.g_00761	Prar.g_01517
OG0001451	Prat.g_00973	Prar.g_01745
OG0001452	Prat.g_00697	Prar.g_01762
OG0001463	Prat.g_00294	Prar.g_00301
OG0001464	Prat.g_00341	Prar.g_00258
OG0001465	Prat.g_00779	Prar.g_01532
OG0001467	Prat.g_01290	Prar.g_01662
OG0001468	Prat.g_00679	Prar.g_01918
OG0001481	Prat.g_00375	Prar.g_00434
OG0001485	Prat.g_01539	Prar.g_01166
OG0001490	Prat.g_00614	Prar.g_00581
OG0001491	Prat.g_00856	Prar.g_01668
OG0001499	Prat.g_00667	Prar.g_00557
OG0001500	Prat.g_00270	Prar.g_00324
OG0001501	Prat.g_00826	Prar.g_01535
OG0001503	Prat.g_01175	Prar.g_01289
OG0001506	Prat.g_01399	Prar.g_00806
OG0001521	Prat.g_00831	Prar.g_01637
OG0001523	Prat.g_01555	Prar.g_01292
OG0001524	Prat.g_01554	Prar.g_01291
OG0001548	Prat.g_00643	Prar.g_01659
OG0001552	Prat.g_01449	Prar.g_01201
OG0001553	Prat.g_01349	Prar.g_00342
OG0001566	Prat.g_00750	Prar.g_01506
OG0001571	Prat.g_01234, Prat.g_01492	Prar.g_01311
OG0001581	Prat.g_00379, Prat.g_00385	Prar.g_00183
OG0001583	Prat.g_00855	Prar.g_01667, Prar.g_00591
OG0001584	Prat.g_01047	Prar.g_01806
OG0001595	Prat.g_00063	Prar.g_00551
OG0001596	Prat.g_00072	Prar.g_00253
OG0001597	Prat.g_01396	Prar.g_00422
OG0001599	Prat.g_00423	Prar.g_00509
OG0001600	Prat.g_00474	Prar.g_01342
OG0001601	Prat.g_00748	Prar.g_01504
OG0001602	Prat.g_00778	Prar.g_01531
OG0001603	Prat.g_00858	Prar.g_01669
OG0001604	Prat.g_00724	Prar.g_01784
OG0001606	Prat.g_00655	Prar.g_01934
OG0001607	Prat.g_00624	Prar.g_01290
OG0001608	Prat.g_00825	Prar.g_00920
OG0001609	Prat.g_01397	Prar.g_00808
OG0001610	Prat.g_01402	Prar.g_00805
OG0001611	Prat.g_00646	Prar.g_00744
OG0001613	Prat.g_01747	Prar.g_00616
OG0001625	Prat.g_00265	Prar.g_00329
OG0001628	Prat.g_00600	Prar.g_01646
OG0001629	Prat.g_01524	Prar.g_01647
OG0001630	Prat.g_00700	Prar.g_01765
OG0001631	Prat.g_01226	Prar.g_01923
OG0001632	Prat.g_00668	Prar.g_01000
OG0001651	Prat.g_00649	Prar.g_00746
OG0001662	Prat.g_01523	Prar.g_01319
OG0001663	Prat.g_01173	Prar.g_01280
OG0001664	Prat.g_00381	Prar.g_00987
OG0001665	Prat.g_01195	Prar.g_00984
OG0001685	Prat.g_00833	Prar.g_01747
OG0001686	Prat.g_01194	Prar.g_01871
OG0001687	Prat.g_00420	Prar.g_01917
OG0001688	Prat.g_00654	Prar.g_01922
OG0001696	Prat.g_00972	Prar.g_01746
OG0001697	Prat.g_00857	Prar.g_01754
OG0001699	Prat.g_01237	Prar.g_01582, Prar.g_00711
OG0001706	Prat.g_00460	Prar.g_01196
OG0001707	Prat.g_01198	Prar.g_01941
OG0001708	Prat.g_01174	Prar.g_01281
OG0001713	Prat.g_01149	Prar.g_00560
OG0001721	Prat.g_00652	Prar.g_01641
OG0001722	Prat.g_00698	Prar.g_01763
OG0001723	Prat.g_00830	Prar.g_01001
OG0001742	Prat.g_00620	Prar.g_00437
OG0001746	Prat.g_01517	Prar.g_01188
OG0001776	Prat.g_00631	Prar.g_01323
OG0001985	Prat.g_01454	Prar.g_01753
OG0001986	Prat.g_00920	Prar.g_01858
OG0002097	Prat.g_01321	Prar.g_00854
OG0002273	Prat.g_00621	Prar.g_00559
OG0002274	Prat.g_01319	Prar.g_00853
OG0002275	Prat.g_00608	Prar.g_01152
OG0002379	Prat.g_01536	Prar.g_00587
OG0002427	Prat.g_00669	Prar.g_01177
OG0002445	Prat.g_01279	Prar.g_01085
OG0002556	Prat.g_00786	Prar.g_00364
OG0002557	Prat.g_00785	Prar.g_00365
OG0002558	Prat.g_00784	Prar.g_00366
OG0002783	Prat.g_01534	Prar.g_01588
OG0003169	Prat.g_01574	Prar.g_01157
