Orthogroup	Prat	Prbf
OG0001104	Prat.g_00739	Prbf.g_01298
OG0001105	Prat.g_00743	Prbf.g_01294
OG0001106	Prat.g_00884	Prbf.g_01126
OG0001107	Prat.g_00894	Prbf.g_01119
OG0001108	Prat.g_00898	Prbf.g_01115
OG0001109	Prat.g_00899	Prbf.g_01114
OG0001110	Prat.g_00901	Prbf.g_01112
OG0001111	Prat.g_00902	Prbf.g_01111
OG0001112	Prat.g_00903	Prbf.g_01110
OG0001113	Prat.g_00904	Prbf.g_01109
OG0001114	Prat.g_00905	Prbf.g_01108
OG0001115	Prat.g_00907	Prbf.g_01106
OG0001116	Prat.g_00908	Prbf.g_01105
OG0001117	Prat.g_00909	Prbf.g_01104
OG0001118	Prat.g_00910	Prbf.g_01103
OG0001119	Prat.g_00911	Prbf.g_01102
OG0001120	Prat.g_00913	Prbf.g_01100
OG0001122	Prat.g_00932	Prbf.g_01080
OG0001123	Prat.g_00937	Prbf.g_01074
OG0001124	Prat.g_00939	Prbf.g_01072
OG0001125	Prat.g_00941	Prbf.g_01070
OG0001126	Prat.g_00955	Prbf.g_01159
OG0001127	Prat.g_00956	Prbf.g_01160
OG0001128	Prat.g_00957	Prbf.g_01162
OG0001129	Prat.g_00958	Prbf.g_01163
OG0001130	Prat.g_00959	Prbf.g_01164
OG0001131	Prat.g_01204	Prbf.g_01705
OG0001132	Prat.g_01479	Prbf.g_00296
OG0001133	Prat.g_01211	Prbf.g_00094
OG0001134	Prat.g_01495, Prat.g_01561	Prbf.g_00788
OG0001135	Prat.g_01557	Prbf.g_00785
OG0001136	Prat.g_01158	Prbf.g_00915
OG0001137	Prat.g_01147	Prbf.g_00927
OG0001138	Prat.g_01126	Prbf.g_00948
OG0001139	Prat.g_01124	Prbf.g_00950
OG0001141	Prat.g_01123	Prbf.g_00952
OG0001142	Prat.g_01122	Prbf.g_00953
OG0001143	Prat.g_01115	Prbf.g_00960
OG0001144	Prat.g_01110	Prbf.g_00965
OG0001145	Prat.g_01241	Prbf.g_00034
OG0001146	Prat.g_01253	Prbf.g_00022
OG0001147	Prat.g_01287	Prbf.g_00002
OG0001148	Prat.g_01293	Prbf.g_00097
OG0001149	Prat.g_01294	Prbf.g_00098
OG0001150	Prat.g_01295	Prbf.g_00099
OG0001151	Prat.g_01306	Prbf.g_00110
OG0001152	Prat.g_01307	Prbf.g_00111
OG0001153	Prat.g_01387	Prbf.g_00189
OG0001154	Prat.g_01388	Prbf.g_00190
OG0001155	Prat.g_01407	Prbf.g_00207
OG0001156	Prat.g_01410	Prbf.g_00210
OG0001157	Prat.g_01411	Prbf.g_00211
OG0001158	Prat.g_01412	Prbf.g_00212
OG0001159	Prat.g_01413	Prbf.g_00213
OG0001160	Prat.g_01439	Prbf.g_00239
OG0001161	Prat.g_01502	Prbf.g_00750
OG0001162	Prat.g_01500	Prbf.g_00812
OG0001163	Prat.g_01583	Prbf.g_00702
OG0001164	Prat.g_01587	Prbf.g_00698
OG0001165	Prat.g_01590	Prbf.g_00695
OG0001166	Prat.g_01610	Prbf.g_00674
OG0001167	Prat.g_01628	Prbf.g_00657
OG0001168	Prat.g_01630	Prbf.g_00655
OG0001169	Prat.g_01632	Prbf.g_00653
OG0001170	Prat.g_01634	Prbf.g_00651
OG0001171	Prat.g_01645	Prbf.g_00641
OG0001172	Prat.g_01660	Prbf.g_00625
OG0001173	Prat.g_01661	Prbf.g_00624
OG0001174	Prat.g_01669	Prbf.g_00616
OG0001175	Prat.g_01670	Prbf.g_00615
OG0001176	Prat.g_01678	Prbf.g_00607
OG0001177	Prat.g_01680	Prbf.g_00605
OG0001178	Prat.g_01597	Prbf.g_00688
OG0001179	Prat.g_01710	Prbf.g_00575
OG0001180	Prat.g_01732	Prbf.g_00552
OG0001181	Prat.g_01736	Prbf.g_00548
OG0001182	Prat.g_01745	Prbf.g_00540
OG0001183	Prat.g_01749	Prbf.g_00535
OG0001184	Prat.g_01766	Prbf.g_00517
OG0001185	Prat.g_01783	Prbf.g_00501
OG0001186	Prat.g_01807	Prbf.g_00476
OG0001187	Prat.g_01810	Prbf.g_00473
OG0001188	Prat.g_01812	Prbf.g_00471
OG0001189	Prat.g_01829	Prbf.g_00455
OG0001190	Prat.g_01834	Prbf.g_00450
OG0001191	Prat.g_01844	Prbf.g_00440
OG0001192	Prat.g_01849	Prbf.g_00435
OG0001193	Prat.g_01863	Prbf.g_00423
OG0001194	Prat.g_01864	Prbf.g_00422
OG0001195	Prat.g_01865	Prbf.g_00421
OG0001196	Prat.g_01881	Prbf.g_00405
OG0001197	Prat.g_01883	Prbf.g_00403
OG0001198	Prat.g_01890	Prbf.g_00396
OG0001200	Prat.g_00073	Prbf.g_01403
OG0001201	Prat.g_00105	Prbf.g_01436
OG0001202	Prat.g_00201	Prbf.g_01534
OG0001203	Prat.g_00243	Prbf.g_01576
OG0001205	Prat.g_00406	Prbf.g_01729
OG0001206	Prat.g_00425	Prbf.g_01749
OG0001207	Prat.g_00436	Prbf.g_01760
OG0001208	Prat.g_00442	Prbf.g_01765
OG0001209	Prat.g_00497	Prbf.g_01816
OG0001210	Prat.g_00501	Prbf.g_01821
OG0001211	Prat.g_00511	Prbf.g_01831
OG0001212	Prat.g_00558	Prbf.g_01878
OG0001213	Prat.g_00593	Prbf.g_01913
OG0001214	Prat.g_01088	Prbf.g_00984
OG0001215	Prat.g_00764	Prbf.g_01272
OG0001216	Prat.g_00790	Prbf.g_01251
OG0001217	Prat.g_01486	Prbf.g_00280
OG0001218	Prat.g_01217	Prbf.g_00855
OG0001219	Prat.g_00863	Prbf.g_01146
OG0001220	Prat.g_00984	Prbf.g_01189
OG0001221	Prat.g_00728	Prbf.g_01309
OG0001222	Prat.g_00944	Prbf.g_01067
OG0001223	Prat.g_00914	Prbf.g_01099
OG0001224	Prat.g_00961	Prbf.g_01166
OG0001225	Prat.g_00963	Prbf.g_01168
OG0001226	Prat.g_00078	Prbf.g_01921
OG0001227	Prat.g_01197	Prbf.g_00870
OG0001228	Prat.g_01106	Prbf.g_00968
OG0001229	Prat.g_01228	Prbf.g_00856
OG0001230	Prat.g_01343	Prbf.g_00150
OG0001232	Prat.g_01614	Prbf.g_00670
OG0001233	Prat.g_01635	Prbf.g_00650
OG0001234	Prat.g_01672	Prbf.g_00613
OG0001235	Prat.g_01676	Prbf.g_00609
OG0001236	Prat.g_01763	Prbf.g_00520
OG0001237	Prat.g_01767	Prbf.g_00516
OG0001238	Prat.g_01845	Prbf.g_00439
OG0001239	Prat.g_00068	Prbf.g_01398
OG0001240	Prat.g_00090	Prbf.g_01419
OG0001241	Prat.g_00099	Prbf.g_01429
OG0001243	Prat.g_00125	Prbf.g_01456
OG0001244	Prat.g_00140	Prbf.g_01471
OG0001245	Prat.g_00671	Prbf.g_00879
OG0001247	Prat.g_00757	Prbf.g_01279
OG0001248	Prat.g_00759	Prbf.g_01277
OG0001249	Prat.g_00345	Prbf.g_01675
OG0001250	Prat.g_00997	Prbf.g_01202
OG0001251	Prat.g_00695	Prbf.g_00837
OG0001253	Prat.g_01480	Prbf.g_01924
OG0001254	Prat.g_01559	Prbf.g_00786
OG0001255	Prat.g_01172	Prbf.g_00900
OG0001256	Prat.g_01446	Prbf.g_00246
OG0001258	Prat.g_01588	Prbf.g_00697
OG0001259	Prat.g_01633	Prbf.g_00652
OG0001260	Prat.g_01651	Prbf.g_00635
OG0001261	Prat.g_01717	Prbf.g_00567
OG0001263	Prat.g_00127	Prbf.g_01458
OG0001265	Prat.g_00117	Prbf.g_01448
OG0001266	Prat.g_00205	Prbf.g_01538
OG0001267	Prat.g_00287	Prbf.g_01620
OG0001268	Prat.g_00353	Prbf.g_01683
OG0001269	Prat.g_00985	Prbf.g_01190
OG0001270	Prat.g_00394	Prbf.g_01718
OG0001271	Prat.g_00431	Prbf.g_01755
OG0001272	Prat.g_00446	Prbf.g_01769
OG0001273	Prat.g_01095	Prbf.g_00978
OG0001274	Prat.g_00228	Prbf.g_01562
OG0001275	Prat.g_00922	Prbf.g_01089
OG0001276	Prat.g_00936	Prbf.g_01075
OG0001277	Prat.g_00817	Prbf.g_00417
OG0001278	Prat.g_01102	Prbf.g_00972
OG0001279	Prat.g_00828	Prbf.g_00339
OG0001280	Prat.g_01248	Prbf.g_00027
OG0001281	Prat.g_01254	Prbf.g_00021
OG0001282	Prat.g_01292	Prbf.g_00096
OG0001283	Prat.g_01877	Prbf.g_00408
OG0001284	Prat.g_01433	Prbf.g_00232
OG0001285	Prat.g_01617	Prbf.g_00667
OG0001286	Prat.g_01730	Prbf.g_00554
OG0001287	Prat.g_01790	Prbf.g_00494
OG0001288	Prat.g_01800	Prbf.g_00483
OG0001289	Prat.g_00085	Prbf.g_01413
OG0001290	Prat.g_00098	Prbf.g_01428
OG0001291	Prat.g_00135	Prbf.g_01466
OG0001292	Prat.g_00254	Prbf.g_01587
OG0001293	Prat.g_00268	Prbf.g_01600
OG0001295	Prat.g_01215	Prbf.g_00824
OG0001296	Prat.g_00472	Prbf.g_01792
OG0001297	Prat.g_00477	Prbf.g_01797
OG0001298	Prat.g_00541	Prbf.g_01858
OG0001299	Prat.g_01057	Prbf.g_01015
OG0001300	Prat.g_00768	Prbf.g_01268
OG0001301	Prat.g_00773	Prbf.g_01263
OG0001302	Prat.g_00859	Prbf.g_01150
OG0001303	Prat.g_01550	Prbf.g_00731
OG0001304	Prat.g_00949	Prbf.g_01062
OG0001305	Prat.g_00969	Prbf.g_01174
OG0001306	Prat.g_01170	Prbf.g_00903
OG0001307	Prat.g_01283	Prbf.g_00070
OG0001308	Prat.g_01363	Prbf.g_00167
OG0001309	Prat.g_00481	Prbf.g_00274
OG0001310	Prat.g_01604	Prbf.g_00680
OG0001311	Prat.g_00938	Prbf.g_01073
OG0001312	Prat.g_00872	Prbf.g_01137
OG0001316	Prat.g_00139	Prbf.g_01470
OG0001317	Prat.g_00239	Prbf.g_01572
OG0001318	Prat.g_00263	Prbf.g_01596
OG0001319	Prat.g_00280	Prbf.g_01613
OG0001320	Prat.g_01580	Prbf.g_00765, Prbf.g_00732
OG0001321	Prat.g_00413	Prbf.g_01735
OG0001322	Prat.g_00414	Prbf.g_01736
OG0001324	Prat.g_00769	Prbf.g_01267
OG0001325	Prat.g_00793	Prbf.g_01032
OG0001327	Prat.g_00704	Prbf.g_01332
OG0001329	Prat.g_01542	Prbf.g_00734
OG0001330	Prat.g_01468	Prbf.g_00263
OG0001331	Prat.g_01297	Prbf.g_00101
OG0001332	Prat.g_01403	Prbf.g_00203
OG0001333	Prat.g_01629	Prbf.g_00656
OG0001334	Prat.g_01752	Prbf.g_00532
OG0001335	Prat.g_01753	Prbf.g_00531
OG0001337	Prat.g_00339	Prbf.g_01670
OG0001338	Prat.g_00342	Prbf.g_01673
OG0001339	Prat.g_00101	Prbf.g_01431
OG0001340	Prat.g_00340	Prbf.g_01671
OG0001341	Prat.g_01225	Prbf.g_00863
OG0001343	Prat.g_00692	Prbf.g_00840
OG0001344	Prat.g_01152	Prbf.g_00922
OG0001346	Prat.g_01250	Prbf.g_00025
OG0001348	Prat.g_00827	Prbf.g_00826
OG0001350	Prat.g_00242	Prbf.g_01575
OG0001351	Prat.g_00416	Prbf.g_01741
OG0001352	Prat.g_00753	Prbf.g_01283
OG0001353	Prat.g_01005	Prbf.g_01212
OG0001354	Prat.g_00906	Prbf.g_01107
OG0001359	Prat.g_00693	Prbf.g_00839
OG0001362	Prat.g_01367	Prbf.g_00171
OG0001363	Prat.g_01369	Prbf.g_00173
OG0001364	Prat.g_01755	Prbf.g_00529
OG0001365	Prat.g_01838	Prbf.g_00446
OG0001368	Prat.g_00818	Prbf.g_00309, Prbf.g_00374
OG0001369	Prat.g_01269	Prbf.g_01418
OG0001370	Prat.g_00422	Prbf.g_01746
OG0001371	Prat.g_00752	Prbf.g_01284
OG0001372	Prat.g_01503	Prbf.g_01922
OG0001375	Prat.g_00691	Prbf.g_00841
OG0001379	Prat.g_01243	Prbf.g_00032
OG0001380	Prat.g_01178	Prbf.g_00853, Prbf.g_00066
OG0001381	Prat.g_01181	Prbf.g_00893
OG0001394	Prat.g_00732	Prbf.g_01305
OG0001397	Prat.g_01368	Prbf.g_00172
OG0001398	Prat.g_00810	Prbf.g_00801
OG0001401	Prat.g_00850	Prbf.g_01207
OG0001402	Prat.g_00588	Prbf.g_01907
OG0001403	Prat.g_00032	Prbf.g_01353
OG0001404	Prat.g_00065	Prbf.g_01395
OG0001407	Prat.g_01521	Prbf.g_00059
OG0001409	Prat.g_01148	Prbf.g_00926
OG0001410	Prat.g_01284	Prbf.g_00069
OG0001414	Prat.g_00233	Prbf.g_01567
OG0001415	Prat.g_00235	Prbf.g_01569
OG0001418	Prat.g_00758	Prbf.g_01278
OG0001419	Prat.g_01522	Prbf.g_00060
OG0001421	Prat.g_01447	Prbf.g_00247
OG0001422	Prat.g_00660	Prbf.g_00056
OG0001424	Prat.g_00657	Prbf.g_00299
OG0001425	Prat.g_01848	Prbf.g_00436
OG0001428	Prat.g_00173	Prbf.g_01506
OG0001429	Prat.g_00864	Prbf.g_01145
OG0001430	Prat.g_01216	Prbf.g_00854
OG0001431	Prat.g_01489	Prbf.g_00816
OG0001434	Prat.g_00737	Prbf.g_01300
OG0001435	Prat.g_00711	Prbf.g_01324
OG0001437	Prat.g_00234	Prbf.g_01568
OG0001440	Prat.g_00613	Prbf.g_00729
OG0001440	Prat.g_01552	Prbf.g_00735
OG0001443	Prat.g_01227	Prbf.g_00857
OG0001446	Prat.g_01504	Prbf.g_00291
OG0001448	Prat.g_00658	Prbf.g_01739
OG0001450	Prat.g_00761	Prbf.g_01275
OG0001451	Prat.g_00973	Prbf.g_01178
OG0001455	Prat.g_01463, Prat.g_00666	Prbf.g_00862
OG0001461	Prat.g_00378	Prbf.g_01379
OG0001463	Prat.g_00294	Prbf.g_01627
OG0001464	Prat.g_00341	Prbf.g_01672
OG0001465	Prat.g_00779	Prbf.g_01256
OG0001467	Prat.g_01290	Prbf.g_00090
OG0001468	Prat.g_00679	Prbf.g_00849
OG0001477	Prat.g_01514, Prat.g_01515	Prbf.g_00316
OG0001481	Prat.g_00375	Prbf.g_00046
OG0001484	Prat.g_00635	Prbf.g_00262
OG0001485	Prat.g_01539	Prbf.g_00346
OG0001487	Prat.g_01395	Prbf.g_00197
OG0001488	Prat.g_01143	Prbf.g_00931
OG0001489	Prat.g_01741	Prbf.g_00543
OG0001491	Prat.g_00856	Prbf.g_01153
OG0001496	Prat.g_01512	Prbf.g_00318
OG0001497	Prat.g_01513	Prbf.g_00317
OG0001498	Prat.g_00371	Prbf.g_01702
OG0001500	Prat.g_00270	Prbf.g_01602
OG0001501	Prat.g_00826	Prbf.g_01334
OG0001503	Prat.g_01175	Prbf.g_00285
OG0001506	Prat.g_01399	Prbf.g_00201
OG0001510	Prat.g_01794	Prbf.g_00490, Prbf.g_00489
OG0001511	Prat.g_00109	Prbf.g_01440
OG0001512	Prat.g_01231	Prbf.g_00861
OG0001514	Prat.g_01511	Prbf.g_00319
OG0001515	Prat.g_00766	Prbf.g_01270
OG0001516	Prat.g_01060	Prbf.g_01012
OG0001517	Prat.g_01328, Prat.g_00349	Prbf.g_01679
OG0001518	Prat.g_01847	Prbf.g_00437
OG0001519	Prat.g_01852	Prbf.g_00432
OG0001521	Prat.g_00831	Prbf.g_01155
OG0001523	Prat.g_01555	Prbf.g_00783
OG0001524	Prat.g_01554	Prbf.g_00782
OG0001526	Prat.g_01460	Prbf.g_01383
OG0001527	Prat.g_00526	Prbf.g_01844
OG0001529	Prat.g_00043	Prbf.g_01363
OG0001530	Prat.g_00108	Prbf.g_01439
OG0001531	Prat.g_00244	Prbf.g_01577
OG0001532	Prat.g_01125	Prbf.g_00949
OG0001534	Prat.g_00950	Prbf.g_01061
OG0001535	Prat.g_00935	Prbf.g_01077
OG0001536	Prat.g_00892	Prbf.g_01121
OG0001537	Prat.g_00729	Prbf.g_01308
OG0001538	Prat.g_01032	Prbf.g_01240
OG0001539	Prat.g_00706	Prbf.g_01330
OG0001540	Prat.g_00129	Prbf.g_01460
OG0001541	Prat.g_00181	Prbf.g_01514
OG0001542	Prat.g_00187	Prbf.g_01520
OG0001543	Prat.g_01221	Prbf.g_00040
OG0001544	Prat.g_01851	Prbf.g_00433
OG0001545	Prat.g_01868	Prbf.g_00418
OG0001549	Prat.g_00975	Prbf.g_01180
OG0001552	Prat.g_01449	Prbf.g_00250
OG0001557	Prat.g_00733	Prbf.g_01304
OG0001559	Prat.g_00107	Prbf.g_01438
OG0001560	Prat.g_00097	Prbf.g_01427
OG0001561	Prat.g_00940	Prbf.g_01071
OG0001562	Prat.g_00927	Prbf.g_01084
OG0001563	Prat.g_01725	Prbf.g_00559
OG0001566	Prat.g_00750	Prbf.g_01287
OG0001571	Prat.g_01234, Prat.g_01492	Prbf.g_00336
OG0001574	Prat.g_00524	Prbf.g_01842
OG0001575	Prat.g_00529	Prbf.g_01847
OG0001576	Prat.g_01262	Prbf.g_00012
OG0001577	Prat.g_01160	Prbf.g_00913
OG0001579	Prat.g_00337	Prbf.g_01668
OG0001580	Prat.g_00050	Prbf.g_01370
OG0001581	Prat.g_00379, Prat.g_00385	Prbf.g_00007
OG0001583	Prat.g_00855	Prbf.g_01154
OG0001584	Prat.g_01047	Prbf.g_01025
OG0001589	Prat.g_01638	Prbf.g_00648
OG0001591	Prat.g_00746	Prbf.g_01291
OG0001592	Prat.g_00049	Prbf.g_01369
OG0001595	Prat.g_00063	Prbf.g_01393
OG0001596	Prat.g_00072	Prbf.g_01402
OG0001597	Prat.g_01396	Prbf.g_00198
OG0001598	Prat.g_00771	Prbf.g_01265
OG0001599	Prat.g_00423	Prbf.g_01747
OG0001600	Prat.g_00474	Prbf.g_01794
OG0001601	Prat.g_00748	Prbf.g_01289
OG0001603	Prat.g_00858	Prbf.g_01151
OG0001604	Prat.g_00724	Prbf.g_01312
OG0001606	Prat.g_00655	Prbf.g_00276
OG0001607	Prat.g_00624	Prbf.g_00348
OG0001608	Prat.g_00825	Prbf.g_01059
OG0001609	Prat.g_01397	Prbf.g_00199
OG0001610	Prat.g_01402	Prbf.g_00202
OG0001611	Prat.g_00646	Prbf.g_00772
OG0001614	Prat.g_01782	Prbf.g_00502
OG0001616	Prat.g_01133	Prbf.g_00941
OG0001617	Prat.g_00770	Prbf.g_01266
OG0001619	Prat.g_00882	Prbf.g_01128
OG0001620	Prat.g_00357	Prbf.g_01687
OG0001621	Prat.g_00259	Prbf.g_01592
OG0001622	Prat.g_01876	Prbf.g_00409
OG0001628	Prat.g_00600	Prbf.g_01920
OG0001629	Prat.g_01524	Prbf.g_00327
OG0001630	Prat.g_00700	Prbf.g_00832
OG0001631	Prat.g_01226	Prbf.g_00344
OG0001636	Prat.g_00035	Prbf.g_01357
OG0001639	Prat.g_01406	Prbf.g_00206
OG0001640	Prat.g_00954	Prbf.g_01158
OG0001642	Prat.g_00986	Prbf.g_01191
OG0001643	Prat.g_01085	Prbf.g_00987
OG0001644	Prat.g_00806	Prbf.g_01042
OG0001650	Prat.g_01579	Prbf.g_00733
OG0001651	Prat.g_00649	Prbf.g_00882
OG0001654	Prat.g_01404	Prbf.g_00204
OG0001656	Prat.g_00336	Prbf.g_01667
OG0001657	Prat.g_00155	Prbf.g_01489
OG0001658	Prat.g_00045	Prbf.g_01365
OG0001661	Prat.g_01505	Prbf.g_00357
OG0001662	Prat.g_01523	Prbf.g_00799
OG0001663	Prat.g_01173	Prbf.g_00899
OG0001664	Prat.g_00381	Prbf.g_00795
OG0001665	Prat.g_01195	Prbf.g_00892
OG0001669	Prat.g_00041	Prbf.g_00008, Prbf.g_00751
OG0001676	Prat.g_00338	Prbf.g_01669
OG0001678	Prat.g_01659	Prbf.g_00626
OG0001679	Prat.g_00343	Prbf.g_01674
OG0001685	Prat.g_00833	Prbf.g_01925
OG0001686	Prat.g_01194	Prbf.g_00878
OG0001687	Prat.g_00420	Prbf.g_01745
OG0001689	Prat.g_01798	Prbf.g_00485
OG0001691	Prat.g_00952	Prbf.g_01156
OG0001693	Prat.g_00625	Prbf.g_00749
OG0001697	Prat.g_00857	Prbf.g_01152
OG0001699	Prat.g_01237	Prbf.g_00789
OG0001706	Prat.g_00460	Prbf.g_00806
OG0001707	Prat.g_01198	Prbf.g_00871
OG0001717	Prat.g_00168	Prbf.g_00323
OG0001722	Prat.g_00698	Prbf.g_00834
OG0001727	Prat.g_00656	Prbf.g_00773
OG0001746	Prat.g_01517	Prbf.g_00807
OG0001757	Prat.g_00630	Prbf.g_00324, Prbf.g_00350
OG0001769	Prat.g_01222	Prbf.g_00866
OG0001770	Prat.g_01553	Prbf.g_00778
OG0001771	Prat.g_01576	Prbf.g_00766
OG0001795	Prat.g_00675	Prbf.g_00726, Prbf.g_00851
OG0001916	Prat.g_00457	Prbf.g_01779
OG0001955	Prat.g_01218	Prbf.g_00813
OG0001956	Prat.g_00979	Prbf.g_01184
OG0001963	Prat.g_01466	Prbf.g_00266
OG0001977	Prat.g_01859	Prbf.g_00427
OG0001996	Prat.g_00030	Prbf.g_01351
OG0002034	Prat.g_00596	Prbf.g_01916
OG0002036	Prat.g_01467	Prbf.g_00257
OG0002052	Prat.g_00945	Prbf.g_01066
OG0002096	Prat.g_00782	Prbf.g_00310, Prbf.g_00130
OG0002164	Prat.g_00687	Prbf.g_00844
OG0002165	Prat.g_01581, Prat.g_00677	Prbf.g_00850
OG0002176	Prat.g_00651	Prbf.g_00376, Prbf.g_00825
OG0002177	Prat.g_00598	Prbf.g_01918
OG0002228	Prat.g_01551, Prat.g_01564	Prbf.g_00758
OG0002228	Prat.g_01535	Prbf.g_00730
OG0002232	Prat.g_00756	Prbf.g_01280
OG0002240	Prat.g_00120	Prbf.g_01451
OG0002246	Prat.g_01537	Prbf.g_00745
OG0002275	Prat.g_00608	Prbf.g_00723
OG0002282	Prat.g_01450	Prbf.g_00251
OG0002283	Prat.g_01207	Prbf.g_00868
OG0002284	Prat.g_00638	Prbf.g_00332
OG0002293	Prat.g_00780	Prbf.g_00333
OG0002294	Prat.g_00689	Prbf.g_00843
OG0002345	Prat.g_01501	Prbf.g_01926
OG0002346	Prat.g_01196	Prbf.g_00891
OG0002348	Prat.g_01518	Prbf.g_00827
OG0002379	Prat.g_01536	Prbf.g_00746
OG0002383	Prat.g_00623	Prbf.g_00300
OG0002397	Prat.g_00853	Prbf.g_01086
OG0002398	Prat.g_01183	Prbf.g_00259, Prbf.g_00889
OG0002439	Prat.g_01220	Prbf.g_00800
OG0002442	Prat.g_00628	Prbf.g_00352
OG0002453	Prat.g_01506, Prat.g_01562	Prbf.g_00713
OG0002455	Prat.g_01206	Prbf.g_00805
OG0002456	Prat.g_01758	Prbf.g_00526
OG0002499	Prat.g_00650	Prbf.g_00267
OG0002500	Prat.g_00664	Prbf.g_00270
OG0002501	Prat.g_01209	Prbf.g_00354
OG0002502	Prat.g_00681	Prbf.g_00848
OG0002503	Prat.g_00427	Prbf.g_01751
OG0002504	Prat.g_00787	Prbf.g_01254
OG0002505	Prat.g_01490	Prbf.g_00815
OG0002508	Prat.g_00642	Prbf.g_00326
OG0002509	Prat.g_01526	Prbf.g_00331
OG0002510	Prat.g_00819	Prbf.g_00290
OG0002511	Prat.g_00673	Prbf.g_01624
OG0002512	Prat.g_00599	Prbf.g_01919
OG0002513	Prat.g_01186	Prbf.g_00885
OG0002514	Prat.g_01438	Prbf.g_00237
OG0002515	Prat.g_01556	Prbf.g_00784
OG0002516	Prat.g_01185	Prbf.g_00887
OG0002517	Prat.g_01481	Prbf.g_00315
OG0002556	Prat.g_00786	Prbf.g_00004
OG0002557	Prat.g_00785	Prbf.g_00005
OG0002558	Prat.g_00784	Prbf.g_00006
OG0002588	Prat.g_01276	Prbf.g_00136
OG0002646	Prat.g_01331	Prbf.g_00525
OG0002654	Prat.g_00661	Prbf.g_00867
OG0002655	Prat.g_01223	Prbf.g_00064
OG0002659	Prat.g_00674	Prbf.g_00852
OG0002661	Prat.g_01464	Prbf.g_00058
OG0002662	Prat.g_00382	Prbf.g_00796
OG0002728	Prat.g_00683	Prbf.g_00846
OG0002729	Prat.g_00670	Prbf.g_00258
OG0002806	Prat.g_01233	Prbf.g_00359
OG0002811	Prat.g_00633	Prbf.g_00307
OG0002819	Prat.g_01540	Prbf.g_00764
OG0002823	Prat.g_01465	Prbf.g_01737
OG0002824	Prat.g_01232	Prbf.g_00322
OG0002826	Prat.g_01052	Prbf.g_01020
OG0002827	Prat.g_01132	Prbf.g_00942
OG0002828	Prat.g_01488	Prbf.g_00884
OG0002829	Prat.g_00645	Prbf.g_00877
OG0002830	Prat.g_01453	Prbf.g_00255
OG0002831	Prat.g_01493	Prbf.g_00269
OG0002834	Prat.g_01538	Prbf.g_00744
OG0002836	Prat.g_01591	Prbf.g_00694
OG0002920	Prat.g_00636	Prbf.g_00337
OG0002921	Prat.g_00641	Prbf.g_00329
OG0002924	Prat.g_01229	Prbf.g_00314
OG0002927	Prat.g_00860	Prbf.g_01149
OG0002928	Prat.g_01483	Prbf.g_00041
OG0003070	Prat.g_00232	Prbf.g_01566
OG0003075	Prat.g_00690	Prbf.g_00842
OG0003240	Prat.g_00820	Prbf.g_00061
OG0003242	Prat.g_01494	Prbf.g_00797
