Orthogroup	Pral	Prbc
OG0001101	Pral.g_00213	Prbc.g_00314
OG0001102	Pral.g_00214	Prbc.g_00313
OG0001103	Pral.g_00215	Prbc.g_00312
OG0001104	Pral.g_00216	Prbc.g_00311
OG0001105	Pral.g_00217	Prbc.g_00310
OG0001106	Pral.g_00218	Prbc.g_00309
OG0001107	Pral.g_00219	Prbc.g_00308
OG0001108	Pral.g_00220	Prbc.g_00307
OG0001109	Pral.g_00221	Prbc.g_00306
OG0001110	Pral.g_00222	Prbc.g_00305
OG0001111	Pral.g_00223	Prbc.g_00304
OG0001112	Pral.g_00224	Prbc.g_00303
OG0001113	Pral.g_00225	Prbc.g_00302
OG0001114	Pral.g_00226	Prbc.g_00301
OG0001115	Pral.g_00227	Prbc.g_00300
OG0001116	Pral.g_00228	Prbc.g_00299
OG0001117	Pral.g_00229	Prbc.g_00298
OG0001118	Pral.g_00230	Prbc.g_00297
OG0001119	Pral.g_00232	Prbc.g_00296
OG0001120	Pral.g_01190	Prbc.g_00295
OG0001121	Pral.g_00234	Prbc.g_00293
OG0001122	Pral.g_00235	Prbc.g_00292
OG0001123	Pral.g_00236	Prbc.g_00291
OG0001124	Pral.g_00238	Prbc.g_00289
OG0001125	Pral.g_00240	Prbc.g_00287
OG0001126	Pral.g_00241	Prbc.g_00286
OG0001127	Pral.g_00244	Prbc.g_00283
OG0001128	Pral.g_00245	Prbc.g_00282
OG0001129	Pral.g_00246	Prbc.g_00281
OG0001130	Pral.g_00249	Prbc.g_00278
OG0001131	Pral.g_00250	Prbc.g_00277
OG0001132	Pral.g_00251	Prbc.g_00276
OG0001133	Pral.g_00252	Prbc.g_00275
OG0001134	Pral.g_00253	Prbc.g_00274
OG0001135	Pral.g_00254	Prbc.g_00273
OG0001136	Pral.g_00255	Prbc.g_00272
OG0001137	Pral.g_00256	Prbc.g_00271
OG0001138	Pral.g_00257	Prbc.g_00270
OG0001139	Pral.g_00259	Prbc.g_00268
OG0001140	Pral.g_00260	Prbc.g_00267
OG0001141	Pral.g_00261	Prbc.g_00266
OG0001142	Pral.g_00266	Prbc.g_00248
OG0001143	Pral.g_00267	Prbc.g_00247
OG0001144	Pral.g_00268	Prbc.g_00246
OG0001145	Pral.g_00269	Prbc.g_00245
OG0001146	Pral.g_00270	Prbc.g_00244
OG0001147	Pral.g_00271	Prbc.g_00243
OG0001148	Pral.g_00272	Prbc.g_00242
OG0001149	Pral.g_00274	Prbc.g_00241
OG0001150	Pral.g_00275	Prbc.g_00240
OG0001151	Pral.g_00278	Prbc.g_00237
OG0001152	Pral.g_00279	Prbc.g_00236
OG0001153	Pral.g_00280	Prbc.g_00235
OG0001154	Pral.g_00282	Prbc.g_00233
OG0001155	Pral.g_00284	Prbc.g_00231
OG0001156	Pral.g_00286	Prbc.g_00229
OG0001157	Pral.g_00288	Prbc.g_00227
OG0001158	Pral.g_00290	Prbc.g_00225
OG0001159	Pral.g_00291	Prbc.g_00224
OG0001160	Pral.g_00292	Prbc.g_00223
OG0001161	Pral.g_00293	Prbc.g_00222
OG0001162	Pral.g_00294	Prbc.g_00221
OG0001163	Pral.g_00295	Prbc.g_00220
OG0001164	Pral.g_00296	Prbc.g_00219
OG0001165	Pral.g_00297	Prbc.g_00218
OG0001166	Pral.g_00298	Prbc.g_00217
OG0001167	Pral.g_00300	Prbc.g_00216
OG0001168	Pral.g_00301	Prbc.g_00215
OG0001169	Pral.g_00302	Prbc.g_00214
OG0001170	Pral.g_00303	Prbc.g_00213
OG0001171	Pral.g_00304	Prbc.g_00212
OG0001172	Pral.g_00306	Prbc.g_00210
OG0001173	Pral.g_00308	Prbc.g_00208
OG0001174	Pral.g_00309	Prbc.g_00207
OG0001175	Pral.g_00310	Prbc.g_00206
OG0001176	Pral.g_00312	Prbc.g_00204
OG0001177	Pral.g_00314	Prbc.g_00202
OG0001178	Pral.g_00317	Prbc.g_00198
OG0001179	Pral.g_00318	Prbc.g_00197
OG0001180	Pral.g_00319	Prbc.g_00196
OG0001181	Pral.g_00320	Prbc.g_00195
OG0001182	Pral.g_00321	Prbc.g_00194
OG0001183	Pral.g_00322	Prbc.g_00193
OG0001184	Pral.g_00324	Prbc.g_00189
OG0001185	Pral.g_00326	Prbc.g_00965
OG0001186	Pral.g_00327	Prbc.g_00966
OG0001187	Pral.g_00328	Prbc.g_00967
OG0001188	Pral.g_00329	Prbc.g_00968
OG0001189	Pral.g_00330	Prbc.g_00969
OG0001190	Pral.g_00331	Prbc.g_00970
OG0001191	Pral.g_00332	Prbc.g_00971
OG0001192	Pral.g_00333	Prbc.g_00972
OG0001193	Pral.g_00334	Prbc.g_00973
OG0001194	Pral.g_00335	Prbc.g_00974
OG0001195	Pral.g_00336	Prbc.g_00975
OG0001196	Pral.g_00337	Prbc.g_00976
OG0001197	Pral.g_00338	Prbc.g_00977
OG0001198	Pral.g_00339	Prbc.g_00978
OG0001199	Pral.g_00340	Prbc.g_00979
OG0001200	Pral.g_00341	Prbc.g_00980
OG0001201	Pral.g_00342	Prbc.g_00981
OG0001202	Pral.g_00343	Prbc.g_00982
OG0001203	Pral.g_00345	Prbc.g_00984
OG0001204	Pral.g_00347	Prbc.g_00986
OG0001205	Pral.g_00349	Prbc.g_00988
OG0001206	Pral.g_00350	Prbc.g_00989
OG0001207	Pral.g_00351	Prbc.g_00990
OG0001208	Pral.g_00352	Prbc.g_00991
OG0001209	Pral.g_00353	Prbc.g_00992
OG0001210	Pral.g_00354	Prbc.g_00993
OG0001211	Pral.g_00355	Prbc.g_00994
OG0001212	Pral.g_00356	Prbc.g_00995
OG0001213	Pral.g_00357	Prbc.g_00996
OG0001214	Pral.g_00359	Prbc.g_00998
OG0001215	Pral.g_00360	Prbc.g_00999
OG0001216	Pral.g_00361	Prbc.g_01000
OG0001217	Pral.g_00362	Prbc.g_01001
OG0001218	Pral.g_00363	Prbc.g_01002
OG0001219	Pral.g_00366	Prbc.g_01005
OG0001220	Pral.g_00367	Prbc.g_01006
OG0001221	Pral.g_00373	Prbc.g_01011
OG0001222	Pral.g_00374	Prbc.g_01012
OG0001223	Pral.g_00375	Prbc.g_01013
OG0001224	Pral.g_00377	Prbc.g_01015
OG0001225	Pral.g_00378	Prbc.g_01016
OG0001226	Pral.g_00379	Prbc.g_01017
OG0001227	Pral.g_00380	Prbc.g_01018
OG0001228	Pral.g_00381	Prbc.g_01019
OG0001229	Pral.g_00382	Prbc.g_01020
OG0001230	Pral.g_00383	Prbc.g_01021
OG0001231	Pral.g_00384	Prbc.g_01022
OG0001232	Pral.g_00386	Prbc.g_01043
OG0001233	Pral.g_00387	Prbc.g_01044
OG0001234	Pral.g_00388	Prbc.g_01045
OG0001235	Pral.g_00389	Prbc.g_01046
OG0001236	Pral.g_00391	Prbc.g_01048
OG0001237	Pral.g_00392	Prbc.g_01049
OG0001238	Pral.g_00396	Prbc.g_01052
OG0001239	Pral.g_00397	Prbc.g_01053
OG0001240	Pral.g_00398	Prbc.g_01054
OG0001241	Pral.g_00401	Prbc.g_01057
OG0001242	Pral.g_00402	Prbc.g_01060
OG0001243	Pral.g_00403	Prbc.g_01061
OG0001244	Pral.g_00404	Prbc.g_01062
OG0001245	Pral.g_00405	Prbc.g_01063
OG0001246	Pral.g_00406	Prbc.g_01065
OG0001247	Pral.g_00407	Prbc.g_01066
OG0001248	Pral.g_00408	Prbc.g_01067
OG0001249	Pral.g_00409	Prbc.g_01068
OG0001250	Pral.g_00410	Prbc.g_01069
OG0001251	Pral.g_00955	Prbc.g_00481
OG0001252	Pral.g_00907	Prbc.g_00433
OG0001253	Pral.g_00895	Prbc.g_00421
OG0001254	Pral.g_00758	Prbc.g_01173
OG0001255	Pral.g_00699	Prbc.g_01245
OG0001257	Pral.g_00609	Prbc.g_01542
OG0001259	Pral.g_00499	Prbc.g_01666
OG0001260	Pral.g_01689	Prbc.g_02071, Prbc.g_01377
OG0001262	Pral.g_01539	Prbc.g_00068
OG0001263	Pral.g_01347	Prbc.g_01953
OG0001264	Pral.g_01800	Prbc.g_01976
OG0001265	Pral.g_01598	Prbc.g_02086
OG0001266	Pral.g_00967, Pral.g_01320	Prbc.g_00930
OG0001268	Pral.g_01364	Prbc.g_01449
OG0001269	Pral.g_01238	Prbc.g_00586
OG0001270	Pral.g_01116	Prbc.g_00750
OG0001271	Pral.g_01102	Prbc.g_00762
OG0001273	Pral.g_00572	Prbc.g_01598
OG0001276	Pral.g_01040	Prbc.g_00802
OG0001278	Pral.g_00098	Prbc.g_00825
OG0001279	Pral.g_00102	Prbc.g_00829
OG0001280	Pral.g_00105	Prbc.g_00831
OG0001281	Pral.g_00175	Prbc.g_00937
OG0001282	Pral.g_00112	Prbc.g_01309
OG0001283	Pral.g_00285	Prbc.g_00230
OG0001284	Pral.g_00316	Prbc.g_00199
OG0001285	Pral.g_00346	Prbc.g_00985
OG0001286	Pral.g_00400	Prbc.g_01056
OG0001287	Pral.g_01891	Prbc.g_00116
OG0001288	Pral.g_00657	Prbc.g_01498
OG0001290	Pral.g_01013	Prbc.g_01100
OG0001291	Pral.g_00976	Prbc.g_00502
OG0001293	Pral.g_00971	Prbc.g_00497
OG0001294	Pral.g_00954	Prbc.g_00480
OG0001295	Pral.g_00926	Prbc.g_00452
OG0001296	Pral.g_00919	Prbc.g_00445
OG0001299	Pral.g_00787	Prbc.g_01148
OG0001300	Pral.g_00671	Prbc.g_02120
OG0001301	Pral.g_01438	Prbc.g_01714
OG0001303	Pral.g_01308	Prbc.g_01829
OG0001305	Pral.g_01565	Prbc.g_02109
OG0001306	Pral.g_01703	Prbc.g_01042
OG0001308	Pral.g_01038	Prbc.g_02114
OG0001309	Pral.g_00348	Prbc.g_00987
OG0001310	Pral.g_01701	Prbc.g_01277
OG0001312	Pral.g_01237	Prbc.g_00587
OG0001314	Pral.g_00130	Prbc.g_00853
OG0001315	Pral.g_00166	Prbc.g_00888
OG0001316	Pral.g_00281	Prbc.g_00234
OG0001318	Pral.g_00904	Prbc.g_00429
OG0001319	Pral.g_00802	Prbc.g_00332
OG0001322	Pral.g_01670	Prbc.g_01822
OG0001323	Pral.g_01810	Prbc.g_01966
OG0001325	Pral.g_00034	Prbc.g_01348, Prbc.g_02182
OG0001326	Pral.g_00046	Prbc.g_00143
OG0001327	Pral.g_01047	Prbc.g_00559
OG0001329	Pral.g_00394	Prbc.g_01050
OG0001330	Pral.g_01069	Prbc.g_00795
OG0001332	Pral.g_00155	Prbc.g_00877
OG0001333	Pral.g_00247	Prbc.g_00280
OG0001334	Pral.g_00307	Prbc.g_00209
OG0001335	Pral.g_00344	Prbc.g_00983
OG0001336	Pral.g_00917	Prbc.g_00442
OG0001338	Pral.g_00670	Prbc.g_02147
OG0001344	Pral.g_00025	Prbc.g_01483, Prbc.g_00646
OG0001348	Pral.g_00016, Pral.g_00586	Prbc.g_01584
OG0001349	Pral.g_00581	Prbc.g_01589
OG0001350	Pral.g_00576	Prbc.g_01594
OG0001352	Pral.g_01760	Prbc.g_01763
OG0001356	Pral.g_01822	Prbc.g_01956, Prbc.g_01957
OG0001359	Pral.g_00073	Prbc.g_00901
OG0001360	Pral.g_00072	Prbc.g_00902
OG0001362	Pral.g_00024	Prbc.g_00133
OG0001364	Pral.g_01082	Prbc.g_00781
OG0001365	Pral.g_01055	Prbc.g_02000
OG0001368	Pral.g_00315	Prbc.g_00200
OG0001369	Pral.g_01599	Prbc.g_02087
OG0001370	Pral.g_01702, Pral.g_01899	Prbc.g_00130, Prbc.g_00149
OG0001371	Pral.g_00981	Prbc.g_00506
OG0001372	Pral.g_00979	Prbc.g_00505
OG0001373	Pral.g_00972	Prbc.g_00498
OG0001374	Pral.g_00960	Prbc.g_00486
OG0001376	Pral.g_00806	Prbc.g_00336
OG0001377	Pral.g_00782	Prbc.g_01152
OG0001379	Pral.g_01119	Prbc.g_00748
OG0001380	Pral.g_01744	Prbc.g_02116
OG0001381	Pral.g_00634	Prbc.g_01515
OG0001382	Pral.g_00628	Prbc.g_01523
OG0001383	Pral.g_00579	Prbc.g_01591
OG0001385	Pral.g_01468	Prbc.g_01744
OG0001386	Pral.g_01768	Prbc.g_01754
OG0001387	Pral.g_01767	Prbc.g_01756
OG0001388	Pral.g_01755	Prbc.g_01768
OG0001389	Pral.g_01724	Prbc.g_01792
OG0001390	Pral.g_01304	Prbc.g_00539
OG0001391	Pral.g_01664	Prbc.g_02002
OG0001392	Pral.g_01823	Prbc.g_01955
OG0001393	Pral.g_01821	Prbc.g_01958
OG0001394	Pral.g_01794	Prbc.g_01982
OG0001395	Pral.g_01791	Prbc.g_01986
OG0001397	Pral.g_01577	Prbc.g_02095
OG0001398	Pral.g_01557	Prbc.g_01931
OG0001399	Pral.g_01834	Prbc.g_01954
OG0001400	Pral.g_00051	Prbc.g_01947
OG0001401	Pral.g_01855	Prbc.g_00615
OG0001402	Pral.g_01352	Prbc.g_01461
OG0001403	Pral.g_01280	Prbc.g_00567
OG0001404	Pral.g_01693	Prbc.g_02160
OG0001405	Pral.g_01221	Prbc.g_00658
OG0001406	Pral.g_01117	Prbc.g_00749
OG0001407	Pral.g_01113	Prbc.g_00753
OG0001408	Pral.g_01068	Prbc.g_00796
OG0001409	Pral.g_01862	Prbc.g_00613
OG0001410	Pral.g_01303	Prbc.g_02169
OG0001411	Pral.g_00063	Prbc.g_02194, Prbc.g_01365
OG0001412	Pral.g_01651	Prbc.g_02014
OG0001413	Pral.g_01888	Prbc.g_00533
OG0001414	Pral.g_01326	Prbc.g_00249
OG0001415	Pral.g_00713	Prbc.g_01218
OG0001416	Pral.g_00568	Prbc.g_01601
OG0001419	Pral.g_01659	Prbc.g_02006
OG0001420	Pral.g_01819	Prbc.g_00923
OG0001421	Pral.g_01814	Prbc.g_01963
OG0001423	Pral.g_01892	Prbc.g_00158
OG0001424	Pral.g_01067	Prbc.g_00904
OG0001426	Pral.g_00395	Prbc.g_01051
OG0001427	Pral.g_00087, Pral.g_01294	Prbc.g_00816
OG0001429	Pral.g_01617	Prbc.g_02046
OG0001430	Pral.g_01844	Prbc.g_02144
OG0001432	Pral.g_00052	Prbc.g_01825
OG0001433	Pral.g_01843	Prbc.g_00123
OG0001434	Pral.g_00060	Prbc.g_00040
OG0001434	Pral.g_00441	Prbc.g_01300
OG0001435	Pral.g_01863	Prbc.g_02157
OG0001438	Pral.g_00467	Prbc.g_01697
OG0001441	Pral.g_00426	Prbc.g_00063
OG0001443	Pral.g_01349	Prbc.g_01464
OG0001444	Pral.g_01389	Prbc.g_01425
OG0001445	Pral.g_00054	Prbc.g_00652
OG0001446	Pral.g_00053	Prbc.g_00653
OG0001447	Pral.g_01329	Prbc.g_00654
OG0001448	Pral.g_01710	Prbc.g_01806
OG0001452	Pral.g_00365	Prbc.g_01004
OG0001453	Pral.g_00070	Prbc.g_00052
OG0001455	Pral.g_01865	Prbc.g_02156
OG0001456	Pral.g_00500	Prbc.g_01231
OG0001459	Pral.g_01223	Prbc.g_00514
OG0001461	Pral.g_01478	Prbc.g_01848
OG0001464	Pral.g_00428	Prbc.g_02066, Prbc.g_01379
OG0001465	Pral.g_01309	Prbc.g_01945
OG0001466	Pral.g_01053	Prbc.g_01278
OG0001467	Pral.g_01168	Prbc.g_00706
OG0001469	Pral.g_01365	Prbc.g_01448
OG0001486	Pral.g_01779	Prbc.g_01998
OG0001487	Pral.g_00463	Prbc.g_01701
OG0001491	Pral.g_01858	Prbc.g_02149, Prbc.g_01567
OG0001492	Pral.g_01521	Prbc.g_01892
OG0001504	Pral.g_01784	Prbc.g_01993
OG0001505	Pral.g_00425	Prbc.g_00527, Prbc.g_01311
OG0001507	Pral.g_01348	Prbc.g_01465
OG0001510	Pral.g_00265	Prbc.g_00250
OG0001516	Pral.g_00989	Prbc.g_02056
OG0001519	Pral.g_00035	Prbc.g_00078
OG0001522	Pral.g_01854	Prbc.g_00630
OG0001523	Pral.g_01846	Prbc.g_00519
OG0001524	Pral.g_01880	Prbc.g_01279
OG0001526	Pral.g_01816	Prbc.g_01961
OG0001527	Pral.g_00047	Prbc.g_01342
OG0001528	Pral.g_01690	Prbc.g_00813
OG0001531	Pral.g_01900	Prbc.g_00112
OG0001538	Pral.g_01866	Prbc.g_00581
OG0001544	Pral.g_00434	Prbc.g_00146
OG0001545	Pral.g_01803	Prbc.g_01973
OG0001547	Pral.g_00423	Prbc.g_01324
OG0001548	Pral.g_00030	Prbc.g_00251
OG0001551	Pral.g_01523	Prbc.g_01115, Prbc.g_00528
OG0001557	Pral.g_01766	Prbc.g_01757
OG0001587	Pral.g_00457	Prbc.g_00014
OG0001588	Pral.g_01300	Prbc.g_00905
OG0001605	Pral.g_00197	Prbc.g_00956
OG0001608	Pral.g_01049	Prbc.g_00961
OG0001618	Pral.g_00011	Prbc.g_00147
OG0001632	Pral.g_01048	Prbc.g_01283
OG0001633	Pral.g_01667	Prbc.g_00924
OG0001646	Pral.g_01882	Prbc.g_01305
OG0001714	Pral.g_01120	Prbc.g_00747
OG0001715	Pral.g_00311	Prbc.g_00205
OG0001716	Pral.g_01402	Prbc.g_01415
OG0001717	Pral.g_01310, Pral.g_01827	Prbc.g_02127
OG0001718	Pral.g_01835	Prbc.g_00516
OG0001719	Pral.g_00697	Prbc.g_01247
OG0001721	Pral.g_01857	Prbc.g_00139
OG0001736	Pral.g_01783	Prbc.g_01994
OG0001737	Pral.g_01004	Prbc.g_01119
OG0001738	Pral.g_00935	Prbc.g_00461
OG0001739	Pral.g_00936	Prbc.g_00462
OG0001740	Pral.g_00937	Prbc.g_00463
OG0001741	Pral.g_00947	Prbc.g_00473
OG0001742	Pral.g_01297	Prbc.g_00820
OG0001743	Pral.g_00801	Prbc.g_00331
OG0001744	Pral.g_00153	Prbc.g_00875
OG0001745	Pral.g_00523	Prbc.g_01645
OG0001746	Pral.g_01268	Prbc.g_00578
OG0001747	Pral.g_01381	Prbc.g_01432
OG0001748	Pral.g_01749	Prbc.g_01774
OG0001749	Pral.g_01759	Prbc.g_01764
OG0001750	Pral.g_01576	Prbc.g_02096
OG0001751	Pral.g_01601	Prbc.g_02089
OG0001752	Pral.g_01596	Prbc.g_02084
OG0001753	Pral.g_01631	Prbc.g_02032
OG0001754	Pral.g_01574	Prbc.g_02099
OG0001755	Pral.g_01787	Prbc.g_01990
OG0001756	Pral.g_01493	Prbc.g_01863
OG0001757	Pral.g_01307	Prbc.g_00547
OG0001758	Pral.g_01540	Prbc.g_00597
OG0001759	Pral.g_01547	Prbc.g_01918
OG0001760	Pral.g_01808	Prbc.g_01968
OG0001761	Pral.g_01770	Prbc.g_01751
OG0001762	Pral.g_01465	Prbc.g_01741
OG0001763	Pral.g_00924	Prbc.g_00450
OG0001764	Pral.g_00675	Prbc.g_01269
OG0001765	Pral.g_00707	Prbc.g_01224
OG0001766	Pral.g_00708	Prbc.g_01223
OG0001767	Pral.g_00709	Prbc.g_01222
OG0001768	Pral.g_00710	Prbc.g_01221
OG0001769	Pral.g_00711	Prbc.g_01220
OG0001770	Pral.g_00258	Prbc.g_00269
OG0001771	Pral.g_00242	Prbc.g_00285
OG0001772	Pral.g_00915	Prbc.g_00440
OG0001773	Pral.g_01688	Prbc.g_01783
OG0001774	Pral.g_00864	Prbc.g_00392
OG0001775	Pral.g_00858	Prbc.g_00386
OG0001776	Pral.g_01305	Prbc.g_01939
OG0001777	Pral.g_00364	Prbc.g_01003
OG0001778	Pral.g_00368	Prbc.g_01007
OG0001779	Pral.g_00369	Prbc.g_01008
OG0001780	Pral.g_01606	Prbc.g_01937
OG0001781	Pral.g_00376	Prbc.g_01014
OG0001782	Pral.g_00385	Prbc.g_01041
OG0001797	Pral.g_01295	Prbc.g_00156
OG0001799	Pral.g_01066	Prbc.g_01949
OG0001801	Pral.g_01317	Prbc.g_00090
OG0001802	Pral.g_00442	Prbc.g_00551
OG0001803	Pral.g_01589	Prbc.g_02078
OG0001805	Pral.g_01825	Prbc.g_00524, Prbc.g_02118
OG0001831	Pral.g_01362	Prbc.g_01451
OG0001832	Pral.g_01374	Prbc.g_01438
OG0001834	Pral.g_01734	Prbc.g_02122
OG0001835	Pral.g_00036	Prbc.g_00053, Prbc.g_01328
OG0001836	Pral.g_01328	Prbc.g_00651
OG0001858	Pral.g_00027, Pral.g_00028, Pral.g_00001	Prbc.g_00021, Prbc.g_01364
OG0001874	Pral.g_01842	Prbc.g_02161
OG0001903	Pral.g_00079	Prbc.g_01281
OG0001904	Pral.g_00041, Pral.g_01318	Prbc.g_00818
OG0001922	Pral.g_00424	Prbc.g_00120
OG0001926	Pral.g_01315	Prbc.g_02188
OG0001927	Pral.g_01833	Prbc.g_00522
OG0001928	Pral.g_00704	Prbc.g_01226
OG0001929	Pral.g_00624	Prbc.g_01527
OG0001930	Pral.g_00594	Prbc.g_01555
OG0001931	Pral.g_01730	Prbc.g_01786
OG0001932	Pral.g_01714	Prbc.g_01802
OG0001933	Pral.g_00026	Prbc.g_01926
OG0001934	Pral.g_01818	Prbc.g_01960
OG0001935	Pral.g_01848	Prbc.g_02115
OG0001936	Pral.g_01732	Prbc.g_00611
OG0001937	Pral.g_00086	Prbc.g_01306
OG0001938	Pral.g_01700	Prbc.g_01313
OG0001939	Pral.g_01838	Prbc.g_01335
OG0001941	Pral.g_00452	Prbc.g_01384
OG0001942	Pral.g_00453	Prbc.g_01385
OG0001943	Pral.g_01338	Prbc.g_01477
OG0001944	Pral.g_01077	Prbc.g_00786
OG0001945	Pral.g_00074	Prbc.g_00900
OG0001946	Pral.g_01339	Prbc.g_00928
OG0001947	Pral.g_01031	Prbc.g_00962
OG0001948	Pral.g_00276	Prbc.g_00239
OG0001960	Pral.g_01244	Prbc.g_00263, Prbc.g_01110
OG0001965	Pral.g_01375	Prbc.g_02175
OG0001975	Pral.g_01695	Prbc.g_00523
OG0001976	Pral.g_00433	Prbc.g_01419
OG0001977	Pral.g_01765	Prbc.g_00648
OG0001978	Pral.g_00082	Prbc.g_00907
OG0001979	Pral.g_00084	Prbc.g_00926
OG0002008	Pral.g_01850	Prbc.g_02134
OG0002009	Pral.g_00432	Prbc.g_02138
OG0002015	Pral.g_01837	Prbc.g_00817
OG0002017	Pral.g_01051	Prbc.g_00537
OG0002018	Pral.g_00055	Prbc.g_00034
OG0002036	Pral.g_00808	Prbc.g_00338
OG0002038	Pral.g_00614	Prbc.g_01537
OG0002041	Pral.g_00757	Prbc.g_01174
OG0002043	Pral.g_01056	Prbc.g_00430
OG0002061	Pral.g_00443, Pral.g_01883	Prbc.g_00054
OG0002072	Pral.g_00531	Prbc.g_01639
OG0002079	Pral.g_00014	Prbc.g_00534
OG0002093	Pral.g_01839	Prbc.g_01472
OG0002216	Pral.g_00439	Prbc.g_01308
OG0002314	Pral.g_01811	Prbc.g_01965
OG0002319	Pral.g_01864	Prbc.g_01815
OG0002321	Pral.g_00029	Prbc.g_00141
OG0002426	Pral.g_01054	Prbc.g_01872
OG0002428	Pral.g_01694	Prbc.g_02135
OG0003027	Pral.g_00437	Prbc.g_00152
OG0003030	Pral.g_00096	Prbc.g_00093
OG0003264	Pral.g_00058	Prbc.g_02136
