Orthogroup	Pral	Prbd
OG0001125	Pral.g_00240	Prbd.g_01393
OG0001126	Pral.g_00241	Prbd.g_01392
OG0001127	Pral.g_00244	Prbd.g_01390
OG0001128	Pral.g_00245	Prbd.g_01389
OG0001129	Pral.g_00246	Prbd.g_01388
OG0001130	Pral.g_00249	Prbd.g_01385
OG0001131	Pral.g_00250	Prbd.g_01384
OG0001132	Pral.g_00251	Prbd.g_01383
OG0001133	Pral.g_00252	Prbd.g_01382
OG0001134	Pral.g_00253	Prbd.g_01381
OG0001135	Pral.g_00254	Prbd.g_01380
OG0001136	Pral.g_00255	Prbd.g_01379
OG0001137	Pral.g_00256	Prbd.g_01378
OG0001138	Pral.g_00257	Prbd.g_01377
OG0001139	Pral.g_00259	Prbd.g_01376
OG0001140	Pral.g_00260	Prbd.g_01375
OG0001141	Pral.g_00261	Prbd.g_01374
OG0001142	Pral.g_00266	Prbd.g_01371
OG0001143	Pral.g_00267	Prbd.g_01370
OG0001144	Pral.g_00268	Prbd.g_01369
OG0001145	Pral.g_00269	Prbd.g_01368
OG0001146	Pral.g_00270	Prbd.g_01367
OG0001147	Pral.g_00271	Prbd.g_01366
OG0001148	Pral.g_00272	Prbd.g_01365
OG0001149	Pral.g_00274	Prbd.g_01363
OG0001150	Pral.g_00275	Prbd.g_01362
OG0001151	Pral.g_00278	Prbd.g_01360
OG0001152	Pral.g_00279	Prbd.g_01359
OG0001153	Pral.g_00280	Prbd.g_01358
OG0001154	Pral.g_00282	Prbd.g_01356
OG0001155	Pral.g_00284	Prbd.g_01354
OG0001156	Pral.g_00286	Prbd.g_01352
OG0001157	Pral.g_00288	Prbd.g_01351
OG0001158	Pral.g_00290	Prbd.g_01349
OG0001159	Pral.g_00291	Prbd.g_01348
OG0001160	Pral.g_00292	Prbd.g_01347
OG0001161	Pral.g_00293	Prbd.g_01346
OG0001162	Pral.g_00294	Prbd.g_01345
OG0001163	Pral.g_00295	Prbd.g_01344
OG0001164	Pral.g_00296	Prbd.g_01343
OG0001165	Pral.g_00297	Prbd.g_01342
OG0001166	Pral.g_00298	Prbd.g_01341
OG0001167	Pral.g_00300	Prbd.g_01340
OG0001168	Pral.g_00301	Prbd.g_01339
OG0001169	Pral.g_00302	Prbd.g_01338
OG0001170	Pral.g_00303	Prbd.g_01337
OG0001171	Pral.g_00304	Prbd.g_01336
OG0001172	Pral.g_00306	Prbd.g_01334
OG0001173	Pral.g_00308	Prbd.g_01332
OG0001174	Pral.g_00309	Prbd.g_01331
OG0001175	Pral.g_00310	Prbd.g_01330
OG0001176	Pral.g_00312	Prbd.g_01329
OG0001177	Pral.g_00314	Prbd.g_01327
OG0001178	Pral.g_00317	Prbd.g_01324
OG0001179	Pral.g_00318	Prbd.g_01323
OG0001180	Pral.g_00319	Prbd.g_01321
OG0001181	Pral.g_00320	Prbd.g_01320
OG0001182	Pral.g_00321	Prbd.g_01319
OG0001183	Pral.g_00322	Prbd.g_01318
OG0001184	Pral.g_00324	Prbd.g_01316
OG0001185	Pral.g_00326	Prbd.g_01312
OG0001186	Pral.g_00327	Prbd.g_01311
OG0001187	Pral.g_00328	Prbd.g_01310
OG0001188	Pral.g_00329	Prbd.g_01309
OG0001189	Pral.g_00330	Prbd.g_01308
OG0001190	Pral.g_00331	Prbd.g_01307
OG0001191	Pral.g_00332	Prbd.g_01306
OG0001192	Pral.g_00333	Prbd.g_01305
OG0001193	Pral.g_00334	Prbd.g_01304
OG0001194	Pral.g_00335	Prbd.g_01303
OG0001195	Pral.g_00336	Prbd.g_01302
OG0001196	Pral.g_00337	Prbd.g_01301
OG0001197	Pral.g_00338	Prbd.g_01300
OG0001198	Pral.g_00339	Prbd.g_01299
OG0001199	Pral.g_00340	Prbd.g_01298
OG0001200	Pral.g_00341	Prbd.g_01297
OG0001201	Pral.g_00342	Prbd.g_01296
OG0001202	Pral.g_00343	Prbd.g_01295
OG0001203	Pral.g_00345	Prbd.g_01293
OG0001204	Pral.g_00347	Prbd.g_01291
OG0001205	Pral.g_00349	Prbd.g_01290
OG0001206	Pral.g_00350	Prbd.g_01289
OG0001207	Pral.g_00351	Prbd.g_01288
OG0001208	Pral.g_00352	Prbd.g_01287
OG0001209	Pral.g_00353	Prbd.g_01286
OG0001210	Pral.g_00354	Prbd.g_01285
OG0001211	Pral.g_00355	Prbd.g_01284
OG0001212	Pral.g_00356	Prbd.g_01283
OG0001213	Pral.g_00357	Prbd.g_01282
OG0001214	Pral.g_00359	Prbd.g_01280
OG0001215	Pral.g_00360	Prbd.g_01279
OG0001216	Pral.g_00361	Prbd.g_01278
OG0001217	Pral.g_00362	Prbd.g_01277
OG0001218	Pral.g_00363	Prbd.g_01276
OG0001219	Pral.g_00366	Prbd.g_01274
OG0001220	Pral.g_00367	Prbd.g_01273
OG0001221	Pral.g_00373	Prbd.g_01270
OG0001222	Pral.g_00374	Prbd.g_01269
OG0001223	Pral.g_00375	Prbd.g_01268
OG0001224	Pral.g_00377	Prbd.g_01267
OG0001225	Pral.g_00378	Prbd.g_01266
OG0001226	Pral.g_00379	Prbd.g_01265
OG0001227	Pral.g_00380	Prbd.g_01264
OG0001228	Pral.g_00381	Prbd.g_01263
OG0001229	Pral.g_00382	Prbd.g_01262
OG0001230	Pral.g_00383	Prbd.g_01261
OG0001231	Pral.g_00384	Prbd.g_01260
OG0001232	Pral.g_00386	Prbd.g_01259
OG0001233	Pral.g_00387	Prbd.g_01258
OG0001234	Pral.g_00388	Prbd.g_01257
OG0001235	Pral.g_00389	Prbd.g_01256
OG0001236	Pral.g_00391	Prbd.g_01254
OG0001237	Pral.g_00392	Prbd.g_01253
OG0001238	Pral.g_00396	Prbd.g_01251
OG0001239	Pral.g_00397	Prbd.g_01250
OG0001240	Pral.g_00398	Prbd.g_01249
OG0001241	Pral.g_00401	Prbd.g_01247
OG0001242	Pral.g_00402	Prbd.g_01245
OG0001243	Pral.g_00403	Prbd.g_01244
OG0001244	Pral.g_00404	Prbd.g_01243
OG0001245	Pral.g_00405	Prbd.g_01242
OG0001246	Pral.g_00406	Prbd.g_01241
OG0001247	Pral.g_00407	Prbd.g_01240
OG0001248	Pral.g_00408	Prbd.g_01239
OG0001249	Pral.g_00409	Prbd.g_01238
OG0001250	Pral.g_00410	Prbd.g_01237
OG0001251	Pral.g_00955	Prbd.g_01152
OG0001252	Pral.g_00907	Prbd.g_01105
OG0001253	Pral.g_00895	Prbd.g_01090
OG0001254	Pral.g_00758	Prbd.g_00958
OG0001255	Pral.g_00699	Prbd.g_00906
OG0001257	Pral.g_00609	Prbd.g_00760
OG0001259	Pral.g_00499	Prbd.g_00654
OG0001260	Pral.g_01689	Prbd.g_00048
OG0001262	Pral.g_01539	Prbd.g_00153
OG0001263	Pral.g_01347	Prbd.g_00174
OG0001264	Pral.g_01800	Prbd.g_00205
OG0001265	Pral.g_01598	Prbd.g_00316
OG0001266	Pral.g_00967, Pral.g_01320	Prbd.g_00364
OG0001268	Pral.g_01364	Prbd.g_00465
OG0001269	Pral.g_01238	Prbd.g_01781
OG0001270	Pral.g_01116	Prbd.g_01649
OG0001271	Pral.g_01102	Prbd.g_01638
OG0001273	Pral.g_00572	Prbd.g_01594
OG0001278	Pral.g_00098	Prbd.g_01533
OG0001279	Pral.g_00102	Prbd.g_01529
OG0001280	Pral.g_00105	Prbd.g_01526
OG0001281	Pral.g_00175	Prbd.g_01460
OG0001282	Pral.g_00112	Prbd.g_01435
OG0001283	Pral.g_00285	Prbd.g_01353
OG0001284	Pral.g_00316	Prbd.g_01325
OG0001285	Pral.g_00346	Prbd.g_01292
OG0001286	Pral.g_00400	Prbd.g_01248
OG0001288	Pral.g_00657	Prbd.g_00805
OG0001290	Pral.g_01013	Prbd.g_01207
OG0001291	Pral.g_00976	Prbd.g_01173
OG0001293	Pral.g_00971	Prbd.g_01168
OG0001294	Pral.g_00954	Prbd.g_01151
OG0001295	Pral.g_00926	Prbd.g_01124
OG0001296	Pral.g_00919	Prbd.g_01118
OG0001299	Pral.g_00787	Prbd.g_00987
OG0001300	Pral.g_00671	Prbd.g_00865
OG0001301	Pral.g_01438	Prbd.g_00607
OG0001302	Pral.g_01890	Prbd.g_00052
OG0001303	Pral.g_01308	Prbd.g_00056
OG0001305	Pral.g_01565	Prbd.g_00336
OG0001306	Pral.g_01703	Prbd.g_00372
OG0001308	Pral.g_01038	Prbd.g_00406
OG0001309	Pral.g_00348	Prbd.g_00408
OG0001310	Pral.g_01701	Prbd.g_00418
OG0001312	Pral.g_01237	Prbd.g_01780
OG0001314	Pral.g_00130	Prbd.g_01502
OG0001315	Pral.g_00166	Prbd.g_01467
OG0001316	Pral.g_00281	Prbd.g_01357
OG0001318	Pral.g_00904	Prbd.g_01101
OG0001319	Pral.g_00802	Prbd.g_01001
OG0001321	Pral.g_00451	Prbd.g_01923
OG0001322	Pral.g_01670	Prbd.g_00083
OG0001323	Pral.g_01810	Prbd.g_00356
OG0001325	Pral.g_00034	Prbd.g_00412
OG0001326	Pral.g_00046	Prbd.g_01860
OG0001328	Pral.g_01276	Prbd.g_01796
OG0001329	Pral.g_00394	Prbd.g_01744
OG0001330	Pral.g_01069	Prbd.g_01598
OG0001331	Pral.g_00103	Prbd.g_01528
OG0001332	Pral.g_00155	Prbd.g_01478
OG0001333	Pral.g_00247	Prbd.g_01387
OG0001334	Pral.g_00307	Prbd.g_01333
OG0001335	Pral.g_00344	Prbd.g_01294
OG0001336	Pral.g_00917	Prbd.g_01115
OG0001337	Pral.g_00927	Prbd.g_01125
OG0001338	Pral.g_00670	Prbd.g_01096
OG0001339	Pral.g_00841	Prbd.g_01037
OG0001340	Pral.g_00791	Prbd.g_00991
OG0001341	Pral.g_00778	Prbd.g_00978
OG0001342	Pral.g_00759	Prbd.g_00959
OG0001343	Pral.g_00693	Prbd.g_00900
OG0001344	Pral.g_00025	Prbd.g_00860
OG0001345	Pral.g_00660	Prbd.g_00808
OG0001346	Pral.g_00620	Prbd.g_00770
OG0001347	Pral.g_00605	Prbd.g_00756
OG0001348	Pral.g_00016, Pral.g_00586	Prbd.g_00738
OG0001349	Pral.g_00581	Prbd.g_00733
OG0001350	Pral.g_00576	Prbd.g_00728
OG0001351	Pral.g_00511	Prbd.g_00666
OG0001352	Pral.g_01760	Prbd.g_00562
OG0001353	Pral.g_00818	Prbd.g_00541
OG0001355	Pral.g_01529	Prbd.g_00143
OG0001356	Pral.g_01822	Prbd.g_00188
OG0001357	Pral.g_01585	Prbd.g_00292
OG0001358	Pral.g_01597	Prbd.g_00315
OG0001359	Pral.g_00073	Prbd.g_00431
OG0001360	Pral.g_00072	Prbd.g_00432
OG0001361	Pral.g_01425	Prbd.g_00518
OG0001362	Pral.g_00024	Prbd.g_01893
OG0001363	Pral.g_01263	Prbd.g_01735
OG0001364	Pral.g_01082	Prbd.g_01618, Prbd.g_01619
OG0001366	Pral.g_00144	Prbd.g_01488
OG0001368	Pral.g_00315	Prbd.g_01326
OG0001369	Pral.g_01599	Prbd.g_00317
OG0001371	Pral.g_00981	Prbd.g_01177
OG0001372	Pral.g_00979	Prbd.g_01176
OG0001373	Pral.g_00972	Prbd.g_01169
OG0001374	Pral.g_00960	Prbd.g_01157
OG0001375	Pral.g_00909	Prbd.g_01108
OG0001376	Pral.g_00806	Prbd.g_01005
OG0001377	Pral.g_00782	Prbd.g_00983
OG0001378	Pral.g_00766	Prbd.g_00967
OG0001379	Pral.g_01119	Prbd.g_00877
OG0001380	Pral.g_01744	Prbd.g_00835
OG0001381	Pral.g_00634	Prbd.g_00788
OG0001382	Pral.g_00628	Prbd.g_00782
OG0001383	Pral.g_00579	Prbd.g_00731
OG0001384	Pral.g_00570	Prbd.g_00723
OG0001385	Pral.g_01468	Prbd.g_00578
OG0001386	Pral.g_01768	Prbd.g_00570
OG0001387	Pral.g_01767	Prbd.g_00568
OG0001388	Pral.g_01755	Prbd.g_00558
OG0001389	Pral.g_01724	Prbd.g_00012
OG0001390	Pral.g_01304	Prbd.g_00047
OG0001391	Pral.g_01664	Prbd.g_00088
OG0001392	Pral.g_01823	Prbd.g_00187
OG0001393	Pral.g_01821	Prbd.g_00189
OG0001394	Pral.g_01794	Prbd.g_00211
OG0001395	Pral.g_01791	Prbd.g_00214
OG0001397	Pral.g_01577	Prbd.g_00325
OG0001398	Pral.g_01557	Prbd.g_00344
OG0001399	Pral.g_01834	Prbd.g_00354
OG0001400	Pral.g_00051	Prbd.g_00362
OG0001401	Pral.g_01855	Prbd.g_00369
OG0001402	Pral.g_01352	Prbd.g_00454
OG0001403	Pral.g_01280	Prbd.g_01800
OG0001404	Pral.g_01693	Prbd.g_01773
OG0001405	Pral.g_01221	Prbd.g_01763
OG0001406	Pral.g_01117	Prbd.g_01650
OG0001407	Pral.g_01113	Prbd.g_01647
OG0001408	Pral.g_01068	Prbd.g_01597
OG0001409	Pral.g_01862	Prbd.g_01584
OG0001410	Pral.g_01303	Prbd.g_01570
OG0001411	Pral.g_00063	Prbd.g_01927
OG0001412	Pral.g_01651	Prbd.g_00245
OG0001414	Pral.g_01326	Prbd.g_01182
OG0001415	Pral.g_00713	Prbd.g_00913
OG0001416	Pral.g_00568	Prbd.g_00721
OG0001419	Pral.g_01659	Prbd.g_00092
OG0001420	Pral.g_01819	Prbd.g_00191
OG0001421	Pral.g_01814	Prbd.g_00195
OG0001423	Pral.g_01892	Prbd.g_00433
OG0001424	Pral.g_01067	Prbd.g_01922
OG0001426	Pral.g_00395	Prbd.g_01252
OG0001427	Pral.g_00087, Pral.g_01294	Prbd.g_00866
OG0001429	Pral.g_01617	Prbd.g_00274
OG0001430	Pral.g_01844	Prbd.g_00308
OG0001432	Pral.g_00052	Prbd.g_00363
OG0001433	Pral.g_01843	Prbd.g_01890
OG0001434	Pral.g_00060, Pral.g_00441	Prbd.g_01784
OG0001435	Pral.g_01863	Prbd.g_01585
OG0001438	Pral.g_00467	Prbd.g_00624
OG0001439	Pral.g_01520	Prbd.g_00134
OG0001440	Pral.g_01602	Prbd.g_00319
OG0001441	Pral.g_00426	Prbd.g_00400
OG0001443	Pral.g_01349	Prbd.g_00451
OG0001444	Pral.g_01389	Prbd.g_00487
OG0001445	Pral.g_00054	Prbd.g_01866
OG0001446	Pral.g_00053	Prbd.g_01864
OG0001447	Pral.g_01329	Prbd.g_01863
OG0001448	Pral.g_01710	Prbd.g_01565
OG0001454	Pral.g_01851	Prbd.g_00872
OG0001457	Pral.g_01735	Prbd.g_00542
OG0001459	Pral.g_01223	Prbd.g_00081
OG0001460	Pral.g_00448	Prbd.g_00165
OG0001461	Pral.g_01478	Prbd.g_00237
OG0001462	Pral.g_01330	Prbd.g_00307
OG0001463	Pral.g_00630	Prbd.g_00353
OG0001464	Pral.g_00428	Prbd.g_00358
OG0001466	Pral.g_01053	Prbd.g_01837
OG0001467	Pral.g_01168	Prbd.g_01692
OG0001468	Pral.g_00273	Prbd.g_01364
OG0001469	Pral.g_01365	Prbd.g_00466
OG0001470	Pral.g_00719	Prbd.g_00919
OG0001481	Pral.g_01386	Prbd.g_00484
OG0001483	Pral.g_01287	Prbd.g_01807
OG0001484	Pral.g_01264	Prbd.g_01732
OG0001485	Pral.g_00168	Prbd.g_01465
OG0001486	Pral.g_01779	Prbd.g_00225
OG0001487	Pral.g_00463	Prbd.g_00063
OG0001491	Pral.g_01858	Prbd.g_00078
OG0001492	Pral.g_01521	Prbd.g_00135
OG0001504	Pral.g_01784	Prbd.g_00221
OG0001505	Pral.g_00425	Prbd.g_01901
OG0001506	Pral.g_01325	Prbd.g_00377
OG0001507	Pral.g_01348	Prbd.g_00450
OG0001510	Pral.g_00265	Prbd.g_01372
OG0001516	Pral.g_00989	Prbd.g_00286
OG0001519	Pral.g_00035	Prbd.g_00850
OG0001523	Pral.g_01846	Prbd.g_01183
OG0001524	Pral.g_01880	Prbd.g_00862
OG0001527	Pral.g_00047	Prbd.g_00398
OG0001528	Pral.g_01690	Prbd.g_01892
OG0001538	Pral.g_01866	Prbd.g_01861
OG0001545	Pral.g_01803	Prbd.g_00202
OG0001551	Pral.g_01523	Prbd.g_00908
OG0001557	Pral.g_01766	Prbd.g_00567
OG0001587	Pral.g_00457	Prbd.g_00823
OG0001589	Pral.g_01057	Prbd.g_00002
OG0001590	Pral.g_00745	Prbd.g_00946
OG0001598	Pral.g_01817	Prbd.g_00193
OG0001605	Pral.g_00197	Prbd.g_01441
OG0001610	Pral.g_01736	Prbd.g_00543
OG0001613	Pral.g_01061	Prbd.g_00172
OG0001614	Pral.g_01583	Prbd.g_00290
OG0001618	Pral.g_00011	Prbd.g_01785
OG0001675	Pral.g_00017	Prbd.g_00413
OG0001816	Pral.g_01831	Prbd.g_00347
OG0001880	Pral.g_01733	Prbd.g_01722
OG0001960	Pral.g_01244	Prbd.g_01193
OG0002155	Pral.g_01889	Prbd.g_00815
