Orthogroup	Pram	Prbi
OG0001126	Pram.g_01768	Prbi.g_01937
OG0001127	Pram.g_01771	Prbi.g_01939
OG0001128	Pram.g_01772	Prbi.g_01940
OG0001129	Pram.g_01773	Prbi.g_01941
OG0001130	Pram.g_01776	Prbi.g_01944
OG0001131	Pram.g_01777	Prbi.g_01945
OG0001132	Pram.g_01778	Prbi.g_01946
OG0001133	Pram.g_01779	Prbi.g_01947
OG0001134	Pram.g_01780	Prbi.g_01948
OG0001135	Pram.g_01781	Prbi.g_01949
OG0001136	Pram.g_01782	Prbi.g_01950
OG0001137	Pram.g_01783	Prbi.g_01951
OG0001138	Pram.g_01784	Prbi.g_01952
OG0001139	Pram.g_01786	Prbi.g_01953
OG0001140	Pram.g_01787	Prbi.g_01954
OG0001141	Pram.g_01788	Prbi.g_01955
OG0001142	Pram.g_01793	Prbi.g_01958
OG0001143	Pram.g_01794	Prbi.g_01959
OG0001144	Pram.g_01795	Prbi.g_01960
OG0001145	Pram.g_01796	Prbi.g_01961
OG0001146	Pram.g_01797	Prbi.g_01962
OG0001147	Pram.g_01798	Prbi.g_01963
OG0001148	Pram.g_01799	Prbi.g_01964
OG0001149	Pram.g_01801	Prbi.g_01966
OG0001150	Pram.g_01802	Prbi.g_01967
OG0001151	Pram.g_01806	Prbi.g_01969
OG0001152	Pram.g_01807	Prbi.g_01970
OG0001153	Pram.g_01808	Prbi.g_01971
OG0001154	Pram.g_01810	Prbi.g_01973
OG0001155	Pram.g_01812	Prbi.g_01975
OG0001156	Pram.g_01814	Prbi.g_01977
OG0001157	Pram.g_01816	Prbi.g_01978
OG0001158	Pram.g_01818	Prbi.g_01980
OG0001159	Pram.g_01819	Prbi.g_01981
OG0001160	Pram.g_01820	Prbi.g_01982
OG0001161	Pram.g_01821	Prbi.g_01983
OG0001162	Pram.g_01822	Prbi.g_01984
OG0001163	Pram.g_01823	Prbi.g_01985
OG0001164	Pram.g_01824	Prbi.g_01986
OG0001165	Pram.g_01825	Prbi.g_01987
OG0001166	Pram.g_01826	Prbi.g_01988
OG0001167	Pram.g_01828	Prbi.g_01989
OG0001168	Pram.g_01829	Prbi.g_01990
OG0001169	Pram.g_01830	Prbi.g_01991
OG0001170	Pram.g_01831	Prbi.g_01992
OG0001171	Pram.g_01832	Prbi.g_01993
OG0001172	Pram.g_01834	Prbi.g_01995
OG0001173	Pram.g_01836	Prbi.g_01997
OG0001174	Pram.g_01837	Prbi.g_01998
OG0001175	Pram.g_01838	Prbi.g_01999
OG0001176	Pram.g_01840	Prbi.g_02000
OG0001177	Pram.g_01842	Prbi.g_02002
OG0001178	Pram.g_01845	Prbi.g_02005
OG0001179	Pram.g_01846	Prbi.g_02006
OG0001180	Pram.g_01847	Prbi.g_02007
OG0001181	Pram.g_01848	Prbi.g_02008
OG0001182	Pram.g_01849	Prbi.g_02009
OG0001183	Pram.g_01850	Prbi.g_02010
OG0001184	Pram.g_01852	Prbi.g_02012
OG0001185	Pram.g_01854	Prbi.g_02027
OG0001186	Pram.g_01855	Prbi.g_02028
OG0001187	Pram.g_01856	Prbi.g_02030
OG0001188	Pram.g_01857	Prbi.g_02031
OG0001189	Pram.g_01858	Prbi.g_02032
OG0001190	Pram.g_01859	Prbi.g_02033
OG0001191	Pram.g_01860	Prbi.g_02034
OG0001192	Pram.g_01861	Prbi.g_02035
OG0001193	Pram.g_01862	Prbi.g_02036
OG0001194	Pram.g_01863	Prbi.g_02037
OG0001195	Pram.g_01864	Prbi.g_02038
OG0001196	Pram.g_01865	Prbi.g_02039
OG0001197	Pram.g_01866	Prbi.g_02040
OG0001198	Pram.g_01867	Prbi.g_02041
OG0001199	Pram.g_01868	Prbi.g_02042
OG0001200	Pram.g_01869	Prbi.g_02043
OG0001201	Pram.g_01870	Prbi.g_02044
OG0001202	Pram.g_01871	Prbi.g_02045
OG0001203	Pram.g_01873	Prbi.g_02047
OG0001204	Pram.g_01875	Prbi.g_02049
OG0001205	Pram.g_01877	Prbi.g_02050
OG0001206	Pram.g_01878	Prbi.g_02051
OG0001207	Pram.g_01879	Prbi.g_02052
OG0001208	Pram.g_01880	Prbi.g_02053
OG0001209	Pram.g_01881	Prbi.g_02054
OG0001210	Pram.g_01882	Prbi.g_02055
OG0001211	Pram.g_01883	Prbi.g_02056
OG0001212	Pram.g_01884	Prbi.g_02057
OG0001213	Pram.g_01885	Prbi.g_02058
OG0001214	Pram.g_01887	Prbi.g_02060
OG0001215	Pram.g_01888	Prbi.g_02061
OG0001216	Pram.g_01889	Prbi.g_02062
OG0001217	Pram.g_01890	Prbi.g_02063
OG0001218	Pram.g_01891	Prbi.g_02064
OG0001219	Pram.g_01894	Prbi.g_02067
OG0001220	Pram.g_01895	Prbi.g_02068
OG0001221	Pram.g_01900	Prbi.g_02071
OG0001222	Pram.g_01901	Prbi.g_02072
OG0001223	Pram.g_01902	Prbi.g_02073
OG0001224	Pram.g_01904	Prbi.g_02074
OG0001225	Pram.g_01905	Prbi.g_02075
OG0001226	Pram.g_01906	Prbi.g_02076
OG0001227	Pram.g_01907	Prbi.g_02077
OG0001228	Pram.g_01908	Prbi.g_02078
OG0001229	Pram.g_01909	Prbi.g_02079
OG0001230	Pram.g_01910	Prbi.g_02080
OG0001231	Pram.g_01911	Prbi.g_02081
OG0001232	Pram.g_01913	Prbi.g_02082
OG0001233	Pram.g_01914	Prbi.g_02083
OG0001234	Pram.g_01915	Prbi.g_02084
OG0001235	Pram.g_01916	Prbi.g_02085
OG0001236	Pram.g_01918	Prbi.g_02087
OG0001237	Pram.g_01919	Prbi.g_02088
OG0001238	Pram.g_01924	Prbi.g_02090
OG0001239	Pram.g_01925	Prbi.g_02091
OG0001240	Pram.g_01926	Prbi.g_02092
OG0001241	Pram.g_01929	Prbi.g_02094
OG0001242	Pram.g_01930	Prbi.g_02095
OG0001243	Pram.g_01931	Prbi.g_02096
OG0001244	Pram.g_01932	Prbi.g_02097
OG0001245	Pram.g_01933	Prbi.g_02098
OG0001246	Pram.g_01934	Prbi.g_02099
OG0001247	Pram.g_01935	Prbi.g_02100
OG0001248	Pram.g_01936	Prbi.g_02101
OG0001249	Pram.g_01937	Prbi.g_02102
OG0001250	Pram.g_01938	Prbi.g_02103
OG0001251	Pram.g_00076	Prbi.g_01522
OG0001252	Pram.g_00124	Prbi.g_00146
OG0001253	Pram.g_00135	Prbi.g_00174
OG0001254	Pram.g_00269	Prbi.g_00305
OG0001255	Pram.g_00327	Prbi.g_00357
OG0001257	Pram.g_00418	Prbi.g_00485
OG0001258	Pram.g_00434	Prbi.g_00501
OG0001259	Pram.g_00527	Prbi.g_00592
OG0001260	Pram.g_00903	Prbi.g_00791
OG0001261	Pram.g_00844	Prbi.g_00882
OG0001262	Pram.g_00862	Prbi.g_00898
OG0001263	Pram.g_01161	Prbi.g_00918
OG0001264	Pram.g_00733	Prbi.g_00950
OG0001265	Pram.g_00981	Prbi.g_01062
OG0001266	Pram.g_00577	Prbi.g_01111
OG0001267	Pram.g_01157	Prbi.g_01191
OG0001268	Pram.g_01143	Prbi.g_01204
OG0001269	Pram.g_01477	Prbi.g_01422
OG0001270	Pram.g_01334	Prbi.g_01630
OG0001271	Pram.g_01322	Prbi.g_01641
OG0001272	Pram.g_00658	Prbi.g_01683
OG0001273	Pram.g_01272	Prbi.g_01684
OG0001274	Pram.g_01590	Prbi.g_01689
OG0001276	Pram.g_01003	Prbi.g_01724
OG0001277	Pram.g_01599	Prbi.g_01738
OG0001278	Pram.g_01624	Prbi.g_01779
OG0001279	Pram.g_01627	Prbi.g_01783
OG0001281	Pram.g_01700	Prbi.g_01851
OG0001282	Pram.g_01637	Prbi.g_01877
OG0001283	Pram.g_01813	Prbi.g_01976
OG0001284	Pram.g_01844	Prbi.g_02004
OG0001285	Pram.g_01874	Prbi.g_02048
OG0001286	Pram.g_01928	Prbi.g_02093
OG0001288	Pram.g_00372	Prbi.g_00438
OG0001290	Pram.g_00017	Prbi.g_00030
OG0001291	Pram.g_00056	Prbi.g_00078
OG0001292	Pram.g_00059	Prbi.g_00081
OG0001293	Pram.g_00061	Prbi.g_00083
OG0001294	Pram.g_00077	Prbi.g_00100
OG0001295	Pram.g_00105	Prbi.g_00127
OG0001296	Pram.g_00112	Prbi.g_00133
OG0001297	Pram.g_00184	Prbi.g_00223
OG0001298	Pram.g_00231	Prbi.g_00267
OG0001299	Pram.g_00240	Prbi.g_00276
OG0001300	Pram.g_01213	Prbi.g_00397
OG0001302	Pram.g_01529	Prbi.g_00796
OG0001303	Pram.g_01196	Prbi.g_00800
OG0001304	Pram.g_00897	Prbi.g_01077
OG0001305	Pram.g_00892	Prbi.g_01082
OG0001307	Pram.g_01214	Prbi.g_01129
OG0001308	Pram.g_01275	Prbi.g_01153
OG0001311	Pram.g_01106	Prbi.g_01235
OG0001312	Pram.g_01476	Prbi.g_01423
OG0001313	Pram.g_00357	Prbi.g_01687
OG0001314	Pram.g_01655	Prbi.g_01810
OG0001316	Pram.g_01809	Prbi.g_01972
OG0001318	Pram.g_00127	Prbi.g_00149
OG0001319	Pram.g_00225	Prbi.g_00262
OG0001321	Pram.g_00576	Prbi.g_00802
OG0001322	Pram.g_01189	Prbi.g_00828
OG0001323	Pram.g_00723	Prbi.g_01102
OG0001324	Pram.g_00625	Prbi.g_01137
OG0001325	Pram.g_00648	Prbi.g_01159
OG0001326	Pram.g_00629	Prbi.g_01360
OG0001327	Pram.g_01276	Prbi.g_01362
OG0001328	Pram.g_01235	Prbi.g_01396
OG0001329	Pram.g_01922	Prbi.g_01459
OG0001330	Pram.g_01289	Prbi.g_01680
OG0001331	Pram.g_01628	Prbi.g_01784
OG0001332	Pram.g_01680	Prbi.g_01833
OG0001333	Pram.g_01774	Prbi.g_01942
OG0001334	Pram.g_01835	Prbi.g_01996
OG0001335	Pram.g_01872	Prbi.g_02046
OG0001336	Pram.g_00114	Prbi.g_00136
OG0001337	Pram.g_00104	Prbi.g_00126
OG0001338	Pram.g_01246	Prbi.g_00168
OG0001339	Pram.g_00188	Prbi.g_00227
OG0001340	Pram.g_00236	Prbi.g_00272
OG0001341	Pram.g_00249	Prbi.g_00285
OG0001342	Pram.g_00268	Prbi.g_00304
OG0001343	Pram.g_00334	Prbi.g_00363
OG0001345	Pram.g_00369	Prbi.g_00435
OG0001346	Pram.g_00408	Prbi.g_00475
OG0001347	Pram.g_00422	Prbi.g_00489
OG0001348	Pram.g_00680	Prbi.g_00507
OG0001349	Pram.g_00446	Prbi.g_00512
OG0001350	Pram.g_00451	Prbi.g_00517
OG0001351	Pram.g_00515	Prbi.g_00579
OG0001352	Pram.g_00772	Prbi.g_00685
OG0001353	Pram.g_00211	Prbi.g_00707
OG0001355	Pram.g_00851	Prbi.g_00888
OG0001356	Pram.g_00711	Prbi.g_00932
OG0001357	Pram.g_00969	Prbi.g_01037
OG0001358	Pram.g_00980	Prbi.g_01061
OG0001359	Pram.g_01551	Prbi.g_01178
OG0001360	Pram.g_01552	Prbi.g_01179
OG0001361	Pram.g_01085	Prbi.g_01257
OG0001362	Pram.g_01253	Prbi.g_01332
OG0001363	Pram.g_00045, Pram.g_01438	Prbi.g_01490
OG0001364	Pram.g_01302	Prbi.g_01660
OG0001365	Pram.g_00041	Prbi.g_01278
OG0001366	Pram.g_01670	Prbi.g_01824
OG0001368	Pram.g_01843	Prbi.g_02003
OG0001369	Pram.g_00982	Prbi.g_01063
OG0001371	Pram.g_00051	Prbi.g_00074
OG0001372	Pram.g_00053	Prbi.g_00075
OG0001373	Pram.g_00060	Prbi.g_00082
OG0001374	Pram.g_00071	Prbi.g_00094
OG0001375	Pram.g_00122	Prbi.g_00143
OG0001376	Pram.g_00221	Prbi.g_00258
OG0001377	Pram.g_00245	Prbi.g_00280
OG0001378	Pram.g_00261	Prbi.g_00296
OG0001379	Pram.g_01337	Prbi.g_00386
OG0001380	Pram.g_00788	Prbi.g_00427
OG0001381	Pram.g_00394	Prbi.g_00455
OG0001382	Pram.g_00399	Prbi.g_00462
OG0001383	Pram.g_00448	Prbi.g_00514
OG0001384	Pram.g_00457	Prbi.g_00522
OG0001385	Pram.g_01043	Prbi.g_00669
OG0001386	Pram.g_00764	Prbi.g_00677
OG0001387	Pram.g_00766	Prbi.g_00679
OG0001388	Pram.g_00777	Prbi.g_00689
OG0001389	Pram.g_01025	Prbi.g_00750
OG0001390	Pram.g_01533	Prbi.g_00790
OG0001391	Pram.g_00907	Prbi.g_00833
OG0001392	Pram.g_00710	Prbi.g_00931
OG0001393	Pram.g_00712	Prbi.g_00933
OG0001394	Pram.g_00739	Prbi.g_00956
OG0001395	Pram.g_00742	Prbi.g_00959
OG0001397	Pram.g_00993	Prbi.g_01071
OG0001398	Pram.g_00884	Prbi.g_01090
OG0001399	Pram.g_00702	Prbi.g_01100
OG0001400	Pram.g_01202	Prbi.g_01109
OG0001401	Pram.g_00698	Prbi.g_01116
OG0001402	Pram.g_01155	Prbi.g_01193
OG0001403	Pram.g_01231	Prbi.g_01392
OG0001404	Pram.g_00996	Prbi.g_01430
OG0001405	Pram.g_01467	Prbi.g_01440
OG0001406	Pram.g_01335	Prbi.g_01629
OG0001407	Pram.g_01332	Prbi.g_01632
OG0001408	Pram.g_01288	Prbi.g_01681
OG0001409	Pram.g_01563	Prbi.g_01693
OG0001410	Pram.g_01526	Prbi.g_01707
OG0001412	Pram.g_00920	Prbi.g_00990
OG0001413	Pram.g_01620	Prbi.g_01760, Prbi.g_01744
OG0001414	Pram.g_01553	Prbi.g_00068
OG0001415	Pram.g_00314	Prbi.g_00350
OG0001416	Pram.g_00459	Prbi.g_00524
OG0001417	Pram.g_00765	Prbi.g_00678
OG0001418	Pram.g_00660	Prbi.g_00803
OG0001419	Pram.g_00912	Prbi.g_00836
OG0001420	Pram.g_00714	Prbi.g_00935
OG0001421	Pram.g_00718	Prbi.g_00940
OG0001422	Pram.g_00650	Prbi.g_01105
OG0001423	Pram.g_01509	Prbi.g_01180
OG0001424	Pram.g_01286	Prbi.g_01271
OG0001425	Pram.g_01200	Prbi.g_01699
OG0001426	Pram.g_01923	Prbi.g_02089
OG0001428	Pram.g_01408	Prbi.g_00410
OG0001429	Pram.g_00953	Prbi.g_01019
OG0001431	Pram.g_00695	Prbi.g_01107
OG0001438	Pram.g_00558	Prbi.g_00622
OG0001439	Pram.g_00841	Prbi.g_00879
OG0001440	Pram.g_00985	Prbi.g_01065
OG0001441	Pram.g_01508	Prbi.g_01147
OG0001442	Pram.g_01598	Prbi.g_01169
OG0001443	Pram.g_01158	Prbi.g_01190
OG0001445	Pram.g_01210	Prbi.g_01317, Prbi.g_01770
OG0001446	Pram.g_00363	Prbi.g_01319, Prbi.g_01768
OG0001447	Pram.g_01166	Prbi.g_01320, Prbi.g_01767
OG0001449	Pram.g_01401	Prbi.g_01590
OG0001451	Pram.g_00613	Prbi.g_01567, Prbi.g_02024
OG0001452	Pram.g_01893	Prbi.g_02066
OG0001454	Pram.g_00392	Prbi.g_00391
OG0001457	Pram.g_00797	Prbi.g_00706
OG0001459	Pram.g_01470	Prbi.g_00826
OG0001460	Pram.g_00581	Prbi.g_00910
OG0001461	Pram.g_01032	Prbi.g_00982
OG0001462	Pram.g_01179	Prbi.g_01053
OG0001463	Pram.g_00398	Prbi.g_01099
OG0001465	Pram.g_01197	Prbi.g_01356
OG0001466	Pram.g_01277	Prbi.g_01369
OG0001468	Pram.g_01800	Prbi.g_01965
OG0001469	Pram.g_01142	Prbi.g_01205
OG0001470	Pram.g_00308	Prbi.g_00344
OG0001472	Pram.g_00878	Prbi.g_00909
OG0001481	Pram.g_01121	Prbi.g_01223
OG0001483	Pram.g_01224	Prbi.g_01385
OG0001484	Pram.g_00046	Prbi.g_01491
OG0001485	Pram.g_01692	Prbi.g_01846
OG0001487	Pram.g_00563	Prbi.g_00808
OG0001489	Pram.g_01723	Prbi.g_00399
OG0001490	Pram.g_01694	Prbi.g_00422
OG0001492	Pram.g_00842	Prbi.g_00880
OG0001504	Pram.g_00749	Prbi.g_00966
OG0001505	Pram.g_00641	Prbi.g_01044
OG0001506	Pram.g_01187	Prbi.g_01124
OG0001507	Pram.g_01159	Prbi.g_01189
OG0001510	Pram.g_01792	Prbi.g_01957
OG0001512	Pram.g_00611	Prbi.g_01300, Prbi.g_01549
OG0001516	Pram.g_01487	Prbi.g_01031
OG0001519	Pram.g_00628	Prbi.g_00413
OG0001521	Pram.g_00042	Prbi.g_01279
OG0001522	Pram.g_00682, Pram.g_01562	Prbi.g_01751
OG0001526	Pram.g_00716	Prbi.g_00938
OG0001527	Pram.g_01515	Prbi.g_01145
OG0001530	Pram.g_01623	Prbi.g_01303
OG0001538	Pram.g_00666	Prbi.g_01359
OG0001541	Pram.g_01414	Prbi.g_01509
OG0001545	Pram.g_00730	Prbi.g_00947
OG0001579	Pram.g_01400	Prbi.g_01498
OG0001580	Pram.g_01442	Prbi.g_01469
OG0001581	Pram.g_01421	Prbi.g_01471
OG0001587	Pram.g_01575	Prbi.g_01545
OG0001605	Pram.g_01721	Prbi.g_01871
OG0001616	Pram.g_01593	Prbi.g_01349, Prbi.g_02016
OG0001617	Pram.g_01399	Prbi.g_01406
OG0001619	Pram.g_01205	Prbi.g_01428
OG0001620	Pram.g_01409	Prbi.g_01512
OG0001620	Pram.g_01502	Prbi.g_01480
OG0001621	Pram.g_01251	Prbi.g_00806
OG0001627	Pram.g_01532	Prbi.g_01306, Prbi.g_00153, Prbi.g_01409
OG0001630	Pram.g_01497	Prbi.g_00739
OG0001631	Pram.g_00572	Prbi.g_01265
OG0001637	Pram.g_00622, Pram.g_00647	Prbi.g_00783, Prbi.g_00723
OG0001646	Pram.g_00630	Prbi.g_01754
OG0001712	Pram.g_01439	Prbi.g_01502
OG0001736	Pram.g_00750	Prbi.g_00967
OG0001797	Pram.g_01555	Prbi.g_00166, Prbi.g_01525
OG0001821	Pram.g_01609	Prbi.g_01368
OG0001827	Pram.g_00626	Prbi.g_01367
OG0001836	Pram.g_01167	Prbi.g_01766, Prbi.g_01321
OG0001853	Pram.g_01615	Prbi.g_01756
OG0001858	Pram.g_01612	Prbi.g_01537
OG0001871	Pram.g_01259	Prbi.g_01307
OG0001889	Pram.g_01614	Prbi.g_01757
OG0001890	Pram.g_01613	Prbi.g_01758
OG0001993	Pram.g_01498	Prbi.g_00738
OG0002134	Pram.g_01499	Prbi.g_00737
OG0002348	Pram.g_01405	Prbi.g_01505, Prbi.g_01506
OG0002506	Pram.g_00586	Prbi.g_01531
OG0002507	Pram.g_00606, Pram.g_01605	Prbi.g_00046
OG0003350	Pram.g_00619	Prbi.g_00066
OG0003542	Pram.g_00585	Prbi.g_01416
