Orthogroup	Pram	Prbh
OG0001099	Pram.g_01738	Prbh.g_01676
OG0001100	Pram.g_01739	Prbh.g_01675
OG0001101	Pram.g_01740	Prbh.g_01674
OG0001102	Pram.g_01741	Prbh.g_01673
OG0001103	Pram.g_01742	Prbh.g_01672
OG0001104	Pram.g_01743	Prbh.g_01671
OG0001105	Pram.g_01744	Prbh.g_01670
OG0001106	Pram.g_01745	Prbh.g_01669
OG0001107	Pram.g_01746	Prbh.g_01668
OG0001108	Pram.g_01747	Prbh.g_01667
OG0001109	Pram.g_01748	Prbh.g_01666
OG0001110	Pram.g_01749	Prbh.g_01665
OG0001111	Pram.g_01750	Prbh.g_01664
OG0001112	Pram.g_01751	Prbh.g_01663
OG0001113	Pram.g_01752	Prbh.g_01662
OG0001114	Pram.g_01753	Prbh.g_01661
OG0001115	Pram.g_01754	Prbh.g_01660
OG0001116	Pram.g_01755	Prbh.g_01659
OG0001117	Pram.g_01756	Prbh.g_01658
OG0001118	Pram.g_01757	Prbh.g_01657
OG0001119	Pram.g_01758	Prbh.g_01656
OG0001120	Pram.g_01759	Prbh.g_01655
OG0001121	Pram.g_01761	Prbh.g_01653
OG0001122	Pram.g_01762	Prbh.g_01652
OG0001123	Pram.g_01763	Prbh.g_01651
OG0001124	Pram.g_01765	Prbh.g_01649
OG0001125	Pram.g_01767	Prbh.g_01647
OG0001126	Pram.g_01768	Prbh.g_01646
OG0001127	Pram.g_01771	Prbh.g_01643
OG0001128	Pram.g_01772	Prbh.g_01642
OG0001129	Pram.g_01773	Prbh.g_01641
OG0001130	Pram.g_01776	Prbh.g_01638
OG0001131	Pram.g_01777	Prbh.g_01637
OG0001132	Pram.g_01778	Prbh.g_01636
OG0001133	Pram.g_01779	Prbh.g_01635
OG0001134	Pram.g_01780	Prbh.g_01634
OG0001135	Pram.g_01781	Prbh.g_01633
OG0001136	Pram.g_01782	Prbh.g_01632
OG0001137	Pram.g_01783	Prbh.g_01631
OG0001138	Pram.g_01784	Prbh.g_01630
OG0001139	Pram.g_01786	Prbh.g_01628
OG0001140	Pram.g_01787	Prbh.g_01627
OG0001141	Pram.g_01788	Prbh.g_01626
OG0001142	Pram.g_01793	Prbh.g_01621
OG0001143	Pram.g_01794	Prbh.g_01620
OG0001144	Pram.g_01795	Prbh.g_01619
OG0001145	Pram.g_01796	Prbh.g_01618
OG0001146	Pram.g_01797	Prbh.g_01617
OG0001147	Pram.g_01798	Prbh.g_01616
OG0001148	Pram.g_01799	Prbh.g_01615
OG0001149	Pram.g_01801	Prbh.g_01613
OG0001150	Pram.g_01802	Prbh.g_01612
OG0001151	Pram.g_01806	Prbh.g_01608
OG0001152	Pram.g_01807	Prbh.g_01607
OG0001153	Pram.g_01808	Prbh.g_01606
OG0001154	Pram.g_01810	Prbh.g_01604
OG0001155	Pram.g_01812	Prbh.g_01602
OG0001156	Pram.g_01814	Prbh.g_01600
OG0001157	Pram.g_01816	Prbh.g_01598
OG0001158	Pram.g_01818	Prbh.g_01596
OG0001159	Pram.g_01819	Prbh.g_01595
OG0001160	Pram.g_01820	Prbh.g_01594
OG0001161	Pram.g_01821	Prbh.g_01593
OG0001162	Pram.g_01822	Prbh.g_01592
OG0001163	Pram.g_01823	Prbh.g_01591
OG0001164	Pram.g_01824	Prbh.g_01590
OG0001165	Pram.g_01825	Prbh.g_01589
OG0001166	Pram.g_01826	Prbh.g_01588
OG0001167	Pram.g_01828	Prbh.g_01586
OG0001168	Pram.g_01829	Prbh.g_01585
OG0001169	Pram.g_01830	Prbh.g_01584
OG0001170	Pram.g_01831	Prbh.g_01583
OG0001171	Pram.g_01832	Prbh.g_01582
OG0001172	Pram.g_01834	Prbh.g_01580
OG0001173	Pram.g_01836	Prbh.g_01578
OG0001174	Pram.g_01837	Prbh.g_01577
OG0001175	Pram.g_01838	Prbh.g_01576
OG0001176	Pram.g_01840	Prbh.g_01574
OG0001177	Pram.g_01842	Prbh.g_01572
OG0001178	Pram.g_01845	Prbh.g_01569
OG0001179	Pram.g_01846	Prbh.g_01568
OG0001180	Pram.g_01847	Prbh.g_01567
OG0001181	Pram.g_01848	Prbh.g_01566
OG0001182	Pram.g_01849	Prbh.g_01565
OG0001183	Pram.g_01850	Prbh.g_01564
OG0001184	Pram.g_01852	Prbh.g_01562
OG0001185	Pram.g_01854	Prbh.g_01560
OG0001186	Pram.g_01855	Prbh.g_01559
OG0001187	Pram.g_01856	Prbh.g_01558
OG0001188	Pram.g_01857	Prbh.g_01557
OG0001189	Pram.g_01858	Prbh.g_01556
OG0001190	Pram.g_01859	Prbh.g_01555
OG0001191	Pram.g_01860	Prbh.g_01554
OG0001192	Pram.g_01861	Prbh.g_01553
OG0001193	Pram.g_01862	Prbh.g_01552
OG0001194	Pram.g_01863	Prbh.g_01551
OG0001195	Pram.g_01864	Prbh.g_01550
OG0001196	Pram.g_01865	Prbh.g_01549
OG0001197	Pram.g_01866	Prbh.g_01548
OG0001198	Pram.g_01867	Prbh.g_01547
OG0001199	Pram.g_01868	Prbh.g_01546
OG0001200	Pram.g_01869	Prbh.g_01545
OG0001201	Pram.g_01870	Prbh.g_01544
OG0001202	Pram.g_01871	Prbh.g_01543
OG0001203	Pram.g_01873	Prbh.g_01541
OG0001204	Pram.g_01875	Prbh.g_01539
OG0001205	Pram.g_01877	Prbh.g_01537
OG0001206	Pram.g_01878	Prbh.g_01536
OG0001207	Pram.g_01879	Prbh.g_01535
OG0001208	Pram.g_01880	Prbh.g_01534
OG0001209	Pram.g_01881	Prbh.g_01533
OG0001210	Pram.g_01882	Prbh.g_01532
OG0001211	Pram.g_01883	Prbh.g_01531
OG0001212	Pram.g_01884	Prbh.g_01530
OG0001213	Pram.g_01885	Prbh.g_01529
OG0001214	Pram.g_01887	Prbh.g_01527
OG0001215	Pram.g_01888	Prbh.g_01526
OG0001216	Pram.g_01889	Prbh.g_01525
OG0001217	Pram.g_01890	Prbh.g_01524
OG0001218	Pram.g_01891	Prbh.g_01523
OG0001219	Pram.g_01894	Prbh.g_01520
OG0001220	Pram.g_01895	Prbh.g_01519
OG0001221	Pram.g_01900	Prbh.g_01514
OG0001222	Pram.g_01901	Prbh.g_01513
OG0001223	Pram.g_01902	Prbh.g_01512
OG0001224	Pram.g_01904	Prbh.g_01510
OG0001225	Pram.g_01905	Prbh.g_01509
OG0001226	Pram.g_01906	Prbh.g_01508
OG0001227	Pram.g_01907	Prbh.g_01507
OG0001228	Pram.g_01908	Prbh.g_01506
OG0001229	Pram.g_01909	Prbh.g_01505
OG0001230	Pram.g_01910	Prbh.g_01504
OG0001231	Pram.g_01911	Prbh.g_01503
OG0001232	Pram.g_01913	Prbh.g_01501
OG0001233	Pram.g_01914	Prbh.g_01500
OG0001234	Pram.g_01915	Prbh.g_01499
OG0001235	Pram.g_01916	Prbh.g_01498
OG0001236	Pram.g_01918	Prbh.g_01496
OG0001237	Pram.g_01919	Prbh.g_01495
OG0001238	Pram.g_01924	Prbh.g_01490
OG0001239	Pram.g_01925	Prbh.g_01489
OG0001240	Pram.g_01926	Prbh.g_01488
OG0001241	Pram.g_01929	Prbh.g_01485
OG0001242	Pram.g_01930	Prbh.g_01484
OG0001243	Pram.g_01931	Prbh.g_01483
OG0001244	Pram.g_01932	Prbh.g_01482
OG0001245	Pram.g_01933	Prbh.g_01481
OG0001246	Pram.g_01934	Prbh.g_01480
OG0001247	Pram.g_01935	Prbh.g_01479
OG0001248	Pram.g_01936	Prbh.g_01478
OG0001249	Pram.g_01937	Prbh.g_01477
OG0001250	Pram.g_01938	Prbh.g_01476
OG0001251	Pram.g_00076	Prbh.g_00691
OG0001252	Pram.g_00124	Prbh.g_00643
OG0001253	Pram.g_00135	Prbh.g_00632
OG0001254	Pram.g_00269	Prbh.g_00498
OG0001255	Pram.g_00327	Prbh.g_00440
OG0001257	Pram.g_00418	Prbh.g_00349
OG0001258	Pram.g_00434	Prbh.g_00333
OG0001259	Pram.g_00527	Prbh.g_00240
OG0001260	Pram.g_00903	Prbh.g_01046
OG0001261	Pram.g_00844	Prbh.g_00988
OG0001262	Pram.g_00862	Prbh.g_01006
OG0001263	Pram.g_01161	Prbh.g_01304
OG0001264	Pram.g_00733	Prbh.g_00877
OG0001265	Pram.g_00981	Prbh.g_01124
OG0001266	Pram.g_00577	Prbh.g_01444
OG0001267	Pram.g_01157	Prbh.g_01300
OG0001268	Pram.g_01143	Prbh.g_01286
OG0001269	Pram.g_01477	Prbh.g_01936
OG0001270	Pram.g_01334	Prbh.g_00143
OG0001271	Pram.g_01322	Prbh.g_00155
OG0001272	Pram.g_00658	Prbh.g_00802
OG0001273	Pram.g_01272	Prbh.g_00205
OG0001274	Pram.g_01590	Prbh.g_01824
OG0001276	Pram.g_01003	Prbh.g_01146
OG0001277	Pram.g_01599	Prbh.g_01815
OG0001278	Pram.g_01624	Prbh.g_01790
OG0001279	Pram.g_01627	Prbh.g_01787
OG0001280	Pram.g_01630	Prbh.g_01784
OG0001281	Pram.g_01700	Prbh.g_01714
OG0001282	Pram.g_01637	Prbh.g_01777
OG0001283	Pram.g_01813	Prbh.g_01601
OG0001284	Pram.g_01844	Prbh.g_01570
OG0001285	Pram.g_01874	Prbh.g_01540
OG0001286	Pram.g_01928	Prbh.g_01486
OG0001287	Pram.g_01516	Prbh.g_01898
OG0001288	Pram.g_00372	Prbh.g_00395
OG0001290	Pram.g_00017	Prbh.g_00750
OG0001291	Pram.g_00056	Prbh.g_00711
OG0001292	Pram.g_00059	Prbh.g_00708
OG0001293	Pram.g_00061	Prbh.g_00706
OG0001294	Pram.g_00077	Prbh.g_00690
OG0001295	Pram.g_00105	Prbh.g_00662
OG0001296	Pram.g_00112	Prbh.g_00655
OG0001297	Pram.g_00184	Prbh.g_00583
OG0001298	Pram.g_00231	Prbh.g_00536
OG0001299	Pram.g_00240	Prbh.g_00527
OG0001300	Pram.g_01213	Prbh.g_01356
OG0001302	Pram.g_01529	Prbh.g_01885
OG0001303	Pram.g_01196	Prbh.g_01339
OG0001304	Pram.g_00897	Prbh.g_01040
OG0001305	Pram.g_00892	Prbh.g_01035
OG0001307	Pram.g_01214	Prbh.g_01357
OG0001308	Pram.g_01275	Prbh.g_00202
OG0001311	Pram.g_01106	Prbh.g_01249
OG0001312	Pram.g_01476	Prbh.g_01937
OG0001313	Pram.g_00357	Prbh.g_00410
OG0001314	Pram.g_01655	Prbh.g_01759
OG0001316	Pram.g_01809	Prbh.g_01605
OG0001318	Pram.g_00127	Prbh.g_00640
OG0001319	Pram.g_00225	Prbh.g_00542
OG0001321	Pram.g_00576	Prbh.g_01445
OG0001322	Pram.g_01189	Prbh.g_01332
OG0001323	Pram.g_00723	Prbh.g_00867
OG0001324	Pram.g_00625	Prbh.g_00769
OG0001325	Pram.g_00648	Prbh.g_00792
OG0001326	Pram.g_00629	Prbh.g_00773
OG0001327	Pram.g_01276	Prbh.g_00201
OG0001328	Pram.g_01235	Prbh.g_01378
OG0001329	Pram.g_01922	Prbh.g_01492
OG0001330	Pram.g_01289	Prbh.g_00188
OG0001331	Pram.g_01628	Prbh.g_01786
OG0001332	Pram.g_01680	Prbh.g_01734
OG0001333	Pram.g_01774	Prbh.g_01640
OG0001334	Pram.g_01835	Prbh.g_01579
OG0001335	Pram.g_01872	Prbh.g_01542
OG0001336	Pram.g_00114	Prbh.g_00653
OG0001337	Pram.g_00104	Prbh.g_00663
OG0001338	Pram.g_01246	Prbh.g_01389
OG0001339	Pram.g_00188	Prbh.g_00579
OG0001340	Pram.g_00236	Prbh.g_00531
OG0001341	Pram.g_00249	Prbh.g_00518
OG0001342	Pram.g_00268	Prbh.g_00499
OG0001343	Pram.g_00334	Prbh.g_00433
OG0001345	Pram.g_00369	Prbh.g_00398
OG0001346	Pram.g_00408	Prbh.g_00359
OG0001347	Pram.g_00422	Prbh.g_00345
OG0001348	Pram.g_00680	Prbh.g_00824
OG0001349	Pram.g_00446	Prbh.g_00321
OG0001350	Pram.g_00451	Prbh.g_00316
OG0001351	Pram.g_00515	Prbh.g_00252
OG0001352	Pram.g_00772	Prbh.g_00916
OG0001353	Pram.g_00211	Prbh.g_00556
OG0001354	Pram.g_00904	Prbh.g_01047
OG0001355	Pram.g_00851	Prbh.g_00995
OG0001356	Pram.g_00711	Prbh.g_00855
OG0001357	Pram.g_00969	Prbh.g_01112
OG0001358	Pram.g_00980	Prbh.g_01123
OG0001359	Pram.g_01551	Prbh.g_01863
OG0001360	Pram.g_01552	Prbh.g_01862
OG0001361	Pram.g_01085	Prbh.g_01228
OG0001362	Pram.g_01253	Prbh.g_01396
OG0001363	Pram.g_00045	Prbh.g_00722
OG0001363	Pram.g_01438	Prbh.g_00039
OG0001364	Pram.g_01302	Prbh.g_00175
OG0001365	Pram.g_00041	Prbh.g_00726
OG0001366	Pram.g_01670	Prbh.g_01744
OG0001368	Pram.g_01843	Prbh.g_01571
OG0001369	Pram.g_00982	Prbh.g_01125
OG0001370	Pram.g_00610	Prbh.g_01410
OG0001370	Pram.g_00624	Prbh.g_00768
OG0001370	Pram.g_00649	Prbh.g_00793
OG0001371	Pram.g_00051	Prbh.g_00716
OG0001372	Pram.g_00053	Prbh.g_00714
OG0001373	Pram.g_00060	Prbh.g_00707
OG0001374	Pram.g_00071	Prbh.g_00696
OG0001375	Pram.g_00122	Prbh.g_00645
OG0001376	Pram.g_00221	Prbh.g_00546
OG0001377	Pram.g_00245	Prbh.g_00522
OG0001378	Pram.g_00261	Prbh.g_00506
OG0001379	Pram.g_01337	Prbh.g_00140
OG0001380	Pram.g_00788	Prbh.g_00932
OG0001381	Pram.g_00394	Prbh.g_00373
OG0001382	Pram.g_00399	Prbh.g_00368
OG0001383	Pram.g_00448	Prbh.g_00319
OG0001384	Pram.g_00457	Prbh.g_00310
OG0001385	Pram.g_01043	Prbh.g_01186
OG0001386	Pram.g_00764	Prbh.g_00908
OG0001387	Pram.g_00766	Prbh.g_00910
OG0001388	Pram.g_00777	Prbh.g_00921
OG0001389	Pram.g_01025	Prbh.g_01168
OG0001390	Pram.g_01533	Prbh.g_01881
OG0001391	Pram.g_00907	Prbh.g_01050
OG0001392	Pram.g_00710	Prbh.g_00854
OG0001393	Pram.g_00712	Prbh.g_00856
OG0001394	Pram.g_00739	Prbh.g_00883
OG0001395	Pram.g_00742	Prbh.g_00886
OG0001397	Pram.g_00993	Prbh.g_01136
OG0001398	Pram.g_00884	Prbh.g_01027
OG0001399	Pram.g_00702	Prbh.g_00846
OG0001400	Pram.g_01202	Prbh.g_01345
OG0001401	Pram.g_00698	Prbh.g_00842
OG0001402	Pram.g_01155	Prbh.g_01298
OG0001403	Pram.g_01231	Prbh.g_01374
OG0001404	Pram.g_00996	Prbh.g_01139
OG0001405	Pram.g_01467	Prbh.g_00010
OG0001406	Pram.g_01335	Prbh.g_00142
OG0001407	Pram.g_01332	Prbh.g_00145
OG0001408	Pram.g_01288	Prbh.g_00189
OG0001409	Pram.g_01563	Prbh.g_01851
OG0001410	Pram.g_01526	Prbh.g_01888
OG0001411	Pram.g_01594	Prbh.g_01820
OG0001412	Pram.g_00920	Prbh.g_01063
OG0001413	Pram.g_01620	Prbh.g_01794
OG0001414	Pram.g_01553	Prbh.g_01861
OG0001415	Pram.g_00314	Prbh.g_00453
OG0001416	Pram.g_00459	Prbh.g_00308
OG0001417	Pram.g_00765	Prbh.g_00909
OG0001418	Pram.g_00660	Prbh.g_00804
OG0001419	Pram.g_00912	Prbh.g_01055
OG0001420	Pram.g_00714	Prbh.g_00858
OG0001421	Pram.g_00718	Prbh.g_00862
OG0001422	Pram.g_00650	Prbh.g_00794
OG0001423	Pram.g_01509	Prbh.g_01905
OG0001424	Pram.g_01286	Prbh.g_00191
OG0001425	Pram.g_01200	Prbh.g_01343
OG0001426	Pram.g_01923	Prbh.g_01491
OG0001428	Pram.g_01408	Prbh.g_00069
OG0001429	Pram.g_00953	Prbh.g_01096
OG0001431	Pram.g_00695	Prbh.g_00839
OG0001438	Pram.g_00558	Prbh.g_01463
OG0001439	Pram.g_00841	Prbh.g_00985
OG0001440	Pram.g_00985	Prbh.g_01128
OG0001441	Pram.g_01508	Prbh.g_01906
OG0001442	Pram.g_01598	Prbh.g_01816
OG0001443	Pram.g_01158	Prbh.g_01301
OG0001445	Pram.g_01210	Prbh.g_01353
OG0001446	Pram.g_00363	Prbh.g_00404
OG0001447	Pram.g_01166	Prbh.g_01309
OG0001448	Pram.g_01256	Prbh.g_01399
OG0001449	Pram.g_01401	Prbh.g_00076
OG0001451	Pram.g_00613	Prbh.g_01940
OG0001452	Pram.g_01893	Prbh.g_01521
OG0001454	Pram.g_00392	Prbh.g_00375
OG0001455	Pram.g_00637	Prbh.g_00781
OG0001457	Pram.g_00797	Prbh.g_00941
OG0001459	Pram.g_01470	Prbh.g_00007
OG0001460	Pram.g_00581	Prbh.g_01440
OG0001461	Pram.g_01032	Prbh.g_01175
OG0001462	Pram.g_01179	Prbh.g_01322
OG0001463	Pram.g_00398	Prbh.g_00369
OG0001465	Pram.g_01197	Prbh.g_01340
OG0001466	Pram.g_01277	Prbh.g_00200
OG0001468	Pram.g_01800	Prbh.g_01614
OG0001469	Pram.g_01142	Prbh.g_01285
OG0001470	Pram.g_00308	Prbh.g_00459
OG0001471	Pram.g_01576	Prbh.g_01838
OG0001472	Pram.g_00878	Prbh.g_01021
OG0001473	Pram.g_00906	Prbh.g_01049
OG0001481	Pram.g_01121	Prbh.g_01264
OG0001482	Pram.g_00362	Prbh.g_00405
OG0001483	Pram.g_01224	Prbh.g_01367
OG0001484	Pram.g_00046	Prbh.g_00721
OG0001485	Pram.g_01692	Prbh.g_01722
OG0001487	Pram.g_00563	Prbh.g_01458
OG0001489	Pram.g_01723	Prbh.g_01691
OG0001490	Pram.g_01694	Prbh.g_01720
OG0001492	Pram.g_00842	Prbh.g_00986
OG0001504	Pram.g_00749	Prbh.g_00893
OG0001505	Pram.g_00641	Prbh.g_00785
OG0001506	Pram.g_01187	Prbh.g_01330
OG0001507	Pram.g_01159	Prbh.g_01302
OG0001510	Pram.g_01792	Prbh.g_01622
OG0001512	Pram.g_00611	Prbh.g_01938
OG0001516	Pram.g_01487	Prbh.g_01927
OG0001519	Pram.g_00628	Prbh.g_00772
OG0001521	Pram.g_00042	Prbh.g_00725
OG0001522	Pram.g_00682	Prbh.g_00826
OG0001522	Pram.g_01562	Prbh.g_01852
OG0001526	Pram.g_00716	Prbh.g_00860
OG0001527	Pram.g_01515	Prbh.g_01899
OG0001530	Pram.g_01623	Prbh.g_01791
OG0001535	Pram.g_00875	Prbh.g_01018
OG0001538	Pram.g_00666	Prbh.g_00810
OG0001541	Pram.g_01414	Prbh.g_00063
OG0001544	Pram.g_01257	Prbh.g_01400
OG0001545	Pram.g_00730	Prbh.g_00874
OG0001546	Pram.g_00846	Prbh.g_00990
OG0001547	Pram.g_00646	Prbh.g_00790
OG0001547	Pram.g_00623	Prbh.g_00767
OG0001548	Pram.g_00657	Prbh.g_00801
OG0001548	Pram.g_01194	Prbh.g_01337
OG0001579	Pram.g_01400	Prbh.g_00077
OG0001580	Pram.g_01442	Prbh.g_00035
OG0001581	Pram.g_01421	Prbh.g_00056
OG0001587	Pram.g_01575	Prbh.g_01839
OG0001588	Pram.g_01543	Prbh.g_01871
OG0001605	Pram.g_01721	Prbh.g_01693
OG0001608	Pram.g_01273	Prbh.g_00204
OG0001616	Pram.g_01593	Prbh.g_01821
OG0001617	Pram.g_01399	Prbh.g_00078
OG0001619	Pram.g_01205	Prbh.g_01348
OG0001620	Pram.g_01409	Prbh.g_00068
OG0001620	Pram.g_01502	Prbh.g_01912
OG0001621	Pram.g_01251	Prbh.g_01394
OG0001622	Pram.g_01518	Prbh.g_01896
OG0001627	Pram.g_01532	Prbh.g_01882
OG0001630	Pram.g_01497	Prbh.g_01917
OG0001631	Pram.g_00572	Prbh.g_01449
OG0001632	Pram.g_01280	Prbh.g_00197
OG0001633	Pram.g_01274	Prbh.g_00203
OG0001634	Pram.g_01519	Prbh.g_01895
OG0001635	Pram.g_01520	Prbh.g_01894
OG0001636	Pram.g_01521	Prbh.g_01893
OG0001637	Pram.g_00622	Prbh.g_01949
OG0001637	Pram.g_00647	Prbh.g_00791
OG0001646	Pram.g_00630	Prbh.g_00774
OG0001697	Pram.g_00700	Prbh.g_00844
OG0001712	Pram.g_01429	Prbh.g_00048
OG0001712	Pram.g_01439	Prbh.g_00038
OG0001714	Pram.g_01338	Prbh.g_00139
OG0001715	Pram.g_01839	Prbh.g_01575
OG0001716	Pram.g_01108	Prbh.g_01251
OG0001717	Pram.g_00708	Prbh.g_00852
OG0001718	Pram.g_00701	Prbh.g_00845
OG0001719	Pram.g_00329	Prbh.g_00438
OG0001721	Pram.g_00676	Prbh.g_00820
OG0001729	Pram.g_01501	Prbh.g_01913
OG0001735	Pram.g_01578	Prbh.g_01836
OG0001736	Pram.g_00750	Prbh.g_00894
OG0001737	Pram.g_00025	Prbh.g_00742
OG0001738	Pram.g_00096	Prbh.g_00671
OG0001739	Pram.g_00095	Prbh.g_00672
OG0001740	Pram.g_00094	Prbh.g_00673
OG0001741	Pram.g_00084	Prbh.g_00683
OG0001742	Pram.g_01192	Prbh.g_01335
OG0001743	Pram.g_00226	Prbh.g_00541
OG0001744	Pram.g_01678	Prbh.g_01736
OG0001745	Pram.g_00504	Prbh.g_00263
OG0001746	Pram.g_01243	Prbh.g_01386
OG0001747	Pram.g_01126	Prbh.g_01269
OG0001748	Pram.g_00783	Prbh.g_00927
OG0001749	Pram.g_00773	Prbh.g_00917
OG0001750	Pram.g_00994	Prbh.g_01137
OG0001751	Pram.g_00984	Prbh.g_01127
OG0001752	Pram.g_00979	Prbh.g_01122
OG0001753	Pram.g_00939	Prbh.g_01082
OG0001754	Pram.g_00902	Prbh.g_01045
OG0001755	Pram.g_00746	Prbh.g_00890
OG0001756	Pram.g_00814	Prbh.g_00958
OG0001757	Pram.g_01541	Prbh.g_01873
OG0001758	Pram.g_00863	Prbh.g_01007
OG0001759	Pram.g_00871	Prbh.g_01014
OG0001760	Pram.g_00725	Prbh.g_00869
OG0001761	Pram.g_00762	Prbh.g_00906
OG0001762	Pram.g_01046	Prbh.g_01189
OG0001763	Pram.g_00107	Prbh.g_00660
OG0001764	Pram.g_00353	Prbh.g_00414
OG0001765	Pram.g_00320	Prbh.g_00447
OG0001766	Pram.g_00319	Prbh.g_00448
OG0001767	Pram.g_00318	Prbh.g_00449
OG0001768	Pram.g_00317	Prbh.g_00450
OG0001769	Pram.g_00316	Prbh.g_00451
OG0001770	Pram.g_01785	Prbh.g_01629
OG0001771	Pram.g_01769	Prbh.g_01645
OG0001772	Pram.g_00116	Prbh.g_00651
OG0001773	Pram.g_00044	Prbh.g_00723
OG0001774	Pram.g_00164	Prbh.g_00603
OG0001775	Pram.g_00170	Prbh.g_00597
OG0001776	Pram.g_01538	Prbh.g_01876
OG0001777	Pram.g_01892	Prbh.g_01522
OG0001778	Pram.g_01896	Prbh.g_01518
OG0001779	Pram.g_01897	Prbh.g_01517
OG0001780	Pram.g_00989	Prbh.g_01132
OG0001781	Pram.g_01903	Prbh.g_01511
OG0001782	Pram.g_01912	Prbh.g_01502
OG0001795	Pram.g_00501	Prbh.g_00266
OG0001797	Pram.g_01555	Prbh.g_01859
OG0001799	Pram.g_01285	Prbh.g_00192
OG0001801	Pram.g_01525	Prbh.g_01889
OG0001802	Pram.g_00643	Prbh.g_00787
OG0001805	Pram.g_00709	Prbh.g_00853
OG0001821	Pram.g_01609	Prbh.g_01805
OG0001822	Pram.g_01444	Prbh.g_00033
OG0001823	Pram.g_01431	Prbh.g_00046
OG0001827	Pram.g_00626	Prbh.g_00770
OG0001832	Pram.g_01132	Prbh.g_01275
OG0001834	Pram.g_00639	Prbh.g_00783
OG0001835	Pram.g_01591	Prbh.g_01823
OG0001836	Pram.g_01167	Prbh.g_01310
OG0001843	Pram.g_01415	Prbh.g_00062
OG0001844	Pram.g_01419	Prbh.g_00058
OG0001853	Pram.g_01615	Prbh.g_01799
OG0001856	Pram.g_01181	Prbh.g_01324
OG0001857	Pram.g_01169	Prbh.g_01312
OG0001858	Pram.g_01612	Prbh.g_01802
OG0001869	Pram.g_01493	Prbh.g_01921
OG0001871	Pram.g_01259	Prbh.g_01402
OG0001872	Pram.g_01566	Prbh.g_01848
OG0001878	Pram.g_01582	Prbh.g_01832
OG0001883	Pram.g_00020	Prbh.g_00747
OG0001884	Pram.g_01827	Prbh.g_01587
OG0001885	Pram.g_01329	Prbh.g_00148
OG0001886	Pram.g_00499	Prbh.g_00268
OG0001887	Pram.g_01116	Prbh.g_01259
OG0001889	Pram.g_01614	Prbh.g_01800
OG0001890	Pram.g_01613	Prbh.g_01801
OG0001891	Pram.g_00787	Prbh.g_00931
OG0001892	Pram.g_01564	Prbh.g_01850
OG0001893	Pram.g_00900	Prbh.g_01043
OG0001894	Pram.g_00929	Prbh.g_01072
OG0001895	Pram.g_00052	Prbh.g_00715
OG0001896	Pram.g_00633	Prbh.g_00777
OG0001897	Pram.g_00338	Prbh.g_00429
OG0001898	Pram.g_00241	Prbh.g_00526
OG0001899	Pram.g_00032	Prbh.g_00735
OG0001900	Pram.g_00031	Prbh.g_00736
OG0001901	Pram.g_00027	Prbh.g_00740
OG0001902	Pram.g_01921	Prbh.g_01493
OG0001903	Pram.g_01568	Prbh.g_01846
OG0001904	Pram.g_01528	Prbh.g_01886
OG0001915	Pram.g_01040	Prbh.g_01183
OG0001920	Pram.g_01643	Prbh.g_01771
OG0001921	Pram.g_01071	Prbh.g_01214
OG0001922	Pram.g_00652	Prbh.g_00796
OG0001923	Pram.g_00661	Prbh.g_00805
OG0001924	Pram.g_01269	Prbh.g_00208
OG0001925	Pram.g_01270	Prbh.g_00207
OG0001926	Pram.g_01572	Prbh.g_01842
OG0001927	Pram.g_00703	Prbh.g_00847
OG0001928	Pram.g_00323	Prbh.g_00444
OG0001929	Pram.g_00403	Prbh.g_00364
OG0001930	Pram.g_00432	Prbh.g_00335
OG0001931	Pram.g_00800	Prbh.g_00944
OG0001932	Pram.g_01015	Prbh.g_01158
OG0001933	Pram.g_01260	Prbh.g_01403
OG0001934	Pram.g_00715	Prbh.g_00859
OG0001935	Pram.g_01000	Prbh.g_01143
OG0001936	Pram.g_00664	Prbh.g_00808
OG0001937	Pram.g_00654	Prbh.g_00798
OG0001938	Pram.g_00686	Prbh.g_00830
OG0001939	Pram.g_00272	Prbh.g_00495
OG0001941	Pram.g_00575	Prbh.g_01446
OG0001942	Pram.g_00574	Prbh.g_01447
OG0001943	Pram.g_01172	Prbh.g_01315
OG0001944	Pram.g_01297	Prbh.g_00180
OG0001945	Pram.g_01550	Prbh.g_01864
OG0001946	Pram.g_01171	Prbh.g_01314
OG0001947	Pram.g_01267	Prbh.g_00210
OG0001948	Pram.g_01803	Prbh.g_01611
OG0001959	Pram.g_01430	Prbh.g_00047
OG0001961	Pram.g_00692	Prbh.g_00836
OG0001965	Pram.g_01217	Prbh.g_01360
OG0001967	Pram.g_01268	Prbh.g_00209
OG0001970	Pram.g_00688	Prbh.g_00832
OG0001971	Pram.g_00687	Prbh.g_00831
OG0001972	Pram.g_00962	Prbh.g_01105
OG0001974	Pram.g_01261	Prbh.g_01404
OG0001975	Pram.g_00997	Prbh.g_01140
OG0001976	Pram.g_01264	Prbh.g_01407
OG0001977	Pram.g_00767	Prbh.g_00911
OG0001978	Pram.g_01617	Prbh.g_01797
OG0001979	Pram.g_01619	Prbh.g_01795
OG0001980	Pram.g_00668	Prbh.g_00812
OG0001993	Pram.g_01498	Prbh.g_01916
OG0002002	Pram.g_01699	Prbh.g_01715
OG0002003	Pram.g_01804	Prbh.g_01610
OG0002007	Pram.g_00967	Prbh.g_01110
