Orthogroup	Pram	Prbf
OG0001111	Pram.g_01750	Prbf.g_00578
OG0001112	Pram.g_01751	Prbf.g_00577
OG0001113	Pram.g_01752	Prbf.g_00576
OG0001114	Pram.g_01753	Prbf.g_00575
OG0001115	Pram.g_01754	Prbf.g_00574
OG0001116	Pram.g_01755	Prbf.g_00573
OG0001117	Pram.g_01756	Prbf.g_00572
OG0001118	Pram.g_01757	Prbf.g_00571
OG0001119	Pram.g_01758	Prbf.g_00570
OG0001120	Pram.g_01759	Prbf.g_00569
OG0001121	Pram.g_01761	Prbf.g_00567
OG0001122	Pram.g_01762	Prbf.g_00566
OG0001123	Pram.g_01763	Prbf.g_00565
OG0001124	Pram.g_01765	Prbf.g_00563
OG0001125	Pram.g_01767	Prbf.g_00561
OG0001126	Pram.g_01768	Prbf.g_00560
OG0001127	Pram.g_01771	Prbf.g_00557
OG0001128	Pram.g_01772	Prbf.g_00556
OG0001129	Pram.g_01773	Prbf.g_00555
OG0001130	Pram.g_01776	Prbf.g_00552
OG0001131	Pram.g_01777	Prbf.g_00551
OG0001132	Pram.g_01778	Prbf.g_00550
OG0001133	Pram.g_01779	Prbf.g_00549
OG0001134	Pram.g_01780	Prbf.g_00548
OG0001135	Pram.g_01781	Prbf.g_00547
OG0001136	Pram.g_01782	Prbf.g_00546
OG0001137	Pram.g_01783	Prbf.g_00545
OG0001138	Pram.g_01784	Prbf.g_00544
OG0001139	Pram.g_01786	Prbf.g_00542
OG0001140	Pram.g_01787	Prbf.g_00541
OG0001141	Pram.g_01788	Prbf.g_00540
OG0001142	Pram.g_01793	Prbf.g_00536
OG0001143	Pram.g_01794	Prbf.g_00535
OG0001144	Pram.g_01795	Prbf.g_00534
OG0001145	Pram.g_01796	Prbf.g_00533
OG0001146	Pram.g_01797	Prbf.g_00532
OG0001147	Pram.g_01798	Prbf.g_00531
OG0001148	Pram.g_01799	Prbf.g_00530
OG0001149	Pram.g_01801	Prbf.g_00528
OG0001150	Pram.g_01802	Prbf.g_00527
OG0001151	Pram.g_01806	Prbf.g_00523
OG0001152	Pram.g_01807	Prbf.g_00522
OG0001153	Pram.g_01808	Prbf.g_00521
OG0001154	Pram.g_01810	Prbf.g_00519
OG0001155	Pram.g_01812	Prbf.g_00517
OG0001156	Pram.g_01814	Prbf.g_00515
OG0001157	Pram.g_01816	Prbf.g_00513
OG0001158	Pram.g_01818	Prbf.g_00511
OG0001159	Pram.g_01819	Prbf.g_00510
OG0001160	Pram.g_01820	Prbf.g_00509
OG0001161	Pram.g_01821	Prbf.g_00508
OG0001162	Pram.g_01822	Prbf.g_00507
OG0001163	Pram.g_01823	Prbf.g_00506
OG0001164	Pram.g_01824	Prbf.g_00505
OG0001165	Pram.g_01825	Prbf.g_00504
OG0001166	Pram.g_01826	Prbf.g_00503
OG0001167	Pram.g_01828	Prbf.g_00501
OG0001168	Pram.g_01829	Prbf.g_00500
OG0001169	Pram.g_01830	Prbf.g_00499
OG0001170	Pram.g_01831	Prbf.g_00498
OG0001171	Pram.g_01832	Prbf.g_00497
OG0001172	Pram.g_01834	Prbf.g_00495
OG0001173	Pram.g_01836	Prbf.g_00493
OG0001174	Pram.g_01837	Prbf.g_00492
OG0001175	Pram.g_01838	Prbf.g_00491
OG0001176	Pram.g_01840	Prbf.g_00488
OG0001177	Pram.g_01842	Prbf.g_00486
OG0001178	Pram.g_01845	Prbf.g_00483
OG0001179	Pram.g_01846	Prbf.g_00482
OG0001180	Pram.g_01847	Prbf.g_00481
OG0001181	Pram.g_01848	Prbf.g_00480
OG0001182	Pram.g_01849	Prbf.g_00479
OG0001183	Pram.g_01850	Prbf.g_00478
OG0001184	Pram.g_01852	Prbf.g_00476
OG0001185	Pram.g_01854	Prbf.g_00474
OG0001186	Pram.g_01855	Prbf.g_00473
OG0001187	Pram.g_01856	Prbf.g_00472
OG0001188	Pram.g_01857	Prbf.g_00471
OG0001189	Pram.g_01858	Prbf.g_00470
OG0001190	Pram.g_01859	Prbf.g_00469
OG0001191	Pram.g_01860	Prbf.g_00468
OG0001192	Pram.g_01861	Prbf.g_00467
OG0001193	Pram.g_01862	Prbf.g_00466
OG0001194	Pram.g_01863	Prbf.g_00465
OG0001195	Pram.g_01864	Prbf.g_00464
OG0001196	Pram.g_01865	Prbf.g_00463
OG0001197	Pram.g_01866	Prbf.g_00462
OG0001198	Pram.g_01867	Prbf.g_00461
OG0001199	Pram.g_01868	Prbf.g_00460
OG0001200	Pram.g_01869	Prbf.g_00459
OG0001201	Pram.g_01870	Prbf.g_00458
OG0001202	Pram.g_01871	Prbf.g_00457
OG0001203	Pram.g_01873	Prbf.g_00456
OG0001204	Pram.g_01875	Prbf.g_00454
OG0001205	Pram.g_01877	Prbf.g_00452
OG0001206	Pram.g_01878	Prbf.g_00451
OG0001207	Pram.g_01879	Prbf.g_00450
OG0001208	Pram.g_01880	Prbf.g_00449
OG0001209	Pram.g_01881	Prbf.g_00448
OG0001210	Pram.g_01882	Prbf.g_00447
OG0001211	Pram.g_01883	Prbf.g_00446
OG0001212	Pram.g_01884	Prbf.g_00445
OG0001213	Pram.g_01885	Prbf.g_00444
OG0001214	Pram.g_01887	Prbf.g_00442
OG0001215	Pram.g_01888	Prbf.g_00441
OG0001216	Pram.g_01889	Prbf.g_00440
OG0001217	Pram.g_01890	Prbf.g_00439
OG0001218	Pram.g_01891	Prbf.g_00438
OG0001219	Pram.g_01894	Prbf.g_00435
OG0001220	Pram.g_01895	Prbf.g_00434
OG0001221	Pram.g_01900	Prbf.g_00430
OG0001222	Pram.g_01901	Prbf.g_00429
OG0001223	Pram.g_01902	Prbf.g_00428
OG0001224	Pram.g_01904	Prbf.g_00426
OG0001225	Pram.g_01905	Prbf.g_00425
OG0001226	Pram.g_01906	Prbf.g_00424
OG0001227	Pram.g_01907	Prbf.g_00423
OG0001228	Pram.g_01908	Prbf.g_00422
OG0001229	Pram.g_01909	Prbf.g_00421
OG0001230	Pram.g_01910	Prbf.g_00420
OG0001231	Pram.g_01911	Prbf.g_00419
OG0001232	Pram.g_01913	Prbf.g_00416
OG0001233	Pram.g_01914	Prbf.g_00415
OG0001234	Pram.g_01915	Prbf.g_00414
OG0001235	Pram.g_01916	Prbf.g_00413
OG0001236	Pram.g_01918	Prbf.g_00411
OG0001237	Pram.g_01919	Prbf.g_00410
OG0001238	Pram.g_01924	Prbf.g_00407
OG0001239	Pram.g_01925	Prbf.g_00406
OG0001240	Pram.g_01926	Prbf.g_00405
OG0001241	Pram.g_01929	Prbf.g_00402
OG0001242	Pram.g_01930	Prbf.g_00401
OG0001243	Pram.g_01931	Prbf.g_00400
OG0001244	Pram.g_01932	Prbf.g_00399
OG0001245	Pram.g_01933	Prbf.g_00398
OG0001246	Pram.g_01934	Prbf.g_00397
OG0001247	Pram.g_01935	Prbf.g_00396
OG0001248	Pram.g_01936	Prbf.g_00395
OG0001249	Pram.g_01937	Prbf.g_00394
OG0001250	Pram.g_01938	Prbf.g_00393
OG0001251	Pram.g_00076	Prbf.g_01418
OG0001252	Pram.g_00124	Prbf.g_01468
OG0001253	Pram.g_00135	Prbf.g_01483
OG0001254	Pram.g_00269	Prbf.g_01621
OG0001255	Pram.g_00327	Prbf.g_01677
OG0001257	Pram.g_00418	Prbf.g_01765
OG0001258	Pram.g_00434	Prbf.g_01781
OG0001259	Pram.g_00527	Prbf.g_01872
OG0001260	Pram.g_00903	Prbf.g_01155
OG0001261	Pram.g_00844	Prbf.g_01209
OG0001262	Pram.g_00862	Prbf.g_01192
OG0001263	Pram.g_01161	Prbf.g_00897
OG0001264	Pram.g_00733	Prbf.g_01321
OG0001265	Pram.g_00981	Prbf.g_01074
OG0001266	Pram.g_00577	Prbf.g_01921
OG0001267	Pram.g_01157	Prbf.g_00900
OG0001268	Pram.g_01143	Prbf.g_00915
OG0001269	Pram.g_01477	Prbf.g_00070
OG0001270	Pram.g_01334	Prbf.g_00200
OG0001271	Pram.g_01322	Prbf.g_00213
OG0001272	Pram.g_00658	Prbf.g_01930
OG0001273	Pram.g_01272	Prbf.g_00274
OG0001274	Pram.g_01590	Prbf.g_00812
OG0001276	Pram.g_01003	Prbf.g_01053
OG0001277	Pram.g_01599	Prbf.g_00734
OG0001278	Pram.g_01624	Prbf.g_00702
OG0001279	Pram.g_01627	Prbf.g_00698
OG0001280	Pram.g_01630	Prbf.g_00695
OG0001281	Pram.g_01700	Prbf.g_00625
OG0001282	Pram.g_01637	Prbf.g_00688
OG0001283	Pram.g_01813	Prbf.g_00516
OG0001284	Pram.g_01844	Prbf.g_00484
OG0001285	Pram.g_01874	Prbf.g_00455
OG0001286	Pram.g_01928	Prbf.g_00403
OG0001287	Pram.g_01516	Prbf.g_00811
OG0001288	Pram.g_00372	Prbf.g_01721
OG0001290	Pram.g_00017	Prbf.g_01353
OG0001291	Pram.g_00056	Prbf.g_01398
OG0001292	Pram.g_00059	Prbf.g_01401
OG0001293	Pram.g_00061	Prbf.g_01403
OG0001294	Pram.g_00077	Prbf.g_01419
OG0001295	Pram.g_00105	Prbf.g_01449
OG0001296	Pram.g_00112	Prbf.g_01456
OG0001297	Pram.g_00184	Prbf.g_01534
OG0001298	Pram.g_00231	Prbf.g_01582
OG0001299	Pram.g_00240	Prbf.g_01591
OG0001300	Pram.g_01213	Prbf.g_00046
OG0001302	Pram.g_01529	Prbf.g_00804, Prbf.g_00762
OG0001303	Pram.g_01196	Prbf.g_00855
OG0001304	Pram.g_00897	Prbf.g_01161
OG0001305	Pram.g_00892	Prbf.g_01166
OG0001307	Pram.g_01214	Prbf.g_00045
OG0001308	Pram.g_01275	Prbf.g_00264
OG0001311	Pram.g_01106	Prbf.g_00951
OG0001312	Pram.g_01476	Prbf.g_00069
OG0001313	Pram.g_00357	Prbf.g_01706
OG0001314	Pram.g_01655	Prbf.g_00670
OG0001316	Pram.g_01809	Prbf.g_00520
OG0001318	Pram.g_00127	Prbf.g_01471
OG0001319	Pram.g_00225	Prbf.g_01576
OG0001321	Pram.g_00576	Prbf.g_01920
OG0001322	Pram.g_01189	Prbf.g_00869
OG0001323	Pram.g_00723	Prbf.g_01332
OG0001324	Pram.g_00625	Prbf.g_00375
OG0001325	Pram.g_00648	Prbf.g_00336
OG0001326	Pram.g_00629	Prbf.g_00816
OG0001327	Pram.g_01276	Prbf.g_00263
OG0001328	Pram.g_01235	Prbf.g_00021
OG0001329	Pram.g_01922	Prbf.g_00408
OG0001330	Pram.g_01289	Prbf.g_00246
OG0001331	Pram.g_01628	Prbf.g_00697
OG0001332	Pram.g_01680	Prbf.g_00646
OG0001333	Pram.g_01774	Prbf.g_00554
OG0001334	Pram.g_01835	Prbf.g_00494
OG0001336	Pram.g_00114	Prbf.g_01458
OG0001337	Pram.g_00104	Prbf.g_01448
OG0001338	Pram.g_01246	Prbf.g_00007
OG0001339	Pram.g_00188	Prbf.g_01538
OG0001340	Pram.g_00236	Prbf.g_01587
OG0001341	Pram.g_00249	Prbf.g_01600
OG0001342	Pram.g_00268	Prbf.g_01620
OG0001343	Pram.g_00334	Prbf.g_01683
OG0001345	Pram.g_00369	Prbf.g_01718
OG0001346	Pram.g_00408	Prbf.g_01755
OG0001347	Pram.g_00422	Prbf.g_01769
OG0001349	Pram.g_00446	Prbf.g_01792
OG0001350	Pram.g_00451	Prbf.g_01797
OG0001351	Pram.g_00515	Prbf.g_01858
OG0001352	Pram.g_00772	Prbf.g_01281
OG0001353	Pram.g_00211	Prbf.g_01562
OG0001354	Pram.g_00904	Prbf.g_01154
OG0001355	Pram.g_00851	Prbf.g_01202
OG0001356	Pram.g_00711	Prbf.g_00840
OG0001357	Pram.g_00969	Prbf.g_01089
OG0001358	Pram.g_00980	Prbf.g_01075
OG0001359	Pram.g_01551	Prbf.g_00783
OG0001360	Pram.g_01552	Prbf.g_00782
OG0001361	Pram.g_01085	Prbf.g_00972
OG0001362	Pram.g_01253	Prbf.g_00339
OG0001363	Pram.g_00045	Prbf.g_01387
OG0001364	Pram.g_01302	Prbf.g_00232
OG0001365	Pram.g_00041	Prbf.g_01383
OG0001366	Pram.g_01670	Prbf.g_00656
OG0001368	Pram.g_01843	Prbf.g_00485
OG0001369	Pram.g_00982	Prbf.g_01073
OG0001370	Pram.g_00610, Pram.g_00624	Prbf.g_00374
OG0001370	Pram.g_00649	Prbf.g_00309
OG0001371	Pram.g_00051	Prbf.g_01393
OG0001372	Pram.g_00053	Prbf.g_01395
OG0001373	Pram.g_00060	Prbf.g_01402
OG0001374	Pram.g_00071	Prbf.g_01413
OG0001375	Pram.g_00122	Prbf.g_01466
OG0001376	Pram.g_00221	Prbf.g_01572
OG0001377	Pram.g_00245	Prbf.g_01596
OG0001378	Pram.g_00261	Prbf.g_01613
OG0001379	Pram.g_01337	Prbf.g_00198
OG0001380	Pram.g_00788	Prbf.g_01265
OG0001381	Pram.g_00394	Prbf.g_01741
OG0001382	Pram.g_00399	Prbf.g_01747
OG0001383	Pram.g_00448	Prbf.g_01794
OG0001384	Pram.g_00457	Prbf.g_01802
OG0001385	Pram.g_01043	Prbf.g_01015
OG0001386	Pram.g_00764	Prbf.g_01289
OG0001387	Pram.g_00766	Prbf.g_01287
OG0001388	Pram.g_00777	Prbf.g_01276
OG0001389	Pram.g_01025	Prbf.g_01032
OG0001390	Pram.g_01533	Prbf.g_00863
OG0001391	Pram.g_00907	Prbf.g_01151
OG0001392	Pram.g_00710	Prbf.g_00841
OG0001393	Pram.g_00712	Prbf.g_00839
OG0001394	Pram.g_00739	Prbf.g_01315
OG0001395	Pram.g_00742	Prbf.g_01312
OG0001397	Pram.g_00993	Prbf.g_01062
OG0001398	Pram.g_00884	Prbf.g_01174
OG0001399	Pram.g_00702	Prbf.g_00849
OG0001400	Pram.g_01202	Prbf.g_00059
OG0001401	Pram.g_00698	Prbf.g_00276
OG0001402	Pram.g_01155	Prbf.g_00903
OG0001403	Pram.g_01231	Prbf.g_00025
OG0001404	Pram.g_00996	Prbf.g_01059
OG0001405	Pram.g_01467	Prbf.g_00096
OG0001406	Pram.g_01335	Prbf.g_00199
OG0001407	Pram.g_01332	Prbf.g_00202
OG0001408	Pram.g_01288	Prbf.g_00247
OG0001409	Pram.g_01563	Prbf.g_00772
OG0001410	Pram.g_01526	Prbf.g_00826
OG0001412	Pram.g_00920	Prbf.g_01137
OG0001414	Pram.g_01553	Prbf.g_00865
OG0001417	Pram.g_00765	Prbf.g_01288
OG0001418	Pram.g_00660	Prbf.g_00327
OG0001419	Pram.g_00912	Prbf.g_01145
OG0001420	Pram.g_00714	Prbf.g_00837
OG0001421	Pram.g_00718	Prbf.g_00832
OG0001422	Pram.g_00650	Prbf.g_00344
OG0001423	Pram.g_01509	Prbf.g_00348
OG0001424	Pram.g_01286	Prbf.g_00250
OG0001425	Pram.g_01200	Prbf.g_00063
OG0001429	Pram.g_00953	Prbf.g_01107
OG0001431	Pram.g_00695	Prbf.g_00278
OG0001439	Pram.g_00841	Prbf.g_01212
OG0001440	Pram.g_00985	Prbf.g_01070
OG0001441	Pram.g_01508	Prbf.g_00799
OG0001443	Pram.g_01158	Prbf.g_00899
OG0001445	Pram.g_01210	Prbf.g_00795
OG0001446	Pram.g_00363	Prbf.g_00794
OG0001447	Pram.g_01166	Prbf.g_00892
OG0001448	Pram.g_01256	Prbf.g_00801
OG0001449	Pram.g_01401	Prbf.g_00119
OG0001451	Pram.g_00613	Prbf.g_00361
OG0001452	Pram.g_01893	Prbf.g_00436
OG0001454	Pram.g_00392	Prbf.g_01739
OG0001455	Pram.g_00637	Prbf.g_00357
OG0001457	Pram.g_00797	Prbf.g_01256
OG0001459	Pram.g_01470	Prbf.g_00090
OG0001460	Pram.g_00581	Prbf.g_01925
OG0001461	Pram.g_01032	Prbf.g_01025
OG0001462	Pram.g_01179	Prbf.g_00878
OG0001463	Pram.g_00398	Prbf.g_01745
OG0001465	Pram.g_01197	Prbf.g_00854
OG0001466	Pram.g_01277	Prbf.g_00262
OG0001468	Pram.g_01800	Prbf.g_00529
OG0001469	Pram.g_01142	Prbf.g_00916
OG0001471	Pram.g_01576	Prbf.g_00364
OG0001473	Pram.g_00906	Prbf.g_01152
OG0001482	Pram.g_00362	Prbf.g_00789
OG0001483	Pram.g_01224	Prbf.g_00032
OG0001484	Pram.g_00046	Prbf.g_01388
OG0001485	Pram.g_01692	Prbf.g_00633
OG0001487	Pram.g_00563	Prbf.g_01907
OG0001489	Pram.g_01723	Prbf.g_00603
OG0001490	Pram.g_01694	Prbf.g_00631
OG0001492	Pram.g_00842	Prbf.g_01211
OG0001504	Pram.g_00749	Prbf.g_01305
OG0001505	Pram.g_00641	Prbf.g_00806
OG0001506	Pram.g_01187	Prbf.g_00871
OG0001519	Pram.g_00628	Prbf.g_00810
OG0001521	Pram.g_00042	Prbf.g_01384
OG0001522	Pram.g_01562	Prbf.g_00773
OG0001526	Pram.g_00716	Prbf.g_00834
OG0001530	Pram.g_01623	Prbf.g_00707
OG0001535	Pram.g_00875	Prbf.g_01180
OG0001541	Pram.g_01414	Prbf.g_00313
OG0001544	Pram.g_01257	Prbf.g_00807
OG0001545	Pram.g_00730	Prbf.g_01324
OG0001546	Pram.g_00846	Prbf.g_01207
OG0001547	Pram.g_00646	Prbf.g_00373
OG0001547	Pram.g_00623	Prbf.g_00308
OG0001548	Pram.g_00657	Prbf.g_00334
OG0001548	Pram.g_01194	Prbf.g_00859
OG0001579	Pram.g_01400	Prbf.g_00133
OG0001580	Pram.g_01442	Prbf.g_00121
OG0001581	Pram.g_01421	Prbf.g_00124
OG0001587	Pram.g_01575	Prbf.g_01379
OG0001588	Pram.g_01543	Prbf.g_00857
OG0001608	Pram.g_01273	Prbf.g_00266
OG0001617	Pram.g_01399	Prbf.g_00139
OG0001622	Pram.g_01518	Prbf.g_00319
OG0001627	Pram.g_01532	Prbf.g_00780
OG0001631	Pram.g_00572	Prbf.g_01916
OG0001632	Pram.g_01280	Prbf.g_00257
OG0001633	Pram.g_01274	Prbf.g_00265
OG0001634	Pram.g_01519	Prbf.g_00318
OG0001635	Pram.g_01520	Prbf.g_00317
OG0001636	Pram.g_01521	Prbf.g_00316
OG0001637	Pram.g_00622, Pram.g_00647	Prbf.g_00372
OG0001697	Pram.g_00700	Prbf.g_00726, Prbf.g_00851
OG0001714	Pram.g_01338	Prbf.g_00197
OG0001715	Pram.g_01839	Prbf.g_00490, Prbf.g_00489
OG0001716	Pram.g_01108	Prbf.g_00949
OG0001717	Pram.g_00708	Prbf.g_00844
OG0001718	Pram.g_00701	Prbf.g_00850
OG0001719	Pram.g_00329	Prbf.g_01679
OG0001721	Pram.g_00676	Prbf.g_00376, Prbf.g_00825
OG0001735	Pram.g_01578	Prbf.g_00730
OG0001736	Pram.g_00750	Prbf.g_01304
OG0001737	Pram.g_00025	Prbf.g_01363
OG0001738	Pram.g_00096	Prbf.g_01440
OG0001739	Pram.g_00095	Prbf.g_01439
OG0001740	Pram.g_00094	Prbf.g_01438
OG0001741	Pram.g_00084	Prbf.g_01427
OG0001742	Pram.g_01192	Prbf.g_00861
OG0001743	Pram.g_00226	Prbf.g_01577
OG0001744	Pram.g_01678	Prbf.g_00648
OG0001745	Pram.g_00504	Prbf.g_01847
OG0001746	Pram.g_01243	Prbf.g_00012
OG0001747	Pram.g_01126	Prbf.g_00931
OG0001748	Pram.g_00783	Prbf.g_01270
OG0001749	Pram.g_00773	Prbf.g_01280
OG0001750	Pram.g_00994	Prbf.g_01061
OG0001751	Pram.g_00984	Prbf.g_01071
OG0001752	Pram.g_00979	Prbf.g_01077
OG0001753	Pram.g_00939	Prbf.g_01121
OG0001754	Pram.g_00902	Prbf.g_01156
OG0001755	Pram.g_00746	Prbf.g_01308
OG0001756	Pram.g_00814	Prbf.g_01240
OG0001757	Pram.g_01541	Prbf.g_00813
OG0001758	Pram.g_00863	Prbf.g_01191
OG0001759	Pram.g_00871	Prbf.g_01184
OG0001760	Pram.g_00725	Prbf.g_01330
OG0001761	Pram.g_00762	Prbf.g_01291
OG0001762	Pram.g_01046	Prbf.g_01012
OG0001763	Pram.g_00107	Prbf.g_01451
OG0001764	Pram.g_00353	Prbf.g_01702
OG0001765	Pram.g_00320	Prbf.g_01670
OG0001766	Pram.g_00319	Prbf.g_01669
OG0001767	Pram.g_00318	Prbf.g_01668
OG0001768	Pram.g_00317	Prbf.g_01667
OG0001769	Pram.g_00316	Prbf.g_01666
OG0001770	Pram.g_01785	Prbf.g_00543
OG0001771	Pram.g_01769	Prbf.g_00559
OG0001772	Pram.g_00116	Prbf.g_01460
OG0001773	Pram.g_00044	Prbf.g_01386
OG0001774	Pram.g_00164	Prbf.g_01514
OG0001775	Pram.g_00170	Prbf.g_01520
OG0001776	Pram.g_01538	Prbf.g_00040
OG0001777	Pram.g_01892	Prbf.g_00437
OG0001778	Pram.g_01896	Prbf.g_00433
OG0001779	Pram.g_01897	Prbf.g_00432
OG0001780	Pram.g_00989	Prbf.g_01066
OG0001781	Pram.g_01903	Prbf.g_00427
OG0001782	Pram.g_01912	Prbf.g_00418
OG0001795	Pram.g_00501	Prbf.g_01844
OG0001799	Pram.g_01285	Prbf.g_00251
OG0001801	Pram.g_01525	Prbf.g_00868
OG0001802	Pram.g_00643	Prbf.g_00332
OG0001805	Pram.g_00709	Prbf.g_00843
OG0001832	Pram.g_01132	Prbf.g_00925
OG0001834	Pram.g_00639	Prbf.g_00333
OG0001835	Pram.g_01591	Prbf.g_01926
OG0001836	Pram.g_01167	Prbf.g_00891
OG0001843	Pram.g_01415	Prbf.g_00312
OG0001844	Pram.g_01419	Prbf.g_00125
OG0001853	Pram.g_01615	Prbf.g_00715
OG0001857	Pram.g_01169	Prbf.g_00259, Prbf.g_00889
OG0001858	Pram.g_01612	Prbf.g_00778
OG0001869	Pram.g_01493	Prbf.g_00078
OG0001878	Pram.g_01582	Prbf.g_00746
OG0001883	Pram.g_00020	Prbf.g_01357
OG0001884	Pram.g_01827	Prbf.g_00502
OG0001885	Pram.g_01329	Prbf.g_00206
OG0001886	Pram.g_00499	Prbf.g_01842
OG0001887	Pram.g_01116	Prbf.g_00941
OG0001889	Pram.g_01614	Prbf.g_00716
OG0001890	Pram.g_01613	Prbf.g_00717
OG0001891	Pram.g_00787	Prbf.g_01266
OG0001892	Pram.g_01564	Prbf.g_00800
OG0001893	Pram.g_00900	Prbf.g_01158
OG0001894	Pram.g_00929	Prbf.g_01128
OG0001895	Pram.g_00052	Prbf.g_01394
OG0001896	Pram.g_00633	Prbf.g_00352
OG0001897	Pram.g_00338	Prbf.g_01687
OG0001898	Pram.g_00241	Prbf.g_01592
OG0001899	Pram.g_00032	Prbf.g_01370
OG0001900	Pram.g_00031	Prbf.g_01369
OG0001901	Pram.g_00027	Prbf.g_01365
OG0001902	Pram.g_01921	Prbf.g_00409
OG0001903	Pram.g_01568	Prbf.g_00713
OG0001904	Pram.g_01528	Prbf.g_00805
OG0001920	Pram.g_01643	Prbf.g_00682
OG0001921	Pram.g_01071	Prbf.g_00987
OG0001922	Pram.g_00652	Prbf.g_00325
OG0001923	Pram.g_00661	Prbf.g_00749
OG0001924	Pram.g_01269	Prbf.g_00267
OG0001925	Pram.g_01270	Prbf.g_00270
OG0001926	Pram.g_01572	Prbf.g_00354
OG0001927	Pram.g_00703	Prbf.g_00848
OG0001928	Pram.g_00323	Prbf.g_01673
OG0001929	Pram.g_00403	Prbf.g_01751
OG0001930	Pram.g_00432	Prbf.g_01779
OG0001931	Pram.g_00800	Prbf.g_01254
OG0001932	Pram.g_01015	Prbf.g_01042
OG0001933	Pram.g_01260	Prbf.g_00815
OG0001934	Pram.g_00715	Prbf.g_00836
OG0001935	Pram.g_01000	Prbf.g_01056
OG0001936	Pram.g_00664	Prbf.g_00326
OG0001937	Pram.g_00654	Prbf.g_00331
OG0001938	Pram.g_00686	Prbf.g_00290
OG0001939	Pram.g_00272	Prbf.g_01624
OG0001941	Pram.g_00575	Prbf.g_01919
OG0001942	Pram.g_00574	Prbf.g_01918
OG0001943	Pram.g_01172	Prbf.g_00885
OG0001944	Pram.g_01297	Prbf.g_00237
OG0001945	Pram.g_01550	Prbf.g_00784
OG0001946	Pram.g_01171	Prbf.g_00887
OG0001947	Pram.g_01267	Prbf.g_00315
OG0001948	Pram.g_01803	Prbf.g_00526
OG0001961	Pram.g_00692	Prbf.g_00283
OG0001967	Pram.g_01268	Prbf.g_00828
OG0001970	Pram.g_00688	Prbf.g_00288
OG0001971	Pram.g_00687	Prbf.g_00289
OG0001972	Pram.g_00962	Prbf.g_01096
OG0001974	Pram.g_01261	Prbf.g_00268
OG0001975	Pram.g_00997	Prbf.g_01058
OG0001976	Pram.g_01264	Prbf.g_00821
OG0001977	Pram.g_00767	Prbf.g_01286
OG0001978	Pram.g_01617	Prbf.g_00719
OG0001979	Pram.g_01619	Prbf.g_00718
OG0001980	Pram.g_00668	Prbf.g_01086
OG0002002	Pram.g_01699	Prbf.g_00626
OG0002003	Pram.g_01804	Prbf.g_00525
OG0002007	Pram.g_00967	Prbf.g_01091
OG0002010	Pram.g_00684	Prbf.g_00295
OG0002011	Pram.g_01211	Prbf.g_00047
OG0002012	Pram.g_01186	Prbf.g_00872
OG0002013	Pram.g_00798	Prbf.g_00809
OG0002014	Pram.g_01163	Prbf.g_00895
OG0002016	Pram.g_01195	Prbf.g_00858
OG0002017	Pram.g_01203	Prbf.g_00058
OG0002018	Pram.g_01209	Prbf.g_00796
OG0002048	Pram.g_01002	Prbf.g_01054
OG0002050	Pram.g_00705	Prbf.g_00846
OG0002083	Pram.g_00043	Prbf.g_01385
OG0002084	Pram.g_01951	Prbf.g_00818
OG0002085	Pram.g_00348	Prbf.g_01697
OG0002096	Pram.g_00324	Prbf.g_01674
OG0002097	Pram.g_00389	Prbf.g_01737
OG0002098	Pram.g_00678	Prbf.g_00323
OG0002099	Pram.g_00667	Prbf.g_00322
OG0002100	Pram.g_00694	Prbf.g_00279
OG0002101	Pram.g_00704	Prbf.g_00847
OG0002102	Pram.g_01037	Prbf.g_01020
OG0002103	Pram.g_01115	Prbf.g_00942
OG0002104	Pram.g_01173	Prbf.g_00884
OG0002105	Pram.g_01180	Prbf.g_00877
OG0002106	Pram.g_00673	Prbf.g_00255
OG0002107	Pram.g_01279	Prbf.g_00258
OG0002109	Pram.g_01527	Prbf.g_00827
OG0002110	Pram.g_01540	Prbf.g_00814
OG0002111	Pram.g_01581	Prbf.g_00747
OG0002112	Pram.g_01583	Prbf.g_00745
OG0002113	Pram.g_01584	Prbf.g_00744
OG0002114	Pram.g_01631	Prbf.g_00694
OG0002153	Pram.g_01789	Prbf.g_00539
OG0002159	Pram.g_00583	Prbf.g_01932
OG0002160	Pram.g_00651	Prbf.g_00337
OG0002161	Pram.g_00663	Prbf.g_00329
OG0002162	Pram.g_00665	Prbf.g_00328
OG0002163	Pram.g_00880	Prbf.g_00321
OG0002164	Pram.g_01567	Prbf.g_00314
OG0002165	Pram.g_00679	Prbf.g_00301
OG0002166	Pram.g_01204	Prbf.g_00055
OG0002167	Pram.g_01218	Prbf.g_00041
OG0002168	Pram.g_01530	Prbf.g_00779
OG0002169	Pram.g_01571	Prbf.g_00766
OG0002170	Pram.g_01791	Prbf.g_00537
OG0002218	Pram.g_00279	Prbf.g_01631
OG0002220	Pram.g_01610	Prbf.g_00369
OG0002221	Pram.g_00636	Prbf.g_00343
OG0002222	Pram.g_00691	Prbf.g_00284
OG0002224	Pram.g_00796	Prbf.g_01257
OG0002226	Pram.g_00910	Prbf.g_01147
OG0002227	Pram.g_00974	Prbf.g_01082
OG0002229	Pram.g_00998	Prbf.g_01057
OG0002230	Pram.g_01206	Prbf.g_00053
OG0002232	Pram.g_00634	Prbf.g_00755
OG0002233	Pram.g_01523	Prbf.g_00752
