Orthogroup	Pram	Prbk
OG0001131	Pram.g_01777	Prbk.g_00805
OG0001132	Pram.g_01778	Prbk.g_00806
OG0001133	Pram.g_01779	Prbk.g_00807
OG0001134	Pram.g_01780	Prbk.g_00808
OG0001135	Pram.g_01781	Prbk.g_00809
OG0001136	Pram.g_01782	Prbk.g_00810
OG0001137	Pram.g_01783	Prbk.g_00811
OG0001138	Pram.g_01784	Prbk.g_00812
OG0001139	Pram.g_01786	Prbk.g_00814
OG0001140	Pram.g_01787	Prbk.g_00816
OG0001141	Pram.g_01788	Prbk.g_00817
OG0001142	Pram.g_01793	Prbk.g_00844
OG0001143	Pram.g_01794	Prbk.g_00845
OG0001144	Pram.g_01795	Prbk.g_00847
OG0001145	Pram.g_01796	Prbk.g_00848
OG0001146	Pram.g_01797	Prbk.g_00849
OG0001147	Pram.g_01798	Prbk.g_00850
OG0001148	Pram.g_01799	Prbk.g_00851
OG0001149	Pram.g_01801	Prbk.g_00506
OG0001150	Pram.g_01802	Prbk.g_00510
OG0001151	Pram.g_01806	Prbk.g_00513
OG0001152	Pram.g_01807	Prbk.g_00514
OG0001153	Pram.g_01808	Prbk.g_00516
OG0001154	Pram.g_01810	Prbk.g_00518
OG0001155	Pram.g_01812	Prbk.g_00521
OG0001156	Pram.g_01814	Prbk.g_00525
OG0001157	Pram.g_01816	Prbk.g_00527
OG0001158	Pram.g_01818	Prbk.g_00529
OG0001159	Pram.g_01819	Prbk.g_00530
OG0001160	Pram.g_01820	Prbk.g_00531
OG0001161	Pram.g_01821	Prbk.g_00215
OG0001162	Pram.g_01822	Prbk.g_00216
OG0001163	Pram.g_01823	Prbk.g_00217
OG0001164	Pram.g_01824	Prbk.g_00218
OG0001165	Pram.g_01825	Prbk.g_00219
OG0001166	Pram.g_01826	Prbk.g_00220
OG0001167	Pram.g_01828	Prbk.g_00231
OG0001168	Pram.g_01829	Prbk.g_00232
OG0001169	Pram.g_01830	Prbk.g_00233
OG0001170	Pram.g_01831	Prbk.g_00235
OG0001171	Pram.g_01832	Prbk.g_00236
OG0001172	Pram.g_01834	Prbk.g_00238
OG0001173	Pram.g_01836	Prbk.g_01482
OG0001174	Pram.g_01837	Prbk.g_01483
OG0001175	Pram.g_01838	Prbk.g_01484
OG0001176	Pram.g_01840	Prbk.g_01494
OG0001177	Pram.g_01842	Prbk.g_01530
OG0001178	Pram.g_01845	Prbk.g_01534
OG0001179	Pram.g_01846	Prbk.g_01535
OG0001180	Pram.g_01847	Prbk.g_01536
OG0001181	Pram.g_01848	Prbk.g_01537
OG0001182	Pram.g_01849	Prbk.g_01538
OG0001183	Pram.g_01850	Prbk.g_01539
OG0001184	Pram.g_01852	Prbk.g_01568
OG0001185	Pram.g_01854	Prbk.g_01571
OG0001186	Pram.g_01855	Prbk.g_01572
OG0001187	Pram.g_01856	Prbk.g_01573
OG0001188	Pram.g_01857	Prbk.g_01576
OG0001189	Pram.g_01858	Prbk.g_01577
OG0001190	Pram.g_01859	Prbk.g_01578
OG0001191	Pram.g_01860	Prbk.g_01580
OG0001192	Pram.g_01861	Prbk.g_01582
OG0001193	Pram.g_01862	Prbk.g_01583
OG0001194	Pram.g_01863	Prbk.g_01585
OG0001195	Pram.g_01864	Prbk.g_01586
OG0001196	Pram.g_01865	Prbk.g_01587
OG0001197	Pram.g_01866	Prbk.g_01588
OG0001198	Pram.g_01867	Prbk.g_01589
OG0001199	Pram.g_01868	Prbk.g_01590
OG0001200	Pram.g_01869	Prbk.g_01592
OG0001201	Pram.g_01870	Prbk.g_01593
OG0001202	Pram.g_01871	Prbk.g_01594
OG0001203	Pram.g_01873	Prbk.g_01596
OG0001204	Pram.g_01875	Prbk.g_01600
OG0001205	Pram.g_01877	Prbk.g_01602
OG0001206	Pram.g_01878	Prbk.g_01603
OG0001207	Pram.g_01879	Prbk.g_02160
OG0001208	Pram.g_01880	Prbk.g_02161
OG0001209	Pram.g_01881	Prbk.g_02162
OG0001210	Pram.g_01882	Prbk.g_02163
OG0001211	Pram.g_01883	Prbk.g_02165
OG0001212	Pram.g_01884	Prbk.g_02166
OG0001213	Pram.g_01885	Prbk.g_02167
OG0001214	Pram.g_01887	Prbk.g_02169
OG0001215	Pram.g_01888	Prbk.g_02171
OG0001216	Pram.g_01889	Prbk.g_02173
OG0001217	Pram.g_01890	Prbk.g_02174
OG0001218	Pram.g_01891	Prbk.g_02175
OG0001219	Pram.g_01894	Prbk.g_02180
OG0001220	Pram.g_01895	Prbk.g_02185
OG0001221	Pram.g_01900	Prbk.g_02207
OG0001222	Pram.g_01901	Prbk.g_02210
OG0001223	Pram.g_01902	Prbk.g_02211
OG0001224	Pram.g_01904	Prbk.g_02213
OG0001225	Pram.g_01905	Prbk.g_02214
OG0001226	Pram.g_01906	Prbk.g_02217
OG0001227	Pram.g_01907	Prbk.g_02218
OG0001228	Pram.g_01908	Prbk.g_02224
OG0001229	Pram.g_01909	Prbk.g_02225
OG0001230	Pram.g_01910	Prbk.g_02226
OG0001231	Pram.g_01911	Prbk.g_02239
OG0001232	Pram.g_01913	Prbk.g_02248
OG0001233	Pram.g_01914	Prbk.g_02249
OG0001234	Pram.g_01915	Prbk.g_02250
OG0001235	Pram.g_01916	Prbk.g_02251
OG0001236	Pram.g_01918	Prbk.g_02253
OG0001237	Pram.g_01919	Prbk.g_02254
OG0001238	Pram.g_01924	Prbk.g_02258
OG0001239	Pram.g_01925	Prbk.g_02260
OG0001240	Pram.g_01926	Prbk.g_02261
OG0001241	Pram.g_01929	Prbk.g_02265
OG0001242	Pram.g_01930	Prbk.g_02267
OG0001243	Pram.g_01931	Prbk.g_02268
OG0001244	Pram.g_01932	Prbk.g_02270
OG0001245	Pram.g_01933	Prbk.g_02272
OG0001246	Pram.g_01934	Prbk.g_02274
OG0001247	Pram.g_01935	Prbk.g_02275
OG0001248	Pram.g_01936	Prbk.g_02276
OG0001249	Pram.g_01937	Prbk.g_02277
OG0001250	Pram.g_01938	Prbk.g_02278
OG0001251	Pram.g_00076	Prbk.g_00028
OG0001252	Pram.g_00124	Prbk.g_00557
OG0001253	Pram.g_00135	Prbk.g_00756
OG0001254	Pram.g_00269	Prbk.g_00418
OG0001255	Pram.g_00327	Prbk.g_00870
OG0001257	Pram.g_00418	Prbk.g_02063
OG0001258	Pram.g_00434	Prbk.g_01861
OG0001259	Pram.g_00527	Prbk.g_01129
OG0001261	Pram.g_00844	Prbk.g_02531
OG0001262	Pram.g_00862	Prbk.g_02554
OG0001264	Pram.g_00733	Prbk.g_02395
OG0001265	Pram.g_00981	Prbk.g_00588
OG0001266	Pram.g_00577	Prbk.g_01682
OG0001267	Pram.g_01157	Prbk.g_01776
OG0001268	Pram.g_01143	Prbk.g_01021
OG0001269	Pram.g_01477	Prbk.g_01198
OG0001270	Pram.g_01334	Prbk.g_02664
OG0001271	Pram.g_01322	Prbk.g_01999
OG0001272	Pram.g_00658	Prbk.g_01841
OG0001273	Pram.g_01272	Prbk.g_01059
OG0001274	Pram.g_01590	Prbk.g_01788
OG0001276	Pram.g_01003	Prbk.g_02424
OG0001278	Pram.g_01624	Prbk.g_00920
OG0001279	Pram.g_01627	Prbk.g_00915
OG0001280	Pram.g_01630	Prbk.g_00912
OG0001281	Pram.g_01700	Prbk.g_01908
OG0001282	Pram.g_01637	Prbk.g_00901
OG0001283	Pram.g_01813	Prbk.g_00524
OG0001284	Pram.g_01844	Prbk.g_01533
OG0001285	Pram.g_01874	Prbk.g_01598
OG0001286	Pram.g_01928	Prbk.g_02263
OG0001287	Pram.g_01516	Prbk.g_01331, Prbk.g_02697
OG0001288	Pram.g_00372	Prbk.g_00327
OG0001290	Pram.g_00017	Prbk.g_01618
OG0001291	Pram.g_00056	Prbk.g_01317
OG0001292	Pram.g_00059	Prbk.g_01314
OG0001293	Pram.g_00061	Prbk.g_01312
OG0001294	Pram.g_00077	Prbk.g_00027
OG0001295	Pram.g_00105	Prbk.g_00200
OG0001296	Pram.g_00112	Prbk.g_00541
OG0001297	Pram.g_00184	Prbk.g_01254
OG0001298	Pram.g_00231	Prbk.g_01013
OG0001299	Pram.g_00240	Prbk.g_01000
OG0001300	Pram.g_01213	Prbk.g_00303
OG0001303	Pram.g_01196	Prbk.g_01205
OG0001304	Pram.g_00897	Prbk.g_00065
OG0001305	Pram.g_00892	Prbk.g_00060
OG0001307	Pram.g_01214	Prbk.g_02413
OG0001308	Pram.g_01275	Prbk.g_01664
OG0001311	Pram.g_01106	Prbk.g_00134
OG0001312	Pram.g_01476	Prbk.g_01197
OG0001313	Pram.g_00357	Prbk.g_01637
OG0001314	Pram.g_01655	Prbk.g_01433
OG0001316	Pram.g_01809	Prbk.g_00517
OG0001319	Pram.g_00225	Prbk.g_01519
OG0001324	Pram.g_00625	Prbk.g_02659
OG0001326	Pram.g_00629	Prbk.g_01737
OG0001327	Pram.g_01276	Prbk.g_01193
OG0001328	Pram.g_01235	Prbk.g_01177
OG0001329	Pram.g_01922	Prbk.g_02256
OG0001331	Pram.g_01628	Prbk.g_00914
OG0001332	Pram.g_01680	Prbk.g_01406
OG0001333	Pram.g_01774	Prbk.g_00802
OG0001335	Pram.g_01872	Prbk.g_01595
OG0001336	Pram.g_00114	Prbk.g_00543
OG0001337	Pram.g_00104	Prbk.g_00198
OG0001339	Pram.g_00188	Prbk.g_01250
OG0001340	Pram.g_00236	Prbk.g_01007
OG0001341	Pram.g_00249	Prbk.g_00381
OG0001342	Pram.g_00268	Prbk.g_00417
OG0001343	Pram.g_00334	Prbk.g_00877
OG0001345	Pram.g_00369	Prbk.g_00330
OG0001346	Pram.g_00408	Prbk.g_02110
OG0001347	Pram.g_00422	Prbk.g_02067
OG0001348	Pram.g_00680	Prbk.g_01044
OG0001350	Pram.g_00451	Prbk.g_01053
OG0001351	Pram.g_00515	Prbk.g_01114
OG0001353	Pram.g_00211	Prbk.g_00651
OG0001355	Pram.g_00851	Prbk.g_02538
OG0001357	Pram.g_00969	Prbk.g_00570
OG0001358	Pram.g_00980	Prbk.g_00587
OG0001361	Pram.g_01085	Prbk.g_00176
OG0001362	Pram.g_01253	Prbk.g_01933
OG0001366	Pram.g_01670	Prbk.g_01416
OG0001368	Pram.g_01843	Prbk.g_01532
OG0001369	Pram.g_00982	Prbk.g_00589
OG0001375	Pram.g_00122	Prbk.g_00553
OG0001378	Pram.g_00261	Prbk.g_00407
OG0001380	Pram.g_00788	Prbk.g_01039
OG0001381	Pram.g_00394	Prbk.g_00300
OG0001384	Pram.g_00457	Prbk.g_01062
OG0001410	Pram.g_01526	Prbk.g_00671
OG0001412	Pram.g_00920	Prbk.g_02354
OG0001413	Pram.g_01620	Prbk.g_01462, Prbk.g_01351, Prbk.g_02675, Prbk.g_01732
OG0001415	Pram.g_00314	Prbk.g_00852
OG0001416	Pram.g_00459	Prbk.g_01064
OG0001425	Pram.g_01200	Prbk.g_00623
OG0001426	Pram.g_01923	Prbk.g_02257
OG0001429	Pram.g_00953	Prbk.g_02308
OG0001438	Pram.g_00558	Prbk.g_02607
OG0001439	Pram.g_00841	Prbk.g_02529
OG0001442	Pram.g_01598	Prbk.g_01661
OG0001448	Pram.g_01256	Prbk.g_01694
OG0001451	Pram.g_00613	Prbk.g_02679, Prbk.g_01945
OG0001452	Pram.g_01893	Prbk.g_02177
OG0001455	Pram.g_00637	Prbk.g_01663, Prbk.g_01668
OG0001466	Pram.g_01277	Prbk.g_00625
OG0001470	Pram.g_00308	Prbk.g_00469
OG0001471	Pram.g_01576	Prbk.g_02513
OG0001472	Pram.g_00878	Prbk.g_01828
OG0001481	Pram.g_01121	Prbk.g_00102
OG0001483	Pram.g_01224	Prbk.g_01191
OG0001487	Pram.g_00563	Prbk.g_02612
OG0001489	Pram.g_01723	Prbk.g_00833
OG0001504	Pram.g_00749	Prbk.g_02437
OG0001512	Pram.g_00611	Prbk.g_01101, Prbk.g_01335
OG0001544	Pram.g_01257	Prbk.g_00357
OG0001545	Pram.g_00730	Prbk.g_02392
OG0001546	Pram.g_00846	Prbk.g_02533
OG0001547	Pram.g_00646, Pram.g_00623	Prbk.g_01702
OG0001548	Pram.g_00657, Pram.g_01194	Prbk.g_02116
OG0001587	Pram.g_01575	Prbk.g_00296
OG0001588	Pram.g_01543	Prbk.g_00922
OG0001605	Pram.g_01721	Prbk.g_00994
OG0001608	Pram.g_01273	Prbk.g_00837, Prbk.g_00838
OG0001620	Pram.g_01409	Prbk.g_00095
OG0001621	Pram.g_01251	Prbk.g_00832
OG0001622	Pram.g_01518	Prbk.g_01751
OG0001632	Pram.g_01280	Prbk.g_00909
OG0001633	Pram.g_01274	Prbk.g_01960
OG0001634	Pram.g_01519	Prbk.g_01752
OG0001635	Pram.g_01520	Prbk.g_01755
OG0001636	Pram.g_01521	Prbk.g_01756
OG0001697	Pram.g_00700	Prbk.g_01787
OG0001714	Pram.g_01338	Prbk.g_01206
OG0001715	Pram.g_01839	Prbk.g_01485
OG0001716	Pram.g_01108	Prbk.g_00136
OG0001717	Pram.g_00708	Prbk.g_01652
OG0001718	Pram.g_00701	Prbk.g_01658
OG0001719	Pram.g_00329	Prbk.g_00872
OG0001737	Pram.g_00025	Prbk.g_01605
OG0001738	Pram.g_00096	Prbk.g_00003
OG0001739	Pram.g_00095	Prbk.g_00005
OG0001740	Pram.g_00094	Prbk.g_00006
OG0001741	Pram.g_00084	Prbk.g_00019
OG0001742	Pram.g_01192	Prbk.g_01517
OG0001743	Pram.g_00226	Prbk.g_01516
OG0001744	Pram.g_01678	Prbk.g_01408
OG0001745	Pram.g_00504	Prbk.g_01875
OG0001746	Pram.g_01243	Prbk.g_01168
OG0001747	Pram.g_01126	Prbk.g_00159
OG0001748	Pram.g_00783	Prbk.g_01809
OG0001749	Pram.g_00773	Prbk.g_01840
OG0001750	Pram.g_00994	Prbk.g_00597
OG0001751	Pram.g_00984	Prbk.g_00591
OG0001752	Pram.g_00979	Prbk.g_00585
OG0001753	Pram.g_00939	Prbk.g_02328
OG0001754	Pram.g_00902	Prbk.g_02381
OG0001755	Pram.g_00746	Prbk.g_02428
OG0001756	Pram.g_00814	Prbk.g_02473
OG0001757	Pram.g_01541	Prbk.g_02552
OG0001758	Pram.g_00863	Prbk.g_02555
OG0001759	Pram.g_00871	Prbk.g_02569
OG0001760	Pram.g_00725	Prbk.g_02579
OG0001761	Pram.g_00762	Prbk.g_02583
OG0001762	Pram.g_01046	Prbk.g_00716
OG0001763	Pram.g_00107	Prbk.g_02119
OG0001764	Pram.g_00353	Prbk.g_00363
OG0001765	Pram.g_00320	Prbk.g_00859
OG0001766	Pram.g_00319	Prbk.g_00858
OG0001767	Pram.g_00318	Prbk.g_00856
OG0001768	Pram.g_00317	Prbk.g_00855
OG0001769	Pram.g_00316	Prbk.g_00854
OG0001770	Pram.g_01785	Prbk.g_00813
OG0001771	Pram.g_01769	Prbk.g_00945
OG0001772	Pram.g_00116	Prbk.g_00545
OG0001773	Pram.g_00044	Prbk.g_00558
OG0001774	Pram.g_00164	Prbk.g_00787
OG0001775	Pram.g_00170	Prbk.g_01276
OG0001776	Pram.g_01538	Prbk.g_00673
OG0001777	Pram.g_01892	Prbk.g_02176
OG0001778	Pram.g_01896	Prbk.g_02186
OG0001779	Pram.g_01897	Prbk.g_02187
OG0001780	Pram.g_00989	Prbk.g_02188
OG0001781	Pram.g_01903	Prbk.g_02212
OG0001782	Pram.g_01912	Prbk.g_02246
OG0001795	Pram.g_00501	Prbk.g_01878
OG0001799	Pram.g_01285	Prbk.g_01648
OG0001801	Pram.g_01525	Prbk.g_01681
OG0001802	Pram.g_00643	Prbk.g_01806
OG0001822	Pram.g_01444	Prbk.g_00414
OG0001832	Pram.g_01132	Prbk.g_00148
OG0001872	Pram.g_01566	Prbk.g_01264
OG0001883	Pram.g_00020	Prbk.g_01612
OG0001884	Pram.g_01827	Prbk.g_00229
OG0001885	Pram.g_01329	Prbk.g_02005
OG0001886	Pram.g_00499	Prbk.g_01880
OG0001887	Pram.g_01116	Prbk.g_01500
OG0001891	Pram.g_00787	Prbk.g_01955
OG0001892	Pram.g_01564	Prbk.g_00921
OG0001893	Pram.g_00900	Prbk.g_00069
OG0001894	Pram.g_00929	Prbk.g_02338
OG0001895	Pram.g_00052	Prbk.g_02519
OG0001896	Pram.g_00633	Prbk.g_02585
OG0001897	Pram.g_00338	Prbk.g_00886
OG0001898	Pram.g_00241	Prbk.g_00370
OG0001899	Pram.g_00032	Prbk.g_02149
OG0001900	Pram.g_00031	Prbk.g_02150
OG0001901	Pram.g_00027	Prbk.g_02159
OG0001902	Pram.g_01921	Prbk.g_02255
OG0001915	Pram.g_01040	Prbk.g_00710
OG0001920	Pram.g_01643	Prbk.g_01446
OG0001921	Pram.g_01071	Prbk.g_02636
OG0001923	Pram.g_00661	Prbk.g_00358
OG0001925	Pram.g_01270	Prbk.g_02026
OG0001967	Pram.g_01268	Prbk.g_01464
OG0001970	Pram.g_00688	Prbk.g_01813
OG0001971	Pram.g_00687	Prbk.g_01814
OG0001972	Pram.g_00962	Prbk.g_02294
OG0001980	Pram.g_00668	Prbk.g_01342
OG0002028	Pram.g_01488	Prbk.g_02409
OG0002035	Pram.g_00598, Pram.g_00600	Prbk.g_01352
OG0002079	Pram.g_00360	Prbk.g_02157
OG0002146	Pram.g_01316	Prbk.g_01992
OG0002214	Pram.g_01492	Prbk.g_01546
OG0002295	Pram.g_01009	Prbk.g_02374
OG0002338	Pram.g_00601	Prbk.g_01867
