Orthogroup	Pram	Prbn
OG0001111	Pram.g_01750	Prbn.g_01861
OG0001112	Pram.g_01751	Prbn.g_01862
OG0001113	Pram.g_01752	Prbn.g_01863
OG0001114	Pram.g_01753	Prbn.g_01864
OG0001115	Pram.g_01754	Prbn.g_01865
OG0001116	Pram.g_01755	Prbn.g_01866
OG0001117	Pram.g_01756	Prbn.g_01867
OG0001118	Pram.g_01757	Prbn.g_01868
OG0001119	Pram.g_01758	Prbn.g_01869
OG0001120	Pram.g_01759	Prbn.g_01870
OG0001121	Pram.g_01761	Prbn.g_01872
OG0001122	Pram.g_01762	Prbn.g_01873
OG0001123	Pram.g_01763	Prbn.g_01874
OG0001124	Pram.g_01765	Prbn.g_01876
OG0001125	Pram.g_01767	Prbn.g_01878
OG0001126	Pram.g_01768	Prbn.g_01879
OG0001127	Pram.g_01771	Prbn.g_01882
OG0001128	Pram.g_01772	Prbn.g_01883
OG0001129	Pram.g_01773	Prbn.g_01884
OG0001130	Pram.g_01776	Prbn.g_01887
OG0001131	Pram.g_01777	Prbn.g_01888
OG0001132	Pram.g_01778	Prbn.g_01889
OG0001133	Pram.g_01779	Prbn.g_01890
OG0001134	Pram.g_01780	Prbn.g_01891
OG0001135	Pram.g_01781	Prbn.g_01892
OG0001136	Pram.g_01782	Prbn.g_01893
OG0001137	Pram.g_01783	Prbn.g_01894
OG0001138	Pram.g_01784	Prbn.g_01895
OG0001139	Pram.g_01786	Prbn.g_01897
OG0001140	Pram.g_01787	Prbn.g_01898
OG0001141	Pram.g_01788	Prbn.g_01899
OG0001142	Pram.g_01793	Prbn.g_01903
OG0001143	Pram.g_01794	Prbn.g_01904
OG0001144	Pram.g_01795	Prbn.g_01905
OG0001145	Pram.g_01796	Prbn.g_01906
OG0001146	Pram.g_01797	Prbn.g_01907
OG0001147	Pram.g_01798	Prbn.g_01908
OG0001148	Pram.g_01799	Prbn.g_01909
OG0001149	Pram.g_01801	Prbn.g_01911
OG0001150	Pram.g_01802	Prbn.g_01912
OG0001151	Pram.g_01806	Prbn.g_01916
OG0001152	Pram.g_01807	Prbn.g_01917
OG0001153	Pram.g_01808	Prbn.g_01918
OG0001154	Pram.g_01810	Prbn.g_01920
OG0001155	Pram.g_01812	Prbn.g_01017
OG0001156	Pram.g_01814	Prbn.g_01015
OG0001157	Pram.g_01816	Prbn.g_01013
OG0001158	Pram.g_01818	Prbn.g_01011
OG0001159	Pram.g_01819	Prbn.g_01010
OG0001160	Pram.g_01820	Prbn.g_01009
OG0001161	Pram.g_01821	Prbn.g_01008
OG0001162	Pram.g_01822	Prbn.g_01007
OG0001163	Pram.g_01823	Prbn.g_01006
OG0001164	Pram.g_01824	Prbn.g_01005
OG0001165	Pram.g_01825	Prbn.g_01004
OG0001166	Pram.g_01826	Prbn.g_01003
OG0001167	Pram.g_01828	Prbn.g_01001
OG0001168	Pram.g_01829	Prbn.g_01000
OG0001169	Pram.g_01830	Prbn.g_00999
OG0001170	Pram.g_01831	Prbn.g_00998
OG0001171	Pram.g_01832	Prbn.g_00997
OG0001172	Pram.g_01834	Prbn.g_00995
OG0001173	Pram.g_01836	Prbn.g_00993
OG0001174	Pram.g_01837	Prbn.g_00992
OG0001175	Pram.g_01838	Prbn.g_00991
OG0001176	Pram.g_01840	Prbn.g_00989
OG0001177	Pram.g_01842	Prbn.g_00987
OG0001178	Pram.g_01845	Prbn.g_00984
OG0001179	Pram.g_01846	Prbn.g_00983
OG0001180	Pram.g_01847	Prbn.g_00982
OG0001181	Pram.g_01848	Prbn.g_00981
OG0001182	Pram.g_01849	Prbn.g_00980
OG0001183	Pram.g_01850	Prbn.g_00979
OG0001184	Pram.g_01852	Prbn.g_00977
OG0001185	Pram.g_01854	Prbn.g_00975
OG0001186	Pram.g_01855	Prbn.g_00974
OG0001187	Pram.g_01856	Prbn.g_00973
OG0001188	Pram.g_01857	Prbn.g_00972
OG0001189	Pram.g_01858	Prbn.g_00971
OG0001190	Pram.g_01859	Prbn.g_00970
OG0001191	Pram.g_01860	Prbn.g_00969
OG0001192	Pram.g_01861	Prbn.g_00968
OG0001193	Pram.g_01862	Prbn.g_00967
OG0001194	Pram.g_01863	Prbn.g_00966
OG0001195	Pram.g_01864	Prbn.g_00965
OG0001196	Pram.g_01865	Prbn.g_00964
OG0001197	Pram.g_01866	Prbn.g_00963
OG0001198	Pram.g_01867	Prbn.g_00962
OG0001199	Pram.g_01868	Prbn.g_00961
OG0001200	Pram.g_01869	Prbn.g_00960
OG0001201	Pram.g_01870	Prbn.g_00959
OG0001202	Pram.g_01871	Prbn.g_00958
OG0001203	Pram.g_01873	Prbn.g_00957
OG0001204	Pram.g_01875	Prbn.g_00955
OG0001205	Pram.g_01877	Prbn.g_00953
OG0001206	Pram.g_01878	Prbn.g_00952
OG0001207	Pram.g_01879	Prbn.g_00951
OG0001208	Pram.g_01880	Prbn.g_00950
OG0001209	Pram.g_01881	Prbn.g_00949
OG0001210	Pram.g_01882	Prbn.g_00948
OG0001211	Pram.g_01883	Prbn.g_00947
OG0001212	Pram.g_01884	Prbn.g_00946
OG0001213	Pram.g_01885	Prbn.g_00945
OG0001214	Pram.g_01887	Prbn.g_00943
OG0001215	Pram.g_01888	Prbn.g_00942
OG0001216	Pram.g_01889	Prbn.g_00941
OG0001217	Pram.g_01890	Prbn.g_00940
OG0001218	Pram.g_01891	Prbn.g_00939
OG0001219	Pram.g_01894	Prbn.g_00936
OG0001220	Pram.g_01895	Prbn.g_00935
OG0001221	Pram.g_01900	Prbn.g_00931
OG0001222	Pram.g_01901	Prbn.g_00930
OG0001223	Pram.g_01902	Prbn.g_00929
OG0001224	Pram.g_01904	Prbn.g_00927
OG0001225	Pram.g_01905	Prbn.g_00926
OG0001226	Pram.g_01906	Prbn.g_00925
OG0001227	Pram.g_01907	Prbn.g_00924
OG0001228	Pram.g_01908	Prbn.g_00923
OG0001229	Pram.g_01909	Prbn.g_00922
OG0001230	Pram.g_01910	Prbn.g_00921
OG0001231	Pram.g_01911	Prbn.g_00920
OG0001232	Pram.g_01913	Prbn.g_00917
OG0001233	Pram.g_01914	Prbn.g_00916
OG0001234	Pram.g_01915	Prbn.g_00915
OG0001235	Pram.g_01916	Prbn.g_00914
OG0001236	Pram.g_01918	Prbn.g_00912
OG0001237	Pram.g_01919	Prbn.g_00911
OG0001238	Pram.g_01924	Prbn.g_00908
OG0001239	Pram.g_01925	Prbn.g_00907
OG0001240	Pram.g_01926	Prbn.g_00906
OG0001241	Pram.g_01929	Prbn.g_00291
OG0001242	Pram.g_01930	Prbn.g_00292
OG0001243	Pram.g_01931	Prbn.g_00293
OG0001244	Pram.g_01932	Prbn.g_00294
OG0001245	Pram.g_01933	Prbn.g_00295
OG0001246	Pram.g_01934	Prbn.g_00296
OG0001247	Pram.g_01935	Prbn.g_00297
OG0001248	Pram.g_01936	Prbn.g_00298
OG0001249	Pram.g_01937	Prbn.g_00299
OG0001250	Pram.g_01938	Prbn.g_00300
OG0001251	Pram.g_00076	Prbn.g_01329
OG0001252	Pram.g_00124	Prbn.g_01279
OG0001253	Pram.g_00135	Prbn.g_01264
OG0001254	Pram.g_00269	Prbn.g_00048
OG0001255	Pram.g_00327	Prbn.g_00104
OG0001257	Pram.g_00418	Prbn.g_00632
OG0001258	Pram.g_00434	Prbn.g_00616
OG0001259	Pram.g_00527	Prbn.g_00525
OG0001260	Pram.g_00903	Prbn.g_01456
OG0001261	Pram.g_00844	Prbn.g_01510
OG0001262	Pram.g_00862	Prbn.g_01493
OG0001263	Pram.g_01161	Prbn.g_01168
OG0001264	Pram.g_00733	Prbn.g_01622
OG0001265	Pram.g_00981	Prbn.g_01375
OG0001266	Pram.g_00577	Prbn.g_00476
OG0001267	Pram.g_01157	Prbn.g_01171
OG0001268	Pram.g_01143	Prbn.g_01186
OG0001269	Pram.g_01477	Prbn.g_01215
OG0001270	Pram.g_01334	Prbn.g_00255
OG0001271	Pram.g_01322	Prbn.g_00268
OG0001272	Pram.g_00658	Prbn.g_00467
OG0001273	Pram.g_01272	Prbn.g_00865
OG0001274	Pram.g_01590	Prbn.g_00134
OG0001276	Pram.g_01003	Prbn.g_01354
OG0001277	Pram.g_01599	Prbn.g_01704
OG0001278	Pram.g_01624	Prbn.g_01736
OG0001279	Pram.g_01627	Prbn.g_01740
OG0001280	Pram.g_01630	Prbn.g_01743
OG0001281	Pram.g_01700	Prbn.g_01814
OG0001282	Pram.g_01637	Prbn.g_01750
OG0001283	Pram.g_01813	Prbn.g_01016
OG0001284	Pram.g_01844	Prbn.g_00985
OG0001285	Pram.g_01874	Prbn.g_00956
OG0001287	Pram.g_01516	Prbn.g_00133
OG0001288	Pram.g_00372	Prbn.g_00676
OG0001290	Pram.g_00017	Prbn.g_00751
OG0001291	Pram.g_00056	Prbn.g_00706
OG0001292	Pram.g_00059	Prbn.g_00703
OG0001294	Pram.g_00077	Prbn.g_01328
OG0001295	Pram.g_00105	Prbn.g_01298
OG0001296	Pram.g_00112	Prbn.g_01291
OG0001297	Pram.g_00184	Prbn.g_00354
OG0001298	Pram.g_00231	Prbn.g_00306
OG0001299	Pram.g_00240	Prbn.g_00018
OG0001300	Pram.g_01213	Prbn.g_01104
OG0001302	Pram.g_01529	Prbn.g_00126, Prbn.g_01676
OG0001303	Pram.g_01196	Prbn.g_01126
OG0001304	Pram.g_00897	Prbn.g_01462
OG0001305	Pram.g_00892	Prbn.g_01467
OG0001307	Pram.g_01214	Prbn.g_01103
OG0001308	Pram.g_01275	Prbn.g_00875
OG0001311	Pram.g_01106	Prbn.g_00395
OG0001312	Pram.g_01476	Prbn.g_01214
OG0001313	Pram.g_00357	Prbn.g_00691
OG0001316	Pram.g_01809	Prbn.g_01919
OG0001318	Pram.g_00127	Prbn.g_01276
OG0001319	Pram.g_00225	Prbn.g_00312
OG0001321	Pram.g_00576	Prbn.g_00477
OG0001322	Pram.g_01189	Prbn.g_01140
OG0001323	Pram.g_00723	Prbn.g_01633
OG0001324	Pram.g_00625	Prbn.g_00774
OG0001325	Pram.g_00648	Prbn.g_00813
OG0001326	Pram.g_00629	Prbn.g_00138
OG0001327	Pram.g_01276	Prbn.g_00876
OG0001328	Pram.g_01235	Prbn.g_01079
OG0001329	Pram.g_01922	Prbn.g_00909
OG0001330	Pram.g_01289	Prbn.g_00893
OG0001331	Pram.g_01628	Prbn.g_01741
OG0001332	Pram.g_01680	Prbn.g_01793
OG0001333	Pram.g_01774	Prbn.g_01885
OG0001334	Pram.g_01835	Prbn.g_00994
OG0001336	Pram.g_00114	Prbn.g_01289
OG0001337	Pram.g_00104	Prbn.g_01299
OG0001338	Pram.g_01246	Prbn.g_01065
OG0001339	Pram.g_00188	Prbn.g_00350
OG0001340	Pram.g_00236	Prbn.g_00014
OG0001341	Pram.g_00249	Prbn.g_00027
OG0001342	Pram.g_00268	Prbn.g_00047
OG0001343	Pram.g_00334	Prbn.g_00110
OG0001345	Pram.g_00369	Prbn.g_00679
OG0001346	Pram.g_00408	Prbn.g_00642
OG0001347	Pram.g_00422	Prbn.g_00628
OG0001349	Pram.g_00446	Prbn.g_00605
OG0001350	Pram.g_00451	Prbn.g_00600
OG0001351	Pram.g_00515	Prbn.g_00539
OG0001352	Pram.g_00772	Prbn.g_01582
OG0001353	Pram.g_00211	Prbn.g_00326
OG0001354	Pram.g_00904	Prbn.g_01455
OG0001355	Pram.g_00851	Prbn.g_01503
OG0001356	Pram.g_00711	Prbn.g_01932
OG0001357	Pram.g_00969	Prbn.g_01390
OG0001358	Pram.g_00980	Prbn.g_01376
OG0001359	Pram.g_01551	Prbn.g_01655
OG0001360	Pram.g_01552	Prbn.g_01656
OG0001361	Pram.g_01085	Prbn.g_00416
OG0001362	Pram.g_01253	Prbn.g_00810
OG0001363	Pram.g_00045	Prbn.g_00717
OG0001364	Pram.g_01302	Prbn.g_00287
OG0001365	Pram.g_00041	Prbn.g_00721
OG0001366	Pram.g_01670	Prbn.g_01783
OG0001368	Pram.g_01843	Prbn.g_00986
OG0001369	Pram.g_00982	Prbn.g_01374
OG0001370	Pram.g_00610, Pram.g_00624	Prbn.g_00775
OG0001370	Pram.g_00649	Prbn.g_01052
OG0001371	Pram.g_00051	Prbn.g_00711
OG0001372	Pram.g_00053	Prbn.g_00709
OG0001373	Pram.g_00060	Prbn.g_00702
OG0001374	Pram.g_00071	Prbn.g_01334
OG0001375	Pram.g_00122	Prbn.g_01281
OG0001376	Pram.g_00221	Prbn.g_00316
OG0001377	Pram.g_00245	Prbn.g_00023
OG0001378	Pram.g_00261	Prbn.g_00040
OG0001379	Pram.g_01337	Prbn.g_00253
OG0001380	Pram.g_00788	Prbn.g_01566
OG0001381	Pram.g_00394	Prbn.g_00656
OG0001382	Pram.g_00399	Prbn.g_00650
OG0001383	Pram.g_00448	Prbn.g_00603
OG0001384	Pram.g_00457	Prbn.g_00595
OG0001385	Pram.g_01043	Prbn.g_00842
OG0001386	Pram.g_00764	Prbn.g_01590
OG0001387	Pram.g_00766	Prbn.g_01588
OG0001388	Pram.g_00777	Prbn.g_01577
OG0001389	Pram.g_01025	Prbn.g_00859
OG0001390	Pram.g_01533	Prbn.g_01134
OG0001391	Pram.g_00907	Prbn.g_01452
OG0001392	Pram.g_00710	Prbn.g_01933
OG0001393	Pram.g_00712	Prbn.g_01931
OG0001394	Pram.g_00739	Prbn.g_01616
OG0001395	Pram.g_00742	Prbn.g_01613
OG0001397	Pram.g_00993	Prbn.g_01363
OG0001398	Pram.g_00884	Prbn.g_01475
OG0001399	Pram.g_00702	Prbn.g_01941
OG0001400	Pram.g_01202	Prbn.g_01117
OG0001401	Pram.g_00698	Prbn.g_01019
OG0001402	Pram.g_01155	Prbn.g_01174
OG0001403	Pram.g_01231	Prbn.g_01083
OG0001404	Pram.g_00996	Prbn.g_01360
OG0001405	Pram.g_01467	Prbn.g_01241
OG0001406	Pram.g_01335	Prbn.g_00254
OG0001407	Pram.g_01332	Prbn.g_00257
OG0001408	Pram.g_01288	Prbn.g_00892
OG0001409	Pram.g_01563	Prbn.g_01666
OG0001410	Pram.g_01526	Prbn.g_00148
OG0001412	Pram.g_00920	Prbn.g_01438
OG0001414	Pram.g_01553	Prbn.g_01136
OG0001417	Pram.g_00765	Prbn.g_01589
OG0001418	Pram.g_00660	Prbn.g_00822
OG0001419	Pram.g_00912	Prbn.g_01446
OG0001420	Pram.g_00714	Prbn.g_01929
OG0001421	Pram.g_00718	Prbn.g_01924
OG0001422	Pram.g_00650	Prbn.g_00805
OG0001423	Pram.g_01509	Prbn.g_00801
OG0001424	Pram.g_01286	Prbn.g_00889
OG0001425	Pram.g_01200	Prbn.g_01121
OG0001429	Pram.g_00953	Prbn.g_01408
OG0001431	Pram.g_00695	Prbn.g_01021
OG0001439	Pram.g_00841	Prbn.g_01513
OG0001440	Pram.g_00985	Prbn.g_01371
OG0001441	Pram.g_01508	Prbn.g_01639
OG0001443	Pram.g_01158	Prbn.g_01170
OG0001445	Pram.g_01210	Prbn.g_01643
OG0001446	Pram.g_00363	Prbn.g_01644
OG0001447	Pram.g_01166	Prbn.g_01163
OG0001448	Pram.g_01256	Prbn.g_01637
OG0001449	Pram.g_01401	Prbn.g_00174
OG0001451	Pram.g_00613	Prbn.g_00787
OG0001452	Pram.g_01893	Prbn.g_00937
OG0001454	Pram.g_00392	Prbn.g_00658
OG0001455	Pram.g_00637	Prbn.g_00792
OG0001457	Pram.g_00797	Prbn.g_01557
OG0001459	Pram.g_01470	Prbn.g_01235
OG0001460	Pram.g_00581	Prbn.g_00472
OG0001461	Pram.g_01032	Prbn.g_00852
OG0001462	Pram.g_01179	Prbn.g_01149
OG0001463	Pram.g_00398	Prbn.g_00652
OG0001465	Pram.g_01197	Prbn.g_01125
OG0001466	Pram.g_01277	Prbn.g_00877
OG0001468	Pram.g_01800	Prbn.g_01910
OG0001469	Pram.g_01142	Prbn.g_01187
OG0001471	Pram.g_01576	Prbn.g_00784
OG0001473	Pram.g_00906	Prbn.g_01453
OG0001482	Pram.g_00362	Prbn.g_01649
OG0001483	Pram.g_01224	Prbn.g_01090
OG0001484	Pram.g_00046	Prbn.g_00716
OG0001485	Pram.g_01692	Prbn.g_01806
OG0001487	Pram.g_00563	Prbn.g_00490
OG0001489	Pram.g_01723	Prbn.g_01836
OG0001490	Pram.g_01694	Prbn.g_01808
OG0001492	Pram.g_00842	Prbn.g_01512
OG0001504	Pram.g_00749	Prbn.g_01606
OG0001505	Pram.g_00641	Prbn.g_00128
OG0001506	Pram.g_01187	Prbn.g_01142
OG0001519	Pram.g_00628	Prbn.g_00132
OG0001521	Pram.g_00042	Prbn.g_00720
OG0001522	Pram.g_01562	Prbn.g_01665
OG0001526	Pram.g_00716	Prbn.g_01926
OG0001530	Pram.g_01623	Prbn.g_01731
OG0001535	Pram.g_00875	Prbn.g_01481
OG0001541	Pram.g_01414	Prbn.g_01056
OG0001544	Pram.g_01257	Prbn.g_00129
OG0001545	Pram.g_00730	Prbn.g_01625
OG0001546	Pram.g_00846	Prbn.g_01508
OG0001547	Pram.g_00646	Prbn.g_00776
OG0001547	Pram.g_00623	Prbn.g_01051
OG0001548	Pram.g_00657	Prbn.g_00815
OG0001548	Pram.g_01194	Prbn.g_01130
OG0001579	Pram.g_01400	Prbn.g_00188
OG0001580	Pram.g_01442	Prbn.g_00176
OG0001581	Pram.g_01421	Prbn.g_00179
OG0001587	Pram.g_01575	Prbn.g_00725
OG0001588	Pram.g_01543	Prbn.g_01128
OG0001608	Pram.g_01273	Prbn.g_00873
OG0001617	Pram.g_01399	Prbn.g_00194
OG0001622	Pram.g_01518	Prbn.g_00830
OG0001627	Pram.g_01532	Prbn.g_01658
OG0001631	Pram.g_00572	Prbn.g_00481
OG0001632	Pram.g_01280	Prbn.g_00882
OG0001633	Pram.g_01274	Prbn.g_00874
OG0001634	Pram.g_01519	Prbn.g_00831
OG0001635	Pram.g_01520	Prbn.g_00832
OG0001636	Pram.g_01521	Prbn.g_00833
OG0001637	Pram.g_00622, Pram.g_00647	Prbn.g_00777
OG0001697	Pram.g_00700	Prbn.g_01712, Prbn.g_01943
OG0001714	Pram.g_01338	Prbn.g_00252
OG0001715	Pram.g_01839	Prbn.g_00990
OG0001716	Pram.g_01108	Prbn.g_00393
OG0001717	Pram.g_00708	Prbn.g_01936
OG0001718	Pram.g_00701	Prbn.g_01942
OG0001719	Pram.g_00329	Prbn.g_00106
OG0001721	Pram.g_00676	Prbn.g_00773, Prbn.g_00147
OG0001735	Pram.g_01578	Prbn.g_01708
OG0001736	Pram.g_00750	Prbn.g_01605
OG0001737	Pram.g_00025	Prbn.g_00741
OG0001738	Pram.g_00096	Prbn.g_01307
OG0001739	Pram.g_00095	Prbn.g_01308
OG0001740	Pram.g_00094	Prbn.g_01309
OG0001741	Pram.g_00084	Prbn.g_01320
OG0001742	Pram.g_01192	Prbn.g_01132
OG0001743	Pram.g_00226	Prbn.g_00311
OG0001744	Pram.g_01678	Prbn.g_01791
OG0001745	Pram.g_00504	Prbn.g_00550
OG0001746	Pram.g_01243	Prbn.g_01070
OG0001747	Pram.g_01126	Prbn.g_01202
OG0001748	Pram.g_00783	Prbn.g_01571
OG0001749	Pram.g_00773	Prbn.g_01581
OG0001750	Pram.g_00994	Prbn.g_01362
OG0001751	Pram.g_00984	Prbn.g_01372
OG0001752	Pram.g_00979	Prbn.g_01378
OG0001753	Pram.g_00939	Prbn.g_01422
OG0001754	Pram.g_00902	Prbn.g_01457
OG0001755	Pram.g_00746	Prbn.g_01609
OG0001756	Pram.g_00814	Prbn.g_01541
OG0001757	Pram.g_01541	Prbn.g_00135
OG0001758	Pram.g_00863	Prbn.g_01492
OG0001759	Pram.g_00871	Prbn.g_01485
OG0001760	Pram.g_00725	Prbn.g_01631
OG0001761	Pram.g_00762	Prbn.g_01592
OG0001762	Pram.g_01046	Prbn.g_00839
OG0001763	Pram.g_00107	Prbn.g_01296
OG0001764	Pram.g_00353	Prbn.g_00695
OG0001765	Pram.g_00320	Prbn.g_00097
OG0001766	Pram.g_00319	Prbn.g_00096
OG0001767	Pram.g_00318	Prbn.g_00095
OG0001768	Pram.g_00317	Prbn.g_00094
OG0001769	Pram.g_00316	Prbn.g_00093
OG0001770	Pram.g_01785	Prbn.g_01896
OG0001771	Pram.g_01769	Prbn.g_01880
OG0001772	Pram.g_00116	Prbn.g_01287
OG0001773	Pram.g_00044	Prbn.g_00718
OG0001774	Pram.g_00164	Prbn.g_00374
OG0001775	Pram.g_00170	Prbn.g_00368
OG0001776	Pram.g_01538	Prbn.g_01098
OG0001777	Pram.g_01892	Prbn.g_00938
OG0001778	Pram.g_01896	Prbn.g_00934
OG0001779	Pram.g_01897	Prbn.g_00933
OG0001780	Pram.g_00989	Prbn.g_01367
OG0001781	Pram.g_01903	Prbn.g_00928
OG0001782	Pram.g_01912	Prbn.g_00919
OG0001795	Pram.g_00501	Prbn.g_00553
OG0001799	Pram.g_01285	Prbn.g_00888
OG0001801	Pram.g_01525	Prbn.g_01139
OG0001802	Pram.g_00643	Prbn.g_00817
OG0001805	Pram.g_00709	Prbn.g_01935
OG0001832	Pram.g_01132	Prbn.g_01196
OG0001834	Pram.g_00639	Prbn.g_00816
OG0001835	Pram.g_01591	Prbn.g_00471
OG0001836	Pram.g_01167	Prbn.g_01162
OG0001843	Pram.g_01415	Prbn.g_01055
OG0001844	Pram.g_01419	Prbn.g_00180
OG0001853	Pram.g_01615	Prbn.g_01723
OG0001857	Pram.g_01169	Prbn.g_00880, Prbn.g_01160
OG0001858	Pram.g_01612	Prbn.g_01660
OG0001869	Pram.g_01493	Prbn.g_01223
OG0001878	Pram.g_01582	Prbn.g_01692
OG0001883	Pram.g_00020	Prbn.g_00747
OG0001884	Pram.g_01827	Prbn.g_01002
OG0001885	Pram.g_01329	Prbn.g_00261
OG0001886	Pram.g_00499	Prbn.g_00555
OG0001887	Pram.g_01116	Prbn.g_00385
OG0001889	Pram.g_01614	Prbn.g_01722
OG0001890	Pram.g_01613	Prbn.g_01721
OG0001891	Pram.g_00787	Prbn.g_01567
OG0001892	Pram.g_01564	Prbn.g_01638
OG0001893	Pram.g_00900	Prbn.g_01459
OG0001894	Pram.g_00929	Prbn.g_01429
OG0001895	Pram.g_00052	Prbn.g_00710
OG0001896	Pram.g_00633	Prbn.g_00797
OG0001897	Pram.g_00338	Prbn.g_00114
OG0001898	Pram.g_00241	Prbn.g_00019
OG0001899	Pram.g_00032	Prbn.g_00734
OG0001900	Pram.g_00031	Prbn.g_00735
OG0001901	Pram.g_00027	Prbn.g_00739
OG0001902	Pram.g_01921	Prbn.g_00910
OG0001903	Pram.g_01568	Prbn.g_01725
OG0001904	Pram.g_01528	Prbn.g_00127
OG0001920	Pram.g_01643	Prbn.g_01756
OG0001921	Pram.g_01071	Prbn.g_00431
OG0001922	Pram.g_00652	Prbn.g_00824
OG0001923	Pram.g_00661	Prbn.g_01689
OG0001924	Pram.g_01269	Prbn.g_00872
OG0001925	Pram.g_01270	Prbn.g_00869
OG0001926	Pram.g_01572	Prbn.g_00795
OG0001927	Pram.g_00703	Prbn.g_01940
OG0001928	Pram.g_00323	Prbn.g_00100
OG0001929	Pram.g_00403	Prbn.g_00646
OG0001930	Pram.g_00432	Prbn.g_00618
OG0001931	Pram.g_00800	Prbn.g_01555
OG0001932	Pram.g_01015	Prbn.g_01951
OG0001933	Pram.g_01260	Prbn.g_00137
OG0001934	Pram.g_00715	Prbn.g_01928
OG0001935	Pram.g_01000	Prbn.g_01357
OG0001936	Pram.g_00664	Prbn.g_00823
OG0001937	Pram.g_00654	Prbn.g_00818
OG0001938	Pram.g_00686	Prbn.g_01033
OG0001939	Pram.g_00272	Prbn.g_00051
OG0001941	Pram.g_00575	Prbn.g_00478
OG0001942	Pram.g_00574	Prbn.g_00479
OG0001943	Pram.g_01172	Prbn.g_01156
OG0001944	Pram.g_01297	Prbn.g_00902
OG0001945	Pram.g_01550	Prbn.g_01654
OG0001946	Pram.g_01171	Prbn.g_01158
OG0001947	Pram.g_01267	Prbn.g_01058
OG0001948	Pram.g_01803	Prbn.g_01913
OG0001961	Pram.g_00692	Prbn.g_01026
OG0001967	Pram.g_01268	Prbn.g_00150
OG0001970	Pram.g_00688	Prbn.g_01031
OG0001971	Pram.g_00687	Prbn.g_01032
OG0001972	Pram.g_00962	Prbn.g_01397
OG0001974	Pram.g_01261	Prbn.g_00871
OG0001975	Pram.g_00997	Prbn.g_01359
OG0001976	Pram.g_01264	Prbn.g_00143
OG0001977	Pram.g_00767	Prbn.g_01587
OG0001978	Pram.g_01617	Prbn.g_01719
OG0001979	Pram.g_01619	Prbn.g_01720
OG0001980	Pram.g_00668	Prbn.g_01387
OG0002002	Pram.g_01699	Prbn.g_01813
OG0002003	Pram.g_01804	Prbn.g_01914
OG0002007	Pram.g_00967	Prbn.g_01392
OG0002010	Pram.g_00684	Prbn.g_01038
OG0002011	Pram.g_01211	Prbn.g_01105
OG0002012	Pram.g_01186	Prbn.g_01143
OG0002013	Pram.g_00798	Prbn.g_00131
OG0002014	Pram.g_01163	Prbn.g_01166
OG0002016	Pram.g_01195	Prbn.g_01129
OG0002017	Pram.g_01203	Prbn.g_01116
OG0002018	Pram.g_01209	Prbn.g_01642
OG0002048	Pram.g_01002	Prbn.g_01355
OG0002050	Pram.g_00705	Prbn.g_01938
OG0002083	Pram.g_00043	Prbn.g_00719
OG0002084	Pram.g_01951	Prbn.g_00140
OG0002085	Pram.g_00348	Prbn.g_00700
OG0002096	Pram.g_00324	Prbn.g_00101
OG0002097	Pram.g_00389	Prbn.g_00660
OG0002098	Pram.g_00678	Prbn.g_00826
OG0002099	Pram.g_00667	Prbn.g_00827
OG0002100	Pram.g_00694	Prbn.g_01022
OG0002101	Pram.g_00704	Prbn.g_01939
OG0002102	Pram.g_01037	Prbn.g_00847
OG0002103	Pram.g_01115	Prbn.g_00386
OG0002104	Pram.g_01173	Prbn.g_01155
OG0002105	Pram.g_01180	Prbn.g_01148
OG0002106	Pram.g_00673	Prbn.g_00884
OG0002107	Pram.g_01279	Prbn.g_00881
OG0002109	Pram.g_01527	Prbn.g_00149
OG0002110	Pram.g_01540	Prbn.g_00136
OG0002111	Pram.g_01581	Prbn.g_01691
OG0002112	Pram.g_01583	Prbn.g_01693
OG0002113	Pram.g_01584	Prbn.g_01694
OG0002114	Pram.g_01631	Prbn.g_01744
OG0002153	Pram.g_01789	Prbn.g_01900
OG0002159	Pram.g_00583	Prbn.g_00465
OG0002160	Pram.g_00651	Prbn.g_00812
OG0002161	Pram.g_00663	Prbn.g_00820
OG0002162	Pram.g_00665	Prbn.g_00821
OG0002163	Pram.g_00880	Prbn.g_00828
OG0002164	Pram.g_01567	Prbn.g_01057
OG0002165	Pram.g_00679	Prbn.g_01044
OG0002166	Pram.g_01204	Prbn.g_01113
OG0002167	Pram.g_01218	Prbn.g_01099
OG0002168	Pram.g_01530	Prbn.g_01659
OG0002169	Pram.g_01571	Prbn.g_01672
OG0002170	Pram.g_01791	Prbn.g_01902
OG0002218	Pram.g_00279	Prbn.g_00058
OG0002220	Pram.g_01610	Prbn.g_00780
OG0002221	Pram.g_00636	Prbn.g_00806
OG0002222	Pram.g_00691	Prbn.g_01027
OG0002224	Pram.g_00796	Prbn.g_01558
OG0002226	Pram.g_00910	Prbn.g_01448
OG0002227	Pram.g_00974	Prbn.g_01383
OG0002229	Pram.g_00998	Prbn.g_01358
OG0002230	Pram.g_01206	Prbn.g_01111
OG0002232	Pram.g_00634	Prbn.g_01683
OG0002233	Pram.g_01523	Prbn.g_01686
OG0002234	Pram.g_01592	Prbn.g_01724
OG0002327	Pram.g_00616	Prbn.g_01946
OG0002331	Pram.g_00909	Prbn.g_01449
