Orthogroup	Prap	Syaq
OG0001133	Prap.g_00058	Syaq.g_02063
OG0001134	Prap.g_01883	Syaq.g_02213
OG0001135	Prap.g_01880	Syaq.g_02212
OG0001136	Prap.g_00459	Syaq.g_00252
OG0001137	Prap.g_00447	Syaq.g_00228
OG0001138	Prap.g_00426	Syaq.g_00196
OG0001139	Prap.g_00424	Syaq.g_00194
OG0001140	Prap.g_00423	Syaq.g_00193
OG0001141	Prap.g_00422	Syaq.g_00192
OG0001142	Prap.g_00421	Syaq.g_00191
OG0001143	Prap.g_00414	Syaq.g_00182
OG0001144	Prap.g_00409	Syaq.g_00166
OG0001145	Prap.g_00553	Syaq.g_00284
OG0001146	Prap.g_00565	Syaq.g_00305
OG0001147	Prap.g_00585	Syaq.g_00438
OG0001148	Prap.g_00061	Syaq.g_01761
OG0001149	Prap.g_00062	Syaq.g_01760
OG0001150	Prap.g_00063	Syaq.g_01759
OG0001151	Prap.g_00074	Syaq.g_01746
OG0001152	Prap.g_00075	Syaq.g_01745
OG0001153	Prap.g_00153	Syaq.g_00413
OG0001154	Prap.g_00154	Syaq.g_00414
OG0001155	Prap.g_00171	Syaq.g_01739
OG0001156	Prap.g_00174	Syaq.g_01729
OG0001157	Prap.g_00175	Syaq.g_01728
OG0001158	Prap.g_00176	Syaq.g_01727
OG0001159	Prap.g_00177	Syaq.g_01726
OG0001160	Prap.g_00203	Syaq.g_01693
OG0001161	Prap.g_01836	Syaq.g_01233
OG0001162	Prap.g_01907	Syaq.g_00331
OG0001163	Prap.g_01788	Syaq.g_01685
OG0001164	Prap.g_01784	Syaq.g_01679
OG0001165	Prap.g_01781	Syaq.g_01674
OG0001166	Prap.g_01760	Syaq.g_01652
OG0001167	Prap.g_01742	Syaq.g_01039
OG0001169	Prap.g_01738	Syaq.g_01620
OG0001170	Prap.g_01736	Syaq.g_01618
OG0001171	Prap.g_01726	Syaq.g_01607
OG0001172	Prap.g_01710	Syaq.g_00690
OG0001173	Prap.g_01709	Syaq.g_00689
OG0001174	Prap.g_01701	Syaq.g_00681
OG0001175	Prap.g_01700	Syaq.g_00680
OG0001176	Prap.g_01692	Syaq.g_00656
OG0001177	Prap.g_01690	Syaq.g_00658
OG0001178	Prap.g_01774	Syaq.g_01667
OG0001179	Prap.g_01660	Syaq.g_00626
OG0001180	Prap.g_01636	Syaq.g_00600
OG0001181	Prap.g_01632	Syaq.g_00596
OG0001182	Prap.g_01624	Syaq.g_00587
OG0001183	Prap.g_01619	Syaq.g_00579
OG0001184	Prap.g_01601	Syaq.g_00995
OG0001185	Prap.g_01585	Syaq.g_01022
OG0001186	Prap.g_01561	Syaq.g_01058
OG0001187	Prap.g_01558	Syaq.g_01061
OG0001188	Prap.g_01556	Syaq.g_01065
OG0001189	Prap.g_01540	Syaq.g_01095
OG0001190	Prap.g_01535	Syaq.g_01264
OG0001191	Prap.g_01525	Syaq.g_01248
OG0001192	Prap.g_01520	Syaq.g_01242
OG0001193	Prap.g_01508	Syaq.g_01217
OG0001194	Prap.g_01507	Syaq.g_01214
OG0001195	Prap.g_01506	Syaq.g_01213
OG0001196	Prap.g_01490	Syaq.g_01169
OG0001197	Prap.g_01488	Syaq.g_01167
OG0001198	Prap.g_01868	Syaq.g_01153
OG0001199	Prap.g_00876	Syaq.g_01553
OG0001201	Prap.g_01068	Syaq.g_01486
OG0001202	Prap.g_00970	Syaq.g_01358
OG0001203	Prap.g_01474	Syaq.g_01581
OG0001204	Prap.g_01468	Syaq.g_00709
OG0001205	Prap.g_01321	Syaq.g_00491
OG0001206	Prap.g_01301	Syaq.g_00468
OG0001207	Prap.g_01290	Syaq.g_01764
OG0001208	Prap.g_01285	Syaq.g_01774
OG0001209	Prap.g_01234	Syaq.g_01841
OG0001210	Prap.g_01229	Syaq.g_01852
OG0001211	Prap.g_01219	Syaq.g_01932
OG0001212	Prap.g_01172	Syaq.g_01990
OG0001213	Prap.g_01137	Syaq.g_02072
OG0001214	Prap.g_00390	Syaq.g_02084
OG0001215	Prap.g_00810	Syaq.g_02580
OG0001216	Prap.g_00789	Syaq.g_00026
OG0001217	Prap.g_00036	Syaq.g_01885
OG0001218	Prap.g_00519	Syaq.g_00423
OG0001219	Prap.g_00685	Syaq.g_02434
OG0001220	Prap.g_00727	Syaq.g_02412
OG0001221	Prap.g_00847	Syaq.g_02300
OG0001222	Prap.g_00307	Syaq.g_02472
OG0001223	Prap.g_00275	Syaq.g_02516
OG0001224	Prap.g_00704	Syaq.g_02683
OG0001225	Prap.g_00706	Syaq.g_02681
OG0001226	Prap.g_01129	Syaq.g_01543
OG0001227	Prap.g_00504	Syaq.g_00333
OG0001230	Prap.g_00114	Syaq.g_00361
OG0001231	Prap.g_01344	Syaq.g_01133
OG0001233	Prap.g_01735	Syaq.g_01617
OG0001234	Prap.g_01698	Syaq.g_00676
OG0001235	Prap.g_01694	Syaq.g_00665
OG0001236	Prap.g_01604	Syaq.g_00990
OG0001237	Prap.g_01600	Syaq.g_00999
OG0001238	Prap.g_01524	Syaq.g_01246
OG0001239	Prap.g_00879	Syaq.g_01556
OG0001240	Prap.g_01085	Syaq.g_01502
OG0001241	Prap.g_01075	Syaq.g_01492
OG0001243	Prap.g_01048	Syaq.g_01457
OG0001244	Prap.g_01033	Syaq.g_01430
OG0001245	Prap.g_00495	Syaq.g_01916
OG0001248	Prap.g_00815	Syaq.g_01891
OG0001249	Prap.g_01375	Syaq.g_00563
OG0001250	Prap.g_00740	Syaq.g_02389
OG0001251	Prap.g_00659	Syaq.g_02135
OG0001252	Prap.g_00699	Syaq.g_02690
OG0001253	Prap.g_01126	Syaq.g_01918
OG0001254	Prap.g_01881	Syaq.g_02214
OG0001255	Prap.g_00474	Syaq.g_02111
OG0001256	Prap.g_00210	Syaq.g_01686
OG0001258	Prap.g_01783	Syaq.g_01676
OG0001259	Prap.g_01737	Syaq.g_01619
OG0001260	Prap.g_01720	Syaq.g_01595
OG0001261	Prap.g_01652	Syaq.g_00617
OG0001263	Prap.g_01046	Syaq.g_01454
OG0001265	Prap.g_01056	Syaq.g_01466
OG0001266	Prap.g_00966	Syaq.g_01354
OG0001267	Prap.g_01430	Syaq.g_00763
OG0001268	Prap.g_01367	Syaq.g_00553
OG0001269	Prap.g_00728	Syaq.g_01866
OG0001270	Prap.g_01332	Syaq.g_00504
OG0001271	Prap.g_01295	Syaq.g_00445
OG0001272	Prap.g_01281	Syaq.g_01778
OG0001273	Prap.g_00396	Syaq.g_02077
OG0001274	Prap.g_00942	Syaq.g_01303
OG0001275	Prap.g_00285	Syaq.g_02531
OG0001276	Prap.g_00299	Syaq.g_00062
OG0001278	Prap.g_00402	Syaq.g_00155
OG0001279	Prap.g_00610	Syaq.g_01867
OG0001280	Prap.g_00560	Syaq.g_00294
OG0001281	Prap.g_00566	Syaq.g_00306
OG0001282	Prap.g_00060	Syaq.g_01762
OG0001283	Prap.g_01493	Syaq.g_01175
OG0001284	Prap.g_00196	Syaq.g_01700
OG0001285	Prap.g_01752	Syaq.g_01639
OG0001286	Prap.g_01638	Syaq.g_00602
OG0001287	Prap.g_01578	Syaq.g_01030
OG0001289	Prap.g_01091	Syaq.g_01528
OG0001290	Prap.g_01076	Syaq.g_01493
OG0001291	Prap.g_01038	Syaq.g_01444
OG0001293	Prap.g_01450	Syaq.g_00736
OG0001296	Prap.g_01258	Syaq.g_01808
OG0001297	Prap.g_01253	Syaq.g_01812
OG0001298	Prap.g_01192	Syaq.g_01967
OG0001299	Prap.g_00359	Syaq.g_02246
OG0001300	Prap.g_00806	Syaq.g_02589
OG0001301	Prap.g_00801	Syaq.g_02602
OG0001302	Prap.g_00688	Syaq.g_02115
OG0001303	Prap.g_01817	Syaq.g_02437
OG0001304	Prap.g_00312	Syaq.g_00049
OG0001305	Prap.g_00712	Syaq.g_02673
OG0001306	Prap.g_00471	Syaq.g_00267
OG0001308	Prap.g_00131	Syaq.g_00385
OG0001312	Prap.g_00676	Syaq.g_02449
OG0001314	Prap.g_00644	Syaq.g_00826
OG0001315	Prap.g_00509	Syaq.g_00581
OG0001316	Prap.g_01034	Syaq.g_01437
OG0001317	Prap.g_01478	Syaq.g_01576
OG0001318	Prap.g_01454	Syaq.g_00728
OG0001319	Prap.g_01437	Syaq.g_00751
OG0001321	Prap.g_01315	Syaq.g_00483
OG0001322	Prap.g_01314	Syaq.g_00482
OG0001323	Prap.g_01248	Syaq.g_01820
OG0001324	Prap.g_00805	Syaq.g_02590
OG0001325	Prap.g_00342	Syaq.g_00030
OG0001327	Prap.g_00870	Syaq.g_02259
OG0001328	Prap.g_00542	Syaq.g_02280
OG0001329	Prap.g_01820	Syaq.g_02113
OG0001330	Prap.g_00227	Syaq.g_00287
OG0001331	Prap.g_00065	Syaq.g_01757
OG0001333	Prap.g_01741	Syaq.g_01622
OG0001337	Prap.g_01380	Syaq.g_00564
OG0001343	Prap.g_00662	Syaq.g_00700
OG0001345	Prap.g_00436	Syaq.g_00213
OG0001346	Prap.g_00562	Syaq.g_00298
OG0001348	Prap.g_01921	Syaq.g_02703
OG0001349	Prap.g_00083	Syaq.g_00942
OG0001350	Prap.g_01475	Syaq.g_01580
OG0001351	Prap.g_01309	Syaq.g_00476
OG0001352	Prap.g_00821	Syaq.g_01904
OG0001353	Prap.g_00750	Syaq.g_02379
OG0001354	Prap.g_00267	Syaq.g_02503
OG0001355	Prap.g_00321	Syaq.g_00797
OG0001356	Prap.g_01791	Syaq.g_02555, Syaq.g_00127
OG0001357	Prap.g_00535	Syaq.g_00825, Syaq.g_02130
OG0001359	Prap.g_00661	Syaq.g_00699
OG0001364	Prap.g_01613	Syaq.g_00972
OG0001365	Prap.g_01531	Syaq.g_01259
OG0001368	Prap.g_00536, Prap.g_00007, Prap.g_00646	Syaq.g_00708
OG0001369	Prap.g_01086	Syaq.g_01503
OG0001375	Prap.g_00663	Syaq.g_00701
OG0001379	Prap.g_00555	Syaq.g_00289
OG0001380	Prap.g_00521	Syaq.g_01915
OG0001382	Prap.g_00524	Syaq.g_00662
OG0001394	Prap.g_00843	Syaq.g_02307
OG0001401	Prap.g_00745	Syaq.g_02383
OG0001402	Prap.g_01143	Syaq.g_02061
OG0001409	Prap.g_00448	Syaq.g_00229
OG0001418	Prap.g_00816	Syaq.g_00243
OG0001428	Prap.g_00998	Syaq.g_01396
OG0001429	Prap.g_00684	Syaq.g_02438
OG0001430	Prap.g_00520	Syaq.g_01271
OG0001433	Prap.g_01792	Syaq.g_00128
OG0001434	Prap.g_00838	Syaq.g_02312
OG0001435	Prap.g_00862	Syaq.g_02265
OG0001443	Prap.g_00517	Syaq.g_01236
OG0001448	Prap.g_01311	Syaq.g_01873
OG0001460	Prap.g_01793	Syaq.g_00129
OG0001461	Prap.g_00898	Syaq.g_02163
OG0001465	Prap.g_00794	Syaq.g_02704
OG0001467	Prap.g_01947	Syaq.g_00354
OG0001476	Prap.g_00449	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195, Syaq.g_00233
OG0001477	Prap.g_00587	Syaq.g_02599
OG0001484	Prap.g_00226	Syaq.g_02628
OG0001486	Prap.g_00458	Syaq.g_00251
OG0001487	Prap.g_00161	Syaq.g_00422
OG0001488	Prap.g_00443	Syaq.g_00224
OG0001489	Prap.g_01627	Syaq.g_00591, Syaq.g_02565
OG0001496	Prap.g_00589	Syaq.g_02596
OG0001497	Prap.g_00588	Syaq.g_02598
OG0001498	Prap.g_01348	Syaq.g_00528
OG0001505	Prap.g_00003	Syaq.g_00906
OG0001510	Prap.g_01574	Syaq.g_01034
OG0001511	Prap.g_01064	Syaq.g_01478
OG0001512	Prap.g_00513	Syaq.g_01583
OG0001514	Prap.g_00590	Syaq.g_02595
OG0001515	Prap.g_00808	Syaq.g_02585
OG0001516	Prap.g_00362	Syaq.g_02243
OG0001517	Prap.g_01371	Syaq.g_00558
OG0001518	Prap.g_01522	Syaq.g_01244
OG0001519	Prap.g_01517	Syaq.g_01234
OG0001525	Prap.g_01814	Syaq.g_02129
OG0001527	Prap.g_01206	Syaq.g_01946
OG0001529	Prap.g_00914	Syaq.g_01102
OG0001530	Prap.g_01065	Syaq.g_01480
OG0001531	Prap.g_01473	Syaq.g_01584
OG0001532	Prap.g_00425	Syaq.g_00195
OG0001534	Prap.g_00313	Syaq.g_00048
OG0001535	Prap.g_00297	Syaq.g_00065
OG0001536	Prap.g_00253	Syaq.g_02480
OG0001537	Prap.g_00846	Syaq.g_02301
OG0001538	Prap.g_00778	Syaq.g_02345
OG0001539	Prap.g_00868	Syaq.g_02261
OG0001540	Prap.g_01044	Syaq.g_01452
OG0001541	Prap.g_00990	Syaq.g_01387
OG0001542	Prap.g_00984	Syaq.g_01379
OG0001544	Prap.g_01518	Syaq.g_01235
OG0001545	Prap.g_01503	Syaq.g_01185
OG0001549	Prap.g_00718	Syaq.g_02416
OG0001557	Prap.g_00842	Syaq.g_02308
OG0001559	Prap.g_01066	Syaq.g_01481
OG0001560	Prap.g_01077	Syaq.g_01494
OG0001561	Prap.g_00303	Syaq.g_00059
OG0001562	Prap.g_00290	Syaq.g_00073
OG0001563	Prap.g_01643	Syaq.g_00608
OG0001564	Prap.g_00895	Syaq.g_02158
OG0001565	Prap.g_00636	Syaq.g_02120
OG0001574	Prap.g_01208	Syaq.g_01944
OG0001575	Prap.g_01203	Syaq.g_01949
OG0001576	Prap.g_00575	Syaq.g_00326
OG0001577	Prap.g_00461	Syaq.g_00254
OG0001580	Prap.g_00907	Syaq.g_01275
OG0001588	Prap.g_01341	Syaq.g_00974
OG0001591	Prap.g_00829	Syaq.g_02254
OG0001592	Prap.g_00908	Syaq.g_01274
OG0001605	Prap.g_00030	Syaq.g_01892
OG0001614	Prap.g_01586	Syaq.g_01020
OG0001616	Prap.g_00433	Syaq.g_00208
OG0001617	Prap.g_00804	Syaq.g_02593
OG0001619	Prap.g_00246	Syaq.g_02469
OG0001620	Prap.g_01363	Syaq.g_00546
OG0001621	Prap.g_01458	Syaq.g_00724
OG0001622	Prap.g_01494	Syaq.g_01176
OG0001636	Prap.g_00920	Syaq.g_01109
OG0001638	Prap.g_01768	Syaq.g_01660
OG0001639	Prap.g_00170	Syaq.g_01738
OG0001640	Prap.g_00696	Syaq.g_02695
OG0001641	Prap.g_00278	Syaq.g_02520
OG0001642	Prap.g_00729	Syaq.g_02411
OG0001643	Prap.g_00387	Syaq.g_02087
OG0001654	Prap.g_00168	Syaq.g_01736
OG0001657	Prap.g_01015	Syaq.g_01413
OG0001658	Prap.g_00912	Syaq.g_01265
OG0001659	Prap.g_01916	Syaq.g_00199
OG0001678	Prap.g_01711	Syaq.g_00691
OG0001679	Prap.g_01376	Syaq.g_02436
OG0001693	Prap.g_01835	Syaq.g_02678
OG0001709	Prap.g_00097	Syaq.g_00943
OG0001733	Prap.g_01795	Syaq.g_02256
OG0001747	Prap.g_01340	Syaq.g_01432
OG0001770	Prap.g_01864	Syaq.g_02165
OG0001807	Prap.g_00896	Syaq.g_00968
OG0001916	Prap.g_01271	Syaq.g_01790
OG0001917	Prap.g_00298	Syaq.g_00063
OG0001996	Prap.g_00926	Syaq.g_01116
OG0002003	Prap.g_00028	Syaq.g_02584
OG0002019	Prap.g_01913	Syaq.g_00994
OG0002052	Prap.g_00308	Syaq.g_02551
OG0002122	Prap.g_00027	Syaq.g_02583
OG0002246	Prap.g_01831	Syaq.g_00271, Syaq.g_00518
OG0002389	Prap.g_01623	Syaq.g_00586
