Orthogroup	Prap	Syak
OG0001168	Prap.g_01740	Syak.g_02364
OG0001169	Prap.g_01738	Syak.g_02362
OG0001170	Prap.g_01736	Syak.g_02360
OG0001171	Prap.g_01726	Syak.g_02349
OG0001172	Prap.g_01710	Syak.g_01388
OG0001173	Prap.g_01709	Syak.g_01387
OG0001174	Prap.g_01701	Syak.g_01379
OG0001175	Prap.g_01700	Syak.g_01378
OG0001176	Prap.g_01692	Syak.g_01354
OG0001177	Prap.g_01690	Syak.g_01356
OG0001178	Prap.g_01774	Syak.g_02411
OG0001179	Prap.g_01660	Syak.g_01324
OG0001181	Prap.g_01632	Syak.g_01296
OG0001182	Prap.g_01624	Syak.g_01287
OG0001183	Prap.g_01619	Syak.g_01282
OG0001184	Prap.g_01601	Syak.g_01571
OG0001185	Prap.g_01585	Syak.g_01643
OG0001186	Prap.g_01561	Syak.g_01709
OG0001187	Prap.g_01558	Syak.g_01712
OG0001188	Prap.g_01556	Syak.g_01714
OG0001189	Prap.g_01540	Syak.g_01736
OG0001190	Prap.g_01535	Syak.g_01942
OG0001191	Prap.g_01525	Syak.g_01928
OG0001192	Prap.g_01520	Syak.g_01921
OG0001193	Prap.g_01508	Syak.g_01888
OG0001194	Prap.g_01507	Syak.g_01882
OG0001195	Prap.g_01506	Syak.g_01881
OG0001196	Prap.g_01490	Syak.g_01811
OG0001197	Prap.g_01488	Syak.g_01809
OG0001198	Prap.g_01868	Syak.g_01798
OG0001199	Prap.g_00876	Syak.g_02249
OG0001201	Prap.g_01068	Syak.g_02191
OG0001202	Prap.g_00970	Syak.g_02061
OG0001203	Prap.g_01474	Syak.g_02307
OG0001204	Prap.g_01468	Syak.g_01404
OG0001205	Prap.g_01321	Syak.g_01181
OG0001206	Prap.g_01301	Syak.g_01148
OG0001207	Prap.g_01290	Syak.g_02566
OG0001208	Prap.g_01285	Syak.g_02576
OG0001209	Prap.g_01234	Syak.g_02643
OG0001210	Prap.g_01229	Syak.g_02654
OG0001211	Prap.g_01219	Syak.g_02669
OG0001212	Prap.g_01172	Syak.g_02728
OG0001213	Prap.g_01137	Syak.g_00025
OG0001214	Prap.g_00390	Syak.g_00037
OG0001215	Prap.g_00810	Syak.g_00697
OG0001216	Prap.g_00789	Syak.g_00805
OG0001217	Prap.g_00036	Syak.g_00138
OG0001218	Prap.g_00519	Syak.g_01093
OG0001219	Prap.g_00685	Syak.g_00551
OG0001220	Prap.g_00727	Syak.g_00580
OG0001221	Prap.g_00847	Syak.g_00390
OG0001222	Prap.g_00307	Syak.g_00517
OG0001223	Prap.g_00275	Syak.g_00472
OG0001224	Prap.g_00704	Syak.g_00739
OG0001226	Prap.g_01129	Syak.g_02239
OG0001227	Prap.g_00504	Syak.g_00963
OG0001228	Prap.g_00406	Syak.g_00619
OG0001229	Prap.g_00518	Syak.g_00711
OG0001230	Prap.g_00114	Syak.g_01030
OG0001231	Prap.g_01344	Syak.g_01777
OG0001233	Prap.g_01735	Syak.g_02359
OG0001234	Prap.g_01698	Syak.g_01374
OG0001235	Prap.g_01694	Syak.g_01362
OG0001236	Prap.g_01604	Syak.g_01568
OG0001237	Prap.g_01600	Syak.g_01573
OG0001238	Prap.g_01524	Syak.g_01926
OG0001239	Prap.g_00879	Syak.g_02252
OG0001240	Prap.g_01085	Syak.g_02206
OG0001241	Prap.g_01075	Syak.g_02197
OG0001242	Prap.g_01055	Syak.g_02168
OG0001243	Prap.g_01048	Syak.g_02160
OG0001244	Prap.g_01033	Syak.g_02132
OG0001245	Prap.g_00495	Syak.g_00248
OG0001247	Prap.g_00817	Syak.g_00618
OG0001248	Prap.g_00815	Syak.g_00147
OG0001249	Prap.g_01375	Syak.g_01251
OG0001250	Prap.g_00740	Syak.g_00602
OG0001251	Prap.g_00659	Syak.g_01875
OG0001252	Prap.g_00699	Syak.g_00754
OG0001253	Prap.g_01126	Syak.g_00250
OG0001254	Prap.g_01881	Syak.g_00272
OG0001255	Prap.g_00474	Syak.g_00066
OG0001256	Prap.g_00210	Syak.g_02430
OG0001258	Prap.g_01783	Syak.g_02420
OG0001259	Prap.g_01737	Syak.g_02361
OG0001260	Prap.g_01720	Syak.g_02332
OG0001261	Prap.g_01652	Syak.g_01315
OG0001263	Prap.g_01046	Syak.g_02157
OG0001265	Prap.g_01056	Syak.g_02170
OG0001266	Prap.g_00966	Syak.g_02057
OG0001267	Prap.g_01430	Syak.g_01459
OG0001268	Prap.g_01367	Syak.g_01240
OG0001269	Prap.g_00728	Syak.g_02323
OG0001270	Prap.g_01332	Syak.g_01194
OG0001271	Prap.g_01295	Syak.g_01121
OG0001272	Prap.g_01281	Syak.g_02580
OG0001273	Prap.g_00396	Syak.g_00030
OG0001274	Prap.g_00942	Syak.g_01988
OG0001275	Prap.g_00285	Syak.g_00633
OG0001276	Prap.g_00299	Syak.g_00649
OG0001277	Prap.g_01502	Syak.g_01829
OG0001278	Prap.g_00402	Syak.g_00671
OG0001279	Prap.g_00610	Syak.g_00105
OG0001280	Prap.g_00560	Syak.g_00933
OG0001281	Prap.g_00566	Syak.g_00944
OG0001282	Prap.g_00060	Syak.g_02564
OG0001283	Prap.g_01493	Syak.g_01818
OG0001284	Prap.g_00196	Syak.g_02446
OG0001285	Prap.g_01752	Syak.g_02381
OG0001286	Prap.g_01638	Syak.g_01301
OG0001287	Prap.g_01578	Syak.g_01652
OG0001288	Prap.g_01568	Syak.g_01686
OG0001289	Prap.g_01091	Syak.g_02222
OG0001290	Prap.g_01076	Syak.g_02198
OG0001291	Prap.g_01038	Syak.g_02147
OG0001292	Prap.g_01463	Syak.g_01410
OG0001293	Prap.g_01450	Syak.g_01432
OG0001295	Prap.g_01919	Syak.g_00740
OG0001296	Prap.g_01258	Syak.g_02610
OG0001297	Prap.g_01253	Syak.g_02614
OG0001298	Prap.g_01192	Syak.g_02703
OG0001299	Prap.g_00359	Syak.g_00349
OG0001300	Prap.g_00806	Syak.g_00706
OG0001301	Prap.g_00801	Syak.g_00721
OG0001302	Prap.g_00688	Syak.g_00068
OG0001303	Prap.g_01817	Syak.g_00548
OG0001304	Prap.g_00312	Syak.g_00664
OG0001305	Prap.g_00712	Syak.g_00728
OG0001306	Prap.g_00471	Syak.g_00915
OG0001307	Prap.g_01927	Syak.g_00344
OG0001308	Prap.g_00131	Syak.g_01054
OG0001309	Prap.g_00238	Syak.g_02620
OG0001311	Prap.g_00301	Syak.g_00651
OG0001312	Prap.g_00676	Syak.g_00537
OG0001314	Prap.g_00644	Syak.g_00124
OG0001315	Prap.g_00509	Syak.g_01284
OG0001316	Prap.g_01034	Syak.g_02140
OG0001317	Prap.g_01478	Syak.g_02302
OG0001318	Prap.g_01454	Syak.g_01424
OG0001319	Prap.g_01437	Syak.g_01448
OG0001321	Prap.g_01315	Syak.g_01172
OG0001322	Prap.g_01314	Syak.g_01171
OG0001323	Prap.g_01248	Syak.g_02623
OG0001324	Prap.g_00805	Syak.g_00707
OG0001325	Prap.g_00342	Syak.g_00800
OG0001327	Prap.g_00870	Syak.g_00362
OG0001328	Prap.g_00542	Syak.g_00383
OG0001329	Prap.g_01820	Syak.g_00280
OG0001330	Prap.g_00227	Syak.g_00925
OG0001331	Prap.g_00065	Syak.g_02559
OG0001332	Prap.g_00167	Syak.g_02485
OG0001333	Prap.g_01741	Syak.g_02365
OG0001334	Prap.g_01616	Syak.g_01274
OG0001335	Prap.g_01615	Syak.g_01273
OG0001337	Prap.g_01380	Syak.g_01253, Syak.g_01262
OG0001338	Prap.g_01377	Syak.g_01258
OG0001340	Prap.g_01379	Syak.g_01261
OG0001343	Prap.g_00662	Syak.g_01877
OG0001344	Prap.g_00452	Syak.g_00893
OG0001345	Prap.g_00436	Syak.g_00856
OG0001346	Prap.g_00562	Syak.g_00937
OG0001348	Prap.g_01921	Syak.g_00774
OG0001350	Prap.g_01475	Syak.g_02306
OG0001351	Prap.g_01309	Syak.g_01164
OG0001352	Prap.g_00821	Syak.g_00764
OG0001353	Prap.g_00750	Syak.g_00612
OG0001354	Prap.g_00267	Syak.g_00485
OG0001355	Prap.g_00321	Syak.g_00144
OG0001356	Prap.g_01791	Syak.g_00773
OG0001357	Prap.g_00535	Syak.g_00092
OG0001359	Prap.g_00661	Syak.g_01878
OG0001364	Prap.g_01613	Syak.g_01552
OG0001365	Prap.g_01531	Syak.g_01937
OG0001368	Prap.g_00536, Prap.g_00007, Prap.g_00646	Syak.g_01403
OG0001369	Prap.g_01086	Syak.g_02207
OG0001371	Prap.g_00822	Syak.g_02231
OG0001375	Prap.g_00663	Syak.g_01876
OG0001379	Prap.g_00555	Syak.g_00927
OG0001380	Prap.g_00521	Syak.g_00237
OG0001382	Prap.g_00524	Syak.g_01169
OG0001394	Prap.g_00843	Syak.g_00399
OG0001398	Prap.g_01896	Syak.g_00571
OG0001401	Prap.g_00745	Syak.g_00608
OG0001402	Prap.g_01143	Syak.g_00012
OG0001409	Prap.g_00448	Syak.g_00878
OG0001410	Prap.g_01926	Syak.g_00343
OG0001411	Prap.g_00889	Syak.g_01581
OG0001422	Prap.g_00531	Syak.g_00928
OG0001425	Prap.g_01521	Syak.g_01922
OG0001429	Prap.g_00684	Syak.g_00547
OG0001430	Prap.g_00520	Syak.g_01949, Syak.g_00314
OG0001433	Prap.g_01792	Syak.g_00771
OG0001434	Prap.g_00838	Syak.g_00404
OG0001435	Prap.g_00862	Syak.g_00369
OG0001443	Prap.g_00517	Syak.g_01909
OG0001448	Prap.g_01311	Syak.g_00121
OG0001460	Prap.g_01793	Syak.g_00770
OG0001461	Prap.g_00898	Syak.g_00276
OG0001464	Prap.g_01378	Syak.g_01260
OG0001465	Prap.g_00794	Syak.g_00775
OG0001467	Prap.g_01947	Syak.g_01022
OG0001476	Prap.g_00449	Syak.g_00882
OG0001477	Prap.g_00587	Syak.g_00718
OG0001486	Prap.g_00458	Syak.g_00900
OG0001488	Prap.g_00443	Syak.g_00872
OG0001489	Prap.g_01627	Syak.g_01291, Syak.g_00278
OG0001496	Prap.g_00589	Syak.g_00715
OG0001497	Prap.g_00588	Syak.g_00717
OG0001498	Prap.g_01348	Syak.g_01214
OG0001510	Prap.g_01574	Syak.g_01662
OG0001511	Prap.g_01064	Syak.g_02183
OG0001512	Prap.g_00513	Syak.g_02308
OG0001514	Prap.g_00590	Syak.g_00714
OG0001515	Prap.g_00808	Syak.g_00701
OG0001516	Prap.g_00362	Syak.g_00346
OG0001517	Prap.g_01371	Syak.g_01245
OG0001518	Prap.g_01522	Syak.g_01924
OG0001519	Prap.g_01517	Syak.g_01907
OG0001525	Prap.g_01814	Syak.g_00091
OG0001527	Prap.g_01206	Syak.g_02682
OG0001529	Prap.g_00914	Syak.g_01743
OG0001530	Prap.g_01065	Syak.g_02185
OG0001531	Prap.g_01473	Syak.g_02309
OG0001532	Prap.g_00425	Syak.g_00838
OG0001534	Prap.g_00313	Syak.g_00665
OG0001535	Prap.g_00297	Syak.g_00646
OG0001536	Prap.g_00253	Syak.g_00508
OG0001537	Prap.g_00846	Syak.g_00392
OG0001538	Prap.g_00778	Syak.g_00439
OG0001539	Prap.g_00868	Syak.g_00364
OG0001540	Prap.g_01044	Syak.g_02155
OG0001541	Prap.g_00990	Syak.g_02089
OG0001542	Prap.g_00984	Syak.g_02080
OG0001543	Prap.g_00547	Syak.g_02007
OG0001544	Prap.g_01518	Syak.g_01908
OG0001545	Prap.g_01503	Syak.g_01830
OG0001549	Prap.g_00718	Syak.g_00577
OG0001557	Prap.g_00842	Syak.g_00400
OG0001559	Prap.g_01066	Syak.g_02186
OG0001560	Prap.g_01077	Syak.g_02199
OG0001561	Prap.g_00303	Syak.g_00653
OG0001562	Prap.g_00290	Syak.g_00639
OG0001563	Prap.g_01643	Syak.g_01306
OG0001564	Prap.g_00895	Syak.g_01860
OG0001565	Prap.g_00636	Syak.g_00083
OG0001572	Prap.g_00609	Syak.g_00097
OG0001574	Prap.g_01208	Syak.g_02680
OG0001576	Prap.g_00575	Syak.g_00955
OG0001577	Prap.g_00461	Syak.g_00903
OG0001579	Prap.g_01382	Syak.g_01267
OG0001580	Prap.g_00907	Syak.g_01953
OG0001588	Prap.g_01341	Syak.g_01554
OG0001589	Prap.g_01733	Syak.g_02356
OG0001591	Prap.g_00829	Syak.g_00357
OG0001592	Prap.g_00908	Syak.g_01952
OG0001614	Prap.g_01586	Syak.g_01641
OG0001616	Prap.g_00433	Syak.g_00851
OG0001617	Prap.g_00804	Syak.g_00710
OG0001619	Prap.g_00246	Syak.g_00520
OG0001620	Prap.g_01363	Syak.g_01233
OG0001621	Prap.g_01458	Syak.g_01420
OG0001622	Prap.g_01494	Syak.g_01820
OG0001636	Prap.g_00920	Syak.g_01751
OG0001638	Prap.g_01768	Syak.g_02404
OG0001639	Prap.g_00170	Syak.g_02481
OG0001640	Prap.g_00696	Syak.g_00759
OG0001641	Prap.g_00278	Syak.g_00467
OG0001642	Prap.g_00729	Syak.g_00581
OG0001643	Prap.g_00387	Syak.g_00040
OG0001644	Prap.g_00332	Syak.g_00783
OG0001654	Prap.g_00168	Syak.g_02483
OG0001656	Prap.g_01383	Syak.g_01268
OG0001657	Prap.g_01015	Syak.g_02117
OG0001658	Prap.g_00912	Syak.g_01943
OG0001659	Prap.g_01916	Syak.g_00842
OG0001676	Prap.g_01381	Syak.g_01264
OG0001678	Prap.g_01711	Syak.g_01389
OG0001679	Prap.g_01376	Syak.g_00549
OG0001693	Prap.g_01835	Syak.g_00735, Syak.g_00733
OG0001717	Prap.g_00594	Syak.g_02104
OG0001733	Prap.g_01795	Syak.g_00359
OG0001747	Prap.g_01340	Syak.g_02134, Syak.g_02135
OG0001758	Prap.g_01801	Syak.g_00292
OG0001769	Prap.g_00508	Syak.g_00972
OG0001770	Prap.g_01864	Syak.g_00323
OG0001771	Prap.g_01852	Syak.g_00145
OG0001807	Prap.g_00896	Syak.g_01548
OG0001875	Prap.g_01802	Syak.g_00293
OG0001876	Prap.g_01803	Syak.g_00294
OG0001917	Prap.g_00298	Syak.g_00648
OG0001965	Prap.g_01845	Syak.g_00384
OG0002003	Prap.g_00028	Syak.g_00700
OG0002106	Prap.g_00533	Syak.g_00071
OG0002109	Prap.g_00033	Syak.g_01102
OG0002122	Prap.g_00027	Syak.g_00699
OG0002348	Prap.g_01922	Syak.g_00243
OG0002433	Prap.g_01897	Syak.g_00130
OG0002487	Prap.g_00544	Syak.g_00128
OG0002518	Prap.g_01113	Syak.g_00195
OG0002926	Prap.g_00032	Syak.g_01101
