Orthogroup	Prap	Prbk
OG0001125	Prap.g_00304	Prbk.g_00592
OG0001126	Prap.g_00697	Prbk.g_00068
OG0001127	Prap.g_00698	Prbk.g_00067
OG0001128	Prap.g_00700	Prbk.g_00064
OG0001129	Prap.g_00701	Prbk.g_00063
OG0001130	Prap.g_00702	Prbk.g_00062
OG0001131	Prap.g_01345	Prbk.g_00627
OG0001132	Prap.g_00020	Prbk.g_02595
OG0001133	Prap.g_00058	Prbk.g_02613
OG0001134	Prap.g_01883	Prbk.g_02195
OG0001135	Prap.g_01880	Prbk.g_02197
OG0001136	Prap.g_00459	Prbk.g_01021
OG0001137	Prap.g_00447	Prbk.g_00155
OG0001138	Prap.g_00426	Prbk.g_00137
OG0001139	Prap.g_00424	Prbk.g_00135
OG0001140	Prap.g_00423	Prbk.g_00134
OG0001141	Prap.g_00422	Prbk.g_00133
OG0001142	Prap.g_00421	Prbk.g_00132
OG0001143	Prap.g_00414	Prbk.g_01504
OG0001144	Prap.g_00409	Prbk.g_00188
OG0001145	Prap.g_00553	Prbk.g_01194
OG0001146	Prap.g_00565	Prbk.g_01178
OG0001147	Prap.g_00585	Prbk.g_02120
OG0001148	Prap.g_00061	Prbk.g_02051
OG0001149	Prap.g_00062	Prbk.g_02050
OG0001150	Prap.g_00063	Prbk.g_02049
OG0001151	Prap.g_00074	Prbk.g_02037
OG0001152	Prap.g_00075	Prbk.g_02036
OG0001153	Prap.g_00153	Prbk.g_01217
OG0001154	Prap.g_00154	Prbk.g_01216
OG0001155	Prap.g_00171	Prbk.g_02004
OG0001156	Prap.g_00174	Prbk.g_02001
OG0001157	Prap.g_00175	Prbk.g_02596
OG0001158	Prap.g_00176	Prbk.g_02000
OG0001159	Prap.g_00177	Prbk.g_01999
OG0001160	Prap.g_00203	Prbk.g_00934
OG0001161	Prap.g_01836	Prbk.g_02593
OG0001162	Prap.g_01907	Prbk.g_01788
OG0001163	Prap.g_01788	Prbk.g_00920
OG0001164	Prap.g_01784	Prbk.g_00915
OG0001165	Prap.g_01781	Prbk.g_00912
OG0001166	Prap.g_01760	Prbk.g_01438
OG0001167	Prap.g_01742	Prbk.g_01417
OG0001168	Prap.g_01740	Prbk.g_01415
OG0001169	Prap.g_01738	Prbk.g_01413
OG0001170	Prap.g_01736	Prbk.g_01411
OG0001171	Prap.g_01726	Prbk.g_01401
OG0001172	Prap.g_01710	Prbk.g_01908
OG0001173	Prap.g_01709	Prbk.g_01909
OG0001174	Prap.g_01701	Prbk.g_01917
OG0001175	Prap.g_01700	Prbk.g_01918
OG0001176	Prap.g_01692	Prbk.g_00991
OG0001177	Prap.g_01690	Prbk.g_00993
OG0001178	Prap.g_01774	Prbk.g_00901
OG0001179	Prap.g_01660	Prbk.g_00962
OG0001180	Prap.g_01636	Prbk.g_00804
OG0001181	Prap.g_01632	Prbk.g_00808
OG0001182	Prap.g_01624	Prbk.g_00817
OG0001183	Prap.g_01619	Prbk.g_00845
OG0001184	Prap.g_01601	Prbk.g_00521
OG0001185	Prap.g_01585	Prbk.g_00231
OG0001186	Prap.g_01561	Prbk.g_01568
OG0001187	Prap.g_01558	Prbk.g_01572
OG0001188	Prap.g_01556	Prbk.g_01576
OG0001189	Prap.g_01540	Prbk.g_01598
OG0001190	Prap.g_01535	Prbk.g_02160
OG0001191	Prap.g_01525	Prbk.g_02173
OG0001192	Prap.g_01520	Prbk.g_02180
OG0001193	Prap.g_01508	Prbk.g_02218
OG0001194	Prap.g_01507	Prbk.g_02224
OG0001195	Prap.g_01506	Prbk.g_02225
OG0001196	Prap.g_01490	Prbk.g_02261
OG0001197	Prap.g_01488	Prbk.g_02263
OG0001198	Prap.g_01868	Prbk.g_02275
OG0001199	Prap.g_00876	Prbk.g_01314
OG0001201	Prap.g_01068	Prbk.g_00010
OG0001202	Prap.g_00970	Prbk.g_01254
OG0001203	Prap.g_01474	Prbk.g_01519
OG0001204	Prap.g_01468	Prbk.g_01013
OG0001205	Prap.g_01321	Prbk.g_00318
OG0001206	Prap.g_01301	Prbk.g_02089
OG0001207	Prap.g_01290	Prbk.g_02053
OG0001208	Prap.g_01285	Prbk.g_02063
OG0001209	Prap.g_01234	Prbk.g_01083
OG0001210	Prap.g_01229	Prbk.g_01095
OG0001211	Prap.g_01219	Prbk.g_01892
OG0001212	Prap.g_01172	Prbk.g_01140
OG0001213	Prap.g_01137	Prbk.g_02623
OG0001214	Prap.g_00390	Prbk.g_02633
OG0001215	Prap.g_00810	Prbk.g_01816
OG0001216	Prap.g_00789	Prbk.g_00616
OG0001217	Prap.g_00036	Prbk.g_01872
OG0001218	Prap.g_00519	Prbk.g_01205
OG0001219	Prap.g_00685	Prbk.g_02367
OG0001220	Prap.g_00727	Prbk.g_02559
OG0001221	Prap.g_00847	Prbk.g_02420
OG0001222	Prap.g_00307	Prbk.g_02189
OG0001223	Prap.g_00275	Prbk.g_02299
OG0001224	Prap.g_00704	Prbk.g_00060
OG0001225	Prap.g_00706	Prbk.g_00058
OG0001226	Prap.g_01129	Prbk.g_01682
OG0001227	Prap.g_00504	Prbk.g_02022
OG0001228	Prap.g_00406	Prbk.g_00183
OG0001229	Prap.g_00518	Prbk.g_00923
OG0001230	Prap.g_00114	Prbk.g_00249
OG0001231	Prap.g_01344	Prbk.g_01637
OG0001233	Prap.g_01735	Prbk.g_01410
OG0001234	Prap.g_01698	Prbk.g_01921
OG0001235	Prap.g_01694	Prbk.g_00996
OG0001236	Prap.g_01604	Prbk.g_00517
OG0001237	Prap.g_01600	Prbk.g_00524
OG0001238	Prap.g_01524	Prbk.g_02174
OG0001239	Prap.g_00879	Prbk.g_01317
OG0001240	Prap.g_01085	Prbk.g_00027
OG0001241	Prap.g_01075	Prbk.g_00017
OG0001242	Prap.g_01055	Prbk.g_00200
OG0001243	Prap.g_01048	Prbk.g_00541
OG0001245	Prap.g_00495	Prbk.g_01693
OG0001247	Prap.g_00817	Prbk.g_02509
OG0001248	Prap.g_00815	Prbk.g_01805
OG0001249	Prap.g_01375	Prbk.g_00865
OG0001250	Prap.g_00740	Prbk.g_02538
OG0001252	Prap.g_00699	Prbk.g_00065
OG0001253	Prap.g_01126	Prbk.g_01700
OG0001254	Prap.g_01881	Prbk.g_02196
OG0001255	Prap.g_00474	Prbk.g_01776
OG0001258	Prap.g_01783	Prbk.g_00914
OG0001259	Prap.g_01737	Prbk.g_01412
OG0001260	Prap.g_01720	Prbk.g_01382
OG0001261	Prap.g_01652	Prbk.g_00953
OG0001263	Prap.g_01046	Prbk.g_00543
OG0001265	Prap.g_01056	Prbk.g_00198
OG0001266	Prap.g_00966	Prbk.g_01250
OG0001267	Prap.g_01430	Prbk.g_00417
OG0001268	Prap.g_01367	Prbk.g_00877
OG0001269	Prap.g_00728	Prbk.g_02556
OG0001270	Prap.g_01332	Prbk.g_00330
OG0001271	Prap.g_01295	Prbk.g_02110
OG0001272	Prap.g_01281	Prbk.g_02067
OG0001273	Prap.g_00396	Prbk.g_02626
OG0001274	Prap.g_00942	Prbk.g_00651
OG0001275	Prap.g_00285	Prbk.g_00570
OG0001276	Prap.g_00299	Prbk.g_00587
OG0001277	Prap.g_01502	Prbk.g_02247
OG0001278	Prap.g_00402	Prbk.g_00176
OG0001279	Prap.g_00610	Prbk.g_01933
OG0001280	Prap.g_00560	Prbk.g_01186
OG0001281	Prap.g_00566	Prbk.g_01177
OG0001283	Prap.g_01493	Prbk.g_02256
OG0001285	Prap.g_01752	Prbk.g_01429
OG0001286	Prap.g_01638	Prbk.g_00802
OG0001288	Prap.g_01568	Prbk.g_01534
OG0001290	Prap.g_01076	Prbk.g_00018
OG0001291	Prap.g_01038	Prbk.g_00553
OG0001292	Prap.g_01463	Prbk.g_01007
OG0001293	Prap.g_01450	Prbk.g_00381
OG0001295	Prap.g_01919	Prbk.g_01098
OG0001297	Prap.g_01253	Prbk.g_01053
OG0001298	Prap.g_01192	Prbk.g_01114
OG0001300	Prap.g_00806	Prbk.g_01801
OG0001301	Prap.g_00801	Prbk.g_01761
OG0001302	Prap.g_00688	Prbk.g_01455
OG0001303	Prap.g_01817	Prbk.g_02365
OG0001307	Prap.g_01927	Prbk.g_01198
OG0001308	Prap.g_00131	Prbk.g_00277
OG0001309	Prap.g_00238	Prbk.g_01059
OG0001310	Prap.g_01766	Prbk.g_01444
OG0001311	Prap.g_00301	Prbk.g_00589
OG0001312	Prap.g_00676	Prbk.g_02354
OG0001316	Prap.g_01034	Prbk.g_00560
OG0001319	Prap.g_01437	Prbk.g_00407
OG0001321	Prap.g_01315	Prbk.g_00309
OG0001322	Prap.g_01314	Prbk.g_00308
OG0001323	Prap.g_01248	Prbk.g_01062
OG0001324	Prap.g_00805	Prbk.g_01800
OG0001328	Prap.g_00542	Prbk.g_02413
OG0001329	Prap.g_01820	Prbk.g_01661
OG0001330	Prap.g_00227	Prbk.g_01193
OG0001331	Prap.g_00065	Prbk.g_02047
OG0001332	Prap.g_00167	Prbk.g_02016
OG0001333	Prap.g_01741	Prbk.g_01416
OG0001334	Prap.g_01616	Prbk.g_00849
OG0001335	Prap.g_01615	Prbk.g_00850
OG0001337	Prap.g_01380	Prbk.g_00859
OG0001339	Prap.g_01073	Prbk.g_00015
OG0001340	Prap.g_01379	Prbk.g_00860
OG0001341	Prap.g_00511	Prbk.g_02519
OG0001344	Prap.g_00452	Prbk.g_00142
OG0001348	Prap.g_01921	Prbk.g_00671
OG0001351	Prap.g_01309	Prbk.g_00300
OG0001352	Prap.g_00821	Prbk.g_01767
OG0001353	Prap.g_00750	Prbk.g_02529
OG0001354	Prap.g_00267	Prbk.g_02308
OG0001355	Prap.g_00321	Prbk.g_02424
OG0001356	Prap.g_01791	Prbk.g_02191
OG0001357	Prap.g_00535	Prbk.g_00355, Prbk.g_01701, Prbk.g_00304
OG0001362	Prap.g_00135	Prbk.g_00281
OG0001363	Prap.g_00137	Prbk.g_00283
OG0001365	Prap.g_01531	Prbk.g_02165
OG0001369	Prap.g_01086	Prbk.g_00028
OG0001370	Prap.g_01304	Prbk.g_02516
OG0001371	Prap.g_00822	Prbk.g_01361
OG0001372	Prap.g_01128	Prbk.g_01468
OG0001379	Prap.g_00555	Prbk.g_01191
OG0001380	Prap.g_00521	Prbk.g_02564
OG0001381	Prap.g_00481	Prbk.g_00629
OG0001382	Prap.g_00524	Prbk.g_00623
OG0001394	Prap.g_00843	Prbk.g_02437
OG0001397	Prap.g_00136	Prbk.g_00282
OG0001398	Prap.g_01896	Prbk.g_01694
OG0001401	Prap.g_00745	Prbk.g_02533
OG0001402	Prap.g_01143	Prbk.g_02612
OG0001403	Prap.g_00924	Prbk.g_01618
OG0001409	Prap.g_00448	Prbk.g_00153
OG0001410	Prap.g_01926	Prbk.g_01197
OG0001414	Prap.g_01483	Prbk.g_01364
OG0001415	Prap.g_01481	Prbk.g_01135
OG0001418	Prap.g_00816	Prbk.g_01925
OG0001422	Prap.g_00531	Prbk.g_02082
OG0001423	Prap.g_00633	Prbk.g_02679, Prbk.g_01945
OG0001425	Prap.g_01521	Prbk.g_02177
OG0001431	Prap.g_01911	Prbk.g_01737
OG0001434	Prap.g_00838	Prbk.g_02441
OG0001435	Prap.g_00862	Prbk.g_02392
OG0001437	Prap.g_01482	Prbk.g_01136
OG0001443	Prap.g_00517	Prbk.g_00922
OG0001446	Prap.g_00025	Prbk.g_01665
OG0001450	Prap.g_00813	Prbk.g_01827
OG0001451	Prap.g_00716	Prbk.g_00598
OG0001455	Prap.g_00512	Prbk.g_00694
OG0001461	Prap.g_00898	Prbk.g_00296
OG0001463	Prap.g_01423	Prbk.g_00425
OG0001464	Prap.g_01378	Prbk.g_00861
OG0001472	Prap.g_01120	Prbk.g_01841
OG0001476	Prap.g_00449	Prbk.g_00148
OG0001477	Prap.g_00587	Prbk.g_01756
OG0001481	Prap.g_00541	Prbk.g_00303
OG0001484	Prap.g_00226	Prbk.g_00625
OG0001485	Prap.g_00618	Prbk.g_02012
OG0001487	Prap.g_00161	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Prap.g_00443	Prbk.g_00159
OG0001489	Prap.g_01627	Prbk.g_00813
OG0001491	Prap.g_00691	Prbk.g_01642
OG0001496	Prap.g_00589	Prbk.g_01752
OG0001497	Prap.g_00588	Prbk.g_01755
OG0001498	Prap.g_01348	Prbk.g_00363
OG0001500	Prap.g_01448	Prbk.g_01365
OG0001501	Prap.g_00872	Prbk.g_00169
OG0001503	Prap.g_00031	Prbk.g_01456
OG0001506	Prap.g_00165	Prbk.g_01654
OG0001510	Prap.g_01574	Prbk.g_01485
OG0001511	Prap.g_01064	Prbk.g_00003
OG0001512	Prap.g_00513	Prbk.g_01517
OG0001513	Prap.g_01847	Prbk.g_01680
OG0001514	Prap.g_00590	Prbk.g_01751
OG0001515	Prap.g_00808	Prbk.g_01809
OG0001516	Prap.g_00362	Prbk.g_00716
OG0001517	Prap.g_01371	Prbk.g_00872
OG0001518	Prap.g_01522	Prbk.g_02176
OG0001519	Prap.g_01517	Prbk.g_02187
OG0001525	Prap.g_01814	Prbk.g_02665
OG0001527	Prap.g_01206	Prbk.g_01878
OG0001529	Prap.g_00914	Prbk.g_01605
OG0001530	Prap.g_01065	Prbk.g_00005
OG0001531	Prap.g_01473	Prbk.g_01516
OG0001532	Prap.g_00425	Prbk.g_00136
OG0001534	Prap.g_00313	Prbk.g_00597
OG0001535	Prap.g_00297	Prbk.g_00585
OG0001536	Prap.g_00253	Prbk.g_02328
OG0001537	Prap.g_00846	Prbk.g_02428
OG0001538	Prap.g_00778	Prbk.g_02473
OG0001539	Prap.g_00868	Prbk.g_02579
OG0001540	Prap.g_01044	Prbk.g_00545
OG0001541	Prap.g_00990	Prbk.g_00787
OG0001542	Prap.g_00984	Prbk.g_01276
OG0001543	Prap.g_00547	Prbk.g_00673
OG0001544	Prap.g_01518	Prbk.g_02186
OG0001545	Prap.g_01503	Prbk.g_02246
OG0001550	Prap.g_00035	Prbk.g_01692
OG0001559	Prap.g_01066	Prbk.g_00006
OG0001560	Prap.g_01077	Prbk.g_00019
OG0001561	Prap.g_00303	Prbk.g_00591
OG0001562	Prap.g_00290	Prbk.g_00577
OG0001563	Prap.g_01643	Prbk.g_00945
OG0001565	Prap.g_00636	Prbk.g_02513
OG0001569	Prap.g_00647	Prbk.g_02659
OG0001572	Prap.g_00609	Prbk.g_01332
OG0001574	Prap.g_01208	Prbk.g_01880
OG0001575	Prap.g_01203	Prbk.g_01875
OG0001576	Prap.g_00575	Prbk.g_01168
OG0001577	Prap.g_00461	Prbk.g_01023
OG0001579	Prap.g_01382	Prbk.g_00856
OG0001580	Prap.g_00907	Prbk.g_02149
OG0001588	Prap.g_01341	Prbk.g_00504
OG0001589	Prap.g_01733	Prbk.g_01408
OG0001591	Prap.g_00829	Prbk.g_02583
OG0001592	Prap.g_00908	Prbk.g_02150
OG0001598	Prap.g_00803	Prbk.g_01039
OG0001605	Prap.g_00030	Prbk.g_01656
OG0001614	Prap.g_01586	Prbk.g_00229
OG0001616	Prap.g_00433	Prbk.g_01500
OG0001617	Prap.g_00804	Prbk.g_01955
OG0001619	Prap.g_00246	Prbk.g_02338
OG0001620	Prap.g_01363	Prbk.g_00886
OG0001621	Prap.g_01458	Prbk.g_00370
OG0001622	Prap.g_01494	Prbk.g_02255
OG0001636	Prap.g_00920	Prbk.g_01612
OG0001638	Prap.g_01768	Prbk.g_01446
OG0001639	Prap.g_00170	Prbk.g_02005
OG0001640	Prap.g_00696	Prbk.g_00069
OG0001641	Prap.g_00278	Prbk.g_02294
OG0001642	Prap.g_00729	Prbk.g_02555
OG0001643	Prap.g_00387	Prbk.g_02636
OG0001654	Prap.g_00168	Prbk.g_02007
OG0001656	Prap.g_01383	Prbk.g_00855
OG0001657	Prap.g_01015	Prbk.g_00762
OG0001658	Prap.g_00912	Prbk.g_02159
OG0001661	Prap.g_00629	Prbk.g_01663, Prbk.g_01668
OG0001676	Prap.g_01381	Prbk.g_00858
OG0001684	Prap.g_01179	Prbk.g_01128
OG0001691	Prap.g_00694	Prbk.g_02381
OG0001693	Prap.g_01835	Prbk.g_00358
OG0001746	Prap.g_01902	Prbk.g_00357
OG0001747	Prap.g_01340	Prbk.g_00745
OG0001757	Prap.g_00595, Prap.g_00622	Prbk.g_00171, Prbk.g_01677
OG0001793	Prap.g_00645, Prap.g_00008	Prbk.g_01702
OG0001795	Prap.g_01812, Prap.g_00673	Prbk.g_01787
OG0001802	Prap.g_00605, Prap.g_00515	Prbk.g_02116
OG0001807	Prap.g_00896	Prbk.g_00498
OG0001842	Prap.g_00022	Prbk.g_01491
OG0001930	Prap.g_00023	Prbk.g_01490
OG0001931	Prap.g_00024	Prbk.g_01489
OG0001955	Prap.g_01908	Prbk.g_02552
OG0001956	Prap.g_00722	Prbk.g_02569
OG0001963	Prap.g_00230	Prbk.g_00837, Prbk.g_00838
OG0001965	Prap.g_01845	Prbk.g_00369
OG0001977	Prap.g_01512	Prbk.g_02212
OG0001996	Prap.g_00926	Prbk.g_01620
OG0002003	Prap.g_00028	Prbk.g_01813
OG0002036	Prap.g_00221	Prbk.g_00909
OG0002052	Prap.g_00308	Prbk.g_02188
OG0002122	Prap.g_00027	Prbk.g_01814
OG0002164	Prap.g_00666	Prbk.g_01652
OG0002165	Prap.g_00672	Prbk.g_01658
OG0002232	Prap.g_00818	Prbk.g_01840
OG0002240	Prap.g_01053	Prbk.g_02119
OG0002282	Prap.g_00215	Prbk.g_01648
OG0002283	Prap.g_00506	Prbk.g_01681
OG0002284	Prap.g_00603	Prbk.g_01806
OG0002340	Prap.g_00960	Prbk.g_00689
OG0002383	Prap.g_00016	Prbk.g_00173
OG0002397	Prap.g_00288	Prbk.g_01342
OG0002433	Prap.g_01897	Prbk.g_02027
OG0002436	Prap.g_01849	Prbk.g_01713
OG0002439	Prap.g_01895	Prbk.g_00921
OG0002442	Prap.g_00624	Prbk.g_02585
OG0002457	Prap.g_01829, Prap.g_01811	Prbk.g_00109
OG0002500	Prap.g_00234	Prbk.g_02026
OG0002564	Prap.g_01923	Prbk.g_01464
