Orthogroup	Prap	Syab
OG0001162	Prap.g_01907	Syab.g_00893
OG0001163	Prap.g_01788	Syab.g_02241
OG0001164	Prap.g_01784	Syab.g_02247
OG0001165	Prap.g_01781	Syab.g_02252
OG0001166	Prap.g_01760	Syab.g_02296
OG0001167	Prap.g_01742	Syab.g_02322
OG0001168	Prap.g_01740	Syab.g_02324
OG0001169	Prap.g_01738	Syab.g_02326
OG0001170	Prap.g_01736	Syab.g_02328
OG0001171	Prap.g_01726	Syab.g_02339
OG0001172	Prap.g_01710	Syab.g_00371
OG0001173	Prap.g_01709	Syab.g_00372
OG0001174	Prap.g_01701	Syab.g_00380
OG0001175	Prap.g_01700	Syab.g_00381
OG0001176	Prap.g_01692	Syab.g_00398
OG0001177	Prap.g_01690	Syab.g_00396
OG0001178	Prap.g_01774	Syab.g_02263
OG0001179	Prap.g_01660	Syab.g_00427
OG0001180	Prap.g_01636	Syab.g_00453
OG0001181	Prap.g_01632	Syab.g_00457
OG0001182	Prap.g_01624	Syab.g_00467
OG0001183	Prap.g_01619	Syab.g_00474
OG0001184	Prap.g_01601	Syab.g_00196
OG0001185	Prap.g_01585	Syab.g_00119
OG0001186	Prap.g_01561	Syab.g_00085
OG0001187	Prap.g_01558	Syab.g_00081
OG0001188	Prap.g_01556	Syab.g_00079
OG0001189	Prap.g_01540	Syab.g_00058
OG0001190	Prap.g_01535	Syab.g_02755
OG0001191	Prap.g_01525	Syab.g_02771
OG0001192	Prap.g_01520	Syab.g_02778
OG0001193	Prap.g_01508	Syab.g_02827
OG0001194	Prap.g_01507	Syab.g_02833
OG0001195	Prap.g_01506	Syab.g_02834
OG0001196	Prap.g_01490	Syab.g_02896
OG0001197	Prap.g_01488	Syab.g_02898
OG0001198	Prap.g_01868	Syab.g_02911
OG0001199	Prap.g_00876	Syab.g_02440
OG0001201	Prap.g_01068	Syab.g_02501
OG0001202	Prap.g_00970	Syab.g_02635
OG0001203	Prap.g_01474	Syab.g_02369
OG0001204	Prap.g_01468	Syab.g_00353
OG0001205	Prap.g_01321	Syab.g_00593
OG0001206	Prap.g_01301	Syab.g_00641
OG0001207	Prap.g_01290	Syab.g_02088
OG0001208	Prap.g_01285	Syab.g_02098
OG0001209	Prap.g_01234	Syab.g_02038
OG0001210	Prap.g_01229	Syab.g_02030
OG0001211	Prap.g_01219	Syab.g_02013
OG0001212	Prap.g_01172	Syab.g_01955
OG0001213	Prap.g_01137	Syab.g_01886
OG0001214	Prap.g_00390	Syab.g_01872
OG0001215	Prap.g_00810	Syab.g_01171
OG0001216	Prap.g_00789	Syab.g_01269
OG0001217	Prap.g_00036	Syab.g_01464
OG0001218	Prap.g_00519	Syab.g_00723
OG0001220	Prap.g_00727	Syab.g_01737
OG0001221	Prap.g_00847	Syab.g_01607
OG0001222	Prap.g_00307	Syab.g_01396
OG0001223	Prap.g_00275	Syab.g_01345
OG0001224	Prap.g_00704	Syab.g_01214
OG0001225	Prap.g_00706	Syab.g_01212
OG0001226	Prap.g_01129	Syab.g_02450
OG0001227	Prap.g_00504	Syab.g_00891
OG0001228	Prap.g_00406	Syab.g_01697
OG0001229	Prap.g_00518	Syab.g_01184
OG0001230	Prap.g_00114	Syab.g_00791
OG0001231	Prap.g_01344	Syab.g_00017
OG0001233	Prap.g_01735	Syab.g_02329
OG0001234	Prap.g_01698	Syab.g_00385
OG0001235	Prap.g_01694	Syab.g_00391
OG0001236	Prap.g_01604	Syab.g_00200
OG0001237	Prap.g_01600	Syab.g_00192
OG0001238	Prap.g_01524	Syab.g_02773
OG0001239	Prap.g_00879	Syab.g_02437
OG0001240	Prap.g_01085	Syab.g_02484
OG0001241	Prap.g_01075	Syab.g_02494
OG0001242	Prap.g_01055	Syab.g_02525
OG0001243	Prap.g_01048	Syab.g_02533
OG0001244	Prap.g_01033	Syab.g_02561
OG0001245	Prap.g_00495	Syab.g_01762
OG0001247	Prap.g_00817	Syab.g_02825
OG0001248	Prap.g_00815	Syab.g_01163
OG0001249	Prap.g_01375	Syab.g_00514
OG0001250	Prap.g_00740	Syab.g_01714
OG0001251	Prap.g_00659	Syab.g_01816
OG0001252	Prap.g_00699	Syab.g_01228
OG0001253	Prap.g_01126	Syab.g_01761
OG0001254	Prap.g_01881	Syab.g_01749
OG0001255	Prap.g_00474	Syab.g_01846
OG0001256	Prap.g_00210	Syab.g_02238
OG0001258	Prap.g_01783	Syab.g_02250
OG0001259	Prap.g_01737	Syab.g_02327
OG0001260	Prap.g_01720	Syab.g_02350
OG0001261	Prap.g_01652	Syab.g_00436
OG0001263	Prap.g_01046	Syab.g_02536
OG0001265	Prap.g_01056	Syab.g_02523
OG0001266	Prap.g_00966	Syab.g_02639
OG0001267	Prap.g_01430	Syab.g_00295
OG0001268	Prap.g_01367	Syab.g_00529
OG0001269	Prap.g_00728	Syab.g_01809
OG0001270	Prap.g_01332	Syab.g_00579
OG0001271	Prap.g_01295	Syab.g_00694
OG0001272	Prap.g_01281	Syab.g_02102
OG0001273	Prap.g_00396	Syab.g_01878
OG0001274	Prap.g_00942	Syab.g_02706
OG0001275	Prap.g_00285	Syab.g_01330
OG0001276	Prap.g_00299	Syab.g_01313
OG0001277	Prap.g_01502	Syab.g_02163
OG0001278	Prap.g_00402	Syab.g_01152
OG0001279	Prap.g_00610	Syab.g_01807
OG0001280	Prap.g_00560	Syab.g_00918
OG0001281	Prap.g_00566	Syab.g_00906
OG0001282	Prap.g_00060	Syab.g_02086
OG0001283	Prap.g_01493	Syab.g_02885
OG0001284	Prap.g_00196	Syab.g_02211
OG0001285	Prap.g_01752	Syab.g_02309
OG0001286	Prap.g_01638	Syab.g_00451
OG0001287	Prap.g_01578	Syab.g_00111
OG0001288	Prap.g_01568	Syab.g_00094
OG0001289	Prap.g_01091	Syab.g_02465
OG0001290	Prap.g_01076	Syab.g_02493
OG0001291	Prap.g_01038	Syab.g_02546
OG0001292	Prap.g_01463	Syab.g_00348
OG0001293	Prap.g_01450	Syab.g_00322
OG0001295	Prap.g_01919	Syab.g_01215
OG0001296	Prap.g_01258	Syab.g_02132
OG0001297	Prap.g_01253	Syab.g_02136
OG0001298	Prap.g_01192	Syab.g_01980
OG0001299	Prap.g_00359	Syab.g_01557
OG0001300	Prap.g_00806	Syab.g_01180
OG0001301	Prap.g_00801	Syab.g_01197
OG0001302	Prap.g_00688	Syab.g_01844
OG0001303	Prap.g_01817	Syab.g_01424
OG0001304	Prap.g_00312	Syab.g_01298
OG0001305	Prap.g_00712	Syab.g_01204
OG0001306	Prap.g_00471	Syab.g_00941
OG0001307	Prap.g_01927	Syab.g_01552
OG0001308	Prap.g_00131	Syab.g_00759
OG0001309	Prap.g_00238	Syab.g_02142
OG0001310	Prap.g_01766	Syab.g_02288
OG0001311	Prap.g_00301	Syab.g_01311
OG0001312	Prap.g_00676	Syab.g_01414
OG0001315	Prap.g_00509	Syab.g_00472
OG0001316	Prap.g_01034	Syab.g_02552
OG0001317	Prap.g_01478	Syab.g_02373
OG0001318	Prap.g_01454	Syab.g_00333
OG0001319	Prap.g_01437	Syab.g_00306
OG0001321	Prap.g_01315	Syab.g_00616
OG0001322	Prap.g_01314	Syab.g_00617
OG0001323	Prap.g_01248	Syab.g_02145
OG0001324	Prap.g_00805	Syab.g_01181
OG0001325	Prap.g_00342	Syab.g_01273
OG0001327	Prap.g_00870	Syab.g_01643
OG0001328	Prap.g_00542	Syab.g_01616
OG0001329	Prap.g_01820	Syab.g_00361
OG0001330	Prap.g_00227	Syab.g_00925
OG0001331	Prap.g_00065	Syab.g_02081
OG0001332	Prap.g_00167	Syab.g_02165
OG0001333	Prap.g_01741	Syab.g_02323
OG0001334	Prap.g_01616	Syab.g_00483
OG0001335	Prap.g_01615	Syab.g_00484
OG0001337	Prap.g_01380	Syab.g_00480, Syab.g_00502
OG0001338	Prap.g_01377	Syab.g_00495, Syab.g_00509, Syab.g_02229, Syab.g_00505
OG0001339	Prap.g_01073	Syab.g_02496
OG0001340	Prap.g_01379	Syab.g_00503
OG0001341	Prap.g_00511	Syab.g_01779
OG0001343	Prap.g_00662	Syab.g_00359
OG0001344	Prap.g_00452	Syab.g_00974
OG0001345	Prap.g_00436	Syab.g_01008
OG0001346	Prap.g_00562	Syab.g_00914
OG0001348	Prap.g_01921	Syab.g_01258
OG0001351	Prap.g_01309	Syab.g_00625
OG0001353	Prap.g_00750	Syab.g_01702
OG0001354	Prap.g_00267	Syab.g_01358
OG0001357	Prap.g_00535	Syab.g_00620, Syab.g_01373, Syab.g_02891
OG0001359	Prap.g_00661	Syab.g_00360
OG0001362	Prap.g_00135	Syab.g_00754
OG0001363	Prap.g_00137	Syab.g_00752
OG0001364	Prap.g_01613	Syab.g_00211
OG0001365	Prap.g_01531	Syab.g_02760
OG0001369	Prap.g_01086	Syab.g_02483
OG0001370	Prap.g_01304	Syab.g_01831
OG0001375	Prap.g_00663	Syab.g_00358
OG0001379	Prap.g_00555	Syab.g_00923
OG0001381	Prap.g_00481	Syab.g_01937
OG0001382	Prap.g_00524	Syab.g_00393
OG0001394	Prap.g_00843	Syab.g_01599
OG0001397	Prap.g_00136	Syab.g_00753
OG0001398	Prap.g_01896	Syab.g_02457
OG0001401	Prap.g_00745	Syab.g_01708
OG0001402	Prap.g_01143	Syab.g_01896
OG0001404	Prap.g_00882	Syab.g_02433
OG0001407	Prap.g_00528	Syab.g_01158
OG0001409	Prap.g_00448	Syab.g_00988
OG0001410	Prap.g_01926	Syab.g_01550
OG0001411	Prap.g_00889	Syab.g_00147
OG0001414	Prap.g_01483	Syab.g_01938
OG0001415	Prap.g_01481	Syab.g_02471
OG0001419	Prap.g_00527	Syab.g_01159
OG0001425	Prap.g_01521	Syab.g_02777
OG0001428	Prap.g_00998	Syab.g_02594
OG0001429	Prap.g_00684	Syab.g_01423
OG0001430	Prap.g_00520	Syab.g_02743
OG0001434	Prap.g_00838	Syab.g_01594
OG0001435	Prap.g_00862	Syab.g_01637
OG0001443	Prap.g_00517	Syab.g_02794
OG0001448	Prap.g_01311	Syab.g_01789
OG0001450	Prap.g_00813	Syab.g_01081
OG0001461	Prap.g_00898	Syab.g_01754
OG0001463	Prap.g_01423	Syab.g_01104
OG0001467	Prap.g_01947	Syab.g_00805
OG0001472	Prap.g_01120	Syab.g_01800
OG0001476	Prap.g_00449	Syab.g_00984
OG0001477	Prap.g_00587	Syab.g_01191
OG0001481	Prap.g_00541	Syab.g_00621
OG0001484	Prap.g_00226	Syab.g_02849
OG0001486	Prap.g_00458	Syab.g_00967
OG0001488	Prap.g_00443	Syab.g_00994
OG0001489	Prap.g_01627	Syab.g_00462
OG0001496	Prap.g_00589	Syab.g_01188
OG0001497	Prap.g_00588	Syab.g_01190
OG0001498	Prap.g_01348	Syab.g_00552
OG0001505	Prap.g_00003	Syab.g_00189
OG0001510	Prap.g_01574	Syab.g_00103
OG0001511	Prap.g_01064	Syab.g_02509
OG0001512	Prap.g_00513	Syab.g_02368
OG0001513	Prap.g_01847	Syab.g_00470
OG0001514	Prap.g_00590	Syab.g_01187
OG0001515	Prap.g_00808	Syab.g_01176
OG0001516	Prap.g_00362	Syab.g_01554
OG0001517	Prap.g_01371	Syab.g_00524
OG0001518	Prap.g_01522	Syab.g_02775
OG0001519	Prap.g_01517	Syab.g_02796
OG0001522	Prap.g_00749	Syab.g_01703
OG0001525	Prap.g_01814	Syab.g_01823
OG0001527	Prap.g_01206	Syab.g_01998
OG0001529	Prap.g_00914	Syab.g_00051
OG0001530	Prap.g_01065	Syab.g_02507
OG0001531	Prap.g_01473	Syab.g_02367
OG0001532	Prap.g_00425	Syab.g_01024
OG0001534	Prap.g_00313	Syab.g_01297
OG0001535	Prap.g_00297	Syab.g_01316
OG0001536	Prap.g_00253	Syab.g_01388
OG0001537	Prap.g_00846	Syab.g_01606
OG0001538	Prap.g_00778	Syab.g_01278
OG0001539	Prap.g_00868	Syab.g_01641
OG0001540	Prap.g_01044	Syab.g_02538
OG0001541	Prap.g_00990	Syab.g_02603
OG0001542	Prap.g_00984	Syab.g_02614
OG0001543	Prap.g_00547	Syab.g_02686
OG0001544	Prap.g_01518	Syab.g_02795
OG0001545	Prap.g_01503	Syab.g_02874
OG0001557	Prap.g_00842	Syab.g_01598
OG0001559	Prap.g_01066	Syab.g_02506
OG0001560	Prap.g_01077	Syab.g_02492
OG0001561	Prap.g_00303	Syab.g_01309
OG0001562	Prap.g_00290	Syab.g_01324
OG0001564	Prap.g_00895	Syab.g_00177
OG0001565	Prap.g_00636	Syab.g_01837
OG0001572	Prap.g_00609	Syab.g_02215
OG0001574	Prap.g_01208	Syab.g_02000
OG0001575	Prap.g_01203	Syab.g_01995
OG0001576	Prap.g_00575	Syab.g_00896
OG0001577	Prap.g_00461	Syab.g_00964
OG0001579	Prap.g_01382	Syab.g_00489, Syab.g_00494
OG0001580	Prap.g_00907	Syab.g_02740
OG0001589	Prap.g_01733	Syab.g_02331
OG0001591	Prap.g_00829	Syab.g_01566
OG0001592	Prap.g_00908	Syab.g_02741
OG0001614	Prap.g_01586	Syab.g_00121
OG0001616	Prap.g_00433	Syab.g_01013
OG0001617	Prap.g_00804	Syab.g_01183
OG0001619	Prap.g_00246	Syab.g_01399
OG0001620	Prap.g_01363	Syab.g_00535
OG0001621	Prap.g_01458	Syab.g_00337
OG0001622	Prap.g_01494	Syab.g_02884
OG0001636	Prap.g_00920	Syab.g_00041
OG0001638	Prap.g_01768	Syab.g_02270
OG0001639	Prap.g_00170	Syab.g_02170
OG0001640	Prap.g_00696	Syab.g_01233
OG0001641	Prap.g_00278	Syab.g_01341
OG0001642	Prap.g_00729	Syab.g_02027
OG0001643	Prap.g_00387	Syab.g_01869
OG0001644	Prap.g_00332	Syab.g_01672
OG0001654	Prap.g_00168	Syab.g_02168
OG0001656	Prap.g_01383	Syab.g_00493
OG0001657	Prap.g_01015	Syab.g_02575
OG0001658	Prap.g_00912	Syab.g_02754
OG0001659	Prap.g_01916	Syab.g_01020
OG0001669	Prap.g_00579, Prap.g_01837	Syab.g_02892
OG0001676	Prap.g_01381	Syab.g_00492
OG0001678	Prap.g_01711	Syab.g_00370
OG0001679	Prap.g_01376	Syab.g_02475, Syab.g_01425
OG0001693	Prap.g_01835	Syab.g_01209
OG0001709	Prap.g_00097	Syab.g_00162
OG0001717	Prap.g_00594	Syab.g_02588
OG0001747	Prap.g_01340	Syab.g_02559
OG0001758	Prap.g_01801	Syab.g_01483
OG0001770	Prap.g_01864	Syab.g_01743
OG0001807	Prap.g_00896	Syab.g_00215
OG0001875	Prap.g_01802	Syab.g_01493
OG0001876	Prap.g_01803	Syab.g_01494
OG0001917	Prap.g_00298	Syab.g_01314
OG0001922	Prap.g_00103	Syab.g_00153
OG0001965	Prap.g_01845	Syab.g_02045
OG0002003	Prap.g_00028	Syab.g_01175
OG0002106	Prap.g_00533	Syab.g_00956
OG0002122	Prap.g_00027	Syab.g_01174
OG0002177	Prap.g_01132	Syab.g_01480
OG0002246	Prap.g_01831	Syab.g_00563
OG0002340	Prap.g_00960	Syab.g_02676
OG0002433	Prap.g_01897	Syab.g_02671
OG0002663	Prap.g_01800	Syab.g_00346
