Orthogroup	Syaa	Syap
OG0001319	Syaa.g_00273	Syap.g_02338
OG0001323	Syaa.g_02002	Syap.g_00757
OG0001326	Syaa.g_00396, Syaa.g_02672	Syap.g_02646
OG0001336	Syaa.g_02735	Syap.g_02602
OG0001345	Syaa.g_00803	Syap.g_01877, Syap.g_02776
OG0001346	Syaa.g_00734	Syap.g_01484
OG0001347	Syaa.g_00195	Syap.g_02536
OG0001348	Syaa.g_00847	Syap.g_00938
OG0001349	Syaa.g_00437	Syap.g_01264, Syap.g_00851
OG0001351	Syaa.g_01863	Syap.g_01996
OG0001353	Syaa.g_00841	Syap.g_01849
OG0001358	Syaa.g_01663	Syap.g_00942
OG0001360	Syaa.g_00805	Syap.g_01881, Syap.g_02778
OG0001361	Syaa.g_00800	Syap.g_01792
OG0001364	Syaa.g_00171	Syap.g_01052
OG0001366	Syaa.g_00524	Syap.g_01399
OG0001368	Syaa.g_00317	Syap.g_01576
OG0001373	Syaa.g_02671	Syap.g_02647
OG0001374	Syaa.g_02679	Syap.g_01829, Syap.g_01830
OG0001376	Syaa.g_02614	Syap.g_01991
OG0001377	Syaa.g_02613	Syap.g_01992
OG0001378	Syaa.g_00700	Syap.g_02055
OG0001379	Syaa.g_00744	Syap.g_01474
OG0001382	Syaa.g_01866	Syap.g_00677
OG0001385	Syaa.g_02668	Syap.g_02650
OG0001386	Syaa.g_02669	Syap.g_02649
OG0001387	Syaa.g_02670	Syap.g_02648
OG0001388	Syaa.g_02673	Syap.g_02645
OG0001389	Syaa.g_02674	Syap.g_02644
OG0001390	Syaa.g_02675	Syap.g_02643
OG0001391	Syaa.g_02676	Syap.g_01833
OG0001392	Syaa.g_02677	Syap.g_01832
OG0001393	Syaa.g_02678	Syap.g_01831
OG0001394	Syaa.g_01118	Syap.g_00159
OG0001395	Syaa.g_01267	Syap.g_00531
OG0001396	Syaa.g_00196	Syap.g_02537
OG0001398	Syaa.g_01424	Syap.g_02356
OG0001401	Syaa.g_00837	Syap.g_01844
OG0001406	Syaa.g_02615	Syap.g_01989
OG0001408	Syaa.g_00953	Syap.g_01862
OG0001411	Syaa.g_00457	Syap.g_00853
OG0001412	Syaa.g_00442, Syaa.g_01020, Syaa.g_00194	Syap.g_02535
OG0001420	Syaa.g_01991	Syap.g_02736
OG0001422	Syaa.g_00743	Syap.g_01682
OG0001428	Syaa.g_02481	Syap.g_01196
OG0001432	Syaa.g_00930	Syap.g_01967
OG0001433	Syaa.g_00849	Syap.g_00790
OG0001434	Syaa.g_01123	Syap.g_00167
OG0001435	Syaa.g_01090	Syap.g_01259
OG0001438	Syaa.g_00247	Syap.g_01346, Syap.g_01630
OG0001439	Syaa.g_00221	Syap.g_01674
OG0001441	Syaa.g_02000	Syap.g_02749
OG0001443	Syaa.g_02617	Syap.g_01006
OG0001444	Syaa.g_02357	Syap.g_00761
OG0001447	Syaa.g_02416	Syap.g_02218
OG0001452	Syaa.g_00301	Syap.g_01590
OG0001453	Syaa.g_01319	Syap.g_02687
OG0001456	Syaa.g_02687	Syap.g_01828
OG0001457	Syaa.g_02688	Syap.g_01826
OG0001458	Syaa.g_02689	Syap.g_01825
OG0001459	Syaa.g_01040	Syap.g_00351
OG0001460	Syaa.g_00850	Syap.g_00789
OG0001461	Syaa.g_02328	Syap.g_02707
OG0001470	Syaa.g_00693	Syap.g_01138, Syap.g_00709
OG0001474	Syaa.g_02175	Syap.g_00562
OG0001475	Syaa.g_00691	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001479	Syaa.g_02178	Syap.g_00565
OG0001487	Syaa.g_01819	Syap.g_00699
OG0001488	Syaa.g_00791	Syap.g_00209
OG0001489	Syaa.g_02234	Syap.g_00603
OG0001492	Syaa.g_00969	Syap.g_02441
OG0001493	Syaa.g_00961	Syap.g_02433
OG0001495	Syaa.g_02317	Syap.g_01921
OG0001498	Syaa.g_02148	Syap.g_02044, Syap.g_02043
OG0001502	Syaa.g_00819	Syap.g_00833
OG0001504	Syaa.g_01039	Syap.g_00350
OG0001507	Syaa.g_02137	Syap.g_00227
OG0001508	Syaa.g_00694	Syap.g_01139
OG0001510	Syaa.g_00116	Syap.g_01117
OG0001511	Syaa.g_02389	Syap.g_02629, Syap.g_02676
OG0001512	Syaa.g_02105	Syap.g_01151, Syap.g_01152
OG0001515	Syaa.g_00909	Syap.g_00906
OG0001516	Syaa.g_01067	Syap.g_01964
OG0001517	Syaa.g_02181	Syap.g_00568
OG0001518	Syaa.g_02609	Syap.g_01026
OG0001519	Syaa.g_02619	Syap.g_02079
OG0001527	Syaa.g_01936	Syap.g_00287, Syap.g_00292
OG0001528	Syaa.g_00692	Syap.g_00806, Syap.g_01137, Syap.g_02464
OG0001529	Syaa.g_00050	Syap.g_01809
OG0001530	Syaa.g_02387	Syap.g_02627
OG0001531	Syaa.g_02104	Syap.g_01150
OG0001533	Syaa.g_01857	Syap.g_02326
OG0001534	Syaa.g_01280	Syap.g_00534
OG0001535	Syaa.g_01297	Syap.g_01875
OG0001536	Syaa.g_01362	Syap.g_02018
OG0001537	Syaa.g_01112	Syap.g_00153
OG0001538	Syaa.g_01159	Syap.g_00199
OG0001539	Syaa.g_01085	Syap.g_02370
OG0001540	Syaa.g_02420	Syap.g_02214
OG0001541	Syaa.g_02490	Syap.g_01187
OG0001542	Syaa.g_02499	Syap.g_01177
OG0001543	Syaa.g_02547	Syap.g_01417, Syap.g_01416
OG0001547	Syaa.g_01420	Syap.g_00840, Syap.g_00839
OG0001556	Syaa.g_01008	Syap.g_00796, Syap.g_00041, Syap.g_00411
OG0001557	Syaa.g_01119	Syap.g_00162
OG0001558	Syaa.g_00022	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Syaa.g_01305	Syap.g_02700
OG0001563	Syaa.g_02250	Syap.g_00473
OG0001564	Syaa.g_02683	Syap.g_00876
OG0001567	Syaa.g_01421	Syap.g_00838
OG0001568	Syaa.g_01416	Syap.g_00842
OG0001570	Syaa.g_01693	Syap.g_00438
OG0001574	Syaa.g_01938	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Syaa.g_00765	Syap.g_00232
OG0001578	Syaa.g_00369	Syap.g_01818
OG0001580	Syaa.g_02580	Syap.g_01340, Syap.g_01341
OG0001590	Syaa.g_01640	Syap.g_00889
OG0001592	Syaa.g_02581	Syap.g_01342
OG0001613	Syaa.g_02227	Syap.g_00597
OG0001614	Syaa.g_00130	Syap.g_01101
OG0001616	Syaa.g_01024	Syap.g_01884
OG0001618	Syaa.g_01254	Syap.g_00518, Syap.g_02409
OG0001619	Syaa.g_01374	Syap.g_01752
OG0001620	Syaa.g_02169	Syap.g_00557
OG0001621	Syaa.g_00300	Syap.g_01592
OG0001622	Syaa.g_02733	Syap.g_02601
OG0001623	Syaa.g_02194	Syap.g_00582, Syap.g_00585
OG0001624	Syaa.g_02623	Syap.g_02494
OG0001634	Syaa.g_01073	Syap.g_01956
OG0001635	Syaa.g_00094	Syap.g_01127
OG0001636	Syaa.g_00043	Syap.g_01797
OG0001637	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651	Syap.g_01945, Syap.g_01946
OG0001638	Syaa.g_00538	Syap.g_01778
OG0001639	Syaa.g_00626	Syap.g_00751
OG0001641	Syaa.g_01321	Syap.g_02685
OG0001642	Syaa.g_00814	Syap.g_00530
OG0001643	Syaa.g_01628	Syap.g_00902
OG0001644	Syaa.g_01263	Syap.g_00346
OG0001645	Syaa.g_01491, Syaa.g_00938	Syap.g_00668
OG0001647	Syaa.g_00271	Syap.g_01370
OG0001652	Syaa.g_00018	Syap.g_02634
OG0001654	Syaa.g_00628	Syap.g_00753
OG0001657	Syaa.g_02464	Syap.g_02175
OG0001658	Syaa.g_02591	Syap.g_00131
OG0001659	Syaa.g_01006	Syap.g_01892
OG0001660	Syaa.g_02158, Syaa.g_02395	Syap.g_02148, Syap.g_02632, Syap.g_02673
OG0001672	Syaa.g_00339	Syap.g_02553, Syap.g_02554
OG0001673	Syaa.g_02114	Syap.g_01163
OG0001675	Syaa.g_01307	Syap.g_02698
OG0001677	Syaa.g_02223, Syaa.g_01003	Syap.g_00592
OG0001678	Syaa.g_02348	Syap.g_02678
OG0001680	Syaa.g_00533	Syap.g_01772
OG0001682	Syaa.g_01581, Syaa.g_01247	Syap.g_00516
OG0001692	Syaa.g_01769	Syap.g_02120
OG0001694	Syaa.g_00260	Syap.g_01358
OG0001700	Syaa.g_01423	Syap.g_00975
OG0001713	Syaa.g_00783	Syap.g_00349
OG0001714	Syaa.g_00084, Syaa.g_00425	Syap.g_01040
OG0001715	Syaa.g_01563	Syap.g_00665
OG0001717	Syaa.g_02476	Syap.g_01200
OG0001729	Syaa.g_02100	Syap.g_02666
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syap.g_00770
OG0001731	Syaa.g_00599	Syap.g_00029
OG0001732	Syaa.g_00984	Syap.g_02315
OG0001733	Syaa.g_01080	Syap.g_00794
OG0001735	Syaa.g_01060	Syap.g_00095
OG0001737	Syaa.g_00241	Syap.g_01637
OG0001738	Syaa.g_00204	Syap.g_01657
OG0001739	Syaa.g_02706	Syap.g_01815, Syap.g_01816
OG0001741	Syaa.g_01565	Syap.g_02493
OG0001749	Syaa.g_00186, Syaa.g_00459	Syap.g_02067
OG0001750	Syaa.g_02358	Syap.g_00764
OG0001751	Syaa.g_02115	Syap.g_01164
OG0001752	Syaa.g_00639	Syap.g_02670
OG0001753	Syaa.g_00646	Syap.g_02534
OG0001754	Syaa.g_00647	Syap.g_01949, Syap.g_01948
OG0001755	Syaa.g_02006	Syap.g_00250
OG0001760	Syaa.g_01500	Syap.g_02651
OG0001762	Syaa.g_01314	Syap.g_02692
OG0001764	Syaa.g_01412	Syap.g_02336
OG0001766	Syaa.g_00230	Syap.g_01328
OG0001767	Syaa.g_00179	Syap.g_01036
OG0001768	Syaa.g_02505	Syap.g_00610
OG0001769	Syaa.g_01614	Syap.g_00643
OG0001771	Syaa.g_01514	Syap.g_00329
OG0001783	Syaa.g_00126	Syap.g_01108, Syap.g_01471
OG0001786	Syaa.g_00581	Syap.g_00311, Syap.g_01210
OG0001787	Syaa.g_01981	Syap.g_01454
OG0001788	Syaa.g_01978	Syap.g_01449
OG0001789	Syaa.g_00736	Syap.g_01482, Syap.g_01481
OG0001790	Syaa.g_00760	Syap.g_00238
OG0001796	Syaa.g_01303	Syap.g_01850, Syap.g_01852
OG0001797	Syaa.g_01382	Syap.g_00947
OG0001798	Syaa.g_01655	Syap.g_01291
OG0001799	Syaa.g_01617	Syap.g_00638
OG0001800	Syaa.g_01750	Syap.g_00771
OG0001801	Syaa.g_01759	Syap.g_02110
OG0001804	Syaa.g_02147	Syap.g_02045, Syap.g_02046
OG0001806	Syaa.g_00272	Syap.g_02337
OG0001808	Syaa.g_00163	Syap.g_01055
OG0001811	Syaa.g_02497	Syap.g_01180
OG0001812	Syaa.g_02582	Syap.g_01343
OG0001813	Syaa.g_02646	Syap.g_02086
OG0001814	Syaa.g_02744	Syap.g_01166, Syap.g_00125
OG0001815	Syaa.g_02753	Syap.g_01801
OG0001838	Syaa.g_00008	Syap.g_00064, Syap.g_00537
OG0001839	Syaa.g_00039	Syap.g_01794
OG0001840	Syaa.g_00056	Syap.g_00978
OG0001841	Syaa.g_00063	Syap.g_00987
OG0001842	Syaa.g_00634	Syap.g_00147, Syap.g_00146
OG0001843	Syaa.g_00131	Syap.g_01100
OG0001844	Syaa.g_00132	Syap.g_01099
OG0001845	Syaa.g_00133	Syap.g_01094
OG0001846	Syaa.g_02408	Syap.g_02228, Syap.g_02226
OG0001847	Syaa.g_02406	Syap.g_02230
OG0001848	Syaa.g_02402	Syap.g_02236
OG0001849	Syaa.g_00328	Syap.g_02364
OG0001850	Syaa.g_00337	Syap.g_02550
OG0001851	Syaa.g_00343	Syap.g_01700
OG0001852	Syaa.g_00344	Syap.g_01699
OG0001853	Syaa.g_00351	Syap.g_01691
OG0001854	Syaa.g_02109	Syap.g_01157
OG0001856	Syaa.g_00575	Syap.g_01216
OG0001857	Syaa.g_00578	Syap.g_01212
OG0001858	Syaa.g_00606	Syap.g_00025
OG0001859	Syaa.g_02069	Syap.g_02516
OG0001860	Syaa.g_02055	Syap.g_02262
OG0001861	Syaa.g_02044	Syap.g_02248
OG0001862	Syaa.g_02033	Syap.g_00276
OG0001863	Syaa.g_02028	Syap.g_00272
OG0001864	Syaa.g_01969	Syap.g_01974
OG0001865	Syaa.g_01901	Syap.g_00651
OG0001866	Syaa.g_01878	Syap.g_01522
OG0001867	Syaa.g_01681	Syap.g_01524
OG0001868	Syaa.g_00732	Syap.g_01495
OG0001869	Syaa.g_00764	Syap.g_00233
OG0001870	Syaa.g_00773	Syap.g_00224
OG0001871	Syaa.g_00778	Syap.g_00217
OG0001872	Syaa.g_00970	Syap.g_02442
OG0001873	Syaa.g_01023	Syap.g_01885
OG0001874	Syaa.g_01026	Syap.g_01882
OG0001877	Syaa.g_00908	Syap.g_00905
OG0001878	Syaa.g_01310	Syap.g_02695
OG0001879	Syaa.g_01316	Syap.g_02690
OG0001883	Syaa.g_01384	Syap.g_01741
OG0001884	Syaa.g_01393	Syap.g_01733
OG0001885	Syaa.g_01407	Syap.g_02792
OG0001886	Syaa.g_01411	Syap.g_02335
OG0001887	Syaa.g_01103	Syap.g_01245
OG0001888	Syaa.g_01131	Syap.g_00168
OG0001889	Syaa.g_01186	Syap.g_02724
OG0001890	Syaa.g_00825	Syap.g_00825
OG0001891	Syaa.g_00821	Syap.g_00832
OG0001893	Syaa.g_01654	Syap.g_01290
OG0001894	Syaa.g_01634, Syaa.g_01635	Syap.g_00893
OG0001895	Syaa.g_01756	Syap.g_02658
OG0001896	Syaa.g_00697	Syap.g_02053
OG0001897	Syaa.g_02172	Syap.g_00559
OG0001898	Syaa.g_02188	Syap.g_00577
OG0001899	Syaa.g_02261	Syap.g_00484
OG0001900	Syaa.g_00287	Syap.g_02355
OG0001901	Syaa.g_00286	Syap.g_02354
OG0001902	Syaa.g_00255	Syap.g_01354
OG0001903	Syaa.g_00246	Syap.g_01631
OG0001904	Syaa.g_00173	Syap.g_02063
OG0001905	Syaa.g_00161	Syap.g_01060
OG0001906	Syaa.g_02421	Syap.g_02213
OG0001908	Syaa.g_02492	Syap.g_01185
OG0001909	Syaa.g_02503	Syap.g_02279
OG0001910	Syaa.g_02555	Syap.g_01907
OG0001912	Syaa.g_02602	Syap.g_01042
OG0001913	Syaa.g_02604	Syap.g_01032
OG0001915	Syaa.g_02750	Syap.g_02313
OG0001924	Syaa.g_01671	Syap.g_00381
OG0001925	Syaa.g_01672	Syap.g_00382
OG0001926	Syaa.g_01673	Syap.g_00383
OG0001927	Syaa.g_01674	Syap.g_00384
OG0001929	Syaa.g_00070	Syap.g_00994
OG0001930	Syaa.g_00633	Syap.g_00148
OG0001931	Syaa.g_00632	Syap.g_00149
OG0001935	Syaa.g_00346	Syap.g_01697
OG0001937	Syaa.g_00591	Syap.g_00037
OG0001943	Syaa.g_01465	Syap.g_00645
OG0001944	Syaa.g_01433	Syap.g_02662
OG0001946	Syaa.g_00907	Syap.g_01058
OG0001947	Syaa.g_00859	Syap.g_01412
OG0001959	Syaa.g_01047	Syap.g_02163
OG0001970	Syaa.g_02423	Syap.g_02212
OG0001979	Syaa.g_00911	Syap.g_00662, Syap.g_00834
OG0001994	Syaa.g_01670	Syap.g_00380
OG0001999	Syaa.g_00675	Syap.g_01375
OG0002002	Syaa.g_00971	Syap.g_02443
OG0002005	Syaa.g_01873	Syap.g_02284, Syap.g_02283
OG0002006	Syaa.g_00858	Syap.g_01384, Syap.g_01413
OG0002009	Syaa.g_01114	Syap.g_00155
OG0002010	Syaa.g_01804	Syap.g_00002
OG0002011	Syaa.g_02141	Syap.g_02399
OG0002013	Syaa.g_02151	Syap.g_02542
OG0002015	Syaa.g_00182	Syap.g_02069
OG0002016	Syaa.g_02551	Syap.g_00102
OG0002017	Syaa.g_02656	Syap.g_02099
OG0002019	Syaa.g_01419	Syap.g_01103
OG0002020	Syaa.g_02704	Syap.g_02581
OG0002021	Syaa.g_02703	Syap.g_02584
OG0002022	Syaa.g_02700	Syap.g_02585
OG0002023	Syaa.g_02699	Syap.g_02588
OG0002025	Syaa.g_00610	Syap.g_02468
OG0002047	Syaa.g_02152	Syap.g_02039, Syap.g_02154
OG0002048	Syaa.g_02228	Syap.g_00598
OG0002049	Syaa.g_02325	Syap.g_01926
OG0002056	Syaa.g_00245	Syap.g_01633, Syap.g_01632
OG0002107	Syaa.g_01544	Syap.g_00420
OG0002113	Syaa.g_00040	Syap.g_01795
OG0002116	Syaa.g_00586	Syap.g_00044
OG0002129	Syaa.g_01787	Syap.g_02529
OG0002130	Syaa.g_00737	Syap.g_01480
OG0002134	Syaa.g_00139	Syap.g_01088, Syap.g_01087
OG0002135	Syaa.g_00520	Syap.g_01395, Syap.g_01402
OG0002136	Syaa.g_00521	Syap.g_01396, Syap.g_01403
OG0002137	Syaa.g_00609	Syap.g_02467
OG0002139	Syaa.g_00956	Syap.g_02429
OG0002142	Syaa.g_01760	Syap.g_02112, Syap.g_02111
OG0002143	Syaa.g_02144	Syap.g_02578
OG0002144	Syaa.g_02319	Syap.g_00772, Syap.g_00773
OG0002160	Syaa.g_00923	Syap.g_01501
OG0002168	Syaa.g_00861	Syap.g_01411
OG0002169	Syaa.g_02153	Syap.g_02038, Syap.g_02152
OG0002170	Syaa.g_02186	Syap.g_00573
OG0002171	Syaa.g_00189	Syap.g_02070
OG0002173	Syaa.g_02544	Syap.g_01420
OG0002179	Syaa.g_00158	Syap.g_01062
OG0002180	Syaa.g_00254	Syap.g_01353
OG0002181	Syaa.g_00284	Syap.g_02350
OG0002182	Syaa.g_00302	Syap.g_00309
OG0002184	Syaa.g_00329	Syap.g_02363
OG0002185	Syaa.g_00336	Syap.g_02549
OG0002186	Syaa.g_00522	Syap.g_01404
OG0002187	Syaa.g_00523	Syap.g_01398
OG0002188	Syaa.g_00558	Syap.g_00616
OG0002189	Syaa.g_00559	Syap.g_00615
OG0002190	Syaa.g_00600	Syap.g_00028
OG0002191	Syaa.g_00699	Syap.g_02327, Syap.g_02329
OG0002192	Syaa.g_00795	Syap.g_00207
OG0002194	Syaa.g_00960	Syap.g_02432
OG0002195	Syaa.g_01099	Syap.g_01249
OG0002196	Syaa.g_01141	Syap.g_00179
OG0002197	Syaa.g_01322	Syap.g_02684
OG0002198	Syaa.g_01613	Syap.g_00644, Syap.g_00405
OG0002199	Syaa.g_01618	Syap.g_00637
OG0002200	Syaa.g_01774	Syap.g_02466
OG0002201	Syaa.g_01880	Syap.g_01520
OG0002202	Syaa.g_01881	Syap.g_01519
OG0002203	Syaa.g_01882	Syap.g_01518
OG0002204	Syaa.g_01899	Syap.g_00440
OG0002205	Syaa.g_01916	Syap.g_01315
OG0002206	Syaa.g_01930	Syap.g_01301
OG0002207	Syaa.g_01940	Syap.g_00297
OG0002208	Syaa.g_02056	Syap.g_02263
OG0002209	Syaa.g_02174	Syap.g_00561
OG0002210	Syaa.g_02220	Syap.g_00588
OG0002211	Syaa.g_02257	Syap.g_00480
OG0002212	Syaa.g_02579	Syap.g_01338
OG0002214	Syaa.g_02736	Syap.g_02604
OG0002225	Syaa.g_01543	Syap.g_00419
OG0002227	Syaa.g_02611	Syap.g_01023, Syap.g_01022
OG0002238	Syaa.g_01053	Syap.g_02235, Syap.g_02000
OG0002242	Syaa.g_00188	Syap.g_02068
OG0002247	Syaa.g_01923	Syap.g_01305
OG0002257	Syaa.g_01585	Syap.g_00660
OG0002292	Syaa.g_02517	Syap.g_02266
OG0002296	Syaa.g_01799	Syap.g_02008
OG0002301	Syaa.g_01648	Syap.g_00675
OG0002302	Syaa.g_02071	Syap.g_02512
OG0002306	Syaa.g_02698	Syap.g_02088
OG0002343	Syaa.g_00312	Syap.g_01581
OG0002347	Syaa.g_00512	Syap.g_01387
OG0002352	Syaa.g_00781	Syap.g_00801
OG0002353	Syaa.g_01167	Syap.g_02729
OG0002355	Syaa.g_01517	Syap.g_02330
OG0002357	Syaa.g_02659	Syap.g_01434, Syap.g_01433
OG0002396	Syaa.g_02284	Syap.g_00507
OG0002404	Syaa.g_01255	Syap.g_01585
OG0002406	Syaa.g_01558	Syap.g_00435
OG0002409	Syaa.g_02652	Syap.g_02093
OG0002410	Syaa.g_02729	Syap.g_02593
OG0002425	Syaa.g_00466	Syap.g_01019
OG0002443	Syaa.g_02537	Syap.g_01627
OG0002464	Syaa.g_00338	Syap.g_02552
OG0002466	Syaa.g_00645	Syap.g_01500
OG0002473	Syaa.g_02494	Syap.g_01119
OG0002506	Syaa.g_00878	Syap.g_01555
OG0002519	Syaa.g_00155	Syap.g_00778
OG0002525	Syaa.g_01444	Syap.g_02158, Syap.g_01008
OG0002527	Syaa.g_01484	Syap.g_02372
OG0002528	Syaa.g_01486	Syap.g_02374
OG0002537	Syaa.g_02515	Syap.g_02270
OG0002539	Syaa.g_02606	Syap.g_01029
OG0002570	Syaa.g_02093	Syap.g_02566
OG0002598	Syaa.g_01432	Syap.g_02388
OG0002601	Syaa.g_01485	Syap.g_02373
OG0002643	Syaa.g_01830	Syap.g_00320
OG0002669	Syaa.g_00613, Syaa.g_00072	Syap.g_02105, Syap.g_02106
OG0002670	Syaa.g_00504	Syap.g_02305
OG0002675	Syaa.g_02322	Syap.g_01751
OG0002731	Syaa.g_02655	Syap.g_00533
OG0002733	Syaa.g_01732, Syaa.g_01731, Syaa.g_01276	Syap.g_01679
OG0002734	Syaa.g_00689, Syaa.g_00091	Syap.g_00718
OG0002735	Syaa.g_00147, Syaa.g_00146	Syap.g_00781
OG0002736	Syaa.g_00513	Syap.g_01708
OG0002737	Syaa.g_00674	Syap.g_01374
OG0002743	Syaa.g_01383	Syap.g_00782
OG0002744	Syaa.g_01463	Syap.g_00841
OG0002776	Syaa.g_02718	Syap.g_02308
OG0002808	Syaa.g_00044	Syap.g_01798
OG0002855	Syaa.g_01398	Syap.g_00780
OG0002935	Syaa.g_00090	Syap.g_00811
OG0003033	Syaa.g_00452	Syap.g_01263
OG0003045	Syaa.g_01610, Syaa.g_00936	Syap.g_00439, Syap.g_02626
OG0003093	Syaa.g_00388	Syap.g_01680
OG0003102	Syaa.g_00514	Syap.g_00884
OG0003260	Syaa.g_00500	Syap.g_02297, Syap.g_02559
OG0003263	Syaa.g_00518	Syap.g_02132
OG0004296	Syaa.g_00073	Syap.g_02104
