Orthogroup	Syaa	Syaj
OG0001063	Syaa.g_01912	Syaj.g_00222
OG0001064	Syaa.g_01911	Syaj.g_00223
OG0001065	Syaa.g_01910	Syaj.g_00224
OG0001066	Syaa.g_01909	Syaj.g_00225
OG0001067	Syaa.g_01908	Syaj.g_00226
OG0001068	Syaa.g_01907	Syaj.g_00227
OG0001069	Syaa.g_01906	Syaj.g_00228
OG0001070	Syaa.g_01903	Syaj.g_00231
OG0001071	Syaa.g_01902	Syaj.g_00232
OG0001072	Syaa.g_01898	Syaj.g_00236
OG0001073	Syaa.g_01884	Syaj.g_00254
OG0001074	Syaa.g_01678	Syaj.g_01327
OG0001075	Syaa.g_01676	Syaj.g_01325
OG0001076	Syaa.g_01659	Syaj.g_01305
OG0001077	Syaa.g_01647	Syaj.g_01294
OG0001078	Syaa.g_01632	Syaj.g_01282
OG0001079	Syaa.g_01619	Syaj.g_01269
OG0001080	Syaa.g_01443	Syaj.g_01135
OG0001081	Syaa.g_01056	Syaj.g_00699
OG0001082	Syaa.g_01057	Syaj.g_00700
OG0001083	Syaa.g_01064	Syaj.g_00709
OG0001084	Syaa.g_01065	Syaj.g_00711
OG0001085	Syaa.g_01075	Syaj.g_00721
OG0001086	Syaa.g_01077	Syaj.g_00723
OG0001087	Syaa.g_00920	Syaj.g_00498
OG0001088	Syaa.g_00916	Syaj.g_00494
OG0001089	Syaa.g_00890	Syaj.g_00439
OG0001090	Syaa.g_01237	Syaj.g_00959
OG0001091	Syaa.g_01239	Syaj.g_00957
OG0001092	Syaa.g_01242	Syaj.g_00954
OG0001093	Syaa.g_01248	Syaj.g_00948
OG0001094	Syaa.g_01148	Syaj.g_01032
OG0001095	Syaa.g_01185	Syaj.g_01008
OG0001096	Syaa.g_01200	Syaj.g_00988
OG0001097	Syaa.g_00828	Syaj.g_00371
OG0001098	Syaa.g_01441	Syaj.g_01132
OG0001099	Syaa.g_02400	Syaj.g_01906
OG0001100	Syaa.g_01086	Syaj.g_00732
OG0001101	Syaa.g_01088	Syaj.g_00734
OG0001102	Syaa.g_01091	Syaj.g_00737
OG0001103	Syaa.g_01093	Syaj.g_00740
OG0001104	Syaa.g_01133	Syaj.g_01050
OG0001105	Syaa.g_01137	Syaj.g_01046
OG0001106	Syaa.g_01372	Syaj.g_00912
OG0001107	Syaa.g_01359	Syaj.g_00900
OG0001108	Syaa.g_01350	Syaj.g_00870
OG0001109	Syaa.g_01349	Syaj.g_00868
OG0001110	Syaa.g_01347	Syaj.g_00866
OG0001111	Syaa.g_01345	Syaj.g_00864
OG0001112	Syaa.g_01343	Syaj.g_00862
OG0001113	Syaa.g_01342	Syaj.g_00861
OG0001114	Syaa.g_01341	Syaj.g_00860
OG0001115	Syaa.g_01337	Syaj.g_00856
OG0001116	Syaa.g_01335	Syaj.g_00854
OG0001117	Syaa.g_01334	Syaj.g_00853
OG0001118	Syaa.g_01333	Syaj.g_00852
OG0001119	Syaa.g_01331	Syaj.g_00850
OG0001120	Syaa.g_01328	Syaj.g_00846
OG0001121	Syaa.g_01125	Syaj.g_00630
OG0001122	Syaa.g_01301	Syaj.g_00817
OG0001123	Syaa.g_01294	Syaj.g_00810
OG0001124	Syaa.g_01292	Syaj.g_00808
OG0001125	Syaa.g_01290	Syaj.g_00806
OG0001126	Syaa.g_00864	Syaj.g_00413
OG0001127	Syaa.g_00865	Syaj.g_00414
OG0001128	Syaa.g_00868	Syaj.g_00417
OG0001129	Syaa.g_00870	Syaj.g_00419
OG0001130	Syaa.g_00871	Syaj.g_00420
OG0001131	Syaa.g_01108	Syaj.g_01070
OG0001132	Syaa.g_01468	Syaj.g_01166
OG0001133	Syaa.g_01656	Syaj.g_01302
OG0001134	Syaa.g_01028	Syaj.g_00645
OG0001135	Syaa.g_01030	Syaj.g_00647
OG0001136	Syaa.g_00767	Syaj.g_00300
OG0001137	Syaa.g_00786	Syaj.g_00318
OG0001138	Syaa.g_01002	Syaj.g_00620
OG0001139	Syaa.g_01000	Syaj.g_00618
OG0001140	Syaa.g_00999	Syaj.g_00617
OG0001141	Syaa.g_00998	Syaj.g_00616
OG0001142	Syaa.g_00997	Syaj.g_00615
OG0001143	Syaa.g_00987	Syaj.g_00602
OG0001144	Syaa.g_00978	Syaj.g_00588
OG0001145	Syaa.g_00748	Syaj.g_00276
OG0001146	Syaa.g_00729	Syaj.g_01518
OG0001147	Syaa.g_01837	Syaj.g_01438
OG0001148	Syaa.g_02061	Syaj.g_00057
OG0001149	Syaa.g_02062	Syaj.g_00056
OG0001150	Syaa.g_02063	Syaj.g_00055
OG0001151	Syaa.g_02076	Syaj.g_00043
OG0001152	Syaa.g_02077	Syaj.g_00040
OG0001153	Syaa.g_01811	Syaj.g_01425
OG0001154	Syaa.g_01812	Syaj.g_01426
OG0001156	Syaa.g_00623	Syaj.g_01640
OG0001157	Syaa.g_00622	Syaj.g_01641
OG0001158	Syaa.g_00619	Syaj.g_01643
OG0001159	Syaa.g_00618	Syaj.g_01644
OG0001160	Syaa.g_00574	Syaj.g_01697
OG0001161	Syaa.g_02620	Syaj.g_02148
OG0001162	Syaa.g_01203	Syaj.g_00979
OG0001163	Syaa.g_00566	Syaj.g_01705
OG0001164	Syaa.g_00560	Syaj.g_01711
OG0001165	Syaa.g_00555	Syaj.g_01716
OG0001166	Syaa.g_00527	Syaj.g_01746
OG0001167	Syaa.g_00673	Syaj.g_01592
OG0001168	Syaa.g_00672	Syaj.g_01594
OG0001169	Syaa.g_00670	Syaj.g_01596
OG0001170	Syaa.g_00668	Syaj.g_01597
OG0001171	Syaa.g_00655	Syaj.g_01607
OG0001172	Syaa.g_02347	Syaj.g_02641
OG0001173	Syaa.g_02346	Syaj.g_02642
OG0001174	Syaa.g_02338	Syaj.g_02650
OG0001175	Syaa.g_02337	Syaj.g_02651
OG0001176	Syaa.g_02314	Syaj.g_02688
OG0001177	Syaa.g_02316	Syaj.g_02685
OG0001178	Syaa.g_00546	Syaj.g_01726
OG0001179	Syaa.g_02268	Syaj.g_02719
OG0001180	Syaa.g_02243	Syaj.g_02744
OG0001181	Syaa.g_02239	Syaj.g_02748
OG0001182	Syaa.g_02230	Syaj.g_02757
OG0001183	Syaa.g_02224	Syaj.g_02762
OG0001184	Syaa.g_00151	Syaj.g_02449
OG0001186	Syaa.g_00081	Syaj.g_02339
OG0001187	Syaa.g_00082	Syaj.g_02369
OG0001188	Syaa.g_00075	Syaj.g_02336
OG0001189	Syaa.g_00057	Syaj.g_02318
OG0001190	Syaa.g_02592	Syaj.g_02111
OG0001191	Syaa.g_02605	Syaj.g_02128
OG0001192	Syaa.g_02612	Syaj.g_02138
OG0001193	Syaa.g_02658	Syaj.g_02178
OG0001194	Syaa.g_02660	Syaj.g_02180
OG0001195	Syaa.g_02661	Syaj.g_02181
OG0001196	Syaa.g_02741	Syaj.g_02244
OG0001197	Syaa.g_02743	Syaj.g_02246
OG0001198	Syaa.g_02755	Syaj.g_02259
OG0001199	Syaa.g_00347	Syaj.g_01825
OG0001200	Syaa.g_00345	Syaj.g_01827
OG0001201	Syaa.g_02381	Syaj.g_01888
OG0001202	Syaa.g_02528	Syaj.g_02032
OG0001203	Syaa.g_02106	Syaj.g_02877
OG0001204	Syaa.g_00316	Syaj.g_02621
OG0001205	Syaa.g_00713	Syaj.g_01545
OG0001206	Syaa.g_01855	Syaj.g_01484
OG0001207	Syaa.g_02058	Syaj.g_00061
OG0001208	Syaa.g_02049	Syaj.g_00074
OG0001209	Syaa.g_01977	Syaj.g_00147
OG0001210	Syaa.g_01967	Syaj.g_00158
OG0001211	Syaa.g_01950	Syaj.g_00184
OG0001212	Syaa.g_01892	Syaj.g_00246
OG0001214	Syaa.g_01631	Syaj.g_01281
OG0001215	Syaa.g_00914	Syaj.g_00492
OG0001216	Syaa.g_01238	Syaj.g_00958
OG0001218	Syaa.g_01820	Syaj.g_01434
OG0001219	Syaa.g_01404	Syaj.g_00782
OG0001220	Syaa.g_00812	Syaj.g_00345
OG0001221	Syaa.g_01111	Syaj.g_01067
OG0001222	Syaa.g_01371	Syaj.g_00911
OG0001223	Syaa.g_01326	Syaj.g_00844
OG0001224	Syaa.g_00874	Syaj.g_00423
OG0001225	Syaa.g_00876	Syaj.g_00425
OG0001227	Syaa.g_02622	Syaj.g_02152
OG0001228	Syaa.g_00695	Syaj.g_01565
OG0001229	Syaa.g_00899	Syaj.g_00451
OG0001231	Syaa.g_00017	Syaj.g_02279
OG0001232	Syaa.g_00508	Syaj.g_01757
OG0001233	Syaa.g_00667	Syaj.g_01598
OG0001234	Syaa.g_02333	Syaj.g_02655
OG0001235	Syaa.g_02323	Syaj.g_02679
OG0001236	Syaa.g_00154	Syaj.g_02453
OG0001239	Syaa.g_00350	Syaj.g_01822
OG0001240	Syaa.g_02364	Syaj.g_01871
OG0001242	Syaa.g_02407	Syaj.g_01913
OG0001243	Syaa.g_02415	Syaj.g_01926
OG0001244	Syaa.g_02445	Syaj.g_01960
OG0001246	Syaa.g_02023	Syaj.g_00100
OG0001247	Syaa.g_01207	Syaj.g_00973
OG0001248	Syaa.g_01204	Syaj.g_00978
OG0001250	Syaa.g_00832	Syaj.g_00375
OG0001251	Syaa.g_02667	Syaj.g_02187
OG0001252	Syaa.g_00867	Syaj.g_00416
OG0001253	Syaa.g_01467	Syaj.g_01165
OG0001254	Syaa.g_01029	Syaj.g_00646
OG0001256	Syaa.g_00567	Syaj.g_01704
OG0001257	Syaa.g_01418, Syaa.g_00405	Syaj.g_01342
OG0001258	Syaa.g_00557	Syaj.g_01714
OG0001260	Syaa.g_00642	Syaj.g_01617
OG0001261	Syaa.g_02259	Syaj.g_02728
OG0001262	Syaa.g_00059	Syaj.g_02320
OG0001263	Syaa.g_02418	Syaj.g_01929
OG0001265	Syaa.g_02405	Syaj.g_01911
OG0001266	Syaa.g_02532	Syaj.g_02036
OG0001267	Syaa.g_00262	Syaj.g_02565
OG0001268	Syaa.g_02176	Syaj.g_02811
OG0001270	Syaa.g_00701	Syaj.g_01558
OG0001271	Syaa.g_01845	Syaj.g_01447
OG0001272	Syaa.g_02045	Syaj.g_00078
OG0001273	Syaa.g_01639	Syaj.g_01288
OG0001274	Syaa.g_02563	Syaj.g_02077
OG0001275	Syaa.g_01311	Syaj.g_00827
OG0001276	Syaa.g_01295	Syaj.g_00811
OG0001277	Syaa.g_02724	Syaj.g_02227
OG0001278	Syaa.g_00966	Syaj.g_00575
OG0001279	Syaa.g_01749	Syaj.g_01356
OG0001280	Syaa.g_00738	Syaj.g_01508
OG0001281	Syaa.g_00728	Syaj.g_01519
OG0001282	Syaa.g_02060	Syaj.g_00058
OG0001283	Syaa.g_02734	Syaj.g_02238
OG0001284	Syaa.g_00583	Syaj.g_01688
OG0001286	Syaa.g_02245	Syaj.g_02742
OG0001287	Syaa.g_00121	Syaj.g_02415
OG0001289	Syaa.g_00327	Syaj.g_01845
OG0001290	Syaa.g_02373	Syaj.g_01880
OG0001291	Syaa.g_02428	Syaj.g_01939
OG0001292	Syaa.g_00310	Syaj.g_02616
OG0001293	Syaa.g_00288	Syaj.g_02594
OG0001294	Syaa.g_01076	Syaj.g_00722
OG0001295	Syaa.g_01964	Syaj.g_00161
OG0001296	Syaa.g_02017	Syaj.g_00106
OG0001297	Syaa.g_02013	Syaj.g_00110
OG0001298	Syaa.g_01913	Syaj.g_00221
OG0001299	Syaa.g_01070	Syaj.g_00716
OG0001300	Syaa.g_00905	Syaj.g_00479
OG0001301	Syaa.g_00891	Syaj.g_00440
OG0001302	Syaa.g_01600	Syaj.g_01251
OG0001303	Syaa.g_01402	Syaj.g_00784
OG0001304	Syaa.g_01281	Syaj.g_00795
OG0001305	Syaa.g_00885	Syaj.g_00433
OG0001306	Syaa.g_00753	Syaj.g_00285
OG0001309	Syaa.g_02005	Syaj.g_00116
OG0001310	Syaa.g_00535	Syaj.g_01735
OG0001311	Syaa.g_01293	Syaj.g_00809
OG0001312	Syaa.g_01391	Syaj.g_00931
OG0001314	Syaa.g_01225	Syaj.g_01091
OG0001315	Syaa.g_02226	Syaj.g_02760
OG0001316	Syaa.g_02434	Syaj.g_01946
OG0001317	Syaa.g_02112	Syaj.g_02857
OG0001319	Syaa.g_00273	Syaj.g_02576
OG0001321	Syaa.g_00719	Syaj.g_01528
OG0001322	Syaa.g_00720	Syaj.g_01527
OG0001323	Syaa.g_02002	Syaj.g_00119
OG0001324	Syaa.g_00904	Syaj.g_00478
OG0001325	Syaa.g_01243	Syaj.g_00953
OG0001326	Syaa.g_00396, Syaa.g_02672	Syaj.g_02196
OG0001327	Syaa.g_01083	Syaj.g_00729
OG0001328	Syaa.g_01104	Syaj.g_00764
OG0001330	Syaa.g_00746	Syaj.g_01501
OG0001334	Syaa.g_02216	Syaj.g_02770
OG0001335	Syaa.g_02215	Syaj.g_02771
OG0001336	Syaa.g_02735	Syaj.g_02239
OG0001337	Syaa.g_02219	Syaj.g_02795
OG0001337	Syaa.g_02200	Syaj.g_02786
OG0001338	Syaa.g_02206	Syaj.g_02780
OG0001338	Syaa.g_02184	Syaj.g_02767
OG0001338	Syaa.g_02195	Syaj.g_02790
OG0001339	Syaa.g_02376	Syaj.g_01883
OG0001340	Syaa.g_02199	Syaj.g_02787
OG0001341	Syaa.g_00897	Syaj.g_00449
OG0001343	Syaa.g_02664	Syaj.g_02184
OG0001344	Syaa.g_00775	Syaj.g_00307
OG0001345	Syaa.g_00803	Syaj.g_00337
OG0001346	Syaa.g_00734	Syaj.g_01512
OG0001347	Syaa.g_00195	Syaj.g_02497
OG0001348	Syaa.g_00847	Syaj.g_00393
OG0001349	Syaa.g_00437	Syaj.g_01763
OG0001350	Syaa.g_02107	Syaj.g_02876
OG0001351	Syaa.g_01863	Syaj.g_00272
OG0001352	Syaa.g_01987	Syaj.g_00136
OG0001353	Syaa.g_00841	Syaj.g_00386
OG0001354	Syaa.g_01338	Syaj.g_00857
OG0001355	Syaa.g_01524	Syaj.g_01244
OG0001357	Syaa.g_02307	Syaj.g_00629
OG0001358	Syaa.g_01663	Syaj.g_01309
OG0001359	Syaa.g_02663	Syaj.g_02183
OG0001360	Syaa.g_00805	Syaj.g_00340
OG0001361	Syaa.g_00800	Syaj.g_00334
OG0001362	Syaa.g_01789	Syaj.g_01396
OG0001363	Syaa.g_01791	Syaj.g_01398
OG0001364	Syaa.g_00171	Syaj.g_02473
OG0001366	Syaa.g_00524	Syaj.g_01749
OG0001368	Syaa.g_00317	Syaj.g_02622
OG0001369	Syaa.g_02363	Syaj.g_01870
OG0001370	Syaa.g_01218	Syaj.g_01672
OG0001370	Syaa.g_02140	Syaj.g_01171
OG0001370	Syaa.g_02680	Syaj.g_01252
OG0001373	Syaa.g_02671	Syaj.g_02195
OG0001374	Syaa.g_02679	Syaj.g_02203
OG0001375	Syaa.g_02665	Syaj.g_02185
OG0001376	Syaa.g_02614	Syaj.g_02140
OG0001377	Syaa.g_02613	Syaj.g_02139
OG0001378	Syaa.g_00700	Syaj.g_01559
OG0001379	Syaa.g_00744	Syaj.g_01503
OG0001382	Syaa.g_01866	Syaj.g_00685
OG0001383	Syaa.g_02101	Syaj.g_02884
OG0001385	Syaa.g_02668	Syaj.g_02192
OG0001386	Syaa.g_02669	Syaj.g_02193
OG0001387	Syaa.g_02670	Syaj.g_02194
OG0001388	Syaa.g_02673	Syaj.g_02197
OG0001389	Syaa.g_02674	Syaj.g_02198
OG0001390	Syaa.g_02675	Syaj.g_02199
OG0001391	Syaa.g_02676	Syaj.g_02200
OG0001392	Syaa.g_02677	Syaj.g_02201
OG0001393	Syaa.g_02678	Syaj.g_02202
OG0001394	Syaa.g_01118	Syaj.g_01059
OG0001395	Syaa.g_01267	Syaj.g_00935
OG0001396	Syaa.g_00196	Syaj.g_02498
OG0001398	Syaa.g_01424	Syaj.g_01116
OG0001401	Syaa.g_00837	Syaj.g_00381
OG0001402	Syaa.g_01658	Syaj.g_01304
OG0001404	Syaa.g_00355	Syaj.g_01817
OG0001405	Syaa.g_02213	Syaj.g_02773
OG0001406	Syaa.g_02615	Syaj.g_02141
OG0001407	Syaa.g_01986	Syaj.g_00137
OG0001408	Syaa.g_00953	Syaj.g_00561
OG0001412	Syaa.g_00194	Syaj.g_02496
OG0001413	Syaa.g_01590	Syaj.g_01241
OG0001416	Syaa.g_00731	Syaj.g_01516
OG0001417	Syaa.g_01339	Syaj.g_00858
OG0001419	Syaa.g_01985	Syaj.g_00138
OG0001420	Syaa.g_01991	Syaj.g_00131
OG0001421	Syaa.g_01583	Syaj.g_01235
OG0001421	Syaa.g_01469	Syaj.g_01167
OG0001426	Syaa.g_02303	Syaj.g_01097
OG0001427	Syaa.g_01702	Syaj.g_00004, Syaj.g_02867, Syaj.g_00458, Syaj.g_00463, Syaj.g_00460, Syaj.g_02866, Syaj.g_00459, Syaj.g_00456
OG0001427	Syaa.g_00945, Syaa.g_01713, Syaa.g_01715, Syaa.g_00381, Syaa.g_01720	Syaj.g_01858
OG0001427	Syaa.g_01700	Syaj.g_02587
OG0001428	Syaa.g_02481	Syaj.g_01993
OG0001430	Syaa.g_02584	Syaj.g_02104
OG0001432	Syaa.g_00930	Syaj.g_00509
OG0001434	Syaa.g_01123	Syaj.g_01054
OG0001435	Syaa.g_01090	Syaj.g_00736
OG0001438	Syaa.g_00247	Syaj.g_02550
OG0001439	Syaa.g_00221	Syaj.g_02520
OG0001443	Syaa.g_02617	Syaj.g_02145
OG0001444	Syaa.g_02357	Syaj.g_01865
OG0001447	Syaa.g_02416	Syaj.g_01927
OG0001448	Syaa.g_00423	Syaj.g_01813
OG0001449	Syaa.g_02098, Syaa.g_01042	Syaj.g_02625
OG0001452	Syaa.g_00301	Syaj.g_02607
OG0001453	Syaa.g_01319	Syaj.g_00838
OG0001454	Syaa.g_01580	Syaj.g_01231
OG0001456	Syaa.g_02687	Syaj.g_02205
OG0001457	Syaa.g_02688	Syaj.g_02206
OG0001458	Syaa.g_02689	Syaj.g_02207
OG0001459	Syaa.g_01040	Syaj.g_00653
OG0001465	Syaa.g_01211	Syaj.g_00968
OG0001470	Syaa.g_00693	Syaj.g_01567
OG0001471	Syaa.g_00226	Syaj.g_02526
OG0001473	Syaa.g_01603	Syaj.g_01255
OG0001474	Syaa.g_02175	Syaj.g_02812
OG0001475	Syaa.g_00691	Syaj.g_01569
OG0001477	Syaa.g_00893	Syaj.g_00444
OG0001479	Syaa.g_02178	Syaj.g_02809
OG0001480	Syaa.g_00810	Syaj.g_00343
OG0001482	Syaa.g_01329	Syaj.g_00848
OG0001487	Syaa.g_01819	Syaj.g_01433
OG0001488	Syaa.g_00791	Syaj.g_00324
OG0001489	Syaa.g_02234	Syaj.g_02753
OG0001492	Syaa.g_00969	Syaj.g_00578
OG0001493	Syaa.g_00961	Syaj.g_00569
OG0001494	Syaa.g_00483	Syaj.g_02353
OG0001494	Syaa.g_00427	Syaj.g_01773
OG0001496	Syaa.g_00895	Syaj.g_00446
OG0001497	Syaa.g_00894	Syaj.g_00445
OG0001498	Syaa.g_02148	Syaj.g_02830
OG0001502	Syaa.g_00819	Syaj.g_00351
OG0001504	Syaa.g_01039	Syaj.g_00652
OG0001508	Syaa.g_00694	Syaj.g_01566
OG0001509	Syaa.g_00085	Syaj.g_02376
OG0001509	Syaa.g_00197	Syaj.g_02499
OG0001510	Syaa.g_00116	Syaj.g_02410
OG0001511	Syaa.g_02389	Syaj.g_01896
OG0001512	Syaa.g_02105	Syaj.g_02878
OG0001513	Syaa.g_00150	Syaj.g_02448
OG0001514	Syaa.g_00896	Syaj.g_00447
OG0001515	Syaa.g_00909	Syaj.g_00483
OG0001516	Syaa.g_01067	Syaj.g_00713
OG0001517	Syaa.g_02181	Syaj.g_02806
OG0001518	Syaa.g_02609	Syaj.g_02132
OG0001519	Syaa.g_02619	Syaj.g_02147
OG0001520	Syaa.g_01929	Syaj.g_00206
OG0001523	Syaa.g_02713	Syaj.g_00673
OG0001524	Syaa.g_02714	Syaj.g_00672
OG0001527	Syaa.g_01936	Syaj.g_00198
OG0001528	Syaa.g_00692	Syaj.g_01568
OG0001529	Syaa.g_00050	Syaj.g_02311
OG0001530	Syaa.g_02387	Syaj.g_01894
OG0001531	Syaa.g_02104	Syaj.g_02879
OG0001532	Syaa.g_01001	Syaj.g_00619
OG0001533	Syaa.g_01857	Syaj.g_01487
OG0001534	Syaa.g_01280	Syaj.g_00794
OG0001535	Syaa.g_01297	Syaj.g_00813
OG0001536	Syaa.g_01362	Syaj.g_00903
OG0001537	Syaa.g_01112	Syaj.g_01066
OG0001538	Syaa.g_01159	Syaj.g_01018
OG0001539	Syaa.g_01085	Syaj.g_00731
OG0001540	Syaa.g_02420	Syaj.g_01931
OG0001541	Syaa.g_02490	Syaj.g_02002
OG0001542	Syaa.g_02499	Syaj.g_02011
OG0001543	Syaa.g_02547	Syaj.g_02057
OG0001544	Syaa.g_02618	Syaj.g_02146
OG0001545	Syaa.g_02723	Syaj.g_02226
OG0001546	Syaa.g_01997	Syaj.g_00124
OG0001547	Syaa.g_01420	Syaj.g_01106
OG0001548	Syaa.g_01573	Syaj.g_01222
OG0001551	Syaa.g_00853	Syaj.g_00395
OG0001554	Syaa.g_02590	Syaj.g_02109
OG0001556	Syaa.g_01008	Syaj.g_00636
OG0001557	Syaa.g_01119	Syaj.g_01058
OG0001558	Syaa.g_00022	Syaj.g_02282
OG0001559	Syaa.g_02386	Syaj.g_01893
OG0001560	Syaa.g_02372	Syaj.g_01879
OG0001561	Syaa.g_01291	Syaj.g_00807
OG0001562	Syaa.g_01305	Syaj.g_00821
OG0001563	Syaa.g_02250	Syaj.g_02737
OG0001564	Syaa.g_02683	Syaj.g_00657
OG0001567	Syaa.g_01421	Syaj.g_01108
OG0001568	Syaa.g_01416	Syaj.g_01104
OG0001570	Syaa.g_01693	Syaj.g_01124
OG0001572	Syaa.g_01180	Syaj.g_00522
OG0001573	Syaa.g_00198	Syaj.g_02533
OG0001574	Syaa.g_01938	Syaj.g_00196
OG0001575	Syaa.g_01933	Syaj.g_00201
OG0001577	Syaa.g_00765	Syaj.g_00298
OG0001579	Syaa.g_02207	Syaj.g_02777
OG0001580	Syaa.g_02580	Syaj.g_02100
OG0001582	Syaa.g_01746	Syaj.g_01215
OG0001586	Syaa.g_00431	Syaj.g_01769
OG0001588	Syaa.g_00168	Syaj.g_02467
OG0001589	Syaa.g_00664	Syaj.g_01600
OG0001590	Syaa.g_01640	Syaj.g_01289
OG0001592	Syaa.g_02581	Syaj.g_02101
OG0001593	Syaa.g_00942, Syaa.g_01127	Syaj.g_02863
OG0001594	Syaa.g_01755	Syaj.g_00701, Syaj.g_01360
OG0001602	Syaa.g_01210	Syaj.g_00969
OG0001614	Syaa.g_00130	Syaj.g_02425
OG0001615	Syaa.g_01958	Syaj.g_00166
OG0001616	Syaa.g_01024	Syaj.g_00642
OG0001617	Syaa.g_00901	Syaj.g_00475
OG0001618	Syaa.g_01254	Syaj.g_00947
OG0001619	Syaa.g_01374	Syaj.g_00914
OG0001620	Syaa.g_02169	Syaj.g_02818
OG0001621	Syaa.g_00300	Syaj.g_02606
OG0001622	Syaa.g_02733	Syaj.g_02237
OG0001623	Syaa.g_02194	Syaj.g_02791
OG0001624	Syaa.g_01587	Syaj.g_01239
OG0001624	Syaa.g_02623	Syaj.g_02153
OG0001625	Syaa.g_00294	Syaj.g_02600
OG0001627	Syaa.g_00629	Syaj.g_01633
OG0001633	Syaa.g_00855	Syaj.g_01347
OG0001634	Syaa.g_01073	Syaj.g_00719
OG0001635	Syaa.g_00094	Syaj.g_02390
OG0001636	Syaa.g_00043	Syaj.g_02303
OG0001637	Syaa.g_00650, Syaa.g_00649	Syaj.g_01611
OG0001638	Syaa.g_00538	Syaj.g_01733
OG0001639	Syaa.g_00626	Syaj.g_01636
OG0001640	Syaa.g_00862	Syaj.g_00411
OG0001641	Syaa.g_01321	Syaj.g_00840
OG0001642	Syaa.g_00814	Syaj.g_00347
OG0001643	Syaa.g_01628	Syaj.g_01278
OG0001644	Syaa.g_01263	Syaj.g_00941
OG0001645	Syaa.g_01491, Syaa.g_00938	Syaj.g_01809
OG0001646	Syaa.g_02625	Syaj.g_00519
OG0001647	Syaa.g_00271	Syaj.g_02574
OG0001652	Syaa.g_00018	Syaj.g_02280
OG0001653	Syaa.g_02360	Syaj.g_01868
OG0001654	Syaa.g_00628	Syaj.g_01634
OG0001655	Syaa.g_01723	Syaj.g_01238
OG0001656	Syaa.g_02209	Syaj.g_02776
OG0001657	Syaa.g_02464	Syaj.g_01976
OG0001658	Syaa.g_02591	Syaj.g_02110
OG0001659	Syaa.g_01006	Syaj.g_00634
OG0001660	Syaa.g_02158	Syaj.g_01902
OG0001660	Syaa.g_02395	Syaj.g_01902
OG0001666	Syaa.g_01506, Syaa.g_00399	Syaj.g_00654
OG0001671	Syaa.g_02552	Syaj.g_02062
OG0001672	Syaa.g_00339	Syaj.g_01833
OG0001673	Syaa.g_02114	Syaj.g_02855
OG0001675	Syaa.g_01307	Syaj.g_00823
OG0001677	Syaa.g_02223	Syaj.g_02763
OG0001677	Syaa.g_01003	Syaj.g_00624
OG0001678	Syaa.g_02348	Syaj.g_02640
OG0001680	Syaa.g_00788	Syaj.g_00320
OG0001681	Syaa.g_00384, Syaa.g_00412	Syaj.g_02893
OG0001682	Syaa.g_01581	Syaj.g_01232
OG0001682	Syaa.g_01247	Syaj.g_00949
OG0001691	Syaa.g_01665	Syaj.g_01312
OG0001692	Syaa.g_01769	Syaj.g_01374
OG0001693	Syaa.g_00880	Syaj.g_00428
OG0001694	Syaa.g_00260	Syaj.g_02563
OG0001695	Syaa.g_02708	Syaj.g_02223
OG0001700	Syaa.g_01423	Syaj.g_01115
OG0001702	Syaa.g_00322	Syaj.g_01851, Syaj.g_01857
OG0001703	Syaa.g_02057	Syaj.g_00062
OG0001713	Syaa.g_00783	Syaj.g_00314
OG0001714	Syaa.g_00084	Syaj.g_02382
OG0001714	Syaa.g_00425	Syaj.g_01775
OG0001715	Syaa.g_01563	Syaj.g_01213
OG0001716	Syaa.g_00817	Syaj.g_00350
OG0001717	Syaa.g_02476	Syaj.g_01988
OG0001729	Syaa.g_02100	Syaj.g_02885
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syaj.g_02887
OG0001731	Syaa.g_00599	Syaj.g_01663
OG0001732	Syaa.g_00984	Syaj.g_00595
OG0001733	Syaa.g_01080	Syaj.g_00726
OG0001734	Syaa.g_00816	Syaj.g_00349
OG0001735	Syaa.g_01060	Syaj.g_00704
OG0001736	Syaa.g_00191	Syaj.g_02493
OG0001737	Syaa.g_00241	Syaj.g_02544
OG0001738	Syaa.g_00204	Syaj.g_02505
OG0001739	Syaa.g_02706	Syaj.g_02222
OG0001740	Syaa.g_02720	Syaj.g_02224
OG0001747	Syaa.g_02442	Syaj.g_01958
OG0001749	Syaa.g_00186	Syaj.g_02489
OG0001750	Syaa.g_02358	Syaj.g_01866
OG0001751	Syaa.g_02115	Syaj.g_02854
OG0001752	Syaa.g_00639	Syaj.g_01621
OG0001753	Syaa.g_00646	Syaj.g_01614
OG0001754	Syaa.g_00647	Syaj.g_01613
OG0001755	Syaa.g_02006	Syaj.g_00115
OG0001759	Syaa.g_01505	Syaj.g_01196
OG0001760	Syaa.g_01500	Syaj.g_02049
OG0001761	Syaa.g_01679	Syaj.g_01328
OG0001762	Syaa.g_01314	Syaj.g_00833
OG0001763	Syaa.g_01327	Syaj.g_00845
OG0001764	Syaa.g_01412	Syaj.g_00767
OG0001765	Syaa.g_01041	Syaj.g_00664
OG0001766	Syaa.g_00230	Syaj.g_02532
OG0001767	Syaa.g_00179	Syaj.g_02480
OG0001768	Syaa.g_02505	Syaj.g_02018
